,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_jump_active,opp_2_boost_collect
38,2786,85,False,False,1,10189.90995243787,-1756.030029296875,-4698.75,142.8000030517578,-17857.2998046875,17870.50048828125,11506.500244140625,2286.300048828125,4902.099914550781,-2596.4999389648438,1.0,-0.292898369832084,-0.07619473768473112,-0.5325084325239594,8311712979848370832,dodzXx_99,25.0,-1566.530029296875,-4823.93994140625,75.80999755859375,-18716.199951171875,9548.800048828125,2931.099853515625,-3334.5001220703125,-3630.7998657226562,-1991.9999694824219,200.0,105.0,False,-0.15507290089767772,0.6494271287160299,-0.00023111816616813106,True,153.0074323608029,True,12,4,9,,3388443884103917305,st_ayreon74,11.0,-1939.02001953125,-5103.0,446.0400085449219,18210.50048828125,1.8000000715255737,1125.6999969482422,-0.0,1906.6000366210938,-1.8000000715255737,255.0,255.0,False,0.01665453963321366,-3.1320999038903388,-1.570626022142169,True,64.3518195613738,True,False,10,10,,enpitsu,76561198039309853,26,-1946.8900146484375,-4518.85986328125,133.67999267578125,17167.19970703125,-14882.39990234375,2745.10009765625,-0.0,-0.0,-128.99999618530273,128.0,128.0,,-0.016991100464649515,-2.356329820410981,0.0003499892116444357,True,8,False,6,19.0,False,,games5425898691,bf81d8692db,18.0,128.02000427246094,-1064.780029296875,16.989999771118164,11603.900146484375,-17428.499755859375,4.799999892711639,0.09999999776482582,-0.3999999910593033,-1926.3999938964844,255.0,0.0,,-0.009600038272628253,-2.090866829280464,-5.9013478265371594e-05,True,236.0,False,4,10,12,
39,2788,86,False,False,0,2685.750485901459,1753.75,4701.72998046875,285.20001220703125,-7102.9998779296875,8356.799926757812,29503.89892578125,-1897.7000427246094,-2882.2000122070312,-537.2000122070312,0.0,-0.1976294489582978,-0.08546722801602444,-0.7843137450617819,76561198039309853,enpitsu,26.0,1832.0,4614.5,154.55999755859375,-12617.7001953125,10308.399658203125,2365.5999755859375,3944.89990234375,3816.7999267578125,345.99998474121094,128.0,128.0,,-0.35418863289133545,2.388979545471279,-0.008015702655377405,True,19.0,False,8,False,6,,bf81d8692db,games5425898691,18.0,-211.27999877929688,1216.3800048828125,16.989999771118164,-8616.199951171875,18752.099609375,4.799999892711639,-0.19999999552965164,0.29999999329447746,-1980.7000732421875,255.0,0.0,,0.009584183460723811,1.9274674370056366,-5.5492260774550706e-05,True,236.0,False,4,12,10,,dodzXx_99,8311712979848370832,25,1707.5,4754.89990234375,90.48999786376953,16256.99951171875,-7830.2001953125,1007.6999664306641,3840.5999755859375,3922.0001220703125,-342.5,199.0,105.0,False,0.7621883498347416,-0.6545953107718083,0.02693572152235889,True,12,4,9,151.0,False,,st_ayreon74,3388443884103917305,11.0,1784.010009765625,5103.0,443.0400085449219,-18904.89990234375,-1.5999999642372131,-1429.4000244140625,3.4999999403953552,-1090.5999755859375,0.0,255.0,128.0,False,0.12231776398844936,3.1319440195987123,-1.5720816448074868,True,58.16793989109736,True,False,10,10,
40,2873,89,False,False,1,7319.3002652181085,-576.75,-2029.5999755859375,236.52000427246094,11314.000244140625,17485.799560546875,4795.10009765625,-397.20001220703125,-2583.800048828125,-5400.4998779296875,1.0,-0.3964586839445192,-0.6460031180856382,2.924628343698553,3388443884103917305,st_ayreon74,11.0,-698.8699951171875,-2128.429931640625,281.8900146484375,-4221.000061035156,19048.699951171875,427.00000762939453,-1236.2000274658203,-5176.099853515625,1388.8999938964844,223.0,82.0,False,-0.3644362827903468,1.6593630842803941,-2.3357913295347945,False,0.0,False,12,False,11,,8311712979848370832,dodzXx_99,25.0,-1873.1600341796875,-2388.860107421875,17.010000228881836,10340.30029296875,17992.39990234375,-0.29999999329447746,0.3999999910593033,0.9000000357627869,302.8000068664551,255.0,129.0,False,-0.009594210219985164,2.062313693380771,-0.00019622669036083542,True,64.06538505964384,True,4,12,10,24.0,enpitsu,76561198039309853,26,-584.1099853515625,-5405.0,19.040000915527344,1792.7999877929688,4624.4000244140625,-170.30000686645508,41.19999885559082,25.69999933242798,-2.0999999344348907,255.0,128.0,False,-0.05308868870380847,1.9408351166317188,-0.013828347315359684,True,8,False,6,0.0,False,,games5425898691,bf81d8692db,18.0,-1053.0799560546875,-1571.8900146484375,16.989999771118164,-6524.89990234375,19181.500244140625,2.199999988079071,-0.0,-0.7000000029802322,0.0,255.0,128.0,,-0.00959150108314415,1.242921169527044,7.86914860040261e-05,True,151.64470540579927,True,4,10,12,
41,2977,92,False,False,1,2527.037563513144,2836.2900390625,3520.989990234375,134.22999572753906,-13904.49951171875,18354.200439453125,7882.19970703125,-826.9999694824219,5709.5001220703125,-1648.3000183105469,1.0,-0.8001044909476531,-2.2784543605560614,2.0598567981240428,8311712979848370832,dodzXx_99,25.0,3012.719970703125,3395.780029296875,17.010000228881836,-12387.099609375,15508.800048828125,2.199999988079071,0.19999999552965164,-0.09999999776482582,1835.2000427246094,220.0,255.0,False,-0.009605165799058108,0.8401961172739356,8.772131719496204e-05,False,128.0,False,12,4,10,,3388443884103917305,st_ayreon74,11.0,3516.469970703125,67.81999969482422,17.010000228881836,21913.1005859375,2763.800048828125,2.5999999046325684,-1.0000000149011612,-0.0,2728.9999389648438,233.0,255.0,False,-0.009578625321345747,2.8645591180579664,0.00017514425284456445,True,251.90044759422221,True,False,12,12,,enpitsu,76561198039309853,26,3389.449951171875,-341.04998779296875,62.90999984741211,7755.2001953125,21545.50048828125,2155.0999450683594,-5290.10009765625,1180.4000091552734,933.0000305175781,255.0,128.0,False,-0.21830329983363536,1.75271065177037,0.008471375992025324,True,12,False,9,0.0,False,,games5425898691,bf81d8692db,18.0,278.05999755859375,4886.60986328125,16.989999771118164,1233.499984741211,658.4999847412109,4.600000083446503,0.5999999865889549,-0.9000000357627869,0.0,255.0,128.0,,-0.00952149081539567,2.6511031685632975,-2.494396049377228e-05,True,127.0,False,4,10,12,
42,3056,95,False,False,0,8254.034111939032,127.66999816894531,-3050.31005859375,249.44000244140625,3623.2998657226562,21041.8994140625,2996.300048828125,4021.400146484375,3137.39990234375,-2244.7999572753906,0.0,0.1212973833258623,-1.614104791117928,-0.4109814954939967,bf81d8692db,games5425898691,18.0,161.13999938964844,-3214.590087890625,182.66000366210938,3609.89990234375,17354.100341796875,1388.9999389648438,-1408.9999389648438,-5290.8001708984375,520.8000183105469,255.0,255.0,,-0.19559439092471917,1.3396224862891324,-0.7694154862437641,True,61.133625840628035,True,14,4,11,,76561198039309853,enpitsu,26.0,-2337.840087890625,-4355.580078125,17.049999237060547,20451.600341796875,-4557.9998779296875,-1.899999976158142,7.5,-1.7000000178813934,704.4000244140625,255.0,255.0,,0.01678967910053859,-0.21949282856424138,0.00012014918545548919,True,215.0,False,False,12,10,,dodzXx_99,8311712979848370832,26,355.7099914550781,-4827.2998046875,613.9000244140625,12483.399658203125,-5542.80029296875,-2926.7001342773438,129.399995803833,-162.00000762939453,230.10000228881836,206.0,128.0,,0.16438328711511888,0.48999351054395085,0.026966135282787157,True,14,6,10,68.0,False,,st_ayreon74,3388443884103917305,11.0,-42.7400016784668,-2820.6298828125,210.9600067138672,22785.10009765625,-1524.9000549316406,2740.8999633789062,-3714.89990234375,1918.0999755859375,-491.6999816894531,129.0,236.0,,-0.46189868028848047,0.010153531157977964,-0.19409701719834277,True,85.13362584062803,True,False,13,14,
43,3058,95,False,False,1,2468.6765059953377,-187.02000427246094,2921.570068359375,276.20001220703125,-15895.699462890625,1014.1999816894531,7093.599853515625,588.4000015258789,-844.4999694824219,-5910.999755859375,1.0,-0.2830740950856723,2.0765340987589505,-0.6550792315833197,3388443884103917305,st_ayreon74,11.0,-142.97999572753906,2816.39990234375,231.25,-21260.70068359375,-4611.000061035156,2162.2999572753906,5395.30029296875,524.0000152587891,930.4000091552734,128.0,128.0,,0.2369311301328266,-0.19989055041519718,-0.881529262090048,True,78.87271389653607,True,14,False,13,,8311712979848370832,dodzXx_99,26.0,-470.32000732421875,4878.009765625,584.0700073242188,-12516.8994140625,5523.800048828125,-3528.3999633789062,-101.40000343322754,122.89999961853027,192.80000686645508,212.0,128.0,,-0.14814840502424156,-0.5096431073160009,0.02999869428693328,True,68.0,False,6,14,10,,enpitsu,76561198039309853,26,2337.840087890625,4355.580078125,17.049999237060547,-20451.600341796875,4557.9998779296875,-1.899999976158142,-7.5,1.7000000178813934,704.4000244140625,255.0,128.0,,-0.01678967910053859,0.21949282856424138,0.00012014918545548919,True,12,False,10,215.0,False,,games5425898691,bf81d8692db,18.0,-192.82000732421875,3073.090087890625,188.85000610351562,-4200.799865722656,-15232.5,-275.5999946594238,-3776.300048828125,3926.7999267578125,-754.0000152587891,255.0,255.0,,0.2472254552411038,-1.3548546056249755,-1.3080716052476558,True,54.87271389653607,True,4,11,14,
44,3059,95,False,False,0,8124.368983822623,241.9499969482422,-2904.280029296875,303.5,17754.49951171875,15850.799560546875,10138.900146484375,2028.9999389648438,761.2999725341797,-5594.89990234375,0.0,0.27459092317587236,-2.3832507103583067,-0.6791675218582336,bf81d8692db,games5425898691,18.0,192.82000732421875,-3073.090087890625,188.85000610351562,4200.799865722656,15232.5,-275.5999946594238,3776.300048828125,-3926.7999267578125,-754.0000152587891,255.0,255.0,,-0.2472254552411038,1.3548546056249755,-1.3080716052476558,True,51.71278294696604,True,14,4,11,,76561198039309853,enpitsu,26.0,-2162.77001953125,-4387.97998046875,17.049999237060547,21469.89990234375,-3134.2001342773438,-1.5000000596046448,-2.0000000298023224,0.0,1629.1000366210938,255.0,128.0,,0.016791797986961163,-0.10967373944445864,0.00028313776332428945,True,215.0,False,False,12,10,,dodzXx_99,8311712979848370832,26,574.77001953125,-4923.9599609375,552.1500244140625,12548.900146484375,-5504.7998046875,-4075.2999877929688,81.09999656677246,-95.50000190734863,163.99999618530273,215.0,128.0,,0.13668262236638398,0.5246565791285372,0.03211383344191988,True,14,6,10,68.0,False,,st_ayreon74,3388443884103917305,11.0,142.97999572753906,-2816.39990234375,231.25,21260.70068359375,4611.000061035156,2162.2999572753906,-5395.30029296875,-524.0000152587891,930.4000091552734,128.0,128.0,,-0.2369311301328266,0.19989055041519718,-0.881529262090048,True,75.71278294696604,True,False,13,14,
45,3060,95,False,False,1,2572.4795564947694,-302.1499938964844,2863.580078125,335.20001220703125,-19156.099853515625,-4858.800048828125,10012.000122070312,5103.500061035156,-195.0,-3148.900146484375,1.0,-0.2255824632249387,2.526817732501484,-0.6350543470426387,3388443884103917305,st_ayreon74,11.0,-320.9100036621094,2763.840087890625,246.0500030517578,-21732.80029296875,-6728.0999755859375,406.19998931884766,4606.300048828125,462.20001220703125,-2969.5001220703125,128.0,35.0,,0.17164258915253236,-0.12053790700583808,-1.5515969052278022,True,72.60677849861885,True,14,False,13,,8311712979848370832,dodzXx_99,26.0,-574.77001953125,4923.9599609375,552.1500244140625,-12548.900146484375,5504.7998046875,-4075.2999877929688,-81.09999656677246,95.50000190734863,163.99999618530273,215.0,128.0,,-0.13668262236638398,-0.5246565791285372,0.03211383344191988,True,68.0,False,6,14,10,,enpitsu,76561198039309853,26,2162.77001953125,4387.97998046875,17.049999237060547,-21469.89990234375,3134.2001342773438,-1.5000000596046448,2.0000000298023224,-0.0,1629.1000366210938,255.0,128.0,,-0.016791797986961163,0.10967373944445864,0.00028313776332428945,True,12,False,10,215.0,False,,games5425898691,bf81d8692db,18.0,-232.32000732421875,2958.179931640625,188.50999450683594,-4945.10009765625,-14033.299560546875,41.10000133514404,429.0999984741211,4149.2999267578125,-3584.5001220703125,255.0,255.0,,0.5915939570167675,-1.2488813182186287,-1.6653067257700693,True,48.606778498618844,True,4,11,14,
46,3149,99,False,False,0,7472.789977079893,2729.530029296875,-1394.3800048828125,260.19000244140625,3775.7998657226562,33165.2001953125,95.20000457763672,-1647.8999328613281,-4808.500061035156,3187.6998901367188,0.0,0.4561027251941655,-2.5063282266589932,-0.09405468114329674,76561198039309853,enpitsu,26.0,2701.52001953125,-1545.3699951171875,209.2899932861328,11390.30029296875,16456.800537109375,658.8999938964844,-4758.699951171875,2521.1000061035156,1117.2000122070312,255.0,255.0,,0.4183490707207657,0.8806256189037415,-0.08990895406912824,True,184.0,False,14,False,11,,bf81d8692db,games5425898691,18.0,3078.090087890625,-2208.340087890625,17.010000228881836,8355.599975585938,-11314.7998046875,2.199999988079071,-0.7000000029802322,1.0999999940395355,-1381.300048828125,255.0,7.0,,0.009584236460555746,-0.944506098217779,-0.00017657631105959593,True,74.0,False,4,14,12,,dodzXx_99,8311712979848370832,26,3028.449951171875,-3646.239990234375,17.020000457763672,-6000.999755859375,15307.2998046875,-2.0999999344348907,-0.09999999776482582,0.19999999552965164,28.399999141693115,255.0,128.0,,0.009595682596299197,1.9470283362522938,-2.171180888079537e-05,True,14,6,10,223.4033977088108,True,,st_ayreon74,3388443884103917305,11.0,2971.199951171875,1911.02001953125,16.989999771118164,-5244.0997314453125,22106.99951171875,4.600000083446503,-0.3999999910593033,3.0000001192092896,723.8999938964844,169.0,255.0,False,0.009597175241787189,1.7820405918985078,0.00029627816641125264,True,203.0,False,False,14,14,
47,3199,101,False,False,1,10178.379595797684,-3308.389892578125,-4129.43994140625,170.83999633789062,1271.1000061035156,-618.3000183105469,11994.49951171875,5932.8997802734375,-578.1999969482422,682.2000122070312,1.0,0.5599484058486571,-2.0614900251090718,-0.02488995099017299,3388443884103917305,st_ayreon74,11.0,-3300.89990234375,-4239.10986328125,15.260000228881836,3600.7000732421875,-3082.0999145507812,-467.90000915527344,1460.2000427246094,-1068.0000305175781,3086.400146484375,0.0,128.0,False,-0.047396547362833386,0.18279215927490403,-0.050838004285576416,True,255.0,False,14,False,14,,8311712979848370832,dodzXx_99,25.0,-1458.8800048828125,-76.83999633789062,17.020000457763672,9404.600219726562,-20978.5009765625,0.7000000029802322,-0.09999999776482582,0.7000000029802322,19.199999570846558,179.0,129.0,,-0.009580330756154169,-1.9928685941265558,7.831679131751278e-05,True,164.0,False,6,14,10,,enpitsu,76561198039309853,26,-3852.1201171875,-1493.989990234375,18.780000686645508,3654.4000244140625,-17433.00048828125,-421.8000030517578,-222.70000457763672,-1354.6000671386719,-73.4000015258789,255.0,128.0,,-0.03184628386847894,-1.7819959678658108,-0.07031822120098627,True,14,False,12,174.0,False,,games5425898691,bf81d8692db,18.0,-1977.0899658203125,2608.429931640625,17.010000228881836,4169.4000244140625,-12781.300048828125,2.0999999344348907,-0.0,0.19999999552965164,-301.70000076293945,255.0,128.0,,-0.00956930453321601,-1.8548352840534528,0.0001813598062660216,True,74.0,False,4,12,14,
48,3359,106,False,False,1,10502.11798375023,-2740.550048828125,-4712.41015625,153.83999633789062,-2575.0,7402.0001220703125,2817.9000854492188,3588.900146484375,-4343.699951171875,2061.699981689453,1.0,-0.17295604769589573,-3.0719189219424448,1.7387328811669454,3388443884103917305,st_ayreon74,11.0,-2698.780029296875,-4839.47021484375,16.75,12681.8994140625,8173.0999755859375,2412.100067138672,-51.599998474121094,315.10000228881836,-5490.7000732421875,168.0,255.0,,-0.00675941840536805,1.3772979521674935,-0.00030214154325566833,True,242.0,False,14,False,14,,8311712979848370832,dodzXx_99,25.0,-600.4600219726562,-5099.31982421875,17.0,-2970.4000854492188,2758.699951171875,3.400000035762787,-2.3999999463558197,-2.8999999165534973,31.500000953674316,112.0,130.0,False,-0.009540169449971712,0.7492910998499192,1.0832560393897313e-05,True,195.0,False,6,14,10,,enpitsu,76561198039309853,26,-2791.919921875,-4797.72021484375,17.969999313354492,8667.5,5297.8997802734375,440.9000015258789,1019.1999816894531,-307.5,3165.4000854492188,255.0,255.0,False,0.025280074321954404,2.7818076585401736,0.04475540119519823,True,18,False,14,66.0,False,,games5425898691,bf81d8692db,19.0,-3444.919921875,-1882.72998046875,17.010000228881836,4203.800048828125,12941.199951171875,2.3000000417232513,-0.0,-0.0,-2231.999969482422,255.0,0.0,,-0.009565742559106841,1.9527773373679604,-7.785385249540502e-08,True,166.0,False,4,12,14,
49,3408,108,False,False,1,9650.437520792026,-3207.25,-3594.659912109375,93.8499984741211,-2865.1998901367188,4099.700012207031,1379.1999816894531,-4492.799987792969,-3140.0,2061.699981689453,1.0,-0.5471191752632412,1.0074844839432742,-0.7688243124658368,3388443884103917305,st_ayreon74,11.0,-3044.449951171875,-3719.18994140625,16.950000762939453,-14007.7001953125,3894.8001098632812,-8.600000143051147,157.2000026702881,-37.99999952316284,5497.60009765625,235.0,255.0,,-0.009852692071331116,0.27819239645201443,-0.01300989760329238,True,162.0,False,14,False,14,,8311712979848370832,dodzXx_99,25.0,-906.2899780273438,-4812.66015625,17.0,-6579.000244140625,6159.1998291015625,3.400000035762787,0.09999999776482582,-0.09999999776482582,0.0,237.0,128.0,False,-0.009528032330915799,0.752457159840882,2.3728718360751455e-05,True,195.0,False,6,14,10,,enpitsu,76561198039309853,26,-2939.860107421875,-3604.590087890625,17.049999237060547,-12735.0,-2950.4000854492188,-0.9000000357627869,0.29999999329447746,-0.09999999776482582,2343.000030517578,255.0,255.0,False,-0.01671928620177888,-0.28964985673118676,1.2330696774090693e-05,True,18,False,14,28.347303026465973,True,,games5425898691,bf81d8692db,19.0,-2795.340087890625,-2553.139892578125,17.010000228881836,-10831.400146484375,-10947.900390625,2.3000000417232513,-0.7999999821186066,-1.0000000149011612,-1873.2000732421875,255.0,0.0,,-0.009585116282064567,-0.7457669251388535,-0.00017224948408987796,True,125.0,False,4,12,14,
50,3411,108,False,False,0,4458.3273277959825,3263.239990234375,3534.570068359375,110.30999755859375,11494.000244140625,-7356.400146484375,2714.1000366210938,4751.499938964844,-2620.7998657226562,-537.7999877929688,0.0,1.14530521582023,-0.42273359871880245,-0.35154899471452283,76561198039309853,enpitsu,26.0,3122.35009765625,3616.3798828125,16.93000030517578,10369.7998046875,379.70001220703125,1.0000000149011612,-88.50000381469727,-251.10000610351562,-1671.6000366210938,255.0,255.0,False,0.0016260329854518151,-0.06188182588150207,0.0178314369266933,True,19.02657190189568,True,18,False,14,,bf81d8692db,games5425898691,19.0,2891.820068359375,2636.280029296875,17.010000228881836,12170.6005859375,9106.900024414062,2.3000000417232513,0.3999999910593033,0.29999999329447746,-1992.4000549316406,255.0,0.0,,0.009590000115217734,0.5832672453238833,-6.702998275282363e-05,True,125.0,False,4,14,12,,dodzXx_99,8311712979848370832,25,962.7000122070312,4759.8701171875,17.0,6920.999755859375,-6474.5001220703125,3.400000035762787,0.0,0.09999999776482582,8.00000011920929,237.0,129.0,False,0.009528029337413754,-0.7522018414695381,2.4945146076403404e-05,True,14,6,10,195.0,False,,st_ayreon74,3388443884103917305,11.0,3163.010009765625,3704.9599609375,16.959999084472656,14115.30029296875,475.40000915527344,5.199999809265137,-151.19999885559082,16.49999976158142,1693.699951171875,238.0,255.0,True,0.008971893813133456,0.07878309197377045,-0.016810238309940072,True,162.0,False,False,14,14,
51,3484,111,False,False,1,8339.233289595768,-3566.0400390625,-1905.0699462890625,146.66000366210938,-575.8000183105469,17787.39990234375,3074.5999145507812,3696.099853515625,-109.0999984741211,412.5,1.0,1.443110460777521,-0.17968835214860826,1.9031181200855118,3388443884103917305,st_ayreon74,11.0,-3565.81005859375,-2077.2900390625,17.010000228881836,4169.2999267578125,13279.69970703125,2.3999999463558197,-3.100000023841858,3.100000023841858,2146.9000244140625,243.0,255.0,False,-0.009356347624073478,1.8144327742800381,-4.6292842077583515e-05,True,162.0,False,14,False,14,,8311712979848370832,dodzXx_99,25.0,-2979.0400390625,-2009.27001953125,17.0,5635.999755859375,11657.2998046875,1.5999999642372131,-0.0,-0.3999999910593033,-427.79998779296875,255.0,110.0,False,-0.009575607423427088,2.027199907901816,-1.5149635950134398e-05,True,168.86858474567373,True,6,14,10,,enpitsu,76561198039309853,26,-2964.760009765625,-3819.669921875,17.059999465942383,716.1000061035156,15170.0,-4.000000059604645,-0.5999999865889549,0.19999999552965164,7.799999713897705,255.0,128.0,False,-0.016743375485725184,1.617012416295766,-1.3031550096566824e-05,True,18,False,14,220.54311372900523,True,,games5425898691,bf81d8692db,18.0,-3781.679931640625,-729.0999755859375,17.0,2805.7000732421875,13366.199951171875,6.299999952316284,-1.7000000178813934,11.799999475479126,-1108.0999755859375,255.0,16.0,,-0.009264236694425897,1.7877267576739428,-0.001047186567695952,True,125.0,False,4,12,14,
52,3515,112,False,False,1,6807.589138081329,-3629.139892578125,54.099998474121094,98.86000061035156,-499.39998626708984,14924.7998046875,2238.0999755859375,-2497.7000427246094,-244.50000762939453,412.5,1.0,-0.7037651678733712,1.661690589752804,-2.7481216047613084,3388443884103917305,st_ayreon74,11.0,-3777.090087890625,-84.81999969482422,16.979999542236328,4067.9000854492188,22006.8994140625,3.6000001430511475,-0.09999999776482582,0.09999999776482582,-1936.9999694824219,255.0,1.0,False,-0.009583346690145095,1.8259110082066603,-6.085155599769249e-06,False,74.25849460530024,True,14,False,14,,8311712979848370832,dodzXx_99,25.0,-2133.56005859375,-310.17999267578125,17.0,7557.9998779296875,16975.30029296875,3.3000001311302185,0.09999999776482582,0.7999999821186066,-1022.6000213623047,205.0,74.0,False,-0.009590792508003682,2.01768990701337,-7.478796838212738e-05,True,119.0,False,6,14,10,,enpitsu,76561198039309853,26,-3031.469970703125,-1583.5899658203125,17.059999465942383,-3578.900146484375,22719.7998046875,-4.099999964237213,-0.0,0.5999999865889549,5.400000214576721,255.0,128.0,False,-0.016778223382628882,1.413972906370017,-3.626946937562557e-05,True,18,False,14,141.0,False,,games5425898691,bf81d8692db,18.0,-3435.449951171875,1105.760009765625,96.11000061035156,2065.399932861328,19070.400390625,-156.8000030517578,-5482.5,437.7000045776367,10.199999809265137,255.0,128.0,,0.035547598057333055,-1.4996973302659986,3.139428652591715,True,255.0,False,4,13,16,
53,3552,113,True,True,1,4025.861515661947,-2352.6201171875,2762.179931640625,202.02000427246094,17027.39990234375,20796.10107421875,5863.800048828125,-2048.000030517578,-5612.1002197265625,-555.9999847412109,1.0,-0.7865265258689832,1.0878310677223197,-2.151203619556283,3388443884103917305,st_ayreon74,11.0,-2508.14990234375,2633.820068359375,57.33000183105469,18618.00048828125,13230.30029296875,2678.699951171875,2940.10009765625,4318.699951171875,-1718.6000061035156,243.0,6.0,,-0.029797228557307147,2.310101227669784,0.15879808103190768,,5.0,False,16,False,15,,8311712979848370832,dodzXx_99,25.0,-1112.199951171875,2112.419921875,17.0,5290.30029296875,19953.299560546875,3.1999999284744263,0.09999999776482582,0.29999999329447746,4.000000059604645,210.0,128.0,,-0.009605030089761208,1.8296988736795547,-3.4755811282366646e-05,True,99.0,False,6,14,10,,enpitsu,76561198039309853,26,-2625.8701171875,1478.9000244140625,17.059999465942383,8653.900146484375,20734.29931640625,1.2999999523162842,-0.09999999776482582,-0.09999999776482582,-1.899999976158142,255.0,128.0,,-0.016771710373537564,1.9664148967023256,1.5551260828332396e-05,True,18,False,14,141.0,False,,games5425898691,bf81d8692db,18.0,-2470.18994140625,3571.3798828125,16.989999771118164,19403.199462890625,12270.0,4.399999976158142,-0.9000000357627869,-0.3999999910593033,-73.4000015258789,255.0,128.0,,-0.009591305135585683,2.586654307254589,0.00010096755617111482,True,198.0,False,4,14,16,
54,3845,115,False,False,0,5246.740660228414,0.5099999904632568,-29.579999923706055,107.80999755859375,7999.4000244140625,-13398.699951171875,5412.2998046875,5471.9000244140625,-2453.699951171875,193.50000381469727,0.0,-0.08773938782638543,0.07561445662145845,0.4333853054032577,76561198039309853,enpitsu,26.0,-28.700000762939453,-197.58999633789062,78.86000061035156,-1147.699966430664,22895.0,1820.7000732421875,-5484.89990234375,393.4000015258789,-103.59999656677246,255.0,128.0,,0.7608558943678362,1.4812519198016982,-0.017811165294213643,True,19.0,False,2,False,1,,bf81d8692db,games5425898691,18.0,2806.68994140625,-4125.25,17.010000228881836,19012.39990234375,-7955.4998779296875,2.3000000417232513,-1.0000000149011612,0.19999999552965164,1858.0000305175781,255.0,255.0,,0.009592394488413586,-0.3381789463170708,0.00011918203584258698,True,0.0,False,False,False,False,,dodzXx_99,8311712979848370832,25,-30.110000610351562,130.6300048828125,89.97000122070312,-6238.900146484375,-8246.099853515625,4257.300109863281,-4909.89990234375,-1689.7000122070312,1813.0000305175781,238.0,0.0,,-0.14051367423579508,-1.4740012312776722,0.6036642016406903,True,4,False,3,0.0,True,,st_ayreon74,3388443884103917305,10.0,0.0,2089.719970703125,17.010000228881836,0.0,-14055.400390625,2.0999999344348907,0.5999999865889549,0.0,0.0,200.0,,,0.009529149764070306,-1.5708043268800116,-3.775419120473736e-08,True,116.0,False,False,4,4,
