,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
72,5199,145,False,False,1,3083.7425261679173,3483.760009765625,3462.81005859375,120.25,4812.9998779296875,14323.00048828125,4222.39990234375,-5304.000244140625,1745.0999450683594,2195.7000732421875,1.0,0.13483896550878918,1.4574643490834525,-2.2041040196895354,bdfa8c675db,poohcheese3,5.0,3500.0,3226.949951171875,153.3300018310547,14850.0,15104.599609375,48.400001525878906,-3069.1000366210938,4505.0,-731.5000152587891,255.0,172.0,,-1.0552967461884943,3.0383521696315072,-0.4046722976228435,True,20,183.0,False,13,6,,2535427061764412,thepaintedwall,36.0,3777.320068359375,3716.93994140625,1040.25,11755.30029296875,-9301.799926757812,-2100.0,223.70000839233398,2203.800048828125,-3505.4000854492188,254.0,36.0,False,0.4990704362407303,-1.3560641263363515,1.4696531806742839,True,8,6,107.0,False,False,,enpitsu,76561198039309853,27,1676.4300537109375,4164.009765625,17.059999465942383,12430.2001953125,2252.7999877929688,2.3000000417232513,-0.3999999910593033,0.29999999329447746,1399.4999694824219,128.0,255.0,False,-0.01681568707819873,2.975831930864273,0.000438721242340307,True,16,2,12,61.0,False,2.0,games5425898691,bf81d8692db,17.0,3434.47998046875,3566.010009765625,332.9200134277344,11670.0,-12007.099609375,-4744.4000244140625,485.40000915527344,-707.3000335693359,-1506.6999816894531,255.0,38.0,,0.45345916714364237,-1.8554589635636147,1.3270835887652823,True,4,4,False,113.91816756545853,True,
73,5274,148,False,False,1,1765.9472028356722,2108.39990234375,3856.0,198.44000244140625,-22159.89990234375,7210.3997802734375,3982.60009765625,774.0000152587891,2242.100067138672,-5511.199951171875,1.0,0.966362933300352,-0.4253624721238888,2.82364110830622,bdfa8c675db,poohcheese3,5.0,2335.18994140625,3810.25,102.30999755859375,-22562.80029296875,-3653.599853515625,2548.000030517578,-1569.6000671386719,-1473.0999755859375,819.4000244140625,255.0,13.0,False,0.021078259415208692,-0.8130011415239151,0.016777020425077237,True,22,213.0,False,15,6,,2535427061764412,thepaintedwall,36.0,2796.72998046875,1081.5799560546875,17.010000228881836,-12602.099609375,-8287.100219726562,2.800000011920929,-1.5000000596046448,-1.0000000149011612,-1773.9999389648438,255.0,0.0,False,-0.009583183904941815,-0.5512130159870386,-0.000244416928696183,True,8,6,93.0,False,False,,enpitsu,76561198039309853,27,1894.3599853515625,3988.64990234375,92.52999877929688,-620.0,-15978.00048828125,2418.5000610351562,5497.1002197265625,-178.4000015258789,1.4000000059604645,0.0,128.0,False,0.7016318493050924,1.6030459879613699,-0.00022250501021157896,True,18,2,13,61.0,False,,games5425898691,bf81d8692db,17.0,1172.0400390625,3562.179931640625,16.139999389648438,-15128.1005859375,10077.39990234375,117.89999961853027,41.79999828338623,29.90000009536743,157.2000026702881,255.0,128.0,,-0.01300569419033642,0.5736634449155262,0.0011303309671627023,True,6,6,False,98.0,False,
74,5276,148,False,False,0,9093.019161103453,-1977.7900390625,-3888.43994140625,235.49000549316406,-2125.7000732421875,8749.600219726562,15274.49951171875,5469.4000244140625,2460.0999450683594,-182.80000686645508,0.0,-1.0555387461291559,0.10280807192915942,2.8176087112786017,76561198039309853,enpitsu,27.0,-1894.3599853515625,-3988.64990234375,92.52999877929688,620.0,15978.00048828125,2418.5000610351562,-5497.1002197265625,178.4000015258789,1.4000000059604645,0.0,128.0,False,-0.7016318493050924,-1.6030459879613699,-0.00022250501021157896,True,18,61.0,False,13,2,,bf81d8692db,games5425898691,17.0,-1172.0400390625,-3562.179931640625,16.139999389648438,15128.1005859375,-10077.39990234375,117.89999961853027,-41.79999828338623,-29.90000009536743,157.2000026702881,255.0,128.0,,0.01300569419033642,-0.5736634449155262,0.0011303309671627023,True,6,6,98.0,False,False,,poohcheese3,bdfa8c675db,5,-2153.909912109375,-3777.070068359375,119.06999969482422,21272.7001953125,4148.800048828125,1665.8000183105469,3507.60009765625,4212.300109863281,450.09998321533203,255.0,13.0,False,-0.030514333662152317,0.8895940236085754,0.5663938692918952,True,22,6,15,213.0,False,,thepaintedwall,2535427061764412,36.0,-2687.75,-1020.5700073242188,17.010000228881836,13456.500244140625,6439.4000244140625,2.800000011920929,0.9000000357627869,0.7000000029802322,-1967.5999450683594,254.0,2.0,False,0.009577018971457478,0.39304366249797135,-0.00011205359203637476,True,8,6,False,93.0,False,
75,5467,155,False,False,1,6343.22230619726,1549.68994140625,-1169.449951171875,173.80999755859375,-14903.800048828125,24726.69921875,8271.400146484375,4685.199890136719,-3597.5,1051.6000366210938,1.0,-0.814144180240607,-1.6210481464351414,0.8201691252599554,2535427061764412,thepaintedwall,36.0,1637.030029296875,-1348.6199951171875,98.37000274658203,-8394.600219726562,18206.8994140625,3396.9000244140625,-4321.7999267578125,3401.099853515625,-61.79999828338623,128.0,16.0,False,-0.0676006638591569,0.9895238203624117,0.5111701390556147,True,10,0.0,False,7,False,,bdfa8c675db,poohcheese3,5.0,171.02999877929688,-5007.509765625,17.010000228881836,845.2999877929688,1194.1000366210938,2.5,-1.0999999940395355,-0.7999999821186066,128.59999656677246,255.0,128.0,False,-0.009426179642910915,2.2065388368087495,1.485372060627411e-05,True,24,18,243.0,False,6,,enpitsu,76561198039309853,27,3460.2099609375,-1101.780029296875,17.059999465942383,1234.4999694824219,13059.000244140625,1.8000000715255737,-0.0,-0.9000000357627869,-4.099999964237213,255.0,128.0,False,-0.016738755043795427,1.665638730895079,7.637483208014362e-05,True,20,2,16,0.0,False,,games5425898691,bf81d8692db,17.0,1545.8199462890625,-382.8699951171875,58.34000015258789,-1586.7999267578125,-22465.80078125,3739.2999267578125,-830.1999664306641,26.19999885559082,-78.00000190734863,255.0,53.0,,0.02153685926207053,-1.5498244683163844,-0.0012086963839198334,True,7,6,False,71.0,False,
76,5620,161,False,False,1,4784.822281986566,-3659.570068359375,3676.679931640625,989.1400146484375,14737.2998046875,26742.60009765625,3231.7999267578125,254.69999313354492,-2136.199951171875,-5600.999755859375,1.0,1.1495654627348366,3.0081599597949475,-1.5067402323589083,bdfa8c675db,poohcheese3,5.0,-3737.31005859375,3555.60009765625,911.6799926757812,2074.600067138672,19250.0,-78.60000133514404,4463.599853515625,3207.0999145507812,199.20000076293945,255.0,128.0,False,0.48456886596855536,2.1272160061357996,0.7090658079736958,True,28,222.0,False,20,6,,2535427061764412,thepaintedwall,35.0,2334.760009765625,-2870.030029296875,17.010000228881836,-8425.900268554688,9989.69970703125,2.5999999046325684,-0.3999999910593033,0.7000000029802322,9.399999976158142,254.0,128.0,False,-0.009586574587371327,0.8685782768920297,-6.362780223499643e-05,True,False,False,85.0,False,False,,enpitsu,76561198039309853,27,-3758.360107421875,4166.47021484375,964.1699829101562,-12216.199951171875,-19239.3994140625,3099.7000122070312,2233.9999389648438,-2335.399932861328,839.0000152587891,128.0,255.0,False,-0.257102593028595,-0.8260869748779965,-1.563009395778461,True,24,2,19,184.3136171499888,True,,games5425898691,bf81d8692db,17.0,2601.10009765625,1799.93994140625,16.989999771118164,6643.2000732421875,21398.20068359375,5.099999904632568,-0.0,-0.29999999329447746,0.0,255.0,128.0,,-0.009598092928250477,1.8718396375613628,4.13038076757571e-05,False,10,10,False,34.0,False,
77,5682,163,False,False,0,9859.623006347843,-606.0900268554688,-4715.35986328125,125.19000244140625,25219.29931640625,-239.69999313354492,16807.39990234375,302.8000068664551,-5982.80029296875,337.00000762939453,0.0,-0.4954437107003919,-2.7091544247971227,0.21948422873429782,bf81d8692db,games5425898691,17.0,-876.0900268554688,-4729.85009765625,21.920000076293945,21588.60107421875,7353.3001708984375,2976.4999389648438,-1.8000000715255737,-0.5999999865889549,-802.7999877929688,255.0,45.0,,0.009584877038475806,0.3310871894470209,-0.0003075199075776066,True,11,188.0,False,10,False,,76561198039309853,enpitsu,27.0,3968.159912109375,579.9299926757812,195.27000427246094,-371.50001525878906,20541.10107421875,-10000.2001953125,-661.6999816894531,690.5999755859375,-1115.4000091552734,255.0,128.0,False,-0.46544290159694435,-2.912735044959266,-0.20477090437406498,True,24,20,186.0,False,2,,poohcheese3,bdfa8c675db,5,1868.6500244140625,-4115.580078125,100.47000122070312,-9151.799926757812,16514.69970703125,-164.0999984741211,-5162.80029296875,-1608.0999755859375,-1004.4999694824219,255.0,123.0,,0.4746145969806325,-1.1732225697025147,-2.9073257941169945,True,30,6,21,238.0,False,3.0,thepaintedwall,2535427061764412,36.0,-2054.419921875,713.6300048828125,17.010000228881836,-12746.600341796875,3005.4998779296875,2.8999999165534973,-0.09999999776482582,0.0,-2285.800018310547,254.0,0.0,,0.009559732857752896,2.8421435307145524,-2.9052676677735098e-05,True,False,False,False,116.0,False,
78,5753,166,False,False,0,10018.216689797751,3973.570068359375,-3615.110107421875,301.7799987792969,1680.7000732421875,23243.89892578125,4252.200012207031,1301.7999267578125,-5856.7999267578125,49.699997901916504,0.0,0.5643345428363221,-0.6036253391649827,-2.946172206624594,bf81d8692db,games5425898691,17.0,3909.3701171875,-3717.159912109375,151.47000122070312,15349.200439453125,14254.89990234375,3717.0999145507812,-3649.4000244140625,-1446.6000366210938,-558.1000137329102,255.0,239.0,,-0.40560160631492836,0.4308929228729667,-0.07464776695393713,True,14,239.3085677393021,True,13,False,,76561198039309853,enpitsu,27.0,1222.8399658203125,-950.0900268554688,17.06999969482422,1570.5000305175781,-20357.900390625,0.5000000074505806,0.0,-0.5000000074505806,8.600000143051147,255.0,255.0,False,0.01677659707964229,-1.4928052070916784,-4.790348127667615e-05,True,24,20,96.0,False,2,,poohcheese3,bdfa8c675db,6,2210.06005859375,-962.52001953125,17.010000228881836,7102.19970703125,-1811.9000244140625,2.5999999046325684,-0.7000000029802322,-0.7000000029802322,-11.299999952316284,139.0,128.0,False,0.009659211783849672,-0.2521929731205032,5.3439172667705134e-05,True,30,6,22,255.0,False,,thepaintedwall,2535427061764412,36.0,-90.31999969482422,3398.389892578125,15.529999732971191,15546.099853515625,10187.19970703125,-192.19999313354492,331.8000030517578,-169.40000534057617,-91.40000343322754,255.0,128.0,,0.010006683085875096,0.566400420734726,0.0038617460654842674,True,4,4,False,116.0,False,
79,5837,169,False,False,1,8577.702027367055,-3397.780029296875,-2285.659912109375,137.85000610351562,8689.69970703125,16591.800537109375,12575.2001953125,5769.69970703125,969.3000030517578,-1330.7000732421875,1.0,-0.20877953313671505,-2.3185514669277842,1.8213330391496314,2535427061764412,thepaintedwall,36.0,-3457.909912109375,-2427.860107421875,14.640000343322754,-1525.0,15747.7001953125,-344.90001678466797,48.89999866485596,-191.29999160766602,-3473.9999389648438,255.0,0.0,,-0.009096345017664436,1.5960999302505803,0.06904274704334178,True,4,221.87704091430993,True,4,False,26.0,bdfa8c675db,poohcheese3,5.0,-1852.3299560546875,-2053.159912109375,16.559999465942383,9657.39990234375,-18681.8994140625,84.79999542236328,-14.700000286102295,-18.799999952316284,-1501.199951171875,255.0,125.0,False,-0.0108853861624574,-2.0004096441185175,-0.00042850538555377774,True,32,24,207.0,False,6,,enpitsu,76561198039309853,27,-920.6500244140625,2678.010009765625,17.06999969482422,-7689.6002197265625,-11480.10009765625,1.1999999731779099,-0.7000000029802322,-1.0999999940395355,-2052.5999450683594,255.0,0.0,False,-0.016757035790888112,-0.938413974438423,-0.0001601766718123522,True,24,2,20,96.0,False,,games5425898691,bf81d8692db,17.0,-3634.81005859375,-1445.2099609375,80.81999969482422,6589.7998046875,-21812.7001953125,3126.7001342773438,-1522.7000427246094,-209.3000030517578,-333.10001373291016,255.0,243.0,,0.10129091950068954,-1.7492261843836905,-0.012205222794557274,True,16,14,False,101.59834852013536,True,
80,5925,172,True,True,1,2893.8341338529817,-757.3900146484375,2765.010009765625,748.6900024414062,5635.9002685546875,27364.89990234375,-4663.800048828125,-1519.6000671386719,557.7999877929688,-764.8000335693359,1.0,-0.40764610107490246,-2.294056247351228,1.947576563963386,2535427061764412,thepaintedwall,36.0,-744.489990234375,2560.919921875,705.7000122070312,8230.30029296875,21474.89990234375,-295.40000915527344,-1628.699951171875,-5125.2001953125,-1152.9000091552734,128.0,241.0,,0.12604909032793385,1.8475855634707201,-1.6403745954804003,True,6,85.09600858021808,True,4,4,,bdfa8c675db,poohcheese3,5.0,962.010009765625,-1388.0799560546875,36.349998474121094,4253.599853515625,20719.69970703125,-2578.0999755859375,-1950.2999877929688,392.79998779296875,-635.2000045776367,255.0,128.0,,0.3089070798036219,1.652614494737405,-0.0012029637767546895,True,34,26,255.0,False,6,,enpitsu,76561198039309853,27,-936.4099731445312,3373.56005859375,17.06999969482422,5485.4998779296875,13583.800048828125,-0.7999999821186066,-0.0,-0.5000000074505806,-0.29999999329447746,255.0,128.0,,-0.01679567957693261,1.954658835072754,3.9456077763173406e-05,True,24,2,20,135.0,False,,games5425898691,bf81d8692db,17.0,-2656.929931640625,-3991.260009765625,95.37000274658203,-5273.699951171875,14735.799560546875,422.99999237060547,-5133.900146484375,-1973.0000305175781,6.000000238418579,255.0,128.0,,-1.2373533692841256,1.2006134366429286,0.0033666422128633697,True,18,17,False,65.0,False,
81,6203,173,False,False,1,5182.689600406466,-23.110000610351562,39.459999084472656,97.41000366210938,-13475.0,23166.10107421875,3486.4999389648438,-3606.199951171875,-1958.2000732421875,-1944.4000244140625,1.0,-0.03358962324877815,0.031415013010956665,0.059590045119767024,2535427061764412,thepaintedwall,35.0,91.18000030517578,-161.97999572753906,49.15999984741211,-10987.19970703125,16344.100341796875,3537.0001220703125,-448.3000183105469,-262.00000762939453,-655.2999877929688,254.0,138.0,,-0.022589103766713473,1.0519340194315616,-1.9578239365608665e-05,True,4,0.0,False,False,False,,bdfa8c675db,poohcheese3,5.0,-2376.43994140625,-3958.85009765625,17.010000228881836,-14030.899658203125,-4997.200012207031,2.5999999046325684,0.5000000074505806,0.19999999552965164,-2.3999999463558197,255.0,128.0,False,-0.009598804148913054,-0.3417487437103296,5.229999935706576e-05,True,False,False,0.0,False,False,,enpitsu,76561198039309853,27,2966.419921875,3969.8798828125,17.049999237060547,3492.7999877929688,5734.69970703125,3.0000001192092896,-1.0999999940395355,0.7000000029802322,0.0,255.0,128.0,,-0.01634042309745547,-1.023729186228308,3.472328642934151e-06,True,False,False,False,255.0,False,40.0,games5425898691,bf81d8692db,17.0,-140.47999572753906,337.30999755859375,82.66999816894531,1511.7999267578125,-22753.20068359375,2349.9000549316406,5497.7001953125,-133.4000015258789,-83.00000190734863,128.0,128.0,,-0.6933606029412099,-1.4742003669579267,-0.049139595058425155,True,4,3,False,0.0,False,
82,6205,173,False,False,0,5306.112200728708,43.70000076293945,-82.23999786376953,176.6999969482422,6698.499755859375,-11574.300537109375,11154.89990234375,2456.7999267578125,-3541.7999267578125,4173.599853515625,0.0,0.107968716626819,0.11480745741947866,0.34879656771106216,bf81d8692db,games5425898691,17.0,135.02000427246094,-161.82000732421875,93.02999877929688,771.6000366210938,18051.099853515625,-197.99999237060547,-5164.1998291015625,-1279.1999816894531,1394.2999267578125,128.0,128.0,,1.3263252753147878,1.1072804178072349,-0.5776381491845993,True,4,0.0,False,3,False,,76561198039309853,enpitsu,27.0,-2985.14990234375,-4000.639892578125,17.049999237060547,-2278.800048828125,-3741.7001342773438,3.0000001192092896,0.5999999865889549,-0.19999999552965164,0.0,255.0,128.0,,0.016312200728199163,1.0237288904888966,-1.2384209024119152e-05,True,False,False,255.0,False,False,,poohcheese3,bdfa8c675db,5,2493.340087890625,4000.449951171875,17.010000228881836,14032.60009765625,4991.400146484375,2.5999999046325684,-0.5000000074505806,-0.19999999552965164,-0.5000000074505806,255.0,128.0,False,0.009598806416464852,0.3416501997360718,5.182714148805545e-05,True,False,False,False,0.0,False,,thepaintedwall,2535427061764412,35.0,-12.029999732971191,47.130001068115234,75.12000274658203,7807.60009765625,-10493.800048828125,2530.2999877929688,-4747.200012207031,-2758.9999389648438,-318.1999969482422,254.0,197.0,,-0.3301465334232383,-1.1480177925285981,0.05543088223941207,True,4,False,False,0.0,False,
83,6326,177,False,False,0,9760.748986773193,568.3499755859375,-4510.27978515625,114.72000122070312,130.0,6683.699951171875,7113.599853515625,-5962.2998046875,116.09999656677246,-660.5999755859375,0.0,-0.6895289427383247,-0.9952869328410987,-0.05056912604786701,76561198039309853,enpitsu,27.0,552.52001953125,-4729.93017578125,129.55999755859375,7168.699951171875,12849.49951171875,3415.10009765625,-3757.7999877929688,-193.50000381469727,4011.300048828125,255.0,255.0,,0.41428105421432154,1.4233918068266858,0.09946919149893903,True,2,167.0,False,1,False,,bf81d8692db,games5425898691,17.0,3024.6201171875,-2823.52001953125,17.010000228881836,6846.099853515625,-16383.399658203125,2.7000001072883606,-0.29999999329447746,1.0000000149011612,-158.90000343322754,255.0,82.0,,0.00958653849928804,-1.1736039151811197,-3.188116977548037e-05,True,6,6,,False,False,,poohcheese3,bdfa8c675db,5,856.0399780273438,-1077.3900146484375,17.020000457763672,423.8999938964844,-9362.39990234375,1.2999999523162842,0.0,-3.6000001430511475,-407.2999954223633,,128.0,,0.009658909773597303,-1.551170208974014,4.137823216955173e-05,True,4,False,4,209.0,False,,thepaintedwall,2535427061764412,36.0,3357.330078125,-4516.7099609375,51.040000915527344,11536.400146484375,2846.199951171875,3507.0999145507812,-3371.199951171875,-1255.5000305175781,2131.7999267578125,255.0,234.0,True,-0.2890109489668342,0.28469811516701254,-0.46142375264023533,True,6,6,False,31.0,False,
84,6413,180,False,False,1,3051.430990766265,-579.010009765625,2468.75,213.47000122070312,22096.8994140625,-12651.600341796875,5458.0999755859375,-784.4000244140625,-4035.1998901367188,-4370.4998779296875,1.0,0.6547565620829067,0.937399206582282,-0.23969751271060807,2535427061764412,thepaintedwall,36.0,-812.3900146484375,2503.199951171875,195.8000030517578,15063.499755859375,-9021.799926757812,2280.7000732421875,4838.699951171875,-797.6000213623047,2490.0,254.0,99.0,True,0.09232796772260929,-2.8312711750789266,1.5386507077729596,True,8,0.0,False,7,False,,bdfa8c675db,poohcheese3,5.0,-76.88999938964844,5800.6298828125,37.65999984741211,8253.300170898438,5634.0997314453125,1371.199951171875,2947.2000122070312,929.4999694824219,-3699.5999145507812,255.0,16.0,,0.002550047865213566,3.036944015728441,0.17033440862268592,True,6,4,121.0,False,4,,enpitsu,76561198039309853,27,-612.6300048828125,2605.409912109375,130.44000244140625,5758.800048828125,-14081.99951171875,2262.4000549316406,4990.5999755859375,2233.8999938964844,-594.0999984741211,255.0,255.0,False,-0.7080499920815014,-1.317739368110502,-0.5030748396097866,True,4,False,3,88.0,False,,games5425898691,bf81d8692db,17.0,-423.3599853515625,2990.389892578125,17.010000228881836,-6632.2998046875,-22022.900390625,0.29999999329447746,-0.19999999552965164,-0.9000000357627869,1252.3999786376953,255.0,255.0,,-0.009584037091628068,-1.2900792638275558,0.00026398796536848164,True,6,6,False,121.45422790896511,True,
85,6541,185,False,False,0,3763.648670470412,-2625.820068359375,1797.4300537109375,686.6199951171875,7457.9998779296875,22513.30078125,4323.2000732421875,2864.2001342773438,-490.6999969482422,-2975.1998901367188,0.0,1.4851017672567925,-0.23616945973664322,-0.10768209319337715,bf81d8692db,games5425898691,17.0,-2654.3798828125,1676.8599853515625,562.739990234375,2836.4999389648438,15245.6005859375,2478.8999938964844,-1873.2000732421875,-1676.300048828125,-4891.7999267578125,255.0,157.0,,0.009426918254406193,1.135998508317387,-1.3982304601448428,True,8,167.34153989822633,True,7,False,,76561198039309853,enpitsu,27.0,-2558.3798828125,899.1500244140625,17.059999465942383,12162.900390625,7636.6998291015625,1.8000000715255737,-0.5000000074505806,-0.29999999329447746,0.0,255.0,128.0,False,0.0167763551923812,0.5606423760728587,5.244085773419808e-05,True,4,4,64.0,False,False,,poohcheese3,bdfa8c675db,5,-3439.699951171875,1589.31005859375,17.0,-426.50001525878906,21631.69921875,4.099999964237213,0.0,-0.7999999821186066,1743.3999633789062,255.0,149.0,False,0.009598214918969544,1.6390365550856227,0.0001520414882224826,True,8,4,6,0.0,False,,thepaintedwall,2535427061764412,36.0,-2454.070068359375,5031.93994140625,37.43000030517578,14648.299560546875,7051.199951171875,3524.5999145507812,4881.400146484375,490.40000915527344,-1098.499984741211,79.0,40.0,False,-0.191990577870912,0.3254295515344295,0.42835183353296985,True,10,10,False,255.0,False,
86,6674,190,False,False,0,3485.577815370737,-546.0900268554688,1672.030029296875,140.75999450683594,-2069.9000549316406,9842.2998046875,7726.500244140625,4910.4998779296875,3363.800048828125,-755.5999755859375,0.0,0.18249597048755442,2.935876776047991,1.781309836233788,76561198039309853,enpitsu,27.0,-530.6199951171875,1545.3499755859375,16.010000228881836,-7306.6998291015625,8929.600219726562,56.10000133514404,-779.3000030517578,82.70000457763672,624.5999908447266,255.0,128.0,False,0.05089910838002198,2.254772608159062,0.06486752289063942,True,4,46.0,False,4,False,,bf81d8692db,games5425898691,17.0,-330.3299865722656,3048.179931640625,16.989999771118164,13415.30029296875,-3356.0000610351562,5.5000001192092896,1.0000000149011612,-1.2999999523162842,-1811.3999938964844,255.0,0.0,,0.009633222692123964,-0.26335753331815775,-0.00028000278515309755,True,8,8,110.0,False,False,,poohcheese3,bdfa8c675db,5,-466.9700012207031,4881.9501953125,17.0,-111.49999618530273,1852.5999450683594,3.8999998569488525,-2.8999999165534973,0.5000000074505806,-124.0999984741211,140.0,128.0,False,0.009543733136369815,-1.5565711938554183,0.00012891950151477927,True,8,4,6,61.0,False,,thepaintedwall,2535427061764412,36.0,-436.80999755859375,2464.1201171875,60.119998931884766,3710.10009765625,-20776.79931640625,429.90001678466797,-73.29999923706055,248.4000015258789,-2362.5999450683594,254.0,128.0,False,-0.03744322340498295,-2.49676741135568,-0.11927645819049082,True,12,10,4,134.58519561572737,True,
87,6777,194,False,False,1,9784.71013167877,1089.3399658203125,-4642.7998046875,146.6300048828125,4216.199951171875,-9409.500122070312,1903.800048828125,-1409.1999816894531,-2401.9000244140625,-765.1999664306641,1.0,0.33437910340069,-2.1237190896536875,1.7334877066668453,bdfa8c675db,poohcheese3,5.0,1032.4599609375,-4548.8701171875,17.0,2062.7999877929688,-10354.300537109375,4.099999964237213,-0.19999999552965164,2.800000011920929,1976.300048828125,255.0,211.0,False,-0.009523210308441542,-1.7682538704571142,0.00037594425401900653,False,10,0.0,False,6,6,,2535427061764412,thepaintedwall,36.0,1033.949951171875,-3144.610107421875,17.010000228881836,-11378.1005859375,-17083.299560546875,2.5999999046325684,0.7000000029802322,1.1999999731779099,-936.9000244140625,255.0,64.0,False,-0.009593856613084914,-0.9672889134183227,-8.563705062108037e-05,True,12,10,63.0,False,4,,enpitsu,76561198039309853,27,-606.8200073242188,-4315.47998046875,17.059999465942383,-2615.0,11400.400390625,2.7000001072883606,-0.0,-0.7000000029802322,-2699.89990234375,255.0,128.0,False,-0.016722767784941302,1.4424442000104163,-4.152604828549256e-05,True,6,False,6,3.0,False,,games5425898691,bf81d8692db,17.0,185.4499969482422,-1264.43994140625,16.989999771118164,10464.89990234375,-8929.000244140625,5.299999713897705,-3.0000001192092896,2.3000000417232513,-1294.1999816894531,255.0,0.0,,-0.009581716125163514,-2.4235678872281623,-6.356364620223352e-05,True,8,8,False,171.0,False,
88,6788,194,False,False,1,10167.208918845798,1295.4300537109375,-5019.35986328125,212.05999755859375,3846.6000366210938,5925.4998779296875,-127.39999771118164,-80.39999961853027,-2401.9000244140625,-4216.600036621094,1.0,0.9317140534671983,-0.8606161448394355,2.9883549984007116,bdfa8c675db,poohcheese3,5.0,1220.9599609375,-4907.89013671875,17.010000228881836,4459.599914550781,-6745.9002685546875,2.7000001072883606,4.4999998807907104,-1.7000000178813934,-308.1999969482422,13.0,128.0,False,-0.009702782541841832,-2.147074537232256,-0.0001162302170243218,False,10,0.0,False,6,6,,2535427061764412,thepaintedwall,36.0,474.9800109863281,-3750.22998046875,17.010000228881836,-12647.19970703125,-15277.900390625,3.0000001192092896,0.7000000029802322,1.0000000149011612,2707.60009765625,167.0,247.0,False,-0.009595970343037611,-1.029403117437963,0.00022701973758037272,True,12,10,93.0,False,4,,enpitsu,76561198039309853,27,-512.469970703125,-3830.330078125,17.059999465942383,4415.0,11586.800537109375,1.8000000715255737,-0.3999999910593033,-0.7999999821186066,-27.40000009536743,255.0,0.0,False,-0.016724169799928464,1.9384750407089466,8.761289509302322e-05,True,6,False,6,3.0,False,,games5425898691,bf81d8692db,17.0,571.8400268554688,-1714.0999755859375,16.989999771118164,8675.30029296875,-11112.39990234375,5.099999904632568,-0.3999999910593033,0.5999999865889549,-3.6000001430511475,255.0,128.0,,-0.00958518351872483,-2.2330420089228182,6.812380685270468e-05,True,8,8,False,171.0,False,
