,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,shot_taker_handbrake
36,2491,84.0,False,True,0,3943.781208390023,173.97999572753906,1344.1400146484375,292.69000244140625,909.1000366210938,17768.599853515625,2696.099853515625,2235.5999755859375,-194.79999542236328,-215.40000915527344,0.0,-0.0575832495779834,-1.8711786286256704,-0.7457367621353855,76561198832278491,StayVodka,5.0,107.94999694824219,1185.1700439453125,163.38999938964844,-2512.4000549316406,13241.099853515625,5042.200012207031,75.0,-4.000000059604645,-579.3999862670898,255.0,113.0,0.008467078985896645,1.523533434787438,0.00047908395903599406,True,255.0,False,10,14,22,,b29685c034b,peezy v2,4.0,214.5,-1983.1500244140625,17.020000457763672,3460.4000854492188,13648.699951171875,1.4000000059604645,0.0,0.0,15.199999809265137,255.0,128.0,,0.009579531589937611,1.3244916123766906,5.84270992627575e-06,True,18,255.0,False,28,8,,enpitsu,76561198039309853,27,-286.6400146484375,3860.070068359375,17.059999465942383,4819.2999267578125,8282.80029296875,2.0000000298023224,-0.3999999910593033,1.899999976158142,-16.100000143051147,128.0,128.0,,0.016793835374779173,-2.1049532361150076,0.00011932713632399683,True,22,24,61.0,False,False,,games5425898691,bf81d8692db,21.0,-12.470000267028809,1834.3599853515625,17.010000228881836,-128.100004196167,-9692.60009765625,3.0000001192092896,-0.09999999776482582,0.19999999552965164,2426.300048828125,255.0,255.0,,0.00954536419514837,-1.536818904452431,2.482980939007924e-05,True,32,False,42,31.0,False,,
37,2549,86.0,False,False,1,9924.607874461339,-344.3900146484375,-4706.7900390625,159.27999877929688,-3092.7999877929688,4109.89990234375,3185.7998657226562,4435.199890136719,1456.1000061035156,-3769.2999267578125,1.0,1.1319446661671695,-2.1193007547404945,2.01643004529019,76561198039309853,enpitsu,27.0,-341.9200134277344,-4872.31005859375,117.69999694824219,-6553.0999755859375,563.6000061035156,2667.0999145507812,-2809.8001098632812,-4710.7000732421875,404.50000762939453,128.0,255.0,-0.030285783393203577,2.0790531619672024,-0.597416405599533,True,92.0,False,False,23,26,,bf81d8692db,games5425898691,21.0,-1899.8699951171875,-121.5199966430664,60.61000061035156,-14850.999755859375,-257.7000045776367,-1349.4000244140625,-122.60000228881836,-1190.8999633789062,4464.200134277344,255.0,40.0,,-0.2057300262209757,-2.2299044428274635,0.1762650338566841,True,34,61.0,False,44,False,,StayVodka,76561198832278491,5,-300.2200012207031,-3137.800048828125,17.010000228881836,-6848.900146484375,-1638.0000305175781,3.0000001192092896,0.29999999329447746,-0.0,2205.800018310547,128.0,255.0,,-0.009629654288755516,-0.25363995979594395,1.5038265526789628e-05,True,14,22,227.0,False,10,,peezy v2,b29685c034b,4.0,-1123.43994140625,-540.6799926757812,17.010000228881836,-2391.1000061035156,-10563.399658203125,2.8999999165534973,0.3999999910593033,1.5999999642372131,2232.5999450683594,255.0,167.0,,-0.00952850928971996,-1.394190792118647,9.084329535195348e-05,True,18,8,28,255.0,False,,
38,2579,87.0,True,True,0,1777.347089495328,662.25,4285.1201171875,127.72000122070312,-11975.699462890625,17215.2001953125,2465.2000427246094,4343.900146484375,1144.4000244140625,3977.5,0.0,-1.0991404141199492,2.0901569031405054,2.0243141811233993,76561198832278491,StayVodka,5.0,752.6500244140625,4135.18017578125,82.73999786376953,-4326.300048828125,16654.000244140625,2349.499969482422,-1963.0999755859375,-5137.60009765625,14.40000057220459,255.0,242.0,0.30303891268130473,1.5526529726763578,-0.7088470053806629,True,186.0,False,10,15,24,,b29685c034b,peezy v2,5.0,1130.1500244140625,1841.97998046875,17.010000228881836,-3765.7000732421875,13160.400390625,2.5999999046325684,0.0,0.9000000357627869,123.80000114440918,255.0,128.0,,0.00958310309638141,1.8653187133762992,-0.00012878474698001618,True,18,255.0,False,28,8,,enpitsu,76561198039309853,27,1041.9000244140625,4958.93017578125,25.3799991607666,4706.9000244140625,148.99999618530273,-2531.7999267578125,-910.9999847412109,5348.699951171875,-900.5000305175781,128.0,128.0,,0.17220066279793694,-2.660175139575895,-0.06393504056379595,True,24,26,92.0,False,False,,games5425898691,bf81d8692db,21.0,2257.469970703125,134.55999755859375,17.010000228881836,-5677.2998046875,1926.9000244140625,2.800000011920929,-0.09999999776482582,0.0,-2310.2999877929688,255.0,0.0,,0.009500519335708824,2.8339789711092065,-2.6172957214555855e-05,True,34,False,44,61.0,False,,True
39,2845,88.0,False,False,0,5209.711627790602,3.619999885559082,8.550000190734863,92.7699966430664,11069.599609375,20840.70068359375,1498.0000305175781,4771.9000244140625,-2026.0000610351562,3020.5999755859375,0.0,-0.027416522028972472,0.03830176878325793,0.06129940080773496,76561198832278491,StayVodka,5.0,-99.37000274658203,-145.91000366210938,95.43000030517578,10040.10009765625,20621.69921875,162.60000228881836,-5492.9998779296875,269.6999931335449,-62.5,255.0,149.0,1.0102311023565014,0.33121122720434654,-1.132857774826466,True,0.0,False,False,3,4,,b29685c034b,peezy v2,5.0,65.08000183105469,-1699.280029296875,17.010000228881836,779.5999908447266,13164.300537109375,2.7000001072883606,0.7000000029802322,0.09999999776482582,7.699999809265137,255.0,128.0,,0.009616775038585027,1.5128277517561841,-1.1671813375003015e-05,True,4,96.0,False,4,False,,enpitsu,76561198039309853,27,98.3499984741211,176.17999267578125,80.69000244140625,-13039.3994140625,-18840.899658203125,1950.3999328613281,4788.699951171875,-2704.2999267578125,70.50000190734863,255.0,128.0,,0.6628368833624875,-2.0750100389493635,0.007966998606174861,True,1,2,0.0,False,False,,games5425898691,bf81d8692db,21.0,2717.280029296875,4026.239990234375,17.010000228881836,17600.999755859375,4477.5,2.800000011920929,1.1999999731779099,0.5000000074505806,-1750.0,128.0,0.0,,0.009590561193028514,0.2050453390137044,-0.0001793002203722914,True,False,False,False,0.0,False,,True
40,2847,88.0,False,False,1,5226.031994306557,-29.15999984741211,-3.490000009536743,119.66000366210938,-8813.599853515625,-272.99999237060547,1957.1000671386719,1635.7000732421875,2057.2999572753906,-3564.89990234375,1.0,-0.19043148999991913,-0.27899172480422163,-0.2059019332374836,76561198039309853,enpitsu,27.0,-50.40999984741211,-127.72000122070312,82.2699966430664,1494.9000549316406,-1001.8000030517578,-186.39999389648438,-4003.3999633789062,791.2999725341797,3687.3001098632812,255.0,128.0,-1.5320927699754032,2.6218499245353026,-0.8105537500361923,True,0.0,False,False,1,2,,bf81d8692db,games5425898691,21.0,-2892.25,-4055.010009765625,17.010000228881836,-17331.300048828125,-1456.9000244140625,2.800000011920929,-0.5999999865889549,-0.19999999552965164,-1878.5000610351562,128.0,0.0,,-0.009630990944743642,-0.021530992931352032,-6.356310516430366e-05,True,False,255.0,False,False,False,,StayVodka,76561198832278491,5,74.16000366210938,81.1500015258789,108.66000366210938,725.8999633789062,-499.00001525878906,2698.2000732421875,1368.800048828125,-1808.2000732421875,-5010.5999755859375,255.0,128.0,True,-1.0544902723406422,0.9806702092829928,-1.6214524072892669,True,3,4,0.0,False,False,,peezy v2,b29685c034b,5.0,-70.27999877929688,1610.9200439453125,17.010000228881836,-774.5999908447266,-13322.19970703125,2.7000001072883606,-0.5000000074505806,-0.0,2.3999999463558197,255.0,128.0,,-0.009616776299167002,-1.5131096956730097,-1.0315817844928897e-05,True,4,False,4,96.0,False,,
41,2849,88.0,False,False,0,5280.038984218411,91.1500015258789,-46.939998626708984,128.19000244140625,10672.7001953125,-4436.700134277344,-2.0000000298023224,-4627.099914550781,-3192.6998901367188,276.49999618530273,0.0,0.12128330007458209,0.42426155573842694,-0.6094404250737867,76561198832278491,StayVodka,5.0,-80.76000213623047,-77.7300033569336,130.47000122070312,-717.6999664306641,167.99999237060547,2150.399932861328,-2445.0,4778.399963378906,-1199.1999816894531,255.0,128.0,0.7698912162728205,-1.9321740157674199,-2.4925686599453236,True,0.0,False,False,3,4,,b29685c034b,peezy v2,5.0,77.43000030517578,-1487.800048828125,17.010000228881836,780.5000305175781,13521.500244140625,2.7000001072883606,0.5000000074505806,0.0,0.3999999910593033,255.0,128.0,,0.009616776985727472,1.513198716223267,-9.888006207363358e-06,True,4,96.0,False,4,False,,enpitsu,76561198039309853,27,41.459999084472656,138.02999877929688,84.58999633789062,-925.1000213623047,1073.0999755859375,283.0999946594238,5454.000244140625,-664.5999908447266,247.19999313354492,255.0,128.0,,1.0227592498175406,1.4801601348580153,3.1001790267571634,True,1,2,0.0,False,False,,games5425898691,bf81d8692db,21.0,3020.02001953125,4056.0,17.010000228881836,16750.699462890625,-925.9999847412109,2.800000011920929,0.3999999910593033,0.0,-1924.1999816894531,128.0,0.0,,0.009644415258506844,-0.12131371036228267,-5.064785179475093e-05,True,False,False,False,255.0,False,,True
42,2887,89.0,False,False,0,6102.082559536759,1352.0,-532.9099731445312,93.1500015258789,7668.0999755859375,-2600.7998657226562,0.0,-29.000000953674316,3966.0000610351562,276.49999618530273,0.0,1.0072912175001534,3.0393658936067145,-1.239935803176967,b29685c034b,peezy v2,4.0,1179.8900146484375,-640.72998046875,17.010000228881836,12076.99951171875,-5789.89990234375,2.5999999046325684,0.29999999329447746,0.0,92.60000228881836,234.0,144.0,0.009563820540744734,-0.45136439380546284,6.809909426580051e-05,True,126.0,False,False,4,4,,76561198832278491,StayVodka,5.0,-118.95999908447266,-128.1300048828125,16.989999771118164,1900.0,-3478.0999755859375,9.599999785423279,9.49999988079071,-12.999999523162842,-755.2999877929688,255.0,119.0,False,0.009415398141634506,-1.0625214240612448,-0.0006206536751816534,True,4,0.0,False,4,False,,enpitsu,76561198039309853,27,129.7899932861328,154.1199951171875,17.059999465942383,6213.0999755859375,-720.6999969482422,2.3000000417232513,-0.09999999776482582,0.09999999776482582,2295.0999450683594,255.0,128.0,,0.016641159555814876,-0.13588022100474142,4.104743281233433e-05,True,2,2,0.0,False,False,,games5425898691,bf81d8692db,21.0,3701.2099609375,1994.3499755859375,17.010000228881836,-31.700000762939453,-22999.89990234375,0.09999999776482582,0.0,0.5000000074505806,219.0999984741211,255.0,128.0,,0.009599185703517917,-1.5519564709480218,-0.00010031837670056038,True,False,False,False,173.60855042293508,True,,False
43,2894,89.0,False,False,0,6232.4851848615135,1542.739990234375,-595.5399780273438,93.1500015258789,7116.300048828125,-2259.7999572753906,0.0,849.1000366210938,5313.599853515625,276.49999618530273,0.0,-0.19968011215042358,3.124280095810791,-1.280806633803219,b29685c034b,peezy v2,4.0,1466.6600341796875,-731.5599975585938,17.010000228881836,13277.80029296875,-1631.199951171875,2.8999999165534973,-0.7000000029802322,0.09999999776482582,2181.300048828125,205.0,255.0,0.00957241756968151,-0.06531628618178975,7.050836426688682e-05,True,126.0,False,False,4,4,,76561198832278491,StayVodka,5.0,-75.08999633789062,-246.5399932861328,17.010000228881836,1088.7000274658203,-6228.599853515625,3.0000001192092896,0.29999999329447746,-0.9000000357627869,-2246.0000610351562,255.0,0.0,False,0.009505125820387695,-1.3752674507566027,-0.00014867614831576279,True,4,0.0,False,4,False,,enpitsu,76561198039309853,27,320.739990234375,149.27000427246094,17.059999465942383,8400.10009765625,141.5999984741211,1.899999976158142,0.9000000357627869,0.09999999776482582,34.40000057220459,255.0,128.0,,0.016645015628878324,0.021433963170798667,-8.597407297745797e-05,True,2,2,0.0,False,False,,games5425898691,bf81d8692db,21.0,3708.18994140625,1399.52001953125,17.010000228881836,-843.1999969482422,-22915.2001953125,2.800000011920929,0.0,-0.29999999329447746,-1528.699951171875,255.0,0.0,,0.009588658961547458,-1.6400848025648465,-0.00021018215353077528,True,False,False,False,167.0,False,,False
44,2905,90.0,False,False,0,6248.259703834618,1878.969970703125,-458.239990234375,118.7699966430664,4858.2000732421875,6492.9998779296875,2120.800018310547,-264.0999984741211,4025.2999877929688,3354.5001220703125,0.0,-0.4656767720727398,-0.5501093997806582,-2.5747395990314184,b29685c034b,peezy v2,4.0,1938.9300537109375,-560.3800048828125,17.010000228881836,5909.89990234375,6660.7000732421875,3.100000023841858,-1.899999976158142,0.7000000029802322,1895.5999755859375,58.0,255.0,0.009812237193367424,0.9086713793264519,-4.070627162531834e-05,True,126.0,False,False,4,4,,76561198832278491,StayVodka,5.0,-135.17999267578125,-576.1300048828125,17.010000228881836,-2510.2999877929688,-9059.000244140625,2.800000011920929,-0.5000000074505806,-1.8000000715255737,935.8999633789062,255.0,226.0,False,0.009532991807865446,-1.858054732658886,0.00019388727686115562,True,4,0.0,False,4,False,,enpitsu,76561198039309853,27,728.4600219726562,104.19000244140625,17.059999465942383,10621.99951171875,-2016.7999267578125,1.8000000715255737,-0.7000000029802322,-0.09999999776482582,-20.499999523162842,255.0,255.0,,0.016725210818594453,-0.19033652131219883,6.721981808018229e-05,True,2,2,0.0,False,False,,games5425898691,bf81d8692db,21.0,3352.1201171875,550.3099975585938,17.010000228881836,-15395.899658203125,-14865.2001953125,2.800000011920929,0.29999999329447746,0.0,-2004.7000122070312,255.0,0.0,,0.009585817287096229,-2.4528072027065644,3.961256589821131e-05,True,False,False,False,167.0,False,,False
45,2922,90.0,False,False,1,5930.327947125892,-2061.590087890625,-0.18000000715255737,244.66000366210938,15871.99951171875,-1060.8999633789062,15314.100341796875,3571.9000244140625,-4820.199890136719,80.60000419616699,1.0,-1.028482197577073,2.1016368875477087,-0.012536711775530935,bf81d8692db,games5425898691,21.0,-2107.699951171875,-1.8200000524520874,87.0,19815.2001953125,8242.80029296875,-916.3999938964844,1626.9999694824219,524.0000152587891,-4627.300109863281,255.0,93.0,-1.0149466831604776,-2.819154276205533,-0.865454752165519,True,167.0,False,False,3,4,,76561198039309853,enpitsu,27.0,-1326.25,-303.42999267578125,17.059999465942383,-6824.89990234375,-9689.400024414062,2.5,-0.0,-0.0,2377.4000549316406,255.0,255.0,,-0.016729077497089833,-1.0165352721850254,6.943125771899194e-07,True,2,31.0,False,2,False,,StayVodka,76561198832278491,5,-49.849998474121094,1134.3900146484375,17.010000228881836,-9053.800048828125,6709.89990234375,2.8999999165534973,0.7000000029802322,-0.5000000074505806,1921.6999816894531,255.0,213.0,False,-0.009547616161955574,0.5833801156674919,3.5642093137881315e-07,True,4,4,0.0,False,False,,peezy v2,b29685c034b,4.0,-1918.0999755859375,117.05000305175781,93.73999786376953,2389.1000366210938,-10266.500244140625,-178.79999160766602,1072.0999908447266,5137.80029296875,1644.1999816894531,255.0,128.0,False,-0.3071330955940963,-1.366762329975074,-2.710553262308976,True,5,False,6,97.0,False,,
46,3091,97.0,False,False,1,5844.157264960541,2524.840087890625,-472.5799865722656,563.969970703125,-2657.0999145507812,22389.89990234375,7794.000244140625,1360.2999877929688,-4875.899963378906,3221.0000610351562,1.0,-1.1251470361456466,0.8739794129533782,1.503132295363003,bf81d8692db,games5425898691,21.0,2558.75,-643.030029296875,452.1000061035156,18329.100341796875,10310.400390625,1447.2000122070312,-3220.4998779296875,-1546.9000244140625,4169.100036621094,255.0,249.0,0.04742896757900868,2.1344436521124384,-0.21227563229221091,True,82.43279155608145,True,False,6,8,,76561198039309853,enpitsu,27.0,677.0499877929688,-963.219970703125,17.059999465942383,9162.80029296875,1056.9000244140625,1.899999976158142,0.7000000029802322,-0.0,13.999999761581421,255.0,255.0,False,-0.016675624152219095,3.0247735248837953,-6.786289535577994e-05,True,4,255.0,False,4,False,,StayVodka,76561198832278491,5,1086.6400146484375,3913.1201171875,17.010000228881836,-1938.0000305175781,2872.9000854492188,2.7000001072883606,-2.5999999046325684,-3.0000001192092896,24.500000476837158,217.0,128.0,False,-0.009518101815457751,-2.173974060019146,-8.333705156503216e-05,True,6,6,211.0,False,False,,peezy v2,b29685c034b,4.0,2511.2900390625,-329.7900085449219,331.1499938964844,-11550.2001953125,-15274.7998046875,4730.400085449219,-2099.7999572753906,-2255.2000427246094,4555.5999755859375,255.0,128.0,False,1.249437191038824,-1.4228597991758716,1.422488354546205,True,6,4,8,145.40792276782375,True,,
47,3184,100.0,False,False,0,9301.390271499231,-1776.9300537109375,-4119.580078125,264.5299987792969,-4917.60009765625,10680.50048828125,7571.6998291015625,-2338.300018310547,4586.199951171875,1347.7999877929688,0.0,0.8393282784093649,0.0006985271836916388,-0.6044183903069027,76561198832278491,StayVodka,5.0,-1649.6400146484375,-4184.490234375,111.69000244140625,-5204.5001220703125,9296.400146484375,5450.4998779296875,172.80000686645508,129.399995803833,575.4999923706055,255.0,128.0,0.005836474101152293,2.220481299027985,-9.534823834875597e-05,True,210.0,False,4,6,8,,b29685c034b,peezy v2,5.0,582.6099853515625,4388.43994140625,17.0,-5804.69970703125,-5657.19970703125,6.1000001430511475,0.09999999776482582,0.0,2456.300048828125,255.0,242.0,False,0.009528484292186026,-2.351638347426819,3.870660729431796e-05,True,6,65.0,False,8,4,,enpitsu,76561198039309853,27,-1282.25,-1674.739990234375,17.059999465942383,-13.999999761581421,-54.49999809265137,1.8000000715255737,-2.7000001072883606,0.7000000029802322,0.0,128.0,128.0,False,0.01673007578775034,-1.8191707831059152,-4.712518719814876e-06,True,4,4,217.0,False,False,,games5425898691,bf81d8692db,21.0,-2983.510009765625,-3894.72998046875,17.010000228881836,13645.2001953125,34.50000047683716,3.0000001192092896,0.0,0.0,2228.6000061035156,255.0,255.0,,0.009570285884563448,0.07059602283774156,1.945993959568897e-05,True,8,False,8,255.0,False,,False
48,3226,102.0,False,False,0,7849.350845961946,-2501.800048828125,-2543.340087890625,649.8300170898438,-6391.400146484375,16043.399658203125,511.50001525878906,-2504.499969482422,4381.300048828125,1565.2999877929688,0.0,0.6217715198766799,-2.227991059192611,2.7585271831797895,76561198832278491,StayVodka,5.0,-2443.2900390625,-2700.4599609375,549.3300170898438,-5717.1002197265625,11475.30029296875,2495.8999633789062,-2295.5999755859375,-1285.3999328613281,405.99998474121094,255.0,128.0,-0.1741442705981878,2.053700173474884,0.3096841523779434,True,136.07548411430852,True,4,6,8,,b29685c034b,peezy v2,5.0,-33.29999923706055,2511.4599609375,17.0,-5572.39990234375,-12952.39990234375,3.8999998569488525,0.09999999776482582,0.3999999910593033,-0.7000000029802322,255.0,128.0,False,0.009592969309729317,-1.9772389982474499,5.633409135508917e-05,True,6,70.0,False,8,4,,enpitsu,76561198039309853,27,-2100.449951171875,-1919.0999755859375,171.4199981689453,-13144.300537109375,-2105.399932861328,3766.9000244140625,-464.1999816894531,2015.8999633789062,1110.2999877929688,128.0,128.0,False,-0.6054369976555652,-2.5345275919098005,-0.12260525174843316,True,4,6,143.7263830605374,True,False,,games5425898691,bf81d8692db,21.0,-2762.889892578125,-2526.639892578125,172.17999267578125,-4081.099853515625,7427.1002197265625,2869.4000244140625,894.8999786376953,553.6000061035156,-16.49999976158142,255.0,159.0,,-0.5520428583128142,1.7881822162625662,0.321826596301799,True,8,False,10,255.0,False,,False
49,3265,103.0,False,False,0,5942.761434070001,-3355.639892578125,-269.8599853515625,94.20999908447266,6910.8001708984375,16114.7998046875,622.0999908447266,-4905.5999755859375,-3304.7000122070312,-1006.6000366210938,0.0,-0.49562429262182417,-2.1399113678280175,2.598141647874005,76561198832278491,StayVodka,5.0,-3532.47998046875,-327.4599914550781,151.47000122070312,-7764.1998291015625,20535.400390625,-6856.300048828125,2088.5000610351562,-3819.8001098632812,-1199.000015258789,255.0,128.0,0.18311487834428955,1.303146548173816,0.0948726937149967,True,52.948206255512844,True,4,6,8,,b29685c034b,peezy v2,5.0,-1187.6400146484375,932.1199951171875,17.0,-13342.80029296875,-4517.39990234375,3.8999998569488525,-1.0000000149011612,-0.3999999910593033,-577.9000091552734,255.0,124.0,,0.009594087529919448,-2.833323986505137,-1.0772599222141776e-05,True,6,70.0,False,8,4,,enpitsu,76561198039309853,27,-4083.7099609375,-2490.2900390625,443.70001220703125,669.5999908447266,-2088.8999938964844,-1123.6000061035156,472.79998779296875,767.9000091552734,-507.40001678466797,255.0,0.0,,0.7681599329286355,1.574462481653843,1.512293131360671,True,4,6,125.0,False,False,,games5425898691,bf81d8692db,21.0,-3692.639892578125,-900.4600219726562,94.81999969482422,-6777.19970703125,12039.300537109375,-3905.7998657226562,-1863.9999389648438,-1388.0999755859375,821.9000244140625,255.0,128.0,,-0.1772553235199639,2.116683959702418,0.34632284698027116,True,10,False,10,255.0,False,,
50,3297,104.0,False,True,0,4033.535493854322,-2607.159912109375,1487.4200439453125,100.63999938964844,16776.400146484375,17406.8994140625,2216.1000061035156,-4212.300109863281,-3468.9999389648438,2494.199981689453,0.0,-0.42638776860342664,3.0110876581999313,-2.979623369589956,76561198832278491,StayVodka,5.0,-2784.3798828125,1388.0799560546875,16.770000457763672,14489.300537109375,10858.00048828125,75.70000171661377,450.40000915527344,-1052.7999877929688,866.3999938964844,255.0,240.0,-0.015231179096345533,0.6706994835205751,-0.005131249180078681,True,10.887380676884813,True,4,6,8,,b29685c034b,peezy v2,5.0,-2282.669921875,1232.719970703125,17.0,451.3999938964844,6298.3001708984375,4.1999998688697815,0.5999999865889549,0.0,-2332.2999572753906,255.0,6.0,,0.009555305818819422,1.511640855220504,-3.082572257568894e-05,True,6,101.0,False,8,4,,enpitsu,76561198039309853,27,-3727.1298828125,-2051.820068359375,16.440000534057617,7562.1002197265625,8965.599975585938,109.79999542236328,-35.39999961853027,199.0999984741211,2234.4000244140625,255.0,128.0,,0.0070401934569988295,0.9099064542164705,-0.008069092908859796,True,4,6,125.0,False,False,,games5425898691,bf81d8692db,21.0,-3495.7900390625,1142.2900390625,16.989999771118164,10775.50048828125,20319.599609375,2.8999999165534973,-0.7999999821186066,1.0000000149011612,-904.1000366210938,255.0,4.0,,0.009514201893885072,1.076851835537323,-0.0003057830179441684,True,10,False,10,154.74823241592736,True,,
51,3358,106.0,False,True,0,1582.1884225228212,679.52001953125,4994.89013671875,93.1500015258789,12399.7998046875,13714.69970703125,0.0,-4943.399963378906,3307.6998901367188,788.1999969482422,0.0,0.5606876811392928,1.7866867639377098,-2.112387347429688,76561198832278491,StayVodka,5.0,646.1199951171875,4786.06005859375,77.45999908447266,13066.400146484375,18521.700439453125,3852.9000854492188,-362.79998779296875,202.19999313354492,2391.0000610351562,255.0,252.0,0.03273664150240512,1.2405616831236863,0.0038195523222210024,True,0.0,False,4,6,10,,b29685c034b,peezy v2,5.0,-242.3300018310547,2678.6298828125,17.0,8817.39990234375,10985.0,3.8999998569488525,0.29999999329447746,0.3999999910593033,155.6999969482422,255.0,128.0,,0.009594470260864008,0.9128393278791012,-0.00011519190414034213,True,6,101.0,False,8,4,,enpitsu,76561198039309853,27,-4041.929931640625,1233.56005859375,132.5399932861328,-126.49999618530273,22997.39990234375,321.8000030517578,-1599.4000244140625,58.00000190734863,-1005.8999633789062,255.0,0.0,,0.037970516536137956,1.561010734278328,1.031342286214576,True,4,6,0.0,False,False,,games5425898691,bf81d8692db,21.0,-442.2799987792969,5047.240234375,16.989999771118164,19821.099853515625,11667.099609375,2.800000011920929,1.0000000149011612,0.7000000029802322,-1242.3999786376953,255.0,71.0,,0.009573860702289726,0.48109654082469905,-1.2322014272150539e-05,True,10,False,11,61.36732042220331,True,,
52,3361,106.0,True,True,0,1697.9488786663205,801.9400024414062,5134.509765625,93.1500015258789,12400.899658203125,21615.6005859375,-29.700000286102295,-4651.000061035156,3631.6000366210938,-1085.6999969482422,0.0,0.8492973514471822,2.3237228421741345,-1.4063647742646377,76561198832278491,StayVodka,5.0,755.0800170898438,4940.64990234375,107.06999969482422,13078.599853515625,18575.10009765625,3307.9000854492188,-659.8000335693359,313.6000061035156,3121.0000610351562,255.0,252.0,0.08048322387755577,1.4740182488574098,0.0164963757085667,True,0.0,False,4,6,10,,b29685c034b,peezy v2,5.0,-184.36000061035156,2752.570068359375,17.0,8598.400268554688,11166.500244140625,3.8999998569488525,1.0000000149011612,1.2999999523162842,170.40000915527344,255.0,141.0,,0.009590038048105026,0.9202025374476777,-7.019991048266207e-05,True,6,101.0,False,8,4,,enpitsu,76561198039309853,27,-4034.43994140625,1425.1500244140625,122.05000305175781,1746.6999816894531,22794.49951171875,-2521.3999938964844,-1618.0999755859375,-975.0,-947.3999786376953,255.0,0.0,,0.16756417607102,1.4716559483796312,0.9803255441326765,True,4,6,0.0,False,False,,games5425898691,bf81d8692db,21.0,-95.66999816894531,5207.56982421875,51.130001068115234,21050.6005859375,8612.5,3419.7000122070312,81.00000381469727,-321.6999816894531,-2163.3999633789062,255.0,23.0,,-0.0005644008599849085,0.214829988919149,-0.0002507718019856142,True,10,False,11,51.93375514143257,True,,
