,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
71,5104,151,False,False,1,5148.600587978775,1655.1199951171875,47.66999816894531,93.12999725341797,1758.0999755859375,15359.3994140625,0.0,-5955.7000732421875,462.2999954223633,-560.9000015258789,1.0,0.3743577721424286,0.32741836800755714,1.826508591154424,b682192fbcb,worryinglywashed,8.0,1767.8599853515625,-254.07000732421875,17.020000457763672,11673.699951171875,19812.19970703125,1.2999999523162842,1.0000000149011612,1.4000000059604645,295.10000228881836,255.0,189.0,False,-0.009610958130522306,2.1042852925628677,6.285162082818999e-05,True,16,18,166.0,False,False,,b4e6564961b,LastOfKhyira,4.0,1292.18994140625,-118.76000213623047,17.010000228881836,-6094.1998291015625,16169.7998046875,2.8999999165534973,-0.19999999552965164,0.7999999821186066,1941.6000366210938,255.0,255.0,,-0.009591055314475632,1.1443450058095601,-2.3243712685400855e-05,True,22,4,,False,20,,enpitsu,76561198039309853,27,1493.68994140625,1738.3199462890625,17.059999465942383,2715.8999633789062,12374.3994140625,1.899999976158142,-0.0,-0.3999999910593033,-41.30000114440918,128.0,128.0,,-0.016731972071987598,1.7918183710818896,4.715439657054329e-05,True,204.0,False,12,False,12,,games5425898691,bf81d8692db,17.0,3906.409912109375,-1980.81005859375,33.470001220703125,-2382.899932861328,22746.8994140625,2428.300018310547,-9.700000286102295,497.09999084472656,666.5000152587891,255.0,134.0,False,-0.037123616854510655,1.4728867433577277,-0.32093661179387256,True,8,False,11,162.0,False,
72,5120,152,False,False,1,4317.611288751077,1752.969970703125,908.2899780273438,93.12999725341797,1555.2999877929688,13758.800048828125,0.0,-5962.7001953125,594.900016784668,-302.90000915527344,1.0,-0.3399445347475942,-0.35133720595754403,-0.8304915826050073,b682192fbcb,worryinglywashed,8.0,1925.7900390625,906.5599975585938,17.020000457763672,-6802.60009765625,15527.80029296875,1.5999999642372131,-1.899999976158142,-1.0999999940395355,1819.6000671386719,0.0,255.0,False,-0.00979605541609885,1.0808656484249504,-2.048525710749648e-05,False,16,18,166.0,False,False,,b4e6564961b,LastOfKhyira,4.0,606.9500122070312,567.8099975585938,17.010000228881836,-13315.10009765625,9726.599731445312,2.5999999046325684,-0.5000000074505806,0.3999999910593033,3.8999998569488525,255.0,128.0,,-0.009598507903969935,0.6302796955036128,-5.9380764545887134e-05,True,22,4,,False,20,,enpitsu,76561198039309853,27,1613.969970703125,2475.580078125,17.059999465942383,-1265.8999633789062,12430.999755859375,2.0000000298023224,-0.0,-6.9999998807907104,1244.4999694824219,128.0,128.0,,-0.01675218583441519,1.4053183517440142,-0.0001112832934295842,True,204.0,False,12,False,12,,games5425898691,bf81d8692db,17.0,3736.429931640625,-724.239990234375,111.2699966430664,-3014.7000122070312,22080.0,540.9999847412109,-5326.7999267578125,-1177.3999786376953,-698.8999938964844,255.0,128.0,False,-0.036255420146105506,-1.8017682526113805,-3.014199603569959,True,9,False,12,162.0,False,
73,5152,153,False,False,1,2948.5587053253666,745.2000122070312,2195.300048828125,93.91000366210938,-8822.19970703125,13491.500244140625,1273.8999938964844,-5458.900146484375,774.5999908447266,2366.300048828125,1.0,0.17762775755639856,-0.4838993415762777,-0.5209924193303279,b682192fbcb,worryinglywashed,8.0,758.6300048828125,1994.3199462890625,16.920000076293945,-11700.999755859375,11308.399658203125,17.5,28.399999141693115,-30.299999713897705,572.400016784668,255.0,128.0,False,-0.009497708682017004,0.7692499809276673,0.002342180830272589,False,16,18,128.42323453708357,True,False,,b4e6564961b,LastOfKhyira,4.0,-481.8599853515625,2008.72998046875,17.010000228881836,-9114.400024414062,10225.599975585938,2.8999999165534973,0.7000000029802322,0.09999999776482582,2147.2999572753906,255.0,219.0,,-0.009631310753643322,0.782945259889003,4.565661008588884e-05,True,22,4,31.0,False,20,,enpitsu,76561198039309853,26,1078.6199951171875,3579.080078125,17.059999465942383,-6025.8001708984375,6240.2001953125,1.8000000715255737,-0.3999999910593033,0.5000000074505806,0.7000000029802322,255.0,128.0,,-0.01685975105835898,0.8027223674300866,-5.8067693665209004e-05,True,204.0,False,12,False,12,,games5425898691,bf81d8692db,17.0,3253.85009765625,1865.3900146484375,16.989999771118164,-8642.999877929688,21314.19921875,2.800000011920929,-0.0,-0.0,71.99999809265137,255.0,128.0,False,-0.009607419996430649,1.1772341069245984,-3.7325321130328817e-05,True,10,False,12,102.4951914023328,True,
74,5164,153,False,True,1,2398.358753365996,390.9100036621094,2795.429931640625,94.05999755859375,-1784.4000244140625,24217.900390625,519.3000030517578,-5113.900146484375,-732.5,1196.6999816894531,1.0,0.7761639025596649,0.760355704886359,2.520473264579522,b682192fbcb,worryinglywashed,8.0,329.5,2593.580078125,72.5999984741211,-4243.599853515625,21123.701171875,3021.7001342773438,-543.8999938964844,-86.40000343322754,-1847.5999450683594,255.0,18.0,False,-0.05545963608610586,1.3495544226186926,-0.02442597872601178,False,18,19,90.83213768210459,True,False,,b4e6564961b,LastOfKhyira,4.0,-892.02001953125,2426.2900390625,17.010000228881836,-6864.1998291015625,12030.30029296875,2.8999999165534973,-0.5999999865889549,1.4000000059604645,-2055.0999450683594,255.0,58.0,,-0.009580235930487405,1.1154611001163426,-4.371592150627886e-05,True,22,4,31.0,False,20,,enpitsu,76561198039309853,26,772.5499877929688,3895.97998046875,17.059999465942383,-7845.4998779296875,8122.19970703125,-0.3999999910593033,-0.0,-0.0,0.0,128.0,255.0,,-0.016720695803967536,0.8027213532331421,9.549811936434215e-07,True,193.0,False,12,False,12,,games5425898691,bf81d8692db,17.0,2876.030029296875,2768.75,16.989999771118164,-8915.399780273438,21199.89990234375,5.0,-0.0,-0.0,0.0,255.0,128.0,False,-0.00960748000226212,1.1726969616072627,-1.5529895698960758e-05,True,10,False,12,90.0,False,
75,5175,154,False,True,1,1524.353345819935,322.0899963378906,3727.81005859375,93.12000274658203,-1721.199951171875,23242.5,-55.10000228881836,-5875.2001953125,-702.2000122070312,993.8999938964844,1.0,-0.7178324581186984,0.05209338248944489,-2.0267502274982094,b682192fbcb,worryinglywashed,8.0,123.5,3540.5,99.51000213623047,-5972.39990234375,22209.89990234375,-223.29999923706055,-3529.5001220703125,4153.999938964844,-732.3999786376953,255.0,1.0,False,-0.18980744484122555,0.29086089135490284,-3.114982368808809,False,18,19,56.28623668096396,True,False,,b4e6564961b,LastOfKhyira,4.0,-1208.4300537109375,2919.60009765625,17.010000228881836,-10572.80029296875,9072.7001953125,2.5999999046325684,2.199999988079071,-1.8000000715255737,847.5,255.0,128.0,,-0.009577100209294831,0.6476571180661457,-0.00017003008121007157,True,22,4,31.0,False,20,,enpitsu,76561198039309853,26,362.6400146484375,4164.8701171875,17.059999465942383,-10246.199951171875,4320.400085449219,1.8000000715255737,-2.0999999344348907,-1.7000000178813934,87.10000038146973,0.0,128.0,,-0.0168590359174379,0.38764337650442715,-0.00012596307650874556,True,193.0,False,14,False,12,,games5425898691,bf81d8692db,17.0,2489.10009765625,3665.929931640625,16.989999771118164,-10427.19970703125,20424.7998046875,5.199999809265137,0.19999999552965164,-0.19999999552965164,1324.4000244140625,255.0,233.0,False,-0.009604634450490406,1.0665252767898135,0.0001501610553688833,True,10,False,12,90.0,False,
76,5180,154,False,False,0,9248.808580967176,-317.8399963378906,-4090.719970703125,109.05000305175781,-4301.099853515625,510.09998321533203,3172.39990234375,1116.3999938964844,-1120.8999633789062,5787.60009765625,0.0,0.36465962847789485,1.0922927760950878,-0.9247038624798399,76561198039309853,enpitsu,27.0,-201.80999755859375,-4238.60009765625,67.87999725341797,-275.49999237060547,-2313.2000732421875,2476.699981689453,3347.39990234375,-3727.9000854492188,2029.4000244140625,0.0,128.0,,-0.04837710728890282,-0.30928854831870706,0.15942654311716672,True,14,13,193.0,False,False,,bf81d8692db,games5425898691,17.0,-2278.5400390625,-4005.469970703125,16.989999771118164,13058.00048828125,-18697.900390625,5.099999904632568,0.09999999776482582,-0.3999999910593033,157.70000457763672,255.0,128.0,False,0.009599400278129234,-0.9440211281467539,-9.717149551789421e-05,True,12,False,90.0,False,10,,LastOfKhyira,b4e6564961b,4,1385.9200439453125,-3052.68994140625,17.010000228881836,11581.600341796875,-7991.5997314453125,2.5999999046325684,2.5,-1.5999999642372131,381.5999984741211,255.0,175.0,,0.009587810678173832,-0.5988211769083212,-5.197428900307857e-05,True,31.0,False,22,4,20,,worryinglywashed,b682192fbcb,8.0,-18.15999984741211,-3929.02001953125,96.68000030517578,6055.0,-22188.1005859375,-150.9000015258789,4048.5000610351562,-3713.2998657226562,-265.9000015258789,230.0,13.0,False,-0.3252644116194807,-0.5510681359546108,-1.9477412672067858,False,19,False,18,58.0,False,
77,5275,158,False,False,1,1310.63711067407,1535.1099853515625,3995.75,107.33000183105469,15800.799560546875,-10684.599609375,4299.100036621094,-2907.0999145507812,-461.50001525878906,3526.4999389648438,1.0,-0.25231732580669336,-2.25674178932523,-1.8737537756819478,b682192fbcb,worryinglywashed,8.0,1380.1300048828125,4111.8798828125,16.3799991607666,8779.000244140625,-9543.400268554688,-86.49999618530273,-1042.6000213623047,-395.0,834.0000152587891,128.0,128.0,,0.016229437661714793,-2.3381826206331895,-0.01018052160370574,True,18,20,,False,False,,b4e6564961b,LastOfKhyira,4.0,-3465.8701171875,-172.2100067138672,86.05000305175781,320.2000045776367,-22011.4990234375,-1072.300033569336,3467.60009765625,54.60000038146973,0.29999999329447746,255.0,,,0.8261592597904754,-1.5864145379724106,0.0003519172475639415,True,24,4,255.0,False,22,,enpitsu,76561198039309853,27,135.47000122070312,5091.669921875,17.049999237060547,9635.499877929688,907.9000091552734,3.8999998569488525,-0.19999999552965164,-0.0,-2431.3999938964844,255.0,128.0,,-0.016691004551304164,3.0909009339249613,2.9187898960206222e-05,True,186.58018944340367,True,14,False,14,,games5425898691,bf81d8692db,17.0,2618.77001953125,3915.169921875,16.989999771118164,14005.899658203125,1624.7999572753906,5.199999809265137,-0.0,0.5000000074505806,-20.199999809265137,255.0,128.0,,-0.009547590131148283,3.028612356192045,4.979069072259353e-06,True,10,False,12,90.0,False,
78,5322,159,False,False,0,7874.263978621087,-3986.179931640625,-2102.570068359375,186.3699951171875,-268.50000381469727,20007.5,5378.499755859375,455.29998779296875,-3971.199951171875,4474.599914550781,0.0,0.8327597847606827,0.9529997937491548,1.865652658119463,bf81d8692db,games5425898691,17.0,-3987.14990234375,-2294.090087890625,140.19000244140625,2487.2000122070312,15321.300048828125,978.0999755859375,-4625.199890136719,2538.2000732421875,1553.800048828125,255.0,120.0,,0.9252294545090864,2.4353024674096706,1.583659525805559,True,14,11,211.0,False,False,,76561198039309853,enpitsu,27.0,-1883.81005859375,-4000.449951171875,17.049999237060547,-5773.499755859375,10163.300170898438,3.3000001311302185,-3.400000035762787,6.800000071525574,-1489.7000122070312,255.0,128.0,,0.016721788932961387,2.021814733761371,9.447910466788688e-05,True,14,False,193.0,False,14,,LastOfKhyira,b4e6564961b,4,1389.6500244140625,2401.1298828125,17.010000228881836,-18185.400390625,5461.099853515625,2.5999999046325684,0.0,0.29999999329447746,-0.3999999910593033,255.0,128.0,False,0.00962382488402211,2.8497796724353393,-1.9648230541943773e-06,True,255.0,False,24,4,22,,worryinglywashed,b682192fbcb,8.0,-2871.840087890625,-1911.1600341796875,78.30999755859375,-7806.7999267578125,16860.50048828125,-1174.000015258789,-3219.7000122070312,-564.3000030517578,-264.89999771118164,255.0,128.0,,-0.772861999986038,1.9963623844032914,-0.23525559428489254,True,22,False,20,,False,
79,5380,161,False,False,1,7583.899945692931,3985.02001953125,-1786.2900390625,362.79998779296875,-6736.099853515625,-7493.499755859375,9917.100219726562,-3622.60009765625,-1174.4999694824219,3618.699951171875,1.0,-0.5973454108898107,0.6776884968224199,-0.012547587361354369,b682192fbcb,worryinglywashed,8.0,4082.929931640625,-1871.47998046875,284.9700012207031,111.49999618530273,-11712.39990234375,13962.19970703125,-1676.1000061035156,-1532.2999572753906,415.99998474121094,245.0,235.0,,0.9517558161738017,-1.5704217705165735,1.549863659279981,False,20,22,220.0,False,False,,b4e6564961b,LastOfKhyira,4.0,2786.89990234375,-3127.31005859375,17.010000228881836,20696.8994140625,5092.0001220703125,2.7000001072883606,-4.399999976158142,-1.0999999940395355,1383.5000610351562,255.0,128.0,False,-0.009587479097902146,2.834535774152563,2.6065617897359427e-05,True,24,4,225.0,False,22,,enpitsu,76561198039309853,27,2105.820068359375,1123.4200439453125,17.049999237060547,1471.6999816894531,-13485.30029296875,3.1999999284744263,0.7000000029802322,0.29999999329447746,-26.19999885559082,0.0,128.0,,-0.016799017532358042,-1.6761732592432275,3.0185840090726384e-05,True,254.0,False,14,False,14,13.0,games5425898691,bf81d8692db,17.0,2833.030029296875,-1435.97998046875,16.989999771118164,-1181.3999938964844,-22859.09912109375,5.199999809265137,-0.09999999776482582,-2.5999999046325684,1267.3999786376953,255.0,249.0,,-0.00959860612879253,-1.5521831754275486,4.0373961613230424e-05,True,12,False,14,83.0,False,
80,5460,164,False,False,1,9063.365903244465,2119.159912109375,-3840.449951171875,453.5400085449219,-3500.0,9941.199951171875,-8829.89990234375,-4903.399963378906,224.59999084472656,-3450.4000854492188,1.0,0.2201799659342299,-2.0361806219635343,1.3774931641573804,b4e6564961b,LastOfKhyira,4.0,2121.97998046875,-4026.85009765625,450.2799987792969,-14389.599609375,3109.5001220703125,2917.39990234375,-524.1999816894531,4352.300109863281,708.7000274658203,255.0,0.0,True,0.4841301948877696,1.6130572691689593,0.9819442890692702,True,26,22,167.29940646438183,True,6,,b682192fbcb,worryinglywashed,8.0,3373.320068359375,-3698.3798828125,17.0,-15532.900390625,-8558.099975585938,3.700000047683716,-1.5999999642372131,-13.799999952316284,2.5999999046325684,255.0,128.0,,-0.008990443959679182,-0.5041241786127074,-0.00036418724073174875,True,20,False,183.60932474751624,True,22,,enpitsu,76561198039309853,27,938.0399780273438,-1897.969970703125,17.049999237060547,-9542.000122070312,-1113.3999633789062,3.799999952316284,-0.09999999776482582,1.0999999940395355,-2357.7000427246094,255.0,0.0,,-0.016765446469490575,-0.07855502981713915,-3.7631010373379326e-05,True,227.0,False,14,False,14,,games5425898691,bf81d8692db,17.0,2784.659912109375,-1254.1099853515625,17.010000228881836,-13228.499755859375,4574.2999267578125,2.5999999046325684,0.7999999821186066,-0.0,-48.89999866485596,255.0,128.0,,-0.009590665974828586,0.33984289943744495,0.0001005670372261407,True,12,False,14,114.0,False,
81,5510,166,False,False,1,7508.224693076664,1665.0,-2328.739990234375,405.17999267578125,17313.599853515625,5917.60009765625,13903.699951171875,570.2999877929688,-3578.800048828125,-4781.9000244140625,1.0,-0.7271355249021669,2.771312515043953,2.075695586535569,b682192fbcb,worryinglywashed,8.0,1527.2099609375,-2414.090087890625,305.4100036621094,2459.600067138672,10407.60009765625,673.7999725341797,5256.199951171875,178.29999923706055,975.5999755859375,128.0,10.0,,0.18061276975765653,2.3946474868551184,1.1590368276209255,True,22,23,99.85039996844466,True,False,,b4e6564961b,LastOfKhyira,4.0,-285.0799865722656,-3199.14990234375,15.65999984741211,-11527.5,6940.4998779296875,268.700008392334,20.09999990463257,-33.09999942779541,2189.9000549316406,255.0,255.0,False,-0.008559322743094459,0.5177136619793333,0.0013219380165509066,True,26,6,155.0,False,22,,enpitsu,76561198039309853,27,635.530029296875,-1176.97998046875,17.049999237060547,1151.6000366210938,-440.49999237060547,3.100000023841858,-0.3999999910593033,0.7000000029802322,0.0,255.0,128.0,False,-0.01681508169763496,-2.7759743885925956,5.692652681069407e-05,True,227.0,False,14,False,14,,games5425898691,bf81d8692db,17.0,1681.47998046875,-2203.93994140625,259.9200134277344,-3979.8001098632812,-14726.800537109375,1896.6999816894531,1176.6000366210938,-5367.7001953125,-229.3000030517578,255.0,9.0,,0.6988817711179831,-1.7536717184229573,0.6649860781637219,True,13,False,16,96.99439116190838,True,
82,5511,166,False,False,0,2884.8614322354233,-1695.06005859375,2368.010009765625,461.79998779296875,-8368.300170898438,15114.3994140625,18135.2001953125,4767.300109863281,-2707.39990234375,2437.7000427246094,0.0,0.9387803867635156,-2.851771473388084,1.7996579310798217,bf81d8692db,games5425898691,17.0,-1681.47998046875,2203.93994140625,259.9200134277344,3979.8001098632812,14726.800537109375,1896.6999816894531,-1176.6000366210938,5367.7001953125,-229.3000030517578,255.0,9.0,,-0.6988817711179831,1.7536717184229573,0.6649860781637219,True,16,13,93.88405159724655,True,False,,76561198039309853,enpitsu,27.0,-644.3900146484375,1180.3599853515625,17.049999237060547,-660.8000183105469,252.70000457763672,3.100000023841858,0.3999999910593033,-0.7000000029802322,0.0,255.0,128.0,False,0.01681508169763496,2.7759743885925956,5.692652681069407e-05,True,14,False,227.0,False,14,,LastOfKhyira,b4e6564961b,4,385.4100036621094,3149.169921875,16.780000686645508,12445.899658203125,-5121.099853515625,60.0,-2.800000011920929,5.699999928474426,2207.5,255.0,255.0,False,0.009301488418059561,-0.33486209964204067,0.00022799232592229867,True,155.0,False,26,6,22,,worryinglywashed,b682192fbcb,8.0,-1527.2099609375,2414.090087890625,305.4100036621094,-2459.600067138672,-10407.60009765625,673.7999725341797,-5256.199951171875,-178.29999923706055,975.5999755859375,128.0,10.0,,-0.18061276975765653,-2.3946474868551184,1.1590368276209255,True,23,False,22,96.74006040378283,True,
83,5677,172,False,False,1,7908.874731525312,1308.5,-2758.110107421875,287.7200012207031,-5899.5001220703125,19728.599853515625,7880.999755859375,472.79998779296875,-2384.7999572753906,-101.80000305175781,1.0,-0.1592914655898932,1.9727456072359393,-2.893629765051184,b4e6564961b,LastOfKhyira,4.0,1325.47998046875,-2919.699951171875,153.6699981689453,-840.2999877929688,16770.0,3358.5000610351562,-562.2999954223633,-5381.199951171875,-987.6000213623047,255.0,255.0,,0.2056989746831927,1.6301825805906736,-0.8332358293748117,True,30,25,96.22906661546364,True,6,,b682192fbcb,worryinglywashed,7.0,173.13999938964844,-3927.39990234375,17.010000228881836,5674.2999267578125,7325.8001708984375,2.5999999046325684,2.5,3.3000001311302185,-1202.6000213623047,252.0,128.0,False,-0.009509910211046012,2.2957075603017945,0.00020427165774811532,True,22,False,0.0,False,24,,enpitsu,76561198039309853,26,550.4299926757812,-3787.159912109375,17.059999465942383,5447.60009765625,15405.50048828125,-3.3000001311302185,-0.0,0.5000000074505806,-648.3000183105469,255.0,128.0,False,-0.016780304521923632,1.9634286693444705,0.00035781975900277594,True,102.75636990095987,True,14,False,14,,games5425898691,bf81d8692db,17.0,790.8800048828125,-5187.06005859375,397.239990234375,-1341.6000366210938,-1319.1000366210938,-3135.0,-2882.39990234375,503.1999969482422,285.79999923706055,255.0,255.0,,1.1010699184389285,1.5968761595315661,-1.6928990587296693,True,16,False,18,0.0,False,
84,5753,175,True,True,1,2962.3025239084495,-244.41000366210938,2406.010009765625,160.4199981689453,-4892.39990234375,23384.3994140625,3581.4999389648438,-1557.7000427246094,-1825.0,-5499.2999267578125,1.0,-0.657417993203322,2.3508569504097725,2.5445688605123884,b4e6564961b,LastOfKhyira,4.0,-276.8999938964844,2238.719970703125,134.63999938964844,-12849.69970703125,18032.900390625,2359.4000244140625,203.4000015258789,-4944.2999267578125,-2400.399932861328,255.0,248.0,,0.0189013511479545,1.5330358911761754,-0.5599475225584454,True,32,27,0.0,False,6,,b682192fbcb,worryinglywashed,8.0,-455.7200012207031,395.4100036621094,102.11000061035156,-8046.7999267578125,21018.89892578125,-1.8000000715255737,-5360.7000732421875,-1059.000015258789,-624.900016784668,128.0,128.0,False,0.06577948924573582,-1.542204000857033,-3.009996626454412,True,26,False,6.0,False,27,,enpitsu,76561198039309853,26,158.17999267578125,2163.1201171875,17.049999237060547,-4117.799987792969,22627.19970703125,3.1999999284744263,0.5000000074505806,0.09999999776482582,0.29999999329447746,255.0,128.0,False,-0.016822998372489444,1.3907289335899153,-5.699692009369826e-06,True,0.0,False,16,False,16,,games5425898691,bf81d8692db,17.0,-399.29998779296875,-3948.22998046875,91.83000183105469,-5173.2000732421875,14623.800048828125,-577.7000045776367,-4281.499938964844,-1100.2999877929688,-16.299999952316284,255.0,128.0,,1.1607300091384765,1.3105367899930997,-0.009366698319861203,True,18,False,20,0.0,False,
85,5788,176,False,False,0,10376.486862751666,654.1799926757812,-5120.0400390625,91.94000244140625,-13503.299560546875,-20433.1005859375,-4334.100036621094,2740.8999633789062,2621.099853515625,-4649.2999267578125,0.0,0.532960604125031,-2.8716884643219784,2.2316071907404775,76561198039309853,enpitsu,27.0,769.25,-4978.39013671875,182.19000244140625,11679.89990234375,-17748.800048828125,38.80000114440918,2005.0,4701.099853515625,-2031.9000244140625,128.0,128.0,False,0.833013371879926,-2.3803912241999785,-2.1106092129368945,True,18,17,0.0,False,False,,bf81d8692db,games5425898691,16.0,1135.8800048828125,1694.97998046875,97.47000122070312,6294.4000244140625,-19686.99951171875,-284.89999771118164,4860.4998779296875,1589.4000244140625,0.29999999329447746,255.0,128.0,,-1.4118520688337086,-1.2553681413152185,0.0006174668156269796,True,22,False,0.0,False,20,,LastOfKhyira,b4e6564961b,4,1915.06005859375,-4575.33984375,15.949999809265137,14274.3994140625,-17466.800537109375,79.00000095367432,67.60000228881836,-143.99999618530273,1488.8999938964844,255.0,255.0,,0.01399742334207714,-0.857963110420998,-0.006764227572486049,True,61.0,False,32,6,28,,worryinglywashed,b682192fbcb,8.0,1642.43994140625,-2825.60009765625,17.020000457763672,10020.499877929688,-9209.69970703125,1.5999999642372131,0.5000000074505806,-1.5000000596046448,-1761.9000244140625,173.0,3.0,False,0.009636931575130802,-0.7566603311400951,-0.00030661736086062244,True,28,False,26,6.0,False,
86,6048,176,False,False,1,5148.233891345538,-16.780000686645508,73.33000183105469,93.58000183105469,-7945.10009765625,29111.79931640625,911.9999694824219,-2787.39990234375,-560.2999877929688,-4557.200012207031,1.0,-0.01793278615346104,0.11335283313436693,0.06875323388356828,b4e6564961b,LastOfKhyira,4.0,31.5,-146.0,77.13999938964844,-3710.8999633789062,19533.800048828125,2807.39990234375,4121.499938964844,-871.9000244140625,2090.2999877929688,255.0,255.0,True,-0.027915377404329405,1.7561507202687627,-0.06413863647093455,True,6,5,11.037840897037142,True,False,,b682192fbcb,worryinglywashed,7.0,2811.780029296875,-4238.33984375,17.020000457763672,12678.1005859375,9896.900024414062,1.5000000596046448,-0.19999999552965164,-0.09999999776482582,1738.0999755859375,239.0,255.0,,-0.009587212496150618,2.4415272879142966,0.0001517531980749937,True,4,False,0.0,False,4,,enpitsu,76561198039309853,26,-4.099999904632568,401.7799987792969,104.05000305175781,2062.2000122070312,-22826.79931640625,1869.2999267578125,5383.800048828125,1120.6999969482422,90.10000228881836,255.0,128.0,,-0.7599686559749581,-1.7914854851352096,0.014893200633702437,True,31.0,False,2,False,1,,games5425898691,bf81d8692db,17.0,-0.0,5117.56005859375,17.010000228881836,-0.0,-3647.3001098632812,2.7000001072883606,0.9000000357627869,-0.0,0.0,255.0,,,-0.009399448478438713,-1.5707879012260157,7.59020274301004e-06,True,False,False,False,116.0,False,
87,6050,176,False,False,0,5421.489012091249,124.58999633789062,-184.55999755859375,120.91999816894531,42252.099609375,-8775.2001953125,6350.4998779296875,-1640.0,-751.3999938964844,5722.2998046875,0.0,0.10842607730940301,-0.2921496086719421,0.30519760125444073,76561198039309853,enpitsu,26.0,4.099999904632568,-401.7799987792969,104.05000305175781,-2062.2000122070312,22826.79931640625,1869.2999267578125,-5383.800048828125,-1120.6999969482422,90.10000228881836,255.0,128.0,,0.7599686559749581,1.7914854851352096,0.014893200633702437,True,2,1,31.0,False,False,,bf81d8692db,games5425898691,17.0,0.0,-5078.66015625,17.010000228881836,0.0,4722.699890136719,2.7000001072883606,-0.7999999821186066,0.0,0.0,255.0,,,0.009407078266615514,1.5707879012257133,-3.964947833289374e-08,True,False,False,116.0,False,False,,LastOfKhyira,b4e6564961b,4,0.3499999940395355,-29.43000030517578,100.30999755859375,3011.4999389648438,-16360.999755859375,2474.499969482422,-635.9000015258789,4145.0,3558.599853515625,255.0,255.0,True,-0.01424203526857948,-1.5907266174888024,-0.629006477781784,True,4.754528822437415,True,6,False,5,,worryinglywashed,b682192fbcb,7.0,-2901.27001953125,4158.5,17.020000457763672,-11267.2998046875,-11254.599609375,1.5999999642372131,0.5000000074505806,0.3999999910593033,1930.3999328613281,241.0,255.0,,0.009584033912326102,-2.3018447251556964,8.975881240479679e-05,True,4,False,4,0.0,False,310.0
