,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_jump_active,opp_2_boost_collect,opp_2_handbrake
27,2043,49,False,False,1,10725.967226249599,-2769.919921875,-4940.0498046875,174.35000610351562,-5592.80029296875,-3168.2998657226562,10145.0,4224.100036621094,-2105.0,3704.7000122070312,1.0,1.2028528979138076,3.012330784260019,-0.7455755990797377,5828471291818937864,xxnawaf556,40.0,-2758.43994140625,-5019.56982421875,56.150001525878906,10963.199462890625,-2220.399932861328,-1438.699951171875,694.4999694824219,-1105.199966430664,517.9999923706055,255.0,128.0,,-0.1166050926908377,-2.939916893331347,-0.6941135249915494,True,125.27095925936133,True,False,6,4,,2440567332872490072,S6_RPG,40.0,-2646.010009765625,-4546.3701171875,103.3499984741211,-11108.1005859375,-5727.39990234375,2776.199951171875,1766.9000244140625,-5199.69970703125,-300.6999969482422,255.0,44.0,,-0.5483447155854588,-1.1471898810949568,0.3879469812978167,True,7,8,False,224.0,False,,enpitsu,76561198039309853,34.0,2164.469970703125,895.510009765625,17.059999465942383,-13921.800537109375,-2240.5999755859375,1.8000000715255737,0.5999999865889549,-0.19999999552965164,-0.19999999552965164,255.0,0.0,,-0.01673598358370084,-0.1595326326097226,4.4323108144836784e-05,True,255.0,False,2,False,2,,games5425898691,bf81d8692db,19.0,-3117.199951171875,-2708.510009765625,17.010000228881836,17038.900146484375,-1587.7999877929688,2.3999999463558197,0.7999999821186066,-0.0,151.99999809265137,255.0,118.0,-0.009597351801818716,-3.071557326218102,-0.00016887365955627187,True,95.0,False,False,4,4,,
28,2120,52,False,False,1,10148.547567783022,-3616.669921875,-3950.0400390625,116.94999694824219,-22169.19921875,15583.499755859375,7537.80029296875,-313.0999946594238,300.40000915527344,-2106.999969482422,1.0,-0.2114157175658024,-3.105863629631382,-2.6187926317984256,5828471291818937864,xxnawaf556,39.0,-3391.679931640625,-4082.159912109375,46.09000015258789,-22445.400390625,3680.1998901367188,3414.5999145507812,57.10000038146973,311.9000053405762,-472.00000762939453,248.0,16.0,False,-0.003276636972459649,0.17653761045620572,-0.00012208605998777366,True,233.0738664570675,True,False,6,5,,2440567332872490072,S6_RPG,39.0,-3615.72998046875,-4424.1201171875,463.7699890136719,-800.4000091552734,800.0,-1341.0000610351562,24.100000858306885,24.100000858306885,-0.09999999776482582,0.0,128.0,False,-0.7259999238382966,0.7622280204710876,1.5861711283800255,True,8,8,False,224.0,False,,enpitsu,76561198039309853,34.0,-942.5700073242188,898.010009765625,17.059999465942383,-6251.5997314453125,-10085.30029296875,1.8000000715255737,0.09999999776482582,-0.3999999910593033,0.0,128.0,128.0,,-0.01682655949128184,-1.0158809727654103,-2.4608846309698756e-05,True,255.0,False,2,False,2,,games5425898691,bf81d8692db,18.0,-3489.0400390625,-1453.25,17.010000228881836,-12340.899658203125,-6578.2000732421875,2.7000001072883606,3.100000023841858,1.7000000178813934,1460.2000427246094,255.0,149.0,-0.009576367496843914,-0.550821598696825,-2.3959775505602432e-05,True,95.0,False,False,4,4,,
29,2179,54,False,False,0,4574.346556055464,1873.97998046875,1499.68994140625,518.47998046875,-14145.30029296875,7660.4998779296875,13720.50048828125,4256.199951171875,-2130.5999755859375,3652.9998779296875,0.0,0.40313196958403796,1.9717847186337047,3.108292666664198,76561198039309853,enpitsu,34.0,1946.8900146484375,1404.4300537109375,303.92999267578125,3783.5000610351562,15829.7998046875,3759.89990234375,930.2999877929688,-219.0999984741211,255.6999969482422,128.0,128.0,,-1.1564957892718508,1.9937187586007532,-0.3593656274051145,True,184.0,False,False,2,4,,bf81d8692db,games5425898691,18.0,4078.97998046875,943.3300170898438,464.510009765625,1.0999999940395355,-15074.3994140625,-11697.2998046875,-26.099998950958252,0.0,0.0,255.0,128.0,,0.6456033442077322,-1.5587861795347033,1.5780237059101527,False,4,4,False,32.35644734033974,True,,S6_RPG,2440567332872490072,39.0,2355.590087890625,4645.81982421875,17.059999465942383,-11857.39990234375,6789.5001220703125,1.8000000715255737,0.29999999329447746,-0.7000000029802322,0.0,255.0,128.0,False,0.016713013342527304,2.62154934889137,5.8685308841109735e-05,True,224.0,False,8,False,8,,xxnawaf556,5828471291818937864,39.0,2820.320068359375,2398.27001953125,17.010000228881836,-17937.19970703125,11406.099853515625,0.5999999865889549,-0.19999999552965164,0.0,-2003.6000061035156,255.0,0.0,0.00958426641821299,2.4987600841857978,-2.4092629638088476e-05,True,118.45304085618709,True,False,6,6,,False
30,2347,60,False,False,1,8412.134575793318,2729.050048828125,-3069.989990234375,447.80999755859375,-12492.2998046875,11968.499755859375,734.8000335693359,-3555.10009765625,-2589.7000122070312,540.4999923706055,1.0,-0.9803639296571641,-1.959976328103871,-2.8543691571114223,2440567332872490072,S6_RPG,38.0,2889.679931640625,-3154.989990234375,348.7699890136719,-5873.699951171875,9825.599975585938,5220.10009765625,3105.8999633789062,-1802.7000427246094,-3180.2999877929688,255.0,244.0,True,0.8569975875364424,0.2396619725195896,-1.1587597786090997,True,164.39698922505937,True,4,10,12,,5828471291818937864,xxnawaf556,38.0,3581.389892578125,-3347.070068359375,17.010000228881836,-7905.7000732421875,8231.699829101562,0.29999999329447746,-0.0,-0.3999999910593033,12.899999618530273,255.0,128.0,,-0.009534692731838162,0.8036390569603381,2.220958626596746e-05,True,6,6,False,236.16959999966363,True,,enpitsu,76561198039309853,34.0,106.37000274658203,-1128.93994140625,17.059999465942383,13403.399658203125,3933.3999633789062,1.899999976158142,-0.7999999821186066,-0.0,-265.79999923706055,128.0,0.0,False,-0.016734661577544874,2.890142634478719,0.00015208662812408834,True,245.0,False,4,False,2,,games5425898691,bf81d8692db,19.0,2943.219970703125,-2712.760009765625,445.0400085449219,-13548.599853515625,-17444.599609375,2759.7000122070312,-1950.8999633789062,-4634.200134277344,-2118.6000061035156,255.0,17.0,0.22123388219010057,-0.5514245653651819,-0.11610908588527151,True,170.3653075618128,True,False,5,6,,
31,2349,60,False,False,0,2758.8444775431467,-2638.469970703125,3001.070068359375,449.32000732421875,32523.798828125,9639.099731445312,-1320.2999877929688,-190.79999923706055,886.3999938964844,-5930.999755859375,0.0,0.7241437107032275,1.9268174707148427,-2.750320128505852,bf81d8692db,games5425898691,19.0,-2826.820068359375,2860.070068359375,466.04998779296875,14314.3994140625,17857.7001953125,2279.1000366210938,2884.5001220703125,4670.899963378906,334.70001220703125,255.0,44.0,,0.10699229699855721,0.4996364556905125,0.39877813270882984,True,164.18129041630732,True,False,5,6,,76561198039309853,enpitsu,34.0,-217.66000366210938,1099.030029296875,17.059999465942383,-13211.199951171875,-3370.4000854492188,1.899999976158142,0.7999999821186066,-0.5000000074505806,-81.70000076293945,128.0,0.0,False,0.01681841269477724,-2.9025150729152323,8.027772840800652e-05,True,2,4,False,245.0,False,,S6_RPG,2440567332872490072,38.0,-2832.719970703125,3061.72998046875,396.1700134277344,6003.3001708984375,-9290.800170898438,4716.700134277344,-3925.0,2248.000030517578,-1582.4000549316406,255.0,233.0,True,-0.6540110229804357,0.031104640499074722,-1.700058618165988,True,158.21297207955388,True,12,4,10,,xxnawaf556,5828471291818937864,38.0,-3511.739990234375,3274.760009765625,17.010000228881836,8710.900268554688,-9033.800048828125,0.29999999329447746,0.0,0.3999999910593033,2.8999999165534973,255.0,128.0,0.009534686835019375,-0.8031232398701003,2.466879011416369e-05,True,229.98558285415814,True,False,6,6,,
32,2504,66,False,False,0,4662.488846463076,2742.969970703125,2225.090087890625,508.6099853515625,12284.599609375,18020.699462890625,1813.3999633789062,51.10000133514404,-3066.0000610351562,5157.19970703125,0.0,-1.203107514236386,1.247715925864674,0.9142744553640422,bf81d8692db,games5425898691,19.0,2679.64990234375,2060.64990234375,413.7799987792969,16106.8994140625,2216.1000061035156,2305.7000732421875,-4513.2000732421875,1570.5999755859375,-2722.7999877929688,255.0,225.0,,-0.1763482000860324,0.33507865551395194,-0.9209418947268357,True,114.58269245393817,True,False,9,10,,76561198039309853,enpitsu,34.0,2651.47998046875,1456.8900146484375,245.02000427246094,-1945.7000732421875,20308.399658203125,2727.7999877929688,-899.1000366210938,288.0999946594238,-235.20000457763672,255.0,128.0,,-0.4136215275327598,1.3699707051880325,0.08358673448433344,True,3,6,False,34.65538920382018,True,,S6_RPG,2440567332872490072,39.0,2305.06005859375,1894.5699462890625,17.049999237060547,-10381.300048828125,6352.39990234375,4.699999988079071,0.3999999910593033,0.0,3420.2999877929688,255.0,255.0,False,0.01675040132539054,2.924824000130526,8.215110681172478e-05,True,106.0,False,12,4,10,,xxnawaf556,5828471291818937864,39.0,2783.090087890625,2395.64990234375,286.1199951171875,-6010.7000732421875,-11882.099609375,4263.999938964844,-685.2999877929688,19.800000190734863,79.89999771118164,244.0,126.0,-1.379208452012488,-0.9507183417000123,-0.7255416454893419,True,193.50133343665829,True,False,8,10,,
33,2588,69,False,False,1,9619.956610575276,-1967.0999755859375,-4044.02001953125,169.74000549316406,-23308.20068359375,-5494.5001220703125,7337.7001953125,-1002.3999786376953,5915.5999755859375,-0.9000000357627869,1.0,0.22881154609450238,-1.1127996545637704,0.16204115261765675,2440567332872490072,S6_RPG,38.0,-1778.010009765625,-4037.3701171875,109.36000061035156,-16898.699951171875,-9287.7001953125,1776.199951171875,-3242.60009765625,-4255.799865722656,-1273.7000274658203,255.0,0.0,False,-0.4349826963842361,-0.5338162201924879,0.6957621071851522,True,31.0,False,4,11,14,33.0,5828471291818937864,xxnawaf556,38.0,-1347.5699462890625,-16.15999984741211,17.010000228881836,5276.9000244140625,-11589.599609375,2.5999999046325684,-0.09999999776482582,0.7999999821186066,0.0,240.0,128.0,,-0.009556741768750184,-1.9980567836903276,6.687418377177087e-05,True,10,10,False,171.0,False,,enpitsu,76561198039309853,34.0,-1936.8399658203125,-4335.52001953125,17.059999465942383,4817.5,11779.69970703125,1.8000000715255737,0.19999999552965164,0.7000000029802322,42.69999980926514,255.0,128.0,,-0.016724583925331504,1.9536966750842353,-7.857914907455066e-05,True,0.0,False,6,False,4,,games5425898691,bf81d8692db,19.0,-3682.89990234375,-1075.8800048828125,16.6299991607666,11488.00048828125,7534.0997314453125,93.80000114440918,93.19999694824219,197.00000762939453,-449.3000030517578,255.0,75.0,-0.0028630452689927936,2.5788775999391547,-0.010780128866181498,True,106.0,False,False,10,10,,
34,2639,71,False,False,0,4789.420327124672,3249.97998046875,2742.2099609375,168.6199951171875,-16664.3994140625,5912.9998779296875,3309.5999145507812,1557.2000122070312,-2106.199951171875,5397.9998779296875,0.0,0.9199852470605372,2.7637001350026895,2.2871811738376544,bf81d8692db,games5425898691,19.0,3380.050048828125,2648.4599609375,83.0,10240.899658203125,16024.3994140625,3146.099853515625,-1245.8000183105469,-1489.7999572753906,3445.8999633789062,255.0,255.0,,0.02065360476744523,1.4601021270486791,-0.026805311978010296,True,27.69994852876153,True,False,10,11,,76561198039309853,enpitsu,34.0,2179.330078125,2196.860107421875,17.059999465942383,5182.7001953125,-12468.199462890625,2.3999999463558197,0.5000000074505806,-1.1999999731779099,-2083.000030517578,255.0,0.0,False,0.016744978515327587,-1.218247671656421,-0.00016366320362431317,True,4,6,False,0.0,False,,S6_RPG,2440567332872490072,38.0,3622.330078125,4417.509765625,316.05999755859375,3832.0001220703125,-3831.400146484375,-8108.0999755859375,1768.0000305175781,1768.3999633789062,0.19999999552965164,255.0,0.0,False,1.0108791463213185,-0.753978722342118,1.5974883771008819,True,61.0,False,14,4,12,,xxnawaf556,5828471291818937864,38.0,1574.1099853515625,2871.97998046875,17.010000228881836,5868.4002685546875,18056.8994140625,2.7000001072883606,1.0999999940395355,3.4999999403953552,894.5999908447266,236.0,252.0,0.009594836380357885,1.2620050470213757,8.185453226641944e-05,True,121.0,False,False,10,10,,
35,2688,73,False,False,1,8899.383024084618,-505.1499938964844,-3648.389892578125,161.7899932861328,6461.7999267578125,19628.900146484375,7100.9002685546875,4978.699951171875,3157.9998779296875,1113.0000305175781,1.0,0.3470843329732692,-1.3198074463336449,2.904368654696778,5828471291818937864,xxnawaf556,38.0,-497.4599914550781,-3785.25,82.9800033569336,5515.2001953125,18732.900390625,1464.9000549316406,-4765.799865722656,-2583.0999755859375,-929.7000122070312,116.0,227.0,False,-0.33499121267708754,2.2585097232606417,-0.7997093171876543,True,53.26885995813594,True,False,11,12,,2440567332872490072,S6_RPG,38.0,-1399.6600341796875,-4512.89990234375,17.030000686645508,18941.700439453125,1261.2999725341797,5.600000023841858,0.5000000074505806,-0.0,16.399999856948853,255.0,128.0,False,-0.016784108663026463,3.073208799617491,-4.666804218193209e-05,True,12,14,4,0.0,False,,enpitsu,76561198039309853,34.0,-526.4099731445312,-1151.510009765625,17.059999465942383,10934.49951171875,8440.800170898438,1.8000000715255737,0.5999999865889549,0.5999999865889549,20.199999809265137,255.0,128.0,False,-0.01674059700375354,2.481627669519886,-7.712844985468323e-05,True,0.0,False,6,False,4,,games5425898691,bf81d8692db,19.0,-3957.300048828125,-3656.18994140625,51.970001220703125,1281.3999938964844,10372.80029296875,-1381.9000244140625,393.80001068115234,-1010.6999969482422,-129.399995803833,255.0,128.0,-0.13616830589743575,1.6854905729326608,0.528653455306938,False,0.0,False,False,10,12,,
36,2745,75,False,False,0,5397.145887130207,-787.739990234375,-256.05999755859375,232.13999938964844,-15741.800537109375,2272.7999877929688,3774.8001098632812,4115.10009765625,-1389.4999694824219,4139.2999267578125,0.0,-0.5972704025861495,1.2551132024413336,3.13058424774612,76561198039309853,enpitsu,34.0,-746.6900024414062,-347.30999755859375,146.02000427246094,-3502.6998901367188,1819.9000549316406,1241.3999938964844,-3815.8999633789062,-3518.5000610351562,-1818.800048828125,128.0,0.0,False,-0.028468541471653255,-2.1486987507844404,0.7316566602864207,True,0.0,False,False,5,8,,bf81d8692db,games5425898691,19.0,3559.780029296875,338.05999755859375,17.010000228881836,-2865.0,-16879.3994140625,2.7000001072883606,-0.09999999776482582,-0.5999999865889549,0.0,255.0,128.0,,0.009596931850170456,-1.738943827963901,-5.076640314979903e-05,True,12,14,False,0.0,False,,S6_RPG,2440567332872490072,37.0,-2921.610107421875,4061.949951171875,70.61000061035156,-22702.900390625,-2683.3999633789062,-2049.7000122070312,1025.999984741211,-2091.0000610351562,1331.9000244140625,255.0,255.0,False,-0.32249544582102835,-2.877642559916802,-0.067383868398179,True,255.0,False,16,4,14,310.0,xxnawaf556,5828471291818937864,37.0,-1215.1199951171875,-62.2599983215332,17.010000228881836,2288.2000732421875,-18751.600341796875,0.09999999776482582,0.0,1.4000000059604645,1302.1000671386719,255.0,213.0,0.009595280211958143,-1.3846125945433672,-0.00010030725979551328,True,18.498675151537824,True,False,12,12,,False
37,2806,77,False,False,1,6063.459375214045,3930.6201171875,-109.44000244140625,162.47999572753906,-10514.89990234375,18850.400390625,2226.6000366210938,1512.4000549316406,2650.0,5166.099853515625,1.0,0.7166553310586027,1.3142858700178754,-0.38385956772696306,2440567332872490072,S6_RPG,37.0,4053.97998046875,-217.52000427246094,150.83999633789062,-767.7999877929688,20786.4990234375,-2226.7999267578125,-880.8999633789062,2517.4000549316406,1337.5,255.0,131.0,,-0.19414659571998108,1.5413428379813843,-1.1869002646406497,True,142.31219787751482,True,4,14,16,,5828471291818937864,xxnawaf556,37.0,-2494.300048828125,1834.6199951171875,17.010000228881836,-15480.0,-11638.699951171875,2.7000001072883606,3.100000023841858,2.5999999046325684,757.0999908447266,216.0,128.0,,-0.009608531219690696,-0.6923625933939503,-3.825014424654544e-05,False,14,14,False,0.0,False,,enpitsu,76561198039309853,34.0,2160.760009765625,79.4800033569336,88.45999908447266,13942.7001953125,-1211.9999694824219,-162.00000762939453,640.8000183105469,5462.5,-7.099999785423279,255.0,128.0,,-0.31954298837403944,0.11634526105849347,-3.140180844318851,True,,False,10,False,7,,games5425898691,bf81d8692db,19.0,-985.8800048828125,3688.969970703125,17.010000228881836,9923.499755859375,20323.800048828125,2.7000001072883606,-0.3999999910593033,-0.7999999821186066,-1323.699951171875,255.0,0.0,-0.009588803420211369,2.0457082473354347,-0.0002091365922197759,True,223.0,False,False,12,14,,
38,2828,78,False,False,1,4318.534017776878,3080.070068359375,1414.469970703125,131.8800048828125,-11923.800048828125,21656.10107421875,774.8000335693359,78.49999904632568,2995.2999877929688,4699.2999267578125,1.0,0.4287398245502949,2.125652185616519,-1.143624826700502,2440567332872490072,S6_RPG,37.0,3175.110107421875,1231.1800537109375,17.049999237060547,-12782.80029296875,18874.49951171875,3.0000001192092896,-0.0,-1.5000000596046448,-125.50000190734863,255.0,128.0,,-0.016743458716501892,0.9880528674586915,0.000130848854302224,True,121.0,False,4,14,16,,5828471291818937864,xxnawaf556,37.0,-3416.0400390625,647.1900024414062,17.010000228881836,-3674.2999267578125,-18129.200439453125,2.800000011920929,0.29999999329447746,0.3999999910593033,1968.9999389648438,220.0,255.0,,-0.009566860101880814,-1.4414116076379346,3.773882301969703e-05,True,14,14,False,0.0,False,,enpitsu,76561198039309853,34.0,3235.06005859375,-8.930000305175781,15.859999656677246,13988.900146484375,14.800000190734863,127.70000457763672,-8.399999737739563,-107.70000457763672,1724.7999572753906,255.0,255.0,,-0.02521525118450381,3.123448940522669,0.0007952895046812878,True,,False,10,False,8,,games5425898691,bf81d8692db,19.0,342.0400085449219,4371.6201171875,17.010000228881836,20037.7001953125,-3031.4999389648438,2.7000001072883606,-4.000000059604645,0.3999999910593033,-1202.699966430664,255.0,0.0,-0.009611294268781954,-2.9661581858584434,-1.6652555148147534e-05,True,219.9011958568327,True,False,12,14,,
39,2842,78,False,False,1,3094.913709988284,2489.830078125,2487.0400390625,94.5199966430664,-10992.60009765625,20218.900146484375,1357.5999450683594,-2955.7000732421875,942.7999877929688,4699.2999267578125,1.0,0.8540874014188836,0.3993374723982926,0.275367356330279,2440567332872490072,S6_RPG,37.0,2641.419921875,2297.929931640625,17.040000915527344,-7970.999755859375,21574.49951171875,0.19999999552965164,0.3999999910593033,-0.29999999329447746,-26.700000762939453,255.0,128.0,,-0.01680653745817568,1.2196411654940227,4.482922956041672e-05,True,99.19777201580746,True,4,14,16,,5828471291818937864,xxnawaf556,37.0,-3370.199951171875,-367.6199951171875,109.30999755859375,2042.2999572753906,-22772.60009765625,-136.899995803833,5467.39990234375,593.6999893188477,-68.89999866485596,228.0,128.0,,-1.4091120138542752,2.0548111667572897,2.5601520865379626,False,15,16,False,0.0,False,,enpitsu,76561198039309853,34.0,3814.0,296.54998779296875,17.399999618530273,8292.7001953125,12682.099609375,162.39999771118164,144.0999984741211,-856.3999938964844,2164.600067138672,255.0,255.0,,-0.0056457132632017374,2.087168372325398,-0.013911454406699206,True,214.3056600580933,True,10,False,8,,games5425898691,bf81d8692db,19.0,1433.27001953125,3839.080078125,17.010000228881836,18625.699462890625,-13493.699951171875,0.09999999776482582,-0.5999999865889549,0.29999999329447746,-35.49999952316284,255.0,128.0,-0.00960099070611282,-2.510360353404518,8.278181295694488e-05,True,176.02170322787376,True,False,12,14,,
40,2853,79,False,False,0,8366.923294613423,-2081.22998046875,-3142.550048828125,136.6699981689453,26249.7998046875,6445.5999755859375,12405.2001953125,-3267.6998901367188,-1243.8999938964844,4875.899963378906,0.0,-1.0557238660459258,0.2564070790431735,1.7721197293183224,bf81d8692db,games5425898691,19.0,-2094.159912109375,-3311.0400390625,78.30000305175781,-14082.2998046875,11250.799560546875,3763.699951171875,2180.0999450683594,2274.600067138672,-4419.100036621094,255.0,34.0,,-0.0748253554211478,1.9712183094197415,0.03848958531990409,True,141.58808616156216,True,False,12,15,,76561198039309853,enpitsu,34.0,-3888.72998046875,-997.4199829101562,24.950000762939453,3193.0999755859375,-18197.099609375,-655.2999877929688,334.70001220703125,-1188.7999725341797,98.80000114440918,255.0,128.0,,0.05148424761353589,-1.3719004210943397,-0.2123462853190508,True,8,10,False,179.8720429917817,True,,S6_RPG,2440567332872490072,38.0,-2307.159912109375,-3005.93994140625,48.52000045776367,12270.799560546875,-19144.300537109375,3452.39990234375,335.40000915527344,261.200008392334,1867.4000549316406,255.0,248.0,,0.02857989409540972,-0.8429782166131492,0.0004593664298860513,True,80.0,False,18,4,14,,xxnawaf556,5828471291818937864,38.0,3293.699951171875,1219.239990234375,103.48999786376953,-2045.2000427246094,22641.298828125,-144.49999809265137,-5468.900146484375,-578.4999847412109,-73.60000133514404,220.0,128.0,-1.2560765439786519,-1.8461696431519412,-2.773961901707081,False,0.0,False,False,15,16,,
41,2964,83,False,False,1,8529.30841122846,-639.7999877929688,-3249.89990234375,128.9499969482422,2766.7999267578125,18443.399658203125,9573.900146484375,5006.499938964844,2755.8999633789062,1827.2999572753906,1.0,1.0995431859137488,-0.7406796637235702,1.650581777828797,5828471291818937864,xxnawaf556,37.0,-644.8099975585938,-3488.590087890625,80.66000366210938,5834.1998291015625,15769.000244140625,2841.7999267578125,-4523.999938964844,-3112.5,308.29999923706055,121.0,255.0,,-0.06518420300196075,2.3678889599774666,-0.23191772486820852,True,208.04073120958068,True,False,17,18,,2440567332872490072,S6_RPG,38.0,2319.919921875,-275.30999755859375,16.56999969482422,743.4999847412109,-20299.49951171875,95.9000015258789,-17.40000009536743,-9.800000190734863,-1842.7999877929688,255.0,0.0,,-0.01762097234556409,-1.5596228898587705,-0.0006249631651891101,True,18,20,4,56.0,False,,enpitsu,76561198039309853,34.0,-404.1499938964844,-2427.81005859375,130.8000030517578,4120.899963378906,-22441.39892578125,2897.7999877929688,171.90000534057617,2132.2999572753906,1703.699951171875,255.0,255.0,,-0.01673321047644149,-1.5024829735102867,-0.015443236112445214,True,165.0,False,12,False,9,,games5425898691,bf81d8692db,19.0,813.6099853515625,2131.43994140625,91.16000366210938,-7492.60009765625,-13468.800048828125,-626.6999816894531,3893.800048828125,-1858.6000061035156,15.399999618530273,255.0,128.0,1.1257285953237972,-1.1177436042445095,0.008456400802358065,True,103.0,False,False,14,18,,
42,3040,86,False,False,1,3563.6157853555974,107.7300033569336,1664.6600341796875,243.64999389648438,11557.099609375,14699.3994140625,1677.5,-1939.1999816894531,1901.1000061035156,3657.5,1.0,-0.5995258274533402,1.002222513896577,-3.0537422353727517,5828471291818937864,xxnawaf556,37.0,3.950000047683716,1592.8599853515625,111.94000244140625,2256.300048828125,9706.799926757812,3130.8999633789062,3433.2998657226562,3288.5000610351562,-2329.7000122070312,122.0,11.0,,0.06672090079069698,2.141793621145201,0.16014938858429362,True,153.0,False,False,19,20,,2440567332872490072,S6_RPG,37.0,1708.030029296875,-4850.85009765625,17.059999465942383,-3880.8999633789062,1770.5000305175781,3.1999999284744263,-0.0,-0.09999999776482582,-1905.8999633789062,255.0,0.0,False,-0.016625496861991558,0.4709605422737637,-9.985726813011668e-05,True,18,20,4,148.0,False,,enpitsu,76561198039309853,34.0,-659.6599731445312,-5270.16015625,468.2799987792969,-9527.899780273438,5785.0,-2750.2999877929688,5247.39990234375,1606.199951171875,-366.89998626708984,,128.0,False,0.16496867565321013,-0.42600480611335606,1.7603108224458268,True,196.0,False,12,False,10,,games5425898691,bf81d8692db,19.0,-75.06999969482422,1986.8699951171875,192.7899932861328,7677.9998779296875,3640.10009765625,2505.7000732421875,3343.9999389648438,-4061.300048828125,1603.8999938964844,255.0,0.0,0.1586456124941332,-1.9563825637301258,0.9543757062749394,True,68.53010741869608,True,False,15,20,,
43,3133,89,True,False,1,1989.6069922223344,2876.56005859375,4950.47998046875,471.1499938964844,-17802.60009765625,-391.89998626708984,4558.0999755859375,-2761.199951171875,456.8000030517578,5307.19970703125,1.0,-1.4103204994680425,0.8884278627292929,-2.8567271292068286,5828471291818937864,xxnawaf556,38.0,3110.570068359375,4920.18017578125,435.1600036621094,-10484.200439453125,8547.39990234375,7654.000244140625,-548.1000137329102,-1784.4000244140625,1530.0999450683594,236.0,255.0,,0.4915612840930939,0.6733066052549407,-1.5760423985399072,True,230.0,False,False,20,20,,2440567332872490072,S6_RPG,38.0,3613.340087890625,-3100.85009765625,17.059999465942383,1797.5,13801.800537109375,1.899999976158142,-0.3999999910593033,-4.399999976158142,727.9000091552734,255.0,128.0,False,-0.016752850222232135,1.6595498509207518,-6.423377626437181e-05,True,18,20,4,255.0,False,,enpitsu,76561198039309853,34.0,-623.6300048828125,-2183.429931640625,17.059999465942383,5051.499938964844,22438.40087890625,-3.400000035762787,-0.09999999776482582,-0.5000000074505806,0.0,255.0,128.0,False,-0.016784219153390203,1.792246330075487,3.0089361200581793e-05,True,45.954847494761154,True,12,False,10,,games5425898691,bf81d8692db,18.0,1290.6800537109375,3100.18994140625,17.010000228881836,-12705.2001953125,-353.80001068115234,2.5999999046325684,-0.7000000029802322,-0.09999999776482582,15.59999942779541,255.0,128.0,-0.009545524348376935,-0.030336305401890615,-6.56234909036407e-05,True,84.0,False,False,16,20,,
