,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
92,5530,176.0,False,False,1,8228.216219903476,3458.389892578125,-2679.06005859375,224.63999938964844,1599.1000366210938,24336.59912109375,7767.5,4226.199951171875,1265.4000091552734,4066.6000366210938,1.0,0.4050283429634088,-1.3175509286545435,2.179240939874467,bf81d8692db,games5425898691,19.0,3431.68994140625,-2891.449951171875,114.29000091552734,4400.10009765625,17712.5,2770.7000732421875,-2170.500030517578,4840.799865722656,-1450.7000732421875,255.0,38.0,,0.12587397276476564,1.8302038568812473,0.11075654167743133,True,24,21,4,199.46954849971237,True,,76561198039309853,enpitsu,28.0,2538.800048828125,-3399.47998046875,17.059999465942383,-10910.30029296875,-8934.099731445312,1.8000000715255737,0.5000000074505806,0.19999999552965164,-0.09999999776482582,255.0,128.0,,-0.01676259919095437,-0.6861093495402911,4.660385669154995e-05,True,166.0,False,16,False,14,,lelis-luna,bb61a62354b,7,3023.239990234375,1868.219970703125,17.010000228881836,762.0999908447266,13786.800537109375,2.8999999165534973,0.19999999552965164,-0.5999999865889549,2797.6998901367188,255.0,254.0,False,-0.009594991517269164,1.2803195075405296,8.493054374884208e-05,True,False,24,128.0,False,26,,AndyGandiii,7989489015954364942,7.0,-617.5399780273438,-3534.429931640625,17.059999465942383,-9690.999755859375,13256.700439453125,-2.199999988079071,-0.0,-0.0,-2068.3999633789062,255.0,0.0,False,-0.016783672943097523,1.006286123335588,5.603804291106433e-06,True,6,10,18,53.54588387089391,True,
93,5633,180.0,False,False,1,2283.223337462201,3069.5,4440.7099609375,327.29998779296875,-7304.1998291015625,25374.7998046875,4627.699890136719,-712.6000213623047,-4920.0,2751.199951171875,1.0,0.14841219501446268,2.482361518859098,0.5400561455109089,bf81d8692db,games5425898691,19.0,3062.5,4209.93017578125,197.86000061035156,3418.699951171875,17924.000244140625,3207.7999877929688,715.6999969482422,62.30000019073486,-792.5,255.0,4.0,,0.5165490749642208,2.166467838645271,0.08938841269520081,True,26,22,4,240.0,False,,76561198039309853,enpitsu,28.0,-98.87999725341797,-4736.490234375,17.059999465942383,1271.8000030517578,8651.599731445312,2.7000001072883606,0.19999999552965164,1.899999976158142,1811.9000244140625,255.0,128.0,False,-0.01667817419269346,1.7298460395915414,0.0002016663154240898,True,166.0,False,16,False,14,,lelis-luna,bb61a62354b,7,2333.1298828125,4737.58984375,113.0999984741211,11677.900390625,-2265.2999877929688,4024.8001098632812,-1171.8000030517578,-2187.2000122070312,-1148.499984741211,255.0,193.0,False,0.24825526570132542,-2.5284536157569124,0.02535316801409911,True,False,24,73.87044306467938,True,28,,AndyGandiii,7989489015954364942,7.0,-3187.949951171875,2750.300048828125,17.059999465942383,10860.6005859375,19963.1005859375,1.899999976158142,-0.29999999329447746,-0.5000000074505806,-104.70000267028809,255.0,128.0,False,-0.016773840518752824,2.079746102583948,8.316862934669904e-05,True,6,10,18,206.0,False,
94,5684,182.0,False,False,0,9141.12973662412,-577.52001953125,-3995.580078125,199.8699951171875,-11893.00048828125,23641.69921875,9993.200073242188,-774.7000122070312,3536.7001342773438,-4784.4000244140625,0.0,-0.7092246836606398,0.5346330585042608,0.9561189318309701,7989489015954364942,AndyGandiii,7.0,-328.54998779296875,-4142.72998046875,106.01000213623047,-22765.6005859375,1233.7999725341797,2727.0999145507812,0.0,0.0,-143.29999923706055,255.0,128.0,False,0.016799413869048267,3.0265159354443982,0.00035626122027430793,True,20,6,10,221.0,False,,bb61a62354b,lelis-luna,7.0,-4075.639892578125,-3652.77001953125,516.3400268554688,-405.8000183105469,5090.7000732421875,2883.9999389648438,-2332.4000549316406,-74.00000095367432,-454.0999984741211,255.0,0.0,False,-0.5738621031801494,1.6359854724551561,1.5852826668642968,True,45.0,False,28,False,26,,enpitsu,76561198039309853,28,-21.43000030517578,2022.72998046875,16.200000762939453,-1487.1000671386719,-16609.7998046875,121.89999580383301,-56.70000076293945,1.1999999731779099,-7.5,255.0,0.0,False,0.018372409764828845,-1.6616433535931605,-0.00023940473596228886,True,False,16,227.0,False,18,,games5425898691,bf81d8692db,19.0,-3769.389892578125,-4082.090087890625,44.38999938964844,-8462.19970703125,14627.19970703125,-1886.199951171875,2274.7000122070312,-194.79999542236328,-565.6000137329102,255.0,128.0,,0.10559445724279531,2.0929826726680023,0.4663587021107827,True,22,4,26,180.46323433999098,True,
95,5827,187.0,False,False,1,10287.90002088895,2496.510009765625,-5022.64013671875,230.2100067138672,475.9000015258789,3104.4000244140625,5647.7001953125,2702.0001220703125,708.4999847412109,2526.3999938964844,1.0,0.5827218042384763,-3.0024506777768165,0.11287584765846172,76561198039309853,enpitsu,28.0,2376.090087890625,-5103.490234375,270.42999267578125,241.39999389648438,107.29999542236328,6976.6998291015625,191.39999389648438,10.90000033378601,52.10000038146973,255.0,128.0,False,-1.53053833271941,-0.7668821127821559,2.3409729817893052,True,18,16,False,255.0,False,,bf81d8692db,games5425898691,19.0,-1543.06005859375,-3125.550048828125,17.010000228881836,-5107.799987792969,-18878.1005859375,2.800000011920929,0.19999999552965164,0.29999999329447746,1867.8999328613281,255.0,240.0,,-0.009586772499097066,-1.3817963969373923,-4.348978967891209e-06,True,255.0,False,28,4,24,,lelis-luna,bb61a62354b,7,3652.719970703125,-2564.780029296875,17.010000228881836,-1327.7000427246094,-10202.000122070312,2.5999999046325684,-0.29999999329447746,-0.5999999865889549,22.5,255.0,128.0,,-0.00955909875103491,-1.4448314342579425,-6.773287485916171e-05,True,False,26,95.0,False,28,,AndyGandiii,7989489015954364942,7.0,1988.3199462890625,716.2999877929688,17.040000915527344,-321.5999984741211,-5899.1998291015625,4.399999976158142,-0.0,-1.4000000059604645,257.99999237060547,128.0,128.0,,-0.016851954356878154,-1.5446822080102505,-0.00023537503345985768,True,6,12,20,195.0,False,
96,5867,189.0,False,False,0,1693.337038745193,-2507.659912109375,4620.43994140625,366.7799987792969,23836.8994140625,15775.400390625,4827.900085449219,-667.5,-1932.1000671386719,1381.4999389648438,0.0,-0.7880661867220651,2.9539555176801646,-0.5753211051435111,bb61a62354b,lelis-luna,7.0,-2731.409912109375,4461.22998046875,251.44000244140625,15783.499755859375,14610.899658203125,3424.4000244140625,235.59999465942383,2378.699951171875,940.5000305175781,255.0,8.0,,-0.9874580489389406,0.9873754012488968,0.127770354143459,True,30,27,False,27.853453905351714,True,,7989489015954364942,AndyGandiii,7.0,-1754.3499755859375,402.04998779296875,17.040000915527344,7165.4998779296875,13467.19970703125,0.0,-0.5000000074505806,-0.9000000357627869,-197.80000686645508,255.0,128.0,,0.016783585100324083,1.0629361692939954,0.00016064603334059926,True,135.4704000360222,True,20,12,6,,enpitsu,76561198039309853,28,-2364.81005859375,4758.97021484375,98.01000213623047,-87.5,-1308.3000183105469,1723.3999633789062,-5470.9002685546875,562.7000045776367,49.099998474121094,0.0,128.0,False,-1.4530093940534305,-1.5962164649041437,-0.09096037225912608,True,False,17,220.0,False,20,,games5425898691,bf81d8692db,19.0,771.6799926757812,5049.58984375,17.010000228881836,-4383.500061035156,5585.0,2.800000011920929,-1.4000000059604645,3.4999999403953552,587.599983215332,255.0,226.0,,0.009561242508244633,2.2155094113891716,5.645945540469661e-05,True,24,4,28,255.0,False,
97,5909,190.0,False,False,1,9078.609217903306,-240.36000061035156,-3867.2099609375,272.07000732421875,-16141.600341796875,18780.999755859375,3195.1998901367188,-3073.2000732421875,1071.2000274658203,5040.5999755859375,1.0,0.21743723591901207,1.7990569415871265,-0.1961453745050355,bf81d8692db,games5425898691,19.0,-162.10000610351562,-4064.860107421875,116.2699966430664,-12232.2998046875,11593.599853515625,3919.2999267578125,2458.9999389648438,-1376.9000244140625,-263.1999969482422,255.0,255.0,,0.24959800445606192,1.2001328584374138,-0.020368518046957915,True,30,25,4,239.0,False,,76561198039309853,enpitsu,28.0,2375.659912109375,-4587.10986328125,24.09000015258789,-293.6000061035156,1579.2999267578125,-1156.6999816894531,2603.5000610351562,36.70000076293945,1709.6000671386719,255.0,255.0,False,-0.1327608235261215,1.4753260990790282,0.04186462239965542,True,220.0,False,20,False,18,,lelis-luna,bb61a62354b,7,508.5199890136719,-4941.0400390625,53.27000045776367,-13395.50048828125,1523.2000732421875,-3269.7000122070312,30.69999933242798,-5486.199951171875,-18.09999942779541,255.0,255.0,,-0.40272155130828646,2.3579487023936574,0.5861316821180473,True,False,28,15.0,False,30,,AndyGandiii,7989489015954364942,7.0,-349.260009765625,-2778.570068359375,34.939998626708984,-14016.99951171875,-17920.6005859375,3189.7000122070312,-2.800000011920929,-3.400000035762787,1750.5999755859375,255.0,153.0,,-0.01673655278127635,-0.9763472689891243,0.00040333266611834663,True,6,12,21,64.0,False,
98,5997,193.0,False,False,1,6297.4611598799775,-3985.9599609375,1162.0,489.30999755859375,6525.5999755859375,23499.89990234375,6713.4002685546875,-2276.7999267578125,-967.0999908447266,-2033.8999938964844,1.0,1.1871418974462793,1.1490603705137694,0.9378765215167455,bf81d8692db,games5425898691,19.0,-4079.969970703125,937.27001953125,425.25,191.20000839233398,19884.100341796875,11557.900390625,-1713.2000732421875,-323.10001373291016,25.899999141693115,255.0,0.0,,0.4873452598319229,1.5726121039909222,1.5877140685734241,True,30,26,4,227.0,False,,76561198039309853,enpitsu,28.0,-1838.5,-1703.27001953125,116.0,-16714.89990234375,15491.400146484375,-3102.0999145507812,673.3000183105469,426.30001068115234,789.4999694824219,128.0,128.0,False,-0.6920714650573065,-1.3571621364344473,2.174200954387978,True,148.0,False,20,False,18,,lelis-luna,bb61a62354b,7,-1864.97998046875,-1864.6300048828125,24.5,-9278.900146484375,13923.399658203125,-765.4000091552734,-2454.7999572753906,1575.3999328613281,3468.9999389648438,255.0,128.0,,-0.0052622201744574205,1.2118163990129314,-0.20570850618533648,True,False,30,,False,32,,AndyGandiii,7989489015954364942,7.0,-3094.300048828125,-1769.22998046875,17.030000686645508,1375.3999328613281,22885.30029296875,5.699999928474426,-0.0,-0.0,0.0,255.0,,,-0.016777512868921735,1.630826081369314,7.680319086855945e-06,True,6,12,22,,False,
99,6127,198.0,False,False,0,8847.920579063079,-399.1600036621094,-3693.9599609375,190.24000549316406,-4384.2999267578125,17619.300537109375,5283.2000732421875,4394.200134277344,-3462.9998779296875,-2167.4000549316406,0.0,-0.8291442891737131,-1.3857472073554595,1.402610269289124,7989489015954364942,AndyGandiii,7.0,-415.8299865722656,-3822.27001953125,114.94999694824219,-4856.600036621094,16288.1005859375,2165.2999877929688,-3857.0001220703125,3899.1000366210938,-412.2999954223633,255.0,10.0,True,0.4016945314534106,2.205461556785481,1.1463105788076076,True,24,7,12,32.0,False,,bb61a62354b,lelis-luna,7.0,500.3699951171875,-4784.85009765625,17.010000228881836,-10666.99951171875,7266.199951171875,2.5999999046325684,-1.0000000149011612,0.7999999821186066,-646.1000061035156,255.0,128.0,,0.009571939510096092,2.4873326539072096,0.00022147174844229457,True,61.0,False,34,False,32,,enpitsu,76561198039309853,28,3537.780029296875,-3056.840087890625,17.030000686645508,-10291.500244140625,2243.9999389648438,2.3999999463558197,0.0,-0.5999999865889549,-2398.000030517578,255.0,0.0,False,0.01666414776499982,2.8825398837473375,1.3325040253095525e-07,True,False,18,94.75895924209267,True,20,,games5425898691,bf81d8692db,19.0,-1817.22998046875,-3349.090087890625,17.0,1094.000015258789,18998.299560546875,3.8999998569488525,0.09999999776482582,1.1999999731779099,1071.2000274658203,255.0,253.0,,0.009596181502870752,1.5086496449631555,0.00028947034670454957,True,28,4,32,165.0,False,
100,6162,199.0,False,False,1,3628.6937600863885,942.1699829101562,1511.5999755859375,330.1199951171875,1733.6000061035156,567.400016784668,922.6000213623047,-1253.3999633789062,2483.2000732421875,-5316.199951171875,1.0,-0.30261608989242544,2.2481118922701957,2.000754785123869,bf81d8692db,games5425898691,19.0,999.3499755859375,1444.9000244140625,232.30999755859375,-14300.999755859375,-8731.500244140625,3517.0999145507812,-3054.7000122070312,-1026.500015258789,4456.9000244140625,255.0,0.0,,0.7448618581213179,0.023846056460676102,1.1068581832924276,True,34,29,4,155.33876114506876,True,,76561198039309853,enpitsu,28.0,-3191.0,1192.1700439453125,17.030000686645508,-5957.60009765625,-21436.39892578125,1.4000000059604645,-0.09999999776482582,0.09999999776482582,-297.60000228881836,255.0,128.0,False,-0.016797517784984096,-1.2743223129941776,0.0001298053255107048,True,0.0,False,20,False,18,,lelis-luna,bb61a62354b,7,-287.5799865722656,3787.2099609375,17.010000228881836,-6637.60009765625,-5262.2998046875,2.7000001072883606,0.3999999910593033,0.5999999865889549,-16.49999976158142,255.0,128.0,,-0.009539741307408155,-0.6676532985189415,7.084974299646921e-05,True,False,32,61.0,False,34,,AndyGandiii,7989489015954364942,7.0,956.7899780273438,1808.0400390625,16.299999237060547,-4398.999938964844,-14480.2001953125,130.79999923706055,46.79999828338623,-42.199997901916504,-1213.7000274658203,255.0,128.0,False,-0.012732640880900509,-1.1387206253172748,-0.001029064718195187,True,8,12,24,32.0,False,
101,6236,202.0,False,False,0,6823.590588601637,-1443.6300048828125,-1661.5799560546875,110.0199966430664,-16821.300048828125,16413.299560546875,7674.5001220703125,2917.6998901367188,2235.2999877929688,-4742.300109863281,0.0,0.562264642583532,0.5060658681750859,1.3071262696052461,bb61a62354b,lelis-luna,7.0,-1198.9599609375,-1846.1099853515625,17.010000228881836,-18472.7001953125,8447.000122070312,2.7000001072883606,0.3999999910593033,-0.09999999776482582,1335.2999877929688,255.0,190.0,False,0.009602854370335964,2.7425846018600115,0.0001553840373903875,True,34,32,False,0.0,False,,7989489015954364942,AndyGandiii,7.0,105.5199966430664,-941.0,17.059999465942383,-2575.4998779296875,-12194.300537109375,2.5,0.19999999552965164,1.4000000059604645,2251.300048828125,255.0,194.0,False,0.016727254345193645,-1.7310510296236035,0.00013410631035301742,True,63.0,False,24,12,8,14.0,enpitsu,76561198039309853,28,100.95999908447266,1052.030029296875,17.040000915527344,-18434.200439453125,759.4000244140625,4.399999976158142,0.5000000074505806,0.0,-0.09999999776482582,255.0,0.0,False,0.016777256719261967,3.1003884627867797,4.821393601669101e-05,True,False,18,31.0,False,20,21.0,games5425898691,bf81d8692db,19.0,459.8800048828125,495.17999267578125,17.020000457763672,-11063.599853515625,2612.6998901367188,1.7000000178813934,-1.5999999642372131,0.0,-2246.0000610351562,255.0,0.0,,0.009524165268440693,2.87015776295635,-0.0001517209073030808,True,30,4,34,174.0,False,
102,6304,205.0,False,False,0,4028.683135591725,-3136.739990234375,1791.9599609375,162.3000030517578,13526.199951171875,24124.3994140625,8414.000244140625,3178.9999389648438,4226.9000244140625,-1868.5000610351562,0.0,0.9889062088334006,-1.541136622762284,-3.0107625713510724,bb61a62354b,lelis-luna,7.0,-3269.52001953125,1546.77001953125,45.650001525878906,4586.400146484375,20541.99951171875,3042.0001220703125,2452.4000549316406,2018.6000061035156,-2000.0,255.0,157.0,,-0.003686660368248431,1.4498176817234327,0.019775369577578014,True,36,32,False,201.0,False,,7989489015954364942,AndyGandiii,7.0,-1722.47998046875,-4015.7099609375,17.059999465942383,-18394.599609375,-8572.899780273438,2.0000000298023224,-6.299999952316284,-2.5,-1181.3999938964844,255.0,128.0,,0.0167954935291431,-2.761886443854272,-8.164016702217946e-06,True,34.0,False,24,12,8,,enpitsu,76561198039309853,28,-3075.050048828125,4271.60986328125,17.040000915527344,-3761.4999389648438,18295.799560546875,5.600000023841858,0.0,0.09999999776482582,-3142.39990234375,255.0,128.0,False,0.016774125647365898,1.1042166839800287,-6.484958496363901e-05,True,False,18,239.3104946356948,True,20,,games5425898691,bf81d8692db,19.0,178.75,3745.239990234375,26.309999465942383,5057.300109863281,16864.100341796875,-3213.2998657226562,-1751.4999389648438,-203.50000381469727,-1651.199951171875,255.0,128.0,,0.05024200832936158,0.6472500984268833,0.16569065720467757,True,32,4,36,205.0,False,
103,6381,207.0,False,False,1,8361.359564659577,136.35000610351562,-3186.780029296875,198.88999938964844,-14661.99951171875,21448.60107421875,5985.999755859375,-946.9999694824219,867.7999877929688,635.6000137329102,1.0,-0.12383443496881312,2.2997609873356293,0.13304502737195847,76561198039309853,enpitsu,28.0,309.25,-3448.06005859375,109.18000030517578,-14751.700439453125,17011.199951171875,3977.60009765625,-0.3999999910593033,-0.29999999329447746,2.199999988079071,255.0,128.0,False,-0.016800234763303258,0.8552751780896354,8.926357328139973e-06,True,22,19,False,101.0,False,,bf81d8692db,games5425898691,19.0,56.970001220703125,-3656.949951171875,148.24000549316406,-3704.1000366210938,19954.3994140625,3609.1000366210938,455.9000015258789,88.80000114440918,59.20000076293945,255.0,114.0,,0.17847389227258273,1.353407106484845,-0.002830211031716001,True,95.37141492289877,True,38,4,32,,lelis-luna,bb61a62354b,7,155.0,-4337.56982421875,16.989999771118164,-17849.000244140625,2217.7999877929688,5.299999713897705,-0.29999999329447746,-0.0,-1937.8999328613281,255.0,0.0,False,-0.009582790492284643,0.18991009099422973,-4.0183219929378235e-05,True,False,34,160.0,False,36,,AndyGandiii,7989489015954364942,7.0,662.0700073242188,1479.5699462890625,17.059999465942383,-11530.799560546875,-8775.0,1.899999976158142,-1.2999999523162842,3.700000047683716,337.00000762939453,128.0,128.0,False,-0.01717679164263259,-0.6777057990624606,-9.52367369683388e-05,True,8,12,24,206.0,False,
104,6434,209.0,False,False,0,6882.524353439901,2609.159912109375,-783.0900268554688,149.97000122070312,18256.199951171875,8212.999877929688,4989.800109863281,4746.300048828125,-2383.300018310547,2791.400146484375,0.0,0.14300718634095422,0.8228906201803476,2.3976755569549697,7989489015954364942,AndyGandiii,7.0,2602.8701171875,-917.260009765625,65.9000015258789,22097.80029296875,1429.9000549316406,1412.7999877929688,-4182.39990234375,2220.0,-2797.9000854492188,255.0,255.0,True,0.1503503972531623,0.22082255243495894,-0.2447177271593413,True,26,8,12,158.0,False,,bb61a62354b,lelis-luna,7.0,529.3900146484375,1132.4000244140625,85.83999633789062,-5149.000244140625,-22162.60009765625,-140.39999961853027,5353.800048828125,-1259.000015258789,-25.899999141693115,255.0,128.0,False,-1.3012974064526786,1.4187511767009542,3.0667886964444846,True,193.0,False,38,False,35,,enpitsu,76561198039309853,28,2784.580078125,337.3699951171875,17.030000686645508,22463.30078125,-4939.5001220703125,1.7000000178813934,1.8000000715255737,-0.19999999552965164,-1280.8000183105469,255.0,0.0,False,0.01676561435046932,-0.22296047243454292,-0.00041654374769883076,True,False,20,55.0,False,22,,games5425898691,bf81d8692db,19.0,426.0799865722656,-445.2900085449219,16.959999084472656,-12947.900390625,-9578.099975585938,17.100000381469727,-1.0999999940395355,0.5999999865889549,-2197.2999572753906,255.0,0.0,,0.009657091674174782,-2.603462916572819,2.716376672947195e-05,True,34,4,38,89.0,False,
105,6455,210.0,False,False,0,7205.52872003092,3996.31005859375,-150.0800018310547,335.5799865722656,-10693.00048828125,4997.699890136719,-737.7999877929688,3905.10009765625,-665.2999877929688,-4506.300048828125,0.0,0.8659286112993835,-0.9659119257982525,0.9630166901675935,7989489015954364942,AndyGandiii,7.0,3867.699951171875,-283.6099853515625,73.11000061035156,20540.80078125,10346.400146484375,-154.7000026702881,-5351.199951171875,71.39999866485596,1268.3999633789062,128.0,255.0,False,0.15622477539083454,-0.043909107519202836,1.4459239222752729,True,26,10,12,158.0,False,,bb61a62354b,lelis-luna,7.0,167.0,-500.3299865722656,16.979999542236328,-2272.4000549316406,-22554.89990234375,12.300000190734863,-3.0000001192092896,1.5000000596046448,2082.100067138672,255.0,255.0,True,0.009770793740793284,-1.6020833871637243,0.00025154844955499976,True,193.0,False,38,False,36,,enpitsu,76561198039309853,28,4084.5,-471.3800048828125,293.0799865722656,167.5,-3370.1998901367188,14236.600341796875,-1831.6000366210938,-1440.5999755859375,-230.79999923706055,255.0,255.0,False,-1.4650065820648552,-1.7198349067038519,1.7226311156880278,True,False,20,251.94652070281327,True,22,,games5425898691,bf81d8692db,19.0,-609.7100219726562,-181.99000549316406,17.010000228881836,-5421.7999267578125,12570.50048828125,3.0000001192092896,-0.29999999329447746,0.19999999552965164,-2223.6000061035156,255.0,0.0,,0.009556496028220533,1.9099024956099673,-2.8149112180453723e-05,True,34,4,38,89.0,False,
106,6512,212.0,False,False,1,6455.645882197758,-2240.56005859375,-502.4599914550781,147.58999633789062,-10606.8994140625,25883.89892578125,9830.2001953125,1810.0999450683594,4870.799865722656,-1053.0000305175781,1.0,1.0081794641205262,1.1453652205597442,0.32658037398196754,bf81d8692db,games5425898691,19.0,-2063.909912109375,-752.5900268554688,45.54999923706055,-18602.39990234375,13098.599853515625,3372.39990234375,7.400000095367432,-5.299999713897705,-2115.500030517578,255.0,0.0,,-0.009558063275702256,0.761168137202985,-0.0004946300411207543,True,39,34,4,0.0,False,,76561198039309853,enpitsu,28.0,-3341.10009765625,-2200.27001953125,17.049999237060547,11261.199951171875,-19590.400390625,3.8999998569488525,6.800000071525574,6.000000238418579,-787.3000335693359,255.0,128.0,False,-0.016294119711020984,-2.0353782909278513,0.0004205641633477657,True,112.0,False,22,False,20,,lelis-luna,bb61a62354b,7,-1356.0699462890625,95.87999725341797,17.020000457763672,-1186.3999938964844,-2420.0,1.2999999523162842,-3.100000023841858,1.0999999940395355,0.7999999821186066,255.0,128.0,False,-0.009832944701135616,-1.1154360270389159,-1.495627462078671e-05,True,False,36,113.0,False,38,,AndyGandiii,7989489015954364942,7.0,-2550.239990234375,-340.1300048828125,19.489999771118164,19580.10009765625,-5119.599914550781,2956.9000244140625,-8.00000011920929,2.0999999344348907,-799.1999816894531,255.0,23.0,False,-0.016763801298042755,-2.8873032557938703,-0.00020135544474069546,True,10,12,27,57.741032110747504,True,
107,6611,216.0,False,False,0,10159.481020779234,1722.0400390625,-4676.35986328125,97.47000122070312,19762.80029296875,-23476.99951171875,2321.0000610351562,2321.199951171875,350.29998779296875,-5226.500244140625,0.0,-0.19110266816051774,2.2951826404823166,1.48228415219963,bb61a62354b,lelis-luna,7.0,1570.030029296875,-4499.10009765625,69.2300033569336,13537.2998046875,-17734.300537109375,2863.5000610351562,-694.8999786376953,2060.500030517578,3028.900146484375,255.0,255.0,,0.014645830809073557,-0.9423920426821569,-0.016925277952457032,True,42,39,False,95.0,False,,7989489015954364942,AndyGandiii,7.0,-3909.760009765625,-1348.5999755859375,30.1200008392334,1565.7000732421875,-22942.39990234375,-440.0,367.99999237060547,-949.4000244140625,1490.5999755859375,255.0,250.0,,0.04709982703595005,-1.4720353859817967,-0.3151513061045657,True,214.28345796882462,True,28,12,12,,enpitsu,76561198039309853,28,2319.300048828125,2830.2099609375,95.20999908447266,-11431.99951171875,-14074.69970703125,-158.29999923706055,3885.2999877929688,-3892.6998901367188,-27.40000009536743,128.0,128.0,False,0.06723329590206825,0.784789053956906,-3.136569720597035,True,False,21,255.0,False,24,,games5425898691,bf81d8692db,19.0,2492.489990234375,-3738.580078125,17.010000228881836,-10980.10009765625,-11259.000244140625,2.5999999046325684,0.3999999910593033,0.29999999329447746,-10.0,255.0,128.0,,0.009586403394557566,-2.345145794352698,7.066785798598168e-05,True,36,4,40,,False,
108,6714,219.0,False,False,1,6257.159297147719,-3891.8798828125,1111.5699462890625,151.64999389648438,7270.10009765625,1601.199951171875,5974.1998291015625,4637.9998779296875,29.30000066757202,-3806.300048828125,1.0,0.339448874321624,1.7118128317354728,2.2628651977727188,76561198039309853,enpitsu,28.0,-3926.929931640625,1042.8599853515625,36.59000015258789,2625.4998779296875,10405.50048828125,-1069.000015258789,-781.9000244140625,-860.9999847412109,-1318.8999938964844,128.0,0.0,False,-0.11318632773189877,1.8031244915016622,0.37512747424807924,True,24,22,False,219.0,False,,bf81d8692db,games5425898691,19.0,2409.840087890625,177.50999450683594,106.45999908447266,3839.7000122070312,-22558.1005859375,2060.399932861328,5458.0999755859375,677.3000335693359,-14.500000476837158,255.0,128.0,,-0.9960021923494156,-1.6902081381204483,-0.004299509489698738,False,0.0,False,46,4,39,,lelis-luna,bb61a62354b,7,-3249.72998046875,2569.8798828125,63.720001220703125,-4308.500061035156,-17266.300048828125,3387.9000854492188,-1002.9000091552734,269.20000076293945,-168.99999618530273,255.0,134.0,,0.03798699584838871,-1.3010888359783914,0.00014150445917182866,True,False,40,217.0,False,44,,AndyGandiii,7989489015954364942,7.0,-61.849998474121094,5166.2001953125,17.059999465942383,-6317.19970703125,-2554.7999572753906,1.899999976158142,-0.5000000074505806,-0.3999999910593033,7.900000214576721,255.0,128.0,,-0.016617140668384565,-0.38544256006511607,-6.0746921313826944e-05,True,12,12,28,224.0,False,
