,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,team_mate_handbrake
68,5720,165.0,False,False,0,8815.46478832627,2740.5,-2890.4599609375,102.75,14120.50048828125,24158.89892578125,432.59998321533203,-318.8999938964844,613.6999893188477,5960.0,0.0,-0.4743353187173435,1.2941913299503087,2.9438440099467194,5301610611026746935,imhyy_,6.0,2633.510009765625,-3105.699951171875,95.44000244140625,18914.89990234375,12918.800048828125,2080.0,495.49999237060547,5091.7999267578125,2019.1999816894531,255.0,86.0,False,0.057955561698872525,1.2895305810773194,0.5798121187542697,True,24,107.73829670618936,True,21,4,,5039596719579850030,kuuriz_54,16.0,2385.320068359375,-2190.85009765625,16.979999542236328,437.7000045776367,-22671.99951171875,11.100000143051147,-0.5999999865889549,9.200000166893005,9.800000190734863,207.0,128.0,0.00962399432708714,-1.5502916773895217,0.0004725365841800933,False,0.0,False,10,False,10,,enpitsu,76561198039309853,26.0,265.5400085449219,-2133.530029296875,17.059999465942383,-795.4000091552734,-17142.900390625,2.5999999046325684,-0.09999999776482582,0.19999999552965164,3157.3001098632812,255.0,255.0,False,0.016787289326616387,-1.3926253600445742,0.00012070024049791066,True,99.0,False,8,6,False,,games5425898691,bf81d8692db,19.0,2071.409912109375,-3449.0400390625,87.31999969482422,-7503.599853515625,-19134.49951171875,-2266.699981689453,-176.39999389648438,804.1999816894531,542.7000045776367,255.0,255.0,,-0.31893939909661406,-2.5435221267160695,1.0058343758441488,True,48.0,False,18,18,False,,False
69,5826,169.0,False,False,0,4984.939186300752,3904.43994140625,3796.35009765625,136.44000244140625,-6828.499755859375,10289.69970703125,3602.0999145507812,-3931.7999267578125,-1567.4000549316406,-4252.39990234375,0.0,-0.42432154780924874,2.5305621866386776,0.7091904837194186,5301610611026746935,imhyy_,6.0,3774.550048828125,3630.050048828125,357.92999267578125,-3204.4000244140625,22655.70068359375,-1391.6000366210938,-142.89999961853027,349.70001220703125,-3125.4000854492188,255.0,225.0,,-0.11227214928098303,2.3294754247565,-1.6414723600262457,True,26,56.0,False,24,4,,5039596719579850030,kuuriz_54,16.0,3265.989990234375,-4527.43017578125,28.209999084472656,4949.800109863281,7334.000244140625,-358.1999969482422,291.9000053405762,837.6000213623047,2340.2000427246094,255.0,255.0,0.05830845535698894,0.994171126446867,-0.29180086271767036,True,181.77156137138286,True,12,False,10,,enpitsu,76561198039309853,26.0,3043.169921875,3809.050048828125,17.059999465942383,4875.10009765625,21992.900390625,1.7000000178813934,-0.09999999776482582,-0.5999999865889549,1498.3000183105469,255.0,255.0,,0.01677871570347924,1.3807599048926804,0.00026327284686369234,True,255.0,False,8,6,False,,games5425898691,bf81d8692db,19.0,471.260009765625,-4513.89013671875,50.63999938964844,-224.69999313354492,11624.49951171875,2994.7000122070312,-619.7999954223633,57.5,-924.4000244140625,255.0,128.0,,0.02768024069432696,1.4632455739379737,0.0006723451979038576,True,78.0,False,20,19,False,,
70,5847,169.0,False,False,0,4311.415681905525,3372.31005859375,4531.85986328125,230.77000427246094,-5929.000244140625,-367.7000045776367,4124.700012207031,-3442.5,-2743.3999633789062,-4077.0001220703125,0.0,-0.31500455093185287,-1.9387571187356174,-0.46611351761735026,5301610611026746935,imhyy_,6.0,3353.919921875,4589.91015625,93.75,-2170.800018310547,144.20000076293945,-1672.4000549316406,-1269.4999694824219,167.90000915527344,374.0999984741211,0.0,255.0,,0.6138469773348352,3.113407466913961,-0.5703664282766678,True,26,56.0,False,24,4,,5039596719579850030,kuuriz_54,16.0,3223.239990234375,-3592.840087890625,27.06999969482422,-5020.199890136719,14698.599853515625,3082.5,1.0000000149011612,-3.100000023841858,1423.0000305175781,255.0,140.0,0.009600116203167993,1.9497683330914322,0.000170956253673621,True,135.0,False,12,False,11,,enpitsu,76561198039309853,26.0,2506.360107421875,5105.33984375,211.0500030517578,-9983.200073242188,-159.60000038146973,5485.0,-254.20000076293945,-2017.7999877929688,379.70001220703125,128.0,255.0,False,-0.49154715067303656,-3.132228822793494,-1.590187628277972,True,255.0,False,8,6,False,,games5425898691,bf81d8692db,19.0,501.94000244140625,-3166.280029296875,77.68000030517578,375.09998321533203,16539.200439453125,-971.6000366210938,-3590.1998901367188,602.599983215332,-32.799999713897705,255.0,128.0,,-0.9191317552242975,1.41642268257398,-0.015165436743970133,True,78.0,False,20,20,False,,True
71,5879,171.0,False,False,0,3631.879197063164,2675.75,4481.85986328125,278.239990234375,-11924.49951171875,-3430.7000732421875,3662.0001220703125,-5120.4998779296875,492.40001678466797,-3088.2998657226562,0.0,-0.5006092396007509,-2.6729057869746264,0.12522511996646987,5301610611026746935,imhyy_,6.0,2790.179931640625,4508.31005859375,141.27000427246094,-7746.400146484375,-5613.800048828125,2242.7000427246094,4071.9000244140625,-3257.0999145507812,-1749.2999267578125,255.0,233.0,,0.15716023660983125,-2.9424696207081396,-0.5478320567425168,True,28,56.0,False,25,4,,5039596719579850030,kuuriz_54,16.0,2828.27001953125,-1245.9000244140625,46.47999954223633,-3352.6998901367188,20671.298828125,-2608.699951171875,-1398.3999633789062,-72.5,-187.5,255.0,128.0,-0.16141463558362898,2.0114894109173624,-0.20667676162711113,True,135.0,False,14,False,12,,enpitsu,76561198039309853,26.0,1978.1199951171875,4862.75,16.350000381469727,1994.4000244140625,-5529.6002197265625,136.19999885559082,176.49999618530273,74.0999984741211,1821.1000061035156,128.0,128.0,False,0.005865070595003555,-1.204590661737544,0.0008843410211504786,True,245.50392258551815,True,9,6,False,,games5425898691,bf81d8692db,19.0,341.2900085449219,-939.5800170898438,96.45999908447266,-2764.2001342773438,21222.19970703125,-141.99999809265137,-5272.5,-1564.1999816894531,55.0,255.0,128.0,,-1.10681468428716,-1.2623188758159232,3.119134864090318,True,78.0,False,22,21,False,,False
72,5938,173.0,False,False,1,9166.766366141239,-413.3699951171875,-3932.77001953125,206.66000366210938,-12268.599853515625,-27881.8994140625,10861.199951171875,-667.9000091552734,5812.39990234375,-1330.0999450683594,1.0,0.8868286820014372,-2.948196738724191,-2.9616320158350757,bf81d8692db,games5425898691,19.0,-293.2900085449219,-3729.530029296875,115.33000183105469,-10454.200439453125,-20220.2001953125,3293.699951171875,-0.0,-0.5999999865889549,-381.6999816894531,255.0,128.0,,-0.009777697970101848,-0.9445363096622669,0.0012448220191742655,True,24,0.0,False,22,False,,76561198039309853,enpitsu,25.0,-1479.0899658203125,-3407.820068359375,17.049999237060547,8999.89990234375,1694.4000244140625,3.400000035762787,-4.699999988079071,-1.2999999523162842,-1226.6999816894531,255.0,128.0,-0.01668757841970519,2.929839197523725,-0.00025016197930804345,True,225.0,False,8,False,10,,imhyy_,5301610611026746935,6.0,-1211.27001953125,-2555.239990234375,99.16000366210938,6699.2999267578125,15995.6005859375,-141.8000030517578,-5457.60009765625,662.7999877929688,158.00000190734863,255.0,128.0,,1.1186292917645704,-1.6270149521652775,2.9695565479408494,True,40.0,False,30,27,4,,kuuriz_54,5039596719579850030,16.0,-294.2099914550781,-2556.1298828125,17.010000228881836,10753.199462890625,-19961.099853515625,2.0999999344348907,-0.0,-0.0,-29.700000286102295,212.0,128.0,False,-0.009596203699542435,-2.0612939324653197,2.664803190893546e-05,True,106.0,False,12,14,False,,False
73,6020,176.0,False,False,0,3134.035099238207,-1883.06005859375,2165.4599609375,112.97000122070312,-9130.999755859375,1731.1000061035156,1573.800048828125,2828.699951171875,-4294.200134277344,-2269.4000244140625,0.0,-0.7704584319965067,-0.2317378466017522,1.7381124766377571,5039596719579850030,kuuriz_54,16.0,-1872.5699462890625,2049.0,17.010000228881836,-8588.300170898438,-721.2000274658203,2.3999999463558197,0.09999999776482582,0.0,2252.5,128.0,255.0,False,0.009647014978472172,-3.0178143262894825,1.9456567768403982e-05,True,12,123.0,False,14,False,,5301610611026746935,imhyy_,6.0,-1975.7900390625,-2722.56005859375,17.010000228881836,-13507.19970703125,-18450.899658203125,2.0999999344348907,-0.5000000074505806,0.19999999552965164,0.0,255.0,128.0,0.009643548487759493,-2.202729224462975,-1.4187461017550976e-05,True,36.0,False,30,4,32,,enpitsu,76561198039309853,26.0,-1655.9000244140625,2683.5400390625,72.1500015258789,-16630.6005859375,-15632.39990234375,2826.199951171875,2125.2999877929688,-2232.7999877929688,204.40000534057617,255.0,128.0,False,0.10995255738284937,-2.373433238066151,0.0008979638122009456,True,147.0,False,12,9,False,,games5425898691,bf81d8692db,19.0,209.41000366210938,5333.35986328125,17.079999923706055,-8100.9002685546875,-5316.199951171875,-57.30000019073486,-255.0,-40.300002098083496,1256.6000366210938,255.0,157.0,,0.014530256237560126,-2.5041672447277317,-0.01182277172851508,True,0.0,False,24,22,False,,
74,6025,176.0,False,False,1,7398.599741649758,2085.4599609375,-2162.360107421875,126.95999908447266,16056.800537109375,22447.19970703125,-1526.1000061035156,-2773.9999389648438,4281.300048828125,-2216.199951171875,1.0,0.6924910884722486,1.8587834277309534,-3.0549634993826693,76561198039309853,enpitsu,26.0,1948.47998046875,-2408.18994140625,102.0,16723.399658203125,15748.299560546875,86.5999984741211,-3852.0999145507812,3925.5999755859375,18.799999952316284,255.0,255.0,False,-1.3512052174298763,2.3501877700792573,0.015723358989651378,True,12,147.0,False,9,False,,bf81d8692db,games5425898691,19.0,-19.040000915527344,-5172.0498046875,17.0,7867.5,7577.80029296875,3.799999952316284,-8.399999737739563,-4.399999976158142,133.59999656677246,255.0,128.0,-0.00940472012041484,2.363219352052314,0.00039922070756306385,True,0.0,False,22,False,24,,imhyy_,5301610611026746935,6.0,2239.429931640625,3072.56005859375,17.010000228881836,14069.599609375,18014.7998046875,2.0999999344348907,0.19999999552965164,0.19999999552965164,-92.89999961853027,255.0,128.0,,-0.009591473108630701,2.2415341607744566,2.6208284989877208e-05,True,36.0,False,32,30,4,,kuuriz_54,5039596719579850030,16.0,2060.800048828125,-1977.6199951171875,16.969999313354492,5866.400146484375,3914.7000122070312,12.5,-7.099999785423279,19.800000190734863,2151.699981689453,128.0,255.0,False,-0.008424149160425089,2.544004416287774,-9.786247369970248e-05,True,123.0,False,12,14,False,,
75,6028,176.0,False,False,0,3449.3942889042846,-2264.919921875,1973.8699951171875,123.54000091552734,-23905.400390625,-10028.599853515625,3191.7001342773438,3861.9000244140625,-3621.400146484375,2823.2000732421875,0.0,-0.17445968036550677,-2.0122481622214163,-2.775218455619746,5039596719579850030,kuuriz_54,16.0,-2096.3798828125,1949.6700439453125,17.010000228881836,-4979.100036621094,-4334.2999267578125,3.0000001192092896,6.3999998569488525,-4.099999964237213,1868.800048828125,128.0,140.0,False,0.009226102761941886,-2.402772254102803,2.8158427037781203e-06,True,12,123.0,False,14,False,,5301610611026746935,imhyy_,6.0,-2452.550048828125,-3341.1298828125,17.010000228881836,-14274.599609375,-17850.0,2.0999999344348907,0.0,0.0,-9.100000262260437,255.0,128.0,0.009591508535809885,-2.2464922999025925,2.4300620504498893e-06,True,36.0,False,30,4,32,,enpitsu,76561198039309853,26.0,-2217.0,2173.239990234375,100.72000122070312,-15874.49951171875,-13486.400146484375,-165.20000457763672,4470.899963378906,-3106.400146484375,781.5000152587891,128.0,128.0,False,0.746315393090736,0.8679313345797722,2.921585301846878,True,147.0,False,12,9,False,,games5425898691,bf81d8692db,19.0,-47.2599983215332,5107.1201171875,17.0,-8037.8997802734375,-7947.9998779296875,3.400000035762787,1.4000000059604645,0.7000000029802322,29.30000066757202,255.0,128.0,,0.009527902014060624,-2.357958243408703,6.669718077641847e-05,True,0.0,False,24,22,False,,
76,6128,180.0,False,False,0,5834.889149016948,-1916.97998046875,-604.8699951171875,1176.8800048828125,3750.5999755859375,23709.89990234375,10724.7998046875,5599.0997314453125,-934.1999816894531,-1943.3000183105469,0.0,-0.08218350074656523,1.2202711875106431,0.17776398970941384,5301610611026746935,imhyy_,6.0,-1927.9000244140625,-766.8099975585938,1041.3499755859375,6521.500244140625,21317.900390625,5658.2000732421875,3632.9000854492188,-305.79999923706055,4117.900085449219,255.0,128.0,True,-1.1236592121741213,0.8019836258726966,-3.058316576781945,True,34,83.65628385543818,True,30,6,,5039596719579850030,kuuriz_54,15.0,-2807.85009765625,-3478.929931640625,17.010000228881836,18865.0,-4690.7000732421875,2.3000000417232513,-0.19999999552965164,0.09999999776482582,1992.8999328613281,255.0,255.0,0.00958979904883878,-0.1694236913122802,1.4059162738286497e-05,True,255.0,False,14,False,12,,enpitsu,76561198039309853,26.0,-2184.530029296875,-171.77999877929688,17.049999237060547,12205.400390625,-3237.39990234375,2.5999999046325684,-1.0999999940395355,0.0,-137.7999973297119,255.0,128.0,,0.016744724719960025,-0.27477221770609506,0.00014115268106314476,True,147.0,False,12,10,False,,games5425898691,bf81d8692db,19.0,-2450.110107421875,2995.3701171875,17.010000228881836,7345.0,10294.200439453125,2.0999999344348907,-2.3999999463558197,-3.6000001430511475,1337.8999328613281,255.0,131.0,,0.009558263345013435,1.0247437019749503,-0.00010155524992329602,True,255.0,False,26,24,False,,
77,6273,185.0,True,True,0,2880.8882784319567,-640.77001953125,2270.43994140625,537.739990234375,423.3000183105469,12419.599609375,7262.60009765625,5350.2001953125,-916.5000152587891,2556.300048828125,0.0,-0.5389602541399381,1.7511074154544564,-0.7937967282495426,5039596719579850030,kuuriz_54,16.0,-646.7100219726562,2116.389892578125,395.19000244140625,2168.8999938964844,6896.7999267578125,3947.60009765625,-2307.100067138672,-1784.7000122070312,-4662.799987792969,128.0,128.0,,-0.9373106220249594,0.36903349557817755,-0.3342589470982693,True,14,197.12682994975836,True,14,4,,5301610611026746935,imhyy_,6.0,-245.3300018310547,4794.419921875,54.2599983215332,5229.89990234375,-7922.5,4013.699951171875,496.5999984741211,381.6999816894531,-47.800002098083496,255.0,128.0,0.027371286646915446,-0.9582317585596303,0.0009736873453012987,True,0.0,False,30,8,37,,enpitsu,76561198039309853,26.0,-2279.580078125,5023.8798828125,47.06999969482422,-7716.9000244140625,-2329.499969482422,-1622.7999877929688,-3949.5999145507812,-1472.7999877929688,1681.6999816894531,255.0,128.0,,0.16235667558967262,-2.7387867842475355,-0.8638741774267032,True,128.43425357726312,True,14,12,False,,games5425898691,bf81d8692db,19.0,-6.539999961853027,4926.64013671875,16.989999771118164,-1098.0999755859375,-9027.5,4.399999976158142,0.19999999552965164,0.5999999865889549,-0.3999999910593033,255.0,128.0,,0.009511931448979558,-1.6919808169132504,5.735116427432452e-05,True,190.0,False,28,24,False,,False
78,6601,187.0,False,False,1,5349.915761665755,-73.80999755859375,-121.27999877929688,171.6199951171875,-17292.60009765625,-9238.099975585938,11793.900146484375,-4922.099914550781,-1608.9999389648438,-3030.4000854492188,1.0,-0.10510935897305261,-0.1170518345560326,-0.32732672122436884,76561198039309853,enpitsu,25.0,-10.369999885559082,-226.9600067138672,129.07000732421875,547.2999954223633,5103.900146484375,685.5999755859375,-1641.3999938964844,-892.2000122070312,4187.39990234375,255.0,0.0,,-1.206631866564986,0.2957340182935798,0.8943740000966642,True,2,31.0,False,1,False,,bf81d8692db,games5425898691,19.0,-0.0,-5166.02001953125,17.010000228881836,-0.0,3961.7999267578125,2.0999999344348907,-0.7999999821186066,-0.0,0.0,255.0,,-0.009407078266615514,1.5707879012257133,3.964947833289374e-08,True,116.0,False,False,False,False,,imhyy_,5301610611026746935,6.0,21.149999618530273,89.41000366210938,58.88999938964844,-9511.599731445312,-20788.9990234375,2505.8999633789062,-2389.7999572753906,-4626.099853515625,-1771.1000061035156,255.0,47.0,False,0.09580362577011349,-1.3609438993318164,0.17965132767017736,True,23.0,False,6,5,False,,kuuriz_54,5039596719579850030,20.0,-0.0,2578.409912109375,17.010000228881836,0.09999999776482582,-10980.0,2.0999999344348907,-0.09999999776482582,-0.0,0.0,243.0,,False,-0.009574926869779374,-1.5708498977903749,2.5626691292262135e-07,True,116.0,False,4,4,False,,
79,6691,191.0,False,False,0,6945.6234208068145,1975.6600341796875,-1184.1800537109375,700.75,13721.8994140625,652.6999664306641,8475.30029296875,-121.49999618530273,-344.7999954223633,3308.5000610351562,0.0,0.34924904443959637,-2.08786714679504,0.20121388531107468,5039596719579850030,kuuriz_54,16.0,1859.5899658203125,-1203.300048828125,544.2999877929688,7653.0999755859375,2724.7000122070312,5009.100036621094,1588.3999633789062,2093.300018310547,4831.600036621094,128.0,16.0,False,-1.2389428477731723,2.206892417982966,-0.9656885768462317,True,6,50.20336323399701,True,4,4,,5301610611026746935,imhyy_,6.0,3708.919921875,-330.1600036621094,32.29999923706055,5762.39990234375,-15940.799560546875,3162.39990234375,1.7000000178813934,-6.200000047683716,-1240.2999877929688,255.0,93.0,0.009585756712836482,-1.2969451252699844,0.00024259078370960973,True,238.0,False,8,False,9,,enpitsu,76561198039309853,25.0,1117.280029296875,-803.3800048828125,17.049999237060547,963.3000183105469,-1142.5,2.5999999046325684,-0.29999999329447746,0.5999999865889549,0.0,255.0,128.0,,0.016847802962561245,-0.8704555967289258,6.138385992636623e-05,True,31.0,False,2,2,False,,games5425898691,bf81d8692db,19.0,1157.1400146484375,1064.5999755859375,17.010000228881836,-14126.99951171875,-7186.9000244140625,2.3999999463558197,-0.19999999552965164,-0.09999999776482582,-1996.199951171875,255.0,14.0,,0.009596216003993007,-2.7405912616820887,-4.0588084678073184e-06,True,126.0,False,4,4,False,,False
80,6771,194.0,False,False,1,5524.09098957677,-2940.360107421875,1165.3399658203125,444.25,-5882.5,16584.69970703125,12429.49951171875,-33.19999933242798,5488.599853515625,-2423.6000061035156,1.0,-0.7738839016345609,0.25327483091703823,2.716704879599592,76561198039309853,enpitsu,26.0,-2930.97998046875,1099.6199951171875,269.5299987792969,-20557.900390625,5417.9998779296875,804.8000335693359,1872.5,5035.299987792969,-219.40000534057617,255.0,0.0,,0.8052896175603367,0.906766443234593,0.5678578834481749,True,4,14.0,False,3,False,,bf81d8692db,games5425898691,19.0,-2680.760009765625,1106.9599609375,234.92999267578125,-17533.699951171875,7404.69970703125,3664.5001220703125,3267.2000122070312,-456.50001525878906,-4400.7000732421875,255.0,255.0,0.8082869047762206,0.7073519601143798,-0.8208641870981885,True,72.71415930153223,True,5,False,6,,imhyy_,5301610611026746935,6.0,-2047.780029296875,2536.3798828125,17.0,10979.300537109375,1235.8000183105469,3.799999952316284,-0.0,-0.0,2507.2999572753906,255.0,255.0,False,-0.009548072081555519,2.9487780077641186,-3.59711079756285e-05,True,216.0,False,10,10,False,,kuuriz_54,5039596719579850030,16.0,-2889.06005859375,1255.969970703125,117.01000213623047,-1517.5999450683594,1789.7999572753906,3035.10009765625,5131.300048828125,-1979.7000122070312,17.100000381469727,255.0,148.0,,0.5781295706755852,1.6819915821956082,-0.13692468014954007,True,4.0,False,8,5,4,,
81,6861,197.0,False,False,1,3443.1571507209133,-2504.419921875,4599.18994140625,497.45001220703125,419.1999816894531,-1719.4000244140625,1805.2000427246094,1843.2000732421875,-1534.2999267578125,5499.7998046875,1.0,-0.3031437829011117,-0.4055375210593919,-0.4264462145473997,bf81d8692db,games5425898691,19.0,-2494.68994140625,4623.77001953125,323.9100036621094,12984.89990234375,9818.599853515625,4338.2000732421875,1008.0000305175781,-729.8999786376953,-694.5999908447266,255.0,128.0,,0.8919801126145877,-1.9459349076893204,1.9127361094837239,True,8,201.77252474651536,True,6,False,,76561198039309853,enpitsu,26.0,-3696.85009765625,672.6500244140625,17.049999237060547,-315.5999946594238,-12802.099609375,2.5999999046325684,0.09999999776482582,0.29999999329447746,-2.0000000298023224,255.0,128.0,-0.01671027707519896,-1.5458586183821954,2.8104628084263436e-05,False,0.0,False,4,False,5,,imhyy_,5301610611026746935,6.0,-2192.81005859375,4629.4599609375,464.07000732421875,-8672.000122070312,1059.7000122070312,3740.4000854492188,-116.49999618530273,-1527.5,960.2999877929688,255.0,128.0,True,0.17016620001877403,-0.5708521174904364,2.587533316172312,True,149.77252474651536,True,12,10,4,,kuuriz_54,5039596719579850030,16.0,-3075.949951171875,4006.860107421875,16.43000030517578,-107.10000038146973,15153.499755859375,105.9000015258789,14.900000095367432,17.40000009536743,-8.799999952316284,255.0,128.0,False,-0.01048621780944646,1.5657410952240078,-0.0013239211038683638,True,0.0,False,10,8,4,,
82,6865,197.0,False,False,0,10288.298931539244,2533.550048828125,-4559.85986328125,515.3699951171875,11831.99951171875,6085.30029296875,373.49998474121094,-632.7000045776367,-564.5999908447266,5939.69970703125,0.0,0.5856041015824596,1.2123585904696894,-0.5055102180135899,5301610611026746935,imhyy_,6.0,2348.2900390625,-4639.169921875,518.780029296875,9126.400146484375,-555.0,2870.1998901367188,2554.7000122070312,2717.7999877929688,-818.3000183105469,255.0,136.0,True,-0.03616954542943903,0.677292301888985,2.9281669505458487,True,12,137.13180208975263,True,10,4,,5039596719579850030,kuuriz_54,16.0,3076.77001953125,-4234.18017578125,17.010000228881836,-112.39999771118164,-15145.699462890625,6.3999998569488525,-1.1999999731779099,0.09999999776482582,-452.79998779296875,255.0,75.0,0.009650803291795889,-1.575863807171076,-0.0001770435709738837,True,0.0,False,8,4,10,,enpitsu,76561198039309853,26.0,3693.14990234375,-456.29998779296875,17.049999237060547,-839.0000152587891,13126.700439453125,2.7000001072883606,0.0,-3.700000047683716,525.9000015258789,255.0,128.0,,0.01673577555957903,1.663289934033495,-3.512305824092499e-05,False,0.0,False,6,5,False,,games5425898691,bf81d8692db,19.0,2274.030029296875,-4782.27001953125,374.17999267578125,-13296.8994140625,-9394.199829101562,2341.9000244140625,-3027.60009765625,1930.5000305175781,841.1000061035156,255.0,0.0,,-0.4830637139581593,1.578807240114658,2.5808070913914065,True,202.0,False,8,6,False,,False
83,6931,199.0,False,False,0,9514.367294730271,3901.919921875,-3076.030029296875,449.4100036621094,-8354.099731445312,21702.19970703125,6524.2999267578125,1433.0999755859375,3994.2999267578125,2854.1000366210938,0.0,0.6900830439054724,2.9961010351236115,0.7461868634720642,5301610611026746935,imhyy_,6.0,3997.159912109375,-3265.800048828125,321.8500061035156,-6890.30029296875,17706.99951171875,2999.2999267578125,-553.8000106811523,-722.7999877929688,-2797.2000122070312,255.0,178.0,False,-0.21869921168912082,1.6183859146272952,-1.7191987099015777,True,14,71.81412481492568,True,11,4,,5039596719579850030,kuuriz_54,16.0,1377.97998046875,-3987.489990234375,17.010000228881836,-6988.699951171875,10446.800537109375,2.0999999344348907,0.19999999552965164,-0.7999999821186066,0.0,255.0,128.0,0.00953776901307495,2.1603844908335534,7.348484006435304e-05,True,0.0,False,8,4,10,,enpitsu,76561198039309853,26.0,3174.510009765625,3884.31005859375,17.049999237060547,-6434.69970703125,17012.2998046875,3.0000001192092896,0.29999999329447746,-1.0000000149011612,1905.8999633789062,255.0,255.0,,0.016768540174677396,1.9893664715247938,0.0001140423637054053,True,255.0,False,6,6,False,,games5425898691,bf81d8692db,19.0,592.510009765625,-4545.35986328125,16.989999771118164,4669.2999267578125,12651.700439453125,2.199999988079071,0.0,0.7999999821186066,4.1999998688697815,255.0,128.0,,0.0095661281024327,1.21791041067652,-7.041721794019955e-05,True,139.38217635821272,True,8,6,False,,False
84,6996,202.0,False,False,1,7489.932015448826,-2021.199951171875,-1758.47998046875,217.3000030517578,3671.199951171875,16929.200439453125,11528.199462890625,5920.9002685546875,888.0999755859375,-391.6999816894531,1.0,-1.3215392668247694,2.9906272106755907,1.4715620933696731,76561198039309853,enpitsu,26.0,-2042.760009765625,-1881.1800537109375,102.9800033569336,-4281.7999267578125,22552.7001953125,1428.6000061035156,-5403.599853515625,-1024.8999786376953,0.0,255.0,,,-0.8687830050953609,1.3833287265199439,1.7306688928642687e-05,True,8,175.0,False,7,False,,bf81d8692db,games5425898691,19.0,585.6099853515625,120.72000122070312,16.989999771118164,4970.799865722656,-21719.599609375,4.4999998807907104,-0.09999999776482582,0.7999999821186066,-4.900000095367432,255.0,128.0,-0.00958872025708965,-1.7951294581055122,7.429308229319503e-05,True,0.0,False,6,False,8,,imhyy_,5301610611026746935,6.0,-2430.6201171875,-1071.550048828125,109.19000244140625,11629.100341796875,-19493.900146484375,3707.60009765625,-883.3000183105469,-1953.0999755859375,1282.1000671386719,255.0,128.0,,0.23358139175117607,-2.4580409061945208,0.2129196359577143,True,0.0,False,16,12,4,,kuuriz_54,5039596719579850030,16.0,615.780029296875,2249.68994140625,17.010000228881836,5980.30029296875,11600.699462890625,2.3999999463558197,-0.0,-0.09999999776482582,2290.2000427246094,255.0,255.0,,-0.009556944490273472,1.9789567039095077,2.4395336212876963e-05,True,31.0,False,10,8,4,,
