,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
87,5683,172,False,True,1,3319.781692695067,1714.0999755859375,1922.5999755859375,215.41000366210938,-5128.3001708984375,16915.30029296875,8661.900024414062,2286.7999267578125,2362.899932861328,-5018.599853515625,1.0,0.18377029746655096,1.2549675179913595,-3.041141302580746,76561198869337620,Castro,20.0,1728.25,1869.9100341796875,79.29000091552734,-8716.900024414062,11596.600341796875,1070.5000305175781,-2251.3999938964844,-435.6999969482422,-2013.8999938964844,255.0,255.0,,-0.5041783899156294,0.9767057371173434,-0.4640925926565402,True,,False,6,5,False,,76561198216153433,Kapatranovic,12.0,2790.469970703125,-544.9099731445312,17.010000228881836,13815.899658203125,2929.89990234375,2.0999999344348907,-0.0,-0.0,424.50000762939453,255.0,128.0,,-0.00960322479589348,2.8899224971044544,-0.00021530505135736882,True,0.0,False,False,4,4,,enpitsu,76561198039309853,26.0,831.219970703125,3234.199951171875,17.049999237060547,3485.5999755859375,-1387.4000549316406,2.5999999046325684,-0.7999999821186066,-1.8000000715255737,-1.4000000059604645,255.0,128.0,,-0.01670868471906336,-2.762370024857684,1.7897776084336683e-05,True,119.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,-1231.8399658203125,3217.610107421875,17.0,-1640.2000427246094,20222.19970703125,3.3000001311302185,-0.0,2.5999999046325684,-382.2999954223633,255.0,127.0,,-0.009605967989472605,1.5039308620098086,-8.331258780477043e-05,True,169.0,False,4,False,4,
88,5794,177,True,True,1,2072.376041787823,6.199999809265137,3268.3701171875,261.6400146484375,2135.0,22958.00048828125,-3853.5000610351562,-437.2999954223633,-799.4000244140625,-5930.30029296875,1.0,-0.9166887055165805,1.1154335915922453,2.3919364628235833,76561198216153433,Kapatranovic,12.0,-5.260000228881836,3071.10009765625,263.25,-13050.999755859375,18846.800537109375,1862.1000671386719,-4936.300048828125,659.5999908447266,2333.800048828125,128.0,0.0,False,0.15607473139954625,0.8418371332498051,0.5688794593631062,True,131.66859360151392,True,6,5,False,,76561198869337620,Castro,20.0,-537.75,3912.330078125,17.020000457763672,-8010.0,-9711.199951171875,0.7000000029802322,0.19999999552965164,0.3999999910593033,-158.100004196167,255.0,128.0,,-0.009570199195618039,-0.8632652486700312,0.00012558959770834731,True,,False,False,6,6,,enpitsu,76561198039309853,26.0,2977.610107421875,4059.409912109375,17.030000686645508,-8826.199951171875,10434.7998046875,5.600000023841858,-0.0,-0.0,2245.800018310547,255.0,255.0,False,-0.016757442512305674,0.8042337151345993,1.958342075595916e-05,True,239.33089897196777,True,2,False,False,,games5425898691,bf81d8692db,20.0,1582.219970703125,3667.320068359375,17.010000228881836,9050.0,6762.19970703125,2.5,-0.29999999329447746,-0.09999999776482582,2378.699951171875,255.0,255.0,,-0.00954682013285393,2.4401608753430817,1.718488584662853e-05,True,114.0,False,6,False,6,
89,6073,178,False,False,0,5220.077087026765,-8.390000343322754,-4.059999942779541,108.1500015258789,5335.3997802734375,20794.7998046875,8993.099975585938,5029.100036621094,-2454.4000244140625,2163.9999389648438,0.0,0.0012773506224065879,0.06460799179265557,0.006739729039738998,76561198039309853,enpitsu,27.0,-51.08000183105469,-144.5399932861328,96.6500015258789,9428.200073242188,14560.50048828125,2044.4000244140625,-5040.199890136719,1034.4999694824219,1943.0999755859375,255.0,128.0,,0.7846413788187006,1.2364844033469082,-0.016637490379483654,True,0.0,False,2,1,False,,bf81d8692db,games5425898691,19.0,-2764.77001953125,-4047.340087890625,17.010000228881836,-16784.49951171875,-2055.7000732421875,2.3000000417232513,-0.7000000029802322,-0.09999999776482582,-1873.2000732421875,128.0,0.0,,0.009636677631798509,-3.07909391725639,-7.118663155745892e-05,True,0.0,False,False,False,False,,Kapatranovic,76561198216153433,12.0,114.52999877929688,187.97999572753906,86.41000366210938,-11577.2998046875,-19770.50048828125,1967.2999572753906,4851.000061035156,-2591.6000366210938,19.199999570846558,255.0,128.0,,0.6808557595395665,-2.058673642897394,0.0021011086950731236,True,0.0,False,4,False,3,,Castro,76561198869337620,20.0,17.940000534057617,1912.8199462890625,17.010000228881836,-330.9000015258789,-13722.39990234375,2.0999999344348907,0.0,-0.5999999865889549,0.0,255.0,128.0,,0.009559524263761441,-1.5949212548141691,-6.953774118378763e-05,True,116.0,False,False,False,False,
90,6074,178,False,False,1,5191.53904473633,48.15999984741211,18.15999984741211,188.67999267578125,14713.900146484375,5371.7999267578125,15224.49951171875,4290.5999755859375,-3421.6000366210938,-2425.399932861328,1.0,-0.025989061915924195,-0.344866933383109,-0.12734936136377561,76561198216153433,Kapatranovic,12.0,-37.93000030517578,-65.87000274658203,98.26000213623047,3771.400146484375,3901.7001342773438,639.3999862670898,1589.2999267578125,1569.9000549316406,-4257.699890136719,255.0,128.0,,-1.2418589792843044,2.0837757618480905,0.2971594425055426,True,0.0,False,4,3,False,,76561198869337620,Castro,20.0,-17.940000534057617,-1912.8199462890625,17.010000228881836,330.9000015258789,13722.39990234375,2.0999999344348907,-0.0,0.5999999865889549,0.0,255.0,128.0,,-0.009559524263761441,1.5949212548141691,-6.953774118378763e-05,True,116.0,False,False,False,False,,enpitsu,76561198039309853,27.0,51.08000183105469,144.5399932861328,96.6500015258789,-9428.200073242188,-14560.50048828125,2044.4000244140625,5040.199890136719,-1034.4999694824219,1943.0999755859375,255.0,128.0,,-0.7846413788187006,-1.2364844033469082,-0.016637490379483654,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,19.0,2929.2099609375,4051.1298828125,17.010000228881836,16063.00048828125,-1030.999984741211,2.3000000417232513,0.29999999329447746,-0.0,-1950.8000183105469,128.0,0.0,,-0.009647617624218943,-3.012084207032095,-3.632879311633638e-05,True,255.0,False,False,False,False,40.0
91,6075,178,False,False,0,5212.677704262462,-65.8499984741211,-6.150000095367432,211.38999938964844,-11706.800537109375,12238.599853515625,15175.50048828125,4291.499938964844,-694.4999694824219,4135.199890136719,0.0,-0.042548423813975764,0.4656988201589161,-0.019547137111949123,76561198039309853,enpitsu,27.0,-23.780000686645508,-105.5199966430664,106.6500015258789,2202.100067138672,3230.1998901367188,439.1999816894531,-4871.099853515625,-1470.2999877929688,2088.000030517578,255.0,128.0,,1.3405170136037121,1.1900816026810566,-0.5068231263466537,True,0.0,False,2,1,False,,bf81d8692db,games5425898691,19.0,-2929.2099609375,-4051.1298828125,17.010000228881836,-16063.00048828125,1030.999984741211,2.3000000417232513,-0.29999999329447746,0.0,-1950.8000183105469,128.0,0.0,,0.009647617624218943,3.012084207032095,-3.632879311633638e-05,True,255.0,False,False,False,False,,Kapatranovic,76561198216153433,12.0,37.93000030517578,65.87000274658203,98.26000213623047,-3771.400146484375,-3901.7001342773438,639.3999862670898,-1589.2999267578125,-1569.9000549316406,-4257.699890136719,255.0,128.0,,1.2418589792843044,-2.0837757618480905,0.2971594425055426,True,0.0,False,4,False,3,,Castro,76561198869337620,20.0,14.579999923706055,1774.6199951171875,17.010000228881836,-335.29998779296875,-13901.400146484375,2.0999999344348907,0.0,-0.5999999865889549,0.0,255.0,128.0,,0.009559524263761441,-1.5949212548141691,-6.953774118378763e-05,True,116.0,False,False,False,False,
92,6205,182,False,False,1,9180.222695416183,2676.419921875,-3865.919921875,164.1300048828125,-8885.900268554688,27130.6005859375,-1696.1000061035156,-2732.5,-2977.6998901367188,4434.700012207031,1.0,0.6625950505384474,0.5757459360038958,-2.699720727748505,76561198869337620,Castro,20.0,2695.02001953125,-4071.110107421875,83.29000091552734,-1682.7000427246094,14480.400390625,2814.89990234375,-5490.10009765625,-294.3000030517578,146.5999984741211,255.0,255.0,,-0.6248669354849972,1.4978783464995404,0.0027204421447250514,True,237.0,False,4,3,False,,76561198216153433,Kapatranovic,12.0,2005.989990234375,-3389.3701171875,17.010000228881836,-5053.500061035156,-13163.599853515625,2.0999999344348907,0.19999999552965164,0.5999999865889549,-0.09999999776482582,255.0,128.0,,-0.0095893561861474,-1.2041846152522067,7.676084044982832e-05,True,31.0,False,False,4,4,,enpitsu,76561198039309853,27.0,-3533.360107421875,-862.1900024414062,17.020000457763672,11578.299560546875,-10541.99951171875,2.199999988079071,-0.19999999552965164,0.5000000074505806,556.5000152587891,255.0,255.0,False,-0.01677297104086205,-2.4496238438067333,-0.00022569515517304584,True,182.92684737072202,True,2,False,2,,games5425898691,bf81d8692db,19.0,2908.679931640625,-3907.489990234375,169.86000061035156,-8174.1998291015625,-5487.19970703125,-157.60000228881836,-5433.2000732421875,-854.0000152587891,30.499999523162842,255.0,0.0,,-0.30461729359434075,0.5141970055667116,-2.8409495807859075,True,242.0,False,4,False,3,
93,6288,185,False,False,0,8002.987446104111,-440.25,-2850.0,100.0199966430664,-23391.8994140625,-1711.3999938964844,10971.099853515625,4092.5,4385.0,-148.59999656677246,0.0,-0.30744313741613494,-0.2210633592114304,2.322707593535221,76561198039309853,enpitsu,26.0,-292.3599853515625,-2908.389892578125,15.880000114440918,-16557.80029296875,-5576.099853515625,-1338.2000732421875,834.1000366210938,-1008.6000061035156,1504.2999267578125,255.0,255.0,False,0.026463197890557472,-2.935554253769612,-0.0049389473730559125,True,134.0,False,2,2,False,,bf81d8692db,games5425898691,19.0,-2386.97998046875,1119.9100341796875,54.369998931884766,-1652.1000671386719,-20430.699462890625,-2405.800018310547,1843.0000305175781,-81.49999618530273,2.3000000417232513,255.0,128.0,,-0.287800179222404,-1.6158699890269475,0.0014430776853825169,True,161.0,False,False,6,6,,Kapatranovic,76561198216153433,12.0,1803.8900146484375,4343.89013671875,17.010000228881836,15666.8994140625,305.49999237060547,0.0,-0.5999999865889549,0.09999999776482582,0.0,255.0,128.0,False,0.009575818455269516,0.01950293620407585,4.482592991695563e-05,True,42.16157420219914,True,4,False,4,,Castro,76561198869337620,20.0,-3419.31005859375,118.8499984741211,16.989999771118164,-7821.5997314453125,-12413.1005859375,4.799999892711639,0.29999999329447746,0.0,2070.0,255.0,255.0,,0.009575980619938843,-2.0679298342686394,1.7452083695245502e-05,True,196.0,False,4,False,4,
94,6364,188,False,False,0,8524.149314426852,-2445.360107421875,-3242.159912109375,467.1400146484375,14724.100341796875,5071.7999267578125,12550.2001953125,2428.699951171875,5328.0999755859375,-1308.3000183105469,0.0,1.0553722970799677,2.8689777986576273,0.03846986682889318,76561198039309853,enpitsu,27.0,-2489.68994140625,-3272.1298828125,279.19000244140625,-16239.300537109375,15192.39990234375,3545.4998779296875,750.2999877929688,-3615.7998657226562,-4075.7998657226562,128.0,255.0,False,-0.8858798499689761,1.8127492859179035,-0.6442019207776156,True,113.0,False,4,3,False,,bf81d8692db,games5425898691,19.0,-148.1999969482422,-3537.260009765625,17.010000228881836,4955.799865722656,-15689.7998046875,2.3000000417232513,0.09999999776482582,-0.29999999329447746,-1938.800048828125,128.0,0.0,,0.00964188773571906,-1.3308620263703415,-4.4200650173426433e-05,True,161.0,False,False,6,6,,Kapatranovic,76561198216153433,12.0,1780.550048828125,3081.0,61.2599983215332,-13621.500244140625,-5930.10009765625,-2210.500030517578,771.9000244140625,-2045.3999328613281,-6.1000001430511475,128.0,128.0,False,-0.31915800024686586,-2.77944970052763,-0.003119743799205394,True,255.0,False,6,False,6,,Castro,76561198869337620,20.0,-2258.14990234375,-2809.340087890625,16.989999771118164,7791.6998291015625,-15965.0,4.4999998807907104,0.7999999821186066,-1.7000000178813934,279.0999984741211,255.0,255.0,,0.009594041946007088,-1.1201055612265713,7.812383141101852e-05,True,149.0,False,4,False,4,
95,6477,192,False,False,1,5615.026545399776,-3232.340087890625,1334.0400390625,128.3300018310547,-335.2000045776367,26649.599609375,6866.300048828125,2524.4000244140625,-3595.2999877929688,4086.6000366210938,1.0,-1.2225827902575133,2.1423399039894204,1.1006363948970983,76561198216153433,Kapatranovic,13.0,-3278.830078125,1140.7099609375,115.44000244140625,82.10000038146973,18089.000244140625,2546.1000061035156,-0.7999999821186066,0.3999999910593033,-262.90000915527344,128.0,128.0,,-0.009984877739528553,1.7035738175345125,0.001247719122458694,True,198.0,False,8,6,False,,76561198869337620,Castro,20.0,-603.72998046875,-491.04998779296875,16.989999771118164,-12239.599609375,-5962.39990234375,4.799999892711639,0.19999999552965164,-0.0,-2231.1000061035156,255.0,0.0,,-0.009564638498689292,-0.3854121736214244,2.4976291566901813e-05,True,179.0,False,False,4,4,,enpitsu,76561198039309853,26.0,2955.31005859375,4268.66015625,17.059999465942383,-14847.19970703125,15416.500244140625,1.8000000715255737,0.09999999776482582,-0.09999999776482582,2056.4999389648438,255.0,128.0,,-0.016775222332603562,0.7261385328663816,2.702391302975185e-05,True,255.0,False,4,False,4,,games5425898691,bf81d8692db,19.0,-1779.449951171875,3428.56005859375,17.010000228881836,-11902.900390625,7343.0999755859375,2.3000000417232513,-0.5000000074505806,0.29999999329447746,-2062.2000122070312,255.0,0.0,,-0.009588372189075727,0.6030008248220461,-0.0001061245751880475,True,222.0,False,6,False,6,
96,6536,194,False,False,0,10303.086868735665,1775.9200439453125,-4810.60009765625,137.1199951171875,-291.1000061035156,12385.699462890625,-3961.400146484375,-1951.6000366210938,1571.6999816894531,5451.5997314453125,0.0,0.559426986293207,-2.5233181049347744,0.3515493525628357,bf81d8692db,games5425898691,19.0,1683.9599609375,-4929.1201171875,105.8499984741211,3023.9999389648438,-2408.8999938964844,2937.60009765625,3399.7000122070312,4320.10009765625,-167.00000762939453,255.0,128.0,,-0.6925221452381951,2.449298656414485,0.029761977429045905,True,222.0,False,8,7,False,,76561198039309853,enpitsu,27.0,564.260009765625,-4856.330078125,37.68000030517578,17247.80029296875,-836.6000366210938,3253.599853515625,-0.09999999776482582,0.0,-2.5,255.0,128.0,,0.016831958484867005,-0.04884571590913397,1.5155121310969364e-05,True,204.0,False,False,6,4,,Kapatranovic,76561198216153433,13.0,2196.580078125,-3840.179931640625,16.989999771118164,-4692.799987792969,-4494.2999267578125,5.0,-0.3999999910593033,1.899999976158142,1994.1999816894531,128.0,255.0,,0.009756736728992414,-2.384770452189786,0.0001228148414517823,True,135.0,False,8,False,6,,Castro,76561198869337620,20.0,842.6900024414062,-1801.4200439453125,16.989999771118164,-2692.3001098632812,-7417.39990234375,4.399999976158142,0.5999999865889549,-0.09999999776482582,0.0,0.0,128.0,,0.00990036402900561,-1.9189941851362504,1.6982907095060782e-06,True,141.0,False,4,False,4,
97,6596,197,False,False,1,3417.6505696789654,-1789.739990234375,3026.43994140625,114.56999969482422,3197.60009765625,10605.50048828125,5936.6998291015625,5592.0001220703125,1157.0999908447266,-1841.1000061035156,1.0,-0.4462307434239741,2.0403525711850765,0.7529278563144316,76561198869337620,Castro,20.0,-1814.0699462890625,2821.6298828125,16.989999771118164,-4207.699890136719,7473.499755859375,4.900000095367432,-0.09999999776482582,0.7000000029802322,-2196.300048828125,128.0,0.0,,-0.00965339533523783,1.0866084096259696,-7.595818517765487e-05,True,118.0,False,4,4,False,,76561198216153433,Kapatranovic,12.0,-665.9000244140625,4363.35986328125,16.989999771118164,8251.300048828125,471.1000061035156,5.0,1.2999999523162842,-0.5999999865889549,-2266.199951171875,255.0,0.0,False,-0.00958416659711988,3.089975105273969,-0.0002005099997146026,True,135.0,False,False,8,6,,enpitsu,76561198039309853,26.0,-3967.260009765625,3610.10009765625,58.72999954223633,2179.199981689453,-6367.8997802734375,-1352.2999572753906,917.2000122070312,-1404.9000549316406,1977.4000549316406,255.0,255.0,False,-0.33030419436075753,-2.145406043455962,-0.49789919371902275,True,239.33984511642046,True,6,False,6,,games5425898691,bf81d8692db,19.0,-1307.800048828125,5082.6201171875,91.54000091552734,9119.7998046875,-1153.3999633789062,-2267.899932861328,-1036.9000244140625,1991.3999938964844,-789.7000122070312,255.0,0.0,,-0.25090709798795724,-3.0264814269944056,1.0987009553914708,True,222.0,False,8,False,8,
98,6626,198,False,True,1,2544.8346811636184,-1446.0,4144.39990234375,378.1000061035156,9165.999755859375,14008.299560546875,4429.200134277344,2637.39990234375,3651.4999389648438,-1012.5,1.0,-0.42145871086510295,2.023881179823612,0.8452589600132613,76561198869337620,Castro,20.0,-1569.1800537109375,3985.800048828125,228.75999450683594,5034.700012207031,13916.099853515625,4108.500061035156,2784.2999267578125,-1148.0999755859375,2111.6000366210938,0.0,255.0,,0.36230064953420643,1.6931359735209714,-0.04868719272628821,True,58.81510540746873,True,6,4,4,,76561198216153433,Kapatranovic,12.0,-163.19000244140625,3592.35009765625,16.989999771118164,1305.2999877929688,-11465.50048828125,4.600000083446503,-0.0,0.7000000029802322,-45.900001525878906,255.0,128.0,False,-0.009545575248573563,-1.6777544512030622,9.075721506504102e-05,True,135.0,False,False,8,6,,enpitsu,76561198039309853,26.0,-2840.3701171875,3977.43994140625,17.030000686645508,12772.19970703125,11250.799560546875,5.0,0.3999999910593033,0.5999999865889549,3.0000001192092896,255.0,128.0,False,-0.016765131332010495,2.419042933204844,-6.091046848633066e-05,True,174.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,-992.239990234375,4921.22021484375,211.3300018310547,1136.9999694824219,-2216.0000610351562,3502.6998901367188,149.49999809265137,-2098.3999633789062,-1810.0999450683594,255.0,62.0,,0.8113751266022066,-1.4971058624323819,0.7004558390605153,True,190.66985803009368,True,10,False,8,
99,6638,198,False,False,0,10118.708063779926,1035.6600341796875,-4792.6201171875,532.77001953125,-1284.4999694824219,-14471.300048828125,13585.10009765625,2124.199981689453,-5592.5,-458.80001068115234,0.0,0.1182848353613625,-2.0939501808447587,2.9490875681502793,bf81d8692db,games5425898691,19.0,1034.030029296875,-4731.68017578125,372.70001220703125,6435.10009765625,5131.7999267578125,2257.2000122070312,2018.3000183105469,4421.7999267578125,2573.5000610351562,255.0,0.0,,0.10782091847199904,1.191437012923354,1.6120894057765145,True,153.05352245351324,True,10,9,False,,76561198039309853,enpitsu,26.0,2308.3701171875,-4446.43994140625,17.030000686645508,-12765.10009765625,-11256.500244140625,5.0,-0.3999999910593033,-0.5999999865889549,0.0,255.0,0.0,False,0.016765135123384775,-2.418904410104156,-5.974951603348025e-05,True,174.0,False,False,6,6,,Kapatranovic,76561198216153433,12.0,204.0399932861328,-3097.860107421875,16.989999771118164,5333.599853515625,11129.000244140625,4.900000095367432,0.0,0.0,-2373.000030517578,255.0,0.0,True,0.00956494544044739,1.0586539251983849,-3.578415881409307e-05,True,135.0,False,8,False,6,,Castro,76561198869337620,20.0,1338.719970703125,-4709.66015625,337.010009765625,-4540.199890136719,-14596.600341796875,594.3999862670898,1543.8999938964844,794.8999786376953,-139.60000038146973,128.0,255.0,,-0.10589110247703949,-1.0584698580325786,-0.28438316978366496,True,59.0,False,6,4,4,
100,6719,201,False,False,1,2922.0926216122184,-809.1799926757812,2767.030029296875,845.030029296875,-2583.5000610351562,11741.700439453125,1167.2000122070312,-5178.800048828125,1685.5000305175781,2082.7999877929688,1.0,1.3393166799363914,1.6068091125070338,3.0900122011845403,76561198216153433,Kapatranovic,12.0,-786.010009765625,2643.7099609375,699.1400146484375,333.1999969482422,-332.20001220703125,6611.9000244140625,-4002.0001220703125,-1432.1000671386719,615.9000015258789,255.0,255.0,False,0.7644108761518782,1.3666427583502763,-0.25797063284169286,True,17.0,False,10,6,False,,76561198869337620,Castro,20.0,-2504.699951171875,3319.8798828125,149.52999877929688,-6628.900146484375,-10822.7001953125,-159.399995803833,4913.999938964844,-1750.3999328613281,1742.8999328613281,255.0,128.0,,-0.146574613788965,1.9623514936163724,2.815484330672437,False,0.0,False,4,8,5,,enpitsu,76561198039309853,27.0,-785.0,3685.139892578125,17.059999465942383,-464.3000030517578,1706.9000244140625,1.5000000596046448,-1.0000000149011612,-0.0,-1090.5999755859375,0.0,128.0,False,-0.01699096352355689,-1.5713637660812152,-0.00013257223036685132,True,145.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,-2234.43994140625,3690.830078125,16.690000534057617,1761.0000610351562,948.6000061035156,54.20000076293945,-76.50000095367432,-66.79999828338623,-955.4000091552734,255.0,9.0,,-0.010200164734987787,2.503810805274391,0.005327746973245972,True,132.0,False,10,False,10,
101,6757,202,False,False,0,9708.83166720692,1100.3900146484375,-4361.35986328125,400.9200134277344,-23619.09912109375,-2315.399932861328,4390.7000732421875,3359.2001342773438,1540.2000427246094,-2811.4999389648438,0.0,0.32268137478672815,-1.3934977501535921,-2.4966756573439963,bf81d8692db,games5425898691,19.0,1298.0400390625,-4379.419921875,260.54998779296875,-16611.800537109375,-6009.4000244140625,3503.2000732421875,-151.09999656677246,-2172.100067138672,180.49999237060547,255.0,187.0,,-0.6670513519738646,2.5765380343145923,0.8157787070775349,True,114.81441718019465,True,12,11,False,,76561198039309853,enpitsu,26.0,1051.52001953125,-4538.66015625,134.52000427246094,-930.8999633789062,1360.0,3061.7001342773438,-4315.299987792969,-2654.8001098632812,11.799999475479126,255.0,0.0,,0.17477228949247012,2.122687909787267,-0.0001399626880286698,True,123.0,False,False,8,7,,Kapatranovic,76561198216153433,12.0,709.1300048828125,-2413.199951171875,823.9400024414062,-611.1999893188477,1676.9000244140625,-3830.5999755859375,2658.2000732421875,711.6000366210938,-1710.8000183105469,128.0,0.0,,-0.7733352447264736,-0.657041438196361,-0.38551757553109073,True,17.0,False,10,False,6,,Castro,76561198869337620,20.0,3354.050048828125,-1675.56005859375,17.010000228881836,2119.600067138672,13565.30029296875,2.0999999344348907,0.0,0.09999999776482582,213.70000839233398,255.0,128.0,,0.009572039451800395,1.4384115283516716,-0.00012987745308202335,,,False,8,4,6,
102,6908,208,False,False,0,7901.426781474096,-3425.02001953125,-2345.760009765625,226.91000366210938,5001.700134277344,20472.099609375,-8840.0,-4496.099853515625,194.0999984741211,3968.0999755859375,0.0,0.16033578068888665,0.39383808861731495,-2.50893507971037,bf81d8692db,games5425898691,19.0,-3481.97998046875,-2580.18994140625,221.4199981689453,11180.699462890625,9977.5,3277.6998901367188,-4078.800048828125,3308.5000610351562,1633.0000305175781,255.0,128.0,,-0.6928215680532378,0.6272338838464149,0.41043282612805715,True,198.61901058945602,True,14,13,False,,76561198039309853,enpitsu,26.0,-937.219970703125,-2744.27001953125,17.059999465942383,90.20000457763672,12159.3994140625,1.2999999523162842,-0.09999999776482582,-0.29999999329447746,-0.09999999776482582,255.0,255.0,,0.01670122282506306,1.5633268861581477,2.9121729846313405e-05,True,185.0,False,False,8,8,,Kapatranovic,76561198216153433,12.0,-3042.52001953125,890.760009765625,17.0,13637.900390625,-974.1999816894531,3.3000001311302185,-1.0999999940395355,0.0,-302.39999771118164,255.0,128.0,False,0.00959013455113576,-0.10575009633420121,0.00022176939606463782,True,255.0,False,12,False,8,,Castro,76561198869337620,20.0,-1837.2900390625,1173.8199462890625,17.010000228881836,-5165.9002685546875,-10632.2998046875,2.3000000417232513,-1.8000000715255737,-4.300000071525574,585.099983215332,128.0,255.0,False,0.009626211690247329,-2.033587790460583,3.638144300268035e-05,True,255.0,False,8,4,6,
103,7000,211,False,False,1,7590.567529976285,2382.550048828125,-2303.580078125,141.47000122070312,7756.400146484375,-7692.9998779296875,5165.0,683.0000305175781,-4185.899963378906,4243.900146484375,1.0,-0.8447631873246098,-0.5751297389995655,2.7554081791582434,76561198869337620,Castro,20.0,2254.639892578125,-2295.10009765625,16.989999771118164,8526.799926757812,-14266.300048828125,4.600000083446503,-0.5000000074505806,1.4000000059604645,469.1999816894531,128.0,128.0,False,-0.009634223242452188,-2.1505964046035753,-0.00013557602772801324,True,170.0,False,8,6,4,,76561198216153433,Kapatranovic,12.0,2800.85009765625,-2174.5,17.020000457763672,7712.8997802734375,-21668.1005859375,-2.199999988079071,0.09999999776482582,-0.3999999910593033,6.1000001430511475,255.0,128.0,False,-0.009598023444923992,-1.9135482881925023,-2.677632705167649e-05,True,88.95606888237826,True,False,12,8,,enpitsu,76561198039309853,26.0,3733.4599609375,-20.920000076293945,17.049999237060547,1746.3999938964844,-22933.5009765625,-2.0999999344348907,-0.09999999776482582,0.9000000357627869,-10.399999618530273,255.0,128.0,False,-0.016787242581109467,-1.645713934680072,4.881782995399632e-05,True,0.0,False,8,False,8,,games5425898691,bf81d8692db,19.0,2065.72998046875,-2138.6201171875,16.989999771118164,4835.799865722656,-22485.80078125,2.3999999463558197,-0.29999999329447746,1.7000000178813934,1642.2999572753906,255.0,255.0,,-0.00959814886641674,-1.8222006072460362,0.00023626203062300933,True,36.77245602300094,True,14,False,14,
