,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
35,2667,81,False,False,1,6649.465998321979,-2793.75,-391.8299865722656,213.69000244140625,5287.60009765625,25883.9990234375,7297.39990234375,3346.9000244140625,329.70001220703125,3501.300048828125,1.0,-0.8024598474935326,2.078784889484003,2.9879839545098736,76561198039309853,enpitsu,26.0,-2778.449951171875,-470.69000244140625,77.3499984741211,13570.10009765625,17617.2998046875,885.9999847412109,-3849.2999267578125,-2898.800048828125,2651.099853515625,255.0,128.0,,-0.6132263993544399,2.069630338768023,-0.05490155994335255,True,123.0,False,15,18,False,,bf81d8692db,games5425898691,18.0,-1069.3299560546875,-1924.5999755859375,17.010000228881836,17324.69970703125,8641.300048828125,0.3999999910593033,1.1999999731779099,0.5000000074505806,-1575.8000183105469,255.0,29.0,,-0.00960195659849886,2.7171335711151436,-0.00017711004605274272,True,85.7199999568283,True,22,False,18,,Strootman88,76561198021531407,8.0,-3679.02001953125,1995.6500244140625,16.940000534057617,9631.900024414062,19862.7001953125,21.500000953674316,9.800000190734863,39.20000076293945,-158.100004196167,255.0,128.0,,-0.00908554768756428,2.0402650886400155,-0.0021256905279333133,True,14,255.0,False,24,6,,Poppo,76561197991253998,6.0,-2678.35009765625,501.6300048828125,21.979999542236328,838.7999725341797,-18317.900390625,2994.5999145507812,-0.0,-1.5999999642372131,1595.7000732421875,255.0,255.0,False,-0.009593515795464832,-1.6466566494741348,0.00029534575725598066,True,10.61433976440021,True,21,False,14,
36,2753,84,False,False,1,2585.783615566628,-1352.25,3862.639892578125,234.63999938964844,13704.100341796875,-3593.3999633789062,3330.10009765625,5466.099853515625,2429.199981689453,-468.6000061035156,1.0,0.36808739198736673,-1.9483568435748155,1.3112750075662578,76561198039309853,enpitsu,26.0,-1430.5400390625,3786.43994140625,150.11000061035156,-11769.3994140625,8390.0,3388.599853515625,314.4000053405762,1115.4000091552734,-1188.499984741211,128.0,0.0,,0.3361378114016445,0.6373327287416073,0.023871519648332656,True,134.0,False,16,20,False,,bf81d8692db,games5425898691,18.0,3922.760009765625,1307.3900146484375,33.279998779296875,-6903.4002685546875,15153.299560546875,-2601.9000244140625,-1014.7000122070312,3153.5000610351562,1458.8999938964844,255.0,255.0,,-0.1796343543203468,1.06567536234155,-0.33496582379600626,True,251.87634392451216,True,22,False,18,,Strootman88,76561198021531407,7.0,-1438.1500244140625,5102.2099609375,170.74000549316406,7322.1002197265625,-31.30000114440918,-426.1000061035156,-132.89999961853027,2357.7000427246094,-141.70000076293945,255.0,3.0,,-0.01741954618317644,3.1304801337977786,1.547468892372075,True,14,255.0,False,24,6,,Poppo,76561197991253998,6.0,-3604.780029296875,-2094.919921875,72.62000274658203,3040.2999877929688,13350.899658203125,3344.2001342773438,-1325.8000183105469,242.39999771118164,-635.6999969482422,255.0,91.0,False,-0.08808588765811985,1.8004733775761468,-0.004147649829389673,True,31.0,False,24,False,17,
37,2798,86,False,False,1,1861.5706935260005,743.0900268554688,3284.719970703125,163.49000549316406,-18105.400390625,20356.800537109375,5917.80029296875,-1045.199966430664,627.0999908447266,-2502.5,1.0,0.3079199858969897,0.2346221632453331,-1.0117845107475074,bf81d8692db,games5425898691,18.0,910.75,3126.679931640625,114.5999984741211,-18925.400390625,12671.800537109375,3008.2000732421875,-84.89999771118164,-119.70000267028809,479.0999984741211,255.0,154.0,,-0.020678636311516067,0.5504358342605582,0.0005906333747918292,True,154.0,False,18,24,False,,76561198039309853,enpitsu,26.0,-3002.010009765625,4825.0,39.599998474121094,111.09999656677246,-3742.39990234375,-1379.7999572753906,-1295.2999877929688,-1560.5000305175781,-19.90000009536743,255.0,128.0,,-0.2947059079367127,-1.6512232502635225,-0.2690754750291185,True,134.0,False,20,False,16,,Strootman88,76561198021531407,7.0,556.7000122070312,3817.81005859375,146.41000366210938,14690.799560546875,-12947.099609375,3369.5999145507812,-0.19999999552965164,0.19999999552965164,-0.5999999865889549,255.0,128.0,,-0.009600851928759577,-2.418910463606178,5.677495554697949e-05,True,14,212.0,False,26,6,,Poppo,76561197991253998,6.0,-2354.27001953125,665.8800048828125,49.15999984741211,11478.399658203125,13960.999755859375,3537.9998779296875,-422.5,300.3000068664551,1272.3999786376953,255.0,105.0,False,-0.022506387609730994,2.155142082228233,0.0007118093237125191,True,31.0,False,25,False,18,
38,2902,90,False,False,0,7786.095159846561,-1814.8299560546875,-2591.68994140625,122.76000213623047,11367.099609375,16363.599853515625,6504.69970703125,-2778.5000610351562,-4418.2000732421875,2959.4000244140625,0.0,0.23546911608776983,2.4547256902442034,-2.4261368822106397,76561198021531407,Strootman88,8.0,-2008.27001953125,-2699.179931640625,17.020000457763672,13717.5,-2125.7000732421875,1.5999999642372131,-0.5999999865889549,0.09999999776482582,2159.7000122070312,255.0,255.0,,0.00957897481491767,-0.0924629906436428,8.069146278891494e-05,True,243.0,False,16,26,6,,76561197991253998,Poppo,6.0,-953.9299926757812,-3380.47998046875,17.010000228881836,-11703.499755859375,8829.299926757812,2.5999999046325684,0.3999999910593033,-0.5999999865889549,-10.299999713897705,255.0,128.0,,0.00957760634005554,2.493663567139483,6.750756731694204e-05,,,False,26,False,20,,enpitsu,76561198039309853,26.0,-1193.1800537109375,-1039.219970703125,17.049999237060547,-14725.799560546875,13625.400390625,3.6000001430511475,-0.09999999776482582,0.09999999776482582,-2051.999969482422,255.0,0.0,,0.016776047440717867,2.319596089857196,-3.163847995410294e-05,True,16,151.0,False,20,False,,games5425898691,bf81d8692db,18.0,1046.8699951171875,-1625.2099609375,72.04000091552734,-10396.300048828125,20092.099609375,-1782.5999450683594,-2113.8999938964844,-1274.7000122070312,7.5,255.0,,,-0.48742472716354046,2.1116812026163156,0.003813591734729782,True,105.0,False,26,False,20,
39,2942,91,False,False,1,4922.811446052306,194.1300048828125,267.4800109863281,370.92999267578125,-16274.599609375,4925.10009765625,6094.6002197265625,2602.9000854492188,-1177.300033569336,5276.199951171875,1.0,-0.5973013476138146,0.5694256735099084,-0.3251301248893155,bf81d8692db,games5425898691,18.0,232.72000122070312,148.9600067138672,229.97000122070312,4875.4998779296875,2651.4999389648438,3602.9998779296875,-3526.099853515625,-3398.2998657226562,-2503.3999633789062,255.0,255.0,,0.6280956995786874,2.3301761144700706,-1.4121869644244918,True,73.80789693965706,True,21,28,False,,76561198039309853,enpitsu,26.0,363.239990234375,-341.8399963378906,103.08999633789062,-13703.699951171875,1650.5999755859375,4201.300048828125,303.799991607666,1571.4999389648438,-2738.900146484375,255.0,128.0,False,0.16717133298278442,0.4898606179587502,0.024597179380537994,True,126.0,False,22,False,16,,Strootman88,76561198021531407,8.0,-169.85000610351562,1245.8900146484375,16.989999771118164,-19899.7998046875,-7431.500244140625,5.299999713897705,-0.3999999910593033,-0.3999999910593033,-1663.2000732421875,128.0,16.0,,-0.009627524814559335,-0.2981939384983821,-6.496332228116926e-05,True,16,148.0,False,26,6,,Poppo,76561197991253998,6.0,2725.5400390625,3671.449951171875,17.010000228881836,11814.69970703125,7680.999755859375,2.5999999046325684,0.09999999776482582,0.29999999329447746,125.60000419616699,255.0,148.0,,-0.009577411964419563,2.5716160871953186,0.00010185521747137997,True,,False,26,False,20,
40,2998,93,False,False,1,5535.919658446889,-3042.85009765625,1250.030029296875,320.0,-13876.99951171875,4733.399963378906,13850.799560546875,1076.1000061035156,-4051.6000366210938,4292.5,1.0,-0.7487851744670012,0.7730969986506203,-0.27544196911876867,76561198039309853,enpitsu,25.0,-2980.2900390625,1229.010009765625,134.14999389648438,-5722.7001953125,1862.5,4394.599914550781,-434.3000030517578,-2626.199951171875,-2973.2998657226562,128.0,0.0,False,0.04791314677890735,0.7353195311374658,0.5388616474458633,True,78.61251621605247,True,19,24,False,,bf81d8692db,games5425898691,18.0,1321.6099853515625,196.2100067138672,17.010000228881836,1351.300048828125,-8490.30029296875,3.100000023841858,0.09999999776482582,-0.19999999552965164,-2497.7000427246094,255.0,0.0,,-0.00951010204251064,-1.6936810016935104,-1.8804546959348468e-05,True,62.0,False,28,False,22,,Strootman88,76561198021531407,8.0,-3128.820068359375,1365.5799560546875,128.5,-18546.700439453125,9176.500244140625,5576.199951171875,-2471.300048828125,2922.39990234375,-3781.7001342773438,128.0,251.0,False,0.10326594099156881,-1.5984677337130095,-0.435719243740995,True,17,148.0,False,28,6,,Poppo,76561197991253998,7.0,1543.3599853515625,4763.1201171875,17.010000228881836,-13166.099853515625,5032.9998779296875,2.5999999046325684,0.19999999552965164,-0.29999999329447746,86.40000343322754,255.0,131.0,False,-0.009569113736619578,0.36416144007999923,4.286394097676282e-05,True,232.0,False,26,False,20,
41,3093,97,False,False,0,8290.427148404004,1891.6800537109375,-2667.68994140625,758.6599731445312,2936.6000366210938,26506.39892578125,4881.7999267578125,123.4000015258789,3312.9000854492188,4935.899963378906,0.0,0.6455714144789537,-1.3966173455799489,-2.530539463900129,76561197991253998,Poppo,6.0,1837.1199951171875,-2864.14990234375,629.6099853515625,12844.89990234375,14919.599609375,3443.9999389648438,-400.9000015258789,347.7000045776367,65.79999923706055,255.0,135.0,False,-0.46378822836410283,0.7946387588964703,0.013137765662253314,True,109.73386669415297,True,20,28,False,,76561198021531407,Strootman88,7.0,3050.2099609375,-4083.969970703125,17.0,-8972.19970703125,-10645.999755859375,4.099999964237213,-0.29999999329447746,-0.3999999910593033,-2136.1000061035156,255.0,1.0,False,0.009570150910737181,-2.3311726480103636,-4.5124105666443054e-05,True,113.0,False,28,6,18,,enpitsu,76561198039309853,26.0,2079.409912109375,-2541.929931640625,284.260009765625,-14517.80029296875,-4763.2000732421875,3733.2998657226562,-62.199997901916504,627.2999954223633,381.50001525878906,128.0,128.0,False,-0.7907821599812154,-2.382212790255488,-0.23924467912005606,True,20,15.0,False,26,False,,games5425898691,bf81d8692db,18.0,1786.6099853515625,-2565.25,446.70001220703125,11507.5,-15541.199951171875,-689.5999908447266,-706.5000152587891,-681.5000152587891,141.09999656677246,255.0,77.0,,-1.400014341220884,1.3449002405985704,-2.355638546863253,True,0.0,False,30,False,22,
42,3211,101,True,True,0,3464.3610099566436,2350.2900390625,3930.2900390625,212.6999969482422,-23880.30029296875,12005.799560546875,1435.0999450683594,-1597.2000122070312,359.50000762939453,-1287.5999450683594,0.0,-0.4963206302327811,-2.114210595737634,-2.968546947298034,76561197991253998,Poppo,6.0,2515.070068359375,3796.760009765625,139.80999755859375,-16370.999755859375,10157.80029296875,2500.7000732421875,2886.9000244140625,-4456.600036621094,-1433.0999755859375,255.0,255.0,,-0.33039179258172674,2.130707106671527,-0.6196111341701304,True,188.0,False,21,30,False,,76561198021531407,Strootman88,7.0,412.010009765625,1105.300048828125,17.0,-9733.400268554688,14243.800048828125,4.099999964237213,-0.5999999865889549,0.9000000357627869,-1735.8999633789062,255.0,2.0,,0.009592192531509535,2.1275643757718354,-0.00016267694232705696,True,255.0,False,28,6,18,,enpitsu,76561198039309853,26.0,-784.1599731445312,1041.2900390625,97.0999984741211,7781.400146484375,21606.0009765625,-130.2999973297119,-3166.400146484375,4438.0999755859375,-725.5999755859375,128.0,128.0,,0.8638266476957452,2.210606335803715,1.6462013654410743,True,23,31.0,False,30,False,,games5425898691,bf81d8692db,18.0,3642.77001953125,-360.239990234375,22.329999923706055,110.39999961853027,19545.50048828125,1423.0000305175781,-1318.800048828125,311.3999938964844,595.8000183105469,255.0,128.0,,0.0452911785329566,1.5817362032189681,-0.0010952923507219483,True,,False,33,False,24,
43,3502,102,False,False,1,5257.524181267842,-25.709999084472656,-36.099998474121094,114.16000366210938,-14341.199951171875,358.8999938964844,812.3000335693359,-4428.299865722656,2609.7000122070312,3095.0,1.0,0.009318145943451152,0.066402841184894,0.09964374166793846,76561198039309853,enpitsu,25.0,58.5,-184.77999877929688,114.31999969482422,1749.4000244140625,22867.099609375,1671.7999267578125,-5448.499755859375,730.5000305175781,172.29999542236328,255.0,255.0,,-0.9429496737949145,1.6608231265630102,0.013727970737168376,True,31.0,False,1,2,False,,bf81d8692db,games5425898691,17.0,-3135.969970703125,-3871.449951171875,17.010000228881836,-10415.999755859375,10661.099853515625,2.800000011920929,-0.3999999910593033,0.09999999776482582,-2056.699981689453,255.0,0.0,,-0.009572371981737708,0.8642985038195018,-4.8392551015008733e-05,True,255.0,False,False,False,False,,Strootman88,76561198021531407,8.0,14.670000076293945,85.06999969482422,85.2699966430664,-2240.2000427246094,-11841.099853515625,1041.2999725341797,3158.800048828125,-1606.3999938964844,-1630.3999328613281,255.0,5.0,,-1.1209308105542177,-2.408694671301046,1.146133388769144,True,3,22.0,False,4,False,,Poppo,76561197991253998,6.0,-133.14999389648438,2302.330078125,17.010000228881836,1320.2000427246094,-12477.2998046875,2.7000001072883606,0.5000000074505806,-0.19999999552965164,0.0,255.0,128.0,,-0.009520793728750608,-1.6762303458366419,-2.478939731742243e-05,False,85.0,False,False,False,False,
44,3539,104,False,False,1,7777.703873935975,-3168.47998046875,-1491.18994140625,339.8299865722656,-16530.999755859375,15462.19970703125,16576.300048828125,5468.699951171875,-2442.4000549316406,357.09999084472656,1.0,-0.34092910837448853,1.1197722335873213,-0.29479763665617686,bf81d8692db,games5425898691,17.0,-3135.43994140625,-1634.02001953125,159.32000732421875,-6600.4998779296875,20984.599609375,2137.7000427246094,248.29999923706055,-4791.499938964844,-2688.800048828125,255.0,255.0,,0.5159300984356769,1.425346613691029,-0.6974200085079323,True,181.39995700056835,True,3,4,False,,76561198039309853,enpitsu,26.0,174.02000427246094,669.0,16.969999313354492,-142.70000457763672,-1672.5999450683594,23.299999237060547,15.199999809265137,-1.4000000059604645,1145.0,255.0,128.0,,-0.01583842738721362,-1.30618715458377,0.0002781858331475064,True,31.0,False,2,False,2,,Strootman88,76561198021531407,8.0,-497.8800048828125,-823.8400268554688,16.989999771118164,-10379.200439453125,-5132.60009765625,4.000000059604645,2.199999988079071,2.0999999344348907,-1866.199951171875,255.0,3.0,,-0.009606421685773615,-0.43159287106379635,-9.455000891668287e-06,True,4,0.0,False,4,False,,Poppo,76561197991253998,6.0,-1046.3800048828125,1122.3399658203125,17.010000228881836,-13100.30029296875,2676.199951171875,2.8999999165534973,-0.19999999552965164,-0.0,-2252.5,255.0,0.0,,-0.009560206653146953,0.26838551488626206,-3.3159293602995966e-05,True,85.0,False,False,False,False,
45,3647,108,False,False,0,8180.233118741601,850.5800170898438,-2851.60009765625,662.2899780273438,8552.899780273438,-5248.900146484375,10431.8994140625,4638.2000732421875,-3658.699951171875,1048.7000274658203,0.0,0.6670796026964803,1.6964334489103652,-2.8533076584179238,76561197991253998,Poppo,6.0,786.1400146484375,-2856.530029296875,502.739990234375,7239.4000244140625,3702.5,1580.0999450683594,-3397.2000122070312,3890.4998779296875,-1890.0,255.0,29.0,,0.8301013772135089,0.30620566763143287,-0.5746548003303465,True,0.0,False,False,4,False,,76561198021531407,Strootman88,7.0,3334.280029296875,-3423.610107421875,95.29000091552734,-5641.5997314453125,-20388.599853515625,-577.7000045776367,4237.5,-1207.3999786376953,-357.59998321533203,255.0,128.0,,-1.1670492969502955,-1.6569081014154796,-0.2077168601053114,True,31.0,False,8,False,8,,enpitsu,76561198039309853,26.0,62.97999954223633,-663.8400268554688,17.049999237060547,-10779.7998046875,7417.80029296875,3.100000023841858,1.1999999731779099,-0.7999999821186066,-103.50000381469727,255.0,128.0,,0.01674228282323809,2.526465382420599,0.00015561819846356825,True,2,61.0,False,2,False,,games5425898691,bf81d8692db,18.0,981.3699951171875,-2974.030029296875,661.9000244140625,-14784.200439453125,-14195.400390625,-51.10000133514404,2345.500030517578,856.1000061035156,-2524.2999267578125,255.0,0.0,,-0.5671971247211124,-2.107046003885657,0.03616651625381956,True,113.0,False,6,False,6,
46,3737,111,False,False,0,10526.196625257373,3462.60009765625,-4441.41015625,553.77001953125,-2863.0999755859375,4614.700012207031,-7573.599853515625,-928.6000061035156,-5872.1002197265625,-809.4000244140625,0.0,0.33717503630199713,1.4742029185088266,2.7592208747649662,76561198021531407,Strootman88,7.0,3355.77001953125,-4684.259765625,473.5899963378906,8669.500122070312,8691.599731445312,-8681.699829101562,-148.1999969482422,156.40000343322754,-22.000000476837158,255.0,128.0,False,0.6186597654588202,0.7747135650210076,-1.5780216083382774,True,223.7437418327537,True,8,8,False,,76561197991253998,Poppo,6.0,1746.469970703125,-4240.580078125,118.94999694824219,-6979.5001220703125,-15321.199951171875,-142.7999973297119,5440.5999755859375,-777.6999664306641,211.70000076293945,255.0,0.0,,-1.016903824185778,1.806722206441745,2.840589863787787,False,61.0,False,6,False,3,,enpitsu,76561198039309853,26.0,2014.1400146484375,3.799999952316284,17.049999237060547,13946.300048828125,1827.2999572753906,3.1999999284744263,-6.899999976158142,-0.7000000029802322,952.6000213623047,255.0,128.0,,0.01675634264267349,0.1707491088508038,2.084597492612779e-05,True,2,92.0,False,2,False,,games5425898691,bf81d8692db,18.0,-3274.22998046875,-3125.510009765625,16.989999771118164,5069.599914550781,22434.29931640625,3.0000001192092896,0.0,0.19999999552965164,-1956.4999389648438,255.0,14.0,,0.00957843146843953,1.2695918292650799,1.264748700661406e-05,True,211.1681462231503,True,6,False,6,
47,3752,111,False,False,0,10239.286430086251,3306.52001953125,-4197.1201171875,111.56999969482422,-3537.9000854492188,3482.5,6271.300048828125,-3819.4000244140625,-3880.10009765625,-809.4000244140625,0.0,-0.505704168494926,1.3641521784896395,-0.4362631042343467,76561198021531407,Strootman88,7.0,3560.2900390625,-4298.52001953125,46.86000061035156,-3351.6000366210938,4651.600036621094,-3096.4999389648438,1656.7999267578125,2755.7998657226562,1961.9000244140625,56.0,255.0,False,0.4529531283284673,2.286458203197452,-0.02956505378568808,True,225.0,False,8,8,False,,76561197991253998,Poppo,6.0,1400.8900146484375,-4996.02001953125,62.689998626708984,-7107.80029296875,-15470.6005859375,-2606.400146484375,1932.4000549316406,-4181.700134277344,-12.300000190734863,255.0,0.0,False,0.15634623384067672,-2.2494250503075457,0.7427658816862083,True,61.0,False,6,False,4,,enpitsu,76561198039309853,26.0,2691.7099609375,148.3800048828125,17.049999237060547,13743.499755859375,3158.3999633789062,3.1999999284744263,0.5000000074505806,0.0,0.29999999329447746,255.0,0.0,True,0.01679826884969837,0.22596439253716435,-4.3160797663734774e-05,True,2,92.0,False,2,False,,games5425898691,bf81d8692db,18.0,-2637.610107421875,-1936.72998046875,16.989999771118164,12830.6005859375,18901.300048828125,5.099999904632568,-0.09999999776482582,-0.19999999552965164,-6.600000262260437,255.0,128.0,,0.00959184565201815,0.9735590882990667,4.092166937459543e-05,True,205.0,False,6,False,6,
48,3804,113,False,False,0,9390.340103449302,2656.239990234375,-3552.530029296875,122.1500015258789,-2300.0,13928.599853515625,169.40000534057617,-428.69998931884766,-1455.5000305175781,-3372.5,0.0,-0.29514011946869995,0.12057294657274681,2.092223596070813,76561198021531407,Strootman88,7.0,2632.2099609375,-3680.889892578125,16.020000457763672,-4531.300048828125,9372.80029296875,-25.899999141693115,-284.4000053405762,447.5,-1166.3999938964844,255.0,55.0,False,0.027035439450709915,1.9797344585643215,0.03731525110725387,True,225.0,False,8,8,False,,76561197991253998,Poppo,6.0,683.1799926757812,-4693.509765625,17.020000457763672,-3066.9000244140625,-4757.200012207031,1.4000000059604645,0.5000000074505806,-0.3999999910593033,0.0,0.0,128.0,False,0.009760215690739581,0.998141058323465,5.484823196385554e-06,False,61.0,False,6,False,4,,enpitsu,76561198039309853,26.0,3410.739990234375,-118.91000366210938,17.049999237060547,-7080.10009765625,-1129.1000366210938,3.1999999284744263,0.09999999776482582,0.0,-519.3000030517578,255.0,128.0,False,0.016634526155665772,-3.0199711920478687,0.00029396832310629283,True,2,92.0,False,2,False,,games5425898691,bf81d8692db,18.0,146.22999572753906,79.12000274658203,16.989999771118164,18684.200439453125,-6722.60009765625,2.800000011920929,-3.8999998569488525,1.4000000059604645,-1037.2000122070312,255.0,0.0,,0.009608524585418953,-0.37539065701815794,8.051164935132381e-05,True,236.25010760881568,True,6,False,6,
49,3829,114,False,False,0,8214.401195390581,2479.9599609375,-2348.610107421875,100.7300033569336,4883.999938964844,15474.599609375,1386.0000610351562,-4478.999938964844,-3601.6000366210938,-1368.2000732421875,0.0,0.2806606952742298,1.3383758973601172,-2.3796927532327237,76561198021531407,Strootman88,7.0,2348.3798828125,-2463.47998046875,16.700000762939453,3653.5000610351562,13618.299560546875,44.89999771118164,10.59999942779541,76.39999866485596,-1523.800048828125,255.0,2.0,False,0.0075893771045262015,1.2481851935078412,-0.02005732717993813,True,178.72496335737168,True,8,8,False,,76561197991253998,Poppo,6.0,427.3900146484375,-5090.3701171875,17.020000457763672,1220.2999877929688,1892.8999328613281,1.4000000059604645,-0.5999999865889549,0.09999999776482582,0.0,255.0,128.0,False,0.009397690285430438,0.9981401766952287,1.6775023394806394e-05,False,61.0,False,6,False,4,,enpitsu,76561198039309853,26.0,2680.659912109375,-500.3599853515625,17.049999237060547,-4685.899963378906,-10398.199462890625,3.799999952316284,-1.2999999523162842,-2.7000001072883606,1724.4999694824219,255.0,255.0,False,0.016710354478660917,-1.9816996101172075,0.0001183036925163302,True,2,92.0,False,2,False,,games5425898691,bf81d8692db,18.0,1854.9000244140625,-1054.1099853515625,16.989999771118164,19000.30029296875,-12946.300048828125,5.0,0.29999999329447746,-0.19999999552965164,-483.10001373291016,255.0,99.0,,0.009590073492934623,-0.608833779268084,-5.556456399948946e-05,True,208.0,False,6,False,6,
50,3840,115,False,False,1,4921.222325511488,-2711.800048828125,1793.030029296875,116.87999725341797,-30940.400390625,10081.099853515625,6272.80029296875,4767.900085449219,2997.3001098632812,1819.2999267578125,1.0,0.015091693267084112,0.0842960025041574,1.6775899327259756,bf81d8692db,games5425898691,18.0,-2560.169921875,1702.800048828125,58.04999923706055,-13562.099609375,13387.80029296875,2016.7999267578125,1877.5,-2660.8999633789062,4273.2000732421875,255.0,151.0,,-0.009308747051148024,0.7727500171936118,-0.078243590329566,True,208.0,False,7,8,False,,76561198039309853,enpitsu,26.0,-2701.969970703125,998.72998046875,17.049999237060547,-6108.800048828125,10273.599853515625,3.799999952316284,-0.0,-0.0,2373.0999755859375,255.0,255.0,False,-0.016717425480582564,0.9745237841954912,1.3009617286970173e-05,True,92.0,False,2,False,2,,Strootman88,76561198021531407,7.0,-2635.080078125,2029.3900146484375,17.0,-11728.800048828125,-12055.50048828125,1.4000000059604645,0.09999999776482582,0.19999999552965164,839.5999908447266,255.0,228.0,False,-0.009590778145576554,-0.7811849551377962,0.0003842690488604084,True,8,144.23006438439893,True,8,False,,Poppo,76561197991253998,6.0,-523.2100219726562,4966.91015625,17.020000457763672,-3180.7000732421875,-3414.8001098632812,1.4000000059604645,-0.0,0.29999999329447746,-143.80000114440918,255.0,128.0,False,-0.0095062295093397,-0.8126167234808799,0.00011405660873967249,False,61.0,False,6,False,4,
51,3889,116,False,False,0,8698.337983650279,1683.8900146484375,-3166.93994140625,321.3399963378906,14135.400390625,26853.89892578125,1863.5000610351562,-3906.300048828125,2974.89990234375,3448.0999755859375,0.0,0.34749246575106396,3.1191729402166404,0.307624924664633,76561197991253998,Poppo,6.0,1579.3199462890625,-3294.830078125,274.55999755859375,7737.9998779296875,15784.000244140625,2429.4000244140625,2916.0000610351562,-4087.0001220703125,-2094.1000366210938,255.0,9.0,,-0.29380849139262594,1.472017401813461,0.3428665935651887,,13.947053858028958,True,5,8,False,,76561198021531407,Strootman88,7.0,4078.989990234375,-1455.8199462890625,461.8299865722656,-3.100000023841858,2800.4000854492188,4481.400146484375,-2577.60009765625,0.0,-1.8000000715255737,255.0,255.0,False,-0.9568107246239451,1.5543638559157866,-1.557293100947203,True,146.0,False,8,False,8,,enpitsu,76561198039309853,26.0,3352.97998046875,9.529999732971191,17.049999237060547,-7757.9998779296875,11014.89990234375,3.100000023841858,-0.3999999910593033,0.5999999865889549,8.00000011920929,255.0,255.0,,0.01674228379391139,2.18547444321734,-6.519491686867916e-05,True,2,251.90265809336017,True,2,False,,games5425898691,bf81d8692db,18.0,4079.110107421875,-3051.969970703125,487.2799987792969,-34.60000038146973,4123.900146484375,9512.60009765625,-2339.199981689453,31.30000114440918,-20.999999046325684,255.0,255.0,,-1.1217889569104225,1.5537160795075824,-1.5548586517910912,True,238.0,False,8,False,8,
