,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_dodge_active,opp_2_boost_collect,opp_2_handbrake
85,5038,177,False,True,0,2318.1796041999683,-502.8599853515625,2855.39990234375,123.94000244140625,11323.299560546875,20684.29931640625,1591.1000061035156,-1947.5999450683594,454.0999984741211,-1130.8999633789062,0.0,0.17916766783462793,-0.27431435283900607,1.17607178312481,2004924535638888352,Trapanator7701,12.0,-597.5800170898438,2704.159912109375,19.31999969482422,8931.500244140625,17796.400146484375,2965.2999877929688,27.000000476837158,-16.00000023841858,-32.10000038146973,255.0,128.0,,0.01276549175244932,1.103231750524598,0.0012736232297418,,51,97.3907955103023,True,46,6,,2535444074137743,VincyChris9847,12.0,3961.489990234375,-2826.510009765625,50.45000076293945,-8544.7998046875,16062.80029296875,-5169.4000244140625,-1318.8999938964844,4077.9998779296875,1151.9999694824219,255.0,255.0,,0.32028721555967227,2.130674096661921,-0.46870737710547694,True,36,28,10,255.0,False,,enpitsu,76561198039309853,23,252.10000610351562,4995.56005859375,17.059999465942383,-1421.300048828125,-5125.5999755859375,-1.899999976158142,0.5000000074505806,0.7000000029802322,-1498.0999755859375,255.0,128.0,False,0.01661869864593392,-1.7673941015362533,-0.00041219218958468516,True,205.52147948613734,True,False,False,False,,games5425898691,bf81d8692db,23.0,-350.7300109863281,4998.4501953125,17.010000228881836,8998.800048828125,-5001.7999267578125,2.8999999165534973,0.0,0.09999999776482582,-2381.300048828125,255.0,0.0,0.009534899352526117,-0.5597524143391213,-6.880998884716935e-06,True,210.0,False,False,34,26,,
86,5057,177,False,False,1,9263.158256099205,-270.0799865722656,-4049.469970703125,127.66999816894531,-14074.100341796875,19438.199462890625,8486.599731445312,5556.5997314453125,-942.5,2057.7999877929688,1.0,0.45918926577306485,0.8350908068179361,-0.061608652422729455,76561198039309853,enpitsu,24.0,-265.4800109863281,-4228.0400390625,106.3499984741211,-12019.89990234375,17820.799560546875,2321.4999389648438,-5412.2998046875,423.69998931884766,-881.5000152587891,255.0,128.0,False,-0.9709158597839115,1.3294913591325765,0.1376635715154377,True,2,169.0,False,1,False,,bf81d8692db,games5425898691,23.0,-183.55999755859375,-4351.77001953125,134.27000427246094,-12138.00048828125,12301.400146484375,1949.7999572753906,-1439.4999694824219,-5198.3001708984375,-1074.7000122070312,255.0,194.0,,-0.347027597620588,1.1107786853341604,-0.46444420140275455,True,36,27,False,181.68533327758954,True,,VincyChris9847,2535444074137743,13,-3058.14990234375,1754.93994140625,17.0,10918.1005859375,-14931.99951171875,3.799999952316284,-0.0,0.29999999329447746,-9.700000286102295,255.0,128.0,,-0.009581123490102829,-2.2007811514120106,4.8645272426684645e-05,True,255.0,False,36,10,28,,Trapanator7701,2004924535638888352,12.0,-146.19000244140625,-4050.570068359375,80.69000244140625,-4552.799987792969,-11253.699951171875,-1058.1999969482422,2786.6000366210938,-4398.500061035156,-1771.300048828125,221.0,128.0,0.9934394674588974,2.600802149580069,-2.9616009931474885,,58.0,False,6,52,47,,
87,5135,180,False,False,1,6327.391386308328,-3986.8701171875,1115.8900146484375,217.50999450683594,1271.8000030517578,10253.00048828125,7940.4998779296875,-3102.9998779296875,-3290.0,3942.9000854492188,1.0,-0.0009235453563794827,-2.092822086473629,-1.3815875979792505,76561198039309853,enpitsu,24.0,-3902.43994140625,845.6099853515625,96.48999786376953,-6151.6998291015625,21528.89892578125,732.6999664306641,-5419.2999267578125,-894.7000122070312,283.4000015258789,255.0,128.0,False,-0.5375677838533129,-1.7366929178139228,3.097885843962202,True,4,236.0,False,3,False,,bf81d8692db,games5425898691,23.0,-2505.85009765625,68.68000030517578,17.010000228881836,7847.8997802734375,20343.800048828125,2.5999999046325684,0.19999999552965164,0.7999999821186066,-362.5,255.0,128.0,,-0.00958390261747783,1.971743636399158,0.00011563781681927772,True,36,28,False,127.0,False,,VincyChris9847,2535444074137743,13,-3218.2900390625,1715.4100341796875,17.0,-2736.7999267578125,15840.400390625,3.700000047683716,-0.0,-0.29999999329447746,0.0,255.0,128.0,False,-0.009591201000594563,1.399713188635915,4.1396528660999087e-05,True,204.0,False,36,10,28,,Trapanator7701,2004924535638888352,12.0,-1450.8699951171875,-1752.1800537109375,34.45000076293945,-6766.099853515625,17806.500244140625,-2704.2999267578125,-1693.2000732421875,-640.0,-899.3000030517578,255.0,0.0,0.1904620857348204,1.057840642254395,-0.03570606684367064,True,0.0,False,6,54,50,,
88,5204,183,False,False,0,9850.722718728184,3683.31005859375,-3581.6201171875,145.27000427246094,-3790.7000732421875,-11863.199462890625,2400.7000732421875,5230.30029296875,519.7000122070312,2893.599853515625,0.0,-0.7800673616052811,-1.3017259359341005,-2.9091564540676087,2535444074137743,VincyChris9847,12.0,3717.31005859375,-3529.0,17.0,-62.69999980926514,-219.89999771118164,3.8999998569488525,1.5999999642372131,0.29999999329447746,12.5,1.0,128.0,False,0.009927976930071778,1.249845103722996,-6.899995344434421e-05,True,36,204.0,False,28,10,,2004924535638888352,Trapanator7701,12.0,1010.280029296875,-3483.18994140625,17.010000228881836,-2189.199981689453,-16933.1005859375,2.7000001072883606,-0.5000000074505806,2.3000000417232513,3027.0999145507812,255.0,128.0,False,0.00958362794105197,-1.18675828237321,-2.1497229637472744e-06,True,56,52,6,31.0,False,,enpitsu,76561198039309853,24,4062.530029296875,-3657.10009765625,187.86000061035156,-2297.899932861328,-9413.400268554688,-5414.2999267578125,1856.6000366210938,2667.39990234375,-1374.4999694824219,255.0,128.0,False,0.5315816359662242,-1.797377087055634,1.2592480860068418,True,225.0,False,4,False,4,,games5425898691,bf81d8692db,23.0,103.68000030517578,-317.32000732421875,17.010000228881836,12263.499755859375,5954.6002197265625,2.800000011920929,-0.19999999552965164,0.0,-2230.500030517578,255.0,0.0,0.009573188150864555,0.3838512678979374,3.0161251108400998e-05,True,127.0,False,False,36,28,,
89,5277,185,False,False,0,10512.84925878283,2142.39990234375,-4924.2001953125,132.0800018310547,7121.6998291015625,-448.80001068115234,-212.00000762939453,537.2999954223633,-333.10001373291016,5966.500244140625,0.0,-0.8068438971742158,0.5007944534946693,-0.2500334326372323,2535444074137743,VincyChris9847,12.0,2011.8499755859375,-4882.830078125,140.8300018310547,-4166.199951171875,-18505.699462890625,4745.4998779296875,-1.5999999642372131,-12.599999904632568,1414.7000122070312,254.0,255.0,,0.009624426831329597,-1.6731458514410846,0.001019656504094594,True,38,92.5299611219796,True,28,12,,2004924535638888352,Trapanator7701,13.0,1181.8900146484375,-5065.0498046875,54.22999954223633,-5729.0997314453125,-702.0999908447266,-165.20000457763672,-291.3999938964844,-1488.6000061035156,-1117.2000122070312,128.0,0.0,,-0.029956731115825554,-2.9590380704887767,0.7902887856206721,True,56,52,6,61.0,False,,enpitsu,76561198039309853,24,2495.260009765625,-4963.64013671875,20.290000915527344,-6806.500244140625,3645.4000854492188,-673.1999969482422,1415.5000305175781,-656.3999938964844,2419.4000244140625,255.0,255.0,,0.021704087981056684,2.594411260235855,0.12509749850572685,True,141.0,False,6,False,6,,games5425898691,bf81d8692db,23.0,926.9400024414062,-2865.800048828125,17.010000228881836,1532.7999877929688,-12058.499755859375,2.5999999046325684,-0.09999999776482582,-0.5000000074505806,0.09999999776482582,255.0,128.0,0.009573928164850351,-1.444300081412642,-4.345868140449989e-05,True,127.0,False,False,36,28,,
90,5281,186,False,False,1,3106.951223523332,-2204.199951171875,4935.2900390625,140.2100067138672,8993.400268554688,3192.9998779296875,7108.4002685546875,935.1000213623047,-5598.900146484375,1943.5000610351562,1.0,0.7603964577500115,-1.0389312149587269,-0.015319734515147827,76561198039309853,enpitsu,24.0,-2353.530029296875,4915.9599609375,16.690000534057617,9535.499877929688,-1671.9000244140625,26.30000114440918,56.99999809265137,-45.900001525878906,2414.199981689453,255.0,255.0,False,-0.015574307434811361,-2.998971193766637,-0.005866780926037482,True,6,141.0,False,6,False,,bf81d8692db,games5425898691,23.0,-956.6400146484375,3070.97998046875,17.010000228881836,-2226.7999267578125,12477.39990234375,2.5999999046325684,-0.0,0.3999999910593033,754.4000244140625,255.0,192.0,,-0.009571452081397317,1.3869816816296918,6.23638848257629e-05,True,36,28,False,127.0,False,,VincyChris9847,2535444074137743,12,-1954.43994140625,5042.919921875,187.07000732421875,2971.400146484375,4.399999976158142,975.6999969482422,4240.899963378906,2375.2999877929688,-309.50000762939453,254.0,255.0,,0.09528112493773448,1.6548908635723316,0.13719902330035338,True,80.13499354290708,True,38,12,28,,Trapanator7701,2004924535638888352,13.0,-1089.5899658203125,5067.52978515625,44.72999954223633,5443.499755859375,-453.69998931884766,-860.6999969482422,-839.5999908447266,792.5,-1435.5999755859375,128.0,0.0,-0.1635460511195865,-3.0896516389250426,0.7444460106041485,True,61.0,False,6,56,52,,True
91,5289,186,False,False,0,10550.071803918117,1964.8499755859375,-5014.77978515625,314.04998779296875,-1185.5000305175781,1346.0000610351562,4300.199890136719,3111.400146484375,-2085.7000732421875,-566.8999862670898,0.0,0.06792333154390212,1.2009790839944712,1.162563803188857,2535444074137743,VincyChris9847,12.0,1876.1099853515625,-5059.990234375,193.7100067138672,-2993.699951171875,-925.1000213623047,-480.2000045776367,-3365.7998657226562,604.7000122070312,899.3000030517578,254.0,255.0,,-0.9128297169203711,-1.5897774496111898,0.45203087994936564,True,38,80.0,False,28,12,,2004924535638888352,Trapanator7701,13.0,946.0999755859375,-5031.0498046875,22.969999313354492,-5923.900146484375,2467.7000427246094,-794.7000122070312,2998.2000732421875,-965.5999755859375,-1658.0000305175781,255.0,0.0,False,0.03061069930455553,2.645232675725887,0.2562386687621264,True,56,52,6,61.0,False,,enpitsu,76561198039309853,24,2129.93994140625,-4950.58984375,18.530000686645508,-8087.39990234375,-4092.9998779296875,444.90001678466797,-1261.2000274658203,449.70001220703125,2685.1998901367188,255.0,0.0,False,-0.025392102244563723,-2.559198481243396,0.03797557250291418,True,141.0,False,6,False,6,,games5425898691,bf81d8692db,23.0,1089.4200439453125,-3394.239990234375,17.010000228881836,7790.7000732421875,-10252.19970703125,2.8999999165534973,-0.09999999776482582,0.29999999329447746,2275.0,255.0,255.0,0.009561008050604312,-0.8588951354911977,3.0187130622933728e-05,True,127.0,False,False,36,28,,
92,5370,189,False,False,1,2517.308165314575,-1592.4599609375,4759.990234375,101.16999816894531,8522.000122070312,-13447.099609375,2180.500030517578,-1148.3999633789062,1177.7999877929688,-124.30000305175781,1.0,0.7802530466214305,-1.3877036467684298,-0.8609033783903556,bf81d8692db,games5425898691,23.0,-1697.5699462890625,4941.72998046875,14.260000228881836,4819.700012207031,-9506.599731445312,-814.8000335693359,-2780.0,890.1999664306641,-192.5,255.0,128.0,,0.007919593557896207,-1.9915499803384655,-0.00028686831649018515,True,38,108.20109240214028,True,28,False,,76561198039309853,enpitsu,24.0,-603.3200073242188,2707.639892578125,17.059999465942383,-1206.9000244140625,-12946.500244140625,1.8000000715255737,-0.0,1.1999999731779099,-48.00000190734863,255.0,0.0,False,-0.01672735135934736,-1.471772304453198,0.00011827746611924724,True,6,6,False,141.0,False,,VincyChris9847,2535444074137743,12,-2243.550048828125,4935.7001953125,17.489999771118164,-2219.4000244140625,1922.2999572753906,77.8000020980835,350.60001373291016,-95.29999732971191,2.3999999463558197,254.0,128.0,False,-0.01984695126414229,-2.410189132545473,0.018472569154552823,True,80.0,False,38,12,28,,Trapanator7701,2004924535638888352,12.0,-1340.9100341796875,4839.10986328125,73.58999633789062,-19506.8994140625,-5002.5,2730.2999877929688,1867.7000427246094,-4601.300048828125,1315.7000732421875,255.0,132.0,-0.15579686318078906,-0.400364693882667,0.006734538397872493,True,0.0,False,6,58,53,,False
93,5371,189,False,False,0,10158.189972257707,1577.4300537109375,-4712.4599609375,109.31999969482422,18865.50048828125,24416.4990234375,6908.599853515625,599.900016784668,-3160.7000732421875,5064.5001220703125,0.0,-0.8281509871666167,1.5461838878686867,-0.9694272206426117,2004924535638888352,Trapanator7701,12.0,1340.9100341796875,-4839.10986328125,73.58999633789062,19506.8994140625,5002.5,2730.2999877929688,-1867.7000427246094,4601.300048828125,1315.7000732421875,255.0,132.0,False,0.15579686318078906,0.400364693882667,0.006734538397872493,True,58,0.0,False,53,6,,2535444074137743,VincyChris9847,12.0,2243.550048828125,-4935.7001953125,17.489999771118164,2219.4000244140625,-1922.2999572753906,77.8000020980835,-350.60001373291016,95.29999732971191,2.3999999463558197,254.0,128.0,False,0.01984695126414229,2.410189132545473,0.018472569154552823,True,38,28,12,80.0,False,,enpitsu,76561198039309853,24,603.3200073242188,-2707.639892578125,17.059999465942383,1206.9000244140625,12946.500244140625,1.8000000715255737,0.0,-1.1999999731779099,-48.00000190734863,255.0,0.0,False,0.01672735135934736,1.471772304453198,0.00011827746611924724,True,141.0,False,6,False,6,,games5425898691,bf81d8692db,23.0,1660.9000244140625,-4862.93017578125,14.579999923706055,-4104.5001220703125,9622.999877929688,366.8000030517578,-474.50000762939453,249.3000030517578,-526.5000152587891,255.0,0.0,-0.013744366812867252,2.0065660035697346,-0.0323088400297422,True,105.0731354990313,True,False,38,28,,
94,5445,192,False,False,1,6527.8539260633925,-2690.159912109375,-314.57000732421875,231.97000122070312,-12194.69970703125,-1375.8999633789062,4181.099853515625,252.70000457763672,-803.7000274658203,-5940.4998779296875,1.0,-0.9139545975495622,-1.509355240066561,-0.004863663168415987,76561198039309853,enpitsu,24.0,-2500.429931640625,-343.19000244140625,185.1300048828125,-10466.500244140625,-8694.000244140625,2500.8999633789062,-0.0,-0.0,-128.50000381469727,128.0,128.0,False,-0.01753751925611127,-0.5794088133715495,0.001202745220790209,True,8,141.0,False,6,False,,bf81d8692db,games5425898691,23.0,-429.010009765625,937.97998046875,17.010000228881836,15578.399658203125,-2256.0000610351562,2.5999999046325684,-3.1999999284744263,0.19999999552965164,-717.7999877929688,255.0,0.0,,-0.009579790268926533,-3.0390054633743975,-0.0003783758422019754,True,40,30,False,102.0,False,,VincyChris9847,2535444074137743,12,-2393.81005859375,1757.260009765625,17.010000228881836,-5012.9998779296875,-12296.300048828125,2.5999999046325684,-1.1999999731779099,0.9000000357627869,-960.1999664306641,254.0,78.0,False,-0.00967606299182237,-1.16987420206946,-8.203144451532508e-05,True,0.0,False,38,12,28,,Trapanator7701,2004924535638888352,12.0,-3574.699951171875,2731.760009765625,16.989999771118164,4194.200134277344,-11026.800537109375,5.799999833106995,-0.29999999329447746,0.5000000074505806,2824.8001098632812,217.0,240.0,-0.009585827319347725,-2.080362362025099,-2.629708434450246e-05,True,194.0,False,6,58,54,,False
95,5494,193,False,False,0,6314.841503630709,3534.77001953125,640.5,103.80000305175781,-5201.500244140625,23314.29931640625,6563.4002685546875,634.7999954223633,-5862.60009765625,992.3000335693359,0.0,-0.11616369494885954,-0.8464852901061863,-0.11445565228212447,2535444074137743,VincyChris9847,12.0,3546.449951171875,480.1499938964844,45.720001220703125,779.3000030517578,15217.39990234375,3169.2001342773438,4079.4000244140625,-825.8999633789062,2789.2999267578125,255.0,255.0,False,-0.025361453482851702,1.643199942244761,-0.008248266931868989,True,40,223.6472345423955,True,28,12,,2004924535638888352,Trapanator7701,12.0,2996.93994140625,-731.8400268554688,16.989999771118164,-8236.500244140625,10795.30029296875,5.299999713897705,0.19999999552965164,-0.19999999552965164,-1605.7000732421875,233.0,18.0,False,0.009575616977124144,2.2132760596271477,-0.0002630439593554436,True,58,54,6,225.0,False,,enpitsu,76561198039309853,24,3877.510009765625,1923.8199462890625,57.70000076293945,5541.5997314453125,7365.5999755859375,1009.1000366210938,832.0999908447266,-1296.9000244140625,-2154.2999267578125,255.0,255.0,False,-0.21575500208512388,-2.0566419265132274,-2.9469360162260583,True,141.0,False,8,False,6,,games5425898691,bf81d8692db,23.0,-587.9299926757812,1548.6199951171875,154.63999938964844,-2311.4999389648438,18790.999755859375,-1231.9000244140625,-2832.3001098632812,713.0000305175781,-176.8000030517578,255.0,132.0,-0.6246900988704306,1.3678692602439473,-0.07650186763540631,True,102.0,False,False,42,32,,
96,5594,197,False,False,1,8737.945662194232,-1867.72998046875,-3149.360107421875,462.010009765625,-23496.69921875,-2779.2999267578125,18940.699462890625,5040.199890136719,3250.7998657226562,165.49999237060547,1.0,-0.46774907188353937,2.5571397210644733,2.6624889742801225,bf81d8692db,games5425898691,22.0,-1637.4599609375,-3303.52001953125,315.07000732421875,-16128.699951171875,16305.899658203125,1726.6000366210938,-1616.3999938964844,-1955.0,48.09999942779541,255.0,128.0,,0.40480718489217665,0.6989016261445985,-0.09761736272632317,True,44,20.78450750022806,True,33,False,,76561198039309853,enpitsu,24.0,-1577.1600341796875,-5103.18994140625,228.80999755859375,16879.100341796875,54.20000076293945,2548.3999633789062,77.39999771118164,1780.0,-59.000000953674316,128.0,128.0,,0.001350762144932447,-3.128518925038741,-1.5755148115587996,True,8,6,False,232.0,False,,VincyChris9847,2535444074137743,12,-3339.25,-3844.9599609375,17.010000228881836,-5819.5001220703125,11460.50048828125,2.5999999046325684,0.19999999552965164,-0.5999999865889549,-316.00000381469727,255.0,128.0,False,-0.009563108490980205,1.13530897419952,0.00021706813531853633,True,191.0,False,40,12,30,,Trapanator7701,2004924535638888352,12.0,-1808.0699462890625,-3070.179931640625,355.489990234375,6931.400146484375,-6365.8001708984375,994.4000244140625,-4612.300109863281,1841.3999938964844,-2363.300018310547,255.0,255.0,1.1669910671585535,2.4829994169767917,3.0322618532893504,True,159.75172496867438,True,6,60,55,,
97,5737,202,False,False,1,9263.857528907454,-1697.47998046875,-3753.419921875,582.8400268554688,-11094.300537109375,16603.00048828125,-5242.0001220703125,-4505.299987792969,-2473.9999389648438,-3095.1998901367188,1.0,-0.7867552297483777,-2.8707413417193437,1.5238429487470795,76561198039309853,enpitsu,24.0,-1618.4599609375,-3859.489990234375,549.030029296875,-16658.800048828125,12256.99951171875,2583.800048828125,4474.2999267578125,2715.7998657226562,-1689.4000244140625,255.0,0.0,,0.8954981440229277,-0.11892418076481939,-0.6496699282367857,True,10,89.0,False,7,False,,bf81d8692db,games5425898691,22.0,-973.75,-5102.97021484375,156.69000244140625,9238.099975585938,6.200000047683716,-1018.7999725341797,13.700000047683716,1369.4999694824219,7.799999713897705,255.0,255.0,,-0.05702727828691212,-3.1324506997666335,-1.5715355822007175,True,46,36,False,10.0,False,,VincyChris9847,2535444074137743,12,-2718.909912109375,-1043.989990234375,17.010000228881836,3387.0001220703125,-4518.2000732421875,2.5999999046325684,-0.3999999910593033,-0.0,-1.8000000715255737,254.0,128.0,False,-0.009532327756468005,-2.2136636161692027,1.3867521835298002e-05,True,191.0,False,40,12,30,,Trapanator7701,2004924535638888352,12.0,-1782.780029296875,-3855.9599609375,473.25,8204.69970703125,-17787.5,506.19998931884766,-2852.0999145507812,-1124.1000366210938,-4566.300048828125,35.0,255.0,0.7939032655005324,2.477628028570015,2.424821694233026,True,0.0,False,6,62,56,,
98,5767,203,False,False,0,4789.923981878483,2805.72998046875,2100.169921875,283.6499938964844,21521.298828125,3599.4000244140625,12603.599853515625,4941.099853515625,1147.6000213623047,-3204.2001342773438,0.0,0.5041123505394421,2.2551418801087686,0.4313997021424932,2535444074137743,VincyChris9847,12.0,2672.35009765625,1984.2099609375,162.9499969482422,6253.4002685546875,12574.200439453125,5020.4998779296875,9.200000166893005,-12.000000476837158,-1467.7000427246094,254.0,128.0,False,0.003688218594588465,0.5984875251235027,0.00010468201906391279,True,42,156.52688171786642,True,30,14,,2004924535638888352,Trapanator7701,13.0,1022.22998046875,5102.52001953125,129.02999877929688,-4221.400146484375,-428.1999969482422,-7856.500244140625,-1663.3999633789062,-2347.5999450683594,-316.3999938964844,255.0,255.0,,1.0839644621611213,-3.1173725678425352,-1.5299396996580017,True,62,56,6,0.0,False,,enpitsu,76561198039309853,24,3394.4599609375,2768.81005859375,524.0700073242188,16581.700439453125,-9898.599853515625,-2767.9000854492188,4084.89990234375,-525.4000091552734,2197.2000122070312,128.0,128.0,,-1.189810876645115,2.9522327818978593,2.645806912998895,True,89.0,False,10,False,8,,games5425898691,bf81d8692db,23.0,262.0,4965.39013671875,17.010000228881836,51.500000953674316,-7479.0997314453125,3.799999952316284,1.899999976158142,-0.7000000029802322,2526.6000366210938,255.0,255.0,0.009393822160686318,-1.537388779398736,-4.146586613346096e-05,True,10.0,False,False,46,36,,
99,5919,209,False,False,1,8633.905915623656,906.1900024414062,-3493.89990234375,141.58999633789062,3391.7999267578125,7010.5999755859375,1499.1999816894531,5802.8997802734375,1342.2999572753906,723.4999847412109,1.0,1.264682729778821,2.974694766319974,-1.2323170300533393,bf81d8692db,games5425898691,22.0,924.739990234375,-3609.719970703125,17.010000228881836,4379.4000244140625,7822.7001953125,2.7000001072883606,-2.800000011920929,-5.099999904632568,1120.8000183105469,255.0,128.0,,-0.009536906120452186,2.0592295248942607,0.00012384479063446308,True,48,10.0,False,38,False,,76561198039309853,enpitsu,24.0,-300.3999938964844,-4521.5,17.049999237060547,20177.7001953125,-4763.900146484375,3.4999999403953552,-0.09999999776482582,0.09999999776482582,1760.0999450683594,255.0,128.0,,-0.016758213873552343,-2.9577266244980844,0.0001290958597360247,True,10,8,False,204.0,False,,VincyChris9847,2535444074137743,12,-2320.949951171875,2422.159912109375,16.989999771118164,18486.400146484375,6963.599853515625,5.099999904632568,-0.5999999865889549,-0.0,-33.499999046325684,254.0,128.0,,-0.009586507605645361,2.785809369391315,6.274026599184541e-05,True,0.0,False,42,14,30,,Trapanator7701,2004924535638888352,12.0,-3167.27001953125,3462.820068359375,17.020000457763672,-788.4999847412109,21728.20068359375,1.5999999642372131,-0.0,-0.9000000357627869,-1869.6000671386719,228.0,0.0,-0.009589150885779753,1.5807898159372968,-0.00023102519276311384,True,0.0,False,6,66,60,,True
100,5941,210,False,False,1,8104.327697739586,1168.949951171875,-2959.72998046875,110.5199966430664,-991.8000030517578,6839.000244140625,2681.0000610351562,830.8999633789062,3053.2998657226562,-617.5,1.0,-0.40787359000481804,1.6918874157537656,-2.951970837838386,bf81d8692db,games5425898691,22.0,1280.1099853515625,-3054.550048828125,16.739999771118164,-565.9000015258789,6197.5,-40.19999980926514,-92.89999961853027,87.89999961853027,1504.7000122070312,255.0,255.0,,-0.01951861235148866,1.4720044273867354,0.00847418341551105,True,48,10.0,False,38,False,,76561198039309853,enpitsu,24.0,932.5700073242188,-3923.06005859375,17.049999237060547,5756.199951171875,16380.699462890625,3.6000001430511475,-0.0,-0.0,2011.4999389648438,255.0,255.0,,-0.016775351496549573,1.8391352716897102,-8.737084329259366e-07,True,10,8,False,204.0,False,,VincyChris9847,2535444074137743,12,-770.4500122070312,2312.77001953125,16.989999771118164,17134.200439453125,-7415.8001708984375,5.099999904632568,-0.5000000074505806,0.09999999776482582,-5.699999928474426,255.0,128.0,,-0.009603127370140947,-2.7322971834793375,5.09719708741682e-05,True,0.0,False,42,14,30,,Trapanator7701,2004924535638888352,12.0,-2105.4599609375,4226.41015625,17.020000457763672,17994.300537109375,-3978.9999389648438,1.4000000059604645,-0.9000000357627869,0.19999999552965164,1279.3000030517578,244.0,255.0,-0.009583725843848754,-2.9185126267237953,0.00040857340161186753,True,231.0,False,6,66,60,,False
101,5964,211,False,False,1,7502.582783769874,1075.719970703125,-2360.429931640625,115.26000213623047,-2183.8999938964844,8619.400024414062,-527.0999908447266,-890.2999877929688,598.8999938964844,486.50001525878906,1.0,-0.008988183538590296,1.7922710535607365,-0.414439659730888,bf81d8692db,games5425898691,22.0,1167.699951171875,-2485.969970703125,16.8700008392334,-1249.5999908447266,7754.5001220703125,-70.0,-264.20000076293945,-498.80001068115234,267.5,255.0,148.0,,-0.015563549289180603,1.4117688986463062,-0.013585403357263616,True,48,10.0,False,38,False,,76561198039309853,enpitsu,24.0,396.70001220703125,-2824.3701171875,17.049999237060547,-12766.199951171875,8606.400146484375,3.100000023841858,-0.7000000029802322,0.3999999910593033,30.69999933242798,255.0,128.0,,-0.016771463564998708,0.5894025011193554,-7.870209920512131e-05,True,10,8,False,235.0,False,,VincyChris9847,2535444074137743,12,486.9700012207031,1535.68994140625,16.989999771118164,8975.499877929688,-15329.3994140625,5.199999809265137,-0.09999999776482582,0.29999999329447746,-1279.000015258789,255.0,66.0,,-0.009602743607042634,-2.044367254487439,8.04619734869573e-05,True,0.0,False,42,14,30,,Trapanator7701,2004924535638888352,12.0,-713.0599975585938,4528.740234375,17.020000457763672,14720.999755859375,9666.699829101562,1.4000000059604645,-3.100000023841858,-2.0000000298023224,620.8000183105469,232.0,127.0,-0.009594640836186821,2.519331716532691,-3.706876203705393e-05,True,255.0,False,6,66,60,,False
