,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_jump_active,opp_2_boost_collect
82,6817,168,False,False,1,10724.312402316684,-3121.570068359375,-4803.33984375,279.57000732421875,-8623.599853515625,10220.700073242188,-4007.9000854492188,4527.9998779296875,-694.1999816894531,-411.5999984741211,1.0,0.821814814877434,2.830016212181661,-0.7852620553395648,b46d711507b,Sayrox-尺ㄖㄩᎶ乇,44.0,-3013.56005859375,-4986.77978515625,286.69000244140625,-8928.200073242188,5075.10009765625,-6754.0997314453125,-1380.2999877929688,-1204.1000366210938,-2099.7000122070312,255.0,0.0,,-0.5841418126203487,0.5438480028228441,1.5678561961583408,True,4,False,50.0,False,4,,b989b169aab,Myxow,8.0,-657.3400268554688,-5088.93994140625,17.030000686645508,343.3000183105469,-306.3999938964844,0.0,2.199999988079071,1.2999999523162842,93.19999694824219,65.0,106.0,,-0.00979461193860088,0.5828619029660712,7.51795351506924e-05,True,10,255.0,False,4,6,,enpitsu,76561198039309853,28,-456.8900146484375,-4248.16015625,138.97999572753906,-3867.0999145507812,9487.7001953125,-7210.9002685546875,3236.0000610351562,-4249.599914550781,1310.8000183105469,0.0,128.0,False,-1.0551798808441233,-2.5437916698158247,-1.4439237592112713,True,6,,False,False,8,,games5425898691,bf81d8692db,20.0,-3691.85009765625,-954.9299926757812,17.020000457763672,-7769.000244140625,-8341.500244140625,1.7000000178813934,0.29999999329447746,0.29999999329447746,2365.800018310547,255.0,255.0,,-0.009545885915027677,-0.8792005049293788,4.793617653449285e-05,True,141.0,False,False,10,10,
83,6852,169,False,False,1,9802.447637252153,-3811.6201171875,-3458.0400390625,93.1500015258789,-4061.7001342773438,9355.399780273438,0.0,-4833.999938964844,-2845.4998779296875,2129.2999267578125,1.0,-0.4373560666820306,0.8407167336753332,-0.34655878015870417,b46d711507b,Sayrox-尺ㄖㄩᎶ乇,44.0,-3489.530029296875,-3548.919921875,49.09000015258789,-14527.39990234375,10257.7001953125,3525.4000854492188,-10.299999713897705,6.800000071525574,1396.6000366210938,255.0,255.0,,-0.009564283192085826,0.5408467758904139,0.0006348363998239603,True,5,False,208.01796992619828,True,4,,b989b169aab,Myxow,8.0,-433.3900146484375,-5205.02978515625,17.030000686645508,-962.3000335693359,354.0999984741211,0.0,-0.29999999329447746,-0.19999999552965164,0.0,161.0,128.0,,-0.009537265982102123,0.3528015521494521,-1.773618349658911e-05,True,10,255.0,False,4,6,,enpitsu,76561198039309853,28,-370.2200012207031,-4078.47998046875,17.049999237060547,7334.6002197265625,-2853.5000610351562,3.1999999284744263,-0.7999999821186066,0.29999999329447746,-36.90000057220459,255.0,255.0,False,-0.016651071622089925,-2.7658861414848914,9.116357725922663e-05,True,6,,False,False,8,,games5425898691,bf81d8692db,20.0,-3874.1298828125,-3203.889892578125,21.34000015258789,-3756.400146484375,-22683.798828125,574.5999908447266,-319.3000030517578,1452.5,-217.90000915527344,255.0,128.0,,0.030507485345007294,-1.3726973414260542,-0.1270074038202162,True,37.65260205986679,True,False,10,10,
84,6854,169,False,False,0,4997.878735379071,3811.860107421875,3462.25,112.61000061035156,-10263.499755859375,23058.89892578125,10796.400146484375,4630.799865722656,809.1999816894531,3728.2000732421875,0.0,0.717000902158025,-0.5684542830454938,-0.17908616454739604,bf81d8692db,games5425898691,20.0,3874.1298828125,3203.889892578125,21.34000015258789,3756.400146484375,22683.798828125,574.5999908447266,319.3000030517578,-1452.5,-217.90000915527344,255.0,128.0,,-0.030507485345007294,1.3726973414260542,-0.1270074038202162,True,10,False,35.0,False,10,,76561198039309853,enpitsu,28.0,306.44000244140625,4103.52978515625,17.049999237060547,-7909.69970703125,3122.2000122070312,3.1999999284744263,0.5999999865889549,-0.29999999329447746,-8.799999952316284,255.0,255.0,False,0.016649112620669336,2.7643591461297925,6.785181413358304e-05,True,8,,False,False,6,,Myxow,b989b169aab,8,442.7900085449219,5201.580078125,17.030000686645508,1261.500015258789,-464.3000030517578,0.0,0.29999999329447746,0.19999999552965164,0.0,161.0,128.0,,0.009537265982102123,-0.3528015521494521,-1.773618349658911e-05,True,6,255.0,False,4,10,,Sayrox-尺ㄖㄩᎶ乇,b46d711507b,44.0,3598.419921875,3485.64990234375,71.75,20988.00048828125,-6742.19970703125,3205.8999633789062,-1558.6000061035156,3640.0,2035.8999633789062,255.0,255.0,,0.042624574039988004,-0.4255267503255923,-0.03572520522601785,True,201.7373935766117,True,False,5,6,
85,6855,169,False,False,1,9914.461074249797,-3821.280029296875,-3580.31005859375,171.92999267578125,-18224.3994140625,-26135.6005859375,13871.199951171875,-191.90000534057617,2972.5,5208.3001708984375,1.0,-0.6264898657188672,0.0506821325661984,0.010939328614756936,b46d711507b,Sayrox-尺ㄖㄩᎶ乇,44.0,-3598.419921875,-3485.64990234375,71.75,-20988.00048828125,6742.19970703125,3205.8999633789062,1558.6000061035156,-3640.0,2035.8999633789062,255.0,255.0,,-0.042624574039988004,0.4255267503255923,-0.03572520522601785,True,6,False,198.62393117720077,True,5,,b989b169aab,Myxow,8.0,-442.7900085449219,-5201.580078125,17.030000686645508,-1261.500015258789,464.3000030517578,0.0,-0.29999999329447746,-0.19999999552965164,0.0,161.0,128.0,,-0.009537265982102123,0.3528015521494521,-1.773618349658911e-05,True,10,255.0,False,4,6,,enpitsu,76561198039309853,28,-306.44000244140625,-4103.52978515625,17.049999237060547,7909.69970703125,-3122.2000122070312,3.1999999284744263,-0.5999999865889549,0.29999999329447746,-8.799999952316284,255.0,255.0,False,-0.016649112620669336,-2.7643591461297925,6.785181413358304e-05,True,6,,False,False,8,,games5425898691,bf81d8692db,20.0,-3909.030029296875,-3375.699951171875,26.59000015258789,-3588.2000732421875,-19526.800537109375,1211.500015258789,-162.19999313354492,1623.8999938964844,847.5,255.0,128.0,,0.03273460255592754,-1.4197493148293137,-0.28689897707766676,True,35.0,False,False,10,10,
86,6959,173,False,False,1,9103.920786029978,1013.7000122070312,-3963.159912109375,281.3900146484375,9376.599731445312,8026.199951171875,-1245.8999633789062,-1992.1000671386719,2988.599853515625,-4382.9998779296875,1.0,-0.46283474585731904,1.0544304525516774,1.2042216726431545,b989b169aab,Myxow,8.0,984.6400146484375,-4020.699951171875,430.7300109863281,9127.60009765625,6159.69970703125,1436.199951171875,376.6999816894531,1475.5000305175781,2854.89990234375,26.0,0.0,,0.7941701396466689,2.523435223082569,-2.361431806310409,True,12,6,227.0,False,6,,b46d711507b,Sayrox-尺ㄖㄩᎶ乇,44.0,-1735.4200439453125,-4296.3701171875,16.989999771118164,17155.799560546875,2979.7000122070312,4.900000095367432,-2.5999999046325684,-0.5000000074505806,-662.0999908447266,255.0,0.0,,-0.009559348674395993,2.9285850455426616,-0.00035069512639045685,True,6,78.0,False,False,6,33.0,enpitsu,76561198039309853,28,275.9599914550781,-5208.22998046875,217.5500030517578,1307.7000427246094,-10183.400268554688,-2367.5999450683594,1252.0999908447266,49.89999771118164,-929.7000122070312,255.0,128.0,False,1.3260048831403324,1.9850663827797224,-2.58330356191577,True,8,0.0,False,False,10,,games5425898691,bf81d8692db,20.0,849.8099975585938,-3463.75,17.030000686645508,13732.19970703125,3116.0000610351562,0.09999999776482582,-0.5000000074505806,-0.29999999329447746,966.6999816894531,255.0,192.0,,-0.009601957930066364,2.9000430986702077,9.476915032639603e-05,True,35.0,False,False,10,10,
87,6976,173,False,False,1,8634.085239088805,1595.5400390625,-3465.699951171875,100.79000091552734,7345.9002685546875,6139.5001220703125,2885.4998779296875,-3550.7998657226562,4248.399963378906,-2311.199951171875,1.0,-1.1042237753415094,0.10483962042864148,-0.6823781330213615,b989b169aab,Myxow,8.0,1528.2900390625,-3655.300048828125,393.25,9041.699829101562,6065.9002685546875,-2572.7999877929688,597.0000076293945,1382.7000427246094,1401.0000610351562,136.0,145.0,,0.7322745316848684,2.1625661771726503,0.12523240210453424,True,12,6,227.0,False,6,,b46d711507b,Sayrox-尺ㄖㄩᎶ乇,44.0,-707.739990234375,-4330.27001953125,16.989999771118164,17049.300537109375,-1984.7999572753906,5.0,-0.5999999865889549,-0.0,-2.0000000298023224,255.0,128.0,,-0.009562726156883103,-3.025402729485133,5.44729189987277e-05,True,6,78.0,False,False,6,,enpitsu,76561198039309853,28,319.3800048828125,-5817.669921875,42.83000183105469,-2711.6000366210938,-8707.2998046875,2232.7999877929688,-3879.5999145507812,-630.4999923706055,-1592.5999450683594,255.0,0.0,False,0.23484438604515506,-1.2889734488482973,0.07733202813197895,True,8,0.0,False,False,10,,games5425898691,bf81d8692db,20.0,1524.0699462890625,-3044.669921875,17.030000686645508,9521.900024414062,4793.500061035156,0.5000000074505806,1.2999999523162842,-1.0999999940395355,-2100.7000732421875,128.0,0.0,,-0.009757041285487149,2.7181704332896115,-8.251851401158957e-05,True,66.0,False,False,10,10,
88,6989,174,False,False,0,2207.3202500515645,-1940.68994140625,3195.550048828125,175.38999938964844,-2502.7000427246094,10336.8994140625,6101.300048828125,5565.0,-1217.5,1883.3999633789062,0.0,-0.359785341393687,-0.9662818818407964,1.6521306779237894,bf81d8692db,games5425898691,20.0,-1973.18994140625,3111.820068359375,80.94000244140625,-6673.699951171875,5428.499755859375,684.3000030517578,-3904.8001098632812,2611.099853515625,-2860.7000732421875,255.0,6.0,,0.30762801012711055,2.5666085131591694,0.7251748622510916,True,12,False,66.0,False,11,,76561198039309853,enpitsu,28.0,-3.549999952316284,5980.43994140625,259.2200012207031,9067.39990234375,-99.79999542236328,1291.0000610351562,437.99999237060547,3116.199951171875,173.1999969482422,255.0,0.0,False,-0.03465596149333993,0.01356847375775055,1.596329913779668,True,10,0.0,False,False,8,,Myxow,b989b169aab,8,-1980.6700439453125,3351.699951171875,182.27000427246094,-9043.300170898438,-6073.4002685546875,-5815.4998779296875,788.3000183105469,-54.40000057220459,1834.1000366210938,130.0,182.0,,-0.09723210636075875,-1.6429191051187122,0.33452702276298063,True,6,223.85974178775663,True,6,12,,Sayrox-尺ㄖㄩᎶ乇,b46d711507b,44.0,-167.47999572753906,4336.18994140625,16.989999771118164,-16650.10009765625,-2553.699951171875,5.0,0.9000000357627869,0.5000000074505806,-1141.2000274658203,255.0,0.0,,0.009586104700752083,-2.982411990967771,-0.00029075600709178227,True,108.0,False,False,6,6,
89,7046,176,False,False,0,1220.2714735730617,107.80999755859375,4446.14990234375,107.37000274658203,7440.7000732421875,3088.3999633789062,3881.0000610351562,-2152.2000122070312,5185.2001953125,-2116.7999267578125,0.0,-0.544372107431821,-0.3452856034759757,1.212822167459746,76561198039309853,enpitsu,28.0,-4.590000152587891,4223.68017578125,97.41999816894531,-4351.199951171875,-1686.9000244140625,213.4000015258789,-4991.9000244140625,-2306.4999389648438,-99.79999542236328,128.0,128.0,,-0.6893349138516017,-2.5025984688286793,1.1963163232373584,True,12,False,,False,9,,bf81d8692db,games5425898691,20.0,-2794.2099609375,2916.389892578125,17.020000457763672,5845.30029296875,-8602.19970703125,1.8000000715255737,0.19999999552965164,0.0,2381.1000061035156,255.0,255.0,,0.009522786651842951,-0.9207567851157922,-1.953354865236722e-05,True,12,66.0,False,False,12,,Myxow,b989b169aab,8,-3138.389892578125,4065.64990234375,16.989999771118164,4194.700012207031,11940.2001953125,5.400000214576721,0.0,0.0,-2299.2999267578125,205.0,3.0,,0.009571641784384405,1.1670802691918853,3.671231562060556e-06,True,6,255.0,False,6,12,,Sayrox-尺ㄖㄩᎶ乇,b46d711507b,44.0,-729.0399780273438,3772.2099609375,16.989999771118164,10488.699951171875,10613.299560546875,5.099999904632568,-0.09999999776482582,0.0,2088.300018310547,255.0,255.0,,0.009548361633713323,0.8583731876031393,2.0863728947113886e-05,True,47.0,False,False,6,6,
90,7097,178,False,False,1,10386.009205407381,-1426.989990234375,-4982.89013671875,116.69999694824219,-17052.5,1415.7000732421875,669.1000366210938,3118.2998657226562,-399.50000762939453,-1784.4999694824219,1.0,0.9592395237938257,1.6100210793602554,-3.034240535652599,b46d711507b,Sayrox-尺ㄖㄩᎶ乇,44.0,-1266.52001953125,-5045.97998046875,45.61000061035156,-12810.30029296875,-1443.2000732421875,1789.1000366210938,-3169.1000366210938,-581.1000061035156,-853.7000274658203,255.0,128.0,,0.18091756309529103,-0.09439670811283338,0.6002606251673173,True,6,False,47.0,False,6,,b989b169aab,Myxow,8.0,431.2300109863281,-4547.10009765625,16.989999771118164,-14737.7001953125,-3347.39990234375,5.099999904632568,-0.5999999865889549,0.29999999329447746,0.29999999329447746,159.0,128.0,,-0.009641807593478387,-0.22342918313493715,-5.2955816712882216e-05,True,12,196.0,False,6,6,,enpitsu,76561198039309853,28,418.67999267578125,-3447.679931640625,17.059999465942383,-2022.1000671386719,10000.700073242188,1.8000000715255737,-0.29999999329447746,1.0000000149011612,36.09999895095825,255.0,128.0,,-0.016682858571506837,1.3666083909360374,-9.315292928121951e-05,True,10,,False,False,12,,games5425898691,bf81d8692db,20.0,178.19000244140625,-2659.550048828125,60.58000183105469,-17673.1005859375,1068.3000183105469,-1625.8999633789062,-267.5,-2641.7999267578125,-4.000000059604645,255.0,128.0,,0.584099115680681,0.09975350040331828,-0.002264426540162742,True,66.0,False,False,14,14,
91,7118,178,False,False,1,10637.434015182558,-2653.85009765625,-4887.64013671875,92.83000183105469,-15029.7998046875,958.7000274658203,659.8999786376953,1953.2000732421875,-4909.5001220703125,-1784.4999694824219,1.0,-0.4505807375363825,-0.4628078599745874,-0.034792668041803934,b46d711507b,Sayrox-尺ㄖㄩᎶ乇,44.0,-2434.320068359375,-5019.740234375,33.310001373291016,-17383.199462890625,1438.8999938964844,-720.0,1269.7000122070312,7.900000214576721,144.60000038146973,255.0,128.0,,-0.05513953991770178,0.07354316186293675,0.4384964006589751,True,6,False,11.0,False,6,,b989b169aab,Myxow,8.0,-627.2000122070312,-4785.6201171875,16.989999771118164,-12479.300537109375,-2468.6000061035156,5.099999904632568,-1.2999999523162842,1.7000000178813934,-448.69998931884766,218.0,120.0,,-0.009722906355296643,-0.18900995710464752,-7.006901955270591e-05,True,12,196.0,False,6,6,,enpitsu,76561198039309853,28,230.5,-2545.8701171875,17.059999465942383,-2692.0999145507812,12870.799560546875,1.8000000715255737,-0.29999999329447746,0.3999999910593033,0.0,255.0,128.0,,-0.016710159387716868,1.3645914728382194,-4.2831185354153653e-05,False,10,,False,False,12,,games5425898691,bf81d8692db,20.0,-1213.9300537109375,-2543.47998046875,17.010000228881836,-19424.599609375,3562.7999877929688,0.29999999329447746,2.0999999344348907,-0.0,-1360.7000732421875,255.0,0.0,,-0.00960606869811511,0.1998520876650607,-0.00017693538848588522,False,44.072301034004454,True,False,14,14,
92,7127,179,False,False,1,10724.747244719769,-3086.2900390625,-4817.990234375,186.52000427246094,-14495.899658203125,10834.000244140625,7264.6002197265625,3463.800048828125,-894.4999694824219,-1010.9999847412109,1.0,-0.8872763386154318,2.9427173717021033,3.1071939105572244,b46d711507b,Sayrox-尺ㄖㄩᎶ乇,44.0,-2989.659912109375,-4946.60009765625,100.08999633789062,-15606.700439453125,5819.6002197265625,5153.900146484375,-835.2999877929688,1456.6000366210938,-3148.5000610351562,255.0,128.0,,0.29890328446513187,0.4131747000304426,0.8580067002721795,True,6,False,0.0,False,6,,b989b169aab,Myxow,8.0,-1045.0,-4853.02978515625,16.989999771118164,-13103.299560546875,-1205.8999633789062,5.099999904632568,-0.09999999776482582,0.09999999776482582,-1095.2999877929688,149.0,81.0,,-0.009598437721873033,-0.07792664856865227,-0.00011712581047219336,True,12,196.0,False,6,6,,enpitsu,76561198039309853,28,135.80999755859375,-2093.169921875,17.059999465942383,-2838.2998657226562,13570.2001953125,1.8000000715255737,-0.3999999910593033,0.3999999910593033,0.0,255.0,128.0,,-0.016716962848443644,1.3645914430889579,-3.445701350389026e-05,False,10,,False,False,12,,games5425898691,bf81d8692db,20.0,-1849.6500244140625,-2230.340087890625,17.010000228881836,-16385.799560546875,14961.600341796875,0.0,-2.5999999046325684,2.3999999463558197,-955.2999877929688,255.0,128.0,,-0.009594061216569192,0.8074737192150309,0.0001428391829669301,False,46.47790084090284,True,False,14,14,
93,7153,180,False,False,1,10021.989761671932,-4001.699951171875,-3603.72998046875,586.6300048828125,154.79999542236328,13443.800048828125,1034.7000122070312,2126.4999389648438,-813.3000183105469,5551.199951171875,1.0,0.9603259712059358,-2.070203271036895,1.7085353894819693,b46d711507b,Sayrox-尺ㄖㄩᎶ乇,44.0,-4033.47998046875,-3883.97998046875,449.6499938964844,-5230.2001953125,14259.3994140625,-2314.4000244140625,-2105.2000427246094,175.0,-1413.800048828125,255.0,0.0,,-0.17708849935155793,1.2502290684437916,1.5601165314387127,True,6,False,0.0,False,6,,b989b169aab,Myxow,8.0,-1858.780029296875,-4137.14990234375,16.989999771118164,-1702.7999877929688,12850.30029296875,5.099999904632568,-0.0,-0.9000000357627869,-14.299999475479126,214.0,133.0,,-0.009576996431195969,1.4495824647217155,0.00013018134886999774,True,12,226.0,False,6,6,,enpitsu,76561198039309853,28,30.40999984741211,-774.3499755859375,32.36000061035156,382.90000915527344,14151.400146484375,3159.4000244140625,-0.0,1.0000000149011612,-84.89999771118164,255.0,128.0,,-0.016774845747250848,1.6069462967361499,0.00013171692026919747,False,11,31.0,False,False,14,,games5425898691,bf81d8692db,20.0,-3121.300048828125,-580.280029296875,17.010000228881836,-12783.800048828125,19092.80029296875,2.5,0.09999999776482582,-0.09999999776482582,-0.19999999552965164,255.0,128.0,,-0.009599298103603503,0.9808416167263208,3.014122910192307e-05,True,12.0,False,False,14,14,
94,7210,182,False,False,1,7740.242172556709,-3602.860107421875,-1158.5400390625,93.13999938964844,4784.2999267578125,8443.599853515625,0.0,-4295.10009765625,2761.6000366210938,3150.4000854492188,1.0,0.17763718329648717,-0.4212278632856273,-1.8140213564958265,b46d711507b,Sayrox-尺ㄖㄩᎶ乇,44.0,-3852.090087890625,-1247.3900146484375,18.729999542236328,3937.7999877929688,13533.00048828125,-467.99999237060547,144.49999809265137,-1338.2000732421875,-1722.7999877929688,255.0,0.0,,-0.030776705155152587,1.8843896444824644,0.07456088061032885,True,6,False,0.0,False,6,,b989b169aab,Myxow,8.0,-2223.469970703125,-1280.1400146484375,16.989999771118164,-1311.4999389648438,14039.000244140625,5.099999904632568,-0.0,-0.0,0.0,197.0,128.0,,-0.00959312203613071,1.477617349666879,-3.3627701450956082e-06,True,12,226.0,False,6,6,,enpitsu,76561198039309853,28,163.14999389648438,3170.429931640625,17.059999465942383,696.2000274658203,19289.3994140625,2.0000000298023224,0.5000000074505806,-0.0,0.0,255.0,128.0,,-0.01682590051727828,1.606872266889322,1.691404789446731e-06,True,12,61.0,False,False,14,,games5425898691,bf81d8692db,20.0,-3575.570068359375,2186.340087890625,17.010000228881836,6868.0999755859375,11601.199951171875,1.2999999523162842,-0.7000000029802322,-1.1999999731779099,-1456.0000610351562,255.0,0.0,,-0.009559636866695762,2.106857514262519,-0.000251875061645743,True,248.74936761394622,True,False,14,14,
95,7219,182,False,False,1,7440.404797103183,-3453.760009765625,-896.489990234375,93.13999938964844,4398.299865722656,7705.0,0.0,-4734.800109863281,2848.800048828125,2337.7000427246094,1.0,1.2885677322478608,1.6538797061764747,1.4194734042910766,b46d711507b,Sayrox-尺ㄖㄩᎶ乇,44.0,-3601.8701171875,-845.1699829101562,17.020000457763672,9848.200073242188,9968.499755859375,2.3000000417232513,2.3000000417232513,5.799999833106995,-1718.6000061035156,255.0,0.0,,-0.009425564488159911,2.3740338083664905,-0.0005051148990731678,True,6,False,0.0,False,6,,b989b169aab,Myxow,8.0,-2314.919921875,-813.2899780273438,16.989999771118164,-5520.10009765625,12311.500244140625,5.400000214576721,-0.0,-0.7000000029802322,2087.4000549316406,128.0,238.0,,-0.009618999943087366,1.0932570586301023,6.425491168487714e-05,True,12,226.0,False,6,6,,enpitsu,76561198039309853,28,106.68000030517578,3822.06005859375,17.059999465942383,-3266.0000610351562,18854.100341796875,1.899999976158142,-0.0,0.3999999910593033,57.69999980926514,255.0,0.0,True,-0.016787016196045865,1.3929503380527055,-5.05713746750273e-05,True,12,61.0,False,False,14,,games5425898691,bf81d8692db,20.0,-3203.4599609375,2523.8701171875,17.010000228881836,14732.900390625,6617.1002197265625,0.5999999865889549,0.09999999776482582,-0.0,-2033.800048828125,255.0,0.0,,-0.009587342846679753,2.7864016953854516,-5.725047450823606e-06,True,220.52732907315738,True,False,14,14,
96,7227,182,False,False,1,7110.379336060323,-3136.929931640625,-716.02001953125,120.11000061035156,12944.3994140625,3186.400146484375,1597.2000122070312,-4099.4000244140625,1000.1000213623047,-2801.099853515625,1.0,0.33099680843949,2.5760632526581033,1.258405424082876,b46d711507b,Sayrox-尺ㄖㄩᎶ乇,44.0,-3309.840087890625,-656.6199951171875,17.020000457763672,12782.19970703125,4274.89990234375,1.2999999523162842,14.900000095367432,3.3000001311302185,-2232.899932861328,255.0,0.0,,-0.009692097877170203,2.879599315984153,-0.0005024093178846579,True,6,False,0.0,False,6,,b989b169aab,Myxow,8.0,-2474.68994140625,-602.8800048828125,16.989999771118164,-5855.10009765625,5111.400146484375,5.099999904632568,0.7000000029802322,2.199999988079071,259.3000030517578,244.0,130.0,,-0.009647280459587546,0.6890728695610377,-0.0001891457613805303,True,12,226.0,False,6,6,,enpitsu,76561198039309853,28,22.579999923706055,4308.60009765625,17.059999465942383,-2644.5001220703125,18843.599853515625,2.3000000417232513,0.09999999776482582,0.09999999776482582,-1471.199951171875,255.0,0.0,True,-0.016782525763166557,1.4686466427690161,-0.0002727342091773143,True,12,92.0,False,False,14,,games5425898691,bf81d8692db,20.0,-2772.889892578125,2589.35009765625,17.010000228881836,17802.099609375,-1654.4999694824219,0.5999999865889549,0.19999999552965164,-0.0,-1970.0999450683594,255.0,0.0,,-0.009594322280099115,-2.979455265847655,-2.7157298582621326e-05,True,195.49798705244578,True,False,14,14,
97,7247,183,False,False,1,6452.102945228734,-2165.409912109375,-539.5599975585938,95.51000213623047,11974.300537109375,2576.099853515625,1516.3999938964844,-3221.4999389648438,4425.799865722656,-2456.300048828125,1.0,0.7912907627590283,-1.988404886220717,-1.4090209753085905,b46d711507b,Sayrox-尺ㄖㄩᎶ乇,44.0,-2290.56005859375,-714.9099731445312,17.0,14027.5,-218.70000839233398,3.8999998569488525,-1.0999999940395355,-0.0,1893.0000305175781,255.0,255.0,,-0.009542299431649135,3.126448172980761,0.0001855537779114989,True,6,False,0.0,False,6,,b989b169aab,Myxow,8.0,-3105.18994140625,-513.1099853515625,16.989999771118164,-8011.300048828125,-4428.299865722656,5.5000001192092896,0.5000000074505806,0.19999999552965164,2389.1000366210938,187.0,255.0,,-0.009570876988210263,-0.5461367916337811,5.293746467476463e-05,True,12,226.0,False,6,6,,enpitsu,76561198039309853,28,157.36000061035156,5448.1201171875,20.56999969482422,7001.5997314453125,3100.5999755859375,156.30000114440918,-26.099998950958252,85.50000190734863,-1807.4000549316406,255.0,0.0,False,-0.020514793043002747,-3.022745793932816,0.04107392240381242,True,12,92.0,False,False,14,,games5425898691,bf81d8692db,20.0,-1733.06005859375,1523.27001953125,17.010000228881836,9860.999755859375,-20778.798828125,0.0,-0.19999999552965164,0.7999999821186066,-12.5,255.0,128.0,,-0.009587616469326713,-2.0123427226508315,6.40342423245336e-05,True,131.60605580576004,True,False,14,14,
98,7264,184,False,False,1,5893.267919212544,-1424.1600341796875,-277.3299865722656,93.1500015258789,12297.60009765625,9551.500244140625,0.0,-1325.7000732421875,4403.0999755859375,-1319.9000549316406,1.0,-0.22089011951248025,-2.225508085392495,1.3416251216159363,b46d711507b,Sayrox-尺ㄖㄩᎶ乇,44.0,-1478.31005859375,-447.4700012207031,46.599998474121094,9992.19970703125,8964.299926757812,3507.9998779296875,-205.9000015258789,-117.79999732971191,2418.9999389648438,255.0,255.0,,-0.012949733524981468,2.2529375043142656,-0.0033173101809662506,True,7,False,0.0,False,6,,b989b169aab,Myxow,8.0,-3282.02001953125,-1056.0799560546875,16.989999771118164,3923.5000610351562,-12701.400146484375,3.1999999284744263,0.19999999552965164,-0.0,2308.699951171875,255.0,235.0,,-0.009545437841338883,-1.936360929882473,-1.2304914516149077e-05,True,12,191.55864105942425,True,6,6,,enpitsu,76561198039309853,28,539.0499877929688,5210.490234375,16.979999542236328,5708.900146484375,-8089.69970703125,17.899999618530273,20.799999237060547,3.700000047683716,-97.29999542236328,255.0,128.0,False,-0.015580852282794683,-2.173377354551878,-0.0005191693033067321,True,12,92.0,False,False,14,,games5425898691,bf81d8692db,20.0,-1313.969970703125,224.67999267578125,46.209999084472656,734.4000244140625,-22725.10009765625,3467.7999877929688,414.70001220703125,-26.19999885559082,-991.5000152587891,255.0,128.0,,-0.018276807689192542,-1.4954972413535201,0.0003727652703754874,True,100.0,False,False,14,16,
