,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
64,5077,141,False,False,0,5200.9123617928735,-2.630000114440918,16.389999389648438,92.48999786376953,-8755.10009765625,26430.400390625,796.6999816894531,-2062.2000122070312,-59.29999828338623,3438.800048828125,0.0,-0.00024460917644694095,0.028666864427222043,-0.01718799319193759,5013215957347831402,DonBon130,18.0,65.44999694824219,-148.22000122070312,75.86000061035156,3499.89990234375,19954.49951171875,3025.8999633789062,3664.1000366210938,-970.8999633789062,3985.10009765625,240.0,255.0,True,-0.02244390544137877,1.570585723777121,-0.21352919955903432,,False,4,False,0.0,False,,815583620644839525,NSK-Giorgioss,16.0,0.0,-1643.6800537109375,17.010000228881836,0.0,10352.5,2.5,-0.19999999552965164,0.0,0.0,128.0,,,0.009574926869779374,1.5708498977903749,2.5626691292262135e-07,True,64.0,False,4,False,4,,enpitsu,76561198039309853,28.0,0.0,2640.8701171875,17.049999237060547,0.0,-9155.399780273438,3.1999999284744263,-0.3999999910593033,0.0,0.0,255.0,,,0.016716317243590257,-1.5708181059660289,-1.8179462366084026e-07,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,17.0,-33.220001220703125,156.57000732421875,96.73999786376953,-1655.3999328613281,-22836.10107421875,80.60000419616699,5493.699951171875,-243.99999618530273,94.20000076293945,255.0,179.0,,1.3346349321284883,-2.068156096129453,-0.4530882637104787,True,31.0,False,4,False,3,
65,5340,151,False,True,1,1239.4512108926453,2017.81005859375,4612.9501953125,279.739990234375,-13424.300537109375,4128.2000732421875,417.79998779296875,1590.2000427246094,1435.5999755859375,5604.4000244140625,1.0,-0.4090005747138965,2.522906519022418,1.560025309260307,76561198039309853,enpitsu,28.0,2131.1298828125,4652.85986328125,223.02999877929688,-6960.10009765625,13139.69970703125,2.800000011920929,1395.7000732421875,-5179.2999267578125,1214.800033569336,128.0,255.0,,-0.04475371404644467,1.3239451380607796,-1.2080272646281338,True,3,4,False,122.0,False,,bf81d8692db,games5425898691,18.0,-1369.06005859375,3259.330078125,17.020000457763672,1348.6000061035156,11856.400146484375,1.5999999642372131,0.5000000074505806,0.3999999910593033,-1986.6999816894531,128.0,6.0,,-0.009681200248699586,1.7268941607584063,-9.135913183812544e-05,True,188.0,False,6,False,6,,NSK-Giorgioss,815583620644839525,16.0,1822.3299560546875,4211.669921875,137.3300018310547,-2597.2000122070312,16724.7998046875,3250.8999633789062,-2160.2999877929688,-4943.0999755859375,-1071.6000366210938,255.0,255.0,True,0.18700177365218293,2.0656848904245506,-0.2802077217043917,True,153.0,False,8,False,7,,DonBon130,5013215957347831402,18.0,126.66000366210938,4784.25,274.8999938964844,21190.70068359375,-3893.0999755859375,-8049.5001220703125,-2798.900146484375,-1147.2000122070312,1409.7000122070312,128.0,224.0,False,-0.22037319528786242,3.076068484180195,0.09842532903898726,True,139.0,False,8,False,6,
66,5345,151,False,False,0,9922.540567359865,-1804.8499755859375,-4740.830078125,298.20001220703125,6224.6002197265625,-23097.900390625,6355.30029296875,-4664.2999267578125,-95.39999961853027,3772.9000854492188,0.0,0.1458143225389787,-1.4836642988000406,1.858027150483391,815583620644839525,NSK-Giorgioss,16.0,-1779.5,-4491.259765625,177.38999938964844,2545.2000427246094,-16820.799560546875,303.8999938964844,2557.7999877929688,4746.400146484375,-1085.4000091552734,255.0,255.0,True,-0.19872105415120353,-2.0650869004185775,-1.5744755854433878,True,7,8,False,153.0,False,,5013215957347831402,DonBon130,18.0,-476.9700012207031,-4719.89013671875,132.38999938964844,-20821.99951171875,3830.5999755859375,-8987.100219726562,1083.499984741211,1028.7000274658203,1272.2000122070312,45.0,128.0,False,0.04757429445327301,-2.876752080808164,-0.22414165325290264,True,139.0,False,8,False,6,,enpitsu,76561198039309853,28.0,-2038.3299560546875,-4828.06005859375,221.2100067138672,6960.10009765625,-13139.69970703125,-154.49999809265137,-1287.1000671386719,5338.3001708984375,308.0999946594238,128.0,255.0,,0.07829217023851415,-1.302008881189375,-2.1981068578196616,True,122.0,False,4,False,3,,games5425898691,bf81d8692db,18.0,1315.219970703125,-3439.949951171875,17.020000457763672,-5011.199951171875,-10012.000122070312,1.7000000178813934,-0.7000000029802322,0.3999999910593033,-2306.699981689453,255.0,0.0,,0.009615364056720659,-2.0875855720594507,-1.6122063324852458e-05,True,188.0,False,6,False,6,
67,5394,153,False,False,1,2289.8392028352173,1235.31005859375,2875.43994140625,169.0,21046.69921875,-4797.200012207031,5393.3001708984375,2025.2999877929688,-2040.0999450683594,5266.400146484375,1.0,1.1978033777393653,1.819214486468209,1.6436690303782169,bf81d8692db,games5425898691,18.0,1043.5899658203125,2856.669921875,114.3499984741211,16610.6005859375,-15787.19970703125,1779.1999816894531,3929.8001098632812,3847.9000854492188,-14.40000057220459,255.0,142.0,,-1.0356590733934652,-2.3412209858522135,-0.00735630318264311,True,7,8,False,114.0,False,,76561198039309853,enpitsu,28.0,1278.3499755859375,5046.14990234375,52.93000030517578,-1225.5999755859375,-278.1999969482422,-1428.6000061035156,3642.60009765625,120.9000015258789,273.8999938964844,255.0,255.0,,-0.08856359478222496,-0.0393348348687262,-0.5360752533587105,True,109.44621071764219,True,4,False,4,,NSK-Giorgioss,815583620644839525,16.0,1562.7900390625,5102.990234375,503.0899963378906,4302.39990234375,-2.5999999046325684,2847.60009765625,0.19999999552965164,2338.699951171875,0.0,255.0,0.0,False,0.6241019357020265,3.129875614934559,1.5639227255735024,True,153.0,False,8,False,8,,DonBon130,5013215957347831402,18.0,941.4099731445312,4666.68017578125,17.010000228881836,-7839.89990234375,-3262.9998779296875,3.0000001192092896,-2.0000000298023224,-0.0,-2306.199951171875,0.0,255.0,False,-0.009616092381805857,2.960351401260261,0.00011000712066941208,True,139.0,False,8,False,6,
68,5467,155,False,True,0,7014.842527711568,-2619.030029296875,-1659.93994140625,166.32000732421875,12265.50048828125,27598.00048828125,5853.699951171875,-128.69999885559082,5902.8997802734375,-1066.8000030517578,0.0,0.8021227865156049,2.1005364075500403,0.8331513838527542,815583620644839525,NSK-Giorgioss,17.0,-2689.93994140625,-1849.5699462890625,74.91000366210938,3737.6998901367188,22581.4990234375,2145.800018310547,-2803.0999755859375,-4731.199951171875,86.99999809265137,255.0,255.0,True,0.014609472750180754,1.0372798826218554,-0.8317926504391733,True,9,10,False,,False,,5013215957347831402,DonBon130,19.0,-2546.39990234375,-1922.0699462890625,117.91999816894531,-2611.9000244140625,22756.298828125,103.99999618530273,-2201.300048828125,5039.700012207031,-68.09999942779541,243.0,0.0,True,0.012387435442781869,1.9825926391143518,1.4487128747558282,,0.0,False,10,False,7,,enpitsu,76561198039309853,28.0,-2226.429931640625,-2419.3701171875,17.040000915527344,-4883.2000732421875,16080.6005859375,4.799999892711639,-0.09999999776482582,0.0,-2023.3999633789062,255.0,128.0,,0.016765822192200075,1.7983188065426554,-1.9626959299942323e-05,True,,False,5,False,4,,games5425898691,bf81d8692db,18.0,-3433.260009765625,2263.030029296875,17.0,1895.2000427246094,22498.798828125,3.8999998569488525,0.0,0.0,-57.69999980926514,255.0,128.0,,0.009600382953877292,1.4808892913237424,1.1091963046021132e-05,,67.0,False,8,False,8,
69,5532,158,False,False,1,9681.458669393598,-163.0500030517578,-4483.35986328125,202.8800048828125,-36570.0,-4767.0001220703125,406.50001525878906,4094.7000122070312,-1996.4999389648438,3904.7000122070312,1.0,0.46970084013924757,2.4310026420137842,2.4376809894640235,bf81d8692db,games5425898691,18.0,-13.350000381469727,-4548.490234375,185.22999572753906,-20659.09912109375,-2534.199981689453,1348.2000732421875,4901.000061035156,-1156.8000030517578,2211.6000366210938,255.0,255.0,,0.23723709391811332,0.41812907964162066,-0.6305006606219602,True,9,10,False,152.51293775599493,True,,76561198039309853,enpitsu,28.0,3274.7900390625,-2247.610107421875,17.059999465942383,-1582.4000549316406,-20096.400146484375,1.8000000715255737,-0.09999999776482582,0.5000000074505806,-0.09999999776482582,255.0,128.0,,-0.0167919157679586,-1.4921882978941132,4.206676322723427e-05,True,,False,6,False,6,,NSK-Giorgioss,815583620644839525,17.0,1346.4000244140625,18.489999771118164,124.86000061035156,-12428.800048828125,11807.099609375,714.1000366210938,-5162.1002197265625,-1607.8999328613281,-1008.0999755859375,255.0,68.0,False,-0.029421453132800413,-1.3784043471876872,-2.925646431768013,True,,False,12,False,11,,DonBon130,5013215957347831402,19.0,1637.6700439453125,-2335.85009765625,17.010000228881836,-16383.199462890625,-9126.400146484375,0.5000000074505806,0.5000000074505806,0.09999999776482582,-0.5000000074505806,255.0,128.0,False,-0.009558092839301854,-0.508172189143834,4.648929849921961e-05,True,27.83703209764214,True,10,False,8,
70,5616,161,False,False,1,8649.512432587546,-3628.7900390625,-2231.590087890625,1910.5699462890625,16655.999755859375,14442.60009765625,1849.1000366210938,1962.1000671386719,3122.3001098632812,-789.1999816894531,1.0,0.8667931758779401,3.1032615531762264,2.103613690313387,bf81d8692db,games5425898691,18.0,-3784.080078125,-2303.949951171875,1898.1800537109375,11206.099853515625,14154.7998046875,5706.7999267578125,-2099.499969482422,984.4000244140625,-2454.9000549316406,255.0,0.0,,-0.39862992544767545,1.626102533173633,1.5500346857279075,True,11,12,False,51.412860124341904,True,,76561198039309853,enpitsu,28.0,-240.63999938964844,-3444.43994140625,17.059999465942383,4522.0001220703125,14921.099853515625,2.3000000417232513,-0.0,-0.0,-2075.800018310547,255.0,128.0,,-0.01676805189048168,1.9320818371906654,1.144492219408356e-06,True,31.0,False,6,False,6,,NSK-Giorgioss,815583620644839525,16.0,-2565.570068359375,4221.41015625,17.0,-22495.2001953125,-884.7000122070312,4.099999964237213,-0.0,-0.19999999552965164,2523.000030517578,255.0,255.0,True,-0.009552334458178257,-0.16368602743508348,0.00015022974672959676,True,21.0,False,14,False,14,,DonBon130,5013215957347831402,18.0,-3820.360107421875,-2908.820068359375,17.440000534057617,-364.3000030517578,20476.8994140625,36.40000104904175,-16.49999976158142,124.30000305175781,-174.3000030517578,204.0,128.0,False,-0.011563278640751441,1.5692727009855765,0.014276140406260646,False,231.0,False,10,False,8,
71,5688,164,False,True,1,3725.396229284817,512.9400024414062,1434.3499755859375,211.08999633789062,-466.89998626708984,25989.3994140625,-12109.89990234375,-3700.8999633789062,-4360.299987792969,-1813.8999938964844,1.0,-0.9434010397504414,0.718294775570859,-0.31710994532243336,76561198039309853,enpitsu,28.0,606.8400268554688,1226.4200439453125,241.39999389648438,-1096.9999694824219,18130.999755859375,-150.20000457763672,1454.7000122070312,-3082.7999877929688,-4316.199951171875,255.0,128.0,,0.34947290555880617,1.7446530948566141,-2.1357857083000815,True,7,8,False,0.0,False,,bf81d8692db,games5425898691,18.0,-1067.68994140625,1734.8399658203125,677.3599853515625,10663.399658203125,15966.600341796875,-12663.199462890625,81.09999656677246,-31.80000066757202,375.6999969482422,255.0,128.0,,-0.03441122952059012,2.1006476627872477,0.9457917350510338,True,37.0,False,12,False,12,,NSK-Giorgioss,815583620644839525,16.0,-284.239990234375,3867.31005859375,16.15999984741211,15434.49951171875,3277.60009765625,-20.0,239.50000762939453,123.59999656677246,730.9999847412109,33.0,248.0,False,-0.013749127030504666,2.9767537185659942,-0.009100806490877501,True,200.0,False,16,False,16,,DonBon130,5013215957347831402,18.0,-3519.510009765625,1331.7900390625,17.010000228881836,5770.30029296875,13694.000244140625,2.3999999463558197,-0.0,0.19999999552965164,-742.0999908447266,234.0,78.0,False,-0.00957436587502588,1.982673014956266,-5.934952659205896e-05,True,255.0,False,10,False,8,
72,5740,165,True,True,1,625.2870072133801,272.2300109863281,5096.47021484375,400.1400146484375,5791.5997314453125,21839.19921875,-4490.4998779296875,-5775.30029296875,1406.4999389648438,816.5000152587891,1.0,0.20233980537233748,1.3818813182939964,-0.9521581763681926,bf81d8692db,games5425898691,18.0,87.12000274658203,4857.830078125,414.6099853515625,7423.599853515625,14423.699951171875,1094.800033569336,1824.2999267578125,1166.8000030517578,5055.7000732421875,255.0,70.0,,0.6096237447286958,2.1763318385389723,1.8880538344808464,True,13,14,False,0.0,False,,76561198039309853,enpitsu,28.0,563.6599731445312,3534.909912109375,17.059999465942383,-0.0,-1.2999999523162842,1.899999976158142,0.7000000029802322,-0.0,0.0,128.0,,,-0.01676742024260518,1.5194994395876047,2.7610717627730594e-06,True,,False,8,False,8,,NSK-Giorgioss,815583620644839525,16.0,668.489990234375,4379.77001953125,560.2000122070312,469.59999084472656,2437.4000549316406,3235.7998657226562,5031.7999267578125,-935.5999755859375,-2013.699951171875,255.0,255.0,True,0.091602436640336,0.32232960740634076,1.1441551327763149,True,153.01581935216026,True,18,4,16,,DonBon130,5013215957347831402,18.0,-2028.5799560546875,3757.5400390625,17.010000228881836,7657.2998046875,12655.400390625,2.3999999463558197,-0.0,-0.29999999329447746,0.0,225.0,,,-0.009581760618527885,2.1149289743518076,1.9903178129017584e-05,True,255.0,False,10,False,8,
73,5997,165,False,True,1,5202.267900983463,1.2200000286102295,15.260000228881836,93.70999908447266,1404.1000366210938,30598.1005859375,4085.7000732421875,5603.800048828125,-312.90000915527344,-2120.8999633789062,1.0,-0.0022470749109414026,0.018169663483753856,-0.04787360388641925,bf81d8692db,games5425898691,17.0,-4.190000057220459,-288.2900085449219,60.84000015258789,-269.20000076293945,22818.1005859375,2765.4998779296875,-4463.900146484375,397.09999084472656,-740.1000213623047,128.0,128.0,,-0.10066469120800925,1.6738434043732464,-0.0004148192140531403,True,3,4,False,22.0,False,,76561198039309853,enpitsu,28.0,-259.17999267578125,-3818.469970703125,17.049999237060547,-352.5,-2281.3999938964844,3.100000023841858,0.29999999329447746,-0.0,1245.1000213623047,0.0,128.0,,-0.016947189727776344,1.4780398847496277,0.00018317148727277702,True,76.0,False,False,False,False,,NSK-Giorgioss,815583620644839525,16.0,-597.219970703125,2400.47998046875,17.010000228881836,-6055.9002685546875,8435.900268554688,2.8999999165534973,-0.09999999776482582,-0.0,-2397.2999572753906,255.0,0.0,,-0.009504460704697475,0.9994554843860072,-7.496575443045009e-06,True,87.0,False,4,False,4,,DonBon130,5013215957347831402,21.0,-2551.409912109375,4276.39990234375,16.989999771118164,7655.0,3987.9998779296875,3.8999998569488525,2.3999999463558197,-1.0000000149011612,17.59999990463257,255.0,67.0,,-0.009575504445130124,2.6209499111890997,-0.0005479394472364354,True,41.118434347132215,True,4,False,4,
74,6027,167,False,False,0,8476.303452548698,-167.85000610351562,-3304.969970703125,152.8800048828125,-23782.39990234375,-3006.4999389648438,5589.2999267578125,3835.0,3917.9998779296875,2437.4000549316406,0.0,0.060222110977686115,-0.07711895949713199,-0.24844890176031995,815583620644839525,NSK-Giorgioss,16.0,45.77000045776367,-3358.22998046875,103.87000274658203,-17380.10009765625,-2129.199981689453,2444.7000122070312,-4089.2999267578125,-3653.2998657226562,-424.90001678466797,255.0,1.0,True,0.411284622602927,-3.007427884882217,0.47269344298126487,True,5,6,False,55.762683932499215,True,,5013215957347831402,DonBon130,21.0,1114.8199462890625,-4626.759765625,16.989999771118164,-15655.899658203125,-1391.199951171875,4.799999892711639,0.09999999776482582,-0.3999999910593033,-60.50000190734863,244.0,128.0,,0.009528220995820298,-3.059486301679948,4.042512801324388e-05,True,0.0,False,4,False,4,,enpitsu,76561198039309853,28.0,8.65999984741211,4525.93994140625,17.049999237060547,64.40000057220459,8957.100219726562,3.1999999284744263,-0.19999999552965164,1.2999999523162842,-13.300000429153442,255.0,128.0,,0.016717372523663745,-1.5841705023217691,0.00010184077314449771,True,107.0,False,False,False,False,,games5425898691,bf81d8692db,17.0,54.61000061035156,-1881.199951171875,19.760000228881836,-360.49999237060547,-19754.69970703125,-1830.8999633789062,3423.3999633789062,-617.5,399.50000762939453,255.0,0.0,,-0.07801840106744103,-1.5822685670173464,-0.005584163154356683,False,53.0,False,4,False,4,
75,6156,171,False,False,1,2484.615665375099,1209.800048828125,2675.280029296875,102.83999633789062,-24890.70068359375,9799.299926757812,6768.900146484375,317.39999771118164,-5435.7000732421875,-2520.2000427246094,1.0,0.45189988304466033,-1.1310136802707966,2.984930269574343,bf81d8692db,games5425898691,18.0,1323.5,2574.43994140625,184.32000732421875,-18506.700439453125,9861.900024414062,715.5000305175781,488.49998474121094,-5106.300048828125,-1984.1000366210938,255.0,128.0,,-0.5233368763153178,1.639550922934676,-1.5855367547284454,True,5,6,False,148.93421070037346,True,,76561198039309853,enpitsu,28.0,9.149999618530273,-3242.02001953125,17.049999237060547,178.1999969482422,13069.69970703125,3.0000001192092896,-0.7999999821186066,-0.0,0.0,255.0,,,-0.016663302676490042,1.5844596242853586,6.061404257909654e-07,True,129.0,False,False,False,False,,NSK-Giorgioss,815583620644839525,16.0,1407.8900146484375,2999.219970703125,139.7100067138672,-15164.300537109375,-14030.999755859375,2480.800018310547,5461.7999267578125,-16.799999475479126,-646.2999725341797,255.0,253.0,True,-0.1837147348176488,-0.3141613179024107,-0.7503635361203891,True,0.0,False,8,False,7,,DonBon130,5013215957347831402,20.0,923.510009765625,3318.610107421875,159.91000366210938,26.90000057220459,-17355.899658203125,3118.699951171875,1803.699951171875,-2844.8001098632812,869.1000366210938,242.0,0.0,True,0.23476042690338775,-2.076348021582573,0.04487406138273018,False,31.0,False,8,False,7,6.0
76,6290,176,False,False,0,6991.035682661936,2934.659912109375,-708.1300048828125,271.67999267578125,8763.599853515625,18705.799560546875,-8482.2998046875,-1750.5000305175781,5734.7998046875,217.29999542236328,0.0,0.08571934160061133,2.9981179671806553,1.426397958521128,815583620644839525,NSK-Giorgioss,16.0,2791.669921875,-838.47998046875,248.82000732421875,11330.400390625,15458.399658203125,932.2000122070312,191.39999389648438,114.60000038146973,-152.2000026702881,255.0,177.0,False,-0.6857528922600167,0.15991451375927232,0.45373283459737485,True,8,10,False,14.0,False,,5013215957347831402,DonBon130,18.0,-2426.739990234375,-253.11000061035156,17.010000228881836,11700.6005859375,4773.299865722656,2.3999999463558197,0.29999999329447746,0.29999999329447746,0.0,237.0,128.0,False,0.009513542359429953,0.3873577637060476,-4.1707152642175374e-05,False,255.0,False,8,False,8,,enpitsu,76561198039309853,28.0,3002.0,3454.739990234375,17.049999237060547,-1215.199966430664,-4900.5999755859375,3.100000023841858,-1.899999976158142,0.7999999821186066,0.0,255.0,255.0,False,0.016751825701725096,-1.8139152239826173,2.8903423590526646e-05,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,18.0,3139.669921875,-558.969970703125,16.989999771118164,-9404.199829101562,12606.099853515625,5.199999809265137,-2.3000000417232513,3.1999999284744263,-784.8000335693359,255.0,128.0,,0.009586911947341934,2.174546957717451,-1.9236381476404553e-05,True,212.0,False,6,False,6,
77,6295,176,False,False,1,6213.381017562689,-3107.050048828125,387.9800109863281,138.4600067138672,-13752.19970703125,-10463.399658203125,1744.4000244140625,774.7000122070312,-5744.4000244140625,1549.6000671386719,1.0,0.9582291484160557,-2.8336338693795686,2.0251614181061215,bf81d8692db,games5425898691,18.0,-2993.510009765625,341.5400085449219,15.960000038146973,8174.000244140625,-13527.7001953125,-223.79999160766602,77.60000228881836,-2582.7999877929688,984.7000122070312,255.0,128.0,,0.021316219385966426,-2.1539965327916226,0.053882290692045094,True,6,6,False,212.0,False,,76561198039309853,enpitsu,28.0,-2988.10009765625,-3369.530029296875,17.049999237060547,369.1999816894531,6350.30029296875,3.8999998569488525,-0.0,-1.0000000149011612,1952.7000427246094,255.0,255.0,False,-0.016645416966926323,1.672830616600935,0.0002807612603692168,True,255.0,False,False,False,False,,NSK-Giorgioss,815583620644839525,16.0,-2996.199951171875,529.1699829101562,253.60000610351562,-10273.1005859375,-15647.60009765625,-201.90000534057617,4968.699951171875,-2194.2999267578125,-864.1999816894531,255.0,249.0,True,0.3354122073363611,-0.5221686684896841,0.04428902576609075,True,14.0,False,10,False,9,,DonBon130,5013215957347831402,18.0,2228.39990234375,172.2100067138672,17.010000228881836,-12070.799560546875,-4924.200134277344,2.3999999463558197,-0.29999999329447746,-0.29999999329447746,0.0,237.0,128.0,False,-0.009513542359429953,-0.3873577637060476,-4.1707152642175374e-05,False,255.0,False,8,False,8,
78,6351,178,False,False,0,6181.471420065163,3722.929931640625,1031.949951171875,682.010009765625,-17279.300537109375,-8099.89990234375,-3086.7999267578125,3588.5000610351562,-2055.500030517578,-4347.099914550781,0.0,0.2939693643181507,2.470315798123072,2.4898400423402083,815583620644839525,NSK-Giorgioss,16.0,3872.7900390625,1091.9200439453125,780.5,-2293.5000610351562,-19386.800537109375,9017.60009765625,2313.6000061035156,4385.199890136719,-2380.399932861328,255.0,244.0,True,-0.7410893347004962,-1.8525713661641592,1.726990203568154,True,11,12,False,14.0,False,,5013215957347831402,DonBon130,18.0,-532.6900024414062,359.6300048828125,17.010000228881836,5715.2001953125,-340.8000183105469,0.29999999329447746,0.5000000074505806,0.0,-2112.5999450683594,255.0,0.0,False,0.009467360780332966,-0.014874353966029201,-0.0001081773066225406,False,230.0202237277903,True,8,False,8,,enpitsu,76561198039309853,28.0,3875.280029296875,1367.2900390625,613.02001953125,-10482.099609375,-7213.499755859375,3615.10009765625,-4440.400085449219,-2300.8999633789062,2288.6000061035156,255.0,0.0,False,-1.0119833352565044,-1.9680865419512201,2.0452317393507173,True,155.0,False,2,False,1,,games5425898691,bf81d8692db,17.0,3675.830078125,2149.010009765625,17.010000228881836,3956.9000244140625,13251.600341796875,2.8999999165534973,-0.19999999552965164,-0.09999999776482582,2192.2000122070312,255.0,255.0,,0.009568646859953865,1.345939035355627,1.759377021100441e-05,True,212.0,False,6,False,6,
79,6490,183,True,True,1,3448.890509353521,1937.989990234375,1852.280029296875,97.16000366210938,-11116.600341796875,19664.69970703125,7295.7000732421875,1673.9999389648438,5480.10009765625,1779.1999816894531,1.0,-0.15911241552707828,2.994173800296386,-2.877229728618092,76561198039309853,enpitsu,28.0,2065.409912109375,1673.1600341796875,17.040000915527344,-3233.2998657226562,19705.799560546875,4.799999892711639,-0.0,-0.0,2068.8999938964844,255.0,128.0,False,-0.016768024573338088,1.3308164565901202,6.197090082282053e-07,True,2,2,False,12.18237398004019,True,,bf81d8692db,games5425898691,18.0,2537.3798828125,96.52999877929688,17.010000228881836,4530.0,22145.90087890625,2.5999999046325684,-0.0,-0.09999999776482582,217.99999237060547,255.0,128.0,,-0.009597791574484139,1.75170507784698,-9.68029834013522e-05,True,133.0,False,6,False,6,,NSK-Giorgioss,815583620644839525,16.0,376.75,4350.43994140625,121.6500015258789,17618.1005859375,3734.5999145507812,719.0000152587891,-3842.7999877929688,3907.9998779296875,458.10001373291016,236.0,128.0,False,-0.029880588524885603,-1.4902787705518978,3.056951654424466,True,45.0,False,14,False,13,,DonBon130,5013215957347831402,18.0,-3261.18994140625,3941.43994140625,17.020000457763672,16917.900390625,10366.600341796875,1.4000000059604645,-0.0,-0.0,-1489.4999694824219,216.0,42.0,False,-0.00956864070406448,2.6539719231826058,3.9850227046189846e-05,True,255.0,False,10,False,10,
80,6788,185,False,False,0,5170.428047900838,42.38999938964844,55.439998626708984,94.13999938964844,16380.999755859375,22828.798828125,1782.7999877929688,-2630.5999755859375,1759.7000122070312,5097.300109863281,0.0,0.050590430513592265,0.13209900809317818,-0.06575808951934259,5013215957347831402,DonBon130,18.0,-134.13999938964844,-174.89999389648438,71.86000061035156,19645.899658203125,11589.69970703125,2911.199951171875,572.400016784668,5466.099853515625,-209.3000030517578,235.0,34.0,True,0.11712431312137185,0.7719842505971263,0.10930945385436218,False,5,6,False,0.0,False,,815583620644839525,NSK-Giorgioss,16.0,3045.669921875,-4194.14013671875,16.790000915527344,2147.100067138672,-11515.6005859375,30.199999809265137,-24.90000009536743,35.0,-2532.899932861328,255.0,0.0,True,0.009465910144361104,-1.4550399633482092,0.00281824247526686,True,255.0,False,4,False,4,,enpitsu,76561198039309853,28.0,-116.55000305175781,377.04998779296875,112.16000366210938,16149.599609375,-16249.69970703125,1935.2999877929688,3836.199951171875,3941.099853515625,9.700000286102295,255.0,128.0,,0.8405178788079737,-0.7699333243026466,0.00204311990992558,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,17.0,3408.239990234375,2356.070068359375,17.010000228881836,6427.9998779296875,12406.300048828125,2.8999999165534973,-0.5000000074505806,-1.0999999940395355,2102.2000122070312,255.0,255.0,,0.00957138303858413,1.1468362158840801,0.0001252623918270684,False,0.0,False,False,False,False,
