,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
31,1898,63,False,False,1,2553.611741003711,1051.219970703125,2591.110107421875,108.7699966430664,-2102.5999450683594,11253.00048828125,32.30000019073486,-510.8000183105469,-36.19999885559082,1586.4999389648438,1.0,0.23487909540170485,-3.125043346380686,-2.8864273598194403,2113482747032627592,aboalhassanking,24.0,1144.18994140625,2413.949951171875,16.93000030517578,2075.5999755859375,11058.399658203125,6.1000001430511475,78.69999885559082,-24.100000858306885,2251.999969482422,255.0,255.0,False,-0.013554859362165838,1.7162903778780128,-0.0002152037388197357,False,38.94664948473694,True,22,4,16,,b657355ec4b,ᏃᎬᏒᎾ ツ,26.0,1801.2099609375,1156.3699951171875,17.010000228881836,11596.500244140625,-3934.4000244140625,2.3999999463558197,-0.0,-0.0,-2348.6000061035156,255.0,0.0,False,-0.009555949475661078,-2.7489445495097784,8.123208875540159e-06,True,32,24,4,207.0,False,,enpitsu,76561198039309853,27,674.9099731445312,4103.89013671875,17.030000686645508,1608.2000732421875,-5791.199951171875,1.8000000715255737,1.0999999940395355,-6.3999998569488525,539.5000076293945,255.0,128.0,False,-0.016666211679141583,-1.8112988585399856,8.486134129582348e-05,True,16,False,36.94664948473694,True,18,,games5425898691,bf81d8692db,18.0,-467.3699951171875,4579.080078125,17.010000228881836,6853.900146484375,4328.999938964844,2.0999999344348907,-0.5999999865889549,-1.5000000596046448,-31.099998950958252,255.0,128.0,-0.00966695050121412,2.5875740421964304,0.00010683398590238829,True,26,False,26,169.0,False,,
32,1924,64,False,True,1,1430.2157991580889,357.8299865722656,3814.89990234375,93.1500015258789,-8086.7999267578125,12545.30029296875,0.0,-4509.700012207031,-2562.2000122070312,-3016.099853515625,1.0,0.9976491954851173,1.2893864834614368,-0.9998308622487548,2113482747032627592,aboalhassanking,23.0,405.79998779296875,3587.89990234375,88.30000305175781,-10179.69970703125,12319.100341796875,-702.0999908447266,3035.4000854492188,-3531.4999389648438,499.1999816894531,204.0,198.0,False,-0.12866696815820153,0.9538715644166456,0.9788689005570644,False,0.0,False,24,4,18,,b657355ec4b,ᏃᎬᏒᎾ ツ,26.0,1927.530029296875,232.74000549316406,17.010000228881836,-10450.10009765625,-7539.6002197265625,0.09999999776482582,-0.0,-0.0,-2331.6000366210938,255.0,0.0,False,-0.00955862069731754,-0.5594492336438824,1.0230925061130147e-06,True,32,24,4,228.690460448624,True,,enpitsu,76561198039309853,27,845.1300048828125,2888.0400390625,101.9800033569336,-553.6999893188477,-17020.699462890625,-158.80000114440918,3464.4000244140625,-4177.799987792969,-890.4000091552734,128.0,0.0,False,-0.15375406793568877,-3.0048550638819367,-3.00711783454811,True,17,False,42.0,False,20,,games5425898691,bf81d8692db,18.0,213.19000244140625,5032.06005859375,17.010000228881836,1024.8999786376953,20.199999809265137,2.0999999344348907,-1.1999999731779099,0.7000000029802322,-172.70000457763672,0.0,128.0,-0.009918934335030171,-3.088777011845444,0.00019672279767735793,True,26,False,26,169.0,False,,
33,1926,64,False,True,1,1375.7758929647534,304.2900085449219,3897.969970703125,93.1500015258789,-7984.7998046875,12394.100341796875,0.0,-4579.100036621094,-2638.800048828125,-2840.2999877929688,1.0,0.6594542407243604,1.3785619125903892,-1.1452646809385656,2113482747032627592,aboalhassanking,23.0,312.3800048828125,3700.97998046875,78.87000274658203,-10200.0,12347.39990234375,-1301.199951171875,2097.4000549316406,-2125.500030517578,426.1000061035156,201.0,128.0,,-0.0809663657261659,0.9432295920135696,0.6425072581262481,,,False,24,4,18,,b657355ec4b,ᏃᎬᏒᎾ ツ,26.0,1831.550048828125,177.27999877929688,17.010000228881836,-12283.499755859375,-6051.500244140625,-0.19999999552965164,-5.0,-2.3000000417232513,-1455.0,255.0,128.0,,-0.009558881581903692,-0.38184032240422144,9.469110805568593e-05,True,32,24,4,231.7581503263084,True,,enpitsu,76561198039309853,27,840.77001953125,2746.14990234375,100.68000030517578,-499.0999984741211,-17029.89990234375,-152.70000457763672,3464.5999145507812,-4177.699890136719,-890.4000091552734,,0.0,,0.23326763147668897,-2.883446938863742,-2.5407577766634395,True,18,False,42.0,False,20,,games5425898691,bf81d8692db,18.0,213.19000244140625,5032.06005859375,17.010000228881836,1024.8999786376953,20.199999809265137,2.0999999344348907,-1.1999999731779099,0.7000000029802322,-172.70000457763672,0.0,,-0.009918934335030171,-3.088777011845444,0.00019672279767735793,True,26,False,26,169.0,False,,
34,1941,64,False,True,1,1170.2906497485394,-111.7300033569336,4544.97021484375,93.1500015258789,-7160.30029296875,11153.699951171875,0.0,-4903.0999755859375,-3024.89990234375,-1676.0000610351562,1.0,-0.09038481071275976,-2.8498168067797387,2.5923638970805,2113482747032627592,aboalhassanking,23.0,-219.74000549316406,4390.93994140625,78.19999694824219,-9211.500244140625,13300.6005859375,2919.2999267578125,-831.6999816894531,-607.5,-1463.6000061035156,255.0,1.0,,-0.07949101170429693,1.1117319916719577,-0.027556896628637396,,,False,26,4,18,,b657355ec4b,ᏃᎬᏒᎾ ツ,26.0,1030.06005859375,132.60000610351562,17.010000228881836,-17613.900146484375,4179.800109863281,-0.3999999910593033,1.7000000178813934,-0.19999999552965164,-108.50000381469727,255.0,128.0,,-0.009597418469679231,0.24634243441589135,0.00011106471778651248,True,32,24,4,184.77378894180382,True,,enpitsu,76561198039309853,27,817.489990234375,1865.27001953125,46.130001068115234,-574.1999816894531,-17002.39990234375,-2532.100067138672,871.8000030517578,-990.1999664306641,-536.3000106811523,,128.0,,0.2220468550685498,-1.3765906914228656,-0.3981070277380067,True,18,False,42.0,False,20,,games5425898691,bf81d8692db,18.0,-1.7000000476837158,5045.740234375,17.010000228881836,-6868.900146484375,425.6999969482422,2.0999999344348907,-0.5999999865889549,-0.5000000074505806,0.0,0.0,,-0.009733049238477665,-3.079676808204661,4.942038167520727e-05,True,26,False,26,169.0,False,,
35,1947,64,False,True,1,1069.570356422753,-150.25,4917.8701171875,93.12999725341797,1059.8999786376953,18311.700439453125,0.0,-5258.800048828125,-2683.5000610351562,-1069.000015258789,1.0,0.9492213418653048,-3.0775069466300824,1.4942029501397598,2113482747032627592,aboalhassanking,23.0,-286.9200134277344,4705.509765625,122.77999877929688,-2691.7999267578125,15992.2998046875,420.6999969482422,-2305.0999450683594,4937.200012207031,-748.3999633789062,255.0,0.0,,-0.12099593647678354,1.166214245172052,1.1291615741407515,,,False,26,4,19,,b657355ec4b,ᏃᎬᏒᎾ ツ,26.0,560.3599853515625,251.60000610351562,17.010000228881836,-19925.799560546875,5140.2001953125,-0.29999999329447746,0.19999999552965164,-0.19999999552965164,-2.3000000417232513,255.0,128.0,,-0.009589565842918223,0.25279134843610707,1.5895565643804747e-05,True,32,24,4,165.98916114273894,True,,enpitsu,76561198039309853,27,772.3800048828125,1458.239990234375,16.559999465942383,-1360.8999633789062,-15696.199951171875,84.20000076293945,-28.900001049041748,26.80000066757202,135.39999961853027,255.0,0.0,,-0.018368128673031177,-1.5004297950224896,0.00152158633121478,True,18,False,42.0,False,20,,games5425898691,bf81d8692db,18.0,-156.4600067138672,5055.31982421875,19.479999542236328,-8454.400024414062,523.8000106811523,2958.900146484375,-0.5000000074505806,-0.19999999552965164,0.0,0.0,,-0.009722264654027117,-3.079676806316486,4.9754352786451655e-05,True,26,False,27,169.0,False,,
36,1948,64,False,False,0,10128.570094375771,151.0,-4934.31005859375,97.62999725341797,-688.7999725341797,3879.8001098632812,5652.60009765625,3753.0999755859375,1209.5999908447266,4234.800109863281,0.0,-0.9822660936184635,-3.070347402404509,1.3619774780254303,bf81d8692db,games5425898691,18.0,156.4600067138672,-5055.31982421875,19.479999542236328,8454.400024414062,-523.8000106811523,2958.900146484375,0.5000000074505806,0.19999999552965164,0.0,0.0,,,0.009722264654027117,3.079676806316486,4.9754352786451655e-05,True,169.0,False,27,False,26,,76561198039309853,enpitsu,27.0,-772.3800048828125,-1458.239990234375,16.559999465942383,1360.8999633789062,15696.199951171875,84.20000076293945,28.900001049041748,-26.80000066757202,135.39999961853027,255.0,0.0,,0.018368128673031177,1.5004297950224896,0.00152158633121478,True,20,18,False,42.0,False,,ᏃᎬᏒᎾ ツ,b657355ec4b,26,-560.3599853515625,-251.60000610351562,17.010000228881836,19925.799560546875,-5140.2001953125,-0.29999999329447746,-0.19999999552965164,0.19999999552965164,-2.3000000417232513,255.0,128.0,,0.009589565842918223,-0.25279134843610707,1.5895565643804747e-05,True,24,4,162.86822348768996,True,32,,aboalhassanking,2113482747032627592,23.0,286.9200134277344,-4705.509765625,122.77999877929688,2691.7999267578125,-15992.2998046875,420.6999969482422,2305.0999450683594,-4937.200012207031,-748.3999633789062,255.0,0.0,0.12099593647678354,-1.166214245172052,1.1291615741407515,True,19,4,26,,False,,
37,2005,67,True,True,1,1259.7482089574655,-14.199999809265137,4269.080078125,183.8800048828125,11744.000244140625,26531.69921875,7259.0997314453125,1696.1000061035156,171.8000030517578,4300.10009765625,1.0,-1.0438088499480775,-2.3486206757777714,1.420801421902013,b657355ec4b,ᏃᎬᏒᎾ ツ,25.0,-98.73999786376953,4091.27001953125,108.12000274658203,5496.6998291015625,22190.10009765625,2417.7999877929688,-3257.2000122070312,807.2000122070312,0.5000000074505806,128.0,128.0,False,0.10266589113655702,1.8135294627991014,8.039639946486355e-05,True,83.0,False,34,4,25,,2113482747032627592,aboalhassanking,23.0,-673.9199829101562,5217.7099609375,95.19000244140625,-1180.5999755859375,-14949.000244140625,2038.0000305175781,5464.0997314453125,-620.2000045776367,-89.79999542236328,255.0,128.0,,-0.7944531030573573,-1.4410148841287955,-0.01857124804815252,True,28,21,4,,False,,enpitsu,76561198039309853,27,21.399999618530273,1957.199951171875,17.049999237060547,-1868.9999389648438,18046.8994140625,-2.199999988079071,-0.0,0.7000000029802322,8.999999761581421,255.0,128.0,False,-0.01678691064164426,1.4665525613290449,-4.102515543530969e-05,True,18,False,0.0,False,20,,games5425898691,bf81d8692db,18.0,-434.7799987792969,5782.02978515625,254.47000122070312,1929.2999267578125,-1692.7000427246094,-4241.7999267578125,-1553.2000732421875,-3460.7000732421875,3982.5,255.0,190.0,-0.3410190668143593,-2.339278453280023,-0.6842321421068956,True,28,False,28,162.72953977636112,True,,
38,2270,67,False,False,1,5201.9432379922955,-2.440000057220459,16.229999542236328,92.88999938964844,-6701.7999267578125,28165.30029296875,1407.1000671386719,-1179.800033569336,-94.89999771118164,-5882.0001220703125,1.0,-0.0015893060713281482,0.0686748400623229,0.013737354546830182,2113482747032627592,aboalhassanking,23.0,27.170000076293945,-145.86000061035156,68.75,-6508.599853515625,18994.100341796875,2949.1000366210938,3912.7999877929688,-2063.8999938964844,3267.9000854492188,255.0,255.0,False,0.024732537911268258,1.5400877260408365,-0.03591115389918876,False,31.0,False,6,False,5,,b657355ec4b,ᏃᎬᏒᎾ ツ,25.0,2897.659912109375,-4116.5,17.010000228881836,17779.100341796875,-1808.0999755859375,2.3000000417232513,-0.5999999865889549,-0.0,1889.4999694824219,255.0,255.0,,-0.009579232770895452,-3.099817367562185,6.428750679505273e-05,True,False,False,False,255.0,False,,enpitsu,76561198039309853,27,-32.040000915527344,528.75,102.41000366210938,105.50000190734863,-22858.20068359375,-161.39999389648438,5499.89990234375,25.499999523162842,0.0,255.0,128.0,,-0.2693471438702697,1.56617093944574,3.141541836554487,True,1,False,31.0,False,2,,games5425898691,bf81d8692db,18.0,2982.800048828125,4025.35009765625,17.010000228881836,17410.899658203125,-2344.1000366210938,2.3000000417232513,0.29999999329447746,-0.0,-1956.4999389648438,255.0,0.0,-0.009578143686077947,-2.938368447392625,-3.847681095356081e-05,True,False,False,False,255.0,False,40.0,
39,2273,67,False,False,0,5441.833974286241,114.44999694824219,-207.1999969482422,148.92999267578125,21084.3994140625,-297.2999954223633,12160.30029296875,5068.999938964844,1989.7000122070312,-2518.8999938964844,0.0,0.34337728372816323,-0.48143131381844,0.4451569419790649,76561198039309853,enpitsu,27.0,31.139999389648438,-338.5199890136719,101.11000061035156,-104.49999809265137,22803.00048828125,-152.10000038146973,-5499.89990234375,-25.499999523162842,0.0,255.0,128.0,,-0.33355445168853964,-1.5661444746230717,3.1415368153471945,True,31.0,False,2,False,2,,bf81d8692db,games5425898691,18.0,-3124.18994140625,-3993.2900390625,17.010000228881836,-16538.199462890625,5057.699890136719,2.3000000417232513,-0.3999999910593033,0.0,-1965.5999755859375,255.0,0.0,,0.009578577166553323,2.774983966468398,-3.643228619526486e-05,True,False,False,False,255.0,False,,ᏃᎬᏒᎾ ツ,b657355ec4b,25,-3175.27001953125,4102.0498046875,17.010000228881836,-17056.099853515625,-3380.5999755859375,2.3000000417232513,0.29999999329447746,0.0,1955.0999450683594,255.0,255.0,,0.009577375252124968,-2.877082541296761,4.9566275262289436e-05,True,False,False,255.0,False,False,,aboalhassanking,2113482747032627592,23.0,27.100000381469727,-12.470000267028809,90.8499984741211,6514.7998046875,-19048.499755859375,2411.6000366210938,-449.70001220703125,5474.0997314453125,-284.89999771118164,255.0,255.0,-0.08416447567234474,-1.4017905109026807,-0.6059519520573952,False,5,False,6,31.0,False,,False
40,2274,67,False,False,1,5029.980927847201,-151.22000122070312,220.24000549316406,167.14999389648438,-24333.1005859375,13077.80029296875,11092.900390625,-230.30000686645508,-1584.1999816894531,2888.3999633789062,1.0,-0.368750014500154,0.436358187762672,0.436358187762672,2113482747032627592,aboalhassanking,23.0,-27.100000381469727,12.470000267028809,90.8499984741211,-6514.7998046875,19048.499755859375,2411.6000366210938,449.70001220703125,-5474.0997314453125,-284.89999771118164,255.0,255.0,False,0.08416447567234474,1.4017905109026807,-0.6059519520573952,True,31.0,False,6,False,5,,b657355ec4b,ᏃᎬᏒᎾ ツ,25.0,3175.27001953125,-4102.0498046875,17.010000228881836,17056.099853515625,3380.5999755859375,2.3000000417232513,-0.29999999329447746,-0.0,1955.0999450683594,255.0,255.0,,-0.009577375252124968,2.877082541296761,4.9566275262289436e-05,True,False,False,False,255.0,False,,enpitsu,76561198039309853,27,-32.11000061035156,237.66000366210938,93.94999694824219,69.29999828338623,-8297.19970703125,-303.29999923706055,4752.9998779296875,-2523.300018310547,-1136.3999938964844,255.0,128.0,,1.129429144208226,1.7236758607697855,2.792476762242493,True,2,False,31.0,False,2,,games5425898691,bf81d8692db,18.0,3268.889892578125,3932.93994140625,17.010000228881836,15089.300537109375,-7813.3001708984375,2.3000000417232513,0.3999999910593033,-0.0,-1981.9000244140625,255.0,0.0,-0.009573752652531015,-2.5939767061469317,-4.962812890566201e-05,True,False,False,False,255.0,False,,
41,2400,72,False,False,0,9958.375446324832,503.3299865722656,-4719.56982421875,440.1400146484375,1001.8000030517578,18288.800048828125,11759.89990234375,3771.0000610351562,-3990.8999633789062,2418.9999389648438,0.0,0.4592211281945175,-2.4162336880758666,0.7811844502298251,bf81d8692db,games5425898691,18.0,485.0299987792969,-4798.68017578125,316.7900085449219,5430.8001708984375,9478.499755859375,2935.4998779296875,-3648.800048828125,2093.8999938964844,-2230.399932861328,255.0,147.0,,-0.9169445856318007,1.2957737443174446,-0.30944823039529623,True,130.14308823821366,True,4,False,3,,76561198039309853,enpitsu,27.0,3643.35009765625,-1626.739990234375,17.049999237060547,-2822.60009765625,-13816.400146484375,2.7000001072883606,0.0,-0.5999999865889549,0.0,255.0,,,0.016765350261165317,-1.7723260411391568,-5.4006957740546475e-05,True,2,2,False,255.0,False,,ᏃᎬᏒᎾ ツ,b657355ec4b,25,1733.81005859375,-799.9199829101562,17.010000228881836,15811.8994140625,8384.400024414062,2.199999988079071,-0.09999999776482582,-0.09999999776482582,1588.3999633789062,255.0,255.0,,0.009601006324691148,0.5177660820579326,0.00018192277734544246,True,4,False,255.0,False,4,,aboalhassanking,2113482747032627592,23.0,2745.360107421875,-4611.0400390625,17.010000228881836,6287.80029296875,5174.89990234375,2.5999999046325684,3.100000023841858,2.800000011920929,1602.4000549316406,255.0,219.0,0.009537251661250863,0.7986355411478823,-8.008071256040943e-05,True,6,False,8,,False,,False
42,2492,75,False,False,1,6410.336796536412,-778.3800048828125,-1047.800048828125,667.3200073242188,20853.701171875,17416.700439453125,-1777.1000671386719,938.0999755859375,2704.2001342773438,-5273.2000732421875,1.0,-1.3146503460189556,0.8304776412848104,2.075203021201079,b657355ec4b,ᏃᎬᏒᎾ ツ,26.0,-944.25,-1240.6300048828125,579.3099975585938,13168.1005859375,10920.799560546875,5770.999755859375,-4481.600036621094,-312.8000068664551,-3172.7999877929688,128.0,255.0,False,0.4826964233426193,2.229276365426273,-0.6811858703815159,True,157.86118721449245,True,6,False,5,,2113482747032627592,aboalhassanking,23.0,-2030.6300048828125,-1380.06005859375,17.0,16097.80029296875,-15651.199951171875,3.3000001311302185,-0.7999999821186066,0.7000000029802322,5.699999928474426,255.0,91.0,False,-0.009581706547375737,-2.396438222291984,-0.00015945352619368503,True,10,8,False,168.0,False,,enpitsu,76561198039309853,27,-916.219970703125,-946.469970703125,360.739990234375,12377.19970703125,-19385.0,-155.600004196167,-541.5999984741211,4818.2000732421875,-2596.300048828125,128.0,128.0,,-0.2266488804596582,-1.5367011746437191,-1.8256917422573833,True,3,False,140.0,False,4,,games5425898691,bf81d8692db,18.0,-105.5199966430664,786.9600219726562,39.47999954223633,11826.99951171875,-13776.500244140625,-2720.0,798.1999969482422,1618.2000732421875,1325.2999877929688,255.0,255.0,0.20324928322300326,-2.530968472713007,-0.027285596561267098,True,6,False,6,106.0,False,,
43,2643,80,False,False,0,10192.75134563075,-3112.340087890625,-4808.8701171875,623.780029296875,-5130.7000732421875,16159.599609375,3835.4998779296875,2039.1999816894531,-3683.2000732421875,-3030.7000732421875,0.0,0.21435088567189434,0.40305037625639273,-1.4843755193220844,bf81d8692db,games5425898691,18.0,-3049.75,-4928.330078125,519.72998046875,-2078.0999755859375,4239.89990234375,4610.0,-3084.4000244140625,-1375.8999633789062,-2514.7999572753906,255.0,0.0,,-0.6872207879895795,2.5015956370728145,1.5768893358771574,True,38.0,False,8,False,6,,76561198039309853,enpitsu,27.0,-2338.10009765625,-3257.6201171875,17.030000686645508,10671.500244140625,-20047.19970703125,5.400000214576721,-0.09999999776482582,0.29999999329447746,-1367.5999450683594,255.0,0.0,False,0.016774229342712516,-1.1022428679020264,-0.00024799924518865274,True,4,4,False,239.0,False,,ᏃᎬᏒᎾ ツ,b657355ec4b,25,-2273.449951171875,-5102.97998046875,395.2099914550781,5157.80029296875,2.800000011920929,3593.800048828125,0.3999999910593033,2313.8999938964844,0.0,0.0,0.0,False,0.412698560406886,-3.1310070961374548,1.575079311886866,True,6,False,247.0,False,6,,aboalhassanking,2113482747032627592,23.0,-1729.47998046875,-2674.93994140625,17.010000228881836,-3395.2999877929688,-51.70000076293945,2.0999999344348907,-0.7999999821186066,0.7000000029802322,-193.1999969482422,255.0,133.0,0.009510567365324555,-3.132037723618083,0.00012636087994422738,True,10,False,12,179.0,False,,False
44,2705,83,False,False,1,4680.502844342647,3788.739990234375,1460.43994140625,107.44000244140625,-1106.6999816894531,-6151.500244140625,2690.7998657226562,1709.7999572753906,-2375.800018310547,5237.5,1.0,-0.164528065618927,0.37087802642928647,-0.7706895943175006,2113482747032627592,aboalhassanking,23.0,3699.7099609375,1341.760009765625,16.450000762939453,-403.6000061035156,-9989.500122070312,-48.69999885559082,46.10000133514404,-37.200000286102295,-874.8999786376953,255.0,128.0,,-0.004951799823415988,-1.489100908791938,-0.001401201300179072,True,142.0,False,12,False,10,,b657355ec4b,ᏃᎬᏒᎾ ツ,25.0,-442.9700012207031,4464.06005859375,16.68000030517578,-465.2000045776367,-10092.2998046875,78.09999942779541,4.300000071525574,13.799999952316284,2511.7999267578125,255.0,255.0,,-0.009276280229917732,-1.6283391590958627,0.0007020275974068999,True,8,8,False,206.8299787300889,True,,enpitsu,76561198039309853,27,3322.929931640625,3265.2900390625,17.040000915527344,-3902.3001098632812,-3908.2000732421875,3.799999952316284,-0.7000000029802322,0.9000000357627869,-2.3999999463558197,255.0,255.0,,-0.01669628906591475,-0.785696919915685,-1.3113602129515468e-06,True,4,False,235.89479572798615,True,4,,games5425898691,bf81d8692db,18.0,2690.679931640625,2890.969970703125,16.690000534057617,-3166.4999389648438,-6163.599853515625,-633.1999969482422,1764.6000671386719,1863.0999755859375,-121.09999656677246,255.0,128.0,-0.010990347862555731,-0.7825141460427187,0.02102037832138881,True,8,False,8,38.0,False,,
45,2745,84,False,False,1,5235.475007835807,3615.35009765625,666.1500244140625,95.48999786376953,-1287.7999877929688,-4388.699951171875,945.4000091552734,4422.099914550781,-1297.7000427246094,3841.9000244140625,1.0,-0.8206966030619178,-1.3611098557248609,-1.9409772895524682,2113482747032627592,aboalhassanking,23.0,3608.25,352.0899963378906,21.979999542236328,-793.6000061035156,-2491.699981689453,2999.5999145507812,0.3999999910593033,0.29999999329447746,-1030.8999633789062,128.0,65.0,,-0.009609639166255153,-1.3584848280242507,-0.00011092751146683623,True,142.0,False,13,False,10,,b657355ec4b,ᏃᎬᏒᎾ ツ,26.0,916.7899780273438,2761.1201171875,61.189998626708984,11649.3994140625,-12963.199462890625,-1984.4999694824219,2008.5000610351562,1098.8999938964844,-929.7000122070312,255.0,0.0,,0.45985897912920776,-2.274261804012416,0.02092193794009568,True,10,10,False,189.0,False,,enpitsu,76561198039309853,27,3464.949951171875,1423.1700439453125,49.060001373291016,4419.700012207031,-20546.298828125,3515.0,507.99999237060547,107.70000457763672,-24.600000381469727,255.0,128.0,,-0.029776055740671395,-1.778602206220677,2.8853064894284495e-05,True,5,False,121.0,False,6,,games5425898691,bf81d8692db,18.0,2071.949951171875,1482.0799560546875,17.010000228881836,-4251.099853515625,-12740.699462890625,2.0999999344348907,-0.0,-0.09999999776482582,386.6999816894531,255.0,154.0,-0.009568882536168695,-1.2533191247517073,2.120067933663499e-05,True,8,False,8,38.0,False,,
46,2753,84,False,False,0,6252.359734796853,-3575.280029296875,-509.20001220703125,94.16000366210938,4016.400146484375,22834.69970703125,3505.0,-5903.4002685546875,715.1999664306641,-798.6000061035156,0.0,0.7235002746682847,-1.9516845033372174,0.14439330284913934,76561198039309853,enpitsu,27.0,-3633.830078125,-637.8900146484375,111.9800033569336,-4734.200134277344,20532.5,386.6999816894531,-3103.599853515625,-2172.5999450683594,-3987.0001220703125,255.0,0.0,,1.178065732751614,-1.3453586735830563,-2.992683233736563,True,121.0,False,6,False,5,,bf81d8692db,games5425898691,18.0,-1946.81005859375,-1077.300048828125,17.010000228881836,4030.0,13414.89990234375,2.0999999344348907,-0.09999999776482582,0.0,2.0999999344348907,255.0,128.0,,0.009569392727369739,1.2792975048927737,-1.2586072890279372e-06,True,8,8,False,69.0,False,13.0,ᏃᎬᏒᎾ ツ,b657355ec4b,26,-1262.1800537109375,-2286.10009765625,16.770000457763672,-8422.000122070312,14860.10009765625,52.60000228881836,-5.099999904632568,22.300000190734863,-43.20000171661377,255.0,128.0,,0.009941088834980752,2.0804807231309224,-0.0011473368612295903,True,10,False,189.0,False,10,,aboalhassanking,2113482747032627592,23.0,-3591.550048828125,-298.4200134277344,104.72000122070312,608.4999847412109,1972.2000122070312,2632.6998901367188,2321.7999267578125,-696.9999694824219,-1252.300033569336,0.0,30.0,-0.24008683254158855,1.1507165270406756,0.01588155018957492,True,10,False,14,142.0,False,,
47,2824,87,False,False,1,3715.9623547890706,-102.16999816894531,1560.6099853515625,114.33000183105469,-4498.2000732421875,20558.798828125,4274.800109863281,1611.3999938964844,-4688.599853515625,3379.2999267578125,1.0,-0.7365214562963585,2.12264193255273,-2.541050638380523,b657355ec4b,ᏃᎬᏒᎾ ツ,26.0,-124.75,1380.8900146484375,16.889999389648438,709.4999694824219,14255.50048828125,119.89999771118164,-119.20000076293945,-13.700000047683716,-1010.8000183105469,255.0,128.0,False,0.023184440764496255,1.6948114358231052,0.004566161035210916,False,167.54310558944618,True,10,False,10,,2113482747032627592,aboalhassanking,23.0,3599.2900390625,877.1699829101562,16.829999923706055,8169.000244140625,3913.800048828125,40.39999961853027,-1.2999999523162842,4.4999998807907104,2093.699951171875,255.0,255.0,,-0.009230912707451593,2.7265644802025903,0.0001738205818691777,True,14,12,False,84.0,False,,enpitsu,76561198039309853,27,2356.840087890625,-1222.3499755859375,17.059999465942383,-12560.899658203125,16214.200439453125,-4.1999998688697815,0.29999999329447746,-0.7999999821186066,-5.199999809265137,255.0,255.0,False,-0.016770487531703692,0.9122858281315368,4.624126342251036e-05,True,6,False,39.52459375576306,True,6,,games5425898691,bf81d8692db,18.0,2397.3701171875,1554.31005859375,96.44000244140625,-9054.299926757812,19060.699462890625,2475.800018310547,-4778.2000732421875,-2722.7999877929688,67.69999980926514,255.0,147.0,-0.882876946358648,1.1587868178070175,-0.08021153574075351,True,9,False,10,0.0,False,,
