,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
78,5475,156,False,False,0,7692.039291122344,14.850000381469727,-2497.919921875,93.1500015258789,3506.7001342773438,4464.700012207031,0.0,-4690.10009765625,3683.699951171875,657.5,0.0,0.9006934257825167,1.9379825967229813,-1.687103061436638,76561198846586373,Himich_h,8.0,103.19999694824219,-2656.010009765625,16.989999771118164,-3148.3999633789062,12181.600341796875,5.299999713897705,0.7999999821186066,-3.1999999284744263,1872.8999328613281,128.0,128.0,False,0.009631599052361026,1.8945804995288313,3.753906049041055e-06,True,6,6,False,182.0,False,,76561198308935706,Awaide ✞,10.0,2084.530029296875,-2026.719970703125,17.020000457763672,-10260.6005859375,9081.699829101562,1.2999999523162842,-1.0000000149011612,0.7000000029802322,148.99999618530273,255.0,128.0,,0.009566541812354232,2.4364249035540957,-0.0001687596585774024,True,False,10,172.0,False,10,,enpitsu,76561198039309853,27,542.3200073242188,-5322.68017578125,16.829999923706055,-5295.7000732421875,10374.599609375,-199.69999313354492,489.90001678466797,151.8000030517578,2069.9000549316406,255.0,128.0,False,0.020646599979455733,2.1078126796175662,0.007904736286614868,True,6,False,6,0.0,False,,games5425898691,bf81d8692db,18.0,-3990.0,-3988.159912109375,446.6099853515625,-7315.3997802734375,14322.80029296875,-958.3999633789062,-1716.7999267578125,-1052.2000122070312,-2136.9000244140625,255.0,0.0,0.09942410820224877,2.038201088161704,1.5658504678417007,True,6,False,6,208.0216429823188,True,,
79,5512,157,False,False,0,5477.752152642391,-274.6700134277344,-302.3999938964844,123.9000015258789,367.09999084472656,19771.600341796875,2004.4999694824219,73.49999904632568,1335.8999633789062,763.8999938964844,0.0,0.346372582496533,3.08466858240509,0.38657014099373,76561198846586373,Himich_h,8.0,-315.95001220703125,-476.7799987792969,16.989999771118164,-1032.9000091552734,18222.5,3.400000035762787,1355.3999328613281,-694.5999908447266,-1171.2000274658203,255.0,128.0,False,-0.0016678801665761266,1.5691935205639236,-0.005819903687792553,True,6,6,False,119.0,False,,76561198308935706,Awaide ✞,10.0,796.6799926757812,-411.9800109863281,17.020000457763672,-8535.2001953125,14206.600341796875,1.4000000059604645,-1.0999999940395355,2.0999999344348907,-618.6999893188477,255.0,128.0,,0.009594224887533415,2.0628290274082732,0.00013578456455900467,True,False,10,146.0,False,10,,enpitsu,76561198039309853,27,44.90999984741211,-3724.56005859375,84.16999816894531,817.3999786376953,19086.099853515625,2646.199951171875,-5474.4000244140625,524.0999984741211,-73.80000114440918,255.0,128.0,False,0.44682358763050933,1.469299174572963,-0.001685935921420721,True,7,False,8,31.0,False,,games5425898691,bf81d8692db,18.0,-3165.219970703125,-1400.3800048828125,156.3300018310547,10001.400146484375,20613.40087890625,2013.8999938964844,740.9999847412109,-397.00000762939453,133.1999969482422,255.0,128.0,-0.5753856712453284,1.162497692318194,0.0027096249156334366,True,6,False,8,142.69608616572552,True,,
80,5528,158,False,True,0,4393.971152726022,-254.02000427246094,793.1799926757812,133.94000244140625,942.3000335693359,22735.80078125,928.0000305175781,1110.4000091552734,259.3000030517578,1398.699951171875,0.0,-0.36626335883011873,-2.741444998853124,0.22126452915335462,76561198846586373,Himich_h,7.0,-256.42999267578125,708.010009765625,16.600000381469727,1343.5000610351562,22017.19970703125,-63.69999885559082,-9.700000286102295,-80.10000228881836,230.9000015258789,255.0,128.0,False,0.01844805318959623,1.5129872556088004,-0.0060825869689791505,True,6,6,False,84.20336346728827,True,,76561198308935706,Awaide ✞,9.0,381.1600036621094,412.510009765625,17.020000457763672,-7261.7999267578125,14854.200439453125,1.4000000059604645,0.0,-0.5000000074505806,-2.199999988079071,255.0,128.0,,0.009574457862221119,2.025254477631057,4.472064525895936e-05,True,False,10,146.0,False,10,,enpitsu,76561198039309853,27,92.41999816894531,-2612.239990234375,100.83999633789062,801.8000030517578,18954.7998046875,-139.3000030517578,-5471.099853515625,562.7000045776367,-15.59999942779541,255.0,128.0,False,-1.525420952363292,-1.7369852894946647,-3.0778309769216667,True,8,False,8,31.0,False,,games5425898691,bf81d8692db,18.0,-2572.239990234375,-154.80999755859375,267.42999267578125,9672.999877929688,20783.89892578125,1859.4000244140625,-59.80000019073486,-11.100000143051147,31.400001049041748,255.0,128.0,-0.7818074008568631,1.2354520341169728,-0.041434036843729385,True,6,False,8,92.58366469157639,True,,
81,5549,158,False,True,0,2649.112459129943,-191.17999267578125,2586.3701171875,104.41000366210938,347.40001678466797,25275.0,-1105.4000091552734,-1503.5000610351562,618.4000015258789,1151.6000366210938,0.0,-0.5244615505385346,-1.5498551179665043,-0.2484192403033458,76561198846586373,Himich_h,7.0,-171.6300048828125,2432.030029296875,16.920000076293945,1122.5,22972.5,-56.19999885559082,-356.50001525878906,-134.3000030517578,-55.0,255.0,,,0.012637880376263764,1.522054162160666,-0.001262039783241424,True,6,6,False,52.88024939772905,True,,76561198308935706,Awaide ✞,9.0,44.90999984741211,1783.8699951171875,152.38999938964844,-4313.900146484375,22084.69970703125,3651.0000610351562,3154.7000122070312,-2069.499969482422,728.7000274658203,251.0,255.0,True,-0.435177449911417,2.1980400997060356,-0.25760556417962294,True,False,10,94.0,False,12,,enpitsu,76561198039309853,27,219.91000366210938,-1061.010009765625,17.059999465942383,3269.89990234375,18825.10009765625,6.000000238418579,-1.8000000715255737,0.09999999776482582,-11.499999761581421,255.0,,,0.016665579757057864,1.397468632579193,1.4790662934280194e-05,True,8,False,8,31.0,False,,games5425898691,bf81d8692db,18.0,-1848.719970703125,1455.3800048828125,375.6499938964844,9160.0,21096.201171875,198.89999389648438,-382.79998779296875,136.5999984741211,-4.1999998688697815,255.0,,-0.1839763976286551,1.2289033754966143,-0.039744658756949165,True,6,False,8,126.88024939772907,True,,
82,5560,159,False,True,0,1682.09500592314,-176.25,3619.669921875,94.68000030517578,356.1000061035156,23459.49951171875,415.60001373291016,-5607.1002197265625,580.2999877929688,1151.6000366210938,0.0,-0.852803915233211,0.9833764956520357,-2.5702675272724758,76561198846586373,Himich_h,7.0,-121.9800033569336,3410.199951171875,16.989999771118164,1180.199966430664,22969.29931640625,5.199999809265137,0.5999999865889549,0.0,-0.09999999776482582,255.0,,,0.009646485024665637,1.519439938211741,-1.1168683226582805e-05,True,6,6,False,0.0,False,,76561198308935706,Awaide ✞,9.0,-162.07000732421875,2828.010009765625,252.6300048828125,-4354.800109863281,14058.599853515625,598.8000106811523,4290.0,-3106.7999267578125,-1481.0000610351562,128.0,255.0,True,-0.2587207667072807,2.6591087809920766,-2.9451699673274017,True,False,11,94.0,False,12,,enpitsu,76561198039309853,27,335.510009765625,-402.4100036621094,17.059999465942383,3307.39990234375,18815.799560546875,2.0000000298023224,-0.5999999865889549,0.0,-0.09999999776482582,255.0,0.0,,0.01672638948172203,1.3967785191010647,3.736690397618776e-06,True,8,False,8,31.0,False,,games5425898691,bf81d8692db,18.0,-1464.0,2356.669921875,339.92999267578125,8899.500122070312,21123.30078125,-1897.2999572753906,-110.0,38.499999046325684,0.0,255.0,,-0.08641691436157074,1.2285334345745733,-0.03985236579401289,True,6,False,8,0.0,False,,
83,5574,159,False,True,0,820.796234980537,-157.9499969482422,4780.85009765625,93.1500015258789,355.29998779296875,22091.298828125,0.0,-5938.2000732421875,377.59998321533203,771.2000274658203,0.0,1.0524803786312171,-1.579419399853553,0.11586365118124152,76561198846586373,Himich_h,7.0,-62.15999984741211,4578.02001953125,16.989999771118164,1180.2999877929688,22969.599609375,3.1999999284744263,0.5999999865889549,0.0,0.0,255.0,,,0.009646485024665637,1.519439938211741,-1.1168683226582805e-05,True,6,6,False,27.85071841362984,True,,76561198308935706,Awaide ✞,9.0,-450.3800048828125,3605.0400390625,248.38999938964844,-6876.199951171875,16834.7998046875,-151.99999809265137,3777.5,-3835.7998657226562,-1125.0,137.0,255.0,True,-0.3425636553808075,2.07777922039289,-0.44277118250658404,True,False,11,63.0,False,12,,enpitsu,76561198039309853,27,723.97998046875,563.469970703125,17.059999465942383,13431.800537109375,12085.6005859375,2.3000000417232513,0.19999999552965164,0.09999999776482582,-2019.4000244140625,255.0,0.0,,0.016784595778814453,0.6620303639982561,-2.1924881771443102e-05,True,8,False,8,31.0,False,,games5425898691,bf81d8692db,18.0,-1001.489990234375,3455.919921875,152.8000030517578,8684.600219726562,20666.59912109375,-5144.4000244140625,-22.40000009536743,7.5,0.0,255.0,,-0.05600645537928683,1.228615713024985,-0.04013666347745394,True,6,False,8,0.0,False,,
84,5579,159,True,True,0,743.9450293656264,-152.07000732421875,5144.72998046875,93.1500015258789,351.5999984741211,21600.400390625,0.0,-5956.099853515625,319.6999931335449,649.1999816894531,0.0,0.0542443652092471,-1.5090603538503886,0.01846675783636673,76561198846586373,Himich_h,7.0,-42.36000061035156,4962.22021484375,16.989999771118164,1180.2999877929688,22969.599609375,2.800000011920929,0.5999999865889549,0.0,0.0,255.0,,,0.009646485024665637,1.519439938211741,-1.1168683226582805e-05,True,6,6,False,12.232266592723066,True,,76561198308935706,Awaide ✞,9.0,-565.25,3885.97998046875,245.6300048828125,-6914.7998046875,16882.80029296875,-304.89999771118164,3773.3999633789062,-3783.5000610351562,-1301.9999694824219,227.0,255.0,True,-0.4966992620356061,2.4081092767968957,-1.7714637227937735,True,False,12,63.0,False,12,,enpitsu,76561198039309853,27,974.1099853515625,719.22998046875,17.059999465942383,16135.6005859375,6744.1998291015625,2.3000000417232513,-0.29999999329447746,0.0,-2011.300048828125,255.0,0.0,,0.016761828174890664,0.32589077489835405,3.845716284763878e-05,True,8,False,8,31.0,False,,games5425898691,bf81d8692db,18.0,-871.72998046875,3764.989990234375,68.7300033569336,8584.7998046875,20502.80029296875,-5910.30029296875,-13.799999952316284,4.399999976158142,0.0,255.0,,-0.05323141699221032,1.2285888733399755,-0.040211157272512364,True,6,False,8,24.75373765986453,True,,
85,5833,159,False,False,0,5199.073187090224,-6.75,17.540000915527344,92.33000183105469,-11482.7001953125,29289.3994140625,2015.5000305175781,-3420.5999755859375,-20.999999046325684,2791.4999389648438,0.0,0.0001643668006573672,0.023268472457212332,-0.02850177545153473,76561198846586373,Himich_h,7.0,91.48999786376953,-246.89999389648438,83.22000122070312,-5886.099853515625,22027.099609375,3011.7001342773438,-3252.2000122070312,-42.10000038146973,-1141.3999938964844,255.0,0.0,,0.1517178609477932,2.0216292938894846,0.008591373952429957,True,4,3,False,0.0,False,,76561198308935706,Awaide ✞,9.0,-9.770000457763672,-1565.8199462890625,17.010000228881836,-1424.4000244140625,11601.600341796875,2.7000001072883606,0.09999999776482582,-0.19999999552965164,277.5,140.0,128.0,,0.009604975059671948,1.7204395755662756,-0.00014454073088036125,False,False,False,61.0,False,False,,enpitsu,76561198039309853,27,0.7599999904632568,3649.39990234375,17.049999237060547,-57.69999980926514,-10070.599975585938,3.1999999284744263,0.5999999865889549,0.19999999552965164,0.0,255.0,128.0,False,0.016632519778415886,-1.5765629516814479,2.0708909282381935e-05,True,False,False,False,116.0,False,,games5425898691,bf81d8692db,18.0,-39.939998626708984,512.760009765625,57.86000061035156,-2746.7999267578125,-22635.90087890625,2833.599853515625,4085.7000732421875,-1555.2000427246094,-1507.4000549316406,255.0,106.0,0.09101359526851298,-1.790174590152345,0.007634108164595351,True,3,False,4,31.0,False,,
86,5835,160,False,False,1,5383.268799337453,86.6500015258789,-182.0800018310547,111.97000122070312,13014.599609375,13572.39990234375,10851.500244140625,4668.800048828125,675.8000183105469,-3707.39990234375,1.0,-0.010682114668464875,-0.01663846875400724,-0.43548692167104935,bf81d8692db,games5425898691,18.0,62.36000061035156,-329.07000732421875,77.5999984741211,2593.3999633789062,17768.1005859375,1334.9000549316406,-5113.399963378906,-217.60000228881836,2013.699951171875,255.0,128.0,,-0.7462729640374655,1.7872051108837657,0.05798955413920475,True,4,3,False,31.0,False,,76561198039309853,enpitsu,27.0,-0.36000001430511475,-3580.8798828125,17.049999237060547,59.89999771118164,10435.400390625,3.1999999284744263,-0.5999999865889549,-0.19999999552965164,0.0,255.0,128.0,False,-0.016632519778415886,1.5765629516814479,2.0708909282381935e-05,True,False,False,116.0,False,False,,Awaide ✞,76561198308935706,9,23.489999771118164,1469.2900390625,17.010000228881836,1771.6999816894531,-11577.39990234375,2.7000001072883606,-0.0,-0.7000000029802322,64.89999771118164,140.0,128.0,,-0.009598646240668198,-1.7317293546333727,-9.853752426999525e-05,False,False,False,False,61.0,False,,Himich_h,76561198846586373,7.0,-47.2400016784668,76.5999984741211,107.55000305175781,4790.7000732421875,-18972.39990234375,2860.2999877929688,4593.2000732421875,-3001.0000610351562,-381.6999816894531,255.0,128.0,-0.45121073747794066,-2.100220898158839,0.45988376744249515,True,3,False,4,0.0,False,,
87,5836,160,False,False,0,5053.175995661698,-133.3300018310547,144.7100067138672,147.1699981689453,-27168.1005859375,5943.0999755859375,11835.50048828125,1039.4999694824219,1824.2999267578125,5620.5999755859375,0.0,0.0419060345635364,0.083816012721613,-0.5219489195119239,76561198846586373,Himich_h,7.0,8.430000305175781,77.04000091552734,126.0999984741211,-4359.800109863281,17175.50048828125,720.1999664306641,-4280.299987792969,1887.5999450683594,2892.2000122070312,255.0,128.0,,0.6794082524946726,2.527635658911325,1.0548421629976772,True,4,3,False,0.0,False,,76561198308935706,Awaide ✞,9.0,-38.869998931884766,-1372.72998046875,17.010000228881836,-1884.7000122070312,11599.3994140625,2.7000001072883606,0.0,0.7999999821186066,15.700000524520874,145.0,128.0,,0.009598770319618193,1.7344195542611334,-8.562642609687782e-05,False,False,False,61.0,False,False,,enpitsu,76561198039309853,27,0.36000001430511475,3580.8798828125,17.049999237060547,-59.89999771118164,-10435.400390625,3.1999999284744263,0.5999999865889549,0.19999999552965164,0.0,255.0,128.0,False,0.016632519778415886,-1.5765629516814479,2.0708909282381935e-05,True,False,False,False,116.0,False,,games5425898691,bf81d8692db,18.0,-62.36000061035156,329.07000732421875,77.5999984741211,-2593.3999633789062,-17768.1005859375,1334.9000549316406,5113.399963378906,217.60000228881836,2013.699951171875,255.0,128.0,0.7462729640374655,-1.7872051108837657,0.05798955413920475,True,3,False,4,31.0,False,,
88,5921,163,False,False,1,7039.452518384914,1505.22998046875,-1873.0400390625,446.67999267578125,1598.8999938964844,10758.699951171875,8109.7998046875,1951.300048828125,146.40000343322754,4388.2000732421875,1.0,-0.3150398896163836,0.17165827332700143,0.27630994689570537,76561198039309853,enpitsu,27.0,1454.0,-1955.510009765625,278.9599914550781,-190.49999237060547,6587.7001953125,3274.8001098632812,-2966.199951171875,-2402.2000122070312,-3959.8001098632812,255.0,255.0,False,0.8499268277622934,2.4159083001709707,-0.7759876452327873,True,2,1,False,91.0,False,,bf81d8692db,games5425898691,18.0,2613.030029296875,-3099.10009765625,89.81999969482422,3410.2999877929688,-18334.89990234375,-236.39999389648438,5119.2999267578125,1139.1999816894531,186.20000839233398,255.0,255.0,,1.4226943746518863,-0.8602645860681861,0.8518697326855905,True,False,6,0.0,False,6,,Awaide ✞,76561198308935706,9,3348.14990234375,-1668.8800048828125,17.010000228881836,-15077.900390625,-9083.099975585938,2.800000011920929,0.29999999329447746,-0.0,-1971.4999389648438,227.0,0.0,,-0.00958250394450037,-0.4705494727367971,3.9167635471060694e-05,True,False,False,False,255.0,False,,Himich_h,76561198846586373,8.0,948.989990234375,279.9700012207031,17.010000228881836,-4567.9998779296875,11584.200439453125,2.5999999046325684,0.5000000074505806,-1.4000000059604645,715.2999877929688,255.0,128.0,-0.009563622649552581,1.1343771737817716,-0.000239413036353107,True,4,False,4,31.0,False,,
89,6000,166,False,False,0,6290.261939552503,-1947.4599609375,-1061.760009765625,126.79000091552734,-359.70001220703125,12566.300048828125,12260.999755859375,5899.000244140625,448.49998474121094,999.7000122070312,0.0,0.17615716630009556,0.882228950970618,0.020084255705358375,76561198846586373,Himich_h,8.0,-1952.989990234375,-1227.550048828125,17.010000228881836,-4500.299987792969,12104.89990234375,0.7000000029802322,-0.29999999329447746,0.5999999865889549,-2285.0999450683594,255.0,0.0,False,0.009561457237920694,1.8697080005744116,-6.475789941893637e-05,True,4,4,False,21.662486002009405,True,,76561198308935706,Awaide ✞,9.0,-861.3099975585938,-2229.409912109375,17.010000228881836,-182.00000762939453,-13445.2001953125,2.5999999046325684,-0.9000000357627869,0.09999999776482582,-17.000000476837158,127.0,128.0,,0.009895783544612045,-1.587290659322885,9.942339927438044e-06,True,False,4,255.0,False,4,,enpitsu,76561198039309853,27,-2068.820068359375,-707.5900268554688,49.220001220703125,-18.700000047683716,-17390.799560546875,3539.8001098632812,2.0999999344348907,4.1999998688697815,1306.199951171875,128.0,255.0,,0.017008054306037426,-1.4280266455782722,-0.0003824600236706106,True,3,False,4,0.0,False,,games5425898691,bf81d8692db,18.0,-2839.360107421875,4244.64990234375,17.020000457763672,-9709.7998046875,-7397.8997802734375,1.5999999642372131,-1.7000000178813934,-1.0999999940395355,1430.0,255.0,255.0,0.009559771471414936,-2.4924896763365387,0.00022808564303686512,True,6,False,6,255.0,False,,
90,6076,168,False,False,1,7429.859537811315,1997.6700439453125,-2207.72998046875,974.5999755859375,-16955.30029296875,13390.2001953125,2612.3001098632812,-567.7000045776367,654.4000244140625,5937.1002197265625,1.0,-0.1540482456673496,0.5730376022033606,-2.3566078249156943,bf81d8692db,games5425898691,18.0,2120.75,-2348.919921875,943.0,-6319.6002197265625,6338.4002685546875,4814.5001220703125,-4348.500061035156,-3366.300048828125,-90.79999923706055,255.0,128.0,,-0.5821051408213999,0.8625881559840718,-0.015629134633950104,True,8,6,False,126.60965159375185,True,,76561198039309853,enpitsu,27.0,2168.919921875,2060.52001953125,110.33000183105469,6450.30029296875,-16171.099853515625,-127.60000228881836,5167.19970703125,1883.8999938964844,-9.700000286102295,255.0,128.0,,-1.4608029973209407,1.2050779656719914,-3.125375698993623,False,False,5,0.0,False,6,,Awaide ✞,76561198308935706,9,359.5899963378906,1883.4300537109375,17.010000228881836,7709.1998291015625,-13582.19970703125,0.5999999865889549,0.7000000029802322,-1.0999999940395355,-1895.8999633789062,255.0,0.0,,-0.00958975139367655,-2.0414820610597615,-0.00014052226374920693,True,4,False,4,225.58520441414208,True,,Himich_h,76561198846586373,8.0,3456.719970703125,-910.9299926757812,17.010000228881836,8938.099975585938,14091.099853515625,2.3999999463558197,-0.0,-0.0,2010.8000183105469,255.0,255.0,-0.009577746544298533,2.0664229354239496,6.062886050084264e-07,False,4,False,4,0.0,False,,False
91,6134,170,False,False,0,6110.527055442248,1462.2900390625,-497.1099853515625,106.73999786376953,16919.599609375,6343.4002685546875,-1065.6999969482422,457.59998321533203,-1204.800033569336,5859.89990234375,0.0,0.1401660506840418,-0.4809443747589019,-2.3403683906539126,76561198308935706,Awaide ✞,9.0,1410.75,-621.8200073242188,14.960000038146973,13860.30029296875,2021.6999816894531,-416.8000030517578,34.700000286102295,616.3000106811523,-3921.099853515625,255.0,2.0,,0.0675891000801294,0.12559244425892221,0.006160750480124759,True,4,4,False,189.0,False,,76561198846586373,Himich_h,8.0,-3579.89990234375,-3217.81005859375,16.989999771118164,1506.4999389648438,-22930.80078125,4.1999998688697815,-0.09999999776482582,0.09999999776482582,1517.2999572753906,255.0,255.0,False,0.009614689730074009,-1.473533762260272,0.00020059954575177763,False,False,6,6.0,False,6,,enpitsu,76561198039309853,27,-3325.820068359375,1898.949951171875,46.5099983215332,-4711.400146484375,21936.298828125,-1994.1000366210938,-2408.8999938964844,-47.5,-37.5,255.0,128.0,,-0.6800087789971809,1.603648632855347,-0.02012045770676678,True,8,False,8,0.0,False,,games5425898691,bf81d8692db,18.0,-675.5,884.7100219726562,166.0399932861328,7218.499755859375,-7372.5,-10609.599609375,-1342.5,-1039.3000030517578,57.800002098083496,255.0,193.0,-0.5774842688119719,-0.8897074439476728,0.019572741416084668,True,6,False,8,113.0,False,,
92,6155,171,False,False,0,6289.653790041123,2659.239990234375,-48.45000076293945,93.30999755859375,14580.30029296875,5464.4000244140625,-32.89999961853027,-1309.7999572753906,3503.5000610351562,4691.400146484375,0.0,-0.5327904665353611,-2.326932432956066,-1.6695093816284907,76561198308935706,Awaide ✞,9.0,2443.300048828125,-245.4600067138672,17.020000457763672,11582.7001953125,9308.099975585938,1.4000000059604645,-2.5,-1.899999976158142,593.6999893188477,223.0,128.0,,0.009580557572843896,0.7196608016299455,-7.887740995578852e-05,False,4,4,False,179.0,False,,76561198846586373,Himich_h,8.0,-2575.25,-4323.97021484375,16.989999771118164,20020.2001953125,-1393.9999389648438,5.299999713897705,-0.09999999776482582,0.09999999776482582,2013.0000305175781,255.0,255.0,False,0.00957582954700014,0.008291981852597831,1.2727312439281199e-05,True,False,6,255.0,False,6,,enpitsu,76561198039309853,27,-3618.830078125,3609.659912109375,17.059999465942383,2541.4999389648438,20994.19921875,2.3000000417232513,0.0,0.7000000029802322,-1810.8000183105469,255.0,0.0,,0.01677406701547579,1.3985676103966915,-0.00013857798812773778,True,8,False,8,31.0,False,,games5425898691,bf81d8692db,18.0,24.530000686645508,544.25,17.010000228881836,11237.80029296875,2824.2999267578125,3.100000023841858,0.09999999776482582,0.09999999776482582,2370.2999877929688,255.0,255.0,0.00955143249043874,0.3074605913610857,-2.1257748554056908e-05,True,6,False,8,113.0,False,,
93,6195,173,False,False,0,6698.020412356238,3987.679931640625,555.989990234375,405.9599914550781,-8775.10009765625,8822.60009765625,13082.39990234375,37.89999961853027,-116.40000343322754,1466.4999389648438,0.0,0.02437205158172688,0.07086242844933768,1.779674295397529,76561198308935706,Awaide ✞,9.0,4079.89990234375,479.04998779296875,220.4199981689453,2707.6998901367188,6627.1002197265625,14419.69970703125,-74.40000057220459,-5061.9000244140625,438.49998474121094,255.0,128.0,,-1.1408486334998234,1.2467509799496395,-1.2182152714727645,False,4,4,False,93.0,False,,76561198846586373,Himich_h,8.0,396.9599914550781,-3959.580078125,16.989999771118164,16690.0,10395.699462890625,5.299999713897705,-0.29999999329447746,0.0,2006.6000366210938,255.0,255.0,False,0.009584614555410325,0.6335147838306282,4.7679128790773804e-05,True,False,6,255.0,False,6,,enpitsu,76561198039309853,27,-1502.8499755859375,4221.8701171875,17.059999465942383,16536.600341796875,2596.6000366210938,2.3000000417232513,-0.5000000074505806,0.0,2024.6000671386719,255.0,255.0,,0.01678378628968336,0.22277291288870804,5.871024327760865e-05,True,8,False,8,61.0,False,,games5425898691,bf81d8692db,18.0,-194.8699951171875,2272.169921875,98.11000061035156,-8062.7001953125,15037.80029296875,-141.30000114440918,-4013.0999755859375,-3758.599853515625,129.7000026702881,255.0,128.0,-1.1860470865951407,-0.6913168200208876,3.015147026806171,True,7,False,10,113.0,False,,
94,6279,176,False,True,0,3057.9786020220145,1416.5899658203125,3139.2099609375,1269.530029296875,-15147.900390625,14709.69970703125,-6135.7000732421875,274.4000053405762,252.70000457763672,991.2000274658203,0.0,0.0816994492526179,-1.7228410064688744,1.6552641794549794,76561198308935706,Awaide ✞,9.0,1594.4599609375,2989.570068359375,1235.77001953125,-14129.7998046875,10681.500244140625,-5923.900146484375,-4562.300109863281,1080.0,1089.4000244140625,255.0,0.0,True,-0.051507746115951124,2.8819293594056874,-0.1968705313072384,True,6,4,False,8.434795787257535,True,,76561198846586373,Himich_h,8.0,672.989990234375,-941.97998046875,16.989999771118164,-6331.9000244140625,2771.7999267578125,5.699999928474426,2.5,-0.5000000074505806,-1434.4000244140625,255.0,0.0,,0.009607012316868434,2.7647947694085837,-0.00022252054100248273,True,False,6,255.0,False,6,,enpitsu,76561198039309853,27,74.30000305175781,5177.93017578125,17.059999465942383,376.5999984741211,-2349.600067138672,1.899999976158142,0.0,1.0000000149011612,-22.5,255.0,128.0,False,0.016858836834233504,-1.4159317290198266,9.130130304863939e-05,True,8,False,8,61.0,False,,games5425898691,bf81d8692db,18.0,-882.6099853515625,4808.72021484375,17.010000228881836,10529.3994140625,-905.9999847412109,2.5999999046325684,-0.7999999821186066,0.5000000074505806,-711.8000030517578,128.0,97.0,0.009562806937038775,-0.12413405156742595,0.00018946075772507923,True,8,False,10,143.0,False,,
95,6308,177,False,False,1,9820.553028808534,147.6699981689453,-4652.0,289.79998779296875,16671.800537109375,4420.899963378906,7457.5,5767.2998046875,1652.5,-83.69999885559082,1.0,-0.36521256336590213,0.7321199478380908,1.4676035839696842,76561198039309853,enpitsu,27.0,73.11000061035156,-4754.35009765625,148.0,8824.099731445312,4465.299987792969,3258.9999389648438,3424.5001220703125,4267.099914550781,-560.0,255.0,0.0,False,-0.030949780888244145,2.2836055256874292,0.4730946039065839,True,10,9,False,24.0,False,,bf81d8692db,games5425898691,18.0,-243.5800018310547,-4299.7900390625,294.1300048828125,-14530.799560546875,10826.800537109375,596.3000106811523,-3387.6998901367188,-1866.6000366210938,3910.0,255.0,17.0,,0.49474020550990433,0.007153983324016905,0.8452082409378091,True,False,9,83.50531586011247,True,12,,Awaide ✞,76561198308935706,9,-49.47999954223633,-4079.159912109375,301.8399963378906,15105.699462890625,-10591.099853515625,-12306.199951171875,-141.19999885559082,-488.1999969482422,3039.8001098632812,128.0,128.0,False,0.4145859527888901,2.896826527354018,-2.1132332924054857,True,4,False,6,0.0,False,,Himich_h,76561198846586373,8.0,134.39999389648438,157.77000427246094,16.989999771118164,7429.0997314453125,-10022.000122070312,5.400000214576721,1.0000000149011612,-0.3999999910593033,-1995.2999877929688,128.0,0.0,-0.009559272899878887,-2.181851305821601,-0.00020094216635081977,True,6,False,6,255.0,False,,
