,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_double_jump_active,team_mate_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect,opp_2_handbrake
74,5671,145,False,False,0,10263.823026128786,-2346.8701171875,-5020.759765625,1054.530029296875,182.70000457763672,3525.10009765625,21052.19970703125,2675.0,-1479.7000122070312,5162.80029296875,0.0,-0.14296676770928113,-0.4070672879279263,0.0870419421115218,bf81d8692db,games5425898691,18.0,-2342.25,-5100.64990234375,835.2999877929688,10772.900390625,2992.39990234375,16051.800537109375,1.899999976158142,-491.89998626708984,-27.799999713897705,255.0,128.0,,-1.0310771733734776,-0.01691245961599683,-1.5549869961452851,True,62.0,False,False,6,7,,76561198039309853,enpitsu,26.0,370.5899963378906,-5472.14990234375,21.729999542236328,2582.39990234375,-1157.0999908447266,44.699997901916504,-0.7000000029802322,-8.799999952316284,-226.10000610351562,128.0,128.0,False,0.03469523699747482,2.6761653130679295,0.03541368998170686,True,False,2,False,169.0,False,,SynixRL,b01147202bb,8,-3021.300048828125,-3170.449951171875,17.010000228881836,9785.2001953125,-2831.400146484375,2.199999988079071,-0.5999999865889549,0.19999999552965164,1877.5,245.0,227.0,False,0.009510487845031893,-0.28092123442960304,0.0002517014787952278,True,142.0,False,6,False,6,,LunaticStyles,5364590267745823719,13.0,-2544.280029296875,-393.44000244140625,17.010000228881836,9807.999877929688,-6667.5,2.3000000417232513,0.09999999776482582,0.19999999552965164,-1747.4000549316406,128.0,10.0,0.009623940134746038,-0.608585822641124,-0.00023464871141833004,True,170.0,False,4,False,4,,False
75,5737,147,False,False,1,3141.2424282643233,2421.090087890625,2393.820068359375,878.8499755859375,-3300.0,12990.699462890625,10953.00048828125,3759.4000244140625,-966.8000030517578,4575.10009765625,1.0,0.4919843698662696,-1.3959488243804852,0.7196171241945448,5364590267745823719,LunaticStyles,13.0,2415.949951171875,2257.679931640625,687.4600219726562,2154.9000549316406,13286.800537109375,6417.1002197265625,-473.3000183105469,302.90000915527344,4281.000061035156,128.0,0.0,False,1.4370220950455554,0.9611208364426571,-0.49166370477662374,True,72.0,False,4,4,6,,b01147202bb,SynixRL,8.0,2054.06005859375,1405.989990234375,17.010000228881836,4264.5001220703125,-6716.199951171875,2.800000011920929,-0.3999999910593033,0.09999999776482582,3250.8999633789062,245.0,255.0,False,-0.009519434895007046,-2.497315825682525,1.3367848543024156e-05,True,False,6,6,142.0,False,,enpitsu,76561198039309853,26,-485.6499938964844,5527.7001953125,23.90999984741211,2398.6000061035156,-1245.199966430664,-48.499999046325684,-0.09999999776482582,0.09999999776482582,1.0000000149011612,128.0,128.0,False,-0.034595115865975995,-2.6673699932659916,0.035122594548694465,True,169.0,False,2,False,False,,games5425898691,bf81d8692db,18.0,1952.030029296875,3417.3798828125,1675.969970703125,7123.0999755859375,-9584.099731445312,-6804.1998291015625,2410.500030517578,4938.800048828125,215.9000015258789,255.0,209.0,0.5637794273246727,0.42927297747218357,0.2632881973718091,True,62.0,False,8,False,6,,
76,5749,148,False,False,0,8150.217139684515,-2296.60009765625,-2888.969970703125,1236.5,-3758.800048828125,12807.2998046875,-11662.39990234375,-703.3000183105469,-5274.89990234375,-2771.400146484375,0.0,0.3541251533965105,-2.9561613339631223,1.912656664209949,bf81d8692db,games5425898691,18.0,-2229.64990234375,-3042.449951171875,1362.9100341796875,-7129.7998046875,9597.39990234375,-9137.000122070312,-2394.2999267578125,-4941.199951171875,317.2999954223633,255.0,195.0,,-0.37994919350980855,2.6671617088594535,-2.7739990775542718,True,62.0,False,False,6,8,,76561198039309853,enpitsu,26.0,376.2699890136719,-5471.02001953125,21.670000076293945,-2071.999969482422,1076.1000061035156,-43.09999942779541,-0.5000000074505806,0.0,1.1999999731779099,128.0,128.0,False,0.034863728573063794,2.667894985323569,0.0350868946064354,True,False,2,False,169.0,False,,SynixRL,b01147202bb,8,-2338.02001953125,-1367.6600341796875,17.010000228881836,-7517.19970703125,-3723.5000610351562,2.3999999463558197,0.0,0.0,2520.800018310547,245.0,255.0,False,0.00949795726100916,-2.647097946486309,-6.957632390828647e-07,True,142.0,False,6,False,6,,LunaticStyles,5364590267745823719,13.0,-2525.360107421875,-2744.360107421875,808.989990234375,-2643.900146484375,-11163.399658203125,1163.0999755859375,-3902.5,886.6000366210938,3772.6998901367188,128.0,3.0,-0.4417951945186945,2.6161620028682804,-2.269208554327648,True,72.0,False,6,4,4,,False
77,5771,149,False,False,1,3654.7908110464787,2587.639892578125,1900.27001953125,141.39999389648438,9643.200073242188,-16930.30029296875,546.3000106811523,5008.2000732421875,2802.6998901367188,-1749.9000549316406,1.0,0.7025856008694991,1.9208278124042082,0.940333944148944,b01147202bb,SynixRL,8.0,2554.530029296875,1952.800048828125,17.010000228881836,992.6999664306641,3542.9000854492188,2.3999999463558197,0.19999999552965164,1.5999999642372131,-1189.000015258789,0.0,0.0,,-0.009845528304563058,1.8426003664786366,3.205070929618887e-05,True,142.0,False,False,6,6,,5364590267745823719,LunaticStyles,13.0,2843.969970703125,3687.830078125,723.3200073242188,4659.599914550781,11491.99951171875,-3275.10009765625,284.0999984741211,256.200008392334,-183.70000839233398,255.0,110.0,,0.6468584671174553,2.6589342902247877,-0.8954535817639462,True,4,6,4,57.0,False,,enpitsu,76561198039309853,26,-317.67999267578125,5439.75,20.440000534057617,1680.0,-1026.9999694824219,-39.30000066757202,-3.6000001430511475,14.900000095367432,-324.90001678466797,128.0,128.0,,-0.03470916286263335,-2.6644713163982376,0.03501264281857101,True,169.0,False,2,False,False,,games5425898691,bf81d8692db,18.0,2742.260009765625,2473.06005859375,665.6799926757812,6822.0001220703125,-7226.099853515625,-11470.30029296875,-2161.9000244140625,1478.0999755859375,-1128.3000183105469,255.0,180.0,-0.22749338365279742,2.2606842882953466,2.810869916529632,True,62.0,False,8,False,6,,
78,5857,152,False,False,0,4372.277314038294,-3984.1298828125,2044.800048828125,213.14999389648438,6957.1002197265625,26463.1005859375,-341.1000061035156,-1939.4000244140625,-1652.5999450683594,-3928.2998657226562,0.0,-0.6921914083827472,0.05604548826835076,-1.065907261529597,bf81d8692db,games5425898691,18.0,-4046.419921875,1857.199951171875,138.6999969482422,-412.00000762939453,22987.2998046875,642.0999908447266,-1456.300048828125,381.19998931884766,-986.1000061035156,255.0,0.0,,0.01001689367928852,1.5804462946296938,1.0637569877622677,True,167.24572895675576,True,False,6,8,,76561198039309853,enpitsu,26.0,80.73999786376953,-602.6400146484375,17.030000686645508,555.9999847412109,22993.20068359375,5.199999809265137,0.0,-0.29999999329447746,-0.09999999776482582,255.0,128.0,,0.016778835854046978,1.5465978554470765,2.582068881651098e-05,True,False,2,False,124.0,False,,SynixRL,b01147202bb,9,-3668.929931640625,2327.699951171875,19.8700008392334,170.79999923706055,22424.29931640625,-2481.6000366210938,835.8999633789062,39.000000953674316,-1915.5000305175781,237.0,0.0,False,0.03707810185904087,1.4470832814999823,-0.018008131008463355,False,0.0,False,8,False,8,,LunaticStyles,5364590267745823719,13.0,-3440.239990234375,-1476.3199462890625,17.010000228881836,-2955.8999633789062,22809.19921875,-0.29999999329447746,0.0,0.5999999865889549,0.0,255.0,128.0,0.009604427753249179,1.6996925883878116,-3.0004236696225743e-05,True,132.79249010547514,True,6,4,4,,
79,5899,153,False,False,1,10299.253543244444,2716.56005859375,-4997.06982421875,529.5,-7377.0001220703125,4970.7000732421875,11005.999755859375,-671.1000061035156,4247.099914550781,4184.599914550781,1.0,-0.16003350920021947,-0.24131740272579125,-3.0586981439807337,b01147202bb,SynixRL,8.0,2684.010009765625,-5096.25,379.9700012207031,-8342.19970703125,-1273.8999938964844,11917.7001953125,77.39999771118164,-2168.8999938964844,1208.1999969482422,255.0,128.0,False,0.9794177349485974,-0.1292769487921231,1.6004940487812713,True,230.7313291975247,True,False,8,8,,5364590267745823719,LunaticStyles,13.0,3329.14990234375,-1990.3499755859375,17.010000228881836,-3216.9000244140625,-22761.0009765625,1.899999976158142,0.09999999776482582,1.4000000059604645,-204.79999542236328,255.0,106.0,,-0.009592438123150873,-1.4296804878836853,1.8061618309633994e-05,True,4,6,4,75.0,False,,enpitsu,76561198039309853,26,45.97999954223633,-2225.43994140625,17.030000686645508,492.99999237060547,-6644.89990234375,5.099999904632568,-0.5999999865889549,-0.0,0.0,128.0,128.0,,-0.016910948637744054,-1.6448734937739824,5.37315643306367e-07,True,154.0,False,2,False,False,,games5425898691,bf81d8692db,18.0,2215.27001953125,-3954.5400390625,17.020000457763672,-18619.300537109375,8009.89990234375,1.1999999731779099,-0.09999999776482582,-0.0,-2014.1999816894531,255.0,0.0,-0.009579165175903282,0.48451920663546066,-2.75999334020587e-05,True,119.0,False,8,False,6,,
80,5992,157,True,True,0,1800.781901731188,-352.07000732421875,3423.330078125,468.6199951171875,2553.0999755859375,26950.90087890625,-1663.5000610351562,215.40000915527344,469.70001220703125,-5977.7001953125,0.0,-0.6068406969970084,1.3627520624565561,2.620260483784409,76561198039309853,enpitsu,26.0,-339.760009765625,3256.739990234375,411.2900085449219,-7477.9998779296875,11840.400390625,487.20001220703125,-3678.699951171875,-3780.10009765625,-1558.0000305175781,255.0,128.0,,0.17804657147412617,2.2136922037166697,-0.2964239516513102,True,65.0,False,False,1,4,,bf81d8692db,games5425898691,18.0,-16.3700008392334,2527.219970703125,17.020000457763672,12581.8994140625,3692.3001098632812,1.0000000149011612,1.4000000059604645,0.5000000074505806,-2026.9999694824219,255.0,54.0,,0.009552517682614206,0.21476738670310735,2.592257346568119e-05,True,False,8,6,119.0,False,,SynixRL,b01147202bb,8,-775.4299926757812,4997.0498046875,17.0,7425.5999755859375,1230.8999633789062,3.100000023841858,-0.29999999329447746,-2.5,-469.50000762939453,233.0,93.0,False,0.009648134001324379,0.1698999536022651,-6.095226118117283e-05,True,198.0,False,8,False,8,,LunaticStyles,5364590267745823719,13.0,-730.0599975585938,3716.5,318.32000732421875,13763.399658203125,-9121.900024414062,666.1000061035156,-2313.9999389648438,2213.6000061035156,-774.4999694824219,209.0,215.0,-0.12806426814538582,0.0336703320769604,-0.44627513400453367,True,0.0,False,8,4,4,,False
81,6267,157,False,False,1,5110.429249715877,-37.59000015258789,115.56999969482422,115.5199966430664,-9497.899780273438,27021.99951171875,5265.10009765625,461.89998626708984,-169.20000076293945,1397.7000427246094,1.0,-0.007629829266819504,-0.05816486068042094,-0.019040738417575895,b01147202bb,SynixRL,8.0,47.029998779296875,-99.5,40.02000045776367,-6950.0,21151.298828125,1302.7999877929688,2497.2999572753906,-2478.6000061035156,4114.700012207031,247.0,255.0,False,0.05280001827770907,1.4017896857506855,0.14126061224114658,True,36.0,False,False,5,6,,5364590267745823719,LunaticStyles,13.0,-54.06999969482422,-2366.760009765625,17.010000228881836,-964.0000152587891,13284.49951171875,2.0999999344348907,0.3999999910593033,-0.0,0.0,255.0,128.0,,-0.009611853376273963,1.49833854797759,-2.8049444016460736e-06,True,False,4,4,116.0,False,,enpitsu,76561198039309853,26,-20.510000228881836,548.8200073242188,103.61000061035156,4678.999938964844,-22430.30029296875,1996.6999816894531,4191.499938964844,1061.2999725341797,1125.2999877929688,255.0,255.0,,-0.40269210374785364,-1.540492696872572,-0.005477189894976702,True,31.0,False,2,False,1,,games5425898691,bf81d8692db,18.0,-2711.739990234375,3781.389892578125,17.010000228881836,-19591.500244140625,8162.5,2.3000000417232513,-0.9000000357627869,0.09999999776482582,-1682.7000427246094,128.0,0.0,-0.009602956213390995,0.4366984116986901,-0.0001800831774713011,True,0.0,False,False,False,False,,
82,6269,157,False,False,0,5466.344124611362,86.73999786376953,-237.27999877929688,142.36000061035156,19255.50048828125,-2458.300018310547,8295.700073242188,2874.5001220703125,264.4000053405762,-5259.89990234375,0.0,0.03019411527940282,-0.13331771391761507,0.09985561794417051,76561198039309853,enpitsu,26.0,-18.489999771118164,-361.67999267578125,117.62999725341797,-4676.7999267578125,22474.3994140625,1423.0999755859375,-3814.89990234375,-3374.5001220703125,2075.5999755859375,255.0,255.0,,0.8429791973748973,1.476990661321677,-0.44889946973518363,True,31.0,False,False,1,2,,bf81d8692db,games5425898691,18.0,2867.330078125,-3858.949951171875,17.010000228881836,17819.89990234375,-10289.7998046875,2.3000000417232513,0.9000000357627869,-0.29999999329447746,-1874.6000671386719,128.0,0.0,,0.009635269814493216,-0.587133201487206,-0.00010042271801294035,True,False,False,False,0.0,False,,SynixRL,b01147202bb,8,10.9399995803833,-76.98999786376953,48.40999984741211,6963.800048828125,-21201.298828125,761.6999816894531,269.0999984741211,5491.7999267578125,130.6999969482422,248.0,255.0,False,0.08142055148272745,-1.2501427531223428,-0.40283351905534137,True,36.0,False,6,False,5,,LunaticStyles,5364590267745823719,13.0,54.06999969482422,2366.760009765625,17.010000228881836,964.0000152587891,-13284.49951171875,2.0999999344348907,-0.3999999910593033,0.0,0.0,255.0,128.0,0.009611853376273963,-1.49833854797759,-2.8049444016460736e-06,True,116.0,False,4,False,4,,
83,6363,161,False,False,1,5637.25368708745,-2740.47998046875,832.489990234375,245.75,20080.30029296875,19042.2998046875,3130.7000732421875,4051.7999267578125,1520.5000305175781,-4155.7000732421875,1.0,0.33285881729451217,1.2670590335459493,1.3516612527466965,5364590267745823719,LunaticStyles,13.0,-2851.93994140625,627.27001953125,186.02999877929688,1411.1000061035156,22896.8994140625,1655.0,-3107.3001098632812,1756.1000061035156,-290.79999923706055,128.0,66.0,False,-0.11467463361777064,1.5652926218150993,0.032436661966170316,True,0.0,False,False,5,6,,b01147202bb,SynixRL,8.0,-3558.60009765625,727.8599853515625,17.010000228881836,-4414.700012207031,-17970.699462890625,1.899999976158142,-0.0,-0.09999999776482582,10.800000429153442,245.0,128.0,False,-0.009557014071579065,-1.3312042099435655,-2.0779935003152623e-05,True,False,6,6,0.0,False,,enpitsu,76561198039309853,26,3644.39990234375,-128.33999633789062,17.030000686645508,-627.0999908447266,18809.69970703125,5.5000001192092896,-0.0,-0.19999999552965164,2040.5000305175781,255.0,255.0,,-0.016762058583876978,1.464287312599351,1.486389058375867e-05,True,255.0,False,2,False,2,160.0,games5425898691,bf81d8692db,18.0,-2230.469970703125,3242.929931640625,17.010000228881836,11993.499755859375,-8403.499755859375,2.3000000417232513,-0.29999999329447746,0.29999999329447746,2040.8999633789062,255.0,255.0,-0.00958519097855671,-2.589986277984876,5.134802784191452e-05,True,222.0,False,False,False,False,,
84,6397,162,False,False,0,8326.231488805222,277.57000732421875,-3103.110107421875,127.91999816894531,-27542.099609375,4603.900146484375,-4712.799987792969,-3701.0000610351562,-297.1999931335449,4713.0999755859375,0.0,-1.018800834903826,-2.2913778088108905,1.9664333951336057,bf81d8692db,games5425898691,18.0,357.4700012207031,-3278.449951171875,151.00999450683594,-18939.69970703125,-1846.6999816894531,17.59999990463257,-1040.2999877929688,-5400.3997802734375,51.599998474121094,255.0,255.0,,0.599722513326521,1.5151489480776434,-1.0907704769851299,True,252.0,False,False,3,4,,76561198039309853,enpitsu,26.0,-1831.9300537109375,-1572.0,83.16999816894531,18227.099609375,-12695.999755859375,-587.0000076293945,1313.3999633789062,4332.0001220703125,-154.60000038146973,128.0,128.0,,-1.1904641737936519,-0.20876659405790218,-0.09116300267113796,True,False,4,4,255.0,False,,SynixRL,b01147202bb,8,2541.02001953125,594.6599731445312,17.010000228881836,-20127.80029296875,4570.0,-0.5999999865889549,-0.5999999865889549,0.09999999776482582,1.5999999642372131,255.0,128.0,False,0.009566653894442292,2.9185214056457114,-3.4617115016068214e-05,True,176.68695888211658,True,6,False,6,,LunaticStyles,5364590267745823719,13.0,2732.590087890625,-3268.97998046875,75.72000122070312,-1024.1999816894531,-21616.10107421875,-3844.1000366210938,790.2999877929688,-416.30001068115234,-93.69999885559082,255.0,128.0,0.03937359985900148,-1.892128444751402,-0.10090602634693341,True,,False,6,False,6,,
85,6485,165,False,False,0,7749.528713042083,-3907.340087890625,-2000.52001953125,998.239990234375,7366.7999267578125,21877.099609375,-1722.2999572753906,-4827.39990234375,-2403.9999389648438,-2630.0,0.0,-0.8970460831545198,-2.0632825035460725,2.293239329788111,bf81d8692db,games5425898691,18.0,-3938.110107421875,-2154.179931640625,1074.9000244140625,5420.30029296875,19863.900146484375,5789.2999267578125,-1412.2000122070312,1819.1999816894531,4994.599914550781,255.0,73.0,,-0.17754220523081676,2.2585686192526984,1.6915005077426069,True,168.0,False,False,5,6,,76561198039309853,enpitsu,26.0,-335.8599853515625,-5549.93017578125,533.3699951171875,-3520.4000854492188,9077.899780273438,1590.5000305175781,-147.2000026702881,-45.300002098083496,87.10000038146973,128.0,255.0,False,-0.21652894145600907,1.8095409854525524,3.0941508179590236,True,False,4,4,255.0,False,,SynixRL,b01147202bb,8,-3205.6201171875,2353.300048828125,17.010000228881836,-1782.7999877929688,22390.30029296875,2.0000000298023224,-0.09999999776482582,3.799999952316284,-695.2999877929688,247.0,128.0,False,0.009569197595771016,1.609809597561067,-4.085456323218517e-06,True,145.0,False,8,False,8,,LunaticStyles,5364590267745823719,13.0,-1469.43994140625,-324.1099853515625,15.800000190734863,-9942.000122070312,20739.7998046875,116.30000114440918,-10.700000524520874,-4.300000071525574,18.40000033378601,255.0,128.0,0.009124444152597706,2.014074621645534,0.001641625292048928,False,5.958305397341328,True,8,False,8,,
86,6645,171,False,False,1,9164.885581104816,1442.6199951171875,-4008.570068359375,109.51000213623047,7565.5999755859375,17139.100341796875,5225.0,-151.40000343322754,-5375.8001708984375,2660.2999877929688,1.0,0.42271247705356524,-0.8507250132411248,-1.1386373164799584,b01147202bb,SynixRL,8.0,1341.8900146484375,-4152.009765625,16.989999771118164,8452.7001953125,11684.100341796875,2.199999988079071,-2.3000000417232513,-2.7000001072883606,-1050.199966430664,255.0,9.0,,-0.009538866804740129,2.194300496976725,-0.0001241841634062109,True,193.73828820002976,True,False,8,8,,5364590267745823719,LunaticStyles,13.0,1915.22998046875,-4359.56982421875,17.0,-8059.7998046875,-11152.099609375,3.3000001311302185,0.09999999776482582,0.5000000074505806,444.90001678466797,255.0,128.0,,-0.009590477154544447,-0.9868267662381914,-0.0001899491025548709,True,False,8,8,1.0,False,,enpitsu,76561198039309853,26,1005.8800048828125,-1592.06005859375,17.049999237060547,-379.3000030517578,-9043.099975585938,2.5,-4.099999964237213,0.5000000074505806,-6.700000166893005,255.0,,,-0.017171135125111363,-1.5276895310676821,3.4243791007454426e-05,True,113.0,False,4,False,4,,games5425898691,bf81d8692db,18.0,1255.1300048828125,-3684.570068359375,65.9000015258789,10375.899658203125,-9549.400024414062,3212.2000122070312,5077.200012207031,-1567.5999450683594,-1419.1000366210938,,0.0,-0.036679073402453195,-2.661925892163098,0.20529913926774648,True,98.0,False,8,False,7,,
87,6648,171,False,False,0,1433.4591922265902,-1542.800048828125,3860.760009765625,163.39999389648438,-27058.701171875,2.3000000417232513,9229.299926757812,695.2999877929688,1921.0000610351562,5641.400146484375,0.0,-0.14380520322788715,1.1300710728759853,-0.7016885693598078,bf81d8692db,games5425898691,18.0,-1358.9300537109375,3780.090087890625,94.51000213623047,-10375.899658203125,9549.400024414062,2561.7999267578125,-5168.699951171875,1878.6000061035156,-70.39999961853027,,0.0,,0.15035351291954965,2.6957695900720573,0.9729510345690513,True,98.0,False,False,7,8,,76561198039309853,enpitsu,26.0,-1002.75,1665.4100341796875,17.049999237060547,370.8000183105469,8605.10009765625,2.5,1.5000000596046448,-0.19999999552965164,-1.5999999642372131,255.0,,,0.0169494339327993,1.527418650892056,1.3833477849291814e-05,True,False,4,4,113.0,False,,SynixRL,b01147202bb,8,-1428.43994140625,4045.909912109375,16.6200008392334,-9441.699829101562,-10451.600341796875,63.09999942779541,29.800000190734863,-73.89999866485596,-1412.1000671386719,255.0,116.0,,0.005636957893633775,-2.3426407914981486,-0.0021585172484571667,True,184.34217610666826,True,8,False,8,,LunaticStyles,5364590267745823719,13.0,-1863.010009765625,4435.4599609375,17.0,7725.5999755859375,11513.900146484375,3.3000001311302185,0.29999999329447746,0.19999999552965164,-22.799999713897705,255.0,113.0,0.009587992686165898,0.9987050957543149,-0.00017173659370594272,True,1.0,False,8,False,8,,
88,6711,174,False,False,0,2842.324730821492,-2219.85009765625,2624.800048828125,313.9200134277344,-9038.200073242188,5101.000061035156,-8952.5,-2786.400146484375,-5284.69970703125,-554.1999816894531,0.0,-0.8230704709002478,-0.6459902610759263,-0.9937668031039557,76561198039309853,enpitsu,26.0,-2078.1298828125,2550.489990234375,307.2200012207031,-11235.799560546875,1893.0999755859375,3386.199951171875,-506.8000030517578,-4211.9000244140625,-590.2000045776367,255.0,128.0,False,-0.9035582462706749,-3.083950617754415,-0.298939861838513,True,81.0,False,False,5,6,,bf81d8692db,games5425898691,18.0,-3565.3701171875,3225.580078125,102.16000366210938,-5508.599853515625,-21943.798828125,-166.00000381469727,5396.9000244140625,-1059.4000244140625,13.09999942779541,255.0,128.0,,1.1806117398296245,1.371120454063517,3.135276288785403,True,False,10,9,33.0,False,,SynixRL,b01147202bb,8,-2079.1298828125,2621.85009765625,17.010000228881836,5528.900146484375,-5002.699890136719,1.899999976158142,-0.3999999910593033,-0.19999999552965164,0.0,245.0,128.0,,0.009526660929512761,-0.7354780418304233,1.2432415315909519e-05,True,134.0,False,8,False,8,,LunaticStyles,5364590267745823719,13.0,80.72000122070312,5090.7099609375,251.63999938964844,6391.400146484375,-1355.0999450683594,-3882.2000122070312,51.70000076293945,310.79999923706055,-301.299991607666,255.0,129.0,0.7824725435977947,-2.264386888331345,0.18855478328271957,True,1.0,False,8,4,8,,
89,6782,176,False,False,0,3101.467218412526,-3820.22998046875,4106.56982421875,312.1499938964844,11996.300048828125,14319.000244140625,4361.000061035156,-1091.9999694824219,-1210.4000091552734,5774.1998291015625,0.0,-0.39014385848233335,-2.317267713405035,2.3695655773323736,76561198039309853,enpitsu,26.0,-3838.3701171875,3898.64990234375,204.02999877929688,4506.700134277344,18462.19970703125,-150.50000190734863,-3060.10009765625,3243.699951171875,3219.2999267578125,255.0,0.0,False,-0.337724191550602,3.0959458895773935,2.635695900443563,True,30.0,False,False,7,8,,bf81d8692db,games5425898691,18.0,-3270.610107421875,-1449.4100341796875,17.010000228881836,-11199.000244140625,-8533.800048828125,2.3000000417232513,0.0,0.5000000074505806,-2105.5999755859375,255.0,0.0,,0.00963238320318064,-2.5552037454133023,-5.4819459565004925e-06,True,False,10,10,255.0,False,,SynixRL,b01147202bb,8,-2336.419921875,4306.27978515625,17.010000228881836,-9405.900268554688,12222.900390625,1.899999976158142,0.19999999552965164,-0.29999999329447746,0.0,246.0,128.0,False,0.009565991892272432,2.2266730750191166,4.713020748021818e-05,True,82.0,False,8,False,8,,LunaticStyles,5364590267745823719,13.0,2047.530029296875,4350.64990234375,97.02999877929688,15911.099853515625,-2388.9999389648438,-141.5999984741211,1766.6000366210938,5198.900146484375,315.5999946594238,255.0,128.0,-1.1420449957760903,2.5045394264805116,-2.8819098205523117,True,0.0,False,10,4,9,,
90,6804,177,False,False,1,10290.104812385855,2793.030029296875,-4973.72998046875,466.6700134277344,-19606.800537109375,5416.5997314453125,9869.89990234375,-1300.0,-3758.3999633789062,4492.60009765625,1.0,0.8928042521192283,-2.6103265219072798,2.135881954383163,b01147202bb,SynixRL,8.0,2897.64990234375,-5044.0498046875,279.45001220703125,-1696.6000366210938,-279.89999771118164,11320.10009765625,1117.0999908447266,-1916.3999938964844,-94.79999542236328,255.0,0.0,False,1.3889863516683079,-0.2756799702434349,1.651525804504078,True,69.48945356697165,True,False,8,8,,5364590267745823719,LunaticStyles,13.0,-3222.330078125,-4036.840087890625,17.020000457763672,-4529.599914550781,8659.69970703125,5.099999904632568,-0.9000000357627869,2.8999999165534973,-2929.5999145507812,255.0,0.0,False,-0.009515275140589636,1.446659942357155,-0.00021892530943808604,True,4,10,10,255.0,False,,enpitsu,76561198039309853,26,3378.02001953125,-4661.72998046875,294.04998779296875,-1974.6000671386719,-1913.3000183105469,15.499999523162842,-234.79999542236328,255.40000915527344,0.0,255.0,255.0,False,0.9184626009780409,2.3904553412488134,-1.5361275518773492,True,30.0,False,8,False,8,,games5425898691,bf81d8692db,18.0,4072.760009765625,1195.3699951171875,208.44000244140625,534.3000030517578,-11844.89990234375,3312.0999145507812,2405.0999450683594,-1314.1000366210938,98.19999694824219,255.0,0.0,0.2603858180875326,-1.6269440957954073,1.368911484926321,True,255.0,False,10,False,10,,
