,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
84,5386,162.0,False,False,1,2299.6646395017724,1144.949951171875,2853.85009765625,269.5799865722656,-16747.5,10686.800537109375,102.89999961853027,-1968.3999633789062,964.8999786376953,-1398.800048828125,1.0,-0.06015071323252885,-0.7001385120346754,-2.703577428721711,bf81d8692db,games5425898691,20.0,1262.43994140625,2701.530029296875,229.92999267578125,-8676.199951171875,6444.5001220703125,988.7999725341797,-4916.400146484375,-1710.5000305175781,1775.5000305175781,255.0,128.0,,-0.28849498935637813,1.1344795559211835,0.3561848689901832,True,4.0,False,15,18,False,,76561198039309853,enpitsu,26.0,1760.47998046875,4950.4599609375,17.34000015258789,6617.9998779296875,-6247.80029296875,-650.8999633789062,-1973.9999389648438,875.1999664306641,-2071.7999267578125,255.0,0.0,False,-0.032769093436342114,-2.3389351478811395,0.05536768758449209,True,47.18743236346911,True,False,6,10,,max_stetsun,9008577481387032148,9.0,1058.449951171875,3133.080078125,115.91999816894531,-1121.3999938964844,-4570.400085449219,-154.7000026702881,1648.2000732421875,-4851.7999267578125,1998.2000732421875,128.0,129.0,False,0.22273519878684303,-1.7478625270048707,-2.319761284018001,True,226.0,False,14,4,11,,chickenlegpeice_,764997303082394243,11.0,-432.57000732421875,1434.0,106.02999877929688,4777.5,18923.499755859375,-19.199999570846558,-5262.39990234375,1598.800048828125,-21.400001049041748,255.0,128.0,-1.4782658432998612,1.9079864906425688,-0.041902698537808786,True,0.0,False,18,15,False,,False
85,5453,164.0,False,False,0,10638.884330249755,2256.090087890625,-5021.2099609375,168.60000610351562,19393.1005859375,3613.2998657226562,4966.499938964844,2924.8001098632812,-1367.5999450683594,2057.7000427246094,0.0,-0.2880963317642763,2.6486397157857406,1.920235308087303,764997303082394243,chickenlegpeice_,15.0,2068.590087890625,-5098.43017578125,125.7699966430664,17750.699462890625,-1512.5,5774.0997314453125,-3857.3001098632812,1938.3000183105469,-81.70000076293945,255.0,253.0,False,-0.3172703141512447,-0.0831052912569683,-1.3023355645136672,False,0.0,False,16,18,False,,9008577481387032148,max_stetsun,9.0,1001.760009765625,-3252.800048828125,16.889999389648438,12851.400146484375,-7055.8001708984375,39.60000038146973,78.4000015258789,-117.89999961853027,-950.8000183105469,170.0,128.0,False,0.013324562609360406,-0.5506794364293238,-0.005956420052423605,True,204.0,False,4,12,14,,enpitsu,76561198039309853,26.0,1435.1600341796875,-4008.89990234375,17.030000686645508,19028.499755859375,-2058.3999633789062,5.099999904632568,-0.5000000074505806,0.0,-0.09999999776482582,255.0,128.0,False,0.016799124160800264,-0.10778475304199868,3.925184648009033e-05,True,0.0,False,10,False,6,,games5425898691,bf81d8692db,20.0,924.8699951171875,-3048.860107421875,124.95999908447266,13560.799560546875,8797.999877929688,-158.90000343322754,-4644.4000244140625,2866.7999267578125,678.4999847412109,255.0,130.0,1.2467442691870203,-2.181930545172318,3.0425655007401144,False,0.0,False,20,17,False,,
86,5489,165.0,False,False,1,4689.942806850706,-3612.570068359375,3848.35009765625,250.8000030517578,-14108.800048828125,1058.3000183105469,7920.9002685546875,4229.2999267578125,1606.199951171875,-3941.099853515625,1.0,0.000887049881832771,1.7627106097104488,0.8884264313914475,76561198039309853,enpitsu,26.0,-3542.25,3813.18994140625,130.19000244140625,-12076.500244140625,787.5,2345.500030517578,-4656.400146484375,-2921.099853515625,185.9000015258789,128.0,0.0,False,0.06805669064634554,-0.5408165791278496,0.6028551628890728,True,255.0,False,7,12,False,,bf81d8692db,games5425898691,20.0,-2623.510009765625,1776.800048828125,17.010000228881836,-9594.89990234375,-12132.5,2.0999999344348907,-1.0000000149011612,-0.7999999821186066,178.70000839233398,255.0,152.0,,-0.009618659063726958,-0.9139694546148677,-0.00010993089878325564,False,0.0,False,False,18,20,,max_stetsun,9008577481387032148,9.0,-2510.75,3449.06005859375,17.0,-6794.5001220703125,-8082.0001220703125,3.3000001311302185,0.19999999552965164,0.29999999329447746,515.9999847412109,239.0,128.0,False,-0.009550492517001144,-0.9161335621056743,-0.00022942683737884437,True,189.0,False,14,4,12,,chickenlegpeice_,764997303082394243,15.0,-3664.030029296875,3872.0,69.0199966430664,-7199.0997314453125,-20421.500244140625,258.29999923706055,5485.9002685546875,392.20001220703125,30.499999523162842,255.0,201.0,-0.9903560827282938,-1.3982578743289793,-0.26046950240970823,False,0.0,False,20,17,False,,False
87,5540,167.0,False,False,0,8899.716036417312,3040.2900390625,-2841.889892578125,230.0500030517578,7061.099853515625,8874.89990234375,5092.300109863281,-1985.8999633789062,-753.3000183105469,-2543.000030517578,0.0,0.2938867271947416,-0.18098197181767056,-2.811534096579673,9008577481387032148,max_stetsun,9.0,2922.320068359375,-2884.31005859375,80.38999938964844,1103.0999755859375,3703.599853515625,1017.3000335693359,-5444.000244140625,408.8999938964844,-666.8000030517578,128.0,128.0,,0.20888629199534145,2.7858375954065404,0.6054392218453082,True,189.0,False,13,16,4,,764997303082394243,chickenlegpeice_,12.0,4023.3798828125,-3651.360107421875,109.94000244140625,-4648.800048828125,-4776.700134277344,-5790.30029296875,-159.20000076293945,2927.9998779296875,-676.2000274658203,198.0,128.0,,0.6963142845940281,-2.415904755695634,0.6090569799221363,True,,False,False,18,20,,enpitsu,76561198039309853,26.0,3696.090087890625,-3050.820068359375,16.920000076293945,-4666.600036621094,12426.99951171875,33.09999942779541,-32.69999980926514,-26.30000114440918,-2233.300018310547,255.0,128.0,,0.01453023893205283,1.8725473066876763,0.0008199150293361721,True,210.0,False,12,False,8,,games5425898691,bf81d8692db,20.0,3480.030029296875,615.1400146484375,17.010000228881836,-3832.9998779296875,10694.100341796875,2.3999999463558197,-0.29999999329447746,2.800000011920929,-2087.2000122070312,255.0,0.0,0.009590695655782812,1.8962800627535834,-0.00030404310904482324,True,255.0,False,20,18,False,,
88,5598,169.0,False,False,0,7823.754925118839,3724.739990234375,-1173.469970703125,153.7899932861328,9996.099853515625,22103.60107421875,7419.2999267578125,-2645.10009765625,-2936.300048828125,-4514.5001220703125,0.0,-0.899531706212983,2.764182875806661,-0.8618109034011767,9008577481387032148,max_stetsun,9.0,3592.419921875,-1424.0400390625,57.75,3870.7000732421875,19520.30029296875,2821.0000610351562,-3360.1998901367188,-4327.39990234375,481.5999984741211,255.0,255.0,,0.010860677657879016,0.92347968999032,-0.16571734831223023,True,95.02483416116375,True,15,18,4,,764997303082394243,chickenlegpeice_,12.0,2709.199951171875,-4470.669921875,17.010000228881836,-3067.9998779296875,-10345.400390625,2.3000000417232513,-0.29999999329447746,-0.5000000074505806,-2870.5999755859375,236.0,0.0,False,0.009569746982081387,-2.1740233570083456,-8.477771832381012e-05,True,,False,False,18,20,,enpitsu,76561198039309853,26.0,3453.070068359375,-417.760009765625,19.520000457763672,-27.200000286102295,1378.699951171875,2958.9999389648438,-0.29999999329447746,2.7000001072883606,-1133.3999633789062,128.0,128.0,False,0.01724236591360853,0.28800507125979014,0.00015075000538747983,True,224.3424257411752,True,13,False,8,,games5425898691,bf81d8692db,20.0,3295.81005859375,2269.72998046875,17.010000228881836,-10709.3994140625,-222.09999084472656,2.5,-0.19999999552965164,-0.09999999776482582,2382.5999450683594,255.0,255.0,0.00952994409213644,-3.065296146185977,-3.0381417305609108e-05,True,255.0,False,20,18,False,,
89,5638,171.0,False,False,1,7759.288795555682,-3332.669921875,-1365.760009765625,277.32000732421875,-866.3999938964844,-5359.5001220703125,16712.900390625,4681.9000244140625,3349.4000244140625,-1691.3999938964844,1.0,-0.2659301599041963,-0.7053004538796747,-1.2454305022904353,bf81d8692db,games5425898691,20.0,-3290.260009765625,-1394.4000244140625,119.27999877929688,-9092.19970703125,3675.10009765625,5988.0999755859375,-31.30000114440918,-103.10000419616699,2748.800048828125,255.0,128.0,,-0.027299533416588532,-0.3708859003364507,0.00777303435336246,True,255.0,False,18,22,3,,76561198039309853,enpitsu,26.0,-3894.260009765625,175.02999877929688,114.11000061035156,-3368.2998657226562,-1723.8999938964844,-3829.2001342773438,-30.399999618530273,-2.199999988079071,1835.5999755859375,255.0,128.0,False,-0.009320373799276522,-1.0876571362152905,0.013686208914439746,True,209.74777623402176,True,False,8,14,,max_stetsun,9008577481387032148,9.0,-3916.6201171875,-1245.699951171875,31.93000030517578,5154.2999267578125,-13214.000244140625,-1668.3000183105469,412.7000045776367,-2477.4000549316406,1380.2000427246094,170.0,166.0,,-0.14812253237054446,-2.0067195486797025,-0.32831904886751784,True,92.0,False,18,4,16,,chickenlegpeice_,764997303082394243,12.0,-1878.4300537109375,4077.25,17.010000228881836,10460.799560546875,-2108.300018310547,2.0999999344348907,-4.399999976158142,0.7000000029802322,1353.6000061035156,218.0,128.0,-0.009554497289315308,-3.0120621124346236,-0.00013851982991734443,True,31.0,False,20,18,False,,False
90,5801,177.0,False,False,0,5425.005653094064,3997.919921875,2799.010009765625,354.1300048828125,-7312.19970703125,952.5,295.0,-1741.300048828125,323.3000183105469,-1043.8999938964844,0.0,-0.6196859854916347,0.4561481782770633,-2.9118111802873337,764997303082394243,chickenlegpeice_,13.0,3824.14990234375,2799.2900390625,396.0,598.4000015258789,14142.19970703125,1295.5999755859375,-4773.2000732421875,2670.5999755859375,-578.1000137329102,255.0,145.0,,1.0747407238959628,0.6628592340564355,-0.6240091024975762,True,1.0,False,19,22,False,,9008577481387032148,max_stetsun,9.0,3992.52001953125,2562.68994140625,76.02999877929688,-1767.2000122070312,5305.2001953125,-1378.0999755859375,-892.6999664306641,974.8000335693359,1601.9999694824219,128.0,244.0,,0.25558523111956183,1.873912589607981,-0.6816311757569591,True,75.0,False,4,18,20,,enpitsu,76561198039309853,26.0,3906.800048828125,2957.409912109375,326.20001220703125,14638.699951171875,-8898.900146484375,-315.40000915527344,4627.799987792969,585.9000015258789,2913.699951171875,255.0,0.0,,0.19553583010459558,-0.14543343839493653,1.1441622242657792,True,121.0,False,16,False,9,,games5425898691,bf81d8692db,20.0,351.0400085449219,4830.47021484375,17.010000228881836,4894.5001220703125,2707.9000854492188,2.3000000417232513,0.5000000074505806,0.29999999329447746,-2173.9999389648438,255.0,0.0,0.009501713413767453,0.5427975895667133,-0.00011670452796235199,True,182.0,False,24,20,4,,
91,5802,177.0,False,False,1,9300.336231221614,-3999.31005859375,-2767.72998046875,356.7900085449219,-1350.0999450683594,22029.3994140625,1855.7000732421875,1168.0000305175781,494.1999816894531,-5864.4000244140625,1.0,0.6204761061584936,-0.30374179420864744,-2.95961841030294,76561198039309853,enpitsu,26.0,-4010.81005859375,-2890.72998046875,324.75,-22.40000009536743,6033.499755859375,263.799991607666,881.9000244140625,5421.400146484375,-283.29999923706055,255.0,0.0,,-0.10757295286147278,-0.1881008624833081,1.5120791184114002,True,121.0,False,9,16,False,,bf81d8692db,games5425898691,20.0,-351.0400085449219,-4830.47021484375,17.010000228881836,-4894.5001220703125,-2707.9000854492188,2.3000000417232513,-0.5000000074505806,-0.29999999329447746,-2173.9999389648438,255.0,0.0,,-0.009501713413767453,-0.5427975895667133,-0.00011670452796235199,True,182.0,False,4,20,24,,max_stetsun,9008577481387032148,9.0,-3992.52001953125,-2562.68994140625,76.02999877929688,1767.2000122070312,-5305.2001953125,-1378.0999755859375,892.6999664306641,-974.8000335693359,1601.9999694824219,128.0,244.0,,-0.25558523111956183,-1.873912589607981,-0.6816311757569591,True,75.0,False,20,4,18,,chickenlegpeice_,764997303082394243,13.0,-3824.14990234375,-2799.2900390625,396.0,-598.4000015258789,-14142.19970703125,1295.5999755859375,4773.2000732421875,-2670.5999755859375,-578.1000137329102,255.0,145.0,-1.0747407238959628,-0.6628592340564355,-0.6240091024975762,True,1.0,False,22,19,False,,
92,5907,181.0,False,False,0,9619.230657285587,3064.330078125,-3626.14990234375,93.26000213623047,-7797.5,-24974.49951171875,1039.5999908447266,2382.2000122070312,-152.60000228881836,-856.3999938964844,0.0,1.0064133767039836,-2.0366885745981187,0.4116225589987451,9008577481387032148,max_stetsun,9.0,3167.889892578125,-3355.800048828125,103.95999908447266,-4064.8001098632812,-22557.099609375,1889.7999572753906,4196.499938964844,-747.0999908447266,-502.20001220703125,195.0,128.0,False,0.3022702941396548,-1.7844694807365467,-0.011895376803045707,True,210.0,False,21,24,4,,764997303082394243,chickenlegpeice_,15.0,3141.14990234375,3444.050048828125,102.41999816894531,383.8999938964844,-16484.599609375,-147.60000228881836,5441.9000244140625,53.09999942779541,-795.2999877929688,255.0,128.0,False,-0.6294383144729239,1.4739706805040733,-2.961725224230741,True,0.0,False,False,21,24,,enpitsu,76561198039309853,26.0,3390.989990234375,-2737.800048828125,18.040000915527344,-1052.300033569336,-22095.400390625,-1479.4000244140625,2612.6998901367188,419.3000030517578,-1333.699951171875,255.0,128.0,False,-0.03340461308134427,-1.629140771912936,0.004364339961162613,True,0.0,False,18,False,12,,games5425898691,bf81d8692db,21.0,-1186.75,-1435.7099609375,17.010000228881836,-14842.19970703125,-16850.10009765625,2.0999999344348907,0.0,0.0,-5.5000001192092896,255.0,128.0,0.009593073897952716,-2.2936373138048047,3.1551071172126992e-06,True,112.0,False,26,22,4,,
93,5962,183.0,False,False,0,10521.199431514711,1840.47998046875,-5019.10009765625,1265.030029296875,-9885.999755859375,3235.7998657226562,7241.9000244140625,1951.1000061035156,-1081.3999938964844,-746.6000366210938,0.0,-0.7057899057229979,-2.2557438407869643,2.0439237241891157,9008577481387032148,max_stetsun,9.0,1950.3399658203125,-5102.97998046875,1103.3499755859375,-9574.89990234375,2.7000001072883606,7202.9998779296875,0.29999999329447746,947.5,-0.29999999329447746,128.0,214.0,False,-0.7224046164791839,-3.1287881868080825,1.5624202410644863,True,206.0,False,22,24,4,,764997303082394243,chickenlegpeice_,15.0,2538.919921875,-222.42999267578125,82.98999786376953,-5429.2999267578125,-20780.50048828125,-1736.9999694824219,2249.600067138672,-1273.8999938964844,-800.1000213623047,255.0,22.0,False,-0.45081650688918473,-1.935607170317372,0.028908816572871116,True,0.0,False,False,24,26,,enpitsu,76561198039309853,26.0,817.77001953125,-3504.669921875,17.049999237060547,-12033.599853515625,13694.599609375,2.5,0.3999999910593033,-0.29999999329447746,-0.09999999776482582,255.0,128.0,False,0.016785947735589953,2.2916861064440006,4.8607726613477324e-05,True,0.0,False,18,False,12,,games5425898691,bf81d8692db,21.0,-1896.949951171875,-3547.2900390625,17.010000228881836,-2403.300018310547,1334.4999694824219,2.0999999344348907,-1.5000000596046448,-2.199999988079071,0.0,255.0,128.0,0.00960839468687984,-0.506945902642921,2.436882652870044e-05,True,143.0,False,26,22,4,,
94,6029,185.0,False,False,0,9410.404915283576,-483.9599914550781,-4261.3798828125,1083.3699951171875,-23866.201171875,2555.500030517578,-2283.8999938964844,3436.7001342773438,1890.2000427246094,1570.8999633789062,0.0,-1.233528460744605,-2.0905922811178503,2.0949648578963824,9008577481387032148,max_stetsun,9.0,-277.3599853515625,-4277.2998046875,1018.4400024414062,-18322.60009765625,5745.7000732421875,-186.8000030517578,-2347.899932861328,-4907.5,808.0999755859375,171.0,67.0,False,0.35164441626314485,-1.7690780589562483,2.1174523669718934,True,111.0,False,23,26,4,,764997303082394243,chickenlegpeice_,12.0,470.0,-3798.820068359375,17.010000228881836,-7928.0999755859375,-11947.60009765625,2.0999999344348907,1.2999999523162842,2.0999999344348907,637.599983215332,200.0,128.0,False,0.009591900847184868,-2.1078129532628784,-0.00013874369962159686,True,92.0,False,False,24,26,,enpitsu,76561198039309853,26.0,-1215.06005859375,-3116.919921875,17.049999237060547,-1189.3000030517578,-5038.399963378906,2.5999999046325684,0.0,-0.7999999821186066,0.0,128.0,128.0,False,0.01685147518870682,-1.8025746219695935,-7.210680194494784e-05,True,0.0,False,18,False,12,,games5425898691,bf81d8692db,21.0,-1125.239990234375,-3832.320068359375,406.04998779296875,1874.7000122070312,-5278.699951171875,4486.499938964844,-705.8999633789062,1538.699951171875,1115.6999969482422,255.0,230.0,-0.9632059568887349,-1.5410305049332202,1.0741714083554788,True,74.09110542522967,True,28,22,4,,
95,6178,190.0,False,False,0,7081.41513103596,-3026.550048828125,-1613.31005859375,372.3900146484375,-1733.9999389648438,20480.10009765625,10717.80029296875,2773.599853515625,4104.100036621094,2382.2000122070312,0.0,-0.7927740894381041,1.927448734399591,1.3503159430573273,764997303082394243,chickenlegpeice_,12.0,-3014.360107421875,-1739.31005859375,218.33999633789062,-7056.6998291015625,19486.400146484375,3701.300048828125,514.7000122070312,187.39999771118164,21.600000858306885,223.0,128.0,,-0.6471948821184595,1.951838035972073,-0.006999338539558385,True,19.996671007525542,True,24,28,False,,9008577481387032148,max_stetsun,9.0,-1743.1300048828125,-3471.2900390625,17.010000228881836,-2904.8001098632812,16630.999755859375,2.199999988079071,0.09999999776482582,-1.5000000596046448,1759.4000244140625,163.0,177.0,False,0.009579515318417848,1.8144181242353585,-1.8693499037487337e-05,True,223.0,False,4,24,26,,enpitsu,76561198039309853,26.0,-2799.68994140625,758.0599975585938,17.049999237060547,430.40000915527344,-3808.0999755859375,2.5999999046325684,1.2999999523162842,0.9000000357627869,-30.0,0.0,255.0,False,0.017232063895396107,-1.4661629135151464,6.959588980476313e-05,True,255.0,False,20,False,14,,games5425898691,bf81d8692db,21.0,2904.679931640625,-3635.830078125,17.010000228881836,10731.800537109375,16319.200439453125,2.199999988079071,-0.3999999910593033,-1.899999976158142,1752.5999450683594,255.0,192.0,0.009642694904408073,1.0646847154851988,-1.1270509347741895e-05,False,0.0,False,30,24,4,,
96,6316,195.0,True,True,0,987.7681192623444,-1540.0999755859375,4391.1201171875,327.3399963378906,20355.999755859375,14778.1005859375,-1051.3999938964844,1472.5,4232.0001220703125,3129.4000244140625,0.0,0.7775050410094961,0.36794404981167006,-1.8119970750547776,764997303082394243,chickenlegpeice_,11.0,-1642.1600341796875,4240.72998046875,306.92999267578125,18606.500244140625,5577.2998046875,1676.6000366210938,-2692.3001098632812,4355.5999755859375,2007.2999572753906,128.0,128.0,,0.37546475340712404,0.6356683543034088,0.009486811056986798,True,198.70349248250326,True,25,30,False,,9008577481387032148,max_stetsun,9.0,-1223.93994140625,2462.800048828125,17.010000228881836,11000.799560546875,9927.000122070312,0.0,1.5999999642372131,1.0000000149011612,1198.7999725341797,255.0,237.0,False,0.009605254526015166,0.7383361234063758,0.00021669292414305854,True,189.3464516183381,True,4,24,26,,enpitsu,76561198039309853,26.0,-2511.260009765625,3695.06005859375,121.06999969482422,-747.5,-9019.89990234375,-2859.5001220703125,1616.3999938964844,-205.0,117.60000228881836,128.0,128.0,False,-0.12512542705717616,-1.706632336221313,0.07265647770039538,True,218.0,False,24,False,18,,games5425898691,bf81d8692db,20.0,1129.52001953125,4988.7001953125,19.690000534057617,-20484.09912109375,667.5,-402.09999084472656,-1604.4999694824219,183.4000015258789,-459.3000030517578,255.0,117.0,0.024747585523687523,3.0994127125789697,-0.09574560501974594,True,201.73357439297502,True,30,24,4,,
97,6584,196.0,False,True,0,5173.343604316368,-4.840000152587891,43.9900016784668,95.4800033569336,100.10000228881836,25688.798828125,1033.3999633789062,1916.1000061035156,393.6000061035156,266.3999938964844,0.0,0.006493540048209752,0.0045550758656162475,0.031959157301313094,9008577481387032148,max_stetsun,9.0,-6.659999847412109,-196.11000061035156,75.13999938964844,-4775.4998779296875,20596.99951171875,2401.3999938964844,-1399.4999694824219,5301.6998291015625,-427.90000915527344,255.0,23.0,,-0.046621577625486806,1.8986039069377212,0.5949758325144333,True,0.0,False,5,6,False,,764997303082394243,chickenlegpeice_,11.0,44.029998779296875,-5020.52978515625,17.010000228881836,-25.999999046325684,939.4999694824219,2.0000000298023224,-1.0999999940395355,-0.29999999329447746,0.09999999776482582,255.0,128.0,,0.009369609560413468,1.5993349434803632,1.9254352595713147e-05,True,116.0,False,False,False,False,,enpitsu,76561198039309853,26.0,-181.3300018310547,274.260009765625,135.9600067138672,4864.5001220703125,-19529.599609375,1043.499984741211,3360.10009765625,-4340.899963378906,-340.6999969482422,128.0,0.0,,0.028320965544632246,-0.9383808138713469,0.6621859172187766,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,20.0,-228.97000122070312,4653.6298828125,17.010000228881836,1750.0,-3949.2001342773438,2.0999999344348907,0.7999999821186066,0.09999999776482582,0.0,255.0,128.0,0.009407675362278305,-1.1536113634219298,-1.2870173035843582e-05,True,116.0,False,4,4,False,,
98,6619,197.0,False,False,1,8211.390626146474,-0.9100000262260437,-3022.260009765625,110.30000305175781,4503.0999755859375,19228.199462890625,7400.9002685546875,-803.7999725341797,-397.99999237060547,250.6999969482422,1.0,-0.3398665066330087,0.37879004029542773,-1.2860655265682506,bf81d8692db,games5425898691,20.0,-46.959999084472656,-3168.580078125,55.619998931884766,537.5,17476.8994140625,2191.7999267578125,736.2999725341797,2115.0,-3707.2000122070312,255.0,126.0,,0.10770630303147324,1.7828658405135154,0.11976541676335904,True,51.0,False,5,6,False,,76561198039309853,enpitsu,26.0,-521.3099975585938,2145.22998046875,16.3700008392334,-12021.99951171875,13295.699462890625,128.90000343322754,-49.29999828338623,49.49999809265137,319.50000762939453,255.0,255.0,,-0.01651664856766945,0.7904914855661118,-0.004476631932220276,True,27.741728757017402,True,False,2,2,,max_stetsun,9008577481387032148,9.0,626.3300170898438,-1710.77001953125,16.979999542236328,12273.399658203125,-1373.0000305175781,8.999999761581421,15.299999713897705,-0.0,2532.100067138672,255.0,254.0,False,-0.00947533725536451,-3.133641917664092,-0.0008630880429932053,True,0.0,False,6,False,6,,chickenlegpeice_,764997303082394243,11.0,-101.33999633789062,4766.91015625,17.010000228881836,997.3000335693359,4791.000061035156,2.0999999344348907,-0.09999999776482582,-0.0,0.0,0.0,128.0,-0.009725600848281103,-1.3655131642697442,2.970985363719409e-06,True,116.0,False,False,False,False,,
99,6676,199.0,False,False,0,6005.3875189738,-905.5,-865.3800048828125,226.33999633789062,-987.9000091552734,-11990.699462890625,2229.199981689453,-2053.2000732421875,-1221.2999725341797,1439.6000671386719,0.0,0.35894566258223876,1.3181442855482648,0.6752126765110525,9008577481387032148,max_stetsun,9.0,-922.0800170898438,-950.0700073242188,104.31999969482422,2198.2000732421875,-17982.099609375,-797.6999664306641,3898.699951171875,-996.2000274658203,3749.2999267578125,128.0,128.0,False,0.08040769238108698,-0.1979862565853882,-1.7134532484895202,True,21.0,False,7,8,False,,764997303082394243,chickenlegpeice_,11.0,-666.4500122070312,-3961.699951171875,17.010000228881836,-7480.30029296875,10102.2998046875,2.0000000298023224,-0.3999999910593033,0.19999999552965164,0.0,255.0,128.0,,0.009541890978608511,2.208169841293022,-4.129772599072265e-05,True,116.0,False,False,False,False,,enpitsu,76561198039309853,26.0,3466.929931640625,-492.04998779296875,17.049999237060547,8499.89990234375,16835.999755859375,2.800000011920929,-3.0000001192092896,-6.299999952316284,1243.6000061035156,255.0,255.0,,0.01678371094955339,1.1482033208711306,0.00010636337444089,True,0.0,False,2,False,2,,games5425898691,bf81d8692db,20.0,-927.739990234375,-427.30999755859375,16.989999771118164,-8927.999877929688,-21196.39892578125,2.199999988079071,-0.09999999776482582,-0.3999999910593033,1135.199966430664,255.0,210.0,0.009597347207224582,-1.9162402006310701,-7.895739787397211e-05,True,29.80943664427727,True,6,6,False,,
100,6717,201.0,False,False,0,7639.76566784678,-1052.1400146484375,-2498.169921875,153.75999450683594,-4687.300109863281,879.8000335693359,1622.2000122070312,4467.9998779296875,-1662.7999877929688,3642.9000854492188,0.0,-0.650019053002391,0.6281253641054807,-1.1633772180702178,9008577481387032148,max_stetsun,9.0,-958.530029296875,-2640.1298828125,83.94999694824219,-4611.499938964844,-1459.6000671386719,1908.3999633789062,-2922.0999145507812,136.40000343322754,-4560.7000732421875,1.0,69.0,,-0.5418916547997289,2.7109529569485225,0.5582655777070819,True,21.0,False,8,8,False,,764997303082394243,chickenlegpeice_,14.0,-1208.719970703125,-2786.639892578125,153.4600067138672,-14035.6005859375,-2945.4998779296875,4853.699951171875,2283.300018310547,-4746.600036621094,-1582.7999877929688,255.0,197.0,,-0.09722283355052906,2.094350087584092,-1.4191516371903534,True,120.89553529729125,True,False,3,4,,enpitsu,76561198039309853,26.0,2058.300048828125,1027.699951171875,17.049999237060547,-19162.80029296875,7305.2001953125,-1.7000000178813934,-6.299999952316284,2.7000001072883606,-1522.1000671386719,255.0,128.0,,0.016782866329706693,2.7057471344729382,5.7563002473158984e-05,True,230.0,False,2,False,2,22.0,games5425898691,bf81d8692db,21.0,-576.8499755859375,-3722.1298828125,19.440000534057617,-94.89999771118164,-19451.199951171875,-1576.9000244140625,2358.699951171875,4587.799987792969,-1907.2000122070312,128.0,0.0,0.009774417696247551,-2.1256209045548813,0.25302448086691776,False,21.0,False,8,8,False,,
