,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect,team_mate_handbrake
27,1894,44,False,True,0,5475.281155806891,-2403.580078125,-123.63999938964844,154.44000244140625,10881.800537109375,27257.80029296875,-913.6000061035156,-2313.699951171875,3550.4000854492188,2608.3999633789062,0.0,-1.3983666963250538,-2.4084088532146812,-1.3473891369450233,998199732707499505,Paul_lechtape,9.0,-2476.409912109375,-432.0799865722656,139.10000610351562,5928.699951171875,22222.7001953125,8.799999952316284,-1235.1000213623047,5356.9000244140625,-167.00000762939453,128.0,2.0,,0.2013358755781535,1.758372633868406,1.5395204413026016,True,97.02720010408791,True,False,13,14,,3840399533858939784,ksadm5,7.0,-3288.159912109375,473.5,17.059999465942383,11460.2001953125,13587.80029296875,2.0000000298023224,-2.800000011920929,-2.7000001072883606,-316.8000030517578,255.0,96.0,0.01675012993359372,0.8741097369321947,-7.62718202597326e-05,True,255.0,False,4,False,6,,enpitsu,76561198039309853,26.0,-2446.5400390625,-290.0899963378906,17.860000610351562,-9224.500122070312,20738.1005859375,2430.399932861328,-1488.3999633789062,-680.1000213623047,-1140.8000183105469,255.0,0.0,,0.038274126031556506,1.9775412302301092,-0.0007544875011043878,True,9,78.0,False,10,False,,games5425898691,bf81d8692db,24.0,703.739990234375,545.3400268554688,17.0,1546.300048828125,22843.60107421875,3.8999998569488525,0.0,0.29999999329447746,56.19999885559082,255.0,128.0,,0.009600566386485447,1.5098921011538706,-5.582646348335436e-05,True,18.0,False,6,False,6,,
28,1939,45,False,False,1,9001.403320644871,815.1300048828125,-3861.0400390625,110.76000213623047,15251.99951171875,-8371.599731445312,8404.600219726562,2109.199981689453,-4043.0999755859375,3899.2001342773438,1.0,-1.06367364192779,-2.0595466693780513,2.9874289046497937,bf81d8692db,games5425898691,24.0,666.280029296875,-3890.5400390625,17.0,18333.599853515625,-13198.00048828125,3.8999998569488525,0.19999999552965164,-0.0,222.19999313354492,255.0,128.0,,-0.009582088739383036,-2.5406366802641283,-0.00011693328961276527,True,0.0,False,False,6,6,,76561198039309853,enpitsu,26.0,2543.050048828125,-3189.77001953125,16.829999923706055,-4170.899963378906,-18345.400390625,36.70000076293945,-26.600000858306885,-6.499999761581421,1685.0999450683594,255.0,128.0,-0.017967176856830275,-1.3832791730069158,-0.0008466660470198476,False,78.0,False,10,False,10,,Paul_lechtape,998199732707499505,9.0,1166.1600341796875,-2823.199951171875,17.020000457763672,-18649.599609375,-851.6999816894531,1.7000000178813934,0.19999999552965164,-0.0,-2126.1000061035156,211.0,0.0,False,-0.009590940106977043,0.047711103913863386,6.795936320687887e-05,True,14,93.0,False,14,False,,ksadm5,3840399533858939784,7.0,1222.6800537109375,-3397.110107421875,21.979999542236328,-7315.10009765625,-21602.5,2969.89990234375,-3.0000001192092896,-8.700000047683716,614.0000152587891,255.0,161.0,,-0.01676946508332333,-1.2469140632535238,0.00010521629852264903,True,174.0,False,4,False,7,,
29,2013,48,False,False,1,9239.97114846909,3318.489990234375,-3776.760009765625,119.86000061035156,7964.1998291015625,14894.69970703125,5787.19970703125,-279.4000053405762,-2176.9000244140625,-1659.4000244140625,1.0,0.7401476067148322,-2.960151979635218,-2.884455523162997,76561198039309853,enpitsu,26.0,3223.409912109375,-3931.679931640625,51.810001373291016,5237.9998779296875,12728.900146484375,3345.10009765625,-542.0999908447266,309.0999984741211,-1064.8999786376953,255.0,128.0,False,-0.03494592327062436,2.1000622125189676,0.001217695134835403,True,222.0,False,False,11,12,,bf81d8692db,games5425898691,24.0,1699.8800048828125,-3322.760009765625,17.010000228881836,-8718.499755859375,-10144.000244140625,3.0000001192092896,-0.0,-0.0,2258.9999389648438,255.0,255.0,-0.009566107353230316,-0.9290151418374862,-3.836794707311123e-06,True,0.0,False,6,False,6,,Paul_lechtape,998199732707499505,9.0,-3480.699951171875,22.510000228881836,17.020000457763672,-6045.9002685546875,17887.19970703125,2.3999999463558197,-0.0,1.0999999940395355,-3335.5999755859375,209.0,0.0,False,-0.00960421162468071,1.5119084639093272,-7.587161722004685e-05,True,16,255.0,False,16,False,,ksadm5,3840399533858939784,8.0,-321.9200134277344,-5968.93994140625,186.17999267578125,-10966.8994140625,2225.800018310547,-7179.000244140625,3147.5,-2006.6999816894531,-544.1999816894531,255.0,17.0,,-0.6257290003540557,0.23895110651904572,1.1904346139412236,True,127.16136780605521,True,4,4,8,,
30,2059,50,False,False,1,7317.376255242665,3630.85009765625,-1647.0899658203125,133.25,-13402.80029296875,10310.999755859375,886.1000061035156,2318.2000732421875,4321.9000244140625,-3456.400146484375,1.0,0.3397090076387707,-1.1768896497402088,-1.0322412691649006,76561198039309853,enpitsu,26.0,3759.2900390625,-1671.9100341796875,15.010000228881836,-11991.199951171875,11597.099609375,298.700008392334,12.699999809265137,-180.9000015258789,152.60000228881836,255.0,255.0,False,0.004644199747901136,0.7444034046627971,0.014791593479185518,True,182.0,False,False,12,12,,bf81d8692db,games5425898691,24.0,2659.1201171875,-3714.22998046875,17.010000228881836,28.599998950958252,12514.200439453125,3.0000001192092896,-0.09999999776482582,-0.0,2331.9000244140625,255.0,255.0,-0.009548796380707275,1.5066057380833213,1.6509069760511218e-05,True,31.0,False,6,False,6,,Paul_lechtape,998199732707499505,9.0,-757.4000244140625,906.9000244140625,77.11000061035156,22957.099609375,857.5,-1110.5999755859375,2388.6000061035156,1199.1999816894531,-203.89999389648438,213.0,128.0,False,0.1354869739746279,2.7596025151343717,-0.5968085909739667,True,18,206.0,False,18,False,,ksadm5,3840399533858939784,8.0,194.52000427246094,-3200.72998046875,107.02999877929688,12064.7998046875,19439.89990234375,-148.100004196167,-2800.4998779296875,4339.800109863281,1890.0,255.0,128.0,,0.560363188509273,-0.002298338404508605,3.1144280518165983,True,58.0,False,5,4,10,,
31,2140,53,False,True,1,4136.130737572209,-326.5899963378906,1188.68994140625,98.75,-1364.1999816894531,24062.60009765625,5334.1998291015625,819.4999694824219,-5586.500244140625,-2029.4999694824219,1.0,-0.17169600441119912,2.639965520123717,-2.212414153464309,bf81d8692db,games5425898691,24.0,-379.3500061035156,1005.6400146484375,16.989999771118164,-6869.69970703125,21313.00048828125,5.5000001192092896,-0.09999999776482582,0.7000000029802322,-2489.600067138672,255.0,20.0,True,-0.009595227769460585,1.3873057987919226,-0.00019749855959202175,True,0.0,False,False,8,8,,76561198039309853,enpitsu,26.0,,,,,,,,,,,,,,,True,,,,,,,Paul_lechtape,998199732707499505,8.0,-143.32000732421875,1883.719970703125,58.2400016784668,-12858.399658203125,-14830.0,3618.2000732421875,-545.099983215332,374.50000762939453,1439.7000122070312,202.0,119.0,,0.019438242202173706,-1.026102821263316,-0.0005915727934428127,True,18,201.0,False,20,False,,ksadm5,3840399533858939784,8.0,475.4100036621094,1718.25,17.040000915527344,-13931.400146484375,13008.599853515625,4.600000083446503,3.8999998569488525,-3.4999999403953552,-980.4000091552734,255.0,9.0,,-0.016783195475694464,0.7602674943979872,-8.891903757758526e-05,True,,False,6,4,10,,
32,2145,53,False,False,0,6709.623441005263,388.0,-1445.6199951171875,215.86000061035156,13479.7998046875,21698.701171875,15927.39990234375,5840.999755859375,416.50001525878906,-1307.2999572753906,0.0,-0.49710184953475844,-2.792349705452643,-2.6953905372006406,998199732707499505,Paul_lechtape,8.0,270.0400085449219,-1730.760009765625,90.8499984741211,10509.300537109375,20245.50048828125,2917.6998901367188,-1811.9000244140625,-475.60001373291016,1320.2000427246094,209.0,201.0,,-0.05234004387485805,1.1598848452738317,-0.01661050596954998,True,201.0,False,False,19,20,,3840399533858939784,ksadm5,8.0,-266.8999938964844,-1954.780029296875,17.040000915527344,11123.299560546875,-15221.099853515625,4.399999976158142,1.4000000059604645,-2.3000000417232513,-704.4000244140625,255.0,128.0,0.016787371836540273,-0.9889722620639736,0.00013628162732659373,True,,False,6,4,10,,enpitsu,76561198039309853,26.0,,,,,,,,,,,,,,,,True,,,,,,,games5425898691,bf81d8692db,24.0,486.4200134277344,-1336.1400146484375,16.8799991607666,5378.599853515625,-19813.900146484375,35.999999046325684,25.399999618530273,-65.59999942779541,-1031.500015258789,255.0,173.0,False,0.007988705319893739,-1.6512578740612855,-0.00336818579388839,True,0.0,False,8,False,8,,
33,2371,61,False,False,1,7106.294680525914,1143.31005859375,-1961.989990234375,108.19999694824219,-4034.4000244140625,12107.60009765625,2000.0999450683594,1704.7999572753906,113.90000343322754,5751.500244140625,1.0,-0.08643494156591196,-2.6044622389136944,-1.375886929113392,bf81d8692db,games5425898691,24.0,1238.97998046875,-2070.1298828125,17.010000228881836,6353.4002685546875,17034.000244140625,2.800000011920929,-0.3999999910593033,-0.9000000357627869,1780.3999328613281,128.0,255.0,False,-0.009640621544598441,1.8777691538592745,0.00013752410471091708,True,0.0,False,False,10,10,,76561198039309853,enpitsu,26.0,,,,,,,,,,,,,,,True,,,,,,,Paul_lechtape,998199732707499505,8.0,734.1300048828125,-5911.7900390625,247.91000366210938,-1506.7999267578125,-208.79999160766602,-738.4999847412109,630.9000015258789,525.4000091552734,118.69999885559082,26.0,129.0,,-0.909899778357063,-2.380928707636595,0.638646489164015,True,24,110.0,False,24,False,,ksadm5,3840399533858939784,7.0,1682.43994140625,1180.43994140625,17.040000915527344,-659.4000244140625,-14036.099853515625,4.399999976158142,-0.0,0.3999999910593033,-299.6999931335449,254.0,128.0,,-0.016757401306664668,-1.4958949587730408,0.0001737326800865487,True,226.0,False,6,4,10,,
34,2387,62,False,False,1,6388.700358025653,893.719970703125,-1248.699951171875,114.51000213623047,-12061.8994140625,7372.8997802734375,1922.5,-1818.0000305175781,1003.1999969482422,1712.5999450683594,1.0,0.44075911034874143,0.19353032582091134,-1.0972888079730163,bf81d8692db,games5425898691,24.0,1096.7099609375,-1273.0,17.010000228881836,-9015.399780273438,8266.799926757812,3.0000001192092896,0.09999999776482582,0.5000000074505806,2256.9000244140625,255.0,255.0,False,-0.009613443898662179,0.6805609143344694,1.2947168891458083e-05,True,0.0,False,False,10,10,,76561198039309853,enpitsu,26.0,,,,,,,,,,,,,,,True,,,,,,,Paul_lechtape,998199732707499505,8.0,652.4600219726562,-5867.66015625,132.42999267578125,-1371.9999694824219,1413.3999633789062,-2919.89990234375,-1758.6000061035156,-1542.8999328613281,2766.7001342773438,19.0,131.0,,-0.743913522981153,-2.8235752907241967,-0.3541192399440039,True,24,110.0,False,24,False,,ksadm5,3840399533858939784,7.0,1427.8299560546875,329.0400085449219,17.040000915527344,-6495.2001953125,-13457.60009765625,0.9000000357627869,-0.7999999821186066,-2.0000000298023224,-1922.5999450683594,255.0,0.0,,-0.016789136033497284,-1.0832456240328479,-0.0002055540042064685,True,216.63413341840106,True,6,4,10,,
35,2416,63,False,False,1,5776.505691125433,-300.8800048828125,-511.1499938964844,104.93000030517578,-20497.099609375,11045.6005859375,142.29999542236328,-2089.1000366210938,170.59999465942383,1256.2999725341797,1.0,-0.17263710383146208,0.05004276401326649,1.7900807825336549,bf81d8692db,games5425898691,24.0,-91.22000122070312,-612.8900146484375,61.91999816894531,-15829.7998046875,10186.199951171875,3023.699951171875,-1273.7999725341797,-2393.8999938964844,1074.4999694824219,255.0,132.0,,-0.06673257163461453,0.4888242933878588,0.0014032329490282344,True,,False,False,11,12,,76561198039309853,enpitsu,26.0,,,,,,,,,,,,,,,True,,,,,,,Paul_lechtape,998199732707499505,8.0,312.3999938964844,-5629.85986328125,27.780000686645508,-2243.8999938964844,7766.5997314453125,-281.3999938964844,-23.69999885559082,-43.89999866485596,-995.8000183105469,7.0,128.0,,0.027892612606184388,-1.7196471159410291,-0.0051634338181983635,True,24,110.0,False,24,False,,ksadm5,3840399533858939784,7.0,-250.63999938964844,-179.2899932861328,17.040000915527344,-18248.199462890625,-5202.0001220703125,4.799999892711639,2.3999999463558197,-3.799999952316284,1873.3999633789062,16.0,255.0,,-0.01701025944214146,-0.3487782180497728,5.5188667071784476e-05,True,178.0,False,6,4,10,,
36,2419,63,False,False,0,4911.252800757806,557.5999755859375,448.7900085449219,125.56999969482422,20768.798828125,12641.700439453125,6369.89990234375,2841.7999267578125,1661.6999816894531,-3248.2998657226562,0.0,0.20290955351842446,0.006017406246046814,2.082588008470255,3840399533858939784,ksadm5,7.0,488.1300048828125,271.3699951171875,48.970001220703125,13781.600341796875,4474.800109863281,2750.1998901367188,1120.1000213623047,2965.2999877929688,-2125.7000732421875,6.0,255.0,,0.08664389050227887,0.5093912242920284,0.08946516116907471,True,178.0,False,4,6,11,,998199732707499505,Paul_lechtape,8.0,-288.8399963378906,5480.25,21.989999771118164,1043.6000061035156,-9155.30029296875,-360.0,1.7000000178813934,-1.0999999940395355,-12.200000286102295,7.0,128.0,-0.029468669960891043,1.6787968442128627,-0.0041376115577487875,True,110.0,False,24,False,24,,enpitsu,76561198039309853,26.0,,,,,,,,,,,,,,,,True,,,,,,,games5425898691,bf81d8692db,24.0,230.1199951171875,522.4299926757812,86.69000244140625,14911.099853515625,-9757.2998046875,2423.9999389648438,2197.7000427246094,5035.10009765625,260.0,255.0,187.0,,0.679991522907901,-0.42123305060173954,-0.0057084931662301575,True,,False,11,False,12,,
37,2487,65,False,False,1,9258.221018146964,-3121.280029296875,-3201.22998046875,180.44000244140625,18346.400146484375,10435.999755859375,6110.8001708984375,3762.0001220703125,805.2999877929688,-4604.100036621094,1.0,-1.2484847052518184,-0.1367830281337577,1.9119339258704904,76561198039309853,enpitsu,26.0,-3212.530029296875,-3362.330078125,91.13999938964844,5745.0,15213.499755859375,2353.3999633789062,-1759.2999267578125,5107.300109863281,-1034.1000366210938,255.0,0.0,,-0.4990741759389297,1.961097564051598,0.40595836782476635,True,21.0,False,False,1,2,,bf81d8692db,games5425898691,24.0,-3861.800048828125,-577.5499877929688,19.399999618530273,-3746.400146484375,-20906.10107421875,311.9000053405762,-154.49999809265137,1119.1000366210938,562.2999954223633,255.0,128.0,0.001109941915207088,-1.427253007195974,-0.09109867236703162,True,226.83661915922679,True,12,False,12,,Paul_lechtape,998199732707499505,8.0,-1619.1199951171875,-2487.0,16.049999237060547,-8360.10009765625,15238.900146484375,127.20000267028809,17.59999990463257,107.5,-93.69999885559082,202.0,128.0,,-0.013514737430929836,1.106267219397165,-0.009174999377822398,True,26,171.0,False,26,False,,ksadm5,3840399533858939784,7.0,-3096.909912109375,-2936.530029296875,93.4000015258789,-3615.5999755859375,-19284.000244140625,3201.199951171875,3257.9000854492188,188.29999923706055,2511.6000366210938,255.0,222.0,,-0.20412537442855083,-1.2415553244581667,0.013007827542586147,True,156.0,False,9,4,14,,
38,2544,67,False,False,0,3936.3518816077803,-610.1599731445312,1214.0400390625,139.72999572753906,-25540.10009765625,18682.900390625,6115.999755859375,4244.4000244140625,-1829.1999816894531,3826.0000610351562,0.0,0.5708207895791964,1.08479957291837,2.369567800794599,998199732707499505,Paul_lechtape,8.0,-480.9100036621094,1050.06005859375,91.83999633789062,-14927.7001953125,12279.49951171875,2146.0000610351562,-4266.300048828125,3464.7000122070312,-209.79999542236328,209.0,0.0,,0.11900336415546245,2.4236687017424456,0.9036260042309611,True,133.0,False,False,27,28,,3840399533858939784,ksadm5,7.0,3151.530029296875,4171.60009765625,17.059999465942383,-3280.7998657226562,-7774.4000244140625,-1.899999976158142,-0.7000000029802322,-3.0000001192092896,-2031.300048828125,255.0,0.0,0.016654968730086827,-1.9521629795515711,-0.0003864359865863049,True,245.58312241749096,True,10,4,14,,enpitsu,76561198039309853,26.0,2429.0,4451.3701171875,17.049999237060547,-11626.800537109375,-589.3999862670898,3.1999999284744263,0.29999999329447746,-0.19999999552965164,-27.40000009536743,255.0,128.0,,0.016690263973859625,-3.0942575857516816,3.3535122035805164e-05,True,2,0.0,False,2,False,,games5425898691,bf81d8692db,24.0,946.5599975585938,2970.590087890625,17.030000686645508,-22926.8994140625,111.30000114440918,0.0,-0.5000000074505806,-0.19999999552965164,0.0,255.0,128.0,,0.009575706521235312,3.1367424306769234,-5.01967484745328e-05,True,181.0,False,12,False,12,,
39,2607,70,False,False,1,9966.722811229165,2562.679931640625,-4686.3798828125,161.64999389648438,6000.999755859375,-22658.5009765625,9080.599975585938,2368.0999755859375,-5223.3001708984375,1763.0999755859375,1.0,-0.8719267928285696,-1.8981738948837565,2.3186652279640914,bf81d8692db,games5425898691,24.0,2421.10009765625,-4491.27001953125,70.16999816894531,5287.39990234375,-15189.7998046875,2978.800048828125,1306.6999816894531,-1634.4999694824219,-3096.400146484375,255.0,22.0,,-0.04510337153797972,-2.0213934186503537,0.012750305077562207,True,230.0,False,False,13,14,,76561198039309853,enpitsu,26.0,481.3800048828125,-4355.080078125,17.049999237060547,10392.60009765625,-2966.4999389648438,3.100000023841858,-0.5999999865889549,-0.0,-12.400000095367432,0.0,128.0,-0.016870318639945796,-2.8617209795599576,5.901582336604318e-05,True,31.0,False,2,False,2,,Paul_lechtape,998199732707499505,8.0,2674.199951171875,-4053.090087890625,17.010000228881836,676.8000030517578,-11777.900390625,3.0000001192092896,-0.7999999821186066,1.7000000178813934,2232.100067138672,207.0,255.0,True,-0.009623263114663674,-1.6698063055258447,0.00018651704997788905,True,28,145.0,False,28,False,,ksadm5,3840399533858939784,7.0,-924.0800170898438,-2114.830078125,17.059999465942383,13609.89990234375,3681.199951171875,1.899999976158142,-0.7000000029802322,-0.0,-19.700000286102295,183.0,128.0,,-0.0167454921085613,2.879916662623538,6.507878234335908e-05,True,202.0,False,10,4,14,,
40,2671,72,False,False,0,3623.428601160781,-2902.64990234375,2122.949951171875,112.66000366210938,-4958.599853515625,19285.50048828125,-237.00000762939453,-1197.5,2483.0999755859375,-5329.0997314453125,0.0,0.30799520472389896,2.814176466394803,-2.471641378175844,3840399533858939784,ksadm5,7.0,-2816.93994140625,1936.72998046875,52.0,-20893.60107421875,8925.399780273438,3576.4999389648438,-302.60000228881836,-543.6000061035156,-1694.2999267578125,255.0,128.0,,0.034897471255580154,2.5733568988305078,-0.0011925559390282877,True,113.0,False,4,10,16,,998199732707499505,Paul_lechtape,8.0,-3274.530029296875,2674.81005859375,104.26000213623047,-624.5000076293945,-21175.2001953125,-189.59999084472656,2398.300018310547,-4899.700012207031,-700.2999877929688,207.0,0.0,0.11408788548125552,-0.9822139243309118,-2.7719002485649575,,119.94296745587421,True,29,False,30,,enpitsu,76561198039309853,26.0,-2290.6201171875,3210.35009765625,17.049999237060547,-5040.299987792969,-13122.39990234375,3.1999999284744263,0.0,-0.5000000074505806,43.60000133514404,255.0,,,0.016750940747592563,-1.932449543813802,-5.310427670918327e-05,True,2,,False,2,False,,games5425898691,bf81d8692db,24.0,-2829.300048828125,4895.93017578125,22.139999389648438,-2350.800018310547,-3618.5000610351562,-197.70000457763672,-594.5999908447266,-525.099983215332,-89.60000038146973,255.0,129.0,,0.0513178407623036,-2.15019668275981,-0.17995749310878062,True,230.0,False,14,False,14,,
41,2698,73,False,False,1,9305.778484394517,3365.1298828125,-3832.22998046875,122.54000091552734,7637.80029296875,16195.0,9554.7998046875,5277.1002197265625,-244.3000030517578,-2844.5001220703125,1.0,0.5417372285339407,3.006254402818527,-2.268099907868728,bf81d8692db,games5425898691,24.0,3325.929931640625,-4039.070068359375,16.989999771118164,5471.9000244140625,12985.30029296875,5.0,-0.0,0.09999999776482582,50.19999980926514,255.0,114.0,,-0.00958432083749731,1.9536631789424008,-0.00010894424805628767,True,196.0,False,False,14,14,,76561198039309853,enpitsu,27.0,2464.320068359375,-1932.1099853515625,17.049999237060547,-8745.30029296875,9633.300170898438,3.8999998569488525,-0.29999999329447746,0.29999999329447746,2337.899932861328,255.0,255.0,-0.016732985980062513,0.7656264793524687,-5.563215901998053e-05,True,,False,2,False,2,,Paul_lechtape,998199732707499505,8.0,3326.639892578125,-564.3099975585938,46.959999084472656,5778.3001708984375,15190.6005859375,222.90000915527344,1172.2000122070312,572.0000076293945,-2169.2999267578125,169.0,255.0,,-0.09009202063481576,2.935538913696891,-0.097023876204637,,30,0.0,False,30,False,,ksadm5,3840399533858939784,7.0,4078.97998046875,-2471.27001953125,428.5,-14.40000057220459,3596.9000244140625,3017.0999145507812,1864.1999816894531,-2.0999999344348907,3.6000001430511475,255.0,0.0,,0.6442553882513354,1.5918598231425722,-1.558312327589441,True,113.0,False,12,4,16,,False
42,2729,74,False,False,0,4216.502586474843,-3881.419921875,2162.389892578125,736.8800048828125,12588.900146484375,-1088.8999938964844,-363.80001068115234,1145.199966430664,-3350.10009765625,-3293.3999633789062,0.0,0.25215447018539344,2.651437186768618,-2.5479309020322707,3840399533858939784,ksadm5,7.0,-3948.06005859375,2019.739990234375,754.1500244140625,6509.000244140625,-3525.4000854492188,-1590.2000427246094,-665.1999664306641,2633.2000732421875,812.2000122070312,128.0,128.0,,0.1264076643789367,-1.5792734745316703,-1.645579207661053,True,113.0,False,5,12,18,,998199732707499505,Paul_lechtape,8.0,-3555.8798828125,184.2100067138672,17.010000228881836,1648.699951171875,7735.0,1.5000000596046448,-0.5999999865889549,-1.4000000059604645,-74.49999809265137,195.0,128.0,0.00952459351102993,1.3524606694086863,0.0001380392490673521,True,230.0,False,30,False,30,,enpitsu,76561198039309853,26.0,-1622.3800048828125,2346.06005859375,17.049999237060547,-5326.500244140625,9803.900146484375,3.8999998569488525,-0.3999999910593033,0.19999999552965164,2417.100067138672,255.0,128.0,False,0.016697704179072705,2.1276746986818145,-3.543923335947608e-05,True,2,31.0,False,2,False,,games5425898691,bf81d8692db,24.0,-3913.81005859375,2777.6201171875,31.200000762939453,2197.899932861328,-13006.8994140625,-704.5999908447266,377.79998779296875,-1085.5000305175781,2093.000030517578,255.0,255.0,,0.08697306561740517,-1.3522464570482522,-0.33971381842197673,True,196.0,False,14,False,14,,
43,2768,76,False,False,1,7264.185224351572,2148.110107421875,-2015.4599609375,121.3499984741211,-19195.699462890625,-6080.10009765625,8265.10009765625,-5268.699951171875,270.40000915527344,-2857.7999877929688,1.0,-0.10025021672788156,-2.255715916122203,-2.6035600067403184,bf81d8692db,games5425898691,24.0,2302.639892578125,-1931.550048828125,17.020000457763672,-12309.100341796875,-11421.700439453125,1.5999999642372131,0.3999999910593033,0.09999999776482582,1993.2000732421875,255.0,255.0,,-0.009572889575130436,-0.8179051526591697,3.887418077802032e-05,True,140.0,False,False,14,14,,76561198039309853,enpitsu,26.0,1914.1199951171875,-3924.6201171875,17.049999237060547,-11685.50048828125,-7127.8997802734375,3.100000023841858,1.5000000596046448,0.7000000029802322,-194.20000076293945,255.0,128.0,-0.01673547417386464,-0.52599897997383,0.00019824046269860033,True,7.0,False,2,False,2,,Paul_lechtape,998199732707499505,8.0,2353.989990234375,-1011.4000244140625,17.010000228881836,-18250.999755859375,1363.9999389648438,0.0,1.2999999523162842,-0.0,-111.99999809265137,255.0,128.0,,-0.00960081222433723,0.08815335626131593,0.00011116079667583972,True,30,148.5729978546019,True,30,False,,ksadm5,3840399533858939784,7.0,3000.219970703125,-1523.8399658203125,50.810001373291016,-9246.300048828125,3593.3999633789062,-1343.5000610351562,-2890.0,-1987.7000427246094,883.8999938964844,255.0,128.0,,0.46541383566360556,0.06551352667140199,-0.3217001534319139,True,84.75078718892989,True,12,6,18,,False
44,2833,78,False,False,0,3586.452779816232,2270.169921875,3455.360107421875,233.60000610351562,19534.69970703125,16515.899658203125,-2165.5999755859375,4627.900085449219,-55.70000171661377,-2964.7000122070312,0.0,-1.2460850021355556,1.794290139671616,2.893061931177407,998199732707499505,Paul_lechtape,8.0,2190.85009765625,3268.1201171875,139.58999633789062,18067.900390625,12424.69970703125,-4694.5001220703125,-3305.0,-2241.4999389648438,-514.0000152587891,128.0,105.0,,-0.0011818680729421994,0.7774150433257621,0.04256010985172097,True,136.0,False,False,30,32,,3840399533858939784,ksadm5,7.0,258.4700012207031,-249.1199951171875,115.31999969482422,14083.900146484375,-17728.399658203125,219.20000076293945,5366.9000244140625,-1165.4000091552734,295.6999969482422,255.0,128.0,0.579204291722223,-0.1468940311405226,1.6837467848576062,False,2.0,False,13,6,20,,enpitsu,76561198039309853,26.0,1968.5699462890625,4383.7099609375,17.020000457763672,22025.400390625,85.39999961853027,3.3000001311302185,-4.1999998688697815,-2.8999999165534973,-980.1999664306641,255.0,0.0,False,0.01693453480682085,0.0007159860970096151,-0.00018276206636959867,True,4,42.0,False,4,False,,games5425898691,bf81d8692db,24.0,1560.9000244140625,4463.10009765625,25.639999389648438,18523.1005859375,13393.599853515625,-2378.000030517578,-1967.8999328613281,2576.9000244140625,-453.3000183105469,255.0,128.0,,-0.17497568832749372,0.6313269663175372,0.0009273485716727887,True,96.0,False,16,False,16,,
