,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
37,2486,84.0,False,True,1,4861.703339171121,-3024.9599609375,2265.590087890625,98.83999633789062,18595.799560546875,18524.200439453125,3843.599853515625,-5656.500244140625,-1806.3999938964844,860.0,1.0,-0.350106771646389,-1.106024473586324,1.681805858235376,bf81d8692db,games5425898691,20.0,-3285.85009765625,2120.969970703125,16.989999771118164,13532.39990234375,18597.60009765625,2.3000000417232513,-1.0000000149011612,-1.2999999523162842,-1485.0999450683594,255.0,0.0,,-0.009589778092652552,2.236306871952529,-9.347405076251671e-05,True,217.33710967084411,True,22,False,22,,76561198039309853,enpitsu,25.0,-668.72998046875,1001.1599731445312,17.049999237060547,6259.5001220703125,18345.30029296875,2.5,-0.7999999821186066,-0.0,0.0,,,,-0.01678358082434663,1.89961895510988,7.407898617996991e-06,True,188.0,False,28,False,26,,Ju²,76561198051572102,7,-2401.199951171875,3470.179931640625,17.010000228881836,9316.699829101562,13787.60009765625,2.199999988079071,-3.4999999403953552,-6.499999761581421,-289.0999984741211,255.0,0.0,,-0.009619082857774514,2.114558525628934,-0.00024218145414333424,True,34,False,38,206.78264061609903,True,,MaDkenzox,2535459780570751,8.0,-3823.699951171875,-474.3900146484375,71.72000122070312,-4617.60009765625,22356.69921875,-2258.8999938964844,-1939.7000122070312,-418.10001373291016,0.0,255.0,,,0.26638096838907316,1.3585688186649052,0.000726963883063042,True,91.0,False,36,4,30,
38,2513,85.0,False,False,0,9417.045860671926,1222.7099609375,-4035.610107421875,174.61000061035156,-9425.800170898438,7847.19970703125,6679.000244140625,5961.300048828125,-665.9999847412109,135.6999969482422,0.0,0.46874217541334556,0.9262905920149879,1.4172493438582003,76561198051572102,Ju²,7.0,1197.6600341796875,-4160.02001953125,101.2300033569336,-12155.899658203125,4483.599853515625,1224.5999908447266,-5387.9998779296875,926.1000061035156,600.4999923706055,128.0,0.0,,0.239356973945287,2.671088780491569,0.6635445997726104,True,196.5919913322695,True,40,False,35,,2535459780570751,MaDkenzox,8.0,3197.159912109375,-1340.5799560546875,17.030000686645508,-16573.399658203125,-12638.00048828125,-0.5000000074505806,0.5999999865889549,0.7999999821186066,-34.60000038146973,255.0,128.0,,0.009621744862685584,-2.494618920410724,3.376646424605517e-05,True,91.0,False,36,4,30,,enpitsu,76561198039309853,25,18.260000228881836,-2900.22998046875,17.049999237060547,-8051.5997314453125,-21270.90087890625,2.7000001072883606,1.1999999731779099,1.4000000059604645,-1182.5,128.0,0.0,,0.016789971371199894,-1.9450789977578316,-0.0002362871687238086,True,26,False,28,177.0,False,,games5425898691,bf81d8692db,20.0,1407.1600341796875,-2385.820068359375,17.0,-12968.499755859375,15254.100341796875,3.4999999403953552,-0.19999999552965164,0.0,-2013.3000183105469,255.0,0.0,,0.009590396095971954,2.197596053467739,-1.97706202217516e-05,True,144.0,False,22,False,22,
39,2564,87.0,False,False,0,7752.50634944832,-474.510009765625,-2601.0400390625,291.75,-6334.0997314453125,21347.900390625,5524.1998291015625,715.1000213623047,-4567.39990234375,3824.5001220703125,0.0,0.824527329462318,-0.6438638376154885,-0.5779867334546299,76561198051572102,Ju²,7.0,-509.17999267578125,-2819.56005859375,139.02999877929688,6257.39990234375,12811.199951171875,3692.60009765625,1652.4000549316406,5140.10009765625,-1048.0999755859375,128.0,12.0,,-0.2592391307665383,1.0215419098436072,0.17952657969101618,True,152.6139697438927,True,42,False,37,,2535459780570751,MaDkenzox,8.0,-185.60000610351562,-2887.419921875,17.030000686645508,-11305.10009765625,-13288.599853515625,0.0,-0.09999999776482582,0.0,1965.5000305175781,255.0,255.0,,0.009600032122573666,-2.2049549602792156,-1.0646540403250002e-05,True,121.0,False,36,4,30,,enpitsu,76561198039309853,25,-1137.6400146484375,-2419.580078125,17.049999237060547,13703.599853515625,9529.7998046875,3.0000001192092896,0.0,0.0,-2015.2000427246094,128.0,128.0,False,0.01679459538795005,0.5428114762189223,-2.4003331367347702e-06,True,26,False,29,127.61396974389271,True,,games5425898691,bf81d8692db,20.0,-916.5700073242188,-1516.7900390625,17.0,-6540.7000732421875,-14478.199462890625,3.4999999403953552,-0.9000000357627869,-2.3000000417232513,-1674.9000549316406,255.0,0.0,,0.009590649361119018,-2.0164920884604682,-0.0003115130473479206,True,144.0,False,22,False,22,
40,2745,93.0,False,False,1,10154.819234332532,2536.760009765625,-4881.39013671875,303.5,16011.300048828125,2014.7999572753906,1300.2000427246094,4128.599853515625,1136.9000244140625,3201.6000366210938,1.0,1.2949581291191143,-0.13412628624414036,-2.0729414305578344,bf81d8692db,games5425898691,20.0,2364.739990234375,-4887.990234375,171.02000427246094,8301.900024414062,-2175.2999877929688,3020.4000854492188,1722.7000427246094,-1462.5999450683594,955.1999664306641,255.0,28.0,,0.9500458724465103,-3.048264558157332,0.21474827778379338,True,226.80397440028443,True,24,False,23,,76561198039309853,enpitsu,25.0,381.3800048828125,-4973.93017578125,17.030000686645508,1525.2999877929688,50.999999046325684,5.099999904632568,0.29999999329447746,-1.0999999940395355,0.0,255.0,128.0,False,-0.016624463646260013,3.108018167889917,-2.8445785304703166e-05,True,255.0,False,30,False,28,,Ju²,76561198051572102,7,2801.159912109375,-4270.419921875,17.020000457763672,3045.10009765625,-5429.6002197265625,1.1999999731779099,-0.29999999329447746,0.19999999552965164,2323.9999389648438,255.0,255.0,,-0.009514667660095441,-2.0659961097454826,6.009868069731438e-05,True,38,False,42,165.0,False,,MaDkenzox,2535459780570751,7.0,1019.719970703125,-2500.18994140625,17.010000228881836,10145.599975585938,12970.999755859375,2.3999999463558197,-0.0,-0.0,2008.6000061035156,255.0,255.0,False,-0.009602490014346578,2.1648704964539442,1.2915310182611368e-05,True,213.0,False,40,4,34,
41,2778,94.0,False,False,0,2677.7484628926645,-3313.5400390625,3988.550048828125,95.95999908447266,4466.700134277344,-7690.999755859375,-2158.5000610351562,-2147.5,1731.6999816894531,-4131.300048828125,0.0,0.17615802522472235,-2.7283788041664128,3.064413512060624,76561198051572102,Ju²,7.0,-3427.239990234375,3930.0,17.020000457763672,1663.0999755859375,-8780.10009765625,1.1999999731779099,0.09999999776482582,0.19999999552965164,2480.800018310547,255.0,255.0,False,0.009511288532519719,-1.344821304754599,1.963683730995071e-05,True,165.0,False,42,False,38,,2535459780570751,MaDkenzox,7.0,-2329.5400390625,2015.1400146484375,17.010000228881836,-10368.399658203125,9036.900024414062,2.0000000298023224,0.5000000074505806,-0.7000000029802322,-29.700000286102295,237.0,128.0,False,0.00956043085749257,2.4202138863049485,7.826373562444701e-05,True,213.0,False,40,4,34,,enpitsu,76561198039309853,24,-1161.3299560546875,4588.56982421875,17.040000915527344,-8966.199951171875,-7528.800048828125,4.4999998807907104,-0.7000000029802322,-0.7000000029802322,-1830.5000305175781,0.0,128.0,,0.016707985412248025,-2.448641973720634,-0.0003171888619660465,True,28,False,30,246.0,False,,games5425898691,bf81d8692db,20.0,-3052.3798828125,4960.93994140625,372.0799865722656,-3579.2001342773438,-2350.500030517578,3279.89990234375,1506.1000061035156,-1683.0000305175781,416.19998931884766,255.0,255.0,,-0.7235434758285244,-2.5595997819083522,-1.5781739451421084,True,219.0,False,24,False,24,
42,2810,96.0,False,False,0,2274.8767426800778,-2529.47998046875,3556.7099609375,93.30999755859375,6278.3001708984375,-2532.4000549316406,636.3999938964844,2292.2000122070312,4690.299987792969,-591.5000152587891,0.0,-0.8071310966289124,-0.6448248199474617,-1.0485637780701333,76561198051572102,Ju²,7.0,-2704.929931640625,3458.8701171875,16.989999771118164,10801.500244140625,-5854.6002197265625,2.5,3.0000001192092896,-1.5000000596046448,1231.8000030517578,255.0,255.0,False,0.009539556090686912,-0.507457586793808,0.00022925540720777242,True,127.40777642496174,True,42,False,38,,2535459780570751,MaDkenzox,8.0,-2806.199951171875,3213.449951171875,17.010000228881836,11128.599853515625,6023.4002685546875,0.09999999776482582,-0.19999999552965164,0.0,-2429.7000122070312,255.0,0.0,False,0.009555916705337297,0.41819298478315525,5.8914512315225574e-05,True,194.20701088700247,True,40,4,34,,enpitsu,76561198039309853,25,-1051.4100341796875,4554.64013671875,17.040000915527344,7925.2001953125,2431.4999389648438,3.799999952316284,1.2999999523162842,0.9000000357627869,2041.6999816894531,128.0,128.0,False,0.01688994594173063,-2.6613590764725226,0.000319608003401858,True,28,False,30,246.0,False,,games5425898691,bf81d8692db,20.0,-3176.449951171875,4321.830078125,16.139999389648438,10974.7998046875,-4347.0001220703125,177.39999771118164,32.40000009536743,129.3000030517578,2270.500030517578,255.0,255.0,,0.0018237962224738789,-0.3287983156333931,0.000741928238416813,True,219.0,False,24,False,24,
43,2816,96.0,False,False,0,2220.5529873326072,-2402.590087890625,3508.72998046875,93.83000183105469,9669.89990234375,4497.900085449219,1809.6000671386719,1630.8000183105469,2437.2000122070312,4421.9000244140625,0.0,0.19849854450555404,-0.65620106920138,-1.2655309871461036,76561198051572102,Ju²,7.0,-2528.14990234375,3386.360107421875,16.989999771118164,12361.099853515625,-3388.800048828125,4.900000095367432,-1.1999999731779099,0.3999999910593033,2190.399932861328,148.0,255.0,False,0.009570011259129579,-0.21704577814681636,0.00012408871104590576,True,124.0,False,42,False,38,,2535459780570751,MaDkenzox,8.0,-2592.919921875,3280.25,17.010000228881836,13933.800048828125,2885.4000854492188,-0.3999999910593033,5.799999833106995,0.7000000029802322,566.8999862670898,255.0,255.0,False,0.009565833779089825,0.14521430564161467,0.0004848210390136472,True,175.42205590330144,True,40,4,34,,enpitsu,76561198039309853,25,-925.510009765625,4612.330078125,17.040000915527344,6584.6002197265625,4398.699951171875,3.799999952316284,0.0,1.5999999642372131,783.7000274658203,255.0,128.0,False,0.016786928634585953,-2.384475345898436,-0.0001799335636705301,True,28,False,30,246.0,False,,games5425898691,bf81d8692db,20.0,-2975.72998046875,4285.18017578125,16.989999771118164,13053.499755859375,-93.29999923706055,5.899999737739563,-2.199999988079071,9.200000166893005,2307.899932861328,255.0,255.0,,0.009024874012575783,0.05577465034375918,0.0001492045150691888,True,203.34420651005158,True,24,False,24,
44,2831,96.0,False,False,0,1661.9373485182057,-1878.5699462890625,3799.6298828125,118.01000213623047,6115.0,10121.900024414062,2282.7999877929688,-954.1000366210938,1119.8999786376953,3609.5999145507812,0.0,0.4039292510163523,2.5959101874696895,-0.018912333517436715,76561198051572102,Ju²,7.0,-1851.010009765625,3663.31005859375,19.139999389648438,9416.500244140625,8474.199829101562,2701.300048828125,-1267.699966430664,509.90001678466797,1156.500015258789,255.0,255.0,False,0.023964507078657018,0.7610254425302957,-0.005306786840183154,True,120.8714153253904,True,43,False,38,,2535459780570751,MaDkenzox,8.0,-1720.6700439453125,3484.340087890625,16.989999771118164,15235.699462890625,3430.5999755859375,4.799999892711639,1.2999999523162842,0.5000000074505806,-1786.6000366210938,128.0,0.0,False,0.009620979536920095,0.18140239583122575,-0.00018129751450603814,True,157.0,False,40,4,34,,enpitsu,76561198039309853,25,-855.1400146484375,4672.2099609375,17.040000915527344,-3663.3999633789062,-2874.8001098632812,0.5000000074505806,2.0999999344348907,0.7000000029802322,-1368.0999755859375,255.0,128.0,False,0.016587110190275898,-2.397176297142769,-0.00028288692562373433,True,28,False,30,220.95900238713912,True,,games5425898691,bf81d8692db,20.0,-2072.3798828125,4328.43994140625,16.989999771118164,17096.800537109375,-5664.0997314453125,2.3999999463558197,0.0,0.0,-1937.7999877929688,255.0,0.0,,0.009598474976191027,-0.38542308362935745,-2.0637917512481507e-05,True,156.35242178363188,True,24,False,24,
45,2837,97.0,False,False,1,9211.383451642758,1774.77001953125,-4029.3701171875,176.4600067138672,4333.500061035156,8137.2998046875,11744.89990234375,4903.500061035156,1438.6000061035156,-3144.1000366210938,1.0,-0.13462199952381113,2.941306697083756,0.20822877795138645,bf81d8692db,games5425898691,20.0,1723.030029296875,-4124.8701171875,53.11000061035156,-14537.7001953125,16279.49951171875,2944.7000122070312,-2325.399932861328,-776.3999938964844,-2141.1000061035156,255.0,54.0,,-0.046223599890650516,0.828554325977525,0.007689493197659794,True,188.0,False,26,False,25,,76561198039309853,enpitsu,24.0,988.6599731445312,-4567.31982421875,17.040000915527344,7158.4002685546875,4891.499938964844,4.1999998688697815,-4.300000071525574,-3.100000023841858,-1251.2999725341797,128.0,128.0,False,-0.016666547023736274,2.5152140169236676,-0.0002109104837838429,True,219.0,False,30,False,28,,Ju²,76561198051572102,6,1668.239990234375,-3941.830078125,75.23999786376953,-6971.099853515625,-16144.49951171875,1515.7000732421875,4859.89990234375,2134.1000366210938,1441.1000061035156,128.0,232.0,False,-0.6631201713858687,-1.0544839684080642,-0.5450798894440093,True,39,False,44,107.0,False,,MaDkenzox,2535459780570751,8.0,1344.969970703125,-3478.860107421875,16.989999771118164,-13592.80029296875,3730.7000732421875,4.799999892711639,0.19999999552965164,0.29999999329447746,-2127.4000549316406,181.0,0.0,False,-0.009623793751975394,0.33224833063767684,1.1010839571287739e-05,True,157.0,False,40,4,34,
46,2937,100.0,False,False,1,6801.931477944508,3263.889892578125,-1236.469970703125,107.98999786376953,3135.10009765625,3912.60009765625,6931.500244140625,-4064.4000244140625,3256.7001342773438,-2978.800048828125,1.0,-1.0677370982616543,-3.1350342478664794,2.863918860521943,76561198039309853,enpitsu,25.0,3302.820068359375,-1494.0999755859375,17.040000915527344,753.4999847412109,15334.7998046875,4.1999998688697815,0.29999999329447746,6.499999761581421,-1596.6999816894531,255.0,128.0,False,-0.016773590803168766,1.66616541236488,-0.0001588453684000584,True,140.0,False,31,False,28,,bf81d8692db,games5425898691,20.0,1359.9599609375,-2445.280029296875,17.010000228881836,13433.1005859375,-3401.099853515625,2.0999999344348907,2.800000011920929,-0.5000000074505806,369.7999954223633,255.0,190.0,,-0.009572122827562342,-2.8940427161172617,-1.1176594867155649e-05,True,188.0,False,26,False,26,,Ju²,76561198051572102,6,-3192.510009765625,-464.25,16.81999969482422,-17924.3994140625,12483.399658203125,41.10000133514404,0.19999999552965164,-5.099999904632568,-1212.6000213623047,255.0,0.0,False,-0.009326853523195537,0.5972065206824608,-0.00012194749764912008,True,42,False,46,51.64407741895287,True,,MaDkenzox,2535459780570751,8.0,3756.159912109375,-1032.4200439453125,279.8599853515625,9151.699829101562,4611.9000244140625,-6943.499755859375,50.0,983.0000305175781,156.70000076293945,254.0,128.0,False,-0.30488995044002803,0.10991609910192929,0.6421485970615347,True,150.0,False,42,6,34,
47,2985,102.0,False,False,1,6408.423978858903,3808.830078125,-568.1799926757812,318.3500061035156,26318.30078125,16235.10009765625,2254.4000244140625,-2451.199951171875,363.3000183105469,-3386.7001342773438,1.0,0.6868169944492243,1.569223526893903,3.0212197481819665,bf81d8692db,games5425898691,20.0,3673.639892578125,-651.8099975585938,248.3800048828125,15963.199462890625,12747.7001953125,1083.3000183105469,-78.20000171661377,1685.2999877929688,4623.299865722656,255.0,128.0,,-0.0333743205279109,2.4313254082450215,0.5268444510817193,True,98.49079572000814,True,28,False,27,,76561198039309853,enpitsu,25.0,3557.889892578125,1960.3699951171875,17.0,-14495.6005859375,9090.2001953125,14.800000190734863,-7.400000095367432,-3.3000001311302185,2350.5999755859375,255.0,255.0,False,-0.01638641423543384,0.4492637786886773,-0.0003850372825762747,True,255.0,False,32,False,30,,Ju²,76561198051572102,7,-2219.2099609375,2395.02001953125,16.989999771118164,18323.299560546875,11315.10009765625,2.199999988079071,-0.5000000074505806,-0.19999999552965164,-29.600000381469727,255.0,128.0,False,-0.009591545043399114,2.592115845993472,7.477534510170874e-05,True,42,False,46,215.28978058856023,True,,MaDkenzox,2535459780570751,8.0,3751.639892578125,-264.1000061035156,19.479999542236328,696.5000152587891,1263.0000305175781,2958.900146484375,-2.0999999344348907,0.9000000357627869,-6.200000047683716,0.0,128.0,False,-0.009929910845626024,2.0797482851653855,1.856986251822746e-05,True,135.0,False,43,6,34,
48,3075,105.0,False,False,0,9733.55338955536,-2257.22998046875,-4497.89990234375,172.85000610351562,-10707.19970703125,15212.099609375,16607.7001953125,1983.9999389648438,5489.69970703125,-1387.8999328613281,0.0,-0.7199727459495094,-1.8129757306424406,-2.3389278746237134,76561198051572102,Ju²,7.0,-2106.7900390625,-4628.16015625,49.08000183105469,-17922.80029296875,6888.2000732421875,3526.6000366210938,-81.49999618530273,-230.30000686645508,-1034.8999786376953,255.0,0.0,,0.01588146545333257,2.7331324197123226,-0.0005952733648441139,True,197.0,False,48,False,42,,2535459780570751,MaDkenzox,8.0,-3156.080078125,-2015.3599853515625,61.31999969482422,4864.100036621094,-16176.500244140625,-1935.5000305175781,2198.0999755859375,660.8999633789062,0.0,255.0,128.0,,-0.4518776580638596,-1.2785454536069125,9.648497295934718e-05,True,106.0,False,46,6,36,,enpitsu,76561198039309853,25,-438.489990234375,-1509.4100341796875,17.049999237060547,1289.7000122070312,3540.0,3.0000001192092896,0.0,0.19999999552965164,-1853.0000305175781,0.0,128.0,False,0.01693900861466294,-2.1731323405949254,-4.461215404326292e-05,True,30,False,32,255.0,False,,games5425898691,bf81d8692db,20.0,-2772.949951171875,-2586.139892578125,17.010000228881836,8866.900024414062,8844.400024414062,2.5,-0.29999999329447746,0.0,2331.3999938964844,255.0,255.0,,0.009560047106303985,0.8506791183467455,3.68000250395822e-05,True,111.0,False,28,False,28,
49,3156,108.0,False,False,0,6583.590830410253,-3895.330078125,-720.6900024414062,139.72999572753906,-7533.599853515625,28315.10009765625,10745.899658203125,626.5999984741211,5938.0999755859375,-588.4000015258789,0.0,0.674827064092717,2.9172276016550893,-1.6566335479689325,76561198051572102,Ju²,7.0,-3783.5,-985.2100219726562,66.36000061035156,-9683.699951171875,18706.700439453125,3317.7999877929688,-1771.6000366210938,-1961.6999816894531,2707.9000854492188,255.0,182.0,,0.0635339237507879,2.1421818631444407,-0.0032660304890814603,True,135.67852044361894,True,50,False,45,,2535459780570751,MaDkenzox,8.0,-2515.280029296875,-4650.8701171875,17.010000228881836,10754.69970703125,4092.7999877929688,2.3999999463558197,1.4000000059604645,2.7000001072883606,1098.1999969482422,254.0,255.0,,0.009409197761088547,0.3225719970602191,0.00045411900027084076,True,255.0,False,48,6,36,,enpitsu,76561198039309853,25,-758.739990234375,220.2899932861328,17.049999237060547,-111.00000381469727,16039.49951171875,-2.0999999344348907,-0.5000000074505806,-0.19999999552965164,-0.5000000074505806,255.0,255.0,False,0.01674683408199421,1.5776726516438424,1.1742298147859192e-05,True,30,False,32,192.31512273511575,True,,games5425898691,bf81d8692db,20.0,-3840.35009765625,1069.2900390625,117.30999755859375,1570.3999328613281,16287.60009765625,-1178.7999725341797,-3085.7000732421875,17.59999990463257,1179.8999786376953,255.0,128.0,,-0.7436089391104463,1.2054599604703802,0.5065981281189451,True,111.0,False,30,False,30,
50,3242,111.0,False,False,1,10166.183233580381,1834.72998046875,-4982.75,113.23999786376953,21212.900390625,1308.800048828125,-410.0,-598.8999938964844,1511.300048828125,5775.4998779296875,1.0,0.13239502199841602,-2.113132606012151,-1.5546046242553642,76561198039309853,enpitsu,25.0,1655.6099853515625,-4936.22021484375,109.77999877929688,10359.89990234375,-12330.30029296875,2984.2001342773438,-0.0,-0.0,-121.89999580383301,255.0,255.0,False,-0.016900320399834978,-2.2167056863796373,0.0003460287531261026,True,179.0,False,34,False,30,,bf81d8692db,games5425898691,20.0,1625.3399658203125,-5102.990234375,355.5,-11364.000244140625,2.7000001072883606,111.09999656677246,-0.0,1613.0000305175781,-2.199999988079071,128.0,128.0,,0.216464532783771,-0.009974017521495451,1.5686315257325116,True,74.0,False,30,False,30,,Ju²,76561198051572102,7,2666.699951171875,-3910.169921875,16.989999771118164,1692.5999450683594,-10687.7001953125,5.0,-0.0,-0.0,1822.4000549316406,0.0,255.0,,-0.00993441168003808,-1.784949756571108,2.424959676700995e-05,True,46,False,50,31.0,False,,MaDkenzox,2535459780570751,8.0,1753.1800537109375,-41.5099983215332,17.010000228881836,-1890.5000305175781,-9208.800048828125,2.3999999463558197,-0.7000000029802322,1.5999999642372131,2008.2000732421875,145.0,255.0,,-0.00966720814825137,-1.3769446731198678,0.0002481917835699951,True,255.0,False,50,6,38,
51,3291,113.0,False,False,0,3247.1505683290407,-3912.760009765625,3938.68994140625,603.719970703125,12845.699462890625,1223.7999725341797,11717.39990234375,2168.9999389648438,-1534.4999694824219,-5379.6002197265625,0.0,0.10481320644328224,-1.3395612131181613,0.2905384215014749,76561198051572102,Ju²,7.0,-4039.800048828125,3858.300048828125,408.6600036621094,1570.2999877929688,4772.099914550781,10107.100219726562,-2245.2000427246094,314.6999931335449,-679.8999786376953,255.0,0.0,False,-1.0686578754331788,1.2707331444358103,1.595308119978314,True,210.48644321195542,True,50,False,46,,2535459780570751,MaDkenzox,8.0,-2609.010009765625,1427.4200439453125,17.010000228881836,6525.0,8074.5001220703125,2.3999999463558197,0.19999999552965164,-0.3999999910593033,-2328.699951171875,255.0,0.0,,0.009579811126688662,0.8398772768066282,-6.0353124720554535e-06,True,255.0,False,50,6,38,,enpitsu,76561198039309853,25,-2527.9599609375,4709.330078125,50.4900016784668,-3360.4000854492188,-1433.800048828125,1509.2999267578125,3773.599853515625,3705.4000854492188,-0.3999999910593033,128.0,128.0,False,-8.632116081015269e-05,-2.3653128864083235,2.624862102907103,True,30,False,34,179.0,False,,games5425898691,bf81d8692db,20.0,166.8800048828125,4408.1298828125,16.829999923706055,950.1999664306641,-714.3000030517578,41.79999828338623,-10.700000524520874,-34.50000047683716,-596.5000152587891,255.0,255.0,,0.009655202707102363,-2.4533222312764686,-0.002299114922664922,True,74.0,False,32,False,30,
52,3465,120.0,False,False,1,10204.17672919405,-2637.52001953125,-4432.85009765625,185.22000122070312,814.5999908447266,14126.700439453125,5240.10009765625,532.599983215332,-5879.0997314453125,-1073.0999755859375,1.0,-0.8866503629937196,2.1771599518263747,-1.864872017453459,bf81d8692db,games5425898691,20.0,-2690.669921875,-4547.31005859375,83.51000213623047,89.70000267028809,10232.7001953125,3572.0001220703125,-4702.9998779296875,-374.90001678466797,-2826.7999267578125,255.0,133.0,,-0.5893771878606723,1.954636530382485,-0.07381426004287459,True,89.0,False,34,False,31,,76561198039309853,enpitsu,24.0,-3109.35009765625,-4375.35986328125,16.8700008392334,5466.7999267578125,7012.8997802734375,44.000000953674316,-37.59999990463257,43.09999942779541,1386.6999816894531,255.0,128.0,,-0.013610797947518466,2.260557414737105,-0.00011453451580079547,True,113.0,False,36,False,32,,Ju²,76561198051572102,7,-3597.110107421875,406.2300109863281,17.010000228881836,-9761.699829101562,-5185.8001708984375,3.1999999284744263,0.3999999910593033,0.3999999910593033,3229.1000366210938,129.0,255.0,False,-0.00963782337758851,-0.834374213427598,-3.026383515617928e-05,True,50,False,54,200.0,False,,MaDkenzox,2535459780570751,8.0,-2568.68994140625,-4484.27978515625,16.989999771118164,-16657.19970703125,6149.5001220703125,2.3999999463558197,0.5999999865889549,-0.19999999552965164,1896.6000366210938,255.0,255.0,,-0.009592219742570842,0.29501917362982305,6.365821846414037e-05,True,91.97877843918339,True,52,8,38,
53,3517,121.0,False,False,0,4660.602898268175,2474.77001953125,1921.43994140625,136.94000244140625,-19765.400390625,18267.099609375,5200.7000732421875,268.799991607666,-2946.300048828125,-4210.299987792969,0.0,0.24987476015606278,-0.3327000341464537,0.9188966397452245,76561198051572102,Ju²,7.0,2673.419921875,1707.1800537109375,93.19000244140625,-16421.199951171875,10166.300048828125,3194.8001098632812,802.3000335693359,-2009.9000549316406,646.2000274658203,255.0,255.0,False,0.015404176923088741,2.181294048846996,-0.017456937543725116,True,204.74473992214408,True,56,False,51,,2535459780570751,MaDkenzox,8.0,3369.340087890625,2576.1201171875,17.010000228881836,-6252.8997802734375,2121.7999267578125,2.3000000417232513,0.0,-0.19999999552965164,2394.2999267578125,255.0,255.0,,0.009504946485354071,2.810351048895429,2.4780353416537338e-05,True,104.0,False,52,8,38,,enpitsu,76561198039309853,25,3803.860107421875,1980.6800537109375,267.45001220703125,-2871.7999267578125,-11388.199462890625,-1784.4999694824219,54.49999809265137,1902.8999328613281,317.90000915527344,128.0,128.0,,-0.4503462701775854,-0.13899381453584136,0.3022763855261261,True,32,False,36,255.0,False,,games5425898691,bf81d8692db,20.0,2678.719970703125,2614.300048828125,46.220001220703125,-7107.60009765625,-15273.699951171875,3472.3001098632812,264.20000076293945,-149.20000076293945,-2088.9999389648438,255.0,41.0,,0.015609847311062854,-2.146469528343162,-0.0005156570262817054,True,14.0,False,35,False,32,
