,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
43,2686,73,False,False,1,5345.151952321829,34.810001373291016,-135.32000732421875,97.52999877929688,28988.5009765625,4588.800048828125,3491.7001342773438,1660.7000732421875,-435.09998321533203,-5749.0997314453125,1.0,-0.09573293238837201,-0.1371884265090031,-0.18870271626679866,76561198039309853,enpitsu,25.0,-204.6999969482422,-336.55999755859375,103.23999786376953,11069.3994140625,20080.50048828125,1759.4999694824219,-5273.3001708984375,-742.2000122070312,1375.0999450683594,255.0,128.0,,-0.6729772334483272,2.3057004833787365,-0.48383050674567396,True,0.0,False,2,1,False,,bf81d8692db,games5425898691,17.0,-2.119999885559082,-4662.97998046875,17.010000228881836,-827.0999908447266,3351.0000610351562,2.0999999344348907,-0.29999999329447746,-0.29999999329447746,0.0,255.0,128.0,,-0.009435802931994385,1.3287769000915883,1.764340358299488e-05,True,4,4,116.0,False,False,,-YIYO-,76561198367242731,47,-59.7400016784668,91.4000015258789,63.08000183105469,-13740.6005859375,-15748.699951171875,-1744.6000671386719,-3705.5999755859375,-22.100000381469727,3555.4000854492188,255.0,147.0,,0.5011774912792875,-1.2998749663705405,0.3130401502558846,True,0.0,False,4,False,4,,RicadoL17,2535453495843033,52.0,2726.5400390625,4059.47998046875,17.0,17914.89990234375,2840.1998901367188,3.3000001311302185,0.7000000029802322,-0.0,-1894.4000244140625,255.0,0.0,-0.00957005861619098,3.041449172157312,-7.677370537268114e-05,True,0.0,False,False,False,False,,
44,2758,76,False,False,0,6579.8560134653435,-3663.679931640625,-829.4600219726562,1369.93994140625,-464.0999984741211,14903.199462890625,7936.6998291015625,3904.5999145507812,-3200.0,3242.3001098632812,0.0,0.2554488185255805,-2.5008883818645673,1.4476969455047837,2535453495843033,RicadoL17,53.0,-3646.070068359375,-999.3300170898438,1325.489990234375,13801.700439453125,13176.800537109375,105.29999732971191,2585.8999633789062,4841.199951171875,-353.49998474121094,230.0,0.0,,0.06438791349654016,1.0801234099515877,3.0051274079490176,False,184.15823662152854,True,4,3,False,,76561198367242731,-YIYO-,48.0,3605.760009765625,-31.389999389648438,17.0,3570.4000854492188,-17062.39990234375,3.4999999403953552,0.09999999776482582,0.0,-1965.2000427246094,255.0,0.0,,0.009589250639621783,-1.4351444971837846,1.403173451223231e-06,True,4,4,255.0,False,False,,enpitsu,76561198039309853,25,-2645.340087890625,-1189.25,17.049999237060547,-9638.400268554688,10293.399658203125,2.5,0.29999999329447746,-0.7000000029802322,-0.7999999821186066,255.0,128.0,,0.016757945861407806,2.32320906888124,6.533531922712486e-05,False,0.0,False,2,False,2,,games5425898691,bf81d8692db,17.0,-2693.449951171875,3954.110107421875,17.010000228881836,-17390.6005859375,2491.7999267578125,2.3000000417232513,-0.7999999821186066,-0.5000000074505806,-1860.0,128.0,0.0,0.009596382803793102,2.939930032971939,-6.537516025717002e-05,True,97.0,False,4,4,False,,
45,2856,79,False,False,1,9643.463304725929,3731.030029296875,-4077.320068359375,174.24000549316406,16071.500244140625,10387.2998046875,-812.6999664306641,-3485.10009765625,2645.10009765625,-4105.7000732421875,1.0,-0.9076887659766665,-1.2548844180427152,-2.378409401425416,bf81d8692db,games5425898691,18.0,3610.489990234375,-4117.85986328125,165.52999877929688,6802.39990234375,11190.400390625,1408.699951171875,1263.499984741211,-5164.4000244140625,1407.7999877929688,255.0,0.0,,0.18640858212539474,1.4443170378952228,-0.495659509560047,True,193.29454635548336,True,6,4,False,,76561198039309853,enpitsu,25.0,1727.530029296875,-2483.47998046875,17.049999237060547,-11567.5,-8064.89990234375,2.5,0.5999999865889549,-0.0,0.0,255.0,0.0,,-0.01675283055174411,-0.6088261193105152,4.3946886966413086e-05,True,2,2,255.0,False,False,,-YIYO-,76561198367242731,47,1579.449951171875,2287.840087890625,17.0,20821.79931640625,-7260.9002685546875,3.1999999284744263,-0.5000000074505806,-0.0,-1.899999976158142,255.0,128.0,,-0.00961153896748993,-2.805777357110322,5.0643072659590167e-05,True,230.0,False,6,False,6,,RicadoL17,2535453495843033,53.0,-1945.530029296875,-2194.5400390625,114.06999969482422,-18917.39990234375,11340.699462890625,-158.4000015258789,-4799.5001220703125,-2667.60009765625,-313.1999969482422,255.0,128.0,-0.07879640514953784,-1.8720490032250106,-3.0999247835170456,True,206.0,False,6,5,False,,
46,2901,81,False,False,1,7910.043717157311,3718.6201171875,-2249.2900390625,145.66000366210938,-7400.9002685546875,13651.099853515625,1332.5,266.00000381469727,54.099998474121094,-5421.300048828125,1.0,0.26619340129156577,2.0717526348080844,-1.5028083939400323,bf81d8692db,games5425898691,18.0,3805.06005859375,-2328.530029296875,16.729999542236328,-2110.5999755859375,10638.900146484375,143.99999618530273,159.399995803833,1.0000000149011612,-1877.2000122070312,255.0,77.0,,-0.033608822536779,1.4245098648746737,-0.04667646880379216,True,174.37703200565875,True,6,4,False,,76561198039309853,enpitsu,25.0,609.9099731445312,-1397.1600341796875,17.049999237060547,-2433.2000732421875,11172.7001953125,3.1999999284744263,1.4000000059604645,-0.7000000029802322,2214.7999572753906,255.0,255.0,,-0.016809287238900236,1.318637216970859,0.00013876573371097636,True,2,2,255.0,False,False,,-YIYO-,76561198367242731,47,3398.010009765625,-453.94000244140625,17.0,93.29999923706055,-22726.8994140625,3.400000035762787,-0.0,-3.4999999403953552,-617.7999877929688,255.0,128.0,,-0.009607442733224484,-1.5359192100443735,3.083881105785139e-05,True,225.0,False,7,False,6,,RicadoL17,2535453495843033,53.0,-3624.159912109375,401.80999755859375,98.77999877929688,7170.4998779296875,21039.29931640625,2052.2000122070312,-3760.1998901367188,3985.7998657226562,-472.99999237060547,254.0,255.0,-1.1046392676878312,0.38450418663627917,2.207522668141158,True,206.0,False,8,7,False,,
47,2913,81,False,False,0,4265.589512502109,-3408.409912109375,1692.8199462890625,145.2100067138672,14.299999475479126,22473.1005859375,2974.5001220703125,5679.89990234375,467.09999084472656,-1876.1000061035156,0.0,-0.32553826149784576,1.9060675213939742,-1.43630160731129,76561198367242731,-YIYO-,47.0,-3367.989990234375,1570.3199462890625,142.75999450683594,457.99999237060547,19255.400390625,-196.29999160766602,-4103.399963378906,-1302.7999877929688,3422.5,255.0,244.0,,1.3900740551907695,1.413403054671857,-0.41226433296860604,True,225.0,False,8,7,False,,2535453495843033,RicadoL17,53.0,3347.3798828125,-1225.56005859375,127.87000274658203,-6972.60009765625,-21036.0009765625,-138.90000343322754,3006.199951171875,-4599.89990234375,-230.9000015258789,254.0,144.0,,-1.1030638487071307,-0.9337716867642769,-1.6371267666084868,True,8,8,206.0,False,False,,enpitsu,76561198039309853,25,-299.94000244140625,1033.8699951171875,17.049999237060547,11040.999755859375,-4389.5001220703125,3.1999999284744263,0.09999999776482582,0.0,2376.9000244140625,255.0,255.0,False,0.016723048938335483,-0.31877404167667994,-1.6286230764284668e-05,True,255.0,False,2,False,2,,games5425898691,bf81d8692db,18.0,-3681.14990234375,1801.8499755859375,16.979999542236328,7225.999755859375,-13364.000244140625,3.799999952316284,-0.7999999821186066,1.2999999523162842,1935.0,255.0,242.0,0.00960157801086147,-1.0130275294587,5.906167988896075e-05,True,136.75330737585665,True,6,4,False,,
48,2974,83,False,False,0,1881.6364340574614,-2772.429931640625,5000.1201171875,678.7899780273438,18537.7001953125,481.3999938964844,2943.0999755859375,-2379.199981689453,-1483.5000610351562,-1553.5000610351562,0.0,-0.3824730261543839,0.9585604369498644,-0.585433330238851,76561198367242731,-YIYO-,47.0,-2991.830078125,4999.6201171875,656.52001953125,14389.3994140625,7673.0999755859375,1835.8000183105469,-1.5999999642372131,50.0,-2089.199981689453,255.0,117.0,,-0.12027336938043791,0.49966416763463467,1.56813036822163,True,180.34899763394426,True,8,8,False,,2535453495843033,RicadoL17,52.0,918.3400268554688,-1142.5899658203125,103.04000091552734,-7600.5999755859375,19783.900146484375,-144.60000038146973,-5390.0,1055.4000091552734,-288.700008392334,254.0,128.0,,-0.8495491648733899,-2.297450881708569,-2.6911044939055504,True,10,9,206.0,False,False,,enpitsu,76561198039309853,25,80.91999816894531,4303.72998046875,17.049999237060547,-2779.7000122070312,18927.19970703125,3.4999999403953552,0.09999999776482582,-0.09999999776482582,3053.2000732421875,128.0,255.0,False,0.016781819968770373,2.2538127578467706,7.819793550709835e-05,True,227.0,False,2,False,2,,games5425898691,bf81d8692db,18.0,-686.9099731445312,3262.4599609375,16.989999771118164,15756.700439453125,9410.399780273438,4.600000083446503,2.0999999344348907,1.0999999940395355,659.8000335693359,255.0,233.0,0.00960005519624318,0.5384546977706138,0.00011373271467636571,True,140.0,False,6,4,False,,
49,3094,88,False,False,0,4038.137756944671,3123.14990234375,4748.85986328125,183.32000732421875,-11311.099853515625,12059.69970703125,9788.099975585938,3816.6000366210938,4541.700134277344,897.5,0.0,0.6334215812996322,1.7594429013179895,3.0863790708719705,2535453495843033,RicadoL17,52.0,3271.4599609375,4595.759765625,48.22999954223633,-4854.800109863281,14242.19970703125,3705.5999755859375,1890.7000732421875,-3080.7998657226562,1419.4999694824219,255.0,255.0,,-0.24784513981649522,1.912129370303832,-0.4521298165460751,True,226.790692498607,True,10,10,False,,76561198367242731,-YIYO-,48.0,2295.139892578125,2527.510009765625,17.020000457763672,259.89999771118164,-15536.199951171875,1.0000000149011612,0.0,-1.0000000149011612,-1890.8999633789062,255.0,0.0,False,0.009585289299090497,-1.6725413672684168,-0.00019011757710737682,True,10,10,119.0,False,False,,enpitsu,76561198039309853,25,2628.6298828125,4908.419921875,84.87000274658203,20507.099609375,155.0,4238.500061035156,-0.19999999552965164,0.0,-2.5999999046325684,128.0,128.0,,0.016783440863500778,0.006662972835684976,1.81502099545057e-05,True,121.0,False,6,False,4,,games5425898691,bf81d8692db,18.0,-141.75999450683594,5039.4501953125,17.010000228881836,203.4000015258789,-12532.19970703125,4.1999998688697815,4.000000059604645,-0.29999999329447746,1912.2999572753906,255.0,255.0,0.009321265319796244,-1.5351520422396052,0.00018903603962040706,True,69.0,False,8,6,False,,
50,3152,90,True,True,0,1548.1942838842006,626.9500122070312,4861.56005859375,389.010009765625,-26949.7998046875,11461.300048828125,3605.2999877929688,1671.7999267578125,324.50000762939453,333.69998931884766,0.0,0.07307933194388415,-3.0193405503232786,-2.7207390441723103,2535453495843033,RicadoL17,52.0,753.4299926757812,4786.89013671875,260.2200012207031,-20192.60009765625,7354.0997314453125,1484.1000366210938,-4093.900146484375,3406.4999389648438,1372.7999877929688,254.0,25.0,,-0.7199293630218084,2.5117905832048466,-1.1513196730925963,False,114.53372909689455,True,12,11,False,,76561198367242731,-YIYO-,48.0,472.32000732421875,3977.9599609375,17.020000457763672,-7984.6002197265625,14937.19970703125,1.0000000149011612,-1.0000000149011612,1.5999999642372131,-1607.7000427246094,255.0,54.0,False,0.009581996591188293,1.9990313695638395,-8.855747697978499e-06,True,10,10,48.0,False,False,,enpitsu,76561198039309853,25,2428.330078125,4405.3798828125,17.059999465942383,-11082.2998046875,4108.0999755859375,1.1999999731779099,1.5000000596046448,-0.3999999910593033,-315.5999946594238,255.0,128.0,False,0.0167265477128847,2.753809741304082,0.00026174233288989916,True,121.0,False,6,False,4,,games5425898691,bf81d8692db,18.0,767.4199829101562,4849.7099609375,152.0800018310547,5388.0999755859375,2373.9999389648438,3295.5999755859375,5039.4000244140625,1001.3999938964844,1962.4000549316406,255.0,128.0,-0.5952043460819898,2.0297883678339805,-0.12740449037937088,True,100.0,False,10,7,False,,
51,3418,90,False,False,0,5117.970747655754,-53.560001373291016,91.83999633789062,108.94999694824219,-14473.800048828125,23865.0,4195.0,-219.3000030517578,-842.5,4707.300109863281,0.0,-0.0339796089225102,0.19638537494827418,-0.01250488951569906,2535453495843033,RicadoL17,51.0,93.2300033569336,-131.4499969482422,38.849998474121094,-2568.2998657226562,19577.39990234375,2323.000030517578,3195.4998779296875,3666.7001342773438,2567.6998901367188,255.0,255.0,,-0.02624921173350485,1.849854971685935,0.24745291788854223,True,31.0,False,6,4,False,,76561198367242731,-YIYO-,48.0,55.4900016784668,-4895.18017578125,17.010000228881836,-545.9999847412109,5526.5997314453125,2.0999999344348907,0.09999999776482582,-4.900000095367432,986.1000061035156,255.0,128.0,,0.009493657839950242,1.6575010712647265,0.00014455062219138307,True,4,4,116.0,False,False,,enpitsu,76561198039309853,25,2783.2099609375,4095.419921875,17.049999237060547,14367.5,2105.2999877929688,3.1999999284744263,0.0,0.0,-1853.9999389648438,255.0,0.0,False,0.016774649995680728,0.1148718038714064,-0.0003053652299364166,True,0.0,False,False,False,False,,games5425898691,bf81d8692db,17.0,-7.019999980926514,411.5899963378906,88.83999633789062,-1915.3999328613281,-22748.5009765625,2148.3999633789062,5495.2001953125,-229.20000076293945,-9.49999988079071,128.0,128.0,0.7277614584602304,-1.6832972644928004,-0.047870258984644684,True,31.0,False,4,3,False,,
52,3420,90,False,False,1,5402.548256823769,169.0,-213.41000366210938,141.6699981689453,28692.80029296875,816.6000366210938,7570.2001953125,2843.9999389648438,202.70000457763672,-5279.1998291015625,1.0,0.03832372027594486,-0.18772145900393572,-0.1680685266362164,bf81d8692db,games5425898691,17.0,7.019999980926514,-411.5899963378906,88.83999633789062,1915.3999328613281,22748.5009765625,2148.3999633789062,-5495.2001953125,229.20000076293945,-9.49999988079071,128.0,128.0,,-0.7277614584602304,1.6832972644928004,-0.047870258984644684,True,31.0,False,4,3,False,,76561198039309853,enpitsu,25.0,-2783.2099609375,-4095.419921875,17.049999237060547,-14367.5,-2105.2999877929688,3.1999999284744263,-0.0,-0.0,-1853.9999389648438,255.0,0.0,False,-0.016774649995680728,-0.1148718038714064,-0.0003053652299364166,True,False,False,255.0,False,False,,-YIYO-,76561198367242731,48,-50.40999984741211,4845.330078125,17.010000228881836,702.2000122070312,-6338.2000732421875,2.0999999344348907,-0.0,0.3999999910593033,181.20000839233398,255.0,128.0,,-0.009499563067060644,-1.6937961176520366,-9.5345897427733e-05,True,116.0,False,4,False,4,,RicadoL17,2535453495843033,51.0,-69.4800033569336,2.4200000762939453,53.5099983215332,10679.100341796875,-17620.10009765625,2013.3999633789062,-3425.10009765625,-631.8000030517578,2909.2999267578125,254.0,255.0,0.28756811160085977,-2.0318654025592267,0.3518119437435203,True,31.0,False,6,5,False,,
53,3487,93,False,False,1,5203.170981193674,2343.820068359375,142.32000732421875,105.22000122070312,12257.900390625,21126.39892578125,1333.800048828125,1187.5,-192.5,1655.8000183105469,1.0,-0.14377433795802275,-0.09628142057705093,0.8528952987982018,bf81d8692db,games5425898691,17.0,2222.510009765625,2.630000114440918,48.130001068115234,14211.400146484375,7274.4000244140625,2065.5999755859375,-2931.400146484375,-1104.4999694824219,3842.2000122070312,255.0,128.0,,0.020901330192580923,2.5663477506552685,-0.10768422918695227,True,0.0,False,6,5,False,,76561198039309853,enpitsu,25.0,-1673.0799560546875,-3936.330078125,17.049999237060547,9001.599731445312,-10845.2001953125,2.5999999046325684,-0.09999999776482582,0.3999999910593033,-15.700000524520874,255.0,128.0,False,-0.01675955022501934,-2.2615953990583444,4.6450290044366174e-05,True,False,False,255.0,False,False,,-YIYO-,76561198367242731,48,3326.06005859375,3813.919921875,17.010000228881836,10754.300537109375,-18264.3994140625,2.3000000417232513,0.09999999776482582,-0.0,-2008.3999633789062,255.0,0.0,,-0.009569898677573643,-2.0238293025857153,-1.0136450154023563e-05,True,255.0,False,4,False,4,,RicadoL17,2535453495843033,52.0,3479.72998046875,86.51000213623047,91.37000274658203,18193.699951171875,8567.000122070312,-431.1000061035156,-2783.800048828125,3906.199951171875,32.799999713897705,254.0,255.0,1.2859348632153917,2.54563122126534,-0.11350993533746816,True,255.0,False,8,8,False,160.0,
54,3580,96,False,False,0,10142.707215036791,-3153.219970703125,-4748.35009765625,394.510009765625,5053.0999755859375,16073.399658203125,9070.800170898438,2156.3999938964844,3145.2999877929688,-4632.099914550781,0.0,-0.5976853876777088,-1.990304084614188,2.974885892888248,76561198367242731,-YIYO-,48.0,-3125.2900390625,-4909.47998046875,254.3300018310547,-14610.6005859375,12026.099853515625,2295.7000732421875,317.7000045776367,736.8000030517578,-2185.2000427246094,255.0,207.0,,-0.12697918101245684,2.4535670169219688,1.5367399050334507,True,172.0,False,4,4,False,,2535453495843033,RicadoL17,52.0,-2333.489990234375,-4550.64990234375,15.119999885559082,11982.39990234375,-13633.599853515625,28.09999942779541,487.2999954223633,-579.0000152587891,1575.8000183105469,255.0,255.0,,-7.484444970587549e-05,-0.7849954797104265,-0.006993105218977428,True,10,10,255.0,False,False,,enpitsu,76561198039309853,25,133.00999450683594,1279.300048828125,17.049999237060547,-3590.4000854492188,-17296.800537109375,2.8999999165534973,-0.19999999552965164,-0.7000000029802322,-1702.2999572753906,255.0,0.0,,0.01678664322341449,-1.812436746413353,-0.00017814287816025106,True,255.0,False,2,False,2,,games5425898691,bf81d8692db,18.0,-3259.510009765625,-4103.85009765625,46.2400016784668,4861.700134277344,-18521.300048828125,-2240.2000427246094,1951.1000061035156,355.2000045776367,65.0,255.0,128.0,-0.395722282949557,-1.404387403674255,0.03618630610012172,True,31.0,False,8,8,False,,
55,3656,99,False,False,1,4699.427994164296,1843.4000244140625,537.0599975585938,361.0,9387.5,19164.200439453125,-5918.900146484375,-4746.400146484375,-2605.8999633789062,355.0,1.0,1.0551818517912108,1.6908486911333531,-1.386925319656023,76561198039309853,enpitsu,25.0,1749.93994140625,331.0899963378906,320.57000732421875,12965.999755859375,11956.300048828125,2909.2999267578125,-3460.4998779296875,3454.1000366210938,-117.5,255.0,128.0,,0.6981775007324245,2.3352851707905247,-0.04067565952145451,True,198.0,False,4,3,False,,bf81d8692db,games5425898691,18.0,1907.5799560546875,2190.909912109375,59.040000915527344,4329.2999267578125,-19218.499755859375,-1779.4000244140625,2295.0,909.0000152587891,23.900001049041748,255.0,128.0,,0.5216855615273427,-1.9422253223478567,0.011577766625584513,True,10,10,61.0,False,False,,-YIYO-,76561198367242731,47,2080.080078125,3321.320068359375,17.010000228881836,-10651.8994140625,-8437.39990234375,2.0999999344348907,4.1999998688697815,3.8999998569488525,-386.3999938964844,255.0,5.0,,-0.009571930332625172,-0.7319279274926276,-0.0003586273183897308,True,147.0,False,4,False,4,,RicadoL17,2535453495843033,52.0,1659.27001953125,562.0800170898438,189.6300048828125,10679.100341796875,-19719.100341796875,5109.599914550781,-407.59998321533203,-233.1999969482422,541.1999893188477,128.0,128.0,0.2578168681149776,-2.4023716231953247,-0.0364844601010944,True,167.8780472714414,True,12,10,3,,
56,3667,99,False,False,1,4112.350911843473,2246.739990234375,1255.81005859375,103.41999816894531,28034.29931640625,-6208.3001708984375,7999.0997314453125,-3405.0,1672.2000122070312,4648.500061035156,1.0,-1.016164888560757,1.0443133318033133,-1.991597136322084,bf81d8692db,games5425898691,18.0,2096.909912109375,1377.5699462890625,16.979999542236328,3753.0999755859375,-19251.199951171875,11.200000047683716,-5.099999904632568,-3.3000001311302185,-22.40000009536743,255.0,128.0,,-0.00992709075404847,-1.7604522541325807,-0.00010575170319893858,True,61.0,False,10,10,False,,76561198039309853,enpitsu,25.0,2174.030029296875,589.1799926757812,331.6199951171875,9890.499877929688,5938.599853515625,-168.89999389648438,-4768.0999755859375,2556.0000610351562,990.4000091552734,255.0,128.0,,-0.9844902402512046,-0.7994256154129291,2.810014030069772,True,4,3,198.0,False,False,,-YIYO-,76561198367242731,47,1590.1800537109375,3107.8798828125,17.010000228881836,-13502.39990234375,-277.90000915527344,2.3000000417232513,-0.19999999552965164,-0.0,-2237.7999877929688,255.0,0.0,,-0.009566569211739625,0.046276203680745795,-4.3315469411788744e-05,True,147.0,False,4,False,4,,RicadoL17,2535453495843033,52.0,2050.830078125,-125.63999938964844,333.7300109863281,11326.600341796875,-19578.199462890625,3061.0000610351562,-162.39999771118164,-64.40000057220459,270.10000228881836,128.0,128.0,0.3506898747106981,-2.551755619837913,-0.08200277828209841,False,155.0,False,12,10,4,,
57,3769,103,False,False,1,5792.9595020887955,-294.2200012207031,-529.3699951171875,93.2699966430664,-9367.899780273438,8086.099853515625,3894.89990234375,190.49999237060547,-4783.699951171875,-3616.6000366210938,1.0,-0.20880885364447577,-3.0034828889017477,1.1661600221418218,bf81d8692db,games5425898691,18.0,-252.17999267578125,-680.9099731445312,17.010000228881836,-13259.7998046875,4793.699951171875,2.0000000298023224,0.5000000074505806,-0.29999999329447746,-7.200000286102295,255.0,126.0,,-0.009578478285961037,0.34715833968312615,5.672186944402988e-05,True,122.0,False,10,10,False,,76561198039309853,enpitsu,25.0,2568.469970703125,1220.3599853515625,17.059999465942383,-9538.699951171875,9922.999877929688,1.1999999731779099,0.19999999552965164,-0.7000000029802322,0.0,255.0,128.0,False,-0.0167204946796686,0.8051595412502559,6.274472127132598e-05,True,4,4,198.0,False,False,,-YIYO-,76561198367242731,47,-889.1300048828125,3170.7099609375,17.010000228881836,-186.29999160766602,-355.40000915527344,2.0999999344348907,-0.0,-1.1999999731779099,128.59999656677246,0.0,128.0,False,-0.00992379758261272,-1.215570612348768,-0.00016133036679650084,True,115.0,False,4,False,4,,RicadoL17,2535453495843033,53.0,799.3200073242188,-3470.139892578125,106.0,-16869.7998046875,15481.800537109375,-123.59999656677246,-5374.6002197265625,-1108.3999633789062,-367.2999954223633,255.0,91.0,-1.26198284834526,-0.2516921841103039,1.6358546308633293,True,238.0,False,14,11,4,,False
58,3784,104,False,False,1,5495.752326561932,-799.0800170898438,-87.80999755859375,215.0399932861328,-4088.9999389648438,10230.0,6700.7000732421875,-3977.6998901367188,-4333.0999755859375,-1183.7999725341797,1.0,-0.21240907345763216,-0.2521116035323347,-3.136322197907718,bf81d8692db,games5425898691,18.0,-836.719970703125,-187.47000122070312,74.55999755859375,-3193.3999633789062,2360.2999877929688,3172.2000122070312,4257.0001220703125,2374.2999267578125,-824.1000366210938,255.0,128.0,,0.12422504179712603,1.0837898084366353,0.003038645556012758,True,122.0,False,12,11,False,,76561198039309853,enpitsu,25.0,2066.0,1743.1400146484375,17.059999465942383,-9772.100219726562,10165.999755859375,1.1999999731779099,0.09999999776482582,-0.5999999865889549,0.0,255.0,128.0,False,-0.016750277220635133,0.8051597612266447,5.0060649004649364e-05,True,4,4,198.0,False,False,,-YIYO-,76561198367242731,47,-830.02001953125,3334.219970703125,17.010000228881836,2146.6000366210938,5910.4998779296875,2.0999999344348907,-0.7999999821186066,0.09999999776482582,0.0,0.0,128.0,False,-0.009774849836575627,-1.2224005655349293,-8.180939052203144e-06,True,115.0,False,4,False,4,,RicadoL17,2535453495843033,53.0,-74.29000091552734,-2675.97998046875,95.83999633789062,-16962.80029296875,15296.8994140625,-633.6999893188477,-4098.399963378906,-903.0000305175781,-547.5,255.0,128.0,0.9552208949780502,0.523749377748544,-0.7876589716810967,True,255.0,False,14,12,4,,False
59,3844,106,False,False,1,4002.3921064757633,-1679.760009765625,2076.570068359375,110.1500015258789,-30647.39990234375,623.1999969482422,3690.5999755859375,-4481.700134277344,853.7999725341797,-3896.7001342773438,1.0,-0.4557391791248075,-0.2827351328876433,-2.59004608776182,76561198039309853,enpitsu,25.0,-1460.8699951171875,2122.179931640625,22.010000228881836,-22721.4990234375,-1945.5999755859375,2991.0000610351562,-0.29999999329447746,-0.0,-208.60000610351562,255.0,128.0,,-0.016766074009800583,-0.06570795562073703,0.00014620100377823626,True,92.0,False,6,4,False,,bf81d8692db,games5425898691,18.0,-2369.47998046875,223.6699981689453,17.010000228881836,-15494.599609375,246.90000534057617,2.0999999344348907,3.3000001311302185,-0.29999999329447746,606.8999862670898,255.0,128.0,,-0.009566810863109412,-0.026365252108747916,-7.35031356316944e-05,True,12,12,103.0,False,False,,-YIYO-,76561198367242731,47,-1204.75,3244.659912109375,17.010000228881836,-8623.300170898438,-2369.7000122070312,2.3000000417232513,-0.0,1.5999999642372131,-1809.7000122070312,255.0,26.0,,-0.009630963627355034,-0.24587543110968343,-3.3055302344053745e-05,True,53.0,False,4,False,4,,RicadoL17,2535453495843033,52.0,-1671.800048828125,1662.300048828125,17.0,-10284.7998046875,19582.099609375,3.3000001311302185,-0.5000000074505806,1.4000000059604645,-1605.3999328613281,255.0,0.0,-0.009572999777707357,1.120056096199978,-0.00023956001372480449,True,210.0,False,14,12,4,,
