,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
69,5691,145,False,False,0,10748.618396200176,2945.2099609375,-4898.81982421875,472.0,-12476.700439453125,504.90001678466797,-701.1000061035156,4169.2999267578125,1067.7999877929688,-4180.400085449219,0.0,0.44126425492497195,1.551263197335669,1.9111020562370633,bf81d8692db,games5425898691,20.0,3181.239990234375,-4857.39013671875,518.22998046875,-7211.300048828125,-6895.7000732421875,3604.7000122070312,1572.7999877929688,-1676.7999267578125,-669.8000335693359,128.0,0.0,,0.0009062171355895022,-2.377312450575621,1.5696871182544203,True,4,255.0,False,4,False,,76561198039309853,enpitsu,25.0,-2155.35009765625,-3532.969970703125,16.93000030517578,8904.600219726562,-16975.6005859375,32.69999980926514,-8.299999833106995,-4.1999998688697815,5.5000001192092896,255.0,128.0,False,0.017249713431829794,-1.087118020201488,-4.194280350625004e-06,True,255.0,False,4,False,4,,kilijo07,b6e31c8822b,6.0,-1438.2099609375,-3640.72998046875,17.010000228881836,12589.100341796875,5658.499755859375,2.5999999046325684,2.0999999344348907,0.7999999821186066,-847.6999664306641,255.0,128.0,False,0.009570721928075919,0.36206724719721756,0.00017776797012055448,True,6,6,False,255.0,False,,Epoc†,76561198139098209,5.0,-3073.169921875,3406.43994140625,17.059999465942383,1520.7000732421875,18601.700439453125,2.7000001072883606,0.0,0.7999999821186066,16.799999475479126,255.0,128.0,,0.01677243480877095,1.4911294764833019,-7.294629005099458e-05,True,,False,6,False,6,
70,5741,146,False,False,0,10237.569575971927,1088.780029296875,-4903.330078125,216.22999572753906,24963.89892578125,8979.400024414062,683.0999755859375,-2441.0000610351562,4492.900085449219,189.40000534057617,0.0,-0.19153198982442526,2.8328483846057235,2.9345773640148796,76561198039309853,enpitsu,25.0,912.1900024414062,-4976.85009765625,199.0399932861328,19681.8994140625,5430.3997802734375,394.7999954223633,-4498.599853515625,-3134.7000122070312,430.29998779296875,128.0,255.0,False,0.06354352911768754,0.6467186612660063,-1.1982198843886585,True,5,189.0,False,6,False,,bf81d8692db,games5425898691,20.0,1327.030029296875,-5021.2900390625,108.79000091552734,-22729.29931640625,272.99999237060547,666.1000061035156,696.6000366210938,-938.0999755859375,3027.7999877929688,255.0,175.0,,0.05249093992362108,-3.0261591010964524,1.0712311681200215,True,166.0,False,5,False,6,,kilijo07,b6e31c8822b,6.0,955.219970703125,-4547.580078125,208.61000061035156,12189.100341796875,-18913.699951171875,2014.4999694824219,4035.0,-3451.9000244140625,1432.4000549316406,255.0,0.0,False,-0.20898602071569156,-0.8901310612947031,0.6687804991729652,True,8,7,False,186.01083879829733,True,,Epoc†,76561198139098209,5.0,-1013.0800170898438,4061.080078125,17.059999465942383,14618.00048828125,-12861.500244140625,-3.1999999284744263,-0.3999999910593033,0.5000000074505806,-4.1999998688697815,255.0,128.0,,0.016777601969352508,-0.7220540533158271,3.728339998710801e-05,True,214.22549661769662,True,6,False,6,
71,5846,150,False,False,1,5926.1534449047185,-3679.070068359375,1373.300048828125,777.4099731445312,14982.60009765625,18931.700439453125,-12791.600341796875,-5791.300048828125,1236.6999816894531,964.8999786376953,1.0,-0.9054185229294481,-0.37009137456987307,-0.8933986974720359,76561198139098209,Epoc†,5.0,-3818.679931640625,1121.5699462890625,848.0999755859375,12859.200439453125,16921.300048828125,4863.0999755859375,-364.50000762939453,5456.099853515625,-589.0000152587891,128.0,0.0,,-0.13441871198872996,1.5349383251458928,2.2928036796937854,True,7,164.0,False,8,False,,b6e31c8822b,kilijo07,6.0,-3516.080078125,-813.8400268554688,16.989999771118164,9056.599731445312,-19815.2001953125,5.699999928474426,-0.09999999776482582,0.5999999865889549,2839.5001220703125,255.0,255.0,False,-0.009581271544188492,-2.1663003569979478,0.00011512685300288516,True,255.0,False,8,False,8,,enpitsu,76561198039309853,25.0,-1947.6400146484375,4052.159912109375,17.049999237060547,-901.9999694824219,-2914.2999267578125,3.1999999284744263,0.19999999552965164,0.09999999776482582,1588.3000183105469,255.0,255.0,False,-0.016634139171180146,-1.1352766149866804,0.00013263443501177914,True,6,6,False,220.0,False,,games5425898691,bf81d8692db,20.0,-395.3399963378906,4476.72998046875,17.010000228881836,-6444.6002197265625,5659.4000244140625,3.0000001192092896,2.0000000298023224,-1.8000000715255737,2227.899932861328,255.0,255.0,,-0.009531895478632821,0.7218273105160244,0.00030601819981812024,True,196.0,False,6,False,6,
72,5883,152,False,True,1,3310.2642383629704,-2013.2099609375,3560.64990234375,652.3499755859375,17465.899658203125,18336.400146484375,2349.9000549316406,-1972.5,-1400.0999450683594,-1530.5999755859375,1.0,0.41474985996327446,-0.5315463949275824,0.6831716507443397,76561198139098209,Epoc†,5.0,-2239.75,3337.719970703125,629.5800170898438,10955.999755859375,19521.8994140625,-5277.8997802734375,154.0999984741211,62.199997901916504,-519.900016784668,128.0,128.0,,0.004935368537410765,1.9564398200986974,1.3446574765255912,True,8,88.80829229918857,True,8,False,,b6e31c8822b,kilijo07,6.0,-1376.18994140625,-558.0900268554688,16.989999771118164,15379.599609375,8380.999755859375,5.099999904632568,-0.0,-0.0,0.0,255.0,128.0,False,-0.00959223709620584,2.642656529084546,-1.1492302595933025e-07,True,255.0,False,8,False,8,,enpitsu,76561198039309853,25.0,-1916.4000244140625,3786.739990234375,17.049999237060547,-6.200000047683716,-54.40000057220459,3.1999999284744263,-2.3000000417232513,0.19999999552965164,0.0,128.0,128.0,False,-0.016726071030993293,-1.461706453261056,3.612766758911151e-06,True,6,6,False,220.0,False,,games5425898691,bf81d8692db,20.0,-1012.6400146484375,4435.490234375,186.0,-1312.5,-855.1999664306641,3786.300048828125,-2404.9000549316406,1906.0000610351562,-430.09998321533203,255.0,121.0,,0.8541972226693898,-0.43489050288238845,0.47921077094109127,True,170.89871805714023,True,8,False,6,
73,5970,155,False,False,1,646.3404475510872,1321.0699462890625,4653.10009765625,479.510009765625,-12598.299560546875,11650.6005859375,-4953.999938964844,-829.0000152587891,665.8999633789062,5905.0,1.0,-0.6861172340227456,1.750976504460634,-1.641489017674468,b6e31c8822b,kilijo07,7.0,1466.93994140625,4523.25,461.6199951171875,4713.800048828125,22405.10009765625,1948.5000610351562,-1725.2000427246094,-2217.7000427246094,-143.4000015258789,255.0,222.0,,0.656846816497346,0.6218188326119857,-0.7479715445209513,True,8,155.0,False,10,False,,76561198139098209,Epoc†,5.0,-173.10000610351562,5313.7099609375,17.059999465942383,8221.199951171875,1794.1999816894531,2.5,-0.0,0.09999999776482582,-2478.0999755859375,255.0,0.0,,-0.016662376284771036,2.9529463664113873,1.0249947639973514e-05,True,70.0,False,8,False,8,,enpitsu,76561198039309853,25.0,765.4500122070312,4699.31005859375,46.16999816894531,15703.00048828125,1193.499984741211,3454.2999267578125,12.100000381469727,0.3999999910593033,-466.3999938964844,0.0,128.0,,-0.016837301523559403,3.1202240301980697,0.0011132922120270902,True,8,6,False,115.0,False,,games5425898691,bf81d8692db,20.0,-1342.5400390625,4943.22021484375,14.15999984741211,4976.099853515625,-8811.500244140625,-749.8000335693359,-2625.4998779296875,775.0,2078.300018310547,255.0,255.0,,0.012146349300010007,-2.061504802937218,0.014584390630732942,True,91.0,False,8,4,6,
74,6010,156,False,False,0,9486.111930942485,-288.510009765625,-4326.64013671875,229.32000732421875,-10810.999755859375,16780.400390625,9529.500122070312,344.0999984741211,5242.80029296875,-2897.3001098632812,0.0,0.5923818640139479,-0.5378357548234584,-0.8105265476585296,bf81d8692db,games5425898691,20.0,-182.3000030517578,-4410.27001953125,104.6500015258789,-12970.0,11849.89990234375,2616.7001342773438,-4294.100036621094,-3435.4998779296875,-85.9000015258789,255.0,143.0,,0.7237996369709627,2.2318894702143646,-0.01411563644530439,True,7,91.0,False,10,4,,76561198039309853,enpitsu,25.0,-2023.27001953125,-4969.990234375,44.689998626708984,-6857.5,-1866.1000061035156,-4257.0001220703125,-129.3000030517578,-1600.8000183105469,14.40000057220459,255.0,128.0,,0.28030331573532263,3.0637887400025012,0.008586734740654293,True,107.0,False,8,False,8,,kilijo07,b6e31c8822b,7.0,-1370.02001953125,-4739.2099609375,16.90999984741211,4189.89990234375,9387.5,28.499999046325684,-24.40000057220459,11.90000057220459,-1258.0999755859375,255.0,128.0,,0.007954246165718869,1.0969181478762822,0.0001120630124003682,True,10,8,False,155.0,False,,Epoc†,76561198139098209,5.0,-413.2699890136719,-4302.75,123.72000122070312,341.50001525878906,1139.7000122070312,960.4000091552734,5499.0997314453125,93.00000190734863,26.80000066757202,0.0,128.0,,-1.2231457965658774,1.6013026462919284,-0.014274047365729807,True,70.0,False,10,False,9,
75,6124,160,False,False,0,3374.6454954468136,-2554.1298828125,2200.81005859375,400.45001220703125,3554.2001342773438,31116.59912109375,1501.199951171875,471.19998931884766,-2488.0999755859375,5439.4000244140625,0.0,-0.08810620252975271,-0.21753571944888703,-0.6931152592210078,bf81d8692db,games5425898691,20.0,-2662.89990234375,1993.760009765625,537.72998046875,-4084.4000244140625,19426.99951171875,71.50000095367432,-2827.39990234375,-972.0999908447266,-4616.300048828125,255.0,128.0,,-0.3682156170330296,0.9870747010194548,-1.085854358895072,True,9,20.9700387549657,True,12,4,,76561198039309853,enpitsu,25.0,-2623.840087890625,1945.2900390625,265.6400146484375,4645.7000732421875,22518.60107421875,573.1000137329102,-4574.4000244140625,-1458.9999389648438,-2682.5,255.0,255.0,,-0.31492877964731686,1.0852422475060786,-0.4975652812078582,True,196.0,False,9,False,10,,kilijo07,b6e31c8822b,6.0,-20.420000076293945,2901.2900390625,17.010000228881836,7741.9000244140625,20035.10009765625,2.5999999046325684,-0.5999999865889549,-2.0999999344348907,642.3999786376953,255.0,128.0,,0.009598758463761093,1.2541844662831119,-0.00012622511657584302,True,12,10,False,138.0,False,,Epoc†,76561198139098209,5.0,-1091.9300537109375,1422.9000244140625,134.49000549316406,2328.2000732421875,22437.900390625,-1290.5999755859375,-3010.7998657226562,1354.2999267578125,-118.00000190734863,128.0,128.0,,-0.6587481171933034,1.1759132159421941,-0.04540663348901993,True,0.0,False,14,False,14,
76,6156,162,False,False,0,1339.105379643687,-2151.239990234375,4673.5498046875,172.4600067138672,-1005.8000183105469,19810.699462890625,-1788.6000061035156,3552.0999145507812,-1197.0999908447266,4684.89990234375,0.0,-0.10598668008203926,0.22399580247110962,0.06976205755775781,76561198039309853,enpitsu,25.0,-2147.489990234375,4418.009765625,125.48999786376953,4113.500061035156,21364.69970703125,-4005.8999633789062,-1953.5000610351562,-1688.800048828125,646.1000061035156,255.0,128.0,,-0.7119886646438996,1.9503236847806344,-0.3267365720933782,True,10,196.0,False,10,False,,bf81d8692db,games5425898691,19.0,-2973.6298828125,4419.9501953125,331.5400085449219,-2556.7999267578125,20239.000244140625,-4864.89990234375,545.2000045776367,-3020.0,795.8000183105469,255.0,255.0,,-0.6527433998952976,3.088233693020816,-1.1093841855938793,True,13.0,False,10,4,12,,kilijo07,b6e31c8822b,6.0,-189.83999633789062,5174.47998046875,17.010000228881836,3298.2000732421875,15091.199951171875,3.799999952316284,0.19999999552965164,0.0,-3533.800048828125,255.0,0.0,False,0.009589272282542895,0.7161921077703867,-5.761398769940372e-05,True,12,10,False,168.0,False,,Epoc†,76561198139098209,5.0,-23.549999237060547,3371.080078125,17.059999465942383,8459.600219726562,15415.50048828125,3.100000023841858,-0.09999999776482582,-0.3999999910593033,3143.9999389648438,255.0,255.0,False,0.016778938251238835,1.2894666639288546,0.00013612810600727176,True,0.0,False,14,False,14,
77,6224,164,False,False,1,8318.386307188439,2221.010009765625,-3072.179931640625,319.3699951171875,25381.59912109375,20770.0,1191.2000274658203,3693.5000610351562,-418.49998474121094,4709.800109863281,1.0,0.31683711520049196,-0.06897826461591698,1.6151785248738086,76561198139098209,Epoc†,5.0,2047.989990234375,-3197.739990234375,127.94000244140625,-795.4000091552734,18119.100341796875,493.6000061035156,-5034.89990234375,-2209.600067138672,130.0,255.0,128.0,False,-1.1408572228037648,1.1056456463769635,0.054475883480818145,True,15,15.417367686507523,True,16,False,,b6e31c8822b,kilijo07,6.0,1999.93994140625,-3217.590087890625,239.44000244140625,16669.89990234375,11423.499755859375,828.0000305175781,-431.5999984741211,2640.5999755859375,-1556.300048828125,255.0,110.0,False,0.07155230321795318,2.5637272109638247,0.038260966158836805,True,17.653419307483254,True,11,False,14,,enpitsu,76561198039309853,25.0,3053.530029296875,-3557.469970703125,17.020000457763672,-274.0999984741211,22998.30078125,2.7000001072883606,-0.3999999910593033,-0.09999999776482582,0.09999999776482582,255.0,128.0,,-0.01674696447711788,1.5588622883752563,8.375797199912488e-06,True,10,10,False,51.9445591383083,True,,games5425898691,bf81d8692db,19.0,2485.22998046875,-3087.0,17.010000228881836,-11674.89990234375,14693.00048828125,0.29999999329447746,-0.29999999329447746,0.29999999329447746,71.79999828338623,255.0,128.0,,-0.009593253987352545,0.8907584283628415,-7.809696791425984e-05,True,192.35943237940475,True,12,4,10,
78,6281,166,False,False,1,5145.706972359844,2069.3701171875,129.86000061035156,102.87999725341797,-11870.50048828125,10619.300537109375,3015.4998779296875,-3212.5,-3550.2999877929688,-3615.7998657226562,1.0,-0.2730962935410726,-2.806662283786125,2.420985494473904,76561198139098209,Epoc†,5.0,2056.739990234375,-198.25,78.08999633789062,-6398.599853515625,17995.400390625,3233.5000610351562,-4231.300048828125,-2596.400146484375,1788.3999633789062,255.0,128.0,False,-0.16290769489316584,0.9652343445019277,0.009717453690773337,True,17,0.0,False,18,False,,b6e31c8822b,kilijo07,6.0,4078.989990234375,-1929.6500244140625,515.02001953125,-2.8999999165534973,-7695.9002685546875,1518.5000610351562,2464.499969482422,-0.0,0.09999999776482582,255.0,0.0,False,0.21596008886991278,-1.5805336137017025,1.568706292559621,True,17.0,False,12,False,14,,enpitsu,76561198039309853,25.0,2152.02001953125,361.7099914550781,66.9000015258789,-16814.49951171875,-1644.6000671386719,2922.6998901367188,2306.0000610351562,502.40001678466797,2891.300048828125,128.0,255.0,,0.03479716363570049,0.032041495616625844,-0.022080488377304662,True,12,11,False,17.0,False,,games5425898691,bf81d8692db,20.0,308.0799865722656,959.52001953125,17.010000228881836,-9208.900146484375,20602.5,2.5999999046325684,0.09999999776482582,-0.29999999329447746,0.0,255.0,128.0,,-0.009601685332376953,1.1504595585148116,4.333952683173984e-05,True,164.0,False,12,4,10,
79,6284,166,False,False,0,5468.10467332985,-1959.030029296875,-223.77999877929688,127.83999633789062,10333.900146484375,739.5999908447266,3305.7000732421875,5316.5997314453125,582.2999954223633,2719.2001342773438,0.0,-0.1532639248256725,2.529903580377403,2.280577366044543,76561198039309853,enpitsu,25.0,-1846.449951171875,-334.0199890136719,103.91999816894531,17359.599609375,1035.5999755859375,208.60000610351562,-5380.2001953125,-600.9000015258789,970.5000305175781,128.0,255.0,,-0.004034611773723106,0.1764952574837856,-1.2953548518720301,True,11,17.0,False,12,False,,bf81d8692db,games5425898691,20.0,-223.7100067138672,-1148.3900146484375,17.010000228881836,9208.900146484375,-20602.5,2.5999999046325684,-0.09999999776482582,0.29999999329447746,0.0,255.0,128.0,,0.009601685332376953,-1.1504595585148116,4.333952683173984e-05,True,164.0,False,10,4,12,,kilijo07,b6e31c8822b,6.0,-4078.989990234375,2061.489990234375,514.1300048828125,2.8999999165534973,8739.199829101562,-1584.4000244140625,-2451.199951171875,0.09999999776482582,0.0,255.0,0.0,False,0.17383134359987493,1.580474236770085,1.5724543489972196,True,14,12,False,17.0,False,,Epoc†,76561198139098209,5.0,-2008.6400146484375,63.130001068115234,100.25,6425.4998779296875,-18031.500244140625,2726.6000366210938,4406.600036621094,3281.4999389648438,250.79999923706055,255.0,128.0,False,0.6969275938433085,-0.8927614531665955,0.03455097722416092,True,0.0,False,18,False,17,
80,6285,166,False,False,1,5011.370630595844,1903.260009765625,230.89999389648438,142.89999389648438,-15850.400390625,19365.699462890625,2657.39990234375,1639.6000671386719,1529.1000366210938,5565.30029296875,1.0,0.2517357272356291,-2.775820284052007,2.1141492735109764,76561198139098209,Epoc†,5.0,1954.989990234375,87.25,117.16999816894531,-6445.10009765625,18054.89990234375,513.4000015258789,-4352.300109863281,-3358.5000610351562,165.0,255.0,128.0,False,-1.2984575743739257,0.8058664477328008,0.11042596125264137,True,17,0.0,False,18,False,,b6e31c8822b,kilijo07,6.0,4078.989990234375,-2061.489990234375,514.1300048828125,-2.8999999165534973,-8739.199829101562,-1584.4000244140625,2451.199951171875,-0.09999999776482582,0.0,255.0,0.0,False,-0.17383134359987493,-1.580474236770085,1.5724543489972196,True,17.0,False,12,False,14,,enpitsu,76561198039309853,25.0,1846.449951171875,334.0199890136719,103.91999816894531,-17359.599609375,-1035.5999755859375,208.60000610351562,5380.2001953125,600.9000015258789,970.5000305175781,128.0,255.0,,0.004034611773723106,-0.1764952574837856,-1.2953548518720301,True,12,11,False,17.0,False,,games5425898691,bf81d8692db,20.0,147.00999450683594,1320.0899658203125,17.010000228881836,-9208.900146484375,20602.5,2.5999999046325684,0.09999999776482582,-0.29999999329447746,0.0,255.0,128.0,,-0.009601685332376953,1.1504595585148116,4.333952683173984e-05,True,164.0,False,12,4,10,
81,6334,168,False,False,0,8416.728564051667,-558.27001953125,-3269.949951171875,109.98999786376953,-8006.400146484375,11245.400390625,11147.2998046875,4375.299987792969,4074.2001342773438,-506.19998931884766,0.0,-0.19571502180704775,0.6497429150360926,0.2947814353724526,bf81d8692db,games5425898691,20.0,-444.07000732421875,-3426.580078125,17.010000228881836,-9686.199951171875,5906.099853515625,2.7000001072883606,-2.3999999463558197,1.899999976158142,668.3000183105469,255.0,237.0,,0.009550288693553684,2.5386623077820665,0.0004258236135480708,True,10,164.0,False,12,4,,76561198039309853,enpitsu,25.0,1019.719970703125,-1391.8900146484375,17.059999465942383,7108.499755859375,-16510.50048828125,1.899999976158142,-0.29999999329447746,0.5999999865889549,-89.79999542236328,255.0,128.0,,0.016783532345619308,-1.1742177398288942,8.831993580540878e-05,False,0.0,False,12,False,12,,kilijo07,b6e31c8822b,6.0,-3546.22998046875,4178.52978515625,19.110000610351562,6015.2001953125,12639.599609375,408.49998474121094,834.0000152587891,972.6000213623047,-2104.7000122070312,255.0,0.0,True,-0.018605877133236644,1.09919372041857,0.06398998060431454,True,14,12,False,17.0,False,,Epoc†,76561198139098209,5.0,-1042.719970703125,-2483.389892578125,144.1999969482422,5696.400146484375,-13203.699951171875,3228.5000610351562,2096.199951171875,556.5000152587891,-524.3999862670898,128.0,128.0,False,0.4987401210754153,-1.438792898250485,-0.032450898743955535,True,0.0,False,20,False,18,
82,6411,171,False,False,0,5674.672874562451,-2706.68994140625,-238.0399932861328,615.989990234375,-290.2000045776367,23082.5,-777.9000091552734,2322.7000427246094,5341.5997314453125,-1439.4000244140625,0.0,0.1278380107929551,1.039487322772843,-1.672948254716882,bf81d8692db,games5425898691,20.0,-2741.22998046875,-432.7900085449219,515.2899780273438,-633.8999938964844,20207.7001953125,-38.399999141693115,-592.7999877929688,1680.2999877929688,5203.3001708984375,255.0,0.0,,-0.42405397577294685,2.299115828861657,1.7912710631750342,True,11,56.68963464101156,True,14,4,,76561198039309853,enpitsu,25.0,2534.679931640625,-4988.830078125,23.09000015258789,-13864.200439453125,-1453.2000732421875,318.4000015258789,-970.8999633789062,-393.6000061035156,-2244.199981689453,255.0,128.0,False,0.007975029152534105,-3.080932903181184,0.2178547502888546,True,255.0,False,12,False,12,,kilijo07,b6e31c8822b,6.0,-2844.89990234375,4421.52978515625,17.020000457763672,-277.2999954223633,-949.0000152587891,1.4000000059604645,0.3999999910593033,0.9000000357627869,-174.0999984741211,255.0,33.0,False,0.009442084206831354,-1.7957374657672223,-8.368225662608257e-05,True,14,12,False,17.0,False,,Epoc†,76561198139098209,5.0,879.2899780273438,-5558.0498046875,146.39999389648438,-21.700000762939453,2770.7998657226562,880.5000305175781,-1882.7000427246094,-45.0,-31.400001049041748,255.0,255.0,False,-0.3252240860856918,1.5597931124558686,-1.574070484933211,True,0.0,False,20,4,18,
83,6453,172,False,False,1,8295.03308872746,2707.570068359375,-2954.800048828125,239.1999969482422,-7782.60009765625,21177.7001953125,14552.900390625,5944.6002197265625,-304.7999954223633,-753.8999938964844,1.0,-0.6218669489860056,1.3614484772131639,2.806625286466963,b6e31c8822b,kilijo07,6.0,2760.739990234375,-3157.239990234375,130.80999755859375,-5225.999755859375,17206.500244140625,3062.2000122070312,-2915.8999633789062,-1444.1999816894531,-664.3000030517578,255.0,168.0,,0.19599298627191797,1.4778754511318621,-0.00027770080769659047,True,13,,False,16,False,,76561198139098209,Epoc†,5.0,-267.1700134277344,4579.97998046875,17.059999465942383,5953.4002685546875,-9932.5,2.3000000417232513,-1.0999999940395355,2.0999999344348907,1646.0000610351562,255.0,255.0,,-0.01669221625847447,-2.0929264407652304,0.000510946097055791,True,,False,18,4,20,,enpitsu,76561198039309853,25.0,-450.04998779296875,4644.52978515625,17.049999237060547,14679.200439453125,128.69999885559082,-0.7000000029802322,0.5000000074505806,0.29999999329447746,0.09999999776482582,255.0,0.0,,-0.01675141256470709,3.132793644497213,-2.8805610255603916e-05,True,12,12,False,229.8889031589672,True,,games5425898691,bf81d8692db,20.0,3193.56005859375,-2508.7900390625,104.80999755859375,2946.400146484375,-19718.800048828125,-7087.7001953125,177.09999084472656,204.59999084472656,1066.2000274658203,255.0,243.0,,0.24768201826999034,-1.198343414961765,0.6569025425120741,True,39.0,False,14,4,12,
84,6645,179,False,False,0,7692.180333793699,1304.550048828125,-2230.699951171875,128.74000549316406,-28263.89892578125,11528.199462890625,8969.199829101562,-2572.2000122070312,3580.0,-4070.1998901367188,0.0,0.4859745649366991,1.4718899936482248,-0.1480377121264178,bf81d8692db,games5425898691,20.0,1501.449951171875,-2279.9599609375,61.93000030517578,-22721.4990234375,-2518.699951171875,2519.2999267578125,600.6999969482422,-2534.499969482422,-1794.1000366210938,255.0,201.0,,0.05507385882867161,2.84909328351376,-0.01247303854159258,True,15,184.0,False,18,4,,76561198039309853,enpitsu,25.0,855.3499755859375,-4157.22998046875,17.059999465942383,1062.699966430664,9953.400268554688,1.899999976158142,-0.09999999776482582,-0.7000000029802322,-34.80000019073486,255.0,128.0,False,0.01667738578090922,1.4600697592203173,7.667932896947315e-05,True,96.0,False,14,False,14,,kilijo07,b6e31c8822b,6.0,-2717.60009765625,3265.93994140625,89.91000366210938,5465.3997802734375,-14303.900146484375,-142.29999542236328,5169.5001220703125,1877.5999450683594,-2.0000000298023224,255.0,128.0,False,-1.0721451499311092,1.9185142620164815,-3.140794404510176,True,18,15,False,255.0,False,,Epoc†,76561198139098209,5.0,3444.6201171875,-2922.800048828125,17.059999465942383,671.9000244140625,13800.50048828125,1.8000000715255737,0.0,0.9000000357627869,26.400001049041748,255.0,128.0,False,0.01674904393909214,1.52547506223117,-8.96759749873511e-05,True,0.0,False,20,4,18,
85,6805,185,False,True,1,7028.407595601971,-409.5400085449219,-1766.0899658203125,130.82000732421875,4325.199890136719,31185.50048828125,7440.0,1941.4999389648438,-4576.600036621094,3359.2001342773438,1.0,0.5006753825404128,-0.948542730852336,-1.8362428253969398,76561198139098209,Epoc†,5.0,-476.6300048828125,-2046.5699462890625,57.88999938964844,3485.8999633789062,22434.69970703125,3678.2998657226562,-497.09999084472656,2314.4000244140625,-604.3000030517578,255.0,0.0,,-0.04882421823899594,1.7386683632670699,0.08671587527570167,True,20,0.0,False,23,4,,b6e31c8822b,kilijo07,6.0,3033.47998046875,1632.97998046875,17.010000228881836,8579.400024414062,9528.800048828125,2.8999999165534973,-0.19999999552965164,-0.19999999552965164,2300.399932861328,255.0,255.0,,-0.009562293233236745,2.23821367143702,2.8003729417763294e-05,True,255.0,False,16,4,20,,enpitsu,76561198039309853,25.0,26.93000030517578,4474.7099609375,17.059999465942383,-104.60000038146973,12859.300537109375,1.899999976158142,-0.9000000357627869,-0.0,0.0,0.0,128.0,,-0.016891879268459448,-1.5789636632422515,2.556758425170249e-07,True,14,14,False,188.0,False,,games5425898691,bf81d8692db,20.0,1764.0999755859375,-3665.639892578125,17.020000457763672,-12532.900390625,19250.0,-0.09999999776482582,-0.0,0.3999999910593033,-1726.1000061035156,255.0,30.0,,-0.009607254090837033,1.068380755129557,3.949116413211562e-05,True,18.0,False,20,4,18,
