,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
74,4805,140,False,False,0,9049.722482375431,-2314.56005859375,-3797.85009765625,126.30999755859375,-17036.99951171875,13655.10009765625,9380.0,2577.39990234375,4491.9000244140625,412.09999084472656,0.0,0.50234685749592,-2.873487176219822,-1.479630453011028,76561198039309853,enpitsu,25.0,-2128.429931640625,-3939.590087890625,46.25,-14720.0,7291.400146484375,3470.7000732421875,-212.80000686645508,-356.3999938964844,-2280.2999877929688,255.0,0.0,,0.025402282246947412,2.5279320021004823,-0.0006857087502715155,True,136.0,False,6,False,3,,bf81d8692db,games5425898691,19.0,-1115.489990234375,-2325.75,17.010000228881836,15491.800537109375,3397.7999877929688,2.5,0.5000000074505806,-0.19999999552965164,-1990.0999450683594,255.0,0.0,,0.009618347683845733,0.15352144899567202,-4.479420637031996e-05,True,153.0,False,6,False,6,,Ranger4567,b9389b6b6db,7.0,-1346.6800537109375,-2176.0,18.139999389648438,8078.499755859375,4190.299987792969,-649.7000122070312,-902.3000335693359,1935.0999450683594,3375.4998779296875,255.0,255.0,,-0.030181895557796903,0.4896944866029736,0.00927002960709887,True,4,10,,False,8,,Knowlsey0503,2535427393068821,8.0,-948.0499877929688,-1194.68994140625,17.0,-13883.00048828125,4406.199951171875,3.3000001311302185,0.0,0.0,-260.3000068664551,208.0,128.0,,0.009600916737177322,2.808425789069512,0.00013079136384181884,True,False,4,4,141.0,False,
75,4864,143,False,False,1,4246.8021368037325,2875.590087890625,1382.800048828125,392.6700134277344,-19801.99951171875,7937.60009765625,754.3000030517578,501.30001068115234,-1624.4999694824219,5754.000244140625,1.0,-1.0569637200084951,1.3318987873424806,-0.20923873535878232,2535427393068821,Knowlsey0503,8.0,2981.139892578125,1219.9300537109375,317.3599853515625,6715.3997802734375,10471.700439453125,2510.8999633789062,-628.8999938964844,-5233.800048828125,1568.699951171875,254.0,219.0,,-0.14955274051048958,1.5790097231240305,-1.5341829988319762,True,82.70615052920517,True,6,6,False,,b9389b6b6db,Ranger4567,7.0,2672.25,1104.550048828125,185.07000732421875,11342.900390625,2062.5,2498.9999389648438,871.9999694824219,-1032.0999908447266,-404.0999984741211,,6.0,,0.6493232447075062,2.666233800843,-0.04700397356314398,True,31.0,False,12,4,8,,enpitsu,76561198039309853,25.0,3314.5400390625,1474.0899658203125,17.020000457763672,-15479.300537109375,-4084.4000244140625,2.5999999046325684,-0.0,-0.0,-1791.6999816894531,255.0,0.0,,-0.016776529013884364,-0.2182988543084156,-0.0001098964398682571,True,False,6,113.82674414368083,True,4,,games5425898691,bf81d8692db,20.0,127.9000015258789,4580.4501953125,17.010000228881836,-3201.9000244140625,12020.799560546875,2.3999999463558197,-3.1999999284744263,1.0000000149011612,-1974.9000549316406,0.0,0.0,,-0.009672644740563265,1.3668346964953222,-9.150959203987243e-05,True,6,False,6,153.0,False,
76,4935,145,False,False,0,8577.937599865127,1503.010009765625,-3095.639892578125,138.33999633789062,7871.5997314453125,7781.500244140625,5746.300048828125,1850.7000732421875,1632.2999572753906,5469.000244140625,0.0,-0.3295894339960162,-2.5902841221277013,2.684400872815477,76561198039309853,enpitsu,25.0,1479.8399658203125,-3255.989990234375,45.959999084472656,13398.800048828125,6635.2001953125,3230.7000732421875,8.600000143051147,6.800000071525574,2377.100067138672,128.0,255.0,,0.01697701990594998,0.6290379766069677,0.00025256412757187113,True,80.0,False,8,False,5,,bf81d8692db,games5425898691,20.0,716.27001953125,-5007.60986328125,17.010000228881836,10562.900390625,6641.6998291015625,2.3000000417232513,-3.1999999284744263,-1.5000000596046448,-1471.0000610351562,255.0,7.0,,0.009536177829930059,0.5505521367615493,-8.14477320960193e-05,True,153.0,False,6,False,6,,Ranger4567,b9389b6b6db,7.0,-3564.219970703125,103.27999877929688,79.80000305175781,4620.0,14052.7001953125,-140.50000190734863,-5320.3997802734375,1370.0999450683594,255.79999923706055,255.0,128.0,,-1.288754954315381,-1.6615127497778428,2.9737134407794974,True,4,14,255.0,False,10,,Knowlsey0503,2535427393068821,8.0,-3904.280029296875,-1205.699951171875,27.510000228881836,4080.0,16006.600341796875,-1244.7000122070312,769.4000244140625,-1966.9999694824219,462.40001678466797,255.0,219.0,,0.0728406458669332,1.313858459669885,0.2713470745922696,False,False,6,6,0.0,False,
77,5014,148,False,False,0,7737.068530047089,3477.47998046875,-1242.3900146484375,139.88999938964844,2044.7000122070312,-1069.5999908447266,3482.39990234375,-4069.4000244140625,3327.60009765625,2792.0999145507812,0.0,0.201286102232954,2.1230034582302597,3.0322310286499734,76561198039309853,enpitsu,25.0,3526.3701171875,-1159.52001953125,17.049999237060547,0.0,0.0,2.5999999046325684,0.0,0.09999999776482582,0.0,128.0,128.0,,0.016753797094882523,0.849586962485531,-6.616637553658943e-06,True,80.0,False,8,False,6,,bf81d8692db,games5425898691,20.0,3853.739990234375,-1957.010009765625,18.489999771118164,-3442.0001220703125,22736.79931640625,-434.39998626708984,314.59999084472656,1382.5999450683594,12.899999618530273,255.0,128.0,,0.018839747813320262,1.7313442213218588,-0.07429647743467743,True,176.57157005802276,True,6,False,6,,Ranger4567,b9389b6b6db,7.0,-1398.93994140625,4092.7099609375,17.049999237060547,11602.39990234375,12103.699951171875,2.5,0.3999999910593033,0.0,-647.3999786376953,255.0,90.0,,0.016810797559599987,0.7871691199493499,-1.1568868185215646e-05,True,4,14,237.0,False,10,,Knowlsey0503,2535427393068821,8.0,-2179.010009765625,4374.169921875,17.010000228881836,20508.9990234375,4885.299987792969,2.0000000298023224,-0.9000000357627869,0.0,-152.5,255.0,128.0,,0.009584947679042236,0.21588572761979014,0.00013245608121697047,True,4,6,8,255.0,False,
78,5047,149,False,False,0,7975.32169532013,3716.510009765625,-1366.18994140625,93.66999816894531,2272.7000427246094,327.5,2516.9000244140625,-358.8999938964844,2490.7000732421875,2792.0999145507812,0.0,0.23185508100280094,2.678476382316761,-2.5543727244269916,76561198039309853,enpitsu,25.0,3486.389892578125,-1215.1800537109375,17.040000915527344,-2060.2999877929688,-4902.5,4.399999976158142,0.0,-0.09999999776482582,2098.6000061035156,0.0,0.0,,0.016938556669991927,1.4135765520682024,2.7968444572412125e-05,True,80.0,False,8,False,6,,bf81d8692db,games5425898691,20.0,2394.320068359375,320.20001220703125,72.51000213623047,-14635.30029296875,17678.1005859375,-1512.7999877929688,1563.3000183105469,-1346.6000366210938,951.8000030517578,255.0,255.0,,0.040638935591128696,2.092000650670841,0.7415657495950999,True,171.0,False,8,False,8,,Ranger4567,b9389b6b6db,7.0,419.1199951171875,4071.530029296875,82.7300033569336,17269.300537109375,-14734.599609375,2337.2000122070312,3744.7000122070312,4028.2000732421875,-20.299999713897705,255.0,128.0,,0.7021181392758961,-0.7520333551353933,-0.002381794277503146,True,4,16,244.0,False,11,,Knowlsey0503,2535427393068821,8.0,35.38999938964844,3405.909912109375,17.010000228881836,14376.500244140625,-17669.599609375,2.0999999344348907,-0.3999999910593033,0.3999999910593033,-81.49999618530273,254.0,128.0,,0.00960446432013901,-0.8975184673909472,8.7509589825393e-05,True,4,6,8,220.0,False,
79,5094,151,False,False,0,8052.047938182416,3912.06005859375,-1318.949951171875,125.93000030517578,-4715.899963378906,11203.00048828125,2233.3999633789062,1954.6000671386719,829.4000244140625,2812.9998779296875,0.0,0.8149479851265852,2.0936718944033443,2.4244280860634415,76561198039309853,enpitsu,25.0,3961.199951171875,-1519.8199462890625,53.22999954223633,-878.0999755859375,9098.699951171875,-567.400016784668,-1301.3999938964844,380.0,1925.7000732421875,255.0,128.0,False,0.08134931678674952,1.6601304367292093,-0.5577641779808605,True,26.575776305249946,True,8,False,6,,bf81d8692db,games5425898691,20.0,110.29000091552734,-201.8699951171875,17.0,-271.70000076293945,-18373.199462890625,3.4999999403953552,0.0,-0.19999999552965164,1546.3999938964844,255.0,255.0,,0.00960448483209763,-1.5581931700242517,0.00018259907762572763,True,171.0,False,8,False,8,,Ranger4567,b9389b6b6db,7.0,2662.52001953125,1393.800048828125,17.059999465942383,-4292.39990234375,-17558.399658203125,1.899999976158142,0.0,0.0,-1976.9999694824219,128.0,2.0,,0.016858385154217122,-1.8824380823765223,-7.012527024425918e-06,True,4,16,244.0,False,12,,Knowlsey0503,2535427393068821,8.0,2764.570068359375,758.2000122070312,17.010000228881836,16483.399658203125,-15428.900146484375,2.199999988079071,-0.3999999910593033,0.29999999329447746,-1270.999984741211,230.0,9.0,,0.009589159198670743,-0.7739665172772227,-0.00018533309501739812,True,4,6,8,220.0,False,
80,5111,152,False,False,1,6370.887815109311,-3628.530029296875,654.8200073242188,132.94000244140625,-7794.5001220703125,31001.201171875,-4123.500061035156,-4014.5999145507812,-1944.1000366210938,-1774.7999572753906,1.0,-0.039437642665926476,2.6770196866462626,1.44547509767556,2535427393068821,Knowlsey0503,8.0,-3577.889892578125,464.9800109863281,142.1300048828125,-6199.1998291015625,22075.70068359375,1754.4000244140625,-4094.1000366210938,1643.3000183105469,-1025.199966430664,189.0,52.0,,-0.0904674406295425,1.3317166851227806,0.031019349124395496,True,220.0,False,10,6,5,,b9389b6b6db,Ranger4567,7.0,-1930.4000244140625,-793.4000244140625,17.059999465942383,12629.69970703125,-567.9999923706055,1.5999999642372131,4.300000071525574,-1.2999999523162842,-1883.6000061035156,255.0,104.0,,-0.016833362691411714,-3.030706479347433,4.3722416943180196e-05,True,244.0,False,16,4,12,,enpitsu,76561198039309853,25.0,-3785.429931640625,754.2899780273438,60.08000183105469,12015.30029296875,-13275.10009765625,2223.3999633789062,1185.0,1444.1999816894531,3083.3999633789062,255.0,255.0,False,-0.0999712917506817,-2.2563236209391966,0.040631256187754046,True,False,10,0.0,False,7,,games5425898691,bf81d8692db,20.0,-391.4800109863281,1323.0899658203125,17.0,-6495.9002685546875,16840.30029296875,3.3000001311302185,-0.09999999776482582,0.29999999329447746,-9.200000166893005,255.0,128.0,,-0.009596024247380102,1.2035821648016627,-2.6078778912805277e-05,True,8,False,8,171.0,False,
81,5112,152,False,False,0,7396.903196435172,3591.330078125,-740.3099975585938,161.11000061035156,-11148.800048828125,-31468.5009765625,8075.2001953125,-2162.7999877929688,1028.7000274658203,-5501.199951171875,0.0,-0.009648404986982727,-2.8275701517050877,1.2792957443167496,76561198039309853,enpitsu,25.0,3785.429931640625,-754.2899780273438,60.08000183105469,-12015.30029296875,13275.10009765625,2223.3999633789062,-1185.0,-1444.1999816894531,3083.3999633789062,255.0,255.0,False,0.0999712917506817,2.2563236209391966,0.040631256187754046,True,0.0,False,10,False,7,,bf81d8692db,games5425898691,20.0,445.5199890136719,-1463.47998046875,17.0,6478.499755859375,-16846.500244140625,3.3000001311302185,0.09999999776482582,-0.29999999329447746,-2.199999988079071,255.0,128.0,,0.009596018865889379,-1.2039616584575539,-2.7899849254995746e-05,True,171.0,False,8,False,8,,Ranger4567,b9389b6b6db,7.0,1930.4000244140625,793.4000244140625,17.059999465942383,-12629.69970703125,567.9999923706055,1.5999999642372131,-4.300000071525574,1.2999999523162842,-1883.6000061035156,255.0,104.0,,0.016833362691411714,3.030706479347433,4.3722416943180196e-05,True,4,16,244.0,False,12,,Knowlsey0503,2535427393068821,8.0,3577.889892578125,-464.9800109863281,142.1300048828125,6199.1998291015625,-22075.70068359375,1754.4000244140625,4094.1000366210938,-1643.3000183105469,-1025.199966430664,189.0,52.0,,0.0904674406295425,-1.3317166851227806,0.031019349124395496,True,5,6,10,220.0,False,
82,5183,154,False,False,1,3118.2919675482117,-1372.9100341796875,3000.889892578125,132.88999938964844,-260.10000228881836,26154.09912109375,5944.000244140625,3672.9000854492188,1234.7000122070312,-39.000000953674316,1.0,-0.7155060019882571,-2.1115297022689234,2.107580625166828,b9389b6b6db,Ranger4567,7.0,-1378.3499755859375,2824.179931640625,102.48999786376953,-4978.500061035156,16191.8994140625,2310.7000732421875,3469.1000366210938,971.2999725341797,-4012.2000122070312,255.0,128.0,,0.07522227596167383,1.3906589536089415,0.003751546891708041,True,158.0,False,18,4,12,,2535427393068821,Knowlsey0503,8.0,-2220.7900390625,2462.72998046875,17.0,15797.099609375,-10366.99951171875,3.1999999284744263,-0.5000000074505806,0.29999999329447746,-4.600000083446503,255.0,128.0,,-0.009594085617723411,-2.5601614451614045,5.206685472756142e-05,True,135.0,False,10,6,6,,enpitsu,76561198039309853,25.0,-1470.2900390625,-264.3500061035156,17.049999237060547,9645.30029296875,8455.399780273438,2.5,0.5999999865889549,0.7000000029802322,36.70000076293945,255.0,128.0,,-0.016726202817072527,2.4171396620783274,-9.434330200609273e-05,True,False,10,,False,8,,games5425898691,bf81d8692db,20.0,-749.219970703125,4544.31005859375,17.0,-418.8999938964844,11279.3994140625,3.6000001430511475,0.09999999776482582,-2.3000000417232513,-1584.4000244140625,255.0,0.0,,-0.0095508210960528,1.530048422198191,-0.0002174613710039655,True,8,False,8,171.0,False,
83,5245,157,False,False,1,3099.063068615647,-1403.75,3062.659912109375,201.2100067138672,-2158.9999389648438,10440.10009765625,4461.9000244140625,1067.7999877929688,-1327.2000122070312,3993.3999633789062,1.0,-0.6232189974878359,-2.8180083070390585,-2.5268440973065287,2535427393068821,Knowlsey0503,8.0,-1344.3299560546875,2889.889892578125,137.44000244140625,-646.2999725341797,5655.10009765625,2126.699981689453,-38.399999141693115,2336.3999938964844,-64.6999979019165,128.0,64.0,,0.02089462615525278,0.4657797261155398,0.008288649080195868,True,165.0,False,12,6,7,,b9389b6b6db,Ranger4567,7.0,-2863.72998046875,4952.0,42.90999984741211,-5362.39990234375,-10239.7998046875,-4009.1000366210938,-4166.199951171875,-2955.4998779296875,2038.800048828125,255.0,255.0,,-0.30044518650638363,-1.1687737758244257,-0.39653072745303886,True,188.0,False,18,4,12,,enpitsu,76561198039309853,25.0,-827.989990234375,2882.360107421875,17.049999237060547,-9321.699829101562,11992.60009765625,3.799999952316284,0.3999999910593033,-0.29999999329447746,3078.5000610351562,255.0,255.0,False,-0.016779705357582546,0.7102676062399185,0.00011217371671909224,True,False,10,0.0,False,8,,games5425898691,bf81d8692db,20.0,-115.4800033569336,4327.56982421875,101.51000213623047,-8108.699951171875,-9669.7998046875,2446.999969482422,-1316.199951171875,1928.5000610351562,-1359.4999694824219,255.0,146.0,,0.3054107545435383,-0.41089264418369986,0.04008602870763062,True,8,False,10,155.36778495388646,True,
84,5310,159,False,False,0,10438.882894864748,1844.949951171875,-4932.60986328125,196.35000610351562,-1273.3000183105469,-16720.799560546875,2454.600067138672,1852.7999877929688,1784.7000122070312,2621.7001342773438,0.0,0.15655138053793302,3.103439097034551,0.2454288975935389,76561198039309853,enpitsu,25.0,1848.0999755859375,-4782.56005859375,161.58999633789062,-6556.500244140625,-9297.999877929688,2780.10009765625,-2116.999969482422,-4248.699951171875,-2777.7999877929688,128.0,0.0,False,-0.04481593948365391,-1.5731584660295987,0.05667747432898752,True,0.0,False,12,False,9,,bf81d8692db,games5425898691,20.0,3380.090087890625,-3810.39990234375,17.010000228881836,3593.5000610351562,-12760.699462890625,2.5,0.09999999776482582,-0.19999999552965164,-2269.7999572753906,255.0,0.0,,0.00956702262121496,-1.364149929310964,-2.0455526403489442e-05,True,102.0,False,10,False,10,,Ranger4567,b9389b6b6db,7.0,2548.260009765625,-4434.330078125,17.059999465942383,-7678.0999755859375,-2829.5001220703125,-2.5999999046325684,-0.7000000029802322,-0.7000000029802322,46.19999885559082,255.0,128.0,,0.01662950242930157,-2.7832801463496346,-6.417704866419662e-05,True,4,18,178.0,False,12,,Knowlsey0503,2535427393068821,8.0,1164.3199462890625,-4015.699951171875,17.010000228881836,-10379.200439453125,-647.5,2.3999999463558197,0.29999999329447746,-0.09999999776482582,-2380.399932861328,254.0,0.0,,0.009521826170714206,-3.132437417425788,2.740317496821817e-05,True,8,6,12,165.0,False,
85,5341,160,False,False,1,3016.4962417995894,-2048.5400390625,4485.06982421875,176.60000610351562,6623.900146484375,-1904.2999267578125,10473.499755859375,246.20000839233398,-5846.9000244140625,-1323.8999938964844,1.0,0.926457837563621,1.8842743283154506,1.570264615193643,b9389b6b6db,Ranger4567,7.0,-2089.3798828125,4481.10986328125,49.34000015258789,13498.499755859375,-2644.89990234375,2751.300048828125,516.8000030517578,2313.3999633789062,-262.00000762939453,255.0,128.0,,-0.0491635664095593,-2.9194603331270055,0.0006354009736744431,True,151.0,False,20,4,13,,2535427393068821,Knowlsey0503,8.0,-431.8699951171875,3111.0,17.010000228881836,-1348.0000305175781,-11420.2001953125,2.199999988079071,-0.3999999910593033,-3.400000035762787,392.7000045776367,128.0,255.0,,-0.009620681069781888,-1.4029051739343368,0.00032363141393952177,True,165.0,False,12,6,8,,enpitsu,76561198039309853,25.0,-1236.760009765625,4989.27978515625,119.5999984741211,4979.700012207031,-801.3999938964844,-3072.39990234375,-2603.3999633789062,1038.6000061035156,3330.10009765625,255.0,255.0,False,-0.5200848171417761,0.7559646931471105,-0.24138120792135173,True,False,12,0.0,False,10,,games5425898691,bf81d8692db,20.0,-2416.570068359375,4703.75,49.060001373291016,15354.7998046875,-2340.8999633789062,3415.4998779296875,133.99999618530273,475.8000183105469,-2290.2999877929688,255.0,55.0,,-0.02162464802613705,-2.799274555679087,-0.0005459799643621788,True,10,False,12,73.0,False,
86,5430,163,False,False,0,9075.329920442291,23.290000915527344,-3888.64990234375,142.52999877929688,-4760.299987792969,6767.80029296875,867.9000091552734,-274.7999954223633,-934.4000244140625,-870.8999633789062,0.0,-1.0110655621785245,-1.6338102591077592,1.104405680935975,76561198039309853,enpitsu,25.0,180.35000610351562,-4022.070068359375,210.86000061035156,-1741.300048828125,7515.3997802734375,-156.09999656677246,-4076.7999267578125,3670.7000732421875,-393.69998931884766,255.0,128.0,,0.10174550168611528,2.3836657774674914,2.451589793300249,True,,False,14,False,11,,bf81d8692db,games5425898691,20.0,-2421.409912109375,-3887.780029296875,17.010000228881836,-3511.9000244140625,-13814.3994140625,2.3999999463558197,0.29999999329447746,0.09999999776482582,2130.2000427246094,255.0,255.0,,0.00956462657403593,-1.7526875099701262,3.9402291905562323e-05,True,73.0,False,12,False,12,,Ranger4567,b9389b6b6db,7.0,14.670000076293945,-3932.469970703125,16.93000030517578,-1606.7999267578125,767.3999786376953,-2392.899932861328,-1244.3000030517578,3626.9000244140625,-68.20000171661377,,134.0,,0.04217280733223559,2.9005119670727417,-0.021605805238378982,True,4,22,151.0,False,14,,Knowlsey0503,2535427393068821,9.0,210.0399932861328,-3758.260009765625,259.5299987792969,8580.599975585938,-9348.200073242188,-4705.799865722656,5461.099853515625,431.89998626708984,-489.3000030517578,255.0,0.0,,0.09338470614267663,0.14322492496985753,2.4986376841984668,True,8,8,14,49.0,False,
87,5446,164,False,False,0,8671.738722611826,-245.4199981689453,-3507.300048828125,97.8499984741211,-3910.7000732421875,5366.099853515625,1418.0999755859375,-3791.199951171875,-3036.9000244140625,-870.8999633789062,0.0,-0.7536245210404094,-2.9591033253578076,2.1327005882491425,76561198039309853,enpitsu,25.0,80.0999984741211,-3576.1201171875,175.0,-1682.2999572753906,7435.8001708984375,-1994.2999267578125,-1020.5999755859375,907.5,-151.99999809265137,128.0,0.0,,0.1113393712882918,2.4147889922962738,-0.6397807235692622,True,,False,14,False,12,,bf81d8692db,games5425898691,20.0,-2099.419921875,-4596.10986328125,17.010000228881836,11387.099609375,-5583.499755859375,2.3999999463558197,0.3999999910593033,0.29999999329447746,2218.800048828125,128.0,255.0,,0.009609023664398057,-0.38823783760171793,-3.6227840935832434e-05,True,73.0,False,12,False,12,,Ranger4567,b9389b6b6db,7.0,-123.0199966430664,-3885.10009765625,17.049999237060547,-5514.1998291015625,3076.199951171875,-1.0999999940395355,-1.5000000596046448,0.19999999552965164,-2102.2000122070312,255.0,1.0,,0.016644377811161997,2.669532828791573,-0.0001690387509623707,True,4,22,132.082357065652,True,14,,Knowlsey0503,2535427393068821,9.0,694.969970703125,-4283.18017578125,32.08000183105469,7092.7001953125,-7253.599853515625,-1509.4000244140625,5234.6002197265625,1678.8999938964844,-173.1999969482422,255.0,162.0,,-0.04338047613497274,0.21681896586901536,-0.6491638806008463,True,8,8,14,49.0,False,
88,5480,165,False,False,0,8049.190910361961,-688.6599731445312,-2906.52001953125,93.13999938964844,-3246.0000610351562,4364.100036621094,0.0,-4782.5,-3557.2000122070312,-676.2999725341797,0.0,-0.36179549215053236,2.8281748714947192,2.7158256264214047,76561198039309853,enpitsu,25.0,-479.4100036621094,-2860.590087890625,17.049999237060547,-2561.099853515625,-478.8999938964844,2.7000001072883606,2.199999988079071,-0.5999999865889549,709.4999694824219,0.0,128.0,,0.01723259104333795,-2.9150213170295194,-0.00022756147864362442,True,,False,14,False,12,,bf81d8692db,games5425898691,20.0,-992.0599975585938,-3420.139892578125,17.010000228881836,5812.7001953125,17995.10009765625,2.0999999344348907,0.09999999776482582,0.5999999865889549,-1070.0,255.0,52.0,,0.009587595413338432,1.239989363844205,-0.00016173661029637837,True,31.0,False,12,False,12,,Ranger4567,b9389b6b6db,7.0,-271.19000244140625,-2687.590087890625,17.049999237060547,-4990.0,14738.00048828125,-1.4000000059604645,0.29999999329447746,-0.5999999865889549,2028.5000610351562,255.0,255.0,,0.016811092367903933,1.9542299848167424,3.765669622289644e-05,True,4,22,62.0,False,14,,Knowlsey0503,2535427393068821,9.0,873.25,-3300.030029296875,17.0,-5827.60009765625,12827.099609375,3.1999999284744263,-0.19999999552965164,0.7000000029802322,4.000000059604645,254.0,128.0,,0.00960076477847159,1.9979148719065698,-6.478098377266245e-05,True,8,8,14,31.0,False,
89,5485,165,False,False,0,7971.743875689942,-745.3400268554688,-2830.320068359375,93.13999938964844,-3233.2998657226562,4346.9000244140625,0.0,-4763.699951171875,-3543.2998657226562,-676.2999725341797,0.0,0.5322572354565323,2.7514500051620185,-3.0140119982203895,bf81d8692db,games5425898691,20.0,-824.260009765625,-2988.260009765625,59.11000061035156,8758.699951171875,21061.69921875,2922.39990234375,-4016.6000366210938,1748.699951171875,-105.10000228881836,255.0,128.0,,0.0918388919170453,1.1583260666353479,4.5927660296673366e-05,True,31.0,False,14,False,13,,76561198039309853,enpitsu,25.0,-479.8299865722656,-2859.699951171875,17.049999237060547,1474.9000549316406,400.6999969482422,2.5999999046325684,-0.9000000357627869,1.0999999940395355,27.999999523162842,128.0,128.0,,0.01708893778885546,-2.880211238090345,-6.637096621645315e-05,True,,False,14,False,12,,Ranger4567,b9389b6b6db,7.0,-385.6499938964844,-2473.469970703125,17.049999237060547,-9113.200073242188,12128.199462890625,3.0000001192092896,0.0,0.0,2074.1000366210938,255.0,255.0,,0.016784359759125032,2.279897628257748,-2.106741097095977e-06,True,4,22,62.0,False,14,,Knowlsey0503,2535427393068821,9.0,771.0499877929688,-3075.5400390625,17.0,-5842.39990234375,12832.2998046875,3.1999999284744263,-0.19999999552965164,0.7000000029802322,0.09999999776482582,255.0,128.0,,0.00960077025899674,1.9980816228841856,-6.398061305844241e-05,True,8,8,14,31.0,False,
90,5490,165,False,False,1,2795.7912088492885,646.2100219726562,2355.389892578125,158.1999969482422,4973.299865722656,-6012.39990234375,13461.8994140625,5040.199890136719,-2609.5999145507812,1945.5999755859375,1.0,-1.0289772069036054,2.2824339502865385,-1.7478674239004504,b9389b6b6db,Ranger4567,7.0,567.1400146484375,2305.830078125,17.049999237060547,12213.900146484375,-8125.2001953125,2.800000011920929,-4.000000059604645,2.3999999463558197,1786.3999938964844,255.0,128.0,,-0.016776455015133036,-2.624863631984476,-5.318053315333794e-05,True,62.0,False,22,4,14,,2535427393068821,Knowlsey0503,9.0,-673.6500244140625,2861.739990234375,17.0,5842.7001953125,-12832.2998046875,3.1999999284744263,0.19999999552965164,-0.7000000029802322,0.0,254.0,128.0,,-0.00960077025899674,-1.9980816228841856,-6.398061305844241e-05,True,27.86985791370433,True,14,8,8,,enpitsu,76561198039309853,25.0,447.20001220703125,2850.949951171875,17.049999237060547,-1717.8999328613281,-461.5999984741211,2.5999999046325684,0.5999999865889549,-1.2999999523162842,0.7999999821186066,255.0,128.0,,-0.01679167901438293,2.878970582938326,-2.9732016396367343e-05,True,False,14,,False,12,,games5425898691,bf81d8692db,20.0,698.010009765625,2679.31005859375,93.38999938964844,-7544.6002197265625,-18480.799560546875,214.69999313354492,5108.0999755859375,-2038.800048828125,-16.799999475479126,255.0,173.0,,-1.1822734690652406,-1.1818626658368405,-0.024579645986039813,True,13,False,14,31.0,False,
