,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_ball_cam,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost_collect
81,6052,149.0,False,True,1,1649.8072960834738,1047.5699462890625,3497.169921875,141.57000732421875,-5874.1998291015625,14453.800048828125,5229.69970703125,-2491.300048828125,4923.999938964844,-2355.0,1.0,0.48053349638978055,1.8622837570971094,-2.759270264246667,b41d3d43b3b,Mozo747,6.0,1172.8900146484375,3375.1298828125,21.969999313354492,-6207.39990234375,11067.7001953125,3000.5999755859375,0.3999999910593033,-0.09999999776482582,1711.3999938964844,255.0,214.0,False,-0.009555172811621682,1.0012758069665966,-8.079602842321227e-05,True,10,0.0,False,11,False,,2535426221909784,CoolCarrotCake,7.0,-566.969970703125,596.9099731445312,16.989999771118164,-325.9000015258789,7477.5,4.900000095367432,-0.0,0.7999999821186066,-2102.2999572753906,254.0,0.0,,-0.009480389461662032,1.5064882998681115,-0.0002293994928020159,True,0.0,False,10,6,False,,games5425898691,bf81d8692db,19,-41.880001068115234,4640.22998046875,126.94999694824219,9549.600219726562,-6100.4998779296875,3655.7998657226562,-1157.7999877929688,-1380.3999328613281,-689.1999816894531,255.0,128.0,,0.3185834064985681,-2.3136430398846244,0.024561168795199973,14,False,212.61673975759936,True,True,16,,enpitsu,76561198039309853,28.0,3054.8701171875,-3970.52001953125,17.059999465942383,12011.199951171875,5017.0001220703125,2.5,-0.7000000029802322,-0.3999999910593033,2982.0999145507812,255.0,255.0,False,-0.016752992336448277,2.589904808865392,6.0406470925696195e-05,True,255.0,False,2,6,2,
82,6066,150.0,False,False,0,9351.517273643673,-764.2999877929688,-4210.58984375,323.8800048828125,-19563.900146484375,15153.900146484375,6231.7999267578125,4601.7999267578125,692.0999908447266,-3787.2000122070312,0.0,1.0154394068309662,0.3708624071376045,1.4108147876317614,bf81d8692db,games5425898691,19.0,-575.8200073242188,-4358.72998046875,267.7099914550781,-18620.0,5296.6998291015625,443.10001373291016,2714.7000122070312,-4218.0999755859375,-2255.399932861328,255.0,255.0,,-0.3162085200421707,2.2319370186109317,-1.218893762809356,True,15,168.66275285905405,True,16,False,,76561198039309853,enpitsu,28.0,-3351.050048828125,3421.489990234375,17.059999465942383,-2538.9999389648438,-15024.7998046875,-4.1999998688697815,-0.09999999776482582,-1.2999999523162842,87.20000267028809,255.0,128.0,False,0.01679211496741276,-1.728259174424399,-8.493084054988835e-05,True,211.0460131014547,True,6,2,2,,Mozo747,b41d3d43b3b,6,-607.0999755859375,-3727.570068359375,82.31999969482422,12008.900146484375,-5846.500244140625,-156.00000381469727,-3929.4000244140625,3837.9998779296875,280.2000045776367,255.0,254.0,False,0.06019683776288102,-0.9422176551056983,2.9889152725812704,11,False,0.0,False,True,12,,CoolCarrotCake,2535426221909784,7.0,437.010009765625,-1020.0700073242188,16.989999771118164,-4103.500061035156,-9676.099853515625,4.399999976158142,0.09999999776482582,0.7999999821186066,-6.899999976158142,254.0,128.0,,0.00952997250952253,-1.9729344633996668,7.421908214238917e-05,True,0.0,False,6,10,False,
83,6143,153.0,False,False,1,4740.5621408414945,2924.409912109375,855.3200073242188,236.85000610351562,12699.300537109375,17939.300537109375,3137.6998901367188,2520.0,-3891.9000244140625,3808.0999755859375,1.0,-0.11020608259957454,-1.017969372339045,-3.0550353210299224,2535426221909784,CoolCarrotCake,6.0,2784.5400390625,713.6099853515625,187.9600067138672,13079.7998046875,4851.099853515625,2509.9000549316406,-4960.10009765625,-669.5999908447266,-2279.9000549316406,254.0,255.0,True,0.4706025586825918,2.9797907484635067,-0.7527967283864495,True,7,,False,12,False,,b41d3d43b3b,Mozo747,6.0,-2511.6201171875,2140.639892578125,66.56999969482422,-9524.600219726562,-16333.1005859375,-1491.4999389648438,2522.899932861328,-1334.9000549316406,-40.900001525878906,237.0,128.0,,0.6689496110831392,-1.123539192556532,-0.03602478425171946,,,False,14,14,False,,games5425898691,bf81d8692db,19,2948.5,991.4600219726562,147.16000366210938,-3857.39990234375,-22612.2998046875,1673.699951171875,2093.699951171875,4642.60009765625,-2076.3999938964844,255.0,255.0,,0.428741131862433,-1.1740007743959597,-0.7145234588672646,17,False,74.76760452024398,True,True,18,,enpitsu,76561198039309853,28.0,2775.77001953125,2625.64990234375,17.059999465942383,-3862.7999877929688,22240.2001953125,1.1999999731779099,-0.0,0.5000000074505806,0.0,255.0,,,-0.01678981075672751,1.3988088577695121,-4.5880797156229143e-05,True,195.0,False,2,6,2,
84,6144,153.0,False,False,0,6310.141798221828,-2964.4599609375,-821.489990234375,286.0400085449219,-14004.69970703125,19055.30029296875,14624.100341796875,5211.400146484375,-2266.199951171875,1924.7000122070312,0.0,-0.03961145877609385,0.9519220581173441,-2.9354660227392997,bf81d8692db,games5425898691,19.0,-2948.5,-991.4600219726562,147.16000366210938,3857.39990234375,22612.2998046875,1673.699951171875,-2093.699951171875,-4642.60009765625,-2076.3999938964844,255.0,255.0,,-0.428741131862433,1.1740007743959597,-0.7145234588672646,True,17,71.58958292007446,True,18,False,,76561198039309853,enpitsu,28.0,-2775.77001953125,-2625.64990234375,17.059999465942383,3862.7999877929688,-22240.2001953125,1.1999999731779099,0.0,-0.5000000074505806,0.0,255.0,,,0.01678981075672751,-1.3988088577695121,-4.5880797156229143e-05,True,195.0,False,6,2,2,,Mozo747,b41d3d43b3b,6,2606.969970703125,-1977.0799560546875,48.29999923706055,9545.2001953125,16376.099853515625,-2111.199951171875,-1888.3999633789062,990.8999633789062,-34.50000047683716,235.0,128.0,,-0.42447713546847005,1.1147440238047013,-0.026514664038700567,14,False,,False,,14,,CoolCarrotCake,2535426221909784,6.0,-2784.5400390625,-713.6099853515625,187.9600067138672,-13079.7998046875,-4851.099853515625,2509.9000549316406,4960.10009765625,669.5999908447266,-2279.9000549316406,254.0,255.0,True,-0.4706025586825918,-2.9797907484635067,-0.7527967283864495,True,,False,7,12,False,
85,6260,157.0,False,False,0,485.04790733028966,-1367.239990234375,5025.08984375,233.3800048828125,4106.600036621094,-4282.0001220703125,6981.5997314453125,-4971.099853515625,1654.4000244140625,2923.9999389648438,0.0,1.2767760223867932,-0.2634748717697479,0.8523790619651027,bf81d8692db,games5425898691,19.0,-1542.8699951171875,4806.83984375,417.57000732421875,4246.499938964844,12469.300537109375,-1971.1000061035156,390.99998474121094,-1269.1999816894531,-2345.2999877929688,255.0,0.0,,0.0008748090768234046,1.9704512923486832,-0.2341295389982726,True,20,0.0,False,20,False,,76561198039309853,enpitsu,28.0,380.17999267578125,-4243.64013671875,17.059999465942383,-2257.7000427246094,7551.7999267578125,2.0999999344348907,-0.5999999865889549,1.7000000178813934,-1870.3999328613281,255.0,128.0,,0.0166531206627639,1.8948493840416805,-0.00043210084729186887,True,176.16914399208557,True,6,2,2,,Mozo747,b41d3d43b3b,6,335.5799865722656,5022.8701171875,17.010000228881836,-15744.300537109375,-581.3999938964844,2.0999999344348907,-0.7999999821186066,-1.4000000059604645,80.69999694824219,113.0,128.0,False,0.009645905880902743,-3.093838581021914,-0.00010961182232116174,18,False,255.0,False,True,18,,CoolCarrotCake,2535426221909784,7.0,-334.8599853515625,5014.91015625,441.6000061035156,18140.899658203125,2413.3999633789062,1784.4999694824219,-201.8000030517578,-5484.7998046875,-354.39998626708984,244.0,116.0,False,0.6541803189630823,3.0551694336550845,3.0048601494158707,True,0.0,False,8,14,4,
86,6306,159.0,False,False,1,9450.202545411516,720.3400268554688,-4308.56982421875,493.0799865722656,7862.39990234375,11347.60009765625,5821.400146484375,4900.899963378906,-1757.1000671386719,2982.0001220703125,1.0,0.13009484202321048,-0.11862265306905333,-2.9230917094425766,b41d3d43b3b,Mozo747,6.0,635.3900146484375,-4399.47021484375,344.19000244140625,7006.099853515625,7292.60009765625,3442.3001098632812,358.69998931884766,1321.1000061035156,-932.5,255.0,128.0,False,1.198566686139648,1.9600072293007866,-1.3193484723336883,True,18,196.0,False,20,False,,2535426221909784,CoolCarrotCake,7.0,-743.0,-5209.0400390625,16.100000381469727,-1540.0,-81.30000114440918,26.19999885559082,172.39999771118164,234.3000030517578,97.89999961853027,255.0,128.0,False,-0.022568833952172757,-0.03894691320737167,0.00734127363046082,True,0.0,False,16,8,4,,games5425898691,bf81d8692db,19,1239.3299560546875,-4754.52978515625,17.010000228881836,4810.5999755859375,3271.4999389648438,2.0999999344348907,0.29999999329447746,0.5999999865889549,2.0000000298023224,255.0,128.0,,-0.009469670743873162,2.5439802857360814,-4.667010374225929e-05,20,False,0.0,False,False,20,,enpitsu,76561198039309853,28.0,95.37000274658203,2193.7900390625,17.059999465942383,2632.60009765625,-9979.89990234375,-2.3000000417232513,-0.29999999329447746,2.3999999463558197,2073.2000732421875,255.0,0.0,,-0.01669539882095487,-1.8382151477067314,0.00024414577950821706,True,136.9276388076044,True,2,6,2,
87,6362,161.0,False,False,1,7323.476223528717,2281.050048828125,-2051.31005859375,317.1300048828125,4593.0999755859375,20224.000244140625,7864.69970703125,1348.2000732421875,-1267.3999786376953,2576.400146484375,1.0,0.21770815211443745,0.06219669473978744,-2.674480163280656,b41d3d43b3b,Mozo747,6.0,2297.909912109375,-2130.64990234375,163.72999572753906,9776.300048828125,14518.199462890625,3424.8001098632812,-1137.7999877929688,-2147.2000122070312,1335.5999755859375,255.0,140.0,False,0.5236009326164835,1.6038468853547418,-0.14263593250963566,True,18,113.0,False,22,3,,2535426221909784,CoolCarrotCake,7.0,-158.5,-4656.740234375,17.0,1343.5000610351562,2200.399932861328,3.1999999284744263,-0.29999999329447746,-0.5999999865889549,0.0,128.0,128.0,False,-0.009507652382790846,-1.0226027302001433,-6.588818497695074e-05,True,0.0,False,16,8,4,,games5425898691,bf81d8692db,19,2627.679931640625,-2400.679931640625,17.010000228881836,1165.5999755859375,17663.800048828125,2.5,0.9000000357627869,0.29999999329447746,1761.3999938964844,255.0,243.0,,-0.009651197186412622,1.5752849240438982,-2.166013021524419e-05,22,False,0.0,False,False,22,,enpitsu,76561198039309853,28.0,2203.199951171875,-870.280029296875,17.059999465942383,10975.899658203125,-20156.800537109375,1.4000000059604645,-0.09999999776482582,-0.0,-33.80000114440918,128.0,0.0,,-0.01678895838664144,-2.06596747453442,1.7818788775357558e-05,True,38.0,False,2,8,2,
88,6436,163.0,False,False,1,3189.5699217621136,3403.070068359375,3168.2099609375,125.5,-10346.700439453125,14597.5,7037.1002197265625,-3808.0999755859375,-585.6000137329102,4599.4000244140625,1.0,-0.642241578645722,-2.115716193847125,-2.6388110159301363,b41d3d43b3b,Mozo747,6.0,3553.35009765625,3177.52001953125,16.3700008392334,-7781.9000244140625,19140.0,53.89999866485596,212.19999313354492,60.0,850.1000213623047,0.0,254.0,,-0.02344847334468156,1.1610119469514906,0.006860192586729689,True,18,218.0,False,22,4,,2535426221909784,CoolCarrotCake,7.0,-117.83000183105469,-2743.830078125,30.079999923706055,-580.6000137329102,13450.999755859375,-2641.9000244140625,-1845.8000183105469,-2067.5,2047.5999450683594,254.0,128.0,False,0.2358829943049453,1.6058384271189041,-0.05019507802380117,True,61.0,False,18,10,4,,games5425898691,bf81d8692db,19,2815.239990234375,3214.820068359375,17.010000228881836,6046.500244140625,21231.69921875,2.0999999344348907,-0.0,-0.3999999910593033,-2.3000000417232513,255.0,128.0,,-0.009597287633396076,1.848569189410288,4.5078627996296395e-05,24,False,,False,,24,,enpitsu,76561198039309853,28.0,3330.659912109375,-3533.639892578125,17.059999465942383,-3223.5000610351562,11475.30029296875,1.899999976158142,-0.19999999552965164,0.7999999821186066,-2317.100067138672,255.0,0.0,False,-0.016715139394002505,1.3478130325692181,-8.631612247700118e-05,True,0.0,False,4,8,2,
89,6473,165.0,False,False,0,10172.471067372877,-2073.93994140625,-4964.0400390625,510.92999267578125,2424.7000122070312,16883.299560546875,8801.300048828125,2260.2000427246094,-3075.0,-4629.800109863281,0.0,0.1549584979809456,2.883513272144152,2.7813369355983895,bf81d8692db,games5425898691,19.0,-2009.989990234375,-5071.56005859375,372.0199890136719,13355.0,3478.2000732421875,7653.599853515625,1640.5000305175781,647.5,475.99998474121094,255.0,136.0,,-0.4954346438833555,-0.03954362271783703,-1.4785745860179205,True,24,255.0,False,25,False,,76561198039309853,enpitsu,28.0,-3551.2900390625,1852.3399658203125,80.19999694824219,664.3000030517578,-20325.10009765625,2568.2998657226562,5493.699951171875,260.6999969482422,20.09999990463257,255.0,128.0,False,0.43405550851197333,-1.521661435361,0.0007316339474943214,True,18.0,False,10,5,2,,Mozo747,b41d3d43b3b,6,-2334.159912109375,-3636.4599609375,17.010000228881836,9639.600219726562,765.4000091552734,2.0999999344348907,0.0,0.19999999552965164,-0.5000000074505806,136.0,128.0,,0.009561041088323296,0.07913665582398505,1.677626100420431e-05,18,4,218.0,False,True,22,,CoolCarrotCake,2535426221909784,7.0,32.06999969482422,947.260009765625,17.010000228881836,-4233.900146484375,-13357.900390625,2.199999988079071,0.29999999329447746,1.2999999523162842,2034.2999267578125,255.0,255.0,False,0.009555345732808971,-1.8342281597850003,0.0001501612872263778,True,92.0,False,10,18,4,
90,6557,168.0,False,False,1,5108.667501796266,1371.6099853515625,53.52000045776367,143.22000122070312,6976.199951171875,-6914.69970703125,7941.199951171875,5085.199890136719,-2440.2000427246094,-2045.8999633789062,1.0,0.21007614067029648,2.98562512155176,3.100756230087557,2535426221909784,CoolCarrotCake,7.0,1301.3199462890625,40.369998931884766,17.010000228881836,6774.69970703125,805.5000305175781,2.3000000417232513,-0.7000000029802322,-0.0,2380.399932861328,255.0,225.0,False,-0.00948889313419346,3.029508975459404,8.385922047438296e-05,True,10,122.0,False,18,4,,b41d3d43b3b,Mozo747,6.0,985.27001953125,256.32000732421875,17.010000228881836,-3806.0000610351562,-13576.700439453125,2.0999999344348907,-0.0,0.09999999776482582,0.0,255.0,128.0,,-0.009597446209384516,-1.297487897669637,1.2554048307206612e-05,True,178.0,False,22,18,4,,games5425898691,bf81d8692db,19,1031.7099609375,3830.06005859375,17.0,-1126.500015258789,-10037.7001953125,3.4999999403953552,-0.3999999910593033,-4.900000095367432,889.8999786376953,255.0,239.0,,-0.009528864575969813,-1.4568293929074903,-8.647928427104333e-06,26,False,255.0,False,True,26,,enpitsu,76561198039309853,28.0,2469.2900390625,3639.6201171875,17.049999237060547,-16780.699462890625,-3520.7000732421875,3.0000001192092896,-0.09999999776482582,-0.0,2018.699951171875,255.0,255.0,False,-0.01677271353055255,-0.27596064315194624,-1.8392166861590865e-05,True,48.0,False,6,10,2,
91,6624,170.0,False,False,1,7037.454040178911,3021.85009765625,-1568.68994140625,119.73999786376953,10980.30029296875,375.99998474121094,-459.1999816894531,1548.9999389648438,588.6999893188477,-2834.5999145507812,1.0,0.00784122989750955,-1.9136231795711347,-1.3149685765648336,2535426221909784,CoolCarrotCake,7.0,2911.47998046875,-1631.6400146484375,17.010000228881836,4891.7999267578125,-3016.4999389648438,2.3999999463558197,-1.5000000596046448,-2.0999999344348907,1978.3999633789062,254.0,255.0,False,-0.009673796341947915,-2.557041198559472,0.00011454352688870558,False,10,122.0,False,18,4,,b41d3d43b3b,Mozo747,6.0,2082.489990234375,-2555.610107421875,17.010000228881836,8085.2001953125,-7147.9998779296875,2.0999999344348907,-2.0999999344348907,1.7000000178813934,823.7999725341797,128.0,128.0,,-0.00964776238299514,-2.471848455577785,-0.00016413721768986921,True,208.0,False,22,18,4,,games5425898691,bf81d8692db,19,1837.6300048828125,1007.3499755859375,17.0,9142.999877929688,-9249.400024414062,3.400000035762787,0.19999999552965164,-0.0,0.29999999329447746,255.0,128.0,,-0.009556689074705508,-2.3504810599917123,-3.262242686766054e-05,26,False,249.0,False,True,26,,enpitsu,76561198039309853,28.0,3061.659912109375,-823.75,85.31999969482422,5070.10009765625,-21928.00048828125,4277.099914550781,1.899999976158142,-1.0999999940395355,-313.8999938964844,128.0,128.0,False,-0.017193416903888377,-1.7112903953552834,0.000980291286397192,True,0.0,False,6,12,2,
92,6648,171.0,False,False,1,7317.843795209497,3856.760009765625,-1552.1400146484375,95.68000030517578,8145.10009765625,-19.600000381469727,1144.1000366210938,357.20001220703125,5604.89990234375,-2111.1000061035156,1.0,1.2461567629653874,3.07164455023386,-0.012266454528364557,2535426221909784,CoolCarrotCake,7.0,3695.77001953125,-1624.9200439453125,17.0,11230.400390625,212.09999084472656,3.4999999403953552,1.2999999523162842,0.09999999776482582,-2070.0999450683594,255.0,0.0,False,-0.009500181897166738,-3.1407446423769314,-0.00021442761415387728,False,10,122.0,False,18,4,,b41d3d43b3b,Mozo747,6.0,2810.3701171875,-3019.590087890625,17.010000228881836,11524.200439453125,-2227.2999572753906,2.3999999463558197,-0.7999999821186066,0.09999999776482582,2327.2999572753906,255.0,255.0,,-0.009560083538830635,-3.0059319412407777,8.051932415385852e-05,True,208.0,False,22,18,4,,games5425898691,bf81d8692db,19,2605.64990234375,120.69000244140625,17.0,11207.19970703125,-10194.000244140625,1.2999999523162842,-0.29999999329447746,0.29999999329447746,1884.1000366210938,255.0,255.0,,-0.00960472213738252,-2.4559247034209015,6.025110892012616e-05,26,False,237.0,False,True,26,,enpitsu,76561198039309853,28.0,3446.169921875,-2645.6201171875,191.1199951171875,4562.900085449219,-22387.60009765625,-154.49999809265137,5485.10009765625,404.39998626708984,-6.600000262260437,128.0,0.0,False,1.1002497627930705,1.499599017741181,-3.138884905972854,False,0.0,False,8,12,2,
93,6659,171.0,False,False,1,7361.59357058585,3999.5400390625,-1535.4100341796875,338.0799865722656,-2434.2999267578125,4783.0999755859375,8990.900268554688,1112.2000122070312,2311.199951171875,2161.3999938964844,1.0,-1.232651307218328,2.919990776862397,0.1670528874645356,2535426221909784,CoolCarrotCake,7.0,4059.31005859375,-1637.1700439453125,162.07000732421875,4341.700134277344,2500.7000732421875,8908.200073242188,-2455.7000732421875,-4039.2999267578125,93.69999885559082,255.0,255.0,,1.129452570231374,2.4953164290580006,-0.5890017294931188,,10,122.0,False,18,4,,b41d3d43b3b,Mozo747,6.0,3335.530029296875,-2982.64990234375,17.010000228881836,11242.39990234375,4384.4000244140625,2.3999999463558197,-0.7000000029802322,-0.29999999329447746,2253.9999389648438,199.0,255.0,,-0.009579088990151823,2.7180042728096288,7.868114356290346e-05,True,208.0,False,22,18,4,,games5425898691,bf81d8692db,19,3180.56005859375,-68.20999908447266,17.0,13951.099853515625,1722.1000671386719,3.4999999403953552,0.3999999910593033,-0.0,2155.7000732421875,255.0,255.0,,-0.009590972768390703,2.9517479973283334,-4.605941629540545e-05,26,False,237.0,False,True,26,,enpitsu,76561198039309853,28.0,3639.969970703125,-3597.280029296875,141.8800048828125,4561.9000244140625,-22392.7001953125,-2478.8999938964844,2207.7000427246094,-1081.9000244140625,-1776.9999694824219,255.0,0.0,,0.3267854634370287,-1.362631734820419,0.1447213144967256,,,False,8,12,2,
94,6675,172.0,False,False,1,7054.093747492481,3857.1201171875,-1262.5,744.3400268554688,-5416.400146484375,5287.7001953125,6538.4002685546875,126.89999580383301,1698.800048828125,957.6999664306641,1.0,-0.26149782679829503,0.060823331277490775,1.8266721533375545,2535426221909784,CoolCarrotCake,7.0,4012.409912109375,-1374.280029296875,621.7000122070312,-4057.39990234375,5293.0999755859375,7256.7999267578125,-1817.2999572753906,1539.4999694824219,3323.3999633789062,128.0,255.0,,0.8720947361145407,1.452041695935558,-1.397480479642106,True,10,122.0,False,20,4,,b41d3d43b3b,Mozo747,6.0,3667.889892578125,-2439.43994140625,17.010000228881836,266.1000061035156,8116.7999267578125,2.0000000298023224,-1.5999999642372131,0.9000000357627869,-317.8000068664551,0.0,78.0,,-0.009843386144981616,1.5619152353407277,-0.0002996197675492226,True,239.0,False,22,18,4,,games5425898691,bf81d8692db,19,3756.85009765625,422.2200012207031,17.0,6754.5001220703125,12132.900390625,3.3000001311302185,1.1999999731779099,2.7000001072883606,441.6999816894531,255.0,193.0,,-0.009561199575894767,2.0757809161285685,-1.6327233731460684e-05,26,False,255.0,False,True,26,,enpitsu,76561198039309853,28.0,3578.85009765625,-4314.6298828125,63.400001525878906,-6879.7998046875,-2445.8999633789062,-2665.7998657226562,1407.5,1115.4000091552734,98.90000343322754,255.0,0.0,,-0.3108995235047005,-0.27687329186187637,0.563606897760461,,,False,8,12,2,
95,6751,175.0,False,False,1,5235.64023145767,2428.3798828125,133.6300048828125,112.5999984741211,-3104.89990234375,3429.1000366210938,6448.2000732421875,-3760.8999633789062,-3405.2999877929688,957.6999664306641,1.0,-1.2049423770613914,0.7000266488014121,1.5338968618614044,2535426221909784,CoolCarrotCake,7.0,2737.659912109375,233.39999389648438,253.99000549316406,-3156.199951171875,4327.900085449219,-9133.300170898438,1399.7000122070312,-5213.3001708984375,-1054.4999694824219,128.0,11.0,False,0.5504305360777364,-1.8573445911431252,0.01556781057308498,True,10,57.0,False,20,4,,b41d3d43b3b,Mozo747,6.0,,,,,,,,,,,,,,,,True,,,,,,,games5425898691,bf81d8692db,19,2671.7099609375,3919.72998046875,17.0,-5108.699951171875,13136.99951171875,3.3000001311302185,-0.7000000029802322,1.8000000715255737,400.29998779296875,255.0,193.0,,-0.009590970159511686,1.202783450680619,4.665494788859275e-05,26,False,255.0,False,True,26,,enpitsu,76561198039309853,28.0,2443.10009765625,-201.1300048828125,17.0,-5362.1002197265625,19826.800537109375,-6.600000262260437,-58.89999866485596,5.0,-555.099983215332,255.0,128.0,,-0.015823864349506236,1.3286913783253822,-0.0007497156785690188,True,74.0,False,8,12,2,
96,6806,177.0,False,False,1,4402.2973509512485,1816.6199951171875,835.0399780273438,91.48999786376953,-5240.999755859375,15032.900390625,-2259.199981689453,-1876.7999267578125,-2849.1000366210938,1213.8999938964844,1.0,0.9799860600956327,1.3015051350409896,1.8379059774440278,2535426221909784,CoolCarrotCake,7.0,1854.6800537109375,641.6699829101562,16.440000534057617,-4826.199951171875,9164.7998046875,-204.89999771118164,-279.50000762939453,755.1000213623047,-3207.6998901367188,255.0,113.0,False,-0.007894110273909974,1.143551186228287,0.022885348859417346,False,10,53.78155683702038,True,20,4,,b41d3d43b3b,Mozo747,6.0,,,,,,,,,,,,,,,,True,,,,,,,games5425898691,bf81d8692db,19,962.1599731445312,4458.43017578125,17.0,-5752.19970703125,10231.199951171875,3.3000001311302185,-1.7000000178813934,3.8999998569488525,1.8000000715255737,255.0,224.0,,-0.009557519387053744,1.11846187810303,0.00031248584347011725,26,False,255.0,False,True,26,,enpitsu,76561198039309853,28.0,1336.989990234375,1968.969970703125,55.09000015258789,2319.199981689453,-11094.599609375,3647.39990234375,-4.300000071525574,14.09999966621399,936.2000274658203,128.0,128.0,False,-0.01662695129430765,-1.9068218764764175,-0.0022177168688558664,True,97.32585785209494,True,8,14,2,
97,6818,177.0,False,False,0,6583.326824812135,-1611.6800537109375,-1404.31005859375,89.76000213623047,-12019.69970703125,5809.1998291015625,-5234.2999267578125,-4449.800109863281,-3983.800048828125,-572.7999877929688,0.0,1.3168002759807096,-0.16917883897057298,2.2975698148225034,76561198039309853,enpitsu,28.0,-1532.6300048828125,-1464.3399658203125,197.4600067138672,-9019.600219726562,7872.39990234375,3327.5,1668.5000610351562,420.6999969482422,5223.800048828125,128.0,255.0,False,0.017537580923145477,2.3340660626546583,-0.6030646762466407,True,9,83.0,False,14,2,,bf81d8692db,games5425898691,19.0,-651.77001953125,-4774.2900390625,17.0,9017.5,-3479.8001098632812,3.700000047683716,-0.3999999910593033,0.0,2217.2999572753906,128.0,255.0,,0.00965033165720935,-0.3192033862189879,3.667968945446966e-05,True,255.0,False,26,26,False,,Mozo747,b41d3d43b3b,6,,,,,,,,,,,,,,,,,,,,True,,,CoolCarrotCake,2535426221909784,7.0,-1699.469970703125,-1149.0400390625,16.979999542236328,4468.500061035156,-14525.400390625,3.4999999403953552,0.19999999552965164,-0.29999999329447746,1387.5999450683594,255.0,255.0,False,0.009550052242073849,-1.2658144060436072,0.00024037203267739674,False,16.72323449709083,True,10,20,4,
98,6820,177.0,False,False,1,3769.120715460566,1677.7900390625,1452.8499755859375,106.83000183105469,16403.499755859375,13832.19970703125,-2632.7999877929688,5902.39990234375,1075.2999877929688,72.60000228881836,1.0,-0.7843182337884952,0.6789209785032717,1.7012803359436073,2535426221909784,CoolCarrotCake,7.0,1674.6199951171875,1222.280029296875,21.950000762939453,-5272.2998046875,14773.1005859375,2998.9999389648438,1.4000000059604645,-4.699999988079071,1221.500015258789,255.0,128.0,False,-0.009564077653987223,1.1916810651603416,0.0001569634221086066,False,10,10.480653865363015,True,21,4,,b41d3d43b3b,Mozo747,6.0,,,,,,,,,,,,,,,,True,,,,,,,games5425898691,bf81d8692db,19,558.030029296875,4797.2998046875,17.0,-9735.599975585938,1313.0000305175781,3.700000047683716,0.09999999776482582,0.29999999329447746,2364.7000122070312,255.0,255.0,,-0.009564200703630883,0.08878023762057434,1.257605798436194e-05,26,False,255.0,False,True,26,,enpitsu,76561198039309853,28.0,1532.6300048828125,1464.3399658203125,197.4600067138672,9019.600219726562,-7872.39990234375,3327.5,-1668.5000610351562,-420.6999969482422,5223.800048828125,128.0,255.0,False,-0.017537580923145477,-2.3340660626546583,-0.6030646762466407,True,83.0,False,9,14,2,
