,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_jump_active,opp_2_boost_collect
73,4400,144.0,False,False,0,3193.964781772787,1249.8199462890625,2774.22998046875,142.0399932861328,9428.400268554688,156.899995803833,5731.9000244140625,5503.599853515625,1696.3999938964844,1683.0000305175781,0.0,0.9593149301466979,-2.392272885833623,1.0725510561132436,9003588002219191198,Benzerr_,4.0,1157.9300537109375,2663.81005859375,17.010000228881836,6678.599853515625,1236.3999938964844,2.0999999344348907,-4.4999998807907104,-0.3999999910593033,1370.2999877929688,128.0,132.0,,0.009610278445874722,0.2313348236296104,-0.00011628246340767258,True,255.0,False,40,4,36,,b3c298075eb,Hero W sharingan,16.0,69.37999725341797,5936.830078125,323.5299987792969,-734.8999786376953,-1545.2999877929688,3762.5,1917.1000671386719,-1458.8999938964844,-155.79999923706055,128.0,0.0,False,0.22245129046165418,3.0040642897978254,1.2819877379786762,True,109.0,False,18,38,16,,enpitsu,76561198039309853,24,292.6199951171875,2686.989990234375,83.05999755859375,1493.3000183105469,-16983.199462890625,-3565.0,1743.0999755859375,657.6000213623047,234.89999771118164,255.0,255.0,False,0.11870163231599976,-1.1948697044755021,0.005589951161919773,True,174.0,False,20,False,20,,games5425898691,bf81d8692db,22.0,593.22998046875,4765.41015625,17.040000915527344,16962.099609375,-2832.39990234375,-1.899999976158142,1.5000000596046448,-0.09999999776482582,-1725.0,255.0,0.0,,0.009592521116238638,-0.20606680443634087,-0.00022713939823654715,True,0.0,False,4,40,42,
74,4435,146.0,False,False,0,4060.6261042156425,2426.43994140625,2805.4599609375,342.989990234375,7702.19970703125,6469.89990234375,1419.7999572753906,1681.199951171875,1590.8000183105469,2140.2999877929688,0.0,0.6434102252041803,2.740936939398041,-0.8202891814178578,9003588002219191198,Benzerr_,4.0,2382.85009765625,2645.550048828125,209.3300018310547,12824.599609375,2934.89990234375,3594.4000244140625,-663.0999755859375,-1755.5000305175781,2297.4000549316406,128.0,222.0,,-0.6792761305641074,1.0694109218891092,-0.3695879027138875,True,227.0,False,42,4,36,,b3c298075eb,Hero W sharingan,16.0,-4.389999866485596,5662.2001953125,188.74000549316406,-258.700008392334,-4099.800109863281,-5029.5001220703125,-17.100000381469727,-172.70000457763672,-1951.1000061035156,128.0,128.0,False,-0.09112836126695431,-1.68425902124517,-0.5248343862550929,True,90.21110534155241,True,18,38,16,,enpitsu,76561198039309853,24,929.2899780273438,3061.280029296875,17.040000915527344,-2416.9000244140625,12585.0,3.799999952316284,-0.19999999552965164,1.1999999731779099,79.20000076293945,255.0,0.0,,0.016728207774470892,1.770262357079725,-0.0001280377866483484,True,155.0,False,20,False,20,,games5425898691,bf81d8692db,22.0,2362.3701171875,3488.739990234375,17.040000915527344,13399.599609375,-9208.800048828125,-1.899999976158142,-0.7000000029802322,0.5999999865889549,1947.1000671386719,255.0,255.0,,0.009591211818081303,-0.5435149242773533,3.2365556013006354e-05,False,31.0,False,4,40,42,
75,4506,148.0,False,False,0,4936.455733421233,3903.35009765625,3984.64990234375,291.4700012207031,-1072.699966430664,-465.0,3049.89990234375,-2843.800048828125,2278.8999938964844,-153.4000015258789,0.0,-0.3445969839631929,-0.8120708287527779,1.4658389557200437,9003588002219191198,Benzerr_,4.0,3763.1298828125,3764.139892578125,146.4600067138672,4720.199890136719,9953.800048828125,1126.3999938964844,1467.7999877929688,5099.100036621094,1446.9000244140625,255.0,0.0,,-0.3842455021742455,1.3262088459734782,0.7634018613061767,True,200.0,False,44,4,37,,b3c298075eb,Hero W sharingan,16.0,1809.93994140625,2390.1201171875,52.25,16331.600341796875,-15902.900390625,-2041.6999816894531,1617.5999450683594,1706.6999816894531,0.29999999329447746,128.0,128.0,False,-0.45963857364833666,-0.7590842661028858,0.000763835220126734,False,31.0,False,20,40,16,,enpitsu,76561198039309853,24,1150.030029296875,5015.58984375,25.649999618530273,-95.50000190734863,-185.0,-61.10000133514404,-152.5,85.9000015258789,60.70000171661377,128.0,128.0,False,0.05798236015107272,-0.4836737674777589,0.27284733902319946,True,186.0,False,20,False,20,,games5425898691,bf81d8692db,22.0,2878.510009765625,5009.14990234375,97.19999694824219,3556.7999267578125,3698.5000610351562,6690.9002685546875,3496.300048828125,-2393.0999755859375,1393.0999755859375,255.0,210.0,,-0.9649987726428825,0.7809848981534742,0.2531254992251039,True,255.0,False,4,40,42,
76,4568,151.0,False,False,1,10177.271938521406,-3707.39990234375,-3936.64990234375,147.77999877929688,-2354.2999267578125,-412.79998779296875,1556.7999267578125,-1496.300048828125,-117.29999542236328,-264.7999954223633,1.0,0.37695786550509425,1.1405875116918687,2.94215143253179,bf81d8692db,games5425898691,22.0,-3648.93994140625,-3950.27001953125,17.010000228881836,841.5000152587891,-2565.10009765625,2.0999999344348907,-0.09999999776482582,0.19999999552965164,-17.300000190734863,0.0,128.0,,-0.00972588222356248,1.2580524367824482,-1.1359124642972095e-05,True,255.0,False,42,4,40,,76561198039309853,enpitsu,24.0,-1902.2099609375,-4209.9599609375,17.049999237060547,-8601.400146484375,5171.099853515625,3.3000001311302185,2.3000000417232513,-0.7000000029802322,2076.6000366210938,255.0,255.0,False,-0.016725393616423716,0.5333288871721179,0.00027984441667735843,True,216.0,False,20,20,False,,Hero W sharingan,b3c298075eb,16,-2646.830078125,1801.1800537109375,16.989999771118164,7694.89990234375,17433.1005859375,4.900000095367432,-0.0,0.7000000029802322,2497.5999450683594,255.0,255.0,True,-0.009583608398054097,1.8748532235591315,8.309826510341448e-05,True,255.0,False,40,16,20,,Benzerr_,9003588002219191198,4.0,-3419.610107421875,-4313.27978515625,21.489999771118164,90.10000228881836,149.49999809265137,-25.199999809265137,-447.00000762939453,-303.799991607666,153.29999923706055,171.0,255.0,,-0.06884209563503231,3.1411815264324896,-0.09863133290858206,True,200.0,False,4,38,44,
77,4606,152.0,False,False,1,10140.104708434334,-3806.300048828125,-3843.8798828125,112.12000274658203,-9741.300048828125,7992.19970703125,4105.5999755859375,1322.4000549316406,3985.7000732421875,-634.3000030517578,1.0,-1.4734849196884308,1.6680572223648613,2.8812646396427852,bf81d8692db,games5425898691,22.0,-3671.7099609375,-3923.3701171875,16.100000381469727,-6306.199951171875,8112.39990234375,-157.10000038146973,630.0,-191.10000610351562,3852.60009765625,255.0,255.0,,-0.0004778081966481423,0.8173592021328304,-0.02084837074973745,True,198.0,False,42,4,40,,76561198039309853,enpitsu,24.0,-2512.110107421875,-4206.43994140625,17.049999237060547,-2443.5000610351562,-633.6000061035156,2.5999999046325684,-0.0,-0.5000000074505806,0.0,255.0,0.0,False,-0.01651803579133613,-0.25378699415542755,-8.255734314595829e-06,True,216.0,False,20,20,False,,Hero W sharingan,b3c298075eb,16,-2406.659912109375,3631.219970703125,16.989999771118164,6087.60009765625,6736.199951171875,3.3000001311302185,0.09999999776482582,-0.0,-2862.6998901367188,255.0,255.0,False,-0.009529382846026974,-2.6498685760234046,5.046183740566056e-05,True,255.0,False,40,16,20,,Benzerr_,9003588002219191198,4.0,-3632.989990234375,-4235.06005859375,51.099998474121094,-3935.7998657226562,4998.399963378906,-294.7999954223633,-487.40001678466797,-1349.7999572753906,-1717.5999450683594,0.0,255.0,,0.17363075577503934,-2.0591111877985107,-0.48854580458481756,True,200.0,False,4,38,44,
78,4647,153.0,False,False,0,5358.854864307626,3933.85009765625,2818.389892578125,326.5,1312.5999450683594,-2471.300048828125,3178.699951171875,-3460.4000854492188,-662.7999877929688,4856.499938964844,0.0,1.1941929928986343,2.5136773280007594,-0.5470339654623161,9003588002219191198,Benzerr_,4.0,3919.300048828125,2760.3701171875,217.6999969482422,6581.7999267578125,-13284.69970703125,-158.59999656677246,5410.999755859375,-164.3000030517578,971.1000061035156,0.0,183.0,,0.3751897298203095,-2.177971850916419,3.0817907640907456,True,200.0,False,46,4,39,,b3c298075eb,Hero W sharingan,16.0,2485.590087890625,-2840.669921875,16.989999771118164,6238.2000732421875,8979.099731445312,4.900000095367432,0.29999999329447746,0.5000000074505806,-2345.7000732421875,255.0,0.0,False,0.009546573895757748,0.9130558664401618,-6.555786061783575e-05,True,255.0,False,20,40,16,,enpitsu,76561198039309853,24,2718.800048828125,3221.360107421875,17.049999237060547,-3592.9000854492188,-11580.0,3.1999999284744263,-1.899999976158142,-5.600000023841858,808.4999847412109,128.0,128.0,False,0.01671973407219414,-1.8857057618307407,0.00021148201275062063,True,216.0,False,20,False,20,,games5425898691,bf81d8692db,22.0,4078.93994140625,2965.139892578125,288.8900146484375,-32.799999713897705,-9436.699829101562,-3319.2999267578125,73.69999885559082,119.89999771118164,-73.20000171661377,255.0,128.0,,0.31021319734744035,-1.5622385874556586,1.5722237753009332,True,198.0,False,4,40,42,
79,4687,155.0,False,False,1,8989.508972177522,-3973.77001953125,-2416.22998046875,208.2100067138672,-6388.599853515625,4860.199890136719,4683.399963378906,551.3000106811523,3319.8001098632812,-1296.3999938964844,1.0,-1.385419897641477,1.5340247327916876,1.0226684075104964,bf81d8692db,games5425898691,22.0,-3864.22998046875,-2482.570068359375,110.88999938964844,-3827.0999145507812,656.6000366210938,244.79999542236328,-1128.3000183105469,-5370.8001708984375,-362.09999084472656,255.0,97.0,,1.1261187518166924,-1.8669418633436383,1.0256211676489293,True,198.0,False,44,4,41,,76561198039309853,enpitsu,24.0,-2687.72998046875,-3117.570068359375,17.049999237060547,204.3000030517578,-8980.599975585938,2.5999999046325684,0.7999999821186066,-0.0,0.0,0.0,,,-0.016953789986352826,1.54801672961695,2.359082781732371e-06,True,216.0,False,20,20,False,,Hero W sharingan,b3c298075eb,16,-2922.68994140625,1197.8900146484375,16.989999771118164,-2543.6000061035156,-13590.30029296875,4.600000083446503,-0.0,0.7999999821186066,-0.09999999776482582,255.0,,,-0.009584101567471245,-1.3857059825809792,6.82736903041378e-05,True,255.0,False,40,16,20,,Benzerr_,9003588002219191198,4.0,-3820.43994140625,-1950.739990234375,17.299999237060547,1739.7000122070312,-933.1999969482422,-32.799999713897705,-100.20000457763672,-91.80000305175781,-772.9000091552734,22.0,0.0,,-0.01760430933181407,-2.646000078866274,-0.026920279680689902,True,183.0,False,4,40,46,
80,4714,156.0,False,False,0,5557.299929054992,3765.81005859375,2114.919921875,292.0199890136719,-1452.2999572753906,2834.8001098632812,1986.9000244140625,-2201.999969482422,1167.7999877929688,4961.499938964844,0.0,0.3555560898772182,-1.0630399698459239,3.1129629590826466,9003588002219191198,Benzerr_,4.0,3775.7099609375,1979.3599853515625,165.99000549316406,583.3000183105469,-1716.1000061035156,2367.7999877929688,-802.2000122070312,1357.7000427246094,651.6000366210938,128.0,133.0,,-0.45789276856198075,2.179356481992722,0.14850486810980257,True,183.0,False,48,4,40,,b3c298075eb,Hero W sharingan,16.0,3266.6298828125,162.66000366210938,16.989999771118164,4676.7999267578125,13116.199951171875,4.600000083446503,-0.5999999865889549,-0.19999999552965164,-0.7999999821186066,128.0,,,0.009606841343104406,1.2280974069326385,3.3247700242599896e-05,True,255.0,False,20,40,16,,enpitsu,76561198039309853,24,2665.10009765625,4112.31982421875,17.049999237060547,-223.1999969482422,9812.60009765625,2.5999999046325684,-0.5999999865889549,0.0,0.0,128.0,,,0.016747890023473478,-1.5480151187669924,-7.602230902294678e-06,True,216.0,False,20,False,20,,games5425898691,bf81d8692db,22.0,3942.280029296875,2439.010009765625,98.55999755859375,-146.899995803833,-379.0999984741211,-2473.300018310547,-1348.0000305175781,2905.4000854492188,3335.5999755859375,255.0,255.0,,0.09254225801671453,-2.8631760337475614,0.4533907009204754,True,198.0,False,4,42,44,
81,4764,158.0,False,False,0,5123.658948520473,3556.840087890625,2605.419921875,167.19000244140625,-918.6000061035156,12029.49951171875,5934.1998291015625,3747.0999145507812,-248.89999389648438,4341.9000244140625,0.0,0.7162085416080517,2.30355191721669,1.980207062347983,9003588002219191198,Benzerr_,4.0,3556.840087890625,2493.68994140625,45.529998779296875,-163.79999160766602,9373.499755859375,2754.7000122070312,-1382.1000671386719,-621.3000106811523,-1991.300048828125,255.0,92.0,,0.015906825451304264,1.4357815342630993,-0.0065431943956800525,True,133.0,False,49,4,40,,b3c298075eb,Hero W sharingan,16.0,3161.159912109375,2145.97998046875,16.989999771118164,238.99999618530273,5494.2999267578125,5.0,-0.5000000074505806,-3.1999999284744263,1359.4000244140625,0.0,255.0,,0.009877084938116827,1.5049078971870142,0.00020884092911319525,True,234.0,False,20,40,16,,enpitsu,76561198039309853,24,2644.840087890625,4565.919921875,17.049999237060547,-42.800002098083496,3803.599853515625,2.8999999165534973,-0.09999999776482582,0.29999999329447746,1829.4999694824219,0.0,0.0,,0.016940713086421994,-1.307033474192932,0.0001076353730780785,True,216.0,False,20,False,20,,games5425898691,bf81d8692db,22.0,3419.25,2658.090087890625,46.209999084472656,1376.6999816894531,6348.0999755859375,3470.7000732421875,337.09999084472656,1152.7999877929688,-2056.3999938964844,128.0,0.0,,0.010403640978102348,1.2417946961109247,0.02558234401509285,True,198.0,False,4,42,46,
82,4807,159.0,False,False,1,10485.075716865593,-3417.590087890625,-4416.66015625,291.5199890136719,1048.1999969482422,7497.19970703125,-1458.0000305175781,2656.099853515625,-446.8000030517578,5361.400146484375,1.0,-0.4407483119303021,2.5520884341311705,0.3094021010607366,bf81d8692db,games5425898691,22.0,-3386.0,-4557.5400390625,229.32000732421875,9345.700073242188,2902.0999145507812,-4300.299987792969,-1511.1000061035156,2768.3999633789062,4505.7000732421875,128.0,255.0,,-0.670480385622083,-2.441907316905093,-1.7238097768926375,True,198.0,False,48,4,45,,76561198039309853,enpitsu,24.0,-2178.989990234375,-4917.3701171875,17.049999237060547,7241.9000244140625,-279.3000030517578,2.5999999046325684,-0.5999999865889549,-0.0,6.700000166893005,0.0,128.0,,-0.016925487108906487,0.03652135419583845,-5.550576958819777e-05,True,216.0,False,20,20,False,,Hero W sharingan,b3c298075eb,16,-3052.419921875,-3733.780029296875,16.989999771118164,4303.800048828125,-9177.39990234375,4.699999988079071,-2.7000001072883606,4.4999998807907104,1572.4000549316406,128.0,128.0,,-0.00966847466028109,-2.068080274212244,-8.99107811368526e-06,True,167.0,False,40,16,20,,Benzerr_,9003588002219191198,4.0,-3731.3798828125,-4265.259765625,335.2900085449219,7086.400146484375,-4048.3999633789062,6512.1002197265625,-1187.300033569336,987.7999877929688,903.7999725341797,255.0,148.0,,0.6825787124011921,-2.649847623047906,-1.7436334398259297,True,133.0,False,4,42,51,
83,4889,162.0,False,False,1,9084.269779828228,-3219.68994140625,-2958.4599609375,93.12999725341797,530.2000045776367,3992.60009765625,0.0,-4375.4998779296875,580.9999847412109,4016.400146484375,1.0,1.3139636487560398,-2.80123856414935,-0.996549027802746,bf81d8692db,games5425898691,22.0,-2995.929931640625,-3074.9599609375,17.0,-17923.199462890625,8937.39990234375,0.9000000357627869,-3.100000023841858,1.7000000178813934,-318.0999946594238,255.0,164.0,,-0.009603400463667236,0.500661600036301,0.00012262619504230232,True,118.41162146035057,True,48,4,46,,76561198039309853,enpitsu,24.0,-1787.050048828125,-4230.7998046875,17.049999237060547,1935.0,-2694.8001098632812,2.5999999046325684,1.5000000596046448,0.7999999821186066,0.0,255.0,0.0,,-0.016805113575694242,0.9480449326356548,6.602818579721239e-06,True,216.0,False,20,20,False,,Hero W sharingan,b3c298075eb,16,-2754.239990234375,-2348.860107421875,100.56999969482422,-1942.1000671386719,14655.999755859375,-126.89999580383301,-4107.39990234375,3152.60009765625,1854.4999694824219,255.0,0.0,True,0.048478913764738875,1.10299161854709,-2.5342890532714266,True,199.0797935942168,True,44,16,23,,Benzerr_,9003588002219191198,4.0,-2208.659912109375,-4638.52001953125,16.989999771118164,-7761.9000244140625,10034.000244140625,2.7000001072883606,-1.8000000715255737,-0.7999999821186066,-1723.800048828125,255.0,20.0,,-0.00944690250654973,0.918578699388355,-0.0003086655721173794,True,92.28131604707369,True,4,42,52,
84,4940,164.0,False,False,1,6702.28307145988,-2378.280029296875,-708.0499877929688,208.85000610351562,16031.800537109375,12324.300537109375,8135.0,1333.3999633789062,-3931.6000366210938,4331.600036621094,1.0,-1.4321745528069827,2.5425109378660244,2.480479118227174,bf81d8692db,games5425898691,22.0,-2452.969970703125,-744.0499877929688,62.84000015258789,18465.0,13419.69970703125,2810.10009765625,-2097.2000122070312,1792.1000671386719,1525.7000732421875,255.0,157.0,,-0.07122648302542711,2.418660529802651,-0.0016787333130219475,True,83.0,False,50,4,47,,76561198039309853,enpitsu,24.0,-917.8200073242188,-3116.97998046875,17.049999237060547,10674.69970703125,11004.599609375,-2.0000000298023224,-0.7000000029802322,0.19999999552965164,0.0,255.0,128.0,,-0.016752101005015785,2.3409920688066306,1.8039674831474675e-05,True,207.31865822884342,True,20,20,False,,Hero W sharingan,b3c298075eb,16,-2644.510009765625,-355.7200012207031,17.010000228881836,14739.200439453125,5876.6998291015625,0.0,-1.899999976158142,-0.5000000074505806,1519.4000244140625,255.0,255.0,False,-0.009572318105947228,2.754474709133399,0.00038648513200929645,True,99.76495491561062,True,44,16,24,,Benzerr_,9003588002219191198,4.0,-2286.3798828125,-1143.3900146484375,79.80000305175781,2621.7999267578125,22420.0,-2155.8999633789062,-1675.8999633789062,701.3999938964844,-420.49999237060547,255.0,151.0,,0.1537481991032346,1.5559947227142135,-0.4298333999073659,True,51.0,False,4,44,54,
85,4992,166.0,False,False,0,6706.050018180223,-590.1099853515625,-1559.0699462890625,562.510009765625,-22798.00048828125,-6298.0999755859375,235.6999969482422,-3719.5001220703125,3691.0000610351562,2762.60009765625,0.0,0.9145654086273474,-0.15469632703528405,-0.5237631930656798,b3c298075eb,Hero W sharingan,16.0,-404.07000732421875,-1618.239990234375,456.07000732421875,-19405.699462890625,-10615.30029296875,3893.699951171875,-4254.800109863281,774.5999908447266,3397.9000854492188,0.0,0.0,True,-1.0805908112065041,2.5499039276875024,2.334112364298195,False,29.0,False,46,18,24,,9003588002219191198,Benzerr_,4.0,3901.60009765625,-1606.6199951171875,27.229999542236328,-57.89999961853027,-18467.099609375,-8.999999761581421,82.39999771118164,32.30000019073486,-572.7999877929688,255.0,128.0,,0.021729530363805552,-1.6121460587387206,0.27493280724063873,,4.059002276389837,True,44,54,4,,enpitsu,76561198039309853,24,-911.9099731445312,584.8800048828125,17.049999237060547,-16669.7998046875,-152.39999771118164,2.5,-1.5999999642372131,0.0,-819.1999816894531,255.0,128.0,,0.016774721053510067,3.0888418050670157,0.0002644357379706193,True,220.0,False,20,False,20,,games5425898691,bf81d8692db,22.0,-1145.0799560546875,-1256.9100341796875,17.010000228881836,-18492.7001953125,-9449.199829101562,2.3000000417232513,0.9000000357627869,0.3999999910593033,1880.8999633789062,255.0,255.0,,0.009587051094444304,-2.6080165869082843,9.787798718371044e-05,True,114.0,False,4,48,50,
86,5092,170.0,False,False,0,8275.835584266646,-2364.75,-3004.4599609375,548.4400024414062,11112.39990234375,14232.80029296875,10010.0,4480.4998779296875,-3248.900146484375,-2317.2000122070312,0.0,-0.4316554701521098,0.15265314233150007,-1.3027444881873467,b3c298075eb,Hero W sharingan,16.0,-2405.5,-3093.179931640625,384.8699951171875,6405.30029296875,13966.800537109375,5456.199951171875,1758.2000732421875,3804.2001342773438,3561.7001342773438,0.0,0.0,True,-1.0931234741907125,1.5841175828305099,0.7731491017846981,True,203.8146407476035,True,48,20,24,,9003588002219191198,Benzerr_,4.0,116.0999984741211,-4712.1298828125,17.010000228881836,-9117.7001953125,5153.3001708984375,2.3000000417232513,-0.09999999776482582,0.0,-2195.0,255.0,0.0,,0.009530939370549038,2.5944808692486316,-8.002401441664289e-05,True,255.0,False,44,54,4,,enpitsu,76561198039309853,24,-2174.9599609375,448.45001220703125,17.049999237060547,10666.8994140625,8323.300170898438,2.5999999046325684,0.3999999910593033,0.5999999865889549,0.0,255.0,128.0,False,0.016720197220117885,0.6626231441448986,-6.192501805925591e-05,True,255.0,False,20,False,20,,games5425898691,bf81d8692db,22.0,-4011.89990234375,-806.8699951171875,87.1500015258789,9673.599853515625,3726.7001342773438,-10950.799560546875,165.40000915527344,-5379.6002197265625,1132.300033569336,255.0,255.0,,0.7621368931370697,0.32588162129554604,0.25161716860442507,False,72.0,False,4,48,50,
87,5153,172.0,False,False,0,5174.53325942404,14.65999984741211,46.22999954223633,1133.1099853515625,6015.999755859375,15621.600341796875,6954.000244140625,2455.0,-3045.0,-2658.0999755859375,0.0,-0.7310056266630439,-0.551156157673519,-0.586360809699358,b3c298075eb,Hero W sharingan,16.0,-4.639999866485596,-36.959999084472656,949.4500122070312,12654.000244140625,14620.400390625,3870.10009765625,-2315.800018310547,-1610.0999450683594,-3689.5999145507812,128.0,255.0,False,-1.1754189865524294,1.7448760499346496,-0.33308595070265146,True,57.46963438167367,True,48,20,24,,9003588002219191198,Benzerr_,4.0,725.260009765625,-1218.9100341796875,17.010000228881836,4474.2999267578125,20873.00048828125,2.0999999344348907,-0.19999999552965164,-2.0999999344348907,797.0999908447266,255.0,146.0,,0.009607404289181914,1.3936420016742437,2.7608126609118094e-05,True,171.0,False,44,54,4,,enpitsu,76561198039309853,24,42.0099983215332,2594.300048828125,17.049999237060547,10314.300537109375,6089.5001220703125,2.5999999046325684,-0.5999999865889549,0.0,-2.3000000417232513,128.0,255.0,False,0.01683598788925481,0.5329627683850129,4.928547926334843e-05,True,255.0,False,20,False,20,,games5425898691,bf81d8692db,22.0,-3203.780029296875,2648.159912109375,17.010000228881836,1467.1000671386719,18767.099609375,2.8999999165534973,1.0999999940395355,0.19999999552965164,-5.400000214576721,255.0,128.0,,0.009658156650897034,1.491997372048483,-1.4226694211162387e-05,True,72.0,False,4,50,52,
88,5224,174.0,False,False,0,2655.3855902754667,1469.1600341796875,3932.89990234375,777.239990234375,-9330.800170898438,12436.199951171875,4995.5999755859375,5062.099914550781,-3163.3999633789062,-605.6999969482422,0.0,-0.5990463975936176,-0.1864171817151671,-0.7656301010453845,9003588002219191198,Benzerr_,4.0,1583.949951171875,3941.139892578125,608.0700073242188,2196.300048828125,22255.90087890625,3473.5000610351562,2984.5001220703125,714.8999786376953,2041.6999816894531,128.0,231.0,,-0.6459530730480507,2.962030185188943,-1.2577614266930215,True,73.91225814050242,True,56,4,44,,b3c298075eb,Hero W sharingan,16.0,3129.669921875,4284.72021484375,85.08999633789062,10722.5,15653.299560546875,491.3999938964844,-3477.0001220703125,-3540.8999633789062,-2371.0000610351562,128.0,255.0,False,0.8851970976952087,-0.9025333528936654,3.1082253725889606,True,255.0,False,24,48,20,,enpitsu,76561198039309853,24,1235.449951171875,4598.72021484375,61.54999923706055,6513.900146484375,2676.300048828125,3806.0000610351562,-0.09999999776482582,0.09999999776482582,0.0,128.0,0.0,False,0.016636316903728948,0.3899183264191922,-8.792169187837825e-06,True,255.0,False,22,False,20,,games5425898691,bf81d8692db,22.0,501.7699890136719,4763.35986328125,156.00999450683594,22820.0,1287.2000122070312,2566.300048828125,-6.800000071525574,-3018.900146484375,-1007.3000335693359,255.0,44.0,,-0.8900714828640642,-0.42736565032127793,0.18206140716401079,True,157.77574198733097,True,4,50,54,
89,5336,178.0,False,False,1,8239.878959291895,1153.3199462890625,-3095.860107421875,191.5,7735.3997802734375,21058.00048828125,1564.7999572753906,5698.0999755859375,-1602.5,-980.9999847412109,1.0,0.3647827665865332,-0.12906002697294797,-2.456282366489309,76561198039309853,enpitsu,24.0,1117.5899658203125,-3247.47998046875,101.29000091552734,11473.599853515625,19730.699462890625,2837.6998901367188,-5081.600036621094,928.4999847412109,1888.0000305175781,255.0,255.0,False,-0.28412404296048177,2.2496654828998444,-0.022534129855549468,True,78.0,False,24,False,21,,bf81d8692db,games5425898691,22.0,-796.989990234375,-4608.759765625,17.0,13609.89990234375,-6565.3997802734375,3.400000035762787,-2.0000000298023224,1.0000000149011612,1240.5000305175781,255.0,188.0,,-0.00958213547280501,-2.71968279342994,0.00014940587632346117,True,97.0,False,50,54,4,,Hero W sharingan,b3c298075eb,16,1394.9100341796875,-1996.3900146484375,17.010000228881836,15919.100341796875,14409.89990234375,2.0999999344348907,0.29999999329447746,0.19999999552965164,4.000000059604645,255.0,128.0,False,-0.009600296267722843,2.405363065221473,-4.984024746467288e-05,True,246.0,False,50,20,26,,Benzerr_,9003588002219191198,4.0,812.1799926757812,-2919.969970703125,17.020000457763672,4201.499938964844,1841.6999816894531,0.7999999821186066,0.7000000029802322,-1.2999999523162842,305.79999923706055,146.0,159.0,,-0.009898664064873098,2.7437390002940902,6.382649873997191e-05,True,7.0,False,4,44,58,
