,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect
27,1667,54,False,False,1,10265.375530113497,-3880.590087890625,-3946.3701171875,151.30999755859375,-1762.1000671386719,1941.9000244140625,962.9000091552734,-4260.0,-3976.300048828125,-1274.7000122070312,1.0,-0.8518773832319997,-2.2748311691401146,2.6327202101899934,a316907b664b48ceabf7e5fd99736e48,GoatedBarban,11.0,-4023.219970703125,-3878.340087890625,200.2899932861328,-960.0,5411.199951171875,-3180.8999633789062,-1632.1000671386719,-1375.8999633789062,-1293.9999389648438,255.0,0.0,,-0.477142178759301,1.3727900101146702,1.328118932791625,True,,False,26,22,4,,103c82311657444795b58cd981691cd2,eriksa,6.0,,,,,,,,,,,,,,,,True,,,,,,,enpitsu,76561198039309853,26,1367.5699462890625,3190.8701171875,17.049999237060547,-16553.699951171875,-15517.80029296875,-1.5000000596046448,1.0999999940395355,1.0999999940395355,1567.2999572753906,255.0,128.0,,-0.0167847827716749,-0.7860734687269523,0.0002954973291534548,True,154.0,False,14,False,14,,games5425898691,bf81d8692db,18.0,-3801.56005859375,-4238.39990234375,329.6499938964844,-5949.5001220703125,6055.999755859375,2617.9000854492188,-370.29998779296875,-621.8999862670898,-287.00000762939453,255.0,20.0,,0.3406866175428629,0.778471083187721,1.5693147701031729,True,24,232.74585798991623,True,16,4,
28,1677,54,False,False,1,10219.24441824531,-3927.56005859375,-3869.22998046875,167.77000427246094,-660.2999877929688,2142.100067138672,-100.79999923706055,-5100.0,-2778.800048828125,-770.5999755859375,1.0,1.27026187873638,-1.5014055469650094,-3.072979393116217,a316907b664b48ceabf7e5fd99736e48,GoatedBarban,11.0,-3994.31005859375,-3736.52001953125,91.1500015258789,-280.5999946594238,-162.29999542236328,306.1000061035156,441.3999938964844,225.59999465942383,496.8000030517578,36.0,0.0,,-0.6229378058149679,2.227430246878713,0.5031644751517619,True,,False,26,22,4,,103c82311657444795b58cd981691cd2,eriksa,6.0,-2304.0,-4607.830078125,16.389999389648438,-0.0,1.4000000059604645,74.0999984741211,-8.799999952316284,-0.0,0.0,,,,-0.00891879116059377,1.5707856641347624,4.736499424156376e-08,True,85.0,False,False,False,False,,enpitsu,76561198039309853,27,746.969970703125,2442.3701171875,17.049999237060547,-13943.1005859375,-18154.100341796875,2.5,-0.29999999329447746,-0.09999999776482582,6.200000047683716,255.0,128.0,,-0.01678977026270702,-0.9165188184515507,-2.5325246200708782e-05,True,154.0,False,14,False,14,,games5425898691,bf81d8692db,18.0,-4041.090087890625,-3855.139892578125,281.0899963378906,-3277.9998779296875,11898.900146484375,-6738.4002685546875,-1830.8999633789062,-1598.9999389648438,-1608.0999755859375,255.0,0.0,,-0.5304109388525119,1.2965468481538636,1.5630969379514428,True,24,201.4045161149835,True,16,4,
29,1723,56,False,False,0,4741.885322870976,3686.27001953125,3920.050048828125,104.29000091552734,10012.899780273438,579.5000076293945,3301.7999267578125,1851.300048828125,-3288.3999633789062,-4079.2001342773438,0.0,0.8604496350757761,-1.168478587051329,2.070425827582163,bf81d8692db,games5425898691,18.0,3495.97998046875,3882.7099609375,17.020000457763672,5090.5999755859375,6605.0,1.0999999940395355,0.0,0.0,-2504.499969482422,255.0,0.0,,0.009510294998280945,0.8823013318640919,-1.3688888727719044e-05,True,193.0,False,24,16,4,,76561198039309853,enpitsu,27.0,397.25,1040.239990234375,17.049999237060547,-1392.5999450683594,17145.999755859375,2.5999999046325684,-1.899999976158142,0.0,23.499999046325684,0.0,128.0,,0.01720553420510711,1.6548016249656434,-2.5306524798636786e-05,True,184.0,False,14,14,False,,eriksa,103c82311657444795b58cd981691cd2,6,2186.8798828125,5052.75,59.310001373291016,1599.4999694824219,-2713.2998657226562,-2705.5999755859375,-2907.3001098632812,497.09999084472656,145.39999961853027,255.0,128.0,,0.6171693565512678,-1.1210847745238715,0.33913808029791503,True,85.0,False,False,False,False,,GoatedBarban,a316907b664b48ceabf7e5fd99736e48,11.0,3377.7900390625,4414.27001953125,27.899999618530273,9317.2998046875,4513.0999755859375,2274.499969482422,3056.199951171875,-3110.4000854492188,-2432.5999450683594,255.0,0.0,,-0.25993721937180936,0.4070077763107946,0.08200155568683438,True,26,,False,22,4,
30,1744,57,False,False,1,10193.083623536924,-3943.60009765625,-3830.909912109375,379.42999267578125,2175.7000732421875,12580.30029296875,2790.5999755859375,-224.79999542236328,-3881.300048828125,-4569.89990234375,1.0,0.9575530370958611,2.9219724054040865,0.5601695542551363,a316907b664b48ceabf7e5fd99736e48,GoatedBarban,11.0,-3970.830078125,-4023.010009765625,324.8699951171875,-5306.300048828125,9870.499877929688,2821.9000244140625,-511.50001525878906,-487.09999084472656,-1390.5999755859375,255.0,10.0,,0.27563491143075164,1.0602885685241414,1.5615524264609868,True,,False,26,22,4,,103c82311657444795b58cd981691cd2,eriksa,6.0,-2250.280029296875,-4890.02978515625,16.799999237060547,-1309.1999816894531,4182.200012207031,32.30000019073486,-46.599998474121094,7.099999785423279,-2.7000001072883606,255.0,128.0,,-0.0070011684059955405,1.27046768371029,-0.0030766222781309304,True,85.0,False,False,False,False,,enpitsu,76561198039309853,27,-389.7900085449219,-1646.550048828125,17.049999237060547,-2913.5000610351562,-6492.8997802734375,3.1999999284744263,-0.09999999776482582,-0.5999999865889549,-2378.5000610351562,255.0,0.0,,-0.016652233463341933,-1.152354543058685,-7.273005284668092e-05,True,184.0,False,14,False,14,,games5425898691,bf81d8692db,18.0,-4019.820068359375,-3820.81005859375,146.08999633789062,-4012.0999145507812,8725.599975585938,2915.2999877929688,-305.5999946594238,1734.4000244140625,-1513.3000183105469,255.0,128.0,,0.30071976089349123,1.1582454986256536,1.0680510826285916,True,24,193.0,False,16,4,
31,1783,58,False,False,1,8506.276036038693,-3627.860107421875,-2063.570068359375,134.49000549316406,7149.4000244140625,20675.2001953125,-1179.4999694824219,609.900016784668,-5734.1998291015625,-1657.2999572753906,1.0,0.6842247066145448,0.37351877943692746,2.6358310262316493,a316907b664b48ceabf7e5fd99736e48,GoatedBarban,9.0,-3683.760009765625,-2199.27001953125,73.37999725341797,8638.699951171875,16917.60009765625,1000.1000213623047,-4778.0999755859375,2671.400146484375,-531.5000152587891,255.0,128.0,,-0.7374311312932296,2.2523545018889264,-0.2199643944189375,True,,False,28,23,4,,103c82311657444795b58cd981691cd2,eriksa,7.0,-2975.360107421875,-3928.090087890625,17.0,167.90000915527344,10960.6005859375,3.799999952316284,-0.09999999776482582,-0.09999999776482582,-2407.5999450683594,255.0,0.0,False,-0.009536774404239065,1.6482877112574466,1.2063362514560667e-05,True,85.0,False,False,False,False,,enpitsu,76561198039309853,27,-1695.3499755859375,-1184.6700439453125,17.049999237060547,-9711.199951171875,11105.6005859375,3.0000001192092896,0.5999999865889549,-0.7000000029802322,-1533.0000305175781,255.0,0.0,,-0.016764294385628015,0.8687324677600966,-0.0002065390122792264,True,156.0,False,14,False,14,,games5425898691,bf81d8692db,18.0,-3815.4599609375,-2087.570068359375,16.5,7259.4000244140625,12962.099609375,-171.10000610351562,-275.9000015258789,-893.6000061035156,-1108.0999755859375,255.0,128.0,,-0.019187145144215146,2.1585871383474613,0.017302641057941517,True,24,177.34478268828443,True,16,4,
32,1829,60,False,False,0,7071.778911925672,2679.669921875,-961.2000122070312,108.05000305175781,11500.50048828125,-1085.5999755859375,6503.4002685546875,3173.2998657226562,-3206.7001342773438,3955.4998779296875,0.0,1.0843895817371783,2.0557031567954285,-0.5750158232976931,76561198039309853,enpitsu,26.0,2568.909912109375,-1049.530029296875,16.239999771118164,12321.099853515625,-6685.4998779296875,39.000000953674316,472.79998779296875,154.0999984741211,-1326.300048828125,255.0,255.0,,0.04382210240559108,-0.4501082401768259,0.03625381288709766,True,136.0,False,14,14,False,,bf81d8692db,games5425898691,18.0,2376.6201171875,-813.0,16.989999771118164,-13619.49951171875,-17897.19970703125,4.600000083446503,0.09999999776482582,0.09999999776482582,-247.99999237060547,255.0,128.0,,0.009588781378540601,-2.246503575665644,0.00013271973267198233,True,101.0,False,24,16,4,,eriksa,103c82311657444795b58cd981691cd2,7,1793.6500244140625,2149.06005859375,17.0,-3930.5999755859375,-12760.2001953125,3.8999998569488525,0.09999999776482582,0.7000000029802322,2896.199951171875,255.0,255.0,False,0.009584068589622925,-1.720796232034869,6.789150981543255e-05,True,116.0,False,False,False,False,,GoatedBarban,a316907b664b48ceabf7e5fd99736e48,9.0,2299.6201171875,-40.5,17.010000228881836,2732.0001220703125,-13331.700439453125,2.800000011920929,-0.5999999865889549,1.0000000149011612,3309.1000366210938,255.0,255.0,False,0.009576188921743164,-0.9337240873963442,0.00012121530902372288,True,28,,False,24,4,
33,1881,62,False,False,0,7738.397030052894,3533.800048828125,-1205.050048828125,134.72999572753906,-6481.500244140625,4755.899963378906,1013.7000274658203,3773.599853515625,-3981.300048828125,2430.800018310547,0.0,-0.047793286054085844,3.042488410802153,2.3676170346659,76561198039309853,enpitsu,26.0,3563.3798828125,-1306.0699462890625,17.040000915527344,-1713.6000061035156,4051.9000244140625,-0.09999999776482582,-0.5999999865889549,-0.19999999552965164,0.0,255.0,255.0,False,0.01655930242131937,1.9709245128304533,-5.234825678764609e-06,True,103.8999053842278,True,14,14,False,,bf81d8692db,games5425898691,18.0,3101.2900390625,-4446.27001953125,16.989999771118164,-1351.3999938964844,-21023.60107421875,4.799999892711639,0.0,-0.19999999552965164,-2008.0000305175781,255.0,0.0,,0.009575051067515036,-1.7137691203851886,-2.0194746550926157e-05,True,255.0,False,24,16,4,,eriksa,103c82311657444795b58cd981691cd2,5,2763.72998046875,171.16000366210938,17.0,3337.2000122070312,-5013.800048828125,3.400000035762787,-0.09999999776482582,1.2999999523162842,-152.10000038146973,78.0,80.0,False,0.009910980292502699,-0.9764786575256101,-2.8988097420124516e-05,True,146.0,False,False,False,False,,GoatedBarban,a316907b664b48ceabf7e5fd99736e48,9.0,3617.81005859375,-528.9199829101562,17.010000228881836,-3272.9998779296875,-13089.49951171875,0.0,0.29999999329447746,0.5000000074505806,-1778.0000305175781,255.0,0.0,False,0.009558242007854606,-1.838561692933299,-0.00019422565187166032,True,28,204.88702798402434,True,24,4,
34,1890,62,False,False,1,5898.887247202584,-3294.070068359375,987.8699951171875,199.4600067138672,18144.89990234375,-1787.8999328613281,8384.400024414062,630.099983215332,2382.5999450683594,2146.199951171875,1.0,-1.2213676880432054,-3.00314512277192,0.9595188245650466,a316907b664b48ceabf7e5fd99736e48,GoatedBarban,8.0,-3403.949951171875,960.739990234375,60.81999969482422,12605.6005859375,16997.7001953125,2761.7001342773438,-2429.2999267578125,3982.7999877929688,-1133.0999755859375,255.0,81.0,False,-0.09743875894336711,2.1410597781221865,0.02281549055993035,True,176.67935480353648,True,30,25,4,,103c82311657444795b58cd981691cd2,eriksa,5.0,-2822.179931640625,40.470001220703125,17.0,395.99998474121094,7816.199951171875,3.799999952316284,-0.0,0.19999999552965164,-2483.2000732421875,255.0,0.0,False,-0.009511371502932015,1.6420018154102567,-2.5769535709853895e-05,True,146.0,False,False,False,False,,enpitsu,76561198039309853,26,-3445.2099609375,1134.0400390625,17.0,6671.400146484375,-6054.2999267578125,5.199999809265137,-2.800000011920929,-1.7000000178813934,2395.399932861328,255.0,128.0,False,-0.01685340381009791,-2.422236794909898,7.750109875901548e-05,True,81.0,False,14,False,14,,games5425898691,bf81d8692db,18.0,-2833.449951171875,5012.0,72.62999725341797,13608.599853515625,11125.0,3825.7998657226562,3410.4000854492188,1628.0000305175781,-3012.60009765625,128.0,0.0,,0.18014425383102303,2.5253810428730947,0.7979330742758842,True,24,255.0,False,16,4,
35,1968,65,False,False,0,5685.724213880665,-1593.4100341796875,-502.7900085449219,182.2899932861328,-18910.899658203125,12855.2001953125,9251.500244140625,5835.0,-18.200000524520874,-1397.2000122070312,0.0,-0.7764719000756628,0.8906608488712964,2.1148700988741997,76561198039309853,enpitsu,26.0,-1540.8199462890625,-577.1300048828125,85.7300033569336,-17329.7998046875,13566.500244140625,2023.3000183105469,-5361.199951171875,-649.4000244140625,1041.3999938964844,255.0,128.0,,0.497448710020108,2.358522931572622,0.3914307071295032,True,0.0,False,16,15,False,,bf81d8692db,games5425898691,18.0,-1805.030029296875,-4058.7900390625,16.989999771118164,-19770.0,-7934.7998046875,4.600000083446503,0.5000000074505806,0.29999999329447746,-150.0,255.0,83.0,,0.009602295056974183,-2.7580276777173567,-6.447956104391799e-05,True,191.0,False,24,16,4,,eriksa,103c82311657444795b58cd981691cd2,5,-2101.320068359375,-85.66000366210938,16.989999771118164,-22908.60107421875,2047.5,2.5999999046325684,2.199999988079071,0.19999999552965164,1682.5999450683594,255.0,245.0,False,0.009625888739750003,3.0986849413933193,0.00021974624880490647,,8.0,False,4,False,4,,GoatedBarban,a316907b664b48ceabf7e5fd99736e48,8.0,-627.9199829101562,-1435.4599609375,72.66999816894531,-9181.599731445312,20985.50048828125,-896.9999694824219,-2038.9999389648438,2384.7000122070312,-349.3000030517578,255.0,128.0,,-0.13688121794546193,2.1184541086440745,-0.9947374333840379,True,32,191.0,False,28,4,
36,2040,67,False,False,1,7554.818915637944,2610.3798828125,-2217.72998046875,325.17999267578125,11400.999755859375,1729.4000244140625,6210.7000732421875,-1973.0000305175781,-1070.8999633789062,4535.199890136719,1.0,0.18550731992386002,-0.09909680136459223,-1.3779712411794276,a316907b664b48ceabf7e5fd99736e48,GoatedBarban,8.0,2477.9599609375,-2244.510009765625,187.6300048828125,14763.900146484375,4485.799865722656,2507.100067138672,159.79999542236328,-1774.4999694824219,-4140.7000732421875,255.0,255.0,,0.6745332885803301,-2.4748872212625526,1.6901790933667076,True,191.0,False,34,29,4,,103c82311657444795b58cd981691cd2,eriksa,7.0,4079.4599609375,-2706.530029296875,316.07000732421875,-50.999999046325684,-7169.000244140625,4055.10009765625,2464.7999572753906,52.800002098083496,38.29999923706055,255.0,0.0,False,0.529632595379149,-1.5773572563053915,1.5770313583104147,True,255.0,False,4,4,False,,enpitsu,76561198039309853,26,3758.52001953125,-2697.1298828125,17.049999237060547,-380.0,1067.5,2.800000011920929,-1.1999999731779099,1.7000000178813934,622.7000045776367,255.0,255.0,False,-0.01656430538384652,1.4340809220295205,0.00010932311221357847,True,0.0,False,16,False,16,,games5425898691,bf81d8692db,18.0,2179.780029296875,1164.0,16.989999771118164,-11025.0,-13805.0,4.799999892711639,0.19999999552965164,0.3999999910593033,1894.7000122070312,255.0,253.0,,-0.009605263637477969,-0.9603733001732959,4.546746203324866e-05,True,24,255.0,False,16,4,
37,2096,69,False,False,0,4059.716209627312,-3477.820068359375,2007.030029296875,270.1000061035156,11218.1005859375,-294.3000030517578,5666.099853515625,4534.4000244140625,1794.7999572753906,-165.30000686645508,0.0,0.6089290293503117,0.9923482429130165,0.8269663828379761,76561198039309853,enpitsu,27.0,-3528.7900390625,2022.27001953125,97.79000091552734,3426.7999267578125,7598.800048828125,2082.5999450683594,-5013.399963378906,2261.6000366210938,0.0,0.0,128.0,False,-0.6736148189170841,-1.9945924589470294,-7.849710982911868e-06,True,31.0,False,18,17,False,,bf81d8692db,games5425898691,18.0,-3433.110107421875,1872.050048828125,84.66999816894531,-7390.999755859375,21380.70068359375,4151.600036621094,1568.2000732421875,547.400016784668,-102.20000267028809,255.0,101.0,,-0.10807140672391125,1.9001919477352873,0.00030751525102500304,True,176.66603893362063,True,25,16,4,,eriksa,103c82311657444795b58cd981691cd2,6,-2651.22998046875,3392.860107421875,17.010000228881836,7983.4002685546875,10090.499877929688,-0.19999999552965164,1.0999999940395355,1.5999999642372131,239.50000762939453,255.0,128.0,False,0.009556652045862214,0.9290623805696756,-0.00022558320809760787,True,242.438985096511,True,4,False,4,,GoatedBarban,a316907b664b48ceabf7e5fd99736e48,8.0,-4078.080078125,2302.60009765625,262.3999938964844,185.79999923706055,8743.699951171875,-3581.4999389648438,-2404.2999267578125,-561.3000106811523,31.400001049041748,255.0,0.0,,0.39922557863786823,1.5578118492001618,1.5374944965136341,True,34,191.0,False,30,4,
38,2151,71,False,False,1,7091.69444986046,1310.6800537109375,-1939.56005859375,101.0199966430664,-10588.1005859375,20973.1005859375,135.9000015258789,-55.10000228881836,471.50001525878906,-4441.600036621094,1.0,0.4035854353945129,0.36440603425201423,-2.131843565048802,a316907b664b48ceabf7e5fd99736e48,GoatedBarban,8.0,1378.4000244140625,-2140.699951171875,17.0,-15803.699951171875,13071.800537109375,1.0000000149011612,1.5999999642372131,-1.1999999731779099,-1311.9000244140625,255.0,0.0,,-0.009596819232896877,0.7062717020189463,-0.0001852346405791584,True,124.3193805345925,True,34,30,4,,103c82311657444795b58cd981691cd2,eriksa,6.0,890.5399780273438,-3124.43994140625,17.010000228881836,-6691.500244140625,12373.800048828125,2.0999999344348907,-0.29999999329447746,0.5999999865889549,3.1999999284744263,255.0,128.0,False,-0.009587214924160002,1.0745043349353223,-6.585623831698205e-05,True,255.0,False,4,4,False,,enpitsu,76561198039309853,26,3484.610107421875,-4022.9599609375,16.579999923706055,-9044.600219726562,4888.2000732421875,97.79999732971191,-105.79999923706055,-103.90000343322754,-1392.5,255.0,0.0,False,-0.008568422646831171,0.4591764122181206,-0.003470687198605544,True,0.0,False,18,False,18,,games5425898691,bf81d8692db,18.0,2829.56005859375,-3695.820068359375,17.010000228881836,-9539.600219726562,16553.599853515625,-0.29999999329447746,-1.0999999940395355,2.3999999463558197,-799.3000030517578,255.0,128.0,,-0.009590812452972917,1.1086000469459467,0.00021107688164314365,True,26,223.746167677705,True,16,4,
39,2186,73,True,False,1,4685.652882267156,68.52999877929688,527.989990234375,93.1500015258789,-8879.89990234375,17688.499755859375,0.0,-4845.799865722656,-2227.7999877929688,-2748.5000610351562,1.0,0.3766518077275422,1.5741714466042978,-1.1230115254180142,a316907b664b48ceabf7e5fd99736e48,GoatedBarban,8.0,-38.31999969482422,371.44000244140625,16.989999771118164,-3664.89990234375,22706.10107421875,2.3000000417232513,0.09999999776482582,-0.5000000074505806,-37.799999713897705,255.0,128.0,,-0.009606351140007843,1.4153940516775982,6.685728567386209e-05,True,74.70238281065417,True,34,30,4,,103c82311657444795b58cd981691cd2,eriksa,6.0,63.5,-1370.06005859375,17.010000228881836,-5332.60009765625,14576.199951171875,2.0999999344348907,-0.0,-0.09999999776482582,0.0,255.0,128.0,False,-0.00960157318079286,1.220095187053714,3.5241084612312284e-05,True,242.0,False,4,4,False,,enpitsu,76561198039309853,26,3431.909912109375,-2453.64990234375,103.54000091552734,3917.0001220703125,16693.399658203125,-154.7000026702881,-5295.0,1487.2999572753906,-14.500000476837158,255.0,255.0,False,0.16693987087929524,-1.2965094182596109,-3.138872376415081,True,0.0,False,20,False,19,,games5425898691,bf81d8692db,18.0,1769.760009765625,-1093.010009765625,181.83999633789062,-7966.500244140625,21422.39990234375,2571.4999389648438,-412.90000915527344,-113.59999656677246,-65.59999942779541,255.0,128.0,,0.3345408665672464,1.2490935300694228,0.009022374391035249,True,28,114.09457200316972,True,16,4,
40,2494,75,False,False,1,5093.666296191299,36.04999923706055,119.44999694824219,122.0199966430664,-819.4000244140625,17050.799560546875,1407.5,-5091.7999267578125,1718.699951171875,-2667.9998779296875,1.0,-0.12851274050675585,-0.053373929207134276,-0.12897642623695055,a316907b664b48ceabf7e5fd99736e48,GoatedBarban,8.0,0.6800000071525574,-54.970001220703125,100.13999938964844,11758.1005859375,17546.600341796875,-62.10000038146973,-5252.19970703125,1564.7000122070312,464.1999816894531,255.0,128.0,,-1.2574669059298118,-3.033369835330493,-1.3939457062112566,True,0.0,False,4,3,False,,103c82311657444795b58cd981691cd2,eriksa,6.0,-2889.840087890625,-4024.39990234375,17.010000228881836,-17204.49951171875,146.49999618530273,2.5999999046325684,-1.0999999940395355,0.19999999552965164,-2952.9998779296875,255.0,30.0,False,-0.00960223718149132,0.26648073051473087,-0.00011677364625847909,True,255.0,False,False,False,False,,enpitsu,76561198039309853,26,51.459999084472656,1838.8800048828125,17.049999237060547,-1183.0999755859375,-13604.300537109375,2.5999999046325684,-0.0,-0.29999999329447746,29.000000953674316,255.0,128.0,,-0.01673701942251038,-1.4875343913630856,-3.290046269154616e-05,True,85.0,False,False,False,False,,games5425898691,bf81d8692db,18.0,154.27999877929688,327.1300048828125,88.0,-4232.9998779296875,-22393.9990234375,2500.2999877929688,4864.800109863281,-2557.899932861328,199.50000762939453,128.0,54.0,,-0.5521762326646357,-1.8010214022129125,0.45248977473787705,True,4,0.0,False,3,False,
41,2574,78,False,False,0,9726.974580522881,2765.7900390625,-3871.39990234375,95.08999633789062,19625.6005859375,-14912.7001953125,3189.5001220703125,2531.0000610351562,-2764.8001098632812,-858.7999725341797,0.0,-0.33759340504937585,-1.1464466669477165,-0.8168042889394035,76561198039309853,enpitsu,26.0,2629.169921875,-3804.570068359375,16.719999313354492,16150.10009765625,-10552.5,-257.90000915527344,-387.7000045776367,-1152.6000213623047,-64.49999809265137,255.0,0.0,False,0.0069768829541427164,-0.5049663941258603,0.0012364887537391596,True,31.0,False,False,False,False,,bf81d8692db,games5425898691,18.0,-2669.929931640625,150.2100067138672,17.010000228881836,-13637.7001953125,-1836.1000061035156,2.0999999344348907,-0.19999999552965164,0.0,0.3999999910593033,255.0,128.0,,0.009567165500304491,-3.007661989858514,-3.42394300379576e-05,True,0.0,False,4,4,False,,eriksa,103c82311657444795b58cd981691cd2,6,3792.85009765625,-1179.9599609375,17.010000228881836,378.10001373291016,-19007.39990234375,2.0999999344348907,0.0,-3.6000001430511475,-867.9000091552734,128.0,128.0,False,0.009643419330420067,-1.5884117160296083,-6.204975562867388e-05,True,255.0,False,4,False,4,,GoatedBarban,a316907b664b48ceabf7e5fd99736e48,8.0,1029.030029296875,-904.0399780273438,226.25,10329.69970703125,-2727.6998901367188,-124.60000038146973,323.80001068115234,-1342.5,-497.40001678466797,240.0,128.0,,0.4223756323607173,0.39986661206462354,0.22044454897128393,True,6,0.0,False,4,False,
42,2702,82,False,False,0,8664.579257797985,2867.5,-2664.550048828125,467.44000244140625,-10948.800048828125,13726.099853515625,6671.099853515625,-497.20001220703125,4810.299987792969,-3551.4999389648438,0.0,0.7399200414448999,-2.0605724379207073,-0.17658212609411822,76561198039309853,enpitsu,27.0,2901.830078125,-2710.330078125,303.7099914550781,-8104.69970703125,8572.899780273438,352.79998779296875,2642.9998779296875,-2257.2999572753906,-4262.39990234375,128.0,255.0,False,-1.1244389174320666,2.046001907953208,-0.885026124495472,True,165.0,False,2,1,False,,bf81d8692db,games5425898691,18.0,-55.060001373291016,-5036.259765625,17.0,16385.699462890625,-1159.000015258789,3.400000035762787,-0.3999999910593033,0.0,0.0,255.0,128.0,,0.009615322552452274,-0.07064967379127193,3.2673990070990724e-05,True,255.0,False,4,4,False,,eriksa,103c82311657444795b58cd981691cd2,5,2895.830078125,-2323.1298828125,282.8999938964844,-3109.1000366210938,-13796.099853515625,-261.200008392334,-2989.4000244140625,-1105.999984741211,4482.099914550781,128.0,128.0,True,-1.4182626650964576,-1.1873933155074559,2.9013146152071316,True,214.0,False,6,False,5,,GoatedBarban,a316907b664b48ceabf7e5fd99736e48,8.0,2230.889892578125,3550.820068359375,34.970001220703125,-19113.199462890625,-3704.89990234375,3202.5,6.3999998569488525,1.1999999731779099,409.00001525878906,255.0,94.0,,0.009569234178169595,-2.900143502465539,-0.0004422557123673123,True,10,0.0,False,6,False,
43,2817,86,False,True,0,2973.5979662022487,-739.75,2170.510009765625,137.6999969482422,161.8000030517578,28666.4990234375,457.79998779296875,1843.800048828125,-5265.8001708984375,1666.9000244140625,0.0,0.29516087453006873,-0.65132247485549,-2.574822808265005,76561198039309853,enpitsu,26.0,-792.969970703125,2066.3798828125,98.19999694824219,99.89999771118164,21387.80029296875,1418.9999389648438,-5193.800048828125,-1807.5999450683594,78.09999942779541,255.0,128.0,False,0.6433965410578647,1.131132034480839,-0.4159017036298923,True,38.0,False,4,3,False,,bf81d8692db,games5425898691,18.0,-789.4400024414062,-2752.77001953125,87.2699966430664,4332.799987792969,18840.0,-33.90000104904175,-4508.699951171875,3140.1998901367188,-244.20000076293945,255.0,119.0,,1.2897633412516472,1.9574669953219477,0.9761596160709909,True,255.0,False,6,5,False,,eriksa,103c82311657444795b58cd981691cd2,7,500.6600036621094,-1652.5,50.349998474121094,-5727.60009765625,21595.6005859375,-3211.400146484375,-1023.8999938964844,87.60000228881836,-692.3999786376953,234.0,40.0,False,-0.036925381456682525,1.812903026708195,-0.29195874260397714,True,182.0,False,8,False,8,,GoatedBarban,a316907b664b48ceabf7e5fd99736e48,8.0,-1719.0,4626.27978515625,17.010000228881836,14864.89990234375,1054.3000030517578,2.0000000298023224,0.09999999776482582,0.5999999865889549,3.0000001192092896,128.0,128.0,False,0.009593766113285279,0.0713083522050787,-3.0276476382066166e-05,True,10,193.0,False,8,False,
