,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_double_jump_active,team_mate_dodge_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_ball_cam,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_ball_cam,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,team_mate_handbrake
73,7517,202.0,False,True,1,2474.3700024601594,-96.98999786376953,2873.6201171875,443.2200012207031,3186.9000244140625,11982.39990234375,2868.5000610351562,298.50000381469727,-1867.5,5694.0997314453125,1.0,-0.36833020057859756,-2.5648890421163313,0.8002953934078505,bf81d8692db,games5425898691,22.0,-79.11000061035156,2735.7099609375,357.7300109863281,20504.69970703125,9786.400146484375,3574.89990234375,879.3000030517578,4412.9998779296875,3162.5,255.0,128.0,,0.15815503786146565,2.6742763951823143,0.6694811129544852,True,14,False,121.49802999342634,True,13,,76561198039309853,enpitsu,25.0,-141.07000732421875,4698.5,17.020000457763672,20942.60009765625,-9507.999877929688,3.700000047683716,-4.799999892711639,3.8999998569488525,1585.8000183105469,255.0,255.0,-0.016692713566088684,-2.749731899214574,0.0005534641492716903,True,False,6,6,90.99999994103622,True,,blry.,76561198017152282,5.0,True,110.73999786376953,5007.10009765625,469.4599914550781,12374.599609375,-1944.9000549316406,-424.59999084472656,1331.199951171875,1209.5999908447266,58.20000171661377,128.0,128.0,,-0.1869012542797776,2.25606094847386,-3.040159617914921,41.0,False,12,4,10,,TrimThoseToes,b12e1fb671b,5.0,True,-34.060001373291016,5095.93994140625,17.0,9035.800170898438,-1157.9000091552734,3.400000035762787,-0.5999999865889549,-0.09999999776482582,-4.1999998688697815,178.0,128.0,False,-0.009598641657444569,-3.013317207812285,4.844951907242771e-05,12,False,12,168.0,False,,
74,7559,203.0,False,False,0,9802.538193936509,-377.20001220703125,-4648.7998046875,128.97000122070312,1726.6999816894531,10024.600219726562,5291.500244140625,5414.1998291015625,1018.8999938964844,2376.3999938964844,0.0,-0.06455285651334718,-0.9286895467067695,0.4606232219031405,b12e1fb671b,TrimThoseToes,5.0,-398.20001220703125,-4794.27001953125,17.0,-2949.7000122070312,8074.1998291015625,3.700000047683716,-0.3999999910593033,0.9000000357627869,-2395.2999877929688,210.0,0.0,False,0.009553472700808082,1.8930782201851635,-9.34771260359796e-05,True,12,False,137.0,False,12,,76561198017152282,blry.,5.0,-1862.75,-4714.56005859375,52.95000076293945,-9242.7001953125,1023.0000305175781,-1619.2999267578125,-3033.9999389648438,2778.599853515625,2360.0,255.0,128.0,0.7185090942816541,-2.4822228178831414,-0.051609940792489616,True,4,12,10,41.0,False,,enpitsu,76561198039309853,25.0,True,-3056.10009765625,-4323.2099609375,17.030000686645508,-9507.60009765625,17376.8994140625,5.699999928474426,0.0,0.0,-2264.4000244140625,255.0,0.0,False,0.0167836136429139,1.971519103949616,4.52423092024361e-05,74.0,False,6,False,6,,games5425898691,bf81d8692db,22.0,True,-3102.489990234375,-4052.43994140625,81.9000015258789,-20595.10009765625,-8490.700073242188,-5722.60009765625,-1470.8999633789062,-934.8999786376953,-3030.2999877929688,255.0,0.0,,-0.19423321298610138,2.50531640361556,0.439190852936976,14,False,14,255.0,False,,
75,7588,204.0,False,False,0,8751.678128940894,-197.13999938964844,-3583.72998046875,321.1199951171875,-70.79999923706055,14658.00048828125,3262.0999145507812,2020.3999328613281,-2158.6000061035156,2876.7001342773438,0.0,-0.006857436507113547,-0.8556635843582443,0.5374802318367289,b12e1fb671b,TrimThoseToes,5.0,-168.0,-3743.8701171875,163.36000061035156,2752.5,13593.699951171875,2675.2999877929688,307.39999771118164,3352.2000122070312,4349.4000244140625,255.0,183.0,False,-0.6455941985279696,2.247711452887139,1.2430839041995951,True,14,False,103.60008602757608,True,12,,76561198017152282,blry.,5.0,-2544.72998046875,-5006.56982421875,29.420000076293945,-9492.7001953125,3185.4998779296875,-1143.6000061035156,2736.7001342773438,-428.8999938964844,-2228.000030517578,255.0,2.0,0.10538393316791762,2.7466964488922945,0.3809805863355309,False,4,12,10,41.0,False,,enpitsu,76561198039309853,25.0,True,-2091.18994140625,-2484.64990234375,17.030000686645508,18850.400390625,13067.5,5.199999809265137,4.300000071525574,3.0000001192092896,447.2999954223633,255.0,128.0,False,0.01677008371131422,0.5997738559562201,0.0001315626172509349,23.0,False,6,False,6,,games5425898691,bf81d8692db,22.0,True,-3592.10009765625,-3632.39990234375,16.989999771118164,2196.3999938964844,13174.3994140625,2.199999988079071,0.3999999910593033,3.1999999284744263,-596.6999816894531,255.0,128.0,,0.009569769447542863,1.3623162181129966,0.00011112277858447079,14,False,14,195.59943223512303,True,,
76,7611,205.0,False,False,0,7539.73361072527,-221.5800018310547,-2369.510009765625,369.6700134277344,-8926.900024414062,18082.60009765625,765.9999847412109,2592.0999145507812,-709.8999786376953,2468.8999938964844,0.0,-1.4003424138780658,-1.8938574035120106,-1.3300974075109095,b12e1fb671b,TrimThoseToes,5.0,-61.06999969482422,-2449.7900390625,270.69000244140625,-5400.999755859375,16320.899658203125,-1201.9999694824219,-181.10000610351562,441.50001525878906,-1404.7999572753906,255.0,166.0,False,-0.08176621953892292,2.8086599060819526,-1.0597801091229555,True,14,False,55.79455494367948,True,13,,76561198017152282,blry.,5.0,-2826.659912109375,-4207.64990234375,17.020000457763672,3857.0001220703125,11602.19970703125,0.7000000029802322,-0.3999999910593033,-1.2999999523162842,-93.59999656677246,255.0,128.0,0.009569078294146062,1.2367445391487246,0.00012753377213076066,True,4,12,10,41.0,False,,enpitsu,76561198039309853,25.0,True,-1024.2099609375,-1194.4100341796875,17.030000686645508,6834.69970703125,11260.0,5.699999928474426,3.1999999284744263,0.0,-1971.300048828125,128.0,0.0,False,0.017021278342913528,0.9891197567184313,-0.00020505512725678057,54.0,False,6,False,6,,games5425898691,bf81d8692db,22.0,True,-3011.6298828125,-2318.909912109375,40.470001220703125,9402.100219726562,17575.400390625,3337.0001220703125,-183.29999923706055,97.39999771118164,-0.09999999776482582,255.0,128.0,,0.012197951470076105,1.0795403097065541,5.6844067259087277e-05,14,False,16,142.0,False,,
77,7671,207.0,False,False,0,4208.781040675577,-1947.4000244140625,1064.6600341796875,94.72000122070312,-6344.4000244140625,12081.199951171875,2108.3999633789062,-5157.7001953125,-2886.4999389648438,1031.9999694824219,0.0,-0.1564976501480827,0.5572796546845693,0.25661753658279757,b12e1fb671b,TrimThoseToes,5.0,-1732.9300537109375,1072.8399658203125,17.010000228881836,-7712.39990234375,8639.500122070312,2.5999999046325684,-0.19999999552965164,1.899999976158142,-2155.0999450683594,176.0,46.0,False,0.009636314312027274,2.2649898199039598,-0.00017322524353101347,True,14,False,45.0,False,14,,76561198017152282,blry.,5.0,-2762.419921875,-1375.0400390625,17.020000457763672,-5568.699951171875,12921.99951171875,0.7000000029802322,0.0,0.0,325.99998474121094,255.0,128.0,0.00960205476001187,2.010846928134527,-0.00018227452431791334,True,4,12,10,41.0,False,,enpitsu,76561198039309853,25.0,True,-36.810001373291016,-176.66000366210938,17.040000915527344,4827.0001220703125,10474.100341796875,4.4999998807907104,0.0,0.9000000357627869,1680.8999633789062,255.0,128.0,False,0.016687618588873236,1.1366348952848018,0.00028056309051878307,54.0,False,6,False,6,,games5425898691,bf81d8692db,22.0,True,-1003.1699829101562,2070.1201171875,85.16999816894531,3903.599853515625,21763.30078125,-963.4999847412109,-1223.499984741211,2137.899932861328,158.59999656677246,255.0,255.0,,0.3490801370789979,0.40985693614589785,-1.419657946208241,16,False,16,142.0,False,,
78,7689,208.0,False,False,0,3600.3086167773486,-2360.389892578125,1850.9599609375,93.26000213623047,-5677.1002197265625,10761.099853515625,1269.7000122070312,-5248.900146484375,-2828.699951171875,668.3000183105469,0.0,0.3500630609200084,0.21259476634347169,2.484938210519091,b12e1fb671b,TrimThoseToes,5.0,-2255.4599609375,1679.4300537109375,17.010000228881836,-11459.000244140625,7379.4000244140625,0.0,-1.5999999642372131,0.7999999821186066,-1711.300048828125,255.0,43.0,,0.009555305542709893,2.5659455429687896,-0.0003926240532725606,,14,False,41.90400015923285,True,14,,76561198017152282,blry.,5.0,-3375.659912109375,-465.92999267578125,17.020000457763672,-8562.000122070312,14862.80029296875,1.0000000149011612,-0.5000000074505806,1.0000000149011612,-1789.7000122070312,255.0,33.0,0.009591774655431314,2.0481956745320407,-0.0001471991582588108,True,4,12,10,12.0,False,,enpitsu,76561198039309853,25.0,True,50.11000061035156,636.4600219726562,68.08999633789062,534.0000152587891,18181.700439453125,2736.9000244140625,-3080.7998657226562,88.19999694824219,3.0000001192092896,255.0,,,0.10978511771335485,1.542139407627692,-4.941477318656071e-07,54.0,False,7,False,8,,games5425898691,bf81d8692db,22.0,True,-728.6699829101562,3483.7099609375,38.779998779296875,4977.0001220703125,19237.7001953125,-1372.5999450683594,2257.7000427246094,-3525.1998901367188,-3567.2000122070312,255.0,255.0,,0.03281658327064524,-0.22769868699969326,-0.5683398598569434,16,False,16,142.0,False,,
79,7706,209.0,False,False,0,3189.929952234454,-2712.080078125,2517.5,94.02999877929688,-5043.500061035156,9549.89990234375,329.00001525878906,-5284.000244140625,-2810.4998779296875,423.8999938964844,0.0,0.08015261061778856,0.8247779213674238,-1.2973394652568475,b12e1fb671b,TrimThoseToes,5.0,-2875.489990234375,2391.510009765625,17.010000228881836,-6703.0999755859375,16042.7001953125,2.3000000417232513,0.29999999329447746,-0.9000000357627869,-1910.2000427246094,255.0,0.0,True,0.009586393332252693,1.9170437152315354,-0.0001204742094531343,,14,False,0.0,False,14,,76561198017152282,blry.,5.0,-3645.35009765625,628.8200073242188,17.020000457763672,430.6999969482422,16636.199951171875,0.7000000029802322,0.0,-1.0000000149011612,-135.50000190734863,255.0,128.0,0.009602946987064138,1.5282390104607533,0.00013903427563241054,True,4,12,10,255.0,False,,enpitsu,76561198039309853,25.0,True,85.26000213623047,1834.0699462890625,94.4800033569336,527.7999877929688,18081.600341796875,-187.60000228881836,-5365.9002685546875,152.60000228881836,0.0,255.0,,,-1.4507988300608197,1.5427312226765155,-0.00038332377981881513,84.0,False,8,False,8,,games5425898691,bf81d8692db,22.0,True,-444.3699951171875,3913.030029296875,17.010000228881836,6691.400146484375,2966.199951171875,2.7000001072883606,0.7000000029802322,-1.1999999731779099,2284.199981689453,255.0,255.0,,0.009595778371923575,0.40869006567903393,8.78483427070629e-05,16,False,16,142.0,False,,
80,7713,209.0,False,False,0,3068.7641680098773,-2829.3798828125,2756.860107421875,97.7699966430664,2810.5999755859375,6814.69970703125,2839.5001220703125,-3587.9000854492188,-2203.699951171875,-2697.9000854492188,0.0,0.3976702024448901,0.4328355869705798,-2.8532912254575997,b12e1fb671b,TrimThoseToes,5.0,-2942.3701171875,2794.39990234375,17.010000228881836,1922.2000122070312,12367.2998046875,2.5999999046325684,-1.0000000149011612,1.4000000059604645,-2443.2000732421875,25.0,15.0,False,0.009825981565935166,1.2492465355527813,1.412857500319324e-05,,14,False,0.0,False,14,,76561198017152282,blry.,5.0,-3576.699951171875,1047.02001953125,17.020000457763672,5648.2000732421875,15219.300537109375,1.0000000149011612,0.29999999329447746,0.5999999865889549,-1963.9999389648438,255.0,11.0,0.009592289153603812,1.1543583144673462,-6.941101758815607e-05,True,4,12,10,255.0,False,,enpitsu,76561198039309853,25.0,True,98.9000015258789,2302.2099609375,69.2300033569336,529.5999908447266,18179.7998046875,-1733.3000183105469,-2528.5000610351562,70.99999904632568,0.0,255.0,255.0,,-0.48801978218671804,1.5425047654086108,-0.00015048652583032204,84.0,False,8,False,8,,games5425898691,bf81d8692db,22.0,True,-261.2799987792969,4102.740234375,17.010000228881836,3579.1000366210938,8361.099853515625,2.5,-0.29999999329447746,-0.19999999552965164,2480.8999633789062,255.0,255.0,,0.009521516902797763,1.2084420326356173,2.4246239606279002e-05,16,False,16,142.0,False,,
81,7730,210.0,False,False,0,2647.817266163982,-2662.659912109375,3167.72998046875,151.64999389648438,653.1999969482422,7624.1998291015625,2824.7000122070312,-5096.600036621094,577.7999877929688,-2707.9000854492188,0.0,-1.4879380190903033,0.8255079968893948,0.11469654850468888,b12e1fb671b,TrimThoseToes,5.0,-2651.929931640625,3129.969970703125,17.0,1113.0999755859375,1492.5999450683594,3.6000001430511475,0.7999999821186066,-0.7999999821186066,917.5,128.0,255.0,False,0.009711837864470585,0.8145080833598138,2.741486014362003e-07,,14,False,0.0,False,14,,76561198017152282,blry.,5.0,-2886.989990234375,1564.6800537109375,17.020000457763672,14495.10009765625,2817.0999145507812,0.7999999821186066,-1.0999999940395355,0.0,-141.99999809265137,255.0,128.0,0.00957764562648979,0.17362630390967915,0.00014583020303862165,True,4,12,10,255.0,False,,enpitsu,76561198039309853,25.0,True,-146.52999877929688,3336.949951171875,17.020000457763672,-13261.600341796875,14772.2998046875,2.800000011920929,-0.3999999910593033,-0.29999999329447746,2040.0,255.0,255.0,,0.016737233186995968,2.374535723109479,4.7927647118917e-07,75.517040862832,True,8,False,8,,games5425898691,bf81d8692db,22.0,True,-379.2799987792969,4641.41015625,17.010000228881836,-6447.2998046875,6727.60009765625,2.3999999463558197,-1.5000000596046448,-2.8999999165534973,2074.1000366210938,0.0,255.0,,0.009650630003748323,2.3927185145270182,-3.0588076821306795e-05,16,False,16,142.0,False,,
82,7759,211.0,False,False,0,2072.437598696244,-2595.4599609375,3953.89990234375,96.4800033569336,599.0999984741211,6599.69970703125,2269.4000244140625,-5599.000244140625,508.3000183105469,-2095.7000732421875,0.0,-1.4792754351977406,-1.1165785989114096,2.155695997578854,b12e1fb671b,TrimThoseToes,5.0,-2784.449951171875,3813.449951171875,17.0,-5422.39990234375,8551.900024414062,3.400000035762787,2.5,-3.3000001311302185,1200.8000183105469,255.0,128.0,False,0.009552869415899728,2.231516081761397,-0.00010353465516938267,True,14,False,0.0,False,14,,76561198017152282,blry.,5.0,-1466.5400390625,1958.1700439453125,17.020000457763672,13826.600341796875,2784.4000244140625,1.0999999940395355,1.0000000149011612,0.29999999329447746,-2088.0999755859375,255.0,40.0,0.00958562853556444,0.14171742393949435,-0.00010385280709168681,True,4,12,10,255.0,False,,enpitsu,76561198039309853,25.0,True,-2281.080078125,3914.8798828125,200.8699951171875,-22689.49951171875,3709.89990234375,649.7000122070312,-389.50000762939453,-2985.10009765625,-27.699999809265137,255.0,128.0,,0.3930961535028166,3.0076145816864672,-0.004130253486025132,33.0,False,8,False,10,,games5425898691,bf81d8692db,22.0,True,-544.6599731445312,4745.2099609375,17.010000228881836,-385.09998321533203,233.4000015258789,2.0999999344348907,-0.19999999552965164,-0.5999999865889549,0.0,255.0,128.0,,0.009373464623877063,2.5966215981311938,7.813416076815076e-06,16,False,16,142.0,False,,
83,7761,211.0,False,False,1,9293.186815437695,2628.27001953125,-3990.31005859375,89.62999725341797,25443.701171875,-10151.900024414062,-7629.000244140625,2242.5999450683594,3942.0001220703125,-3928.0999755859375,1.0,1.424580585634527,-1.6635834962890892,-0.785745831599152,76561198039309853,enpitsu,25.0,2470.25,-3945.780029296875,203.67999267578125,22698.60107421875,-3709.8001098632812,79.60000038146973,528.4999847412109,4014.1000366210938,-29.500000476837158,255.0,128.0,,-0.69153616633424,-3.004286259947344,-0.00595583871737768,True,10,False,33.0,False,8,,bf81d8692db,games5425898691,22.0,544.6599731445312,-4745.2099609375,17.010000228881836,385.09998321533203,-233.4000015258789,2.0999999344348907,0.19999999552965164,0.5999999865889549,0.0,255.0,128.0,-0.009373464623877063,-2.5966215981311938,7.813416076815076e-06,True,False,16,16,142.0,False,,blry.,76561198017152282,5.0,True,1350.3900146484375,-1971.4300537109375,17.020000457763672,-14011.600341796875,-801.3999938964844,0.7000000029802322,-4.900000095367432,-0.0,-1140.1000213623047,255.0,128.0,,-0.0095766288300733,0.01196002948992973,0.00010997408117868541,255.0,False,12,4,10,,TrimThoseToes,b12e1fb671b,5.0,True,2784.449951171875,-3813.449951171875,17.0,5422.39990234375,-8551.900024414062,3.400000035762787,-2.5,3.3000001311302185,1200.8000183105469,255.0,128.0,False,-0.009552869415899728,-2.231516081761397,-0.00010353465516938267,14,False,14,0.0,False,,
84,7773,211.0,False,False,1,9840.88947155953,3556.219970703125,-4334.509765625,244.9600067138672,-3470.0,13072.19970703125,5862.39990234375,918.6000061035156,3626.7001342773438,-4690.7000732421875,1.0,-0.9100876477283242,-1.3949748268825453,-3.065183647762901,76561198039309853,enpitsu,25.0,3337.9599609375,-4103.72021484375,202.5399932861328,20405.999755859375,-3728.9999389648438,-1455.2000427246094,781.1000061035156,3776.7999267578125,-1135.2999877929688,128.0,128.0,,-0.21310857187862559,0.15391973646473883,-2.6988536567623527,True,10,False,33.0,False,8,,bf81d8692db,games5425898691,22.0,717.510009765625,-4848.080078125,17.010000228881836,5907.5,-2946.099853515625,2.5,3.4999999403953552,-1.1999999731779099,1324.4000244140625,255.0,255.0,-0.009468013345680676,-2.638180220007265,0.00018883780408693302,True,False,16,16,142.0,False,,blry.,76561198017152282,5.0,True,752.8499755859375,-1944.010009765625,17.020000457763672,-14054.69970703125,107.29999542236328,1.0000000149011612,-0.5999999865889549,-0.0,1573.3000183105469,255.0,251.0,,-0.009575427488467288,-0.0029845884377109715,0.0002570583766656645,255.0,False,12,4,10,,TrimThoseToes,b12e1fb671b,5.0,True,3196.080078125,-4092.35009765625,17.0,10855.699462890625,-1131.1000061035156,3.6000001430511475,0.19999999552965164,-0.0,2360.500030517578,228.0,242.0,False,-0.009545733445783765,-3.093805596068633,-1.7666869376213465e-05,14,False,14,255.0,False,,
85,7827,213.0,False,False,0,3838.9079597239934,-2862.419921875,1842.969970703125,149.3800048828125,25385.2001953125,-16291.99951171875,3338.9999389648438,903.1999969482422,685.8000183105469,-5891.7999267578125,0.0,0.5411526252439495,2.4448664631907113,-2.4697365636395467,b12e1fb671b,TrimThoseToes,5.0,-3024.22998046875,1871.6300048828125,72.11000061035156,17118.599853515625,-15294.200439453125,1427.7000427246094,2611.7001342773438,2336.3999938964844,4174.100036621094,255.0,128.0,False,0.060166530944023015,-0.14180437446844535,0.15130899788295574,True,16,False,191.42393120642632,True,15,,76561198017152282,blry.,4.0,898.7999877929688,810.1300048828125,17.020000457763672,1445.2999877929688,-13958.800048828125,1.0999999940395355,0.0,0.0,-1908.3000183105469,255.0,2.0,0.009583173658445535,-1.495747916566454,-0.0002433809849083027,True,4,12,10,255.0,False,,enpitsu,76561198039309853,25.0,True,-4078.93994140625,2281.06005859375,323.44000244140625,2.5,-11568.699951171875,-6574.0997314453125,2229.7000122070312,0.09999999776482582,0.09999999776482582,128.0,128.0,,1.0934682354434444,-1.6073272129480312,-1.6032441927885104,0.0,False,8,False,10,,games5425898691,bf81d8692db,22.0,True,-1759.4000244140625,2333.489990234375,17.010000228881836,-2478.3999633789062,-22862.60009765625,2.0000000298023224,0.0,0.3999999910593033,-385.09998321533203,255.0,75.0,,0.009592759919688717,-1.6820723594928855,-8.344048278123041e-05,16,False,16,47.0,False,,True
86,7860,214.0,False,False,0,5292.176287735865,85.83999633789062,-60.29999923706055,103.5199966430664,-11737.39990234375,-14672.80029296875,12423.699951171875,2434.7999572753906,5035.400085449219,2171.6000366210938,0.0,0.2782802487877676,1.765687746292358,-2.2817873196258573,76561198017152282,blry.,4.0,238.44000244140625,-31.440000534057617,15.539999961853027,-4798.2000732421875,-5440.3997802734375,-145.0,226.29999160766602,552.2999954223633,1500.8000183105469,255.0,107.0,False,-0.008313001810781904,-2.412865160133314,-0.053564768366898025,True,10,4,255.0,False,12,,b12e1fb671b,TrimThoseToes,5.0,,,,,,,,,,,,,,,True,,,,,,,enpitsu,76561198039309853,25.0,True,-3902.18994140625,1939.1199951171875,28.420000076293945,202.70000457763672,40.59999942779541,-55.900001525878906,-9.900000095367432,-114.30000305175781,-28.19999933242798,128.0,128.0,,-0.02415288141700486,1.7470086303567962,0.25551489992173404,0.0,False,8,False,10,,games5425898691,bf81d8692db,22.0,True,-2217.0,-124.80000305175781,127.33000183105469,-844.5999908447266,-20878.5009765625,-509.00001525878906,-129.79999542236328,2387.100067138672,2930.2999877929688,255.0,128.0,,0.6735795904493578,1.4702939135992403,-0.15583406442834447,16,False,16,55.0,False,,
87,8025,220.0,False,True,1,2157.6770606976265,1471.2900390625,3060.429931640625,160.83999633789062,-13042.60009765625,24543.89892578125,6085.999755859375,3974.2001342773438,-3308.699951171875,3042.5,1.0,-0.43482718080880595,-1.7458764006234293,2.3861157026617694,76561198039309853,enpitsu,25.0,1540.800048828125,2875.780029296875,113.29000091552734,2294.4000244140625,22307.5,543.6999893188477,-5489.7998046875,272.00000762939453,194.50000762939453,255.0,255.0,,-1.2766437158126938,1.5031360504767892,0.0799045319129102,True,12,False,0.0,False,9,,bf81d8692db,games5425898691,22.0,2205.72998046875,3547.60009765625,16.989999771118164,1678.800048828125,-6855.2001953125,2.3000000417232513,0.9000000357627869,-1.1999999731779099,-2006.6000366210938,255.0,43.0,-0.009474603568528318,-1.8096751043642647,-2.04016484633512e-07,True,False,18,18,226.73874384613447,True,,blry.,76561198017152282,5.0,True,1603.699951171875,3367.75,17.010000228881836,-10805.999755859375,-3615.4998779296875,1.899999976158142,0.5000000074505806,-2.7000001072883606,3.400000035762787,0.0,128.0,,-0.009771001853206143,-0.3235648369304564,-1.781446899845875e-05,199.0,False,14,4,12,,TrimThoseToes,b12e1fb671b,5.0,True,1450.2099609375,3311.070068359375,96.05999755859375,-5348.3001708984375,-9768.900146484375,2156.0000610351562,-849.1000366210938,-1831.7999267578125,725.4000091552734,255.0,128.0,,0.02441362917676161,-1.2845518622973973,0.4621697922331625,False,False,4,116.0,False,,
88,8026,220.0,False,False,0,8271.565333990162,-1432.010009765625,-3114.179931640625,186.92999267578125,6142.80029296875,13058.199462890625,13969.100341796875,-452.5,4063.0999755859375,2011.4999389648438,0.0,0.5046196587972722,1.9106743408114297,2.541011664605175,b12e1fb671b,TrimThoseToes,5.0,-1450.2099609375,-3311.070068359375,96.05999755859375,5348.3001708984375,9768.900146484375,2156.0000610351562,849.1000366210938,1831.7999267578125,725.4000091552734,255.0,128.0,,-0.02441362917676161,1.2845518622973973,0.4621697922331625,True,4,False,116.0,False,False,,76561198017152282,blry.,5.0,-1539.97998046875,-3346.39990234375,17.010000228881836,8591.400146484375,2879.5999145507812,1.899999976158142,-0.19999999552965164,1.0000000149011612,1.0000000149011612,0.0,128.0,0.009888138538273177,0.32368527961496796,1.898656158231707e-06,True,4,14,12,199.0,False,,enpitsu,76561198039309853,25.0,True,-1540.800048828125,-2875.780029296875,113.29000091552734,-2294.4000244140625,-22307.5,543.6999893188477,5489.7998046875,-272.00000762939453,194.50000762939453,255.0,255.0,,1.2766437158126938,-1.5031360504767892,0.0799045319129102,0.0,False,9,False,12,,games5425898691,bf81d8692db,22.0,True,-2216.3701171875,-3497.090087890625,16.989999771118164,-1528.9999389648438,8118.3001708984375,2.199999988079071,-0.3999999910593033,1.899999976158142,-793.0000305175781,255.0,119.0,,0.009503686439478418,1.721651478685896,0.000190272647816355,18,False,18,223.68900618245524,True,,
89,8188,226.0,False,True,0,3153.8414235987875,1765.010009765625,3447.14990234375,571.9400024414062,-20995.80078125,17180.899658203125,4082.60009765625,-5107.799987792969,2960.4000854492188,1070.5000305175781,0.0,-0.6635482581972773,2.660524539685861,0.28452996435621225,b12e1fb671b,TrimThoseToes,5.0,1938.4100341796875,3370.110107421875,493.1000061035156,-13336.400146484375,18712.2998046875,993.6000061035156,-4155.10009765625,1450.8000183105469,782.7999877929688,255.0,177.0,False,-0.30851297605580075,2.48538363985314,-1.4164362016201717,False,8,4,0.0,False,4,,76561198017152282,blry.,5.0,1850.8800048828125,3340.280029296875,17.010000228881836,2885.2999877929688,1203.1999969482422,1.899999976158142,0.0,0.5999999865889549,0.0,0.0,128.0,0.009786600541728979,-2.7464687715055542,5.860661661647843e-06,True,6,14,14,44.0,False,,enpitsu,76561198039309853,25.0,True,-3183.68994140625,612.25,96.80000305175781,7721.099853515625,15535.6005859375,-159.399995803833,-1213.0999755859375,5290.0,-890.5999755859375,255.0,128.0,,0.19444839480473103,2.540042160388168,-3.052098012043882,255.0,False,13,False,16,,games5425898691,bf81d8692db,22.0,True,1690.4200439453125,3642.3798828125,383.8599853515625,14221.600341796875,-15960.6005859375,4579.5001220703125,4121.000061035156,-2014.1999816894531,3034.5999145507812,255.0,0.0,,-0.9029060628702311,-1.0330802334701048,0.4087305713354256,21,False,22,152.59095058133525,True,,
