,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,team_mate_handbrake
67,4862,152.0,False,False,0,5163.117045498127,-81.33000183105469,41.560001373291016,93.1500015258789,-1180.1000213623047,688.3000183105469,0.0,-754.3000030517578,-1293.3000183105469,3553.900146484375,0.0,-0.19243057978287967,2.346462939387476,-0.8527506751049079,76561198346215720,Fallemne,10.0,-56.209999084472656,-199.8000030517578,101.87999725341797,-171.70000076293945,-559.1999816894531,-425.0,-1700.8999633789062,-4078.599853515625,-1103.0000305175781,128.0,255.0,,-0.6803124325968934,1.3190793971541623,1.1728160131201721,True,4,False,4,0.0,False,,ba4874c609b,LeToine38,9.0,-217.0,-711.760009765625,17.049999237060547,-4285.5999755859375,17673.499755859375,-1.5000000596046448,-0.19999999552965164,1.2999999523162842,-1868.6000061035156,255.0,0.0,0.016797097000790323,1.75747297396381,-8.28534771370807e-05,True,False,False,False,67.67073543610111,True,,enpitsu,76561198039309853,25.0,-479.1199951171875,246.00999450683594,109.58999633789062,-8602.80029296875,2495.2000427246094,-920.5999755859375,3491.0000610351562,1135.4000091552734,698.7000274658203,255.0,255.0,,-1.084329745896437,-1.6246418069098416,0.3507741017929058,True,0.0,False,2,False,2,,games5425898691,bf81d8692db,24.0,-14.8100004196167,3970.340087890625,17.010000228881836,-709.7000122070312,-12439.300537109375,-0.3999999910593033,0.29999999329447746,2.199999988079071,-161.90000534057617,255.0,128.0,,0.009543139852209285,-1.6468015598307784,0.0001868777271972692,True,84.67073543610111,True,4,4,False,,
68,4869,152.0,False,False,0,5139.521493243923,-113.66999816894531,60.369998931884766,93.1500015258789,-1171.8000030517578,682.3000335693359,0.0,-747.6999664306641,-1284.1999816894531,3553.900146484375,0.0,0.1914828363277162,-2.9461875376233198,-0.7646120453766863,ba4874c609b,LeToine38,9.0,-214.66000366210938,-183.0,65.51000213623047,9132.2998046875,20930.70068359375,2739.4000244140625,-664.7000122070312,5262.60009765625,-1453.5000610351562,255.0,13.0,True,0.09026248345339796,1.2218421645992448,0.17914726967061634,True,4,False,3,45.70636551354521,True,,76561198346215720,Fallemne,10.0,-60.27000045776367,-213.2899932861328,72.05000305175781,-170.79999923706055,-524.1999816894531,-1976.6999816894531,-1473.9999389648438,-826.6000366210938,-1109.1999816894531,255.0,0.0,-0.41695763788643186,1.5339092171645488,0.47305165966795937,True,4,False,4,0.0,False,,enpitsu,76561198039309853,25.0,-772.3300170898438,328.5899963378906,42.0099983215332,-8532.5,2333.0999755859375,-3014.5001220703125,3269.1000366210938,3407.9998779296875,2819.2001342773438,255.0,255.0,,-0.00935304868169184,-0.7702188821145143,-0.10254859722636199,True,0.0,False,2,False,2,,games5425898691,bf81d8692db,24.0,-46.470001220703125,3477.6201171875,17.010000228881836,-417.79998779296875,-16134.000244140625,-0.29999999329447746,0.09999999776482582,1.5999999642372131,193.89999389648438,255.0,128.0,,0.009590022974175666,-1.5824281112407188,-5.577575246816566e-05,True,62.70636551354521,True,4,4,False,,
69,5008,157.0,False,False,1,10600.949048735585,-3271.0400390625,-4607.60986328125,1275.1700439453125,-63.89999866485596,11098.199462890625,868.1999969482422,810.6999969482422,5718.2000732421875,1626.0000610351562,1.0,-1.1162303796337805,0.7905188892153219,1.3158514973990267,bf81d8692db,games5425898691,24.0,-3301.639892578125,-4738.9599609375,1135.5799560546875,-5103.0999755859375,4967.0001220703125,2068.800048828125,-3188.699951171875,-1949.7999572753906,321.30001068115234,255.0,0.0,,0.36353713306148294,0.7760638967465612,1.5904311125811523,True,4,False,4,255.0,False,,76561198039309853,enpitsu,25.0,-324.25,-4911.509765625,17.049999237060547,-6205.0,2580.7998657226562,2.5,0.09999999776482582,0.19999999552965164,-660.6999969482422,255.0,128.0,-0.01665961760875768,0.5286330584977464,0.00020258771122599724,True,2,False,2,61.0,False,,Fallemne,76561198346215720,10.0,-3245.35009765625,513.6900024414062,17.020000457763672,6570.8001708984375,-9815.700073242188,1.2999999523162842,0.09999999776482582,-0.0,-2368.2000732421875,255.0,0.0,False,-0.009553418238610981,-2.097259165603276,-1.4220906742678955e-06,True,255.0,False,4,False,4,,LeToine38,ba4874c609b,9.0,-3030.300048828125,4154.52978515625,17.049999237060547,-6352.1002197265625,-7526.300048828125,3.100000023841858,-3.100000023841858,-4.000000059604645,878.1999969482422,255.0,251.0,,-0.0166682187446203,-0.8514240935683405,0.00017137472640337402,True,255.0,False,False,False,False,,False
70,5060,159.0,False,False,0,4885.692383940674,3284.070068359375,2610.77001953125,310.20001220703125,4182.39990234375,30405.90087890625,-6047.9998779296875,-3583.0999755859375,-2272.4000549316406,-4242.200012207031,0.0,0.5670962546756468,-3.130364633100497,-0.735822471005464,76561198346215720,Fallemne,10.0,3254.27001953125,2378.8798828125,275.3399963378906,1830.2999877929688,22051.79931640625,189.0999984741211,-5288.499755859375,1251.2999725341797,846.1000061035156,255.0,128.0,False,-0.15376531327795634,1.314309704854817,0.15921211263921953,True,6,False,5,207.0,False,,ba4874c609b,LeToine38,9.0,2861.699951171875,-1939.280029296875,17.049999237060547,-2760.5999755859375,13827.099609375,2.5999999046325684,-0.3999999910593033,0.3999999910593033,2.8999999165534973,255.0,128.0,0.01674107165338209,1.7682686827636984,-4.375421293447948e-05,True,False,False,False,255.0,False,,enpitsu,76561198039309853,25.0,696.5900268554688,4614.52978515625,17.049999237060547,-3305.5999755859375,7894.5001220703125,2.199999988079071,-2.5999999046325684,4.699999988079071,1431.1000061035156,0.0,128.0,False,0.01687545453611339,-1.0596299604561983,0.0003011055142110052,True,61.0,False,2,False,2,,games5425898691,bf81d8692db,24.0,3347.580078125,3344.510009765625,17.020000457763672,-16297.2998046875,-1173.1999969482422,2.0999999344348907,-8.999999761581421,-10.299999713897705,-1991.9999694824219,255.0,0.0,,0.00914537822921223,-3.136097173789064,-0.00041185537367235785,True,232.0,False,4,4,False,,
71,5146,162.0,False,False,1,10173.52873112801,-29.110000610351562,-4991.3798828125,682.1500244140625,24273.00048828125,5459.89990234375,-3748.900146484375,2325.2000427246094,1028.0999755859375,153.80000114440918,1.0,-0.12901047725089995,-1.5480794625071594,-2.018881090029855,bf81d8692db,games5425898691,24.0,-250.33999633789062,-5100.60986328125,665.1099853515625,20974.19921875,2925.8999633789062,-5203.699951171875,-173.89999389648438,31.80000066757202,-117.79999732971191,255.0,128.0,,-0.22872180411023318,-3.127589692470589,-1.5777074246358722,True,5,False,4,109.0,False,,76561198039309853,enpitsu,25.0,271.1099853515625,-5407.2998046875,19.18000030517578,7686.7999267578125,5495.5999755859375,-218.70000839233398,-1.4000000059604645,1.2999999523162842,-1.4000000059604645,0.0,128.0,-0.039636878379591206,2.522554996132919,-0.03213072317654026,True,2,False,2,61.0,False,,Fallemne,76561198346215720,10.0,-680.3200073242188,-4042.93994140625,16.989999771118164,18135.999755859375,2251.9000244140625,4.600000083446503,-0.9000000357627869,0.09999999776482582,-63.20000171661377,255.0,128.0,False,-0.009575542889392729,3.02630997838029,9.323762029659953e-05,True,150.0,False,6,False,6,,LeToine38,ba4874c609b,9.0,147.57000732421875,-293.45001220703125,17.049999237060547,14916.99951171875,-5904.5001220703125,2.5999999046325684,-0.3999999910593033,-0.0,-33.59999895095825,255.0,126.0,,-0.016791009266153935,-2.7617438749248584,4.079116633403365e-05,True,237.0,False,False,False,False,,False
72,5238,166.0,False,False,1,8183.189681922345,3754.919921875,-2527.5400390625,123.2300033569336,-4358.999938964844,18662.80029296875,3764.4000244140625,2373.6000061035156,-4694.4000244140625,-138.29999923706055,1.0,0.2739946968934131,-0.5087058126257733,-0.7294550193262784,bf81d8692db,games5425898691,24.0,3787.340087890625,-2693.610107421875,17.0,4642.5,16561.300048828125,1.0999999940395355,-0.0,-0.3999999910593033,1809.7999572753906,255.0,255.0,,-0.0096025945277732,1.7970461377709357,0.0001068968291868399,True,6,False,6,68.2798711151205,True,,76561198039309853,enpitsu,25.0,2254.68994140625,-3735.159912109375,17.049999237060547,6219.2999267578125,11915.0,2.5999999046325684,-1.4000000059604645,-2.800000011920929,755.1999664306641,255.0,128.0,-0.01673844008309486,2.0013102869478776,-0.00016876541244851154,True,2,False,2,92.0,False,,Fallemne,76561198346215720,11.0,4059.25,-2332.93994140625,167.66000366210938,25.499999523162842,1504.4999694824219,122.70000457763672,-445.09998321533203,-3.3000001311302185,175.30000686645508,255.0,0.0,,-0.08270444731735885,-1.550965248961157,1.189911417372072,True,255.0,False,6,False,6,,LeToine38,ba4874c609b,9.0,4054.1298828125,1984.3399658203125,151.75999450683594,-4579.800109863281,7726.300048828125,-10542.80029296875,-2151.1000061035156,4742.60009765625,721.9999694824219,255.0,255.0,False,-1.0169062431756646,0.6618841976315577,-0.5757674038582505,True,255.0,False,False,False,False,,
73,5270,167.0,False,False,1,5979.955030574451,3241.27001953125,-360.8699951171875,123.19999694824219,-6727.7001953125,20991.8994140625,-1262.7999877929688,1963.5000610351562,-5662.60009765625,280.40000915527344,1.0,0.3415821413915284,-0.5117850225085234,-0.6870095397787568,bf81d8692db,games5425898691,24.0,3349.159912109375,-481.07000732421875,16.760000228881836,448.3000183105469,19767.60009765625,28.80000114440918,131.49999618530273,90.69999694824219,-1137.300033569336,255.0,71.0,,-0.01869131737394113,1.6247564049287082,-0.017853390375143604,True,6,False,6,0.0,False,,76561198039309853,enpitsu,25.0,2202.9599609375,-2176.47998046875,17.049999237060547,-3370.2999877929688,13659.300537109375,2.5999999046325684,-0.19999999552965164,1.5999999642372131,-536.5999984741211,255.0,128.0,-0.016776594102885213,1.3698509414561588,0.0001653254490180587,True,2,False,2,92.0,False,,Fallemne,76561198346215720,11.0,3490.4599609375,-2395.590087890625,17.010000228881836,-6394.000244140625,7907.80029296875,2.3000000417232513,-2.8999999165534973,2.7000001072883606,-2034.1999816894531,255.0,128.0,,-0.009508871697614038,0.9518664400787196,-3.425255211378486e-06,True,255.0,False,6,False,6,,LeToine38,ba4874c609b,9.0,3087.18994140625,2922.35009765625,17.059999465942383,-2783.5000610351562,13338.00048828125,1.2999999523162842,0.09999999776482582,-0.7999999821186066,-21.099998950958252,255.0,127.0,False,-0.016743180936866775,1.3659117352673265,7.2252568682637e-05,True,255.0,False,False,False,False,,
74,5320,169.0,False,False,1,2557.3887271078834,2105.550048828125,2886.72998046875,93.13999938964844,-5748.699951171875,15515.30029296875,0.0,-5264.5001220703125,-2876.7999267578125,90.39999961853027,1.0,1.0553370027071614,-1.0369940062105956,3.138925230921086,bf81d8692db,games5425898691,24.0,2186.27001953125,2674.639892578125,16.989999771118164,-6758.800048828125,17363.699951171875,4.600000083446503,-1.4000000059604645,4.600000083446503,-884.8999786376953,255.0,167.0,,-0.009603349771878105,1.2648786788403878,9.868212291033053e-05,True,6,False,6,0.0,False,,76561198039309853,enpitsu,25.0,1020.6199951171875,-59.810001373291016,17.049999237060547,-12119.49951171875,7209.000244140625,2.5,-0.5999999865889549,-0.0,0.0,255.0,128.0,-0.0167554990216729,0.5365872911255096,-4.6511491645243006e-05,True,2,False,2,153.0,False,17.0,Fallemne,76561198346215720,10.0,2128.580078125,-16.15999984741211,20.8700008392334,-8585.900268554688,15182.2998046875,-2350.399932861328,-1547.7999877929688,-880.4000091552734,-0.29999999329447746,255.0,128.0,,0.027734854784246112,1.0561410429681723,-1.6839478666848795e-05,True,255.0,False,8,False,8,,LeToine38,ba4874c609b,9.0,1911.6099853515625,5021.39013671875,35.869998931884766,-9777.999877929688,3864.2999267578125,1805.2000427246094,3263.5000610351562,-642.6999664306641,1166.9000244140625,0.0,248.0,False,0.23437553075965784,0.38962273234390643,-0.35833206913058724,True,255.0,False,False,False,False,,
75,5326,169.0,False,False,1,2222.578769838741,1987.6600341796875,3203.989990234375,93.13999938964844,-5574.69970703125,14963.800048828125,0.0,-5375.30029296875,-2664.5999145507812,72.10000038146973,1.0,0.5467219318553703,0.5733332179384839,-1.2173320041286566,bf81d8692db,games5425898691,24.0,2056.360107421875,3013.969970703125,64.3499984741211,-12015.30029296875,19386.500244140625,2940.10009765625,-2410.8999633789062,-3530.10009765625,1588.3999633789062,255.0,187.0,,-0.08072610931138491,1.108256152354514,-0.024040464087023886,True,8,False,7,0.0,False,,76561198039309853,enpitsu,25.0,808.1400146484375,65.56999969482422,17.049999237060547,-12297.60009765625,6830.8001708984375,3.0000001192092896,-5.099999904632568,2.800000011920929,938.3999633789062,255.0,128.0,-0.01677375126239084,0.5156000512614202,0.0001578669704631206,True,2,False,2,153.0,False,,Fallemne,76561198346215720,10.0,1978.4100341796875,249.49000549316406,16.780000686645508,-8585.399780273438,15181.8994140625,51.39999866485596,11.699999570846558,6.800000071525574,0.0,255.0,128.0,,-0.01036873812802244,1.0561197701709293,-8.780893739720044e-06,True,255.0,False,8,False,8,,LeToine38,ba4874c609b,9.0,1788.5899658203125,5049.18994140625,53.439998626708984,-4286.600036621094,248.50000381469727,192.29999542236328,467.99999237060547,-1229.4000244140625,830.8999633789062,0.0,255.0,False,0.09266090826829729,0.13019606760605054,-0.6913666133855682,True,255.0,False,False,False,False,,
76,5344,169.0,False,False,0,9873.335016931247,-1397.510009765625,-4720.58984375,100.51000213623047,5558.599853515625,8114.6002197265625,9914.199829101562,5903.3001708984375,442.20001220703125,977.3000335693359,0.0,0.22793660648863048,2.253793081203432,-3.039399645416904,ba4874c609b,LeToine38,9.0,-1432.72998046875,-4884.16015625,16.610000610351562,6877.7001953125,5655.0,66.90000057220459,-84.30000305175781,-7.900000214576721,95.60000419616699,255.0,122.0,False,0.012702287898096376,0.7080578292965716,0.004769603415279351,True,False,False,False,255.0,False,,76561198346215720,Fallemne,10.0,-1477.3699951171875,-1324.1500244140625,17.010000228881836,6296.300048828125,-16164.49951171875,2.0999999344348907,0.0,0.29999999329447746,-1.2999999523162842,255.0,128.0,0.009593699081471573,-1.1995792305892239,4.702428877859588e-05,True,8,False,8,255.0,False,,enpitsu,76561198039309853,25.0,18.399999618530273,-509.5799865722656,17.049999237060547,7708.0999755859375,-11373.800048828125,3.100000023841858,0.19999999552965164,-0.19999999552965164,-2233.3999633789062,255.0,128.0,,0.01674680817331684,-1.0390738929318784,-2.595111244661054e-05,True,153.0,False,2,False,2,,games5425898691,bf81d8692db,24.0,-1370.25,-4133.9599609375,95.86000061035156,11259.89990234375,-18657.60009765625,-142.7999973297119,2852.9998779296875,4699.4000244140625,-161.00000381469727,255.0,128.0,,-0.9370559894347075,-2.553059788964059,2.106263921631621,True,0.0,False,8,8,False,,
77,5409,172.0,False,False,1,2349.9918674157775,138.86000061035156,2915.320068359375,606.0399780273438,3534.4000244140625,20337.900390625,8887.7001953125,2278.300018310547,-5053.800048828125,2295.2000427246094,1.0,0.8997106813042405,-3.0889949019429466,1.9458684206619268,76561198039309853,enpitsu,25.0,103.52999877929688,2771.5400390625,452.8399963378906,9696.400146484375,13851.199951171875,3230.1998901367188,-2543.000030517578,2888.599853515625,2666.300048828125,255.0,128.0,,1.1528493368286665,2.046637277974141,0.1832488408089701,True,4,False,3,81.0,False,,bf81d8692db,games5425898691,24.0,-991.8099975585938,4789.60986328125,17.010000228881836,-11604.89990234375,-4162.900085449219,2.199999988079071,-2.8999999165534973,-1.0999999940395355,-1459.7999572753906,255.0,89.0,-0.009540031253153109,-0.307689566744886,-8.74446264180238e-05,False,8,False,8,0.0,False,,Fallemne,76561198346215720,10.0,577.6199951171875,4848.14990234375,17.010000228881836,-14241.700439453125,2712.39990234375,2.3000000417232513,-0.19999999552965164,-0.0,2100.7000732421875,255.0,255.0,,-0.009591874124259343,0.1213135737514358,-2.583709222234137e-05,True,255.0,False,8,False,8,,LeToine38,ba4874c609b,9.0,111.41999816894531,3115.18994140625,416.6700134277344,-4181.9000244140625,-22220.400390625,4214.5001220703125,1794.4000244140625,-890.9999847412109,1335.2999877929688,255.0,31.0,True,0.9566622675812041,-1.9451272963702233,-0.11126124104354214,True,157.89596556335366,True,4,3,False,,
78,5492,175.0,False,False,0,7917.499098287095,-1085.9599609375,-2775.219970703125,102.69000244140625,-8201.799926757812,21271.0009765625,8866.500244140625,3364.1000366210938,4062.7999877929688,315.9000015258789,0.0,-0.24566774742029898,2.6681397465849144,1.931626958875204,76561198346215720,Fallemne,11.0,-980.3300170898438,-2999.090087890625,17.010000228881836,-7590.0,17336.600341796875,-0.29999999329447746,-0.5999999865889549,1.2999999523162842,-282.5,255.0,128.0,,0.009592964639347086,1.9588276052044937,0.00012767761523383534,True,8,False,8,178.83572459989983,True,,ba4874c609b,LeToine38,9.0,-445.3800048828125,2065.580078125,17.059999465942383,-12941.8994140625,-1673.3999633789062,1.1999999731779099,0.09999999776482582,0.19999999552965164,367.90000915527344,255.0,126.0,0.016767704210209084,-2.9796264425323704,-0.00019254325522970626,True,4,False,4,145.0,False,,enpitsu,76561198039309853,25.0,-3106.47998046875,-4052.860107421875,17.030000686645508,-11062.7001953125,15065.699462890625,5.199999809265137,-2.8999999165534973,3.799999952316284,-622.599983215332,255.0,0.0,,0.016773215999212946,2.1746803729407556,-2.586724134928827e-05,True,242.34988384349373,True,4,False,4,,games5425898691,bf81d8692db,24.0,3451.949951171875,-1008.8300170898438,17.0,-4524.599914550781,22549.09912109375,3.1999999284744263,0.0,0.3999999910593033,0.0,255.0,128.0,,0.009595706559293605,1.7688375266667162,-4.341796734813178e-05,True,149.0,False,10,10,False,,False
79,5548,177.0,False,False,0,4189.88817706203,-2695.449951171875,1356.199951171875,566.510009765625,-6043.2000732421875,746.2999725341797,10051.599731445312,-4874.4000244140625,1505.0999450683594,-3158.0999755859375,0.0,1.2198472270528935,-1.6605721801596216,-1.9604734996957798,ba4874c609b,LeToine38,9.0,-2720.639892578125,1379.760009765625,422.4599914550781,-9889.400024414062,-2637.60009765625,1390.5000305175781,-4106.499938964844,3356.4999389648438,1448.3999633789062,128.0,114.0,,-0.7077385158256326,0.19749882602122,-2.6375798737500453,True,6,False,4,77.0,False,,76561198346215720,Fallemne,10.0,-3408.47998046875,46.36000061035156,17.010000228881836,-16099.300537109375,10886.400146484375,2.0999999344348907,3.1999999284744263,-2.0000000298023224,-1070.999984741211,255.0,0.0,0.00959866812524264,2.5384674838665675,-0.00010992490880458598,True,8,False,8,181.0,False,,enpitsu,76561198039309853,25.0,-3662.14990234375,229.1699981689453,17.030000686645508,2673.9999389648438,22843.9990234375,0.7999999821186066,0.3999999910593033,4.399999976158142,-583.8000106811523,255.0,128.0,,0.01679567307230627,1.4214070658981783,2.8453066413538687e-05,True,230.0,False,4,False,4,,games5425898691,bf81d8692db,24.0,1747.68994140625,3238.530029296875,17.0,-13969.300537109375,17991.300048828125,3.3000001311302185,-0.19999999552965164,0.0,257.60000228881836,255.0,153.0,,0.009571163144308325,2.236678517886165,3.231458161143612e-05,True,149.0,False,10,10,False,,
80,5640,180.0,False,False,1,7155.240529112383,3636.6298828125,-1469.5699462890625,347.6600036621094,9273.400268554688,16668.00048828125,8457.7001953125,-703.1999969482422,-5414.7998046875,2486.7999267578125,1.0,-0.07796538805247376,2.1365279802021266,-2.0495153030957183,76561198039309853,enpitsu,25.0,3587.5,-1545.47998046875,202.24000549316406,7857.5,10649.100341796875,3180.7000732421875,3526.400146484375,3478.9999389648438,-284.50000762939453,128.0,128.0,False,0.7023626771144718,1.841668071735706,-0.04613189594847943,True,6,2,4,168.0,False,,bf81d8692db,games5425898691,24.0,3294.429931640625,-4745.5400390625,544.469970703125,-7467.0001220703125,-7454.0997314453125,6594.4000244140625,1614.7999572753906,-1602.8999328613281,3.700000047683716,255.0,0.0,0.5199380778223393,-0.7958839978142578,1.5657942181318518,True,10,False,10,255.0,False,,Fallemne,76561198346215720,10.0,3723.139892578125,-1189.7099609375,171.5800018310547,-5267.9998779296875,-11262.60009765625,3015.1998901367188,2988.3999633789062,915.2999877929688,-1869.9000549316406,255.0,255.0,,0.6950227551395172,-0.6882827458633339,0.1487997914239747,True,149.56682146749185,True,9,False,10,,LeToine38,ba4874c609b,9.0,3631.60009765625,2132.860107421875,65.66000366210938,-1764.4999694824219,21916.10107421875,-1543.800048828125,-2496.4999389648438,909.7000122070312,416.8000030517578,187.0,125.0,False,0.5900639715583488,1.570889624864311,-0.05622737756104937,True,0.0,False,8,6,False,,
81,5725,183.0,False,True,1,3575.2315222853726,2714.10009765625,2061.56005859375,309.1499938964844,-16772.7001953125,20583.798828125,3106.7999267578125,3688.800048828125,3956.0000610351562,-2596.4999389648438,1.0,-0.1767929989615939,-0.40636405641243606,0.7347977354037284,76561198039309853,enpitsu,25.0,2925.719970703125,1837.0999755859375,229.7100067138672,-14338.800048828125,17867.60009765625,2035.8000183105469,-1341.6999816894531,-3930.7998657226562,-666.9000244140625,255.0,255.0,False,0.3545438494388692,1.1214686979048156,-0.04472599363195774,True,8,2,5,11.0,False,,bf81d8692db,games5425898691,24.0,1233.489990234375,-1184.1500244140625,16.989999771118164,-11767.80029296875,17445.699462890625,4.4999998807907104,-0.19999999552965164,0.7000000029802322,4.000000059604645,255.0,128.0,-0.00961082429651646,0.9767957157842267,-6.656948793638154e-05,True,10,False,10,171.0,False,,Fallemne,76561198346215720,11.0,3065.919921875,-1547.1700439453125,43.310001373291016,-5202.19970703125,12971.99951171875,3401.4999389648438,-287.7000045776367,-117.60000228881836,50.39999961853027,255.0,128.0,False,-0.014754483899140395,1.1802668968057062,-8.38099396172542e-05,True,124.0,False,10,False,11,,LeToine38,ba4874c609b,9.0,2190.360107421875,4396.75,17.049999237060547,-8118.699951171875,-1584.7000122070312,3.400000035762787,-2.8999999165534973,-0.5999999865889549,-2214.199981689453,255.0,0.0,False,-0.01667412920210571,-0.2012413282728452,-0.0003282280232088879,True,31.0,False,8,6,False,,
82,5755,184.0,False,False,0,9341.54262510997,-924.219970703125,-4201.5,282.0,16976.800537109375,4558.999938964844,3571.6000366210938,1476.4999389648438,1344.4999694824219,-5657.8997802734375,0.0,0.18578178089833872,0.16606555251112862,0.7475028189685051,ba4874c609b,LeToine38,9.0,-989.239990234375,-4335.830078125,168.35000610351562,6051.6998291015625,746.3999938964844,2554.1000366210938,1243.3000183105469,-5119.4000244140625,-1579.7999572753906,128.0,239.0,True,-0.9982439101566427,1.2957042328559838,-0.8472666156336371,True,10,False,7,0.0,False,,76561198346215720,Fallemne,11.0,-2307.2099609375,-327.79998779296875,70.06999969482422,7169.1998291015625,-17697.39990234375,-2318.699951171875,1921.6000366210938,803.6000061035156,0.0,128.0,128.0,-0.3153921123330578,-1.1747723102028849,0.0007993271241769984,True,12,False,12,124.0,False,,enpitsu,76561198039309853,25.0,-1430.6099853515625,-3741.840087890625,161.2899932861328,13320.2001953125,-17050.999755859375,-3238.2000732421875,362.00000762939453,928.0000305175781,119.0999984741211,255.0,255.0,False,-0.45902380596708714,-0.9049850610251374,0.36766744652594513,True,11.0,False,6,2,8,,games5425898691,bf81d8692db,24.0,407.0199890136719,-234.63999938964844,16.989999771118164,19471.99951171875,-4201.099853515625,4.4999998807907104,0.7000000029802322,0.0,26.400001049041748,255.0,128.0,,0.009577993389164947,-0.2089733100796536,-6.600965108545585e-05,True,171.0,False,10,10,False,,False
83,5806,186.0,False,True,1,3264.7512342192226,-1927.3599853515625,3500.719970703125,192.0399932861328,15383.599853515625,17179.49951171875,3656.4999389648438,-802.6999664306641,-395.99998474121094,-5932.80029296875,1.0,0.9174170664755517,-2.006152265336236,0.9324563771214358,bf81d8692db,games5425898691,24.0,-2122.409912109375,3359.800048828125,158.30999755859375,-1540.8999633789062,20426.800537109375,2031.4999389648438,2268.9999389648438,-4756.700134277344,305.0,255.0,58.0,,0.04810132421125712,1.8311020120941042,-0.06694539774706633,True,12,False,10,116.0,False,,76561198039309853,enpitsu,25.0,-1936.3499755859375,4455.39013671875,17.059999465942383,-19775.699462890625,205.0,1.5999999642372131,-2.7000001072883606,0.09999999776482582,1122.0999908447266,255.0,128.0,-0.016783995725531544,0.004589151754707731,0.0002366319250096987,True,6,2,8,0.0,False,,Fallemne,76561198346215720,10.0,1783.8399658203125,3567.050048828125,17.010000228881836,-1455.8000183105469,16932.39990234375,2.0999999344348907,0.29999999329447746,-2.3000000417232513,505.0,255.0,128.0,,-0.009600082270882337,1.445609269996161,-0.00010159597235073184,True,155.0,False,12,False,12,,LeToine38,ba4874c609b,9.0,-43.880001068115234,4765.25,17.049999237060547,-2643.9999389648438,2987.2000122070312,2.7000001072883606,2.8999999165534973,2.5999999046325684,206.70000076293945,255.0,128.0,,-0.016842154939979235,0.8361082870149426,-0.00013243507640233853,True,,False,10,8,False,,
