,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect,opp_2_handbrake
83,6162,152,False,False,1,7052.222625760719,2954.02001953125,-1605.25,93.79000091552734,-6518.900146484375,11136.199951171875,2298.000030517578,350.9000015258789,-948.8999938964844,-5914.000244140625,1.0,0.9533224107888647,0.6040471037546568,0.797848949780037,bf81d8692db,games5425898691,21.0,3001.72998046875,-1760.3399658203125,16.989999771118164,-16492.7001953125,5157.2998046875,4.300000071525574,-0.7000000029802322,-0.3999999910593033,-1902.7000427246094,128.0,0.0,,-0.009587246010400936,0.36545656291700607,-4.3485060877318196e-05,True,False,12,56.0,False,12,,76561198039309853,enpitsu,27.0,-443.2699890136719,-3356.81005859375,17.059999465942383,18433.900146484375,1443.5000610351562,1.8000000715255737,-0.29999999329447746,-0.0,2034.9000549316406,128.0,,,-0.01677426316433525,2.9909345744432105,3.786957429486284e-05,True,12,False,255.0,False,8,,TTV MixMaxTax,2535449130861869,15.0,2951.35009765625,4129.2900390625,18.780000686645508,-1938.0999755859375,-55.10000228881836,4.000000059604645,1.1999999731779099,0.5999999865889549,532.2000122070312,255.0,250.0,,0.004712558341034139,0.05995091982191903,-2.601063457204489e-05,True,245.6559480774787,True,8,False,8,,White obama4616,2535427712759491,12.0,3100.699951171875,-1929.469970703125,17.0,-9461.400146484375,7969.0997314453125,3.6000001430511475,-0.29999999329447746,-0.0,-2340.8999633789062,255.0,15.0,-0.009542015520180297,0.7659561309605515,-3.4604760787644155e-05,True,,False,4,False,4,,
84,6183,152,False,False,1,6110.418028026316,2464.60009765625,-765.6500244140625,101.1500015258789,-5123.2000732421875,18226.099853515625,2849.7000122070312,1774.6000671386719,-3301.0000610351562,-1618.2000732421875,1.0,1.2807891839197958,-0.5920338791067157,1.3738755680456571,bf81d8692db,games5425898691,21.0,2480.419921875,-945.5599975585938,17.0,-2595.7998657226562,15602.2998046875,1.0000000149011612,0.09999999776482582,-1.899999976158142,1418.0000305175781,255.0,240.0,,-0.009582406870503343,1.3964416011990612,0.00033203247490739136,True,False,12,15.277290169910726,True,12,,76561198039309853,enpitsu,27.0,510.7300109863281,-2630.030029296875,17.059999465942383,4452.9998779296875,14180.0,1.1999999731779099,0.3999999910593033,1.2999999523162842,209.0999984741211,255.0,255.0,,-0.01678801357676424,1.8522905545704946,-0.00018241669032558806,True,12,False,255.0,False,8,,TTV MixMaxTax,2535449130861869,15.0,2476.989990234375,3684.199951171875,18.780000686645508,-6555.10009765625,-12526.600341796875,4.000000059604645,-0.9000000357627869,-1.2999999523162842,1058.8999938964844,255.0,141.0,,0.004778983157144488,-1.1281284237867644,-3.8144295366237087e-06,True,179.90769009436337,True,8,False,8,,White obama4616,2535427712759491,12.0,3054.39990234375,-1045.0400390625,17.0,4757.300109863281,12274.300537109375,3.3000001311302185,-0.09999999776482582,-0.9000000357627869,-11.100000143051147,254.0,128.0,-0.00958624554855278,1.9423266166215922,7.708170304223489e-05,True,,False,4,False,4,,
85,6218,154,False,False,0,6548.6481505593365,-1800.5899658203125,-1345.8699951171875,95.7699966430664,12240.400390625,11256.8994140625,5879.5001220703125,-3939.2001342773438,4225.799865722656,-1619.9000549316406,0.0,-0.170985996338217,2.9563165628737433,-2.068215151390798,2535449130861869,TTV MixMaxTax,15.0,-1881.030029296875,-1444.3299560546875,196.4199981689453,2971.7001342773438,19730.6005859375,2505.2999877929688,-5183.3001708984375,1623.8999938964844,863.3000183105469,255.0,28.0,True,0.3928741517127841,2.303746021752995,0.27341284281449457,True,False,9,116.0,False,10,,2535427712759491,White obama4616,12.0,-3674.60009765625,-648.4600219726562,17.0,-1695.5000305175781,-18173.900146484375,0.9000000357627869,0.0,-0.9000000357627869,5.0,255.0,128.0,,0.009596868958242891,-1.6631142875868608,-7.669414335283005e-05,True,4,False,211.0945633278098,True,4,,enpitsu,76561198039309853,27.0,50.400001525878906,1114.43994140625,17.059999465942383,1170.199966430664,-12716.099853515625,2.5,0.0,-0.7000000029802322,-3103.2000732421875,255.0,0.0,False,0.016745541100635017,-1.660397839669479,-6.337372587288927e-05,True,255.0,False,12,False,8,,games5425898691,bf81d8692db,21.0,-1865.2900390625,-1023.1400146484375,50.630001068115234,5808.0999755859375,-21052.900390625,2997.2000122070312,2155.5999755859375,997.5,379.59999084472656,255.0,165.0,0.0417199880353685,-1.3901518823338306,-0.004703097174503622,True,0.0,False,13,False,14,,
86,6219,154,False,False,1,3909.0162460629886,1756.6700439453125,1326.9100341796875,122.05999755859375,-18988.900146484375,16056.400146484375,12862.60009765625,5511.099853515625,-1305.5999755859375,1980.5000305175781,1.0,0.2509908396168239,-2.906447323669971,-1.7640873118337346,bf81d8692db,games5425898691,21.0,1817.3800048828125,1195.739990234375,71.88999938964844,-5649.2999267578125,18669.200439453125,1951.9999694824219,-4050.1998901367188,-3044.2999267578125,2139.499969482422,255.0,183.0,,-0.6171615942928406,1.3988255123764752,-0.22341546733179976,True,False,13,0.0,False,14,,76561198039309853,enpitsu,27.0,-47.650001525878906,-1031.2900390625,17.059999465942383,1639.7999572753906,12204.3994140625,2.5,0.19999999552965164,0.7000000029802322,-3018.900146484375,255.0,0.0,False,-0.01674263639354363,1.8649351241280994,-1.2098505156416323e-05,True,12,False,255.0,False,8,,TTV MixMaxTax,2535449130861869,15.0,1876.0899658203125,1411.4300537109375,200.4499969482422,-2964.7000122070312,-19738.00048828125,2392.5,5349.89990234375,-1271.8000030517578,103.80000114440918,254.0,19.0,True,-0.4591020308848338,-2.3574107724622353,0.3888807988933993,True,116.0,False,10,False,9,,White obama4616,2535427712759491,12.0,3674.60009765625,648.4600219726562,17.0,1695.5000305175781,18173.900146484375,0.9000000357627869,-0.0,0.9000000357627869,5.0,255.0,128.0,-0.009596868958242891,1.6631142875868608,-7.669414335283005e-05,True,208.0133848549217,True,4,False,4,,
87,6337,158,False,False,1,4900.213646585347,-3595.31005859375,3180.35009765625,97.06999969482422,6690.30029296875,-7378.0999755859375,755.2999877929688,3913.3999633789062,3746.7999267578125,-2577.9998779296875,1.0,1.0481056950615477,-0.9240592987947126,2.9802345904446224,bf81d8692db,games5425898691,21.0,-3849.389892578125,3055.68994140625,18.829999923706055,-8609.89990234375,-9575.10009765625,629.7999954223633,-373.1999969482422,1897.5999450683594,1750.8000183105469,255.0,255.0,,0.0446606142421447,-0.8231713492221951,-0.038956593303245135,True,False,16,255.0,False,16,,76561198039309853,enpitsu,27.0,-3430.590087890625,1033.6300048828125,17.059999465942383,2555.2999877929688,-5794.69970703125,1.1999999731779099,0.7999999821186066,0.09999999776482582,0.0,0.0,128.0,False,-0.017002841989292406,1.155459600580138,1.1571613548275877e-05,True,12,False,189.0,False,8,,TTV MixMaxTax,2535449130861869,15.0,-361.4100036621094,1424.199951171875,18.3700008392334,-194.89999771118164,20046.099853515625,83.19999694824219,15.800000429153442,10.099999904632568,59.89999771118164,255.0,128.0,False,0.0038482246709584406,1.5548557251336517,-0.0005952663409885322,True,116.0,False,12,False,12,,White obama4616,2535427712759491,12.0,-3195.320068359375,3352.699951171875,17.0,-12322.900390625,-7005.30029296875,3.3000001311302185,0.19999999552965164,-0.29999999329447746,2.0000000298023224,0.0,128.0,-0.009914861474193315,-0.5173080120645289,6.050181523815552e-06,True,170.0,False,4,False,4,,
88,6376,159,False,False,1,4655.801497223947,-2792.669921875,2299.18994140625,93.12999725341797,4470.5999755859375,-4894.700012207031,0.0,4396.199951171875,4016.9000244140625,-732.6000213623047,1.0,-0.2693094774553059,-1.170749567815409,0.8258286474464654,bf81d8692db,games5425898691,21.0,-2671.030029296875,1959.260009765625,55.91999816894531,20006.099853515625,1810.7000732421875,226.29999160766602,71.90000057220459,-96.5999984741211,5498.599853515625,255.0,252.0,,0.0311565585785739,1.491379991392829,0.04485157859087044,True,False,16,197.77860653528606,True,16,,76561198039309853,enpitsu,27.0,-2610.10009765625,-204.58999633789062,17.059999465942383,8690.10009765625,-10001.699829101562,1.2999999523162842,-0.19999999552965164,0.7000000029802322,0.0,0.0,128.0,False,-0.016841238885895803,0.8554656618456101,-5.880025930017785e-05,True,12,False,189.0,False,8,,TTV MixMaxTax,2535449130861869,15.0,-2029.969970703125,2705.280029296875,18.780000686645508,-17129.3994140625,-7788.3001708984375,4.000000059604645,0.3999999910593033,-0.0,179.20000076293945,255.0,128.0,False,0.004823855150862607,-0.44929073535008346,6.53809791441891e-05,True,87.77860653528603,True,12,False,12,,White obama4616,2535427712759491,11.0,-3133.030029296875,2077.56005859375,16.969999313354492,7225.9002685546875,6525.0,4.399999976158142,0.19999999552965164,1.4000000059604645,596.8000030517578,255.0,128.0,-0.009476534085400166,2.3153206601628744,-0.0002930744261250024,True,129.77860653528606,True,4,False,4,,False
89,6386,160,False,False,0,8072.12550713022,2655.389892578125,-2108.919921875,93.51000213623047,3402.6998901367188,26458.798828125,452.79998779296875,-4120.4998779296875,-731.3999938964844,4299.5001220703125,0.0,0.09556905015324701,0.3414205202648967,-1.3816993257114942,2535449130861869,TTV MixMaxTax,15.0,2631.889892578125,-2287.6201171875,122.94000244140625,13810.0,15746.99951171875,3330.4998779296875,594.900016784668,-5088.900146484375,1999.4999694824219,254.0,255.0,True,-0.08933533301891199,0.611179854908301,-0.6674587670456373,True,False,13,56.492774209668525,True,14,,2535427712759491,White obama4616,11.0,2767.5400390625,-2402.77001953125,16.989999771118164,-11477.80029296875,-5651.5997314453125,5.0,-0.29999999329447746,-0.3999999910593033,-2242.100067138672,148.0,5.0,False,0.009570873138360978,-2.7434207544721185,-5.576662249808176e-05,True,4,False,114.0,False,4,,enpitsu,76561198039309853,27.0,2335.31005859375,520.8400268554688,17.059999465942383,-9101.799926757812,10475.50048828125,1.2999999523162842,0.09999999776482582,-0.7000000029802322,0.0,0.0,128.0,False,0.016841238885895803,-0.8554656618456101,-5.880025930017785e-05,True,189.0,False,12,False,8,,games5425898691,bf81d8692db,21.0,1991.1800537109375,-2073.9599609375,23.09000015258789,-16956.500244140625,-3547.60009765625,-1843.2000732421875,-265.6999969482422,-98.80000114440918,2940.8999633789062,255.0,255.0,0.03286993272168721,0.23347861710151568,0.03227356604861293,True,182.0,False,16,False,16,,
90,6484,163,False,False,1,10683.935371084375,-3195.169921875,-4729.58984375,562.3800048828125,1273.499984741211,9097.39990234375,3897.0999145507812,-2669.5999145507812,-3272.5,-4261.7999267578125,1.0,0.20839314675838008,0.3791119898838277,2.077241929688375,76561198039309853,enpitsu,27.0,-3147.330078125,-4888.91015625,554.5700073242188,-4671.700134277344,4038.599853515625,8855.599975585938,-30.399999618530273,63.20000171661377,-553.4999847412109,255.0,128.0,,-0.9961888317731782,-2.4059424743528677,-1.5764498933427622,True,False,10,250.0,False,14,,bf81d8692db,games5425898691,22.0,-431.6700134277344,480.7200012207031,85.56999969482422,4258.2000732421875,-20496.298828125,-971.6000366210938,3603.9999389648438,515.2000045776367,-12.999999523162842,255.0,128.0,,0.9181054125523505,-1.7177512595360918,-0.005982702446748606,True,18,False,158.0,False,18,,TTV MixMaxTax,2535449130861869,15.0,-3808.85009765625,-4231.85009765625,657.219970703125,11375.0,-11414.3994140625,8948.900146484375,353.6000061035156,126.19999885559082,693.7999725341797,254.0,209.0,False,0.5337091610923558,-2.369540080467438,-1.5842293863937604,True,,False,14,False,14,,White obama4616,2535427712759491,12.0,-3105.030029296875,-2128.85009765625,16.989999771118164,15615.10009765625,-10523.399658203125,4.799999892711639,-0.29999999329447746,0.3999999910593033,1897.4000549316406,128.0,255.0,-0.009623876623139635,-2.613954378747235,6.59987493195325e-05,True,217.0,False,4,False,4,,
91,6541,165,False,False,1,8909.32869382659,-2953.139892578125,-2894.93994140625,169.60000610351562,9038.699951171875,22483.20068359375,8138.4002685546875,4342.60009765625,-4138.399963378906,-123.00000190734863,1.0,0.5933728662771678,0.6251429716718504,2.5645881613878254,76561198039309853,enpitsu,27.0,-3045.360107421875,-3133.340087890625,72.0,7518.900146484375,20573.89892578125,3223.599853515625,-361.30001068115234,4221.9000244140625,-458.6000061035156,128.0,0.0,,-0.01717713197767167,1.4904870566261863,0.05287950060060278,True,False,11,210.0,False,16,,bf81d8692db,games5425898691,21.0,833.5900268554688,-3513.10009765625,17.010000228881836,-4452.099914550781,-19368.699951171875,2.3000000417232513,-0.0,-0.09999999776482582,-1959.9000549316406,255.0,0.0,,-0.009599548318399116,-1.2746752558377026,-2.78768179052393e-05,True,18,False,219.0,False,18,,TTV MixMaxTax,2535449130861869,15.0,-3055.06005859375,-3854.56005859375,90.06999969482422,-5406.6998291015625,15613.299560546875,-155.9000015258789,-5438.699951171875,658.3999633789062,486.19998931884766,254.0,128.0,False,0.042687360004954246,-0.6963359734886431,3.060215212657915,True,,False,16,False,15,,White obama4616,2535427712759491,12.0,-2317.77001953125,-943.219970703125,16.989999771118164,-6633.699951171875,15545.699462890625,3.0000001192092896,0.19999999552965164,-0.9000000357627869,-8.700000047683716,255.0,128.0,-0.009577304582305577,1.1687094420510094,7.53368635112013e-05,True,156.0,False,4,False,4,,False
92,6605,168,False,False,0,7462.319731753359,870.4600219726562,-2110.22998046875,282.3900146484375,-27201.59912109375,-7854.1998291015625,-4110.5999755859375,-4023.599853515625,-1944.4999694824219,4003.599853515625,0.0,-0.21834519561516064,0.02788746492580111,1.2078239423910455,2535427712759491,White obama4616,12.0,1035.969970703125,-2186.4599609375,282.5199890136719,-13568.900146484375,-4298.299865722656,2435.2999877929688,-3002.60009765625,3198.900146484375,3316.7001342773438,255.0,155.0,True,-0.08991983029041284,2.3050675587048133,1.4247087259778086,True,False,5,102.67175059677452,True,6,,2535449130861869,TTV MixMaxTax,15.0,3607.52001953125,-738.6099853515625,24.06999969482422,258.6000061035156,-22778.798828125,-2453.5000610351562,1556.199951171875,1608.0999755859375,520.2999877929688,255.0,128.0,False,-0.050467238961971674,-1.63518215826652,0.08915220612659956,True,18,False,0.0,False,18,,enpitsu,76561198039309853,27.0,867.4600219726562,-1504.449951171875,17.030000686645508,-16640.2001953125,-15282.80029296875,5.099999904632568,0.09999999776482582,0.09999999776482582,-3.8999998569488525,255.0,128.0,,0.016776110393835003,-2.399130227728978,1.7744781846512477e-05,True,155.0,False,16,False,12,,games5425898691,bf81d8692db,21.0,917.6599731445312,1875.6199951171875,17.010000228881836,-10550.0,-20382.5,1.899999976158142,0.0,0.19999999552965164,-73.00000190734863,255.0,128.0,0.009596118623101307,-2.056912458252084,5.728920381142642e-05,True,171.0,False,18,False,18,,
93,6729,172,False,False,1,2630.354927425656,3307.820068359375,4090.2900390625,1077.8399658203125,-16991.99951171875,12805.6005859375,2699.1000366210938,3285.0,4807.39990234375,1448.0000305175781,1.0,-0.21184824629416424,-1.704122895420914,-0.0017053010553905175,bf81d8692db,games5425898691,21.0,3436.169921875,4050.260009765625,1000.1599731445312,-12258.699951171875,18342.80029296875,-2163.9999389648438,894.4000244140625,-4009.2001342773438,3657.2000122070312,255.0,255.0,,-0.7573745288471156,1.2570879361392087,-2.324936010019702,True,False,19,145.37821072660475,True,20,,76561198039309853,enpitsu,27.0,1725.6500244140625,978.5700073242188,17.040000915527344,-11426.99951171875,7895.30029296875,4.600000083446503,0.3999999910593033,-0.0,-2289.199981689453,255.0,0.0,False,-0.016766882149575318,0.6799592091271672,4.923120719254705e-05,True,16,False,255.0,False,12,,TTV MixMaxTax,2535449130861869,15.0,255.89999389648438,5118.77001953125,18.780000686645508,5761.9000244140625,-1932.8999328613281,2.800000011920929,0.29999999329447746,0.19999999552965164,0.0,255.0,,,0.004797200580342899,-2.8179214022453034,-2.0328028932171084e-05,True,255.0,False,18,False,18,,White obama4616,2535427712759491,12.0,3042.3701171875,4967.97021484375,645.4000244140625,1356.9999694824219,-925.0,7454.69970703125,-1396.199951171875,-2001.9999694824219,-280.49999237060547,183.0,255.0,1.3937192664716969,-2.600636235396623,1.5560361183203393,True,94.0,False,6,False,6,,
94,6914,179,False,False,1,4633.392563848203,-2384.9599609375,1868.3599853515625,93.66999816894531,-4671.7999267578125,-3473.900146484375,800.0,3497.2000122070312,-4703.0999755859375,-1284.6000671386719,1.0,-0.14538870434225123,0.004850796831836147,-1.162703835261019,76561198039309853,enpitsu,27.0,-2534.199951171875,1895.06005859375,17.030000686645508,-13389.7998046875,10144.69970703125,5.5000001192092896,1.1999999731779099,1.4000000059604645,-1955.8999633789062,0.0,128.0,False,-0.016992177206940205,0.7165220100555435,-1.9754107388503178e-05,True,False,14,85.0,False,18,,bf81d8692db,games5425898691,22.0,-450.44000244140625,-906.0800170898438,17.010000228881836,4229.89990234375,-21960.2001953125,2.3000000417232513,-0.19999999552965164,0.7000000029802322,1867.2000122070312,255.0,255.0,,-0.009610560216356262,-1.8247653703337292,8.867562203293376e-05,False,22,False,10.0,False,22,,TTV MixMaxTax,2535449130861869,15.0,-1496.510009765625,4126.41015625,18.790000915527344,-13928.1005859375,172.19999313354492,1.5999999642372131,0.3999999910593033,-0.0,0.0,254.0,128.0,False,0.004795786456988567,0.012392157499298891,4.590025335625024e-05,True,121.0,False,20,False,20,,White obama4616,2535427712759491,11.0,-3092.31005859375,2914.64990234375,68.04000091552734,2326.199951171875,-11586.600341796875,3943.2998657226562,-1057.0999908447266,-427.00000762939453,2732.9000854492188,246.0,221.0,0.04736809967156241,-2.08150567100215,-0.004117734057456114,True,0.0,False,8,False,10,,False
95,6943,180,False,False,0,7638.188255301859,2853.5,-1514.56005859375,92.9800033569336,4948.500061035156,14808.599853515625,-453.49998474121094,-740.9999847412109,1370.5999755859375,-5794.0997314453125,0.0,0.19753764425568973,-0.0997965799301198,-1.146299246366782,2535427712759491,White obama4616,11.0,2821.179931640625,-1661.1500244140625,120.43000030517578,-2590.4000854492188,11658.1005859375,-2949.4000244140625,-1807.5,-3294.7000122070312,-1242.6000213623047,128.0,128.0,False,-0.021260644905022066,2.6467092867678303,-0.03263185964300222,True,False,8,0.0,False,10,,2535449130861869,TTV MixMaxTax,15.0,2284.10009765625,-3455.830078125,18.790000915527344,5634.1998291015625,14150.999755859375,2.800000011920929,0.0,-0.5000000074505806,2.0000000298023224,255.0,128.0,False,-0.004790100590961092,1.1922697133828308,5.531181470378851e-05,True,20,False,100.92375918613966,True,20,,enpitsu,76561198039309853,27.0,3526.919921875,-2354.7900390625,17.030000686645508,10793.900146484375,9095.999755859375,1.5999999642372131,0.0,0.09999999776482582,2281.7999267578125,255.0,255.0,False,0.016743327763761178,0.7685229808231359,-3.229899645942115e-05,True,61.75269682176652,True,18,False,14,,games5425898691,bf81d8692db,22.0,-338.04998779296875,2990.300048828125,17.010000228881836,-299.59999084472656,20944.3994140625,2.0000000298023224,0.0,-1.0000000149011612,-31.600000858306885,255.0,128.0,0.00959741778672149,1.5810018839554254,0.00010238099409340015,True,10.0,False,22,False,22,,
96,6981,181,False,False,1,6973.057779391998,-3455.56005859375,-308.6199951171875,101.19999694824219,312.1999931335449,-24232.19970703125,3459.8001098632812,607.400016784668,-4587.900085449219,-3818.5000610351562,1.0,0.2600464445930468,1.9620088258967434,-2.5316297323478567,76561198039309853,enpitsu,27.0,-3469.8701171875,-142.02999877929688,16.639999389648438,6398.699951171875,-16204.200439453125,34.100000858306885,-206.70000076293945,-323.80001068115234,-1665.0,255.0,128.0,False,-0.002495604384487441,-1.9148122039568582,0.02570969046270983,True,False,14,255.0,False,18,,bf81d8692db,games5425898691,22.0,-1170.800048828125,-4531.52001953125,17.010000228881836,-19538.499755859375,6023.4002685546875,-0.29999999329447746,-4.4999998807907104,1.5000000596046448,-1039.5999908447266,255.0,128.0,,-0.009604768699623577,0.361473767633245,7.11327453973786e-05,True,22,False,12.817247329219693,True,22,,TTV MixMaxTax,2535449130861869,15.0,-2972.2099609375,724.9600219726562,18.790000915527344,-7015.999755859375,-19845.999755859375,1.5999999642372131,-0.0,0.09999999776482582,-1616.6000366210938,254.0,0.0,False,0.004811057877480675,-1.1897933868682418,7.306823157142267e-05,True,47.0,False,20,False,20,,White obama4616,2535427712759491,11.0,-2729.739990234375,517.4500122070312,17.010000228881836,-9421.900024414062,-5262.9998779296875,2.5,-0.0,-0.0,-2383.0999755859375,254.0,17.0,-0.009536396869552547,-0.45318050736469623,1.1759022401001305e-05,True,0.0,False,8,False,10,,False
97,7018,183,False,False,1,9545.96007127946,-3398.580078125,-3385.3701171875,147.7100067138672,11957.19970703125,9727.2998046875,7763.599853515625,4797.0001220703125,-701.2000274658203,-3535.0,1.0,1.0237465671943864,-1.6472946825039325,-0.7934123517421929,bf81d8692db,games5425898691,21.0,-3486.77001953125,-3534.02001953125,93.23999786376953,-1116.6000366210938,9866.099853515625,1710.2999877929688,-2417.100067138672,4904.2999267578125,-595.2999877929688,128.0,0.0,,-0.09896023674851676,1.258963936924727,1.0092707617115684,True,False,23,255.0,False,24,,76561198039309853,enpitsu,27.0,-2218.06005859375,-1699.4100341796875,17.030000686645508,13509.3994140625,-7592.8997802734375,5.099999904632568,0.5999999865889549,-0.09999999776482582,3.700000047683716,255.0,128.0,,-0.01676561764180563,-2.6300405583392936,-5.151020915206315e-05,True,18,False,255.0,False,14,,TTV MixMaxTax,2535449130861869,15.0,-3654.590087890625,-2073.06005859375,117.22000122070312,-691.2999725341797,-22627.39990234375,3864.7000122070312,-207.5,263.799991607666,824.1999816894531,255.0,128.0,True,0.05119259932472603,-1.8134201363943878,-0.08880831401186447,True,0.0,False,22,False,20,,White obama4616,2535427712759491,12.0,-4080.3701171875,208.74000549316406,266.3599853515625,-271.8000030517578,6979.1998291015625,7125.30029296875,-2315.399932861328,722.7999877929688,-393.80001068115234,179.0,28.0,0.799774623056538,1.5603357924460386,1.53777494467894,True,,False,8,False,10,,
98,7080,185,False,False,1,6599.676895531845,-831.5900268554688,-1229.550048828125,274.7200012207031,361.50001525878906,23573.1005859375,11231.8994140625,2370.800018310547,3663.900146484375,-4117.60009765625,1.0,0.4057157898281838,-1.1061729423582782,-1.0005265270864292,76561198039309853,enpitsu,27.0,-808.5999755859375,-1325.27001953125,134.39999389648438,-4577.39990234375,17082.5,1299.6000671386719,-4857.099914550781,-1392.5,359.00001525878906,255.0,0.0,False,-0.6278502536090896,0.94355776597529,0.22130620195763528,True,False,15,227.0,False,20,,bf81d8692db,games5425898691,21.0,-2408.820068359375,-1438.3199462890625,17.010000228881836,4138.299865722656,17788.399658203125,-0.29999999329447746,-0.3999999910593033,-1.5999999642372131,603.3000183105469,255.0,128.0,,-0.00958576302959679,1.748360006686545,-0.0002175402692753844,True,24,False,178.32692481625463,True,24,,TTV MixMaxTax,2535449130861869,15.0,-2918.679931640625,-3672.22998046875,95.9800033569336,-2279.199981689453,16205.6005859375,-136.899995803833,-2635.4000854492188,-4798.699951171875,-525.9999847412109,255.0,128.0,False,-0.5978569476701715,2.2562230785670665,-1.8551744935685712,True,0.0,False,24,4,21,,White obama4616,2535427712759491,12.0,-3579.070068359375,2608.300048828125,17.010000228881836,350.29998779296875,14849.7998046875,-0.3999999910593033,-0.0,4.4999998807907104,-570.2000045776367,255.0,128.0,-0.009597861172298694,1.632529289603628,0.00010057348926854133,False,21.81707545506057,True,8,False,10,,
99,7155,188,False,False,0,10156.712064396213,722.22998046875,-4886.97021484375,877.2999877929688,-10501.500244140625,16152.19970703125,7324.1998291015625,3685.10009765625,1103.1999969482422,-4604.599914550781,0.0,-1.1755597057093585,0.9051020361727284,1.6219505522063693,2535427712759491,White obama4616,12.0,817.5,-5040.0498046875,782.3699951171875,-19431.600341796875,12059.300537109375,2446.3999938964844,-2144.199981689453,-2570.4000854492188,-141.8000030517578,254.0,21.0,,0.08577871817581177,-3.1319581303544997,1.5879849833076964,True,False,9,133.75993960134437,True,12,,2535449130861869,TTV MixMaxTax,15.0,3485.02001953125,-1416.6800537109375,59.56999969482422,-3163.800048828125,-20444.200439453125,3382.60009765625,816.9999694824219,-140.0,-78.80000114440918,255.0,128.0,True,0.02623626046585418,-1.7433907858689464,-9.485549380079104e-05,True,28,4,0.0,False,25,,enpitsu,76561198039309853,27.0,618.6500244140625,-2146.530029296875,17.049999237060547,-2203.300018310547,-10905.0,2.5,-0.09999999776482582,-1.5000000596046448,272.00000762939453,128.0,128.0,False,0.016863602886289342,-1.7394271324893331,-0.00023080354208192548,True,227.0,False,20,False,16,,games5425898691,bf81d8692db,21.0,2141.070068359375,-2731.97998046875,16.809999465942383,-6110.8001708984375,-9311.400146484375,45.39999961853027,5.899999737739563,-1.8000000715255737,-2097.7999877929688,255.0,0.0,0.009192377404872151,-2.1742070445541533,-4.013281818664022e-05,True,138.0,False,26,False,26,,
