,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
40,2626,70.0,False,False,1,2851.1429291785917,-1650.260009765625,3857.199951171875,349.6400146484375,303.1999969482422,15181.099853515625,7743.0999755859375,1676.6000366210938,-187.90000915527344,5757.8997802734375,1.0,-0.5860346298229473,0.32207295255857,-0.05131073247098372,bf81d8692db,games5425898691,19.0,-1688.8399658203125,3666.3701171875,214.11000061035156,9715.499877929688,10623.299560546875,2650.4000854492188,-620.099983215332,-3251.7999267578125,-637.9000091552734,128.0,241.0,,0.5439416556817409,1.2973590071514374,-0.6767884107976367,True,201.72989236411226,True,8,6,False,,76561198039309853,enpitsu,25.0,-147.13999938964844,1616.2099609375,17.049999237060547,-4599.5001220703125,7735.0,2.5999999046325684,-0.29999999329447746,0.5999999865889549,1.2999999523162842,255.0,128.0,,-0.016665344949545437,1.034092764559221,-6.203623567237605e-05,True,2,False,2,168.0,False,,Hottiepirate,be6a3b8bbab,17,-2051.820068359375,5102.97998046875,454.3299865722656,10892.5,-2.800000011920929,-2665.4000854492188,-0.0,2346.0000610351562,0.0,255.0,0.0,,-0.261386019558481,3.1317384478821078,1.573347620236042,True,4,,False,6,False,,Dean,76561198079786240,8.0,-1242.989990234375,5005.330078125,25.780000686645508,13694.7998046875,2168.5000610351562,465.6999969482422,1838.3000183105469,1281.1000061035156,-2753.9999389648438,255.0,7.0,False,-0.044238347115076515,3.1261030177224662,0.30608306759965836,True,6,False,6,94.0,False,
41,2685,72.0,False,False,0,9332.441291068759,1425.449951171875,-3899.10009765625,378.69000244140625,19293.900146484375,-13171.300048828125,11280.899658203125,25.69999933242798,-3126.6000366210938,-5120.8001708984375,0.0,0.3736671623835711,2.4341001016531614,1.8048031275769596,76561198079786240,Dean,8.0,1349.8399658203125,-3893.85009765625,245.61000061035156,7829.000244140625,1151.8000030517578,1455.8000183105469,3559.2999267578125,-1522.8999328613281,3906.6000366210938,255.0,0.0,False,-1.2527918246107521,-1.2767872180873376,2.3726530942460746,True,61.0,False,8,7,False,,be6a3b8bbab,Hottiepirate,17.0,-221.61000061035156,-4082.530029296875,17.0,-698.3999633789062,11187.39990234375,3.400000035762787,-0.09999999776482582,0.0,-3312.0001220703125,255.0,0.0,False,0.009516705595941932,1.2114982798142884,-3.0126777731232032e-05,True,4,False,6,,False,,enpitsu,76561198039309853,25,1465.5,-3767.659912109375,325.4700012207031,11157.19970703125,-9219.89990234375,680.8000183105469,-1898.3000183105469,12.799999713897705,-884.1999816894531,128.0,128.0,,-0.5541876693177543,-0.19877183393264866,-0.30089784089715965,True,2,103.0,False,4,False,,games5425898691,bf81d8692db,19.0,-1099.6600341796875,-4312.66015625,43.75,-14053.599853515625,5110.10009765625,-729.4999694824219,-605.9000015258789,1497.7000427246094,809.3000030517578,255.0,0.0,,-0.18384273855086194,2.513594594877034,0.23751720057739178,True,6,False,8,205.0,False,
42,2771,76.0,False,False,0,8100.417676003995,3644.56005859375,-1568.2099609375,169.8000030517578,18439.69970703125,15403.800048828125,-5821.300048828125,2513.0999755859375,2555.0,-4812.0001220703125,0.0,-0.29414137024554243,2.457878200382807,1.1731830363891278,76561198079786240,Dean,8.0,3456.699951171875,-1708.1099853515625,113.30000305175781,10301.199951171875,18237.2998046875,2596.300048828125,129.49999809265137,4235.199890136719,-690.5999755859375,255.0,0.0,False,0.009464122182434137,1.5377853872443852,0.05172973061151279,True,0.0,False,10,9,False,,be6a3b8bbab,Hottiepirate,17.0,2016.739990234375,-1665.6300048828125,17.0,7697.19970703125,16705.2001953125,2.5999999046325684,-0.19999999552965164,-0.7000000029802322,-69.89999771118164,255.0,128.0,False,0.009572945126314148,1.1311031211386273,8.88579893411022e-05,True,4,False,6,0.0,False,,enpitsu,76561198039309853,25,3176.5,-2462.68994140625,17.040000915527344,2253.6000061035156,21181.79931640625,-0.3999999910593033,0.0,1.2999999523162842,125.10000228881836,255.0,128.0,False,0.01678307063058607,1.4772510393322165,-0.00010585588317090282,True,2,146.79724730214755,True,4,False,,games5425898691,bf81d8692db,19.0,-50.02000045776367,881.7899780273438,17.010000228881836,4702.60009765625,21317.19970703125,2.0999999344348907,0.5000000074505806,0.19999999552965164,0.0,255.0,128.0,,0.009636086316931079,1.3536780167555824,-2.9491983189093097e-05,True,8,False,10,199.0,False,
43,2829,78.0,False,False,0,6909.848536683791,3967.669921875,231.77000427246094,932.530029296875,-11834.49951171875,-6398.800048828125,1970.8999633789062,-259.89999771118164,392.5,-5981.400146484375,0.0,-0.36278594670246567,2.357385966041188,0.6873211918101925,76561198079786240,Dean,8.0,4078.929931640625,360.8399963378906,858.8900146484375,-1.1999999731779099,-8063.900146484375,2285.8999633789062,2441.7999267578125,0.0,0.0,255.0,0.0,False,-0.28966241542769255,-1.55340452409449,1.5658227673739828,True,0.0,False,10,10,False,,be6a3b8bbab,Hottiepirate,17.0,3480.3798828125,337.1000061035156,17.0,3534.5001220703125,-8852.999877929688,3.100000023841858,-0.09999999776482582,0.9000000357627869,-8.999999761581421,255.0,128.0,False,0.00949461715471796,-1.1923200908672806,7.068116790756885e-05,True,4,False,6,0.0,False,,enpitsu,76561198039309853,25,3981.669921875,2123.639892578125,69.48999786376953,-2559.7999572753906,16278.900146484375,-2172.899932861328,-1997.7999877929688,1363.699951171875,1885.7000732421875,255.0,255.0,False,0.49054894477201316,2.399700316258049,-0.4612263108601017,True,2,135.0,False,4,False,,games5425898691,bf81d8692db,19.0,1235.02001953125,4534.580078125,17.010000228881836,16510.50048828125,1703.8999938964844,2.3000000417232513,0.09999999776482582,0.0,-1979.1999816894531,255.0,0.0,,0.00957784898764032,0.03657383483149674,-2.4472926713098815e-05,True,8,False,10,229.0,False,
44,2882,80.0,False,False,0,6641.68579339262,1722.02001953125,-963.9299926757812,135.30999755859375,-20112.099609375,-4371.700134277344,-825.5000305175781,3223.2000732421875,1363.3000183105469,-4468.2000732421875,0.0,-0.307639417284967,-2.8536098254999933,0.5013035546747251,be6a3b8bbab,Hottiepirate,17.0,1875.949951171875,-958.4400024414062,15.930000305175781,-15698.199462890625,-4615.299987792969,-252.80000686645508,-1836.3999938964844,-2166.7999267578125,1446.6999816894531,255.0,255.0,False,0.05778436936940934,-2.8588120906032217,0.0483906267082878,True,226.35274824019402,True,6,4,False,,76561198079786240,Dean,8.0,3150.85009765625,-476.29998779296875,17.059999465942383,-3528.3999633789062,-12409.200439453125,2.0000000298023224,0.09999999776482582,0.5000000074505806,2287.5,255.0,220.0,False,0.01673546331280589,-1.7830551954164349,1.2637122244436666e-05,True,10,False,10,0.0,False,,enpitsu,76561198039309853,25,1961.5999755859375,958.780029296875,17.020000457763672,-17873.599853515625,-14475.10009765625,2.199999988079071,0.09999999776482582,0.0,-0.29999999329447746,255.0,128.0,False,0.01677291368972019,-2.4609118725538686,4.734457325180792e-06,True,2,46.35274824019402,True,4,False,,games5425898691,bf81d8692db,19.0,944.6599731445312,2833.429931640625,17.010000228881836,-14040.10009765625,-5615.8001708984375,2.0000000298023224,0.0,-0.19999999552965164,-1.0999999940395355,255.0,128.0,,0.009573226605291613,-2.7612911345505298,1.3169567506447714e-05,True,8,False,10,232.0,False,
45,2920,81.0,False,False,0,6681.883923440405,-789.1799926757812,-1541.030029296875,95.43000030517578,-17568.00048828125,5773.0999755859375,3672.60009765625,-186.00000381469727,-3174.5001220703125,-5087.900085449219,0.0,-0.19102163831463465,1.9038663952621797,-0.5337869074853246,be6a3b8bbab,Hottiepirate,17.0,-735.989990234375,-1681.7099609375,24.1200008392334,-19721.600341796875,2232.7000427246094,2575.8999633789062,733.8999938964844,-1936.9999694824219,404.0999984741211,128.0,0.0,,0.02423913101121082,2.9482725641503356,-0.009229010865236727,True,187.0,False,7,4,False,,76561198079786240,Dean,8.0,3390.419921875,-2841.6201171875,55.33000183105469,2377.2000122070312,-18489.599609375,-2025.5000305175781,2256.4999389648438,55.0,-463.3000183105469,255.0,0.0,,-0.44536192280231734,-1.4481757167262828,0.011276641306995128,True,12,False,12,,False,,enpitsu,76561198039309853,25,-708.2999877929688,-648.3300170898438,17.030000686645508,-18350.699462890625,-13556.700439453125,5.099999904632568,0.3999999910593033,0.3999999910593033,405.8000183105469,255.0,128.0,,0.01678686323113416,-2.4720052731982056,-0.0001290652529934161,True,2,0.0,False,5,False,,games5425898691,bf81d8692db,19.0,-1327.18994140625,1925.280029296875,17.010000228881836,-19486.300048828125,-7789.000244140625,1.899999976158142,0.0,-0.19999999552965164,0.0,255.0,,,0.009573227238622323,-2.761324144184538,1.30117174840735e-05,True,8,False,10,181.0,False,
46,2928,81.0,False,False,0,6509.889179753094,-1284.27001953125,-1358.300048828125,180.19000244140625,-17838.299560546875,13890.30029296875,5050.400085449219,3041.300048828125,-3827.9000854492188,-3477.9998779296875,0.0,-0.49760062492068907,0.650193715504122,-1.2945372145715297,be6a3b8bbab,Hottiepirate,17.0,-1241.3800048828125,-1462.1600341796875,80.66000366210938,-16850.0,10734.599609375,378.6000061035156,-5070.5999755859375,1732.4000549316406,-1239.8999786376953,128.0,0.0,,0.3161128154643467,2.7501804059129156,0.946184838394215,True,187.0,False,8,5,False,,76561198079786240,Dean,8.0,3410.760009765625,-3442.179931640625,16.860000610351562,-2748.0999755859375,-18124.49951171875,47.39999771118164,-32.200000286102295,-6.200000047683716,-1855.0,255.0,4.0,,0.01844088058603671,-1.772348361728543,-0.0007758239259290874,True,12,False,12,,False,,enpitsu,76561198039309853,25,-1253.5699462890625,-1090.510009765625,77.29000091552734,-17472.900390625,-14465.699462890625,3732.2000122070312,919.8999786376953,-1125.199966430664,262.39999771118164,255.0,255.0,,0.10763346912504183,-2.4370112856388264,0.0004710436675664513,True,3,0.0,False,6,False,,games5425898691,bf81d8692db,19.0,-1994.800048828125,1663.93994140625,17.010000228881836,-19672.80029296875,-7289.89990234375,1.899999976158142,0.0,-0.3999999910593033,-54.099998474121094,255.0,128.0,,0.009558531560315364,-2.791618347662742,8.010735112841053e-06,True,8,False,10,181.0,False,
47,2930,81.0,False,False,1,3851.5558529270106,1395.1099853515625,1320.9200439453125,235.94000244140625,13389.200439453125,11847.39990234375,15014.000244140625,5861.5997314453125,1162.699966430664,-537.9000091552734,1.0,0.5909263211562888,-0.667869391101944,-1.6051446955066004,76561198039309853,enpitsu,25.0,1363.3699951171875,1193.6700439453125,99.68000030517578,13423.1005859375,18464.300537109375,2782.6998901367188,-5070.199890136719,1533.699951171875,1479.9000549316406,255.0,255.0,,-0.2645481576874194,2.3965491510561647,-0.03009954775397284,True,0.0,False,6,3,False,,bf81d8692db,games5425898691,19.0,1994.800048828125,-1663.93994140625,17.010000228881836,19672.80029296875,7289.89990234375,1.899999976158142,-0.0,0.3999999910593033,-54.099998474121094,255.0,128.0,,-0.009558531560315364,2.791618347662742,8.010735112841053e-06,True,8,False,10,181.0,False,,Hottiepirate,be6a3b8bbab,17,1241.3800048828125,1462.1600341796875,80.66000366210938,16850.0,-10734.599609375,378.6000061035156,5070.5999755859375,-1732.4000549316406,-1239.8999786376953,128.0,0.0,,-0.3161128154643467,-2.7501804059129156,0.946184838394215,True,5,187.0,False,8,False,,Dean,76561198079786240,8.0,-3410.760009765625,3442.179931640625,16.860000610351562,2748.0999755859375,18124.49951171875,47.39999771118164,32.200000286102295,6.200000047683716,-1855.0,255.0,4.0,,-0.01844088058603671,1.772348361728543,-0.0007758239259290874,True,12,False,12,,False,
48,3024,85.0,False,False,1,2596.6695864108747,3364.949951171875,4335.64990234375,114.69000244140625,-5884.7998046875,438.4000015258789,8812.100219726562,-752.9000091552734,-5145.10009765625,-2993.2998657226562,1.0,-0.09948948357727873,0.7542147461106871,-2.9078159107496706,76561198039309853,enpitsu,25.0,3201.199951171875,4146.10009765625,17.049999237060547,-8123.599853515625,7414.5001220703125,2.5999999046325684,-1.1999999731779099,-1.7000000178813934,0.0,0.0,128.0,,-0.017206780158825916,0.7398010363053816,1.118160871508906e-05,True,255.0,False,6,4,False,,bf81d8692db,games5425898691,19.0,2183.25,3051.22998046875,17.010000228881836,-14786.099853515625,-5439.4000244140625,2.0000000298023224,-0.7000000029802322,-0.19999999552965164,50.900001525878906,255.0,128.0,,-0.009594084675683713,-0.35966404828933746,-8.17535220196765e-05,True,8,False,10,243.0,False,,Hottiepirate,be6a3b8bbab,17,3461.60009765625,3734.280029296875,17.0,-7006.099853515625,13183.299560546875,3.0000001192092896,-0.3999999910593033,0.7999999821186066,151.8000030517578,255.0,128.0,,-0.00956053996410159,1.0648354138714216,-0.00012889945844755778,True,6,145.0,False,8,False,,Dean,76561198079786240,8.0,464.5299987792969,4855.06005859375,17.059999465942383,3360.2999877929688,-414.59999084472656,1.2999999523162842,0.5999999865889549,-0.7000000029802322,40.300002098083496,239.0,128.0,,-0.016657204857012754,-3.0222645817861,-8.166258757224802e-05,True,12,False,12,31.0,False,
49,3074,87.0,False,False,0,9658.671769156845,-2325.97998046875,-4412.22998046875,620.6099853515625,-5420.5999755859375,7839.89990234375,12412.5,1347.7999877929688,5745.3997802734375,-1083.0999755859375,0.0,-1.1528942438760084,-0.0938715720050327,-2.48016141561472,76561198079786240,Dean,8.0,-2284.7099609375,-4450.35009765625,461.8599853515625,-12770.799560546875,3360.1998901367188,3020.7000732421875,-3031.9000244140625,1242.0999908447266,-305.40000915527344,128.0,128.0,,-0.6270942145331826,2.918221708691312,0.01380397059993038,True,1.0,False,14,12,4,,be6a3b8bbab,Hottiepirate,17.0,-2048.6298828125,-5100.919921875,155.58999633789062,9114.600219726562,284.6999931335449,-2352.5999450683594,838.8999938964844,-136.70000076293945,196.20000839233398,255.0,128.0,,0.2318840690036249,0.015750143970961434,-1.4999323403049987,True,6,False,8,145.0,False,,enpitsu,76561198039309853,25,-2827.260009765625,-4332.2001953125,208.7899932861328,8940.800170898438,-4171.199951171875,3241.099853515625,-326.19998931884766,-559.0000152587891,381.1000061035156,255.0,255.0,,-0.4419819474378005,-0.2428023049429201,-0.058207034914309265,True,5,181.73984497080568,True,8,False,,games5425898691,bf81d8692db,19.0,-1246.5799560546875,-937.9299926757812,17.010000228881836,-1883.800048828125,13936.500244140625,2.199999988079071,0.0,0.0,1416.6999816894531,255.0,232.0,,0.009591179881805346,1.7245373250573686,0.00015718189139870506,True,8,False,10,243.0,False,
50,3170,90.0,False,False,0,7644.209886997326,-3938.47998046875,-1872.6500244140625,930.3300170898438,3706.9000244140625,17775.2001953125,-7605.3997802734375,-2865.1998901367188,5220.30029296875,-733.4999847412109,0.0,0.6964554230391061,0.5227519462390161,-2.1237656511009266,76561198079786240,Dean,8.0,-3919.43994140625,-1986.9200439453125,942.5,6345.10009765625,14019.599609375,895.8999633789062,-1649.9000549316406,93.10000419616699,5245.8001708984375,255.0,32.0,True,-0.41038776328964666,2.847636164365768,1.582896956604286,True,,False,16,13,4,,be6a3b8bbab,Hottiepirate,17.0,-2817.419921875,-2600.10009765625,17.010000228881836,-370.29998779296875,12056.300048828125,1.899999976158142,0.0,-0.7000000029802322,-39.20000076293945,255.0,128.0,,0.009521225555117592,1.5964587077160768,8.40260507852273e-05,True,6,False,8,152.0,False,,enpitsu,76561198039309853,25,137.6199951171875,-2455.1201171875,17.059999465942383,-356.5999984741211,14095.2001953125,1.1999999731779099,-0.09999999776482582,-0.7000000029802322,-0.9000000357627869,255.0,,,0.016762629422976277,1.5959454130260027,5.813397799715654e-05,True,6,238.0,False,8,False,,games5425898691,bf81d8692db,19.0,-3156.4599609375,-71.98999786376953,17.010000228881836,11074.300537109375,2014.9000549316406,2.3999999463558197,0.19999999552965164,0.0,2381.6000366210938,255.0,255.0,,0.009539958704222746,0.23986423275437918,-2.948059342035464e-05,True,8,False,10,243.0,False,
51,3246,93.0,False,False,0,3654.5167742654967,-2886.739990234375,2075.2900390625,326.92999267578125,10676.400146484375,24832.2998046875,2127.2000122070312,-2226.999969482422,3668.0999755859375,-4193.299865722656,0.0,-1.0917960127568758,-0.08639839369341135,-1.2807853038782988,be6a3b8bbab,Hottiepirate,17.0,-2956.85009765625,1837.0400390625,171.02000427246094,1234.4000244140625,22762.099609375,3059.5001220703125,1650.8999633789062,-622.2999954223633,1718.800048828125,128.0,0.0,,-0.5092120672968703,1.7838137660668216,-0.1101210734971477,True,47.243122695594714,True,10,6,False,,76561198079786240,Dean,8.0,-2229.030029296875,1856.7900390625,17.059999465942383,9336.699829101562,10546.8994140625,1.2999999523162842,-0.3999999910593033,-0.5999999865889549,-379.7999954223633,255.0,128.0,False,0.016774435845360813,0.8097734771170382,0.00023368580359581413,True,14,4,16,,False,,enpitsu,76561198039309853,25,179.16000366210938,2953.489990234375,17.059999465942383,3090.4998779296875,20959.89990234375,1.2999999523162842,0.0,-0.19999999552965164,-0.09999999776482582,255.0,255.0,,0.016778161067542447,1.4243841798640466,2.413416564650142e-05,True,6,255.0,False,8,False,,games5425898691,bf81d8692db,19.0,-2894.64990234375,3906.280029296875,17.010000228881836,7442.0001220703125,19293.599853515625,1.899999976158142,-0.29999999329447746,-0.7000000029802322,-271.5999984741211,255.0,96.0,,0.009590427657890374,1.1998800304368855,-2.167859600589517e-05,True,8,False,10,169.0,False,
52,3277,94.0,False,False,1,9895.459391342387,1761.4599609375,-4717.5400390625,144.38999938964844,3913.5000610351562,2020.3999328613281,-8752.80029296875,-5040.899963378906,1407.7000427246094,-2933.800048828125,1.0,0.9637748708533744,0.4855276773197232,-1.108758191309462,bf81d8692db,games5425898691,19.0,1690.8900146484375,-4866.7001953125,180.52000427246094,-3999.5001220703125,-1827.5,198.70000839233398,-1648.3999633789062,5226.099853515625,-468.8999938964844,255.0,49.0,,0.9721824615832585,1.6006926935733092,1.9209000663228224,True,169.0,False,12,9,False,,76561198039309853,enpitsu,25.0,634.6799926757812,-4687.8798828125,95.62999725341797,15271.800537109375,-9240.499877929688,4202.099914550781,-0.0,-0.0,233.89999389648438,128.0,128.0,,-0.016942750246524307,-2.6702154967184275,-0.000723256085685051,True,6,False,10,239.0,False,,Hottiepirate,be6a3b8bbab,17,2945.0400390625,-4512.60009765625,190.41000366210938,-40.50000190734863,-22752.39990234375,-3364.89990234375,728.7999725341797,-2024.6000671386719,693.7999725341797,255.0,128.0,False,-0.05685755213835187,0.23487549270698171,1.0163743226684983,True,6,30.0,False,10,False,,Dean,76561198079786240,8.0,1058.7900390625,-2748.949951171875,17.059999465942383,-13886.400146484375,-1919.6000671386719,1.5999999642372131,-0.3999999910593033,-0.0,-1555.5999755859375,255.0,60.0,False,-0.016759011382984343,-0.09228177492276234,-2.0064810014445055e-05,True,14,4,16,31.0,False,
53,3318,96.0,False,False,0,1528.6333849938628,-2184.409912109375,4317.3701171875,213.63999938964844,10827.60009765625,-2258.5000610351562,-342.2999954223633,2878.9999389648438,39.40000057220459,-1480.0999450683594,0.0,0.09960279108466742,-2.288658200749268,0.13664180841466667,be6a3b8bbab,Hottiepirate,17.0,-2385.52001953125,4317.3798828125,150.94000244140625,6081.7999267578125,-5215.0,2277.5,-4579.599914550781,787.6999664306641,2942.0999145507812,128.0,255.0,False,-0.23891826304851516,-0.11985493270973281,-0.20831776709679048,True,0.0,False,12,7,False,,76561198079786240,Dean,8.0,-479.5,1413.6400146484375,17.059999465942383,-10416.8994140625,-4734.2999267578125,1.899999976158142,-0.09999999776482582,0.0,-2095.2000427246094,128.0,35.0,False,0.016857017546364882,-2.7669834615146454,-2.8311572458169556e-05,True,14,4,16,31.0,False,,enpitsu,76561198039309853,26,-2110.75,5102.93994140625,272.6000061035156,-800.6999969482422,-1.0999999940395355,2651.7001342773438,0.0,-822.3000335693359,-0.3999999910593033,255.0,255.0,False,-1.4911067604103088,0.21034566763445975,1.3614998085075931,True,6,239.0,False,10,False,,games5425898691,bf81d8692db,19.0,-1654.8599853515625,4896.93017578125,16.149999618530273,991.6999816894531,-6829.89990234375,105.29999732971191,135.2999973297119,-64.29999828338623,-673.6000061035156,255.0,128.0,,-0.00026155314913753504,-1.480206250567398,-0.010742210885175161,True,10,False,12,169.0,False,
54,3335,96.0,False,False,1,9340.828574516641,1559.4100341796875,-4177.240234375,102.95999908447266,-4054.89990234375,14061.8994140625,5411.5997314453125,1534.7000122070312,-5778.699951171875,-500.6999969482422,1.0,-0.1269271329779021,-2.5078021992054227,-1.3612741672319555,bf81d8692db,games5425898691,19.0,1552.510009765625,-4390.18017578125,17.010000228881836,-4694.800109863281,10619.7998046875,-0.09999999776482582,1.7000000178813934,-2.5999999046325684,-1155.6999969482422,255.0,0.0,,-0.00955550669318849,1.1153614430432213,-0.0005110377820275919,True,150.24166009246662,True,12,10,False,,76561198039309853,enpitsu,25.0,2196.93994140625,-5102.93994140625,527.989990234375,277.1999931335449,2.5,5225.0,0.09999999776482582,-2217.5,0.7999999821186066,255.0,0.0,False,1.4999129056741372,-2.9043311326657717,-1.3341964524737986,True,6,False,10,239.0,False,,Hottiepirate,be6a3b8bbab,17,2062.72998046875,-3984.5400390625,162.4600067138672,-4888.0999755859375,5054.2999267578125,-262.7000045776367,5024.800109863281,-151.49999618530273,-720.5000305175781,128.0,0.0,False,0.11699541055094859,-0.037308575734513155,1.2036199212766345,True,8,0.0,False,12,False,,Dean,76561198079786240,8.0,1100.3499755859375,-1574.56005859375,17.059999465942383,7294.7998046875,-9278.200073242188,1.899999976158142,0.09999999776482582,-0.09999999776482582,-2212.2000122070312,255.0,35.0,False,-0.01671919766582515,-2.182861325869751,-1.4318238649581924e-05,True,14,4,16,31.0,False,
55,3361,97.0,False,False,0,2336.429973001178,-1168.8800048828125,2819.56005859375,345.2799987792969,-562.0999908447266,-13026.99951171875,13672.5,4368.399963378906,-1306.300048828125,364.1999816894531,0.0,0.48082025978838794,2.402180259096315,-1.830883496142697,76561198079786240,Dean,8.0,-1108.8399658203125,2770.52001953125,164.39999389648438,1520.7000732421875,14241.800537109375,5743.499755859375,1256.8000030517578,-168.4000015258789,783.3999633789062,128.0,241.0,False,-0.3258548927554868,1.6479098624891722,-0.024938529597670595,False,3.0,False,18,14,6,,be6a3b8bbab,Hottiepirate,17.0,-1780.6300048828125,3556.8701171875,16.920000076293945,-3666.0000610351562,-3473.2998657226562,22.799999713897705,20.69999933242798,-6.600000262260437,-371.8000030517578,255.0,128.0,False,0.00844338716871488,-2.449091034103634,0.0007120353427580763,True,8,False,12,0.0,False,,enpitsu,76561198039309853,25,-1710.3299560546875,5102.93994140625,736.3900146484375,7803.4002685546875,-2.5,-5469.000244140625,0.0,2493.9999389648438,-0.09999999776482582,255.0,128.0,False,0.626726677842836,0.020621192256298753,1.5829279280914235,True,6,239.0,False,10,False,,games5425898691,bf81d8692db,19.0,-1200.6199951171875,2988.010009765625,137.4600067138672,4035.2999877929688,-18219.599609375,2221.0000610351562,-1865.8999633789062,-345.6999969482422,-52.199997901916504,255.0,128.0,,-0.6931196538589535,-1.410194619823765,0.01371100364343004,True,10,False,14,89.6696260206161,True,
56,3479,101.0,False,False,0,7561.404257647435,-1415.75,-2403.52001953125,111.33999633789062,-13666.8994140625,-4590.4998779296875,-9046.900024414062,791.8000030517578,-4743.399963378906,-2746.199951171875,0.0,0.1973203918746064,2.1773267902067954,-2.5433422596879245,be6a3b8bbab,Hottiepirate,17.0,-1243.8699951171875,-2434.8798828125,90.5199966430664,-8375.10009765625,-12732.39990234375,2318.0999755859375,-1372.8999328613281,-5307.7001953125,-439.0999984741211,128.0,0.0,,0.02857107141018368,-1.85873912689032,0.5939419180177095,,0.0,False,14,9,False,,76561198079786240,Dean,8.0,1418.18994140625,-572.1400146484375,87.61000061035156,9039.000244140625,-13152.2998046875,-691.6000366210938,3813.2000732421875,1057.3999786376953,-897.0999908447266,255.0,128.0,,-0.7619469156259647,-0.35406763815597597,-0.8913015874978832,True,16,6,20,31.0,False,,enpitsu,76561198039309853,25,-1573.9100341796875,-2196.56005859375,162.2100067138672,1558.8999938964844,-22946.4990234375,-163.4000015258789,3421.9000244140625,4272.5,534.0000152587891,255.0,255.0,,0.7933428680550269,-2.5067271834313334,-2.0263718683374923,True,9,65.0,False,14,False,,games5425898691,bf81d8692db,19.0,-305.7300109863281,62.040000915527344,48.38999938964844,-4344.5001220703125,-15287.900390625,-2193.0999755859375,1951.7999267578125,-567.599983215332,-0.09999999776482582,255.0,128.0,,-0.3730475456759949,-1.8537826254474545,-0.00044345105046778065,True,12,False,16,107.0,False,
