,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,team_mate_handbrake
72,4836,150,False,False,1,9479.49124699075,2444.3798828125,-4212.18017578125,99.02999877929688,8852.5,11287.5,724.3000030517578,-1202.3999786376953,770.5999755859375,-2033.6000061035156,1.0,0.5038684556843966,0.7914070862432815,-0.06042756218737518,5417135860859824013,tricaespinhas,12.0,2310.989990234375,-4383.39990234375,16.989999771118164,7757.39990234375,8384.199829101562,2.7000001072883606,-0.09999999776482582,-0.09999999776482582,2114.199981689453,255.0,255.0,,-0.00954938896218947,2.289870450133985,0.00014359181761980697,True,77.86952239723615,True,28,6,22,,4836773994170625710,shakz_m2855,14.0,1169.6500244140625,-5005.6298828125,21.360000610351562,-960.9999847412109,6958.499755859375,-2040.7000732421875,5209.0997314453125,770.2999877929688,-1515.5000305175781,255.0,0.0,-0.16539397659138097,1.400308090306694,-0.027965389427680194,True,,False,24,12,36,,enpitsu,76561198039309853,25.0,2963.81005859375,-4517.75,90.88999938964844,5455.0,15750.50048828125,2532.899932861328,-5469.4000244140625,-302.7000045776367,493.69998931884766,255.0,255.0,,-0.49314165063004145,2.436151243785575,-0.5057843340934619,True,,False,28,23,False,,games5425898691,bf81d8692db,20.0,3040.89990234375,-3893.1201171875,17.010000228881836,-13512.80029296875,-7873.2000732421875,0.29999999329447746,-0.3999999910593033,-0.0,-1924.4000244140625,255.0,0.0,,-0.009607490411538112,-0.4760540393945454,-8.379973063336437e-05,True,28,4,32,251.86952239723615,True,,
73,4841,151,False,False,0,1980.818515398154,-2532.22998046875,4023.580078125,135.74000549316406,21958.89892578125,-3980.0,12568.199462890625,2592.60009765625,-4766.600036621094,-2560.7000732421875,0.0,-0.3654054930630366,-1.3833200783918809,0.3696696604733232,bf81d8692db,games5425898691,20.0,-2685.1201171875,4016.090087890625,14.25,14320.30029296875,2320.800018310547,-108.10000419616699,200.30000686645508,-65.39999961853027,-2522.899932861328,255.0,0.0,,0.0005024843872082713,0.11831985273916587,0.02190120161173944,True,236.1925160628493,True,32,4,28,,76561198039309853,enpitsu,25.0,-3101.6298828125,4123.47998046875,102.8499984741211,-5567.80029296875,-15758.900146484375,-163.50000381469727,5465.8001708984375,285.2000045776367,541.5999984741211,128.0,128.0,0.5027521943177512,2.5478062072191365,-2.7435760703404983,True,,False,23,False,28,,shakz_m2855,4836773994170625710,14.0,-1167.800048828125,4871.68017578125,16.270000457763672,-425.60001373291016,-8659.500122070312,146.19999885559082,136.19999885559082,-5.099999904632568,-405.9000015258789,249.0,128.0,,0.0014932588542763978,-1.649395069593945,0.0008880618260901396,True,,False,36,24,12,,tricaespinhas,5417135860859824013,12.0,-2415.56005859375,4218.14013671875,17.06999969482422,-4849.2999267578125,-11584.200439453125,-43.80000114440918,171.00000381469727,-88.69999885559082,2246.300048828125,255.0,233.0,,0.004462168865930738,-1.906370935585911,-0.0001986607813548888,True,22,6,28,62.19251606284932,True,,
74,4946,154,False,False,0,4741.242592671968,3205.35009765625,2761.280029296875,218.3800048828125,-5812.39990234375,21781.99951171875,9165.399780273438,1662.2000122070312,-5166.5997314453125,2557.7999877929688,0.0,-0.2485635736691799,-1.0464516132596502,-1.828869468722811,bf81d8692db,games5425898691,20.0,3214.18994140625,2634.389892578125,83.33999633789062,17968.399658203125,14097.2998046875,2556.7999267578125,-5063.500061035156,2081.4999389648438,527.5,255.0,237.0,,0.5510541675489419,0.5828323920811125,-0.314486461152427,True,106.0,False,36,4,31,,76561198039309853,enpitsu,25.0,-2060.77001953125,-882.010009765625,17.059999465942383,17490.50048828125,-4997.0001220703125,1.7000000178813934,-1.1999999731779099,0.09999999776482582,1730.2999877929688,255.0,255.0,0.016786228861135625,-0.23917302431079412,0.00019447585508077973,True,213.0,False,24,False,28,,shakz_m2855,4836773994170625710,14.0,3117.050048828125,3261.419921875,17.0,-5992.39990234375,-3990.5999755859375,2.3999999463558197,-1.1999999731779099,-0.09999999776482582,-93.10000419616699,255.0,235.0,False,0.009515417826328101,-2.970250487471558,0.00035695168720395324,True,0.0,False,38,26,12,,tricaespinhas,5417135860859824013,13.0,3019.449951171875,2448.030029296875,17.010000228881836,17102.39990234375,4405.400085449219,2.3000000417232513,-1.2999999523162842,-0.09999999776482582,1782.2999572753906,255.0,255.0,,0.009572474948017648,0.2988387261694373,0.0001589876725674918,True,26,6,28,22.0,False,,False
75,5026,157,False,False,1,8532.70043481539,-1918.1500244140625,-2915.280029296875,196.52999877929688,1150.199966430664,359.59999084472656,12246.8994140625,5859.6002197265625,-311.49999618530273,-1252.0999908447266,1.0,-0.541508016961086,-1.2469038319051988,-1.2181130937116653,4836773994170625710,shakz_m2855,14.0,-1949.9000244140625,-3011.8701171875,93.38999938964844,-6645.999755859375,13445.999755859375,692.9000091552734,-4357.60009765625,-3355.7000732421875,-15.800000429153442,255.0,52.0,False,-0.5473333214707059,-2.230658081861983,-3.112964673813691,True,31.0,False,40,12,27,,5417135860859824013,tricaespinhas,13.0,-1296.72998046875,-4351.7099609375,17.010000228881836,9900.10009765625,7655.9002685546875,0.3999999910593033,-0.3999999910593033,-0.3999999910593033,2295.8999633789062,255.0,255.0,-0.009564188008327165,2.428037720079561,5.86016191208335e-05,True,212.6382365252382,True,26,6,28,,enpitsu,76561198039309853,25.0,-1880.280029296875,-2740.360107421875,155.49000549316406,-16225.50048828125,-10442.7001953125,2934.1000366210938,-5076.400146484375,825.8000183105469,144.49999809265137,128.0,128.0,False,0.08973537393778148,-0.5801201276629072,0.12243885431609211,True,135.0,False,30,24,False,,games5425898691,bf81d8692db,20.0,-3312.969970703125,-1679.739990234375,17.0,8681.599731445312,10893.1005859375,3.400000035762787,0.9000000357627869,1.0000000149011612,-387.2999954223633,255.0,128.0,,-0.009583598860995555,2.2755704944097173,0.00010939965499376126,True,32,4,36,106.0,False,,False
76,5128,161,False,True,0,2056.3247235093063,730.6400146484375,3882.02001953125,725.8099975585938,-13512.2998046875,29250.10009765625,435.99998474121094,-469.00001525878906,-571.3999938964844,-107.5,0.0,-0.6108121491631507,1.4955408858390418,-1.0792707936321142,bf81d8692db,games5425898691,20.0,777.1199951171875,3755.969970703125,660.5399780273438,-5654.6002197265625,14787.39990234375,4128.599853515625,-4142.900085449219,-166.8000030517578,3613.599853515625,255.0,128.0,,-0.35431309437599245,1.9867885019167897,0.49754487576126694,True,79.606270897773,True,38,4,33,,76561198039309853,enpitsu,25.0,1101.4200439453125,3559.239990234375,394.6600036621094,-18493.499755859375,-742.3999786376953,1073.3000183105469,-1554.4999694824219,-402.40001678466797,-671.6000366210938,255.0,0.0,-0.6095008125300827,2.120401583670327,0.4827027727428702,True,0.0,False,25,False,32,,shakz_m2855,4836773994170625710,14.0,2352.1298828125,3889.949951171875,17.010000228881836,-13500.699462890625,2825.4000854492188,2.3000000417232513,0.5000000074505806,-0.09999999776482582,2200.0999450683594,255.0,255.0,,0.009581016249690164,3.0012378465481198,4.580465692973332e-05,True,48.0,False,40,28,12,,tricaespinhas,5417135860859824013,12.0,754.27001953125,4023.010009765625,445.3599853515625,963.3000183105469,1649.9000549316406,1025.1000213623047,-986.1000061035156,-5409.1998291015625,132.2000026702881,,128.0,,0.08461818220217017,-1.7478165379232526,-1.1242260366748116,True,26,8,30,185.60627089777302,True,,
77,5237,165,False,False,1,5639.722961719736,2386.35009765625,-299.239990234375,142.4199981689453,-685.6999969482422,17349.000244140625,3565.5999755859375,-2915.10009765625,4995.0,-1597.2000122070312,1.0,0.46199659009949545,2.2486486486973014,1.202451499343776,4836773994170625710,shakz_m2855,14.0,2460.179931640625,-448.6600036621094,17.010000228881836,-7958.4002685546875,6106.7999267578125,2.3000000417232513,-1.7000000178813934,2.3000000417232513,-2039.6000671386719,255.0,0.0,,-0.009599110342517514,0.6574425813218719,-0.0003501181705071546,True,31.0,False,40,12,28,,5417135860859824013,tricaespinhas,12.0,892.030029296875,-2857.56005859375,17.010000228881836,-3769.5999145507812,16632.39990234375,0.3999999910593033,0.29999999329447746,-2.0000000298023224,643.6000061035156,255.0,128.0,-0.009583713757278966,1.2937949251671952,-0.0002278447248532915,True,163.0,False,26,8,30,,enpitsu,76561198039309853,25.0,3457.22998046875,-948.1500244140625,17.030000686645508,-1394.7000122070312,22957.60009765625,0.7999999821186066,-0.0,0.19999999552965164,0.09999999776482582,255.0,255.0,,-0.01677785748750775,1.5101000910302274,-1.7343962891542202e-05,True,147.19897652441458,True,32,26,False,,games5425898691,bf81d8692db,19.0,55.220001220703125,-5011.02978515625,17.010000228881836,-2245.0999450683594,8627.100219726562,2.5,-0.19999999552965164,0.19999999552965164,-2468.8999938964844,255.0,6.0,,-0.009509617859687831,1.3554915914152823,-1.593722661377959e-05,True,34,4,38,0.0,False,,
78,5295,167,False,False,0,8285.201944456172,-2373.47998046875,-3012.39990234375,124.55000305175781,-11067.2998046875,-7178.900146484375,5105.0,4968.2000732421875,432.5,-3336.0000610351562,0.0,-0.3121692045210522,-2.3581409999398106,1.7358065318280276,76561198039309853,enpitsu,25.0,-2163.2900390625,-2996.489990234375,22.0,-8117.0001220703125,-8508.800048828125,3002.9000854492188,0.19999999552965164,-0.09999999776482582,-2226.199951171875,255.0,0.0,,0.016885468016769854,-2.388025622012931,-1.9754285322790016e-05,True,99.0,False,34,False,27,,bf81d8692db,games5425898691,19.0,-12.619999885559082,1700.25,104.36000061035156,-245.0,-20221.500244140625,-152.10000038146973,5499.69970703125,-54.000000953674316,4.099999964237213,255.0,128.0,-0.3363468883720605,1.5612338790122922,3.1408172163138763,True,0.0,False,37,4,42,,shakz_m2855,4836773994170625710,14.0,-3003.949951171875,-2220.75,16.989999771118164,-8415.2001953125,-11091.99951171875,4.799999892711639,-0.19999999552965164,-0.29999999329447746,-2160.0,255.0,0.0,,0.009579823098341132,-2.2817836537639726,-4.0936622590127425e-05,True,0.0,False,40,28,12,,tricaespinhas,5417135860859824013,12.0,675.5,-784.77001953125,17.010000228881836,-4038.800048828125,-17577.900390625,2.3000000417232513,0.09999999776482582,0.09999999776482582,-1980.2999877929688,255.0,0.0,,0.009569725781594984,-1.8692255853739506,1.9528439258273398e-05,True,26,8,30,132.0,False,,
79,5335,169,False,False,0,9601.551414348218,-3870.2900390625,-3989.260009765625,203.7899932861328,6670.4998779296875,1959.7000122070312,4239.5001220703125,3651.6000366210938,380.40000915527344,-581.3000106811523,0.0,-0.10629563045334009,2.7577788562677354,0.010672472984961833,76561198039309853,enpitsu,25.0,-3781.43994140625,-3998.81005859375,29.3799991607666,4194.200134277344,-4603.900146484375,-197.19999313354492,579.1999816894531,-257.7000045776367,2466.0000610351562,255.0,255.0,,0.04646095717033613,-0.817220334689878,-0.3008680748561304,True,99.0,False,34,False,28,,bf81d8692db,games5425898691,19.0,-47.810001373291016,-1313.47998046875,97.18000030517578,-262.60000228881836,-22767.80029296875,-152.10000038146973,5499.6002197265625,-64.40000057220459,0.0,255.0,128.0,-0.33583414888793245,1.5590382572318415,-3.141549491662943,True,61.0,False,39,4,44,,shakz_m2855,4836773994170625710,14.0,-3934.6298828125,-1443.3599853515625,38.56999969482422,3518.900146484375,15599.3994140625,-1486.6999816894531,-297.2999954223633,-1497.4000549316406,207.19999313354492,255.0,128.0,,0.0975565598596741,1.3451924506923059,0.40580228734321816,False,0.0,True,40,28,12,,tricaespinhas,5417135860859824013,12.0,-1407.27001953125,-1486.3599853515625,17.010000228881836,-15278.299560546875,-2307.2999572753906,2.0999999344348907,2.3000000417232513,0.29999999329447746,583.6000061035156,242.0,128.0,,0.009604069950675755,-2.9742800506058242,6.363724450583545e-05,True,26,8,30,132.0,False,,
80,5391,171,False,False,0,8984.787483104245,-2636.570068359375,-3674.580078125,181.17999267578125,-4136.700134277344,11653.299560546875,6515.5999755859375,3493.2998657226562,4542.900085449219,1776.9000244140625,0.0,-0.4168832492620195,0.5326297639925116,-2.83664089768389,76561198039309853,enpitsu,25.0,-2573.969970703125,-3768.929931640625,104.33000183105469,-4978.900146484375,11700.799560546875,1567.5,-3382.5,-4062.0999145507812,-1519.1000366210938,255.0,255.0,,0.6220193095799768,2.0561030540397947,-0.4067591837223491,True,238.0,False,36,False,29,,bf81d8692db,games5425898691,19.0,-752.2000122070312,-4736.5498046875,17.010000228881836,-6255.9002685546875,87.70000457763672,2.5,0.29999999329447746,1.0000000149011612,-2279.1000366210938,255.0,0.0,0.009575753983660295,3.1364188335018106,-3.0166733253150295e-05,True,92.0,False,40,4,44,,shakz_m2855,4836773994170625710,14.0,-3151.93994140625,46.22999954223633,17.010000228881836,1130.8000183105469,-8120.8001708984375,2.3999999463558197,0.0,1.1999999731779099,2199.1000366210938,255.0,255.0,,0.009520012207819105,-1.4357876815543795,0.00023069200054911181,True,255.0,False,40,28,12,,tricaespinhas,5417135860859824013,12.0,-2823.52001953125,-2614.7099609375,17.010000228881836,7944.89990234375,-337.40001678466797,2.7000001072883606,-0.09999999776482582,0.0,2788.9999389648438,255.0,255.0,,0.00953782018648098,0.05615159275813526,-5.056782675934941e-05,True,26,8,30,132.0,False,,
81,5440,172,False,False,0,7170.964412052798,-3318.77001953125,-1609.2900390625,332.20001220703125,3770.5999755859375,15705.2001953125,3678.2998657226562,5734.2999267578125,1716.9000244140625,411.19998931884766,0.0,-0.7880520405358383,1.1111176277673052,1.3366876507547831,76561198039309853,enpitsu,25.0,-3383.969970703125,-1690.47998046875,160.27999877929688,-1919.6000671386719,17114.7998046875,271.9000053405762,-5124.0997314453125,1020.8999633789062,-663.7000274658203,255.0,0.0,,1.046269938584293,2.0699451148867003,0.9609773750354536,True,211.0,False,38,False,31,,bf81d8692db,games5425898691,19.0,-1555.8699951171875,-3492.260009765625,17.010000228881836,10755.2001953125,5903.900146484375,2.3999999463558197,0.0,0.0,-2347.2999572753906,255.0,0.0,0.009558418812542198,0.4363879775319757,-1.9168811607785637e-05,True,122.0,False,40,4,44,,shakz_m2855,4836773994170625710,14.0,-3471.6201171875,-1431.7099609375,234.3699951171875,-3964.5001220703125,-11748.499755859375,2790.4998779296875,48.60000133514404,-74.80000019073486,4654.89990234375,255.0,255.0,,0.01895046090475951,-0.6999602225037553,0.02181698465315003,True,233.03432262072002,True,42,28,14,,tricaespinhas,5417135860859824013,12.0,-3230.2900390625,-1531.31005859375,126.5,-14830.10009765625,2168.8999938964844,1247.3999786376953,189.50000762939453,511.89998626708984,3377.3001098632812,128.0,128.0,,-0.7155142738335808,3.085118740640638,1.41423352854286,True,27,8,32,112.0,False,,
82,5525,175,False,False,1,7677.405633149141,2275.02001953125,-2412.5400390625,129.42999267578125,-4232.300109863281,-24950.400390625,946.9000244140625,4037.9000854492188,-1421.300048828125,-3283.0999755859375,1.0,0.00010972370356277833,1.0782820098999109,-3.1339265629230795,5417135860859824013,tricaespinhas,12.0,2308.659912109375,-2143.56005859375,80.87999725341797,-1167.2000122070312,-21406.4990234375,2237.899932861328,1151.2999725341797,5353.499755859375,513.1000137329102,255.0,255.0,,-0.0597512240109705,-1.4351490957352142,-0.589188967722108,True,0.0,False,34,8,29,,4836773994170625710,shakz_m2855,14.0,3409.639892578125,868.9199829101562,91.87999725341797,-3475.10009765625,-18795.6005859375,-145.600004196167,5470.7000732421875,-562.7000045776367,65.79999923706055,255.0,128.0,0.7809044262468565,1.5774092138021658,3.0654447815057773,True,107.0,False,29,14,44,,enpitsu,76561198039309853,25.0,2647.39990234375,-2189.889892578125,46.150001525878906,-14062.39990234375,-11539.3994140625,3460.4998779296875,284.6999931335449,-302.39999771118164,2171.199951171875,255.0,255.0,False,-0.025452392106135105,-0.8284064866580959,0.0007528437194385581,True,123.65818517438828,True,40,33,False,,games5425898691,bf81d8692db,20.0,-67.36000061035156,-1094.1800537109375,16.989999771118164,-2772.6998901367188,-22590.70068359375,9.399999976158142,-0.09999999776482582,-0.7999999821186066,-1611.9999694824219,255.0,0.0,,-0.009589271044527975,-1.4093376982544292,-0.00020940106211462799,True,42,4,46,134.0,False,,
83,5599,178,False,False,1,10006.240567092424,1488.8900146484375,-4848.66015625,1318.68994140625,-13673.800048828125,6282.8997802734375,4975.299987792969,5589.69970703125,920.8000183105469,1976.4999389648438,1.0,-0.17265894313339453,-0.8080090305788046,-0.5590178549022855,5417135860859824013,tricaespinhas,12.0,1641.5999755859375,-4920.1201171875,1228.5899658203125,-8784.000244140625,8951.500244140625,5559.5001220703125,1985.8000183105469,-2856.400146484375,-1335.0999450683594,128.0,54.0,,0.5313333651712815,0.15040344184125876,0.3621135510819916,True,0.0,False,36,8,31,,4836773994170625710,shakz_m2855,14.0,3032.510009765625,-4128.02001953125,17.010000228881836,-9251.400146484375,-13476.700439453125,2.0999999344348907,-0.5999999865889549,-1.7000000178813934,-809.3000030517578,128.0,118.0,-0.009611174945556328,-0.9107497264067093,0.00015934766828011596,True,255.0,False,30,14,44,,enpitsu,76561198039309853,25.0,-728.8800048828125,-4752.9501953125,17.059999465942383,2582.0001220703125,4273.999938964844,1.2999999523162842,0.5999999865889549,0.5000000074505806,-1206.3999938964844,255.0,0.0,False,-0.016612531235487372,2.4276619360876754,0.00021314080623502943,True,123.0,False,40,34,False,,games5425898691,bf81d8692db,20.0,-1748.0400390625,-1122.52001953125,17.010000228881836,15036.8994140625,643.4999847412109,2.3000000417232513,-0.0,0.09999999776482582,-2051.3999938964844,255.0,0.0,,-0.009576737424207584,-3.1166191072861587,1.529230399355154e-05,True,42,4,46,134.0,False,,
84,5673,181,False,False,0,3448.363877360079,1997.8599853515625,3264.68994140625,342.3999938964844,-10106.699829101562,17783.599853515625,4277.799987792969,-388.6000061035156,513.6999893188477,5965.30029296875,0.0,0.19692235024778534,-0.3862582953814393,1.936430612769094,bf81d8692db,games5425898691,20.0,2096.179931640625,3132.080078125,203.0500030517578,1018.3999633789062,17892.7001953125,3016.0000610351562,-2949.7000122070312,-2375.0,1575.8999633789062,255.0,60.0,,-0.514960334445802,2.7131744209233664,-0.5146238557017419,True,129.57458049507554,True,48,4,43,,76561198039309853,enpitsu,25.0,289.5400085449219,2191.8701171875,17.059999465942383,5987.19970703125,-12501.99951171875,1.1999999731779099,2.3999999463558197,-5.699999928474426,-987.3000335693359,255.0,255.0,0.016762870031084284,-1.1794448720149382,0.00011032586046567557,True,154.0,False,34,False,40,,shakz_m2855,4836773994170625710,14.0,-146.47999572753906,5224.39990234375,17.010000228881836,6068.0999755859375,461.8000030517578,2.0999999344348907,3.400000035762787,0.19999999552965164,-1208.0999755859375,,92.0,,0.00964271793216585,0.05349680802412663,4.7516031115344056e-05,True,255.0,False,44,30,14,,tricaespinhas,5417135860859824013,12.0,486.6400146484375,2622.320068359375,11.119999885559082,6057.19970703125,-2318.000030517578,910.4000091552734,212.80000686645508,172.70000457763672,794.4000244140625,255.0,255.0,,0.0039846782584191205,0.439086180012372,-0.013720212131540914,True,32,8,36,,False,,
85,5724,183,False,False,1,9407.581856752045,-538.760009765625,-4157.52978515625,104.08000183105469,3592.3001098632812,15217.7001953125,3947.9000854492188,-1719.7000122070312,1862.1000671386719,-1739.6000671386719,1.0,0.07378456198472655,-0.5127936496887221,1.6985811456298259,4836773994170625710,shakz_m2855,14.0,-535.3800048828125,-4354.2001953125,49.15999984741211,2643.800048828125,12973.399658203125,3536.6000366210938,-495.0,155.39999961853027,-1378.6000061035156,255.0,128.0,,-0.022482884027935964,1.9089715518250892,-0.0001462823502711903,True,200.0,False,46,14,30,,5417135860859824013,tricaespinhas,12.0,-1952.030029296875,-3812.969970703125,17.010000228881836,-13830.699462890625,-5784.89990234375,2.199999988079071,2.5,1.0999999940395355,-1240.5000305175781,255.0,0.0,-0.009600220342642983,-0.39280137428727535,-0.00017460207612955247,True,0.0,False,32,8,36,,enpitsu,76561198039309853,25.0,-844.52001953125,-2616.39990234375,17.059999465942383,11605.2001953125,-4499.100036621094,2.199999988079071,0.29999999329447746,-0.0,2677.0999145507812,255.0,255.0,False,-0.016732939366850646,-2.868322962607804,6.820558786266216e-05,True,154.0,False,40,34,False,,games5425898691,bf81d8692db,20.0,-2622.18994140625,-5081.4501953125,101.31999969482422,-7362.39990234375,2283.000030517578,-3686.9000244140625,3309.2999267578125,-2146.6000366210938,-1602.1000671386719,255.0,0.0,,-0.4527197858911305,0.34782114239087775,1.1144828760377696,True,44,4,48,108.6062884356386,True,,
86,5753,184,False,False,1,7479.512120913082,-134.9499969482422,-2268.1201171875,95.52999877929688,3564.4000244140625,16034.599609375,2030.3999328613281,-3129.2001342773438,2087.7999877929688,-240.40000915527344,1.0,0.12441603036967464,-0.8166090000906213,-0.8148790470729396,4836773994170625710,shakz_m2855,14.0,-98.5,-2630.409912109375,135.1999969482422,4568.699951171875,17230.10009765625,893.8999938964844,-2380.2999877929688,71.5999984741211,650.1999664306641,255.0,146.0,,0.47472967391614806,1.741965878840082,-0.06752965141703661,True,152.91956137585385,True,46,14,32,,5417135860859824013,tricaespinhas,12.0,-3206.330078125,-4481.669921875,17.510000228881836,-1513.3000183105469,-8916.500244140625,159.20000076293945,-757.9000091552734,281.3999938964844,3562.9000854492188,255.0,255.0,0.008361769895151428,-2.0267832930012815,-0.01787097303201122,True,0.0,False,32,8,36,,enpitsu,76561198039309853,25.0,-134.6199951171875,-1907.7900390625,75.1500015258789,-111.19999885559082,-740.9999847412109,2396.7999267578125,3396.300048828125,-711.3999938964844,14.40000057220459,0.0,0.0,False,0.12624654744381994,1.7768632690919683,-4.7726461082874596e-05,True,154.0,False,42,35,False,,games5425898691,bf81d8692db,20.0,-3094.929931640625,-3637.800048828125,16.989999771118164,2599.5001220703125,19950.899658203125,2.199999988079071,-0.0,-0.9000000357627869,-82.60000228881836,255.0,128.0,,-0.009598812109569997,1.7104826551061652,0.00011624852530246917,True,44,4,48,217.31043434912158,True,,False
87,5757,184,False,False,0,3243.65715998126,84.26000213623047,2048.010009765625,118.95999908447266,-7431.6998291015625,524.1999816894531,4376.199951171875,5288.0999755859375,-1829.9000549316406,2164.7999572753906,0.0,-0.6776287096499143,0.745954523985656,-0.6666474137141778,76561198039309853,enpitsu,25.0,135.6999969482422,1914.8699951171875,94.05000305175781,121.99999809265137,794.5999908447266,1776.6000366210938,-5384.0997314453125,1122.9000091552734,1.5999999642372131,0.0,0.0,False,-0.7709185775629842,-1.776122022218908,-0.0003072832533096093,True,154.0,False,42,False,35,,bf81d8692db,games5425898691,20.0,3043.669921875,3273.419921875,16.989999771118164,-3129.2999267578125,-21626.99951171875,2.199999988079071,0.0,0.9000000357627869,-6.000000238418579,255.0,128.0,0.009597963477009475,-1.7153098525893864,7.786119723735887e-05,True,204.85950954498782,True,44,4,48,,shakz_m2855,4836773994170625710,14.0,55.95000076293945,2468.090087890625,142.33999633789062,-4692.699890136719,-18121.400146484375,653.3999633789062,2347.7999877929688,-84.49999809265137,602.0000076293945,255.0,128.0,,-0.25800140621827383,-1.6748374630295768,-0.09187948578730037,True,140.46863657172008,True,46,32,14,,tricaespinhas,5417135860859824013,12.0,3177.8798828125,4589.14990234375,24.270000457763672,-4231.700134277344,4712.900085449219,176.39999389648438,79.40000057220459,-590.4000091552734,3021.7001342773438,255.0,255.0,False,0.04623521344737447,2.5492322710622224,-0.2133414427882458,True,32,8,36,0.0,False,,
88,5761,184,False,False,1,7124.1992838037595,45.75,-1933.280029296875,155.61000061035156,12169.100341796875,25233.701171875,-177.99999237060547,-696.2999725341797,-1073.0000305175781,-5335.5999755859375,1.0,1.0785585046685369,-0.8156959458311791,-0.25590542262094973,4836773994170625710,shakz_m2855,14.0,23.709999084472656,-2159.969970703125,147.50999450683594,4892.300109863281,17278.699951171875,200.6999969482422,1925.5999755859375,1910.8000183105469,4323.299865722656,255.0,128.0,,0.02620247291427,1.4562127673660878,-0.03489505046731704,True,127.88325170035006,True,46,14,32,,5417135860859824013,tricaespinhas,12.0,-3134.8798828125,-4619.47998046875,23.110000610351562,5808.699951171875,-2841.099853515625,-324.0999984741211,813.6000061035156,-246.70000076293945,2648.800048828125,255.0,255.0,-0.0694738703832354,-2.785729704241594,-0.1904274239441548,True,0.0,False,32,8,36,,enpitsu,76561198039309853,25.0,-138.8000030517578,-1912.050048828125,101.83000183105469,-441.3999938964844,1590.2000427246094,74.0999984741211,2113.699951171875,-2582.60009765625,4371.700134277344,128.0,0.0,False,1.1861637214423473,-1.654921557970967,2.9943911085362998,True,154.0,False,42,35,False,,games5425898691,bf81d8692db,20.0,-2989.239990234375,-2899.800048828125,16.989999771118164,3395.1998901367188,22748.00048828125,2.199999988079071,-0.29999999329447746,-2.3000000417232513,-209.3000030517578,255.0,68.0,,-0.009587648782109146,1.7182471841264475,2.6282950298038445e-05,True,44,4,48,192.2741246736178,True,,False
