,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
87,5600,179.0,False,False,0,5247.395895410139,24.600000381469727,-26.010000228881836,94.12999725341797,1886.9000244140625,-499.59999084472656,1345.2000427246094,547.7999877929688,2068.300018310547,1907.2000122070312,0.0,0.04401436407939262,0.4664771835066498,-0.09587469320570546,76561198147845115,woonder,11.0,-35.7400016784668,-178.50999450683594,125.8499984741211,1036.2999725341797,-2195.5999755859375,471.8000030517578,-4433.900146484375,-2793.9999389648438,-1668.2000732421875,255.0,255.0,,0.13642082102808364,1.0756770239587645,-0.8152290645477979,True,0.0,False,4,3,False,,be8a1d248fb,Trejwik,10.0,0.0,-2472.860107421875,17.010000228881836,0.0,14015.999755859375,2.0999999344348907,-0.7999999821186066,0.0,0.0,255.0,,,0.009498631517434493,1.5707883339511282,-3.803362393823418e-08,,146.0,False,False,False,False,,enpitsu,76561198039309853,23,3.109999895095825,132.83999633789062,125.08000183105469,-2520.5999755859375,2153.5000610351562,35.49999952316284,4565.899963378906,-1926.199951171875,2385.5999755859375,255.0,255.0,,0.5951298188334447,1.9317089896739335,3.064756749375054,True,1,0.0,False,2,False,,games5425898691,bf81d8692db,19.0,-2536.35009765625,3982.93994140625,17.010000228881836,-18385.899658203125,9272.7001953125,2.3000000417232513,0.5000000074505806,-0.29999999329447746,1626.3999938964844,255.0,255.0,,0.009592931080506148,2.7106854993974405,0.00020346670254128187,True,0.0,False,False,False,False,
88,5612,179.0,False,False,0,5282.5608423686435,104.23999786376953,-47.0,93.1500015258789,1868.800048828125,-492.40001678466797,817.6000213623047,539.5999908447266,2048.000030517578,1907.2000122070312,0.0,0.3428380933866439,1.5111973571524344,0.7547295876422695,76561198147845115,woonder,11.0,3.700000047683716,-291.3699951171875,120.91000366210938,1047.6000213623047,-2662.9998779296875,-145.6999969482422,-4308.699951171875,-2823.5000610351562,-1926.6999816894531,255.0,255.0,,-0.7141664407324869,-0.1767787526334423,2.8157018272244496,True,0.0,False,4,3,False,,be8a1d248fb,Trejwik,10.0,0.0,-1863.510009765625,17.010000228881836,0.0,15504.000244140625,0.0,-0.5999999865889549,0.0,0.0,255.0,,,0.009559667211155474,1.5707886247651808,-3.666633232634508e-08,,124.06628833534897,True,False,False,False,,enpitsu,76561198039309853,23,-102.94999694824219,224.7100067138672,115.61000061035156,-2708.5000610351562,2294.7999572753906,-785.1000213623047,3044.1000366210938,-525.2000045776367,2357.5999450683594,255.0,255.0,,-0.17039997875558502,-3.0117462982191046,0.8641352239828317,True,2,0.0,False,2,False,,games5425898691,bf81d8692db,19.0,-3327.360107421875,4061.93994140625,17.010000228881836,-17287.5,-5590.3997802734375,2.3000000417232513,0.29999999329447746,0.0,1983.3999633789062,255.0,255.0,,0.009596404281775535,-2.755905622399166,3.2494163368806646e-05,True,255.0,False,False,False,False,
89,5623,180.0,False,False,0,5317.046868914902,180.1199951171875,-67.01000213623047,93.1500015258789,1851.300048828125,-485.40000915527344,261.8000030517578,532.0000076293945,2028.800048828125,1907.2000122070312,0.0,-0.1789784705295531,2.3990084766074995,1.4225067038417138,76561198147845115,woonder,10.0,49.5,-404.739990234375,68.12999725341797,1077.9000091552734,-2677.3001098632812,-2599.8001098632812,107.39999771118164,-3775.2999877929688,940.1999664306641,128.0,255.0,,-0.9606856227987379,2.4521424097429385,-0.5086200794531213,True,0.0,False,4,4,False,,be8a1d248fb,Trejwik,10.0,64.94000244140625,-1119.5699462890625,17.010000228881836,2541.699981689453,19468.499755859375,-0.29999999329447746,0.0,-0.7999999821186066,-6.899999976158142,255.0,128.0,,0.009598334328075926,1.4400192899354667,4.431081173895224e-05,,122.74171194209846,True,False,False,False,,enpitsu,76561198039309853,23,-221.55999755859375,317.3500061035156,26.1200008392334,-2344.199981689453,1451.1000061035156,-2197.5,-1361.0000610351562,3116.400146484375,4322.60009765625,255.0,255.0,,0.10270432880016823,-1.3647632168777035,0.26903589691548113,True,2,0.0,False,2,False,,games5425898691,bf81d8692db,19.0,-3830.070068359375,3625.409912109375,17.739999771118164,-6685.9002685546875,-14250.30029296875,252.09999084472656,19.09999966621399,856.2000274658203,2063.2000732421875,255.0,255.0,,-0.009172177602505233,-1.9455202656774686,-0.02470300094430859,True,255.0,False,False,False,False,
90,5634,180.0,True,True,0,5247.142166175767,261.19000244140625,22.049999237060547,125.80999755859375,2704.5001220703125,26871.4990234375,7767.9998779296875,5874.7998046875,1205.5000305175781,-180.40000915527344,0.0,-0.9499683869014837,-2.8724069503552467,1.1115843331960444,be8a1d248fb,Trejwik,10.0,259.9800109863281,-188.80999755859375,17.889999389648438,3830.8999633789062,20195.50048828125,2646.099853515625,665.8999633789062,-1528.0000305175781,3728.3999633789062,255.0,255.0,,-0.028126169162884896,1.4699992435897058,-0.05082858758342702,,88.26951400695307,True,3,False,False,,76561198147845115,woonder,10.0,37.40999984741211,-447.42999267578125,16.739999771118164,-2692.2000122070312,115.79999923706055,55.0,16.100000143051147,-0.3999999910593033,1211.8000030517578,255.0,255.0,,0.009558595005663785,2.9784400146480077,0.00045804934743222105,True,0.0,False,4,4,False,,enpitsu,76561198039309853,24,-190.00999450683594,282.0199890136719,43.38999938964844,2788.2000732421875,-2316.4999389648438,3405.1998901367188,220.30000686645508,215.59999465942383,1994.1999816894531,255.0,255.0,,0.02158743154971776,-0.7339597930440194,0.00048139786258646867,True,3,0.0,False,4,False,,games5425898691,bf81d8692db,19.0,-3819.39990234375,2937.800048828125,16.8799991607666,6894.0997314453125,-16697.900390625,-196.00000381469727,269.0999984741211,-960.5000305175781,1880.5999755859375,255.0,255.0,,0.021290658694339198,-1.10431503771434,-0.02570800178548046,True,223.74166880884476,True,False,False,False,
91,5951,182.0,False,False,0,5228.2259608496415,14.010000228881836,-8.420000076293945,150.00999450683594,1406.199951171875,-612.400016784668,8482.899780273438,-757.6000213623047,-2052.899932861328,3533.599853515625,0.0,-0.07080915900564509,0.04070834749936941,-0.3853158007991203,be8a1d248fb,Trejwik,10.0,24.81999969482422,-142.8300018310547,40.5099983215332,1952.7999877929688,5736.9000244140625,1860.5999755859375,5265.10009765625,712.0999908447266,1421.6999816894531,255.0,0.0,,-0.4395809831740205,1.5903830368357306,-0.007479459791684165,True,0.0,False,4,False,False,,76561198147845115,woonder,11.0,0.0,-4456.81005859375,17.010000228881836,0.0,-3783.5000610351562,2.0999999344348907,0.7000000029802322,0.0,0.0,128.0,,,0.009605445130296007,1.5708040174908773,3.643707061766433e-08,True,116.0,False,False,False,False,,enpitsu,76561198039309853,24,0.0,2546.070068359375,17.049999237060547,1.2999999523162842,-11288.599853515625,2.5999999046325684,0.5999999865889549,0.0,0.0,255.0,,,0.016807754157375284,-1.5706533070371447,1.2023000434368028e-06,True,2,116.0,False,2,False,,games5425898691,bf81d8692db,19.0,-5.650000095367432,122.48999786376953,85.0999984741211,106.80000305175781,-14041.099853515625,-654.5999908447266,5376.5997314453125,312.8000068664551,1115.0,128.0,128.0,,1.445173485299792,-1.5657463439676678,-0.048800295667416345,True,31.0,False,4,False,3,
92,6129,189.0,False,True,0,2874.897514668424,275.8599853515625,2514.780029296875,483.8599853515625,-2199.199981689453,30410.80078125,-5176.500244140625,-2567.0999145507812,-682.3000335693359,-3667.9998779296875,0.0,-0.566449890080514,1.6008975259766072,-0.015714973826744465,76561198147845115,woonder,10.0,290.6000061035156,2218.510009765625,506.760009765625,-665.1000213623047,22908.60107421875,-1936.3999938964844,-425.40000915527344,-5446.500244140625,635.8000183105469,128.0,128.0,,0.0803181710940854,1.4311626968470725,-2.4169739282601483,True,12.631225696174052,True,4,False,4,,be8a1d248fb,Trejwik,10.0,1525.3599853515625,-2341.139892578125,17.010000228881836,-13132.099609375,4984.800109863281,2.199999988079071,3.799999952316284,-1.4000000059604645,-398.3000183105469,255.0,0.0,,0.00958510063508754,2.77109929766295,9.74091108937217e-05,True,255.0,False,4,4,False,,enpitsu,76561198039309853,23,112.83999633789062,4519.06005859375,17.049999237060547,-768.8999938964844,4772.9998779296875,2.5,-0.5000000074505806,0.0,0.0,255.0,128.0,False,0.016746618404594946,-1.4110083308170631,1.3754195421578185e-06,True,2,92.0,False,2,False,,games5425898691,bf81d8692db,19.0,-1542.300048828125,4959.16015625,18.1200008392334,21376.298828125,3212.60009765625,208.09999465942383,802.6999664306641,222.80000686645508,-1761.300048828125,255.0,0.0,,0.003477364727147173,0.10063766927870531,0.04198164024827365,True,255.0,False,6,False,6,
93,6146,189.0,False,False,1,9485.520606405005,-153.61000061035156,-4287.27001953125,119.11000061035156,-4708.299865722656,19068.199462890625,5936.099853515625,5958.499755859375,624.1999816894531,325.6999969482422,1.0,0.30796896431277165,0.38209080774955323,-1.5920573108077611,76561198039309853,enpitsu,23.0,-115.27999877929688,-4503.72998046875,100.66000366210938,-1491.9999694824219,9273.699951171875,3730.7998657226562,-4712.0001220703125,-759.3000030517578,0.0,255.0,128.0,False,-0.13743355003745722,1.41101492133912,-4.09815791290145e-06,True,68.0,False,4,3,False,,bf81d8692db,games5425898691,19.0,234.11000061035156,-4580.47021484375,90.83000183105469,-22305.0,5066.7999267578125,2262.5999450683594,2956.400146484375,-4602.099914550781,573.8000106811523,255.0,243.0,,-0.4281001249390445,0.5246889168699698,-0.6208587217060887,True,255.0,False,8,7,False,,woonder,76561198147845115,11,-238.5399932861328,-3695.39990234375,234.97999572753906,825.0,-22136.8994140625,-6186.6998291015625,-2012.5999450683594,4936.499938964844,1352.7000427246094,0.0,128.0,,-0.29760793059501756,-1.9255873384442168,0.21936163877794393,True,False,0.0,False,4,4,,Trejwik,be8a1d248fb,10.0,-999.6699829101562,1682.3399658203125,17.010000228881836,3328.9999389648438,-13520.799560546875,2.0000000298023224,-0.09999999776482582,1.0999999940395355,-66.5999984741211,255.0,128.0,,-0.009564750166978827,-1.802750238971722,0.00011575866384082747,True,255.0,False,4,False,4,
94,6150,189.0,False,True,0,1425.4903147316948,171.61000061035156,4195.419921875,178.42999267578125,-5472.7001953125,21453.9990234375,684.4000244140625,-4432.799987792969,265.49999237060547,1871.3999938964844,0.0,-0.5014495107826262,0.1563231057515202,-2.518588412077278,76561198147845115,woonder,11.0,231.08999633789062,3897.6201171875,175.5,-800.8000183105469,21977.099609375,-6735.10009765625,2706.0000610351562,-3761.6000366210938,1210.199966430664,0.0,128.0,,0.22478935100296513,1.9145116342867228,-0.2723806343954478,True,0.0,False,4,False,4,,be8a1d248fb,Trejwik,10.0,969.8099975585938,-1557.52001953125,17.010000228881836,-3221.9000244140625,13679.69970703125,2.0000000298023224,0.0,-0.9000000357627869,-15.0,255.0,128.0,,0.009575105227751533,1.7997900020372282,7.973508237507227e-05,True,255.0,False,4,4,False,,enpitsu,76561198039309853,23,133.00999450683594,4402.72998046875,146.38999938964844,954.4000244140625,-5258.0999755859375,154.79999542236328,5399.89990234375,1043.3000183105469,-39.700000286102295,255.0,128.0,False,1.376552008636165,-1.420741481608851,-0.04245441334950719,True,3,68.0,False,4,False,,games5425898691,bf81d8692db,19.0,119.61000061035156,4499.77978515625,100.94000244140625,22364.599609375,-5127.0001220703125,-159.0999984741211,-2978.2000732421875,4588.599853515625,569.3999862670898,255.0,251.0,,0.6354088518886108,-1.1719780837712088,-1.9829727078258241,True,255.0,False,8,False,7,
95,6151,189.0,False,False,1,9443.313558842501,-158.7899932861328,-4244.22021484375,178.5500030517578,-1916.9999694824219,12990.30029296875,-799.1999816894531,-1047.0999908447266,-1827.1000671386719,-1467.8999328613281,1.0,0.4594388979543997,-0.24148819494412133,-2.6260159184804484,76561198039309853,enpitsu,23.0,-133.00999450683594,-4402.72998046875,146.38999938964844,-954.4000244140625,5258.0999755859375,154.79999542236328,-5399.89990234375,-1043.3000183105469,-39.700000286102295,255.0,128.0,False,-1.376552008636165,1.420741481608851,-0.04245441334950719,True,68.0,False,4,3,False,,bf81d8692db,games5425898691,19.0,-119.61000061035156,-4499.77978515625,100.94000244140625,-22364.599609375,5127.0001220703125,-159.0999984741211,2978.2000732421875,-4588.599853515625,569.3999862670898,255.0,251.0,,-0.6354088518886108,1.1719780837712088,-1.9829727078258241,True,255.0,False,8,7,False,,woonder,76561198147845115,11,-235.55999755859375,-4047.929931640625,124.5,-712.5,-17504.89990234375,-6214.6002197265625,-5455.999755859375,-472.5,-507.59998321533203,0.0,128.0,,0.2586354097171244,-1.8375600461897308,-0.46238198915075374,True,False,0.0,False,4,4,,Trejwik,be8a1d248fb,10.0,-943.0900268554688,1443.2900390625,17.010000228881836,3197.9000854492188,-13721.400146484375,2.0000000298023224,-0.0,0.7999999821186066,-3.700000047683716,255.0,128.0,,-0.00958357914134221,-1.7991561861168004,6.998996135003652e-05,True,255.0,False,4,False,4,
96,6152,190.0,False,True,0,1376.1119678234588,149.55999755859375,4245.2998046875,190.35000610351562,-10480.999755859375,13768.499755859375,5379.0997314453125,5612.9998779296875,1578.9999389648438,1414.4000244140625,0.0,-0.42535648181342695,0.1834451738976967,-2.486030609037287,76561198147845115,woonder,11.0,235.55999755859375,4047.929931640625,124.5,712.5,17504.89990234375,-6214.6002197265625,5455.999755859375,472.5,-507.59998321533203,0.0,128.0,,-0.2586354097171244,1.8375600461897308,-0.46238198915075374,True,0.0,False,4,False,4,,be8a1d248fb,Trejwik,10.0,943.0900268554688,-1443.2900390625,17.010000228881836,-3197.9000854492188,13721.400146484375,2.0000000298023224,0.0,-0.7999999821186066,-3.700000047683716,255.0,128.0,,0.00958357914134221,1.7991561861168004,6.998996135003652e-05,True,255.0,False,4,4,False,,enpitsu,76561198039309853,23,138.55999755859375,4368.7998046875,145.97000122070312,74.49999809265137,-1786.1000061035156,-85.10000228881836,-238.1999969482422,-167.90000915527344,-3108.2998657226562,255.0,128.0,False,1.401835738316426,1.7179201160224336,-3.1041523859789617,True,3,68.0,False,4,False,,games5425898691,bf81d8692db,19.0,119.61000061035156,4499.77978515625,100.94000244140625,22364.599609375,-5127.0001220703125,-159.0999984741211,-2978.2000732421875,4588.599853515625,569.3999862670898,255.0,251.0,,0.6354088518886108,-1.1719780837712088,-1.9829727078258241,True,255.0,False,8,False,7,
97,6153,190.0,False,False,1,9431.721572843258,-115.37000274658203,-4237.33984375,197.57000732421875,13325.6005859375,8185.999755859375,1520.2000427246094,579.7999954223633,185.79999923706055,-5969.000244140625,1.0,0.4371993077127708,-0.09547964417046464,-2.3640095567504456,76561198039309853,enpitsu,23.0,-138.55999755859375,-4368.7998046875,145.97000122070312,-74.49999809265137,1786.1000061035156,-85.10000228881836,238.1999969482422,167.90000915527344,-3108.2998657226562,255.0,128.0,False,-1.401835738316426,-1.7179201160224336,-3.1041523859789617,True,68.0,False,4,3,False,,bf81d8692db,games5425898691,19.0,-343.3399963378906,-4448.22021484375,99.30000305175781,-22376.69921875,5182.1002197265625,-161.49999618530273,2985.7000732421875,-4582.39990234375,579.7000122070312,255.0,239.0,,-0.37568995398583815,1.495421435110614,-2.7768295509862906,True,255.0,False,8,7,False,,woonder,76561198147845115,11,-243.94000244140625,-4176.02001953125,65.06999969482422,-989.1000366210938,-13770.0,-7548.3001708984375,-3651.199951171875,-284.4000053405762,3745.2999877929688,128.0,128.0,,0.7043316769926284,-2.1711498053109275,-0.6313724274331632,True,False,0.0,False,4,4,,Trejwik,be8a1d248fb,10.0,-916.489990234375,1328.8900146484375,17.010000228881836,3191.4999389648438,-13731.700439453125,2.0000000298023224,-0.0,0.7999999821186066,-0.7999999821186066,255.0,128.0,,-0.009583584561414869,-1.799004757586698,6.926419944364295e-05,True,255.0,False,4,False,4,
98,6235,193.0,False,False,0,3501.495960840905,-3024.7099609375,2359.8798828125,100.68000030517578,-10031.599731445312,15519.69970703125,5507.5,4732.099914550781,-3583.800048828125,873.1999969482422,0.0,-0.2725011270462421,1.6222847297843621,-3.092465680269168,be8a1d248fb,Trejwik,10.0,-2941.3798828125,2137.919921875,17.010000228881836,-10487.39990234375,11667.19970703125,2.3000000417232513,-1.4000000059604645,-0.19999999552965164,-1727.8999328613281,0.0,0.0,,0.009861829397960268,2.239927487999705,-4.4925325196036096e-05,True,240.0,False,6,6,False,,76561198147845115,woonder,11.0,-2038.1500244140625,2882.3701171875,17.0,-1370.5000305175781,-17143.599853515625,3.3000001311302185,0.0,-0.5999999865889549,3.3000001311302185,255.0,128.0,,0.009602671892240268,-1.6500659032975045,-6.77479285348208e-05,True,0.0,False,4,False,4,,enpitsu,76561198039309853,24,-2299.239990234375,4080.43994140625,17.030000686645508,-13427.7001953125,-2493.699951171875,5.5000001192092896,0.3999999910593033,-0.5000000074505806,1595.0999450683594,0.0,128.0,False,0.016813237819223704,-2.9477409378923123,0.00028511175544756437,True,4,0.0,False,4,False,,games5425898691,bf81d8692db,19.0,916.77001953125,3518.050048828125,17.010000228881836,-4894.200134277344,13431.8994140625,2.0000000298023224,0.0,-0.3999999910593033,-3.0000001192092896,255.0,128.0,,0.00959630388303375,1.9197199684214143,5.676210729704667e-05,True,255.0,False,8,False,8,
99,6284,194.0,False,False,1,9750.309379186265,3191.22998046875,-4336.31005859375,113.29000091552734,18646.600341796875,-8369.500122070312,1250.2999877929688,487.00000762939453,-892.6000213623047,-5913.2000732421875,1.0,-0.7572286423811287,0.020866744190636218,-3.120205274020527,76561198039309853,enpitsu,24.0,3006.840087890625,-4287.990234375,63.540000915527344,12262.900390625,-3512.7999877929688,2849.5001220703125,-120.69999694824219,2679.89990234375,3050.1998901367188,255.0,255.0,False,-0.08292843394731128,-2.6786286922740827,-0.005306698114900432,True,0.0,False,6,5,False,,bf81d8692db,games5425898691,19.0,1254.3599853515625,-4729.7001953125,17.010000228881836,20540.400390625,3093.2000732421875,1.0000000149011612,-0.19999999552965164,-0.29999999329447746,-113.10000419616699,255.0,104.0,,-0.009620867889350706,2.9870648319714252,-7.222694789298964e-05,True,191.0,False,8,8,False,,woonder,76561198147845115,11,2503.4599609375,-326.1700134277344,17.0,5277.8997802734375,14042.7001953125,3.4999999403953552,-0.29999999329447746,-1.1999999731779099,1908.5000610351562,255.0,255.0,,-0.009598131637339533,1.8834600657592624,0.00013229220788191795,True,False,31.0,False,4,4,,Trejwik,be8a1d248fb,10.0,3102.830078125,-4014.7900390625,104.08999633789062,8965.900268554688,-16628.499755859375,2794.5999145507812,1446.1000061035156,5281.6998291015625,511.5999984741211,255.0,255.0,,-0.3986040047236026,-1.9948136109787333,-0.4368016325916728,True,211.0,False,8,False,7,
100,6367,197.0,False,False,1,8619.717778749628,3909.949951171875,-2935.6201171875,309.29998779296875,-3459.8001098632812,20791.201171875,-8350.999755859375,-1407.8999328613281,2959.8001098632812,-1186.9000244140625,1.0,-0.9345152826815677,-2.5433195755609765,-0.5732029044818058,bf81d8692db,games5425898691,19.0,3986.010009765625,-3067.9599609375,316.5199890136719,-2682.6998901367188,13945.400390625,-3538.800048828125,-826.2999725341797,-5396.7999267578125,664.1999816894531,255.0,104.0,,-0.2841954135814578,2.92469210875653,-2.531967773315914,True,170.0,False,10,9,False,,76561198039309853,enpitsu,24.0,3970.89990234375,-3439.449951171875,57.5099983215332,-4786.499938964844,12935.30029296875,-3215.8999633789062,-362.00000762939453,2038.5000610351562,-426.6999816894531,255.0,128.0,,-0.23321632616047538,1.2204064404017876,-0.5443386151541356,True,,False,6,6,False,,woonder,76561198147845115,11,3407.06005859375,514.5499877929688,17.020000457763672,5312.5,-8944.69970703125,1.0999999940395355,-1.7000000178813934,2.5999999046325684,-929.1000366210938,255.0,0.0,False,-0.009535783567598596,-2.1447406226302257,-0.0003438461273711987,True,False,31.0,False,4,4,,Trejwik,be8a1d248fb,11.0,3147.1201171875,-4036.3701171875,1905.219970703125,-2248.699951171875,3485.2999877929688,-3107.9998779296875,-367.2999954223633,189.40000534057617,-274.59999084472656,255.0,128.0,,0.4777827488899938,-0.27826323121759833,2.4560564991492666,True,185.0,False,8,False,8,
101,6403,199.0,False,False,0,5091.845116655187,-3524.050048828125,778.780029296875,315.1099853515625,11343.1005859375,12346.400146484375,9897.7001953125,4723.500061035156,1966.0000610351562,-3134.1000366210938,0.0,0.4993036430807628,1.2638844136047644,-1.6330761062817278,76561198147845115,woonder,11.0,-3572.39990234375,653.8599853515625,198.08999633789062,-1535.7000732421875,7965.999755859375,4158.399963378906,5079.100036621094,-535.8000183105469,-2040.8999633789062,128.0,128.0,False,-0.5712373733841398,1.8367994131000045,-0.07638627579561347,True,226.81631832994444,True,6,False,5,,be8a1d248fb,Trejwik,11.0,-2852.7900390625,3587.070068359375,960.989990234375,2365.500030517578,-3467.2000122070312,-11435.0,668.8999938964844,1639.2999267578125,-985.5999755859375,128.0,128.0,,-0.24347090517364517,-0.024574357387967035,-0.007271844844316482,True,185.0,False,8,8,False,,enpitsu,76561198039309853,23,-3030.050048828125,2031.8599853515625,17.049999237060547,13486.099853515625,-953.6000061035156,3.100000023841858,0.09999999776482582,0.0,2266.1000061035156,255.0,255.0,,0.016740260336656838,-0.005497656648549774,-1.9042261922222882e-05,True,6,31.0,False,6,False,,games5425898691,bf81d8692db,19.0,-3642.550048828125,1312.969970703125,91.19000244140625,2882.7999877929688,-14188.699951171875,-5273.900146484375,-1798.2000732421875,21.19999885559082,346.1000061035156,255.0,83.0,,-0.15588663787177381,-1.552498328070282,-0.9409690141685786,True,170.0,False,10,False,10,
102,6492,202.0,False,False,1,9717.620451518074,34.189998626708984,-4539.330078125,104.41000366210938,-18064.69970703125,12588.499755859375,8434.69970703125,2513.800048828125,-5322.0001220703125,-1164.4999694824219,1.0,-0.33343507896185004,-1.1458581220475874,-1.308264763982557,76561198039309853,enpitsu,24.0,170.02000427246094,-4704.5400390625,100.61000061035156,-14926.600341796875,9277.999877929688,2153.9999389648438,-5431.199951171875,-287.99999237060547,-817.5,255.0,128.0,False,-0.620658024589742,0.5645368675401936,0.5751619053947205,True,13.0,False,8,7,False,,bf81d8692db,games5425898691,19.0,1192.6099853515625,-3542.6298828125,16.110000610351562,-6229.1998291015625,-21331.0009765625,140.79999923706055,-12.899999618530273,7.200000286102295,-39.60000038146973,255.0,128.0,,-0.010479986282993235,-1.2869381162472593,0.00020574872404240116,True,190.0,False,12,12,False,,woonder,76561198147845115,11,2958.81005859375,-2692.31005859375,17.010000228881836,-10813.699951171875,5138.4002685546875,2.0999999344348907,0.5999999865889549,-0.29999999329447746,-30.199999809265137,255.0,128.0,False,-0.00955078558961167,0.44826519066909293,7.479737682270067e-05,True,False,211.0,False,6,6,,Trejwik,be8a1d248fb,10.0,-157.11000061035156,-3941.6201171875,525.1599731445312,-13718.699951171875,-5179.0997314453125,-927.3999786376953,-1487.5,-2623.5000610351562,4599.2999267578125,128.0,255.0,,0.5885982841915802,-0.5485015828247727,-0.5551549284154884,True,109.0,False,10,4,8,
103,6502,202.0,False,False,0,1857.1230060492132,614.260009765625,4059.25,347.19000244140625,2632.6998901367188,-10680.899658203125,-3293.900146484375,-5064.800109863281,2060.7000732421875,2469.7999572753906,0.0,0.6358470473695267,3.1280661194017894,1.7370238888581258,be8a1d248fb,Trejwik,10.0,694.510009765625,4141.64990234375,441.44000244140625,13752.80029296875,3935.1998901367188,-2036.1000061035156,-2483.800048828125,2397.7000427246094,4167.799987792969,128.0,255.0,,-0.5932766429549657,1.7476947143937183,0.7798010293874775,True,109.0,False,10,8,4,,76561198147845115,woonder,11.0,-2603.3798828125,2499.47998046875,17.010000228881836,10093.099975585938,-7824.1998291015625,2.3999999463558197,1.0999999940395355,-0.7999999821186066,-2142.2999572753906,255.0,0.0,False,0.009563127617949045,-0.7015013994334417,-0.0001613547322025625,True,211.0,False,6,False,6,,enpitsu,76561198039309853,23,417.7300109863281,4386.25,103.36000061035156,14382.5,-7722.5,-154.7000026702881,5374.6002197265625,525.099983215332,-1042.5,128.0,128.0,False,-0.29226904868538967,0.6525770870488814,-2.4575684950100745,True,8,13.0,False,8,False,,games5425898691,bf81d8692db,19.0,-794.969970703125,4332.14990234375,17.010000228881836,15211.099853515625,14958.299560546875,2.3999999463558197,0.0,0.09999999776482582,-1988.0000305175781,255.0,0.0,,0.009584636136110164,0.7004438164846217,3.305635559140249e-06,True,190.0,False,12,False,12,
