,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect
72,5606,160,False,False,1,4644.108933181047,-3661.64990234375,4248.0498046875,307.7200012207031,18149.100341796875,825.1999664306641,6075.999755859375,1716.300048828125,-3121.0000610351562,-4828.299865722656,1.0,-1.2404965814240272,-2.5927236801876865,-0.5189579168370878,b6a565a1f7b,xGoodKnightx,4.0,-3863.919921875,4168.10009765625,229.3800048828125,6704.2999267578125,8754.199829101562,4174.800109863281,-63.00000190734863,1893.3999633789062,-1409.4000244140625,255.0,6.0,,0.4107072891506012,2.2348477264139155,1.442520087402398,True,106.47514845222554,True,22,False,20,,76561198349143306,Tamoshikutozi,6.0,-2673.81005859375,4281.740234375,17.020000457763672,-11050.899658203125,2829.2001342773438,12.899999618530273,3.100000023841858,-7.200000286102295,1851.0000610351562,255.0,255.0,,-0.01636521664647641,0.25703495699519546,0.0005669207907832444,True,0.0,False,16,12,6,,enpitsu,76561198039309853,26,18.15999984741211,5289.81982421875,17.040000915527344,-5165.8001708984375,7594.0997314453125,3.8999998569488525,2.0999999344348907,-2.8999999165534973,451.50001525878906,0.0,0.0,False,-0.01722505179938179,0.8316379595056507,-0.00021657109597633363,True,218.0,False,14,12,2,,games5425898691,bf81d8692db,18.0,-560.9199829101562,5975.77001953125,210.94000244140625,6383.800048828125,1009.5999908447266,3278.800048828125,1783.3000183105469,2442.2000122070312,-248.4000015258789,255.0,0.0,,0.551714944427887,3.0557344752201727,1.310768056820554,True,,False,20,18,False,
73,5663,162,False,False,0,9582.315627700431,30.389999389648438,-4397.43017578125,165.36000061035156,7058.900146484375,12490.30029296875,5395.30029296875,3332.39990234375,-3701.400146484375,-3345.5999755859375,0.0,1.2547735561743727,1.8169849477944306,-1.3567396884391627,76561198039309853,enpitsu,26.0,-85.2300033569336,-4545.81982421875,61.75,4135.7000732421875,17434.69970703125,3004.2999267578125,-2753.5000610351562,370.99998474121094,928.1999969482422,255.0,128.0,False,0.07877928865516305,1.4537738300012346,-0.0006017177749772149,True,133.0,False,16,2,13,,bf81d8692db,games5425898691,18.0,-296.0299987792969,-4576.14013671875,58.65999984741211,13516.099853515625,9753.400268554688,2954.2999267578125,-1403.5000610351562,2278.800048828125,-653.8999938964844,255.0,128.0,,0.0628829011841921,0.5407331981975232,0.0002445822967916549,True,,False,22,19,False,,xGoodKnightx,b6a565a1f7b,4,346.4800109863281,-4343.259765625,106.5999984741211,-22013.60107421875,1784.7999572753906,-1096.6999816894531,-3670.4000854492188,-532.2000122070312,2374.7999572753906,128.0,34.0,,-0.3403952714576421,2.5106722376935267,0.9172661914345414,True,0.0,False,24,22,False,,Tamoshikutozi,76561198349143306,6.0,2882.510009765625,-1758.280029296875,17.059999465942383,-6290.10009765625,17885.400390625,1.5999999642372131,2.0000000298023224,-5.400000214576721,1501.9000244140625,255.0,128.0,,0.016775640891100826,1.955831528723072,0.0001530420522522739,True,201.0,False,16,12,6,
74,5664,162,False,False,1,1236.697921434962,-49.619998931884766,4342.990234375,196.25,19493.1005859375,-1715.8000183105469,10821.099853515625,1230.4000091552734,-5836.199951171875,650.9999847412109,1.0,-1.1438429532872603,-1.475190836183919,-1.5787055852745953,b6a565a1f7b,xGoodKnightx,4.0,-165.75,4327.02978515625,94.18000030517578,19777.2998046875,-2786.199951171875,-1982.2999572753906,4282.300109863281,-3145.0,-1421.300048828125,128.0,44.0,,0.18665133507988385,-2.56529802361711,1.3413863102443118,True,0.0,False,24,False,22,,76561198349143306,Tamoshikutozi,6.0,-2823.81005859375,1611.969970703125,17.059999465942383,7611.9000244140625,-17295.2001953125,1.1999999731779099,-0.0,0.09999999776482582,412.00000762939453,255.0,128.0,,-0.016779668994558634,-2.020296522651417,-0.0001710997028359687,True,201.0,False,16,12,6,,enpitsu,76561198039309853,26,60.70000076293945,4402.66015625,76.33999633789062,-2166.300048828125,-17065.0,811.3999938964844,5449.4000244140625,-565.9999847412109,482.40001678466797,255.0,128.0,False,-0.6788219025782228,-1.570629090093191,0.07034730630241838,True,133.0,False,16,13,2,,games5425898691,bf81d8692db,18.0,183.17999267578125,4494.72998046875,80.73999786376953,-13560.899658203125,-9779.099731445312,2395.800018310547,2715.5999755859375,-4782.699890136719,-27.100000381469727,255.0,173.0,,-0.6339710937008479,-0.5129505653396509,-0.005538178835627302,True,,False,22,19,False,
75,5665,162,False,False,0,9509.382304563349,25.790000915527344,-4324.60009765625,233.05999755859375,1349.6000671386719,11608.1005859375,17052.099609375,4437.0001220703125,-4038.699951171875,-27.799999713897705,0.0,1.0047448166296173,1.3732247979780696,-1.7026225145258806,76561198039309853,enpitsu,26.0,-60.70000076293945,-4402.66015625,76.33999633789062,2166.300048828125,17065.0,811.3999938964844,-5449.4000244140625,565.9999847412109,482.40001678466797,255.0,128.0,False,0.6788219025782228,1.570629090093191,0.07034730630241838,True,133.0,False,16,2,13,,bf81d8692db,games5425898691,18.0,-183.17999267578125,-4494.72998046875,80.73999786376953,13560.899658203125,9779.099731445312,2395.800018310547,-2715.5999755859375,4782.699890136719,-27.100000381469727,255.0,173.0,,0.6339710937008479,0.5129505653396509,-0.005538178835627302,True,,False,22,19,False,,xGoodKnightx,b6a565a1f7b,4,165.75,-4327.02978515625,94.18000030517578,-19777.2998046875,2786.199951171875,-1982.2999572753906,-4282.300109863281,3145.0,-1421.300048828125,128.0,44.0,,-0.18665133507988385,2.56529802361711,1.3413863102443118,True,0.0,False,24,22,False,,Tamoshikutozi,76561198349143306,6.0,2823.81005859375,-1611.969970703125,17.059999465942383,-7611.9000244140625,17295.2001953125,1.1999999731779099,0.0,-0.09999999776482582,412.00000762939453,255.0,128.0,,0.016779668994558634,2.020296522651417,-0.0001710997028359687,True,201.0,False,16,12,6,
76,5750,166,False,False,0,6535.903177588581,528.22998046875,-1238.8399658203125,385.5400085449219,-7731.199951171875,6251.400146484375,-105.10000228881836,4042.7999877929688,-4423.599853515625,-293.50000381469727,0.0,1.4241895290942022,1.3094991929968791,-2.707882769234347,76561198039309853,enpitsu,26.0,573.0599975585938,-1249.47998046875,240.32000732421875,6417.60009765625,9415.399780273438,3008.2000732421875,-1770.8000183105469,-4125.4998779296875,-3177.0999145507812,128.0,255.0,False,-0.6701101156821647,1.213752666295617,-0.8756370769902178,True,83.0,False,18,2,15,,bf81d8692db,games5425898691,18.0,1865.050048828125,-4916.5400390625,17.049999237060547,-8433.300170898438,-9141.300048828125,42.60000228881836,-196.5999984741211,14.600000381469727,-2343.800048828125,255.0,0.0,,0.008312493578082706,-2.381714232046848,0.00110627873548045,True,31.0,False,22,20,False,,xGoodKnightx,b6a565a1f7b,4,-2333.239990234375,-4242.93017578125,17.010000228881836,-16265.30029296875,116.70000076293945,2.199999988079071,-0.5999999865889549,-0.19999999552965164,-1447.5999450683594,255.0,86.0,,0.009563067358320557,3.111816197958738,-0.0002017387504104569,True,0.0,False,24,22,False,,Tamoshikutozi,76561198349143306,6.0,681.1599731445312,-583.1699829101562,94.68000030517578,-2127.899932861328,-21643.798828125,2723.0999755859375,3342.6998901367188,-876.2000274658203,-673.1999969482422,255.0,0.0,False,0.1909082842836183,-1.3998950108516943,0.011125759546871618,True,135.67963015648627,True,18,13,6,
77,5826,168,False,False,1,5073.438043997644,1291.8699951171875,82.02999877929688,109.66999816894531,-24159.3994140625,-3326.199951171875,10239.69970703125,-327.59998321533203,4804.5001220703125,-3578.900146484375,1.0,0.0777235382928934,-3.0786580758648756,-1.4225787772015521,b6a565a1f7b,xGoodKnightx,4.0,1608.52001953125,185.32000732421875,17.010000228881836,-18029.89990234375,-13260.899658203125,2.0999999344348907,0.5999999865889549,0.29999999329447746,-44.29999828338623,255.0,128.0,,-0.009588546060341874,-0.6286344530627064,8.22680667806538e-05,True,142.0,False,24,False,22,,76561198349143306,Tamoshikutozi,6.0,142.75,5881.2001953125,443.739990234375,1333.800048828125,-9820.0,6515.10009765625,4917.799987792969,134.3000030517578,1696.7999267578125,255.0,0.0,,0.5563080458976236,-1.694129389214496,3.0716371299607674,True,165.0,False,18,14,6,,enpitsu,76561198039309853,26,-2184.510009765625,272.8599853515625,17.059999465942383,3208.599853515625,11025.999755859375,1.899999976158142,-0.7000000029802322,-1.899999976158142,1991.4999389648438,255.0,0.0,,-0.016704029289559035,1.8406928502191442,0.00031143167846759247,True,83.0,False,18,16,2,,games5425898691,bf81d8692db,18.0,2511.860107421875,4053.929931640625,17.010000228881836,17428.800048828125,-1688.699951171875,2.0999999344348907,-3.6000001430511475,0.19999999552965164,1326.9999694824219,255.0,134.0,,-0.009575863888235312,-3.1142448041006006,-6.080908831845638e-05,True,31.0,False,24,22,False,
78,5912,171,False,True,0,5657.88604900776,2872.320068359375,919.6400146484375,89.87999725341797,-14144.300537109375,22583.89892578125,-4386.400146484375,-2617.9000854492188,-4491.300048828125,2995.5999755859375,0.0,-0.1440369016740523,-3.1194909846354437,-1.334661243522167,76561198039309853,enpitsu,26.0,2922.3701171875,731.0999755859375,48.7400016784668,-7948.499755859375,15099.3994140625,3272.9000854492188,-456.30001068115234,-246.90000534057617,-1046.500015258789,255.0,128.0,False,0.029721425175467213,2.007587536623082,-0.000984756330602106,True,208.0,False,20,2,17,,bf81d8692db,games5425898691,19.0,-1281.1700439453125,-2198.889892578125,85.69000244140625,19003.299560546875,-2393.000030517578,-154.399995803833,903.3000183105469,5425.2001953125,-17.300000190734863,255.0,128.0,,-0.18811743917451884,2.9759817343196184,-3.1383362775706725,True,92.0,False,26,23,False,,xGoodKnightx,b6a565a1f7b,4,2051.070068359375,3076.159912109375,17.010000228881836,-1517.5,13403.399658203125,2.5,0.0,0.0,2251.3999938964844,255.0,255.0,False,0.009568759767760655,1.7526456208502348,-9.20140568573832e-07,True,122.0,False,24,22,False,,Tamoshikutozi,76561198349143306,6.0,-1574.3399658203125,-548.1400146484375,116.33000183105469,-1369.9000549316406,22878.701171875,1091.1000061035156,-3691.199951171875,3864.1000366210938,-1301.1000061035156,255.0,0.0,,0.8653200461138899,1.8679861850062667,0.9271777530484967,True,196.0,False,24,19,6,
79,5970,174,True,True,0,1315.8635622002453,375.6700134277344,4801.83984375,93.1500015258789,-10275.50048828125,15896.8994140625,0.0,-4980.199890136719,-3328.3999633789062,345.09998321533203,0.0,0.09069222066039709,2.9887843920695336,-1.2742053403227087,76561198039309853,enpitsu,26.0,308.760009765625,4464.27978515625,88.23999786376953,-14009.300537109375,18240.400390625,-156.30000114440918,-4041.7001342773438,3638.2998657226562,-822.5,128.0,128.0,False,0.16700149522307933,2.4206393558441204,-2.5298173163879705,True,166.0,False,22,2,20,,bf81d8692db,games5425898691,18.0,2816.510009765625,-4016.860107421875,16.989999771118164,21816.99951171875,-2505.399932861328,4.799999892711639,-0.19999999552965164,0.0,1983.0000305175781,255.0,255.0,,0.009577851754245192,-0.036778880261861,2.3490984022259455e-05,True,49.0,False,26,24,False,,xGoodKnightx,b6a565a1f7b,4,645.2999877929688,4100.1201171875,17.010000228881836,-8507.80029296875,8457.999877929688,2.0999999344348907,0.5000000074505806,-0.7000000029802322,-222.60000228881836,171.0,128.0,False,0.009562927556957142,2.3332508358689497,0.00017548829944997814,True,86.0,False,24,22,False,,Tamoshikutozi,76561198349143306,6.0,-1158.4200439453125,4122.14990234375,17.049999237060547,10609.89990234375,18537.19970703125,2.5,-0.19999999552965164,-0.19999999552965164,-1.4000000059604645,255.0,128.0,,0.016776405483933988,1.0507781900394033,2.9120777298044868e-05,True,227.0,False,24,20,6,
80,6237,174,False,False,1,5185.801934743571,31.81999969482422,26.709999084472656,89.9000015258789,9869.600219726562,-10167.60009765625,677.7999877929688,-4072.39990234375,3359.4000244140625,2851.099853515625,1.0,0.08501772103478715,0.061457897058258854,0.4107998479399945,b6a565a1f7b,xGoodKnightx,4.0,2.7300000190734863,-162.1699981689453,97.55999755859375,7990.0,17875.0,2742.9998779296875,3397.7999877929688,3467.2000122070312,2585.1998901367188,255.0,11.0,,-0.36873980107680726,1.6532581539377087,0.504265021908831,True,81.0,False,6,False,5,,76561198349143306,Tamoshikutozi,6.0,-0.0,-5051.2998046875,17.049999237060547,-0.0,4612.699890136719,2.5999999046325684,-0.9000000357627869,-0.0,0.0,255.0,,,-0.016533205208894935,1.5708044440428255,-6.69033405494739e-08,True,116.0,False,False,False,False,,enpitsu,76561198039309853,26,-4.869999885559082,155.72999572753906,116.31999969482422,1989.9000549316406,-22845.50048828125,33.90000104904175,5477.80029296875,492.5,1.2999999523162842,255.0,128.0,,-1.5068973676048134,-1.6645076513793895,0.004014192335655086,True,31.0,False,2,1,False,,games5425898691,bf81d8692db,18.0,-2992.739990234375,4076.219970703125,17.010000228881836,-15341.500244140625,12619.7998046875,2.3000000417232513,-0.7000000029802322,0.3999999910593033,-1925.8999633789062,128.0,0.0,,-0.0096363793566608,0.7578669135598829,-8.001364348777028e-05,True,255.0,False,False,False,False,50.0
81,6248,174,False,False,1,5042.665758310471,385.1199951171875,123.27999877929688,92.72000122070312,8720.30029296875,3102.3001098632812,0.0,-683.0999755859375,2886.300048828125,1726.0000610351562,1.0,0.7395568403327062,-0.8863116536578718,0.23460233264666702,b6a565a1f7b,xGoodKnightx,4.0,392.6400146484375,-138.85000610351562,126.70999908447266,9649.299926757812,103.19999694824219,-151.09999656677246,-120.0,5370.4998779296875,1180.2999877929688,255.0,128.0,,0.30421698382616186,1.0721689988380811,-3.0106744184025,True,81.0,False,6,False,5,,76561198349143306,Tamoshikutozi,6.0,52.150001525878906,-4849.7099609375,17.049999237060547,3902.39990234375,6397.8997802734375,3.3000001311302185,0.09999999776482582,0.5000000074505806,-2415.800018310547,255.0,0.0,,-0.016654854622478517,2.1238722648675132,-5.550706581404188e-05,True,116.0,False,False,False,False,,enpitsu,76561198039309853,26,8.109999656677246,63.18000030517578,125.73999786376953,298.99999618530273,-1600.5999755859375,-139.79999542236328,4602.60009765625,2839.1000366210938,1002.5,255.0,128.0,,1.3557303631734383,0.004174442702805582,2.117317108055558,True,31.0,False,2,2,False,,games5425898691,bf81d8692db,18.0,-3307.919921875,4603.97021484375,65.87000274658203,-1213.3000183105469,14664.69970703125,8059.6002197265625,3783.2998657226562,3823.800048828125,-1146.6000366210938,255.0,0.0,,0.5523893703142831,1.4937388465715944,0.3964912095141351,True,255.0,False,False,False,False,
82,6259,175,False,False,1,4896.323021503013,733.9299926757812,246.36000061035156,92.72000122070312,7716.199951171875,2697.7999877929688,0.0,-1682.7000427246094,5338.0999755859375,1726.0000610351562,1.0,0.15957991159227808,-3.1322000851243104,-1.7850340629975183,b6a565a1f7b,xGoodKnightx,4.0,801.6900024414062,-129.72999572753906,98.30000305175781,9645.499877929688,314.7999954223633,-1762.1000671386719,528.1000137329102,1828.3999633789062,-160.30000686645508,255.0,128.0,,0.6780096705176981,2.115820397320681,-0.6134877196028592,True,81.0,False,6,False,6,,76561198349143306,Tamoshikutozi,6.0,368.510009765625,-4662.58984375,17.049999237060547,10637.19970703125,2771.9000244140625,-2.0000000298023224,-2.5999999046325684,-0.0,-174.3000030517578,255.0,128.0,,-0.016674681038032938,2.905426740767427,0.0001691165474982929,False,103.51581932908745,True,False,False,False,,enpitsu,76561198039309853,26,18.739999771118164,6.739999771118164,93.29000091552734,344.1999816894531,-1730.3999328613281,-1956.9000244140625,1920.8000183105469,1184.4999694824219,417.59998321533203,255.0,255.0,,0.29043568906534806,-2.0679204053750517,0.1914806400850836,True,31.0,False,2,2,False,,games5425898691,bf81d8692db,18.0,-2984.469970703125,5003.06005859375,415.6600036621094,12329.300537109375,6343.900146484375,3414.2001342773438,-828.7999725341797,1869.4999694824219,-1654.4000244140625,255.0,0.0,,0.20036740228384403,2.6634188383341972,1.5777125299706263,True,255.0,False,False,False,False,
83,6285,176,False,False,1,4702.588704909692,1350.949951171875,459.4700012207031,92.72000122070312,5528.699951171875,1898.8999938964844,0.0,-1936.0000610351562,5637.60009765625,684.3000030517578,1.0,0.8152127348724755,-3.012128305122546,-1.7040211398657947,b6a565a1f7b,xGoodKnightx,4.0,1477.6300048828125,303.2900085449219,17.010000228881836,1163.8999938964844,10456.500244140625,2.5,-0.0,-0.0,2362.899932861328,227.0,239.0,,-0.00954051602798569,1.627592959929933,-3.869782470309714e-06,True,112.0,False,6,False,6,,76561198349143306,Tamoshikutozi,6.0,1818.5999755859375,-4328.0,17.049999237060547,20346.099853515625,4266.099853515625,-1.8000000715255737,-6.9999998807907104,-1.0999999940395355,-854.1000366210938,255.0,0.0,,-0.016762737925478673,2.934851070603106,-0.00018648174628079522,False,52.61082992502438,True,False,False,False,,enpitsu,76561198039309853,26,440.17999267578125,115.6500015258789,17.040000915527344,6815.9002685546875,8067.19970703125,3.799999952316284,-1.4000000059604645,-1.7000000178813934,877.6999664306641,255.0,128.0,,-0.016693694984331004,2.211289142643653,-0.0002957426027950866,True,0.0,False,3,2,False,,games5425898691,bf81d8692db,18.0,-1727.06005859375,5088.02978515625,103.38999938964844,14055.799560546875,-2241.699981689453,-5322.80029296875,-4650.4998779296875,17.999999523162842,247.09999084472656,255.0,128.0,,-0.36907373176472597,-2.9493220633658193,1.1946783912993066,True,255.0,False,False,False,False,
84,6346,178,False,False,1,2686.269620412813,476.92999267578125,2486.6201171875,122.06999969482422,-11510.6005859375,18469.89990234375,4665.400085449219,-1258.6000061035156,4767.300109863281,103.50000381469727,1.0,0.3887950915293467,2.9490633929623566,-1.1078841054437538,b6a565a1f7b,xGoodKnightx,4.0,614.1699829101562,2279.97998046875,17.0,-12511.600341796875,13458.1005859375,1.0000000149011612,-1.7000000178813934,1.899999976158142,925.1999664306641,255.0,225.0,,-0.009592656715992142,0.8343965694621968,0.0002744131455388772,True,74.32759567999072,True,6,False,6,,76561198349143306,Tamoshikutozi,6.0,2299.93994140625,-2162.669921875,17.049999237060547,-11901.8994140625,10574.599609375,2.8999999165534973,2.5999999046325684,-2.3000000417232513,-1026.8000030517578,255.0,0.0,,-0.01677050142558999,0.7237289558993973,-0.00023942315486773254,True,255.0,False,False,False,False,,enpitsu,76561198039309853,26,1440.1500244140625,2914.050048828125,17.059999465942383,-12949.49951171875,9138.699951171875,-4.099999964237213,2.3000000417232513,-1.7000000178813934,827.9000091552734,255.0,128.0,,-0.016778360480251425,0.5540680821072382,-0.00034558886033557706,True,4.0,False,5,4,False,,games5425898691,bf81d8692db,18.0,-780.6500244140625,4729.8798828125,17.0,-797.0999908447266,516.8999862670898,3.1999999284744263,-1.4000000059604645,-2.3000000417232513,0.0,255.0,,,-0.009432990923222325,-2.5661614534520285,-6.5644758312885525e-06,True,232.0,False,False,False,False,
85,6372,179,False,False,0,9464.943048727035,603.6099853515625,-4205.39013671875,269.7200012207031,24260.0,3112.2000122070312,6483.800048828125,2232.2999572753906,105.60000419616699,-5568.2000732421875,0.0,-1.1199070487511784,0.16538382125840803,1.961020808228678,bf81d8692db,games5425898691,18.0,498.54998779296875,-4359.68994140625,161.82000732421875,1439.6000671386719,9063.599853515625,2611.300048828125,-602.9999923706055,5111.499938964844,1938.5000610351562,255.0,0.0,,-0.17954281707500722,1.3722669171295345,0.7896650143686945,True,200.64027521943532,True,4,False,3,,76561198039309853,enpitsu,26.0,305.6700134277344,-3894.830078125,125.11000061035156,19643.599853515625,-10905.2001953125,-140.10000228881836,2408.0999755859375,4942.0001220703125,-164.40000534057617,128.0,128.0,,-1.3443299306075662,2.5580242434752365,-2.9753759761302416,True,13.0,False,6,6,False,,xGoodKnightx,b6a565a1f7b,4,507.1199951171875,-3970.550048828125,227.92999267578125,8037.7001953125,-21549.19921875,-156.00000381469727,3858.800048828125,-3908.2000732421875,-291.200008392334,255.0,25.0,,0.10037817632343558,-0.7839381644472179,2.6811758324991017,True,22.0,False,8,7,False,,Tamoshikutozi,76561198349143306,6.0,-1301.3499755859375,922.1599731445312,17.049999237060547,9640.0,-12519.000244140625,2.5999999046325684,-0.29999999329447746,0.19999999552965164,0.0,255.0,128.0,,0.016784974470515836,-0.9146062322589912,3.1700310282516516e-05,True,255.0,False,False,False,False,
86,6433,181,False,False,0,9069.318808391206,3106.18994140625,-2998.489990234375,189.5,-7298.599853515625,588.1000137329102,6135.0,-158.100004196167,-5385.7000732421875,-2639.8001098632812,0.0,-0.8567008361612928,-0.6629212032338209,1.9269368303496102,76561198039309853,enpitsu,26.0,3154.889892578125,-2928.0,60.27000045776367,9748.400268554688,2857.5,2188.300018310547,4549.89990234375,415.09998321533203,-3062.0001220703125,128.0,0.0,,-0.06371609895608553,0.5839334415388926,0.09184184237829295,True,13.0,False,8,False,7,,bf81d8692db,games5425898691,18.0,-64.08999633789062,-4199.10986328125,17.010000228881836,-2325.2000427246094,-9505.30029296875,2.0999999344348907,0.09999999776482582,0.3999999910593033,-189.50000762939453,255.0,128.0,,0.009529425377151228,-1.8309914134168292,0.00014589920754789882,True,222.0,False,4,4,False,,xGoodKnightx,b6a565a1f7b,4,1816.6700439453125,-3532.830078125,90.29000091552734,2088.6000061035156,15229.599609375,-626.8000030517578,-4304.4000244140625,297.5,-45.79999923706055,255.0,128.0,,-1.1109622431800523,1.5234711298160868,-0.024228661240555012,True,31.0,False,10,10,False,,Tamoshikutozi,76561198349143306,6.0,2262.669921875,-819.5900268554688,17.049999237060547,10140.30029296875,-15899.300537109375,2.800000011920929,2.800000011920929,-5.0,-1533.2000732421875,128.0,128.0,,0.01685730612082953,-1.0794088388965681,5.831651219538967e-05,True,223.0,False,False,False,False,
87,6477,183,False,False,1,3630.44845412301,-1982.260009765625,2927.360107421875,339.7699890136719,7487.60009765625,25609.89990234375,-364.59999084472656,-3055.4998779296875,3671.7001342773438,-3630.7000732421875,1.0,-0.8754742396045807,-2.38318820861639,-2.8151942421102687,76561198349143306,Tamoshikutozi,6.0,-1987.9300537109375,2767.06005859375,288.04998779296875,1722.1000671386719,16918.699951171875,2770.1998901367188,4457.900085449219,-3147.3001098632812,685.8000183105469,255.0,128.0,,1.0124281056322497,1.8162860346959568,3.0385569305873803,True,168.21141519854143,True,4,False,3,,b6a565a1f7b,xGoodKnightx,4.0,-1822.8800048828125,495.55999755859375,114.37000274658203,-4372.5,-21866.99951171875,914.8999786376953,2989.89990234375,-4457.699890136719,-1199.4999694824219,255.0,128.0,,-0.4012807764616803,-3.081749188781677,3.1056303381147616,True,0.0,False,12,11,False,,enpitsu,76561198039309853,26,-4024.169921875,2185.610107421875,109.83999633789062,3339.2999267578125,-6497.39990234375,-4187.099914550781,2471.999969482422,-2140.0,1655.8999633789062,255.0,255.0,False,-0.6679018581270125,-2.2915079488879506,-0.6549308549642522,True,13.0,False,8,8,False,,games5425898691,bf81d8692db,18.0,-1004.3800048828125,4294.4599609375,43.310001373291016,-6225.8001708984375,-13905.10009765625,3401.6000366210938,-285.0,125.10000228881836,39.80000019073486,255.0,128.0,,-0.004406010936315838,-1.1569873188547544,-6.733538744388662e-05,True,193.0,False,5,4,False,
88,6607,187,False,False,0,10133.699806587656,-169.72000122070312,-4967.64013671875,318.8299865722656,-1317.1000671386719,12205.999755859375,2147.899932861328,944.5999908447266,4492.0001220703125,-2921.400146484375,0.0,-0.44331828588219746,3.025743040685089,-0.7128708483596601,76561198039309853,enpitsu,26.0,-204.0,-5026.990234375,202.27000427246094,-11964.49951171875,6387.9998779296875,1770.7000732421875,-5397.9998779296875,168.4000015258789,-1040.4000091552734,128.0,0.0,False,0.1558759020528955,3.0731544911335784,0.6481786934357218,True,0.0,False,12,False,11,,bf81d8692db,games5425898691,18.0,2252.1201171875,-4812.85986328125,16.989999771118164,-20978.9990234375,-8744.400024414062,4.600000083446503,0.7000000029802322,0.19999999552965164,-1174.1999816894531,255.0,29.0,,0.009593590655022417,-2.77390910489629,-9.829483293825929e-05,True,244.0,False,6,6,False,,xGoodKnightx,b6a565a1f7b,4,-2500.85009765625,3966.43994140625,21.31999969482422,-20901.4990234375,2873.699951171875,-1153.7999725341797,-1005.2999877929688,-4070.8999633789062,3558.900146484375,255.0,73.0,False,-0.1592636218116794,2.9852548465432314,-0.02953434554614993,True,31.0,False,14,14,False,,Tamoshikutozi,76561198349143306,6.0,71.20999908447266,-4547.0400390625,469.2099914550781,-9432.39990234375,-2513.699951171875,-6397.9998779296875,4142.900085449219,3562.39990234375,628.3000183105469,255.0,128.0,,0.7000506936870523,-2.408498366815398,-1.4464541103513806,True,66.44910960043629,True,6,4,False,
