,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_ball_cam,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_boost_collect,opp_1_handbrake
78,5387,171.0,False,False,1,5600.537986217681,-3717.280029296875,1964.52001953125,94.05000305175781,-9637.39990234375,-7986.5997314453125,-1454.6000671386719,-439.7999954223633,-2886.7001342773438,-3197.0001220703125,1.0,1.0953114345647812,2.5318603260948267,0.9730989408481576,bf81d8692db,games5425898691,24.0,-3597.590087890625,1911.02001953125,15.800000190734863,-4023.699951171875,-13645.699462890625,-395.0,44.20000076293945,448.4000015258789,-1472.4000549316406,255.0,0.0,,-0.009751142969502375,-1.212778505866818,-0.016170400100842138,26,116.0,False,26,False,True,,76561198039309853,enpitsu,26.0,-3536.010009765625,1503.1099853515625,55.119998931884766,-10200.2001953125,16890.0,3649.4000244140625,1.5000000596046448,-3.100000023841858,257.60000228881836,255.0,128.0,False,-0.016840312470232897,0.9845443898459307,-0.0006632179713105106,True,10,7,False,167.8307441280734,True,,DAIIIN_BRUDDA,76561198296230196,11,-2178.530029296875,4990.52001953125,27.559999465942383,3833.0999755859375,-4458.800048828125,-1447.4000549316406,-2761.400146484375,1317.4000549316406,-1952.5,239.0,0.0,-0.1219894879637604,-2.2154414963970397,0.21477767045025384,True,36,32,4,254.0,False,,xGoDPlaYer_HD,3606374444338577798,6.0,-3745.550048828125,2988.6201171875,89.37000274658203,5129.000244140625,-10430.30029296875,2650.4998779296875,-569.5000076293945,-997.2000122070312,-2244.1000366210938,255.0,128.0,,0.11055498951759474,-1.6592549013932254,0.1777124835008356,True,34,4,0.0,False,28,,False
79,5393,171.0,False,False,1,5847.580891570458,-3984.989990234375,1919.72998046875,183.57000732421875,-10955.2001953125,6773.499755859375,16779.000244140625,-1279.4999694824219,-5649.4000244140625,1564.2999267578125,1.0,0.8752466969996463,0.06312964502389158,-1.649661084212617,76561198039309853,enpitsu,26.0,-3783.820068359375,1909.0799560546875,138.6199951171875,-11162.80029296875,17822.80029296875,2788.3999633789062,-4037.9000854492188,-3674.8001098632812,663.7999725341797,255.0,0.0,False,-0.5394343358090363,0.740623650454588,0.08245524725073147,7,162.0,False,10,False,True,,bf81d8692db,games5425898691,24.0,-3715.860107421875,1684.280029296875,16.969999313354492,-8379.000244140625,-11151.700439453125,15.90000033378601,-15.700000524520874,-20.399999618530273,-1615.8000183105469,255.0,120.0,,-0.009602331348076035,-0.85883096770448,-0.0010796143064267022,True,26,26,False,116.0,False,,DAIIIN_BRUDDA,76561198296230196,11,-2119.260009765625,4846.7998046875,17.979999542236328,842.5,-7269.89990234375,75.19999980926514,96.5999984741211,-45.19999980926514,-2351.7999267578125,201.0,9.0,-0.012026278021663148,-1.6687339973013948,-0.0038029188189623708,True,36,32,4,254.0,False,,xGoDPlaYer_HD,3606374444338577798,6.0,-3626.030029296875,2743.409912109375,133.13999938964844,5106.499938964844,-10580.30029296875,1156.6999816894531,-241.5999984741211,-388.8999938964844,-1237.3999786376953,255.0,185.0,,0.1794500496765706,-1.2262802847890737,0.3374458699839061,True,34,4,0.0,False,28,,False
80,5493,174.0,False,False,0,9473.080137622183,3019.969970703125,-3485.800048828125,1072.6700439453125,7827.60009765625,15176.500244140625,581.6999816894531,-2161.7999267578125,5310.30029296875,1768.3000183105469,0.0,0.8547562838034902,2.7003348770892175,0.6291230918118565,76561198296230196,DAIIIN_BRUDDA,11.0,2927.169921875,-3653.739990234375,960.5499877929688,2637.9998779296875,3336.7001342773438,3873.0999755859375,-190.6999969482422,-2587.2000122070312,1761.9000244140625,255.0,128.0,False,-0.5300692702851371,0.8983538932923,0.1300424480435434,32,135.6884386565096,True,38,4,True,,3606374444338577798,xGoDPlaYer_HD,6.0,-388.69000244140625,-2673.429931640625,17.049999237060547,-8957.899780273438,-13904.000244140625,2.5999999046325684,-0.29999999329447746,-0.7999999821186066,8.00000011920929,255.0,128.0,,0.016764688420935096,-2.142148669445567,-7.332323183270661e-05,True,36,30,4,0.0,False,,games5425898691,bf81d8692db,24,2394.969970703125,2166.0,17.0,-4733.999938964844,12249.100341796875,3.6000001430511475,0.3999999910593033,-0.7000000029802322,2239.7000122070312,255.0,255.0,0.009580668903825102,1.9997756304328578,7.250422365959679e-05,True,26,26,False,116.0,False,,enpitsu,76561198039309853,26.0,3688.9599609375,-2046.010009765625,17.020000457763672,-4190.799865722656,21378.9990234375,2.3999999463558197,0.3999999910593033,-2.0999999344348907,-1064.000015258789,255.0,128.0,False,0.016775045986942492,1.7624692662480501,-0.0002883002411440537,False,10,False,39.81667933669141,True,8,,
81,5578,177.0,False,False,1,6714.180629451865,-3353.6298828125,-58.15999984741211,348.6700134277344,-20463.199462890625,11993.800048828125,10260.899658203125,4189.5001220703125,3580.0,-2373.000030517578,1.0,0.2512141427515489,0.9884235635980508,0.7274050812366842,bf81d8692db,games5425898691,24.0,-3207.929931640625,-163.60000610351562,243.22999572753906,-19120.899658203125,10449.3994140625,3.400000035762787,3132.7999877929688,-3880.7000732421875,-2318.2000732421875,255.0,241.0,,-0.005031034133215113,0.7885494294655089,-1.437200754129374,27,40.82677839135613,True,28,False,True,,76561198039309853,enpitsu,26.0,-2744.260009765625,-4693.580078125,17.049999237060547,11418.599853515625,-11471.500244140625,5.199999809265137,-0.29999999329447746,-0.3999999910593033,3498.2998657226562,255.0,255.0,False,-0.016772672187574708,3.1333757142769403,4.193685578044898e-05,True,10,8,False,255.0,False,,DAIIIN_BRUDDA,76561198296230196,11,-3920.409912109375,2667.969970703125,36.7599983215332,-2959.1000366210938,5286.7999267578125,892.0999908447266,-759.1000366210938,1301.3999938964844,-2127.7999877929688,225.0,0.0,0.2182420942417624,1.0195353956735922,0.23844131718817257,True,38,32,4,130.0,False,,xGoDPlaYer_HD,3606374444338577798,6.0,-1777.4599609375,4757.25,17.049999237060547,-13718.00048828125,-3192.2000122070312,2.7000001072883606,1.0999999940395355,0.19999999552965164,993.0000305175781,255.0,193.0,False,-0.01676151993708862,-0.23694831653555404,0.00017511849126128782,True,36,4,0.0,False,30,,False
82,5653,180.0,False,False,0,7490.93397624925,1211.6400146484375,-2048.320068359375,202.27000427246094,-16895.999755859375,18318.00048828125,10094.7998046875,4306.400146484375,-2551.1000061035156,3308.3999633789062,0.0,-0.19235268331240934,-2.5109479679077404,3.0561247714060986,76561198296230196,DAIIIN_BRUDDA,11.0,1306.510009765625,-2212.679931640625,128.4199981689453,-7794.1998291015625,12326.199951171875,4107.900085449219,763.7999725341797,271.1000061035156,-269.4000053405762,246.0,128.0,,-0.010867133123755124,2.0109066035259273,-0.0023760282984295104,32,55.0,False,40,6,True,,3606374444338577798,xGoDPlaYer_HD,6.0,1163.3699951171875,-3787.139892578125,17.049999237060547,-13537.60009765625,3516.300048828125,3.0000001192092896,-3.4999999403953552,1.0000000149011612,-1887.4000549316406,255.0,68.0,False,0.01676134113495005,2.831099328469677,-5.134191192031091e-05,True,36,30,4,218.0,False,,games5425898691,bf81d8692db,24,3701.2900390625,-185.83999633789062,17.010000228881836,480.29998779296875,12811.600341796875,0.09999999776482582,-0.09999999776482582,-1.8000000715255737,2094.1000366210938,255.0,255.0,0.009560100992023821,1.5668414802243325,0.0002099805975868282,True,28,28,False,19.637806474521597,True,,enpitsu,76561198039309853,26.0,615.5,2860.570068359375,17.049999237060547,-6792.1002197265625,503.80001068115234,3.4999999403953552,2.8999999165534973,0.09999999776482582,-1487.7999877929688,255.0,0.0,,0.016662642579110966,3.1135947407584097,-0.0002710488297670558,True,10,False,169.0,False,8,,
83,5743,183.0,False,False,1,9107.60983962538,3990.340087890625,-3425.840087890625,261.5299987792969,2233.0999755859375,8343.499755859375,18190.0,138.00000190734863,5135.10009765625,-3100.1998901367188,1.0,0.03688416832018384,2.7904303977440517,-2.649466416263145,76561198039309853,enpitsu,26.0,3903.179931640625,-3528.47998046875,88.94000244140625,16013.800048828125,13908.199462890625,1860.8999633789062,-5349.7998046875,964.5999908447266,835.5000305175781,255.0,255.0,,-0.5237577402053475,2.6484378091434944,-0.4964665068744298,9,213.0,False,12,False,True,,bf81d8692db,games5425898691,24.0,-893.5599975585938,-4805.60986328125,17.010000228881836,10823.199462890625,-7146.5997314453125,2.0999999344348907,0.3999999910593033,-0.7000000029802322,1.8000000715255737,255.0,128.0,,-0.009594110058679986,-2.5583472529973728,-6.92836641020735e-05,True,28,28,False,188.0,False,,DAIIIN_BRUDDA,76561198296230196,11,3199.68994140625,50.650001525878906,18.34000015258789,16711.500244140625,-9288.200073242188,1.5999999642372131,1.0000000149011612,-1.0000000149011612,-1281.9999694824219,244.0,145.0,-0.017085425728719933,-2.486541303474812,0.00019474431905949327,True,40,32,6,0.0,False,,xGoDPlaYer_HD,3606374444338577798,5.0,2747.580078125,1657.5899658203125,17.049999237060547,10020.10009765625,-9818.699951171875,3.100000023841858,0.7999999821186066,-0.9000000357627869,-1919.6000671386719,255.0,0.0,False,-0.016764826517229593,-2.333920222396099,-0.0002118570056993012,True,36,4,255.0,False,30,,False
84,5811,186.0,False,False,0,3999.4964569877443,-3054.739990234375,1773.1300048828125,1525.1700439453125,5298.4002685546875,7768.599853515625,-8411.500244140625,-5364.7998046875,-1401.9000244140625,2291.9000244140625,0.0,1.2597127288145968,-0.7798828175738802,0.5647921903690862,76561198296230196,DAIIIN_BRUDDA,11.0,-3079.1298828125,1666.0999755859375,1580.43994140625,11750.6005859375,6501.7999267578125,937.3999786376953,-2681.099853515625,-305.79999923706055,-1584.4999694824219,128.0,55.0,False,-1.0011156320572394,0.8705365325581148,0.8932890752952136,34,175.0,False,42,6,True,,3606374444338577798,xGoDPlaYer_HD,5.0,-2824.330078125,-149.9199981689453,216.38999938964844,3056.199951171875,11888.00048828125,3574.5999145507812,955.9999847412109,-266.00000381469727,-97.60000228881836,255.0,128.0,False,-0.6321224944422057,1.2261536728310458,0.023339900408728777,True,38,30,4,217.40304522616887,True,,games5425898691,bf81d8692db,24,-1382.56005859375,2921.8798828125,17.010000228881836,-6170.3997802734375,-9540.2001953125,0.0,0.0,0.29999999329447746,291.299991607666,255.0,141.0,0.009556982791037751,-2.1421860243913304,2.3643584630955494e-05,True,28,28,False,152.5893850711084,True,,enpitsu,76561198039309853,26.0,-3482.81005859375,1802.8699951171875,17.049999237060547,4020.5999755859375,-3892.9000854492188,2.5999999046325684,-1.4000000059604645,-1.0000000149011612,-6.1000001430511475,255.0,255.0,,0.016777401715475065,-0.7702693694063282,1.5517870136327677e-05,True,12,False,213.0,False,10,,
85,5843,187.0,False,False,1,8009.62469551301,2425.2099609375,-2722.2900390625,118.80999755859375,-10240.10009765625,-19642.80029296875,-3510.2999877929688,1519.1000366210938,-5596.7999267578125,-1538.6000061035156,1.0,-0.749773844140818,1.203505401957445,-0.22629793389929617,bf81d8692db,games5425898691,24.0,2471.389892578125,-2541.409912109375,17.010000228881836,9849.7998046875,-10915.699462890625,0.09999999776482582,0.09999999776482582,-0.0,-2154.7000122070312,255.0,0.0,,-0.009585858939458472,-2.2357665586347286,8.805889017429522e-06,28,139.2640688342433,True,28,False,True,,76561198039309853,enpitsu,26.0,2497.93994140625,-1834.5799560546875,17.049999237060547,-10184.89990234375,-5887.19970703125,3.1999999284744263,1.7000000178813934,0.7000000029802322,2131.699981689453,255.0,128.0,,-0.01670878899122307,-0.5520702895599511,0.00021930934772233302,True,12,10,False,203.48489460381128,True,,DAIIIN_BRUDDA,76561198296230196,11,1854.530029296875,-2171.239990234375,1382.9200439453125,-10240.799560546875,-4178.0999755859375,-5472.0001220703125,2955.2999877929688,-2958.9999389648438,3572.0999145507812,128.0,79.0,-0.29189928038843077,0.1408003432618882,0.9875704201344768,True,42,34,6,175.0,False,,xGoDPlaYer_HD,3606374444338577798,5.0,2394.7900390625,-1488.8399658203125,425.0199890136719,-3115.2999877929688,-16050.0,-1170.999984741211,-57.10000038146973,88.29999923706055,547.7000045776367,255.0,128.0,False,0.1862360406355864,-1.9381968893472903,-0.4956556476918761,True,38,4,177.98832706225815,True,30,,False
86,5895,189.0,False,False,1,10164.491841142804,835.2100219726562,-5024.31005859375,454.2900085449219,-21159.7998046875,5101.300048828125,8275.399780273438,4706.700134277344,-374.7999954223633,1663.800048828125,1.0,-0.6196665507555319,-1.7733091682051902,2.748067556745433,bf81d8692db,games5425898691,24.0,1069.8499755859375,-5095.60009765625,353.07000732421875,-17337.19970703125,3067.3001098632812,6906.6998291015625,202.70000457763672,-263.50000381469727,30.09999990463257,255.0,128.0,,0.3670520121767813,-0.007799176551667716,1.5709603786935533,28,32.0,False,29,False,True,,76561198039309853,enpitsu,26.0,1028.18994140625,-4608.64013671875,17.049999237060547,-7355.8001708984375,-7715.999755859375,2.5999999046325684,-0.5999999865889549,2.3000000417232513,-320.2000045776367,255.0,128.0,False,-0.016982266800149932,-0.7752112512720026,0.0002377824825296536,True,12,10,False,111.0,False,,DAIIIN_BRUDDA,76561198296230196,11,-111.47000122070312,-2790.300048828125,18.34000015258789,-10420.899658203125,4114.599914550781,1.8000000715255737,-3.4999999403953552,1.5000000596046448,-261.49999618530273,234.0,191.0,-0.01700004024608722,0.44130456736698565,0.0003390352321427379,True,42,34,6,206.0,False,,xGoDPlaYer_HD,3606374444338577798,5.0,1326.780029296875,-4004.02001953125,17.059999465942383,-9609.7998046875,461.19998931884766,1.0999999940395355,0.5999999865889549,-3.100000023841858,-318.8999938964844,61.0,128.0,,-0.017174840457140662,0.08450383366490755,0.00021884766123610899,True,38,4,155.0,False,30,,
87,6057,195.0,False,True,1,6940.485379335506,-1940.719970703125,-1194.300048828125,123.41000366210938,6865.999755859375,27000.70068359375,4566.099853515625,-1710.0999450683594,3011.199951171875,740.2999877929688,1.0,-0.14209739131712418,1.7593401875527859,1.9599597572091123,bf81d8692db,games5425898691,24.0,-1993.72998046875,-1470.780029296875,45.369998931884766,8032.19970703125,21298.00048828125,3297.5,-35.79999923706055,17.899999618530273,-188.09999465942383,255.0,128.0,,-0.010515807342747837,1.958002973009387,0.00037953419583475054,30,117.19449485501939,True,31,False,True,,76561198039309853,enpitsu,26.0,-1666.0899658203125,-1838.760009765625,17.049999237060547,4011.7001342773438,16365.899658203125,2.5,-0.19999999552965164,-0.9000000357627869,-349.7999954223633,255.0,128.0,False,-0.01685178280854892,1.8462186944310899,0.0002140995881026501,True,12,10,False,31.0,False,,DAIIIN_BRUDDA,76561198296230196,11,-3362.030029296875,-4040.679931640625,18.139999389648438,-1231.2999725341797,17188.499755859375,41.10000133514404,-62.60000228881836,39.30000066757202,734.3000030517578,255.0,221.0,-0.013817436571759741,1.4991615687029975,-0.0025357632807639263,True,44,36,6,18.42815497870084,True,,xGoDPlaYer_HD,3606374444338577798,6.0,-2204.25,-1038.8299560546875,85.08000183105469,21797.5,7081.300048828125,1922.8999328613281,3989.8001098632812,3722.0999145507812,-690.1999664306641,255.0,0.0,False,-0.2665716525136878,2.6809313568970827,0.6166902298567449,True,42,4,0.0,False,31,,False
88,6060,195.0,False,False,0,4975.368487874469,1814.8499755859375,968.0,179.1300048828125,-26825.70068359375,-12796.400146484375,8706.799926757812,5652.7001953125,1699.6000671386719,1075.8999633789062,0.0,0.48209874529142627,-1.6637407519432368,2.059239235130439,3606374444338577798,xGoDPlaYer_HD,6.0,2022.4100341796875,979.7100219726562,95.41000366210938,-21838.00048828125,-7105.3997802734375,151.30000114440918,-4161.000061035156,-3556.4999389648438,-535.2000045776367,255.0,128.0,False,0.3906523995721794,-2.536016478269029,1.2547509754794228,31,31.0,False,42,4,True,,76561198296230196,DAIIIN_BRUDDA,11.0,3377.81005859375,3894.4599609375,18.290000915527344,2593.9999389648438,-17799.000244140625,8.00000011920929,16.399999856948853,-9.599999785423279,1539.9000549316406,255.0,255.0,False,0.01630714054788782,-1.3968646967948393,-0.0005541350604543235,True,44,36,6,9.04296783990755,True,,games5425898691,bf81d8692db,24,1916.4300537109375,1269.739990234375,79.76000213623047,-7642.9998779296875,-19828.699951171875,3738.900146484375,-2763.599853515625,1725.8999633789062,3066.7999267578125,255.0,128.0,-0.21706149426953114,-1.738484287164581,-0.06675002863401121,True,32,30,False,107.8093077162261,True,,enpitsu,76561198039309853,26.0,1598.4200439453125,1598.5,17.049999237060547,-4766.499938964844,-15915.699462890625,2.5,-0.29999999329447746,0.7000000029802322,-41.599998474121094,255.0,128.0,False,0.016825158524643155,-1.8667339581287672,6.0820554270623604e-05,True,12,False,31.0,False,10,,
89,6159,199.0,False,False,0,8032.7725928334585,-2314.75,-2766.489990234375,282.05999755859375,-6406.500244140625,15155.2001953125,3471.300048828125,520.9000015258789,2603.599853515625,-5380.3997802734375,0.0,-0.2119113548611897,1.36654643396249,-0.27893691476509064,3606374444338577798,xGoDPlaYer_HD,6.0,-2245.330078125,-2915.840087890625,228.0800018310547,-11940.2001953125,-3587.6998901367188,522.7999877929688,2499.7999572753906,2088.6000061035156,-4150.10009765625,255.0,83.0,,-0.28955043814771436,2.6028126223411894,0.06450014230220603,32,31.0,False,44,4,True,,76561198296230196,DAIIIN_BRUDDA,11.0,2432.429931640625,-3689.0400390625,18.31999969482422,-17223.900146484375,-14020.10009765625,4.600000083446503,0.3999999910593033,0.29999999329447746,-1403.699951171875,235.0,0.0,,0.017065018375866756,-2.486290768070687,-0.00019954877575886597,True,46,38,6,193.0,False,,games5425898691,bf81d8692db,24,-2267.199951171875,-3112.409912109375,17.010000228881836,-19049.100341796875,-12496.500244140625,2.3000000417232513,0.3999999910593033,0.09999999776482582,1843.2000732421875,255.0,255.0,0.009587641502476608,-2.4974629624688194,8.831312978425594e-05,True,32,30,False,21.0,False,,enpitsu,76561198039309853,26.0,-3459.56005859375,-880.2000122070312,17.059999465942383,9619.099731445312,-6442.39990234375,2.0999999344348907,0.0,-0.29999999329447746,2377.899932861328,255.0,255.0,False,0.016731898174688533,-0.5328056994533845,-1.9557522065360102e-05,True,14,False,255.0,False,12,,
90,6205,200.0,False,False,1,5378.591747293694,3330.219970703125,343.7699890136719,161.5,-2703.599853515625,7127.0001220703125,8094.7998046875,5580.0,-137.70000457763672,2200.8999633789062,1.0,0.6271326147530137,1.8063746437463044,0.17255727940572413,76561198039309853,enpitsu,26.0,3348.780029296875,198.36000061035156,67.88999938964844,7314.89990234375,9019.500122070312,2717.7999877929688,-1713.2000732421875,-1272.5,3418.2998657226562,128.0,255.0,False,-0.01665795917147025,2.4777224278742085,-0.01599448687880311,13,236.0,False,16,False,True,,bf81d8692db,games5425898691,24.0,3368.300048828125,4671.60009765625,598.6900024414062,5144.1998291015625,-5143.0999755859375,1321.199951171875,1728.2000732421875,1728.3000183105469,0.0,255.0,0.0,,0.21159482561719758,-2.3659168421711168,1.5687609084638376,True,32,30,False,21.0,False,,DAIIIN_BRUDDA,76561198296230196,11,-267.6099853515625,5166.419921875,18.31999969482422,7341.400146484375,4360.4998779296875,5.0,0.5000000074505806,-0.0,-3065.7000732421875,170.0,68.0,-0.01702489829920397,-2.8287948761201407,7.93044407495428e-06,True,46,38,6,193.0,False,,xGoDPlaYer_HD,3606374444338577798,6.0,3497.570068359375,2954.659912109375,17.049999237060547,437.2999954223633,-7635.0,2.5999999046325684,0.09999999776482582,0.7000000029802322,-0.09999999776482582,255.0,128.0,,-0.016629687287045565,-1.6279802370977128,6.338583220053642e-05,True,44,4,31.0,False,32,,False
91,6274,203.0,False,False,1,3504.014898547239,2651.27001953125,2107.320068359375,135.8699951171875,-10596.800537109375,20165.400390625,509.50000762939453,4862.099914550781,3463.699951171875,-601.5000152587891,1.0,0.17237799995208147,-1.8272845197065581,-2.57453406820197,76561198039309853,enpitsu,26.0,2765.2099609375,1905.6600341796875,50.63999938964844,-15648.800048828125,14736.500244140625,2575.1998901367188,-5002.699890136719,-749.5999908447266,-2158.699951171875,255.0,0.0,False,-0.10175036460427048,0.660771087727836,0.07142663607194351,15,163.3182022033199,True,18,False,True,,bf81d8692db,games5425898691,24.0,2126.81005859375,2218.300048828125,17.010000228881836,-11404.89990234375,-10924.7998046875,2.3000000417232513,0.3999999910593033,-0.0,-2031.6000366210938,255.0,0.0,,-0.009576377493816506,-0.695265579069264,3.288712182913993e-05,True,32,30,False,226.0,False,,DAIIIN_BRUDDA,76561198296230196,11,186.49000549316406,4337.7900390625,18.31999969482422,5756.199951171875,-5192.60009765625,5.0,-0.7000000029802322,0.7000000029802322,2359.600067138672,241.0,255.0,-0.0169662841342585,-2.4162967369522237,0.00011161964517437014,True,46,38,6,157.0,False,,xGoDPlaYer_HD,3606374444338577798,6.0,2341.389892578125,239.3000030517578,757.489990234375,-7601.500244140625,-11955.50048828125,-168.09999465942383,-1193.7999725341797,-161.10000610351562,-1387.2000122070312,255.0,128.0,False,-0.6570880760546517,-2.1201715067759697,0.06331955017060353,True,46,6,0.0,False,32,,False
92,6302,204.0,False,False,0,9195.244495868696,-1648.77001953125,-4024.3798828125,104.62999725341797,-6774.89990234375,3828.900146484375,8569.89990234375,1962.2000122070312,3707.9000854492188,-4289.5001220703125,0.0,-0.4217264737761057,-0.9501546895651077,0.8071683518578031,76561198296230196,DAIIIN_BRUDDA,11.0,-1529.0799560546875,-4106.10986328125,18.31999969482422,-18208.399658203125,-2384.499969482422,4.300000071525574,1.0999999940395355,0.0,1694.1999816894531,242.0,255.0,False,0.01705620899752347,-2.970549497401884,0.0001898021823907711,38,81.0,False,46,6,True,,3606374444338577798,xGoDPlaYer_HD,6.0,-1587.5799560546875,985.1300048828125,399.010009765625,7526.099853515625,12553.299560546875,-6908.0999755859375,8.899999856948853,149.49999809265137,555.6999969482422,255.0,255.0,False,0.2573405155036528,1.527170994073024,-0.1069446976542415,True,46,32,6,0.0,False,,games5425898691,bf81d8692db,24,-696.8300170898438,-1641.0999755859375,17.010000228881836,12725.2001953125,7864.1998291015625,2.3000000417232513,-0.5999999865889549,-0.3999999910593033,1959.4999694824219,255.0,255.0,0.009601051535181492,0.6067081155356702,8.270987889742836e-05,True,32,30,False,226.0,False,,enpitsu,76561198039309853,26.0,-1374.4300537109375,-3237.570068359375,48.11000061035156,13717.19970703125,-13200.10009765625,-2445.500030517578,1098.6000061035156,-133.80000114440918,-1122.5,255.0,0.0,False,-0.18851198651420864,-0.6879301975309121,-0.7333455094629594,True,18,False,164.0,False,16,,
93,6504,211.0,False,False,0,7950.141596943428,-3554.72998046875,-2352.389892578125,93.1500015258789,1956.3999938964844,1391.3999938964844,0.0,-1524.7999572753906,2143.9999389648438,-2215.0999450683594,0.0,0.6753167855679638,-1.7216724790859899,2.8954001458374043,3606374444338577798,xGoDPlaYer_HD,6.0,-3680.929931640625,-2707.030029296875,125.61000061035156,6772.7001953125,16778.199462890625,1568.2000732421875,-4508.2000732421875,3065.4998779296875,-726.6999816894531,255.0,101.0,False,0.6169627868042015,1.2879498719941462,0.08848593116375594,35,,False,50,6,True,,76561198296230196,DAIIIN_BRUDDA,11.0,-3353.389892578125,-2751.22998046875,48.86000061035156,-12684.300537109375,18977.2998046875,2807.6998901367188,-1832.1000671386719,-1224.4000244140625,-1.0000000149011612,241.0,128.0,,0.042009979721707134,2.1600010079636123,-1.8488007415707435e-05,True,4,3,False,0.0,False,,games5425898691,bf81d8692db,24,-3487.510009765625,-2151.35009765625,17.010000228881836,-13411.500244140625,-17752.5,-0.29999999329447746,0.0,-0.19999999552965164,191.29999160766602,255.0,128.0,0.009591517703324353,-2.1989534510348467,-0.00013149361288898687,True,32,30,False,89.89972482189057,True,,enpitsu,76561198039309853,26.0,-1942.47998046875,-2458.080078125,17.059999465942383,3564.7000122070312,22721.4990234375,1.1999999731779099,0.0,0.3999999910593033,0.0,255.0,128.0,False,0.016779280793408367,1.4151788163752421,-3.787959623507317e-05,True,18,False,0.0,False,16,,
94,6505,211.0,False,False,1,3829.113261352047,3559.27001953125,2388.800048828125,110.3499984741211,4409.800109863281,25904.7998046875,9298.300170898438,3811.0000610351562,-4199.5001220703125,1959.4999694824219,1.0,-0.5310834505051979,1.81374734052928,2.761225414748968,bf81d8692db,games5425898691,24.0,3487.510009765625,2151.35009765625,17.010000228881836,13411.500244140625,17752.5,-0.29999999329447746,-0.0,0.19999999552965164,191.29999160766602,255.0,128.0,,-0.009591517703324353,2.1989534510348467,-0.00013149361288898687,30,86.75338501314965,True,32,False,True,,76561198039309853,enpitsu,26.0,1942.47998046875,2458.080078125,17.059999465942383,-3564.7000122070312,-22721.4990234375,1.1999999731779099,-0.0,-0.3999999910593033,0.0,255.0,128.0,False,-0.016779280793408367,-1.4151788163752421,-3.787959623507317e-05,True,18,16,False,0.0,False,,DAIIIN_BRUDDA,76561198296230196,11,3469.800048828125,2577.06005859375,71.55000305175781,12713.00048828125,-19020.6005859375,2194.499969482422,4584.4000244140625,3038.2998657226562,36.40000104904175,246.0,171.0,-0.6663132797197865,-2.1612960298816866,0.0007345244196346449,True,4,3,False,0.0,False,,xGoDPlaYer_HD,3606374444338577798,6.0,3680.929931640625,2707.030029296875,125.61000061035156,-6772.7001953125,-16778.199462890625,1568.2000732421875,4508.2000732421875,-3065.4998779296875,-726.6999816894531,255.0,101.0,False,-0.6169627868042015,-1.2879498719941462,0.08848593116375594,True,50,6,,False,35,,
