,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect,team_mate_handbrake
70,4525,103,False,False,0,7720.630642029119,1959.3299560546875,-2033.22998046875,116.7699966430664,-5207.60009765625,13020.0,3483.699951171875,2299.199981689453,133.00000190734863,-762.6999664306641,0.0,-0.25841136337869847,-2.4315261101392376,2.9473524402876965,bf81d8692db,games5425898691,19.0,2027.4100341796875,-2223.3701171875,17.010000228881836,-3897.6998901367188,10882.2998046875,-0.19999999552965164,-1.0999999940395355,2.7000001072883606,-341.3999938964844,255.0,128.0,,0.009547535362838477,1.8975164758352785,1.1771689812546104e-05,True,False,6,189.2799912857753,True,6,,76561198039309853,enpitsu,25.0,-288.79998779296875,-3186.3798828125,17.059999465942383,0.0,-0.09999999776482582,1.1999999731779099,0.7000000029802322,-0.09999999776482582,0.0,128.0,128.0,0.01684754616172046,0.9723268754657377,-2.3615653844635342e-05,True,255.0,False,4,False,4,,funtobedavid,76561198087586765,3,-1309.0,1632.5899658203125,17.030000686645508,17492.2998046875,-1025.6999969482422,5.099999904632568,-0.3999999910593033,0.5000000074505806,-4.399999976158142,128.0,128.0,,0.01681343427979356,-0.05912142806028265,3.716355632575851e-05,True,255.0,False,12,4,10,,Rike Prinse,76561198809313366,4.0,2542.300048828125,1208.0699462890625,17.059999465942383,-10249.599609375,-14202.80029296875,-4.099999964237213,0.19999999552965164,0.7999999821186066,-10.90000033378601,255.0,128.0,False,0.016799623018491604,-2.1972082856200714,4.4666467170603616e-05,True,170.4231311172567,True,8,False,8,,False
71,4549,104,False,False,0,6482.003331056355,1507.699951171875,-879.8499755859375,178.5,-4585.199890136719,22213.00048828125,3522.0999145507812,5418.599853515625,-2444.199981689453,814.5999908447266,0.0,0.2609177005502336,2.8830293580218194,0.9118501721392208,bf81d8692db,games5425898691,19.0,1528.56005859375,-1076.0,59.970001220703125,-254.69999313354492,21010.0,3197.0999145507812,-2679.7000122070312,71.99999809265137,-619.3000030517578,255.0,135.0,,0.06309445935016891,1.489967337469352,-0.0006117514646313143,True,False,7,150.0,False,8,,76561198039309853,enpitsu,25.0,-288.79998779296875,-3186.3798828125,17.059999465942383,0.0,-0.09999999776482582,1.1999999731779099,0.7000000029802322,-0.09999999776482582,0.0,128.0,128.0,0.01684754616172046,0.9723268754657377,-2.3615653844635342e-05,True,255.0,False,4,False,4,,funtobedavid,76561198087586765,3,-69.01000213623047,1419.68994140625,17.030000686645508,11736.800537109375,-6214.2999267578125,5.600000023841858,0.5000000074505806,-1.0999999940395355,-1941.1000061035156,255.0,0.0,,0.01679513553108605,-0.5142419542041864,-0.0002157235879605125,True,255.0,False,12,4,10,,Rike Prinse,76561198809313366,3.0,1672.6099853515625,-303.760009765625,119.44000244140625,-9342.899780273438,-19557.2998046875,3852.60009765625,-3.1999999284744263,-7.699999809265137,557.7999877929688,255.0,128.0,False,0.016698022782098115,-1.8786130889624992,0.002127035246651812,True,140.0,False,8,False,10,,False
72,4552,104,False,False,1,5032.468120580753,-1452.6600341796875,689.2100219726562,218.0399932861328,21093.798828125,16587.39990234375,10983.599853515625,5858.499755859375,-1114.4999694824219,-659.8000335693359,1.0,-0.34431619732463603,-2.8176460825879133,0.46350554260992116,76561198809313366,Rike Prinse,3.0,-1553.3199462890625,529.5499877929688,158.35000610351562,13423.499755859375,18492.2998046875,2583.5000610351562,-3120.10009765625,4527.900085449219,108.29999923706055,255.0,31.0,False,-0.10130059035904038,1.8246562652386116,0.0690695530778097,True,False,9,140.0,False,10,,76561198087586765,funtobedavid,3.0,-45.220001220703125,-1350.4100341796875,17.030000686645508,-11267.5,7325.3997802734375,5.199999809265137,-4.099999964237213,3.3000001311302185,-28.19999933242798,255.0,215.0,-0.016757756627399752,0.6248699421698064,0.0002960180210867914,True,255.0,False,12,4,10,,enpitsu,76561198039309853,25,288.79998779296875,3186.3798828125,17.059999465942383,-0.0,0.09999999776482582,1.1999999731779099,-0.7000000029802322,0.09999999776482582,0.0,128.0,128.0,False,-0.01684754616172046,-0.9723268754657377,-2.3615653844635342e-05,True,255.0,False,4,False,4,,games5425898691,bf81d8692db,19.0,-1523.8399658203125,870.989990234375,84.0199966430664,488.3000183105469,-20478.599853515625,2053.2000732421875,5495.5999755859375,92.29999542236328,-199.3000030517578,255.0,143.0,,-0.7562038252228938,-1.4535581435777027,-0.1282969869932415,True,150.0,False,7,False,8,,
73,4648,107,False,False,1,2433.7090074800353,2438.81005859375,3257.800048828125,136.4499969482422,-11992.099609375,18404.000244140625,9213.699951171875,2402.2000122070312,-1738.2000732421875,5216.099853515625,1.0,0.13186320999545806,2.896882774870689,2.6892704637241427,76561198809313366,Rike Prinse,4.0,2436.300048828125,3027.449951171875,76.73999786376953,12125.699462890625,14069.599609375,3533.800048828125,18.200000524520874,26.400001049041748,2818.0999755859375,255.0,255.0,False,-0.01640519875517643,1.9484621192403204,0.002682828881486098,True,False,10,97.0,False,12,,76561198087586765,funtobedavid,3.0,1951.1300048828125,1625.22998046875,17.049999237060547,11048.299560546875,7781.5997314453125,3.100000023841858,-1.4000000059604645,-0.7999999821186066,2027.8999328613281,241.0,255.0,-0.016752476326042494,2.491790126113329,0.00020635499352474366,True,255.0,False,14,4,12,,enpitsu,76561198039309853,24,-34.2599983215332,5609.7099609375,27.149999618530273,-565.4000091552734,1996.7999267578125,79.89999771118164,-1.1999999731779099,-0.3999999910593033,-14.199999570846558,255.0,128.0,False,-0.05291125426521553,-1.9595229122736013,0.014913761461099772,True,255.0,False,4,False,4,,games5425898691,bf81d8692db,19.0,-3363.969970703125,598.9600219726562,94.7699966430664,8.600000143051147,19630.30029296875,-139.399995803833,-5438.800048828125,815.4000091552734,-60.39999961853027,255.0,128.0,,1.4918214080127727,-1.2821829540425387,-3.0013621536459256,True,150.0,False,9,False,10,,
74,4711,109,False,False,0,8815.65112500966,-389.3500061035156,-3661.080078125,337.8599853515625,10865.699462890625,19809.000244140625,267.39999771118164,-819.1999816894531,-126.49999618530273,-3676.099853515625,0.0,-0.3739171537743237,1.5775850184874416,2.6021608641986824,76561198039309853,enpitsu,25.0,-453.30999755859375,-3831.4599609375,215.83999633789062,5990.4998779296875,15845.699462890625,1055.6999969482422,1883.6000061035156,4946.300048828125,1495.0,128.0,0.0,,-0.2879442328159036,1.1667366401244676,1.2699252828206007,True,False,5,176.0,False,6,,bf81d8692db,games5425898691,19.0,2374.25,-4639.22021484375,17.010000228881836,-16366.700439453125,-8529.500122070312,2.199999988079071,-0.5999999865889549,0.0,-1836.6999816894531,255.0,0.0,0.009609502775241863,-2.715477409939374,-0.00010132120240359341,True,255.0,False,10,False,10,,funtobedavid,76561198087586765,3,-542.1099853515625,-2982.7099609375,289.3599853515625,12205.799560546875,-5094.89990234375,1718.9999389648438,-152.7999973297119,-349.70001220703125,-3998.0999755859375,243.0,0.0,,-0.0767028168609425,-1.3472564243679175,0.03653548371983648,True,239.33787527904715,True,16,6,12,,Rike Prinse,76561198809313366,4.0,-3625.590087890625,-4414.2900390625,469.6600036621094,-8936.599731445312,8935.599975585938,-4379.800109863281,-1392.7999877929688,-1387.7999877929688,-0.9000000357627869,255.0,63.0,False,0.3712458029147142,2.374155109410647,1.5773744152283762,True,220.6120083665335,True,12,False,12,,
75,4718,110,False,False,1,2046.076515077392,114.5999984741211,3249.010009765625,331.1600036621094,-25709.29931640625,10377.80029296875,1509.7999572753906,1199.1000366210938,-640.8999633789062,5843.800048828125,1.0,0.1961998550651948,-0.9261905213870583,2.503486616577112,76561198087586765,funtobedavid,3.0,241.7100067138672,3142.31005859375,314.239990234375,-11350.799560546875,7400.999755859375,314.20000076293945,11.799999475479126,595.6999969482422,-5467.60009765625,242.0,0.0,,0.05656634021497819,2.617009102194589,0.14196416317204122,True,6,12,217.435802144389,True,16,,76561198809313366,Rike Prinse,4.0,3863.830078125,4173.2001953125,306.5199890136719,9871.799926757812,-10770.899658203125,-7852.2998046875,312.8000068664551,-339.59999084472656,-1632.7999877929688,255.0,128.0,-0.47479029523097693,-2.318462340036808,1.58201619118344,True,198.70993523187533,True,12,False,12,,enpitsu,76561198039309853,25,322.70001220703125,3477.3798828125,211.6999969482422,-5551.9000244140625,-15113.00048828125,-154.7000026702881,-1747.5,-4995.199890136719,1497.5999450683594,128.0,128.0,,0.23732350079137857,-1.2278573365654601,2.9815457806732772,True,176.0,False,6,False,5,,games5425898691,bf81d8692db,19.0,-1940.1800537109375,4749.16015625,17.010000228881836,17684.100341796875,270.40000915527344,2.3000000417232513,0.19999999552965164,0.09999999776482582,-1964.1999816894531,255.0,0.0,,-0.009578853173839205,-3.086422957864201,-2.1439243705599052e-05,True,255.0,False,10,False,10,,False
76,4840,114,False,False,0,9435.46828465716,3629.0,-3139.639892578125,1310.3199462890625,-10059.69970703125,7093.3001708984375,-3009.4000244140625,4295.299987792969,2693.699951171875,-3118.2998657226562,0.0,0.4471278477784234,2.0502934609379166,2.6878588457424075,bf81d8692db,games5425898691,19.0,3759.919921875,-3222.7900390625,1251.75,-9735.399780273438,8683.400268554688,281.70000076293945,143.69999885559082,-5497.8997802734375,40.50000190734863,255.0,255.0,,0.047173553084761746,1.598517809021442,-3.103500071598422,True,False,11,215.0,False,12,,76561198039309853,enpitsu,24.0,3219.56005859375,-1150.5,17.049999237060547,-7072.1002197265625,-10093.400268554688,2.5999999046325684,0.7000000029802322,-0.09999999776482582,0.0,255.0,128.0,0.01665638966424938,-2.1819737417615515,2.554975067972908e-05,True,255.0,False,6,False,6,,funtobedavid,76561198087586765,3,2285.72998046875,491.3800048828125,40.70000076293945,5329.0997314453125,18112.80029296875,3437.39990234375,-141.70000076293945,72.89999961853027,-795.9999847412109,253.0,128.0,,0.01843329602199713,1.204750041958923,0.0013289437668955078,False,247.0,False,19,6,14,,Rike Prinse,76561198809313366,4.0,39.56999969482422,3653.010009765625,17.049999237060547,18186.400146484375,-1806.199951171875,3.0000001192092896,0.0,0.0,-2020.0999450683594,255.0,1.0,False,0.016778765141496923,-0.17081402525108175,-1.2480164045003007e-05,True,226.0,False,14,False,14,,False
77,4884,116,False,False,0,7764.393850257086,2045.469970703125,-2045.6500244140625,109.44999694824219,-6273.0999755859375,3701.7001342773438,7466.500244140625,-2840.4000854492188,-4813.399963378906,-2182.2000122070312,0.0,-0.36605055972569084,-0.5792771933351962,-1.6032360432377961,76561198039309853,enpitsu,25.0,2178.72998046875,-2205.219970703125,17.049999237060547,-9197.000122070312,3451.7001342773438,-0.5999999865889549,-0.19999999552965164,0.0,-2437.899932861328,255.0,128.0,False,0.016672382940267686,2.7437524002701865,1.2654313451960776e-05,True,False,6,229.9300386956943,True,6,,bf81d8692db,games5425898691,19.0,2738.889892578125,-1998.25,153.4499969482422,-5987.2998046875,7735.9002685546875,-11685.999755859375,-153.99999618530273,-100.0,102.39999771118164,255.0,128.0,-0.7379924658052915,1.584684909250725,0.8590947434804583,True,215.0,False,12,False,12,,funtobedavid,76561198087586765,3,3054.2099609375,3840.510009765625,17.049999237060547,-8312.100219726562,19078.199462890625,3.4999999403953552,-0.7000000029802322,2.5999999046325684,456.5999984741211,252.0,124.0,,0.01678680108265034,2.0241528459060025,-0.0003720675478484062,True,255.0,False,20,6,16,,Rike Prinse,76561198809313366,4.0,814.02001953125,1773.010009765625,17.049999237060547,-44.60000038146973,-12334.49951171875,2.5,-0.5999999865889549,0.0,0.0,255.0,128.0,False,0.01677738139773394,-1.5744458618440051,-9.690048119400429e-08,True,226.0,False,14,False,14,,
78,4934,118,False,False,0,6847.020144694703,919.7999877929688,-1461.8599853515625,370.7099914550781,-28344.599609375,-28108.89892578125,6043.900146484375,5246.7999267578125,1981.0000610351562,2131.9000244140625,0.0,0.9540653249236806,0.8105194957874339,-0.4817950529069444,bf81d8692db,games5425898691,19.0,1033.1199951171875,-1418.530029296875,244.1199951171875,-18983.699951171875,-4441.7999267578125,2113.3999633789062,4651.700134277344,-2526.1000061035156,1493.2000732421875,255.0,176.0,,-0.2246619684305736,-2.9755337355129297,-0.08743322374645268,True,False,13,158.61341063694292,True,14,,76561198039309853,enpitsu,24.0,1010.97998046875,-2978.469970703125,17.049999237060547,4810.799865722656,-12729.000244140625,2.8999999165534973,-2.0999999344348907,5.299999713897705,-537.0999908447266,255.0,0.0,0.016755846639410116,-1.197509358600527,-0.000166703559687867,True,214.0,False,6,False,6,,funtobedavid,76561198087586765,3,885.5800170898438,4057.919921875,17.059999465942383,-5480.0,-14796.800537109375,1.2999999523162842,-0.09999999776482582,-0.3999999910593033,8.600000143051147,255.0,128.0,,0.016779179183830355,-1.9244252291443238,-4.51788750485446e-05,True,255.0,False,20,6,16,,Rike Prinse,76561198809313366,4.0,978.5700073242188,-1284.5699462890625,383.2799987792969,1303.3999633789062,-19514.000244140625,185.10000228881836,-1912.1000671386719,-564.7999954223633,-1762.5,255.0,128.0,False,0.2305488091813515,-1.8202274103251928,-0.016653827589763526,True,140.61341063694292,True,14,4,16,,False
79,5003,120,False,False,0,8364.925359521963,-3753.010009765625,-2721.89990234375,121.83000183105469,-773.3000183105469,-2721.300048828125,3997.39990234375,221.5999984741211,3644.89990234375,4760.7000732421875,0.0,-0.5057582228827253,2.9252664217830255,0.7097047382466007,bf81d8692db,games5425898691,19.0,-3654.260009765625,-2663.489990234375,17.010000228881836,-19409.599609375,9646.699829101562,0.0,-0.3999999910593033,0.0,-1997.7000427246094,255.0,0.0,,0.009565281532357056,2.6037764108803416,-3.3923507331418135e-05,True,False,14,89.0,False,14,,76561198039309853,enpitsu,25.0,-1093.3900146484375,-4334.7998046875,17.049999237060547,16.799999475479126,-12360.30029296875,3.1999999284744263,0.0,0.0,2358.000030517578,255.0,255.0,0.016724727158786035,-1.50716787123818,-2.070576721704068e-06,True,245.0,False,6,False,6,,funtobedavid,76561198087586765,3,-2530.1201171875,538.3300170898438,17.049999237060547,-12073.00048828125,-10907.39990234375,5.699999928474426,-6.899999976158142,3.8999998569488525,1050.4000091552734,237.0,255.0,,0.017187415998009315,-2.4073755967455264,0.00029173526791791094,True,255.0,False,22,6,18,,Rike Prinse,76561198809313366,4.0,2226.580078125,-4102.27001953125,17.059999465942383,12083.900146484375,11048.199462890625,-3.4999999403953552,0.9000000357627869,0.7999999821186066,-1943.8999938964844,255.0,0.0,False,0.016789594685990693,0.6896041495203103,-6.341188545236581e-05,True,70.2436989148458,True,14,4,16,,
80,5054,122,False,False,1,3509.164731376226,3812.090087890625,3187.909912109375,131.50999450683594,9580.700073242188,26877.5,-2966.300048828125,-1444.7999572753906,-1868.3999633789062,-1825.0,1.0,0.4199013931708105,-0.6407291781042717,0.9368027372853664,76561198087586765,funtobedavid,3.0,3742.659912109375,3028.64990234375,91.80999755859375,6571.5997314453125,21671.4990234375,822.6000213623047,-4916.099853515625,2094.4000244140625,-1301.6000366210938,201.0,58.0,,-1.128947464566072,-0.10768796867854534,2.385422831345878,True,6,19,214.0,False,24,,76561198809313366,Rike Prinse,4.0,-3399.0,716.3499755859375,102.43000030517578,1610.0,-22916.298828125,-1004.5999908447266,2698.5000610351562,1839.4999694824219,884.7000122070312,255.0,122.0,0.5069636320476615,-1.4040974338541998,0.6748713078783664,True,46.0,False,18,4,16,,enpitsu,76561198039309853,25,-101.37999725341797,5204.7998046875,17.049999237060547,-2907.60009765625,7773.800048828125,2.8999999165534973,-0.9000000357627869,1.5999999642372131,2145.8999633789062,128.0,128.0,False,-0.016893057803041758,-2.116216272065506,0.00021679485481033506,True,245.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,3274.02001953125,569.8300170898438,17.0,-16682.900390625,4672.200012207031,1.5000000596046448,-4.699999988079071,-2.3000000417232513,-1979.9000549316406,255.0,0.0,,-0.00942437001997825,0.3404790126613565,-0.00016948673410236478,True,63.95788367845681,True,14,False,14,,False
81,5066,122,False,False,1,3128.019871735578,3839.72998046875,4082.18994140625,325.0299987792969,-9617.100219726562,12240.400390625,6131.6998291015625,-2338.300018310547,1554.1999816894531,-5302.39990234375,1.0,0.05331068121151498,1.6615079804521264,2.709618644159255,76561198087586765,funtobedavid,3.0,3957.52001953125,3877.580078125,128.97000122070312,1353.800048828125,16572.80029296875,3762.2000122070312,-4468.2000732421875,2666.9000244140625,-1781.0000610351562,197.0,128.0,,1.057403502726752,0.8346073251199113,-1.4279662447656203,True,6,20,214.0,False,24,,76561198809313366,Rike Prinse,4.0,-3347.39990234375,-308.55999755859375,15.350000381469727,-2186.1000061035156,-22243.701171875,93.4000015258789,-60.0,122.60000228881836,-648.0999755859375,255.0,128.0,-0.01708709878411824,-1.3934057692167605,0.0034286537598809085,True,46.0,False,18,4,16,,enpitsu,76561198039309853,25,-281.3999938964844,5435.43994140625,20.229999542236328,-712.2000122070312,729.4000244140625,37.30000019073486,-11.499999761581421,-6.9999998807907104,1.4000000059604645,128.0,255.0,False,-0.04548155243753242,-2.335731313035734,0.027511311280572888,True,245.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,2676.449951171875,1087.31005859375,17.0,-9379.199829101562,17937.39990234375,0.9000000357627869,-0.9000000357627869,1.5999999642372131,-766.6999816894531,255.0,128.0,,-0.009587847955306572,1.14926320962969,0.00018656701814557177,True,26.362116190695016,True,14,False,14,,False
82,5104,124,False,False,1,1470.1759864726407,2361.360107421875,5021.10009765625,543.8699951171875,-13652.5,-5030.199890136719,2197.899932861328,939.7000122070312,5371.7999267578125,-2501.999969482422,1.0,-0.005331599267718097,-2.6161437141840564,2.3191152487582607,76561198087586765,funtobedavid,3.0,2357.239990234375,5103.7998046875,421.2099914550781,-14748.599853515625,-97.5,1145.8999633789062,-17.999999523162842,-1567.7999877929688,-84.70000267028809,90.0,255.0,,0.07681932116075597,0.006946281111774591,-1.5736199120528223,True,6,20,167.0,False,24,,76561198809313366,Rike Prinse,4.0,-3344.489990234375,-3377.989990234375,17.049999237060547,3436.4999389648438,-22453.1005859375,2.5999999046325684,-0.7999999821186066,4.1999998688697815,945.6999969482422,255.0,128.0,-0.016795757793283173,-1.7810147843247404,-9.239588311742858e-05,True,29.0,False,18,4,16,,enpitsu,76561198039309853,25,-58.79999923706055,5406.5498046875,19.15999984741211,3375.2999877929688,-341.1000061035156,-17.5,0.5000000074505806,-0.7000000029802322,5.099999904632568,255.0,0.0,False,-0.02067316528352817,-3.045915506898969,0.03924712813094322,True,245.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,3035.68994140625,4019.929931640625,17.0,-247.90000915527344,22011.0009765625,3.4999999403953552,-0.0,-0.29999999329447746,1827.1000671386719,255.0,255.0,,-0.009600715346301686,1.5000479836317155,8.783179122544335e-05,True,255.0,False,14,False,14,40.0,False
83,5142,125,False,False,0,9475.786396508978,-510.4599914550781,-4327.93994140625,233.42999267578125,2452.2999572753906,16399.200439453125,16468.599853515625,3584.8001098632812,3956.0000610351562,-2738.2998657226562,0.0,0.6335494650308368,0.6908640711264463,0.6228678408336039,76561198039309853,enpitsu,25.0,-513.5900268554688,-4336.68017578125,93.20999908447266,-5949.4000244140625,16947.5,428.69998931884766,1088.499984741211,3069.2999267578125,91.89999580383301,255.0,128.0,False,0.6056223960504522,2.3215013557364643,0.05858088560935416,True,False,7,192.0,False,8,,bf81d8692db,games5425898691,19.0,-1320.050048828125,-4668.9599609375,16.979999542236328,11843.399658203125,10922.7001953125,3.8999998569488525,-13.899999856948853,-3.799999952316284,-247.5,255.0,128.0,0.009277848149037099,0.7279242099195662,0.0006650715612668419,True,179.76136774145152,True,14,False,14,,funtobedavid,76561198087586765,3,,,,,,,,,,,,,,,,True,,,,,,,Rike Prinse,76561198809313366,4.0,1582.219970703125,3958.159912109375,35.02000045776367,-9232.80029296875,-14466.500244140625,3200.1998901367188,0.19999999552965164,0.5999999865889549,42.5,255.0,125.0,False,0.016806660856262194,-2.127873246348434,-0.00014021466659615774,True,60.0,False,16,4,19,,
84,5232,128,False,True,0,4871.617811008473,9.84000015258789,353.3399963378906,440.20001220703125,-1724.6000671386719,34521.10107421875,-8382.19970703125,-4728.399963378906,-1553.3000183105469,-3350.7998657226562,0.0,0.48445912461731805,-1.0416300292087566,0.7591782393988022,bf81d8692db,games5425898691,19.0,34.04999923706055,119.7300033569336,431.6199951171875,-6397.60009765625,20080.799560546875,1432.4000549316406,-5111.199951171875,-600.9999847412109,-1940.0,255.0,85.0,,0.12993527003454347,2.1050314338015514,-0.1431616345691285,True,False,15,169.788516177926,True,16,,76561198039309853,enpitsu,25.0,-44.959999084472656,91.0,142.5399932861328,-2084.9000549316406,16607.60009765625,3371.7001342773438,-822.3999786376953,-117.39999771118164,33.90000104904175,255.0,0.0,0.04796144285067727,1.714448186225912,4.663638462649019e-05,True,220.788516177926,True,10,False,9,,funtobedavid,76561198087586765,3,-2425.780029296875,4610.77001953125,67.08000183105469,3164.89990234375,-1.1999999731779099,-695.2999877929688,13.700000047683716,3657.9000854492188,-42.199997901916504,196.0,,,-0.011668390741271127,-1.5746181942158097,1.177815867875044,True,85.0,False,False,False,2,,Rike Prinse,76561198809313366,4.0,119.19000244140625,1203.0999755859375,78.23999786376953,-2424.9000549316406,-7461.7999267578125,4142.300109863281,-1.4000000059604645,0.3999999910593033,3.799999952316284,128.0,,,0.01729385768860988,1.2590636749345627,-3.7654101979312455e-05,True,60.0,False,18,4,22,,
85,5237,129,False,False,1,6202.334975837987,28.229999542236328,-1001.3300170898438,279.3500061035156,19311.600341796875,-18420.6005859375,10323.599853515625,5360.0,381.30001068115234,-2669.2001342773438,1.0,0.6188772458775671,1.8395670026026016,0.9263519649147766,76561198809313366,Rike Prinse,4.0,-64.8499984741211,-1035.9300537109375,157.13999938964844,3954.7000122070312,12215.30029296875,3151.7999267578125,-5235.7000732421875,1684.4000244140625,1.2999999523162842,128.0,,,0.25803089037457594,-1.2595963577867322,-6.44216125320541e-05,True,4,19,90.0,False,22,,76561198087586765,funtobedavid,3.0,2365.090087890625,-4610.06005859375,41.209999084472656,-3152.6998901367188,75.39999961853027,-1996.3999938964844,-22.200000286102295,-1929.2999267578125,18.40000033378601,196.0,,0.011877101961072844,1.5738409767153554,0.7259194985738431,True,85.0,False,False,False,2,,enpitsu,76561198039309853,25,29.959999084472656,-429.94000244140625,189.5500030517578,-2997.9998779296875,-21845.80078125,1865.8999633789062,4195.400085449219,-3380.4000854492188,-1104.7000122070312,255.0,128.0,,-0.6310790318716566,-1.7917241579453431,0.508747075171093,True,220.0,False,10,False,9,,games5425898691,bf81d8692db,19.0,72.9000015258789,-448.2200012207031,438.1400146484375,6991.6998291015625,-21211.4990234375,-358.8999938964844,5245.4998779296875,1319.1999816894531,-997.0999908447266,255.0,40.0,,-1.2152151343867554,-2.130236054721059,0.26218712325010873,True,154.05499374481937,True,15,False,16,,
86,5329,132,False,False,0,2714.7623074252397,-2138.669921875,2726.35009765625,270.7300109863281,6613.699951171875,14122.19970703125,1713.3999633789062,4015.1998901367188,3667.2000122070312,-2535.500030517578,0.0,0.6168432078623487,-0.6234588908383341,1.746770282489982,76561198039309853,enpitsu,24.0,-2089.31005859375,2540.159912109375,168.1300048828125,-8009.0997314453125,13932.900390625,2824.8001098632812,-3512.0999145507812,2372.5,-596.5999984741211,128.0,0.0,,0.016990395973952882,2.540866128478388,0.053511696023700456,True,False,11,215.0,False,12,,bf81d8692db,games5425898691,19.0,-3670.580078125,2797.219970703125,17.010000228881836,1298.0000305175781,-21598.9990234375,2.0000000298023224,0.0,-0.7999999821186066,77.5,255.0,128.0,0.009591888854993843,-1.5011257502494444,-0.00010087040927601628,True,52.0,False,16,False,16,,funtobedavid,76561198087586765,3,-2030.260009765625,4740.330078125,17.030000686645508,14068.599853515625,-7894.69970703125,5.099999904632568,-1.1999999731779099,0.5000000074505806,-204.59999084472656,179.0,128.0,,0.016785916209134562,-0.5333299120496586,0.0001738205100814626,True,187.0,False,False,False,2,,Rike Prinse,76561198809313366,4.0,100.5999984741211,4038.159912109375,17.030000686645508,1740.5000305175781,13711.800537109375,5.600000023841858,0.9000000357627869,1.2999999523162842,1302.7000427246094,0.0,255.0,True,0.016849886630635698,1.427954440486978,0.0004161104230241396,True,31.0,False,20,4,22,,
87,5354,133,False,False,1,9101.720264244963,1546.010009765625,-3938.47998046875,166.41000366210938,-10684.200439453125,17221.99951171875,1251.6000366210938,2426.300048828125,-2690.7000732421875,4782.5,1.0,0.16299207321605233,0.14159717707276842,1.3491646187199073,76561198087586765,funtobedavid,3.0,1573.780029296875,-4060.27001953125,117.58999633789062,-2674.4000244140625,7713.800048828125,-62.10000038146973,-3697.2000122070312,-475.8000183105469,-4043.9999389648438,233.0,128.0,,-1.3387961734335423,1.4156532077070003,-0.08297381034745462,True,False,5,187.0,False,4,,76561198809313366,Rike Prinse,4.0,457.3500061035156,-4626.759765625,17.040000915527344,13860.799560546875,-192.70000457763672,-0.29999999329447746,1.0000000149011612,0.5999999865889549,52.5,255.0,128.0,-0.01670781818994989,-3.133904198912535,-6.962548163182975e-05,True,32.834090127739856,True,22,4,20,,enpitsu,76561198039309853,24,2859.52001953125,-3715.56005859375,151.88999938964844,8431.799926757812,-12781.99951171875,-1939.7999572753906,1213.7000274658203,-730.2999877929688,-206.49999618530273,128.0,255.0,,-0.1413420928831125,-2.6025573458667064,-0.590791263817118,True,215.0,False,12,False,12,,games5425898691,bf81d8692db,19.0,3543.760009765625,-998.9099731445312,17.010000228881836,-746.9999694824219,21605.30029296875,2.0000000298023224,-0.0,2.0000000298023224,-388.6000061035156,255.0,124.0,,-0.009591017858158649,1.5533929497718701,-5.3874945939617915e-05,False,82.0,False,16,False,16,,False
