,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
104,7047,241.0,False,False,1,5002.201911524522,-3061.89990234375,2081.070068359375,119.44000244140625,14998.599853515625,26649.599609375,6304.000244140625,-1722.7000427246094,-4099.89990234375,-2018.2000732421875,1.0,-0.385531471672408,2.492137987465492,2.9656972820707823,76561198010193526,ivy,16.0,-3166.780029296875,1925.22998046875,42.5,8440.999755859375,17567.2998046875,2567.6998901367188,3604.8001098632812,-1600.2999877929688,-1359.1999816894531,255.0,255.0,,0.12747034957424833,2.1448247763034622,0.019859018317878556,True,72.44939347749116,True,41,8,32,,4531782503231600821,MyTHYQUE,9.0,-2732.419921875,-879.1699829101562,17.020000457763672,3906.7001342773438,13536.199951171875,0.7000000029802322,-0.29999999329447746,-1.4000000059604645,-70.59999942779541,255.0,128.0,,-0.009587179498086306,1.8632894226817096,0.00011475171499315497,True,22,255.0,False,4,26,,enpitsu,76561198039309853,27,-2887.179931640625,2186.860107421875,113.43000030517578,4797.300109863281,3062.6998901367188,-160.49999237060547,5338.3001708984375,-1318.3999633789062,117.29999542236328,128.0,128.0,False,0.6625678363102502,-2.5147933628809214,2.1047908912743543,True,20,17,246.0,False,False,,games5425898691,bf81d8692db,24.0,49.060001373291016,5139.14013671875,17.010000228881836,-11027.900390625,267.7000045776367,2.3999999463558197,0.19999999552965164,-0.0,2231.1000061035156,128.0,255.0,,-0.009630492102188876,-0.032592114665852434,3.285591480048993e-05,True,255.0,False,34,False,30,
105,7049,241.0,False,False,0,8345.116976515848,2988.610107421875,-2245.85009765625,164.36000061035156,6018.2000732421875,-18443.199462890625,8923.699951171875,3597.9000854492188,-1625.0,-4518.2000732421875,0.0,0.3451823455712321,-2.8133350854230605,2.690612391207904,76561198039309853,enpitsu,27.0,2847.179931640625,-2212.360107421875,112.12999725341797,-4797.300109863281,-3062.6998901367188,-154.7000026702881,-5298.0999755859375,1476.300048828125,-8.799999952316284,128.0,128.0,False,-0.35056678956422,2.2150887745578403,2.7134872080543353,True,246.0,False,20,False,17,,bf81d8692db,games5425898691,24.0,-49.060001373291016,-5139.14013671875,17.010000228881836,11027.900390625,-267.7000045776367,2.3999999463558197,-0.19999999552965164,0.0,2231.1000061035156,128.0,255.0,,0.009630492102188876,0.032592114665852434,3.285591480048993e-05,True,30,255.0,False,False,34,,ivy,76561198010193526,16,3166.780029296875,-1925.22998046875,42.5,-8440.999755859375,-17567.2998046875,2567.6998901367188,-3604.8001098632812,1600.2999877929688,-1359.1999816894531,255.0,255.0,,-0.12747034957424833,-2.1448247763034622,0.019859018317878556,True,42,32,66.15442581074213,True,8,,MyTHYQUE,4531782503231600821,9.0,2699.010009765625,766.5700073242188,17.020000457763672,-4064.4000244140625,-13498.499755859375,0.7000000029802322,0.19999999552965164,0.7999999821186066,-19.09999966621399,255.0,128.0,,0.00959152135375411,-1.8663798421252513,7.617553850892683e-05,True,255.0,False,26,4,22,
106,7122,243.0,False,False,0,9357.925880778535,2089.56005859375,-3728.889892578125,199.11000061035156,16669.49951171875,27156.39892578125,-2950.1998901367188,3262.6998901367188,1637.2999572753906,-2315.500030517578,0.0,1.3319504768533301,2.132258618538838,-1.196076798105367,bf81d8692db,games5425898691,24.0,1949.31005859375,-3873.35009765625,162.5399932861328,14251.800537109375,16415.0,1596.0000610351562,-4717.699890136719,1381.3999938964844,-2466.4999389648438,255.0,237.0,,-0.25061695663520944,0.46255155930390757,-0.47137922639063534,True,194.18216760696902,True,36,False,31,,76561198039309853,enpitsu,27.0,2083.9599609375,-3561.6298828125,17.040000915527344,0.0,0.09999999776482582,3.700000047683716,-0.7999999821186066,0.29999999329447746,0.0,128.0,128.0,False,0.01683359099928016,-1.9348740073357766,-3.301833611419052e-06,True,18,217.0,False,False,20,,ivy,76561198010193526,16,415.2200012207031,-4779.56982421875,324.44000244140625,-15951.8994140625,5453.599853515625,-3630.10009765625,1329.7999572753906,639.7999954223633,-854.5999908447266,128.0,134.0,,-0.5307505677558766,2.2884093370488454,0.05933278134692079,True,44,34,8.0,False,8,,MyTHYQUE,4531782503231600821,9.0,2599.320068359375,295.5400085449219,17.020000457763672,-321.8000030517578,-2440.0,0.7999999821186066,0.3999999910593033,0.09999999776482582,1422.2000122070312,255.0,255.0,,0.009472523197561276,-1.8584863616970908,0.0001466311754014553,True,255.0,False,26,4,22,
107,7221,247.0,False,False,0,5232.121005768157,3945.080078125,3155.300048828125,741.9600219726562,-5687.60009765625,21086.39892578125,-3782.6998901367188,-3646.300048828125,-372.20001220703125,3183.2000732421875,0.0,1.1060180484857407,1.5689515938696177,-0.210116896815608,bf81d8692db,games5425898691,24.0,4079.179931640625,3060.5400390625,750.7000122070312,48.60000133514404,22397.60009765625,-2103.6000061035156,-770.1000213623047,-756.5000152587891,337.7000045776367,255.0,128.0,,0.07537843677306186,1.568632877810677,-1.588640115647007,True,67.0,False,36,False,32,,76561198039309853,enpitsu,27.0,1649.280029296875,-94.02999877929688,17.040000915527344,-10820.10009765625,17523.900146484375,3.799999952316284,-0.19999999552965164,0.29999999329447746,19.299999475479126,255.0,128.0,,0.016775228791490456,2.12609417696633,-4.239784014582663e-05,True,18,183.0,False,False,20,,ivy,76561198010193526,16,-3561.929931640625,931.5999755859375,17.010000228881836,11146.500244140625,17550.6005859375,2.0999999344348907,1.899999976158142,2.800000011920929,-1277.699966430664,189.0,128.0,,0.009590222934922125,0.927350658825601,0.00010883556702750439,True,47,38,255.0,False,8,,MyTHYQUE,4531782503231600821,9.0,1558.6700439453125,3142.840087890625,17.020000457763672,-18027.39990234375,6859.2999267578125,1.0000000149011612,-1.0000000149011612,0.19999999552965164,-1594.7999572753906,255.0,0.0,,0.009583665551376654,2.7484702434380672,-0.00024169613635791697,True,164.0,False,26,4,22,
108,7237,248.0,False,False,0,4557.489613265816,3586.89990234375,4318.830078125,419.8699951171875,-13806.500244140625,4728.800048828125,-5067.300109863281,471.50001525878906,-2336.9000244140625,-5505.999755859375,0.0,0.07010226300576038,-0.8958337957197645,1.8902854060963998,bf81d8692db,games5425898691,24.0,3820.989990234375,4223.85986328125,415.54998779296875,-15283.499755859375,15626.500244140625,-6128.499755859375,-4.699999988079071,224.3000030517578,1225.999984741211,255.0,192.0,,0.23175131409804273,2.3431230691258866,-1.5672877305748523,True,67.0,False,36,False,32,,76561198039309853,enpitsu,27.0,998.8800048828125,952.0399780273438,17.040000915527344,-10554.300537109375,16963.900146484375,3.799999952316284,-0.7999999821186066,-0.19999999552965164,0.0,0.0,128.0,,0.01678573285162544,2.1273536117765017,-1.2969381091165581e-05,True,18,183.0,False,False,20,,ivy,76561198010193526,16,-3254.389892578125,1938.530029296875,123.27999877929688,1977.5999450683594,16662.19970703125,-154.49999809265137,-1731.9999694824219,-5217.0001220703125,179.40000534057617,128.0,128.0,,0.07564651407595085,1.6690769817332927,3.0523595810505544,True,48,39,255.0,False,8,,MyTHYQUE,4531782503231600821,9.0,851.5700073242188,3903.320068359375,17.020000457763672,-5635.0,11628.1005859375,0.7000000029802322,-0.3999999910593033,-0.5999999865889549,-25.899999141693115,0.0,128.0,,0.009915436800910764,2.017548332137976,2.267403665919665e-05,True,164.0,False,26,4,22,
109,7251,248.0,False,False,0,3825.114003462379,2884.699951171875,4558.7900390625,98.43000030517578,-10315.799560546875,3201.6000366210938,4871.700134277344,-1612.5999450683594,-5195.999755859375,-2529.9000549316406,0.0,0.8674255235301096,2.5192840239607466,2.373579146397194,bf81d8692db,games5425898691,24.0,2916.530029296875,4839.60986328125,65.08999633789062,-17411.300048828125,9275.800170898438,-3011.400146484375,-4614.800109863281,2648.599853515625,-467.7000045776367,255.0,128.0,,0.8392710843812239,-3.0024864216253584,-0.29894191644957296,True,67.0,False,38,False,32,,76561198039309853,enpitsu,27.0,581.3699951171875,1623.0699462890625,17.040000915527344,-4920.5999755859375,7908.800048828125,3.799999952316284,0.5999999865889549,0.09999999776482582,0.0,128.0,128.0,,0.016912542980029584,2.1273532935131367,1.5320813744147707e-05,True,18,183.0,False,False,20,,ivy,76561198010193526,16,-3140.989990234375,2884.449951171875,80.48999786376953,2080.0999450683594,16781.99951171875,-2244.7999572753906,-177.90000915527344,-1364.1000366210938,-329.0999984741211,255.0,124.0,,0.06716947767985677,0.7849729370247283,0.262686668038003,True,48,40,255.0,False,8,,MyTHYQUE,4531782503231600821,9.0,783.5700073242188,4389.2099609375,17.020000457763672,3654.2999267578125,9457.7001953125,1.0999999940395355,-0.19999999552965164,0.0,-2335.0999450683594,193.0,0.0,,0.009548359245494038,1.151604419942259,4.705746928248849e-06,True,164.0,False,26,4,22,
110,7279,249.0,False,False,1,10404.728043107607,-1874.8699951171875,-4888.990234375,250.92999267578125,-6961.6998291015625,-12426.199951171875,-890.1000213623047,987.5,-1163.3999633789062,5802.60009765625,1.0,-0.594629093800343,-2.8971935005830014,2.5027321405161866,4531782503231600821,MyTHYQUE,9.0,-1728.75,-4792.8798828125,236.4600067138672,-13179.69970703125,2723.9999389648438,1873.5000610351562,-4967.300109863281,-1116.9000244140625,2080.2000427246094,240.0,0.0,,0.07942547380710649,-0.003957905490456837,0.9954151258282575,True,142.0,False,28,4,23,,76561198010193526,ivy,16.0,2319.340087890625,-3950.81005859375,17.010000228881836,-11284.49951171875,-8454.099731445312,2.0999999344348907,0.7999999821186066,0.19999999552965164,-35.19999980926514,255.0,118.0,,-0.009577436132541075,-0.6434127464172973,4.734489514536553e-05,True,40,255.0,False,8,48,,enpitsu,76561198039309853,27,-413.55999755859375,-2309.8798828125,17.040000915527344,-4185.4998779296875,-7034.4000244140625,4.699999988079071,-0.09999999776482582,-0.29999999329447746,-2791.4999389648438,255.0,0.0,False,-0.016688692534515135,-0.9362498618052082,-4.350102877781205e-05,True,20,18,183.0,False,False,,games5425898691,bf81d8692db,24.0,-2631.179931640625,-4886.97021484375,16.520000457763672,-6040.999755859375,6041.9000244140625,55.900001525878906,-85.60000419616699,24.30000066757202,3.400000035762787,255.0,128.0,,-0.005357556506980794,0.792845148637211,-0.011442092888197085,False,42.07261076281147,True,38,False,32,
111,7297,250.0,False,False,1,10277.91669512723,-2307.800048828125,-4625.81982421875,93.4000015258789,-4795.799865722656,5447.7001953125,2625.7998657226562,-3626.0000610351562,-3192.0001220703125,3558.3999633789062,1.0,-0.8687976916238372,-0.6229422901253726,2.5309430422629147,4531782503231600821,MyTHYQUE,9.0,-2460.699951171875,-4576.7900390625,230.25999450683594,-11335.0,3289.89990234375,-840.5000305175781,-2802.0999145507812,-760.8999633789062,1488.0000305175781,246.0,128.0,,0.8465053376127606,0.21113989639012812,-0.5739221588478615,True,142.0,False,28,4,24,,76561198010193526,ivy,16.0,1432.219970703125,-4328.60986328125,17.010000228881836,-14903.199462890625,-2204.4000244140625,2.199999988079071,0.09999999776482582,-0.0,1290.2000427246094,249.0,255.0,,-0.009582829219196757,-0.13757720962290515,0.0003844461131154249,True,40,246.0,False,8,48,,enpitsu,76561198039309853,27,-931.739990234375,-2400.860107421875,17.040000915527344,-10125.0,3094.8001098632812,4.4999998807907104,-4.799999892711639,1.899999976158142,671.9000244140625,255.0,255.0,True,-0.016705443926765342,0.33310671190641805,0.000348157888306759,True,20,18,183.0,False,False,,games5425898691,bf81d8692db,24.0,-3053.260009765625,-4201.81005859375,94.04000091552734,-7867.19970703125,15565.30029296875,87.39999771118164,-5031.099853515625,-2221.9000244140625,-15.90000033378601,255.0,128.0,,-1.3485035277123654,1.167784459413218,-0.013049799295728807,True,255.0,False,40,False,33,
112,7351,252.0,False,False,1,9700.410161556396,-3139.02001953125,-3681.3701171875,93.1500015258789,-3441.7001342773438,3910.7000732421875,0.0,-4267.799987792969,-3755.8999633789062,1917.7000427246094,1.0,-0.6994840575563341,0.500601228355238,1.6387553849302443,4531782503231600821,MyTHYQUE,9.0,-3311.590087890625,-3810.800048828125,17.010000228881836,-520.2000045776367,4673.599853515625,2.199999988079071,-0.0,-0.29999999329447746,2069.2999267578125,229.0,255.0,False,-0.00951614265372227,1.5148159107172714,5.2720875106404194e-05,True,142.0,False,28,4,24,,76561198010193526,ivy,16.0,-14.6899995803833,-5299.31005859375,16.790000915527344,-4499.800109863281,5340.999755859375,-22.5,117.20000267028809,-115.10000228881836,2264.2999267578125,255.0,255.0,False,-0.006672240873847351,0.889389671821944,-6.245943627243778e-06,True,40,246.0,False,8,48,,enpitsu,76561198039309853,27,-2923.030029296875,-3476.929931640625,107.88999938964844,-20707.60009765625,-9603.300170898438,2811.9000244140625,302.39999771118164,-2825.2999877929688,-902.3000335693359,255.0,0.0,False,-0.09418238174355162,-0.6448392453325645,0.011369300792610436,True,22,19,78.0,False,False,,games5425898691,bf81d8692db,24.0,-3454.219970703125,-2080.080078125,17.010000228881836,10067.000122070312,313.29999923706055,2.5,0.5999999865889549,-0.0,-2375.2999877929688,255.0,0.0,,-0.009532609949582322,-3.124226173168038,-4.5011219871721666e-05,True,255.0,False,40,False,34,
113,7352,252.0,False,False,0,4326.634486411565,3201.739990234375,3751.3701171875,93.11000061035156,18253.800048828125,21153.1005859375,730.5999755859375,-644.4000244140625,3997.3001098632812,4031.199951171875,0.0,0.808550393900052,-0.44084445052867594,1.529670056259673,76561198039309853,enpitsu,27.0,3092.60009765625,3552.300048828125,129.44000244140625,19223.900146484375,7414.000244140625,2596.400146484375,1598.3999633789062,5260.7000732421875,137.7999973297119,255.0,0.0,False,0.48506254369455937,0.7111712027501,0.45538549945735923,True,78.0,False,22,False,19,,bf81d8692db,games5425898691,24.0,3454.219970703125,2080.080078125,17.010000228881836,-10067.000122070312,-313.29999923706055,2.5,-0.5999999865889549,0.0,-2375.2999877929688,255.0,0.0,,0.009532609949582322,3.124226173168038,-4.5011219871721666e-05,True,34,255.0,False,False,40,,ivy,76561198010193526,16,14.6899995803833,5299.31005859375,16.790000915527344,4499.800109863281,-5340.999755859375,-22.5,-117.20000267028809,115.10000228881836,2264.2999267578125,255.0,255.0,False,0.006672240873847351,-0.889389671821944,-6.245943627243778e-06,True,48,40,246.0,False,8,,MyTHYQUE,4531782503231600821,9.0,3311.590087890625,3810.800048828125,17.010000228881836,520.2000045776367,-4673.599853515625,2.199999988079071,0.0,0.29999999329447746,2069.2999267578125,229.0,255.0,False,0.00951614265372227,-1.5148159107172714,5.2720875106404194e-05,True,142.0,False,28,4,24,
114,7353,252.0,False,False,1,9801.887462359213,-3194.3701171875,-3767.6298828125,108.37999725341797,7525.10009765625,-8262.80029296875,8830.700073242188,3293.0999755859375,-2295.0999450683594,-4459.5001220703125,1.0,-0.8113730197374491,0.7349471270295016,1.3326657538288973,4531782503231600821,MyTHYQUE,9.0,-3311.590087890625,-3810.800048828125,17.010000228881836,-520.2000045776367,4673.599853515625,2.199999988079071,-0.0,-0.29999999329447746,2069.2999267578125,229.0,255.0,False,-0.00951614265372227,1.5148159107172714,5.2720875106404194e-05,True,142.0,False,28,4,24,,76561198010193526,ivy,16.0,-58.09000015258789,-5256.5498046875,16.920000076293945,-5793.599853515625,4887.699890136719,18.50000023841858,-27.799999713897705,2.0000000298023224,2430.0999450683594,255.0,255.0,False,-0.008500954958072899,0.6917951468176687,-0.0017275096484134886,True,40,246.0,False,8,48,,enpitsu,76561198039309853,27,-3092.60009765625,-3552.300048828125,129.44000244140625,-19223.900146484375,-7414.000244140625,2596.400146484375,-1598.3999633789062,-5260.7000732421875,137.7999973297119,255.0,0.0,False,-0.48506254369455937,-0.7111712027501,0.45538549945735923,True,22,19,78.0,False,False,,games5425898691,bf81d8692db,24.0,-3386.5,-2083.909912109375,17.010000228881836,10187.899780273438,-1275.8000183105469,2.5,0.29999999329447746,-0.0,-2375.500030517578,255.0,0.0,,-0.009535108234654045,-2.965887408522415,-2.207505859835221e-05,True,255.0,False,40,False,34,
115,7402,254.0,False,False,1,10463.820485707167,-1949.3299560546875,-4929.5400390625,676.0399780273438,-11520.50048828125,555.6000137329102,7041.099853515625,-1362.7000427246094,4577.39990234375,-3631.7999267578125,1.0,0.9173491528614157,-0.9832958419011347,1.7246837725514934,76561198010193526,ivy,16.0,-1860.9100341796875,-4898.33984375,534.6699829101562,-11110.6005859375,-1959.7999572753906,2866.300048828125,2243.000030517578,-2934.1000366210938,4075.4000854492188,255.0,128.0,False,0.7937845871215454,-1.2823755928093166,-2.5423643317929425,True,173.956937461771,True,50,10,40,,4531782503231600821,MyTHYQUE,9.0,-3603.389892578125,-4215.25,34.099998474121094,9604.69970703125,-6168.900146484375,-965.1000213623047,889.4000244140625,-531.1000061035156,-156.70000076293945,241.0,128.0,False,-0.09860849904991362,-2.569691499981358,-0.35591939135996037,True,24,142.0,False,4,28,,enpitsu,76561198039309853,27,-3388.9599609375,-3881.419921875,17.040000915527344,5653.800048828125,10203.499755859375,8.600000143051147,-12.400000095367432,5.0,52.800002098083496,255.0,128.0,False,-0.01600115366567346,2.070189403385223,6.888646841535126e-05,True,22,20,78.0,False,False,,games5425898691,bf81d8692db,24.0,-2099.050048828125,-4110.3701171875,390.3399963378906,8198.699951171875,-17265.799560546875,4213.900146484375,2765.10009765625,-510.2000045776367,-796.2999725341797,255.0,57.0,,0.7718423621910957,-1.6676992502679489,0.16365139057204603,True,170.42274400752075,True,42,False,34,
116,7475,256.0,False,False,0,4568.242815300852,3484.68994140625,3844.469970703125,112.62999725341797,4532.799987792969,24545.70068359375,9974.7998046875,5982.19970703125,-313.4000015258789,-337.7000045776367,0.0,0.5664848881174713,-1.4794959786202133,2.174398537444668,76561198039309853,enpitsu,27.0,3473.469970703125,3704.14990234375,87.4000015258789,4677.099914550781,17486.300048828125,1915.8000183105469,-5375.7000732421875,848.1999969482422,795.0,255.0,255.0,,0.754970834696812,1.3102095082415475,-0.060532467196514526,True,13.0,False,24,False,21,,bf81d8692db,games5425898691,24.0,-148.19000244140625,4575.6298828125,17.010000228881836,-834.1000366210938,-10065.10009765625,2.5,0.09999999776482582,0.0,2388.3999633789062,255.0,255.0,,0.009522622583132434,-1.6021909581168132,-4.515181622230623e-06,True,34,145.0,False,False,42,,ivy,76561198010193526,16,3338.5,4701.419921875,300.95001220703125,42.60000228881836,-44.099998474121094,-12846.700439453125,1639.9000549316406,1639.4999694824219,0.09999999776482582,255.0,0.0,,1.512558892948631,2.191132595686893,-1.7355662370122944,True,50,40,159.0,False,10,,MyTHYQUE,4531782503231600821,9.0,1019.3200073242188,4789.85009765625,17.010000228881836,3928.900146484375,4224.700012207031,2.7000001072883606,0.19999999552965164,0.0,-2621.7999267578125,255.0,0.0,False,0.009521229869576889,0.7343451930066907,2.6326454213586185e-05,True,142.0,False,28,4,24,
117,7520,258.0,False,False,0,2445.7049669704043,1338.6800537109375,4146.18017578125,341.3399963378906,-6055.4998779296875,13830.400390625,9495.700073242188,2347.7999877929688,-5519.89990234375,133.80000114440918,0.0,0.8330523298731315,2.072940500052542,1.8301704933146226,bf81d8692db,games5425898691,24.0,1269.47998046875,4045.070068359375,167.36000061035156,6829.89990234375,5665.0,2405.399932861328,-3721.9000244140625,-3363.2000732421875,-1184.7000122070312,255.0,237.0,,-0.5167925566925269,-0.23013283233102944,-0.02057718695415367,True,176.0,False,44,False,35,,76561198039309853,enpitsu,27.0,2971.3798828125,4956.97021484375,97.9000015258789,-5250.3997802734375,-4694.2999267578125,-9166.599731445312,-5023.299865722656,1760.7000732421875,1108.7999725341797,255.0,255.0,False,0.8931182286758014,-2.321722585045828,-0.10249787210307713,True,22,13.0,False,False,24,,ivy,76561198010193526,16,1562.3299560546875,4550.6298828125,117.29000091552734,-11364.49951171875,-11514.89990234375,4089.2001342773438,-2011.7999267578125,1145.8000183105469,1084.800033569336,255.0,74.0,,-0.26218315159517785,-1.9534742110416792,-0.030157170479414987,True,52,40,124.5420728909072,True,10,,MyTHYQUE,4531782503231600821,9.0,931.989990234375,4457.31005859375,52.15999984741211,-36.90000057220459,-9435.10009765625,3604.8001098632812,592.0000076293945,210.6999969482422,302.39999771118164,5.0,102.0,False,-0.008105521518685216,1.6452386702877935,0.0021870900063223992,True,142.0,False,30,4,24,
118,7595,261.0,False,False,0,2001.2472585300247,108.95999908447266,3409.3798828125,105.54000091552734,-3901.199951171875,-4796.9000244140625,5878.2000732421875,4137.900085449219,-3365.1998901367188,-2748.2000732421875,0.0,-0.790727921810931,2.799967067343298,-2.500334314690452,76561198039309853,enpitsu,27.0,30.940000534057617,3091.699951171875,222.97000122070312,-16704.599609375,-5589.0997314453125,-154.7000026702881,2703.2998657226562,-4527.39990234375,-1563.3000183105469,128.0,255.0,False,-0.7447130014572321,1.4372750070079623,2.6771468696764225,True,0.0,False,26,False,24,,bf81d8692db,games5425898691,24.0,1604.1800537109375,4107.85986328125,17.010000228881836,-8894.000244140625,-6768.900146484375,2.0999999344348907,0.5000000074505806,0.0,-3.799999952316284,255.0,128.0,,0.009526105926982418,-2.4916936219193557,6.118226533649304e-05,True,36,207.0,False,False,44,,ivy,76561198010193526,16,-2200.739990234375,2858.06005859375,17.010000228881836,5243.800048828125,18205.699462890625,0.0,-0.19999999552965164,0.0,-1982.8999328613281,255.0,0.0,False,0.00957066949743421,1.21901598629081,3.8115323798481884e-06,True,52,42,60.0,False,10,,MyTHYQUE,4531782503231600821,9.0,1091.699951171875,3902.090087890625,17.010000228881836,-1927.8999328613281,9428.200073242188,2.5,-0.09999999776482582,0.0,2437.7000427246094,255.0,255.0,False,0.009527484379076044,1.8195900977146267,-8.117602530590792e-06,True,172.0,False,30,4,24,
119,7641,262.0,True,False,1,7753.227875811059,529.9099731445312,-2604.580078125,159.4199981689453,-349.3000030517578,29094.599609375,-6035.3997802734375,-3988.2000732421875,3405.2999877929688,-271.3999938964844,1.0,0.32600387981389317,-2.056128561187132,0.33998581826767976,4531782503231600821,MyTHYQUE,9.0,556.010009765625,-2784.360107421875,175.8000030517578,3187.0999145507812,19402.7001953125,2605.0,-3413.900146484375,-4301.499938964844,-302.60000228881836,128.0,248.0,False,0.0987513383285264,1.9921217619881049,-1.1189268971922772,True,87.0,False,32,4,25,,76561198010193526,ivy,16.0,612.7999877929688,-4327.66015625,17.010000228881836,2365.8999633789062,7348.900146484375,2.5,-0.3999999910593033,-0.29999999329447746,-2523.9999389648438,255.0,0.0,False,-0.009496351827144077,1.9108013282499312,3.4180632534494524e-05,True,42,60.0,False,10,52,,enpitsu,76561198039309853,27,1496.68994140625,-1509.22998046875,17.049999237060547,-330.09998321533203,14072.39990234375,2.5999999046325684,-0.0,-0.5000000074505806,-71.79999828338623,255.0,128.0,False,-0.01676195868822974,1.5556939941677526,6.553878423681174e-05,True,26,24,0.0,False,False,,games5425898691,bf81d8692db,24.0,776.3900146484375,-2646.14990234375,100.87000274658203,8635.499877929688,4172.900085449219,-133.90000343322754,2517.7999877929688,-4889.800109863281,-1.4000000059604645,255.0,193.0,,1.2385774910704574,-0.47620113312468343,-3.1280667773845363,True,110.0,False,46,False,37,
120,7738,266.0,False,False,0,10225.641968500397,-591.260009765625,-5081.10009765625,93.1500015258789,-3731.7999267578125,-21680.0,405.0,1636.6999816894531,3988.699951171875,-3237.39990234375,0.0,-0.5530651178576694,-2.4746792336036894,-2.538912659448762,76561198039309853,enpitsu,27.0,-500.8599853515625,-4903.919921875,48.939998626708984,79.60000038146973,-21595.6005859375,-2805.5999755859375,1042.5,-496.3999938964844,-471.6999816894531,,,,-0.03990145694514037,-1.4949543972826234,-0.45894278479300477,True,,False,30,False,28,,bf81d8692db,games5425898691,24.0,-1633.1800537109375,-2930.68994140625,17.010000228881836,-3235.5999755859375,-18387.39990234375,2.5,-0.29999999329447746,-0.09999999776482582,-2568.699951171875,,0.0,True,0.009588169861503846,-2.6846687644614344,-2.6544166543947364e-06,True,40,58.0,False,False,48,,ivy,76561198010193526,16,-3797.699951171875,897.030029296875,91.0,-4209.5001220703125,-22590.80078125,-965.8999633789062,2626.099853515625,-2163.2000732421875,536.8000030517578,128.0,153.0,,-0.6774773274521598,-1.5471154846247035,-0.394937054819217,True,54,44,241.0,False,10,,MyTHYQUE,4531782503231600821,9.0,1666.449951171875,-1473.4100341796875,16.989999771118164,2390.5999755859375,17608.199462890625,4.600000083446503,-0.19999999552965164,-2.199999988079071,1269.800033569336,255.0,151.0,,0.00958462553982726,1.50452085658454,-9.63548231098464e-05,,56.0,False,33,4,26,
