,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_boost_collect
85,5845,169,False,False,0,5106.573634169484,3007.18994140625,1847.25,1608.9200439453125,-8738.699951171875,6783.4002685546875,-2006.6999816894531,-650.1999664306641,-1195.1000213623047,2630.4998779296875,0.0,-0.1770306562309233,2.3547180433050863,-2.896139896007018,76561198325226380,DaFake,6.0,3144.669921875,1810.18994140625,1581.81005859375,-4132.900085449219,7523.800048828125,-2468.5000610351562,-1938.3000183105469,4274.200134277344,-2071.7999267578125,161.0,0.0,,1.1242817253942365,2.5069018549211153,-2.6884040959674507,True,12,193.0,False,14,False,,b361a23a1cb,cyris.ES,6.0,3309.1298828125,-1053.8699951171875,17.010000228881836,-7655.7000732421875,18258.699951171875,-0.19999999552965164,-1.7000000178813934,5.400000214576721,-1179.7000122070312,255.0,128.0,,0.009617760044238368,1.9070458648912696,7.300457153090584e-06,True,8,4,12,213.0,False,,enpitsu,76561198039309853,25,192.86000061035156,4408.7998046875,17.049999237060547,4307.5,-535.4999923706055,2.5999999046325684,0.3999999910593033,-0.7000000029802322,-2004.7999572753906,255.0,255.0,False,0.016602180318465443,-0.9677026331620626,0.00010613690420352525,True,255.0,False,False,6,6,,games5425898691,bf81d8692db,21.0,1657.5999755859375,5102.68017578125,190.94000244140625,-4621.700134277344,-190.49999237060547,-9648.599853515625,-853.4999847412109,-2338.2000732421875,-344.59999084472656,255.0,224.0,,1.2245429179272145,-3.1373664278216373,-1.5568006563739023,True,False,12,255.0,False,12,
86,5889,171,True,True,1,8335.59229564765,-1646.3900146484375,-2798.409912109375,523.3800048828125,4972.799987792969,30818.30078125,6246.6998291015625,4640.799865722656,3667.3001098632812,-1006.6000366210938,1.0,0.46606329444782535,-0.7090070549962547,-2.4783921088718697,bf81d8692db,games5425898691,20.0,-1656.489990234375,-3009.360107421875,391.010009765625,555.8000183105469,21690.30029296875,5151.5997314453125,-5399.2999267578125,-298.8999938964844,1003.8999938964844,255.0,118.0,,0.7707155439386467,1.5765412708423914,0.1818584480871451,True,13,164.0144256520014,True,14,False,,76561198039309853,enpitsu,25.0,-1378.6800537109375,-3133.39990234375,328.6199951171875,-15502.19970703125,14646.199951171875,2887.6998901367188,-1611.1000061035156,-2293.9999389648438,-292.7000045776367,255.0,0.0,False,0.8609048950634464,0.4906553332054911,-0.24610834615003618,True,7,False,8,174.0,False,,DaFake,76561198325226380,6,-1851.239990234375,-2912.0,363.239990234375,14021.500244140625,-4796.199951171875,-9100.700073242188,-4147.200012207031,1018.6000061035156,-1013.3999633789062,218.0,128.0,,0.43469508916492827,2.8301291400708157,-2.267967184478229,True,89.3114494867222,True,False,14,12,,cyris.ES,b361a23a1cb,6.0,-1197.27001953125,-602.6500244140625,17.010000228881836,13507.80029296875,9278.099975585938,2.3000000417232513,-0.3999999910593033,-0.0,2011.9999694824219,255.0,255.0,,-0.009584368674890074,2.470078028302135,5.918424202109604e-05,True,4,8,213.0,False,12,
87,5943,173,False,False,0,8384.081336272195,702.739990234375,-3090.239990234375,496.54998779296875,-1977.7999877929688,-33834.09912109375,2310.7000732421875,4337.0001220703125,-4134.2999267578125,-311.5999984741211,0.0,-0.5173526304522807,0.4041704662452051,-1.4224533083994273,b361a23a1cb,cyris.ES,6.0,688.1400146484375,-2925.22998046875,329.9700012207031,-246.10000610351562,-22773.00048828125,3213.5000610351562,-996.1000061035156,-944.0000152587891,-836.6999816894531,128.0,128.0,,-0.9259285690110033,-1.7580777831287273,0.13779182286271022,True,8,102.49258514117167,True,14,6,,76561198325226380,DaFake,6.0,-313.1700134277344,3488.389892578125,17.020000457763672,-2210.500030517578,740.4000091552734,2.5,-1.7000000178813934,0.0,312.00000762939453,255.0,2.0,False,0.016533488030916896,0.13509055835847378,-5.4900449602829494e-05,True,12,False,14,83.80930773417154,True,,enpitsu,76561198039309853,26,3793.330078125,644.8800048828125,17.040000915527344,2220.0,-5072.300109863281,17.200000286102295,-25.09999990463257,-41.99999809265137,-1550.2000427246094,128.0,128.0,False,0.017895289730504513,-1.1677608280171403,0.00041642772779335355,True,174.0,False,False,8,8,,games5425898691,bf81d8692db,20.0,3275.260009765625,-1018.0599975585938,16.93000030517578,320.8000183105469,-22997.7001953125,19.299999475479126,10.499999523162842,10.59999942779541,-1583.0000305175781,255.0,0.0,,0.008969089514277261,-1.5939418920631545,0.00033873667376541744,True,False,14,111.0,False,14,
88,6224,173,False,False,0,5220.891575033028,-8.989999771118164,-4.989999771118164,108.61000061035156,-1042.7999877929688,858.4999847412109,-1746.9999694824219,366.50001525878906,1475.5999755859375,-104.79999542236328,0.0,0.15190139998013832,0.11545725887936532,0.2064316748119299,76561198325226380,DaFake,6.0,-19.149999618530273,-130.02000427246094,106.41000366210938,-1509.4000244140625,452.79998779296875,183.79999160766602,-5467.1002197265625,435.0,-413.3000183105469,255.0,128.0,,1.45243257044557,-0.5610262891781017,-2.038922318248194,True,3,0.0,False,4,False,,b361a23a1cb,cyris.ES,6.0,-2652.320068359375,-4005.52001953125,17.010000228881836,-13421.99951171875,-5553.900146484375,2.0999999344348907,-1.2999999523162842,-0.29999999329447746,-347.2999954223633,255.0,128.0,,0.00960747021963021,-2.7791089597466088,9.874672820415314e-05,True,False,False,False,0.0,False,,enpitsu,76561198039309853,26,3.990000009536743,109.79000091552734,112.70999908447266,-872.9000091552734,-8399.400024414062,2466.699981689453,5435.999755859375,-290.9000015258789,-783.7000274658203,255.0,128.0,,1.5683228667288576,-0.7436716028696618,0.8804578057210923,True,31.0,False,False,2,1,,games5425898691,bf81d8692db,20.0,3333.010009765625,3924.3701171875,17.010000228881836,12774.3994140625,-10364.89990234375,2.3000000417232513,0.3999999910593033,-0.19999999552965164,-2008.9999389648438,255.0,0.0,False,0.009578486910934847,-0.7512859788593934,-4.85874852252622e-05,True,False,False,255.0,False,False,
89,6235,174,False,False,0,5171.939921750061,12.619999885559082,48.5,93.23999786376953,871.9000244140625,1311.6999816894531,124.70000267028809,-750.2999877929688,990.6999969482422,-346.3999938964844,0.0,0.534664794118305,-0.12177347271610926,0.38332346058472005,76561198325226380,DaFake,6.0,-93.02999877929688,-201.86000061035156,122.87999725341797,-1841.1000061035156,-2058.2000732421875,-139.7000026702881,-5380.999755859375,810.5000305175781,-798.1999969482422,249.0,128.0,,-1.3139769262451981,-2.3131828011224513,-2.5331718505345657,True,3,0.0,False,4,False,,b361a23a1cb,cyris.ES,6.0,-3238.300048828125,-4044.080078125,17.010000228881836,-12970.0,4756.400146484375,2.3000000417232513,-0.3999999910593033,0.19999999552965164,-2214.2999267578125,255.0,0.0,True,0.009579244244088325,2.7225834456736404,-5.6748727140047867e-05,True,False,False,False,255.0,False,,enpitsu,76561198039309853,26,1.0,231.02999877929688,138.97000122070312,-27.699999809265137,3270.1998901367188,-136.99999809265137,5424.000244140625,-882.3999786376953,-225.49999237060547,128.0,128.0,,-1.2493095057500045,1.2858344869852087,-3.011305590796928,True,31.0,False,False,2,2,,games5425898691,bf81d8692db,20.0,3604.2900390625,3420.429931640625,17.010000228881836,1208.3000183105469,-14100.6005859375,2.3000000417232513,0.0,0.0,-2139.2999267578125,255.0,0.0,False,0.00960602389041968,-1.5520165633996033,-1.661470980231317e-05,True,False,False,251.8745288669422,True,False,
90,6267,175,False,False,1,5413.122541550995,-115.69999694824219,-177.74000549316406,94.3499984741211,-5172.9998779296875,5281.400146484375,2391.9000244140625,2772.2000122070312,-415.2000045776367,66.70000076293945,1.0,-0.09376582933631832,1.533313040736085,-1.488717415130413,76561198039309853,enpitsu,26.0,-21.6299991607666,-319.8900146484375,17.049999237060547,-1328.0999755859375,5224.000244140625,3.4999999403953552,-0.29999999329447746,2.7000001072883606,1367.2999572753906,255.0,255.0,,-0.01662633520020672,1.3854333592210963,0.00025810866072222986,True,2,31.0,False,2,False,,bf81d8692db,games5425898691,21.0,-2422.550048828125,-2911.0,17.010000228881836,8096.9000244140625,-10653.199462890625,2.199999988079071,0.9000000357627869,-0.9000000357627869,-2081.199951171875,255.0,56.0,False,-0.009552649367192138,-2.1496773073508657,2.6777645435659398e-05,True,False,False,False,237.0,False,,DaFake,76561198325226380,6,132.58999633789062,221.88999938964844,40.52000045776367,-3782.7999877929688,-2963.9999389648438,3335.7000732421875,-23.80000114440918,-276.200008392334,-1854.7999572753906,217.0,106.0,,-0.019116478650844697,-0.6528502251588818,0.0024676420188223433,True,0.0,False,False,5,4,,cyris.ES,b361a23a1cb,6.0,2930.050048828125,2960.739990234375,17.010000228881836,-14707.099609375,-7286.9000244140625,-0.3999999910593033,1.2999999523162842,0.3999999910593033,-107.20000267028809,255.0,128.0,False,-0.009594228730398929,-0.4473919119453305,0.00011903577966632764,True,False,False,214.27277399647622,True,False,
91,6288,176,False,False,1,5117.247726796131,-505.2799987792969,218.35000610351562,96.70999908447266,-4351.9000244140625,4001.4999389648438,1260.999984741211,-384.39998626708984,-2336.0000610351562,66.70000076293945,1.0,1.0833790259424285,-0.7875530101452505,2.2791706636603055,76561198039309853,enpitsu,26.0,-493.760009765625,-77.29000091552734,17.049999237060547,-10000.30029296875,451.19998931884766,3.0000001192092896,4.099999964237213,-0.29999999329447746,-258.0999946594238,255.0,0.0,True,-0.016664489125224047,0.02849308168629503,-0.0001349177913273475,True,2,31.0,False,2,False,,bf81d8692db,games5425898691,21.0,-1666.68994140625,-3479.669921875,17.010000228881836,13737.60009765625,1330.0999450683594,0.09999999776482582,-0.19999999552965164,-0.0,2253.800048828125,255.0,255.0,False,-0.009574552234442415,2.9774743158739647,1.338467331636703e-05,True,False,False,False,224.32685594148532,True,,DaFake,76561198325226380,6,-274.7900085449219,3.2300000190734863,317.8299865722656,-6157.80029296875,-2467.2999572753906,1902.7999877929688,631.3000106811523,653.4999847412109,-427.5,255.0,134.0,,-0.6458239891119032,0.4071547558799816,-0.014037853361935903,True,0.0,False,4,6,4,,cyris.ES,b361a23a1cb,6.0,1740.030029296875,2373.5400390625,17.010000228881836,-16471.500244140625,-4505.7000732421875,2.0999999344348907,-3.3000001311302185,-0.7000000029802322,-162.09999084472656,255.0,255.0,False,-0.009579842097772061,-0.220759635676657,0.0001987101556958348,True,False,False,239.0,False,False,
92,6310,176,False,False,1,4938.04643325013,-819.6400146484375,509.57000732421875,99.54000091552734,4786.499938964844,7314.89990234375,3152.2000122070312,-451.3999938964844,-3992.2000122070312,-4312.699890136719,1.0,-0.7042456345499492,-0.667853996578001,-1.7065310755499634,76561198039309853,enpitsu,26.0,-955.6799926757812,386.6400146484375,17.049999237060547,768.0999755859375,9177.2998046875,3.400000035762787,-0.09999999776482582,-5.5000001192092896,-1527.7999877929688,255.0,0.0,False,-0.01668779208958594,1.6489214161364947,-7.955284532640513e-05,True,2,31.0,False,2,False,,bf81d8692db,games5425898691,21.0,-982.969970703125,-2486.469970703125,17.010000228881836,-121.5999984741211,19614.599609375,-0.29999999329447746,-0.0,-3.1999999284744263,620.6000137329102,255.0,128.0,False,-0.009603393660532396,1.5208842552637238,-0.00010371915461341707,True,False,False,False,155.5575483947671,True,,DaFake,76561198325226380,6,-751.7000122070312,-173.38999938964844,268.4800109863281,-6561.300048828125,-2226.7999267578125,-3122.0999145507812,127.70000457763672,162.29999542236328,-97.20000267028809,255.0,128.0,,-0.12841790535991643,0.5905714890715595,-0.10628952247654724,True,0.0,False,4,6,4,,cyris.ES,b361a23a1cb,6.0,426.0400085449219,2056.820068359375,17.010000228881836,-17076.400146484375,1788.8999938964844,2.5999999046325684,-0.19999999552965164,-0.0,-2909.4000244140625,255.0,0.0,False,-0.009598250600852837,0.27703324894932047,-0.00011251428101905682,True,False,False,230.0,False,False,
93,6346,178,False,False,1,3894.1879055649133,-257.20001220703125,1420.47998046875,124.2300033569336,-3164.2999267578125,10054.500122070312,2670.5999755859375,1335.8999633789062,3408.2000732421875,-1139.8999786376953,1.0,-0.12267048463851596,0.2921825758862042,-0.9502504835498533,76561198039309853,enpitsu,26.0,-143.05999755859375,1290.6199951171875,17.059999465942383,-261.200008392334,10329.300537109375,2.0000000298023224,-0.0,-0.0,2379.199981689453,255.0,255.0,,-0.016696839108766952,1.4979988533745598,-2.7499176193200757e-06,True,2,31.0,False,2,False,,bf81d8692db,games5425898691,21.0,-401.80999755859375,489.489990234375,17.010000228881836,4701.700134277344,22255.400390625,2.0999999344348907,0.09999999776482582,1.5000000596046448,825.5000305175781,255.0,212.0,,-0.009590276345702042,1.7661019018336768,8.00661805830032e-05,True,False,False,False,115.0,False,,DaFake,76561198325226380,6,-1836.739990234375,-162.6199951171875,98.41000366210938,-15140.899658203125,1155.0,2604.8001098632812,-358.80001068115234,-5488.2000732421875,5.699999928474426,255.0,128.0,,-0.701308412598765,0.06441956343403882,0.0007002629644841165,True,,False,4,8,5,,cyris.ES,b361a23a1cb,6.0,-213.49000549316406,2951.1201171875,17.010000228881836,-271.70000076293945,2057.2000122070312,2.0999999344348907,0.5999999865889549,-0.0,0.0,128.0,128.0,,-0.009701924802989361,1.4394453573052408,1.113162325038326e-05,True,False,False,230.0,False,False,
94,6360,178,False,False,1,3467.370870738885,-415.82000732421875,1930.3599853515625,178.2100067138672,-2209.499969482422,13225.50048828125,2702.0999145507812,-39.40000057220459,2875.5999755859375,-924.4999694824219,1.0,1.218214409646333,2.6269982401757916,0.9523660786988952,76561198039309853,enpitsu,25.0,-401.3299865722656,1778.550048828125,52.20000076293945,-6751.199951171875,9372.2998046875,3605.10009765625,-494.50000762939453,-371.8000030517578,-1804.6000671386719,255.0,0.0,,-0.034533927134491556,1.0267866744926057,-0.0030894376253471313,True,2,22.0,False,4,False,,bf81d8692db,games5425898691,21.0,-311.75,1632.8499755859375,17.010000228881836,-3157.7999877929688,22105.10009765625,2.3000000417232513,0.09999999776482582,-0.5999999865889549,1886.6999816894531,255.0,255.0,,-0.009596266520846532,1.3628851299330762,7.30242012260719e-05,True,False,False,False,115.0,False,,DaFake,76561198325226380,6,-2529.81005859375,-109.87000274658203,109.43000030517578,-15012.2998046875,1144.4000244140625,-144.49999809265137,-356.1000061035156,-5488.4002685546875,3.3000001311302185,255.0,128.0,,0.8756610468087123,-3.077532444671907,3.1406187280967113,True,,False,4,8,5,,cyris.ES,b361a23a1cb,6.0,-220.39999389648438,3003.39990234375,17.010000228881836,-336.5999984741211,2549.4000244140625,2.0999999344348907,0.5000000074505806,0.09999999776482582,0.0,255.0,128.0,,-0.009503985850045093,1.4394445912142075,-1.8827045638928012e-06,True,False,False,230.0,False,False,
95,6390,179,False,False,0,8601.762496498492,664.489990234375,-3319.030029296875,97.47000122070312,12063.800048828125,370.99998474121094,2787.6998901367188,3698.2000732421875,-113.4000015258789,4723.299865722656,0.0,0.9302107586676485,0.9761368807920937,-0.6944749180565606,b361a23a1cb,cyris.ES,6.0,523.510009765625,-3424.1201171875,110.11000061035156,12943.00048828125,-5592.7001953125,2443.9999389648438,-2911.4999389648438,4629.89990234375,580.2000045776367,255.0,255.0,,0.43702260184100505,-0.3249579671995159,-0.47410734945674204,True,3,173.5931527486412,True,4,False,,76561198325226380,DaFake,6.0,4044.840087890625,-272.7200012207031,134.77000427246094,2022.1000671386719,-12744.7998046875,3710.4000854492188,2518.9999389648438,-1786.9000244140625,-1278.499984741211,255.0,0.0,False,-0.21276857934269083,-1.4277005790454933,1.0309419664502413,True,6,4,8,218.31877006766618,True,,enpitsu,76561198039309853,25,801.4600219726562,-3274.330078125,111.79000091552734,3013.900146484375,-14354.3994140625,-1831.7999267578125,1440.8000183105469,-532.5,-1403.6000061035156,255.0,128.0,,0.43221074674452653,-1.5054763272143556,-0.6251736861962967,True,53.0,False,False,4,4,7.0,games5425898691,bf81d8692db,21.0,522.0999755859375,-3478.800048828125,17.010000228881836,-10242.900390625,-10965.899658203125,2.3000000417232513,0.19999999552965164,0.0,-1999.4000244140625,128.0,0.0,,0.009624420522170012,-2.389239496122587,2.5448911698337973e-05,True,False,False,115.0,False,False,
96,6391,179,False,False,1,2411.062883161964,-692.0499877929688,3325.800048828125,104.16999816894531,4037.5,2832.0999145507812,22.000000476837158,-4199.5001220703125,-375.40000915527344,-4268.800048828125,1.0,-0.7303673601302227,-1.0793656189779757,-0.5252840091223704,76561198039309853,enpitsu,25.0,-801.4600219726562,3274.330078125,111.79000091552734,-3013.900146484375,14354.3994140625,-1831.7999267578125,-1440.8000183105469,532.5,-1403.6000061035156,255.0,128.0,,-0.43221074674452653,1.5054763272143556,-0.6251736861962967,True,4,53.0,False,4,False,,bf81d8692db,games5425898691,21.0,-450.0799865722656,3545.06005859375,17.010000228881836,11198.1005859375,9128.400268554688,2.3000000417232513,-0.29999999329447746,-0.0,-2033.0999755859375,128.0,0.0,,-0.009626245685089766,2.5235800846465963,2.0628742294662362e-05,True,False,False,False,115.0,False,,DaFake,76561198325226380,6,-4044.840087890625,272.7200012207031,134.77000427246094,-2022.1000671386719,12744.7998046875,3710.4000854492188,-2518.9999389648438,1786.9000244140625,-1278.499984741211,255.0,0.0,False,0.21276857934269083,1.4277005790454933,1.0309419664502413,True,215.2164559800138,True,4,8,6,,cyris.ES,b361a23a1cb,6.0,-523.510009765625,3424.1201171875,110.11000061035156,-12943.00048828125,5592.7001953125,2443.9999389648438,2911.4999389648438,-4629.89990234375,580.2000045776367,255.0,255.0,,-0.43702260184100505,0.3249579671995159,-0.47410734945674204,True,False,3,170.4908386609888,True,4,
97,6393,179,False,False,0,8605.514190250546,685.2000122070312,-3319.0,98.16000366210938,2676.9000244140625,7269.000244140625,-2132.2000122070312,3500.8999633789062,2655.4998779296875,4085.4998779296875,0.0,0.5447050640131937,1.2391333148701265,-0.2545978699458611,b361a23a1cb,cyris.ES,6.0,627.2899780273438,-3479.139892578125,121.80999755859375,12753.699951171875,-6695.7000732421875,54.89999771118164,-2782.3001098632812,4734.700012207031,301.3999938964844,255.0,255.0,,0.7429828303152004,-0.7294746155872411,-1.1437951273796063,True,3,164.2141074519004,True,4,False,,76561198325226380,DaFake,6.0,4053.820068359375,-385.20001220703125,153.8300018310547,333.8999938964844,-14013.900146484375,1149.5999908447266,2193.699951171875,-468.3000183105469,-959.7000122070312,255.0,0.0,False,-0.03038512206632844,-1.5471499640717832,1.1548274718662959,True,6,4,8,208.93972477092538,True,,enpitsu,76561198039309853,25,831.010009765625,-3390.989990234375,95.73999786376953,4017.5,-13641.600341796875,-1974.6000671386719,504.59999084472656,3596.4999389648438,-1765.5000305175781,128.0,128.0,,0.4995355153027272,-1.7054427565728019,-0.7748029798530877,True,53.0,False,False,4,4,,games5425898691,bf81d8692db,21.0,352.7699890136719,-3610.159912109375,17.010000228881836,-12047.5,-6742.7001953125,2.3000000417232513,0.0,0.19999999552965164,-2109.7000122070312,255.0,0.0,,0.009633462903057048,-2.696115410015961,-1.404386718158006e-05,True,False,False,115.0,False,False,
98,6446,181,False,False,0,7834.750362875622,1149.9000244140625,-2422.909912109375,99.16999816894531,-10200.0,6669.5001220703125,4485.0,-4379.100036621094,3862.9000854492188,1378.3999633789062,0.0,-0.9469405301345549,0.5745476814205881,-1.2723925691632205,76561198325226380,DaFake,6.0,1311.719970703125,-2480.0,17.040000915527344,-8796.500244140625,925.6999969482422,4.699999988079071,-0.29999999329447746,0.0,-1817.2999572753906,0.0,33.0,False,0.017294787051123986,2.992503512950498,-9.482597938645435e-06,True,6,120.0,False,8,4,,b361a23a1cb,cyris.ES,6.0,1733.8800048828125,-4182.89990234375,16.989999771118164,-1811.9000244140625,11191.600341796875,4.300000071525574,0.0,-1.8000000715255737,320.40000915527344,255.0,128.0,,0.009546794749046518,1.7551995452920097,-8.267573631152552e-05,True,4,False,4,116.0,False,,enpitsu,76561198039309853,26,1464.0899658203125,-4270.830078125,17.049999237060547,5458.4002685546875,4719.100036621094,3.1999999284744263,0.0,0.0,-2459.600067138672,255.0,128.0,False,0.01666066533145372,0.7010007712373351,8.071482271850047e-06,True,49.787587160705236,True,False,4,4,,games5425898691,bf81d8692db,21.0,622.1500244140625,-2281.080078125,49.060001373291016,17455.699462890625,4942.900085449219,3415.5999755859375,-79.49999809265137,435.6999969482422,-1920.2000427246094,255.0,30.0,,0.02068536319337735,0.1231293523681352,-0.0005248287871302779,True,False,False,60.0,False,4,
99,6450,182,False,False,1,3396.9152033148443,-1035.530029296875,2345.679931640625,155.0800018310547,-13284.100341796875,7320.999755859375,10955.30029296875,2766.7999267578125,4727.200012207031,-2448.8999938964844,1.0,0.31091687267762436,-0.7920794287251106,-1.5585052564963722,bf81d8692db,games5425898691,21.0,-894.6199951171875,2267.429931640625,90.4800033569336,-20486.10107421875,1820.8999633789062,2481.4999389648438,-4725.299987792969,-2646.4999389648438,-957.3000335693359,255.0,17.0,,-0.3938367324267454,0.0687807885755262,0.4215821795869958,True,3,60.0,False,4,False,,76561198039309853,enpitsu,26.0,-1580.6700439453125,4198.22021484375,17.049999237060547,-7530.2001953125,-3878.800048828125,2.5999999046325684,1.5000000596046448,0.5999999865889549,-325.8000183105469,255.0,128.0,False,-0.016655577132910746,-0.4440409302497353,0.0002811138635629295,True,4,False,4,37.335028035666355,True,,DaFake,76561198325226380,6,-1258.52001953125,2468.22998046875,16.690000534057617,4181.400146484375,-1381.9999694824219,46.30000114440918,-158.1999969482422,23.900001049041748,-1887.5,0.0,37.0,False,-0.018277083687211662,-2.752300097223768,0.009060659384081736,True,120.0,False,4,8,6,,cyris.ES,b361a23a1cb,6.0,-1695.8499755859375,3981.56005859375,16.989999771118164,2364.7999572753906,-11794.3994140625,4.399999976158142,-0.0,-0.29999999329447746,14.500000476837158,255.0,128.0,,-0.0095517226870713,-1.770915056478971,-5.320553531549118e-05,True,False,4,116.0,False,4,
100,6537,185,False,False,1,4386.323748415354,-3207.3701171875,3590.10009765625,277.5799865722656,21091.59912109375,1780.2000427246094,2373.000030517578,1177.5,5881.300048828125,151.5999984741211,1.0,-0.24341119101891306,-0.6050738393273014,-0.7765289527695844,76561198039309853,enpitsu,25.0,-3257.949951171875,3456.2099609375,73.95999908447266,4570.400085449219,10928.499755859375,6176.5997314453125,0.29999999329447746,-0.3999999910593033,1416.300048828125,128.0,128.0,False,-0.016543712597271543,1.7290886907600007,-0.0007151602045862315,True,4,238.0,False,6,2,,bf81d8692db,games5425898691,21.0,-3387.669921875,3525.68994140625,119.3499984741211,10625.6005859375,3936.9000244140625,2683.599853515625,5488.2000732421875,-89.79999542236328,-348.3000183105469,255.0,0.0,,0.4268034048788894,2.5565609655618005,0.11322966683300596,True,5,False,6,20.10888578814845,True,,DaFake,76561198325226380,6,-1783.800048828125,4187.18994140625,17.049999237060547,-9096.699829101562,3207.39990234375,3.3000001311302185,-3.0000001192092896,0.9000000357627869,1607.1000671386719,236.0,255.0,False,-0.016685589464535834,0.34623423486840266,0.0001765841482789738,True,151.0,False,4,8,6,,cyris.ES,b361a23a1cb,6.0,-3217.760009765625,3659.239990234375,110.37000274658203,1482.4000549316406,9659.600219726562,8941.799926757812,206.70000076293945,1008.7999725341797,-5051.099853515625,128.0,255.0,False,0.008245882568624685,-0.2518209635898896,-0.5096619544933155,True,False,5,116.0,False,6,
101,6640,188,False,False,1,2453.157494038935,3091.919921875,4046.419921875,93.1500015258789,11538.299560546875,723.3000183105469,0.0,-369.1999816894531,5988.599853515625,10.90000033378601,1.0,-0.20878274763040153,-2.6153521885743647,1.8465052831826831,76561198039309853,enpitsu,25.0,2859.760009765625,4087.47998046875,17.049999237060547,22012.39990234375,-4024.7000122070312,4.399999976158142,-15.800000429153442,-4.699999988079071,830.6999969482422,255.0,0.0,,-0.01646908721139867,-3.0025254727140482,-0.002147518441285842,True,4,54.0,False,6,2,,bf81d8692db,games5425898691,20.0,445.4200134277344,2343.8798828125,105.88999938964844,15706.099853515625,-13908.800048828125,-164.0999984741211,4138.399963378906,3621.0000610351562,-105.29999732971191,255.0,115.0,,-1.1898527911807744,1.2993107882959893,2.7335408890324824,True,9,False,10,61.0,False,,DaFake,76561198325226380,6,2774.820068359375,4016.610107421875,17.049999237060547,22528.60107421875,-4632.5,-2.3999999463558197,-4.000000059604645,1.0999999940395355,757.5,255.0,255.0,,-0.016734738398629292,-2.972293682100038,-0.0001368071192744621,True,6.140541902152444,True,4,8,6,,cyris.ES,b361a23a1cb,7.0,-84.04000091552734,4903.009765625,16.989999771118164,16838.800048828125,1998.2000732421875,4.399999976158142,0.5999999865889549,0.09999999776482582,0.0,255.0,128.0,,-0.009584954546403918,3.0234465260443146,-5.46162619148172e-05,True,False,6,42.0,False,6,
