,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_double_jump_active,team_mate_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
82,5129,143.0,False,False,0,5251.709161779814,68.19000244140625,-22.440000534057617,128.24000549316406,11786.8994140625,4022.9998779296875,969.1999816894531,3302.39990234375,-1869.4000244140625,-4647.39990234375,0.0,-0.10542918718547917,0.09287005712836183,0.569353858372528,bf81d8692db,games5425898691,20.0,4.199999809265137,-145.8699951171875,87.36000061035156,922.9000091552734,-91.00000381469727,-111.89999580383301,-3803.3999633789062,1838.3000183105469,-3521.9000244140625,128.0,131.0,,1.4570943769763693,-2.1353972770999974,2.9553516996250644,True,4,3,False,31.0,False,,76561198039309853,enpitsu,25.0,0.0,-2919.159912109375,17.049999237060547,0.0,13404.7998046875,2.7000001072883606,-0.7999999821186066,0.0,0.0,255.0,,,0.016670479252160426,1.5707742227540715,-2.4338197291840506e-07,True,False,False,False,116.0,False,,New Kenny S Dumortier,76561198257179744,6,826.8499755859375,2816.77001953125,17.049999237060547,-2915.2999877929688,-12882.60009765625,2.5,0.19999999552965164,0.7000000029802322,-8.600000143051147,255.0,128.0,,0.01673712939490213,-1.7944976054469075,7.02311963581561e-05,True,False,False,False,146.0,False,,MatzeXX,76561197980958157,18.0,-10.640000343322754,134.4600067138672,88.80000305175781,370.9000015258789,-5194.4000244140625,3519.89990234375,-2899.89990234375,65.3000020980835,2250.500030517578,255.0,128.0,-0.5300356860523553,-1.3838049229267972,-0.019993102512762484,True,3,False,4,14.0,False,,
83,5130,143.0,False,False,1,5218.1483706956105,-108.0,19.350000381469727,128.63999938964844,-14905.699462890625,5356.199951171875,-1212.3999786376953,-1955.5000305175781,3420.1998901367188,4525.199890136719,1.0,0.200131079861069,-0.0819977736392656,0.6547470443671423,76561197980958157,MatzeXX,18.0,5.039999961853027,-99.55999755859375,117.73999786376953,-949.8999786376953,3820.10009765625,3349.8001098632812,-4484.200134277344,-2292.5,2210.399932861328,255.0,127.0,,0.3028050840444119,1.0256065984901805,-0.015462056947651098,True,4,3,False,14.0,False,,76561198257179744,New Kenny S Dumortier,6.0,-826.8499755859375,-2816.77001953125,17.049999237060547,2915.2999877929688,12882.60009765625,2.5,-0.19999999552965164,-0.7000000029802322,-8.600000143051147,255.0,128.0,,-0.01673712939490213,1.7944976054469075,7.02311963581561e-05,True,False,False,False,146.0,False,,enpitsu,76561198039309853,25,-0.0,2919.159912109375,17.049999237060547,-0.0,-13404.7998046875,2.7000001072883606,0.7999999821186066,-0.0,0.0,255.0,0.0,,-0.016670479252160426,-1.5707742227540715,-2.4338197291840506e-07,True,False,False,False,116.0,False,,games5425898691,bf81d8692db,20.0,-4.199999809265137,145.8699951171875,87.36000061035156,-922.9000091552734,91.00000381469727,-111.89999580383301,3803.3999633789062,-1838.3000183105469,-3521.9000244140625,128.0,131.0,-1.4570943769763693,2.1353972770999974,2.9553516996250644,True,3,False,4,31.0,False,,
84,5179,144.0,False,False,0,6792.7746753275205,2291.949951171875,-858.22998046875,96.70999908447266,3748.2998657226562,17235.30029296875,6638.800048828125,3253.9999389648438,687.9000091552734,4993.800048828125,0.0,-0.6962670657887291,0.3320772449529064,-2.0843386939974176,76561198039309853,enpitsu,25.0,2302.419921875,-1028.8599853515625,17.049999237060547,15629.49951171875,16393.00048828125,3.100000023841858,-0.19999999552965164,-0.19999999552965164,1935.3999328613281,255.0,255.0,False,0.01678394502804717,0.874147111077822,0.0001065735697698158,True,False,False,False,50.0,False,,bf81d8692db,games5425898691,20.0,783.260009765625,-721.239990234375,93.41000366210938,9040.800170898438,-13195.400390625,1991.1000061035156,5046.499938964844,2181.4999389648438,-151.8000030517578,255.0,110.0,,1.030365503047476,-0.8218041012701384,0.28906172151123144,True,False,6,5,0.0,False,,New Kenny S Dumortier,76561198257179744,6,2624.75,613.719970703125,17.049999237060547,19748.199462890625,-11789.3994140625,2.5,0.29999999329447746,-0.09999999776482582,0.0,255.0,128.0,,0.01677446469670771,-0.5381988134113829,-3.167625759691429e-05,True,False,False,False,70.0,False,,MatzeXX,76561197980958157,15.0,269.6600036621094,-228.13999938964844,17.010000228881836,4244.2999267578125,5236.5997314453125,2.3999999463558197,-0.3999999910593033,-0.19999999552965164,2411.7999267578125,255.0,255.0,0.009496829734778448,0.8890248404899069,7.162784673552276e-05,True,4,False,4,14.0,False,,
85,5234,146.0,False,True,0,4709.332275633754,2996.7099609375,2489.60009765625,115.69000244140625,-13905.50048828125,10983.699951171875,2737.7999877929688,-84.89999771118164,5063.299865722656,3217.9000854492188,0.0,-0.604954431677987,0.14899052040202068,-2.5136969187306493,76561198039309853,enpitsu,25.0,3113.0,2515.169921875,15.430000305175781,-11677.39990234375,14553.00048828125,126.80000305175781,187.39999771118164,230.49999237060547,-584.7999954223633,255.0,255.0,,0.0678727109491994,2.277263338350949,-0.0030519021606485236,True,False,False,False,27.0,False,,bf81d8692db,games5425898691,20.0,2713.93994140625,-3431.300048828125,17.0,11649.89990234375,-15764.599609375,3.1999999284744263,-0.5000000074505806,0.0,0.0,255.0,,,0.009643407011702443,-0.9343773802135025,1.1692297539321153e-05,True,False,6,6,,False,,New Kenny S Dumortier,76561198257179744,6,3483.0,2414.989990234375,17.030000686645508,-16374.89990234375,16151.199951171875,2.3999999463558197,3.100000023841858,-12.300000190734863,834.1999816894531,255.0,128.0,,0.01650491695314127,2.422988738114517,0.000260823569152272,True,False,False,False,158.58611610884307,True,,MatzeXX,76561197980958157,15.0,454.9700012207031,2431.550048828125,54.7599983215332,714.4000244140625,16454.000244140625,-3015.2999877929688,-1410.8999633789062,62.30000019073486,17.200000286102295,255.0,,-0.021272277777699494,1.5257036893828155,0.012736522528988596,True,6,False,6,14.0,False,,
86,5255,147.0,False,False,0,3344.1437896110056,1919.0899658203125,3334.85009765625,131.97000122070312,-15686.400146484375,6953.3001708984375,956.5000152587891,-2645.4998779296875,3217.0001220703125,1881.6999816894531,0.0,-1.0879658654647275,-3.0123495637490305,-0.15138536934512217,76561198039309853,enpitsu,25.0,2044.3599853515625,3371.360107421875,17.049999237060547,-16425.30029296875,7111.400146484375,3.0000001192092896,0.3999999910593033,-0.09999999776482582,1960.3999328613281,255.0,255.0,,0.016771491094878757,2.796364934362903,4.950891293377872e-05,True,False,False,False,27.0,False,,bf81d8692db,games5425898691,20.0,2880.570068359375,-4784.259765625,17.010000228881836,-10159.299926757812,-12157.60009765625,13.799999952316284,-48.09999942779541,4.799999892711639,-2038.0999755859375,255.0,0.0,,0.009251906242870346,-2.335736560220766,0.00026660046278276526,True,False,6,6,255.0,False,,New Kenny S Dumortier,76561198257179744,6,2070.639892578125,3630.260009765625,17.030000686645508,-15705.899658203125,15507.2998046875,5.5000001192092896,1.0999999940395355,-1.5000000596046448,1728.5000610351562,128.0,255.0,,0.01683788707348745,2.4084678187484174,0.00022175098481352722,True,False,False,False,112.0,False,,MatzeXX,76561197980958157,15.0,914.8200073242188,3514.22998046875,17.010000228881836,13117.099609375,7696.500244140625,2.3999999463558197,0.29999999329447746,0.19999999552965164,-2004.7999572753906,255.0,30.0,0.009585057296193616,0.4626528586047266,-9.169695607073896e-06,True,6,False,6,14.0,False,,
87,5264,148.0,False,False,1,8964.511708473965,-1457.199951171875,-3510.139892578125,155.1199951171875,-12106.500244140625,12128.699951171875,9406.900024414062,2882.60009765625,1373.6000061035156,-3184.89990234375,1.0,0.8018335831092241,-1.1605647530026661,2.5866491733839556,76561197980958157,MatzeXX,14.0,-1335.4000244140625,-3632.030029296875,79.87999725341797,-9030.700073242188,-3082.3001098632812,2502.100067138672,-1608.0000305175781,960.0,-5171.199951171875,255.0,0.0,,-0.037549091956143234,0.3894010992198617,0.06871151617217845,True,8,6,False,14.0,False,,76561198257179744,New Kenny S Dumortier,6.0,-1429.7099609375,-3953.909912109375,17.030000686645508,20550.0,-2977.6998901367188,5.299999713897705,-5.600000023841858,0.3999999910593033,1536.199951171875,149.0,128.0,,-0.016778802006845145,-3.077947248371784,-7.533353658258807e-05,True,False,False,False,112.0,False,,enpitsu,76561198039309853,25,-1453.4599609375,-3489.27001953125,17.040000915527344,17455.6005859375,-2091.1000061035156,3.8999998569488525,2.5,-0.7999999821186066,-173.60000610351562,255.0,128.0,,-0.016803526562144875,-3.0119618022847514,-6.888308367292499e-05,True,False,False,False,27.0,False,,games5425898691,bf81d8692db,20.0,-2427.949951171875,5029.91015625,37.2599983215332,17045.0,2139.199981689453,1303.2000732421875,2321.999969482422,1476.7999267578125,-1578.699951171875,255.0,0.0,0.045775052082787246,3.042086723682277,0.5245403525091289,True,6,False,6,233.07452050588464,True,,
88,5347,151.0,False,False,0,6442.226200424899,3433.35009765625,369.3599853515625,108.08999633789062,-5509.7998046875,21958.40087890625,5560.2001953125,937.3000335693359,-944.4000244140625,5850.4998779296875,0.0,0.023042543659516326,-1.0664215700457278,0.09389701224448985,bf81d8692db,games5425898691,20.0,3351.5400390625,121.88999938964844,77.5,17807.900390625,14166.400146484375,3195.4000854492188,-365.60001373291016,478.4000015258789,1612.8999328613281,255.0,248.0,,0.05646257947400886,0.8070193987570772,0.005316216438405642,True,8,6,False,99.0,False,,76561198039309853,enpitsu,25.0,-3320.669921875,668.6099853515625,15.710000038146973,-13062.900390625,-18568.699951171875,74.80000019073486,-163.60000610351562,98.59999656677246,1547.5,255.0,255.0,,0.024462121013548173,-2.148632909176374,-0.00047362412685531793,True,False,2,2,44.0,False,,New Kenny S Dumortier,76561198257179744,6,2377.580078125,4088.969970703125,17.040000915527344,13519.100341796875,-3562.0001220703125,3.8999998569488525,-2.199999988079071,0.3999999910593033,504.3000030517578,255.0,128.0,False,0.016756316411983916,-0.22326192761102043,-0.00011402424147240485,True,False,False,False,133.0,False,,MatzeXX,76561197980958157,14.0,3151.22998046875,1602.5,17.010000228881836,-358.8999938964844,-13639.200439453125,2.3000000417232513,0.0,-0.7000000029802322,-2188.3999633789062,255.0,0.0,0.009565875420078944,-1.658115225096767,-6.66185775474988e-05,True,8,False,8,14.0,False,,
89,5406,153.0,False,False,1,10410.45997821859,-2299.31005859375,-4767.9599609375,191.8300018310547,20578.5009765625,265.49999237060547,12496.600341796875,5949.0997314453125,-707.2000122070312,-327.5,1.0,0.5785944389604145,2.331428076163891,2.0955650333379205,76561198257179744,New Kenny S Dumortier,6.0,-2459.300048828125,-4832.89013671875,63.400001525878906,14151.99951171875,7654.2999267578125,1683.3999633789062,-5473.3001708984375,-397.5,-366.30001068115234,255.0,255.0,False,0.10921928113244272,3.0585993942498044,-0.45205345330319346,True,4,3,False,187.0,False,,76561197980958157,MatzeXX,12.0,-782.1799926757812,-2039.5899658203125,17.010000228881836,10197.2998046875,-9737.19970703125,2.0999999344348907,-0.19999999552965164,-0.0,-9.700000286102295,255.0,128.0,,-0.009604253684970705,-2.3777882545333595,4.3696919469919375e-05,True,False,8,8,44.0,False,,enpitsu,76561198039309853,25,1169.9100341796875,8.579999923706055,17.059999465942383,-7574.89990234375,-14599.7998046875,1.1999999731779099,0.09999999776482582,-0.5000000074505806,7.799999713897705,128.0,128.0,,-0.016826432607533442,-1.09315976878766,-3.697778994517863e-05,True,2,2,False,255.0,False,,games5425898691,bf81d8692db,20.0,-4002.070068359375,-2058.679931640625,339.6700134277344,117.10000038146973,-7945.5999755859375,-4744.89990234375,-1686.9999694824219,-600.8000183105469,-171.20000839233398,255.0,55.0,0.810043160327208,1.1284058229814875,-0.16131160613190318,True,6,False,8,99.0,False,,
90,5512,157.0,False,False,1,8909.310190500808,3379.050048828125,-3416.300048828125,373.8900146484375,20794.49951171875,20521.59912109375,7865.9002685546875,-1897.1000671386719,-5267.5,-2157.2999572753906,1.0,-1.03616130309893,2.787751021406801,0.6227576535059899,76561198257179744,New Kenny S Dumortier,5.0,3246.610107421875,-3508.4599609375,218.8699951171875,21058.798828125,8886.199951171875,2561.099853515625,132.5,3999.5001220703125,3772.9998779296875,255.0,61.0,,0.6074081650284361,2.26387268915798,0.5615316503123784,True,6,5,False,159.16176355013286,True,,76561197980958157,MatzeXX,12.0,-5.710000038146973,-5244.41015625,17.010000228881836,7402.2998046875,-1347.5999450683594,2.0999999344348907,-0.7000000029802322,-0.09999999776482582,-12.599999904632568,255.0,128.0,,-0.009534054177362831,-2.9594962696414715,5.588608117149423e-05,True,False,8,8,44.0,False,,enpitsu,76561198039309853,25,3516.18994140625,-3135.550048828125,239.97000122070312,-7371.6998291015625,-16992.099609375,2555.0,4150.799865722656,-1888.2000732421875,-292.1999931335449,255.0,0.0,,0.43959425186329404,-1.1694242271482598,-0.06911053217372964,True,4,3,False,145.0,False,,games5425898691,bf81d8692db,20.0,-1320.6300048828125,-1002.030029296875,16.31999969482422,11751.700439453125,10356.500244140625,121.70000076293945,32.200000286102295,8.00000011920929,-15.199999809265137,255.0,128.0,-0.010447567166382407,2.418561720877315,-0.002111219911406009,True,8,False,10,130.0,False,,
91,5569,159.0,False,False,0,5014.7942077248545,-1882.0799560546875,223.11000061035156,126.55999755859375,2857.6998901367188,21715.400390625,9793.499755859375,1569.6000671386719,1908.3999633789062,-5467.5,0.0,-0.7390236795914032,-1.7931536355438407,-0.01226619130092572,bf81d8692db,games5425898691,20.0,-1812.300048828125,2.259999990463257,49.09000015258789,-18337.19970703125,10591.300048828125,3525.4998779296875,5.699999928474426,-4.300000071525574,-2391.699981689453,255.0,0.0,,0.00957663023906645,2.432007640752724,-0.00028582339358027486,True,11,8,False,66.84426645822423,True,,76561198039309853,enpitsu,25.0,-3852.81005859375,3370.2099609375,79.61000061035156,2702.3001098632812,1334.1000366210938,-1463.3999633789062,-1.0000000149011612,3288.800048828125,-662.5,255.0,0.0,,0.5965616019353769,3.088366404614269,3.1270820352319766,False,False,4,4,145.0,False,,New Kenny S Dumortier,76561198257179744,5,-4064.260009765625,3433.800048828125,177.07000732421875,3421.6000366210938,-937.3000335693359,-12158.299560546875,1721.7999267578125,-5194.2999267578125,550.9999847412109,255.0,255.0,,1.2487244155187596,-0.04787076619181936,-0.047615696551283025,True,6,6,False,147.0,False,,MatzeXX,76561197980958157,12.0,-178.1999969482422,4160.7900390625,17.010000228881836,640.8000183105469,-3810.4000854492188,2.199999988079071,0.0,-0.19999999552965164,-1912.5,255.0,0.0,0.00953006211063271,-1.3106010118858855,-9.195324328210081e-05,True,8,False,8,75.0,False,,
92,5634,161.0,False,False,1,10102.143736256332,1232.1400146484375,-4956.5498046875,601.6599731445312,-25074.29931640625,17058.00048828125,4022.0999145507812,-2156.999969482422,-3547.5,4331.400146484375,1.0,0.5979288838689973,2.2180583404174805,-0.9616574833371604,76561198257179744,New Kenny S Dumortier,5.0,1348.0999755859375,-4967.7998046875,526.510009765625,-13720.50048828125,11509.3994140625,7984.89990234375,-5362.5,709.5999908447266,994.5999908447266,255.0,0.0,,0.4578705686719475,0.03342650685081902,2.156170986584677,True,8,7,False,29.0,False,,76561197980958157,MatzeXX,11.0,526.280029296875,-4870.759765625,17.010000228881836,2764.89990234375,-5369.6002197265625,2.5999999046325684,-0.29999999329447746,0.19999999552965164,2185.2999877929688,128.0,255.0,False,-0.009663525955431608,-2.0832757386316216,-7.7571388463269e-06,True,False,8,8,75.0,False,,enpitsu,76561198039309853,25,2470.159912109375,-3053.590087890625,17.049999237060547,-9798.499755859375,1555.5000305175781,3.1999999284744263,-0.0,-0.0,2406.0000610351562,255.0,128.0,,-0.016680061307720723,0.11237775209715178,-3.4357137397760714e-06,True,4,4,False,145.0,False,,games5425898691,bf81d8692db,20.0,3887.239990234375,-2088.1201171875,423.54998779296875,-1616.1000061035156,-9055.499877929688,-1528.3000183105469,-247.29999542236328,228.70000839233398,-365.0,255.0,128.0,0.0211298427867418,-0.8030166739689251,0.4446906246441675,True,8,False,12,58.0,False,,
93,5767,166.0,False,True,1,6228.593254891014,-3901.669921875,1167.8800048828125,1534.68994140625,20121.099853515625,17760.999755859375,8422.39990234375,-4051.300048828125,4356.499938964844,779.4000244140625,1.0,-1.0093668769722666,-2.608334796188569,-0.301512403520878,76561198257179744,New Kenny S Dumortier,6.0,-4032.0,1090.5400390625,1408.699951171875,11274.49951171875,10413.900146484375,13083.00048828125,121.5999984741211,2498.9999389648438,3404.89990234375,255.0,0.0,False,1.0285413684249105,1.5504420838135904,1.604628415616253,True,10,9,False,190.0,False,,76561197980958157,MatzeXX,15.0,-778.3699951171875,-1446.68994140625,17.010000228881836,-5604.2999267578125,12938.399658203125,2.0999999344348907,0.19999999552965164,-0.7999999821186066,-2.3999999463558197,255.0,128.0,False,-0.009583210706975017,1.1624677065976756,7.534180469140034e-05,True,False,8,8,136.0,False,,enpitsu,76561198039309853,25,-2308.52001953125,3153.919921875,17.049999237060547,5140.5999755859375,16880.50048828125,2.5999999046325684,1.5000000596046448,4.300000071525574,-937.3000335693359,255.0,128.0,,-0.016790962117613183,1.9237663015362756,0.00011325112896833946,True,4,4,False,118.0,False,,games5425898691,bf81d8692db,20.0,967.8099975585938,1208.3800048828125,17.0,-1308.9999389648438,22945.2001953125,3.400000035762787,-0.0,-0.7999999821186066,-1.0000000149011612,255.0,128.0,-0.009599792975045493,1.5139699908780806,6.675653810324912e-05,True,10,False,14,195.0,False,,
94,5920,171.0,True,True,1,3367.8700515929077,3281.699951171875,2762.820068359375,221.02999877929688,-19210.699462890625,12615.50048828125,7591.199951171875,3436.4999389648438,3240.5999755859375,3699.7000122070312,1.0,-0.2609235975866908,0.17214142033173965,2.5690759776541303,76561197980958157,MatzeXX,18.0,3454.510009765625,2610.43994140625,145.77999877929688,-6474.2999267578125,15764.69970703125,3344.2001342773438,485.0,-4217.699890136719,1415.8999633789062,255.0,255.0,,-0.004416755325691509,1.4454984215580489,-0.055886384626511125,True,10,9,False,98.0,False,,76561198257179744,New Kenny S Dumortier,6.0,2464.419921875,4882.8798828125,15.8100004196167,13570.10009765625,-8461.599731445312,189.79999542236328,180.20000457763672,-3.0000001192092896,-363.49998474121094,255.0,0.0,False,-0.00531241419589669,-2.575511666822191,-0.01223691288000282,False,False,10,10,26.0,False,,enpitsu,76561198039309853,25,,,,,,,,,,,,,,,,True,,,,,,,games5425898691,bf81d8692db,20.0,71.91000366210938,5554.85986328125,24.950000762939453,817.3000335693359,-353.69998931884766,-14.09999966621399,-0.29999999329447746,-0.3999999910593033,1.0000000149011612,128.0,128.0,-0.02489791235104705,-2.7463233545175068,0.036421970266699875,True,12,False,16,149.0,False,,
95,6231,174.0,False,False,1,5066.4005801653275,-4.340000152587891,154.24000549316406,109.13999938964844,-16829.3994140625,19990.699462890625,2219.499969482422,-1596.199951171875,2833.0999755859375,5042.300109863281,1.0,0.25196727359471277,0.1042401055571297,0.4213427645767222,76561197980958157,MatzeXX,14.0,43.130001068115234,8.890000343322754,112.48999786376953,3184.2999267578125,10547.19970703125,4529.100036621094,-2018.2000732421875,-3381.099853515625,3839.8001098632812,255.0,200.0,,-0.10943429073674714,1.4027293091806072,-0.2678926644861994,True,4,3,False,0.0,False,,76561198257179744,New Kenny S Dumortier,5.0,-532.780029296875,-3023.199951171875,17.049999237060547,7926.7999267578125,3508.3999633789062,2.7000001072883606,-7.699999809265137,-3.3000001311302185,1375.8999633789062,255.0,128.0,False,-0.016675971193512187,2.6870283724167443,-1.3757439830719985e-05,True,False,False,False,116.0,False,,enpitsu,76561198039309853,24,70.80000305175781,3521.159912109375,17.049999237060547,535.6999969482422,-6719.7998046875,2.5999999046325684,-1.1999999731779099,-0.5000000074505806,1.8000000715255737,255.0,0.0,False,-0.0167230289386002,-1.6507124993502902,-2.6322014306819167e-05,True,False,False,False,116.0,False,,games5425898691,bf81d8692db,20.0,141.24000549316406,209.05999755859375,92.33000183105469,4133.599853515625,-10642.7001953125,-182.80000686645508,2612.6998901367188,-1747.7000427246094,-4513.0999755859375,128.0,122.0,-1.3275347205850747,-1.8210534128598306,0.6728961762907403,True,3,False,4,0.0,False,,
96,6328,177.0,False,False,0,10532.610211840187,3411.300048828125,-4471.60986328125,977.6599731445312,533.6999893188477,10140.900268554688,5685.7000732421875,-706.5000152587891,1743.8999938964844,5697.2998046875,0.0,-0.83161803309044,1.8945627258467255,1.9319333887191472,76561198039309853,enpitsu,25.0,3398.919921875,-4641.60009765625,932.25,4920.199890136719,4677.39990234375,8276.599731445312,-2388.5000610351562,2128.699951171875,-261.00000381469727,255.0,255.0,False,-0.8150617245205535,0.7590989003440793,-1.5650319643595287,True,False,False,False,255.0,False,,bf81d8692db,games5425898691,20.0,-3457.25,156.5,17.020000457763672,-11984.599609375,-7297.5,1.0999999940395355,0.7999999821186066,0.3999999910593033,1906.1000061035156,255.0,255.0,,0.009577800702959409,-2.560903511569921,0.00018725653935448497,True,False,4,4,255.0,False,,New Kenny S Dumortier,76561198257179744,5,4083.169921875,-614.2100219726562,278.7799987792969,84.0999984741211,-9895.900268554688,12709.3994140625,678.0000305175781,-1386.300048828125,141.49999618530273,255.0,5.0,False,-0.9398317192852466,-1.5908328231368156,1.5795409259212059,True,False,False,False,255.0,False,,MatzeXX,76561197980958157,14.0,-2926.449951171875,-3846.590087890625,16.850000381469727,-9461.099853515625,-14512.19970703125,39.60000038146973,4.4999998807907104,0.19999999552965164,1638.3999633789062,128.0,255.0,0.009404956321952785,-2.113119346461104,0.0002756907370456511,True,6,False,6,0.0,False,,
97,6373,179.0,False,False,1,4930.452821669783,-3486.75,2881.489990234375,1035.3800048828125,16354.3994140625,17940.799560546875,1325.8999633789062,5555.999755859375,-2191.699981689453,-571.3000106811523,1.0,1.4418093248863966,-0.04007514346342899,0.9041190173082045,76561198257179744,New Kenny S Dumortier,6.0,-3625.18994140625,2671.669921875,1005.3200073242188,12178.900146484375,13904.7998046875,-253.60000610351562,-321.1000061035156,5487.60009765625,179.59999084472656,255.0,0.0,,-0.005401864269437079,1.5209991979504314,2.9179075055808203,True,4,3,False,255.0,False,,76561197980958157,MatzeXX,16.0,1828.22998046875,4607.18017578125,17.020000457763672,-7308.599853515625,-11428.699951171875,0.7000000029802322,-0.0,-0.0,115.69999694824219,255.0,128.0,,-0.009583920768596727,-1.0173239656435473,-7.304674180775402e-05,True,False,6,6,255.0,False,,enpitsu,76561198039309853,25,-4078.93994140625,3122.340087890625,777.1500244140625,2.5,-8845.0,-10930.899658203125,2195.5999755859375,0.5000000074505806,-0.3999999910593033,255.0,128.0,,-0.9356328890180601,-1.5426433270616784,-1.5934722565995205,True,False,False,False,255.0,False,,games5425898691,bf81d8692db,20.0,3151.570068359375,2850.110107421875,17.020000457763672,-11343.800048828125,19888.599853515625,0.7999999821186066,-0.09999999776482582,0.3999999910593033,1227.6000213623047,255.0,218.0,-0.009592891686367242,1.0239390932127113,0.00012304817270433638,True,4,False,4,140.0,False,,
98,6428,181.0,False,False,1,1801.7031820197813,-716.0399780273438,4335.35009765625,149.99000549316406,-3320.7998657226562,18671.800537109375,11441.700439453125,2992.0001220703125,3732.60009765625,-3621.400146484375,1.0,0.967584293634689,1.5339596188857485,1.0023824403747568,76561197980958157,MatzeXX,16.0,-666.5900268554688,4119.10986328125,50.689998626708984,-11552.900390625,4262.699890136719,3064.2999267578125,3814.5001220703125,1633.3000183105469,-3442.9998779296875,128.0,0.0,,0.08267391439480616,0.6818590834984862,-0.05636241423875833,True,7,6,False,229.0,False,,76561198257179744,New Kenny S Dumortier,6.0,-971.1900024414062,5100.75,144.30999755859375,15051.300048828125,2046.6000366210938,-6210.0,3164.8001098632812,1969.1000366210938,4044.2001342773438,255.0,0.0,False,0.08474556225644227,-2.991607699852461,1.5035223879012756,True,False,4,4,187.0,False,,enpitsu,76561198039309853,25,-1934.989990234375,2729.1201171875,17.049999237060547,13956.700439453125,1826.300048828125,2.5999999046325684,-0.0,0.09999999776482582,-363.3000183105469,255.0,128.0,,-0.016751713439503588,3.0439081579177154,0.00017609187202288068,True,False,False,False,255.0,False,,games5425898691,bf81d8692db,20.0,-572.8200073242188,4322.83984375,58.04999923706055,-22846.8994140625,-896.8000030517578,2483.0999755859375,-5.299999713897705,-4380.7000732421875,-305.9000015258789,255.0,128.0,-0.09178204976344247,0.0065224766839533255,-8.89145682008054e-05,True,5,False,6,148.0,False,,
99,6429,181.0,False,False,0,9675.363909516393,785.8300170898438,-4388.06982421875,202.8300018310547,23875.70068359375,-16227.900390625,16752.2998046875,1288.800048828125,-4723.2000732421875,-3468.2998657226562,0.0,-0.8445287654689548,-2.0257949695540716,1.3849004427407887,bf81d8692db,games5425898691,20.0,572.8200073242188,-4322.83984375,58.04999923706055,22846.8994140625,896.8000030517578,2483.0999755859375,5.299999713897705,4380.7000732421875,-305.9000015258789,255.0,128.0,,0.09178204976344247,-0.0065224766839533255,-8.89145682008054e-05,True,6,5,False,148.0,False,,76561198039309853,enpitsu,25.0,1934.989990234375,-2729.1201171875,17.049999237060547,-13956.700439453125,-1826.300048828125,2.5999999046325684,0.0,-0.09999999776482582,-363.3000183105469,255.0,128.0,,0.016751713439503588,-3.0439081579177154,0.00017609187202288068,True,False,False,False,255.0,False,,New Kenny S Dumortier,76561198257179744,6,971.1900024414062,-5100.75,144.30999755859375,-15051.300048828125,-2046.6000366210938,-6210.0,-3164.8001098632812,-1969.1000366210938,4044.2001342773438,255.0,0.0,False,-0.08474556225644227,2.991607699852461,1.5035223879012756,True,4,4,False,187.0,False,,MatzeXX,76561197980958157,16.0,666.5900268554688,-4119.10986328125,50.689998626708984,11552.900390625,-4262.699890136719,3064.2999267578125,-3814.5001220703125,-1633.3000183105469,-3442.9998779296875,128.0,0.0,-0.08267391439480616,-0.6818590834984862,-0.05636241423875833,True,6,False,8,229.0,False,,
