,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
72,5376,170.0,False,False,1,10316.085601189643,-1659.18994140625,-4854.6298828125,144.08999633789062,-15595.6005859375,-24867.900390625,-7032.19970703125,1044.8999786376953,-1570.7000732421875,5695.5999755859375,1.0,-1.4140534280582266,-1.0807637149104024,0.17353482760948488,bf81d8692db,games5425898691,19.0,-1496.93994140625,-4750.33984375,148.8800048828125,-22695.6005859375,3518.3999633789062,1235.5999755859375,-3074.1000366210938,-4171.700134277344,1842.7999877929688,255.0,78.0,,-0.018781530444578774,-0.1494479744933642,0.5075831542434663,True,175.3561549571253,True,33,False,38,,76561198039309853,enpitsu,26.0,2891.949951171875,-3687.719970703125,17.030000686645508,-11626.8994140625,-17205.2001953125,5.0,0.5000000074505806,0.7000000029802322,-204.79999542236328,255.0,0.0,,-0.016769931914289406,-0.9557908508761302,0.00014967797186934672,True,255.0,False,30,26,2,,Ferrero,76561198067685870,17,-3568.280029296875,-1240.010009765625,17.010000228881836,-3510.10009765625,-6441.7999267578125,2.0999999344348907,-0.19999999552965164,-0.7999999821186066,0.0,128.0,128.0,False,-0.009634857321903762,-1.071880098338677,-6.90657934182663e-05,True,12,255.0,False,20,10,,BushNMaster,b364493a17b,19.0,-1743.1600341796875,-4701.009765625,224.08999633789062,-5567.2998046875,-14786.199951171875,2577.2000122070312,-2725.7998657226562,-2049.2999267578125,4302.799987792969,128.0,255.0,0.03554986066990224,-1.5241634379042142,0.04288075546669246,True,32,14,44,0.0,False,,
73,5380,170.0,False,False,0,2746.764646619221,1848.1600341796875,5020.41015625,204.77999877929688,9798.200073242188,7503.4002685546875,-3542.60009765625,-5817.7001953125,-1258.0000305175781,755.6999969482422,0.0,0.8233551838395308,-1.7726844033813867,2.9419456400855375,b364493a17b,BushNMaster,19.0,1826.5799560546875,4920.58984375,257.2099914550781,5652.7001953125,13021.600341796875,3231.4999389648438,5430.30029296875,-540.2000045776367,685.1999664306641,128.0,255.0,,-0.48445966676014757,2.259481637219104,0.024862488635548505,True,0.0,False,32,14,44,,76561198067685870,Ferrero,17.0,3622.590087890625,1346.1300048828125,17.010000228881836,2854.2001342773438,6900.2001953125,2.5999999046325684,1.5000000596046448,1.8000000715255737,1722.7999877929688,255.0,255.0,False,0.009554963548934441,1.146785314306539,0.00023000812197789233,True,255.0,False,20,12,10,,enpitsu,76561198039309853,26,-2792.81005859375,3829.43994140625,17.030000686645508,12174.100341796875,16793.499755859375,5.199999809265137,-3.799999952316284,-5.099999904632568,-555.4999923706055,255.0,128.0,,0.01676600894183155,0.9398187619247195,-2.2887599429531378e-05,True,26,255.0,False,30,2,,games5425898691,bf81d8692db,19.0,1813.3699951171875,4698.580078125,152.88999938964844,21574.7998046875,-3008.900146484375,-237.00000762939453,2357.2000122070312,4336.600036621094,2426.300048828125,255.0,148.0,0.3856237132640436,0.9229049194021914,1.3803820579274308,True,33,False,38,162.89046037838028,True,,
74,5439,173.0,False,False,0,3894.619766456847,2910.969970703125,4318.39013671875,104.94000244140625,-16235.899658203125,1801.199951171875,6482.19970703125,3008.2998657226562,2694.1000366210938,4437.5,0.0,-0.5222268116084846,-0.6948463678019592,2.451668982077373,76561198067685870,Ferrero,17.0,3127.340087890625,4194.7900390625,17.010000228881836,-6753.4002685546875,13268.800048828125,2.199999988079071,0.3999999910593033,-0.7999999821186066,1630.8999633789062,255.0,255.0,False,0.00959297747789604,2.0574431152946486,0.0002746377334470589,False,251.8667523835295,True,12,10,20,,b364493a17b,BushNMaster,19.0,2138.52001953125,4928.490234375,50.119998931884766,1233.499984741211,-407.7000045776367,765.8999633789062,1621.4999389648438,1472.7000427246094,-1855.0,255.0,255.0,,0.00011523516502988912,-2.437951013264948,2.915099307502177,True,0.0,False,44,32,14,,enpitsu,76561198039309853,26,-62.439998626708984,5265.85986328125,17.040000915527344,411.50001525878906,491.1000061035156,3.8999998569488525,-8.299999833106995,2.0999999344348907,-1008.1999969482422,0.0,255.0,False,0.017047745183734853,-0.3086909403997642,5.0247707219037275e-05,True,26,226.0,False,30,2,,games5425898691,bf81d8692db,19.0,3367.27001953125,3460.10009765625,17.020000457763672,-12797.39990234375,4116.000061035156,1.1999999731779099,-5.0,-1.7000000178813934,-2243.3999633789062,255.0,0.0,0.009443398398341138,2.7636196344820383,-0.00016394020823436742,True,34,False,38,164.0,False,,
75,5481,174.0,False,False,1,9790.42770927093,-527.1500244140625,-4546.43994140625,332.7099914550781,-503.3000183105469,25878.798828125,1420.8999633789062,-173.1999969482422,1380.5000305175781,-5836.400146484375,1.0,-0.04417659331308769,-1.3688705647461135,-2.472071053526674,76561198039309853,enpitsu,26.0,-455.45001220703125,-4753.60009765625,257.0299987792969,-4554.700012207031,13556.099853515625,2768.800048828125,-4518.500061035156,1921.6000366210938,321.5999984741211,255.0,0.0,False,0.4139873492154401,1.2787649114722128,0.21660423003593574,True,156.0,False,27,2,32,,bf81d8692db,games5425898691,19.0,-1300.8800048828125,-4834.10009765625,17.020000457763672,22618.60107421875,-4170.7000732421875,-2.0000000298023224,3.400000035762787,-0.5000000074505806,-1001.6000366210938,255.0,91.0,,-0.009606399019442042,-2.933692591452346,-0.00020485730736153108,True,57.41927728345317,True,38,34,False,,Ferrero,76561198067685870,17,-843.739990234375,-4364.43994140625,133.0399932861328,10124.099731445312,4341.000061035156,363.3000183105469,-1442.1000671386719,-5304.7998046875,-170.9000015258789,128.0,128.0,False,1.1030363701749866,0.20378730726675273,3.072485498997898,False,13,140.83476981296334,True,22,10,,BushNMaster,b364493a17b,19.0,-2288.669921875,-4543.7001953125,17.0,-1179.800033569336,8119.1998291015625,3.400000035762787,-0.0,-0.5000000074505806,0.0,255.0,128.0,-0.0095048995248419,1.426524286493286,4.4294981774144166e-05,True,32,14,44,0.0,False,,
76,5612,179.0,True,True,1,1581.5734207472374,-638.7899780273438,4758.169921875,93.1500015258789,-80.9000015258789,12727.39990234375,0.0,-5996.400146484375,-32.40000009536743,-204.0999984741211,1.0,-0.2875308403708415,1.089830503644481,0.31012213916456866,76561198039309853,enpitsu,26.0,-654.0499877929688,4561.41015625,17.030000686645508,147.29999542236328,22827.099609375,5.099999904632568,-0.0,2.5,-525.4000091552734,255.0,128.0,,-0.016790452531067906,1.613756343300071,7.426851857817952e-05,True,0.0,False,30,2,36,,bf81d8692db,games5425898691,19.0,769.0,3450.389892578125,17.020000457763672,14547.2998046875,13258.1005859375,1.0000000149011612,-0.0,-0.0,-1997.2999572753906,255.0,0.0,,-0.009591556753785159,2.47762723831129,2.6051407158543465e-06,True,0.0,False,38,34,False,,Ferrero,76561198067685870,17,-581.0499877929688,4309.27978515625,16.989999771118164,-1837.8999328613281,22367.7001953125,4.600000083446503,-0.0,-0.29999999329447746,-41.19999885559082,255.0,128.0,,-0.009595413007912303,1.4938194289988884,4.882210136033961e-05,True,16,0.0,False,24,10,,BushNMaster,b364493a17b,19.0,-1250.800048828125,3966.989990234375,17.010000228881836,-451.3999938964844,20465.699462890625,2.5999999046325684,1.8000000715255737,-1.0999999940395355,1912.5999450683594,255.0,255.0,-0.009709735739733022,1.4842682632926167,9.19728218984858e-05,True,38,14,50,0.0,False,,
77,5871,179.0,False,False,0,5224.920196216477,23.809999465942383,-3.319999933242798,123.62999725341797,5996.300048828125,3673.699951171875,3157.7999877929688,-2685.8999633789062,-133.90000343322754,-3319.2001342773438,0.0,0.16390224488007576,-0.529363410885027,0.16696025754996205,76561198067685870,Ferrero,16.0,-4.590000152587891,-134.8699951171875,88.5999984741211,-5816.099853515625,2475.399932861328,362.2999954223633,-3272.7999877929688,511.8000030517578,-4390.400085449219,255.0,128.0,,1.3815436356504898,2.2837897996809575,0.8242110444810893,True,0.0,False,3,False,4,,b364493a17b,BushNMaster,19.0,2966.949951171875,-4016.949951171875,16.709999084472656,12065.400390625,-6259.6002197265625,61.70000076293945,-24.000000953674316,3.4999999403953552,3561.6000366210938,255.0,255.0,False,0.009925701341755817,-0.2856457189904617,0.0014449917860935137,True,255.0,False,4,4,False,50.0,enpitsu,76561198039309853,26,-62.20000076293945,101.87000274658203,117.7699966430664,2276.199951171875,-3407.9000854492188,945.9999847412109,5107.0001220703125,1421.9999694824219,1464.7000122070312,255.0,0.0,,0.9148171528837578,-0.09003671746307744,0.9854239623205339,True,1,0.0,False,2,False,,games5425898691,bf81d8692db,19.0,-239.11000061035156,4535.259765625,17.010000228881836,2344.7000122070312,-6421.500244140625,2.0999999344348907,-1.1999999731779099,3.799999952316284,799.1999816894531,255.0,128.0,0.009505139802506618,-1.2127716470838674,4.523187342691135e-05,True,4,False,4,85.0,False,,
78,5873,179.0,False,False,1,5235.514683885184,-79.83000183105469,-3.7699999809265137,136.7899932861328,-14052.7001953125,1861.300048828125,2098.8999938964844,3218.0999755859375,459.59999084472656,5042.9998779296875,1.0,-0.07157483088240016,0.5322668344016649,0.05230818404012626,76561198039309853,enpitsu,26.0,62.20000076293945,-101.87000274658203,117.7699966430664,-2276.199951171875,3407.9000854492188,945.9999847412109,-5107.0001220703125,-1421.9999694824219,1464.7000122070312,255.0,0.0,,-0.9148171528837578,0.09003671746307744,0.9854239623205339,True,0.0,False,1,False,2,,bf81d8692db,games5425898691,19.0,222.27999877929688,-4490.580078125,17.010000228881836,-2678.2000732421875,6913.699951171875,2.0999999344348907,0.09999999776482582,-0.5000000074505806,208.29999923706055,255.0,128.0,,-0.00951730033644391,1.1859776798167316,-9.68337146128103e-05,True,85.0,False,4,4,False,,Ferrero,76561198067685870,16,55.70000076293945,113.9800033569336,90.16000366210938,5349.7998046875,-2222.7000427246094,396.30001068115234,5444.6002197265625,-764.4999694824219,-145.20000457763672,255.0,128.0,,-1.1076135965125578,2.0740585398954376,2.9711666039840035,True,3,0.0,False,4,False,,BushNMaster,b364493a17b,19.0,-3079.6201171875,4060.739990234375,16.979999542236328,-12363.00048828125,3279.89990234375,12.400000095367432,5.699999928474426,1.5999999642372131,3625.4998779296875,255.0,255.0,-0.009690431868302362,-0.0451657791421051,0.00028902794224342534,True,4,False,4,255.0,False,,False
79,5936,181.0,False,False,0,6557.455467501647,2806.6201171875,-272.1000061035156,99.08000183105469,-6763.800048828125,25141.10107421875,8802.39990234375,2947.9000854492188,4964.89990234375,-1630.3999328613281,0.0,0.30827331280156306,-1.1317379218758274,-2.25099616757375,b364493a17b,BushNMaster,19.0,2905.080078125,-470.8399963378906,17.020000457763672,-6498.4002685546875,20620.70068359375,0.7999999821186066,0.0,0.09999999776482582,168.70000839233398,255.0,128.0,False,0.009598673377891928,1.893476785613226,-8.421906535776929e-05,True,159.0,False,4,False,4,,76561198067685870,Ferrero,16.0,-2035.6700439453125,169.1199951171875,91.2300033569336,-15397.7001953125,-1045.8000183105469,-154.7000026702881,394.0999984741211,-5485.8001708984375,1.2999999523162842,128.0,128.0,,-1.0832882764266056,0.07226666053433273,3.140978264892009,True,0.0,False,6,5,False,,enpitsu,76561198039309853,26,1379.4599609375,26.8799991607666,17.049999237060547,13446.99951171875,1317.2000122070312,-1.899999976158142,-0.7999999821186066,0.5000000074505806,-17.300000190734863,255.0,128.0,,0.016703587707698135,0.09556600486600703,3.721209356444067e-05,True,2,2.7962065691589024,True,2,False,,games5425898691,bf81d8692db,19.0,1551.699951171875,4813.759765625,17.010000228881836,-5173.800048828125,11973.800048828125,2.3000000417232513,-0.29999999329447746,-0.19999999552965164,2271.4999389648438,128.0,255.0,0.009570523687092828,2.046781497053456,-2.0955776392582584e-06,True,4,False,4,86.0,False,,
80,6055,186.0,False,False,0,3021.3241426581726,801.9099731445312,2640.89990234375,151.25,29654.09912109375,6686.500244140625,13330.799560546875,2203.2000732421875,-2607.0999145507812,-4934.4000244140625,0.0,0.467499148743515,-2.1013110243311433,-1.364569441832648,76561198067685870,Ferrero,17.0,672.3699951171875,2501.25,101.83999633789062,17355.0,5000.0,2252.2999572753906,2632.5,-1010.9999847412109,-332.2999954223633,128.0,128.0,,-0.040251991233968186,0.37016975192222273,0.055818106087176265,True,179.0,False,6,False,8,,b364493a17b,BushNMaster,19.0,525.9000244140625,4399.490234375,82.63999938964844,-1476.6000366210938,-17493.1005859375,2165.800018310547,5343.699951171875,1281.6000366210938,227.99999237060547,255.0,128.0,,0.6932663666288271,-1.3010341576194304,0.029174151842027384,True,0.0,False,8,5,4,,enpitsu,76561198039309853,26,1231.3499755859375,2805.2900390625,17.049999237060547,-5472.2998046875,4982.0001220703125,3.3000001311302185,-1.0999999940395355,1.0999999940395355,-2292.2999572753906,255.0,128.0,,0.016668166164978755,2.4127626152816894,-0.00018567329662004658,True,2,217.0,False,2,False,,games5425898691,bf81d8692db,19.0,667.8300170898438,2919.52001953125,58.220001220703125,6408.699951171875,-21922.7001953125,2687.7999877929688,3901.099853515625,2047.1000671386719,209.89999771118164,255.0,172.0,0.08954253251226363,-1.393079282440896,-0.016683328953765016,True,5,False,6,0.0,False,,
81,6149,189.0,False,False,1,9849.875929196463,-183.97999572753906,-4650.490234375,304.20001220703125,-740.1000213623047,18218.299560546875,4311.400146484375,2002.7000427246094,870.8000183105469,-5588.4002685546875,1.0,-0.15209197284706322,-2.5951909124084045,-1.755549985375113,76561198039309853,enpitsu,26.0,-112.2300033569336,-4780.89990234375,193.47999572753906,-250.20000457763672,6435.9002685546875,3035.2999877929688,-4365.199890136719,477.40001678466797,63.400001525878906,255.0,128.0,False,0.2299632653281774,0.904959224104648,0.0928679000482226,True,204.0,False,3,False,4,,bf81d8692db,games5425898691,19.0,1038.8399658203125,-2136.139892578125,47.970001220703125,10817.2998046875,-15025.899658203125,-2456.199951171875,1541.3999938964844,935.8000183105469,306.200008392334,255.0,236.0,,0.2847161937967347,-2.0588121384537725,-0.001067708605594901,True,0.0,False,8,8,False,,Ferrero,76561198067685870,17,-1174.449951171875,-2352.5,17.010000228881836,12841.800537109375,-1766.199951171875,1.899999976158142,-0.0,0.3999999910593033,0.0,128.0,128.0,False,-0.009609524839903374,-3.004893336659176,7.283160180734555e-06,True,6,160.0,False,8,False,,BushNMaster,b364493a17b,19.0,-246.5800018310547,-2839.830078125,17.010000228881836,13353.1005859375,-1296.1000061035156,2.3000000417232513,-2.7000001072883606,0.29999999329447746,-1336.1000061035156,255.0,0.0,-0.009554504924942881,-3.047000325872128,-0.00021999351847379122,True,6,4,8,0.0,False,,False
82,6194,191.0,False,False,0,3625.4033584645804,304.1000061035156,1718.989990234375,126.4800033569336,5688.0999755859375,-20229.300537109375,-1515.8999633789062,580.0,370.2000045776367,-5960.3997802734375,0.0,0.37521491421838454,-1.2498511161831352,-2.4784499928394297,76561198067685870,Ferrero,16.0,182.1699981689453,1906.719970703125,17.010000228881836,3486.4999389648438,-12901.500244140625,-0.3999999910593033,0.5999999865889549,-2.3000000417232513,148.50000381469727,255.0,128.0,False,0.009556251701796633,-1.2885532621679208,-0.00016817792264539022,True,122.48584953687524,True,6,False,8,,b364493a17b,BushNMaster,20.0,-1632.5699462890625,3272.64990234375,73.77999877929688,-17248.699951171875,-12114.000244140625,2743.9999389648438,3295.5999755859375,-4402.9998779296875,36.600000858306885,255.0,128.0,False,0.4026390481465046,-2.496256794286127,0.0007191609125433706,False,0.0,False,10,7,4,,enpitsu,76561198039309853,26,85.87000274658203,3814.68994140625,16.790000915527344,1668.699951171875,-11530.899658203125,51.99999809265137,-27.999999523162842,-3.8999998569488525,-28.900001049041748,255.0,128.0,False,0.018201777454883744,-1.4296748071227543,2.446011578209749e-05,True,4,165.36357842722248,True,4,False,,games5425898691,bf81d8692db,19.0,-3068.9599609375,4395.5498046875,17.010000228881836,-2949.2999267578125,16834.300537109375,2.3000000417232513,-0.19999999552965164,0.0,-1972.4000549316406,255.0,0.0,0.009580140864622002,1.6750691083635658,3.339329369383555e-06,True,8,False,8,255.0,False,,
83,6214,192.0,False,False,0,5026.891890655754,684.7000122070312,368.1000061035156,97.12999725341797,4949.700012207031,-17548.699951171875,540.2999877929688,4547.9998779296875,1369.6000671386719,-3665.8999633789062,0.0,-0.8041969000634661,0.7572012511825607,-3.085419693058018,76561198067685870,Ferrero,16.0,509.8800048828125,633.6900024414062,16.979999542236328,2820.7998657226562,-19848.599853515625,5.699999928474426,0.0,0.0,-195.79999923706055,255.0,128.0,False,0.00960929614959685,-1.4493808271607802,0.00010253697353003389,True,70.0,False,6,False,8,,b364493a17b,BushNMaster,20.0,-2952.489990234375,2345.43994140625,77.72000122070312,-17174.3994140625,-12062.099609375,-1169.3000030517578,1968.0000305175781,-2661.9000244140625,155.6999969482422,255.0,255.0,False,-0.8533887846424943,-2.559103062954374,-0.014072337024175999,True,0.0,False,10,8,4,,enpitsu,76561198039309853,26,409.8500061035156,2652.3798828125,17.020000457763672,8359.000244140625,-17648.299560546875,2.199999988079071,0.29999999329447746,-0.5000000074505806,21.600000858306885,255.0,128.0,False,0.01677525519760995,-1.1260637309135069,-5.548800812163953e-05,True,4,102.75396131956454,True,4,False,,games5425898691,bf81d8692db,19.0,-2534.820068359375,5096.8798828125,124.41000366210938,14649.3994140625,-99.70000267028809,-660.4000091552734,-462.2999954223633,1691.300048828125,-1321.9000244140625,255.0,0.0,0.08155491845368128,-0.008136081458017955,1.353417072689275,True,8,False,8,255.0,False,,
84,6225,192.0,False,False,0,5755.623948976687,882.719970703125,-333.8800048828125,93.69999694824219,4671.700134277344,-16553.800048828125,196.90000534057617,5119.700012207031,1499.6000671386719,-2745.7000732421875,0.0,0.5644995814507984,-1.486542859490257,-1.8119403271471501,76561198067685870,Ferrero,16.0,735.969970703125,-235.58999633789062,16.979999542236328,7332.19970703125,-20764.09912109375,5.799999833106995,1.2999999523162842,-4.099999964237213,895.4000091552734,255.0,255.0,False,0.009594797064970337,-1.226948560314283,8.63312711104768e-05,False,52.0,False,6,False,8,,b364493a17b,BushNMaster,20.0,-3613.5,1812.239990234375,16.420000076293945,-13242.7001953125,-15630.2001953125,109.39999580383301,-23.299999237060547,28.19999933242798,1588.0999755859375,255.0,255.0,False,0.011690052578612562,-2.2367756866243704,0.0008651012850895771,True,0.0,False,10,8,4,,enpitsu,76561198039309853,26,809.72998046875,1869.760009765625,17.020000457763672,12973.199462890625,-18991.8994140625,2.5,-0.5000000074505806,0.7999999821186066,1790.7000732421875,255.0,128.0,False,0.016789195659278385,-0.9190812943529353,0.00014857483605393187,True,4,68.26644274752631,True,4,False,,games5425898691,bf81d8692db,19.0,-1962.77001953125,4941.33984375,15.640000343322754,14010.0,-7102.19970703125,-193.1999969482422,-1851.4999389648438,134.49999809265137,174.69999313354492,255.0,128.0,0.014640917307922984,-0.4892368515949188,0.005303257638159585,True,8,False,8,239.31057186536893,True,,
85,6262,193.0,False,False,0,8602.971210627225,2194.3798828125,-2888.739990234375,93.1500015258789,8883.800048828125,-17428.1005859375,0.0,5649.4000244140625,2019.9000549316406,56.70000076293945,0.0,0.43856465873871536,-0.7661324543846744,-1.5236921745684457,76561198067685870,Ferrero,16.0,1998.969970703125,-2916.110107421875,16.989999771118164,12636.300048828125,-18113.199462890625,4.399999976158142,-0.09999999776482582,-0.29999999329447746,0.5000000074505806,255.0,128.0,,0.009634761627800316,-0.9615778192779937,-1.7976772202178962e-05,,23.0,False,6,False,8,,b364493a17b,BushNMaster,20.0,-3506.219970703125,-933.02001953125,96.55000305175781,4216.199951171875,-21862.19970703125,-528.4000015258789,4442.9998779296875,878.0000305175781,-62.10000038146973,255.0,,,-1.3217200746332105,-1.3214344645998346,-0.05588088070978422,True,255.0,False,12,10,4,,enpitsu,76561198039309853,26,3346.469970703125,232.16000366210938,17.030000686645508,17875.6005859375,-12875.6005859375,5.299999713897705,-3.3000001311302185,2.3999999463558197,-1023.1999969482422,255.0,128.0,,0.016852791343671722,-0.6344514687429562,-0.00015576636207575154,True,4,95.0,False,4,False,,games5425898691,bf81d8692db,19.0,2.940000057220459,3105.56005859375,16.979999542236328,10805.400390625,-20054.69970703125,5.799999833106995,1.0000000149011612,-2.0999999344348907,878.7999725341797,255.0,241.0,0.009599405738726238,-1.0741390674413518,0.00016723983142179314,True,8,False,8,169.0,False,,
86,6266,193.0,False,False,0,8891.497996519789,2325.989990234375,-3147.18994140625,93.1500015258789,8674.500122070312,-17051.8994140625,0.0,5597.9998779296875,2158.5000610351562,47.800002098083496,0.0,1.1277554928260598,-0.039953318459913255,-0.5935074332356391,76561198067685870,Ferrero,16.0,2190.139892578125,-3185.989990234375,16.989999771118164,13114.100341796875,-17503.699951171875,4.600000083446503,1.1999999731779099,-1.5000000596046448,1238.3999633789062,128.0,255.0,,0.009627811637288958,-0.9134281252635147,0.00018015401450578521,,23.0,False,6,False,8,,b364493a17b,BushNMaster,20.0,-3442.889892578125,-1261.280029296875,81.62999725341797,4226.199951171875,-21909.7998046875,-1417.2000122070312,2870.2999877929688,566.8000030517578,-39.700000286102295,255.0,,,-0.7782143507133482,-1.3620707176066313,-0.019187880208863643,True,255.0,False,12,10,4,,enpitsu,76561198039309853,26,3592.010009765625,19.610000610351562,17.030000686645508,14695.10009765625,-15678.800048828125,5.5000001192092896,0.29999999329447746,-0.9000000357627869,-1896.6000366210938,255.0,128.0,,0.016797461989796512,-0.8781030548591868,-0.00011047177145579805,True,4,255.0,False,4,False,,games5425898691,bf81d8692db,19.0,208.86000061035156,2789.280029296875,16.989999771118164,14184.599609375,-17500.30029296875,4.900000095367432,-0.5999999865889549,0.5999999865889549,1683.8999938964844,255.0,242.0,0.009601495247766625,-0.8316012673346579,9.502849501477453e-05,True,8,False,8,200.0,False,,
87,6294,194.0,False,False,0,10511.908926487129,3536.699951171875,-4391.60009765625,317.55999755859375,1720.7000732421875,8758.699951171875,13099.100341796875,-1106.2000274658203,4645.400085449219,1549.7999572753906,0.0,0.7191080277558412,-1.6554947861785507,-2.2775360668679747,76561198067685870,Ferrero,17.0,3504.2099609375,-4540.60009765625,226.74000549316406,3949.1000366210938,79.80000019073486,15595.30029296875,-4060.7000732421875,-3265.1998901367188,1242.3999786376953,255.0,255.0,,-1.3257071187811404,0.15816806995439697,-0.9523982705635952,,228.0,False,6,False,8,,b364493a17b,BushNMaster,20.0,-3008.610107421875,-3479.64990234375,17.010000228881836,4333.999938964844,-22006.201171875,2.0999999344348907,-0.5000000074505806,-0.09999999776482582,0.0,255.0,,,0.009643582625222235,-1.3763426322370103,-2.2915291094175204e-06,True,255.0,False,12,10,4,,enpitsu,76561198039309853,26,4078.389892578125,-1560.6700439453125,266.7699890136719,159.79999542236328,-9822.7001953125,4110.10009765625,154.399995803833,-448.6000061035156,109.89999771118164,128.0,0.0,,-0.5100419311324669,-1.5343430110737635,1.5195990395254457,True,4,255.0,False,4,False,,games5425898691,bf81d8692db,19.0,2245.449951171875,1850.469970703125,16.989999771118164,19682.39990234375,-8879.400024414062,4.600000083446503,3.6000001430511475,-1.7000000178813934,-740.1000213623047,255.0,128.0,0.009604227729392296,-0.4612788065707766,-4.4164500118821694e-05,True,8,False,8,200.0,False,,
88,6362,197.0,False,False,0,8861.96946592453,3941.510009765625,-2285.159912109375,1489.3900146484375,-9486.799926757812,19791.099853515625,3347.3001098632812,-3498.900146484375,2433.000030517578,1748.6000061035156,0.0,0.7163362198471274,-1.6076127532269078,-2.1823159660922284,76561198067685870,Ferrero,17.0,4032.0400390625,-2414.550048828125,1395.719970703125,-7465.5999755859375,15049.69970703125,2403.5000610351562,-1298.2000732421875,2546.3999938964844,-3980.5999755859375,255.0,255.0,,-0.20058435861093374,1.4919427504124774,-1.5382346009568988,,216.84556581640757,True,7,False,10,,b364493a17b,BushNMaster,20.0,429.45001220703125,-3287.1201171875,17.010000228881836,10976.099853515625,14852.900390625,2.0999999344348907,2.8999999165534973,3.799999952316284,722.7999877929688,255.0,255.0,,0.009599810611332214,0.9320216071656531,3.957545271378181e-05,True,255.0,False,12,10,4,,enpitsu,76561198039309853,26,3708.7900390625,-941.9199829101562,17.049999237060547,3612.0999145507812,12831.600341796875,2.5999999046325684,-0.09999999776482582,-0.7000000029802322,-1.0999999940395355,255.0,255.0,False,0.016737959190317453,1.2961973452871767,6.724480361868205e-05,True,4,255.0,False,4,False,,games5425898691,bf81d8692db,19.0,3547.8798828125,814.2999877929688,16.989999771118164,6942.9998779296875,-119.70000267028809,4.900000095367432,-0.09999999776482582,0.0,2428.300018310547,255.0,255.0,0.009500682366923679,-0.014107635501392943,2.4697154095533562e-05,True,8,False,8,200.0,False,,
