,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_double_jump_active,team_mate_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_ball_cam,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_boost_collect,opp_2_handbrake
69,4958,146,False,False,0,6298.165590504659,-1192.1300048828125,-1151.199951171875,98.33000183105469,-949.4999694824219,12831.500244140625,3751.4999389648438,1776.300048828125,-3214.1000366210938,-4744.800109863281,0.0,0.4707931212820893,0.2755126142524916,1.9686182484129808,76561198039309853,enpitsu,27.0,-1235.0699462890625,-1319.300048828125,17.049999237060547,-7190.0,11640.30029296875,3.100000023841858,-1.4000000059604645,0.7000000029802322,-1996.9000244140625,128.0,0.0,,0.016806403481651393,2.0822717410715375,-0.00015601604759278218,True,14,2,16,,False,,bf81d8692db,games5425898691,17.0,125.05999755859375,1102.31005859375,17.010000228881836,-6339.0997314453125,21651.298828125,2.0999999344348907,-0.7000000029802322,2.5999999046325684,542.0000076293945,255.0,221.0,,0.009590845167179654,1.8578806057032062,4.4910029503216644e-05,4,26,24,70.0,False,True,21.0,IceManSrK,bd9c56ce0ab,9.0,1005.97998046875,1335.75,16.59000015258789,-925.6999969482422,19249.300537109375,83.50000381469727,16.59999966621399,24.500000476837158,-5.600000023841858,255.0,,,0.010468065499236609,1.6163281304443153,-0.001577933558828923,True,31.0,False,22,16,False,,BAH TA LA HAINE,bfc2f009f5b,8.0,610.530029296875,1214.550048828125,95.91999816894531,1628.3999633789062,15547.5,-730.4000091552734,-3873.599853515625,1237.9000091552734,-298.0999946594238,251.0,128.0,-0.9850582137888824,1.718299437514555,-0.4268757739658181,True,10,False,,False,10,,
70,5034,149,False,False,0,3429.618371896714,-1480.3499755859375,1760.530029296875,100.98999786376953,12711.300048828125,5777.7001953125,4349.800109863281,-2825.1998901367188,-3249.2999267578125,-4178.399963378906,0.0,-0.758612165087768,1.5861704623098656,-2.3871171407543943,76561198039309853,enpitsu,27.0,-1652.760009765625,1746.719970703125,17.059999465942383,9775.399780273438,10519.89990234375,-1.8000000715255737,1.2999999523162842,1.5999999642372131,-2015.5999755859375,255.0,0.0,,0.01677535536648767,0.779661196809908,-0.00015916296693791805,True,14,2,16,12.136662344778738,True,,bf81d8692db,games5425898691,17.0,-2092.969970703125,92.94000244140625,17.010000228881836,14770.899658203125,-6809.89990234375,2.199999988079071,0.3999999910593033,0.0,1983.8999938964844,255.0,253.0,,0.009578617848689328,-0.3638984725728549,-2.3452181998734505e-05,4,26,24,101.0,False,True,,IceManSrK,bd9c56ce0ab,9.0,1062.1199951171875,4624.990234375,17.010000228881836,-4807.699890136719,1559.9000549316406,2.0999999344348907,0.19999999552965164,0.0,2136.1000061035156,255.0,255.0,,0.009482269333843217,2.7774312963501258,4.788319432198877e-05,True,31.0,False,22,16,False,,BAH TA LA HAINE,bfc2f009f5b,8.0,-675.489990234375,3249.18994140625,17.010000228881836,-8149.5001220703125,-10592.2998046875,2.3999999463558197,1.0000000149011612,1.0999999940395355,2146.7999267578125,255.0,255.0,0.009560113282489477,-2.1770924608355973,0.00015131953330826145,True,10,False,,False,10,,False
71,5077,150,True,True,0,2804.439471023137,365.6099853515625,2635.360107421875,137.6999969482422,-2115.7000732421875,15429.89990234375,4467.799987792969,426.30001068115234,5670.5999755859375,1913.699951171875,0.0,0.6399385959113499,0.14150302350763222,2.3341945804392297,76561198039309853,enpitsu,27.0,455.42999267578125,2495.969970703125,67.77999877929688,2396.699981689453,14236.400146484375,3040.0,-1654.1000366210938,-3851.9000244140625,3145.5999755859375,128.0,255.0,,0.02673084544555232,1.2205799623848625,-0.05033383440278487,True,15,2,18,0.0,False,,bf81d8692db,games5425898691,17.0,236.52000427246094,-136.8699951171875,17.010000228881836,14490.10009765625,-4849.100036621094,2.0999999344348907,1.5999999642372131,-0.7000000029802322,552.0999908447266,255.0,207.0,,0.009611132521759578,-0.3251606500149032,0.00010184622576394197,4,26,24,132.0,False,True,,IceManSrK,bd9c56ce0ab,9.0,596.760009765625,4396.97998046875,17.010000228881836,85.39999961853027,-176.29999160766602,2.0000000298023224,0.09999999776482582,0.29999999329447746,-44.000000953674316,255.0,94.0,,0.009321908429533728,-1.0491163547709856,-1.4986068760494569e-05,True,31.0,False,22,16,False,,BAH TA LA HAINE,bfc2f009f5b,8.0,167.02000427246094,2328.7099609375,17.010000228881836,8036.500244140625,9855.900268554688,2.3999999463558197,-0.29999999329447746,-0.19999999552965164,2317.899932861328,255.0,254.0,0.009561745305963106,0.9538457703607133,2.8016096028080975e-05,True,10,False,,False,10,,False
72,5377,152,False,False,0,5200.909939344005,-3.390000104904175,16.260000228881836,92.26000213623047,-8150.3997802734375,25322.5,-963.1999969482422,-683.3999633789062,-559.7000122070312,-5934.6002197265625,0.0,-0.007745192142379666,-0.07848769149353448,-0.008739236654444935,76561198039309853,enpitsu,27.0,31.760000228881836,-96.3499984741211,130.91000366210938,-11084.000244140625,17450.0,197.29999542236328,-4962.300109863281,-485.99998474121094,2321.300048828125,255.0,0.0,,1.247598638216992,-2.5176706979482644,2.148417101893213,True,1,False,2,1.0,False,,bf81d8692db,games5425898691,17.0,0.0,-1275.1500244140625,17.010000228881836,0.0,23000.0,1.899999976158142,-0.5999999865889549,0.0,0.0,255.0,,,0.009544408615608195,1.570788551888575,-3.701008606201032e-08,False,False,False,0.0,False,True,,IceManSrK,bd9c56ce0ab,9.0,27.3799991607666,274.95001220703125,59.61000061035156,-4558.2000732421875,-16933.599853515625,3077.5,-260.6999969482422,-4584.5001220703125,-1816.0000610351562,128.0,0.0,,0.006649509695677426,-1.6047338635485093,0.12362701501133296,False,0.0,False,6,5,False,,BAH TA LA HAINE,bfc2f009f5b,8.0,23.739999771118164,1527.1800537109375,17.010000228881836,-266.5999984741211,-18051.199951171875,2.3999999463558197,0.0,1.899999976158142,-920.0,224.0,26.0,0.0095966987153314,-1.5901815733464069,-0.00016168952958104773,True,4,False,75.0,False,4,,
73,5497,157,False,False,0,4372.242614707331,-3951.18994140625,2012.3299560546875,1012.0900268554688,10351.99951171875,24664.7998046875,7272.9998779296875,-1734.9000549316406,-1439.4999694824219,-3502.9998779296875,0.0,-0.9277392079229656,0.9648966349029114,0.37795860198676284,76561198039309853,enpitsu,27.0,-4010.5,1914.8900146484375,904.469970703125,2739.4000244140625,20822.39990234375,5466.9000244140625,1577.7000427246094,-2497.2999572753906,3577.9000854492188,255.0,128.0,,-0.40011207226328116,1.745706870241973,1.4662061882934343,True,3,False,4,169.0,False,,bf81d8692db,games5425898691,17.0,-1431.219970703125,3743.77001953125,17.010000228881836,11486.400146484375,-6689.000244140625,2.3000000417232513,0.29999999329447746,-0.09999999776482582,-2267.5,255.0,0.0,,0.009571239125809202,-0.5954682536378604,-5.3365195548205925e-05,False,False,False,,False,True,,IceManSrK,bd9c56ce0ab,9.0,-3106.409912109375,4588.77978515625,18.850000381469727,505.60001373291016,-462.40001678466797,-22.5,-48.00000190734863,-43.69999885559082,-79.89999771118164,0.0,128.0,,-0.04512253261287111,2.358528746463723,-2.049806038327968e-05,True,,False,6,6,False,,BAH TA LA HAINE,bfc2f009f5b,8.0,-4049.330078125,3032.679931640625,721.1199951171875,3686.4999389648438,-16565.999755859375,7924.0997314453125,-1657.7000427246094,-898.7999725341797,804.0000152587891,128.0,6.0,-0.5962355965296853,-1.5779525601012805,-1.5420450537524837,True,5,False,197.29179366942375,True,4,,
74,5584,160,False,True,0,2530.720764522328,-933.7000122070312,2609.56005859375,137.4499969482422,6880.8001708984375,15591.300048828125,3778.9999389648438,1110.8000183105469,4905.10009765625,-3271.9000244140625,0.0,-0.8892702267808461,0.023135429454003598,1.5458678478413388,bf81d8692db,games5425898691,17.0,-898.3200073242188,2426.0,24.510000228881836,-7684.6002197265625,8983.900146484375,3039.5001220703125,4.099999964237213,-4.000000059604645,1291.9999694824219,255.0,128.0,,0.009541071695099863,2.319782436387841,8.572025151079498e-05,True,False,False,3,,False,,76561198039309853,enpitsu,27.0,-1525.6400146484375,737.3699951171875,17.06999969482422,5118.900146484375,5820.4998779296875,0.0,-0.19999999552965164,-0.19999999552965164,1.0999999940395355,255.0,128.0,False,0.016644020447936083,0.849634203499373,2.7017919457352658e-05,False,4,4,169.0,False,True,,IceManSrK,bd9c56ce0ab,9.0,-1175.5799560546875,3266.8798828125,78.19999694824219,7824.89990234375,-14806.700439453125,4135.7000732421875,339.7999954223633,-2022.7000427246094,-1251.2000274658203,255.0,128.0,,-0.021084118277597718,-1.2728834877838817,0.19910455193923735,False,0.0,False,7,6,False,,BAH TA LA HAINE,bfc2f009f5b,8.0,-3170.070068359375,624.780029296875,16.989999771118164,604.1999816894531,6067.9998779296875,2.199999988079071,1.1999999731779099,-0.5000000074505806,309.89999771118164,255.0,128.0,0.00956779724236196,1.4898521597080974,-0.00018127824725575547,True,6,False,127.25787539892302,True,6,,
75,5590,160,False,False,1,8055.998713508117,707.3699951171875,-2913.7900390625,218.1999969482422,-29902.5,-924.0000152587891,5695.30029296875,3282.9000854492188,1376.6000366210938,4829.800109863281,1.0,0.08925610969514715,0.3665752474014136,1.3531461408014955,bd9c56ce0ab,IceManSrK,9.0,977.8499755859375,-3024.570068359375,137.69000244140625,-15899.89990234375,14266.099853515625,3053.3999633789062,64.0999984741211,-5493.900146484375,250.30000686645508,255.0,254.0,,-0.05298349574205659,1.3791489839082915,-0.15954687056509245,False,7,False,8,0.0,False,,bfc2f009f5b,BAH TA LA HAINE,8.0,3155.18994140625,-826.3900146484375,16.989999771118164,-690.8000183105469,-10291.400146484375,2.199999988079071,-0.0,-0.7999999821186066,3.100000023841858,255.0,128.0,,-0.00953199722804329,-1.5042547837698081,-7.297768098185068e-05,False,6,6,108.44887731152198,True,True,,enpitsu,76561198039309853,27.0,1376.6700439453125,-906.8499755859375,17.06999969482422,-6323.599853515625,-7193.4002685546875,0.0,0.5000000074505806,-0.0,0.0,255.0,128.0,False,-0.016644020017317296,-0.849657883958789,2.7215075048259483e-05,True,169.0,False,4,4,False,,games5425898691,bf81d8692db,17.0,1071.949951171875,-2602.179931640625,59.099998474121094,6669.5001220703125,-7197.80029296875,441.19998931884766,-299.4000053405762,1472.5,-1404.1000366210938,255.0,128.0,-0.5794344286655719,-2.3773559188091906,0.5040782962748183,True,4,False,,False,False,,
76,5674,163,False,False,0,3421.4262148305493,1809.5,3045.6201171875,117.2699966430664,-23601.201171875,14995.30029296875,1435.5000305175781,3263.800048828125,-3241.6000366210938,3852.0001220703125,0.0,0.41549412323984236,-0.9741090359630455,2.071695326371907,76561198039309853,enpitsu,27.0,1941.449951171875,2864.840087890625,61.130001068115234,-5670.9002685546875,17569.599609375,2899.8001098632812,-2757.2000122070312,-3488.5000610351562,2822.6998901367188,255.0,255.0,False,0.09429123530450076,1.7998850557437318,-0.03226265013576421,True,5,False,6,130.0,False,,bf81d8692db,games5425898691,17.0,-141.3800048828125,1723.5,17.0,-11039.100341796875,-6716.7999267578125,3.6000001430511475,0.19999999552965164,0.0,-2301.0000610351562,255.0,0.0,,0.00955568237213622,-2.6624845219447293,7.044365454454799e-06,False,4,False,61.0,False,True,,IceManSrK,bd9c56ce0ab,9.0,2573.56005859375,2755.64990234375,17.010000228881836,4935.10009765625,13861.700439453125,1.899999976158142,0.0,-0.19999999552965164,-45.79999923706055,255.0,128.0,,0.009567082291463492,1.2232433365432613,4.790417917741507e-05,True,0.0,False,8,8,False,,BAH TA LA HAINE,bfc2f009f5b,8.0,2.5999999046325684,4283.39013671875,16.989999771118164,8252.39990234375,-1061.6999816894531,4.4999998807907104,-0.3999999910593033,-0.5000000074505806,-415.9000015258789,189.0,128.0,0.009595441134118681,-0.18860829424048942,0.0002141309616637228,True,6,False,95.0,False,6,,False
77,5690,164,False,False,1,9106.53072309475,-467.6000061035156,-3863.860107421875,110.19999694824219,11064.100341796875,17721.199951171875,9679.299926757812,1221.2000274658203,5647.60009765625,-1616.199951171875,1.0,1.1873061290399867,-2.666496295412474,1.9197195082332414,bfc2f009f5b,BAH TA LA HAINE,8.0,-444.5,-4053.4599609375,16.989999771118164,-6462.7001953125,9592.2998046875,2.5999999046325684,-0.09999999776482582,-0.0,-2371.7999267578125,255.0,13.0,False,-0.009545395421713425,1.0330108666398057,-4.905060694155949e-06,True,6,False,6,73.0792946456581,True,,bd9c56ce0ab,IceManSrK,9.0,-2822.8701171875,-3547.75,17.010000228881836,-2723.2998657226562,-14348.900146484375,1.899999976158142,-0.0,-0.19999999552965164,93.50000381469727,255.0,128.0,,-0.009568911410988333,-1.3937821168502995,-6.021696610930913e-05,False,8,8,0.0,False,True,,enpitsu,76561198039309853,27.0,-1600.3900146484375,-3884.239990234375,107.8499984741211,5669.0997314453125,-16859.599609375,-154.399995803833,1751.6999816894531,5127.9998779296875,940.5000305175781,128.0,128.0,False,0.5347117600627274,-1.045957432397224,1.861720839888517,True,130.0,False,6,6,False,,games5425898691,bf81d8692db,17.0,762.4299926757812,-1759.27001953125,17.0,10228.900146484375,-7545.30029296875,3.400000035762787,2.800000011920929,-2.0000000298023224,-1871.300048828125,255.0,101.0,-0.009552669885011288,-2.432308371605648,2.3653393888579195e-05,True,4,False,61.0,False,False,,
78,5772,167,False,False,1,4340.84267290404,2691.169921875,1187.75,98.02999877929688,16094.3994140625,21734.29931640625,-477.00000762939453,-815.8000183105469,715.8999633789062,-1968.9999389648438,1.0,0.9550037438294727,0.25447964651631133,-1.0717913712448308,bfc2f009f5b,BAH TA LA HAINE,8.0,2572.18994140625,1055.1700439453125,115.51000213623047,10308.499755859375,20451.600341796875,-161.20000839233398,-4752.699890136719,2765.4000854492188,114.49999809265137,217.0,128.0,,-1.1323670816122626,-1.1599889651248623,-3.047265151429553,True,9,False,10,,False,,bd9c56ce0ab,IceManSrK,9.0,684.5499877929688,-2477.919921875,16.809999465942383,16590.400390625,14267.5,45.79999923706055,9.49999988079071,-13.799999952316284,-40.10000228881836,176.0,,,-0.010449964868599433,2.435595844703505,8.427682511269055e-05,False,10,10,210.0,False,True,,enpitsu,76561198039309853,27.0,2030.6099853515625,-4406.02978515625,17.059999465942383,20889.599609375,3686.300048828125,-4.099999964237213,-0.5999999865889549,-0.09999999776482582,-39.30000066757202,255.0,255.0,,-0.01678684242146576,2.97105992520735,4.329854743115556e-05,True,79.96837005820323,True,6,6,False,,games5425898691,bf81d8692db,17.0,3039.110107421875,1219.1600341796875,45.4900016784668,3728.900146484375,22521.4990234375,-2348.300018310547,-1873.0999755859375,253.50000381469727,6.200000047683716,255.0,,0.3337688982990965,1.7070890775504883,0.0035604053787904873,False,6,False,,False,4,,
79,5778,167,False,False,0,7122.251501101213,-3021.530029296875,-1657.68994140625,103.38999938964844,-3481.7999267578125,-15915.899658203125,3806.300048828125,154.49999809265137,-3979.2001342773438,4270.10009765625,0.0,-0.9465291776649507,-1.2371595477164103,-0.22387099587567885,bf81d8692db,games5425898691,17.0,-3129.64990234375,-1764.4200439453125,16.06999969482422,-4430.899963378906,-22553.5009765625,64.89999771118164,-92.5,-431.3999938964844,815.6999969482422,255.0,,,0.010118888713241346,-1.7176308172696044,0.03292549268475391,False,4,False,6,,False,,76561198039309853,enpitsu,27.0,-2600.159912109375,4300.60009765625,17.059999465942383,-22336.0009765625,-5486.500244140625,-3.4999999403953552,1.7000000178813934,0.3999999910593033,1543.0999755859375,255.0,255.0,,0.016779214763812656,-2.8685811587670553,0.000306295498002543,False,6,6,12.0,False,True,,IceManSrK,bd9c56ce0ab,9.0,-1114.97998046875,2111.580078125,17.010000228881836,-16685.30029296875,-14153.00048828125,2.0000000298023224,-0.3999999910593033,0.29999999329447746,-0.9000000357627869,179.0,,,0.009605900514205838,-2.438253414486894,-9.490045524233455e-06,True,210.0,False,10,10,False,,BAH TA LA HAINE,bfc2f009f5b,8.0,-2744.2900390625,-1395.18994140625,118.33000183105469,-9834.000244140625,-19434.69970703125,-151.99999809265137,4099.200134277344,-3604.89990234375,-671.1000061035156,209.0,128.0,-0.013159535074383423,0.9139601002137615,-3.019617410213198,True,10,False,,False,9,,
80,5811,168,False,False,1,3011.189167917227,3449.10009765625,3543.4599609375,92.98999786376953,3542.9000854492188,13246.8994140625,2356.999969482422,-4389.4000244140625,2773.2000732421875,3006.9000244140625,1.0,0.9915150731691659,1.4743544092127696,0.6848373591486699,bfc2f009f5b,BAH TA LA HAINE,8.0,3397.2099609375,3306.929931640625,48.88999938964844,3539.4000244140625,12929.7998046875,-1404.4999694824219,-3465.8999633789062,-633.6999893188477,-722.3000335693359,199.0,7.0,,0.008973249848360784,-0.2794363501539669,-0.5820186875642256,True,10,False,10,,False,,bd9c56ce0ab,IceManSrK,9.0,2343.780029296875,-19.31999969482422,17.010000228881836,3107.9000854492188,20766.201171875,2.0000000298023224,-0.09999999776482582,-3.0000001192092896,1558.5000610351562,251.0,159.0,,-0.009577786346798666,1.6559330851108685,4.258731280190224e-05,False,10,10,241.0,False,True,,enpitsu,76561198039309853,27.0,3454.580078125,-2127.1298828125,113.31999969482422,-1494.2999267578125,22832.60009765625,-167.09999084472656,-5392.7001953125,-1079.7000122070312,44.20000076293945,255.0,128.0,,-0.782073389001014,-1.7604184250672472,3.130200382574158,True,255.0,False,8,7,False,,games5425898691,bf81d8692db,17.0,3060.75,4428.4599609375,16.989999771118164,-4599.5001220703125,22044.49951171875,4.600000083446503,-0.5000000074505806,0.19999999552965164,6.1000001430511475,128.0,128.0,-0.009598949673372246,1.3642891092027276,-3.3153564438321405e-05,True,6,False,255.0,False,4,,
81,5872,170,False,False,0,9912.376003594141,-3101.02001953125,-4524.009765625,501.7699890136719,8388.800048828125,12572.60009765625,-7934.000244140625,1723.800048828125,1415.7000732421875,-450.60001373291016,0.0,0.5967449023676582,-0.7803330392391854,0.42993665992416735,bf81d8692db,games5425898691,17.0,-3152.7099609375,-4720.4501953125,627.3699951171875,4310.7000732421875,8666.799926757812,-7902.8997802734375,-612.599983215332,-811.6000366210938,-3208.800048828125,255.0,0.0,,0.8820087044986723,1.9535067683870726,1.1473778808931276,True,5,False,8,255.0,False,,76561198039309853,enpitsu,27.0,-1741.3299560546875,-2355.7900390625,17.040000915527344,19762.5,-9887.100219726562,4.300000071525574,2.199999988079071,-1.0000000149011612,-1674.4000244140625,255.0,128.0,,0.01676893928684346,-0.5011334126346174,-0.00029914285668208493,False,8,8,220.0,False,True,,IceManSrK,bd9c56ce0ab,9.0,-2124.22998046875,-2043.8499755859375,17.010000228881836,3798.0999755859375,-4264.100036621094,2.3999999463558197,-3.6000001430511475,3.3000001311302185,-382.20001220703125,255.0,0.0,,0.009476348488710668,-0.7734424909751231,-0.0002883120328043023,True,241.0,False,10,10,False,,BAH TA LA HAINE,bfc2f009f5b,8.0,-3644.830078125,-4395.08984375,525.5499877929688,-1505.7000732421875,1511.1000061035156,7274.1998291015625,-1754.1000366210938,-1761.6000366210938,1.7000000178813934,195.0,4.0,-1.2502382626192647,2.385547347092466,1.5428158461833055,True,10,False,,False,10,,True
82,5911,172,False,False,1,2309.9695922624533,2128.8798828125,3186.550048828125,407.2799987792969,-3251.199951171875,11568.00048828125,3002.9000854492188,-3532.0999145507812,-3021.099853515625,3794.2999267578125,1.0,-1.1060068938027288,-1.1838936053371183,2.540257270549086,bd9c56ce0ab,IceManSrK,9.0,2144.81005859375,3009.580078125,339.8299865722656,813.6000061035156,7952.39990234375,4318.999938964844,2453.8999938964844,-3888.5000610351562,-917.3000335693359,0.0,255.0,,0.3794809476296736,1.0036157395435676,-0.7602981206016141,True,10,4,12,211.0,False,,bfc2f009f5b,BAH TA LA HAINE,8.0,4079.610107421875,3528.35009765625,439.3599853515625,-4.399999976158142,-9814.400024414062,-5691.5997314453125,1001.6000366210938,-192.29999542236328,-157.7999973297119,195.0,128.0,False,-0.5308440522411928,-1.5762941778138053,1.5739381079200168,False,10,10,,False,True,,enpitsu,76561198039309853,27.0,1248.02001953125,4567.02001953125,17.040000915527344,1513.9999389648438,15445.999755859375,5.199999809265137,-0.0,-1.0999999940395355,3220.4000854492188,255.0,255.0,False,-0.016767572166691388,1.4391124049909896,0.0001192702531663072,True,251.0,False,8,8,False,,games5425898691,bf81d8692db,17.0,2620.8701171875,3601.7900390625,259.67999267578125,-3591.6000366210938,-8038.499755859375,-5657.7001953125,-860.5000305175781,-114.60000038146973,-264.50000762939453,255.0,128.0,-0.26627429600357594,-1.6525619242775005,0.49735216071031757,True,8,False,255.0,False,6,,
83,5954,173,False,False,0,10112.304789884887,-1647.9300537109375,-4944.31005859375,89.80000305175781,-17393.699951171875,-257.39999771118164,-3562.9998779296875,2339.199981689453,-2378.000030517578,3968.800048828125,0.0,-0.5551919924415853,-2.215248559655619,1.994733181358403,76561198039309853,enpitsu,27.0,-1486.1600341796875,-4991.4501953125,161.75999450683594,-9971.300048828125,1135.2999877929688,31.19999885559082,1835.2000427246094,-2857.9998779296875,4325.899963378906,128.0,128.0,False,-0.5064538387922062,1.355571074500356,-1.1185570054456193,True,9,False,10,251.0,False,,bf81d8692db,games5425898691,17.0,-1410.0799560546875,-2957.18994140625,17.010000228881836,10143.699951171875,-7199.69970703125,2.3999999463558197,0.3999999910593033,-0.19999999552965164,-2310.500030517578,255.0,0.0,,0.00955057971807907,-0.6786957594962835,-5.8882176820202485e-05,False,8,6,255.0,False,True,,IceManSrK,bd9c56ce0ab,9.0,-1896.3499755859375,-4274.75,131.4499969482422,3293.800048828125,-9589.000244140625,-6336.300048828125,-492.99999237060547,-640.2999877929688,-3019.8001098632812,255.0,0.0,,-0.3008824540025621,-2.351123124271324,0.10326556067384073,True,200.0,False,12,10,4,2.0,BAH TA LA HAINE,bfc2f009f5b,8.0,-3689.659912109375,-1521.75,16.989999771118164,-943.7999725341797,16901.600341796875,4.4999998807907104,0.0,0.3999999910593033,-186.00000381469727,198.0,128.0,0.009590727627104816,1.6102439922135698,6.709617517245737e-05,False,10,False,0.0,False,10,,False
84,6022,176,False,False,1,3075.0944650463075,3799.469970703125,4127.0498046875,298.94000244140625,884.4000244140625,-1879.1000366210938,7072.19970703125,-1732.5999450683594,214.79999542236328,3520.2999877929688,1.0,0.16478419708673167,0.8385328913997239,2.8283640490755992,bd9c56ce0ab,IceManSrK,9.0,3882.840087890625,4098.759765625,135.14999389648438,6633.699951171875,1323.9999389648438,10560.799560546875,2193.9999389648438,-5043.399963378906,13.600000143051147,222.0,128.0,,1.0330287363825523,2.8339810303743493,0.2861292481693716,False,10,4,12,129.0,False,,bfc2f009f5b,BAH TA LA HAINE,8.0,2801.639892578125,923.8300170898438,16.989999771118164,6596.500244140625,10853.699951171875,4.799999892711639,-2.0000000298023224,2.0999999344348907,981.2999725341797,72.0,226.0,False,-0.009618521815737175,2.113107027842717,0.00016094472270309197,False,10,10,243.0,False,True,,enpitsu,76561198039309853,27.0,2913.64990234375,5034.7099609375,237.02000427246094,2420.800018310547,-900.8000183105469,4863.399963378906,993.7999725341797,2004.2999267578125,171.8000030517578,255.0,0.0,False,1.1442108609913522,-2.797534159898244,1.504168794588862,True,251.0,False,10,10,False,,games5425898691,bf81d8692db,17.0,2796.429931640625,3452.179931640625,17.010000228881836,11094.7998046875,5584.000244140625,2.3999999463558197,-0.19999999552965164,-0.0,2338.2000732421875,255.0,255.0,-0.0095520883851068,2.6091019054844953,1.602354910884169e-05,True,8,False,255.0,False,6,,
85,6062,177,False,False,0,9432.61050454812,-3355.080078125,-3966.429931640625,1106.3199462890625,6413.4002685546875,19380.10009765625,7042.8997802734375,5165.30029296875,2469.600067138672,-1794.2999267578125,0.0,0.17484858920349686,-0.6598604035766896,2.8757017155346865,76561198039309853,enpitsu,27.0,-3381.989990234375,-4092.64990234375,1024.77001953125,-1602.7000427246094,15056.8994140625,3739.5999145507812,-4992.699890136719,2197.4000549316406,702.7999877929688,128.0,0.0,,0.17853024830521502,2.6246592863039746,1.9659320736556418,True,11,False,12,191.0,False,,bf81d8692db,games5425898691,17.0,-2868.820068359375,-5008.52001953125,90.55000305175781,12471.199951171875,-4797.5,-1909.7999572753906,951.9999694824219,68.49999904632568,2170.2000427246094,255.0,205.0,,0.16427477954413588,-0.3405955342282988,-0.9327562624028236,False,8,6,255.0,False,True,,IceManSrK,bd9c56ce0ab,9.0,-3741.469970703125,-3916.02001953125,737.6400146484375,4261.199951171875,2797.60009765625,2754.1000366210938,-2817.9000854492188,-885.5000305175781,-4245.400085449219,128.0,255.0,,-0.8717077220500565,0.5497351868767144,2.5024375597258373,True,108.0,False,14,10,4,,BAH TA LA HAINE,bfc2f009f5b,8.0,-2839.010009765625,-1394.1600341796875,16.989999771118164,1364.1999816894531,4992.39990234375,4.600000083446503,-0.3999999910593033,0.09999999776482582,-422.00000762939453,0.0,151.0,0.009747302422976787,-1.884140599137258,-2.6679364148100215e-06,True,10,False,232.0,False,10,,
