,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost_collect
62,5117,161,False,False,1,9550.354459715474,3919.5400390625,-3919.110107421875,194.52000427246094,5614.4000244140625,4092.60009765625,9900.800170898438,119.60000038146973,4637.200012207031,-3805.4000854492188,1.0,0.9316449825754902,-0.7720314880098998,2.239498136629258,1662475212074431326,DI7-K,29.0,3802.97998046875,-3858.659912109375,19.1200008392334,14575.2001953125,2989.89990234375,1152.9000091552734,-583.8999938964844,-3413.800048828125,-1348.0000305175781,224.0,0.0,,0.0768906022963583,2.978046410380558,-0.04515163632166043,True,218.0,False,26,False,22,,4331004931399464621,ALUOKN,28.0,3639.22998046875,150.72000122070312,18.329999923706055,-495.60001373291016,-1407.1000671386719,3.100000023841858,-0.7000000029802322,-0.0,0.0,202.0,128.0,,-0.016994307457105073,-1.232042162957106,-1.9179478204485627e-05,True,,False,22,False,18,,enpitsu,76561198039309853,25.0,3688.39990234375,3495.889892578125,17.049999237060547,858.0999755859375,10606.099853515625,3.0000001192092896,-0.7999999821186066,-0.0,3805.1998901367188,255.0,128.0,False,-0.016641632896093154,0.15113324489564642,6.55736630225309e-05,True,6,6,234.0,False,False,,games5425898691,bf81d8692db,21.0,302.45001220703125,-4798.259765625,17.010000228881836,2129.199981689453,8408.599853515625,2.0999999344348907,1.7000000178813934,5.699999928474426,-1407.4000549316406,255.0,128.0,,-0.009541796180451844,1.86828636358314,4.363556817025518e-05,True,,False,16,22,4,
63,5126,161,False,False,1,9411.850538421588,3974.679931640625,-3754.080078125,456.3399963378906,-1396.6999816894531,5207.8997802734375,10039.199829101562,4490.0,1980.0999450683594,-1772.2000122070312,1.0,0.5925517646757678,-2.12446489022027,-0.5257926832539446,1662475212074431326,DI7-K,29.0,4069.280029296875,-3741.10009765625,291.67999267578125,975.4000091552734,6890.4998779296875,10525.999755859375,-2064.7000122070312,-377.59998321533203,287.2999954223633,238.0,163.0,,0.9581052010822454,1.696513866457677,-1.6098900292879985,True,218.0,False,26,False,22,,4331004931399464621,ALUOKN,28.0,3608.919921875,64.61000061035156,18.329999923706055,-1048.0999755859375,-2975.4000854492188,3.100000023841858,0.7999999821186066,-0.19999999552965164,0.0,128.0,128.0,,-0.0170922705978831,-1.2320430200143344,1.0516587124189248e-05,True,,False,22,False,18,,enpitsu,76561198039309853,25.0,3629.330078125,3735.93994140625,17.049999237060547,-3192.9998779296875,3194.1000366210938,2.0999999344348907,5.099999904632568,-12.599999904632568,1783.800048828125,255.0,0.0,False,-0.016412336079552392,-0.9317333958186683,0.00044416972481955,True,6,6,234.0,False,False,,games5425898691,bf81d8692db,21.0,431.69000244140625,-4513.9501953125,34.97999954223633,5241.6998291015625,9100.900268554688,3200.10009765625,3.0000001192092896,1.8000000715255737,89.60000038146973,255.0,154.0,,-0.009473967033717558,2.109821355767559,0.00025617699006512374,True,,False,16,23,4,
64,5229,165,False,False,0,4084.3554715693745,-3529.8798828125,2018.3599853515625,332.7099914550781,-11575.999755859375,8728.400268554688,15659.599609375,5276.099853515625,2606.7999267578125,-1168.7999725341797,0.0,-0.2966304198622642,-2.0467059395741436,2.9203137961913974,bf81d8692db,games5425898691,21.0,-3398.489990234375,1874.239990234375,167.41000366210938,-13031.500244140625,18898.499755859375,1140.8999633789062,-5272.2998046875,-1503.5000610351562,437.7000045776367,255.0,137.0,,0.3233950454427782,1.8843264784654286,0.09256178129841544,True,10.812275427643986,True,26,4,19,,76561198039309853,enpitsu,25.0,-1562.4300537109375,-4095.60009765625,17.049999237060547,6843.699951171875,11505.30029296875,2.5,0.09999999776482582,0.7999999821186066,8.00000011920929,255.0,255.0,False,0.01672130120420667,1.0352465302478697,-7.029988009402562e-05,True,255.0,False,6,False,6,,ALUOKN,4331004931399464621,28.0,-4077.7099609375,1484.030029296875,410.1400146484375,16.699999570846558,10307.900390625,6315.0,41.10000133514404,-31.700000762939453,5.5000001192092896,206.0,128.0,,-0.5744037723994673,1.5896431016313315,1.5620762973694955,True,22,18,204.0,False,False,,DI7-K,1662475212074431326,28.0,-3186.06005859375,2002.5899658203125,44.7400016784668,20543.60107421875,-8548.099975585938,3030.10009765625,2451.0000610351562,3301.6000366210938,-1024.5999908447266,255.0,128.0,,0.5357482671979388,-0.26177301884221016,0.1771305293036608,True,186.0,False,25,28,False,
65,5327,169,True,True,0,1472.7948605225542,-1959.68994140625,4121.330078125,380.30999755859375,10150.599975585938,6762.60009765625,5434.2999267578125,-3630.8999633789062,-4231.000061035156,2216.7999267578125,0.0,0.28206259275438544,-3.0639951930403404,0.7232071535062218,bf81d8692db,games5425898691,20.0,-2039.27001953125,4106.64013671875,225.9600067138672,14229.100341796875,-2028.0999755859375,1307.7000427246094,2103.800048828125,2680.8999633789062,4316.9000244140625,255.0,126.0,,-0.30259190337039804,-0.7194683224929621,0.935015922608362,True,,False,28,4,21,,76561198039309853,enpitsu,25.0,-682.2999877929688,-1013.969970703125,17.049999237060547,2383.800048828125,9678.499755859375,2.5999999046325684,-0.7999999821186066,0.09999999776482582,0.0,255.0,,,0.01661653650827693,1.3292796223350918,4.877101128363107e-06,True,255.0,False,6,False,6,,ALUOKN,4331004931399464621,28.0,-2177.85009765625,4292.93994140625,143.9199981689453,14934.7998046875,-5879.2999267578125,3804.5999145507812,-1961.199951171875,-1942.5999450683594,-1138.6000061035156,236.0,255.0,,-0.39659095220176166,-0.967822563993869,0.05972273348545852,True,24,18,170.88986648795427,True,False,,DI7-K,1662475212074431326,28.0,1411.72998046875,4373.56005859375,17.020000457763672,-3646.0000610351562,15811.300048828125,1.0000000149011612,-0.3999999910593033,-0.19999999552965164,1957.4000549316406,,255.0,,0.00960823934551013,1.8644192455310955,9.454661408563013e-06,True,186.0,False,26,28,False,
66,5371,170,False,False,1,10329.405944995899,407.32000732421875,-5177.83984375,424.80999755859375,20105.799560546875,-3306.300048828125,9814.7998046875,1322.1000671386719,-5622.1002197265625,1625.8000183105469,1.0,0.7743201156904186,0.8802126082135099,2.951415347640878,1662475212074431326,DI7-K,28.0,327.7799987792969,-5171.77978515625,291.5899963378906,20051.400146484375,-4332.300109863281,783.6000061035156,-69.49999809265137,5120.8001708984375,-2005.5000305175781,255.0,255.0,,0.03701289534457949,-2.113493069759888,-0.2155204081586232,True,123.33288620107919,True,30,False,27,,4331004931399464621,ALUOKN,28.0,-1366.9300537109375,-3630.110107421875,22.170000076293945,-21153.1005859375,4286.400146484375,-1480.8000183105469,-704.8000335693359,-4715.0,838.8999938964844,216.0,255.0,,0.09272543984671283,0.1485891688922395,0.014049691631970737,True,123.0,False,24,False,20,,enpitsu,76561198039309853,25.0,508.0799865722656,221.8699951171875,17.049999237060547,-3.100000023841858,0.29999999329447746,2.5999999046325684,-2.199999988079071,-0.5000000074505806,0.09999999776482582,128.0,128.0,,-0.01689407791482886,-1.6010762357090873,-2.6587701296647732e-05,True,6,6,255.0,False,False,,games5425898691,bf81d8692db,20.0,-43.939998626708984,-3874.010009765625,16.979999542236328,-857.3000335693359,-3312.2000122070312,13.200000524520874,6.299999952316284,-1.0999999940395355,1283.800048828125,255.0,255.0,,-0.00911923040281791,-1.4104571430488833,0.00023175093917172568,True,,False,22,28,4,
67,5634,170,False,False,1,5197.837979120789,3.380000114440918,19.3799991607666,92.66000366210938,9327.5,28437.80029296875,419.50000762939453,-350.49999237060547,11.499999761581421,-742.9000091552734,1.0,8.264776018054085e-05,0.00618796884411929,0.0029296452383383745,4331004931399464621,ALUOKN,28.0,-53.61000061035156,-294.8800048828125,70.83999633789062,-1174.3000030517578,22211.201171875,3363.900146484375,-360.29998779296875,3071.300048828125,-282.60000228881836,234.0,0.0,,-0.030829251601750342,1.537023127155542,0.17873634852858375,True,2.852602176768804,True,4,False,False,,1662475212074431326,DI7-K,28.0,-3157.139892578125,-4035.14990234375,17.010000228881836,-13528.800048828125,5264.69970703125,2.5999999046325684,-0.09999999776482582,0.09999999776482582,-2520.8999633789062,252.0,0.0,False,-0.009602620543631413,0.49066745146057406,3.715208230286441e-05,True,255.0,False,4,False,4,,enpitsu,76561198039309853,25.0,8.84000015258789,188.47000122070312,99.66999816894531,6106.5997314453125,-22027.099609375,2434.499969482422,3435.7998657226562,4145.0,1124.000015258789,255.0,255.0,,-0.49845936570300914,-1.6265849915711958,-0.33223918015685067,True,2,1,31.0,False,False,,games5425898691,bf81d8692db,20.0,-2881.510009765625,3894.860107421875,17.010000228881836,-16570.699462890625,12747.099609375,2.199999988079071,-0.19999999552965164,0.09999999776482582,-1611.9000244140625,255.0,0.0,,-0.009582567172522568,0.6905631498992032,-0.00018457548822449932,True,0.0,False,False,False,False,
68,5635,170,False,False,0,5213.339992636675,-80.98999786376953,-9.239999771118164,101.87000274658203,-21267.900390625,7116.5997314453125,3856.9000244140625,2233.8999938964844,-1103.8999938964844,1841.6000366210938,0.0,-0.0022688756716711797,0.03630743302785468,-0.08707448430018007,76561198039309853,enpitsu,25.0,-8.84000015258789,-188.47000122070312,99.66999816894531,-6106.5997314453125,22027.099609375,2434.499969482422,-3435.7998657226562,-4145.0,1124.000015258789,255.0,255.0,,0.49845936570300914,1.6265849915711958,-0.33223918015685067,True,31.0,False,2,False,1,,bf81d8692db,games5425898691,20.0,2881.510009765625,-3894.860107421875,17.010000228881836,16570.699462890625,-12747.099609375,2.199999988079071,0.19999999552965164,-0.09999999776482582,-1611.9000244140625,255.0,0.0,,0.009582567172522568,-0.6905631498992032,-0.00018457548822449932,True,0.0,False,False,False,False,,ALUOKN,4331004931399464621,28.0,65.69000244140625,135.9199981689453,96.29000091552734,2232.100067138672,-5899.000244140625,2687.6998901367188,-327.99999237060547,-660.0,-5450.30029296875,244.0,0.0,,-0.004725914955626029,-1.957527259113042,0.5055215072728947,True,4,False,0.0,False,False,,DI7-K,1662475212074431326,28.0,3261.22998046875,3978.449951171875,17.010000228881836,11621.400146484375,-7934.0997314453125,2.5,0.0,0.0,-2293.6000061035156,249.0,0.0,False,0.009584482986588412,-0.688429688173362,5.4269991686117344e-05,True,255.0,False,4,4,False,
69,5768,175,False,False,1,7823.042139546628,3972.860107421875,-2052.56005859375,184.3000030517578,6569.4000244140625,12785.699462890625,10518.399658203125,4568.399963378906,-2354.7999572753906,3095.7998657226562,1.0,0.021951697106614435,1.751274119766662,1.157551458827085,1662475212074431326,DI7-K,28.0,3950.449951171875,-2103.47998046875,42.79999923706055,7309.69970703125,10417.5,3794.1000366210938,11.799999475479126,-3940.4000854492188,-397.00000762939453,255.0,128.0,,0.2931173267206293,2.260555311905147,-0.3128718406373312,True,229.94639985023005,True,6,False,6,,4331004931399464621,ALUOKN,28.0,-88.77999877929688,-3454.300048828125,18.329999923706055,456.1000061035156,-14093.900146484375,3.100000023841858,-0.0,0.09999999776482582,7.200000286102295,216.0,128.0,,-0.017061674331468095,-1.6041402697895133,1.7350168751796755e-05,True,31.0,False,4,False,False,,enpitsu,76561198039309853,25.0,3858.840087890625,2146.7099609375,19.75,-596.8000030517578,14138.699951171875,-70.3000020980835,55.70000171661377,235.59999465942383,-40.300002098083496,255.0,128.0,,-0.024958414763396435,1.5314460901580869,-0.08558818776538077,False,2,2,255.0,False,False,,games5425898691,bf81d8692db,20.0,3401.449951171875,1792.4599609375,16.989999771118164,-5164.0997314453125,-21852.5,4.699999988079071,-0.19999999552965164,-1.0000000149011612,1258.1999969482422,255.0,255.0,,-0.009598273542339024,-1.3565456228999624,0.00020325095373907684,True,255.0,False,False,False,False,
70,5810,177,False,False,1,6246.619515592046,3642.389892578125,-470.489990234375,854.0399780273438,-6545.2001953125,11178.299560546875,2184.7000122070312,1016.1000061035156,1647.4000549316406,-5679.1998291015625,1.0,-0.3448217175866258,-2.386531301725505,2.8534231191163513,1662475212074431326,DI7-K,28.0,3803.89990234375,-571.27001953125,779.2899780273438,-5706.099853515625,4907.0001220703125,149.20000076293945,5248.0999755859375,-1644.9000549316406,33.59999895095825,0.0,255.0,,0.007475060890879048,0.10048048321489537,-3.0749855992353052,True,191.96886022629272,True,8,False,7,,4331004931399464621,ALUOKN,28.0,1493.4100341796875,-4491.77001953125,18.329999923706055,19708.699951171875,2737.9000854492188,2.3000000417232513,0.5999999865889549,-0.0,344.1999816894531,192.0,128.0,,-0.017076566543624758,2.972978485874143,-0.00019737840676140291,True,0.0,False,4,False,False,,enpitsu,76561198039309853,25.0,2968.760009765625,3687.43994140625,17.059999465942383,-12186.800537109375,-315.0,1.899999976158142,-3.400000035762787,-0.09999999776482582,-1836.6000366210938,255.0,0.0,,-0.016852445490456818,-0.017892001742772994,-0.000404936430653565,True,2,2,255.0,False,False,,games5425898691,bf81d8692db,20.0,3494.219970703125,353.7099914550781,16.989999771118164,936.6999816894531,6385.0,4.600000083446503,-0.7999999821186066,-0.0,0.0,0.0,128.0,,-0.009769133103612165,-1.4250709309904257,6.006011543855233e-06,True,255.0,False,False,False,False,
71,5882,179,False,False,0,7314.386627789894,-2141.35009765625,-2067.590087890625,355.1099853515625,6027.2998046875,25824.89990234375,3431.7999267578125,2440.500030517578,1222.6000213623047,-5343.0999755859375,0.0,-0.43754258247044603,-2.0288296520152915,-1.9514058411821935,76561198039309853,enpitsu,25.0,-2128.18994140625,-2320.64990234375,288.2300109863281,-3448.900146484375,22661.8994140625,1881.199951171875,-1791.9999694824219,1178.3000183105469,655.4000091552734,255.0,0.0,False,-0.5013984321109834,2.7358795921617163,-0.22678460509651405,True,173.0,False,4,False,3,,bf81d8692db,games5425898691,20.0,-2893.110107421875,-2831.159912109375,16.989999771118164,8018.2000732421875,-8460.900268554688,4.399999976158142,0.3999999910593033,-0.3999999910593033,-463.4000015258789,255.0,128.0,,0.009550330394829044,-0.8547664263562693,0.000208879619448024,True,214.0,False,4,False,4,,ALUOKN,4331004931399464621,28.0,-2109.280029296875,3378.419921875,18.329999923706055,6657.8997802734375,9570.700073242188,3.0000001192092896,-2.0999999344348907,-3.4999999403953552,1178.6000061035156,189.0,128.0,False,0.017045265592661445,1.0383025833270494,-0.00022006707027201526,True,4,False,255.0,False,False,,DI7-K,1662475212074431326,28.0,-1787.010009765625,-1198.6700439453125,17.010000228881836,1515.5000305175781,-10935.0,2.3999999463558197,0.19999999552965164,-1.8000000715255737,1434.6000671386719,170.0,255.0,,0.00955936164673286,-1.4474494641580795,0.00029983935495695753,True,167.0,False,8,8,False,
72,5959,182,False,False,1,9532.45470311872,595.5999755859375,-4387.72021484375,95.87000274658203,-13429.3994140625,21991.4990234375,3853.2998657226562,-561.8999862670898,-4545.400085449219,3875.8999633789062,1.0,0.08686373110761667,-1.1292110887714475,-2.69578439819248,4331004931399464621,ALUOKN,28.0,683.8900146484375,-4598.52001953125,47.41999816894531,-13968.699951171875,12840.0,3454.4000244140625,8.500000238418579,-4.399999976158142,-2314.7000122070312,128.0,0.0,False,-0.01674434536881507,0.9109185713612468,-0.00028994966258323753,True,169.91388368093828,True,6,False,False,,1662475212074431326,DI7-K,28.0,-574.1400146484375,-430.9800109863281,17.010000228881836,-2452.7999877929688,-13878.900146484375,2.0999999344348907,-0.09999999776482582,-0.9000000357627869,23.900001049041748,241.0,128.0,,-0.009602482349549097,-1.3994733242761594,-8.946130732645785e-05,True,167.0,False,8,False,8,,enpitsu,76561198039309853,25.0,3916.699951171875,-25.09000015258789,32.27000045776367,-5856.6998291015625,15658.199462890625,-1956.6999816894531,-158.80000114440918,2746.9000244140625,583.4999847412109,255.0,128.0,False,-0.15258820763976078,1.1507950235560596,-0.31599798236469373,True,4,4,102.0,False,False,,games5425898691,bf81d8692db,20.0,-1049.4300537109375,2140.429931640625,16.989999771118164,-13562.2998046875,-9005.900268554688,4.600000083446503,-2.5999999046325684,-1.5000000596046448,602.2999954223633,255.0,224.0,,-0.009600280806168952,-0.5845521947430588,5.4888274082846744e-05,True,209.0,False,4,4,False,
73,6005,184,False,False,0,4756.490723674859,1458.3599853515625,1007.0599975585938,147.52999877929688,-19648.1005859375,16838.499755859375,5885.10009765625,2011.9999694824219,3702.9000854492188,-4270.799865722656,0.0,-0.6238411109310932,-0.26633524210087706,1.4943544171276297,bf81d8692db,games5425898691,20.0,1669.6800537109375,774.1900024414062,75.56999969482422,-11843.499755859375,18457.900390625,3374.4000244140625,916.2000274658203,-1936.7999267578125,2717.0999145507812,255.0,255.0,,0.011513189663171698,2.0407644398850824,-0.01584472619857571,True,129.0,False,6,False,5,,76561198039309853,enpitsu,25.0,-3211.449951171875,-2505.449951171875,17.049999237060547,1139.1000366210938,-16374.49951171875,2.5999999046325684,0.0,0.5000000074505806,0.0,255.0,128.0,False,0.016770412894579402,-1.501346034808413,4.820528884603257e-05,True,102.0,False,4,False,4,,ALUOKN,4331004931399464621,28.0,723.9400024414062,2302.530029296875,18.34000015258789,14307.7001953125,-4468.2000732421875,2.3999999463558197,0.0,0.19999999552965164,2077.2999572753906,230.0,255.0,False,0.0170473262116429,-0.23121084991577068,-8.096018341073599e-06,True,6,4,145.0,False,False,,DI7-K,1662475212074431326,28.0,836.7100219726562,2724.780029296875,17.010000228881836,5877.9998779296875,12714.3994140625,2.3000000417232513,-0.7999999821186066,-1.899999976158142,1988.3000183105469,255.0,223.0,,0.00958616024118722,1.1799343047517195,0.00017893359613741785,True,167.0,False,8,8,False,
74,6149,189,False,False,1,8087.390927895682,2310.72998046875,-2822.68994140625,650.0800170898438,-5368.3001708984375,11370.50048828125,9134.099731445312,5831.300048828125,-1294.6000671386719,-564.900016784668,1.0,-0.016213672516555987,-1.2194884269312873,-0.2326963921798148,1662475212074431326,DI7-K,28.0,2310.429931640625,-2827.169921875,493.30999755859375,-5052.39990234375,12962.39990234375,4260.0,993.1999969482422,5101.9000244140625,1798.0999755859375,0.0,0.0,,0.9253446666351662,-2.526160354459791,-2.6204715924660427,True,57.41671391712722,True,10,4,8,,4331004931399464621,ALUOKN,29.0,1050.2900390625,-4003.85009765625,18.34000015258789,-10841.199951171875,-4581.7999267578125,1.899999976158142,1.2999999523162842,0.3999999910593033,107.60000228881836,0.0,128.0,,-0.017128528521255418,2.7144962488155864,-0.00019946388076623055,True,79.0,False,6,False,4,,enpitsu,76561198039309853,25.0,2749.580078125,2617.02001953125,17.049999237060547,-11307.2998046875,-5490.3997802734375,2.5999999046325684,0.5999999865889549,-0.0,-0.3999999910593033,255.0,128.0,False,-0.01670099581013037,-0.4519626322511452,4.781057880570455e-05,True,4,4,255.0,False,False,,games5425898691,bf81d8692db,21.0,2376.050048828125,-2714.06005859375,305.57000732421875,-7783.4002685546875,3121.0000610351562,4608.699951171875,3294.5999145507812,3734.4000244140625,-2334.199981689453,255.0,255.0,,0.7879042969547212,-1.7326074996960648,-1.9186760378894734,True,63.90145391033541,True,7,8,False,
75,6233,192,False,True,0,5638.258455244953,-737.8499755859375,-496.0400085449219,338.80999755859375,-712.6999664306641,31420.90087890625,-5487.7001953125,-5124.6002197265625,877.0999908447266,1923.9999389648438,0.0,-0.3361417061160116,1.267276302660012,-0.19180157811470716,76561198039309853,enpitsu,25.0,-718.6799926757812,-642.97998046875,280.69000244140625,2102.4000549316406,18377.900390625,1362.2000122070312,4883.699951171875,-501.1000061035156,-2479.499969482422,255.0,128.0,False,-0.6567861053840602,1.8191232471306116,-0.18623223247384124,True,129.0,False,6,False,5,,bf81d8692db,games5425898691,20.0,-202.80999755859375,1679.3800048828125,17.010000228881836,1561.7999267578125,-13075.699462890625,2.0999999344348907,0.0,0.9000000357627869,-4.900000095367432,255.0,128.0,,0.009571823098080487,-1.4527267765917151,7.659271158952281e-05,True,39.0,False,8,False,8,,ALUOKN,4331004931399464621,29.0,69.98999786376953,4390.2001953125,18.34000015258789,-1326.199951171875,-3421.0000610351562,2.5999999046325684,-0.09999999776482582,-2.199999988079071,-973.3000183105469,0.0,19.0,,0.017481197060810666,-1.9281007107881987,-8.977577398622533e-06,True,6,4,79.0,False,False,,DI7-K,1662475212074431326,28.0,-811.969970703125,-1372.8900146484375,95.66000366210938,13376.099853515625,-18196.99951171875,2842.2000122070312,3060.2999877929688,4542.099914550781,502.90000915527344,255.0,248.0,,0.6447261975062202,-0.8001316256348874,-0.11255509754001733,False,0.0,False,9,12,4,
76,6276,194,False,False,1,8850.340997801752,826.75,-3710.070068359375,207.1999969482422,7447.80029296875,5774.000244140625,6469.5001220703125,5371.400146484375,-1931.6000366210938,1848.3000183105469,1.0,-0.39639791962525567,1.9102907873309596,2.3591610503501,4331004931399464621,ALUOKN,29.0,773.2000122070312,-3861.409912109375,156.92999267578125,15451.800537109375,11855.400390625,3247.0999145507812,-5267.7001953125,1577.2000122070312,-115.79999923706055,238.0,255.0,,-0.3491446839861237,2.494244174378746,-0.35259564585787484,True,41.05940632922677,True,8,False,5,,1662475212074431326,DI7-K,29.0,-1482.2900390625,3609.639892578125,17.010000228881836,-19246.500244140625,-1511.199951171875,2.3999999463558197,0.09999999776482582,-0.0,1999.7999572753906,243.0,255.0,,-0.009591867585454402,-0.15353256107475646,1.8151988757445178e-05,True,0.0,False,12,4,10,,enpitsu,76561198039309853,25.0,415.19000244140625,-2231.97998046875,43.31999969482422,-1901.7999267578125,-19185.6005859375,-5285.8001708984375,1656.199951171875,1538.9999389648438,485.49999237060547,255.0,255.0,False,0.7372505647047567,-1.4965430274448246,0.16391723849148146,True,6,6,129.0,False,False,,games5425898691,bf81d8692db,20.0,-582.3599853515625,252.6300048828125,17.010000228881836,-2132.4000549316406,13697.2998046875,2.3000000417232513,-0.0,0.5000000074505806,-2180.7000732421875,255.0,0.0,,-0.009564000980567224,1.4803630570062958,-4.8399112817014406e-05,True,70.0,False,8,8,False,
77,6371,197,False,False,0,3583.4265900898145,-2938.139892578125,2195.409912109375,109.75,11726.600341796875,-4767.900085449219,4293.999938964844,381.8000030517578,-5472.2998046875,2430.399932861328,0.0,0.4479298388329777,-0.6073067064060994,-2.3854724520323995,76561198039309853,enpitsu,25.0,-3095.0400390625,2229.010009765625,17.049999237060547,9260.0,-6604.0997314453125,2.5999999046325684,0.7999999821186066,-0.7000000029802322,45.50000190734863,255.0,0.0,False,0.016725582161870957,-0.6137481876452197,-9.922960643026449e-05,True,239.0,False,6,False,6,,bf81d8692db,games5425898691,20.0,-3740.580078125,1344.219970703125,16.190000534057617,11944.300537109375,17209.7998046875,149.49999809265137,19.09999966621399,166.90000534057617,-1395.0999450683594,255.0,113.0,,0.0017634166446415412,0.8896095604156148,-0.017704343344484154,True,217.44204717297706,True,8,False,8,,ALUOKN,4331004931399464621,28.0,-2699.389892578125,4875.56982421875,18.34000015258789,10188.200073242188,6549.0997314453125,1.7000000178813934,-1.1999999731779099,-0.5000000074505806,-159.399995803833,212.0,128.0,False,0.0170169878306161,0.5514425544436917,0.0001554675250488924,True,8,6,0.0,False,False,,DI7-K,1662475212074431326,29.0,2874.820068359375,1697.22998046875,17.010000228881836,-12871.199951171875,18597.900390625,0.0,-0.29999999329447746,0.5000000074505806,0.7999999821186066,255.0,128.0,,0.009600574563466026,2.176325653214586,-5.440502791501139e-05,True,195.64523013689183,True,10,12,4,
78,6409,199,False,False,0,3595.1748233051003,-1372.9300537109375,1576.5999755859375,96.83999633789062,8540.700073242188,10509.3994140625,4165.5999755859375,2553.0999755859375,-1374.1999816894531,1923.6000061035156,0.0,-1.1472592343046495,0.07608800566305737,-1.8230879743669806,76561198039309853,enpitsu,25.0,-1369.6300048828125,1434.93994140625,16.3799991607666,13612.60009765625,7177.19970703125,59.099998474121094,-14.199999570846558,-105.9000015258789,13.899999856948853,128.0,255.0,False,0.03935614045366028,0.5314911775577043,0.02056102252925795,True,175.0,False,6,False,6,,bf81d8692db,games5425898691,20.0,-922.2899780273438,2292.219970703125,17.0,19834.89990234375,-8899.099731445312,3.4999999403953552,0.3999999910593033,-0.09999999776482582,-1955.2000427246094,255.0,0.0,,0.009581532117515508,-0.4950181348305959,-6.742407192116998e-05,True,218.0,False,8,False,8,,ALUOKN,4331004931399464621,28.0,-1088.0400390625,4673.7900390625,18.34000015258789,8399.400024414062,-9865.2001953125,2.0000000298023224,6.1000001430511475,-6.499999761581421,-1516.9999694824219,198.0,123.0,False,0.017016269069811643,-0.9370384133009342,-8.048581464236972e-05,True,8,6,0.0,False,False,,DI7-K,1662475212074431326,28.0,554.260009765625,3335.280029296875,17.010000228881836,-20118.499755859375,-3862.0001220703125,2.0999999344348907,-4.600000083446503,-0.5000000074505806,725.2999877929688,187.0,233.0,,0.00961908386771084,-2.947476853519675,2.051552851491599e-05,True,223.0,False,10,12,4,
