,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
92,6706,182,False,False,1,10423.694817666044,-499.4200134277344,-5189.8701171875,126.7300033569336,-21390.50048828125,-1086.500015258789,3953.800048828125,-103.80000114440918,5998.499755859375,80.39999961853027,1.0,-0.4480158183853048,-0.20435537597803013,0.33707509098875144,bf81d8692db,games5425898691,19.0,-224.35000610351562,-5195.169921875,126.19999694824219,-22367.19970703125,-4811.400146484375,2181.3999938964844,906.1000061035156,-5424.6002197265625,-46.30000114440918,255.0,128.0,,-0.8979570795237758,-0.1549580176079391,-0.011426355117525658,True,0.0,False,8,5,False,,76561198039309853,enpitsu,27.0,-2151.699951171875,-4444.490234375,17.030000686645508,18091.300048828125,-5318.4002685546875,5.0,0.7000000029802322,0.3999999910593033,1.899999976158142,128.0,128.0,,-0.016807801928326246,-2.855922017167162,-4.630133157960125e-05,True,255.0,False,6,False,6,,Ziltrix-YT,b5af45d235b,6,-948.3800048828125,-4777.39013671875,160.22999572753906,11173.699951171875,-16211.800537109375,2931.9000244140625,5156.5997314453125,-1090.5999755859375,-1571.4999389648438,255.0,63.0,,-0.8662635349924233,-1.9378843385691549,0.3026754313859059,True,0.0,False,8,False,5,,Sergichuelo,731525858441281225,10.0,-432.3399963378906,-4080.68994140625,17.040000915527344,6594.7998046875,-18582.60009765625,3.8999998569488525,-0.0,-0.5000000074505806,219.20000076293945,224.0,128.0,-0.01677778116095194,-1.9330772423595186,-0.00013063381266898282,True,False,False,4,0.0,False,,False
93,6710,182,True,True,0,1680.1924303332835,783.0399780273438,5202.22021484375,169.47999572753906,-10299.89990234375,20919.19921875,-3804.8001098632812,-3927.2000122070312,548.1999969482422,-4440.10009765625,0.0,-0.2738497792197282,0.174572025635277,0.17030238552842156,b5af45d235b,Ziltrix-YT,6.0,752.1099853515625,5059.759765625,176.47000122070312,-11701.400146484375,14331.600341796875,354.00001525878906,1377.4000549316406,1770.2999877929688,3904.5001220703125,255.0,106.0,,1.0162475998249894,-2.4859160237396765,2.665706376154315,True,0.0,False,8,5,False,,731525858441281225,Sergichuelo,10.0,306.19000244140625,4401.43017578125,17.040000915527344,-8079.69970703125,17915.50048828125,4.099999964237213,-0.29999999329447746,0.9000000357627869,1380.5999755859375,230.0,255.0,False,0.01676211323886023,2.0128379029815124,0.000223922910312744,True,0.0,False,4,False,False,,enpitsu,76561198039309853,27,2002.8499755859375,4488.240234375,17.030000686645508,-17672.5,5190.2001953125,5.0,-0.7000000029802322,-0.3999999910593033,0.3999999910593033,128.0,128.0,,0.016807803589054145,2.855998316368668,-4.566007896358051e-05,True,255.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,580.27001953125,5281.10009765625,137.67999267578125,19439.000244140625,4952.5,-164.79999542236328,379.0999984741211,5486.7999267578125,32.00000047683716,255.0,213.0,0.9218815065951326,3.045665775673578,3.089796181302288,True,5,False,8,0.0,False,,
94,6966,182,False,False,0,5167.616445532244,-63.880001068115234,39.81999969482422,145.07000732421875,-3081.7001342773438,591.6999816894531,340.29998779296875,287.99999237060547,2347.2999572753906,-2478.0999755859375,0.0,0.4477771202435728,-0.3896627102616296,0.2019416136179011,731525858441281225,Sergichuelo,10.0,-35.7599983215332,-80.41999816894531,94.68000030517578,-4672.39990234375,-2529.7999572753906,160.0,-5040.899963378906,-1563.699951171875,-1546.9999694824219,255.0,128.0,,1.4448676522704564,-2.910811112786943,1.503126648831823,,0.0,False,4,3,False,,b5af45d235b,Ziltrix-YT,6.0,256.0,-3556.5,17.010000228881836,0.0,7567.8997802734375,2.0999999344348907,0.0,0.0,0.0,255.0,,,0.009498631517434493,1.5707883339511282,-3.803362393823418e-08,True,85.0,False,False,False,False,,enpitsu,76561198039309853,27,866.6099853515625,2837.260009765625,17.049999237060547,3424.4000244140625,11120.6005859375,3.3000001311302185,0.0,0.0,2384.199981689453,255.0,255.0,,0.01671591662514814,1.330308724081959,9.104487084950271e-06,True,41.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,-120.7699966430664,146.5,100.13999938964844,-4318.999938964844,35.49999952316284,2257.7000427246094,-646.2999725341797,294.89999771118164,3206.400146484375,128.0,128.0,1.1923936869019396,-1.052133166753905,-0.06505416905864414,True,3,False,4,0.0,False,,
95,6976,183,False,False,0,5173.58661455391,-63.150001525878906,33.88999938964844,100.2300033569336,706.6999816894531,-161.5999984741211,1281.4999389648438,177.70000457763672,775.8000183105469,2677.0001220703125,0.0,0.8165059924458676,0.21970758300571347,-0.19936316072000673,731525858441281225,Sergichuelo,10.0,-189.7899932861328,-188.72000122070312,90.2699966430664,-4374.700012207031,-3192.0001220703125,-143.90000343322754,-5358.2000732421875,-1076.3999938964844,616.8000030517578,255.0,129.0,,-0.9217396945127451,-1.22320519567016,2.9548625691174615,,0.0,False,4,3,False,,b5af45d235b,Ziltrix-YT,6.0,191.69000244140625,-3192.68994140625,17.010000228881836,-3992.2000122070312,9277.999877929688,2.0999999344348907,-0.19999999552965164,0.3999999910593033,307.39999771118164,255.0,128.0,,0.009536518446733734,2.0090192082815768,-0.0002134216891481605,True,85.0,False,False,False,False,,enpitsu,76561198039309853,27,762.4500122070312,3306.7099609375,17.049999237060547,-7794.1998291015625,9054.400024414062,3.3000001311302185,0.0,0.0,2375.7000732421875,255.0,255.0,True,0.01670815184442115,2.3417069073703396,-5.185380713304953e-06,True,71.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,-279.20001220703125,195.17999267578125,143.4199981689453,-4792.5,1591.9999694824219,264.3000030517578,3932.9998779296875,3836.6000366210938,-247.39999771118164,255.0,128.0,-0.32683337228485365,2.3285465163631134,-3.094041098455141,True,4,False,4,0.0,False,,
96,7018,184,False,False,0,5207.807393169576,62.560001373291016,21.170000076293945,95.68000030517578,14200.899658203125,6052.8997802734375,1772.8999328613281,2213.2000732421875,-1996.4999389648438,573.8000106811523,0.0,0.42525015800119564,-1.6267639035048826,0.12776211874976215,731525858441281225,Sergichuelo,10.0,-102.38999938964844,-29.479999542236328,92.08000183105469,9652.100219726562,6475.2001953125,2549.1000366210938,-1593.800048828125,4956.099853515625,-1773.6000061035156,255.0,120.0,,0.6804903858979942,0.48958211245966166,0.046759714606283115,True,0.0,False,6,5,False,,b5af45d235b,Ziltrix-YT,6.0,21.350000381469727,-2727.550048828125,17.010000228881836,-153.59999656677246,3916.7999267578125,2.0000000298023224,-0.9000000357627869,0.0,0.0,255.0,128.0,,0.009408859604834965,1.6100497883204643,1.5476802382549069e-06,True,116.0,False,False,False,False,,enpitsu,76561198039309853,27,48.560001373291016,3307.8798828125,17.049999237060547,298.29999923706055,5931.6998291015625,2.5,0.0,-0.7999999821186066,52.89999961853027,0.0,128.0,False,0.016946397426531222,-1.6107511162309376,-0.00010966279480263712,True,71.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,-337.2799987792969,264.1700134277344,17.010000228881836,7725.2001953125,-319.0999984741211,2.0999999344348907,-4.699999988079071,0.09999999776482582,727.0999908447266,255.0,128.0,0.009510988251964145,-0.012014699074212525,-4.0952081448901324e-05,True,4,False,4,0.0,False,,
97,7086,187,False,False,0,5510.546545779745,2989.7900390625,1232.72998046875,95.61000061035156,18197.7001953125,8616.599731445312,2003.6000061035156,25.999999046325684,-193.1999969482422,271.200008392334,0.0,0.8594851496866484,2.828325904350643,-1.4915447549364356,731525858441281225,Sergichuelo,10.0,2816.739990234375,1131.510009765625,17.049999237060547,16411.600341796875,5953.4002685546875,2.3999999463558197,0.7000000029802322,0.0,86.49999618530273,255.0,128.0,,0.01679632325760918,0.35718317060965066,-8.730439216847161e-05,True,0.0,False,6,6,False,,b5af45d235b,Ziltrix-YT,6.0,2847.449951171875,-600.8800048828125,17.010000228881836,19154.100341796875,12732.5,-0.19999999552965164,-0.5999999865889549,-0.5000000074505806,125.69999694824219,255.0,128.0,,0.00961171574907526,0.592568129799144,1.7978651510211353e-05,True,3.2762409999806374,True,False,False,False,,enpitsu,76561198039309853,27,2588.570068359375,4365.27978515625,115.1500015258789,17916.600341796875,1435.7000732421875,-695.0,-344.70001220703125,4301.000061035156,0.09999999776482582,128.0,,,1.0669829518444613,-3.0616558386911796,-8.628581547217356e-05,True,102.0,False,2,False,2,,games5425898691,bf81d8692db,19.0,3234.77001953125,87.25,17.010000228881836,14449.69970703125,-6750.9002685546875,2.3000000417232513,-1.1999999731779099,0.3999999910593033,1702.7000427246094,255.0,255.0,0.009606374836424687,-0.4080604906467339,0.00023251501966166225,True,6,False,6,,False,,
98,7133,188,False,False,0,5477.828958502894,3762.949951171875,2258.889892578125,820.0999755859375,-12550.899658203125,10409.200439453125,3749.5001220703125,-1281.0000610351562,1353.800048828125,5703.0999755859375,0.0,0.3073011795465342,-2.9543563077549426,-0.9906895925599503,731525858441281225,Sergichuelo,10.0,3936.530029296875,2281.590087890625,795.9400024414062,-3366.400146484375,15377.900390625,2554.4000244140625,415.8000183105469,665.1999664306641,-5443.699951171875,255.0,128.0,,-0.00796428623060213,0.6888024716062298,-1.4756165036702358,True,0.0,False,8,7,False,,b5af45d235b,Ziltrix-YT,6.0,4049.340087890625,1523.1700439453125,964.3499755859375,-3686.400146484375,14418.499755859375,-1716.9000244140625,-1007.6999664306641,-5.899999737739563,0.0,255.0,128.0,,0.18465184723772826,1.5610002256508773,-1.5732137804421928,True,0.0,False,3,False,False,,enpitsu,76561198039309853,27,3159.030029296875,4006.969970703125,17.059999465942383,-6737.8997802734375,-6924.5001220703125,2.0999999344348907,0.3999999910593033,-3.700000047683716,-2049.499969482422,255.0,0.0,,0.016697993077094204,-2.3612089836145222,-0.00021994403499583148,True,255.0,False,2,False,2,,games5425898691,bf81d8692db,19.0,,,,,,,,,,,,,,,True,,,,,,,
99,7188,190,False,False,1,9682.509058257709,-1352.77001953125,-4277.75,279.92999267578125,-6999.89990234375,-11152.60009765625,245.10000228881836,1615.0,-1202.9000091552734,5651.9000244140625,1.0,-0.4235700538919133,-2.7571646515052364,-1.1221135979303698,76561198039309853,enpitsu,27.0,-1270.050048828125,-4241.3701171875,160.69000244140625,695.5999755859375,-62.10000038146973,1792.4000549316406,-60.79999923706055,-5499.6002197265625,0.5000000074505806,0.0,128.0,,0.8788707301481199,-3.1306569627385,-0.00015872436597003594,True,247.0,False,4,3,False,,bf81d8692db,games5425898691,19.0,-2304.2900390625,-4605.259765625,25.010000228881836,-89.30000305175781,761.2000274658203,-1315.2999877929688,-0.0,-0.0,679.4000244140625,255.0,,,-7.616312772516891e-06,1.45365943114058,4.4658641971355634e-07,True,85.0,False,False,False,False,,Ziltrix-YT,b5af45d235b,6,-2800.8798828125,-4303.77001953125,17.010000228881836,13630.10009765625,-5209.7998046875,2.3999999463558197,-0.0,0.09999999776482582,2082.7000427246094,255.0,255.0,False,-0.009573621812809088,-2.842220019509857,-8.958064283910251e-06,True,0.0,False,4,False,False,,Sergichuelo,731525858441281225,10.0,-3061.60009765625,-4936.85986328125,166.58999633789062,9162.2998046875,-3135.5999755859375,-9081.699829101562,4396.000061035156,-1145.6999969482422,831.9999694824219,247.0,198.0,-0.7973443675900458,-2.8657639450076893,-1.077328654531853,True,8,False,8,0.0,False,,False
100,7237,192,False,False,0,3488.018161215498,2502.300048828125,4353.97998046875,115.97000122070312,4192.0001220703125,3684.1000366210938,4550.7000732421875,3490.8999633789062,1791.199951171875,4539.200134277344,0.0,0.0505961266184112,0.6993750162106479,-1.0799078701651121,b5af45d235b,Ziltrix-YT,6.0,2463.280029296875,4214.9599609375,17.0,9146.099853515625,1586.6999816894531,3.6000001430511475,0.0,0.0,2283.2000732421875,0.0,0.0,False,0.009662070817203286,-2.7624667603493007,2.6143188840489056e-06,True,0.0,False,4,False,False,,731525858441281225,Sergichuelo,10.0,1777.6099853515625,4688.31005859375,232.02000427246094,-3793.0999755859375,587.0000076293945,-205.49999237060547,-103.99999618530273,458.1999969482422,-5479.7998046875,128.0,29.0,False,0.036187836446147446,-0.21000433236092314,-0.04241961006950831,True,0.0,False,10,False,8,,enpitsu,76561198039309853,27,1133.800048828125,4431.81005859375,17.049999237060547,5888.800048828125,3073.0999755859375,3.100000023841858,0.0,0.09999999776482582,-2351.6000366210938,255.0,128.0,False,0.016642138517356544,0.4913241208524441,-2.657199390248174e-05,True,240.71657608657753,True,4,False,4,,games5425898691,bf81d8692db,19.0,1610.469970703125,4763.91015625,17.010000228881836,1798.0999755859375,10783.00048828125,2.3999999463558197,0.0,0.0,-2383.6000061035156,255.0,0.0,0.00954333200901878,1.3481476277239604,7.95614927600591e-06,True,False,False,False,116.0,False,,
101,7270,193,False,False,1,10602.995571204483,-2997.449951171875,-4722.27978515625,199.94000244140625,-3016.7999267578125,14841.8994140625,1199.000015258789,1545.2999877929688,1424.7999572753906,-5619.69970703125,1.0,0.13475635193452512,-0.9681196766932549,-0.7680521208456985,76561198039309853,enpitsu,27.0,-2891.72998046875,-4779.4501953125,94.33000183105469,-22131.10107421875,-5487.80029296875,3015.7000732421875,1316.6999816894531,-5308.4002685546875,0.7000000029802322,255.0,0.0,False,-0.24109990067148176,-0.24329654651533056,7.153556097824485e-05,True,150.0,False,6,5,False,,bf81d8692db,games5425898691,19.0,-2988.919921875,-4904.81005859375,111.91999816894531,-15123.399658203125,12113.00048828125,-354.90001678466797,-1949.7000122070312,-790.4000091552734,-1702.2000122070312,255.0,0.0,,-0.10437340920967517,0.5881223373160827,1.2723860040981039,True,82.0,False,4,False,4,,Ziltrix-YT,b5af45d235b,6,-3307.6298828125,-4515.18994140625,99.98999786376953,2693.599853515625,1981.4999389648438,1701.9999694824219,-108.4000015258789,699.8999786376953,-370.29998779296875,255.0,128.0,False,-0.4945937533741452,2.980686461217134,-0.31970352622442827,True,0.0,False,6,False,False,,Sergichuelo,731525858441281225,10.0,-1365.9300537109375,-4613.64990234375,17.059999465942383,2348.300018310547,5749.6002197265625,2.0000000298023224,-0.7000000029802322,-0.09999999776482582,2223.5000610351562,255.0,255.0,-0.016621022723017746,1.9868814066804965,9.391830520478808e-05,True,8,False,10,0.0,False,,False
102,7276,194,False,False,0,3985.7077158118473,3030.840087890625,4457.509765625,214.22000122070312,-14684.599609375,-10499.89990234375,3079.5999145507812,2378.699951171875,3930.7998657226562,3858.699951171875,0.0,-0.13936781339925114,0.14479419237516217,-1.0475042586917316,b5af45d235b,Ziltrix-YT,6.0,3169.35009765625,4463.2001953125,117.41000366210938,-6288.2000732421875,-3368.800048828125,-181.10000610351562,3615.7998657226562,-3563.2000732421875,-2116.199951171875,255.0,93.0,False,1.2156082081086026,1.4300350383281735,-1.9814016316187704,True,0.0,False,6,3,False,,731525858441281225,Sergichuelo,10.0,1348.1600341796875,4437.06005859375,17.059999465942383,1292.2000122070312,-7890.8001708984375,2.0000000298023224,0.0,0.19999999552965164,2465.8999633789062,255.0,255.0,False,0.016659986867927277,-1.389940652484246,2.445542432423183e-05,True,0.0,False,10,False,8,,enpitsu,76561198039309853,27,3108.14990234375,4790.77001953125,202.75,7007.8997802734375,-2637.9000854492188,1858.6000061035156,-1288.5000610351562,5346.300048828125,-77.30000019073486,255.0,0.0,False,1.3019693912758141,0.11817715700883466,-0.10969383948279801,True,150.0,False,6,False,5,,games5425898691,bf81d8692db,19.0,3249.050048828125,4732.56982421875,114.61000061035156,12609.7998046875,-12934.000244140625,1153.7000274658203,474.3000030517578,1101.500015258789,-317.8000068664551,255.0,0.0,0.07064095079273235,-0.8475523436642738,1.0341782506113193,True,4,False,4,82.0,False,,
103,7299,195,False,False,0,3135.348430129953,1834.3599853515625,3598.719970703125,269.3500061035156,-1791.0000610351562,-1056.6999816894531,6459.4000244140625,-853.0000305175781,-4124.100036621094,4273.599853515625,0.0,-1.3216229473159398,-0.5528992742604945,-1.2283379438535649,731525858441281225,Sergichuelo,10.0,1832.1199951171875,3478.510009765625,96.97000122070312,5501.500244140625,-12264.49951171875,-285.10000228881836,3670.1998901367188,3572.2000122070312,2004.4999694824219,248.0,128.0,False,-1.2042298232491582,2.3599841053936705,-3.125362871627402,True,0.0,False,12,9,False,,b5af45d235b,Ziltrix-YT,5.0,2637.7900390625,4176.0400390625,57.689998626708984,-6295.5999755859375,-3435.10009765625,-2572.0999145507812,1164.1999816894531,-2200.0999450683594,994.1000366210938,255.0,128.0,False,0.27130370369112267,-2.5433499189955047,-0.4390000607289485,True,0.0,False,6,False,4,,enpitsu,76561198039309853,27,3485.800048828125,4401.27001953125,152.14999389648438,4006.7999267578125,-4922.300109863281,-2457.2999572753906,745.1000213623047,4881.700134277344,-797.7999877929688,255.0,0.0,False,-0.059345947957439166,-0.1419514968958222,0.6813393596944644,True,150.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,3454.489990234375,3270.669921875,17.020000457763672,-10934.7998046875,-13097.7001953125,-1.5000000596046448,-0.29999999329447746,-0.29999999329447746,-2001.9000244140625,255.0,0.0,0.009597036561546033,-2.335244525559101,-1.7902323347939467e-05,True,4,False,4,72.60295922781832,True,,
104,7351,196,False,False,0,2934.9179060967526,1477.5999755859375,3413.800048828125,338.2300109863281,-11325.400390625,2813.5000610351562,5093.800048828125,-4822.200012207031,3188.699951171875,1605.5000305175781,0.0,-0.5362751102269105,-0.781826248184294,-2.2057137103010795,b5af45d235b,Ziltrix-YT,5.0,1573.6099853515625,3366.35009765625,203.3000030517578,-8117.8997802734375,-4822.0001220703125,4103.0999755859375,-2837.0001220703125,-4357.5,-557.9000091552734,255.0,,,0.051177097872680634,-2.647336722687294,0.07782514385112943,True,,False,8,4,4,,731525858441281225,Sergichuelo,10.0,2929.639892578125,650.4099731445312,47.22999954223633,6207.8997802734375,-17711.700439453125,-2456.999969482422,1869.6000671386719,995.8999633789062,1048.0999755859375,255.0,229.0,,-0.26331794416182824,-1.2148729085682952,-0.03909155052509989,True,,False,14,False,12,,enpitsu,76561198039309853,27,2083.840087890625,3850.85009765625,17.040000915527344,-18150.0,-3653.699951171875,6.000000238418579,-0.9000000357627869,-0.7999999821186066,-1564.1999816894531,128.0,0.0,,0.016801919774287417,-2.9703043661702346,-0.00025229421543238257,True,63.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,-31.040000915527344,3372.340087890625,17.020000457763672,-14446.700439453125,11615.0,1.0000000149011612,-0.3999999910593033,0.19999999552965164,-1992.5999450683594,255.0,0.0,0.009578488714621577,2.3903647339346805,-4.830992010115925e-05,True,4,False,4,59.0,False,,
105,7404,198,False,False,1,9072.048649065217,668.6699829101562,-3929.199951171875,123.38999938964844,18854.69970703125,2421.1000061035156,749.8999786376953,5882.80029296875,-972.5,667.6999664306641,1.0,0.12928226263404172,1.3743184592548139,-1.277472593729269,76561198039309853,enpitsu,27.0,451.3599853515625,-3996.31005859375,17.040000915527344,14632.80029296875,2205.5999755859375,0.0,7.400000095367432,1.0000000149011612,579.0999984741211,255.0,0.0,,-0.016773490900204725,2.9928822797861065,3.229362342567229e-05,True,12.90817193062075,True,6,6,False,,bf81d8692db,games5425898691,19.0,292.9100036621094,-4014.699951171875,163.27000427246094,-613.4000015258789,3486.9000244140625,-154.7000026702881,-5482.80029296875,390.29998779296875,188.70000839233398,255.0,255.0,,-0.15809579310328684,1.2013553638946273,-2.990184676681841,True,59.0,False,6,False,5,,Ziltrix-YT,b5af45d235b,5,58.91999816894531,-2498.659912109375,16.959999084472656,10429.69970703125,1489.9000549316406,15.59999942779541,18.300000429153442,-1.7000000178813934,-127.79999732971191,255.0,128.0,,-0.00978811172009296,3.00545994127158,-0.0008846416039285093,True,,False,8,4,4,,Sergichuelo,731525858441281225,10.0,-1808.8299560546875,1644.780029296875,102.05000305175781,20148.199462890625,5356.6998291015625,-162.00000762939453,-1637.5,5249.5001220703125,104.60000038146973,255.0,146.0,-0.3177276148480119,-0.4578875396916714,-3.1166949756971585,True,13,False,16,,False,,
106,7417,199,False,False,1,8980.71259151754,1553.9300537109375,-3816.580078125,95.94999694824219,17466.300048828125,1940.5999755859375,1102.699966430664,4666.199951171875,2084.199981689453,667.6999664306641,1.0,0.15452684985627352,-1.0730025608075202,2.1046713686636194,76561198039309853,enpitsu,27.0,1281.1099853515625,-3862.340087890625,17.040000915527344,17510.999755859375,-1910.2999877929688,4.099999964237213,6.299999952316284,-0.7999999821186066,-1490.0999450683594,255.0,128.0,,-0.016776580806816446,-2.963392064339191,2.3227064898562337e-05,True,0.0,False,6,6,False,,bf81d8692db,games5425898691,19.0,257.04998779296875,-3829.989990234375,122.36000061035156,-738.7999725341797,3423.699951171875,-2233.3999633789062,-2308.6000061035156,-1092.3999786376953,2628.2998657226562,255.0,255.0,,-0.2516688851859058,-1.5152291254063768,0.05446985533566549,True,59.0,False,6,False,6,,Ziltrix-YT,b5af45d235b,5,639.8499755859375,-2395.3701171875,17.010000228881836,11611.099853515625,4387.0001220703125,2.199999988079071,-2.199999988079071,-0.5999999865889549,1572.1000671386719,255.0,187.0,,-0.00955994893278514,2.7383885871677425,7.618725689609995e-05,False,,False,8,4,4,,Sergichuelo,731525858441281225,11.0,-787.4000244140625,1915.75,74.54000091552734,20086.8994140625,5325.9002685546875,-1723.3999633789062,-992.7999877929688,2512.7999877929688,322.79998779296875,128.0,128.0,0.5846525332162217,2.9603261113045876,0.08387244869062221,True,14,False,16,,False,,
107,7461,200,False,False,1,9246.38300903352,3977.60009765625,-3577.760009765625,179.5,4874.700012207031,16713.199462890625,11922.099609375,4853.500061035156,2031.199951171875,2883.900146484375,1.0,-0.343384051625717,-0.7243760202027161,-0.7586895843257585,76561198039309853,enpitsu,27.0,3975.639892578125,-3750.5400390625,69.66999816894531,11806.700439453125,13927.60009765625,7170.999755859375,-1056.2999725341797,-4720.299987792969,2239.199981689453,255.0,255.0,,0.3673620654152195,2.260500124014452,-0.5913920122604845,True,214.0,False,6,6,False,,bf81d8692db,games5425898691,19.0,889.280029296875,-3728.18994140625,17.010000228881836,6279.2999267578125,7621.500244140625,2.3999999463558197,-0.19999999552965164,-0.0,2414.9000549316406,255.0,255.0,,-0.009517850625395279,2.2099456377572673,8.646539666345239e-06,True,59.0,False,6,False,6,,Ziltrix-YT,b5af45d235b,5,2829.510009765625,-802.75,16.860000610351562,14061.8994140625,11071.8994140625,36.600000858306885,31.700000762939453,20.899999141693115,5.600000023841858,255.0,128.0,,-0.00975686572650648,2.4741547413137917,-0.002104597197849198,True,,False,10,4,6,,Sergichuelo,731525858441281225,11.0,1595.06005859375,3590.300048828125,17.059999465942383,11095.899658203125,9815.30029296875,1.5999999642372131,0.29999999329447746,0.19999999552965164,-1306.300048828125,128.0,21.0,-0.016855191094260754,2.4310150208004693,-0.00021967607582593633,False,14,False,16,,False,,
108,7507,202,False,False,1,6905.658289229967,3810.18994140625,-1120.6400146484375,1187.5899658203125,-7631.099853515625,17156.500244140625,5841.9000244140625,3009.7000122070312,288.700008392334,-1720.2000427246094,1.0,0.9543558382798739,-1.1656092972797394,1.6217737578298648,76561198039309853,enpitsu,27.0,3922.949951171875,-1236.81005859375,1068.8900146484375,-4779.200134277344,15027.7001953125,5967.80029296875,-3405.4000854492188,-120.20000457763672,-1625.3999328613281,128.0,255.0,True,0.07573526088346634,1.6135169473386186,-1.5672774413803754,True,179.0,False,8,7,False,,bf81d8692db,games5425898691,19.0,1923.969970703125,-1974.9599609375,17.010000228881836,2034.1000366210938,13770.699462890625,2.199999988079071,0.29999999329447746,2.7000001072883606,1383.3000183105469,255.0,244.0,,-0.009570381499618424,1.7089524168541816,0.00015614425590333722,True,120.0,False,6,False,6,,Ziltrix-YT,b5af45d235b,6,4078.989990234375,1207.199951171875,666.02001953125,-3.3000001311302185,12431.700439453125,5424.2999267578125,-1777.5,-1.1999999731779099,-0.9000000357627869,255.0,255.0,,0.42142783581149845,1.5812516885816656,-1.5662130639482048,True,255.0,False,10,4,6,,Sergichuelo,731525858441281225,11.0,3370.60009765625,3748.1298828125,17.059999465942383,2904.4000244140625,-9939.89990234375,1.899999976158142,0.5999999865889549,-0.0,-2001.300048828125,128.0,29.0,-0.01678596809408926,-1.7905610258383198,7.877876166275924e-05,True,14,False,16,255.0,False,,False
109,7577,205,False,False,1,2283.815912655709,1933.8599853515625,3105.6298828125,563.9299926757812,-12321.600341796875,29584.3994140625,-4431.700134277344,-2633.9999389648438,-3847.6998901367188,3775.7000732421875,1.0,-0.4292598411194511,-0.11226475090160835,-0.05743908498352947,bf81d8692db,games5425898691,19.0,2021.199951171875,2949.72998046875,479.1000061035156,-1371.300048828125,22643.798828125,3791.199951171875,-898.7000274658203,-1666.9999694824219,-5163.599853515625,255.0,255.0,,1.2767058405491036,2.0632183802499773,-0.03267297299496574,True,49.585875021514056,True,8,7,False,,76561198039309853,enpitsu,27.0,796.0800170898438,3013.72998046875,19.34000015258789,-12026.300048828125,14816.099853515625,-9950.599975585938,-137.89999961853027,4118.2000732421875,3404.2001342773438,255.0,0.0,False,-0.1844886163424562,0.10670313359098686,-0.0018991578590415168,True,179.0,False,8,False,8,,Ziltrix-YT,b5af45d235b,6,3114.22998046875,4917.009765625,265.3999938964844,-13555.899658203125,11032.2998046875,-7879.7998046875,-1438.9999389648438,383.49998474121094,2243.800048828125,255.0,128.0,,-0.45168835473273433,0.6601082156079323,-1.5389596372220682,True,207.0,False,10,4,6,,Sergichuelo,731525858441281225,10.0,1856.510009765625,3527.75,167.07000732421875,-7791.5997314453125,-1587.5,3480.7998657226562,-635.099983215332,2369.2999267578125,200.6999969482422,128.0,128.0,0.6662032915806305,-0.3280670704606896,-0.027080744223648142,True,14,False,18,245.6346836397725,True,,False
