,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,team_mate_handbrake
68,4821,123,False,False,1,5215.001360622613,-12.880000114440918,4.809999942779541,91.95999908447266,-6615.9002685546875,2620.2999877929688,-1571.9999694824219,-2830.1998901367188,4380.299987792969,-2966.7001342773438,1.0,0.01474486420817603,-0.18512518910549172,0.05239121274294672,b422365786b,Makel RL,6.0,-60.970001220703125,-161.9600067138672,91.16000366210938,131.09999656677246,3047.5,1729.4000244140625,1033.6000061035156,-2343.6000061035156,4867.099914550781,255.0,255.0,True,0.10454551614371438,2.249398069488455,-0.38391462639093776,True,0.0,True,6,False,5,,ba8d602681b,U GonnaCry U,10.0,24.030000686645508,-1513.800048828125,17.010000228881836,458.8999938964844,14092.5,2.0999999344348907,-0.09999999776482582,-0.7000000029802322,0.0,255.0,128.0,-0.009584889251704089,1.603392111646047,6.505599157545408e-05,True,69.0,False,False,False,False,,enpitsu,76561198039309853,23,74.08000183105469,101.2699966430664,101.91000366210938,-12183.00048828125,-19433.499755859375,-154.79999542236328,4696.7999267578125,-2861.7001342773438,4.000000059604645,255.0,128.0,,-1.3545525458786498,2.1214049480968074,3.1381114769247773,True,2,1,False,0.0,False,,games5425898691,bf81d8692db,21.0,-2746.110107421875,4094.030029296875,17.010000228881836,-17085.50048828125,4842.60009765625,2.3000000417232513,0.5999999865889549,-0.29999999329447746,1900.5999755859375,255.0,255.0,,-0.009573663209855737,0.2150491040141903,6.812045000233373e-05,True,False,False,False,0.0,False,,
69,4876,125,False,False,0,8148.880912422549,2302.1298828125,-2355.080078125,95.75,3210.10009765625,11876.600341796875,5885.3997802734375,1354.2999267578125,3226.0000610351562,-4874.200134277344,0.0,-0.6306504787603234,1.7401197342919468,-2.7641346580123765,bf81d8692db,games5425898691,22.0,2319.699951171875,-2482.31005859375,17.010000228881836,-22009.3994140625,2663.2998657226562,-0.3999999910593033,4.1999998688697815,-0.19999999552965164,-897.3000335693359,255.0,0.0,,0.009582463149698814,3.0350080189576,-0.00033287614835125626,True,164.17028823206493,True,False,False,False,,76561198039309853,enpitsu,23.0,-103.73999786376953,78.55999755859375,49.959999084472656,-2667.7999877929688,1430.8000183105469,817.9000091552734,366.50001525878906,-346.89998626708984,-1649.4000244140625,255.0,0.0,-0.5039837425929884,0.22451105583168507,-0.3478980371181719,True,0.0,False,False,2,2,,Makel RL,b422365786b,6,-52.02000045776367,34.060001373291016,16.219999313354492,-4333.299865722656,1183.0000305175781,50.79999923706055,-408.8999938964844,-28.900001049041748,-397.2999954223633,255.0,144.0,False,0.06572745995902732,2.8327300581151236,0.08865184776495194,True,6,6,False,0.0,False,,U GonnaCry U,ba8d602681b,10.0,1793.010009765625,-1385.2900390625,75.1500015258789,12030.10009765625,-19377.19970703125,2965.7000732421875,-1228.3999633789062,-770.4000091552734,-333.80001068115234,255.0,55.0,False,-0.08961653203007355,-1.0310198853747123,0.0007784718777618421,True,False,False,4,0.0,False,,
70,4926,127,False,False,0,6575.127931068804,2876.47998046875,-245.22999572753906,108.6500015258789,3007.39990234375,7980.3997802734375,3181.0000610351562,-4729.800109863281,2065.800018310547,-3059.4000244140625,0.0,0.15163300497291252,-3.015077756062395,-2.693322676892064,bf81d8692db,games5425898691,22.0,2645.2099609375,-218.47000122070312,48.27000045776367,22618.798828125,2463.300018310547,3364.2001342773438,-7.900000214576721,0.0,-2245.2999877929688,255.0,0.0,,0.00956684992641298,-0.0597701117214275,-0.00044251394016569466,True,100.55353116989133,True,3,False,False,,76561198039309853,enpitsu,23.0,31.760000228881836,-58.88999938964844,17.049999237060547,9580.900268554688,-1879.7999572753906,2.5999999046325684,1.1999999731779099,0.0,71.19999885559082,255.0,128.0,0.016671819783335963,-0.18483236437698503,-0.0001093853631376299,True,0.0,False,False,2,2,,Makel RL,b422365786b,6,-1250.760009765625,642.6099853515625,17.010000228881836,3841.0000610351562,11103.499755859375,2.3999999463558197,0.0,0.0,-2370.5999755859375,255.0,0.0,False,0.009547591555063064,1.1746273893930297,-2.089200375963535e-06,False,6,6,False,31.0,False,,U GonnaCry U,ba8d602681b,10.0,3399.409912109375,-4647.8798828125,298.6199951171875,5367.9998779296875,5737.7001953125,12830.50048828125,-1923.800048828125,588.6999893188477,-824.0000152587891,230.0,255.0,False,-1.0120154329924644,0.8379775057835417,-1.6223892267300886,True,4,False,4,0.0,False,,
71,4998,129,False,False,0,4542.912780987187,344.8699951171875,769.8400268554688,129.94000244140625,-16118.900146484375,9826.799926757812,-2169.1000366210938,-3179.5001220703125,-879.4999694824219,-912.5,0.0,-0.08696865231439663,2.6849715326898576,0.02645669007791601,76561198039309853,enpitsu,23.0,405.30999755859375,679.1099853515625,16.520000457763672,-12816.099853515625,2908.9999389648438,-602.400016784668,-2753.900146484375,-2875.1998901367188,371.19998931884766,255.0,0.0,,0.04538559561750996,2.9150264064388427,0.016750033518109133,True,5.88917842988045,True,2,False,2,,bf81d8692db,games5425898691,22.0,2116.7099609375,196.1199951171875,16.989999771118164,-21146.10107421875,2528.3999633789062,2.199999988079071,0.29999999329447746,0.0,-181.5999984741211,255.0,128.0,0.009606184227379237,3.0039312927893973,0.00011104440210927019,True,154.83071819428474,True,False,False,4,,Makel RL,b422365786b,6,-43.189998626708984,3639.300048828125,17.010000228881836,-6308.2000732421875,9618.599853515625,2.7000001072883606,0.29999999329447746,-0.5000000074505806,2965.10009765625,128.0,255.0,False,0.00963719387389492,2.356615769263875,2.1776746915328025e-05,True,6,6,False,61.0,False,,U GonnaCry U,ba8d602681b,10.0,3216.780029296875,-1073.9100341796875,101.63999938964844,-1693.0000305175781,22739.49951171875,2813.9999389648438,-5132.2998046875,1915.8999633789062,-487.40001678466797,255.0,128.0,,0.6288857604191289,1.4563167683425415,0.1078741297946439,True,7,False,8,,False,,
72,5043,131,False,False,1,8098.632283850803,2275.31005859375,-2840.31005859375,97.05000305175781,29280.90087890625,-4010.10009765625,3465.8999633789062,3752.39990234375,1143.7999725341797,-4539.800109863281,1.0,-0.48174791792651217,1.4111773248054977,-2.8090406426802286,b422365786b,Makel RL,6.0,2033.1500244140625,-2922.330078125,17.010000228881836,13396.099853515625,11785.2001953125,2.199999988079071,-0.5000000074505806,-0.3999999910593033,1681.4999389648438,255.0,255.0,False,-0.00959643954818154,2.383446547340304,0.00018159612024804764,True,0.0,False,6,False,6,,ba8d602681b,U GonnaCry U,10.0,-3201.72998046875,-2517.719970703125,17.010000228881836,-2497.7000427246094,-21916.4990234375,2.199999988079071,0.09999999776482582,3.100000023841858,948.1999969482422,255.0,140.0,-0.009598836667100707,-1.4976463344056035,6.1031174767630705e-05,True,,False,False,8,8,,enpitsu,76561198039309853,24,2068.8798828125,-2085.8798828125,194.88999938964844,16259.100341796875,-9783.400268554688,2230.0999450683594,214.3000030517578,356.3999938964844,0.0,255.0,128.0,,-0.025642147803956673,-2.5998858857160023,-2.621687602128287e-05,True,4,3,False,0.0,False,,games5425898691,bf81d8692db,22.0,653.8900146484375,-1534.989990234375,16.989999771118164,14983.399658203125,7530.9002685546875,4.4999998807907104,1.0000000149011612,0.29999999329447746,117.60000228881836,255.0,128.0,,-0.009604687517969224,2.6607744309469847,-0.00013940719029732437,True,False,False,4,149.0,False,,
73,5141,134,False,False,1,8800.524248619235,705.8599853515625,-3658.469970703125,1269.699951171875,-7870.5999755859375,19871.700439453125,-5373.2000732421875,-1892.7000427246094,3087.0001220703125,4783.999938964844,1.0,0.5442938830033992,-2.19583854842598,-0.7853839464173162,ba8d602681b,U GonnaCry U,10.0,719.47998046875,-3817.52001953125,1333.800048828125,10600.999755859375,12519.69970703125,1170.0,-4841.000061035156,-2443.8999938964844,917.0999908447266,128.0,128.0,,-0.7217508168082948,2.28202376935059,-1.584789494819574,True,154.7231741105356,True,10,False,8,,b422365786b,Makel RL,6.0,3454.9599609375,-509.2300109863281,16.989999771118164,-12617.099609375,-6733.2000732421875,2.199999988079071,-1.0999999940395355,-2.3000000417232513,-3.700000047683716,255.0,128.0,-0.009516237072634267,-0.4896994536422802,-9.674331123356461e-05,True,211.10042156711702,True,False,6,6,,enpitsu,76561198039309853,24,2075.60009765625,-2585.02001953125,17.059999465942383,-5793.2000732421875,17041.099853515625,1.1999999731779099,0.09999999776482582,-0.3999999910593033,-9.200000166893005,255.0,128.0,,-0.0167798581356069,1.2441897423084094,4.303798208614554e-05,True,4,4,False,217.0,False,,games5425898691,bf81d8692db,22.0,845.75,-3056.219970703125,793.3900146484375,-9352.2998046875,-8458.599853515625,5539.89990234375,1196.6999816894531,-1860.5000305175781,-573.3000183105469,255.0,128.0,,1.1423630295140708,-1.1756905065008527,-0.7797398612630708,True,False,False,6,72.10042156711702,True,,False
74,5223,137,False,False,1,4399.749814805703,-1050.6400146484375,1194.3199462890625,489.25,-8708.300170898438,19586.700439453125,3581.0000610351562,-3927.2000122070312,-351.50001525878906,1866.4999389648438,1.0,-0.44239581952961754,3.1216879590212274,0.6682781249043471,b422365786b,Makel RL,6.0,-1013.1199951171875,1105.3599853515625,345.67999267578125,-9239.199829101562,18568.199462890625,1455.0999450683594,5053.399963378906,2168.2000732421875,106.49999618530273,255.0,0.0,True,0.347253184834377,2.846435465196719,-1.2149215070925972,True,98.14527305992705,True,8,False,6,,ba8d602681b,U GonnaCry U,10.0,2586.35009765625,-323.4100036621094,16.989999771118164,-7724.000244140625,13065.699462890625,2.199999988079071,-0.9000000357627869,1.4000000059604645,-370.29998779296875,255.0,128.0,-0.00959028302421257,1.0659367040459913,8.626451155447757e-05,True,83.34433561243038,True,False,8,10,,enpitsu,76561198039309853,23,-761.1699829101562,1430.010009765625,17.059999465942383,-8360.399780273438,4435.10009765625,-2.8999999165534973,-0.5999999865889549,-0.0,-2396.9000244140625,255.0,0.0,,-0.01665341706954606,0.513626485938712,-2.8294630658902122e-05,True,4,4,False,83.74051596272376,True,,games5425898691,bf81d8692db,22.0,-2769.340087890625,-4938.8701171875,106.43000030517578,-7238.599853515625,8151.6998291015625,-1090.2999877929688,-232.09999084472656,1528.0999755859375,3025.2999877929688,255.0,108.0,,-0.44842753559636356,-1.3452566225853848,-3.0118270056083234,True,False,False,6,37.0,False,,
75,5337,142,False,False,1,4166.570890541643,-2854.72998046875,3325.52001953125,183.74000549316406,8514.400024414062,10065.30029296875,884.8999786376953,1748.800048828125,443.10001373291016,5722.2998046875,1.0,-0.5972941329306275,-1.3644334511726055,-3.0007139572809325,b422365786b,Makel RL,6.0,-2999.320068359375,3207.949951171875,157.72000122070312,15813.499755859375,-1700.8000183105469,1314.4999694824219,-5399.5001220703125,995.5000305175781,-321.30001068115234,255.0,255.0,True,-0.21895862335559357,-3.0470087491778877,-1.2838926008147218,True,159.63335039538723,True,10,False,7,,ba8d602681b,U GonnaCry U,10.0,515.030029296875,2296.830078125,16.989999771118164,-4982.60009765625,-409.90001678466797,4.699999988079071,-0.19999999552965164,-0.09999999776482582,-2150.500030517578,255.0,0.0,-0.00950252152470656,-0.13161648247064028,-4.956675670186992e-05,True,131.0,False,False,8,10,,enpitsu,76561198039309853,24,-2448.2099609375,3636.409912109375,156.92999267578125,-9100.800170898438,-9557.39990234375,3145.8999633789062,-497.00000762939453,-2098.8999938964844,-624.3000030517578,128.0,0.0,False,-0.01673073368528065,-1.3335085037730967,0.017622440067785905,True,6,5,False,0.0,False,,games5425898691,bf81d8692db,22.0,-3615.219970703125,-233.60000610351562,16.989999771118164,1254.000015258789,21244.69970703125,6.499999761581421,4.900000095367432,2.5999999046325684,-1522.7999877929688,255.0,35.0,,-0.009873524133416495,1.6704458957670527,-0.00022499385451543052,True,4,False,8,0.0,True,,
76,5342,142,False,False,0,9355.364555137354,2747.1298828125,-3476.8701171875,189.88999938964844,13054.89990234375,-4495.10009765625,-68.60000133514404,790.1000213623047,-1840.5999755859375,-5655.7000732421875,0.0,0.8498622714221692,1.9260627063775748,-3.11021566572218,76561198039309853,enpitsu,23.0,2604.760009765625,-3470.72998046875,196.94000244140625,7765.9002685546875,8592.19970703125,243.60000610351562,785.8999633789062,5432.8997802734375,-339.0999984741211,128.0,0.0,False,0.07261900527066602,1.2789368857023367,1.3176535711487332,True,0.0,False,6,False,5,,bf81d8692db,games5425898691,22.0,3549.949951171875,-214.97999572753906,16.989999771118164,-4202.799987792969,-21940.30029296875,2.199999988079071,-0.09999999776482582,0.5999999865889549,-67.1999979019165,255.0,128.0,0.009622222221362166,-1.7680559278900352,8.287564326086991e-05,True,244.79806460872774,True,False,4,8,,Makel RL,b422365786b,6,2734.72998046875,-3166.360107421875,164.0500030517578,-15829.7998046875,2863.900146484375,-151.99999809265137,5400.0,-813.7999725341797,-653.7000274658203,255.0,255.0,True,0.05044631316166567,2.7510934808727185,-2.5076193469432946,True,10,7,False,157.0,False,,U GonnaCry U,ba8d602681b,10.0,-418.0400085449219,-2303.419921875,16.989999771118164,6525.0,-802.5,4.799999892711639,5.600000023841858,-0.7999999821186066,-317.8000068664551,255.0,210.0,,0.009496422617829308,-0.17750197239558815,0.00026527266695154433,True,8,False,10,131.0,False,,
77,5433,145,False,False,1,5069.6653467193055,-3960.139892578125,3684.179931640625,214.77999877929688,-13040.699462890625,22428.9990234375,16028.1005859375,1824.1000366210938,4837.699890136719,-3044.4000244140625,1.0,1.3777630505015541,-1.7350693194759284,2.186184372600114,ba8d602681b,U GonnaCry U,10.0,-3797.419921875,3522.449951171875,162.35000610351562,-18053.699951171875,8548.099975585938,-760.5999755859375,28.299999237060547,-5495.0,-231.8000030517578,110.0,229.0,,-0.357253891167647,0.9731525364533303,-0.7151807356537012,True,69.0,False,12,False,9,,b422365786b,Makel RL,6.0,-766.010009765625,239.5399932861328,17.0,-11039.7998046875,2946.400146484375,3.799999952316284,0.29999999329447746,-0.0,-2397.4000549316406,255.0,0.0,-0.009566971191754382,0.3255327285070985,3.077408546352643e-05,True,157.0,False,False,8,10,,enpitsu,76561198039309853,24,-2631.989990234375,3381.18994140625,17.059999465942383,-155.10000228881836,13831.099853515625,1.1999999731779099,-0.0,0.7999999821186066,0.0,255.0,128.0,False,-0.016739722352277418,1.5595606774032962,-6.618134778454481e-05,True,6,6,False,31.0,False,,games5425898691,bf81d8692db,22.0,86.08000183105469,4727.10986328125,16.989999771118164,-11189.100341796875,11188.299560546875,4.799999892711639,0.29999999329447746,0.09999999776482582,1994.4000244140625,255.0,255.0,,-0.009619677086956317,0.7215636048412165,2.0432985956832047e-05,True,4,False,8,255.0,False,,False
78,5489,147,False,False,0,10464.517916660789,1786.449951171875,-4974.8701171875,1200.6099853515625,-4105.400085449219,11341.800537109375,6696.9000244140625,-3351.300048828125,2655.5999755859375,4208.999938964844,0.0,-1.0787833865151042,1.6967850192004845,1.7785620944288933,bf81d8692db,games5425898691,22.0,1734.469970703125,-5099.89013671875,1079.0899658203125,-4207.099914550781,2316.199951171875,9426.099853515625,1044.3000030517578,-2525.5999755859375,950.5999755859375,255.0,0.0,,-1.1829730947235877,-3.0275843581360995,1.4781238005532182,True,238.0,False,9,False,4,,76561198039309853,enpitsu,23.0,2134.360107421875,-5102.93994140625,835.9500122070312,-7918.699951171875,3.400000035762787,5301.5997314453125,-6.200000047683716,-1756.3999938964844,4.000000059604645,255.0,128.0,-0.5614761425204747,-3.1218763157487146,1.5604141032353762,True,,False,False,6,6,,Makel RL,b422365786b,6,899.9500122070312,-2571.830078125,17.0,-4986.300048828125,-13255.799560546875,3.3000001311302185,1.2999999523162842,2.3000000417232513,-244.59999084472656,128.0,81.0,,0.009607102553537776,-1.9365570003858463,9.307126560122403e-05,True,10,8,False,142.0,False,,U GonnaCry U,ba8d602681b,10.0,3598.360107421875,-4392.14990234375,139.41000366210938,-1082.9000091552734,451.6999816894531,-3340.2999877929688,3761.400146484375,-718.4999847412109,-617.0000076293945,255.0,0.0,,0.787762719373823,1.4066271003020148,-0.7590228286507705,True,10,False,12,69.0,False,,
79,5562,150,False,False,1,3438.871598448852,-734.010009765625,2111.97998046875,711.6799926757812,7038.4002685546875,846.2000274658203,4726.9000244140625,-134.3000030517578,5754.0997314453125,-1694.4999694824219,1.0,0.09616324900695561,-2.7906555227576137,-2.2551706501421664,b422365786b,Makel RL,6.0,-793.4099731445312,2055.610107421875,563.780029296875,-10918.900146484375,-5746.9000244140625,4365.10009765625,2354.7000122070312,1459.7000122070312,-3385.0,255.0,128.0,True,0.8558575559907007,0.9033107341391338,-1.8542371182472632,True,97.83752228880446,True,12,4,8,,ba8d602681b,U GonnaCry U,10.0,-3612.72998046875,-2.299999952316284,16.959999084472656,575.4000091552734,-22235.400390625,15.90000033378601,1.0000000149011612,0.29999999329447746,0.0,255.0,128.0,-0.00951447616652384,-1.5966844957715207,1.6342644896848153e-05,True,34.0,False,False,12,14,,enpitsu,76561198039309853,24,-826.8200073242188,4440.1201171875,17.059999465942383,574.0000152587891,-367.5,1.1999999731779099,-0.7999999821186066,-1.0000000149011612,2.3999999463558197,128.0,128.0,,-0.016948790568438298,-2.5741877849000043,2.0305048564950892e-05,True,6,6,False,,False,,games5425898691,bf81d8692db,22.0,-351.6300048828125,4321.18994140625,1269.3199462890625,5298.4002685546875,-3257.5,-7874.6002197265625,-389.00001525878906,84.0999984741211,35.39999961853027,255.0,128.0,,0.4455462823727199,-1.3984382934121709,0.0976616913467934,True,4,False,10,238.0,False,,
80,5626,152,False,False,0,7399.700156807519,-840.22998046875,-2259.489990234375,134.5800018310547,-2101.7999267578125,17883.599853515625,11124.599609375,4896.499938964844,-3037.0999145507812,-1673.0000305175781,0.0,0.7171904261466304,1.778570954047196,2.91236635713032,bf81d8692db,games5425898691,22.0,-824.47998046875,-2532.5400390625,17.0,-6493.800048828125,15721.800537109375,1.0000000149011612,2.3000000417232513,-5.600000023841858,-640.8999633789062,255.0,0.0,,0.009580310140708944,1.9872588820174777,-0.0002059310996817635,True,158.44123001252456,True,10,False,4,,76561198039309853,enpitsu,23.0,-1042.9200439453125,-4051.8701171875,17.059999465942383,-13660.30029296875,710.8999633789062,1.1999999731779099,-0.5999999865889549,-0.19999999552965164,0.0,255.0,128.0,0.01671227342562408,3.0895839316383147,-5.152660121190893e-05,False,31.0,False,False,6,6,,Makel RL,b422365786b,6,3353.469970703125,-873.1300048828125,45.65999984741211,11524.3994140625,5212.0001220703125,-9849.400024414062,-1233.0000305175781,-807.7999877929688,686.2000274658203,255.0,128.0,False,-0.34427809544667953,0.9125053733405782,-0.350074035676156,True,12,8,4,91.0,False,,U GonnaCry U,ba8d602681b,10.0,2156.199951171875,4450.919921875,17.010000228881836,-20710.30029296875,3449.8001098632812,2.3000000417232513,0.7000000029802322,0.0,1820.0,255.0,255.0,,0.00959718365512704,3.031930638717463,0.00012700513921699004,True,12,False,14,255.0,False,,
81,5692,155,False,True,0,3300.225690171665,-1320.8900146484375,1867.239990234375,883.0999755859375,5634.7998046875,26063.798828125,2071.4999389648438,-5706.6998291015625,578.8000106811523,278.700008392334,0.0,-0.7653184468813946,1.2050056313600053,2.2195478684486503,bf81d8692db,games5425898691,22.0,-1400.3900146484375,1741.1400146484375,776.1199951171875,649.0000152587891,20852.099609375,7177.5,-601.5000152587891,1044.4000244140625,-301.9000053405762,255.0,25.0,,-1.2449119416050334,1.357648770988651,0.0036707390687969357,True,34.98879990782792,True,12,False,4,,76561198039309853,enpitsu,23.0,-3798.070068359375,-3087.409912109375,17.059999465942383,2817.5,13691.700439453125,-61.599998474121094,89.79999542236328,-220.30000686645508,-2086.9000244140625,255.0,128.0,0.019198483772557055,1.317564384387809,0.000132547456928922,True,251.72248607040734,True,False,6,6,,Makel RL,b422365786b,6,2047.25,2701.679931640625,16.989999771118164,-8032.7001953125,18514.69970703125,2.199999988079071,0.09999999776482582,-0.3999999910593033,-5.600000023841858,255.0,128.0,False,0.009595314832989416,1.9793829559852982,5.571385323130875e-05,True,12,8,4,196.9284990602924,True,,U GonnaCry U,ba8d602681b,10.0,-676.3300170898438,3547.860107421875,576.2999877929688,-9943.400268554688,-8790.900268554688,2398.0999755859375,-878.0999755859375,337.2999954223633,779.8999786376953,128.0,132.0,,-0.7922990343835794,-0.9775968452507018,-0.6092185531618666,True,12,4,16,188.0,False,,False
82,5830,160,False,False,1,9047.404652897145,-349.4599914550781,-3821.27001953125,224.86000061035156,-23143.5009765625,-372.09999084472656,9721.599731445312,-4753.500061035156,3140.8999633789062,-1880.8999633789062,1.0,-0.04147452681192557,-2.198810292110914,1.1401384479262489,ba8d602681b,U GonnaCry U,10.0,-140.19000244140625,-3792.64990234375,108.77999877929688,-17592.60009765625,-10481.099853515625,2357.2999572753906,3283.0999755859375,-4402.099914550781,-303.1999969482422,128.0,14.0,False,-0.8964627639157988,-0.8966091459857032,0.15980446992042563,True,118.0,False,18,4,13,,b422365786b,Makel RL,6.0,-236.77000427246094,-3102.760009765625,35.16999816894531,-3548.699951171875,10168.900146484375,-3810.7998657226562,-4214.2999267578125,3487.9998779296875,567.9999923706055,255.0,12.0,-0.38504407287037623,-0.3944942544348993,-0.06604966245692488,True,47.60149667083576,True,6,8,14,,enpitsu,76561198039309853,24,-636.1799926757812,-2754.75,17.040000915527344,-2101.0000610351562,-4319.5001220703125,4.399999976158142,-2.199999988079071,0.19999999552965164,-1937.4000549316406,255.0,0.0,False,-0.016775172265179217,-1.1824712737005696,-0.00014178084796428021,True,6,6,False,208.0,False,,games5425898691,bf81d8692db,22.0,678.02001953125,-4611.5,17.010000228881836,4868.399963378906,9159.600219726562,2.0999999344348907,0.29999999329447746,0.7999999821186066,33.399999141693115,255.0,128.0,,-0.009537381089379056,2.054342396960111,-0.00010450819001885312,True,4,False,12,32.0,False,,False
83,5904,162,False,False,1,8894.441764878,-2918.050048828125,-2895.179931640625,358.55999755859375,-16490.10009765625,22501.0009765625,3441.6000366210938,-3457.2000122070312,4082.0999145507812,2045.5000305175781,1.0,0.44697997349902896,2.9186364339178064,-2.6419189762813113,b422365786b,Makel RL,6.0,-2742.97998046875,-3094.169921875,237.02000427246094,-7530.3997802734375,21356.201171875,4025.10009765625,-1266.6000366210938,2117.100067138672,285.5999946594238,255.0,0.0,True,0.6146477931872267,0.6276370457690111,-1.0986629266591736,True,0.0,False,16,6,9,,ba8d602681b,U GonnaCry U,10.0,-2714.97998046875,-3223.639892578125,131.97999572753906,-4593.599853515625,17051.8994140625,2523.2000732421875,4228.399963378906,2014.2999267578125,-902.0999908447266,255.0,89.0,0.6296912406399264,1.186383574589635,-0.01880379415485519,True,38.69957846723578,True,4,14,20,,enpitsu,76561198039309853,24,-2619.530029296875,-2707.429931640625,186.47000122070312,-8623.599853515625,-5515.2001953125,3262.9000854492188,126.89999580383301,-3597.0001220703125,776.5000152587891,255.0,0.0,False,0.42728852451248334,-0.9957901788233471,0.04974214945429051,True,8,7,False,127.0,False,,games5425898691,bf81d8692db,22.0,-672.2899780273438,-657.8099975585938,195.3800048828125,-7749.000244140625,16196.8994140625,946.8000030517578,-4977.300109863281,-2340.0,-8.100000023841858,255.0,128.0,,-1.1611746496858735,-2.0138553214956647,-3.1370319881812665,False,6,False,16,32.0,False,,False
84,6030,167,False,False,1,3062.7879523698734,-1349.02001953125,3056.60009765625,93.13999938964844,4037.39990234375,6799.000244140625,0.0,-5148.499755859375,3057.7999877929688,376.50001525878906,1.0,-0.5494851659540744,0.25212920390802507,-0.7174889066287066,ba8d602681b,U GonnaCry U,10.0,-1504.1700439453125,2757.85009765625,112.55999755859375,14325.10009765625,1049.4000244140625,2248.699951171875,-820.9999847412109,5435.30029296875,182.60000228881836,,205.0,,-0.7876705872958438,3.055395736934552,-0.02223314607748227,True,,False,24,4,17,,b422365786b,Makel RL,6.0,-1892.3199462890625,-4055.989990234375,17.010000228881836,11373.1005859375,6437.9998779296875,2.0999999344348907,0.7000000029802322,0.5000000074505806,57.30000019073486,255.0,,-0.009558390388910619,2.618166887907568,-9.259709625537587e-05,True,255.0,False,6,10,16,,enpitsu,76561198039309853,23,464.54998779296875,2737.800048828125,15.90999984741211,19514.599609375,7489.0997314453125,163.89999389648438,-93.90000343322754,66.10000133514404,2398.9999389648438,255.0,255.0,,-0.009345377062861003,2.6762598452909936,0.003916556327862012,True,10,10,False,184.63853775301288,True,,games5425898691,bf81d8692db,22.0,-1358.4300537109375,3475.030029296875,17.0,9982.000122070312,-20045.0,0.9000000357627869,-0.0,-0.0,13.300000429153442,255.0,123.0,,-0.009593033696115793,-2.0358581672568845,-1.7637641156873084e-05,True,6,False,16,223.63853775301288,True,,
