,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_ball_cam,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_boost_collect
33,2249,47,False,False,0,9191.044947825903,-879.4400024414062,-4051.030029296875,94.43000030517578,-25158.40087890625,5112.099914550781,865.8000183105469,1261.500015258789,-2612.6998901367188,5251.7999267578125,0.0,1.02873149284064,1.5333413292158768,-2.6091881742036342,76561198039309853,enpitsu,25.0,-722.5599975585938,-4138.14990234375,89.69000244140625,-9225.900268554688,5078.599853515625,3120.5999755859375,3353.2000732421875,-2490.0,3578.3999633789062,255.0,255.0,,0.15377256927791808,2.6642848840836657,-0.06346587026694503,2,91.0,False,True,False,1,,bf81d8692db,games5425898691,20.0,2788.6298828125,-2404.75,93.25,9134.7998046875,-19932.900390625,-873.1999969482422,3562.5,1383.3000183105469,-10.399999618530273,255.0,,,-0.9582103162358415,-1.196314094813072,-0.00491715272211196,True,6,31.0,False,6,False,,aZù,b5d2851c45b,5,-1023.5700073242188,-3824.090087890625,165.25,10016.900024414062,-14505.10009765625,624.5000076293945,-1574.4000244140625,4302.5,-202.80000686645508,128.0,255.0,True,-0.2893547095226742,-1.3235916910963559,0.11938132952774892,,6,5,,False,False,,aptalis,76561198063892773,9.0,-3482.679931640625,-783.4400024414062,17.049999237060547,10418.800048828125,-6674.1998291015625,3.3000001311302185,0.0,0.0,2352.5999450683594,255.0,232.0,,0.016721120523214242,-0.5072591910713649,-1.511614589050804e-05,True,4,4,255.0,False,False,
34,2335,50,False,False,1,3698.7396530722463,3944.31005859375,3045.1298828125,1241.4300537109375,-8100.9002685546875,6832.7001953125,5118.2000732421875,461.30001068115234,-639.7999954223633,5947.8997802734375,1.0,-0.08337261905775817,-1.8820631052248995,-2.4863924184069495,76561198063892773,aptalis,9.0,4078.929931640625,2907.68994140625,1129.4100341796875,-1.7000000178813934,7036.5997314453125,7903.800048828125,-1937.8999328613281,-0.7000000029802322,-0.9000000357627869,255.0,255.0,,0.8560516758771926,1.5962885182211668,-1.5512575604418224,4,232.0,False,True,False,4,,b5d2851c45b,aZù,5.0,69.79000091552734,4727.9599609375,17.010000228881836,-771.2999725341797,-11988.199462890625,2.0999999344348907,-0.0,-0.5999999865889549,65.79999923706055,255.0,128.0,False,-0.009553233531895808,-1.5153801915450449,-8.922607290302509e-05,False,6,,False,6,False,,enpitsu,76561198039309853,24,3075.110107421875,4140.5,17.040000915527344,14359.000244140625,2557.5,4.300000071525574,-0.5000000074505806,-0.29999999329447746,3010.1998901367188,255.0,255.0,False,-0.016783561516126685,2.652547198858049,0.00010097142843035519,True,2,2,255.0,False,False,,games5425898691,bf81d8692db,20.0,-655.22998046875,5056.91015625,17.010000228881836,2839.1000366210938,-157.10000038146973,2.0999999344348907,0.29999999329447746,-0.0,0.0,255.0,128.0,,-0.009470697212011941,-3.086239439933051,-3.0117940190992978e-05,True,6,6,225.0,False,False,
35,2394,53,False,False,1,1517.764435310553,2260.530029296875,4475.419921875,839.219970703125,-10659.3994140625,16815.30029296875,-8070.2001953125,-1194.7000122070312,20.0,-2355.5999755859375,1.0,-0.07121258637872721,-2.0260567618604224,-2.4722646509143553,76561198063892773,aptalis,9.0,2255.469970703125,4303.919921875,852.25,-13118.1005859375,11330.2001953125,-4494.2999267578125,-2582.3001098632812,3901.6000366210938,-633.8000106811523,255.0,8.0,True,0.05277233085437162,1.5202156376462836,-2.257156549536474,6,112.94019761649518,True,True,4,4,,b5d2851c45b,aZù,5.0,40.7599983215332,542.5999755859375,17.010000228881836,5012.699890136719,-21068.701171875,2.3000000417232513,-0.7000000029802322,1.5000000596046448,-1230.8999633789062,255.0,74.0,False,-0.009605895330912646,-1.7940928008146764,-0.0002204926463273452,False,8,61.0,False,8,False,,enpitsu,76561198039309853,24,1947.8800048828125,5102.93994140625,605.7999877929688,-11336.600341796875,-3.100000023841858,4366.000061035156,0.19999999552965164,44.40000057220459,-0.5000000074505806,0.0,128.0,False,0.4093868685935681,0.018253616537158686,-1.5634946717851192,True,2,2,255.0,False,False,,games5425898691,bf81d8692db,20.0,1433.7900390625,4778.3798828125,550.6300048828125,20113.399658203125,-4343.500061035156,-347.99999237060547,1388.0999755859375,5317.1002197265625,225.30000686645508,255.0,221.0,,-1.1083731236708365,-2.9686189910696177,0.06948463674152976,True,8,7,121.60658054454355,True,False,
36,2476,56,False,False,1,2371.696965905254,307.760009765625,2842.409912109375,161.60000610351562,-11147.80029296875,-20569.19921875,1281.4999389648438,-196.10000610351562,-1911.7999267578125,357.59998321533203,1.0,0.32549148199540723,1.0926684806493006,2.0022557505662224,76561198063892773,aptalis,9.0,422.07000732421875,3098.39990234375,125.91999816894531,-8526.300048828125,-16489.7998046875,1816.3999938964844,1663.9999389648438,-3894.5999145507812,-164.40000534057617,255.0,0.0,False,0.00850519881372306,-1.6192126296607072,0.049214585403780896,8,80.0,False,True,4,5,,b5d2851c45b,aZù,5.0,-908.5599975585938,270.1099853515625,17.010000228881836,6230.5999755859375,12566.600341796875,2.0000000298023224,-0.19999999552965164,-0.9000000357627869,-25.499999523162842,255.0,128.0,False,-0.009592212821537546,2.034944727237317,8.492781452274031e-05,True,8,122.0,False,8,False,,enpitsu,76561198039309853,25,381.6600036621094,4129.8701171875,17.020000457763672,-9698.900146484375,-14328.499755859375,2.3999999463558197,-1.7000000178813934,-3.700000047683716,264.59999084472656,255.0,128.0,False,-0.016729825923726228,-0.9717412502737006,5.571400944192423e-05,True,2,2,170.4150364219502,True,False,,games5425898691,bf81d8692db,20.0,3239.949951171875,1723.7900390625,16.979999542236328,-13642.39990234375,-18517.099609375,3.400000035762787,1.5999999642372131,2.0000000298023224,-458.6000061035156,255.0,55.0,,-0.009591838583828085,-0.9101489566534893,0.0001469756427058968,True,8,8,12.400051534816788,True,False,
37,2495,56,False,False,1,3935.9430706019225,-461.80999755859375,1445.6800537109375,94.58000183105469,-4134.599914550781,25321.298828125,3027.3001098632812,-2901.7999267578125,270.2000045776367,5244.6002197265625,1.0,-0.6112080051207921,0.7863658526633869,1.034030819418642,b5d2851c45b,aZù,5.0,-483.8699951171875,1247.68994140625,80.52999877929688,4284.700012207031,20346.400146484375,3166.9000244140625,-3675.8999633789062,-252.99999237060547,2924.5001220703125,255.0,128.0,False,-0.05562102808258608,1.4604802837343815,0.0027278710956180866,10,103.8739010954416,True,True,False,9,,76561198063892773,aptalis,9.0,-178.80999755859375,1954.6099853515625,134.9499969482422,-7937.5,-15382.5,-825.1000213623047,989.1000366210938,-3178.699951171875,-2.3000000417232513,255.0,128.0,False,0.3538138027451242,-1.6685250616324303,-1.041769433520969,True,6,80.0,False,8,4,,enpitsu,76561198039309853,24,-234.42999267578125,2873.110107421875,32.290000915527344,-8570.0,-21114.19921875,3121.6000366210938,-3.4999999403953552,-7.900000214576721,1550.3999328613281,255.0,128.0,False,-0.016771189902044924,-1.221529336215117,0.0006048282387834701,True,4,3,125.8739010954416,True,False,,games5425898691,bf81d8692db,20.0,1926.43994140625,1005.5,16.989999771118164,-21482.5,-5550.10009765625,4.4999998807907104,0.9000000357627869,0.09999999776482582,-48.400001525878906,255.0,111.0,,-0.009592129968887923,-0.25185634745915997,4.5202169107088676e-05,True,8,8,27.873901095441592,True,False,
38,2503,57,False,False,0,7421.582165690463,623.6199951171875,-2124.340087890625,163.22999572753906,28991.79931640625,7376.500244140625,6189.5001220703125,2926.0000610351562,-220.40000915527344,-5233.499755859375,0.0,0.32150549159361447,0.9943583101141088,1.882620815436498,76561198039309853,enpitsu,24.0,479.2200012207031,-2211.1201171875,104.95999908447266,7418.4002685546875,21748.20068359375,174.69999313354492,-5479.0997314453125,452.00000762939453,157.39999771118164,255.0,128.0,False,1.3298127791233478,1.6053279975656645,0.11930752244496014,4,120.0,False,True,False,3,,bf81d8692db,games5425898691,20.0,-1381.68994140625,-915.8099975585938,16.989999771118164,22948.701171875,1533.8999938964844,2.199999988079071,-0.29999999329447746,0.19999999552965164,-303.4000015258789,255.0,107.0,,0.009575609284459403,0.042099883020062234,0.00010986441773290434,True,8,2.6739269994920307,True,8,False,,aZù,b5d2851c45b,5,439.489990234375,-1574.0,110.87000274658203,7763.499755859375,4080.7000732421875,-648.6000061035156,4641.700134277344,-2359.600067138672,-1770.8000183105469,128.0,128.0,False,1.4892659499415075,-3.0853540912052266,-1.0208141682020344,True,10,9,91.0,False,False,,aptalis,76561198063892773,9.0,356.5,-1576.030029296875,101.02999877929688,4156.199951171875,12400.799560546875,-1149.000015258789,1828.3999633789062,-4511.000061035156,809.0000152587891,255.0,128.0,False,-0.37810905411684287,1.7550564201069432,-1.130154231934823,True,8,6,80.0,False,4,
39,2568,59,False,False,1,5492.328546545623,-2233.2900390625,626.3300170898438,184.7899932861328,-15998.199462890625,26129.49951171875,3175.1998901367188,1.0000000149011612,1488.0999755859375,-5812.5,1.0,0.5091714728434186,-0.05857136661802866,0.7479526299856404,76561198063892773,aptalis,9.0,-2115.6201171875,486.4700012207031,172.44000244140625,-14437.39990234375,9825.30029296875,269.20000076293945,-3073.3999633789062,3965.10009765625,2254.1000366210938,255.0,0.0,False,-0.24417146264528294,0.40412098428247745,1.1949312653810198,10,0.0,True,True,4,7,,b5d2851c45b,aZù,5.0,-1954.7099609375,-223.75,78.79000091552734,-7876.400146484375,-11785.6005859375,-1476.6999816894531,4210.4998779296875,3399.1000366210938,-983.3000183105469,255.0,255.0,False,0.4645926577903992,-0.30806716763600067,0.7826363116617998,False,12,91.0,False,12,False,,enpitsu,76561198039309853,24,-2232.4599609375,630.0999755859375,17.059999465942383,3151.7001342773438,10189.69970703125,2.0999999344348907,1.0999999940395355,-0.5000000074505806,-2322.5999450683594,255.0,128.0,False,-0.016794263522093948,1.9203056294204885,-1.3270283179350908e-05,True,4,4,120.0,False,False,,games5425898691,bf81d8692db,20.0,-2094.929931640625,964.7999877929688,80.75,5067.200012207031,-21176.39892578125,3181.400146484375,4603.2000732421875,2849.7000122070312,969.1000366210938,255.0,160.0,,-0.25445220576683164,-1.9411919107012612,-0.028092462767313777,True,10,9,31.0,False,False,
40,2709,64,True,True,1,1638.492757700809,-582.6500244140625,4434.1298828125,264.760009765625,11438.299560546875,14614.200439453125,2973.800048828125,2425.8999633789062,735.1999664306641,5438.2000732421875,1.0,0.944928415050542,2.114234032287283,2.211709769786116,76561198063892773,aptalis,9.0,-614.239990234375,4309.35009765625,194.0399932861328,16355.10009765625,6028.2000732421875,265.49999237060547,-4680.299987792969,-1966.9999694824219,-2115.399932861328,255.0,255.0,False,0.008213909998725987,2.695968925281087,-1.210986782258047,14,196.0,False,True,4,11,,b5d2851c45b,aZù,5.0,-497.42999267578125,-753.1900024414062,17.010000228881836,6565.5999755859375,21351.79931640625,2.0999999344348907,-0.09999999776482582,-0.3999999910593033,0.0,255.0,128.0,False,-0.009595760692773644,1.8691181126629504,3.9275772635149916e-05,True,16,237.0,False,16,False,,enpitsu,76561198039309853,24,-2615.580078125,4694.0400390625,16.860000610351562,-0.19999999552965164,50.39999961853027,44.099998474121094,2.800000011920929,13.200000524520874,513.4000015258789,255.0,128.0,False,-0.01575827771746136,-2.9025404480473846,0.00023200351833907988,True,6,6,12.0,False,False,,games5425898691,bf81d8692db,20.0,3195.909912109375,2797.4599609375,16.979999542236328,-11367.39990234375,19994.49951171875,3.4999999403953552,-0.0,-0.3999999910593033,0.0,255.0,128.0,,-0.009587383471180145,1.0538321865228892,3.324043159833263e-05,True,12,12,145.49397841576607,True,False,
41,2976,65,False,True,1,5201.1076629656645,-5.579999923706055,17.6299991607666,94.80999755859375,-3776.0000610351562,24847.80029296875,3100.5999755859375,-194.59999084472656,7.900000214576721,-590.9999847412109,1.0,5.534350409291363e-05,0.0049255007495603905,0.0016239751291027965,76561198063892773,aptalis,9.0,23.809999465942383,-175.8300018310547,51.900001525878906,-10201.300048828125,16878.00048828125,3361.6000366210938,-197.39999771118164,-130.10000228881836,-1844.2999267578125,255.0,0.0,,-0.02365955833249933,1.1455883040397348,-0.002104907199950327,4,0.0,False,True,False,False,,b5d2851c45b,aZù,5.0,43.47999954223633,-1557.7900390625,17.010000228881836,798.7999725341797,14077.2998046875,2.0999999344348907,-0.09999999776482582,0.5999999865889549,0.0,255.0,128.0,,-0.00956929136160241,1.6275040067545408,-6.532217742197319e-05,True,False,77.0,False,False,False,,enpitsu,76561198039309853,24,35.290000915527344,3573.800048828125,17.049999237060547,-752.9000091552734,-10192.899780273438,2.5999999046325684,-0.0,-0.09999999776482582,-206.5999984741211,255.0,128.0,False,-0.01669206584625008,-1.4803041968039974,9.955399710420645e-05,True,False,False,116.0,False,False,,games5425898691,bf81d8692db,20.0,-16.959999084472656,514.3699951171875,63.45000076293945,-3319.5999145507812,-22189.09912109375,2845.2999877929688,3843.699951171875,-2451.9000244140625,-1571.0000610351562,255.0,56.0,,-0.10372754535352505,-1.4483640594731204,0.02387866154743636,True,4,3,31.0,False,False,
42,2979,65,False,False,0,5352.93090638998,31.299999237060547,-132.0,158.17999267578125,-2736.0000610351562,8511.900024414062,13661.500244140625,5959.1998291015625,-669.3000030517578,-197.90000915527344,0.0,-0.06137419861760724,-0.018184029707564612,0.48704865770298567,bf81d8692db,games5425898691,20.0,47.43000030517578,-310.67999267578125,86.47000122070312,3326.099853515625,22244.599609375,2227.899932861328,-4103.800048828125,3640.5999755859375,-392.59998321533203,255.0,128.0,,0.6572393882417723,1.5158349282544734,0.40829136547197675,4,31.0,False,True,False,3,,76561198039309853,enpitsu,24.0,-26.959999084472656,-3478.030029296875,17.049999237060547,1006.2999725341797,10652.80029296875,2.5999999046325684,0.0,-0.3999999910593033,-44.80000019073486,255.0,128.0,False,0.016693862990530172,1.4713202773418759,5.505191634869291e-05,True,False,116.0,False,False,False,,aZù,b5d2851c45b,5,-49.54999923706055,1428.800048828125,17.010000228881836,-299.50000762939453,-14060.699462890625,2.199999988079071,0.0,-4.4999998807907104,1147.7999877929688,255.0,169.0,,0.009577231637022583,-1.5958247844928446,0.00012430346285871436,True,False,False,77.0,False,False,,aptalis,76561198063892773,9.0,33.720001220703125,75.1500015258789,70.95999908447266,2430.5999755859375,-17741.600341796875,2657.9000854492188,-458.10001373291016,-2881.300048828125,-4662.39990234375,255.0,0.0,,-0.09263548834124329,-1.4702181168980162,0.06707320244438639,True,4,3,0.0,False,False,
43,2980,65,False,False,1,5096.731384175249,-19.850000381469727,126.2300033569336,201.0800018310547,6710.999755859375,7703.900146484375,13373.599853515625,5061.7999267578125,1522.2999572753906,-2838.9999389648438,1.0,0.12456330535969908,0.07807252834540966,0.5327762571493565,76561198063892773,aptalis,9.0,-48.93000030517578,-8.0,92.30000305175781,-2234.600067138672,5077.39990234375,3662.3001098632812,3448.900146484375,4015.2999877929688,1493.800048828125,255.0,0.0,,0.5233657284176286,1.7158421634358563,0.4383445052146045,4,0.0,False,True,False,3,,b5d2851c45b,aZù,5.0,46.13999938964844,-1311.8299560546875,17.010000228881836,-1114.4999694824219,13986.600341796875,2.3000000417232513,-0.0,-1.0999999940395355,1910.7000732421875,255.0,252.0,,-0.009571402670951877,1.457638606659126,0.0001982451966658687,True,False,77.0,False,False,False,,enpitsu,76561198039309853,24,18.059999465942383,3387.449951171875,17.049999237060547,-1106.2999725341797,-11044.89990234375,2.5999999046325684,-0.0,0.3999999910593033,-11.59999966621399,255.0,128.0,False,-0.016693907748594267,-1.4693999240480837,3.9022862734010236e-05,True,False,False,116.0,False,False,,games5425898691,bf81d8692db,20.0,-72.16000366210938,224.16000366210938,93.08999633789062,-2513.0999755859375,-6445.2001953125,163.79999160766602,3377.6998901367188,609.7000122070312,3738.3999633789062,255.0,128.0,,-1.081246651115763,-2.149932245985495,0.3762374306994177,True,4,3,31.0,False,False,
44,3094,69,False,False,0,8377.160929746959,-2584.7900390625,-3065.169921875,127.6500015258789,-3029.2001342773438,18159.3994140625,9838.400268554688,4012.6998901367188,-3423.2000732421875,-2859.89990234375,0.0,-0.19057272169054293,-0.013292762938626725,1.1005356981275878,76561198039309853,enpitsu,24.0,-2598.889892578125,-3252.280029296875,74.73999786376953,-7760.0,15400.0,3112.39990234375,317.60000228881836,-1094.4999694824219,-2583.3999633789062,255.0,0.0,,0.05696077472812097,2.0350936757340943,-0.06278025494581972,2,108.0,False,True,False,1,,bf81d8692db,games5425898691,20.0,4079.010009765625,-547.4000244140625,594.3499755859375,-3.1999999284744263,-15790.400390625,3335.4000854492188,1988.3999633789062,0.29999999329447746,2.199999988079071,255.0,0.0,,-0.16502878247981737,-1.5612093690499778,1.5691990381874508,True,6,214.28634847364114,True,6,False,,aZù,b5d2851c45b,5,-3329.6298828125,-1141.199951171875,17.010000228881836,9442.2998046875,-2957.60009765625,2.3999999463558197,0.0,-0.19999999552965164,2369.600067138672,255.0,255.0,,0.009557475288755873,-0.25713179881318776,-7.660341504328294e-07,True,False,False,255.0,False,False,,aptalis,76561198063892773,9.0,1894.8800048828125,2014.4100341796875,101.5999984741211,8567.2998046875,14194.69970703125,-1198.7000274658203,325.29998779296875,2456.1000061035156,-953.0999755859375,255.0,0.0,,0.11494784297675176,1.6229187373652592,-0.8752942932777071,,6,6,,False,False,
45,3177,72,False,False,0,3902.53004872758,-3445.56005859375,2185.429931640625,104.27999877929688,7835.4998779296875,21939.09912109375,7740.10009765625,-3717.0999145507812,-2781.099853515625,-3801.0000610351562,0.0,0.32114794140470065,0.2375448573204987,0.561533228612674,76561198039309853,enpitsu,25.0,-3587.68994140625,2013.530029296875,17.049999237060547,7445.10009765625,18554.000244140625,2.5,0.5000000074505806,0.5000000074505806,-666.1000061035156,255.0,255.0,,0.016797991180568524,1.1344849324109292,0.0002304064101362718,2,69.0,False,True,False,2,,bf81d8692db,games5425898691,20.0,536.6900024414062,-3433.18994140625,17.0,-16566.099853515625,15299.89990234375,3.3000001311302185,0.5000000074505806,-0.19999999552965164,-2.0999999344348907,255.0,128.0,,0.009610036747877006,2.3956049933645147,5.71701822313683e-05,True,6,227.0,False,6,False,,aZù,b5d2851c45b,5,-1041.719970703125,3422.139892578125,17.010000228881836,-4187.60009765625,15635.6005859375,2.3000000417232513,0.19999999552965164,0.09999999776482582,1995.0999450683594,175.0,255.0,,0.009612724940026384,1.9001704976422094,4.342504651525559e-06,True,4,4,230.0,False,False,,aptalis,76561198063892773,9.0,953.6500244140625,4794.52001953125,17.049999237060547,-13128.800048828125,5143.800048828125,2.5999999046325684,0.5999999865889549,-0.19999999552965164,-11.90000057220459,255.0,128.0,False,0.016776237302556608,2.7666325595470087,6.264403880395609e-05,True,6,6,255.0,False,False,
46,3271,75,True,True,0,2437.1913053780286,-1631.5699462890625,2816.4599609375,238.0800018310547,17166.8994140625,18832.900390625,-2436.999969482422,824.4999694824219,179.59999084472656,-5940.30029296875,0.0,-0.975850731263996,0.8193804598153405,-1.9581594638079758,bf81d8692db,games5425898691,20.0,-1713.4300537109375,2650.02001953125,223.64999389648438,3772.2000122070312,22645.10009765625,1402.7999877929688,-5211.500244140625,1455.5999755859375,985.1000213623047,255.0,0.0,,-0.19886381567820982,2.098277266586014,0.10761668127119454,8,186.167475318396,True,True,False,7,,76561198039309853,enpitsu,24.0,1179.1500244140625,3810.85009765625,17.049999237060547,14887.900390625,-10381.800537109375,3.0000001192092896,0.19999999552965164,-0.09999999776482582,-1997.4000549316406,255.0,0.0,False,0.01677167534261188,-0.6768134574741879,-4.050538251540939e-05,True,4,191.0,False,2,False,,aZù,b5d2851c45b,5,-431.2200012207031,5073.72021484375,17.0,-4.699999988079071,4.699999988079071,3.400000035762787,-1.1999999731779099,-0.09999999776482582,3.0000001192092896,128.0,128.0,False,0.009608441876601625,-2.5281207017980587,-5.214403713324094e-05,True,4,4,221.0,False,False,,aptalis,76561198063892773,9.0,,,,,,,,,,,,,,,,True,,,,,,
47,3564,77,False,False,0,5229.331852349358,76.86000061035156,1.9600000381469727,127.83999633789062,30763.89892578125,1937.7999877929688,10018.699951171875,-1331.7999267578125,-583.8000106811523,5127.19970703125,0.0,0.19433515725843623,-0.038809017189678385,0.2719048420265445,76561198039309853,enpitsu,24.0,53.099998474121094,-182.27000427246094,95.80999755859375,-14737.900390625,17578.900146484375,1623.0000305175781,-4214.599914550781,-3533.599853515625,0.0,255.0,128.0,,0.9127101464830305,2.2685401439040924,3.852545631846821e-06,2,0.0,False,True,False,1,,bf81d8692db,games5425898691,19.0,-3521.300048828125,-2528.570068359375,17.010000228881836,-1794.4999694824219,-15107.099609375,2.3000000417232513,0.09999999776482582,0.5000000074505806,2011.7999267578125,255.0,255.0,,0.009595399679194866,-1.626879831178596,5.1420113946377e-05,False,False,31.0,False,False,False,,aZù,b5d2851c45b,5,-83.37999725341797,186.1999969482422,72.33000183105469,11387.099609375,-19834.100341796875,2434.7000122070312,1618.800048828125,929.1999816894531,-0.3999999910593033,255.0,128.0,,0.025155176767666917,-1.0498678104584338,6.385993592497833e-05,False,4,3,0.0,False,False,,aptalis,76561198063892773,9.0,344.8900146484375,1731.3900146484375,17.049999237060547,-9496.500244140625,-9286.599731445312,2.5999999046325684,-0.3999999910593033,-0.29999999329447746,419.39998626708984,255.0,128.0,,0.01674526571909785,-2.327830159770795,-0.00023867701498335315,True,False,False,116.0,False,False,
48,3705,82,False,False,0,4773.922696555432,-1252.5400390625,379.4100036621094,198.9600067138672,8262.100219726562,26017.5,10257.19970703125,-628.1000137329102,-4908.2000732421875,3393.2998657226562,0.0,0.2921762262150788,-1.3892548791462118,-2.333251953782847,76561198039309853,enpitsu,24.0,-1397.219970703125,156.89999389648438,100.12999725341797,15424.69970703125,10282.80029296875,5702.80029296875,-0.29999999329447746,0.3999999910593033,0.0,128.0,255.0,,0.016897617940074224,0.5880158620125229,6.016149459818521e-05,4,186.0,False,True,2,2,,bf81d8692db,games5425898691,20.0,-65.66999816894531,-972.9299926757812,17.010000228881836,4264.2999267578125,22564.49951171875,2.0000000298023224,0.3999999910593033,2.800000011920929,561.5000152587891,255.0,229.0,,0.009592459201756167,1.3841639949119258,6.776942195021067e-05,True,False,124.0,False,False,False,,aZù,b5d2851c45b,5,2094.219970703125,2654.419921875,81.2699966430664,-16739.300537109375,15740.2001953125,-1019.8000335693359,-3016.199951171875,-1449.1000366210938,-261.8000030517578,128.0,128.0,False,-0.5996456779348415,2.8809097593424147,-0.6480556565762956,True,8,8,155.0,False,False,,aptalis,76561198063892773,9.0,3860.610107421875,121.27999877929688,20.479999542236328,-4731.000061035156,7816.9000244140625,-613.8000106811523,-280.40000915527344,1585.2000427246094,-48.69999885559082,255.0,128.0,,0.05955288483833545,2.140027117968484,-0.10741963881821981,True,4,False,100.0,False,4,
49,3789,85,True,True,0,2655.7665969309633,994.2100219726562,3274.469970703125,325.2799987792969,-9219.69970703125,19131.800537109375,3845.10009765625,1849.6000671386719,-2949.7000122070312,4845.199890136719,0.0,0.3703224845537228,-1.5442425066497185,-3.049329676073611,bf81d8692db,games5425898691,19.0,1040.77001953125,3125.0,255.0,4275.899963378906,11510.400390625,392.00000762939453,-1439.1999816894531,5220.0,-964.1999816894531,255.0,128.0,,0.09521666429924555,1.411484637878759,1.1627910869152833,4,77.00307934002211,True,True,False,3,,76561198039309853,enpitsu,24.0,1108.9300537109375,1809.8599853515625,17.059999465942383,9.49999988079071,-411.3999938964844,1.4000000059604645,0.5999999865889549,0.0,0.0,255.0,128.0,,0.016747951813511183,1.594165818504075,-2.7356345452033184e-06,True,2,186.0,False,4,2,,aZù,b5d2851c45b,5,407.010009765625,5024.08984375,17.010000228881836,2761.7001342773438,-1180.0,2.3000000417232513,0.09999999776482582,0.0,1673.0000305175781,0.0,0.0,False,0.009695732155291629,2.9968030720494703,0.00011360843761946932,True,8,8,155.0,False,False,,aptalis,76561198063892773,9.0,2733.010009765625,4556.10986328125,17.049999237060547,-13196.199951171875,11520.899658203125,2.800000011920929,-4.900000095367432,-1.0000000149011612,1092.7999877929688,0.0,255.0,,0.017064966084719815,2.438236157589974,0.000134268132735873,True,4,False,255.0,False,4,
50,4072,86,False,False,1,5207.679531401012,-59.349998474121094,20.700000762939453,154.00999450683594,-12509.200439453125,-2690.4000854492188,6148.2000732421875,-5695.999755859375,1725.8000183105469,-759.4000244140625,1.0,0.23127052962176697,0.007837713678662084,0.7514474412557274,b5d2851c45b,aZù,5.0,-40.7400016784668,-139.38999938964844,111.55000305175781,-130.9000015258789,1289.1999816894531,4779.599914550781,815.8999633789062,-5395.3997802734375,687.7999877929688,255.0,255.0,,0.4125825366587147,1.5060628267791107,-0.4767613321740016,4,0.0,False,False,False,3,,76561198063892773,aptalis,9.0,6.269999980926514,-1816.6400146484375,17.049999237060547,188.1999969482422,13811.400146484375,2.5999999046325684,-0.0,-0.5000000074505806,-2.7000001072883606,255.0,128.0,,-0.01673991827254884,1.5848222154154052,4.282617173842131e-05,True,False,116.0,False,False,False,,enpitsu,76561198039309853,24,22.170000076293945,119.98999786376953,89.7300033569336,-7453.800048828125,-1860.3999328613281,552.2000122070312,4629.800109863281,-2074.7999572753906,-2123.6000061035156,255.0,128.0,,-1.0882830586091508,-0.6453734115808335,-0.5135559672010059,True,2,1,0.0,False,False,,games5425898691,bf81d8692db,19.0,-2836.52001953125,4144.10986328125,17.010000228881836,-17632.39990234375,26.700000762939453,2.3000000417232513,0.3999999910593033,-0.09999999776482582,1947.5,255.0,255.0,,-0.009579655464394946,-0.06642885512718356,4.3012653995027676e-05,True,False,False,255.0,False,False,
