,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect
73,5240,157,False,False,0,3432.3162486675947,1822.280029296875,3044.35009765625,93.12999725341797,5076.000061035156,9955.0,62.800002098083496,-4925.899963378906,1005.2999877929688,-3072.9000854492188,0.0,0.5603270241089492,1.806356711163974,0.30683122088162634,b454705bf8b,SkyZololo,7.0,1694.75,2943.68994140625,17.0,7491.6998291015625,9334.000244140625,3.6000001430511475,-0.5000000074505806,-3.799999952316284,1681.4999389648438,222.0,255.0,,0.009678543676303927,0.8796445001099139,0.0005536952112174643,True,0.0,False,14,False,14,,4616243458857636632,lilianbig1,9.0,3337.3798828125,-1320.8399658203125,113.62999725341797,-7103.699951171875,21833.89892578125,-154.49999809265137,-5368.599853515625,-1184.1000366210938,159.7000026702881,128.0,128.0,False,0.35361052746476124,-1.6018635881458474,3.026253280862779,True,246.0,False,22,17,4,,enpitsu,76561198039309853,25,-3673.320068359375,1475.56005859375,17.059999465942383,-5197.19970703125,20180.30029296875,-4.099999964237213,-0.29999999329447746,0.7000000029802322,14.299999475479126,255.0,128.0,False,0.016780391557784557,1.8244144327168546,-4.498756711711182e-05,True,176.69880418367282,True,8,False,12,,games5425898691,bf81d8692db,19.0,492.3999938964844,4172.93994140625,17.010000228881836,19220.899658203125,-4613.2000732421875,-0.19999999552965164,2.8999999165534973,-0.7999999821186066,735.2999877929688,255.0,232.0,,0.009604884467754593,-0.2359301475300234,0.00013832946034932382,True,122.64399121653649,True,10,False,10,
74,5253,157,False,False,0,3439.434862613897,2180.570068359375,3602.330078125,93.5199966430664,7990.9002685546875,11975.999755859375,64.89999771118164,-5535.4998779296875,1148.7000274658203,-831.2000274658203,0.0,0.32251050462832803,-1.8185454056689239,-2.556914736457492,b454705bf8b,SkyZololo,7.0,2180.10009765625,3424.0400390625,99.98999786376953,12799.3994140625,10406.400146484375,-156.8000030517578,-913.6000061035156,5406.500244140625,-429.0999984741211,198.0,0.0,,0.8938184099672294,1.9663319455204404,1.9351499712699005,True,0.0,False,16,False,15,,4616243458857636632,lilianbig1,9.0,2988.10009765625,-247.55999755859375,88.94999694824219,-7098.2000732421875,21817.60009765625,-1614.1999816894531,-2725.7000732421875,-693.3000183105469,-111.30000114440918,128.0,128.0,False,-0.6721386271810337,2.036279648218369,-0.16692376990040472,True,246.0,False,22,18,4,,enpitsu,76561198039309853,25,-3726.4599609375,2574.610107421875,17.059999465942383,1759.7999572753906,22896.10107421875,1.5000000596046448,0.0,-3.3000001311302185,-1104.800033569336,255.0,128.0,False,0.016777348837453212,1.4837247543904777,-0.00018873385395179782,True,194.0,False,8,False,12,,games5425898691,bf81d8692db,19.0,1371.6800537109375,4096.58984375,17.010000228881836,22985.90087890625,-803.7999725341797,-0.19999999552965164,-3.799999952316284,0.3999999910593033,-738.6000061035156,255.0,0.0,,0.009564550583766854,-0.03562483081339519,-0.00011103420607023674,True,81.92076545376935,True,10,False,10,
75,5260,157,False,False,0,3502.008555572188,2381.159912109375,3905.3798828125,93.1500015258789,7535.2001953125,11476.99951171875,0.0,-5639.6002197265625,1925.7000732421875,-696.9999694824219,0.0,-1.199372937843242,-2.1890962091185164,-2.3004676890588684,b454705bf8b,SkyZololo,7.0,2510.570068359375,3693.10009765625,95.95999908447266,12794.7998046875,10413.399658203125,-154.7000026702881,-913.7000274658203,5406.500244140625,-429.0999984741211,,32.0,,-0.31641207437828056,2.4879040836588695,-2.6681419265263697,True,,False,16,False,15,,4616243458857636632,lilianbig1,9.0,2805.360107421875,312.6300048828125,26.059999465942383,-6996.400146484375,20998.798828125,-2777.2000122070312,-3118.2998657226562,-253.09999465942383,-671.6000366210938,0.0,104.0,,-0.15944385006649597,1.9307192318794026,-0.048311593575451194,True,246.0,False,22,18,4,,enpitsu,76561198039309853,25,-3591.199951171875,3143.949951171875,17.059999465942383,8196.500244140625,21035.70068359375,1.1999999731779099,-0.09999999776482582,-0.9000000357627869,-315.0,255.0,,,0.016793256057522413,1.169816781679992,0.00019193461679474475,True,194.0,False,8,False,12,,games5425898691,bf81d8692db,19.0,1945.5899658203125,4039.840087890625,17.010000228881836,22945.6005859375,-1580.2000427246094,0.0,-2.5,0.19999999552965164,1636.0000610351562,255.0,255.0,,0.009570187334110868,-0.030162582730533065,0.0002711084658818721,True,98.59204292553729,True,10,False,10,
76,5263,157,False,False,1,9775.1750812734,-2513.760009765625,-4021.199951171875,107.4800033569336,-27978.9990234375,-3274.8001098632812,6082.1002197265625,5707.19970703125,1734.2999267578125,-647.5,1.0,1.1918779754297726,-1.7542104574943085,-0.013000617999193165,bf81d8692db,games5425898691,19.0,-2341.9599609375,-4068.340087890625,15.970000267028809,-20818.30078125,-4820.199890136719,-98.59999656677246,218.89999389648438,120.20000457763672,1007.6999664306641,255.0,140.0,,0.006183223776080325,-0.2578851278125854,-0.018813840834886537,True,89.19859765934689,True,10,False,10,,76561198039309853,enpitsu,25.0,3519.239990234375,-3317.669921875,17.059999465942383,-8892.999877929688,-20734.19921875,1.1999999731779099,0.29999999329447746,0.7000000029802322,-105.9000015258789,255.0,0.0,,-0.016776559016830825,-1.1546993887986403,9.211577402247182e-05,True,194.0,False,12,8,False,,SkyZololo,b454705bf8b,7,-2617.169921875,-3779.89990234375,94.66000366210938,-12794.7998046875,-10413.399658203125,-154.7000026702881,1042.2000122070312,-5371.7999267578125,-554.0000152587891,,121.0,,0.6540843292009556,-2.149920154181942,-2.0906051839891644,True,,False,15,False,16,,lilianbig1,4616243458857636632,9.0,-2750.449951171875,-476.5,15.630000114440918,6187.0001220703125,-18422.900390625,74.89999771118164,43.499999046325684,-11.100000143051147,-187.19999313354492,0.0,128.0,,-0.010955226088288224,-1.891629523165184,0.0011234350453565114,True,246.0,False,18,4,22,
77,5309,159,False,False,1,8446.649488548086,-3551.469970703125,-2040.93994140625,179.61000061035156,10700.400390625,20828.798828125,5896.300048828125,332.99999237060547,-4777.0001220703125,3615.10009765625,1.0,-1.2670590714071963,0.2582975595703588,2.986085778489875,bf81d8692db,games5425898691,19.0,-3654.6298828125,-2152.52001953125,40.90999984741211,13700.899658203125,17863.599853515625,3551.7999267578125,-145.0,168.4000015258789,-2028.9999389648438,255.0,35.0,,-0.007147188405283767,2.356532803624273,-0.013722986926920533,True,0.0,False,12,False,10,,76561198039309853,enpitsu,25.0,599.3099975585938,-5072.83984375,17.059999465942383,-18084.100341796875,-6600.7000732421875,1.5000000596046448,4.1999998688697815,-1.2999999523162842,-960.0,0.0,128.0,,-0.01684570829133872,-0.34784453110020647,-0.0002007724227557878,True,255.0,False,12,8,False,,SkyZololo,b454705bf8b,7,-4062.449951171875,-3770.719970703125,532.7999877929688,-2579.7000122070312,14349.200439453125,-2125.800018310547,9.100000262260437,91.70000076293945,-1612.8999328613281,187.0,128.0,,-0.12046750063497727,1.3831210679110886,1.5615641333226293,True,208.0,False,16,False,16,,lilianbig1,4616243458857636632,9.0,-3202.31005859375,-1500.260009765625,17.010000228881836,-10148.499755859375,-2699.8001098632812,2.3000000417232513,-2.5999999046325684,-1.0000000149011612,494.50000762939453,128.0,197.0,,-0.009606222315325123,-0.24084325022337916,0.0001462323396444443,True,222.0,False,18,4,22,
78,5407,163,True,True,1,1444.2130341437385,-355.67999267578125,4419.5498046875,141.1199951171875,-2369.7000122070312,19176.300048828125,4637.200012207031,295.5999946594238,5375.9002685546875,2647.9000854492188,1.0,1.2806394106969103,1.0494383684499167,1.146149413321082,bf81d8692db,games5425898691,19.0,-256.29998779296875,4348.56005859375,16.40999984741211,-761.1000061035156,20019.100341796875,-218.29999923706055,1.7000000178813934,36.09999895095825,2376.9000244140625,128.0,255.0,True,-0.013651142623384295,1.2905777287350984,0.0006154336055201338,True,0.0,False,12,False,12,,76561198039309853,enpitsu,25.0,-635.8800048828125,-175.42999267578125,227.27000427246094,-564.0000152587891,16802.5,424.59999084472656,1715.2000427246094,56.70000076293945,0.0,128.0,128.0,,1.1998739231681843,-1.6039911732511736,-3.1410136545579403,True,133.0,False,14,8,False,,SkyZololo,b454705bf8b,7,-3037.889892578125,3246.7900390625,17.010000228881836,3516.099853515625,17995.799560546875,2.0999999344348907,-0.09999999776482582,0.5000000074505806,0.0,128.0,128.0,,-0.009630839477975441,1.7637691803531423,-4.2991156243772886e-05,True,130.0,False,18,False,18,,lilianbig1,4616243458857636632,10.0,-2112.300048828125,412.94000244140625,1382.3900146484375,14348.800048828125,12643.1005859375,192.09999084472656,4849.89990234375,2591.4999389648438,109.30000305175781,128.0,49.0,,0.4693968308124477,2.8431703595116,-1.1494417186795074,True,72.0,False,18,4,26,
79,5674,163,False,False,0,5179.225012019169,-39.41999816894531,32.099998474121094,92.27999877929688,-3609.89990234375,2291.1000061035156,-3063.9999389648438,-222.29999542236328,-1195.0,5217.7001953125,0.0,-0.16410082151341765,0.6140871314594056,0.2987940485777907,b454705bf8b,SkyZololo,7.0,-38.560001373291016,-103.12999725341797,95.06999969482422,2153.2000732421875,2139.199981689453,-90.79999923706055,-5314.4000244140625,689.4999694824219,1237.300033569336,185.0,182.0,,1.3150698611823757,0.04358030438628487,-1.4216684496320722,True,0.0,False,4,False,3,,4616243458857636632,lilianbig1,9.0,2987.199951171875,-4037.10009765625,17.010000228881836,16304.000244140625,-8260.900268554688,2.0999999344348907,3.400000035762787,-2.0000000298023224,723.7999725341797,255.0,243.0,,0.009595902619465704,-0.4975320088828648,0.0002842280278942746,True,255.0,False,False,False,False,,enpitsu,76561198039309853,25,-37.029998779296875,149.2899932861328,139.47999572753906,-8167.39990234375,2534.499969482422,377.90000915527344,5261.400146484375,-1493.699951171875,579.3000030517578,255.0,0.0,,1.1154721847837736,0.9500532346584,2.7980993917124395,True,4.0,False,1,False,2,,games5425898691,bf81d8692db,19.0,127.41999816894531,5120.759765625,17.010000228881836,-886.1000061035156,-2876.6000366210938,2.7000001072883606,0.7999999821186066,-0.09999999776482582,0.0,255.0,128.0,,0.009390527340914829,-1.8696552080932984,5.87372253397962e-06,True,116.0,False,4,False,4,
80,5682,164,False,False,0,5090.265489618599,-127.44000244140625,108.08999633789062,93.12999725341797,-3056.0000610351562,2791.4999389648438,111.99999809265137,658.6000061035156,-1158.8999938964844,2806.300048828125,0.0,-0.6083936662973572,1.7115495769214526,-0.037313466023595296,b454705bf8b,SkyZololo,7.0,16.940000534057617,-94.54000091552734,109.4800033569336,2293.800048828125,41.39999866485596,191.49999618530273,-5213.499755859375,-98.19999694824219,1748.9999389648438,187.0,198.0,,0.0748793721702462,-1.1097654300054816,2.7822841573928345,True,0.0,False,4,False,3,,4616243458857636632,lilianbig1,9.0,3593.06005859375,-4201.2900390625,26.360000610351562,15828.00048828125,1500.8999633789062,2581.199951171875,-3804.7000122070312,-2320.2999877929688,3223.2998657226562,240.0,255.0,False,-0.1124958295850462,0.35498104667352476,-0.2004773244183404,True,255.0,False,False,False,False,,enpitsu,76561198039309853,25,-230.1999969482422,243.66000366210938,150.7100067138672,-7637.5,3914.89990234375,-111.80000305175781,4844.700012207031,2164.4000244140625,-1446.9000244140625,255.0,0.0,,-0.20564553177259456,0.986452232295817,-2.3938931570248383,True,4.0,False,1,False,2,,games5425898691,bf81d8692db,19.0,76.81999969482422,4956.5400390625,17.010000228881836,-1983.800048828125,-6440.2001953125,2.0999999344348907,0.7999999821186066,-0.09999999776482582,0.0,255.0,128.0,,0.009429386096036371,-1.869655211455657,7.739541819068163e-06,True,116.0,False,4,False,4,
81,5740,166,False,False,0,4632.926202395409,-654.9299926757812,513.3499755859375,93.58000183105469,-7148.599853515625,10045.700073242188,519.0000152587891,-1986.300048828125,-2828.699951171875,1765.0,0.0,0.38765960007176403,-2.5006123621095764,0.24254344123289515,b454705bf8b,SkyZololo,7.0,-595.6300048828125,370.70001220703125,73.77999877929688,-10202.39990234375,9978.699951171875,3085.2999877929688,-2019.7000122070312,-1758.5000610351562,-2559.9000549316406,197.0,128.0,,0.06769833547951562,2.2284852497654124,-0.0050163674698964,True,0.0,False,6,False,5,,4616243458857636632,lilianbig1,9.0,1914.4000244140625,-2446.969970703125,17.010000228881836,-14598.699951171875,9276.300048828125,2.199999988079071,-1.7000000178813934,1.0999999940395355,1185.5000305175781,255.0,255.0,False,0.009591511472992456,2.582032117644531,0.00019106691996581763,True,245.0,False,False,False,False,,enpitsu,76561198039309853,25,-893.5599975585938,868.489990234375,125.9000015258789,2544.9000549316406,-4504.800109863281,1468.0999755859375,4296.000061035156,2308.300018310547,2542.5999450683594,255.0,255.0,,0.9220395387328483,-1.8197970878997083,-0.37611839653129275,True,4.0,False,3,False,4,,games5425898691,bf81d8692db,19.0,-337.92999267578125,1355.6800537109375,17.010000228881836,-10311.199951171875,-20435.30029296875,2.0000000298023224,-0.09999999776482582,-0.5999999865889549,-257.5,255.0,128.0,,0.009588805909184829,-2.060664391003744,7.259452161204435e-05,True,0.0,False,4,False,4,
82,5746,166,False,False,0,4437.726727377077,-759.5999755859375,704.3699951171875,120.27999877929688,-8822.899780273438,-19017.39990234375,7164.6002197265625,-1336.7999267578125,2892.60009765625,-5083.800048828125,0.0,0.4926618256127408,-2.657093119324115,0.3291389929366341,b454705bf8b,SkyZololo,7.0,-771.1099853515625,542.7100219726562,113.2300033569336,-10026.300048828125,9833.800048828125,129.3000030517578,-4833.699951171875,-2620.4000854492188,-134.79999542236328,192.0,233.0,,1.2693049139479737,1.9880364383291047,-0.12188295051846189,True,0.0,False,6,False,5,,4616243458857636632,lilianbig1,9.0,1535.989990234375,-2288.360107421875,17.010000228881836,-16473.00048828125,3248.5000610351562,2.3000000417232513,0.19999999552965164,0.0,1964.6000671386719,255.0,255.0,False,0.009597969113922149,3.0122142785196155,3.238903747493641e-05,True,245.0,False,False,False,False,,enpitsu,76561198039309853,25,-856.780029296875,797.4199829101562,136.5399932861328,437.00000762939453,-2281.4999389648438,717.9000091552734,4502.0001220703125,2903.3999633789062,1245.4000091552734,255.0,255.0,,0.9662912551889679,2.8507000052327887,-2.7054531961477153,True,4.0,False,3,False,4,,games5425898691,bf81d8692db,19.0,-666.4500122070312,826.9199829101562,15.170000076293945,-11104.100341796875,-14535.799560546875,-1944.4999694824219,-1798.2000732421875,909.0000152587891,-1387.4000549316406,255.0,0.0,,-0.006680874091775433,-2.2462564365907416,0.0033570085933835405,True,0.0,False,4,False,4,
83,5747,166,False,False,1,5832.343875261011,768.0399780273438,-690.9400024414062,138.35000610351562,-855.1999664306641,12541.600341796875,4634.100036621094,4919.599914550781,-1359.7000122070312,-3153.9999389648438,1.0,-0.40070615874904414,2.744565029670652,0.36393457623727243,76561198039309853,enpitsu,25.0,867.6099853515625,-789.0,157.7100067138672,2318.9999389648438,412.59998321533203,3893.800048828125,-718.4999847412109,1920.2999877929688,2526.1000061035156,255.0,255.0,,-1.0474027361670815,-2.8130560713111055,-3.0535586003886888,True,4.0,False,4,False,3,,bf81d8692db,games5425898691,19.0,666.4500122070312,-826.9199829101562,15.170000076293945,11104.100341796875,14535.799560546875,-1944.4999694824219,1798.2000732421875,-909.0000152587891,-1387.4000549316406,255.0,0.0,,0.006680874091775433,2.2462564365907416,0.0033570085933835405,True,0.0,False,4,4,False,,SkyZololo,b454705bf8b,7,860.7999877929688,-562.4099731445312,121.83999633789062,11865.699462890625,2213.300018310547,2050.0999450683594,3788.2000732421875,1617.1000671386719,-3644.7000122070312,186.0,254.0,,-1.4091192580787253,0.7490640536700847,-2.3757108199433694,True,0.0,False,5,False,6,,lilianbig1,4616243458857636632,9.0,-1535.989990234375,2288.360107421875,17.010000228881836,16473.00048828125,-3248.5000610351562,2.3000000417232513,-0.19999999552965164,-0.0,1964.6000671386719,255.0,255.0,False,-0.009597969113922149,-3.0122142785196155,3.238903747493641e-05,True,245.0,False,False,False,False,
84,5795,168,False,False,0,6456.95541783681,-631.8499755859375,-1311.550048828125,150.0500030517578,-4569.2999267578125,28690.10009765625,4979.2999267578125,2523.5000610351562,401.3999938964844,5428.599853515625,0.0,-0.44357700596433897,1.6547129407070942,2.579589358654367,4616243458857636632,lilianbig1,10.0,-589.739990234375,-1583.949951171875,97.6500015258789,-839.4999694824219,21784.599609375,2777.39990234375,-1791.7999267578125,3846.7999267578125,-926.6999816894531,255.0,0.0,,0.010936812758983908,1.9538457896524684,0.05344235686241136,True,185.44283032417292,True,4,False,3,,b454705bf8b,SkyZololo,7.0,-2748.989990234375,275.79998779296875,17.010000228881836,-7818.800048828125,-7553.699951171875,2.5,0.29999999329447746,0.0,2356.999969482422,206.0,255.0,,0.009551678781259742,-2.3161081867975057,4.240048116240176e-05,True,,False,6,6,False,,enpitsu,76561198039309853,25,-1232.719970703125,738.6900024414062,16.940000534057617,1142.9000091552734,1688.0000305175781,29.600000381469727,1.5000000596046448,-13.899999856948853,1152.0999908447266,255.0,255.0,,0.017207392218614677,0.7687403161334906,0.0006926334837832427,True,4.0,False,4,False,4,,games5425898691,bf81d8692db,19.0,-1122.8199462890625,-761.1599731445312,21.969999313354492,8720.10009765625,-10366.099853515625,3000.2999877929688,1.8000000715255737,-2.3000000417232513,-600.0,255.0,107.0,,0.009560031971069347,-0.8862414348388153,-7.64203897694091e-05,True,,False,4,False,5,
85,5995,175,False,False,0,4807.516141703352,-2290.81005859375,539.27001953125,93.1500015258789,-892.6000213623047,-5268.499755859375,0.0,5773.699951171875,-978.1999969482422,-304.7999954223633,0.0,-0.10939309381125059,2.2794088067854883,-3.015592777172209,b454705bf8b,SkyZololo,7.0,-2345.81005859375,389.9100036621094,17.030000686645508,8172.19970703125,19317.2998046875,0.0,0.3999999910593033,1.0999999940395355,-1894.2999267578125,214.0,0.0,False,0.009583333456433541,1.1072557741500573,-8.252691752813828e-05,True,138.0,False,6,False,6,,4616243458857636632,lilianbig1,10.0,-3729.97998046875,2786.0,16.989999771118164,495.40000915527344,-13923.599853515625,4.600000083446503,-0.09999999776482582,5.099999904632568,1492.7000427246094,255.0,128.0,,0.00957371846927091,-1.4660593183818742,-1.769281102645967e-05,True,251.0,False,8,4,4,,enpitsu,76561198039309853,25,165.91000366210938,4263.85986328125,17.049999237060547,-1141.6999816894531,-3206.9000244140625,4.000000059604645,-0.29999999329447746,1.5999999642372131,-1300.0,255.0,0.0,False,0.01692702540722593,-2.441796339633609,0.00011820745228996443,True,61.0,False,4,False,4,,games5425898691,bf81d8692db,19.0,523.010009765625,4682.97021484375,16.989999771118164,-8889.400024414062,5631.400146484375,4.799999892711639,-0.9000000357627869,0.7000000029802322,-2142.899932861328,255.0,33.0,,0.009550597586153762,2.5218925771813576,1.8120448335541953e-05,True,245.0,False,8,False,8,
86,6110,179,False,False,0,3374.587668336774,1190.75,2487.9599609375,383.6000061035156,8145.9002685546875,19926.400146484375,-100.20000457763672,-1206.3999938964844,1960.0999450683594,5540.9002685546875,0.0,0.20871047638947124,3.134204758675032,-2.6538043502568613,4616243458857636632,lilianbig1,9.0,1162.1400146484375,2361.219970703125,391.989990234375,8770.599975585938,9907.39990234375,610.8000183105469,-4712.5,1374.4999694824219,-2480.399932861328,128.0,19.0,,-0.8880162854790685,-0.010426311452869543,2.026632613194193,True,225.0,False,12,6,6,,b454705bf8b,SkyZololo,7.0,1166.75,4962.169921875,29.809999465942383,4720.0,-1486.6000366210938,-1890.7000732421875,2641.7999267578125,-4823.399963378906,-69.6999979019165,202.0,209.0,,0.041430933735118615,-1.095168921151757,-0.6657037319518094,True,55.86214199630163,True,8,6,4,,enpitsu,76561198039309853,25,-911.02001953125,4831.1298828125,17.049999237060547,5575.10009765625,4277.300109863281,3.4999999403953552,0.0,0.0,-2655.5999755859375,255.0,128.0,False,0.016669504283827345,0.596791805592532,3.0411413501525684e-05,True,4.0,False,4,False,6,,games5425898691,bf81d8692db,19.0,-279.6300048828125,4950.169921875,16.6299991607666,1050.0,1096.3999938964844,79.6999979019165,-5.600000023841858,-7.5,-1013.7999725341797,255.0,0.0,,0.009377333632216371,1.0349110319313979,0.0003528486769539199,True,140.0,False,10,False,10,
87,6136,180,False,False,0,2955.4408760372617,1951.3299560546875,4347.9501953125,97.66000366210938,6820.0,16110.799560546875,3588.9999389648438,-4833.299865722656,2365.399932861328,2653.9999389648438,0.0,0.3937894868962979,2.5620523826340698,-2.7187546451675813,b454705bf8b,SkyZololo,7.0,2032.449951171875,4684.35009765625,46.119998931884766,13118.900146484375,-3539.8001098632812,3351.9000244140625,19.500000476837158,64.49999809265137,-2508.300018310547,200.0,0.0,,0.011013102057907604,-0.42930965665519755,-0.00026417121550963244,True,1.0,False,10,4,6,,4616243458857636632,lilianbig1,9.0,1980.8599853515625,3286.340087890625,163.61000061035156,8770.599975585938,9907.39990234375,-5449.5001220703125,4361.099853515625,1620.7000732421875,-1433.0999755859375,128.0,128.0,,0.3232425106599798,0.43810352377110556,-0.4926169219058665,True,225.0,False,12,6,6,,enpitsu,76561198039309853,25,-234.27000427246094,5027.39013671875,17.049999237060547,-1223.7999725341797,-600.2000045776367,2.8999999165534973,0.0,-1.5000000596046448,-949.8999786376953,0.0,128.0,False,0.017006628874734125,0.17024990258173184,-0.0001244175965918865,True,4.0,False,4,False,6,,games5425898691,bf81d8692db,19.0,278.2300109863281,5070.18994140625,17.010000228881836,9820.10009765625,-841.9999694824219,2.0999999344348907,4.900000095367432,-0.09999999776482582,-806.6999816894531,255.0,128.0,,0.009523231648655053,-0.12695633362511938,5.9571587173200675e-05,True,140.0,False,10,False,10,
88,6185,182,False,False,0,4020.8637716635185,2921.179931640625,3876.47998046875,139.1199951171875,-4106.400146484375,211.00000381469727,3307.60009765625,1225.5999755859375,-1084.8999786376953,5078.299865722656,0.0,0.23941901664241194,-0.5379724191367089,-2.444304008266609,4616243458857636632,lilianbig1,9.0,3011.219970703125,3755.52001953125,71.54000091552734,1709.1999816894531,2312.899932861328,2807.60009765625,1012.6000213623047,-688.0999755859375,2479.499969482422,128.0,189.0,,-0.058532756574367885,1.1001741643241154,-0.004925757700326458,True,225.0,False,14,6,6,,b454705bf8b,SkyZololo,7.0,3422.639892578125,2792.070068359375,37.70000076293945,3047.6998901367188,-12866.800537109375,3267.39990234375,101.09999656677246,23.19999933242798,26.400001049041748,198.0,136.0,,0.01042626924047074,-1.3405115937355436,3.0755389716229177e-05,False,1.0,False,11,8,4,,enpitsu,76561198039309853,25,78.83000183105469,4943.39013671875,17.049999237060547,4501.099853515625,-3272.0999145507812,3.0000001192092896,0.09999999776482582,0.0,-2173.699951171875,255.0,0.0,False,0.01664444937812818,-0.5886576952899397,-4.522155191996493e-05,True,4.0,False,4,False,6,,games5425898691,bf81d8692db,19.0,2593.179931640625,4183.35009765625,175.8300018310547,17937.39990234375,-14248.299560546875,2056.999969482422,2585.8999633789062,1585.5999755859375,-804.4000244140625,255.0,128.0,,-0.2771842883541965,-0.9446873272035526,0.08894128598364576,True,64.2736860116323,True,11,False,12,
89,6188,182,False,False,1,9716.229469531501,-2923.5,-3794.010009765625,152.97999572753906,-4623.800048828125,27484.29931640625,55.79999923706055,2577.9000854492188,-1506.7999267578125,-5204.0997314453125,1.0,-0.2415329276671875,0.15001013765755594,-2.3519562412417216,bf81d8692db,games5425898691,19.0,-2878.199951171875,-3955.0,202.9600067138672,-14136.099853515625,11166.600341796875,1045.999984741211,-2770.10009765625,-950.9999847412109,-4655.299987792969,255.0,161.0,,-0.772619241171052,1.0865882378463672,0.16555741480748984,True,54.8376000312067,True,12,False,11,,76561198039309853,enpitsu,25.0,-116.2300033569336,-4910.52978515625,17.049999237060547,-4416.499938964844,4504.5001220703125,3.0000001192092896,0.09999999776482582,-0.0,-2300.5999755859375,255.0,0.0,False,-0.016659345805439568,0.7758958120718259,-6.759703113445295e-06,True,4.0,False,6,4,False,,SkyZololo,b454705bf8b,7,-3442.9599609375,-2706.169921875,59.9900016784668,-3053.699951171875,12894.300537109375,3197.7999877929688,-909.5999908447266,-213.50000381469727,26.500000953674316,195.0,123.0,,-0.04849165671481327,1.3384481711074872,0.00010494342527691073,False,1.0,False,9,4,12,,lilianbig1,4616243458857636632,9.0,-3027.409912109375,-3767.919921875,85.45999908447266,-2429.7000122070312,-1861.0000610351562,1900.5999755859375,65.59999942779541,-1412.8999328613281,-320.49999237060547,128.0,128.0,,0.005306861492924478,-1.0737113504241667,0.08930571729247952,True,225.0,False,6,6,14,
