,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect,opp_1_handbrake
81,4625,143,True,True,1,4836.9335468917825,403.54998779296875,328.20001220703125,416.6700134277344,-6142.8997802734375,24164.599609375,3996.099853515625,-1106.8000030517578,1270.4000091552734,-2970.7998657226562,1.0,0.17325327452724135,2.01567944865949,-0.6155526628233907,76561198118731872,Clay,6.0,504.5199890136719,145.25,260.2300109863281,-3808.0999755859375,17275.0,3552.2000122070312,1799.6000671386719,-1812.2999572753906,-1082.6000213623047,128.0,255.0,,1.071223108766999,0.6868820657405281,-0.6286341260755975,True,8,4,79.66580647550603,True,7,,76561198138118100,purp,7.0,1178.6400146484375,-460.05999755859375,17.0,345.6999969482422,13268.499755859375,3.3000001311302185,-0.0,0.9000000357627869,15.800000429153442,255.0,128.0,,-0.009574621792838672,1.5943634097311068,-8.23086988828633e-05,True,89.0,False,14,6,8,,games5425898691,bf81d8692db,19.0,2474.3798828125,2259.989990234375,22.200000762939453,9784.600219726562,20263.599853515625,-2389.7000122070312,-3256.099853515625,1778.9999389648438,-298.99999618530273,255.0,128.0,0.10636722751230727,2.0125154859746703,-0.0066814765414093084,False,False,10,0.0,False,14,,enpitsu,76561198039309853,25.0,257.9599914550781,222.38999938964844,50.970001220703125,5013.299865722656,22188.798828125,3393.9999389648438,607.7999877929688,-137.10000038146973,0.19999999552965164,0.0,0.0,,0.0013842793674809306,1.7929656115593233,-2.2156518494965542e-05,True,70.51676539964572,True,12,False,8,,
82,4947,145,False,False,0,5225.793904192632,-4.619999885559082,-9.210000038146973,93.41999816894531,-1210.199966430664,-1335.5999755859375,94.49999809265137,2906.400146484375,398.10001373291016,-473.80001068115234,0.0,-0.009327556060055902,0.12111671434098488,0.3512544739336534,bf81d8692db,games5425898691,19.0,-3.9100000858306885,-141.89999389648438,92.62000274658203,-247.29999542236328,-784.0000152587891,76.10000133514404,-4922.900085449219,174.40000534057617,2446.300048828125,128.0,197.0,,1.300984177671589,-0.46221230728548124,-1.9874493880040869,True,4,False,31.0,False,3,,76561198039309853,enpitsu,25.0,0.0,-5052.4501953125,17.049999237060547,0.0,2683.9999389648438,2.5999999046325684,-0.5999999865889549,0.0,0.0,255.0,128.0,,0.016517885932029172,1.5707729566138313,-2.5279878503283695e-07,True,116.0,False,False,False,False,,purp,76561198138118100,7.0,0.0,1666.3900146484375,17.010000228881836,0.0,-14100.0,1.899999976158142,0.7999999821186066,0.0,0.0,255.0,,0.00951389076875119,-1.5707884064815436,3.7693731894913176e-08,True,False,False,53.0,False,False,,Clay,76561198118731872,6.0,17.610000610351562,188.7899932861328,82.68000030517578,-98.00000190734863,-22831.59912109375,2755.0,5171.6998291015625,-20.59999942779541,0.09999999776482582,255.0,128.0,,0.18474239945283202,-1.5748747800080372,-3.300504830398987e-05,True,22.0,False,4,False,3,,
83,4957,146,False,False,0,5218.605056809204,-0.9700000286102295,-1.2799999713897705,93.13999938964844,347.2999954223633,205.49999237060547,0.0,-225.30000686645508,380.60001373291016,-531.1999893188477,0.0,0.2244211747248808,-0.0785171038093101,0.5815991322619048,bf81d8692db,games5425898691,19.0,-15.739999771118164,-224.91000366210938,118.62000274658203,-357.7000045776367,-2822.7999877929688,132.2000026702881,-5492.1002197265625,-285.79999923706055,66.90000057220459,255.0,149.0,,-0.7451829244958211,-1.246230422211166,2.9370194884699767,True,4,False,31.0,False,3,,76561198039309853,enpitsu,25.0,18.579999923706055,-4850.3798828125,17.049999237060547,224.40000534057617,6857.5,3.6000001430511475,-0.09999999776482582,3.1999999284744263,1347.7999877929688,128.0,128.0,,0.016619186367943586,1.4918805883726967,0.0003059135863179905,True,116.0,False,False,False,False,,purp,76561198138118100,7.0,-6.25,1114.22998046875,17.010000228881836,-1111.500015258789,-14261.600341796875,0.3999999910593033,0.0,-5.0,-1073.7000274658203,255.0,128.0,0.00956553212821028,-1.6783491246467281,-0.00014815512919185325,True,False,False,46.72070547073118,True,False,,Clay,76561198118731872,6.0,38.91999816894531,174.05999755859375,122.0199966430664,557.0999908447266,593.1999969482422,-166.49999618530273,5132.8997802734375,-1530.8999633789062,1248.6000061035156,255.0,128.0,,0.6966973765556687,1.084589892678446,2.8410488839250654,True,22.0,False,4,False,3,,
84,4968,146,False,False,0,5213.092097693178,12.65999984741211,6.710000038146973,93.13999938964844,342.59998321533203,201.00000381469727,0.0,-220.30000686645508,375.49999237060547,-531.1999893188477,0.0,0.35219013123177656,-0.32117132212295174,0.4620792172975647,bf81d8692db,games5425898691,19.0,-29.780000686645508,-345.04998779296875,75.12000274658203,-314.0999984741211,-2761.300048828125,-2247.5,-2399.499969482422,211.5999984741211,-276.299991607666,255.0,85.0,,-0.6671594585592373,1.4788733714636797,0.10290555391112206,True,4,False,31.0,False,4,,76561198039309853,enpitsu,25.0,3.6500000953674316,-4675.669921875,17.049999237060547,-81.80000305175781,581.3000106811523,2.5999999046325684,-1.0000000149011612,0.29999999329447746,17.000000476837158,0.0,255.0,,0.017269923049503366,1.7299140924289005,-3.9113471345423585e-05,True,116.0,False,False,False,False,,purp,76561198138118100,7.0,-36.130001068115234,571.530029296875,17.010000228881836,1451.7999267578125,-17399.300537109375,-0.3999999910593033,-0.19999999552965164,1.5999999642372131,436.3999938964844,255.0,128.0,0.009604465285011647,-1.4497570905813995,-0.00019766067365635024,True,False,False,19.0,False,False,,Clay,76561198118731872,6.0,63.63999938964844,203.83999633789062,104.37000274658203,571.5999984741211,753.0999755859375,-1269.3000030517578,2968.2000732421875,-772.0999908447266,713.1999969482422,255.0,141.0,,-1.2758155179774724,-2.6974412810652337,0.8590772571198634,True,22.0,False,4,False,4,,
85,4972,146,False,False,1,5187.447593628247,-0.11999999731779099,30.540000915527344,93.30000305175781,8432.7001953125,16091.199951171875,680.5999755859375,-3386.099853515625,802.6000213623047,-4887.60009765625,1.0,-0.4157006138033485,0.5240706141073632,0.5028575753405284,76561198118731872,Clay,6.0,-110.43000030517578,-42.630001068115234,107.25,-6562.39990234375,16340.0,1697.7000427246094,677.3000335693359,227.39999771118164,-5453.3001708984375,255.0,128.0,,1.2387719426829227,-2.942340150537241,1.5802189346472717,True,4,False,22.0,False,4,,76561198138118100,purp,7.0,-2.7100000381469727,-290.8599853515625,47.689998626708984,-2168.300018310547,13383.00048828125,3018.2000732421875,2053.9999389648438,-517.7999877929688,4778.299865722656,133.0,164.0,,0.080118140608547,1.1397177944773855,-0.05431906130677619,True,11.0,False,4,False,False,,games5425898691,bf81d8692db,19.0,35.0099983215332,388.6600036621094,29.899999618530273,337.7000045776367,2028.3999633789062,-2676.0000610351562,2898.5000610351562,580.8000183105469,-227.39999771118164,255.0,128.0,0.324261155086983,-1.4548702628717358,0.07402201181202284,True,False,4,31.0,False,4,,enpitsu,76561198039309853,25.0,-8.800000190734863,4692.009765625,17.049999237060547,-690.8999633789062,2020.3999328613281,2.5,-1.0999999940395355,-0.0,-1120.8000183105469,0.0,128.0,,-0.016995432757497583,-1.6636514928544983,-0.00019570492275979083,True,116.0,False,False,False,False,,
86,4977,146,False,False,0,5440.18819187473,-134.3699951171875,-246.61000061035156,104.37999725341797,-15532.5,1368.2000732421875,5110.400085449219,3404.8001098632812,-2719.1000366210938,4124.700012207031,0.0,0.660079105728238,-0.7707884834626212,1.0953541726839096,bf81d8692db,games5425898691,19.0,-34.470001220703125,-393.6199951171875,40.54999923706055,328.49998474121094,-101.00000381469727,2318.800048828125,-1641.4999389648438,-1976.300048828125,1533.8999938964844,255.0,93.0,,0.16908501127961925,1.440972710152078,-0.08598274540999255,True,5,False,31.0,False,4,,76561198039309853,enpitsu,25.0,15.220000267028809,-4748.2099609375,17.049999237060547,-82.29999542236328,-4235.7000732421875,2.5999999046325684,0.0,-0.3999999910593033,-149.89999771118164,128.0,128.0,,0.01695997484778246,1.5259562281770847,0.00013094029999480403,True,116.0,False,False,False,False,,purp,76561198138118100,7.0,69.73999786376953,41.02000045776367,86.88999938964844,5435.0,-17175.30029296875,1988.800048828125,3365.7000732421875,4308.0999755859375,-601.6999816894531,128.0,128.0,0.4626816405309126,-0.7257805494150356,-0.18475887963594398,True,False,3,11.0,False,4,,Clay,76561198118731872,6.0,219.5399932861328,-229.5500030517578,126.88999938964844,6532.2998046875,-16316.300048828125,711.9000244140625,-477.2999954223633,-88.00000190734863,-2568.5000610351562,255.0,128.0,,-1.1640436026471017,2.1612516734512806,1.7341105986040468,True,22.0,False,4,False,4,,
87,5130,152,False,False,0,5783.433043739097,-3756.18994140625,113.33000183105469,108.2699966430664,-1203.0000305175781,17973.399658203125,4892.099914550781,4244.2999267578125,4234.599914550781,-230.10000228881836,0.0,-0.4358497613419774,-3.027397156664342,0.3452226626671955,76561198039309853,enpitsu,25.0,-3738.090087890625,-36.09000015258789,15.489999771118164,-5522.2998046875,12798.199462890625,-240.9000015258789,-780.0,935.2999877929688,-3627.6998901367188,128.0,0.0,,0.027673113064949944,1.9369858378940272,0.0516255722048096,True,False,False,215.0,False,False,,bf81d8692db,games5425898691,19.0,-3021.919921875,2392.489990234375,16.989999771118164,20405.2001953125,10463.399658203125,3.8999998569488525,0.3999999910593033,0.09999999776482582,-1961.0000610351562,255.0,0.0,,0.009613155698286796,0.39722541487322865,-5.1780314000196e-05,True,170.0,False,8,False,8,,purp,76561198138118100,7.0,1569.9599609375,3504.280029296875,17.010000228881836,4903.900146484375,15345.2001953125,2.3000000417232513,-0.29999999329447746,-1.2999999523162842,1896.7999267578125,255.0,255.0,0.00959447600538845,1.3117177033388667,0.00011965220574245252,True,False,6,0.0,False,6,,Clay,76561198118731872,6.0,-2951.800048828125,1136.9100341796875,94.38999938964844,-473.1999969482422,22300.0,2541.7999267578125,-5359.5001220703125,1202.300033569336,-282.1999931335449,255.0,128.0,,0.6174500687957701,1.6401904486679795,0.13953976452840794,False,0.0,False,8,False,7,,
88,5175,154,False,False,0,3726.219105007705,-3885.7900390625,2916.070068359375,130.99000549316406,-5877.9998779296875,25791.39892578125,4955.299987792969,-223.79999160766602,5716.300048828125,968.7999725341797,0.0,-0.091367965835717,-1.018674808987074,-2.9376877117185476,76561198039309853,enpitsu,25.0,-3788.909912109375,2721.909912109375,51.9900016784668,-3308.800048828125,22497.900390625,3448.699951171875,-615.2000045776367,-98.00000190734863,86.40000343322754,255.0,255.0,,0.03495046931283516,1.7315020497626665,-9.422298456674232e-05,True,2,False,118.0,False,1,,bf81d8692db,games5425898691,19.0,-120.7699966430664,1286.6400146484375,16.989999771118164,18696.400146484375,270.10000228881836,4.600000083446503,-1.8000000715255737,0.09999999776482582,846.9999694824219,255.0,144.0,,0.009573092036227167,0.06467915548210842,-9.512594396414397e-05,True,201.0,False,8,False,8,,purp,76561198138118100,7.0,213.82000732421875,5048.3798828125,17.010000228881836,-13622.2998046875,2062.100067138672,2.3000000417232513,0.5999999865889549,0.0,2175.0999450683594,196.0,255.0,0.009587151247794391,3.0546270243104465,5.265429429608028e-05,True,False,6,0.0,False,6,,Clay,76561198118731872,6.0,-2800.469970703125,4535.2099609375,17.0,7577.0001220703125,13735.30029296875,3.1999999284744263,-1.2999999523162842,-0.5999999865889549,87.10000038146973,0.0,147.0,,0.009892371347733726,1.050914401013132,0.00017953679590742793,True,255.0,False,8,False,8,,
89,5190,154,False,False,0,3062.4409021709275,-3790.25,4139.06982421875,318.80999755859375,11904.3994140625,13425.0,1167.9000091552734,-622.7000045776367,-142.39999771118164,5965.8001708984375,0.0,0.7147993227663964,0.7892953047783298,1.6786540386955344,76561198039309853,enpitsu,25.0,-3892.989990234375,3978.389892578125,182.77999877929688,4643.500061035156,15410.0,7034.2999267578125,-5084.4000244140625,-1562.7999877929688,1398.3999633789062,255.0,0.0,,-0.7036176275626748,-0.9739699144219013,2.8575057763128657,True,2,False,118.0,False,2,,bf81d8692db,games5425898691,19.0,887.9400024414062,1578.8499755859375,16.989999771118164,13232.19970703125,11786.700439453125,4.799999892711639,-0.5000000074505806,-0.19999999552965164,1964.4000244140625,255.0,255.0,,0.009579035746867444,0.7980858170828694,4.031347544927277e-05,True,201.0,False,8,False,8,,purp,76561198138118100,7.0,-195.0500030517578,5002.02978515625,17.010000228881836,966.9000244140625,-182.99999237060547,2.3000000417232513,0.3999999910593033,1.0999999940395355,775.1000213623047,0.0,12.0,0.009778572038707885,-3.0127213649409548,0.00018226244983178658,True,False,6,0.0,False,6,,Clay,76561198118731872,6.0,-2607.1298828125,5076.35986328125,86.19000244140625,2821.400146484375,4462.799987792969,6505.4998779296875,5213.599853515625,1140.2999877929688,-1329.6000671386719,255.0,0.0,,-0.9789784911484549,1.0617750050290395,0.46942622434009945,True,255.0,False,8,False,8,,
90,5214,155,False,False,1,10281.84259387943,2687.97998046875,-4984.47998046875,197.32000732421875,-5555.8001708984375,7353.900146484375,4187.0001220703125,145.0,-3122.9000854492188,5121.099853515625,1.0,-1.0166688020927048,-0.07472820885992708,1.9835766890695816,76561198118731872,Clay,6.0,2627.969970703125,-5070.93017578125,82.4800033569336,2287.2000122070312,1431.300048828125,-1669.2999267578125,1334.4999694824219,-1744.7000122070312,-74.49999809265137,255.0,128.0,,0.28510215235209024,-0.27712575314806914,0.9190339040248733,True,8,False,255.0,False,8,,76561198138118100,purp,7.0,-11.569999694824219,-5083.52978515625,17.010000228881836,2331.999969482422,987.5,2.0000000298023224,-0.5999999865889549,0.29999999329447746,0.0,255.0,128.0,,-0.009409855399151248,2.740888480980584,4.474933237139737e-05,True,0.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,-1318.7900390625,-2755.050048828125,16.989999771118164,4028.599853515625,-12255.400390625,4.799999892711639,-0.0,-0.0,2135.5999755859375,128.0,255.0,-0.00965599184983709,-1.9477459076520418,3.2067928180782725e-05,True,False,8,201.0,False,8,,enpitsu,76561198039309853,25.0,3378.929931640625,-4660.919921875,691.3300170898438,-7945.30029296875,-7945.0,-1709.1000366210938,1648.6000061035156,-1648.9999389648438,0.0,255.0,0.0,,-0.17156496318416126,-0.8023609042195639,1.5736711037499531,True,118.0,False,2,False,2,,
91,5253,156,False,False,1,9131.621696776881,1910.8800048828125,-3935.050048828125,150.88999938964844,-5876.500244140625,16740.10009765625,3444.5999145507812,4785.299987792969,-380.40000915527344,3599.2999267578125,1.0,-0.747081314237045,2.560425332563065,-2.424212818852364,76561198118731872,Clay,6.0,1942.9599609375,-4101.009765625,16.989999771118164,-4982.9998779296875,16253.900146484375,2.199999988079071,0.5000000074505806,-2.0999999344348907,370.60001373291016,255.0,128.0,,-0.009594680292784553,1.2655208814260017,0.00010197902049803736,True,8,False,165.9734019951154,True,8,,76561198138118100,purp,7.0,981.9299926757812,-4353.33984375,17.010000228881836,9263.400268554688,8313.400268554688,2.0999999344348907,-0.0,-0.0,24.30000066757202,255.0,128.0,,-0.009563064378553095,2.4082531794617585,2.9260224479923637e-06,True,0.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,-81.97000122070312,-2403.590087890625,16.989999771118164,1581.9999694824219,13098.199462890625,4.4999998807907104,-0.0,1.0000000149011612,248.09999465942383,255.0,128.0,-0.009560880696881768,1.6617712774554019,-0.00019080798989699844,True,False,8,201.0,False,8,,enpitsu,76561198039309853,25.0,2171.77001953125,-4085.419921875,49.060001373291016,-12628.199462890625,15354.300537109375,3519.7000122070312,-423.8999938964844,-301.70000076293945,-469.3000030517578,255.0,0.0,,-0.02983755360907571,0.9423743549969356,0.0010803539485942657,True,32.61648147080533,True,4,False,3,,
92,5281,157,False,False,1,7396.87996963355,1351.68994140625,-2242.830078125,172.2899932861328,4907.099914550781,17616.800537109375,895.2999877929688,4612.699890136719,-2072.899932861328,3228.800048828125,1.0,-0.7532825857852116,2.765264996397199,-2.580113311659048,76561198118731872,Clay,6.0,1211.2900390625,-2411.219970703125,78.88999938964844,777.0999908447266,17057.80029296875,3360.4998779296875,-91.19999885559082,2150.5999755859375,-2983.699951171875,255.0,0.0,,-0.006963690663573186,1.5175609539325272,0.01622834100169351,True,10,False,147.0,False,9,,76561198138118100,purp,7.0,1222.800048828125,-3081.530029296875,17.010000228881836,-3330.5999755859375,13466.800537109375,2.0000000298023224,-0.0,0.19999999552965164,3.3000001311302185,249.0,128.0,,-0.009581358436749888,1.3277911013963495,-3.679337640737533e-05,True,0.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,-183.0500030517578,-917.9299926757812,16.989999771118164,-7025.5999755859375,14324.3994140625,2.199999988079071,-0.9000000357627869,1.8000000715255737,363.10001373291016,255.0,179.0,-0.009595544506499312,1.0976687879302605,-0.00011960798746194588,True,False,8,213.48978075160775,True,8,,enpitsu,76561198039309853,25.0,1187.8599853515625,-1848.780029296875,55.0,-8756.900024414062,21129.599609375,-2418.9999389648438,-939.7000122070312,428.49998474121094,-1435.0,255.0,0.0,,0.062141708492850466,1.0674945769979123,-0.5752494963209952,True,34.0,False,4,False,4,,
93,5313,159,False,False,0,4902.751284126132,-1881.6099853515625,337.3399963378906,114.54000091552734,-4296.000061035156,4649.200134277344,6653.800048828125,5358.699951171875,2191.699981689453,-1574.7000122070312,0.0,-0.5049604920951307,2.612753939654411,2.21273952325747,76561198039309853,enpitsu,25.0,-1810.8499755859375,214.1199951171875,17.049999237060547,-11967.5,1828.699951171875,3.3000001311302185,-0.09999999776482582,-1.1999999731779099,-1895.5999755859375,128.0,128.0,False,0.017239164255913906,2.9258973216650617,-5.1937503873328135e-06,True,4,False,34.0,False,4,,bf81d8692db,games5425898691,19.0,951.2100219726562,-834.97998046875,16.989999771118164,3376.400146484375,-18811.199951171875,4.4999998807907104,0.0,-0.7999999821186066,-204.50000762939453,255.0,128.0,,0.00960981170268931,-1.4099761274186167,4.7251079897368695e-05,True,181.0,False,8,False,8,,purp,76561198138118100,7.0,-1512.300048828125,1446.3900146484375,117.83999633789062,-10675.999755859375,-14877.7001953125,-148.80000114440918,1789.1000366210938,-5112.799987792969,-952.5,243.0,31.0,0.967177471129453,-0.9869635381450718,1.950129442782534,True,False,7,0.0,False,8,,Clay,76561198118731872,6.0,-1212.47998046875,377.04998779296875,23.520000457763672,-2347.5,-17213.900146484375,-993.4999847412109,-1917.2000122070312,-4593.900146484375,-2227.7999877929688,255.0,0.0,,0.02212506492811563,-1.867292039785274,-0.29008501003217957,True,147.0,False,10,False,10,,
94,5363,160,False,False,0,4341.091380405876,-2635.860107421875,1162.8199462890625,236.77999877929688,7856.199951171875,15236.800537109375,4139.700012207031,5665.5999755859375,-1971.4999389648438,114.79999542236328,0.0,0.6050887151982488,-3.0683884503163488,-2.8557759196895667,76561198039309853,enpitsu,25.0,-2763.760009765625,963.5399780273438,130.9499969482422,3399.2999267578125,15623.800048828125,3586.4999389648438,-4475.400085449219,-455.8000183105469,834.1000366210938,255.0,255.0,False,0.09336044965406473,0.9621817038089755,-0.03299025642589743,True,6,False,0.0,False,5,,bf81d8692db,games5425898691,19.0,-1417.1800537109375,-1693.56005859375,16.989999771118164,-14358.699951171875,17531.800537109375,4.600000083446503,-2.3999999463558197,3.1999999284744263,-918.1999969482422,255.0,128.0,,0.009600358356895706,2.2007931404614145,3.8922251361591105e-05,True,98.0,False,8,False,8,,purp,76561198138118100,7.0,-4007.6201171875,612.1500244140625,85.20999908447266,-4994.100036621094,17310.10009765625,4933.900146484375,-1763.5000610351562,2725.0,-1088.0999755859375,255.0,0.0,-0.25037872439610565,1.8231008955931294,0.7385676546040616,True,False,8,,False,8,,Clay,76561198118731872,6.0,-2500.050048828125,980.6799926757812,80.75,-8327.19970703125,15380.899658203125,3182.60009765625,-2662.39990234375,-4039.5999145507812,2615.7000732421875,255.0,219.0,,0.16034853116803507,2.0949555063092116,-0.019461393670446903,True,82.0,False,12,False,11,,
95,5436,163,True,True,0,421.91861040225035,-754.0700073242188,4742.669921875,102.72000122070312,21839.7998046875,13653.199462890625,4663.900146484375,-1596.7999267578125,-5756.9000244140625,-554.3000030517578,0.0,0.47083385048627086,2.8471687899410867,-2.2706048790073727,76561198039309853,enpitsu,25.0,-904.6400146484375,4706.43017578125,59.5099983215332,18026.8994140625,14278.599853515625,-389.1999816894531,-2384.7000122070312,4876.300048828125,885.8000183105469,255.0,255.0,False,0.6474120401703511,0.0685897187875657,-0.11857136468505146,True,6,False,0.0,False,7,,bf81d8692db,games5425898691,19.0,-799.469970703125,4172.68017578125,77.25,6000.0,22122.7001953125,-1892.7999877929688,-151.09999656677246,230.59999465942383,-312.1999931335449,255.0,128.0,,-0.19801036604153036,0.8086443853373686,0.15254183509211292,True,5.91515708226029,True,10,False,8,,purp,76561198138118100,7.0,-1246.2900390625,4498.02001953125,17.15999984741211,17265.899658203125,911.3999938964844,-5.600000023841858,59.89999771118164,-11.200000047683716,-1128.7000274658203,255.0,128.0,0.010421981506327577,-0.09397479479439048,-0.007959432809168165,True,False,8,0.0,False,8,,Clay,76561198118731872,6.0,-1263.6700439453125,4416.97998046875,16.920000076293945,15790.6005859375,1119.1000366210938,1.0999999940395355,-66.5999984741211,23.69999885559082,-2073.300018310547,255.0,128.0,,0.008009020993425011,-0.06023959677786714,0.006251644126297792,True,0.0,False,12,False,12,,
96,5699,164,False,False,1,5136.277688506168,-88.0,98.86000061035156,104.33000183105469,-18827.19970703125,11466.500244140625,4567.60009765625,5416.300048828125,505.09998321533203,2531.3999938964844,1.0,0.01832396213706435,0.48562793117678255,-0.024047140871135207,76561198118731872,Clay,6.0,-29.579999923706055,-45.060001373291016,114.37999725341797,-11171.800537109375,16499.89990234375,-107.29999542236328,-5499.2999267578125,70.70000171661377,-46.10000133514404,255.0,51.0,,0.429958716917497,-1.0088596273481594,-2.873160022560745,True,4,False,0.0,False,3,,76561198138118100,purp,7.0,-28.760000228881836,-1417.8599853515625,17.010000228881836,-2272.4000549316406,13914.49951171875,2.0999999344348907,-0.09999999776482582,0.7000000029802322,13.999999761581421,255.0,128.0,,-0.009583580040897734,1.4067629423893429,-8.490772158985562e-05,True,51.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,-65.11000061035156,309.8500061035156,88.45999908447266,2443.9999389648438,-22557.39990234375,2548.6000061035156,4850.0,-2586.099853515625,196.49999618530273,128.0,91.0,-0.5947888345902175,-1.8091385151496466,0.5075151938744562,True,False,3,0.0,False,4,,enpitsu,76561198039309853,25.0,0.25,3712.02001953125,17.049999237060547,876.5000152587891,-9728.300170898438,3.0000001192092896,-0.09999999776482582,4.600000083446503,-309.20000076293945,255.0,128.0,False,-0.016649696790238453,-1.671043710229107,-8.150692350656647e-05,True,116.0,False,False,False,False,,
97,5700,164,False,False,0,5344.105762502152,116.41999816894531,-107.33000183105469,112.83000183105469,20342.5,12740.799560546875,6015.9002685546875,2943.800048828125,1536.0000610351562,-4997.39990234375,0.0,0.03617942300443663,-0.6034953696832567,-0.013256806400819401,bf81d8692db,games5425898691,19.0,65.11000061035156,-309.8500061035156,88.45999908447266,-2443.9999389648438,22557.39990234375,2548.6000061035156,-4850.0,2586.099853515625,196.49999618530273,128.0,91.0,,0.5947888345902175,1.8091385151496466,0.5075151938744562,True,4,False,0.0,False,3,,76561198039309853,enpitsu,25.0,-3.0899999141693115,-3629.080078125,17.049999237060547,10.399999618530273,10137.899780273438,3.0000001192092896,-0.19999999552965164,6.299999952316284,-1513.0000305175781,255.0,128.0,False,0.016684799119895767,1.5627010760684883,-0.00026596812181981297,True,116.0,False,False,False,False,,purp,76561198138118100,7.0,47.86000061035156,1301.9599609375,17.010000228881836,2302.2999572753906,-13910.699462890625,2.0999999344348907,0.09999999776482582,-0.7000000029802322,3.4999999403953552,255.0,128.0,0.009590580542235248,-1.4061829266306862,-7.389763067529855e-05,True,False,False,51.0,False,False,,Clay,76561198118731872,6.0,29.579999923706055,45.060001373291016,114.37999725341797,11171.800537109375,-16499.89990234375,-107.29999542236328,5499.2999267578125,-70.70000171661377,-46.10000133514404,255.0,51.0,,-0.429958716917497,1.0088596273481594,-2.873160022560745,True,0.0,False,4,False,3,,
98,5701,164,False,False,1,5168.952010086162,-187.11000061035156,85.80000305175781,130.42999267578125,-25860.50048828125,4713.999938964844,4235.10009765625,3583.2998657226562,-1020.8000183105469,4702.900085449219,1.0,-0.05161425407661801,0.5638394908235411,-0.08488570178912415,76561198118731872,Clay,6.0,-104.0199966430664,21.020000457763672,111.3499984741211,-7397.0001220703125,4123.599853515625,-231.39999389648438,-4494.700012207031,-1152.699966430664,2952.60009765625,255.0,128.0,,0.8755669806767906,-0.6156371405529797,-1.9345567059419466,True,4,False,0.0,False,3,,76561198138118100,purp,7.0,-47.86000061035156,-1301.9599609375,17.010000228881836,-2302.2999572753906,13910.699462890625,2.0999999344348907,-0.09999999776482582,0.7000000029802322,3.4999999403953552,255.0,128.0,,-0.009590580542235248,1.4061829266306862,-7.389763067529855e-05,True,51.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,-48.40999984741211,176.9199981689453,100.73999786376953,1549.4999694824219,-14694.89990234375,229.89999771118164,4944.700012207031,-2164.9000549316406,-1054.800033569336,128.0,77.0,-1.0383410428560564,-2.394477589969265,1.2490074186271274,True,False,3,0.0,False,4,,enpitsu,76561198039309853,25.0,3.0899999141693115,3629.080078125,17.049999237060547,-10.399999618530273,-10137.899780273438,3.0000001192092896,0.19999999552965164,-6.299999952316284,-1513.0000305175781,255.0,128.0,False,-0.016684799119895767,-1.5627010760684883,-0.00026596812181981297,True,116.0,False,False,False,False,,
