,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_ball_cam,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_jump_active,opp_2_boost_collect,opp_2_handbrake
68,4372,153.0,False,False,1,5292.116425780292,-1701.6800537109375,529.2999877929688,205.41000366210938,-6088.800048828125,9135.800170898438,13484.49951171875,5471.300048828125,737.6000213623047,2349.499969482422,1.0,0.5464263665217657,0.5025898001378825,1.417788870015825,76561198039309853,enpitsu,24.0,-1654.199951171875,420.94000244140625,116.26000213623047,1399.1000366210938,5283.699951171875,-102.70000457763672,-5309.89990234375,-1003.4999847412109,1023.6000061035156,255.0,255.0,False,-0.9254760987536387,2.7609888646151166,-1.3603349119912536,True,62.0,False,54,47,False,,bf81d8692db,games5425898691,22.0,1053.3900146484375,1966.0699462890625,16.989999771118164,-6544.5001220703125,-20385.10009765625,2.199999988079071,0.09999999776482582,0.5000000074505806,-123.10000419616699,255.0,128.0,,-0.009594908275025817,-1.2464144962971877,9.987393494520337e-05,62,182.90413768060745,True,56,False,True,,bizzzard-du-67,76561198041307778,5,-1729.4599609375,736.719970703125,71.80999755859375,6170.999755859375,-22080.80078125,1831.1000061035156,1052.3999786376953,5374.89990234375,502.59998321533203,255.0,255.0,False,-0.17064520724474483,-1.6017309962648951,-0.5776670557254029,True,125.0,False,22,False,19,,Rocco_1004,1722548193899721132,6.0,-1207.72998046875,4546.22021484375,17.0,918.4999847412109,-5189.1998291015625,3.400000035762787,-0.0,-0.19999999552965164,-2193.6000061035156,255.0,0.0,-0.00949096875006253,-1.7863780841383916,-5.500847527715233e-05,True,31.0,False,20,52,72,,
69,4479,157.0,False,False,0,10181.188614418978,3900.2099609375,-3840.699951171875,443.2900085449219,-10568.00048828125,6371.5997314453125,-8328.099975585938,-2761.7999267578125,-2888.599853515625,4475.199890136719,0.0,0.9703126329077489,-1.0006306968694547,2.414649287258609,1722548193899721132,Rocco_1004,6.0,3996.110107421875,-3974.719970703125,428.739990234375,6016.5997314453125,11726.700439453125,4949.599914550781,-1775.8000183105469,159.3000030517578,1443.2000732421875,255.0,254.0,,-0.37416662393135713,1.1363443447278876,-1.5843083204963402,True,30.0,False,72,52,20,,76561198041307778,bizzzard-du-67,4.0,140.52000427246094,-779.6199951171875,91.30999755859375,-6972.39990234375,-16470.400390625,-1673.8999938964844,1391.3999938964844,-1653.2000732421875,-582.0999908447266,255.0,128.0,False,-0.38640188496852557,-1.723523158651156,-0.5841144137859839,24,136.0,False,22,False,True,,enpitsu,76561198039309853,24,3490.2099609375,12.779999732971191,17.030000686645508,6329.5001220703125,-4008.0999755859375,5.099999904632568,0.0,-0.5000000074505806,-2270.0,128.0,128.0,False,0.016860542203276287,-1.3204951739895892,8.344385233501064e-05,True,255.0,False,54,False,48,,games5425898691,bf81d8692db,22.0,3849.800048828125,-1204.050048828125,18.770000457763672,1816.9000244140625,12367.39990234375,108.10000419616699,-241.49999618530273,-516.3999938964844,2319.600067138672,255.0,255.0,0.0062157533030277,1.4803759759161519,-0.07102468994202141,True,138.0,False,False,56,62,,
70,4537,159.0,False,False,0,8444.177258276044,2085.719970703125,-2760.219970703125,223.8000030517578,-19143.299560546875,-12714.89990234375,9393.400268554688,5882.80029296875,485.09998321533203,-1075.5000305175781,0.0,0.9583636265086545,0.6734531413633373,-2.3686780463363375,1722548193899721132,Rocco_1004,6.0,2211.360107421875,-2822.169921875,163.8000030517578,-16857.80029296875,5684.0997314453125,2057.5999450683594,-4047.3001098632812,-3184.5999145507812,-1930.5000305175781,255.0,150.0,False,0.7508751851147417,2.5106568405604732,0.03628141170213464,True,0.0,False,74,53,20,,76561198041307778,bizzzard-du-67,4.0,67.43000030517578,-4366.14990234375,18.329999923706055,5866.7999267578125,-14477.19970703125,3.4999999403953552,0.0,0.3999999910593033,1962.1000671386719,128.0,255.0,False,0.017115123302769663,-1.1204553351607545,4.590018943852342e-05,24,227.0,False,22,False,True,,enpitsu,76561198039309853,24,2189.77001953125,-1040.2900390625,17.030000686645508,-13574.200439453125,-3309.7000122070312,5.0,0.5999999865889549,0.0,-0.29999999329447746,255.0,128.0,False,0.01673528163835755,-2.902493684599158,4.8736657341188374e-05,True,241.0,False,54,False,48,,games5425898691,bf81d8692db,22.0,2092.830078125,-2563.68994140625,191.92999267578125,-4009.1000366210938,-18753.299560546875,555.8000183105469,3681.4999389648438,3147.0001220703125,2606.199951171875,255.0,201.0,0.18035752350341994,-1.8083590914521395,-0.4517635431636699,True,26.302924612517003,True,False,57,64,,
71,4628,162.0,False,False,1,3291.511028809625,2664.280029296875,2363.81005859375,306.1199951171875,22055.2001953125,24434.69970703125,-4625.899963378906,-1986.6000366210938,1264.4999694824219,-3603.699951171875,1.0,-0.5886427442218576,-1.6574044921364295,-1.9920323218261897,76561198039309853,enpitsu,24.0,2569.06005859375,2173.909912109375,282.989990234375,17681.099853515625,14618.499755859375,1636.300048828125,-3997.7999877929688,3767.9998779296875,-261.9000053405762,255.0,128.0,False,-0.12503871720367563,2.332601865727082,-0.04933756410770948,True,169.0,False,56,49,False,,bf81d8692db,games5425898691,22.0,1923.56005859375,3982.1201171875,17.0,6910.8001708984375,-11718.1005859375,3.6000001430511475,0.19999999552965164,-0.0,-2232.2000122070312,255.0,0.0,,-0.009557670020445067,-2.035782038199133,-3.421613062736884e-05,64,0.0,False,58,False,False,,bizzzard-du-67,76561198041307778,5,2332.39990234375,3286.18994140625,31.649999618530273,19938.00048828125,1666.7999267578125,-2231.4999389648438,-3120.5999755859375,1807.2999572753906,-1778.800048828125,255.0,255.0,False,0.11327146678239203,2.785355760083764,0.23919924457132644,True,190.0,False,26,False,24,,Rocco_1004,1722548193899721132,6.0,3182.39990234375,4049.02001953125,18.1299991607666,21851.201171875,-7070.4998779296875,-1236.6999816894531,1038.7999725341797,1791.1000061035156,342.20001220703125,255.0,0.0,0.03800881753830007,-2.804991661948091,-0.012122685307076882,True,236.11483871295889,True,20,56,76,,False
72,4714,165.0,False,False,0,10061.67412768818,-1837.9000244140625,-4877.490234375,1587.0899658203125,-10345.50048828125,16217.80029296875,4796.099853515625,-1679.7999572753906,-3861.099853515625,-4274.200134277344,0.0,0.7813759085330623,2.5729344341453553,-0.4559475293747113,76561198041307778,bizzzard-du-67,5.0,-1692.5699462890625,-5011.56005859375,1445.550048828125,-5227.5,10136.799926757812,9024.000244140625,-1040.6999969482422,-3473.5000610351562,4048.599853515625,255.0,0.0,,-0.8420589854040278,-3.0330281681658553,1.5273162638304774,True,190.0,False,28,25,False,,1722548193899721132,Rocco_1004,6.0,-1707.1199951171875,-3710.610107421875,407.6499938964844,7972.0001220703125,-12629.100341796875,4825.199890136719,-1062.5,-274.89999771118164,522.2000122070312,,128.0,,-1.124878637323109,0.16327802541257025,-0.953152021544437,78,190.13574180551748,True,56,22,True,,enpitsu,76561198039309853,24,-2625.340087890625,-3323.2099609375,17.049999237060547,6389.0997314453125,1822.7999877929688,2.5999999046325684,-0.09999999776482582,-3.6000001430511475,-110.20000457763672,255.0,128.0,,0.0170849393174819,0.261383073946353,0.00012900804901417137,True,136.0,False,56,False,50,,games5425898691,bf81d8692db,22.0,-3240.489990234375,1007.6699829101562,17.010000228881836,13433.399658203125,7504.0997314453125,2.3000000417232513,0.0,0.0,-2045.0999450683594,255.0,0.0,0.00959474193541236,0.4409978038347985,-1.1114646215524438e-05,True,255.0,False,False,60,66,,
73,4803,168.0,False,False,1,5354.051353458665,3399.669921875,407.3999938964844,112.69000244140625,-4677.699890136719,19056.99951171875,3161.400146484375,4786.199951171875,-1891.6999816894531,3084.4000244140625,1.0,-1.1007892316899703,-2.3982264780879463,-0.4247583261227874,bf81d8692db,games5425898691,22.0,3406.43994140625,254.3300018310547,13.479999542236328,1274.8999786376953,8189.2999267578125,-748.7000274658203,-704.8000335693359,-1701.6999816894531,2030.5000305175781,255.0,128.0,,-0.0378976440109904,1.6829967131348351,-0.05412080128861231,True,232.84910972913107,True,66,60,False,,76561198039309853,enpitsu,24.0,2687.85009765625,2.559999942779541,17.049999237060547,-413.3000183105469,-13097.39990234375,3.1999999284744263,-0.0,-0.0,-2301.6000366210938,255.0,0.0,,-0.016735075532135317,-1.4753551278468187,-4.90378916380737e-06,56,157.0,False,50,False,True,,bizzzard-du-67,76561198041307778,5,3117.219970703125,2374.449951171875,18.34000015258789,8836.900024414062,380.6999969482422,2.5999999046325684,-1.5999999642372131,2.7000001072883606,2168.0999755859375,255.0,255.0,,-0.016815068615112914,3.093888918394862,0.0002338641585034614,True,190.0,False,28,False,26,,Rocco_1004,1722548193899721132,5.0,241.1300048828125,4725.89990234375,155.0399932861328,-1420.0,-2504.7999572753906,-7333.800048828125,-1286.199951171875,-350.60001373291016,-1103.1999969482422,255.0,128.0,0.2084689869078955,-2.4378101139618917,-0.23466171692324383,True,183.0,False,22,58,78,,
74,4848,170.0,False,False,0,8625.062690880499,-2631.760009765625,-3308.60009765625,114.33999633789062,20871.39892578125,-2073.8999938964844,5755.4998779296875,5000.10009765625,-938.8999938964844,-3180.5999755859375,0.0,-0.06166822390451376,-2.2071113082861555,-1.0233321877423924,76561198041307778,bizzzard-du-67,5.0,-2781.6201171875,-3370.580078125,17.299999237060547,11100.2001953125,2328.3999633789062,-154.7000026702881,95.50000190734863,-76.30000114440918,-1881.6999816894531,255.0,0.0,,0.02550709366277309,0.26873805951089824,-0.0072606696152431845,True,182.46915273768929,True,28,26,False,,1722548193899721132,Rocco_1004,5.0,-878.8400268554688,-4410.68017578125,16.989999771118164,-1210.0,-278.50000381469727,4.600000083446503,-1.1999999731779099,-3.400000035762787,-81.70000076293945,70.0,105.0,,0.009708906183767267,-2.887485543067071,-9.223962954062548e-05,78,149.0,False,58,22,True,,enpitsu,76561198039309853,24,-942.0599975585938,888.7000122070312,17.049999237060547,13605.899658203125,-3456.099853515625,3.0000001192092896,0.5999999865889549,-0.19999999552965164,-1756.199951171875,255.0,0.0,,0.016771910545106624,-0.2690144835160506,-0.00024991727720081623,True,157.0,False,56,False,50,,games5425898691,bf81d8692db,22.0,-2958.8701171875,-3039.929931640625,16.989999771118164,9238.499755859375,-21062.900390625,2.3000000417232513,0.0,-0.29999999329447746,1430.8999633789062,255.0,252.0,0.009605591276470782,-1.129670922453221,0.00019114554581957553,True,91.90458493078911,True,False,60,66,,
75,4899,172.0,False,False,1,2549.258272704581,-1197.8399658203125,3685.85009765625,96.4800033569336,-26791.4990234375,2386.6000366210938,744.8000335693359,-3938.599853515625,-4206.700134277344,-1441.3999938964844,1.0,1.0828403675679423,0.5388312770714835,-1.6743148328448165,bf81d8692db,games5425898691,22.0,-894.3699951171875,3672.909912109375,16.270000457763672,-22251.39892578125,68.00000190734863,27.999999523162842,-14.600000381469727,101.70000076293945,-1110.8999633789062,255.0,42.0,,-0.019299670033697543,0.03915465146932325,-0.01664734581545207,True,0.0,False,66,60,False,,76561198039309853,enpitsu,24.0,-741.1900024414062,961.969970703125,17.049999237060547,-14077.099609375,2298.9999389648438,-0.29999999329447746,-0.0,-0.19999999552965164,2206.1000061035156,255.0,255.0,,-0.016760583724117088,0.09740206612648264,9.489794130732487e-06,56,126.0211612101524,True,50,False,True,,bizzzard-du-67,76561198041307778,5,-545.8499755859375,4008.989990234375,104.31999969482422,-21676.10107421875,388.4000015258789,-143.80000114440918,2414.600067138672,-4740.400085449219,1395.5999755859375,255.0,128.0,,0.2618043095868654,2.1140322018761766,2.7108916690422244,False,96.0,False,30,False,27,,Rocco_1004,1722548193899721132,6.0,709.489990234375,3783.06005859375,16.989999771118164,-10326.8994140625,506.6999816894531,4.699999988079071,-3.0000001192092896,0.19999999552965164,-2022.5,255.0,128.0,-0.00954041005408676,0.11103474074763946,6.954596885525556e-05,True,149.0,False,22,58,78,,
76,4973,175.0,False,False,0,9727.704650925785,3992.449951171875,-3270.18994140625,1229.969970703125,-13996.600341796875,870.9999847412109,4326.499938964844,-5317.60009765625,1626.4999389648438,2253.0999755859375,0.0,0.30216939619132277,-3.075780117576907,2.547263917997484,76561198041307778,bizzzard-du-67,5.0,4078.360107421875,-3417.0400390625,1255.1400146484375,365.60001373291016,9076.900024414062,80.20000457763672,-4835.10009765625,-1770.2999877929688,1933.0999755859375,255.0,255.0,,0.04865832742954887,1.581354804796291,-1.5927860991398077,True,97.0,False,30,28,False,,1722548193899721132,Rocco_1004,6.0,1743.81005859375,-4354.1201171875,16.989999771118164,10335.10009765625,7076.500244140625,4.399999976158142,0.5000000074505806,0.7000000029802322,23.09999942779541,188.0,128.0,,0.00954695126614466,0.6039829028265491,-8.2872541393944e-05,78,153.0,False,58,22,True,,enpitsu,76561198039309853,24,3705.89990234375,-635.4299926757812,16.729999542236328,-7935.0,3748.900146484375,67.69999980926514,-20.399999618530273,-80.20000457763672,-2451.0000610351562,255.0,128.0,,0.012133779832594966,2.6704680462428794,0.0008326138222122089,True,255.0,False,56,False,50,,games5425898691,bf81d8692db,22.0,4078.97998046875,-3100.47998046875,1153.4000244140625,-1.7000000178813934,-6465.30029296875,2725.4000854492188,2441.4999389648438,0.0,0.09999999776482582,255.0,0.0,-0.431203154694261,-1.5603512729210924,1.5664311630671113,True,255.0,False,False,60,66,,
77,5043,177.0,False,True,1,2496.816432055398,-579.9199829101562,3126.110107421875,233.8699951171875,-199.50000762939453,28374.09912109375,-4862.900085449219,-2385.399932861328,-4384.700012207031,3329.2001342773438,1.0,1.2954943836176864,-3.0697161937148785,-1.221680419464072,76561198039309853,enpitsu,24.0,-529.25,2922.340087890625,197.2899932861328,9312.5,18622.60009765625,321.50001525878906,-2209.2999267578125,231.39999389648438,-4291.300048828125,255.0,255.0,,0.45457195460369854,2.069124000628672,-0.03824207184017858,True,130.0,False,58,51,False,,bf81d8692db,games5425898691,22.0,-4078.989990234375,1224.5799560546875,423.19000244140625,2.7000001072883606,-11948.800048828125,-10317.900390625,305.40000915527344,-0.0,0.0,255.0,156.0,,-0.7006609121079558,-1.5582309448263865,-1.5788773497871442,66,255.0,False,60,False,True,,bizzzard-du-67,76561198041307778,5,-3555.949951171875,4073.719970703125,18.34000015258789,10565.899658203125,9210.599975585938,3.6000001430511475,4.000000059604645,10.0,-2041.4999389648438,255.0,0.0,,-0.01680928944294336,2.4754129689811557,-0.0006521956427489074,True,97.0,False,30,False,28,,Rocco_1004,1722548193899721132,5.0,-764.7899780273438,3437.469970703125,249.49000549316406,11191.199951171875,207.60000228881836,2262.2999572753906,298.50000381469727,1416.4999389648438,-313.799991607666,128.0,255.0,-0.20549540242321812,-2.888341324548467,-0.010895797655086876,True,170.42777621874245,True,24,58,80,,
78,5045,177.0,False,False,0,8596.930107225857,578.0800170898438,-3329.610107421875,186.22000122070312,-2050.399932861328,-2002.1000671386719,-9007.60009765625,-3922.0999145507812,-271.9000053405762,-4532.39990234375,0.0,-1.5437665933530185,-1.2618520914652354,-3.138022594128861,1722548193899721132,Rocco_1004,5.0,657.6500244140625,-3438.169921875,266.0899963378906,-12096.800537109375,31.19999885559082,1416.4999389648438,-278.6000061035156,-1073.7999725341797,-13.40000033378601,128.0,128.0,,0.32061649995113833,2.8829293161526217,-0.012206150916465043,True,164.1384943864679,True,80,58,24,,76561198041307778,bizzzard-du-67,5.0,3481.530029296875,-4129.7099609375,18.34000015258789,-11610.799560546875,-7724.1998291015625,2.7000001072883606,-2.3999999463558197,-2.8999999165534973,-2137.5,255.0,0.0,,0.016995241940933353,-2.615496427117798,-0.0002673598879882824,30,97.0,False,28,False,True,,enpitsu,76561198039309853,24,449.510009765625,-3080.550048828125,198.85000610351562,-9786.799926757812,-19311.199951171875,38.09999942779541,5093.500061035156,886.6999816894531,-1876.0000610351562,255.0,255.0,,-0.09431607673908646,-2.265375601109851,-0.41500650856927995,True,130.0,False,58,False,51,,games5425898691,bf81d8692db,22.0,4078.989990234375,-1125.3900146484375,334.30999755859375,-2.7000001072883606,11791.099853515625,-11019.89990234375,-846.6999816894531,0.9000000357627869,-0.7000000029802322,255.0,212.0,0.7463797167409113,1.557715088720162,-1.5796140587509178,True,255.0,False,False,60,66,,
79,5099,179.0,False,False,0,8627.449488132746,280.8999938964844,-3406.800048828125,121.08999633789062,-2618.2998657226562,26523.60107421875,10730.2001953125,5658.4002685546875,-372.59998321533203,-1960.2999877929688,0.0,-1.2819861269098916,2.4102657932018006,2.654754530331879,76561198041307778,bizzzard-du-67,5.0,302.69000244140625,-3565.510009765625,41.369998931884766,-8437.60009765625,18679.599609375,1756.4999389648438,-3682.0001220703125,2856.4999389648438,-1492.4000549316406,255.0,0.0,,0.028865496143063347,2.2209588812630474,0.05646648427017606,True,47.0,False,32,29,False,,1722548193899721132,Rocco_1004,5.0,-886.0399780273438,-4201.5498046875,17.010000228881836,4568.699951171875,3172.2000122070312,0.0,-0.29999999329447746,0.0,2138.699951171875,255.0,255.0,,0.009496158809518868,0.5630766333101473,7.892335097144035e-05,80,150.47266236171927,True,58,24,True,,enpitsu,76561198039309853,24,-1896.949951171875,-4931.60009765625,16.049999237060547,-15222.39990234375,5841.6998291015625,-54.20000076293945,505.2000045776367,155.9000015258789,105.0,255.0,128.0,,0.020824584131299857,2.768298902461084,0.00046508908216814085,False,79.92756106520214,True,58,False,52,,games5425898691,bf81d8692db,22.0,1381.8199462890625,-569.3499755859375,17.0,-9643.400268554688,14844.7998046875,3.3000001311302185,0.3999999910593033,-0.7999999821186066,-86.19999885559082,255.0,128.0,0.009592802394805778,2.1356657678617417,0.00012245911290681422,True,203.0,False,False,60,66,,
80,5184,182.0,False,False,1,9545.735536039118,553.52001953125,-4399.58984375,339.260009765625,15362.7001953125,-11614.89990234375,8632.2998046875,1910.3999328613281,-5598.800048828125,-1001.2999725341797,1.0,0.8390256791609108,-1.493699767809491,-2.421635383965858,bf81d8692db,games5425898691,22.0,445.5400085449219,-4373.31982421875,179.94000244140625,18888.299560546875,-13065.50048828125,1233.0000305175781,1214.1999816894531,5302.80029296875,-809.7000122070312,255.0,177.0,,-0.12685283746195247,-2.7053330163069775,-0.19987491744144026,True,137.0017980093597,True,68,61,False,,76561198039309853,enpitsu,24.0,,,,,,,,,,,,,,,,,,,,,True,,bizzzard-du-67,76561198041307778,5,3738.27001953125,-636.9600219726562,18.31999969482422,-1424.4000244140625,-13983.699951171875,4.1999998688697815,0.29999999329447746,1.0999999940395355,-147.10000038146973,255.0,128.0,,-0.017021768876978767,-1.4514591751117514,0.00013717928998599078,True,255.0,False,32,False,30,,Rocco_1004,1722548193899721132,6.0,1318.56005859375,-1402.4599609375,17.010000228881836,10269.599609375,-17807.39990234375,2.0000000298023224,0.09999999776482582,-0.29999999329447746,353.6000061035156,240.0,128.0,-0.009595664236177998,-2.1309199556326486,-0.00018535338727857742,True,140.0,False,24,60,82,,
81,5251,185.0,False,False,0,2840.788935152551,-3396.590087890625,3791.989990234375,333.5400085449219,2288.800048828125,14896.500244140625,9992.7001953125,2710.5999755859375,-4031.099853515625,-2859.4000244140625,0.0,1.3052966375592985,2.174676185886415,-0.5261595164722761,1722548193899721132,Rocco_1004,5.0,-3452.1201171875,3639.8798828125,185.50999450683594,1481.9000244140625,9675.499877929688,4745.10009765625,399.0999984741211,-95.9000015258789,-553.4000015258789,255.0,128.0,,-0.19041505216596516,1.0605901335754806,0.026280676421309903,True,159.0,False,84,60,26,,76561198041307778,bizzzard-du-67,5.0,-2075.449951171875,2323.8798828125,18.31999969482422,12753.00048828125,-1381.0000610351562,4.300000071525574,-0.5000000074505806,0.19999999552965164,0.0,255.0,128.0,,0.016994226361323847,-0.10789280258558986,4.9420490802388915e-05,32,255.0,False,30,False,True,,enpitsu,76561198039309853,24,2304.0,4607.75,34.18000030517578,0.0,-55.0,-540.9999847412109,0.0,0.0,0.0,255.0,,,7.629394270180965e-06,-1.5707962925809056,0.0,True,85.0,False,False,False,False,,games5425898691,bf81d8692db,22.0,-1016.5800170898438,5049.39013671875,33.560001373291016,5038.399963378906,-4366.700134277344,-3490.0,-5465.30029296875,-600.099983215332,-140.20000457763672,255.0,128.0,0.331434845222808,-0.9350875078829045,0.16038580684202577,True,117.0,False,False,62,68,,
82,5325,187.0,False,False,0,485.50562400194184,-1367.8399658203125,5025.6201171875,391.3699951171875,12313.499755859375,1129.5999908447266,6216.500244140625,1490.8999633789062,2616.199951171875,2286.7999267578125,0.0,-0.5836756225291567,-0.9538176753519831,-0.6914103401359508,1722548193899721132,Rocco_1004,5.0,-1446.5400390625,4881.66015625,317.3699951171875,14782.5,-3013.0999755859375,1569.6000671386719,817.3999786376953,-1906.1000061035156,4968.2000732421875,186.0,128.0,,-0.6012106706647811,1.1928942234668292,-0.4038669070887044,True,97.0,False,86,60,28,,76561198041307778,bizzzard-du-67,5.0,-585.4299926757812,4606.419921875,18.31999969482422,13409.49951171875,11684.599609375,4.300000071525574,1.8000000715255737,1.5000000596046448,-833.0999755859375,255.0,128.0,,0.017059386999638895,0.653801071677068,0.00017316193027885925,32,172.0,False,30,False,True,,enpitsu,76561198039309853,24,328.95001220703125,4882.77001953125,22.020000457763672,-18321.600341796875,3033.699951171875,2996.6000366210938,-0.5999999865889549,-0.7000000029802322,103.90000343322754,128.0,128.0,False,0.016835474546034377,2.9888564320504893,-0.00010327310385928476,True,22.295328778605313,True,1,False,False,,games5425898691,bf81d8692db,22.0,-75.23999786376953,5049.0,17.010000228881836,5992.19970703125,3640.7000732421875,2.0999999344348907,-1.1999999731779099,0.29999999329447746,107.89999961853027,255.0,100.0,0.009314086967930414,-2.5887302033606594,1.1229650077548973e-06,True,117.0,False,False,62,68,,
83,5385,190.0,False,False,0,1961.9135007194334,1061.4300537109375,5007.43994140625,273.4800109863281,2982.6998901367188,-6817.39990234375,4900.199890136719,-4757.39990234375,2347.2000122070312,2802.9000854492188,0.0,0.011500029280170026,2.2631699434959116,0.6209160815712694,1722548193899721132,Rocco_1004,5.0,1121.8399658203125,4958.83984375,116.9800033569336,9390.10009765625,7814.89990234375,-227.5,-3174.7000122070312,-3221.400146484375,3129.5001220703125,213.0,128.0,,0.6768194752119819,0.6803778854507155,-1.717217234858176,True,27.0,False,88,61,28,,76561198041307778,bizzzard-du-67,5.0,868.469970703125,5491.56005859375,498.32000732421875,-746.9999694824219,-5127.0001220703125,4733.900146484375,2675.1998901367188,-1231.9999694824219,-664.8000335693359,255.0,0.0,,-0.7500996901190071,-1.8132137969091828,1.8589535776027775,32,142.0,False,30,False,True,,enpitsu,76561198039309853,24,-1485.27001953125,4239.68017578125,90.79000091552734,-3612.0001220703125,-4196.199951171875,407.59998321533203,-3500.7000732421875,-632.5,1574.4999694824219,255.0,128.0,False,1.1554332810840202,0.4501744107318533,2.5003480872089066,True,16.0,False,2,False,False,,games5425898691,bf81d8692db,22.0,497.989990234375,5932.18994140625,381.010009765625,-6354.000244140625,2429.600067138672,-2321.6000366210938,-1346.199951171875,-1169.4000244140625,-1021.9000244140625,255.0,255.0,0.3725684807056621,2.825723996721399,-2.454443085869978,True,117.0,False,False,64,68,,
84,5439,192.0,False,False,1,9224.90133725139,-1663.1800537109375,-3722.81005859375,162.6999969482422,-15081.99951171875,15513.699951171875,6846.199951171875,3512.3001098632812,4752.5,1037.699966430664,1.0,1.3019915471572914,-2.5623907073083276,-0.9002793077263753,bf81d8692db,games5425898691,22.0,-1549.989990234375,-3841.81005859375,78.87000274658203,-15488.499755859375,15115.30029296875,2165.800018310547,-3948.3999633789062,-3795.2999877929688,-504.90001678466797,255.0,129.0,,-0.6898376462918965,0.7747065475951064,0.006820597109015371,True,25.0,False,70,65,False,,76561198039309853,enpitsu,24.0,1338.1199951171875,-4455.10009765625,17.049999237060547,-9271.500244140625,-2003.2000732421875,3.3000001311302185,0.19999999552965164,-0.0,-2443.699951171875,255.0,128.0,False,-0.016681076109434385,-0.1719944868578172,2.479293927788888e-05,2,47.0,False,False,False,True,,bizzzard-du-67,76561198041307778,5,-1175.9300537109375,-3650.3798828125,18.309999465942383,-9028.400268554688,10340.899658203125,6.600000262260437,-0.7000000029802322,-3.700000047683716,429.59999084472656,255.0,55.0,,-0.0168240904975553,0.7996913090188231,-0.0005328301166119844,True,109.90423216871037,True,32,False,30,,Rocco_1004,1722548193899721132,5.0,-2422.080078125,-4540.43994140625,17.010000228881836,-8657.5,4422.0001220703125,4.799999892711639,1.899999976158142,-0.5999999865889549,64.00000095367432,255.0,128.0,-0.009542460342898294,0.4633066927012881,6.042831271112817e-05,True,0.0,False,28,62,88,,
