,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,shot_taker_handbrake
77,5453,155.0,False,False,0,10743.630551629338,3056.429931640625,-4850.18994140625,1125.3199462890625,7026.9000244140625,8839.500122070312,4377.300109863281,-392.79998779296875,-502.5,728.6000061035156,0.0,0.8621424694410039,-2.9907097492855392,0.6714510093541989,76561198039309853,enpitsu,26.0,2959.2099609375,-5015.14013671875,1063.780029296875,8315.30029296875,4059.7000122070312,6764.89990234375,22.40000009536743,405.6999969482422,1010.4000091552734,255.0,255.0,-0.608515323751653,0.4357595078684295,-1.5530612172528606,True,False,False,False,38.0,False,,bf81d8692db,games5425898691,18.0,-1599.3499755859375,1378.510009765625,52.86000061035156,-15480.999755859375,-11896.600341796875,-1932.8999328613281,1440.2999877929688,-1786.1000061035156,-20.09999990463257,255.0,128.0,,-0.47080224078404886,-2.4424157453577866,-0.017533961189631367,False,6,6,0.0,False,False,,monserdock7,b0efee0bd2b,15,3073.27001953125,-1545.5400390625,17.010000228881836,-6064.5001220703125,-1885.5999755859375,2.5,-0.9000000357627869,0.7999999821186066,-2270.8999633789062,255.0,0.0,,0.009584337505872467,-2.8223787218609795,-0.0001018953732220859,True,4,False,4,255.0,False,,ErPablixx,76561198358174226,20.0,4007.239990234375,-3950.239990234375,733.219970703125,4713.500061035156,10799.100341796875,4497.200012207031,366.8000030517578,785.9999847412109,1371.199951171875,255.0,128.0,-0.3783430865356753,1.1587728245325228,-1.5661048151606611,True,6,False,6,255.0,False,,False
78,5488,156.0,False,False,0,10082.187229926054,3939.179931640625,-3707.1201171875,1139.300048828125,-1549.4999694824219,19794.100341796875,-2440.0,-3009.2999267578125,-2642.5,4467.699890136719,0.0,0.6403332299448724,-1.051307933113166,1.8292508902685003,76561198039309853,enpitsu,26.0,4002.030029296875,-3900.719970703125,1105.3900146484375,5103.999938964844,19260.2001953125,1926.0000610351562,-1182.300033569336,-1721.6000366210938,-2400.800018310547,255.0,255.0,-0.2369603984229083,0.9369501890209831,-1.6173033772853993,True,1,False,2,15.0,False,,bf81d8692db,games5425898691,18.0,-3916.1201171875,-274.17999267578125,29.389999389648438,-10800.2001953125,-20061.500244140625,3144.5999145507812,674.0000152587891,5137.60009765625,1843.8999938964844,255.0,255.0,,-0.14416814674026907,-2.011723734700275,-0.2395834815202869,True,6,6,239.45043416433438,True,False,,monserdock7,b0efee0bd2b,16,2554.5400390625,-931.6699829101562,17.010000228881836,3557.0999145507812,1028.0000305175781,1.899999976158142,1.8000000715255737,-0.19999999552965164,-780.8000183105469,252.0,177.0,False,0.009505007184106889,-0.0803234470378473,0.00019576982690336361,True,4,False,4,255.0,False,,ErPablixx,76561198358174226,20.0,4078.989990234375,-3229.090087890625,902.0,-2.5999999046325684,4536.400146484375,-48.89999866485596,44.40000057220459,0.29999999329447746,0.0,255.0,128.0,-0.07038451430492763,1.5612702480511615,-1.5701454751742057,True,6,False,6,255.0,False,,
79,5528,158.0,False,False,1,6273.9008239736795,-3730.27001953125,902.1400146484375,126.08000183105469,-8441.500244140625,3183.2000732421875,3818.900146484375,3406.7001342773438,4924.100036621094,-383.3000183105469,1.0,0.35678155100119985,-1.0300723205710727,0.7212550896481023,b0efee0bd2b,monserdock7,16.0,-3653.219970703125,814.1199951171875,17.010000228881836,-8848.599853515625,-1727.1000671386719,2.3999999463558197,0.7999999821186066,0.09999999776482582,-1928.5000610351562,128.0,0.0,-0.00965158781110032,-0.16200732562489756,-1.2118780514132862e-05,True,4,False,4,255.0,False,,76561198358174226,ErPablixx,20.0,-3553.1201171875,3743.77001953125,747.9099731445312,3695.4998779296875,4662.799987792969,-3736.6000366210938,-985.5999755859375,-369.70001220703125,927.6999664306641,255.0,150.0,,0.42748529300304033,-1.3602676140558236,-0.4755955858705479,True,8,8,255.0,False,False,,enpitsu,76561198039309853,26,-3780.550048828125,1346.9200439453125,853.4299926757812,1870.3999328613281,-16699.300537109375,-5907.2998046875,1031.6999816894531,167.00000762939453,527.7999877929688,128.0,128.0,False,-0.08055186882373336,-1.8459432883358593,0.47670994689859086,True,2,False,2,15.0,False,,games5425898691,bf81d8692db,18.0,3371.3798828125,3432.81005859375,17.0,-5686.5997314453125,22256.39892578125,3.3000001311302185,-0.0,-0.5999999865889549,0.0,255.0,128.0,-0.009582336574217433,1.320649500498327,5.1361116010012006e-05,True,6,False,6,225.0,False,,False
80,5595,160.0,False,False,1,5725.783643796164,-3345.0400390625,1293.1600341796875,99.62999725341797,12358.199462890625,6438.0999755859375,931.6999816894531,414.00001525878906,26.80000066757202,2370.0,1.0,0.09496059390139754,1.9130868572134292,-2.3927438666169674,b0efee0bd2b,monserdock7,16.0,-3475.39990234375,1210.3900146484375,16.389999389648438,9888.800048828125,1435.8999633789062,-29.600000381469727,-20.799999237060547,95.39999961853027,1684.7000122070312,255.0,155.0,-0.0009676017860489682,2.9532697530437,-0.010188132088208356,True,4,False,4,245.6250494782643,True,,76561198358174226,ErPablixx,20.0,-1734.449951171875,3814.47998046875,16.969999313354492,18551.600341796875,3361.0000610351562,4.699999988079071,-0.19999999552965164,-0.29999999329447746,241.39999389648438,255.0,128.0,,-0.009624527796637299,2.939291026641328,-0.00010222241656535872,False,8,8,120.30439571667743,True,False,,enpitsu,76561198039309853,26,-3332.7900390625,-2533.929931640625,17.049999237060547,-715.1999664306641,-16445.0,2.5,-0.0,0.7999999821186066,-0.09999999776482582,255.0,128.0,False,-0.01677515486937299,-1.5272982195725797,7.002452259462501e-05,False,2,False,2,0.0,False,,games5425898691,bf81d8692db,18.0,1292.449951171875,4797.81005859375,17.0,-1293.6000061035156,-67.39999771118164,3.3000001311302185,0.5999999865889549,-0.5999999865889549,-402.79998779296875,255.0,56.0,-0.009414765274165111,-0.15326152930923545,-7.249649321068711e-05,True,6,False,6,232.0,False,,False
81,5613,161.0,False,False,1,4875.338200997453,-2561.43994140625,1702.699951171875,95.19999694824219,14409.7998046875,12830.400390625,1330.2999877929688,-938.6000061035156,3124.4000244140625,443.80001068115234,1.0,0.5318798560926499,0.5949091555506284,-1.7372113117201387,b0efee0bd2b,monserdock7,16.0,-2628.179931640625,1567.3299560546875,48.779998779296875,14433.1005859375,8706.199951171875,3407.3001098632812,1106.8000030517578,-234.79999542236328,2031.1000061035156,249.0,224.0,0.012652013949715263,2.4619979578981273,0.019909855566569868,True,4,False,5,189.24541078588015,True,,76561198358174226,ErPablixx,20.0,-350.0799865722656,4165.85009765625,16.969999313354492,21305.10009765625,8665.399780273438,4.699999988079071,0.29999999329447746,-0.0,153.100004196167,255.0,128.0,,-0.009605055697664842,2.7390941400850677,-9.417977376517003e-05,False,8,8,63.924757024293285,True,False,,enpitsu,76561198039309853,26,-3249.7900390625,-3606.800048828125,17.049999237060547,3102.39990234375,-15958.299560546875,3.100000023841858,0.09999999776482582,-0.09999999776482582,1771.6000366210938,255.0,255.0,False,-0.016757504437526854,-1.790286268852954,0.0002652310730105418,True,2,False,2,0.0,False,,games5425898691,bf81d8692db,18.0,956.3499755859375,4835.2998046875,17.0,-8103.900146484375,873.0000305175781,3.3000001311302185,4.699999988079071,-0.29999999329447746,318.99999618530273,255.0,86.0,-0.009516216360877815,0.07888848974964013,-5.7013197989169206e-05,True,6,False,6,232.0,False,,False
82,5625,161.0,False,False,1,4062.956763137749,-1953.5799560546875,2243.8798828125,93.68000030517578,13672.900390625,12092.900390625,826.5000152587891,-2498.300018310547,4626.499938964844,443.80001068115234,1.0,0.7603856038990007,1.7430057143972038,0.1262112174654058,b0efee0bd2b,monserdock7,16.0,-1993.489990234375,1994.510009765625,176.5500030517578,15852.900390625,12454.300537109375,1840.3999328613281,-1425.3999328613281,420.0,3913.800048828125,242.0,202.0,-0.18457487317514523,1.263232051238874,0.16300596052479743,True,4,False,6,151.65680867369457,True,,76561198358174226,ErPablixx,20.0,458.1400146484375,4700.3701171875,16.969999313354492,15768.499755859375,16743.699951171875,4.600000083446503,-0.09999999776482582,-0.29999999329447746,-1071.2999725341797,255.0,0.0,,-0.009592246788642528,2.314778948633108,-0.00039295030493761046,True,8,8,59.68910103715874,True,False,,enpitsu,76561198039309853,26,-2899.679931640625,-4135.419921875,17.049999237060547,12739.49951171875,-7168.4002685546875,3.3000001311302185,-0.0,-0.0,2143.6000061035156,255.0,255.0,False,-0.016774810923097287,-2.6975427779163366,1.6163021293175093e-06,True,2,False,2,255.0,False,,games5425898691,bf81d8692db,18.0,562.6599731445312,4941.330078125,17.0,-11900.799560546875,2475.500030517578,3.1999999284744263,1.7000000178813934,-0.5000000074505806,2078.6000061035156,255.0,255.0,-0.009537566235773927,0.1780654075756565,0.0002372659004317663,True,6,False,6,215.0,False,,False
83,5636,162.0,False,False,1,3288.8221689468487,-1371.43994140625,2757.760009765625,93.36000061035156,12953.900146484375,11377.099609375,223.89999389648438,-3306.7999267578125,4993.399963378906,360.0,1.0,-0.8705961007199828,1.1899421865205295,2.18827186661762,b0efee0bd2b,monserdock7,16.0,-1427.760009765625,2482.280029296875,187.63999938964844,9875.10009765625,5793.699951171875,-1010.6999969482422,-2188.800048828125,-2838.9999389648438,4171.099853515625,254.0,175.0,-0.8909262274531938,-0.8772224440657398,1.3803470703154177,True,5,False,6,148.0,False,,76561198358174226,ErPablixx,20.0,880.6799926757812,5300.31982421875,129.1199951171875,368.3000183105469,9741.799926757812,5330.9002685546875,-1170.4000091552734,-1592.7999877929688,-1526.9000244140625,128.0,255.0,,0.7184627899611614,1.5738657688338362,-1.5672743130811744,True,8,8,45.0,False,False,,enpitsu,76561198039309853,26,-2432.75,-4198.0498046875,17.049999237060547,13398.699951171875,3258.2000732421875,3.3000001311302185,-0.19999999552965164,-0.0,2235.8999633789062,255.0,128.0,False,-0.016754890033947308,2.8378689099537033,3.727007474322945e-05,True,2,False,2,255.0,False,,games5425898691,bf81d8692db,18.0,73.91000366210938,4811.6298828125,17.0,-9719.69970703125,-8728.699951171875,1.2999999523162842,0.7999999821186066,0.5999999865889549,2241.1000061035156,255.0,237.0,-0.009559140781708561,-0.7987063957374778,3.48951052895299e-05,True,6,False,6,205.57602593975685,True,,False
84,5657,162.0,False,False,0,8773.002418171132,473.760009765625,-3525.409912109375,95.69999694824219,-12169.89990234375,25466.39892578125,5229.000244140625,1029.5999908447266,-3507.0999145507812,4757.9998779296875,0.0,-0.37119612720491296,-1.7120306180614449,0.6116063813337753,bf81d8692db,games5425898691,18.0,494.5299987792969,-3662.739990234375,52.93000030517578,-5854.69970703125,14270.50048828125,2683.9999389648438,2844.4000244140625,-4077.39990234375,2352.2999572753906,255.0,255.0,-0.10267330050697206,1.732068100717322,-0.10922511105699056,True,7,False,8,156.0,False,,76561198039309853,enpitsu,26.0,1596.9200439453125,3534.669921875,17.049999237060547,-10265.0,-9668.099975585938,2.5,-0.29999999329447746,-0.7000000029802322,0.0,255.0,128.0,False,0.01674904988487181,-2.3861232404400927,-6.943440936308965e-05,True,2,2,255.0,False,False,,monserdock7,b0efee0bd2b,16,696.7899780273438,-2905.389892578125,152.25,-9981.400146484375,-5895.4998779296875,-775.8000183105469,1237.3999786376953,2451.999969482422,2936.0000610351562,239.0,39.0,False,0.5294410711433181,-0.5586067693679384,0.9879920531348644,True,6,False,6,148.0,False,,ErPablixx,76561198358174226,20.0,-801.8200073242188,-5950.10986328125,150.7100067138672,4451.199951171875,-366.8000030517578,-2451.1000061035156,1843.699951171875,-437.7000045776367,3810.4000854492188,255.0,255.0,0.27607234221314975,0.05064720934365593,-1.0223938119263196,True,8,False,8,45.0,False,,
85,5775,167.0,False,False,0,2402.374428515101,-3247.77001953125,4649.509765625,689.7899780273438,20335.699462890625,7373.800048828125,7245.30029296875,-2016.300048828125,-3329.1000366210938,-4566.199951171875,0.0,0.7716628756191711,-1.622457409180311,2.630474420998149,76561198039309853,enpitsu,26.0,-3443.090087890625,4597.7900390625,641.4299926757812,11200.400390625,11984.3994140625,5087.200012207031,-1355.5000305175781,950.4000091552734,-656.8000030517578,255.0,0.0,-0.2421419590170434,0.7979957180986277,1.5643346988075584,True,2,False,2,142.0,False,,bf81d8692db,games5425898691,18.0,2626.580078125,2028.2099609375,17.010000228881836,12370.899658203125,12696.500244140625,2.3000000417232513,-0.3999999910593033,-0.09999999776482582,1966.9000244140625,255.0,255.0,,0.009580610394990724,0.8691728133389085,2.8032181758844804e-05,True,10,10,144.0,False,False,,monserdock7,b0efee0bd2b,16,1574.489990234375,2030.989990234375,17.010000228881836,11936.500244140625,19189.000244140625,2.0999999344348907,1.0000000149011612,1.5999999642372131,-368.1999969482422,255.0,128.0,,0.009593496847205002,0.9880286495995705,3.796936875985303e-05,,8,False,8,38.0,False,,ErPablixx,76561198358174226,21.0,-2599.89990234375,1683.510009765625,85.66999816894531,-6324.89990234375,21926.0009765625,-151.30000114440918,-5286.400146484375,-1517.5999450683594,-22.5,255.0,128.0,-0.38602157891404365,-1.2928631891392643,-3.13715889163959,True,14,False,13,,False,,
86,5837,169.0,False,True,0,1573.1628794929127,444.8299865722656,4317.18994140625,589.22998046875,-15438.199462890625,9860.700073242188,-5558.0999755859375,-2780.2999877929688,-3885.10009765625,-3629.8001098632812,0.0,-0.12748413082621524,1.439982811535551,-1.640732220008661,bf81d8692db,games5425898691,18.0,607.3499755859375,4240.759765625,544.8099975585938,-16942.5,6078.699951171875,5534.4000244140625,-962.6000213623047,-2155.500030517578,-1397.5,255.0,151.0,-0.7289530039137638,-3.017986666717361,-0.9364860232842835,True,10,False,12,62.56805996228289,True,,76561198039309853,enpitsu,26.0,-3535.39990234375,3900.0,17.059999465942383,-10484.69970703125,-8624.7998046875,1.1999999731779099,-0.3999999910593033,-0.3999999910593033,9.900000095367432,255.0,255.0,,0.01674176234908771,-2.4519196680080433,-5.708576049920439e-05,True,2,2,142.0,False,False,,monserdock7,b0efee0bd2b,16,2797.260009765625,5075.31982421875,575.3800048828125,-14317.19970703125,3902.9000854492188,-1824.4000244140625,-325.29998779296875,65.0,1661.3999938964844,255.0,128.0,,0.10376848878475149,2.900191696482892,-1.579428463139836,True,8,False,8,46.0,False,,ErPablixx,76561198358174226,20.0,-1105.949951171875,4946.47998046875,17.010000228881836,12384.100341796875,4351.300048828125,2.0999999344348907,0.7999999821186066,0.0,140.39999961853027,128.0,128.0,0.009665279423473557,0.35605645856127566,-0.00013007172349026848,True,14,False,14,255.0,False,,
87,5855,170.0,False,False,1,10074.23980878078,542.0499877929688,-4928.02001953125,96.2699966430664,10768.399658203125,10421.99951171875,-8218.099975585938,-3989.8001098632812,38.69999885559082,-4481.000061035156,1.0,1.334998452772864,0.09242587913960798,1.9040362138757019,76561198358174226,ErPablixx,20.0,556.9500122070312,-5099.39013671875,88.63999938964844,-1759.7000122070312,2023.5000610351562,2351.199951171875,-2895.7998657226562,4672.300109863281,-181.39999389648438,45.0,29.0,0.5317493620599316,0.2697987140561627,0.4429844497133057,True,15,False,16,255.0,False,,b0efee0bd2b,monserdock7,16.0,-1912.3699951171875,-5102.990234375,414.260009765625,14350.899658203125,2.7000001072883606,-5624.7998046875,-2.199999988079071,497.40001678466797,0.5000000074505806,194.0,128.0,,-0.3897476952994652,-3.131240864654019,-1.5748206161313134,True,8,8,46.0,False,False,,enpitsu,76561198039309853,26,3989.81005859375,-3138.2099609375,73.25,2808.9999389648438,13417.80029296875,2367.4000549316406,77.10000038146973,-1623.3000183105469,289.7999954223633,255.0,128.0,,0.16930596127160785,1.8093994424414948,-0.6608633626335392,True,2,False,2,142.0,False,,games5425898691,bf81d8692db,18.0,151.72000122070312,-4337.580078125,796.489990234375,10973.399658203125,-804.1999816894531,1996.3999938964844,-350.99998474121094,-416.30001068115234,391.8000030517578,255.0,118.0,0.2632704251623952,0.9311624250158118,-2.5088606837443908,True,12,False,10,42.0,False,,
88,5922,172.0,False,True,0,2460.391848402834,-2228.5400390625,3071.699951171875,100.80000305175781,13391.500244140625,17047.39990234375,4248.500061035156,4241.600036621094,-4238.800048828125,-200.6999969482422,0.0,0.4286952387314721,-2.6701762547029615,-2.612285543366382,76561198039309853,enpitsu,26.0,-2335.159912109375,2919.8701171875,86.76000213623047,16168.199462890625,16241.199951171875,1891.7999267578125,-3897.7999877929688,3880.1998901367188,0.0,255.0,128.0,0.7483763960849825,0.7876488034372575,-3.7465015116049676e-05,True,3,False,4,59.0,False,,bf81d8692db,games5425898691,18.0,-2760.68994140625,4432.89013671875,17.010000228881836,-10549.200439453125,-4893.399963378906,2.5999999046325684,1.1999999731779099,0.3999999910593033,2308.800048828125,255.0,255.0,,0.00955051943635963,-2.656028315567636,0.0001033247996392323,True,12,10,42.0,False,False,,monserdock7,b0efee0bd2b,16,-1953.8800048828125,3423.68994140625,186.11000061035156,-20403.199462890625,-8828.599853515625,1787.5999450683594,2101.300048828125,-895.8000183105469,1936.9999694824219,255.0,236.0,,0.07564239176242563,-1.9095338069440528,-0.06984015151713871,True,10,False,8,0.0,False,,ErPablixx,76561198358174226,20.0,-463.04998779296875,5284.93017578125,16.84000015258789,287.2999954223633,-4787.200012207031,17.899999618530273,36.40000104904175,10.299999713897705,303.6000061035156,215.0,128.0,0.007089847305640334,-1.4952498073062492,0.0004817123942546376,True,16,False,16,255.0,False,,False
89,5925,172.0,False,False,1,8438.68368777358,2123.429931640625,-3208.93994140625,94.05000305175781,-7265.5999755859375,-13839.100341796875,3369.7000122070312,-3941.7001342773438,4437.9998779296875,875.4000091552734,1.0,-1.2052676170924763,2.726147691178294,-2.8113090060407466,b0efee0bd2b,monserdock7,16.0,2100.06005859375,-3296.550048828125,206.97999572753906,12913.599853515625,10183.599853515625,3331.7999267578125,-2241.4999389648438,-4651.9000244140625,1893.0999755859375,255.0,255.0,-0.39953313923496603,1.8650649072030516,-0.6249206753700105,True,9,False,10,0.0,False,,76561198358174226,ErPablixx,20.0,457.6300048828125,-5214.3701171875,17.0,-485.29998779296875,5675.4998779296875,4.000000059604645,-5.0,-1.1999999731779099,21.099998950958252,199.0,128.0,,-0.009239102010309549,1.4823789469668596,3.450770130387799e-05,True,16,16,255.0,False,False,,enpitsu,76561198039309853,26,2217.219970703125,-3038.860107421875,92.56999969482422,-14180.10009765625,-14309.200439453125,17.899999618530273,4464.5001220703125,-3207.0999145507812,-178.70000839233398,255.0,128.0,False,-1.3953980149048695,-0.5517378896749269,-0.40675147956586205,True,4,False,3,59.0,False,,games5425898691,bf81d8692db,18.0,2844.27001953125,-4383.22021484375,17.010000228881836,9540.30029296875,6820.3997802734375,2.5,-0.3999999910593033,-0.19999999552965164,2331.300048828125,255.0,251.0,-0.009551163041897334,2.461649657447967,3.072357989020443e-05,True,12,False,10,42.0,False,,
90,5926,172.0,False,False,0,2263.2471538155337,-2115.0400390625,3233.110107421875,95.55999755859375,2086.3999938964844,11005.2001953125,2554.2999267578125,1529.4000244140625,4040.7000732421875,-1369.7999572753906,0.0,1.276398605038105,3.05102217387723,2.98653939087985,76561198039309853,enpitsu,26.0,-2133.469970703125,3100.72998046875,85.61000061035156,7621.300048828125,2781.199951171875,-250.40000915527344,-4513.599853515625,1118.6000061035156,2795.4998779296875,255.0,128.0,1.3277844161481163,-1.466473983791513,-2.8695202444434185,True,3,False,4,59.0,False,,bf81d8692db,games5425898691,18.0,-2844.27001953125,4383.22021484375,17.010000228881836,-9540.30029296875,-6820.3997802734375,2.5,0.3999999910593033,0.19999999552965164,2331.300048828125,255.0,251.0,,0.009551163041897334,-2.461649657447967,3.072357989020443e-05,True,12,10,42.0,False,False,,monserdock7,b0efee0bd2b,16,-2100.06005859375,3296.550048828125,206.97999572753906,-12913.599853515625,-10183.599853515625,3331.7999267578125,2241.4999389648438,4651.9000244140625,1893.0999755859375,255.0,255.0,,0.39953313923496603,-1.8650649072030516,-0.6249206753700105,True,10,False,9,0.0,False,,ErPablixx,76561198358174226,20.0,-457.6300048828125,5214.3701171875,17.0,485.29998779296875,-5675.4998779296875,4.000000059604645,5.0,1.1999999731779099,21.099998950958252,199.0,128.0,0.009239102010309549,-1.4823789469668596,3.450770130387799e-05,True,16,False,16,255.0,False,,False
91,5927,172.0,False,False,1,8477.85091235999,2114.2099609375,-3249.8701171875,98.44000244140625,-4001.099853515625,-5936.400146484375,-6922.0001220703125,-4924.700012207031,2623.800048828125,-2205.0,1.0,-1.2578179685121247,-2.7964468378171694,2.757539612595308,b0efee0bd2b,monserdock7,16.0,2100.06005859375,-3296.550048828125,206.97999572753906,12913.599853515625,10183.599853515625,3331.7999267578125,-2241.4999389648438,-4651.9000244140625,1893.0999755859375,255.0,255.0,-0.39953313923496603,1.8650649072030516,-0.6249206753700105,True,9,False,10,0.0,False,,76561198358174226,ErPablixx,20.0,457.6300048828125,-5214.3701171875,17.0,-485.29998779296875,5675.4998779296875,4.000000059604645,-5.0,-1.1999999731779099,21.099998950958252,199.0,128.0,,-0.009239102010309549,1.4823789469668596,3.450770130387799e-05,True,16,16,255.0,False,False,,enpitsu,76561198039309853,26,2133.469970703125,-3100.72998046875,85.61000061035156,-7621.300048828125,-2781.199951171875,-250.40000915527344,4513.599853515625,-1118.6000061035156,2795.4998779296875,255.0,128.0,False,-1.3277844161481163,1.466473983791513,-2.8695202444434185,True,4,False,3,59.0,False,,games5425898691,bf81d8692db,18.0,2918.389892578125,-4318.740234375,17.010000228881836,8368.400268554688,8421.699829101562,2.199999988079071,-0.9000000357627869,-1.0999999940395355,1747.5,255.0,195.0,-0.009570652088530411,2.2902742549973922,-6.195202715741143e-05,True,12,False,10,42.0,False,,
92,5929,172.0,False,False,0,2207.394064013183,-2088.330078125,3282.330078125,97.30000305175781,4227.799987792969,5552.9998779296875,2451.999969482422,-4077.6998901367188,2012.7000427246094,717.3999786376953,0.0,1.3199780985406602,3.0158529806121166,3.018252314587147,76561198039309853,enpitsu,26.0,-2071.239990234375,3122.820068359375,84.26000213623047,7321.199951171875,2513.300018310547,-159.0999984741211,-5467.0001220703125,401.5999984741211,447.00000762939453,255.0,128.0,0.758182654860945,-1.5677483508418568,-3.1106645151623593,True,3,False,4,59.0,False,,bf81d8692db,games5425898691,18.0,-2982.820068359375,4242.669921875,17.010000228881836,-7210.0,-9658.800048828125,2.199999988079071,-0.29999999329447746,-0.5000000074505806,1382.1000671386719,255.0,203.0,,0.009566118481198484,-2.165995007047848,-8.507016658306564e-05,True,12,10,42.0,False,False,,monserdock7,b0efee0bd2b,16,-2168.89990234375,3263.93994140625,250.08999633789062,-5918.2000732421875,-2733.5000610351562,735.1999664306641,1768.6000061035156,1876.7999267578125,4857.900085449219,255.0,255.0,,0.6878410131332569,-1.1361907129214481,-0.5897591602263959,True,10,False,9,0.0,False,,ErPablixx,76561198358174226,20.0,-453.67999267578125,5164.77978515625,17.0,330.49999237060547,-6136.500244140625,3.4999999403953552,1.1999999731779099,3.1999999284744263,-564.7999954223633,185.0,66.0,0.009447683610434602,-1.4924962082702093,-7.278010025117805e-05,True,16,False,16,255.0,False,,False
93,5966,174.0,False,False,1,9143.811920438651,1573.6099853515625,-3978.669921875,105.44999694824219,8172.19970703125,19834.100341796875,10246.300048828125,4962.39990234375,-3357.0999145507812,322.79998779296875,1.0,-0.617672305871553,2.4007974905881064,-2.071398173922523,76561198358174226,ErPablixx,20.0,1465.8199462890625,-4189.27978515625,17.0,11509.100341796875,13824.200439453125,1.0999999940395355,-0.19999999552965164,-0.5000000074505806,1888.5000610351562,255.0,231.0,-0.009609375563596081,2.206683237484072,5.829851365319687e-05,True,16,False,16,157.89876986575374,True,,b0efee0bd2b,monserdock7,16.0,2944.9599609375,-2893.550048828125,28.440000534057617,4364.100036621094,1073.499984741211,-1616.3999938964844,731.5000152587891,-4669.800109863281,-2461.7999267578125,128.0,128.0,,0.06645870791844846,0.7016108176808489,0.30000213829639555,True,10,10,0.0,False,False,,enpitsu,76561198039309853,26,1388.97998046875,-3696.56005859375,66.87999725341797,5101.199951171875,-10236.799926757812,2914.5001220703125,1782.1000671386719,2058.800048828125,3823.2000732421875,255.0,255.0,False,-0.09297826162462315,-1.967123822635586,-0.002482434912343985,True,6,False,5,59.0,False,,games5425898691,bf81d8692db,18.0,2090.070068359375,-2888.639892578125,90.2300033569336,-14270.30029296875,10998.299560546875,-166.90000534057617,-4239.200134277344,-3501.7999267578125,-124.70000267028809,255.0,128.0,-0.7261068952052444,-2.1330019603259616,3.073245863542649,True,14,False,11,42.0,False,,
