,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_jump_active,opp_2_boost_collect
75,5571,159,False,False,0,4441.793006135287,-3681.330078125,1680.02001953125,120.94000244140625,-6649.4000244140625,22.40000009536743,3054.2999267578125,194.40000534057617,2913.3999633789062,-5241.500244140625,0.0,0.8910359833437286,2.518306048731967,-2.517642570082463,befde14102b,Deepblacknight0,6.0,-3588.5,1629.3800048828125,17.010000228881836,-5487.2998046875,-7101.300048828125,2.5,0.5000000074505806,0.5000000074505806,-1793.9999389648438,255.0,0.0,,0.009522699230521719,-2.214111387047988,-0.00028621993741084225,True,255.0,False,False,4,6,,76561198074156458,White General,14.0,-409.1400146484375,2591.699951171875,17.010000228881836,1355.3999328613281,-13824.69970703125,2.3000000417232513,0.0,-1.1999999731779099,-2018.8999938964844,255.0,0.0,,0.009567837352394942,-1.5153517589556251,-0.00016210305962293487,True,182.0,False,12,False,12,,enpitsu,76561198039309853,27.0,-1082.989990234375,4001.030029296875,17.040000915527344,422.5,-10540.0,4.099999964237213,-0.5000000074505806,7.599999904632568,1748.9999389648438,255.0,128.0,False,0.016695397121268968,-1.4693857214888577,-6.944684160300338e-05,True,227.0,False,8,False,6,,games5425898691,bf81d8692db,20.0,-3195.2900390625,3243.75,17.0,-5367.0001220703125,-14852.5,0.9000000357627869,0.09999999776482582,0.29999999329447746,505.60001373291016,255.0,128.0,,0.009589408226035224,-1.8714656288965938,-0.00021794865007609726,True,198.62668388633318,True,False,12,12,
76,5643,162,False,False,0,4486.97530375593,-3536.2099609375,1512.02001953125,112.56999969482422,-7602.80029296875,23216.39892578125,3627.6998901367188,-3947.3001098632812,30.09999990463257,-2136.0000610351562,0.0,-1.0096338457298992,-1.8045948053475005,1.7756686772309245,befde14102b,Deepblacknight0,6.0,-3478.0,1357.6600341796875,80.48999786376953,-6233.499755859375,13133.599853515625,3464.8001098632812,2208.2000732421875,511.3999938964844,-342.40001678466797,203.0,64.0,False,0.0746485959790753,1.9205486830358647,-0.005257045326276094,True,194.0,False,False,4,8,,76561198074156458,White General,14.0,-1673.7900390625,1328.1800537109375,17.010000228881836,5291.099853515625,11610.6005859375,2.3000000417232513,-0.09999999776482582,0.0,-2314.4000244140625,255.0,0.0,,0.00956295156262812,1.075948661751799,8.0738734778981e-06,True,182.0,False,12,False,12,,enpitsu,76561198039309853,27.0,-2698.800048828125,2137.050048828125,17.040000915527344,-12191.500244140625,1448.3000183105469,4.4999998807907104,-0.19999999552965164,-0.7999999821186066,-1866.300048828125,128.0,0.0,False,0.0172601978505887,2.96288212132208,-2.437914945021742e-05,True,194.0,False,8,False,6,,games5425898691,bf81d8692db,20.0,-3749.280029296875,-523.9099731445312,16.739999771118164,7804.7998046875,-10487.5,46.599998474121094,-33.29999923706055,74.00000095367432,2266.7999267578125,255.0,255.0,,0.007821461546412823,-0.8644872982440444,0.006818591050560643,True,142.0,False,False,14,14,
77,5697,164,False,False,1,9808.801164745282,2894.550048828125,-4463.0400390625,171.24000549316406,-10153.800048828125,3256.099853515625,4335.5999755859375,-660.1000213623047,-2488.3999633789062,5419.5001220703125,1.0,-0.5728668064349072,2.691600392591584,-0.9807051284706821,76561198039309853,enpitsu,27.0,2875.3798828125,-4570.85009765625,65.9800033569336,140.6999969482422,919.8999786376953,2366.0000610351562,-5388.2000732421875,-688.4999847412109,861.9000244140625,0.0,128.0,False,0.10819916477810128,-1.1210453125867705,0.08245590630333213,True,255.0,False,False,7,10,,bf81d8692db,games5425898691,20.0,1807.9100341796875,-1749.5999755859375,77.02999877929688,-7561.7999267578125,-20780.50048828125,-1549.1000366210938,2548.5000610351562,-20.0,563.8000106811523,255.0,128.0,,0.48548815544959645,-1.075240967684491,0.4390056558523364,True,119.0,False,16,False,16,,Deepblacknight0,befde14102b,6.0,3268.530029296875,-4752.89013671875,185.3699951171875,-13437.5,-11898.900146484375,-3700.4998779296875,2307.5,322.09999084472656,-859.7000122070312,0.0,0.0,False,-0.26749239274316444,-0.7092675442673614,1.2982890427652682,True,178.0,False,8,False,6,,White General,76561198074156458,14.0,-786.030029296875,-2444.35009765625,17.010000228881836,-9963.400268554688,-11909.000244140625,2.3000000417232513,0.29999999329447746,0.19999999552965164,2032.7000427246094,255.0,255.0,,-0.009594969490507485,-0.9412598735106811,4.5282286083101617e-05,True,162.0,False,False,12,12,
78,5730,165,False,False,1,9265.70497515757,1679.1400146484375,-4092.550048828125,217.0800018310547,-1136.3999938964844,-27121.10107421875,6462.2998046875,-4186.300048828125,-4083.800048828125,-1340.2999877929688,1.0,-0.40815119022494606,2.0113453931317906,-1.495395801394135,bf81d8692db,games5425898691,20.0,1644.3599853515625,-3922.360107421875,120.83000183105469,4187.099914550781,-19849.69970703125,483.49998474121094,5477.1002197265625,493.49998474121094,-85.60000419616699,255.0,128.0,,-1.3184279757757313,-1.600185647498736,-0.06190154570131582,True,119.0,False,False,17,18,,76561198039309853,enpitsu,27.0,2888.860107421875,-4462.919921875,16.260000228881836,-1196.500015258789,2.800000011920929,122.5,6.3999998569488525,-56.599998474121094,-711.9999694824219,255.0,0.0,False,-0.013827890100749427,-0.44648089367400584,-0.0012809152179354638,True,255.0,False,8,False,10,,Deepblacknight0,befde14102b,6.0,2153.090087890625,-4343.93994140625,17.010000228881836,-5202.5,9664.400024414062,2.0999999344348907,0.19999999552965164,-0.7999999821186066,-1.1999999731779099,255.0,128.0,False,-0.009531316955609255,1.077217329124641,8.017395584392972e-05,True,178.0,False,8,False,6,,White General,76561198074156458,14.0,-389.2099914550781,-3477.919921875,17.010000228881836,4034.1000366210938,1229.1999816894531,2.5,-0.0,-0.7000000029802322,1714.1000366210938,128.0,255.0,,-0.00969659024866694,2.8852005046040703,1.5163807410767552e-05,True,193.0,False,False,12,12,
79,5772,166,False,False,0,2053.025649503731,-1584.9100341796875,3206.010009765625,183.2100067138672,2045.0999450683594,6937.7001953125,1037.3999786376953,677.3000335693359,3528.699951171875,1000.8000183105469,0.0,0.6151431750703001,2.937163485879448,2.2997104418670498,befde14102b,Deepblacknight0,6.0,-1591.02001953125,3075.050048828125,135.6999969482422,1931.9999694824219,221.20000839233398,2760.8999633789062,-5397.8997802734375,961.1000061035156,-433.69998931884766,128.0,170.0,False,-0.8744406160234168,-1.2855147654143855,-0.2952747718444482,True,178.0,False,False,7,10,,76561198074156458,White General,14.0,-1156.8599853515625,2946.949951171875,17.010000228881836,-12247.7001953125,-11656.199951171875,2.3000000417232513,0.7000000029802322,0.3999999910593033,1939.9000549316406,255.0,255.0,,0.0095783236282515,-2.318357138875852,7.85927050157847e-05,True,130.0,False,12,False,12,,enpitsu,76561198039309853,27.0,-1657.8900146484375,3357.75,99.47000122070312,11531.800537109375,-18204.89990234375,2273.6000061035156,5369.2999267578125,-642.6999664306641,-1003.1999969482422,255.0,0.0,False,0.5683718639616012,-0.8066905817516749,0.47441591954007706,True,171.0,False,12,False,9,,games5425898691,bf81d8692db,20.0,-1549.739990234375,5102.990234375,267.20001220703125,7960.30029296875,-2.800000011920929,-2042.2000122070312,0.0,2456.6000366210938,0.09999999776482582,255.0,0.0,,0.2319117727750267,0.009778792145605168,1.57304533184128,True,150.0,False,False,18,18,
80,5773,166,False,False,1,8383.333059219183,1575.25,-3215.77001953125,192.44000244140625,-10717.5,17580.799560546875,11775.699462890625,5569.6002197265625,877.0999908447266,-2051.699981689453,1.0,-0.5596810391212389,-2.9847001852660147,2.4191467884843734,76561198039309853,enpitsu,27.0,1657.8900146484375,-3357.75,99.47000122070312,-11531.800537109375,18204.89990234375,2273.6000061035156,-5369.2999267578125,642.6999664306641,-1003.1999969482422,255.0,0.0,False,-0.5683718639616012,0.8066905817516749,0.47441591954007706,True,171.0,False,False,9,12,,bf81d8692db,games5425898691,20.0,1549.739990234375,-5102.990234375,267.20001220703125,-7960.30029296875,2.800000011920929,-2042.2000122070312,-0.0,-2456.6000366210938,0.09999999776482582,255.0,0.0,,-0.2319117727750267,-0.009778792145605168,1.57304533184128,True,150.0,False,18,False,18,,Deepblacknight0,befde14102b,6.0,1576.4300537109375,-3065.8798828125,148.85000610351562,-1643.9999389648438,1847.4000549316406,173.29999923706055,5490.3997802734375,-323.49998474121094,23.599998950958252,128.0,170.0,False,1.3241109941067473,0.24829222165353274,-1.3563449121785194,True,178.0,False,10,False,7,,White General,76561198074156458,14.0,1249.27001953125,-2842.300048828125,17.010000228881836,10090.700073242188,13251.600341796875,2.3000000417232513,-0.19999999552965164,-0.29999999329447746,1983.0000305175781,255.0,255.0,,-0.009593513788942253,2.1545074223030727,3.344386523804609e-05,True,130.0,False,False,12,12,
81,5774,166,False,False,0,2051.813051295085,-1539.68994140625,3191.77001953125,225.22000122070312,11010.30029296875,4943.399963378906,8254.89990234375,3524.2001342773438,-1222.2000122070312,-4699.5001220703125,0.0,0.5969897621825482,2.869114222095305,2.439617641099954,befde14102b,Deepblacknight0,6.0,-1576.4300537109375,3065.8798828125,148.85000610351562,1643.9999389648438,-1847.4000549316406,173.29999923706055,-5490.3997802734375,323.49998474121094,23.599998950958252,128.0,170.0,False,-1.3241109941067473,-0.24829222165353274,-1.3563449121785194,True,178.0,False,False,7,10,,76561198074156458,White General,14.0,-1249.27001953125,2842.300048828125,17.010000228881836,-10090.700073242188,-13251.600341796875,2.3000000417232513,0.19999999552965164,0.29999999329447746,1983.0000305175781,255.0,255.0,,0.009593513788942253,-2.1545074223030727,3.344386523804609e-05,True,130.0,False,12,False,12,,enpitsu,76561198039309853,27.0,-1657.8900146484375,3357.75,99.47000122070312,11531.800537109375,-18204.89990234375,2273.6000061035156,5369.2999267578125,-642.6999664306641,-1003.1999969482422,255.0,0.0,False,0.5683718639616012,-0.8066905817516749,0.47441591954007706,True,171.0,False,12,False,9,,games5425898691,bf81d8692db,20.0,-1481.6300048828125,5102.990234375,244.08999633789062,8382.899780273438,-2.5999999046325684,-3217.60009765625,3.400000035762787,917.5,-1.2999999523162842,255.0,128.0,,0.3835669656912572,0.010271108418478671,1.5748615159599502,True,150.0,False,False,18,18,
82,5775,166,False,False,1,8335.367693873752,1511.1199951171875,-3172.639892578125,249.58999633789062,-18527.80029296875,12489.200439453125,15384.200439453125,5583.900146484375,1385.3999328613281,1703.0000305175781,1.0,-0.6572909490648547,-3.0005632511079496,2.593457259379093,76561198039309853,enpitsu,27.0,1564.9599609375,-3222.090087890625,106.9000015258789,-10915.400390625,14565.50048828125,-7.200000286102295,579.7999954223633,-1848.800048828125,3718.3999633789062,255.0,0.0,False,-0.8707355155061061,0.4556671333291972,0.6908137129720312,True,171.0,False,False,9,12,,bf81d8692db,games5425898691,20.0,1481.6300048828125,-5102.990234375,244.08999633789062,-8382.899780273438,2.5999999046325684,-3217.60009765625,-3.400000035762787,-917.5,-1.2999999523162842,255.0,128.0,,-0.3835669656912572,-0.010271108418478671,1.5748615159599502,True,150.0,False,18,False,18,,Deepblacknight0,befde14102b,6.0,1576.4300537109375,-3065.8798828125,148.85000610351562,-1643.9999389648438,1847.4000549316406,173.29999923706055,5490.3997802734375,-323.49998474121094,23.599998950958252,128.0,170.0,False,1.3241109941067473,0.24829222165353274,-1.3563449121785194,True,178.0,False,10,False,7,,White General,76561198074156458,14.0,1309.3800048828125,-2749.969970703125,17.010000228881836,8159.69970703125,14276.8994140625,2.3000000417232513,-0.19999999552965164,-0.0,2002.2000122070312,255.0,255.0,,-0.009569880835077038,2.021550491625121,2.1040446235565025e-05,True,130.0,False,False,12,12,
83,5896,171,False,True,1,5111.654004771077,-2810.800048828125,1620.25,98.91999816894531,16629.200439453125,18528.299560546875,4940.4998779296875,-3845.8999633789062,4504.800109863281,956.5000152587891,1.0,-0.8588124214014876,0.8199122871181925,-1.7383035198975854,76561198039309853,enpitsu,27.0,-2929.77001953125,1460.550048828125,89.73999786376953,14644.200439453125,13345.899658203125,1763.5000610351562,-5241.6998291015625,1465.3999328613281,791.8000030517578,255.0,255.0,,-0.5580933661494611,2.780645182246873,-0.5570982554328057,True,205.0,False,False,11,14,,bf81d8692db,games5425898691,21.0,-3223.9599609375,-294.0199890136719,16.989999771118164,11989.7998046875,18325.899658203125,4.4999998807907104,-0.29999999329447746,-0.7000000029802322,-11.299999952316284,255.0,128.0,,-0.009607320011815162,2.151651387699401,6.688869065540799e-05,True,255.0,False,18,False,18,,Deepblacknight0,befde14102b,6.0,-1660.4200439453125,1119.4599609375,137.0399932861328,-11714.89990234375,15557.19970703125,3652.6998901367188,1169.8999786376953,920.9999847412109,362.5,255.0,128.0,,0.3403816955990635,0.8167099552760193,-0.014730449607044413,True,140.67158724672052,True,14,False,10,,White General,76561198074156458,14.0,1767.1500244140625,4921.3701171875,17.010000228881836,-19180.10009765625,-589.5000076293945,2.0999999344348907,-4.799999892711639,-0.19999999552965164,583.8999938964844,255.0,255.0,,-0.009588634312158978,-0.03634720948098478,-2.536217137146399e-05,True,255.0,False,False,12,12,
84,5936,172,False,False,0,9336.820533034694,480.1400146484375,-4094.85009765625,172.0399932861328,-7648.900146484375,16816.700439453125,5964.6002197265625,2844.2001342773438,-3149.7000122070312,4241.300048828125,0.0,-0.9298377599148925,0.3334878364405362,0.2245707780740168,76561198074156458,White General,14.0,561.47998046875,-4266.830078125,104.7300033569336,14960.2001953125,12451.800537109375,1573.0000305175781,-5369.1998291015625,743.0000305175781,931.9999694824219,255.0,255.0,,0.6436710654886152,0.5016765743249707,-0.5693606511397568,True,199.0,False,False,13,14,,befde14102b,Deepblacknight0,6.0,2944.9599609375,-4092.820068359375,229.32000732421875,7302.7001953125,-21625.30029296875,-2830.7000732421875,386.5999984741211,-1239.4000244140625,-351.19998931884766,255.0,0.0,,-0.6647181043460563,-0.8450913777259834,-0.4871439879811667,True,112.0,False,12,False,14,,enpitsu,76561198039309853,27.0,858.75,-3476.60009765625,111.77999877929688,-5020.799865722656,-20026.700439453125,3737.9000854492188,857.6000213623047,1980.8000183105469,1496.0000610351562,128.0,255.0,,0.014151664272192842,-1.9712184000064987,-0.018847069702435975,True,239.0,False,16,False,13,,games5425898691,bf81d8692db,21.0,1036.6199951171875,336.8500061035156,16.989999771118164,-1938.800048828125,18487.900390625,4.799999892711639,0.0,0.0,-1995.8999633789062,255.0,0.0,,0.009583652639880015,1.600717757914118,-1.5863564917813206e-06,True,255.0,False,False,18,18,
85,6021,175,False,False,1,5587.629949966323,1670.949951171875,-393.6300048828125,152.3800048828125,1873.2000732421875,16244.200439453125,11612.099609375,5780.10009765625,358.10001373291016,1568.699951171875,1.0,0.4942293266292225,-0.6078905877802983,-0.9568158060359047,bf81d8692db,games5425898691,21.0,1687.6300048828125,-548.8300170898438,15.550000190734863,7652.80029296875,17386.400146484375,-1668.0999755859375,-3789.7000122070312,-3597.0999145507812,1717.1000671386719,128.0,72.0,True,-0.02912200754791838,1.9227478920901584,-0.03991544947700196,True,164.0,False,False,18,18,,76561198039309853,enpitsu,27.0,1218.050048828125,4553.75,17.020000457763672,20204.100341796875,-4393.399963378906,2.0999999344348907,1.2999999523162842,-0.0,236.49999618530273,255.0,128.0,,-0.01676611365259406,-2.950766257109785,-0.00019009304463492681,True,113.7504430432474,True,14,False,16,,Deepblacknight0,befde14102b,6.0,-346.30999755859375,4210.58984375,17.0,13984.3994140625,-1509.6000671386719,3.4999999403953552,2.800000011920929,-0.19999999552965164,1226.9000244140625,255.0,255.0,,-0.00957970879609853,-3.0325901826116026,0.00020676135792257092,True,143.0,False,14,False,12,,White General,76561198074156458,14.0,-1068.7900390625,4866.22021484375,17.010000228881836,18680.899658203125,5127.2998046875,2.199999988079071,0.5999999865889549,0.5999999865889549,-1673.800048828125,128.0,0.0,,-0.009604312085294388,2.9130060596928753,-0.0001735958218428147,True,123.0,False,False,14,14,
86,6100,178,False,False,1,1688.7845591650878,2174.830078125,4037.010009765625,753.4299926757812,-12063.00048828125,13266.099853515625,1803.8999938964844,5148.2000732421875,-810.9999847412109,2972.6998901367188,1.0,0.18204993728409505,0.7162698926669571,0.7710510580763745,bf81d8692db,games5425898691,21.0,2284.56005859375,3981.2900390625,614.6099853515625,-6643.0999755859375,19730.2001953125,6588.900146484375,-3689.8001098632812,-436.8000030517578,343.3000183105469,255.0,9.0,,0.7976397073086672,1.5479851879354318,0.790820656606951,True,53.0,False,False,18,20,,76561198039309853,enpitsu,27.0,3673.27001953125,156.99000549316406,16.559999465942383,-11973.1005859375,-19101.600341796875,109.79999542236328,58.69999885559082,-153.29999923706055,-276.00000381469727,255.0,0.0,False,-0.009017550888903478,-1.011769546664084,-0.006358627266852459,True,255.0,False,14,False,16,,Deepblacknight0,befde14102b,6.0,1710.1700439453125,4306.93994140625,464.7900085449219,9873.400268554688,3279.8001098632812,3850.5999755859375,-1635.0999450683594,-241.39999389648438,646.6000366210938,255.0,255.0,,0.4511061630463941,1.614600266723352,-1.1761193190233656,True,97.81729035736409,True,16,False,12,,White General,76561198074156458,14.0,-149.41000366210938,4994.7900390625,17.010000228881836,942.6000213623047,282.39999771118164,2.0999999344348907,-0.29999999329447746,1.0000000149011612,0.0,128.0,,,-0.009579557313777137,2.850303260134996,3.857209881943121e-06,True,123.0,False,False,14,14,
87,6146,180,False,False,0,9453.69296572484,-593.1199951171875,-4308.83984375,127.52999877929688,-1914.2999267578125,20518.60107421875,2170.399932861328,-942.3000335693359,3069.2001342773438,-5068.599853515625,0.0,1.1942324182165398,0.03017233990043911,2.477233100523001,76561198074156458,White General,14.0,-527.9600219726562,-4446.919921875,17.010000228881836,-6039.7998046875,10426.400146484375,0.0,-0.3999999910593033,0.3999999910593033,-1722.5999450683594,255.0,0.0,,0.00954333328560041,2.0999949114511685,-0.0004179325205493246,True,107.35767748022593,True,False,14,14,,befde14102b,Deepblacknight0,6.0,-2437.699951171875,-5103.35009765625,339.29998779296875,1448.699951171875,70.50000190734863,-3172.39990234375,81.70000076293945,-316.9000053405762,-76.10000133514404,255.0,128.0,,0.7140068321192833,-0.012151627388158727,-1.5869356363259042,True,96.0,False,14,False,16,,enpitsu,76561198039309853,27.0,-1039.050048828125,-706.9600219726562,17.059999465942383,13004.200439453125,-8892.999877929688,1.8000000715255737,-1.1999999731779099,0.09999999776482582,1891.300048828125,255.0,255.0,False,0.016878387569872345,-0.5499711328840673,0.00012041049821644954,True,255.0,False,16,False,14,,games5425898691,bf81d8692db,21.0,-1077.1500244140625,-4614.93017578125,533.489990234375,7649.6002197265625,4044.8001098632812,-6584.4000244140625,1409.1999816894531,234.79999542236328,-336.3999938964844,255.0,128.0,,0.5013623532426555,1.8519228424584337,0.12345464715535578,True,53.0,False,False,18,20,
88,6197,182,False,False,0,5928.470416749717,-877.010009765625,-788.4400024414062,95.69999694824219,6553.2000732421875,20631.10107421875,1194.000015258789,-3460.5999755859375,-1862.7000427246094,-4527.5,0.0,0.9386009294026088,1.6775026289391646,2.676008273966828,76561198074156458,White General,14.0,-1017.22998046875,-1034.2099609375,16.989999771118164,627.7999877929688,22821.201171875,4.699999988079071,0.09999999776482582,1.2999999523162842,-1334.4999694824219,255.0,0.0,,0.009592676020407476,1.5354522558402917,-0.00037556902435469916,True,0.0,False,False,14,14,,befde14102b,Deepblacknight0,6.0,-1511.949951171875,-3668.2900390625,17.010000228881836,1907.2999572753906,12899.49951171875,2.3999999463558197,0.0,-0.19999999552965164,2273.0999755859375,255.0,255.0,,0.009561214731155945,1.4884445524577115,2.6060540022583303e-05,True,127.0,False,14,False,16,,enpitsu,76561198039309853,27.0,-512.3599853515625,53.45000076293945,32.349998474121094,-1779.6000671386719,-863.0999755859375,3153.599853515625,2.199999988079071,5.5000001192092896,386.89998626708984,128.0,0.0,False,0.016771639324177287,-2.7301613714015898,-0.00016516288810127294,True,242.0,False,18,False,14,,games5425898691,bf81d8692db,21.0,1377.25,-4126.4501953125,96.01000213623047,20960.90087890625,-868.6000061035156,-155.79999923706055,287.39999771118164,5492.39990234375,-3.0000001192092896,255.0,128.0,,-0.095806820307234,3.089228379828631,-3.1410105475021735,True,30.0,False,False,19,22,
89,6206,182,False,False,0,5264.797242059754,-649.0,-119.0,103.76000213623047,12077.39990234375,21465.80078125,668.7000274658203,-4615.400085449219,-3831.6000366210938,127.60000228881836,0.0,0.46961171830407294,-1.0371926476311082,1.1309631017197737,76561198074156458,White General,14.0,-784.3099975585938,-219.9199981689453,16.84000015258789,11874.89990234375,17437.5,19.800000190734863,-62.39999771118164,-103.00000190734863,-1322.5999450683594,255.0,0.0,,0.010180442085056217,0.9053425619951107,-0.022399346073176875,True,0.0,False,False,14,14,,befde14102b,Deepblacknight0,6.0,-1571.3399658203125,-3249.39990234375,17.010000228881836,-3658.800048828125,12887.5,2.0000000298023224,-0.09999999776482582,1.0999999940395355,59.40000057220459,255.0,128.0,,0.009580193305066875,1.8560203918560383,-0.000104284384885932,True,127.0,False,14,False,16,,enpitsu,76561198039309853,27.0,-614.510009765625,67.41999816894531,125.83999633789062,-6168.3001708984375,3360.4000854492188,2753.599853515625,-5079.700012207031,-2078.000030517578,-357.90000915527344,128.0,255.0,False,0.029243280543658177,-2.781165107751186,0.6601332281404787,True,234.0,False,18,False,15,,games5425898691,bf81d8692db,21.0,2091.219970703125,-4155.97021484375,85.55000305175781,20901.69921875,-863.7999725341797,-922.3000335693359,194.40000534057617,3725.10009765625,-1.4000000059604645,255.0,128.0,,-0.9381595987378607,-0.05140093245586414,-0.0009938209684454192,True,61.0,False,False,20,22,
90,6307,186,False,False,0,3388.719856315181,2490.22998046875,5010.1201171875,616.1500244140625,-5594.89990234375,-11810.30029296875,-3302.0999145507812,-1426.3999938964844,-3943.800048828125,4290.7000732421875,0.0,-0.20635227845406082,1.0913660128263207,-1.3714490512285102,76561198074156458,White General,14.0,2557.89990234375,5104.35986328125,734.530029296875,-13954.7998046875,630.2000045776367,1496.6000366210938,430.49999237060547,-2920.7998657226562,525.6000137329102,255.0,255.0,True,0.023545688486174766,3.120876424364267,-1.5708435105925502,True,255.0,False,False,16,16,,befde14102b,Deepblacknight0,6.0,967.3800048828125,556.8599853515625,17.010000228881836,-2728.800048828125,13792.80029296875,2.0999999344348907,-0.09999999776482582,1.0000000149011612,52.69999980926514,255.0,128.0,,0.009596692150456828,1.773686488467254,-0.0001044183541008949,True,219.0,False,14,False,16,,enpitsu,76561198039309853,27.0,-636.6400146484375,4714.08984375,17.030000686645508,4497.799987792969,20006.8994140625,5.600000023841858,0.29999999329447746,0.29999999329447746,-3024.4000244140625,255.0,0.0,False,0.016784775946778147,0.9079490376277469,-8.757173922814643e-05,True,171.0,False,18,False,16,,games5425898691,bf81d8692db,21.0,1403.1800537109375,1672.199951171875,17.010000228881836,-20711.99951171875,8211.300048828125,2.0000000298023224,-0.9000000357627869,0.19999999552965164,61.90000057220459,255.0,128.0,,0.009593769551111225,2.7718448454936158,-8.725091279851965e-05,True,120.0,False,False,22,24,
91,6354,188,True,True,0,2977.4498829908243,1557.6199951171875,3453.300048828125,322.30999755859375,-18385.6005859375,26191.298828125,4998.399963378906,4268.800048828125,-1916.1000061035156,3755.5999755859375,0.0,0.6177442377100846,-0.5973719150934061,-1.8038277161172453,befde14102b,Deepblacknight0,6.0,1673.02001953125,3318.080078125,257.5799865722656,-1103.0000305175781,19155.50048828125,1314.9000549316406,-175.10000228881836,-5042.200012207031,-2189.7999572753906,255.0,255.0,,-0.5329685957472755,1.6327140355433318,-0.8125422391615544,True,144.0,False,False,15,18,,76561198074156458,White General,14.0,3479.659912109375,4347.8798828125,36.959999084472656,12634.000244140625,-15240.999755859375,-765.6999969482422,-12.100000381469727,1001.9000244140625,-1585.8999633789062,255.0,0.0,,0.0667824975329186,-0.9166049502057996,0.39982618969082756,True,191.0,False,16,False,16,,enpitsu,76561198039309853,27.0,214.16000366210938,4509.7998046875,17.049999237060547,-2667.6998901367188,2154.2999267578125,2.8999999165534973,0.0,-0.29999999329447746,-1721.1000061035156,0.0,255.0,,0.016929300561147817,-0.9332911578713582,-0.00012554939312276435,True,147.0,False,18,False,16,,games5425898691,bf81d8692db,21.0,1165.8599853515625,3427.8798828125,154.35000610351562,16486.700439453125,8874.7998046875,2507.5999450683594,-1415.0999450683594,390.9000015258789,-1048.3000183105469,255.0,240.0,,-0.5044934766745209,-0.3495497463737876,0.252408434755163,True,118.61739376539825,True,False,23,26,
