,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
88,5196,155.0,False,False,1,6412.062467405324,3916.050048828125,-516.3099975585938,176.36000061035156,3339.4000244140625,13670.2001953125,2526.1000061035156,-1707.2000122070312,2248.9999389648438,2516.0000610351562,1.0,0.23109222558473239,0.29415968052045255,-1.2918397393519603,b5b4ca8d29b,matserbæsj,11.0,3967.669921875,-608.3400268554688,55.66999816894531,3412.9998779296875,12865.400390625,2197.2000122070312,-326.8000030517578,-1644.6000671386719,246.8000030517578,255.0,128.0,,0.15564155758812623,1.839119778157188,-0.5667391644455293,True,,False,6,False,6,,b84c84cf60b,empm4ts,13.0,-46.81999969482422,-992.989990234375,95.94999694824219,-175.79999923706055,-16858.900146484375,2134.1000366210938,5499.7998046875,-37.00000047683716,7.699999809265137,221.0,128.0,,-0.8616300475923756,-1.565711763826889,0.0017942102014035389,False,5,179.0,False,False,6,,enpitsu,76561198039309853,28,3490.840087890625,-2366.780029296875,103.75,-294.89999771118164,22885.80078125,-167.80000686645508,-5480.10009765625,-466.3999938964844,19.700000286102295,255.0,128.0,False,-0.8859639102638638,-1.6513110744100787,3.135864581330027,True,31.0,False,4,False,3,,games5425898691,bf81d8692db,17.0,2376.239990234375,5078.18017578125,83.47000122070312,-15586.8994140625,-380.40000915527344,-169.20000076293945,131.70000076293945,-1669.9000549316406,973.6000061035156,255.0,255.0,,-0.05195823810237516,-0.029072289151947785,-1.0265683889581243,True,6,6,False,255.0,False,
89,5199,155.0,False,False,1,6294.353396071701,3948.06005859375,-364.8900146484375,202.7100067138672,1946.9000244140625,14824.300537109375,2899.2001342773438,-2388.3999633789062,2204.199981689453,2077.4000549316406,1.0,0.4305808498472314,0.11722562795668276,-1.031994630206727,b5b4ca8d29b,matserbæsj,11.0,3992.93994140625,-500.1300048828125,74.94000244140625,2791.9000244140625,13068.499755859375,2343.2000732421875,316.200008392334,-1493.0999755859375,532.2000122070312,255.0,128.0,,0.1763109513322291,1.799641510985407,-0.6807583356436153,True,,False,6,False,6,,b84c84cf60b,empm4ts,13.0,-48.31999969482422,-1133.5899658203125,104.69999694824219,-175.79999923706055,-16879.000244140625,-13.700000047683716,5499.7998046875,-35.299999713897705,6.600000262260437,255.0,128.0,,-1.464513546281569,-1.5757284404732776,0.011431011931241665,True,5,179.0,False,False,6,,enpitsu,76561198039309853,28,3488.409912109375,-2176.260009765625,102.36000061035156,-290.79999923706055,22840.80078125,-161.5999984741211,-5480.10009765625,-466.3999938964844,19.800000190734863,128.0,128.0,False,-0.2830672625350474,-1.6546742965018588,3.1377851912964583,True,31.0,False,4,False,3,,games5425898691,bf81d8692db,17.0,2247.64990234375,5069.64990234375,73.36000061035156,-15266.199951171875,-1646.4999389648438,-1922.8999328613281,-1586.199951171875,-1292.7000427246094,1352.1000671386719,255.0,255.0,,-0.16292889769614063,-0.14205897054128208,-0.9479691182296378,True,6,6,False,255.0,False,
90,5234,156.0,False,False,1,4740.149569644567,3850.6298828125,1433.3599853515625,101.37999725341797,-2992.0001220703125,13063.00048828125,1717.5,-5950.10009765625,-766.2999725341797,-92.89999961853027,1.0,-1.3240392671593944,-3.0204265464156888,0.5952021203923981,b5b4ca8d29b,matserbæsj,11.0,3998.199951171875,1238.0799560546875,79.66999816894531,-3210.2999877929688,13704.599609375,-2881.7001342773438,-101.49999618530273,1853.5000610351562,-62.39999771118164,255.0,128.0,,-0.22419706263181402,1.333804263984417,-0.7298441625432408,True,,False,6,False,6,,b84c84cf60b,empm4ts,13.0,-79.81999969482422,-3304.9599609375,17.010000228881836,-551.6999816894531,-16872.39990234375,2.5,-0.5999999865889549,-0.0,-1.8000000715255737,237.0,128.0,,-0.009614408816665932,-1.5378550124193016,1.8697315826874029e-06,True,6,210.0,False,False,6,,enpitsu,76561198039309853,28,3443.449951171875,643.5700073242188,17.020000457763672,-287.09999084472656,22998.20068359375,2.800000011920929,0.5000000074505806,-0.09999999776482582,-0.09999999776482582,255.0,128.0,False,-0.01682325720710039,1.5583320037564312,1.3291040391068894e-05,True,204.3857287950413,True,4,False,4,,games5425898691,bf81d8692db,17.0,2004.1099853515625,3805.199951171875,17.030000686645508,12628.199462890625,-3553.2000732421875,0.3999999910593033,-0.09999999776482582,0.09999999776482582,2284.499969482422,255.0,255.0,,-0.00955476337391753,-2.9352992517090764,3.601639527848485e-05,True,6,6,False,255.0,False,
91,5255,157.0,False,False,1,3881.529398613739,3628.739990234375,2383.47998046875,105.33000183105469,-7163.900146484375,12571.600341796875,1208.0000305175781,-4813.500061035156,950.5000305175781,1873.3999633789062,1.0,0.15227716765511953,1.5980090098737574,2.4244634781064778,b5b4ca8d29b,matserbæsj,11.0,3794.699951171875,2296.97998046875,16.639999389648438,-5309.5001220703125,13022.7001953125,-82.20000267028809,24.600000381469727,455.2000045776367,1170.8999633789062,255.0,255.0,,-0.009796398331036979,1.1633590106915161,0.007072102160121992,True,,False,6,False,6,,b84c84cf60b,empm4ts,13.0,-117.86000061035156,-4569.22021484375,17.010000228881836,752.0999908447266,-16684.100341796875,2.800000011920929,-0.09999999776482582,0.5000000074505806,2075.500030517578,234.0,255.0,False,-0.009573723138781298,-1.6644000542115478,0.00024981452365760643,True,6,241.0,False,False,6,,enpitsu,76561198039309853,28,3445.81005859375,2497.159912109375,111.3499984741211,396.30001068115234,22791.298828125,1241.500015258789,-409.90001678466797,-110.9000015258789,-1634.7999572753906,128.0,128.0,False,-0.18924950323068931,2.1335196227104665,-0.05676255644769557,True,225.0,False,6,False,4,,games5425898691,bf81d8692db,17.0,2708.239990234375,4279.75,17.030000686645508,1453.3000183105469,12600.899658203125,0.3999999910593033,-0.0,-0.0,2320.500030517578,255.0,255.0,,-0.009547152868576719,1.6185487628363966,9.548460961624352e-07,True,6,6,False,255.0,False,
92,5278,158.0,False,False,1,2704.0578521813773,2961.75,3395.1201171875,98.16000366210938,-14747.5,15152.5,-509.59999084472656,-3826.7001342773438,-58.29999923706055,-4545.400085449219,1.0,1.0835029683741388,-0.9455964959799348,-0.3651075398883637,b5b4ca8d29b,matserbæsj,11.0,3171.409912109375,3234.929931640625,84.62000274658203,-14752.39990234375,7648.900146484375,2471.6000366210938,2630.4000854492188,-4787.200012207031,642.7999877929688,255.0,255.0,,-0.3695825262970278,0.5810966733168775,-0.5566817152520296,False,,False,8,False,7,,b84c84cf60b,empm4ts,13.0,763.239990234375,-5219.43017578125,17.149999618530273,13150.30029296875,4164.599914550781,165.6999969482422,-359.39998626708984,-700.8000183105469,2229.4000244140625,230.0,255.0,False,-0.005153583595859994,2.76982883998975,-0.004899003432103262,True,6,241.0,False,False,6,,enpitsu,76561198039309853,28,3494.239990234375,4300.740234375,27.049999237060547,681.9000244140625,10370.999755859375,1888.9999389648438,3839.89990234375,-2683.2998657226562,-2220.2999877929688,255.0,255.0,False,0.08027596782798131,-2.7262229986716626,0.21944976045653658,True,225.0,False,6,False,4,,games5425898691,bf81d8692db,17.0,2215.659912109375,4877.35986328125,17.030000686645508,-6928.499755859375,2361.999969482422,0.3999999910593033,-0.9000000357627869,0.9000000357627869,-1971.300048828125,255.0,0.0,,-0.00956495920845753,0.29852315482381947,-0.00035274166019180785,True,6,6,False,255.0,False,
93,5286,158.0,False,False,1,2107.4921335272206,2544.18994140625,3826.610107421875,93.63999938964844,-13918.399658203125,14456.8994140625,161.39999389648438,-4419.5001220703125,-1675.3999328613281,-3695.8999633789062,1.0,0.376657931797866,1.4835727346214427,0.9600033433679271,b5b4ca8d29b,matserbæsj,11.0,2681.75,3499.2099609375,95.23999786376953,-14280.10009765625,7831.9000244140625,-156.99999809265137,2526.199951171875,-4862.300109863281,475.29998779296875,255.0,128.0,,-0.06687210825082435,1.6208345087636435,3.083915895898257,False,,False,8,False,7,,b84c84cf60b,empm4ts,13.0,879.3599853515625,-5106.56005859375,97.62999725341797,2342.2999572753906,3970.10009765625,3305.1998901367188,-1950.7000732421875,-2145.800018310547,1095.5000305175781,230.0,255.0,False,0.8410796222167202,1.9398281486852529,-1.4409335238656076,True,6,241.0,False,False,6,,enpitsu,76561198039309853,28,3490.510009765625,4390.7099609375,56.88999938964844,319.7999954223633,401.1000061035156,316.9000053405762,149.7000026702881,-187.29999542236328,-22.999999523162842,255.0,255.0,False,0.1772868799536689,-2.659331718533887,0.5544395322487774,True,225.0,False,6,False,4,,games5425898691,bf81d8692db,17.0,2023.6099853515625,4970.080078125,20.459999084472656,-8271.400146484375,3586.4999389648438,490.29998779296875,1034.1000366210938,259.59999084472656,1956.300048828125,255.0,255.0,,0.06424271494424327,0.4418277374424543,-0.0718533967809703,True,6,6,False,255.0,False,
94,5305,159.0,False,False,0,9920.026182693631,-1605.0999755859375,-4754.64990234375,113.70999908447266,8132.39990234375,6040.2001953125,5222.80029296875,5352.7001953125,1506.1000061035156,2253.699951171875,0.0,-1.1814586546438688,-2.975001149974147,-2.2763505068303895,bf81d8692db,games5425898691,17.0,-1607.050048828125,-4905.169921875,16.459999084472656,8180.7000732421875,3294.4000244140625,221.20000839233398,4.300000071525574,-116.80000305175781,-2138.9999389648438,255.0,99.0,,0.03398235916762159,0.41016171169154364,0.07160915620403077,True,233.07144093257125,True,6,False,6,,76561198039309853,enpitsu,28.0,-3657.06005859375,-4381.7900390625,259.7099914550781,590.2999877929688,-939.4000244140625,5392.39990234375,1240.2999877929688,2027.7000427246094,198.79999160766602,255.0,255.0,False,-1.4014979106662675,-0.993636669329607,-1.3539351631039729,True,4,212.41585400796706,True,False,6,,empm4ts,b84c84cf60b,13,-1064.81005859375,4828.16015625,160.63999938964844,-2720.4998779296875,-3845.5999755859375,-1462.1000671386719,4942.799987792969,1662.2999572753906,-1747.7000427246094,238.0,255.0,False,-0.22899272580122967,-3.0757827015583343,2.0911759576629554,True,241.0,False,6,False,6,,matserbæsj,b5b4ca8d29b,11.0,-1747.6099853515625,-4015.2099609375,28.75,14844.100341796875,-7167.0001220703125,-1824.6000671386719,-2044.9000549316406,2908.5000610351562,465.0,235.0,251.0,,-0.051030715579852316,-0.4615002054888916,0.41818828577424433,True,8,8,False,,False,
95,5336,160.0,False,False,0,9234.797263109693,-722.6400146484375,-4093.169921875,290.6600036621094,1324.7999572753906,15065.30029296875,6035.9002685546875,4741.300048828125,3636.300048828125,544.3000030517578,0.0,-1.0795537479240256,-2.105524221723888,-3.092898270156189,bf81d8692db,games5425898691,17.0,-691.4000244140625,-4263.8798828125,150.5500030517578,-320.6999969482422,12359.100341796875,3592.0999145507812,-1942.4000549316406,-3977.9998779296875,474.00001525878906,255.0,242.0,,-0.3012242050547215,1.3896748255905818,-0.2103145560769352,True,189.37732458114624,True,8,False,7,,76561198039309853,enpitsu,28.0,-2790.760009765625,-5077.35009765625,703.6699829101562,15685.50048828125,-4257.699890136719,2400.0999450683594,107.70000457763672,1541.9999694824219,1868.3999633789062,255.0,255.0,False,-0.14754828844642182,-0.24387413240778294,-1.5762243187325897,True,4,136.0,False,False,6,,empm4ts,b84c84cf60b,13,-1149.3499755859375,4180.2001953125,16.989999771118164,3402.2000122070312,-11604.89990234375,2.800000011920929,-0.5000000074505806,2.199999988079071,1615.5000305175781,255.0,178.0,False,0.009536242918422737,-1.2567704337701986,0.0001193418045585641,True,203.4214967091878,True,6,False,6,,matserbæsj,b5b4ca8d29b,11.0,218.36000061035156,-4085.31005859375,92.62999725341797,21028.701171875,-522.9000091552734,502.2999954223633,587.599983215332,5468.4002685546875,-25.899999141693115,255.0,130.0,,1.2102910753545506,0.001313948503582538,0.09975780105462723,False,10,9,False,,False,
96,5389,162.0,False,False,0,6409.887063662397,-470.82000732421875,-1255.77001953125,234.89999389648438,5134.2999267578125,23579.69970703125,-1912.5,-1840.3999328613281,5615.7000732421875,1037.3999786376953,0.0,-0.684927818990469,2.703730802347058,-1.4013746098970845,bf81d8692db,games5425898691,17.0,-531.5800170898438,-1406.06005859375,173.3800048828125,119.39999580383301,15116.400146484375,4610.5999755859375,-1817.1000671386719,-347.7000045776367,-1266.2000274658203,255.0,33.0,,-0.4511087143776494,0.9853310137321972,0.10231155382274133,True,150.13204315400895,True,10,3,8,,76561198039309853,enpitsu,28.0,-56.77000045776367,-4556.8701171875,17.059999465942383,2688.800048828125,10428.499755859375,2.800000011920929,-0.09999999776482582,0.19999999552965164,2403.800048828125,128.0,0.0,False,0.01683444567204593,1.3970745651890497,-7.212380014776158e-05,True,4,136.0,False,False,6,,empm4ts,b84c84cf60b,13,-432.80999755859375,485.80999755859375,59.849998474121094,2449.2999267578125,-22589.09912109375,3568.2998657226562,-928.7999725341797,-100.20000457763672,-29.800000190734863,206.0,118.0,False,-0.029363030544279682,-1.4638814494067047,2.790964084739314e-06,True,94.24808603204707,True,7,False,6,,matserbæsj,b5b4ca8d29b,11.0,3260.9599609375,-3049.56005859375,17.020000457763672,1646.6999816894531,17269.300537109375,1.2999999523162842,0.0,1.0999999940395355,38.29999923706055,230.0,137.0,False,0.00959755563073414,1.4779381284597695,-6.404400109634805e-05,True,10,10,False,255.0,False,
97,5399,162.0,False,False,1,4672.439670935115,279.7300109863281,508.3800048828125,111.81999969482422,-7899.5001220703125,25024.09912109375,-7956.099853515625,-5185.3997802734375,-2989.5999145507812,415.9000015258789,1.0,0.4487046518870095,-0.9239413830916224,1.463121816438316,b84c84cf60b,empm4ts,13.0,315.4100036621094,331.1199951171875,150.77999877929688,-5051.099853515625,16659.7998046875,1828.5000610351562,-3756.400146484375,-1634.7000122070312,3669.5999145507812,155.0,255.0,False,-0.02895115928634055,1.388607031809706,-0.21430820922823976,True,65.0,False,8,False,7,,b5b4ca8d29b,matserbæsj,11.0,-3227.22998046875,2461.22998046875,17.020000457763672,3610.5999755859375,-17624.100341796875,-1.0999999940395355,0.09999999776482582,-1.0000000149011612,136.99999809265137,255.0,128.0,False,-0.009592000875350516,-1.7888413487308847,-0.0001243672723041943,True,10,239.34028381942423,True,False,10,,enpitsu,76561198039309853,28,29.3799991607666,4224.72998046875,17.059999465942383,-863.1999969482422,-8502.7001953125,1.7000000178813934,-0.0,0.19999999552965164,-142.5,255.0,128.0,False,-0.016856667569385742,-1.4554424009855982,9.652927372180477e-05,True,167.0,False,6,False,4,,games5425898691,bf81d8692db,17.0,491.5,833.719970703125,308.2699890136719,-1736.199951171875,-16939.200439453125,2795.7998657226562,2935.5999755859375,-2682.3001098632812,-2296.6000366210938,255.0,98.0,,-0.5853085654796615,-0.3340363312509124,-0.2607650157163608,True,10,8,4,131.0,False,
98,5429,163.0,False,False,0,7969.876884300989,459.0400085449219,-2713.840087890625,252.02999877929688,5127.9998779296875,20607.2998046875,11171.300048828125,5945.9002685546875,502.79998779296875,-626.5000152587891,0.0,-0.688997284553904,0.6355199756975615,2.0068910943937652,76561198039309853,enpitsu,28.0,444.9200134277344,-2938.64990234375,163.02999877929688,7647.9998779296875,20521.10107421875,3153.2000732421875,-1374.7000122070312,78.20000171661377,713.6000061035156,255.0,128.0,,-0.2013644758572751,1.407535493635898,-0.02888209125965109,True,102.0,False,8,False,5,,bf81d8692db,games5425898691,17.0,-301.8900146484375,994.25,198.94000244140625,1648.9999389648438,16437.19970703125,-4651.099853515625,-467.2999954223633,-320.29998779296875,1369.7000122070312,255.0,128.0,,0.2106355101755231,-1.5087286392560022,-2.080895945676551,True,8,131.0,False,4,10,,empm4ts,b84c84cf60b,12,201.50999450683594,-2038.72998046875,70.56999969482422,5035.299987792969,-16661.800537109375,-3238.3999633789062,656.3999938964844,1133.7000274658203,237.60000228881836,128.0,173.0,,-0.8317884188171223,-0.9914145949898832,0.17522302066931802,True,96.0,False,8,False,8,,matserbæsj,b5b4ca8d29b,11.0,2188.02001953125,-683.2000122070312,17.020000457763672,-12696.099853515625,7006.199951171875,1.5999999642372131,-0.9000000357627869,2.7000001072883606,-1792.4000549316406,181.0,0.0,,0.009727411686568986,2.610956751400698,-0.0002672394002608656,True,10,10,False,213.0,False,
99,5525,167.0,False,False,0,3183.3992017930113,2122.469970703125,4128.6298828125,126.12000274658203,-3842.7999877929688,18739.100341796875,-7964.69970703125,3490.7998657226562,-4818.800048828125,769.8000335693359,0.0,-0.17025485007407945,-0.8377974728447288,-1.8998621537567193,76561198039309853,enpitsu,28.0,2300.4599609375,4055.610107421875,207.2100067138672,5991.5997314453125,22144.19921875,-530.8000183105469,-937.3999786376953,4893.299865722656,227.5,255.0,255.0,,0.4494504323679023,2.3697384581731296,2.661700498888636,True,13.0,False,10,False,7,,bf81d8692db,games5425898691,17.0,-13.899999618530273,3457.31005859375,17.010000228881836,-13173.00048828125,2878.599853515625,2.7000001072883606,2.0000000298023224,-0.3999999910593033,-553.1000137329102,255.0,41.0,,0.009561595587107688,2.931946363754346,-0.00012175611388670302,True,8,87.0,False,4,10,,empm4ts,b84c84cf60b,12,3058.239990234375,957.8400268554688,16.989999771118164,-11339.49951171875,18408.299560546875,5.0,-0.09999999776482582,0.19999999552965164,103.00000190734863,255.0,128.0,,0.00956200372884923,2.1335954252597755,-5.52458056058778e-05,True,255.0,False,8,False,8,,matserbæsj,b5b4ca8d29b,11.0,1636.6199951171875,3474.340087890625,17.010000228881836,2134.2999267578125,7755.5999755859375,2.5999999046325684,0.0,0.19999999552965164,395.60001373291016,195.0,128.0,,0.009549017782526316,1.3401216944101557,-0.0002460594019036035,True,12,10,4,213.0,False,
100,5564,168.0,False,False,1,9887.941655902752,-1675.3900146484375,-4407.740234375,247.25999450683594,-3022.7999877929688,13711.8994140625,3513.3999633789062,495.2000045776367,2358.8999938964844,-2973.699951171875,1.0,0.7630633839842441,1.7732855796271856,0.4568737721140355,b5b4ca8d29b,matserbæsj,11.0,-1631.8299560546875,-4471.10986328125,112.44999694824219,1559.2999267578125,-7299.1998291015625,5152.8997802734375,-0.29999999329447746,-0.09999999776482582,17.999999523162842,255.0,128.0,,-0.009293825612415823,-1.7883861196078765,-6.701788503563136e-05,True,243.0,False,14,6,10,,b84c84cf60b,empm4ts,12.0,-1610.1800537109375,-3696.25,101.23999786376953,5778.499755859375,-21960.0,3655.8999633789062,-1408.0000305175781,-134.20000076293945,-1032.6000213623047,128.0,128.0,,0.1837651379736612,-1.5254479407084383,0.014992692149095647,True,8,214.927277539366,True,False,10,,enpitsu,76561198039309853,28,-2980.89990234375,-4691.240234375,17.559999465942383,-1939.4000244140625,-1078.499984741211,95.39999961853027,-292.7000045776367,72.8000020980835,-117.39999771118164,255.0,255.0,,-0.027245250671102655,2.6448529811281816,-0.017820770377347937,True,13.0,False,10,False,8,,games5425898691,bf81d8692db,17.0,-47.400001525878906,-4623.25,17.010000228881836,-12603.800048828125,1463.3999633789062,2.8999999165534973,-0.0,-0.0,-2319.7999572753906,255.0,0.0,,-0.009551623846282761,0.1826275062004103,8.407336685905515e-06,True,10,8,4,87.0,False,
101,5672,172.0,False,False,0,5810.400476723398,2456.800048828125,394.5299987792969,95.36000061035156,5018.800048828125,6262.9998779296875,1698.2000732421875,732.5,2007.7000427246094,4341.600036621094,0.0,1.157960842539983,0.7355266640555592,2.6215304063103058,bf81d8692db,games5425898691,17.0,2387.22998046875,243.27000427246094,63.720001220703125,5595.10009765625,1505.8000183105469,3387.60009765625,-726.5000152587891,2681.4999389648438,22.59999990463257,128.0,128.0,,-0.052154988616338153,-2.876440726872029,2.83028222630807e-05,True,93.0,False,12,4,9,,76561198039309853,enpitsu,28.0,-434.8500061035156,528.5800170898438,17.059999465942383,-13893.399658203125,-13685.899658203125,1.8000000715255737,-0.09999999776482582,0.0,0.0,255.0,0.0,,0.016787891691714612,-2.363714617290128,-5.668599116290212e-06,True,8,206.0,False,False,10,,empm4ts,b84c84cf60b,12,1024.1199951171875,3233.510009765625,17.010000228881836,-1507.5,-12265.400390625,2.7000001072883606,0.09999999776482582,1.2999999523162842,2147.5,178.0,255.0,,0.009551045714959575,-1.6538516073112732,0.00014529686175841262,True,196.0,False,10,False,10,,matserbæsj,b5b4ca8d29b,11.0,2216.409912109375,1132.2099609375,17.0,7112.7001953125,-20710.0,3.8999998569488525,0.0,-0.09999999776482582,45.50000190734863,199.0,128.0,,0.009595333461902398,-1.2344941303287817,-4.268431667754963e-05,True,16,10,6,119.0,False,
102,5679,173.0,False,False,1,6663.484413281062,-2601.610107421875,-531.75,119.54000091552734,-24840.80078125,2854.5001220703125,2626.0000610351562,372.99999237060547,-498.4000015258789,5967.60009765625,1.0,-0.9492313634845311,-2.7480913562070746,-2.742951924543904,b5b4ca8d29b,matserbæsj,11.0,-2409.85009765625,-599.7100219726562,73.66000366210938,-7696.400146484375,20604.19921875,3048.800048828125,-1217.3999786376953,-542.5,1243.3000183105469,242.0,169.0,,-0.09001907925791382,1.0673103996689446,0.005330870633983915,True,119.0,False,18,6,10,,b84c84cf60b,empm4ts,12.0,-1089.1700439453125,-2890.260009765625,17.010000228881836,-5198.4002685546875,10873.399658203125,2.3999999463558197,0.7000000029802322,-1.4000000059604645,782.6999664306641,170.0,128.0,,-0.009556970198217643,1.0676044844845174,-0.00019027114001995691,True,10,196.0,False,False,10,,enpitsu,76561198039309853,28,780.9400024414062,-210.72999572753906,17.059999465942383,15482.5,11597.80029296875,2.3000000417232513,1.0999999940395355,0.7999999821186066,-1772.8999328613281,255.0,0.0,,-0.016776856320755228,2.542792647591555,-0.00019071761335103343,True,206.0,False,10,False,8,,games5425898691,bf81d8692db,17.0,-2519.419921875,-254.77999877929688,103.9800033569336,-5093.599853515625,-401.6999816894531,-148.90000343322754,1178.3999633789062,-5336.5997314453125,617.2000122070312,,86.0,,1.2553417379965366,0.004674612495053768,-2.89614893593384,True,12,9,4,93.0,False,
103,5796,177.0,False,False,1,5579.548749114014,-2530.860107421875,736.8200073242188,1210.02001953125,-696.6999816894531,18504.7998046875,1884.9000549316406,-5095.4998779296875,-2830.4000854492188,-1422.5999450683594,1.0,0.10620878229456647,2.300617339220963,-0.5747968139315954,b84c84cf60b,empm4ts,12.0,-2520.2900390625,641.72998046875,1079.199951171875,725.2999877929688,9848.900146484375,8849.099731445312,-468.49998474121094,-2956.400146484375,170.79999923706055,128.0,178.0,,1.3381186798093287,0.4016394551657151,-1.0544729161417612,True,24.85913963215323,True,12,False,10,,b5b4ca8d29b,matserbæsj,11.0,-2604.8701171875,4205.89013671875,17.0,2771.6000366210938,-1990.5999755859375,3.8999998569488525,-0.0,-0.7999999821186066,-6.499999761581421,255.0,128.0,False,-0.009506581744219837,-2.519002793285163,-2.6849614791689135e-05,True,12,255.0,False,6,18,,enpitsu,76561198039309853,28,-286.8699951171875,2093.639892578125,17.059999465942383,-425.9000015258789,13817.39990234375,1.8000000715255737,-0.5999999865889549,-0.29999999329447746,-1.1999999731779099,128.0,128.0,False,-0.0168170336402174,1.5401693098435802,2.1006355602817254e-05,True,234.0,False,10,False,8,,games5425898691,bf81d8692db,17.0,-2511.580078125,4390.419921875,17.010000228881836,6853.900146484375,-2908.900146484375,2.8999999165534973,-0.0,0.09999999776482582,2475.0,255.0,255.0,,-0.009505234633390808,-2.7553451676013436,4.632209785426261e-06,True,False,False,False,85.0,False,
104,5852,179.0,False,False,0,10262.067410315201,2722.530029296875,-4462.93017578125,235.60000610351562,17852.19970703125,-28548.5009765625,-11417.099609375,1924.1000366210938,3052.0999145507812,-4793.900146484375,0.0,-0.2806795893143003,-2.4363805502660023,-0.3471160053162025,76561198039309853,enpitsu,28.0,2603.570068359375,-4292.6201171875,295.07000732421875,19217.900390625,-9781.199951171875,124.20000076293945,2714.89990234375,4473.299865722656,-1693.5000610351562,255.0,128.0,False,0.5171694412709311,-0.5220824320193533,0.006750399512421912,True,159.0,False,12,False,9,,bf81d8692db,games5425898691,17.0,2294.389892578125,-4445.68017578125,17.010000228881836,-4776.199951171875,-1367.1000671386719,2.5999999046325684,4.900000095367432,1.0000000149011612,1451.9000244140625,255.0,136.0,,0.009487640387513823,-2.8801734869325926,5.560710245669828e-05,True,False,85.0,False,False,False,,empm4ts,b84c84cf60b,12,2199.159912109375,-2151.530029296875,1300.3299560546875,-1633.5000610351562,-7753.0999755859375,-5265.7000732421875,1007.9000091552734,180.10000228881836,1079.3000030517578,255.0,128.0,,0.03551277624102289,-1.3561314622483214,0.21481378214423574,True,18.0,False,12,False,10,,matserbæsj,b5b4ca8d29b,11.0,2560.169921875,-4147.240234375,238.5500030517578,3883.9999389648438,-24.600000381469727,-4378.699951171875,1858.9999389648438,250.40000915527344,939.1000366210938,225.0,169.0,False,0.2420586733457461,0.18386064502338295,-1.3614901656325118,True,20,12,8,213.5402925168315,True,
