,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_boost_collect
10,572,14,False,False,0,9868.34564319921,3590.919921875,-3649.300048828125,347.07000732421875,13100.0,2815.7998657226562,6902.1002197265625,3387.0001220703125,-2657.9998779296875,-3009.7000122070312,0.0,0.4944235548437523,2.8570835693855106,1.5495523796396589,bf81d8692db,games5425898691,21.0,3536.610107421875,-3660.889892578125,174.99000549316406,10366.400146484375,9616.799926757812,2841.7999267578125,2225.0,-1149.7000122070312,-379.00001525878906,255.0,0.0,,-0.7835207454528141,0.9438563652182987,-0.015793082503609387,True,255.0,False,10,False,6,,76561198039309853,enpitsu,27.0,3610.360107421875,-4081.800048828125,16.809999465942383,1248.6000061035156,11527.2998046875,-562.400016784668,830.4000091552734,878.0000305175781,2157.100067138672,255.0,128.0,,0.03523605360189948,1.531143761531485,-0.03167109704839656,True,6,False,6,127.0,False,,Graça - O Casual,bd7279f77eb,15,3555.679931640625,-10.979999542236328,17.010000228881836,-139.49999809265137,-927.0999908447266,2.7000001072883606,0.5999999865889549,0.3999999910593033,-28.69999885559082,191.0,128.0,,0.009478756512795743,-1.7088674531720294,4.817068544842021e-05,True,81.0,False,10,False,10,,Bartolomeu_oateu,5698890345048455382,15.0,2851.800048828125,-3567.949951171875,114.54000091552734,6589.5001220703125,12978.699951171875,-628.3000183105469,-3636.7999267578125,-1048.3999633789062,1041.8000030517578,255.0,128.0,,-0.17308675773934826,0.505753941257207,1.1006201597398522,True,6,False,,False,6,
11,636,16,False,False,0,8929.763609301179,2614.7099609375,-3070.699951171875,224.3000030517578,6523.599853515625,4271.099853515625,4933.800048828125,-1077.7999877929688,-5210.4998779296875,-2772.7999877929688,0.0,-0.6814953224935035,-1.9171253702925721,-2.8159006982873516,76561198039309853,enpitsu,27.0,2497.169921875,-3151.35009765625,148.77999877929688,4392.60009765625,2822.7999877929688,313.99999618530273,-892.6999664306641,5413.599853515625,-380.6999969482422,128.0,0.0,False,0.05768869972157075,1.696145206964428,1.2736903816911918,True,119.0,False,8,False,7,,bf81d8692db,games5425898691,21.0,3383.1298828125,-3771.4599609375,17.010000228881836,-10748.1005859375,-5620.0,2.7000001072883606,-1.8000000715255737,-1.1999999731779099,271.00000381469727,255.0,182.0,,0.009532166181657165,-2.6647167109449197,1.766689627198911e-06,True,6,False,10,255.0,False,,Graça - O Casual,bd7279f77eb,15,2973.860107421875,-1864.27001953125,17.010000228881836,245.40000915527344,1439.1000366210938,2.7000001072883606,-0.7999999821186066,0.19999999552965164,-713.4999847412109,0.0,206.0,,0.00978084066429101,-1.9289909049861067,-6.493867827466459e-05,True,173.0,False,10,False,10,,Bartolomeu_oateu,5698890345048455382,15.0,2659.89990234375,-2364.389892578125,17.010000228881836,-2527.100067138672,-3703.0999755859375,2.800000011920929,0.0,2.800000011920929,-624.1999816894531,255.0,20.0,,0.009577772020579196,-2.124034460503907,-0.00014948585696776317,True,6,False,31.0,False,6,
12,680,18,False,False,1,5281.039096354764,-3638.43994140625,2432.929931640625,182.10000610351562,-10116.500244140625,18346.199951171875,1461.6000366210938,341.30001068115234,1985.0,3380.7000732421875,1.0,-1.3458925173783365,-0.17682823034217493,2.166261380640986,bd7279f77eb,Graça - O Casual,15.0,-3609.9599609375,2277.840087890625,133.74000549316406,-9442.39990234375,9878.900146484375,2128.699951171875,-3941.099853515625,3216.0000610351562,-713.0999755859375,171.0,70.0,,0.08175992009100508,0.9339997064677013,0.8714529905822073,True,78.8865549102906,True,12,False,10,,5698890345048455382,Bartolomeu_oateu,15.0,-3157.590087890625,1974.75,17.010000228881836,-10042.999877929688,-3546.400146484375,2.5999999046325684,-1.0000000149011612,-0.29999999329447746,-31.30000114440918,0.0,128.0,,-0.009657534395139913,2.812319189046331,0.00010059812074649676,True,6,False,6,31.0,False,,enpitsu,76561198039309853,27,-3346.68994140625,2575.7099609375,71.8499984741211,-15870.899658203125,-23.69999885559082,3210.1998901367188,-1006.1000061035156,-2638.2998657226562,-2920.5999755859375,255.0,255.0,False,-0.10404586452902309,-0.0924662016725204,0.0014057653604093515,True,62.0,False,9,False,10,,games5425898691,bf81d8692db,21.0,-2555.800048828125,4580.740234375,17.010000228881836,-4539.700012207031,-2607.39990234375,2.7000001072883606,0.5999999865889549,-1.5999999642372131,0.0,128.0,128.0,,-0.00972925757260446,2.620210049365377,1.0247709194540025e-05,True,10,False,255.0,False,6,
13,757,21,False,False,0,10555.554754610019,2321.530029296875,-4913.22021484375,118.45999908447266,-2802.9998779296875,-2971.9000244140625,-55.50000190734863,2790.10009765625,1373.2000732421875,2430.500030517578,0.0,-0.07609920379994117,-3.125507504040157,0.933948227475201,bf81d8692db,games5425898691,21.0,2180.89990234375,-4886.89990234375,107.95999908447266,-5119.5001220703125,-4243.699951171875,-158.69999885559082,2452.5999450683594,-4922.39990234375,-63.80000114440918,255.0,128.0,,0.12010001083317372,-0.11062206351591126,3.0772752959112912,True,255.0,False,12,False,7,,76561198039309853,enpitsu,27.0,3819.0400390625,-3781.919921875,14.109999656677246,-15454.599609375,-7508.599853515625,-1351.1000061035156,2360.2999877929688,3529.5999145507812,-1601.199951171875,255.0,0.0,False,0.04455753259992865,-2.745667267954191,0.03998626909931065,True,10,False,10,0.0,False,,Graça - O Casual,bd7279f77eb,15,3537.179931640625,-3630.8798828125,17.010000228881836,-3496.4999389648438,-4912.099914550781,2.8999999165534973,0.9000000357627869,1.0000000149011612,1987.2000122070312,175.0,227.0,,0.009556158447772089,-2.200126969799357,7.494733220021316e-05,True,79.0,False,10,False,12,,Bartolomeu_oateu,5698890345048455382,15.0,3293.080078125,1806.0400390625,44.459999084472656,-4669.200134277344,18737.099609375,-2672.7999877929688,-1562.4000549316406,-400.49999237060547,260.40000915527344,0.0,160.0,,0.20275032635599632,-1.3529212903326289,-0.14114538128569584,True,8,False,31.0,False,8,
14,788,22,False,False,0,10608.311097232712,2222.22998046875,-4999.669921875,109.79000091552734,-780.5000305175781,1288.5000610351562,-41.99999809265137,-1005.9999847412109,445.29998779296875,1884.4999694824219,0.0,1.1421177615898572,-1.144986925971009,-0.8159076106018849,bf81d8692db,games5425898691,21.0,2063.6298828125,-5102.5400390625,173.24000549316406,8044.4000244140625,-52.69999980926514,1224.1999816894531,-236.8000030517578,2436.3999938964844,-14.900000095367432,255.0,255.0,,-0.19522461427557208,-0.023317373520725968,-1.5537665939089522,True,226.79680838379807,True,12,False,8,,76561198039309853,enpitsu,27.0,1879.6300048828125,-4090.81005859375,17.06999969482422,-12015.899658203125,-11286.500244140625,0.3999999910593033,5.600000023841858,6.200000047683716,-41.39999866485596,255.0,128.0,False,0.01677513232720819,-2.3287830261166365,-0.0003982069553797887,True,10,False,10,31.0,False,3.0,Graça - O Casual,bd7279f77eb,15,2968.3701171875,-4308.10009765625,17.010000228881836,-7930.30029296875,-8855.900268554688,0.29999999329447746,0.19999999552965164,0.5000000074505806,0.0,255.0,128.0,,0.009563251722724946,-2.301124081073493,6.030435803580032e-05,True,57.13080427467181,True,10,False,12,,Bartolomeu_oateu,5698890345048455382,15.0,3227.179931640625,3964.8701171875,17.010000228881836,-780.9999847412109,18780.899658203125,2.5999999046325684,-0.5999999865889549,4.799999892711639,796.2999725341797,0.0,128.0,,0.009613077659936095,-1.4549654146661855,1.4770554889517866e-05,True,8,False,31.0,False,8,300.0
15,799,22,False,True,1,3310.0605451683937,-2393.3701171875,4770.47998046875,111.54000091552734,17527.7001953125,2365.5999755859375,9538.900146484375,4247.39990234375,-4087.60009765625,1117.9000091552734,1.0,-0.5967264280714506,1.2826632513777052,-3.1114910585537054,bd7279f77eb,Graça - O Casual,15.0,-2537.7099609375,4735.919921875,16.030000686645508,11838.699951171875,7851.400146484375,-1048.0999755859375,3200.10009765625,1841.199951171875,-4076.4999389648438,255.0,0.0,,-0.009809083982741535,2.6505284208447613,0.05438217964511294,True,22.668627931225682,True,12,False,10,,5698890345048455382,Bartolomeu_oateu,15.0,-3135.139892578125,-4652.10009765625,26.209999084472656,2600.7000732421875,-13256.600341796875,1796.7999267578125,-2222.7999877929688,2703.900146484375,126.49999618530273,255.0,128.0,,-0.13133799574734903,1.4096459397735503,0.21076832295306616,True,8,False,8,255.0,False,,enpitsu,76561198039309853,27,-1466.6400146484375,4471.97998046875,17.06999969482422,12623.900146484375,10470.6005859375,0.9000000357627869,-1.4000000059604645,-1.2999999523162842,-1256.9999694824219,255.0,128.0,False,-0.01677292777509423,2.45490155670073,-0.00026566760831439514,True,31.0,False,10,False,10,,games5425898691,bf81d8692db,21.0,-2419.97998046875,5079.18017578125,87.44999694824219,-10899.300537109375,-3263.2998657226562,-5660.0,-5217.60009765625,-1573.6000061035156,741.2999725341797,255.0,255.0,,-0.5085266105826435,-0.40047959045923465,-0.9728704382661468,True,12,False,192.33463204035195,True,8,
16,955,28,False,False,0,9201.600006377055,-3634.080078125,-3644.780029296875,96.62999725341797,-4286.400146484375,14460.50048828125,2876.0000610351562,-3429.2001342773438,1229.7000122070312,-1545.8999633789062,0.0,0.9229840248801305,2.2465832726752777,-2.054179637573264,76561198039309853,enpitsu,27.0,-3611.409912109375,-3828.889892578125,17.06999969482422,-6877.5,11520.699462890625,0.29999999329447746,-2.7000001072883606,4.699999988079071,-833.6000061035156,255.0,0.0,,0.01673538862074262,2.059379031486848,0.00014574387037257237,True,0.0,False,10,False,10,,bf81d8692db,games5425898691,20.0,-2447.47998046875,-4969.33984375,16.969999313354492,10566.600341796875,8482.100219726562,-1187.0999908447266,3609.89990234375,893.0999755859375,1377.7000427246094,255.0,255.0,,0.06441082051759131,0.712065350819951,-0.08914225824433344,True,8,False,12,255.0,False,,Graça - O Casual,bd7279f77eb,15,-3188.6201171875,-852.510009765625,17.010000228881836,-5432.7001953125,12721.099853515625,2.7000001072883606,-0.19999999552965164,0.5000000074505806,4.600000083446503,161.0,128.0,,0.00958984111418646,1.9751584607853394,-5.1365213435251014e-05,True,0.0,False,16,False,18,,Bartolomeu_oateu,5698890345048455382,15.0,-2038.5999755859375,2595.81005859375,17.010000228881836,-6362.9998779296875,-12568.399658203125,2.7000001072883606,0.29999999329447746,0.5000000074505806,-39.100000858306885,255.0,128.0,,0.00958843782030994,-2.0449862144746223,8.484655141434957e-05,True,10,False,255.0,False,10,
17,975,29,False,False,0,8296.673473583476,-3943.68994140625,-2576.6298828125,134.7100067138672,476.5999984741211,11868.900146484375,2766.7999267578125,-5755.8001708984375,-207.70000457763672,1681.4999389648438,0.0,-0.11092184849075147,-3.0137286220140203,1.3910341582859254,76561198039309853,enpitsu,27.0,-3801.489990234375,-2857.68994140625,17.049999237060547,811.2000274658203,12537.60009765625,3.700000047683716,0.0,1.5000000596046448,-2002.5999450683594,255.0,128.0,,0.016848804622057765,1.4732267482667152,-0.00019631954408490384,True,0.0,False,10,False,10,,bf81d8692db,games5425898691,20.0,-1990.9200439453125,-4130.27978515625,17.030000686645508,6436.400146484375,12535.50048828125,0.0,0.19999999552965164,0.5000000074505806,-170.10000228881836,255.0,128.0,,0.009592500885893708,1.081041545435014,8.794105088187906e-05,True,8,False,12,255.0,False,,Graça - O Casual,bd7279f77eb,15,-3577.68994140625,141.72000122070312,17.010000228881836,-1838.6000061035156,13700.699462890625,2.8999999165534973,0.0,1.0000000149011612,-2094.9000549316406,160.0,0.0,,0.009579501393099724,1.6512547181093982,-0.00011073158165629398,True,255.0,False,16,False,18,,Bartolomeu_oateu,5698890345048455382,15.0,-2442.659912109375,1596.7099609375,17.010000228881836,-6349.0997314453125,-12563.00048828125,2.7000001072883606,-0.19999999552965164,-0.3999999910593033,-263.50000381469727,229.0,128.0,,0.00959452128288757,-2.063443985690526,0.00011292281287508072,True,10,False,255.0,False,10,
18,1008,30,False,False,0,7019.228838762005,-3856.7900390625,-1224.219970703125,112.63999938964844,-4359.100036621094,16398.1005859375,2163.0999755859375,-1180.4000091552734,5224.000244140625,-627.2000122070312,0.0,-0.46917025844724425,-2.9952342911112684,2.1968971999112914,76561198039309853,enpitsu,27.0,-3760.2900390625,-1360.0,17.049999237060547,-5290.5999755859375,12935.0,3.100000023841858,-0.3999999910593033,0.7000000029802322,35.09999990463257,255.0,128.0,,0.016741695903365838,1.963444339609594,-8.532025081368996e-05,True,18.41433120542957,True,10,False,10,,bf81d8692db,games5425898691,20.0,-1144.199951171875,-2571.0400390625,17.030000686645508,6745.999755859375,12381.800537109375,0.0,-0.19999999552965164,-0.29999999329447746,0.0,255.0,128.0,,0.009587292731097779,1.0718930065716348,5.333841120349501e-05,True,8,False,12,255.0,False,,Graça - O Casual,bd7279f77eb,15,-3498.43994140625,1306.4000244140625,17.010000228881836,426.5999984741211,8487.80029296875,2.8999999165534973,0.0,0.09999999776482582,-1996.3999938964844,0.0,232.0,False,0.009661819594478085,-1.8069421447355611,3.7038851525613354e-05,True,255.0,False,16,False,18,,Bartolomeu_oateu,5698890345048455382,15.0,-3251.06005859375,347.0799865722656,17.010000228881836,-6048.900146484375,-13378.800048828125,0.0,0.0,-0.7000000029802322,11.399999856948853,255.0,128.0,,0.009571782924413791,-1.9937423941267145,-4.9460767520189756e-05,True,10,False,208.03958718494704,True,10,
19,1023,30,False,False,0,6316.1991474871675,-3963.06005859375,-381.54998779296875,211.19000244140625,1740.0999450683594,21146.69921875,4055.10009765625,-706.1000061035156,4052.60009765625,1296.199951171875,0.0,0.039448804410642475,1.4249896650145852,-1.2348988810751222,76561198039309853,enpitsu,27.0,-4000.330078125,-547.7100219726562,121.45999908447266,-5385.8001708984375,18220.999755859375,5303.800048828125,-151.899995803833,1858.699951171875,-3661.7999267578125,255.0,128.0,,0.1259198668551906,1.8572477758413641,0.3509936310710888,True,0.0,False,12,False,11,,bf81d8692db,games5425898691,20.0,-813.010009765625,-1961.9599609375,17.030000686645508,6720.5999755859375,12395.50048828125,0.0,-0.29999999329447746,-0.5000000074505806,0.5000000074505806,255.0,128.0,,0.009592749760965382,1.0740396164509687,5.435750059391975e-05,True,8,False,12,255.0,False,,Graça - O Casual,bd7279f77eb,15,-3278.85009765625,1852.8399658203125,110.77999877929688,6176.9000244140625,13075.799560546875,-148.69999885559082,-4012.60009765625,2550.0,-41.79999828338623,0.0,128.0,False,-1.5552369313777532,1.611518821463445,2.534113974096898,True,255.0,False,17,False,20,,Bartolomeu_oateu,5698890345048455382,15.0,-3903.2900390625,-301.6099853515625,25.8799991607666,-17046.099853515625,-6823.900146484375,3388.599853515625,-138.29999923706055,5470.0,-556.3999938964844,255.0,128.0,,-0.22827796824857374,-2.825801648980879,-0.06386379110968497,True,10,False,161.04731184180065,True,10,
20,1106,33,False,False,1,10095.302697740173,3131.7099609375,-4704.6298828125,432.0799865722656,-5164.2999267578125,12155.799560546875,6861.7999267578125,-2136.300048828125,-1245.4000091552734,5466.5997314453125,1.0,-0.23795783198902096,1.3884998474645565,1.0319591576302831,bd7279f77eb,Graça - O Casual,15.0,3133.5400390625,-4902.22998046875,350.25,4140.0,3898.2998657226562,12570.799560546875,-757.3999786376953,1543.3999633789062,749.1999816894531,255.0,249.0,,1.1449986858567531,2.3901626954609014,-1.6487711878745783,True,184.0,False,20,False,18,,5698890345048455382,Bartolomeu_oateu,15.0,3026.050048828125,-3906.429931640625,17.010000228881836,-10546.600341796875,-15006.300048828125,2.5999999046325684,0.09999999776482582,-0.0,-343.8999938964844,237.0,128.0,,-0.00960025912347248,-0.9229381964685586,0.00016485999850573285,True,10,False,12,255.0,False,,enpitsu,76561198039309853,27,3412.929931640625,-1448.3299560546875,93.36000061035156,-1956.1000061035156,-14796.700439453125,-154.49999809265137,5454.6002197265625,-705.1999664306641,0.5999999865889549,128.0,,,0.7768690044872285,1.6992527872330587,3.1414229464557657,True,,False,14,False,14,,games5425898691,bf81d8692db,20.0,-293.9100036621094,-1803.47998046875,17.030000686645508,8375.800170898438,-2843.2998657226562,0.3999999910593033,3.1999999284744263,-0.7000000029802322,-1748.0999755859375,255.0,26.0,,-0.009513656415965814,-2.8272715185587773,-0.0003878698699843808,True,12,False,234.0,False,8,
21,1160,35,False,False,0,3004.982408509924,-2155.050048828125,2411.5,515.7899780273438,-2210.2000427246094,21258.60107421875,4354.700012207031,3073.800048828125,4236.600036621094,-308.1999969482422,0.0,-0.008999394642434516,-2.117049887654659,1.2032690978129235,bf81d8692db,games5425898691,20.0,-2134.06005859375,2257.969970703125,443.8999938964844,-8514.7998046875,7366.5997314453125,1530.7000732421875,-2866.6000366210938,3958.800048828125,-2521.7999267578125,255.0,0.0,,-0.22098180084945426,2.088179480134793,0.97004602387705,True,151.57435696099398,True,14,False,9,,76561198039309853,enpitsu,27.0,-1725.68994140625,3141.06005859375,17.059999465942383,13536.500244140625,3731.300048828125,2.0999999344348907,-12.000000476837158,-3.799999952316284,-112.79999732971191,255.0,0.0,False,0.016773046423264514,0.3184004961518418,-0.0002301581610680361,True,14,False,14,,False,,Graça - O Casual,bd7279f77eb,15,-2868.7900390625,4041.489990234375,17.010000228881836,7746.099853515625,-3377.3001098632812,3.0000001192092896,0.3999999910593033,-0.29999999329447746,-2114.600067138672,128.0,0.0,False,0.009646610124712315,-0.43055513231547243,-0.00010479646500298327,True,167.0,False,18,False,20,,Bartolomeu_oateu,5698890345048455382,15.0,-668.4600219726562,5078.02978515625,17.020000457763672,49.099998474121094,-86.40000343322754,1.4000000059604645,0.19999999552965164,0.29999999329447746,-237.5,203.0,0.0,False,0.009497655992011717,-1.2962968834318367,-0.00012074695066988298,True,12,False,255.0,False,10,
22,1238,38,False,False,0,2384.2355359671096,-2466.35009765625,3345.9599609375,290.0400085449219,10159.000244140625,18010.2001953125,6040.4998779296875,4876.400146484375,861.6000366210938,-3387.9000854492188,0.0,-1.1453849415967043,2.836109964254437,-1.8633647824058446,76561198039309853,enpitsu,27.0,-2522.860107421875,3172.639892578125,219.3699951171875,-2991.7001342773438,15099.100341796875,2285.399932861328,-1702.5999450683594,4745.299987792969,2198.300018310547,128.0,0.0,False,-0.46018449448889265,1.8805111459660095,0.7162569666311606,True,0.0,False,16,False,15,,bf81d8692db,games5425898691,20.0,-3997.679931640625,3323.669921875,79.0999984741211,-91.19999885559082,-14293.399658203125,167.19999313354492,1520.8000183105469,302.8000068664551,1371.9999694824219,255.0,255.0,,0.015608038448238352,-1.5705561700583988,-0.7475646722221393,True,10,False,14,71.1937377299032,True,,Graça - O Casual,bd7279f77eb,15,-1113.9100341796875,4624.35986328125,17.010000228881836,6561.400146484375,-5444.000244140625,2.7000001072883606,0.19999999552965164,-0.09999999776482582,-2398.699951171875,111.0,133.0,True,0.009578168198905557,-1.095493388191676,2.789202567595373e-05,True,198.0,False,18,False,20,,Bartolomeu_oateu,5698890345048455382,15.0,-525.6199951171875,5032.2998046875,17.020000457763672,-3559.1000366210938,-3525.1998901367188,1.1999999731779099,0.7999999821186066,-0.29999999329447746,-1.899999976158142,166.0,128.0,False,0.00946812630398642,-2.361284661383271,2.622810435330721e-05,True,12,False,255.0,False,10,
23,1289,40,False,False,1,9242.587041010438,1006.1900024414062,-4101.93017578125,220.22000122070312,4161.000061035156,19880.50048828125,3882.3001098632812,-1260.0,-2104.1000366210938,5475.8001708984375,1.0,0.5872401447527476,-1.536197680504758,-1.0950977689173582,bd7279f77eb,Graça - O Casual,15.0,925.3499755859375,-4216.5,105.6500015258789,2381.999969482422,12194.3994140625,1965.8000183105469,-2238.3999633789062,5015.4998779296875,288.29999923706055,61.0,40.0,False,-0.07678110933546099,2.0581263303267994,0.2682925147330315,True,120.49465789846195,True,22,False,18,,5698890345048455382,Bartolomeu_oateu,15.0,928.6900024414062,-4662.27978515625,17.020000457763672,1225.8999633789062,8431.300048828125,1.8000000715255737,-0.09999999776482582,-0.0,2491.999969482422,243.0,255.0,False,-0.009512789323326448,1.6801024989680744,-8.44800758620655e-07,True,10,False,12,255.0,False,,enpitsu,76561198039309853,27,2963.169921875,-4799.41015625,24.579999923706055,-1801.9999694824219,4543.399963378906,-961.6999816894531,1707.7000427246094,690.2999877929688,-1983.8999938964844,255.0,0.0,False,-0.16358414697462095,1.1183587421105894,-0.06565575044863714,True,0.0,False,16,False,16,,games5425898691,bf81d8692db,21.0,1458.8599853515625,-3137.85009765625,104.95999908447266,-16238.499755859375,-15935.50048828125,3096.7001342773438,-0.09999999776482582,-0.0,26.500000953674316,255.0,128.0,,-0.009609779520351336,-0.7876165504262183,-5.550897145036757e-05,True,16,False,0.0,False,10,
24,1358,42,True,False,1,4871.97193108628,1904.260009765625,373.5,95.12999725341797,2456.0000610351562,13728.699951171875,1910.0999450683594,-5692.2998046875,847.7999877929688,1696.6999816894531,1.0,1.2978015571515369,1.9090883715710028,-1.5841255612450598,bd7279f77eb,Graça - O Casual,15.0,2009.800048828125,231.69000244140625,16.989999771118164,-7793.4002685546875,21639.29931640625,2.7000001072883606,1.1999999731779099,-2.7000001072883606,796.3999938964844,255.0,128.0,False,-0.009613628926698797,1.1714670174432888,-7.843596678031565e-05,True,25.835260068216627,True,22,False,20,,5698890345048455382,Bartolomeu_oateu,15.0,259.3699951171875,-810.3599853515625,48.529998779296875,-2156.9000244140625,21120.6005859375,-2742.5,-1403.2000732421875,-328.10001373291016,287.1999931335449,255.0,128.0,False,0.11391701733785997,1.5320999041603145,0.22101107265849218,True,12,False,14,214.73119973367258,True,,enpitsu,76561198039309853,27,3424.860107421875,-1650.02001953125,15.65999984741211,2669.2001342773438,16858.599853515625,139.3000030517578,166.39999389648438,-30.59999942779541,29.90000009536743,255.0,128.0,False,-0.028505710043437545,1.7265089022998055,0.00027865333816605025,True,0.0,False,19,False,20,,games5425898691,bf81d8692db,21.0,-859.969970703125,-5130.740234375,51.310001373291016,76.70000076293945,11887.5,-390.2000045776367,-298.799991607666,-446.50001525878906,454.1999816894531,255.0,128.0,,-0.027343039591841267,1.5496631680025312,0.9321816028123032,True,16,False,0.0,False,12,
25,1674,44,False,False,0,5166.959869756964,-33.709999084472656,45.5,96.44000244140625,-13113.800048828125,10942.80029296875,1315.5999755859375,182.99999237060547,-3531.6000366210938,3472.6998901367188,0.0,-0.0668633801589942,-0.04041941960364268,-0.23476789231624123,bf81d8692db,games5425898691,20.0,52.41999816894531,-65.51000213623047,88.13999938964844,3003.9999389648438,14938.1005859375,1034.5999908447266,645.0,1039.000015258789,5362.19970703125,128.0,188.0,,1.4376694514400152,-1.0590490851771688,-3.0767437671533147,True,31.0,False,4,False,3,,76561198039309853,enpitsu,27.0,0.0,-2289.199951171875,17.059999465942383,-0.29999999329447746,10966.800537109375,1.899999976158142,0.5999999865889549,0.0,0.0,255.0,,,0.016754406261717765,1.5708635475061796,-7.126398672051272e-06,True,2,False,2,116.0,False,,Graça - O Casual,bd7279f77eb,15,3329.469970703125,4144.25,17.010000228881836,14376.800537109375,10706.199951171875,3.3000001311302185,0.0,0.0,3488.3999633789062,179.0,255.0,True,0.009605199136017638,0.9628802801138453,5.750758824276297e-05,True,255.0,False,False,False,False,,Bartolomeu_oateu,5698890345048455382,15.0,27.700000762939453,203.0800018310547,109.12999725341797,1169.4000244140625,-22838.9990234375,2267.4000549316406,5498.3001708984375,-45.39999961853027,-127.5,251.0,79.0,,0.8180173590702328,-1.5299749223507135,0.032782749870586284,True,4,False,31.0,False,3,
26,1806,49,False,False,1,3771.1874638014774,3963.889892578125,2946.85009765625,177.64999389648438,-6667.60009765625,29666.39892578125,3371.7001342773438,-1418.6000061035156,1063.7999725341797,3230.8999633789062,1.0,-0.5893237914231212,-2.584414600262596,0.6893755643593715,5698890345048455382,Bartolomeu_oateu,15.0,4010.050048828125,2672.320068359375,91.77999877929688,1587.7999877929688,22887.39990234375,1625.7000732421875,1294.6000671386719,-735.0,-1317.7000427246094,255.0,0.0,,0.11908878640209435,1.702930051981193,-0.7681144663874245,True,142.20390521070007,True,6,False,6,,bd7279f77eb,Graça - O Casual,15.0,1132.0699462890625,766.7000122070312,17.010000228881836,2373.8999938964844,13215.2001953125,2.5999999046325684,0.29999999329447746,-0.7000000029802322,-40.50000190734863,176.0,128.0,,-0.009621330281281005,1.7542453447502295,6.50476175454135e-05,True,4,False,4,248.0,False,,enpitsu,76561198039309853,27,3519.9599609375,3918.10009765625,58.22999954223633,7164.6002197265625,-10009.400024414062,3715.8999633789062,3.700000047683716,-6.1000001430511475,-393.8999938964844,255.0,128.0,,-0.01679155749917308,-2.1250808120065603,0.00139744115371323,True,220.0,False,2,False,4,,games5425898691,bf81d8692db,21.0,-3941.360107421875,2821.760009765625,38.790000915527344,9585.0,20281.199951171875,-4980.400085449219,225.10000228881836,-4708.900146484375,-176.10000610351562,255.0,128.0,,-0.21139244373492713,2.057308148519608,0.3843315462273496,True,6,False,155.0,False,6,
