,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_ball_cam,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
78,5786,158,False,False,1,8784.998188153182,3999.4599609375,-3078.56005859375,340.7900085449219,-8901.699829101562,16429.3994140625,12481.400146484375,-1937.7999877929688,-3944.1000366210938,-1225.4000091552734,1.0,0.12115193125110266,3.022862859749348,-1.7415486179930968,76561198032255324,Balian,7.0,4030.409912109375,-3212.1298828125,109.25,8446.500244140625,14491.500244140625,10645.50048828125,240.20000457763672,-5412.5,-946.9000244140625,255.0,18.0,,0.6273619172399741,2.135999132603819,-0.7615083282672495,True,6,False,6,226.84110104396777,True,,76561198044466257,Saym,7.0,637.6199951171875,-5342.330078125,17.56999969482422,-1158.6000061035156,4577.5,-105.79999923706055,221.8000030517578,81.70000076293945,2049.1000366210938,255.0,255.0,False,-0.02703375263523507,1.389998840561182,0.003990579330737231,False,4,31.0,False,6,True,,enpitsu,76561198039309853,27.0,-61.25,-5279.919921875,16.290000915527344,-2378.699951171875,16005.6005859375,-30.0,161.49999618530273,2.0000000298023224,-2024.7999572753906,255.0,128.0,,-0.014091435823382835,1.481637570450307,-0.001051563707417448,True,2,False,4,133.25081286635447,True,,games5425898691,bf81d8692db,17.0,3003.219970703125,-1176.8900146484375,92.9000015258789,8565.10009765625,18158.1005859375,-333.49998474121094,-4589.100036621094,1962.7999877929688,7.599999904632568,255.0,128.0,1.3762359389807761,1.9826870824852407,0.007843048494066328,True,0.0,False,10,10,False,,
79,5885,161,False,False,1,2568.936761802124,931.6099853515625,2571.31005859375,499.5799865722656,-19261.99951171875,26053.9990234375,-8731.900024414062,-3159.5999145507812,-4214.599914550781,-2872.7999877929688,1.0,-0.46542982881280875,1.363162318808423,0.41636397288781923,76561198032255324,Balian,7.0,1049.010009765625,2441.530029296875,448.9599914550781,-11580.799560546875,18292.80029296875,182.5,-1744.4000244140625,-239.69999313354492,5210.4998779296875,181.0,55.0,,0.903545412429001,0.3497803891845815,1.0619661597817875,True,7,False,8,44.620774333195016,True,,76561198044466257,Saym,8.0,-375.0299987792969,463.8699951171875,17.049999237060547,-1378.699951171875,19122.60009765625,2.5999999046325684,-0.0,-0.0,0.0,255.0,128.0,,-0.01678098313393819,1.498824881727409,-1.4251963379998117e-05,False,6,3.0,False,8,True,,enpitsu,76561198039309853,27.0,597.989990234375,2618.81005859375,204.50999450683594,6901.199951171875,19903.299560546875,1988.699951171875,963.0000305175781,66.79999828338623,-2365.0,128.0,0.0,,0.38526519155058575,-3.125107091711295,0.2513165322482143,True,3,False,6,0.0,False,,games5425898691,bf81d8692db,17.0,2155.77001953125,4937.81005859375,17.209999084472656,-16046.199951171875,3695.4000854492188,82.29999542236328,353.8999938964844,214.89999771118164,-76.19999885559082,255.0,128.0,-0.002761325024965487,0.24011069058811435,-0.00616371297874105,True,238.0,False,10,10,False,,
80,5957,164,False,False,1,3911.949829986157,-2538.75,3267.610107421875,95.62000274658203,-9603.499755859375,4577.200012207031,5935.5999755859375,2995.0,-3814.2001342773438,-3532.7999877929688,1.0,-0.23550598942775527,-1.2347246703326669,0.2914914119844572,76561198044466257,Saym,8.0,-2456.419921875,3134.199951171875,17.049999237060547,-11148.00048828125,1479.9000549316406,3.100000023841858,-1.4000000059604645,-0.0,-2179.7000122070312,255.0,26.0,,-0.01670227224777493,0.1846690506240076,-1.3317743729212716e-05,True,6,False,8,3.0,False,,76561198032255324,Balian,7.0,110.62999725341797,5546.2900390625,24.639999389648438,7249.69970703125,-10107.80029296875,-394.39998626708984,7.799999713897705,79.6999979019165,-2118.5000610351562,255.0,12.0,,-0.04976487869918851,-2.1398208395013474,0.020758240748480112,False,8,38.0,False,8,False,,enpitsu,76561198039309853,27.0,1825.780029296875,4449.7998046875,17.059999465942383,-1870.2000427246094,-9367.100219726562,1.1999999731779099,0.3999999910593033,1.899999976158142,-259.89999771118164,255.0,0.0,False,-0.016675074100398462,-1.3461714670955274,0.0002613956714065108,True,4,False,6,0.0,False,,games5425898691,bf81d8692db,17.0,-1887.760009765625,3992.75,17.020000457763672,-20073.499755859375,-154.7000026702881,0.7999999821186066,0.9000000357627869,-0.19999999552965164,-250.6999969482422,255.0,128.0,-0.009578002608386434,0.02045155174239816,0.00016641520148920848,True,178.0,False,10,10,False,,
81,6023,166,False,False,1,4649.428231206126,-3498.27001953125,3620.929931640625,157.17999267578125,-8060.7000732421875,6121.300048828125,7514.1998291015625,4370.7000732421875,4044.2001342773438,735.2999877929688,1.0,-0.917373515106947,3.08525641130136,1.6279176416088734,76561198044466257,Saym,7.0,-3345.77001953125,3491.320068359375,45.959999084472656,-5478.3001708984375,4980.400085449219,3228.800048828125,433.1999969482422,-365.9000015258789,2204.7000122070312,255.0,255.0,,-0.01698652832148466,0.6390882379203997,-0.01741230098804793,True,6,False,10,3.0,False,,76561198032255324,Balian,7.0,-168.57000732421875,1181.5999755859375,17.049999237060547,8412.999877929688,-17356.800537109375,3.8999998569488525,-3.1999999284744263,1.5999999642372131,-435.29998779296875,255.0,18.0,,-0.016862681877777185,-2.0592982950133982,-0.0003972108646075468,False,10,31.0,False,10,False,,enpitsu,76561198039309853,27.0,-258.04998779296875,4354.02001953125,17.059999465942383,-221.00000381469727,13060.50048828125,1.5000000596046448,-0.0,12.400000095367432,-339.0999984741211,0.0,255.0,False,-0.016793718889100643,1.6399178353381643,0.00040416515908241305,True,4,False,6,61.0,False,,games5425898691,bf81d8692db,17.0,-3925.429931640625,4072.919921875,193.8000030517578,-2080.0999450683594,-1106.3999938964844,3874.7000122070312,-877.2000122070312,2597.0999145507812,-717.3999786376953,255.0,0.0,1.067131650632663,-0.5433611679589472,-1.05171981543718,True,255.0,False,12,12,False,,
82,6080,168,False,False,0,9728.438027849737,3101.739990234375,-3729.080078125,170.3800048828125,-3077.0999145507812,16823.199462890625,8647.39990234375,5624.6002197265625,-2073.000030517578,256.70000076293945,0.0,1.5019059433745596,1.12610825955347,2.8278688139738555,bf81d8692db,games5425898691,17.0,3097.780029296875,-3904.219970703125,53.75,-63.60000133514404,18646.099853515625,3070.10009765625,-2459.4000244140625,319.50000762939453,-2014.7000122070312,255.0,128.0,,0.048655976400889867,1.4074203826599985,-0.0015415552443295826,True,13,False,14,230.0,False,,76561198039309853,enpitsu,27.0,2253.699951171875,-4040.820068359375,55.130001068115234,17920.6005859375,6897.2998046875,3651.199951171875,1.1999999731779099,1.1999999731779099,-158.99999618530273,128.0,128.0,False,0.01689322686294565,0.34027071755149263,0.00034589165053113354,False,4,9.0,False,8,True,,Saym,76561198044466257,7.0,3708.489990234375,-3729.0,16.989999771118164,-5570.5999755859375,141.40000343322754,15.59999942779541,-15.499999523162842,-15.800000429153442,-1774.4000244140625,255.0,28.0,,0.01585713899781536,-3.138520188491448,-0.0010168688883869976,False,6,False,10,3.0,False,,Balian,76561198032255324,7.0,420.5199890136719,2365.860107421875,17.049999237060547,13918.199462890625,6055.7000732421875,3.100000023841858,0.09999999776482582,0.0,-1976.6000366210938,255.0,26.0,0.016776705985494366,0.3184796371716168,8.801131016118251e-05,True,92.0,False,10,10,False,,False
83,6141,170,False,False,1,5990.504592674025,-2461.489990234375,178.80999755859375,475.6400146484375,-11988.299560546875,25195.10009765625,6489.89990234375,2540.8999633789062,3817.9998779296875,3868.5000610351562,1.0,-0.9294475614293181,-1.2012345163861469,2.8253623084019117,76561198032255324,Balian,7.0,-2418.31005859375,38.459999084472656,392.1199951171875,-7548.4002685546875,16139.599609375,2396.699981689453,-484.1999816894531,2487.2999572753906,-4881.400146484375,255.0,,,0.1763625812476934,1.1778955429133255,-0.09593602831018647,True,11,False,12,103.24055900881366,True,,76561198044466257,Saym,8.0,-3373.43994140625,1276.050048828125,87.41000366210938,-1857.2000122070312,-17351.99951171875,-976.3999938964844,3533.0999755859375,506.19998931884766,61.19999885559082,255.0,,,0.8419709064768677,-1.3387690165909538,0.296535673871093,False,8,,False,12,True,,enpitsu,76561198039309853,27.0,-3576.1298828125,2628.239990234375,17.049999237060547,6922.80029296875,-9320.900268554688,3.3000001311302185,-0.7999999821186066,3.4999999403953552,1898.9999389648438,255.0,255.0,,-0.016640126299162002,-2.2144160536653366,0.0004328244714135149,True,4,False,8,24.76769027402324,True,,games5425898691,bf81d8692db,17.0,-2424.2099609375,315.6700134277344,258.75,3562.39990234375,-18878.299560546875,457.59998321533203,863.7999725341797,-2480.8999633789062,4832.0001220703125,255.0,0.0,0.7835560255106223,-2.122936706541619,2.0372337452909814,True,211.24055900881368,True,16,15,False,,
84,6219,173,False,False,0,10541.71673015441,2409.070068359375,-4870.2099609375,241.0,15581.99951171875,-12823.800048828125,13085.6005859375,213.70000839233398,-5986.400146484375,341.8000030517578,0.0,0.03586721789946921,1.9090046604423965,-1.3273454516325718,76561198039309853,enpitsu,27.0,2272.2900390625,-4821.169921875,154.64999389648438,9636.900024414062,-10238.800048828125,2029.4000244140625,-1004.4999694824219,865.5999755859375,1555.3999328613281,128.0,128.0,,0.021022686069470116,-0.40871323485967825,-0.013277381321028979,True,4,False,10,30.0,False,,bf81d8692db,games5425898691,17.0,-51.52000045776367,1762.3499755859375,54.189998626708984,-1443.2000732421875,-20982.60009765625,3184.2999267578125,726.5000152587891,-18.99999976158142,256.9000053405762,255.0,128.0,,0.03382183206807992,-1.5902448934029827,-0.0002678872589751431,False,17,147.0,False,18,True,,Saym,76561198044466257,8.0,2419.760009765625,-804.8300170898438,17.059999465942383,-181.39999389648438,-3974.5001220703125,1.8000000715255737,0.0,-0.7000000029802322,1410.7000732421875,255.0,251.0,False,0.016622548418425368,-1.7054034839246741,0.00020251049982037515,True,8,False,12,184.0,False,,Balian,76561198032255324,7.0,2917.669921875,-4147.93994140625,17.049999237060547,-13759.000244140625,-2528.0999755859375,2.800000011920929,0.19999999552965164,0.0,-1692.5999450683594,255.0,30.0,0.016743796291571265,-3.0075070370001518,2.661427133651698e-05,True,50.0,False,12,12,False,,
85,6293,176,False,False,1,5404.219312399138,-4002.669921875,2857.760009765625,480.0899963378906,2688.699951171875,26538.20068359375,3017.5,1016.9999694824219,53.80000114440918,2355.2000427246094,1.0,0.7052457610430919,1.2706641992266974,-1.7073001949999922,76561198044466257,Saym,7.0,-3972.199951171875,2618.52001953125,375.80999755859375,-4725.10009765625,19233.00048828125,3454.1000366210938,-4596.499938964844,-99.89999771118164,678.6000061035156,128.0,105.0,False,0.60190377034607,1.4228319071123814,0.13303046753974523,True,9,False,14,128.0,False,,76561198032255324,Balian,7.0,-1076.199951171875,1154.9300537109375,79.9000015258789,-982.3000335693359,-19031.099853515625,-724.4999694824219,4191.600036621094,25.499999523162842,187.70000457763672,255.0,229.0,,1.0827356735295013,-1.4923834659396773,-0.10721912663268468,False,14,50.0,False,14,True,,enpitsu,76561198039309853,27.0,-3908.360107421875,3107.8701171875,240.44000244140625,-10536.99951171875,-16366.300048828125,3579.8001098632812,-719.0000152587891,918.8999938964844,1056.2999725341797,255.0,128.0,,0.7494936656872374,-1.6636218025955165,-0.3604711415877145,True,5,False,12,179.7348215169804,True,,games5425898691,bf81d8692db,17.0,501.95001220703125,4110.5498046875,17.010000228881836,-369.3000030517578,19937.39990234375,2.3000000417232513,-0.0,-0.19999999552965164,2002.8999328613281,255.0,255.0,-0.009584418105337122,1.4761144746756532,2.634805679283757e-05,True,208.0,False,18,18,False,,
86,6341,178,False,False,0,10380.664876401994,2153.820068359375,-4782.5400390625,94.9800033569336,17720.30029296875,23681.69921875,-643.6000061035156,-842.3999786376953,-1306.4999389648438,5795.0,0.0,-0.6205479491068051,2.2959995394393444,-2.9383802382397275,bf81d8692db,games5425898691,17.0,1988.1600341796875,-4895.0400390625,84.58000183105469,18734.300537109375,8502.5,2187.5,-5202.9998779296875,1782.5,-30.499999523162842,255.0,251.0,,0.2803500526152449,-0.10010493904540259,-0.9923007984620524,True,19,False,20,208.0,False,,76561198039309853,enpitsu,27.0,3663.7099609375,42.13999938964844,22.959999084472656,-4442.0001220703125,14261.8994140625,-1535.8000183105469,-4753.500061035156,2766.199951171875,38.69999885559082,255.0,255.0,,0.021537931348899062,2.6184091596019865,-0.3405638987332495,False,6,175.0,False,12,True,,Saym,76561198044466257,7.0,3774.070068359375,-4265.89013671875,302.9100036621094,1363.2000732421875,1290.7000732421875,2091.999969482422,-1293.6000061035156,1037.3999786376953,-142.29999542236328,255.0,255.0,False,-1.0474256310318237,0.7538311320687925,-1.5446910247573855,True,10,False,14,128.0,False,,Balian,76561198032255324,7.0,2310.9599609375,2124.010009765625,17.049999237060547,10325.50048828125,20551.8994140625,-2.0000000298023224,0.0,-0.09999999776482582,13.300000429153442,255.0,128.0,0.01679390086522545,1.1064739589375185,4.302624130387577e-06,True,2.6974278291066875,True,14,14,False,,
87,6462,182,False,False,0,5571.770674935368,3925.800048828125,2348.070068359375,120.19999694824219,-6760.30029296875,23496.39892578125,4098.999938964844,-4149.5001220703125,-1971.4999389648438,-3859.2999267578125,0.0,0.4670003718198178,2.0740368535739795,-1.71630765550474,bf81d8692db,games5425898691,17.0,3973.830078125,2030.489990234375,59.15999984741211,-4110.5999755859375,20227.900390625,-2609.2001342773438,429.7999954223633,2047.5,-1331.199951171875,255.0,96.0,,0.1167053553122198,1.7297915220433338,-0.5825254868657552,True,20,False,20,76.21052063921445,True,,76561198039309853,enpitsu,27.0,0.10999999940395355,1784.97998046875,17.049999237060547,-948.4999847412109,4079.5999145507812,2.5,3.799999952316284,0.19999999552965164,-6.499999761581421,128.0,128.0,,0.017225646895786952,1.7974752714705995,4.8680072443830755e-05,False,6,163.0,False,12,True,,Saym,76561198044466257,7.0,3891.080078125,3051.860107421875,25.149999618530273,4439.599914550781,21857.7001953125,958.1999969482422,-345.9000015258789,-1496.3999938964844,-76.30000114440918,255.0,128.0,,-0.03430208909698121,1.3515264306464516,-0.19885694650446986,False,12,False,16,85.0,False,,Balian,76561198032255324,7.0,1195.7900390625,4683.81005859375,17.049999237060547,-8581.300048828125,-701.2000274658203,2.5999999046325684,-0.5000000074505806,-0.3999999910593033,0.0,0.0,128.0,0.016925002484215253,0.08149302429994028,4.749615448903434e-05,True,255.0,False,14,14,False,,False
88,6521,184,False,False,0,2634.3395785573393,1712.8299560546875,4774.27978515625,315.55999755859375,-13671.600341796875,8034.89990234375,5237.8997802734375,880.6999969482422,-3638.0999755859375,-2801.199951171875,0.0,0.43204149840574574,1.3086584614507002,-2.646749652586148,bf81d8692db,games5425898691,17.0,1736.06005859375,4693.5400390625,171.44000244140625,-12493.900146484375,5775.0,2054.199981689453,5049.800109863281,1496.199951171875,-1584.4000244140625,255.0,174.0,,-0.8638226153465511,1.7761501487940603,0.2777640175326575,True,20,False,22,60.0,False,,76561198039309853,enpitsu,27.0,-89.37000274658203,2475.2900390625,17.049999237060547,363.4000015258789,5570.30029296875,3.6000001430511475,0.0,-2.3999999463558197,-1210.5000305175781,255.0,128.0,,0.016829577191867347,1.5566325739626585,-0.0002184368140051721,False,6,163.0,False,12,True,,Saym,76561198044466257,7.0,2097.7900390625,4919.14990234375,16.989999771118164,-7235.10009765625,-200.10000228881836,6.700000166893005,20.399999618530273,-5.799999833106995,-1700.3999328613281,255.0,13.0,,0.015719003864552685,-3.0820515741149954,0.0011967541051760792,True,12,False,16,85.0,False,,Balian,76561198032255324,7.0,714.9099731445312,4877.759765625,97.18000030517578,8197.100219726562,-3681.9000244140625,2636.4999389648438,-741.9999694824219,-1560.7000732421875,244.50000762939453,255.0,188.0,-0.21177053794169692,-0.4136754179562433,-0.0013998515546378395,True,245.59053774802916,True,16,14,False,,False
89,6565,186,False,True,0,1084.8766208620598,12.380000114440918,4546.8701171875,156.57000732421875,6702.39990234375,28519.7998046875,-6072.0001220703125,-3323.599853515625,-219.89999771118164,4990.4998779296875,0.0,-1.0706700074425062,-0.40908191041234615,2.621464635864488,76561198039309853,enpitsu,27.0,-66.33999633789062,4298.97998046875,192.44000244140625,4216.000061035156,16538.399658203125,2072.7000427246094,-754.4000244140625,5285.30029296875,-1321.1000061035156,255.0,0.0,,0.0426665225318519,1.611441369868139,0.7945733784801974,True,7,False,14,118.0,False,,bf81d8692db,games5425898691,17.0,140.6699981689453,5163.52001953125,16.860000610351562,295.40000915527344,60.50000190734863,37.10000038146973,4.900000095367432,18.799999952316284,-95.60000419616699,255.0,118.0,,0.008386414030128126,0.15041410375391745,-0.00036896247710293417,False,20,60.0,False,22,True,,Saym,76561198044466257,7.0,65.23999786376953,4567.5400390625,305.0400085449219,-16951.300048828125,-5704.0997314453125,4248.999938964844,-113.99999618530273,477.59998321533203,102.89999961853027,255.0,122.0,,-0.46662883613402656,-2.7712941088619085,-0.022595849981128898,True,12,4,18,28.97777208205191,True,,Balian,76561198032255324,7.0,2483.56005859375,4108.080078125,17.0,12308.299560546875,-3317.0999145507812,17.899999618530273,2.8999999165534973,3.700000047683716,2322.899932861328,255.0,250.0,0.016479502148669195,-0.20333703139170647,-5.579739473212889e-06,True,217.0,False,16,14,False,,True
90,6571,186,True,True,0,1033.979485639767,135.69000244140625,5071.22998046875,133.97000122070312,1063.7000274658203,3363.2998657226562,13144.300537109375,-5919.6002197265625,596.5999984741211,775.9999847412109,0.0,-0.3910166748302403,1.2071574911679686,1.5472455458405472,bf81d8692db,games5425898691,17.0,168.80999755859375,5161.35986328125,17.010000228881836,2721.300048828125,-391.30001068115234,2.199999988079071,0.3999999910593033,1.0000000149011612,-1527.4000549316406,255.0,0.0,,0.009435508384382806,-0.00035136070381367937,-0.00014731877471787735,True,20,False,22,60.0,False,,76561198039309853,enpitsu,27.0,28.43000030517578,4672.81982421875,199.0,4212.900085449219,16686.8994140625,-156.30000114440918,-234.89999771118164,5473.499755859375,-484.1999816894531,128.0,0.0,,0.11863978158344989,1.589223267761289,2.4659277989265465,False,7,118.0,False,14,True,,Saym,76561198044466257,7.0,-214.7100067138672,4472.669921875,369.9599914550781,-18281.099853515625,-6229.89990234375,3918.2000732421875,565.6999969482422,-1373.2000732421875,18.09999942779541,255.0,128.0,,-0.37934771335801354,-2.7601109597973448,-0.02896517255868511,True,12,4,18,20.0,False,,Balian,76561198032255324,7.0,2691.93994140625,4080.030029296875,17.059999465942383,12523.599853515625,-682.6999664306641,1.8000000715255737,-0.3999999910593033,0.19999999552965164,2976.6000366210938,255.0,250.0,0.016721291519794294,0.2513516074053449,8.431871085619509e-05,True,217.0,False,16,14,False,,True
91,6581,186,False,True,0,1070.850693952734,173.6999969482422,5189.6298828125,538.3900146484375,595.2999877929688,830.5000305175781,-6494.89990234375,910.8000183105469,-652.3000335693359,776.2000274658203,0.0,1.462680567309393,-0.9450804467049468,-1.1199057063175053,76561198039309853,enpitsu,27.0,165.32000732421875,5217.47021484375,193.88999938964844,4209.100036621094,16774.89990234375,-208.79999160766602,-358.80001068115234,5232.1002197265625,-614.1999816894531,128.0,128.0,,0.11658059131705813,1.6394217952526655,-1.4095654633482997,True,8,False,14,118.0,False,,bf81d8692db,games5425898691,17.0,322.3999938964844,5054.6298828125,16.989999771118164,3381.6000366210938,-5677.19970703125,4.799999892711639,0.0,-1.5000000596046448,-2150.2000427246094,255.0,25.0,,0.00956414545728491,-1.0345500911970507,-2.292291680399447e-05,False,20,60.0,False,22,True,,Saym,76561198044466257,7.0,-1010.7899780273438,4201.14013671875,478.3299865722656,-18401.199951171875,-6277.19970703125,1120.8000183105469,463.4000015258789,-1167.2000122070312,-8.100000023841858,128.0,128.0,,0.5148625729352533,-2.7677542672177085,-0.030972973108721644,True,12,4,18,20.0,False,,Balian,76561198032255324,7.0,3042.800048828125,4135.35986328125,17.059999465942383,6730.2001953125,4663.800048828125,3.3000001311302185,0.0,-0.5000000074505806,3263.9999389648438,255.0,253.0,0.016692860629571673,1.2960613213882328,1.8425744607114652e-05,True,217.0,False,16,14,False,,False
92,6843,187,False,False,1,5221.460854414372,0.6899999976158142,-4.130000114440918,106.55000305175781,-5306.500244140625,6730.5999755859375,6275.5999755859375,1730.5999755859375,-1250.6999969482422,5607.19970703125,1.0,-0.06630083792596517,-0.10681107907939326,0.016124086962419067,76561198044466257,Saym,7.0,30.549999237060547,-140.00999450683594,71.58000183105469,18754.599609375,10616.99951171875,2118.0999755859375,1106.6999816894531,5384.2999267578125,184.69999313354492,255.0,41.0,,-0.36282885259465686,2.296552939378938,0.5363322644267,True,3,False,4,0.0,False,,76561198032255324,Balian,7.0,2299.6201171875,-3849.330078125,17.049999237060547,14742.099609375,-10447.39990234375,2.7000001072883606,2.8999999165534973,-2.3000000417232513,575.6999969482422,255.0,206.0,True,-0.016784019369185475,-2.5241094788528793,8.866304985608859e-05,False,False,8.0,False,False,True,,enpitsu,76561198039309853,27.0,-2.759999990463257,190.4600067138672,89.76000213623047,16185.799560546875,-16228.00048828125,1853.800048828125,3237.0999145507812,4445.400085449219,-93.29999923706055,255.0,128.0,,-0.7614115888910118,-2.495915655256506,0.006861506320298817,True,1,False,2,0.0,False,,games5425898691,bf81d8692db,17.0,3507.800048828125,2675.340087890625,17.010000228881836,-801.9999694824219,15646.199951171875,-0.09999999776482582,0.19999999552965164,-3.100000023841858,1544.6000671386719,255.0,158.0,-0.009603282431351156,1.450866485156876,-5.783175989245469e-05,False,24.67207737379177,True,False,False,False,,
93,6946,191,False,True,0,7482.335511964887,1648.3499755859375,-1896.449951171875,120.54000091552734,-5526.5997314453125,25032.5,8687.60009765625,5293.0999755859375,2725.0,746.2000274658203,0.0,-0.9426612319989692,-2.366558509467634,1.165535893151455,bf81d8692db,games5425898691,17.0,1709.1800537109375,-2049.449951171875,15.170000076293945,-277.5,20315.999755859375,-209.20000076293945,80.39999961853027,-176.5999984741211,3742.2000122070312,255.0,255.0,,-0.00572032989368209,1.7041573255815141,-0.04971422861752178,True,False,False,False,198.55754001678963,True,,76561198039309853,enpitsu,27.0,-2762.820068359375,-4296.2998046875,17.059999465942383,16397.80029296875,-2866.4999389648438,1.8000000715255737,0.29999999329447746,0.0,2039.7000122070312,255.0,128.0,,0.016772975376026705,-0.10465172192786112,-1.9504392792649933e-05,False,2,0.0,False,2,True,,Saym,76561198044466257,7.0,-2451.429931640625,2052.010009765625,17.030000686645508,10905.799560546875,12001.400146484375,5.099999904632568,0.19999999552965164,0.09999999776482582,50.79999923706055,255.0,128.0,False,0.016785215553521818,0.8387403787469141,-3.609159019576096e-05,True,4,False,4,232.0,False,,Balian,76561198032255324,7.0,1097.5999755859375,4035.489990234375,17.049999237060547,5027.099914550781,15281.199951171875,3.0000001192092896,0.0,-1.1999999731779099,2496.0000610351562,255.0,248.0,0.016786265248541075,1.4645792242569056,0.000154325877944123,True,199.0,False,4,4,False,,True
94,7013,193,False,False,1,9139.779135351257,-326.44000244140625,-3917.659912109375,286.05999755859375,20618.1005859375,19101.500244140625,2107.2000122070312,-663.3999633789062,-2842.6998901367188,-2760.5999755859375,1.0,-0.6049274104360572,1.664543874298643,-0.3083262314180493,76561198032255324,Balian,7.0,-420.42999267578125,-4085.139892578125,223.86000061035156,8475.399780273438,15784.69970703125,1327.2000122070312,-3135.4000854492188,99.89999771118164,304.6999931335449,255.0,128.0,False,0.27750453782296003,1.6301888369009245,-0.21742870262277006,True,5,False,6,148.89568187344466,True,,76561198044466257,Saym,7.0,367.6600036621094,-4722.39013671875,17.030000686645508,-12974.3994140625,1748.5000610351562,5.600000023841858,-0.0,-0.0,-2267.5999450683594,255.0,1.0,,-0.016744700395590752,0.19473815355578988,6.834218150589419e-06,False,4,232.0,False,4,True,,enpitsu,76561198039309853,27.0,-111.55999755859375,2403.330078125,17.059999465942383,-747.3999786376953,-12481.99951171875,2.3000000417232513,-0.29999999329447746,0.7999999821186066,2741.199951171875,255.0,255.0,False,-0.016770505733096696,-1.6302772486492,-3.5450644186941794e-05,True,2,False,2,92.0,False,,games5425898691,bf81d8692db,17.0,1358.8800048828125,414.8999938964844,17.0,-2230.500030517578,-14256.199951171875,3.4999999403953552,0.19999999552965164,-0.0,-2102.5999450683594,255.0,3.0,-0.00956523148398264,-1.3485482286236115,-2.52679612071472e-07,True,198.0,False,False,False,False,,
95,7084,196,False,False,0,6291.515394221815,-3978.300048828125,-344.760009765625,404.05999755859375,11613.1005859375,9437.19970703125,15213.1005859375,3566.099853515625,-1695.8000183105469,-4517.300109863281,0.0,0.1908078505351131,-2.1634048549429648,2.378510874942993,76561198039309853,enpitsu,27.0,-4060.260009765625,-548.989990234375,229.4600067138672,-1970.0999450683594,11512.80029296875,9717.60009765625,-560.8000183105469,5412.19970703125,801.5000152587891,255.0,128.0,False,-0.11374726825426401,1.5760729736888757,0.6897868743579869,True,2,2,4,0.0,False,,bf81d8692db,games5425898691,17.0,-3156.780029296875,-429.69000244140625,17.0,2879.4000244140625,-19097.60009765625,3.3000001311302185,0.0,-0.9000000357627869,20.199999809265137,255.0,128.0,,0.0095946549348894,-1.4183785917487883,-9.376015303457953e-05,False,False,104.0,False,False,False,,Saym,76561198044466257,7.0,-2061.18994140625,3423.2099609375,17.030000686645508,-14089.300537109375,-583.6999893188477,5.099999904632568,0.5999999865889549,-0.5000000074505806,0.0,255.0,128.0,,0.016721312764621507,-3.100161015639041,4.9665455630024e-05,True,4,False,4,232.0,False,,Balian,76561198032255324,7.0,-1907.8299560546875,1242.8800048828125,17.049999237060547,-12147.19970703125,-7417.19970703125,2.5999999046325684,-0.5000000074505806,-0.19999999552965164,-1062.0999908447266,255.0,62.0,0.016779186097654025,-2.61743945198578,-6.24691888115139e-05,True,139.0,False,6,6,False,,False
