,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_double_jump_active,team_mate_dodge_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake,team_mate_handbrake
76,4855,124.0,False,False,1,3893.1513059222243,-2364.18994140625,3012.139892578125,361.260009765625,-3703.0999755859375,12674.3994140625,5712.0001220703125,-1422.5999450683594,3407.6998901367188,-4728.900146484375,1.0,-0.8789384662319849,-2.2324411350795432,0.609465983235565,bf81d8692db,games5425898691,19.0,-2266.8701171875,2884.530029296875,230.1999969482422,-5467.9998779296875,4236.499938964844,2915.8999633789062,1070.8000183105469,-3027.6998901367188,1579.1999816894531,255.0,255.0,,0.3104878673197304,0.7018916805299494,-0.33570757245176064,True,48.52729446400878,True,12,11,False,,76561198039309853,enpitsu,26.0,-12.579999923706055,197.39999389648438,17.059999465942383,-712.6000213623047,2578.2998657226562,1.1999999731779099,-0.0,-0.0,0.0,255.0,128.0,-0.016568071632966013,1.3010996693235262,7.2986975613382525e-06,True,False,10,10,255.0,False,,MattMatt13,16975918336907748554,20,-3584.909912109375,-362.1300048828125,16.989999771118164,6008.4002685546875,-18540.30029296875,4.799999892711639,0.09999999776482582,0.19999999552965164,1984.4000244140625,255.0,253.0,,-0.009574663896716247,-1.9580733905372973,1.938952725006942e-05,True,6,255.0,False,6,False,,Atlas_Premium,1908425442052235441,16.0,-1880.2099609375,3209.85009765625,133.47999572753906,-15008.599853515625,-10489.300537109375,3925.4998779296875,-1092.699966430664,1426.199951171875,-718.7000274658203,242.0,128.0,0.3307034288098537,-0.5169191607115748,0.020124902779626832,True,12,10,133.5499869367127,True,False,,,
77,4926,126.0,False,False,1,3494.877708142746,-2510.85009765625,4360.5498046875,212.1699981689453,16005.0,3258.599853515625,-91.89999580383301,4615.0,3773.5000610351562,347.79998779296875,1.0,0.3315075392854946,1.9079507975951333,-0.2167147918209662,bf81d8692db,games5425898691,19.0,-2729.739990234375,4277.68017578125,177.13999938964844,12295.2001953125,1694.6000671386719,2780.2999877929688,2187.2999572753906,828.6000061035156,26.80000066757202,255.0,0.0,,0.5879758505190241,2.7559529729417336,0.10245722802679826,True,255.0,False,14,13,False,,76561198039309853,enpitsu,26.0,-1214.8900146484375,2799.1298828125,17.059999465942383,7180.9002685546875,10772.5,1.7000000178813934,-3.1999999284744263,-4.1999998688697815,-1328.699951171875,255.0,0.0,-0.016731461054846974,2.2105117818522,0.000212661231398785,True,False,10,10,191.0,False,,MattMatt13,16975918336907748554,20,-1398.5699462890625,2515.52001953125,16.989999771118164,-107.20000267028809,22685.90087890625,4.600000083446503,-0.0,-0.0,-54.29999828338623,255.0,128.0,,-0.009605461437119267,1.5720240201314393,2.4621523392540266e-05,True,6,176.0,False,6,False,,Atlas_Premium,1908425442052235441,16.0,-3880.760009765625,3214.669921875,22.770000457763672,3223.800048828125,18524.100341796875,-574.900016784668,-263.8999938964844,-1250.199966430664,101.80000305175781,255.0,122.0,-0.04436448797937745,1.7447622824323756,0.17359087616649924,True,12,12,15.10387949276997,True,False,,,
78,4956,127.0,False,False,0,9958.759921826706,929.969970703125,-4649.93017578125,134.14999389648438,9077.899780273438,-739.0000152587891,3988.5000610351562,-2175.5999755859375,-3093.699951171875,4657.699890136719,0.0,-0.24142269069604552,-0.454883912637161,-0.0041322969498539894,16975918336907748554,MattMatt13,20.0,783.5,-4634.33984375,86.66999816894531,5533.599853515625,-19441.500244140625,2427.5999450683594,-1443.0999755859375,5273.699951171875,595.9000015258789,255.0,254.0,,0.03271113427521471,-1.2593299778966762,-0.5264250610473007,True,176.0,False,8,7,False,,1908425442052235441,Atlas_Premium,16.0,2581.39990234375,-4762.89990234375,17.020000457763672,-12793.199462890625,-14371.500244140625,1.0000000149011612,0.7000000029802322,0.5000000074505806,1959.7000122070312,229.0,255.0,0.009581424627117485,-2.228776437064481,8.263466506719874e-05,True,False,12,12,0.0,False,,enpitsu,76561198039309853,26,350.7900085449219,-4009.3798828125,17.059999465942383,3496.7001342773438,-17266.300048828125,1.5999999642372131,0.0,0.0,2011.0000610351562,128.0,128.0,False,0.016777330892163215,-1.3013722775229866,-5.095133504002149e-06,True,10,137.0,False,11,False,,games5425898691,bf81d8692db,19.0,1408.510009765625,-4432.759765625,229.63999938964844,-14393.299560546875,-2590.10009765625,567.0999908447266,630.9000015258789,-1256.2999725341797,1002.7999877929688,255.0,128.0,-0.4870041651680333,-2.6036844179179495,-0.5196967222464157,True,14,14,207.9399314234334,True,False,,,
79,5022,130.0,False,False,0,10539.313248635497,2749.699951171875,-4748.68017578125,115.62999725341797,-3472.7999877929688,11123.499755859375,6778.0999755859375,1544.9000549316406,5674.6002197265625,1188.0000305175781,0.0,-0.4611761742309793,1.0563990029688757,-0.405905665036789,1908425442052235441,Atlas_Premium,16.0,2845.56005859375,-4892.5498046875,21.020000457763672,-5208.599853515625,7576.300048828125,-2029.7000122070312,3784.5001220703125,1876.3999938964844,-2208.0999755859375,231.0,0.0,,0.1609800201430275,2.1436080157516586,0.0021258404060653787,True,0.0,False,12,12,False,,16975918336907748554,MattMatt13,20.0,501.489990234375,-4963.64990234375,17.0,1637.2999572753906,-2910.0,7.900000214576721,1.5000000596046448,1.4000000059604645,-1723.8999938964844,255.0,2.0,0.009362918160265873,-0.9426882349886556,-0.00010342928052379968,True,False,8,8,176.0,False,,enpitsu,76561198039309853,26,878.97998046875,-5339.75,296.6400146484375,-2.8999999165534973,13027.5,-2124.4000244140625,2066.1000061035156,2.800000011920929,-0.7000000029802322,255.0,0.0,True,0.11168906819578835,1.5539752019616642,-1.5731152361801448,True,10,68.19318703169462,True,12,False,,games5425898691,bf81d8692db,19.0,-1740.8499755859375,-4664.85986328125,16.989999771118164,-5524.0997314453125,13185.30029296875,3.700000047683716,-14.40000057220459,13.200000524520874,-238.79999160766602,255.0,128.0,0.009213874914792329,1.9408607322897957,-0.0006660842344540465,False,14,14,133.30928184140114,True,False,,,
80,5072,132.0,False,False,0,8470.358834495826,2132.699951171875,-2770.3701171875,256.7900085449219,-5966.5997314453125,21361.10107421875,5540.8001708984375,2758.599853515625,5019.700012207031,1786.6999816894531,0.0,-0.41118242994353765,1.6144018550434094,-2.1995003961986326,1908425442052235441,Atlas_Premium,16.0,2176.550048828125,-2922.31005859375,111.0,-6020.2001953125,16894.200439453125,2626.400146484375,-5187.39990234375,-1827.5,-1.899999976158142,248.0,128.0,,0.8010876983649639,1.9091483074837021,-0.0003623542571391414,True,0.0,False,14,13,False,,16975918336907748554,MattMatt13,20.0,-34.97999954223633,-5766.06005859375,33.29999923706055,-8877.60009765625,7804.1998291015625,-1023.0000305175781,2387.5999450683594,-1035.5000305175781,-2169.1000366210938,255.0,0.0,0.06025513563578256,2.333514261393367,0.07133154058763053,True,False,8,8,176.0,False,,enpitsu,76561198039309853,26,1450.969970703125,-2086.7900390625,17.059999465942383,6269.5001220703125,14870.30029296875,2.199999988079071,-2.0000000298023224,3.100000023841858,-1722.5999450683594,128.0,128.0,False,0.017097940494632192,1.1181627229417006,-0.00013987208802154297,True,10,12.0,False,12,False,,games5425898691,bf81d8692db,19.0,-1810.0999755859375,-851.9099731445312,16.90999984741211,-101.09999656677246,22844.89990234375,-937.7999877929688,-2546.999969482422,-8.299999833106995,-342.59998321533203,255.0,128.0,-0.017621365322123203,1.560073986184537,-0.0036899688280092467,True,16,16,153.0,False,False,,,
81,5165,135.0,False,False,1,8762.6560924341,-461.5400085449219,-3516.860107421875,121.19000244140625,5837.9998779296875,15986.099853515625,10361.400146484375,2815.2999877929688,2169.2999267578125,-4833.900146484375,1.0,-0.854903293691892,1.827981195284427,-0.035504603583375524,bf81d8692db,games5425898691,19.0,-494.0199890136719,-3665.7900390625,42.119998931884766,-16671.700439453125,12504.89990234375,2443.3999633789062,2367.5,-1232.3999786376953,-1037.3999786376953,255.0,0.0,,-0.002169597695148129,0.8650581719982472,-0.022161647703895043,True,78.0,False,17,16,False,,76561198039309853,enpitsu,26.0,-1303.56005859375,-2546.0400390625,76.20999908447266,-2786.199951171875,-18592.60009765625,-1333.3999633789062,1783.9999389648438,-1878.6000061035156,-849.4999694824219,128.0,128.0,0.3607253556732972,-1.7069639662762273,-0.7196884915097287,True,False,12,14,0.0,False,,MattMatt13,16975918336907748554,19,-1754.8699951171875,1445.719970703125,17.010000228881836,-2915.1998901367188,-10412.5,2.3999999463558197,0.7999999821186066,0.29999999329447746,1802.1000671386719,0.0,254.0,,-0.009887115766511172,-1.3483425520471342,6.261320454260039e-05,True,8,150.0,False,8,False,,Atlas_Premium,1908425442052235441,16.0,-855.6900024414062,-3190.169921875,77.5999984741211,12718.199462890625,-14936.99951171875,3778.9999389648438,-543.8999938964844,-413.49998474121094,454.39998626708984,230.0,186.0,0.05217791022902149,-2.245234332537619,0.0007639839808139041,True,18,16,,False,False,29.0,,
82,5251,138.0,False,False,0,6373.255288050416,-1281.760009765625,-1221.5699462890625,133.4199981689453,-1110.2999877929688,9879.600219726562,3053.5000610351562,3712.7999877929688,813.7000274658203,-4642.39990234375,0.0,1.0389650200638951,-2.184406666526179,-0.29881503069003906,16975918336907748554,MattMatt13,20.0,-1261.22998046875,-1387.5400390625,17.010000228881836,-11035.400390625,8596.599731445312,2.3000000417232513,-0.5000000074505806,0.3999999910593033,-2134.1000366210938,255.0,0.0,,0.009575288049060125,2.4195904850049583,-6.871377508085536e-05,True,106.0,False,8,8,False,,1908425442052235441,Atlas_Premium,16.0,-2669.590087890625,4006.25,26.899999618530273,-17049.89990234375,2116.199951171875,-2618.5000610351562,769.7000122070312,-3027.6998901367188,-1011.1000061035156,230.0,255.0,-0.13917284688115333,3.011582590520023,0.11772490706389692,True,False,20,20,0.0,False,,enpitsu,76561198039309853,26,1917.0799560546875,3032.909912109375,17.049999237060547,-20497.7001953125,4377.900085449219,-2.199999988079071,0.5000000074505806,0.0,-4.799999892711639,255.0,128.0,False,0.016793518767299696,2.930618487582374,2.8431278382939347e-05,True,12,156.1596215642909,True,14,False,,games5425898691,bf81d8692db,19.0,,,,,,,,,,,,,,,True,,,,,,,,
83,5280,139.0,False,False,0,5358.122948168957,-1396.989990234375,-194.64999389648438,93.36000061035156,-777.3999786376953,7458.800048828125,2255.2999877929688,-2049.7999572753906,6.1000001430511475,-4642.39990234375,0.0,1.032348149734729,-2.2320565844501727,-0.2941857624988868,16975918336907748554,MattMatt13,20.0,-1518.72998046875,-527.77001953125,17.010000228881836,100.79999923706055,9231.199951171875,0.0,0.7000000029802322,-0.19999999552965164,-30.499999523162842,255.0,118.0,,0.009590294347424456,1.5607734945637655,-2.2839274208357448e-06,False,99.7036216899913,True,8,8,False,,1908425442052235441,Atlas_Premium,16.0,-3668.409912109375,3299.610107421875,17.010000228881836,-532.0999908447266,-14643.399658203125,-0.29999999329447746,0.09999999776482582,-1.0000000149011612,50.0,255.0,128.0,0.009598234217838907,-1.6002819509228734,-4.2321896782777036e-05,True,False,20,20,223.62984953388093,True,,enpitsu,76561198039309853,26,-193.97000122070312,2585.260009765625,17.049999237060547,-14673.699951171875,-14879.300537109375,2.5,-0.29999999329447746,-0.29999999329447746,27.899999618530273,255.0,255.0,False,0.016784525010059954,-2.346168335015412,-4.680334312159155e-05,True,12,188.0,False,14,False,,games5425898691,bf81d8692db,19.0,2127.929931640625,4168.60009765625,17.010000228881836,-7766.6998291015625,-4248.299865722656,2.5,0.09999999776482582,0.0,-2493.8999938964844,255.0,0.0,0.009509692746108791,-2.680413859883403,2.1490367458851856e-05,True,False,False,85.0,False,False,,,
84,5293,140.0,False,False,0,4987.880568088389,-1426.489990234375,180.41000366210938,138.7899932861328,1345.7000732421875,15192.39990234375,3294.4000244140625,2246.999969482422,-3578.3999633789062,-2828.2998657226562,0.0,0.8439571094202118,2.6364737873112603,0.7166852171345266,16975918336907748554,MattMatt13,20.0,-1434.2900390625,51.0,16.399999618530273,2963.900146484375,13752.5,33.80000114440918,24.40000057220459,-3.700000047683716,718.6000061035156,255.0,128.0,,0.010577344612044385,1.3670518045603268,-0.024150999865719874,False,70.90404305919526,True,8,8,False,,1908425442052235441,Atlas_Premium,16.0,-3689.7900390625,2585.949951171875,17.010000228881836,-906.5000152587891,-18834.300537109375,-0.29999999329447746,0.0,0.5999999865889549,-612.0000076293945,255.0,72.0,0.009598165007666196,-1.6259152615255734,-0.00011957393139016599,True,False,20,20,214.8225808553798,True,,enpitsu,76561198039309853,26,-734.1300048828125,1891.2099609375,17.049999237060547,-10494.599609375,-17810.50048828125,2.5999999046325684,-0.29999999329447746,-0.3999999910593033,75.0,255.0,128.0,False,0.016784761251673587,-2.0952899661623907,-6.589436310187907e-05,True,12,188.0,False,14,False,,games5425898691,bf81d8692db,19.0,1721.93994140625,4128.740234375,17.010000228881836,-10092.999877929688,3181.199951171875,2.3999999463558197,-0.09999999776482582,0.0,-2359.199981689453,255.0,0.0,0.009551666701151257,2.785809613401757,-1.2624126134567012e-05,True,False,False,116.0,False,False,,,
85,5304,140.0,False,False,0,4416.362496177832,-1376.550048828125,749.8599853515625,217.58999633789062,-163.29999923706055,21781.4990234375,6095.0,4216.099853515625,-3299.2001342773438,-2709.1000366210938,0.0,-0.05370653254214175,0.6121534707491417,-0.6651674760465286,16975918336907748554,MattMatt13,20.0,-1351.6199951171875,644.77001953125,100.43000030517578,1941.7999267578125,20865.70068359375,2742.5,-5473.499755859375,-476.6999816894531,251.8000030517578,255.0,128.0,,0.6570218928067766,1.6940494177315144,0.03964516560753144,False,55.0,False,10,9,False,,1908425442052235441,Atlas_Premium,16.0,-3772.3798828125,1736.3299560546875,17.010000228881836,-2984.2001342773438,-22688.40087890625,-0.29999999329447746,0.0,-0.5000000074505806,-262.90000915527344,255.0,120.0,0.009590289401584818,-1.7114409227906282,-1.0120766862468432e-05,True,False,20,20,180.3265378577735,True,,enpitsu,76561198039309853,26,-1265.06005859375,1130.3499755859375,86.97000122070312,-13458.900146484375,-17570.999755859375,6254.1998291015625,0.0,0.0,-86.70000076293945,128.0,128.0,False,0.016814483952476495,-2.248729417709513,0.0001714202743327519,True,12,168.0,False,16,2,,games5425898691,bf81d8692db,19.0,1312.27001953125,4349.18994140625,17.010000228881836,-10559.89990234375,6085.999755859375,2.0999999344348907,-0.5999999865889549,0.0,494.3000030517578,255.0,176.0,0.00954040888101164,2.6168263770890166,0.00010220795766586529,True,False,False,116.0,False,False,,,
86,5350,142.0,False,False,1,9497.189499999791,1433.800048828125,-4341.9501953125,302.739990234375,31512.900390625,2695.2999877929688,-2938.900146484375,-77.69999980926514,-504.0999984741211,-5978.2000732421875,1.0,-0.9034263844515892,2.611333175191422,1.5011339607310203,bf81d8692db,games5425898691,19.0,1269.3800048828125,-4434.52978515625,272.44000244140625,21439.09912109375,7624.2999267578125,3351.199951171875,-3610.5999755859375,3700.4000854492188,-1876.0000610351562,255.0,221.0,,0.20973963770022258,2.793067314930769,-0.3281468466299178,True,53.409522584689554,True,4,3,False,,76561198039309853,enpitsu,26.0,4058.429931640625,982.1900024414062,209.41000366210938,651.6999816894531,8475.30029296875,-3414.1000366210938,-324.70001220703125,-5271.9000244140625,-1533.2000732421875,255.0,128.0,-0.29961573591985247,-1.540585256886971,0.8331621791832502,True,2,12,16,168.0,False,,MattMatt13,16975918336907748554,19,329.67999267578125,-3256.3798828125,16.8799991607666,-2715.4000854492188,-8125.30029296875,32.40000009536743,-11.399999856948853,-9.599999785423279,1633.6000061035156,255.0,0.0,,-0.008739681919412061,1.7351698563084557,0.0007116299671251326,True,10,24.0,False,10,False,,Atlas_Premium,1908425442052235441,16.0,2406.449951171875,396.8699951171875,17.030000686645508,-5942.7001953125,-5316.400146484375,0.0,-3.799999952316284,1.8000000715255737,2033.2000732421875,165.0,255.0,-0.009840686344098199,-0.7570890318221712,2.978200462907241e-05,True,20,20,255.0,False,False,,,False
87,5463,146.0,False,False,1,6025.365475848751,3814.02001953125,-131.63999938964844,115.23999786376953,13815.400390625,16771.700439453125,-1128.7999725341797,-2063.3999633789062,1286.3999938964844,-1748.3999633789062,1.0,0.8415176455182709,1.9729985803527632,2.558370466976415,bf81d8692db,games5425898691,19.0,3679.530029296875,-235.36000061035156,17.0,6290.5999755859375,15425.799560546875,1.1999999731779099,0.09999999776482582,0.5000000074505806,-1982.2000122070312,255.0,0.0,,-0.009586008929778188,2.0205316271754326,-4.038844753203135e-05,True,30.751096766482124,True,4,4,False,,76561198039309853,enpitsu,26.0,153.5,-1379.3199462890625,85.9800033569336,-16785.2001953125,-5914.0997314453125,-1290.5999755859375,-866.5000152587891,-2542.4000549316406,-820.4000091552734,128.0,128.0,0.3888870799880046,-0.6412847508264311,-0.8114319298253181,False,2,14,18,0.0,False,,MattMatt13,16975918336907748554,19,-3818.5400390625,385.17999267578125,17.280000686645508,-8949.89990234375,17396.800537109375,163.29999923706055,315.0,765.0,-2035.7000732421875,255.0,0.0,,0.0003526171497084258,1.1666929944040547,0.009210885731763492,True,12,238.0,False,12,False,,Atlas_Premium,1908425442052235441,16.0,206.67999267578125,-1268.2099609375,16.81999969482422,1244.4000244140625,1068.6000061035156,27.899999618530273,-50.39999961853027,-29.600000381469727,-412.90000915527344,255.0,128.0,-0.009008293489866558,2.5777390813407273,0.0030079699464480862,True,20,20,130.0,False,False,,,
88,5484,147.0,False,False,1,5331.5918319194125,3992.550048828125,799.8099975585938,560.6199951171875,-3743.0999755859375,9934.7998046875,9045.999755859375,2894.89990234375,337.40001678466797,-2230.0999450683594,1.0,0.18380440508861656,-0.37115402850345514,0.8723936669194882,bf81d8692db,games5425898691,19.0,4079.169921875,876.219970703125,463.989990234375,-59.60000038146973,12114.7998046875,8987.999877929688,-1416.0000610351562,-372.99999237060547,-39.000000953674316,255.0,255.0,,0.6566861824652813,1.5633067599938884,-1.597228916326112,True,8.0,False,4,4,False,,76561198039309853,enpitsu,26.0,-1081.02001953125,-1867.8399658203125,17.049999237060547,-15445.400390625,-7057.7001953125,2.7000001072883606,0.5000000074505806,-0.29999999329447746,0.7999999821186066,255.0,128.0,-0.016729253434867683,-0.4287429091715718,2.582800446855269e-05,True,2,14,18,0.0,False,,MattMatt13,16975918336907748554,19,-3407.06005859375,1759.9300537109375,17.010000228881836,18420.2001953125,13479.69970703125,-0.5000000074505806,6.299999952316284,5.5000001192092896,-616.5000152587891,255.0,128.0,,-0.009572456070764658,2.563190032312049,5.796102235035342e-06,True,12,181.87913088131975,True,12,False,,Atlas_Premium,1908425442052235441,16.0,465.04998779296875,-878.0999755859375,17.0,5904.7998046875,9915.0,1.0000000149011612,1.4000000059604645,3.0000001192092896,-1096.2000274658203,255.0,102.0,-0.009540674942616468,2.1302679946317813,-0.00011326107070339111,True,20,20,101.77283417794013,True,False,,,
89,5564,150.0,False,False,0,8964.895684669502,-2965.580078125,-3582.739990234375,380.44000244140625,-7983.4002685546875,-3517.2000122070312,-4966.600036621094,-4048.0999755859375,2456.7999267578125,-3684.5001220703125,0.0,-0.8368346404717957,0.6994826802151911,2.3180111661074654,1908425442052235441,Atlas_Premium,17.0,-2844.77001953125,-3627.739990234375,315.30999755859375,-6852.8997802734375,-13477.39990234375,882.3999786376953,-4267.39990234375,-862.7999877929688,800.5000305175781,230.0,0.0,,-0.4985150059053531,1.6702094709003317,2.5000164064953894,True,97.0,False,24,22,4,,16975918336907748554,MattMatt13,20.0,-589.25,-5212.330078125,17.010000228881836,-3044.1000366210938,1958.8999938964844,2.0999999344348907,0.5000000074505806,0.29999999329447746,-3.400000035762787,255.0,128.0,0.00951763310762397,2.5689739539909557,2.677264113986492e-05,True,False,12,12,171.0,False,,enpitsu,76561198039309853,26,1741.1400146484375,4096.56982421875,17.049999237060547,-17633.499755859375,-5929.000244140625,-1.5000000596046448,2.3999999463558197,0.5000000074505806,1782.5,255.0,255.0,False,0.016773698591908488,-2.7737994546782425,0.00018412841025834562,True,14,219.0,False,18,2,,games5425898691,bf81d8692db,19.0,-3058.659912109375,-3853.949951171875,17.020000457763672,10888.800048828125,-2366.999969482422,0.9000000357627869,4.799999892711639,-1.1999999731779099,-1733.3000183105469,255.0,126.0,0.009561208862692539,-0.27754471787274804,1.0039311878512348e-05,True,4,4,8.0,False,False,,,
90,5635,152.0,False,False,1,3086.944502995799,3698.030029296875,3844.679931640625,135.9199981689453,9905.499877929688,16289.7998046875,817.5,-1686.1000061035156,4092.6998901367188,530.6000137329102,1.0,-0.02773137615325383,2.8991193514909552,-3.0907218141459087,bf81d8692db,games5425898691,19.0,3591.070068359375,3678.330078125,81.69000244140625,9272.899780273438,9518.300170898438,4208.299865722656,0.9000000357627869,-0.0,-126.49999618530273,255.0,129.0,,-0.009427676193798355,2.3797161547636354,0.00044586558148765933,True,8.0,False,6,4,False,,76561198039309853,enpitsu,26.0,1985.3699951171875,-1215.5699462890625,17.049999237060547,9136.599731445312,15635.10009765625,2.800000011920929,2.199999988079071,3.6000001430511475,1018.1999969482422,255.0,128.0,-0.016775847201612765,2.0958235478555323,0.00016112630891428604,True,2,14,18,255.0,False,,MattMatt13,16975918336907748554,20,607.8800048828125,5269.02978515625,16.979999542236328,432.7000045776367,-838.0999755859375,5.899999737739563,0.5999999865889549,0.5999999865889549,-2.5999999046325684,255.0,128.0,,-0.009390983441409878,-2.0520094557990705,1.815521191923658e-05,True,12,171.0,False,12,False,,Atlas_Premium,1908425442052235441,16.0,2988.22998046875,4181.72998046875,17.010000228881836,7101.500244140625,-4258.299865722656,2.5,0.09999999776482582,-0.0,2421.699981689453,178.0,255.0,-0.009550396255919776,-2.635961769879051,-2.1198497334958392e-05,True,24,22,255.0,False,4,,,False
91,5730,156.0,False,False,0,9795.452040252345,-2649.969970703125,-4497.14013671875,111.12000274658203,-1668.800048828125,15358.800048828125,10041.900024414062,5507.9998779296875,204.79999542236328,2370.399932861328,0.0,0.7734954710194669,2.0803010782134614,1.703081868091283,1908425442052235441,Atlas_Premium,16.0,-2613.050048828125,-4659.91015625,16.59000015258789,6027.39990234375,11664.100341796875,73.00000190734863,1468.9999389648438,189.3000030517578,675.9999847412109,255.0,128.0,,-0.02179034659999909,1.1439871579019274,0.016674830640957317,True,213.9400433032744,True,24,22,4,,16975918336907748554,MattMatt13,19.0,-606.6500244140625,-5261.2900390625,16.989999771118164,705.2999877929688,-2003.800048828125,4.600000083446503,0.7000000029802322,0.0,-0.7999999821186066,128.0,128.0,0.009597577256910779,1.9086863024749194,4.270767834305056e-05,True,False,12,12,171.0,False,,enpitsu,76561198039309853,26,-1694.97998046875,-1519.8199462890625,17.049999237060547,0.09999999776482582,-4.1999998688697815,2.5999999046325684,0.0,0.5000000074505806,0.0,128.0,128.0,,0.016686468549018795,-1.545571255225566,4.2607928146401086e-05,True,14,255.0,False,18,2,,games5425898691,bf81d8692db,19.0,-3933.60009765625,-3389.840087890625,34.810001373291016,9077.000122070312,12157.19970703125,-4475.5999755859375,49.40000057220459,-4417.799987792969,153.99999618530273,255.0,128.0,0.24816715425560443,0.8989188206956295,0.31817876204934886,False,6,4,0.0,False,False,,,
92,5864,161.0,False,False,0,4370.657909484483,-3316.090087890625,1500.52001953125,96.55000305175781,-866.6999816894531,7275.999755859375,3425.0,-5861.500244140625,-698.1999969482422,1074.4999694824219,0.0,-0.3146909244412691,1.5704085904709377,1.8009756839560571,1908425442052235441,Atlas_Premium,17.0,-3446.1298828125,1401.02001953125,17.010000228881836,-1072.9000091552734,12954.7998046875,0.0,0.29999999329447746,-4.300000071525574,-835.8999633789062,255.0,6.0,,0.009557821775116793,1.6685674025251729,-0.00019694377102930267,False,128.40377654567843,True,26,22,6,,16975918336907748554,MattMatt13,20.0,-142.6199951171875,-169.08999633789062,16.989999771118164,4903.999938964844,13220.0,4.600000083446503,0.09999999776482582,0.5999999865889549,-43.29999923706055,255.0,124.0,0.009583752980792185,1.2155173824895562,-6.954086052386743e-05,True,False,12,12,172.0,False,,enpitsu,76561198039309853,26,-1102.469970703125,4408.990234375,17.049999237060547,1637.1000671386719,14202.7001953125,2.7000001072883606,-2.0000000298023224,0.19999999552965164,0.0,255.0,128.0,False,0.016682999131717256,-1.685574238724034,4.427586946176279e-06,True,16,255.0,False,20,2,,games5425898691,bf81d8692db,19.0,-3082.300048828125,1828.0699462890625,280.1400146484375,2817.7999877929688,-6443.900146484375,-82.70000457763672,5499.6002197265625,8.999999761581421,-56.70000076293945,255.0,0.0,0.5386163612291364,-0.20015423441898025,1.2617245893695492,True,8,5,198.62160851878505,True,False,,,
