,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
67,5871,161,False,False,1,5406.790185429387,-221.57000732421875,-150.02999877929688,141.94000244140625,-23813.701171875,8543.400268554688,8472.100219726562,3498.5000610351562,-319.59999084472656,4863.900146484375,1.0,0.2785440545364203,-0.2074071733920228,0.17936455752206712,bf81d8692db,games5425898691,22.0,-85.19999694824219,-348.6000061035156,82.52999877929688,-2333.9999389648438,22204.49951171875,2535.2999877929688,-4089.8001098632812,-3677.0001220703125,-52.60000228881836,128.0,217.0,,-0.47448218274143206,1.7189818767483622,-0.5240121368709818,True,31.0,False,4,3,False,,76561198039309853,enpitsu,24.0,-56.540000915527344,-3423.1201171875,17.049999237060547,141.99999809265137,10895.799560546875,3.1999999284744263,-0.3999999910593033,-0.29999999329447746,0.0,255.0,0.0,False,-0.01665582159732339,1.583868155229216,2.8471623461914845e-05,True,False,False,116.0,False,False,,AdriBF11,b73bc6ab6ab,9,3003.070068359375,4015.070068359375,17.010000228881836,13712.099609375,-3679.2001342773438,3.6000001430511475,0.19999999552965164,-0.29999999329447746,-3516.7001342773438,255.0,0.0,False,-0.009597988541282078,-2.501727327071247,-3.7144002635382305e-05,True,False,False,255.0,False,False,,DENsilv9,6567659010494770228,10.0,3.309999942779541,-3.4200000762939453,104.72000122070312,-12698.699951171875,-15831.700439453125,153.59999656677246,4169.100036621094,-3586.4999389648438,-67.60000228881836,255.0,96.0,,-1.3835339189540654,-0.6510173319307109,-0.20571200692668726,True,3,4,False,0.0,False,
68,5941,164,False,False,1,4951.028814388804,-2799.0,1844.5999755859375,257.95001220703125,4947.200012207031,10227.899780273438,11143.399658203125,-2186.699981689453,4799.200134277344,2861.0000610351562,1.0,-0.775520968136961,-2.8285702097437433,0.25666724201687113,bf81d8692db,games5425898691,22.0,-2753.110107421875,1790.27001953125,84.30999755859375,-3541.4999389648438,1615.0,3796.199951171875,1437.7000427246094,3066.400146484375,-7.799999713897705,255.0,128.0,,0.12242716929080358,0.4387149529272182,7.796189595233533e-05,True,6.0,False,6,5,False,,76561198039309853,enpitsu,24.0,-196.25999450683594,768.969970703125,17.049999237060547,-2727.9998779296875,15047.2998046875,3.3000001311302185,1.0999999940395355,-3.4999999403953552,-135.600004196167,255.0,0.0,False,-0.01687773038592539,1.3709969810334686,-0.00016387978982239354,True,False,False,39.0,False,False,,AdriBF11,b73bc6ab6ab,9,982.1199951171875,4166.85009765625,17.010000228881836,-10769.7998046875,9095.2001953125,2.5999999046325684,0.29999999329447746,-0.19999999552965164,-36.70000076293945,239.0,128.0,False,-0.009597926377852966,0.7064199593854167,6.663222002695726e-05,True,False,False,255.0,False,False,,DENsilv9,6567659010494770228,10.0,-1746.8199462890625,893.9099731445312,27.079999923706055,-8658.800048828125,-5204.5001220703125,3080.10009765625,-6.200000047683716,-2.0999999344348907,-685.1000213623047,255.0,128.0,,-0.009515299036011804,-0.5057874380327972,0.00015775102723285454,True,4,6,False,0.0,False,
69,6015,167,False,False,0,9919.187748514569,1556.3399658203125,-4471.259765625,850.739990234375,19633.399658203125,171.29999160766602,1069.8999786376953,3508.599853515625,-1748.6000061035156,-2555.399932861328,0.0,-0.17140144427943563,1.5814962320916068,2.4317078712456883,b73bc6ab6ab,AdriBF11,9.0,1408.739990234375,-4523.10009765625,760.77001953125,7960.7000732421875,1000.8000183105469,-350.09998321533203,5150.9002685546875,634.0000152587891,998.0000305175781,,134.0,,-0.9568335670922579,1.1843990336041166,0.8511625577534736,True,175.0,False,4,False,4,,6567659010494770228,DENsilv9,10.0,3560.43994140625,-1459.0799560546875,17.010000228881836,-4135.799865722656,-13159.000244140625,2.5999999046325684,1.0999999940395355,3.1999999284744263,841.5000152587891,255.0,128.0,,0.009559540963419665,-1.8216809355844719,-0.00011354377325617898,True,False,6,255.0,False,6,,enpitsu,76561198039309853,24,-153.36000061035156,-2773.68994140625,17.049999237060547,2514.199981689453,-2128.3999633789062,3.3000001311302185,0.0,0.29999999329447746,1655.7000732421875,255.0,255.0,,0.0166302760177296,-0.8273414391134233,0.0001288652264023363,True,False,False,69.0,False,False,,games5425898691,bf81d8692db,22.0,3597.159912109375,-3397.219970703125,17.010000228881836,-2900.5999755859375,-12598.900146484375,2.5999999046325684,0.09999999776482582,0.7999999821186066,-288.0999946594238,255.0,115.0,,0.009572286668850436,-1.8233181425969271,0.00016155740385564136,True,6,6,False,36.0,False,
70,6096,169,False,False,1,5451.098193287453,-3805.22998046875,2380.85009765625,319.79998779296875,-25890.80078125,-4417.60009765625,4654.4000244140625,5279.2999267578125,1810.0999450683594,-2202.5999450683594,1.0,0.011412134494783496,2.6657427661367024,-2.459640154942881,bf81d8692db,games5425898691,22.0,-3597.7900390625,2354.9599609375,218.99000549316406,-16707.900390625,-5906.199951171875,1995.0999450683594,1077.9000091552734,-4683.999938964844,-2673.5000610351562,255.0,222.0,,0.26311830141141757,0.16236939126745523,-0.05260893478480102,True,184.22034386921956,True,8,7,False,,76561198039309853,enpitsu,24.0,-1736.31005859375,287.79998779296875,17.049999237060547,-7843.599853515625,-11718.299560546875,3.1999999284744263,0.5000000074505806,-0.0,0.0,255.0,128.0,,-0.016731981513327707,-0.9809283213466312,3.608990265502391e-05,True,False,False,69.0,False,False,,AdriBF11,b73bc6ab6ab,9,-3636.22998046875,2624.679931640625,274.0199890136719,-10624.599609375,-20270.400390625,2285.8999633789062,4012.0999145507812,-3587.60009765625,1132.2000122070312,128.0,43.0,,-0.03319371345421926,-1.5405013505856533,0.3308067751644966,True,6,4,77.8845416602268,True,3,,DENsilv9,6567659010494770228,10.0,-590.3900146484375,4628.75,17.010000228881836,9276.400146484375,6921.7999267578125,3.400000035762787,-0.3999999910593033,0.19999999552965164,3230.1998901367188,128.0,255.0,False,-0.00955941523446876,0.6746459893939569,8.316817361256631e-05,True,6,6,False,224.0,False,
71,6101,170,False,False,0,8877.529357507648,3918.169921875,-2318.840087890625,385.6199951171875,8945.399780273438,3798.2998657226562,7182.8997802734375,95.79999923706055,-3115.8999633789062,-5126.500244140625,0.0,-0.15981893834048433,3.0511634857454224,-1.774187288555482,b73bc6ab6ab,AdriBF11,9.0,3789.2099609375,-2333.85009765625,287.4100036621094,9772.60009765625,17272.39990234375,162.39999771118164,-2828.699951171875,4526.9000244140625,1324.7000122070312,128.0,205.0,,0.6455048982138951,2.06517360908139,1.2974782837283627,True,67.0,False,6,3,4,,6567659010494770228,DENsilv9,10.0,464.75,-4710.18994140625,17.010000228881836,-5283.4002685546875,-2977.60009765625,3.0000001192092896,-1.8000000715255737,-0.5000000074505806,2652.9998779296875,255.0,255.0,False,0.009468414804939328,-0.15719090494754856,-9.091693276467214e-05,True,False,6,224.0,False,6,,enpitsu,76561198039309853,24,1867.1099853515625,-92.4000015258789,17.049999237060547,7843.599853515625,11718.299560546875,3.1999999284744263,-0.5000000074505806,0.0,0.0,255.0,128.0,,0.016731981513327707,0.9809283213466312,3.608990265502391e-05,True,False,False,69.0,False,False,,games5425898691,bf81d8692db,22.0,3878.489990234375,-2167.97998046875,225.88999938964844,16364.89990234375,16157.39990234375,-351.6999816894531,-1601.4999389648438,5016.700134277344,-1586.6000366210938,255.0,234.0,,0.7209414996112885,-0.5169587770623116,-0.7666034288019692,True,7,8,False,168.56550533540786,True,
72,6171,172,False,False,1,5298.701651422553,-2889.530029296875,1432.43994140625,272.3999938964844,10147.19970703125,19832.19970703125,8709.69970703125,5393.599853515625,-2457.5999450683594,931.8000030517578,1.0,-0.43431404620290615,2.7344713632703717,1.839956404832713,bf81d8692db,games5425898691,22.0,-3000.179931640625,1219.68994140625,151.6300048828125,15183.199462890625,13287.5,2140.0,-1915.8000183105469,995.1000213623047,598.8000106811523,255.0,162.0,,0.38179629327116765,2.45082626875157,-0.04426640183999911,True,92.30490329445047,True,10,9,False,,76561198039309853,enpitsu,24.0,-2169.89990234375,145.63999938964844,157.61000061035156,9186.599731445312,11355.999755859375,8204.099731445312,39.40000057220459,444.0999984741211,4079.8001098632812,128.0,128.0,False,-0.060366992993149016,0.32977995611076943,0.01259869122108476,True,False,False,0.0,False,2,,AdriBF11,b73bc6ab6ab,9,-2302.72998046875,205.99000549316406,70.08000183105469,13768.499755859375,13680.699462890625,4575.5999755859375,-349.7999954223633,-889.8999786376953,3299.1000366210938,247.0,142.0,,0.018353243660517445,2.6101865071241948,-0.11891063080874205,True,6,4,0.0,False,4,,DENsilv9,6567659010494770228,10.0,-1856.97998046875,2561.06005859375,106.52999877929688,-11959.000244140625,-19203.299560546875,4148.599853515625,-693.6000061035156,364.0999984741211,-761.6999816894531,255.0,76.0,False,0.12581896777387605,-0.9637153849848541,0.004758268603159573,True,6,8,False,76.73998289979922,True,
73,6249,175,False,False,1,1735.2069675701248,-382.6400146484375,3966.9599609375,110.37999725341797,4495.10009765625,-8530.2001953125,5716.9000244140625,4792.0001220703125,2525.2999877929688,2580.4000854492188,1.0,-0.6690801588927031,-1.501524991093774,-0.2627662661304851,bf81d8692db,games5425898691,22.0,-632.6699829101562,4015.340087890625,130.5800018310547,5314.69970703125,3396.4999389648438,-155.9000015258789,4875.4998779296875,2531.300048828125,-266.1000061035156,255.0,255.0,,-0.13458735663844748,2.9797235333647114,-2.7719825864791643,True,146.0,False,12,11,False,,76561198039309853,enpitsu,24.0,-47.849998474121094,3308.2099609375,27.56999969482422,-665.8999633789062,5041.000061035156,-32.799999713897705,-1275.8999633789062,889.8999786376953,854.4000244140625,128.0,128.0,False,0.3676062009962333,0.7821178246377181,0.00508017854923703,True,False,False,0.0,False,2,,AdriBF11,b73bc6ab6ab,9,60.18000030517578,3421.489990234375,14.9399995803833,9123.800048828125,8866.799926757812,382.40001678466797,-1164.3000030517578,215.10000228881836,-46.10000133514404,255.0,128.0,,0.03579049856706525,2.3965894016342504,0.02561036814433184,True,6,4,0.0,False,4,,DENsilv9,6567659010494770228,10.0,-3336.909912109375,129.41000366210938,17.020000457763672,7643.3001708984375,9069.7998046875,1.8000000715255737,-0.3999999910593033,-0.09999999776482582,2365.0999450683594,255.0,255.0,False,-0.009537102424774945,2.2075900014646317,2.9572185924367584e-05,True,8,8,False,41.0,False,
74,6293,177,False,False,1,2576.391489480328,322.9800109863281,2628.139892578125,182.08999633789062,8201.099853515625,-6613.4002685546875,3691.9000244140625,1109.3000030517578,816.9000244140625,2957.2000122070312,1.0,0.17874258082151356,0.1308539136178932,2.024143995332316,76561198039309853,enpitsu,24.0,300.9100036621094,2579.25,65.16000366210938,11310.899658203125,-8509.500122070312,2179.600067138672,-2407.899932861328,4869.700012207031,858.7999725341797,0.0,0.0,,0.04208114935202069,0.8284197317341796,0.13472587518920354,True,31.0,False,4,1,False,,bf81d8692db,games5425898691,22.0,563.0999755859375,4037.8701171875,17.010000228881836,10103.900146484375,-11000.400390625,0.0,-0.3999999910593033,1.0000000149011612,-60.59999942779541,255.0,128.0,,-0.009572099721801232,-2.305566252717684,8.69243638960459e-05,False,False,12,132.05242156213328,True,12,,AdriBF11,b73bc6ab6ab,9,350.19000244140625,4695.14990234375,17.010000228881836,-902.3000335693359,-3055.7000732421875,3.0000001192092896,0.09999999776482582,-0.0,2056.3999938964844,255.0,255.0,False,-0.0094919465157539,-1.3048367068492253,8.03474542901719e-06,True,6,4,,False,4,,DENsilv9,6567659010494770228,10.0,-3277.25,2439.489990234375,97.87999725341797,-1285.7000732421875,17979.3994140625,-143.99999618530273,-4680.4998779296875,-2775.4998779296875,799.1000366210938,255.0,128.0,,0.7625426735732227,2.6468548849599225,1.6215892476580374,False,10,10,False,41.0,False,
75,6437,182,False,False,0,6727.5690680173875,-2761.820068359375,-1323.6600341796875,113.5199966430664,4860.5999755859375,15550.699462890625,7547.5,5613.499755859375,1221.9999694824219,1730.5000305175781,0.0,1.002936729441885,-0.3022887781681106,-2.844288009504061,b73bc6ab6ab,AdriBF11,9.0,-2785.669921875,-1474.0400390625,16.8799991607666,6639.6002197265625,12165.0,-152.89999961853027,2128.3999633789062,-747.7999877929688,3043.699951171875,128.0,255.0,False,-0.009019645870701415,1.1206667775289425,0.0025502683751671552,True,186.0,False,8,6,4,,6567659010494770228,DENsilv9,10.0,-233.14999389648438,-4134.43017578125,17.020000457763672,-5357.1002197265625,4644.4000244140625,1.4000000059604645,-2.199999988079071,-1.5999999642372131,214.50000762939453,0.0,125.0,,0.00973218656170327,2.4595766057892887,-0.0002079177323522051,True,False,10,255.0,False,10,,enpitsu,76561198039309853,24,-2744.25,-970.6300048828125,75.05000305175781,-88.29999923706055,-17236.300048828125,2868.3999633789062,4381.7999267578125,-2011.6999816894531,-1698.0999755859375,255.0,128.0,,0.14990607432061154,-1.383320604641492,0.033092631732168025,True,6,False,0.0,False,3,,games5425898691,bf81d8692db,22.0,-1298.949951171875,-507.3500061035156,17.010000228881836,13077.099609375,1692.5999450683594,2.8999999165534973,-0.09999999776482582,0.0,2277.7000427246094,255.0,255.0,,0.009566420820541134,0.19672844406597104,1.7045680773410734e-05,True,12,12,False,255.0,False,
76,6439,182,False,False,1,4298.628368073547,2718.949951171875,1247.050048828125,204.72000122070312,-3512.5,11228.800048828125,13810.10009765625,5709.5001220703125,-1586.9999694824219,-939.3000030517578,1.0,-1.1873162155699801,0.191255488777555,-2.7621740901189185,76561198039309853,enpitsu,24.0,2743.64990234375,1135.8199462890625,99.19000244140625,-334.0999984741211,15079.7998046875,1961.6000366210938,-4925.299987792969,1917.2000122070312,1521.3999938964844,255.0,128.0,,-0.6566952686566816,1.1644399468221027,0.49598706433488104,True,0.0,False,6,3,False,,bf81d8692db,games5425898691,22.0,1192.5400390625,482.07000732421875,17.010000228881836,-12452.7001953125,-4111.7999267578125,2.8999999165534973,0.19999999552965164,-0.0,2284.600067138672,255.0,255.0,,-0.009575206907046998,-0.3868414571449217,3.388540209908367e-05,True,False,12,255.0,False,12,,AdriBF11,b73bc6ab6ab,9,2732.610107421875,1350.4000244140625,18.15999984741211,-4309.700012207031,-12428.00048828125,-53.29999923706055,404.00001525878906,-102.29999542236328,829.1000366210938,128.0,128.0,False,0.03262311768775237,-1.3080055723647137,0.0030341435629546642,True,8,4,186.0,False,6,,DENsilv9,6567659010494770228,10.0,262.5799865722656,4109.6298828125,17.020000457763672,3663.0999755859375,-3027.3001098632812,1.4000000059604645,1.899999976158142,0.19999999552965164,63.400001525878906,0.0,128.0,,-0.009863280172955144,-2.4670937300633873,-0.00012558398711217533,True,10,10,False,255.0,False,
77,6558,186,False,False,0,9724.55681364471,-1367.489990234375,-4573.1201171875,104.6500015258789,-24639.599609375,3724.2001342773438,1773.3000183105469,-3891.300048828125,-3371.400146484375,-3080.7000732421875,0.0,0.6072791154329409,-1.1742867263229744,2.313158969931227,6567659010494770228,DENsilv9,10.0,-1157.7900390625,-4588.35986328125,145.30999755859375,-17222.7001953125,5154.69970703125,2690.1998901367188,-5364.2999267578125,-1207.0999908447266,-129.3000030517578,255.0,96.0,,0.24124198326089055,2.9186049287670155,0.5339380294942396,True,189.15063203022052,True,12,11,False,,b73bc6ab6ab,AdriBF11,9.0,-567.7899780273438,-4145.47021484375,17.020000457763672,3642.3001098632812,-13611.300048828125,1.4000000059604645,-0.7000000029802322,3.100000023841858,-514.3999862670898,210.0,49.0,,0.009586734140810725,-1.3051631720293166,-2.770905743502591e-05,True,4,6,216.0,False,8,,enpitsu,76561198039309853,24,-1585.1400146484375,-3916.22998046875,113.7300033569336,2828.5000610351562,-13618.1005859375,6638.800048828125,0.7000000029802322,0.0,-129.20000076293945,128.0,128.0,,0.017206636554954392,-1.4178202125055486,0.0005305466169439638,True,8,2,,False,4,,games5425898691,bf81d8692db,23.0,-2658.8701171875,-855.5499877929688,17.010000228881836,-9377.39990234375,-10518.800048828125,2.5999999046325684,-0.3999999910593033,-0.5000000074505806,75.0,255.0,128.0,,0.009593007862686503,-2.288805210211806,-0.0001040404790966399,True,12,12,False,240.0,False,
78,6615,188,False,False,1,3661.892849695787,3985.080078125,3173.52001953125,639.2100219726562,-14323.1005859375,16734.599609375,2692.0999145507812,199.40000534057617,1992.1000671386719,5656.099853515625,1.0,0.16068500795258944,0.3855156305785947,1.8910570362353,bf81d8692db,games5425898691,23.0,4080.22998046875,3041.81005859375,590.4500122070312,-87.89999961853027,12698.399658203125,663.8999938964844,1120.8000183105469,-81.89999580383301,69.40000057220459,255.0,255.0,,0.12587810999738805,1.5565284521922833,-1.5004237052196836,True,197.0,False,12,12,False,,76561198039309853,enpitsu,24.0,1376.06005859375,4571.81982421875,17.059999465942383,3842.7999877929688,-4580.5999755859375,2.0999999344348907,-1.0000000149011612,2.5999999046325684,-150.0,255.0,128.0,,-0.016570769418453125,-2.2566575450732524,0.0002617024159650343,True,2,4,,False,8,,AdriBF11,b73bc6ab6ab,9,1563.2099609375,4572.89013671875,17.020000457763672,-2395.0,841.3999938964844,1.4000000059604645,0.09999999776482582,-0.5000000074505806,-1.8000000715255737,0.0,128.0,False,-0.009776312636079297,-2.8029092734659615,-2.414135844420137e-05,True,8,4,216.0,False,6,,DENsilv9,6567659010494770228,10.0,4079.610107421875,3408.449951171875,479.4800109863281,-129.60000038146973,-12348.499755859375,11982.19970703125,1865.8000183105469,160.30000686645508,-8.399999737739563,255.0,0.0,,0.7262529003199559,-1.575211116878688,1.5737250943786105,True,12,12,False,138.88741509376032,True,
79,6673,190,False,False,0,9281.864690082484,-1649.25,-4111.25,202.1999969482422,-10137.100219726562,18631.199951171875,8911.699829101562,2249.499969482422,5358.900146484375,-1490.0999450683594,0.0,0.7731742343357987,0.7705948023718715,2.9471476950445235,b73bc6ab6ab,AdriBF11,9.0,-1525.77001953125,-4189.919921875,120.47000122070312,-10700.899658203125,16397.80029296875,2290.0,-3421.300048828125,-3614.5001220703125,2340.800018310547,172.0,59.0,False,0.46786781964245344,2.492225273334789,0.12308063425969495,True,125.10757869802494,True,10,7,4,,6567659010494770228,DENsilv9,10.0,-3642.10009765625,-3937.3701171875,611.739990234375,2203.800048828125,-3341.300048828125,-6148.4002685546875,1024.5999908447266,-2635.0,4717.60009765625,255.0,165.0,,-0.9615773924981748,-1.6845516330212125,-1.7196443473275982,True,False,12,112.0,False,12,,enpitsu,76561198039309853,24,-1103.97998046875,-3450.429931640625,17.059999465942383,3016.300048828125,3773.900146484375,-2.3999999463558197,0.5000000074505806,-0.5000000074505806,1918.9999389648438,255.0,255.0,False,0.016649260830440465,0.8247048364709978,0.00012846954587317384,True,8,2,5.896542167150845,True,4,,games5425898691,bf81d8692db,23.0,-3490.3701171875,-1004.0700073242188,186.88999938964844,3023.800048828125,11197.19970703125,-8500.0,-20.899999141693115,9.700000286102295,-28.69999885559082,255.0,128.0,,-0.18843663312568695,1.358222060363764,1.3407236466193633,True,12,12,False,197.0,False,
80,6752,193,False,False,0,5225.13136703343,-3751.77001953125,764.3200073242188,110.69999694824219,4704.800109863281,8255.599975585938,5207.80029296875,-4660.5999755859375,2656.0000610351562,2687.60009765625,0.0,-0.8811661553665783,-1.6674974299594152,-1.4077466210486294,b73bc6ab6ab,AdriBF11,9.0,-3798.419921875,590.0999755859375,48.97999954223633,965.6999969482422,19118.299560546875,3524.7000122070312,96.09999656677246,-5.600000023841858,-1030.8999633789062,128.0,0.0,False,0.004610448722653614,1.4755397999543836,-0.002625748784417377,True,102.29818499472833,True,11,8,4,,6567659010494770228,DENsilv9,10.0,-2780.889892578125,-3015.75,17.010000228881836,56.79999828338623,3148.2000732421875,2.8999999165534973,0.0,-0.9000000357627869,-1406.6000366210938,255.0,0.0,,0.009497013634012575,1.6701542615093508,-0.00019239031361800688,True,False,12,255.0,False,12,,enpitsu,76561198039309853,24,-848.8800048828125,1485.8599853515625,87.94000244140625,-1256.3999938964844,22923.30078125,-154.7000026702881,-5492.80029296875,-236.5999984741211,-151.19999885559082,128.0,128.0,False,0.6701687715558218,-1.5058844789666201,-3.1064140837687337,True,12,2,0.0,False,7,,games5425898691,bf81d8692db,22.0,-3942.75,1537.969970703125,42.45000076293945,2622.7999877929688,15525.400390625,-1330.0,80.29999732971191,-1638.800048828125,-152.10000038146973,255.0,128.0,,0.08701324100791655,1.3814829460243243,0.45387395189410756,True,12,12,False,159.36750098966786,True,
81,6817,196,False,False,1,9951.512957716983,2564.4599609375,-4670.64990234375,96.0199966430664,-249.3000030517578,9255.10009765625,2954.8001098632812,-5960.999755859375,-160.59999465942383,-663.0999755859375,1.0,-0.20714035162350047,1.6179504872581423,-2.3061715673888887,76561198039309853,enpitsu,24.0,2480.81005859375,-4971.60986328125,160.6699981689453,6261.5997314453125,-2322.2999572753906,-159.3000030517578,-2177.2999572753906,-4975.299987792969,869.3000030517578,255.0,255.0,,-0.39545323397157517,1.806359704701409,2.409234160616061,True,12.0,False,14,10,2,,bf81d8692db,games5425898691,22.0,1930.6199951171875,-4812.72021484375,202.50999450683594,-8054.2999267578125,-6618.3001708984375,-220.9000015258789,-4729.2999267578125,2050.0999450683594,1460.8000183105469,255.0,255.0,,-0.4829078473003803,-0.4870158619093341,-0.5408026907859071,True,False,14,150.0,False,14,,AdriBF11,b73bc6ab6ab,9,1691.0699462890625,-3750.89990234375,17.010000228881836,-3460.4000854492188,-10662.60009765625,2.8999999165534973,0.19999999552965164,0.09999999776482582,2336.300048828125,176.0,255.0,,-0.009563549446127435,-1.316281822072327,2.2398946627060445e-05,True,12,4,83.0,False,10,,DENsilv9,6567659010494770228,10.0,2551.6201171875,470.9599914550781,17.010000228881836,4314.2999267578125,-13211.500244140625,2.5999999046325684,0.09999999776482582,-0.5000000074505806,-26.500000953674316,255.0,118.0,,-0.009576071715089078,-1.8869142524817695,-7.291055127200566e-05,True,12,12,False,214.0,False,
82,6867,198,False,False,0,2503.947022175068,-2468.4599609375,3191.3798828125,95.45999908447266,25906.99951171875,12410.6005859375,1115.8000183105469,3309.5999145507812,1241.9000244140625,-4847.9998779296875,0.0,-1.4013586631111896,-1.3196640175400765,-2.558627750212209,6567659010494770228,DENsilv9,10.0,-2667.139892578125,3064.469970703125,83.37999725341797,9544.299926757812,18278.499755859375,2832.0001220703125,1901.3999938964844,3772.60009765625,-3162.3001098632812,255.0,0.0,,0.010284186002177807,1.0662238276640972,0.051105515569863945,True,142.0,False,14,13,False,,b73bc6ab6ab,AdriBF11,9.0,-3301.719970703125,3541.2900390625,17.010000228881836,-2690.0,-15080.6005859375,2.800000011920929,0.29999999329447746,1.2999999523162842,1833.6000061035156,219.0,212.0,False,0.009580129802365375,-1.6774492683557107,-1.4740847199412304e-05,True,4,10,255.0,False,12,,enpitsu,76561198039309853,24,-2807.9599609375,4298.2099609375,17.049999237060547,4760.4998779296875,-8781.799926757812,3.8999998569488525,0.0,0.29999999329447746,2073.800048828125,255.0,255.0,,0.01667706024047537,-1.0585549172926298,0.00016362202963751452,True,14,2,0.0,False,10,,games5425898691,bf81d8692db,23.0,-1939.9300537109375,4873.85986328125,16.1200008392334,-1459.9000549316406,-8145.7000732421875,160.79999923706055,242.19999313354492,173.50000381469727,2479.499969482422,255.0,255.0,,-0.003787331661385944,-1.70973898614387,0.017234330989364183,True,14,14,False,150.0,False,
83,6963,201,False,False,1,10341.652217378101,-3758.340087890625,-4095.090087890625,427.1499938964844,-2128.000030517578,13262.2998046875,-2848.699951171875,200.9000015258789,183.99999618530273,3963.5000610351562,1.0,-0.1177294578089927,2.7127350534204653,0.9108108175665888,bf81d8692db,games5425898691,23.0,-3836.260009765625,-4202.759765625,370.5899963378906,-15265.6005859375,15827.39990234375,926.5000152587891,1065.8999633789062,1137.7999877929688,-1392.7999877929688,255.0,255.0,,0.08691248731481,0.7997371248600245,1.5714088410745157,True,24.320963582684918,True,14,14,False,,76561198039309853,enpitsu,24.0,-1019.0800170898438,-4243.64990234375,17.049999237060547,-7080.5999755859375,-243.50000381469727,3.1999999284744263,-0.29999999329447746,-0.0,0.0,255.0,128.0,,-0.01664615182793866,-0.034416201505926655,-3.186760326606301e-05,True,2,10,31.0,False,14,,AdriBF11,b73bc6ab6ab,9,-1797.280029296875,787.6300048828125,17.010000228881836,-17420.30029296875,13948.900146484375,2.5999999046325684,-2.3000000417232513,2.0000000298023224,-288.799991607666,214.0,128.0,False,-0.009615523334023534,0.6885450068178842,-8.3496513526568e-05,True,14,4,255.0,False,12,,DENsilv9,6567659010494770228,10.0,-2555.669921875,-4318.919921875,16.989999771118164,-21783.20068359375,6020.0,5.099999904632568,0.3999999910593033,-0.0,-304.59999084472656,255.0,128.0,,-0.009611767099579541,0.30084503724192774,0.00016373078334782823,True,14,14,False,0.0,False,
