,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect,opp_2_handbrake
77,4686,155,False,False,0,7778.273220542614,1890.7900390625,-2121.909912109375,181.17999267578125,-12175.0,18961.800537109375,7073.499755859375,-1684.9000549316406,2791.7999267578125,5036.499938964844,0.0,1.1552483281154244,0.06760832978224068,2.757176267850608,76561198272630635,Coco,7.0,2042.6800537109375,-2276.919921875,117.1500015258789,-3024.1000366210938,21301.59912109375,2454.9000549316406,-4621.199951171875,2929.8001098632812,556.8999862670898,206.0,51.0,,0.08474435473373827,2.447098958199841,1.0810743823160507,True,38,33,4,149.18922170259626,True,,76561198086790405,Janakin,16.0,4064.139892578125,-2121.070068359375,160.0800018310547,-5055.799865722656,2990.10009765625,-11708.199462890625,-206.5999984741211,3552.7999877929688,179.59999084472656,255.0,156.0,,1.1156202387693004,2.9457702308137077,-0.20084238788354636,True,52,40,156.2304087044091,True,6,,enpitsu,76561198039309853,24,3435.97998046875,-57.599998474121094,17.059999465942383,5895.4998779296875,13598.699951171875,-3.100000023841858,-1.0000000149011612,-1.899999976158142,746.1000061035156,255.0,255.0,,0.016759228243685552,1.2186380303458322,-0.0003625749309162473,True,36,6,237.5944862263177,True,28,190.0,games5425898691,bf81d8692db,20.0,3853.840087890625,-3646.56005859375,564.7999877929688,20159.3994140625,-3487.0001220703125,-4064.7000122070312,1783.9999389648438,-597.7000045776367,3717.5,255.0,255.0,0.46334378730568204,-0.12332438009752723,-0.2893750681464663,True,75.0,False,44,False,58,,
78,4780,158,False,False,1,8805.928008166218,1761.9200439453125,-3623.25,201.92999267578125,25424.69970703125,2041.9000244140625,4437.0001220703125,707.6999664306641,3688.5000610351562,4678.999938964844,1.0,-0.9517673412634625,1.0268424866529404,0.5069802554341383,76561198039309853,enpitsu,24.0,1487.25,-3706.320068359375,112.33999633789062,22287.2998046875,-4052.5,3872.9000854492188,4019.5999145507812,1326.7999267578125,-471.5999984741211,128.0,0.0,,-0.01709512894460992,2.8276941478061177,0.051372427843837026,True,40,31,6,170.0,False,,bf81d8692db,games5425898691,20.0,-3566.929931640625,91.55999755859375,82.62000274658203,-155.79999923706055,-22940.0,40.79999923706055,5499.7998046875,-37.5,0.0,255.0,128.0,,-1.3387430203703274,-1.5639405584281216,-1.5357362089592473e-05,True,62,47,68.0,False,False,,Janakin,76561198086790405,15,2310.030029296875,-159.72999572753906,17.010000228881836,19402.60009765625,5117.9998779296875,2.5999999046325684,-0.09999999776482582,0.09999999776482582,-58.69999885559082,255.0,128.0,False,-0.009581442267221898,2.890497680842143,4.0199379294035415e-05,True,54,6,102.0,False,42,,Coco,76561198272630635,7.0,2039.510009765625,-3312.7099609375,17.010000228881836,5250.3997802734375,-11334.300537109375,2.8999999165534973,-0.09999999776482582,1.0999999940395355,1706.6000366210938,117.0,255.0,-0.009921323116141778,-2.0455551488120456,0.00013185649054591237,True,72.0,False,36,4,40,,
79,4857,161,False,False,1,8504.23227060448,1528.0799560546875,-3340.7099609375,142.8800048828125,-24275.70068359375,3372.5,1002.6999664306641,-1705.3999328613281,2076.1000061035156,-5364.69970703125,1.0,-0.5536843614502648,0.7983551558790379,2.470896334155627,76561198039309853,enpitsu,24.0,1750.18994140625,-3375.93994140625,61.459999084472656,-21681.10107421875,-7225.8001708984375,2585.2999877929688,880.2999877929688,-2635.5999755859375,4.4999998807907104,255.0,128.0,False,-0.07888535297010563,-0.3225789704113933,3.3749150542275654e-06,True,42,33,6,111.0,False,,bf81d8692db,games5425898691,20.0,-1284.93994140625,-4905.56982421875,17.010000228881836,22001.4990234375,-3974.2999267578125,2.800000011920929,0.19999999552965164,0.5000000074505806,1588.3000183105469,128.0,255.0,,-0.009598502149079896,-3.0024280916999975,0.00014762894570993722,True,62,48,254.0,False,False,,Janakin,76561198086790405,16,1635.6700439453125,-3044.030029296875,45.400001525878906,-18669.599609375,-13012.19970703125,3335.4998779296875,1064.800033569336,572.7999877929688,307.60000228881836,255.0,251.0,True,-0.01247539707084272,-0.6178765997081016,-0.025370780772956125,True,56,6,100.0,False,42,,Coco,76561198272630635,7.0,3537.1201171875,-1912.5400390625,93.27999877929688,2649.5999145507812,22823.798828125,-146.40000343322754,-3537.5,4142.200012207031,760.1000213623047,206.0,128.0,-0.5443609690759125,0.5959572029684936,1.9752081841108653,True,28.0,False,37,4,42,,False
80,4976,165,False,False,1,7371.760561217595,-3491.6201171875,-783.8200073242188,130.32000732421875,12040.50048828125,17817.2998046875,1219.4000244140625,3291.9000244140625,-2073.0999755859375,1726.300048828125,1.0,-0.5853042129761818,1.2873748178239663,2.397060519734001,76561198039309853,enpitsu,24.0,-3623.739990234375,-897.97998046875,17.059999465942383,6379.0997314453125,18901.400146484375,-2.5999999046325684,0.5000000074505806,2.3999999463558197,-1724.7000122070312,255.0,128.0,,-0.016776946496975052,1.9365922792408892,-0.00024006112193093615,True,42,34,6,65.85655920223529,True,,bf81d8692db,games5425898691,20.0,-1269.219970703125,336.5299987792969,17.010000228881836,1750.5999755859375,17087.7001953125,2.5999999046325684,-0.09999999776482582,-3.4999999403953552,854.1999816894531,255.0,109.0,,-0.009588869793937861,1.60726382336099,-0.00015960014887523932,True,62,48,218.0,False,False,,Janakin,76561198086790405,16,-3511.320068359375,559.3800048828125,17.010000228881836,-4552.0001220703125,21640.6005859375,2.5999999046325684,-0.0,0.7000000029802322,-265.9000015258789,255.0,128.0,,-0.00959488954707954,1.3851865669048042,6.54796231399519e-05,True,58,6,44.0,False,46,,Coco,76561198272630635,7.0,-290.6600036621094,4722.39013671875,17.020000457763672,-19595.999755859375,-3814.2999267578125,1.5000000596046448,1.0000000149011612,-0.0,1605.8999633789062,178.0,155.0,-0.00957948158279564,-0.2643572775177262,-4.8847976525742425e-05,True,255.0,False,38,4,42,,
81,4994,166,False,False,1,5936.498902590606,-2631.06005859375,364.8699951171875,117.55000305175781,17057.39990234375,15966.8994140625,527.2000122070312,1225.999984741211,-727.5,3765.1998901367188,1.0,0.15737397832396705,-0.02151034110290705,0.20468372226899043,76561198039309853,enpitsu,24.0,-2804.219970703125,323.3800048828125,16.790000915527344,16811.600341796875,15695.999755859375,11.100000143051147,6.299999952316284,-34.000000953674316,-1443.9999389648438,255.0,128.0,,-0.029005866036510106,2.439774593965938,0.002075052436965376,True,42,34,6,9.49198285994996,True,,bf81d8692db,games5425898691,20.0,-762.9500122070312,1257.050048828125,17.010000228881836,14167.900390625,6331.9000244140625,2.800000011920929,-0.0,-0.0,-2041.6000366210938,255.0,0.0,,-0.009587318256238356,2.7898871767198816,-2.2433429384769548e-05,True,62,48,218.0,False,False,,Janakin,76561198086790405,16,-3457.97998046875,1992.5999755859375,17.010000228881836,10952.60009765625,16778.299560546875,0.19999999552965164,2.199999988079071,1.7000000178813934,-2554.199981689453,255.0,127.0,False,-0.009601025949744966,2.489222143066121,8.693478137045474e-05,True,58,6,22.00099785609912,True,46,,Coco,76561198272630635,7.0,-1232.030029296875,3948.27001953125,17.020000457763672,-7035.9002685546875,-17063.599853515625,1.4000000059604645,1.1999999731779099,3.100000023841858,912.0999908447266,163.0,128.0,-0.009588052453262103,-1.2462140184139887,-0.00013189601906727296,True,248.66123862163994,True,38,4,42,,
82,5020,167,False,False,0,7130.613747096014,958.4500122070312,-1745.25,100.66999816894531,-4704.100036621094,23788.30078125,3720.5999755859375,5222.39990234375,-2265.800018310547,-1895.0999450683594,0.0,0.8872418905804732,3.137292024449827,-0.8749143090813338,76561198272630635,Coco,7.0,935.02001953125,-1913.3800048828125,78.80999755859375,-6024.000244140625,18530.6005859375,1296.3999938964844,-4539.700012207031,1856.300048828125,2488.800048828125,128.0,0.0,,0.19614585689409916,2.5208274870292855,0.8078921392247302,True,44,39,4,179.86270992986616,True,,76561198086790405,Janakin,16.0,1708.9599609375,-2706.550048828125,17.010000228881836,-20424.000244140625,-4341.300048828125,2.5,0.0,-0.29999999329447746,-124.89999771118164,255.0,128.0,False,0.009563233865688926,-2.9445170348276464,5.091850579833914e-05,True,58,46,0.0,False,6,,enpitsu,76561198039309853,23,975.5700073242188,-1030.4599609375,17.040000915527344,-21126.69921875,7456.6998291015625,4.799999892711639,-0.3999999910593033,0.09999999776482582,-2050.8999633789062,255.0,0.0,,0.01677238909514333,2.72252900231128,-5.333232678726876e-05,True,42,6,12.0,False,34,,games5425898691,bf81d8692db,20.0,-541.469970703125,-1197.06005859375,17.010000228881836,-13294.7998046875,-4020.5999755859375,2.7000001072883606,1.899999976158142,0.9000000357627869,-1062.9000091552734,255.0,0.0,0.009576427792885684,-2.808886949224618,-0.0004434528673967363,True,218.0,False,48,False,62,,
83,5106,170,False,True,0,707.4849787803696,-379.2099914550781,4656.81982421875,93.12999725341797,-3682.39990234375,16048.699951171875,0.0,-5656.099853515625,-1837.7999877929688,-793.6000061035156,0.0,-1.0553073570261344,-0.5726278309145163,2.007817073136145,76561198272630635,Coco,7.0,-205.99000549316406,4438.14990234375,137.66000366210938,-6721.099853515625,14336.500244140625,-4583.500061035156,4431.499938964844,2648.9999389648438,1895.8000183105469,128.0,198.0,,1.186225129170291,1.722063974767723,-0.30389624669441284,True,46,41,4,128.0569547607053,True,,76561198086790405,Janakin,16.0,-3919.050048828125,-2226.030029296875,32.150001525878906,-970.4000091552734,14075.899658203125,467.2999954223633,-822.6000213623047,645.5000305175781,-1876.9999694824219,128.0,0.0,False,-0.002429973377002244,1.5967361181186581,0.36214515654776835,True,58,46,22.0,False,6,,enpitsu,76561198039309853,24,265.989990234375,2182.719970703125,17.059999465942383,1014.0000152587891,1839.7999572753906,1.899999976158142,-0.5999999865889549,0.0,0.0,128.0,128.0,,0.016809788497720544,1.0670179249215022,2.2619011369716988e-05,True,44,6,0.0,False,36,,games5425898691,bf81d8692db,20.0,-602.0,4246.25,100.83999633789062,5291.500244140625,21988.701171875,-4182.5,1084.1999816894531,-97.29999542236328,-304.89999771118164,255.0,54.0,0.47279614412641,1.6253157196724017,0.02999990709347022,True,1.5403354706302874,True,48,False,64,,
84,5115,170,True,True,0,400.7396581799582,-495.9599914550781,5163.669921875,93.12999725341797,-3504.8001098632812,15166.700439453125,0.0,-5742.19970703125,-1644.1999816894531,-567.9999923706055,0.0,-0.07122189309103248,1.4575986287918716,-0.6348726923577155,76561198272630635,Coco,7.0,-415.57000732421875,4917.93017578125,42.970001220703125,-4754.200134277344,14339.7998046875,630.0,2606.400146484375,119.0999984741211,4841.700134277344,128.0,128.0,,-0.013014596825010988,-3.104665061945873,-1.2366711907359331,True,46,41,4,112.0,False,,76561198086790405,Janakin,16.0,-3895.989990234375,-1881.469970703125,25.989999771118164,1715.8999633789062,12660.10009765625,-317.2999954223633,-167.80000686645508,-746.6999816894531,3.799999952316284,128.0,128.0,False,0.038467207539540624,1.4261984413636448,0.23771467983197106,True,58,46,22.0,False,6,,enpitsu,76561198039309853,24,283.44000244140625,2214.389892578125,17.059999465942383,357.79998779296875,649.4000244140625,1.899999976158142,-0.5999999865889549,0.0,0.0,128.0,128.0,,0.016809788497720544,1.0670179249215022,2.2619011369716988e-05,True,44,6,0.0,False,36,,games5425898691,bf81d8692db,20.0,-504.8900146484375,5026.7900390625,35.400001525878906,1178.6000061035156,20997.900390625,1796.9999694824219,-300.9000015258789,-2477.7000427246094,-93.4000015258789,255.0,53.0,-0.1437774853986072,1.3664885157461406,-0.30807734864343284,True,0.0,False,48,False,65,,
85,5363,170,False,False,0,5201.203108071682,9.869999885559082,18.290000915527344,92.2699966430664,13351.099853515625,26963.00048828125,1499.1000366210938,-1719.9000549316406,661.9000244140625,4062.7999877929688,0.0,0.005760471798801852,0.03382494122622353,-0.014228066436091284,76561198086790405,Janakin,15.0,-49.779998779296875,-134.0,72.20999908447266,12967.900390625,15129.599609375,2641.099853515625,4498.0999755859375,1133.7000274658203,2027.2999572753906,255.0,37.0,True,0.04594151028142899,1.1606180954030223,0.029277557244009638,True,6,5,False,0.0,False,,76561198272630635,Coco,7.0,57.470001220703125,-2029.5799560546875,16.690000534057617,-1897.8999328613281,12594.7998046875,68.00000190734863,11.59999966621399,-8.199999928474426,-51.79999828338623,255.0,128.0,,0.010148703413444468,1.7147542131750135,0.0005558292458158192,True,4,4,85.0,False,False,,enpitsu,76561198039309853,23,239.55999755859375,470.75,123.41000366210938,-12610.0,-15508.399658203125,1586.7999267578125,3221.7999267578125,-2620.1998901367188,0.0,255.0,128.0,,0.7262926293226923,-2.253472597953407,6.076045767644014e-05,True,2,False,0.0,False,False,,games5425898691,bf81d8692db,20.0,-2578.030029296875,4088.169921875,17.010000228881836,-17408.199462890625,5678.499755859375,2.800000011920929,1.0999999940395355,-0.3999999910593033,1765.0999450683594,255.0,255.0,0.00957854994541066,2.871357120835321,0.000173278308325852,True,0.0,False,False,False,False,,
86,5365,171,False,False,1,5418.040891881668,-96.5,-186.36000061035156,106.86000061035156,1663.699951171875,9967.5,3001.0000610351562,3904.1000366210938,-2406.3999938964844,3868.599853515625,1.0,-0.19838281186655488,-0.3865636644873467,-0.24412769638171405,76561198039309853,enpitsu,24.0,-134.3800048828125,-341.3800048828125,133.9499969482422,12631.400146484375,15534.89990234375,1001.6000366210938,-4027.0999145507812,3275.1998901367188,0.0,255.0,128.0,,-1.1199529198104867,2.2533891735487686,0.00016842349320942093,True,2,False,False,0.0,False,,bf81d8692db,games5425898691,20.0,2725.2099609375,-4124.4599609375,17.010000228881836,17822.60009765625,-3194.2999267578125,2.800000011920929,-0.5000000074505806,0.09999999776482582,1906.6000366210938,255.0,255.0,,-0.009595022733466331,-3.026072807236941,5.5808221974749466e-05,True,False,False,0.0,False,False,,Janakin,76561198086790405,15,-58.2400016784668,7.96999979019165,91.7300033569336,-12985.400390625,-15181.199951171875,2094.2999267578125,1903.2000732421875,-5064.200134277344,990.1999664306641,255.0,26.0,True,-0.2326920527425602,-1.341663276604593,0.5404713196642732,True,6,False,0.0,False,5,,Coco,76561198272630635,7.0,-41.900001525878906,1923.47998046875,16.959999084472656,1855.5999755859375,-12835.400390625,15.199999809265137,-2.8999999165534973,2.0999999344348907,-11.90000057220459,255.0,128.0,-0.009719698367664198,-1.712640983039203,0.00013215112189197959,True,85.0,False,4,False,4,,
87,5368,171,False,False,0,5046.874204084532,117.66000366210938,195.97000122070312,102.47000122070312,2231.7999267578125,4539.4000244140625,-1421.9999694824219,-1218.3000183105469,65.19999980926514,5811.199951171875,0.0,0.4649133742492254,0.8760867395509719,-0.5086573157451881,76561198086790405,Janakin,16.0,146.1300048828125,22.260000228881836,110.87000274658203,10221.199951171875,260.9000015258789,445.8000183105469,-1686.300048828125,4071.199951171875,3291.0000610351562,255.0,16.0,True,-0.017846377073616415,1.7226670799767412,0.8652677695237264,True,6,5,False,0.0,False,,76561198272630635,Coco,7.0,26.399999618530273,-1815.52001953125,17.010000228881836,-1863.0999755859375,13049.3994140625,3.100000023841858,0.7999999821186066,-0.29999999329447746,-2.800000011920929,255.0,128.0,,0.009620726852133209,1.7121407031260276,1.5631518853047203e-05,True,4,4,85.0,False,False,,enpitsu,76561198039309853,24,59.4900016784668,305.82000732421875,134.36000061035156,-7920.30029296875,978.3999633789062,-355.49999237060547,2373.0999755859375,-543.4999847412109,4753.999938964844,255.0,128.0,,1.3378483711365594,2.034816117648481,-2.925950073129071,True,2,False,0.0,False,False,,games5425898691,bf81d8692db,20.0,-2874.169921875,4138.3798828125,17.010000228881836,-17847.7001953125,398.8999938964844,2.800000011920929,0.29999999329447746,-0.09999999776482582,1949.6000671386719,255.0,255.0,0.009577367947644229,-3.0958884660830686,4.082585827646263e-05,True,255.0,False,False,False,False,310.0,
88,5404,172,True,False,0,4652.051609979021,325.3599853515625,651.1400146484375,93.12999725341797,1462.2000122070312,3232.9998779296875,0.0,-3542.9998779296875,1602.4000549316406,4531.099853515625,0.0,1.0755503061761151,2.8490479340490844,0.09556083817514939,76561198272630635,Coco,7.0,332.04998779296875,470.9700012207031,48.349998474121094,458.4000015258789,22785.90087890625,3096.4999389648438,-638.4000015258789,1428.0999755859375,1511.9000244140625,166.0,128.0,,0.021643429315945803,1.6923034704609035,0.038453111851707134,True,6,4,False,28.774821407051476,True,,76561198086790405,Janakin,16.0,1461.3599853515625,40.279998779296875,16.989999771118164,10471.700439453125,-4526.000061035156,5.199999809265137,-4.099999964237213,-2.8999999165534973,-645.1000213623047,255.0,128.0,False,0.009795042679372336,-0.45937027941977304,0.0004965924043903974,False,6,6,18.4301677750003,True,False,,enpitsu,76561198039309853,24,-880.3900146484375,439.989990234375,42.22999954223633,-5806.7999267578125,1105.999984741211,-733.8999938964844,1166.6999816894531,3285.5999755859375,-4253.599853515625,255.0,128.0,,0.014750123041978985,1.254183040696847,-1.1286814576906594,True,2,False,0.0,False,False,,games5425898691,bf81d8692db,20.0,-3314.570068359375,2717.6201171875,17.010000228881836,15184.000244140625,-8414.600219726562,0.5999999865889549,0.19999999552965164,0.0,1990.8000183105469,255.0,255.0,0.009593543339492989,-0.43676397857172894,-2.357896594072202e-05,True,207.96526467928322,True,False,False,False,,
89,5700,174,False,True,0,5178.369363723871,-8.729999542236328,38.209999084472656,95.52999877929688,-3764.89990234375,23995.30029296875,2283.3999633789062,-917.3000335693359,-3.1999999284744263,-5929.4000244140625,0.0,-0.0012799738297943764,-0.12568380003815038,-0.0193957499530834,76561198272630635,Coco,7.0,-18.079999923706055,-146.0399932861328,58.189998626708984,-17506.099853515625,11907.7001953125,2448.8999938964844,4103.900146484375,-1591.6999816894531,-3297.5,180.0,254.0,,-0.04814059121268564,1.9980744197973284,-0.04538558531083908,True,6,5,False,0.0,True,,76561198086790405,Janakin,16.0,9.180000305175781,-1483.4100341796875,17.010000228881836,-850.8999633789062,14895.2001953125,2.7000001072883606,0.5999999865889549,0.0,-0.09999999776482582,207.0,128.0,,0.009647284960286993,1.6278299641998697,8.046216570497913e-06,True,4,4,68.0,False,False,,enpitsu,76561198039309853,24,-13.609999656677246,3198.7900390625,17.049999237060547,870.5000305175781,-15495.10009765625,3.0000001192092896,0.0,-0.5000000074505806,4.399999976158142,255.0,128.0,False,0.01678519956167136,-1.5140897496163794,-4.297101572932021e-05,True,False,False,19.0,False,False,,games5425898691,bf81d8692db,20.0,-104.06999969482422,519.5999755859375,55.5,-1469.7999572753906,-22412.5,2888.599853515625,2426.1000061035156,-1556.3999938964844,-1017.6000213623047,128.0,90.0,0.055791510141531414,-1.6487421682105117,0.03759103588246086,True,0.0,False,3,False,4,,
90,5703,174,False,False,1,5378.8315818827705,-34.529998779296875,-157.72999572753906,155.47000122070312,-13912.19970703125,8886.099853515625,8998.599853515625,3832.9000854492188,382.00000762939453,4600.299987792969,1.0,0.14837229066778893,0.1187181379722507,-0.3624448053481524,bf81d8692db,games5425898691,20.0,116.2699966430664,-332.79998779296875,77.0999984741211,1469.7999572753906,22412.5,2346.6000366210938,-4878.2000732421875,2539.7000122070312,45.70000171661377,128.0,92.0,,-0.5862800454343509,1.5998734138367183,0.28415205066466737,True,4,3,False,0.0,False,,76561198039309853,enpitsu,24.0,-1.0,-2940.590087890625,17.049999237060547,-881.9999694824219,15493.399658203125,3.0000001192092896,-0.0,0.5000000074505806,0.09999999776482582,255.0,128.0,False,-0.016785203986239627,1.5138817812745906,-4.122553245164546e-05,True,False,False,50.0,False,False,27.0,Janakin,76561198086790405,16,9.789999961853027,1235.719970703125,17.010000228881836,1778.9999389648438,-14773.599853515625,2.7000001072883606,-0.19999999552965164,-0.0,1117.9000091552734,197.0,190.0,,-0.00961043179795424,-1.7058614731319874,0.0001376676628376176,True,4,False,68.0,False,4,,Coco,76561198272630635,7.0,164.30999755859375,46.02000045776367,76.13999938964844,17552.7001953125,-12016.199951171875,1913.6000061035156,-836.6999816894531,5358.699951171875,-912.9000091552734,201.0,255.0,0.05771034681839187,-1.8838636440429477,-0.6152983936606946,True,0.0,False,5,False,6,,
91,5844,179,False,False,1,4661.20035370216,-3330.60009765625,3174.639892578125,130.25,7854.000244140625,1993.5000610351562,-1143.8999938964844,-413.8999938964844,-3668.699951171875,2837.9000854492188,1.0,-0.590460781459879,2.693825841804801,-1.7108922382923404,76561198039309853,enpitsu,24.0,-3435.449951171875,3196.14990234375,16.360000610351562,6325.4998779296875,4239.800109863281,-67.69999980926514,684.0000152587891,2205.7000732421875,-610.2000045776367,255.0,0.0,,-0.05513463193293067,2.6010057026573215,0.04333150435842454,True,False,False,False,242.2847827531958,True,,bf81d8692db,games5425898691,20.0,,,,,,,,,,,,,,,,True,,,,,,,Janakin,76561198086790405,16,-2697.14990234375,5064.2001953125,87.91000366210938,5241.500244140625,-350.2000045776367,-2145.8999633789062,-1588.9999389648438,647.3999786376953,-1205.2999877929688,150.0,30.0,False,-0.3271370370935077,-3.1074651917915688,0.95857586335832,True,4,False,,False,4,,Coco,76561198272630635,7.0,1335.3800048828125,4723.93994140625,17.010000228881836,-19914.7998046875,8600.800170898438,2.5999999046325684,-0.7000000029802322,0.09999999776482582,24.000000953674316,240.0,128.0,-0.009585368432080221,0.4045807652699102,-6.596402082487001e-05,True,194.0,False,8,False,8,,
92,5861,179,False,False,1,4019.8122695231177,-2617.800048828125,3187.5400390625,109.76000213623047,16020.899658203125,-4816.600036621094,3202.2000122070312,-3081.300048828125,-1453.5000610351562,4938.800048828125,1.0,0.00016521712245515065,0.9155911419477823,3.128184392849061,76561198039309853,enpitsu,24.0,-2840.030029296875,3306.449951171875,17.020000457763672,13543.800048828125,-4300.7000732421875,3.400000035762787,0.19999999552965164,0.19999999552965164,-2242.2000122070312,255.0,0.0,,-0.016749559701196775,-2.76915777407712,9.966092007058178e-07,True,False,False,False,189.13907962460672,True,,bf81d8692db,games5425898691,20.0,,,,,,,,,,,,,,,,True,,,,,,,Janakin,76561198086790405,16,-2545.530029296875,5015.6298828125,33.68000030517578,5116.400146484375,-1654.4000244140625,-813.6000061035156,-1751.0000610351562,-132.7999973297119,531.8000030517578,255.0,128.0,False,-0.13307240384361682,-2.8081133459503245,0.4562475058013801,True,4,False,,False,4,,Coco,76561198272630635,7.0,254.4199981689453,4761.89013671875,17.010000228881836,-14338.800048828125,-7402.0001220703125,0.09999999776482582,-4.1999998688697815,-2.0999999344348907,498.6000061035156,255.0,182.0,-0.009594680730175645,-0.48846510312063723,-0.00010529201224697277,True,168.89697221786747,True,8,False,8,,
93,5894,181,False,False,0,7924.483288605796,788.8099975585938,-2603.31005859375,129.72999572753906,4337.5,25069.599609375,6359.89990234375,4303.800048828125,-4166.000061035156,347.2999954223633,0.0,-0.46831265507106984,-0.4089154159328558,-2.534793182971545,76561198272630635,Coco,7.0,690.8300170898438,-2851.39990234375,65.01000213623047,4811.499938964844,22375.0,2281.699981689453,-3117.5,4487.0001220703125,630.6000137329102,146.0,25.0,,0.08499780636993373,1.8694092400763485,0.23137691043362,True,10,9,False,81.76704509283906,True,,76561198086790405,Janakin,16.0,1357.31005859375,-4703.27001953125,17.010000228881836,-12652.5,1418.800048828125,2.7000001072883606,-0.09999999776482582,-0.29999999329447746,584.3000030517578,255.0,154.0,False,0.009527127428160765,3.0362308370854216,5.40759771328046e-05,True,4,4,,False,False,,enpitsu,76561198039309853,24,931.3099975585938,-2339.35009765625,46.16999816894531,-22088.00048828125,-5109.5001220703125,3463.5000610351562,134.89999771118164,-394.0999984741211,947.5,255.0,255.0,,0.025492250940540362,-2.8124859759591954,-0.0011318599481559006,True,2,False,139.0,False,1,,games5425898691,bf81d8692db,20.0,2317.659912109375,4543.2099609375,16.93000030517578,1353.0999755859375,-3756.0000610351562,22.200000286102295,2.0999999344348907,0.0,1616.199951171875,255.0,255.0,0.009364134958624867,-1.3162662954637714,0.00021367601560176266,True,85.0,False,False,False,False,,
94,5896,181,False,False,1,3165.862707125883,-818.1799926757812,2478.3701171875,186.60000610351562,-7026.7999267578125,2803.2000732421875,14475.10009765625,3673.699951171875,-1551.7999267578125,4482.699890136719,1.0,0.5543662954342815,0.24775489627390918,-2.4111376290084414,76561198039309853,enpitsu,24.0,-718.1300048828125,2404.969970703125,75.06999969482422,19282.2998046875,8382.000122070312,1772.2999572753906,-1854.2999267578125,116.00000381469727,5176.5997314453125,255.0,255.0,,-0.14242370399310847,2.5824904176165107,-0.05140875029550835,True,2,1,False,139.0,False,,bf81d8692db,games5425898691,20.0,-2336.760009765625,-4501.580078125,17.010000228881836,-2432.2000122070312,4447.9998779296875,3.400000035762787,-0.09999999776482582,-1.4000000059604645,2109.600067138672,255.0,255.0,,-0.009451369965303425,1.122499895557315,0.00014364554265346096,True,False,False,85.0,False,False,,Janakin,76561198086790405,16,-1250.6600341796875,4692.7099609375,17.010000228881836,12909.7998046875,-1150.8000183105469,2.7000001072883606,-0.5000000074505806,0.5000000074505806,149.89999771118164,255.0,128.0,False,-0.00952745424807881,-3.064161972425541,-3.97127145758951e-05,True,4,False,,False,4,,Coco,76561198272630635,7.0,-715.9000244140625,2707.85009765625,75.66000366210938,-2956.7999267578125,-20898.20068359375,1156.6999816894531,3793.0999755859375,-3930.0,645.1000213623047,157.0,0.0,-0.2728857383546165,-2.051661525983766,0.7423727185489869,True,75.43711802010894,True,9,False,10,,
