,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_double_jump_active,opp_2_dodge_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
65,5648,171.0,False,False,1,5716.329979848346,545.4299926757812,-565.5700073242188,212.74000549316406,3679.5999145507812,35313.60107421875,-8207.19970703125,-5438.0999755859375,2079.4000244140625,1449.9000549316406,1.0,1.033690542917464,-0.814726765077879,-1.7959812776162465,76561198262755977,Krazytrainツ,10.0,492.7200012207031,-942.3900146484375,185.5500030517578,5575.0,22148.30078125,2714.89990234375,-3536.0000610351562,1630.3999328613281,-866.6000366210938,255.0,136.0,False,0.334044637254641,2.023339671161074,0.08666996198602538,True,5,6,False,163.08635715515388,True,,bf6a2e7a54b,venom-murkzz,9.0,3566.580078125,-1723.4100341796875,17.010000228881836,-1089.1999816894531,-15519.100341796875,2.3999999463558197,-0.0,-0.09999999776482582,-2041.1000061035156,248.0,0.0,,-0.0095740144461524,-1.4319816515531223,-1.551031260936189e-05,True,8,False,8,226.0,False,,enpitsu,76561198039309853,25,-3861.9599609375,-2288.3798828125,20.100000381469727,1659.6000671386719,22938.40087890625,-266.1000061035156,-36.80000066757202,-910.0,33.29999923706055,255.0,128.0,,-0.02967238303614119,1.6457197315583674,0.10376526089305088,True,2,2,66.0,False,False,,games5425898691,bf81d8692db,20.0,378.69000244140625,1407.5400390625,17.010000228881836,4849.800109863281,12115.799560546875,0.09999999776482582,-0.29999999329447746,-0.0,2320.800018310547,255.0,253.0,-0.009540260318407158,1.886421764801684,-4.015497570087946e-06,True,False,6,6,141.27942375982965,True,,
66,5692,173.0,False,False,0,9284.64815483285,-1078.219970703125,-4142.85986328125,202.6699981689453,-14334.599609375,-23963.20068359375,-2680.7998657226562,4525.5999755859375,-1657.5,3573.599853515625,0.0,1.0915425239506116,-1.0368373723155018,1.5736964354969984,bf81d8692db,games5425898691,19.0,-935.0700073242188,-4113.64013671875,211.41000366210938,533.6000061035156,-10272.099609375,182.90000915527344,-4405.799865722656,3267.7999877929688,-399.7999954223633,255.0,128.0,,-1.1086903272357862,1.0795306723662794,2.9775751543334623,True,7,8,False,95.0,False,,76561198039309853,enpitsu,25.0,3593.5400390625,-1421.97998046875,17.049999237060547,-1651.199951171875,-22939.49951171875,2.7000001072883606,0.0,-0.5999999865889549,0.0,255.0,128.0,,0.016771010248204234,-1.6426506868140704,-5.3117469669805306e-05,True,2,False,2,66.0,False,,Krazytrainツ,76561198262755977,10,-1469.8399658203125,-2281.780029296875,16.940000534057617,-7543.3001708984375,-8626.699829101562,22.000000476837158,-0.5000000074505806,2.3000000417232513,-1747.2999572753906,0.0,0.0,False,0.01005326540935222,-2.332908511376929,2.4225568816607927e-05,True,6,6,144.0,False,False,,venom-murkzz,bf6a2e7a54b,9.0,-2340.429931640625,1508.3699951171875,17.010000228881836,-1897.4000549316406,-13211.700439453125,2.0000000298023224,0.09999999776482582,0.9000000357627869,-44.29999828338623,247.0,128.0,0.009578138766446935,-1.72002704837352,9.497004556516948e-05,True,False,8,8,226.0,False,,
67,5811,177.0,False,True,1,3183.09810742604,3557.889892578125,3394.590087890625,477.6400146484375,-3160.7998657226562,26913.30078125,-7509.5001220703125,-1540.0999450683594,1391.199951171875,-4548.599853515625,1.0,-1.0420681785817731,-0.810056908656117,2.35939191975661,bf6a2e7a54b,venom-murkzz,8.0,3612.18994140625,3098.5400390625,527.5900268554688,-5115.7000732421875,17300.2001953125,-7756.099853515625,-125.60000419616699,79.89999771118164,173.50000381469727,249.0,95.0,,-0.5793789379843381,1.2779407917838679,-1.4248793943120484,True,8,10,False,185.2798621423783,True,,76561198262755977,Krazytrainツ,11.0,3522.10009765625,-73.29000091552734,17.0,-8263.699951171875,-10489.100341796875,3.8999998569488525,-0.19999999552965164,-0.0,-3156.7001342773438,255.0,0.0,False,-0.009580873725985423,-0.6440717295503839,-9.621483347535961e-05,True,6,False,6,255.0,False,,enpitsu,76561198039309853,25,224.99000549316406,5348.7998046875,17.579999923706055,23.09999942779541,-36.19999885559082,0.29999999329447746,-5.5000001192092896,0.3999999910593033,2.7000001072883606,,,,-0.026765655659576563,-2.213551069075039,0.014822003139802161,True,2,2,127.0,False,False,,games5425898691,bf81d8692db,20.0,-63.25,5869.93017578125,63.91999816894531,-7661.5997314453125,-7287.0001220703125,-4247.5,-3782.5,-1546.9000244140625,1769.9000549316406,255.0,255.0,-0.38710126424747393,-0.8512905812025674,-0.3616918475511833,True,False,8,8,95.0,False,,
68,5895,180.0,False,False,0,9370.09219824337,-145.14999389648438,-4199.9599609375,515.4099731445312,2040.5000305175781,26231.8994140625,-5991.099853515625,-916.8000030517578,-818.6000061035156,-5872.7001953125,0.0,0.42491666649230186,1.4011847122472962,1.880796687993565,bf81d8692db,games5425898691,20.0,-96.25,-4411.169921875,517.25,-4781.199951171875,12555.899658203125,4688.500061035156,-4753.0999755859375,563.8999938964844,2709.2001342773438,255.0,18.0,,-0.15606548759512395,2.1633012241798015,0.6133155985743288,True,9,10,False,10.421987092623132,True,,76561198039309853,enpitsu,25.0,336.989990234375,-5537.669921875,24.31999969482422,938.3999633789062,4289.100036621094,-170.30000686645508,2.3999999463558197,72.89999961853027,1851.9000244140625,255.0,255.0,False,0.05451779571019347,1.2784730671059794,-0.011290792205606408,True,2,False,2,127.0,False,,Krazytrainツ,76561198262755977,11,-284.3599853515625,-3734.830078125,445.30999755859375,10399.200439453125,-20291.400146484375,1686.7999267578125,2330.0,902.0999908447266,1631.199951171875,128.0,178.0,False,-0.4977596805887765,-1.5640143112572942,0.3292681786477562,True,8,6,131.0,False,False,,venom-murkzz,bf6a2e7a54b,8.0,-1792.02001953125,-2816.4599609375,17.020000457763672,8704.099731445312,10470.699462890625,0.7000000029802322,0.19999999552965164,0.7000000029802322,0.0,249.0,128.0,0.009548097104246273,0.8772807548910231,-6.747112413928951e-05,True,False,8,10,255.0,False,,
69,5897,180.0,False,True,1,1299.7200987169408,112.11000061035156,4103.27978515625,477.4800109863281,-15713.599853515625,24233.89892578125,-4503.2000732421875,-2600.8999633789062,-299.20000076293945,106.19999885559082,1.0,-0.4188605360053009,-1.095563311992348,1.8488693695585232,76561198262755977,Krazytrainツ,11.0,188.92999267578125,3921.22998046875,457.9200134277344,-10411.500244140625,20475.6005859375,1160.5000305175781,-3071.7999267578125,-1206.9999694824219,2226.300048828125,128.0,215.0,False,0.23423596994608054,1.3580058887935342,0.2549086030971473,True,6,8,False,124.73672245651163,True,,bf6a2e7a54b,venom-murkzz,8.0,1711.699951171875,2719.820068359375,17.020000457763672,-8810.700073242188,-10599.100341796875,0.7000000029802322,-0.19999999552965164,-0.7000000029802322,0.0,249.0,128.0,,-0.009548097104246273,-0.8772807548910231,-6.747112413928951e-05,True,8,False,10,255.0,False,,enpitsu,76561198039309853,25,-342.2099914550781,5501.75,22.889999389648438,-465.9000015258789,-5174.69970703125,-203.79999160766602,-0.19999999552965164,-81.5999984741211,2082.5999450683594,255.0,255.0,False,-0.05570258703016451,-1.4283860476954542,-0.005519700022191808,True,2,2,127.0,False,False,,games5425898691,bf81d8692db,20.0,132.6199951171875,4306.3701171875,546.5700073242188,4131.400146484375,-11632.5,548.4999847412109,4736.700134277344,-1430.3999328613281,2401.4999389648438,255.0,9.0,-0.24953588271789098,-2.3538379428620213,1.0938821503367435,True,False,9,10,4.1587095491347625,True,,
70,5898,180.0,False,False,0,9351.856515691818,-62.290000915527344,-4174.6201171875,460.8999938964844,20826.99951171875,-1310.5999755859375,-8833.499755859375,-2020.0999450683594,-1288.8999938964844,-5500.5999755859375,0.0,0.40160437013357375,0.8700232727838373,1.7982375647756155,bf81d8692db,games5425898691,20.0,-132.6199951171875,-4306.3701171875,546.5700073242188,-4131.400146484375,11632.5,548.4999847412109,-4736.700134277344,1430.3999328613281,2401.4999389648438,255.0,9.0,,0.24953588271789098,2.3538379428620213,1.0938821503367435,True,9,10,False,1.0320258140563818,True,,76561198039309853,enpitsu,25.0,342.3399963378906,-5454.740234375,21.040000915527344,-404.7999954223633,5987.8997802734375,-236.20000839233398,0.0,88.19999694824219,2242.100067138672,255.0,255.0,False,0.05607840093201101,1.6100179449946934,0.0015963716232814899,True,2,False,2,127.0,False,,Krazytrainツ,76561198262755977,11,-188.92999267578125,-3921.22998046875,457.9200134277344,10411.500244140625,-20475.6005859375,1160.5000305175781,3071.7999267578125,1206.9999694824219,2226.300048828125,128.0,215.0,False,-0.23423596994608054,-1.3580058887935342,0.2549086030971473,True,8,6,121.61003872143324,True,False,,venom-murkzz,bf6a2e7a54b,8.0,-1711.699951171875,-2719.820068359375,17.020000457763672,8810.700073242188,10599.100341796875,0.7000000029802322,0.19999999552965164,0.7000000029802322,0.0,249.0,128.0,0.009548097104246273,0.8772807548910231,-6.747112413928951e-05,True,False,8,10,255.0,False,,
71,6006,184.0,False,False,0,9904.8176814286,3980.030029296875,-3481.469970703125,548.0700073242188,-5208.599853515625,11684.49951171875,3463.800048828125,3482.0999145507812,-1511.4999389648438,-217.09999084472656,0.0,-0.8159376968582149,-1.925602174717557,-0.5442822111419495,76561198039309853,enpitsu,25.0,4079.489990234375,-3587.68994140625,411.2900085449219,235.0,10663.699951171875,2776.099853515625,-1792.4000549316406,-299.7999954223633,639.1999816894531,255.0,255.0,False,-0.3010564801094044,1.5444761734831582,-1.572383185112545,True,2,2,False,255.0,False,,bf81d8692db,games5425898691,20.0,-1876.8299560546875,-3759.989990234375,17.010000228881836,6495.4998779296875,-12469.100341796875,2.0999999344348907,-0.29999999329447746,0.3999999910593033,375.9000015258789,255.0,128.0,,0.009589793356260838,-1.0555811499903307,-0.00016387175625656017,True,10,False,10,31.0,False,,Krazytrainツ,76561198262755977,10,128.2899932861328,-2824.449951171875,89.95999908447266,667.2000122070312,22718.40087890625,-142.5,-5499.5001220703125,18.799999952316284,71.70000076293945,255.0,128.0,False,-1.049993497621363,-1.5515376135791847,3.115386595075022,True,10,7,130.0,False,False,8.0,venom-murkzz,bf6a2e7a54b,9.0,2541.27001953125,361.6199951171875,17.020000457763672,11992.5,-3970.4000854492188,1.0000000149011612,-2.8999999165534973,0.3999999910593033,-1604.2999267578125,244.0,0.0,0.009570681246395315,-0.3288799779353781,-0.00016084320567013227,True,False,8,10,255.0,False,,
72,6049,186.0,False,False,1,5285.646641381161,-3137.4599609375,1723.969970703125,298.7200012207031,34138.89892578125,1513.0000305175781,-2459.1000366210938,-3417.3001098632812,597.9000091552734,-4895.299987792969,1.0,1.077380285633389,1.9775205262504896,-0.664758316183045,bf6a2e7a54b,venom-murkzz,9.0,-3290.830078125,1592.5699462890625,275.260009765625,3701.9000244140625,16304.300537109375,3117.0001220703125,277.7000045776367,3617.9000854492188,4133.2000732421875,251.0,14.0,,0.6266821271549703,1.9733129465498869,1.017551634544166,True,9,12,False,201.86860230661202,True,,76561198262755977,Krazytrainツ,10.0,212.5399932861328,-578.02001953125,17.010000228881836,2471.9000244140625,-22399.69970703125,2.0999999344348907,-0.0,0.19999999552965164,-16.59999966621399,255.0,128.0,False,-0.009594534044832102,-1.6786094556625046,3.63574841859888e-05,True,8,False,10,160.0,False,,enpitsu,76561198039309853,25,-3329.7900390625,1865.3399658203125,208.9199981689453,14346.600341796875,-10713.800048828125,3443.900146484375,-3731.199951171875,3286.7999267578125,-2350.2999877929688,255.0,255.0,False,0.4878517076984978,-2.4592029212292994,-0.8458333285585353,True,4,3,213.0,False,False,,games5425898691,bf81d8692db,20.0,411.2900085449219,4955.83984375,17.010000228881836,-9693.400268554688,3042.60009765625,2.0999999344348907,0.29999999329447746,0.19999999552965164,0.0,255.0,128.0,-0.009571080003614445,0.3041636321805568,2.3068912547725644e-05,True,False,10,10,61.0,False,,
73,6200,191.0,False,False,1,4026.3008120860377,3878.52001953125,2435.25,1192.5899658203125,-6627.80029296875,24994.49951171875,2801.400146484375,4491.700134277344,3706.300048828125,1444.7999572753906,1.0,0.7368707897142439,-1.9523151950723299,-0.8789462219008517,76561198262755977,Krazytrainツ,11.0,3932.3798828125,2272.64990234375,1135.4200439453125,-4318.800048828125,20385.400390625,-773.6000061035156,-3455.4000854492188,-2618.800048828125,2839.8001098632812,255.0,128.0,,-0.6563343517174817,1.5504374784315893,-1.6852416666573882,True,8,12,False,48.0,False,,bf6a2e7a54b,venom-murkzz,8.0,1678.1300048828125,-2312.06005859375,17.0,20172.7001953125,-8207.5,3.799999952316284,8.700000047683716,-2.3999999463558197,1483.5000610351562,246.0,253.0,,-0.009543783763479497,-2.7940932223395443,-0.0002674600066689257,True,14,False,16,140.0,False,,enpitsu,76561198039309853,25,-210.5500030517578,4835.740234375,17.059999465942383,2762.60009765625,-181.90000534057617,1.5000000596046448,-2.0000000298023224,0.3999999910593033,1056.6999816894531,255.0,255.0,False,-0.016829113699066454,-2.899670430293691,0.00025317401946136904,True,4,4,255.0,False,False,,games5425898691,bf81d8692db,20.0,4026.85009765625,2863.969970703125,1112.5799560546875,-4642.699890136719,-21161.8994140625,2010.0999450683594,612.0999908447266,-171.90000534057617,4576.600036621094,255.0,106.0,0.09969280001782659,-1.6808591170256324,1.5675917831063655,True,False,11,12,196.0,False,,
74,6267,194.0,False,False,0,9905.740585536469,-1126.010009765625,-4763.06982421875,182.49000549316406,-12598.699951171875,12299.3994140625,-8278.400268554688,-3007.39990234375,-4868.500061035156,-1803.3000183105469,0.0,-1.295303584595506,0.2975814743983689,-2.3651634760847875,76561198039309853,enpitsu,25.0,-957.1400146484375,-4832.77978515625,193.5800018310547,-5202.5,6066.099853515625,266.1000061035156,-5308.599853515625,1384.2999267578125,-389.59999084472656,255.0,0.0,False,0.05925988739365394,2.848332604022217,1.2723531868727649,True,5,6,False,226.0,False,,bf81d8692db,games5425898691,20.0,-2880.7099609375,2296.830078125,70.66000366210938,4707.300109863281,19731.199951171875,-10840.6005859375,481.19998931884766,-575.4000091552734,-465.99998474121094,255.0,128.0,,-0.796662539157548,0.007453359577349664,1.9359534051578398,True,12,False,12,196.0,False,,Krazytrainツ,76561198262755977,11,-1866.1099853515625,-4419.1298828125,17.010000228881836,8338.499755859375,13199.3994140625,2.0999999344348907,0.0,-0.19999999552965164,437.2999954223633,255.0,128.0,,0.009601691960980997,1.0510364441457696,-0.00020045892032277457,True,12,8,48.0,False,False,,venom-murkzz,bf6a2e7a54b,8.0,-2764.56005859375,-767.7999877929688,17.0,12778.299560546875,-11349.000244140625,3.3000001311302185,0.3999999910593033,-0.3999999910593033,0.7999999821186066,247.0,128.0,0.009600541285182666,-0.7260749014166913,-5.169769290241243e-05,True,False,14,16,255.0,False,,
75,6314,195.0,False,False,1,2744.8384454343022,2825.389892578125,3187.669921875,134.5800018310547,-5449.4000244140625,14444.300537109375,2933.599853515625,-637.400016784668,-1601.7999267578125,5746.9000244140625,1.0,-0.9923093673237475,-0.04453452976183159,-0.8573609471222181,bf6a2e7a54b,venom-murkzz,8.0,2938.659912109375,3066.820068359375,89.23999786376953,2957.3001098632812,14417.19970703125,2208.2000732421875,-2164.199981689453,1053.3000183105469,180.49999237060547,248.0,238.0,,-0.12477182874071605,1.8346905500202562,0.09617621298014464,True,15,18,False,255.0,False,,76561198262755977,Krazytrainツ,11.0,2680.3701171875,2772.669921875,17.010000228881836,18513.199462890625,7590.999755859375,0.0,-0.29999999329447746,-0.0,1999.4999694824219,255.0,255.0,,-0.009588130855233997,2.678385241659172,2.7469507829801937e-05,True,8,False,12,0.7922492052919203,True,,enpitsu,76561198039309853,25,1774.949951171875,4307.0400390625,17.049999237060547,3371.099853515625,6252.19970703125,3.1999999284744263,-0.09999999776482582,-0.19999999552965164,2531.0000610351562,255.0,255.0,False,-0.016651151847461642,2.03579126258509,2.467508686129742e-05,True,6,6,186.0,False,False,,games5425898691,bf81d8692db,20.0,1023.6199951171875,-3176.1298828125,17.010000228881836,-11494.89990234375,16240.999755859375,-0.29999999329447746,3.0000001192092896,-4.399999976158142,-1151.3999938964844,255.0,0.0,-0.009599303440084297,0.9812085431514502,2.8380070456542384e-05,True,False,12,12,139.67478707785247,True,,
76,6363,197.0,False,False,0,10059.153867857667,-2014.1099853515625,-4856.81982421875,406.5400085449219,-4858.500061035156,20171.500244140625,3570.0,3091.0000610351562,1542.4000549316406,-4905.7000732421875,0.0,-0.38936041043636294,-0.8800403445186916,-2.926508328534163,76561198039309853,enpitsu,25.0,-1944.6400146484375,-5042.43994140625,375.4800109863281,-12816.8994140625,8559.89990234375,-1070.199966430664,-3587.2000122070312,-3374.2001342773438,2448.699951171875,255.0,0.0,,0.32719147728102166,-3.032504687582528,1.6360149974093787,True,7,8,False,178.0,False,,bf81d8692db,games5425898691,19.0,675.6199951171875,-457.44000244140625,42.790000915527344,9923.800048828125,-20635.30029296875,-2141.1000061035156,1915.2000427246094,704.4000244140625,-427.59998321533203,255.0,15.0,,-0.390862473644536,-1.1319176337046397,0.008939892610608595,True,14,False,14,130.0,False,,Krazytrainツ,76561198262755977,11,-1950.3699951171875,-4249.2099609375,17.010000228881836,6710.10009765625,11632.5,2.5,-0.29999999329447746,0.0,2253.300018310547,255.0,251.0,,0.009547055552518616,1.115791602920541,3.731592113409114e-05,True,12,8,,False,False,,venom-murkzz,bf6a2e7a54b,8.0,-2908.56005859375,-5034.89013671875,196.32000732421875,9111.799926757812,-3385.8999633789062,-3185.8999633789062,1679.1999816894531,1605.2000427246094,1438.5000610351562,128.0,255.0,0.3417152362970899,-0.37339290173592216,-1.4894062553218357,True,False,16,18,255.0,False,,
77,6472,201.0,False,False,0,4434.716816437588,-3548.989990234375,1586.3599853515625,116.51000213623047,-17156.500244140625,22141.39892578125,6527.1002197265625,-2061.699981689453,5013.399963378906,-2571.7999267578125,0.0,0.8270294142888935,1.274595833521704,2.1958953726735575,bf81d8692db,games5425898691,20.0,-3415.10009765625,1449.739990234375,17.010000228881836,-18870.0,13149.89990234375,-0.19999999552965164,-0.7999999821186066,0.3999999910593033,163.1999969482422,255.0,128.0,,0.009587477537601391,2.5504679394307557,-0.00012772483792033914,True,14,14,False,12.34697652375826,True,,76561198039309853,enpitsu,25.0,-3689.419921875,-317.1400146484375,17.030000686645508,-995.2999877929688,18276.8994140625,5.0,0.0,0.5999999865889549,0.09999999776482582,255.0,0.0,,0.016777367364569248,1.6252305545134924,-5.4682296981008886e-05,True,8,False,8,90.0,False,,Krazytrainツ,76561198262755977,10,-2799.35009765625,2566.47998046875,89.18000030517578,-2647.5,22573.30078125,-333.4000015258789,-4955.10009765625,-598.6000061035156,0.19999999552965164,255.0,128.0,,-1.3663051334531926,1.690622012758006,0.000421993443347982,False,16,12,,False,False,,venom-murkzz,bf6a2e7a54b,9.0,-1145.739990234375,1869.760009765625,63.279998779296875,6500.9002685546875,21642.80029296875,-2185.399932861328,-1530.5000305175781,1052.9000091552734,-561.1999893188477,247.0,113.0,-0.2581857293798486,1.2879000021753804,-0.360850444106484,True,False,20,22,245.0,False,,
78,6515,203.0,False,False,0,2115.6642111468323,-2733.050048828125,4090.580078125,139.2100067138672,17476.199951171875,14095.10009765625,1532.5,-2855.10009765625,-2204.7000122070312,4794.4000244140625,0.0,0.8489264790162973,-1.5994082435627726,-1.05773706000058,bf81d8692db,games5425898691,20.0,-2924.60009765625,4012.929931640625,17.0,16417.39990234375,10591.800537109375,3.4999999403953552,0.0,0.5999999865889549,-1847.4000549316406,128.0,0.0,,0.009606669197143402,0.5118847457740044,-7.917237001258483e-05,True,14,14,False,0.0,False,,76561198039309853,enpitsu,25.0,-1968.010009765625,1393.6099853515625,17.030000686645508,16168.1005859375,2367.2999572753906,5.099999904632568,0.29999999329447746,0.09999999776482582,-540.0,255.0,128.0,,0.016760160939437156,0.09890568356336449,0.00022995692277152365,True,8,False,8,90.0,False,,Krazytrainツ,76561198262755977,11,-2284.31005859375,5103.18994140625,228.89999389648438,12392.7001953125,-37.5,-13.40000033378601,-68.29999923706055,2209.2999267578125,44.29999828338623,255.0,0.0,,0.07399300308907096,0.007077448347173036,1.5749251588773894,True,16,12,255.0,False,False,,venom-murkzz,bf6a2e7a54b,9.0,-1302.7099609375,4527.75,17.010000228881836,-15131.300048828125,9421.599731445312,-0.29999999329447746,-0.09999999776482582,0.0,195.49999237060547,255.0,128.0,0.009588663503195299,2.604290568527809,-0.00014981081415504737,True,False,20,23,207.42741519404996,True,,
79,6532,203.0,False,False,1,10097.872519655064,1727.6199951171875,-4923.56982421875,130.67999267578125,-279.59999084472656,-8592.5,4496.400146484375,5182.2998046875,-1376.6999816894531,-2692.0999145507812,1.0,-0.16011845546407924,-1.3525110220855374,-2.038331760014102,76561198262755977,Krazytrainツ,11.0,1588.75,-4863.7900390625,16.389999389648438,-7009.5001220703125,4583.999938964844,296.200008392334,204.59999084472656,-276.1000061035156,-1389.7999572753906,0.0,128.0,,0.007234218186820251,0.7171341945146366,-0.07374206901895017,True,12,16,False,255.0,False,,bf6a2e7a54b,venom-murkzz,9.0,2448.639892578125,-4913.419921875,181.6199951171875,20142.5,-1300.8999633789062,-153.50000381469727,-5283.2000732421875,-914.1999816894531,1225.199966430664,251.0,128.0,,-0.43978753510697055,3.0181290972284813,-1.7909540893153597,True,21,False,24,170.0,False,,enpitsu,76561198039309853,25,1009.1300048828125,-1406.9000244140625,17.030000686645508,-15913.1005859375,2536.0000610351562,5.400000214576721,-0.0,-0.0,-1587.5999450683594,255.0,0.0,,-0.01676780440524124,0.1805534332819312,-0.000212395730625371,True,8,8,90.0,False,False,,games5425898691,bf81d8692db,20.0,1963.8399658203125,-4063.469970703125,17.0,-14377.80029296875,6910.5999755859375,3.3000001311302185,0.29999999329447746,-0.09999999776482582,-137.10000038146973,255.0,148.0,-0.00959662600571117,0.4829843540082618,0.0002310354281703444,True,False,14,14,0.0,False,,
80,6607,206.0,False,False,1,9272.135196147994,1790.3699951171875,-4088.89990234375,95.9000015258789,-58.09999942779541,2005.0,1907.5,-2197.7999877929688,-63.80000114440918,-605.9999847412109,1.0,0.08090494473942801,-1.3697945649801178,-1.0385603646295998,76561198262755977,Krazytrainツ,11.0,1986.6400146484375,-4272.58984375,17.010000228881836,-1163.6000061035156,-86.80000305175781,2.0999999344348907,0.7000000029802322,-1.0000000149011612,17.999999523162842,0.0,128.0,False,-0.009821280197018214,3.07290803793305,-6.743254521213912e-05,True,12,16,False,233.0,False,,bf6a2e7a54b,venom-murkzz,9.0,2725.93994140625,-3503.389892578125,17.020000457763672,-12638.199462890625,802.5,1.0000000149011612,-1.0999999940395355,0.09999999776482582,1537.8999328613281,249.0,255.0,,-0.009558525854509616,0.06721527261465794,0.0002886005221605127,True,22,False,24,170.0,False,,enpitsu,76561198039309853,25,972.4500122070312,-1216.31005859375,17.049999237060547,12702.80029296875,1451.1000061035156,3.1999999284744263,1.4000000059604645,0.3999999910593033,-2106.300048828125,255.0,0.0,False,-0.016710004696108435,3.060976877288771,-0.00024936670200236444,True,8,8,121.0,False,False,,games5425898691,bf81d8692db,19.0,-2492.85009765625,-4157.22998046875,70.5199966430664,-19319.49951171875,-1102.6000213623047,-1883.5000610351562,170.20000457763672,-2346.199951171875,-77.10000038146973,255.0,59.0,0.47071949976589306,-0.08914973355615904,0.0034473015249418424,True,False,16,16,31.0,False,,
81,6633,207.0,False,False,1,9085.662112721428,1770.9000244140625,-3903.43994140625,98.22000122070312,-12114.89990234375,486.50001525878906,2220.0,-3802.0001220703125,1341.4999389648438,-4443.399963378906,1.0,0.6973489617412909,1.1108594807973973,1.2967978565084797,bf6a2e7a54b,venom-murkzz,9.0,1939.22998046875,-3886.719970703125,16.59000015258789,-5753.699951171875,-6806.6998291015625,-187.00000762939453,52.10000038146973,335.2000045776367,-1506.4999389648438,246.0,0.0,,-0.004003813657118826,-0.8556393085388321,-0.008793545545053077,True,22,24,False,170.0,False,,76561198262755977,Krazytrainツ,11.0,1474.6800537109375,-4418.91015625,17.010000228881836,-4601.400146484375,-6151.500244140625,2.199999988079071,1.0999999940395355,1.0000000149011612,112.29999542236328,128.0,128.0,,-0.009560920961475474,2.1820964880897993,-0.00020075610077328312,True,12,False,16,233.0,False,,enpitsu,76561198039309853,25,1358.02001953125,-1833.2099609375,17.049999237060547,-2442.100067138672,-10219.299926757812,3.1999999284744263,0.7000000029802322,2.0999999344348907,2256.1000061035156,255.0,128.0,,-0.01668535604632478,-1.3668320207597917,0.0001944658399342888,True,8,8,121.0,False,False,,games5425898691,bf81d8692db,19.0,-3902.669921875,-3447.56005859375,27.06999969482422,-4674.89990234375,19532.099609375,1020.8000183105469,-978.3999633789062,2204.2999267578125,-1866.0000610351562,255.0,0.0,0.026600989243038414,1.3838965431164751,0.24957566150259608,True,False,16,16,223.6765677185469,True,,
