,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
70,5068,150.0,False,False,0,9494.457257399195,14.800000190734863,-4310.669921875,166.6199951171875,7814.6002197265625,4030.2999877929688,5770.10009765625,5904.2999267578125,-825.5000305175781,675.8999633789062,0.0,-0.10930258564049754,0.2572355195483128,0.4441318068318415,2660316210753936024,LuxuryCrazy60fps,15.0,-15.279999732971191,-4397.18994140625,45.36000061035156,9630.900268554688,5200.9002685546875,2362.100067138672,-5016.000061035156,994.4999694824219,2006.199951171875,255.0,185.0,,0.12352321670931794,0.6955411841145941,-0.0960601924312467,True,9,6,False,66.8878879982938,True,,76561198016631766,Fatum,7.0,702.72998046875,-3375.6298828125,34.41999816894531,12591.800537109375,1864.2999267578125,-4018.5000610351562,742.6999664306641,1679.1000366210938,-1146.6000366210938,189.0,128.0,,-0.06965977855133021,-0.902381230922254,0.5161569787424244,True,13.0,False,12,18,False,,enpitsu,76561198039309853,26,54.7400016784668,-2799.68994140625,140.33999633789062,6278.3001708984375,1347.5,-4022.5,366.19998931884766,657.3999786376953,295.10000228881836,255.0,128.0,,-0.9456269812572886,-0.3913527098390967,0.7370905795266796,True,8,False,214.0,False,8,,games5425898691,bf81d8692db,19.0,103.47000122070312,-2919.719970703125,17.010000228881836,12062.19970703125,246.29999160766602,2.3999999463558197,0.09999999776482582,0.29999999329447746,2356.6000366210938,255.0,255.0,0.009542140847743222,0.08494623808981906,-2.104706420382531e-05,True,4,False,6,54.0,False,,
71,5114,152.0,False,False,1,2614.605003367131,-1277.0999755859375,3686.110107421875,217.52999877929688,2931.4999389648438,20107.099609375,1234.1000366210938,398.1999969482422,-1651.0000610351562,1622.8999328613281,1.0,-0.11310803879872193,0.4507811682612577,-2.1424322182472304,bf81d8692db,games5425898691,19.0,-1332.1600341796875,3466.669921875,143.13999938964844,1082.3999786376953,12345.6005859375,-124.70000267028809,1270.8000183105469,4709.4000244140625,2540.800018310547,255.0,128.0,,0.16976536705516512,1.4418932257850783,2.413765681409918,True,8,5,False,0.0,True,,76561198039309853,enpitsu,26.0,-1160.22998046875,2956.6298828125,17.049999237060547,-2672.2000122070312,3726.7001342773438,2.5999999046325684,0.3999999910593033,0.19999999552965164,-0.19999999552965164,255.0,255.0,,-0.016650761811145734,0.9487840673548169,6.875847086442005e-06,True,214.0,False,8,8,False,,Fatum,76561198016631766,7,-2252.85009765625,4088.77001953125,17.010000228881836,-15900.30029296875,-3017.9000854492188,1.899999976158142,-0.3999999910593033,0.09999999776482582,8.799999952316284,255.0,114.0,,-0.009618870588521167,-0.1957739159967974,-7.994464474126331e-05,True,18,False,24.0,False,12,,LuxuryCrazy60fps,2660316210753936024,15.0,-1820.760009765625,3616.639892578125,17.059999465942383,-1101.6000366210938,10763.599853515625,2.0999999344348907,-0.09999999776482582,-0.19999999552965164,-2408.0999755859375,255.0,0.0,-0.016697486182056156,1.5240876020639313,1.6083166286753662e-05,True,8,False,10,49.0,False,,
72,5148,153.0,False,False,0,9755.525634181779,970.72998046875,-4435.259765625,129.1999969482422,-6922.60009765625,3871.300048828125,3932.60009765625,-5971.7999267578125,150.0,561.1000061035156,0.0,-0.6725564345713602,-0.8086087435845396,0.5781739385123413,2660316210753936024,LuxuryCrazy60fps,15.0,1094.489990234375,-4375.85986328125,17.049999237060547,-3304.2001342773438,260.10000228881836,2.7000001072883606,0.0,2.800000011920929,-26.099998950958252,255.0,128.0,,0.01675479339317923,3.0587826248145777,2.4047392869288716e-06,True,10,8,False,49.0,False,,76561198016631766,Fatum,7.0,2816.35009765625,-4834.9501953125,17.100000381469727,-11044.200439453125,-4622.0001220703125,-93.59999656677246,274.0999984741211,285.5999946594238,-1403.0000305175781,255.0,128.0,False,0.016243380690143548,-2.8198764791937454,0.009330992754984451,True,248.60666672388712,True,12,18,False,,enpitsu,76561198039309853,26,1146.8900146484375,-3757.010009765625,17.049999237060547,-9679.199829101562,-7856.7999267578125,-1.2999999523162842,2.199999988079071,1.1999999731779099,1676.9000244140625,128.0,255.0,False,0.016692517203227872,-2.4646383075816076,0.0004942597377316256,True,9,False,179.0,False,8,,games5425898691,bf81d8692db,19.0,1138.97998046875,-4520.22998046875,62.11000061035156,-3669.8001098632812,-4645.4998779296875,-742.6999664306641,-1062.300033569336,713.7999725341797,-465.40000915527344,255.0,0.0,0.33261241152153126,-2.310711713897884,-0.8056634743702465,True,6,False,8,0.0,False,,
73,5159,153.0,False,False,1,1809.4560102533565,-707.469970703125,4301.5400390625,236.57000732421875,14170.699462890625,5218.699951171875,8063.599853515625,5184.89990234375,2163.5000610351562,-2105.8999633789062,1.0,-0.04466249843001325,-0.9597505726755471,-1.9341335218449478,76561198039309853,enpitsu,26.0,-804.5700073242188,4257.0,113.69999694824219,2310.500030517578,14063.900146484375,2150.2999877929688,-1262.6000213623047,-5336.400146484375,-421.6999816894531,128.0,128.0,False,-0.04330467517812028,1.783831512991123,-0.6089412283364047,True,10,9,False,170.0,False,,bf81d8692db,games5425898691,19.0,-947.3599853515625,4679.740234375,19.299999237060547,6453.2000732421875,1767.5999450683594,-328.3000183105469,921.6999816894531,-330.0,-1475.5999755859375,255.0,75.0,,-0.04311917446356985,2.8348339622702166,0.09005110474611738,True,0.0,False,6,8,False,,Fatum,76561198016631766,7,-2359.81005859375,4963.60009765625,18.760000228881836,14485.30029296875,3453.800048828125,390.49999237060547,1210.199966430664,-259.59999084472656,-134.3000030517578,255.0,128.0,False,0.015309262946353425,2.898967958201942,0.05808420110670902,True,18,False,228.0,False,12,,LuxuryCrazy60fps,2660316210753936024,15.0,-870.9000244140625,4315.6201171875,17.059999465942383,6887.80029296875,-2489.199981689453,2.0000000298023224,2.7000001072883606,-1.5000000596046448,876.9999694824219,255.0,191.0,-0.01665126791190366,-2.737810507794576,0.00045203623623681083,True,8,False,10,49.0,False,,
74,5245,156.0,False,False,1,2120.7121155026857,2932.4599609375,4548.18017578125,304.1700134277344,9108.400268554688,10864.3994140625,5611.400146484375,2012.5,4833.399963378906,2930.4000854492188,1.0,-0.9524849222401285,-2.9808754690951274,-0.010509004628109784,bf81d8692db,games5425898691,19.0,2907.919921875,4395.58984375,199.77000427246094,13284.200439453125,6761.9000244140625,3266.099853515625,-396.8000030517578,-664.1999816894531,1840.5999755859375,255.0,128.0,,0.36176197164748514,1.7437363880267478,-0.2734859881641642,True,12,8,False,5.901144222546651,True,,76561198039309853,enpitsu,26.0,384.8599853515625,4489.2900390625,17.049999237060547,-5979.2999267578125,-14570.999755859375,-2.0000000298023224,0.5999999865889549,-0.09999999776482582,-0.09999999776482582,255.0,128.0,,-0.016750741399488046,-1.1813548434398198,1.4136155979004856e-06,True,132.37642149771412,True,10,10,False,,Fatum,76561198016631766,7,2371.89990234375,5067.990234375,71.2300033569336,11184.7998046875,-151.40000343322754,-155.9000015258789,-266.3999938964844,116.09999656677246,-77.30000019073486,71.0,128.0,,-0.02760317603713872,-3.140970772357019,0.9033917002876239,True,18,False,209.0,False,12,,LuxuryCrazy60fps,2660316210753936024,15.0,3161.199951171875,4542.33984375,17.790000915527344,-2290.0,-7040.8001708984375,-688.0999755859375,-881.1000061035156,1868.0999755859375,2365.2999877929688,255.0,224.0,-0.0358424272509583,-1.22258954614827,0.026089944466411483,True,10,False,12,32.0,False,,
75,5320,159.0,False,False,1,2044.8005668224814,2024.4200439453125,3434.75,228.9600067138672,-11936.600341796875,289.7999954223633,8903.699951171875,630.9999847412109,5674.69970703125,-1843.5000610351562,1.0,-0.6913615111829815,-2.9561474476430014,-2.2117562312442383,bf81d8692db,games5425898691,19.0,2016.550048828125,3372.969970703125,98.19999694824219,-15308.800048828125,-6843.4002685546875,1984.7999572753906,-2764.1000366210938,-4332.300109863281,-1959.4999694824219,255.0,7.0,,-0.38565711343156983,-0.7101668431436913,0.48228366239871484,True,14,9,False,0.0,False,,76561198039309853,enpitsu,26.0,2017.6500244140625,2997.389892578125,206.36000061035156,2584.7000122070312,19221.800537109375,1827.2999572753906,34.90000009536743,-5499.7998046875,15.700000524520874,128.0,255.0,False,0.048379813861578545,1.5265652801056866,-0.6735663554817103,True,88.0,False,11,12,False,,Fatum,76561198016631766,7,2059.139892578125,3683.2900390625,17.020000457763672,-2134.9000549316406,-4669.800109863281,0.7999999821186066,-0.19999999552965164,-0.0,-86.49999618530273,247.0,123.0,False,-0.009512638939065107,-1.143779718452037,-1.7111314244500507e-05,True,18,False,189.0,False,12,,LuxuryCrazy60fps,2660316210753936024,15.0,1176.0,3616.510009765625,17.059999465942383,-7211.6998291015625,-7565.10009765625,1.7000000178813934,2.7000001072883606,-3.4999999403953552,-986.5000152587891,15.0,32.0,-0.016920350476326357,-0.8579635950679372,-0.000560250916698374,True,10,False,12,255.0,False,,
76,5389,162.0,False,False,0,8820.237154530492,871.239990234375,-3501.3798828125,372.3800048828125,-278.99999618530273,6449.1998291015625,3363.9999389648438,1512.7999877929688,-916.2999725341797,-2640.5999755859375,0.0,-0.030510752266625935,-0.29083512149800017,1.5525996533196242,2660316210753936024,LuxuryCrazy60fps,15.0,951.9199829101562,-3541.510009765625,229.9600067138672,8096.199951171875,5290.7000732421875,2134.499969482422,2631.9000244140625,-2687.9998779296875,2396.999969482422,255.0,33.0,,-1.1659810669090023,2.4452636437656947,-1.1049745171089622,True,14,10,False,236.13833127483247,True,,76561198016631766,Fatum,7.0,204.86000061035156,-4483.2099609375,17.020000457763672,4381.9000244140625,-12626.099853515625,1.0999999940395355,0.7000000029802322,0.0,-2187.4000549316406,128.0,0.0,False,0.009584714976460065,-1.3047828791208247,-1.0762247000831743e-05,True,181.0,False,12,18,False,,enpitsu,76561198039309853,26,-2886.56005859375,-4936.02978515625,45.209999084472656,-6839.7998046875,3230.1998901367188,395.09998321533203,-993.0000305175781,-708.3000183105469,-2523.800048828125,255.0,0.0,False,-0.04791891990501992,2.6902578516824507,0.5359447760503316,True,12,False,81.66653766683353,True,12,,games5425898691,bf81d8692db,19.0,925.8800048828125,-3238.360107421875,228.33999633789062,5789.89990234375,-11958.00048828125,575.4999923706055,2580.8999633789062,34.700000286102295,227.5,255.0,128.0,-0.6573367730574584,-1.6251601711786858,0.2629854596554315,True,11,False,16,0.0,False,,
77,5480,165.0,False,False,0,7100.57577775196,735.5399780273438,-1770.5899658203125,133.3000030517578,-7070.0,21724.19921875,-585.9999847412109,-761.6000366210938,535.099983215332,5489.4000244140625,0.0,-0.48319910397979504,-1.0392981432374273,-0.6738984720986512,76561198016631766,Fatum,7.0,824.52001953125,-1993.3699951171875,111.94999694824219,3615.10009765625,18865.400390625,236.90000534057617,-5350.0,1220.199966430664,-371.30001068115234,50.0,182.0,False,-1.3386091223094494,-1.7493168834436006,-0.01751430478285005,True,20,13,False,181.0,False,,2660316210753936024,LuxuryCrazy60fps,15.0,2690.889892578125,-2939.010009765625,17.040000915527344,-10683.399658203125,16438.900146484375,3.799999952316284,0.29999999329447746,-0.19999999552965164,514.7999954223633,255.0,128.0,False,0.016788602651578638,2.1901491020823665,-0.00019552196106146063,True,205.0,False,10,14,False,,enpitsu,76561198039309853,26,-3152.8701171875,729.1400146484375,94.95999908447266,10410.50048828125,20363.199462890625,-164.3000030517578,-4081.9000244140625,3683.9999389648438,-122.89999961853027,255.0,128.0,False,0.49235184819375727,-2.2929778488156547,-3.1161877787603385,True,14,False,255.0,False,13,,games5425898691,bf81d8692db,19.0,3259.580078125,-3489.010009765625,41.18000030517578,3465.10009765625,13411.099853515625,2674.2001342773438,-303.799991607666,67.10000038146973,901.9000244140625,255.0,149.0,0.014732196926612677,1.372126529140779,0.0001878779189695991,True,12,False,18,0.0,False,,
78,5535,167.0,False,False,1,7026.7549756617045,419.94000244140625,-1870.6099853515625,137.19000244140625,-9948.300170898438,15511.99951171875,12980.799560546875,5433.499755859375,2178.8999938964844,1314.9000549316406,1.0,-0.24568779218601175,1.2983305544979715,0.7091419582018085,76561198039309853,enpitsu,26.0,526.6199951171875,-2072.5400390625,17.059999465942383,-9931.400146484375,14078.499755859375,1.5999999642372131,1.1999999731779099,-1.5000000596046448,-1381.9999694824219,255.0,128.0,,-0.01677619945424825,0.9753559056447871,-0.00015947063838990985,True,14,14,False,255.0,False,,bf81d8692db,games5425898691,19.0,-3490.280029296875,-214.3800048828125,16.989999771118164,8635.999755859375,-19395.30029296875,4.799999892711639,-0.0,0.9000000357627869,1695.7000732421875,128.0,255.0,,-0.009592126847952126,-2.0329542810192787,0.00017201201407259425,True,255.0,False,14,18,False,,Fatum,76561198016631766,7,-599.7899780273438,-586.4400024414062,17.010000228881836,11862.2998046875,5081.300048828125,2.5,-0.19999999552965164,-0.0,2302.899932861328,255.0,255.0,,-0.009553519165223144,2.6692790678974814,2.955663638925729e-05,True,20,False,181.0,False,14,,LuxuryCrazy60fps,2660316210753936024,15.0,-703.6099853515625,2388.949951171875,17.040000915527344,999.1999816894531,14038.00048828125,3.8999998569488525,0.09999999776482582,3.0000001192092896,-420.40000915527344,255.0,128.0,-0.016766336786835555,1.6646033280539918,2.263917105200898e-05,True,10,False,14,205.0,False,,False
79,5645,171.0,False,False,0,9977.857867111768,3301.72998046875,-3911.889892578125,135.17999267578125,7612.1002197265625,5877.39990234375,12149.7998046875,5829.0997314453125,1409.4999694824219,-185.9000015258789,0.0,0.9265768163280216,2.4689691465725736,-1.7449754122908925,2660316210753936024,LuxuryCrazy60fps,15.0,3265.320068359375,-4055.429931640625,17.049999237060547,988.3999633789062,7339.2999267578125,-1.0999999940395355,0.0,0.5999999865889549,-2319.1000366210938,255.0,0.0,False,0.01666659383793657,1.4465843402564849,-8.860602645253194e-05,True,14,10,False,186.05144069015338,True,,76561198016631766,Fatum,7.0,-851.510009765625,-4455.81982421875,17.010000228881836,8741.500244140625,-6297.9998779296875,2.3999999463558197,0.0,0.0,2241.7999267578125,128.0,255.0,,0.009632778828485369,-0.5663681645450772,-1.0739655008980872e-05,True,242.0,False,14,20,False,,enpitsu,76561198039309853,26,2132.360107421875,-2319.1298828125,17.049999237060547,-103.80000114440918,-6491.099853515625,2.5999999046325684,0.29999999329447746,0.3999999910593033,-0.7000000029802322,0.0,128.0,,0.016831630158521155,-1.5869873169736088,3.9220667891675675e-05,True,16,False,255.0,False,16,,games5425898691,bf81d8692db,20.0,3463.6201171875,-3712.669921875,719.2899780273438,11646.700439453125,-13441.800537109375,-572.0999908447266,2213.699951171875,-2604.89990234375,-162.29999542236328,255.0,128.0,0.7063073934608965,-2.4777881131153694,1.223395298800093,True,14,False,20,87.0,False,,
80,5743,174.0,False,False,0,8383.647578214577,2908.260009765625,-2330.820068359375,211.1999969482422,-2248.5000610351562,11870.400390625,10287.2998046875,5369.4000244140625,102.39999771118164,-2675.4000854492188,0.0,-0.504037540614951,1.2318259068690702,-1.4101245371663207,2660316210753936024,LuxuryCrazy60fps,16.0,2919.080078125,-2488.81005859375,70.51000213623047,-4880.0,11786.300048828125,6097.2998046875,75.50000190734863,31.19999885559082,0.0,255.0,128.0,False,0.01491330864639944,1.9633768003926206,-6.057138554707918e-06,False,16,10,3,141.53991398503703,True,,76561198016631766,Fatum,7.0,647.7899780273438,-4980.2099609375,17.010000228881836,2075.7000732421875,4281.9000244140625,1.899999976158142,0.0,0.9000000357627869,37.5,228.0,134.0,False,0.009477391982245162,1.1204490219785899,-7.323481836982191e-05,True,242.0,False,14,20,False,,enpitsu,76561198039309853,26,2197.22998046875,436.92999267578125,17.049999237060547,918.0999755859375,-3552.9998779296875,2.5999999046325684,1.8000000715255737,-6.299999952316284,-1076.2000274658203,255.0,128.0,,0.01662857309899993,-1.2740251358639743,-2.9135746792395082e-05,True,16,False,255.0,False,16,,games5425898691,bf81d8692db,19.0,3762.909912109375,261.45001220703125,69.48999786376953,-89.89999771118164,22790.80078125,-1371.9999694824219,-2997.7999877929688,17.300000190734863,6.200000047683716,255.0,128.0,-0.6990196293591694,1.5484895673638297,0.012158417184409132,False,16,False,22,48.0,False,,
81,5870,179.0,False,False,1,7785.97117857581,-2025.0699462890625,-2077.25,354.2900085449219,4356.099853515625,32543.60107421875,863.3999633789062,4830.400085449219,1317.7000427246094,-3306.099853515625,1.0,-0.2287838759217034,-0.5330928287359996,-2.783923598922929,bf81d8692db,games5425898691,20.0,-2029.6500244140625,-2414.389892578125,302.0799865722656,-3025.1998901367188,22575.10009765625,3195.1998901367188,-5475.9002685546875,130.2999973297119,497.20001220703125,255.0,38.0,,0.4905334939233772,1.1138634868610005,0.008808754387837393,True,24,17,False,170.3196389085503,True,,76561198039309853,enpitsu,26.0,-1304.0400390625,-2107.070068359375,17.049999237060547,2779.2999267578125,-12147.39990234375,3.1999999284744263,0.19999999552965164,-0.7000000029802322,-2182.2999572753906,255.0,0.0,False,-0.016720916019667548,-1.7534198491722395,-0.00012385153547044881,True,255.0,False,16,16,False,,Fatum,76561198016631766,7,-2058.989990234375,1164.27001953125,17.010000228881836,-8781.099853515625,-3477.9000854492188,2.3999999463558197,0.09999999776482582,-0.0,-2383.9999389648438,193.0,0.0,False,-0.009561676365316256,-0.33171234745603395,3.071141393901937e-05,True,20,False,255.0,False,14,,LuxuryCrazy60fps,2660316210753936024,15.0,-1841.949951171875,-540.6699829101562,17.049999237060547,4177.300109863281,11372.900390625,2.7000001072883606,-1.8000000715255737,-5.899999737739563,1466.9000244140625,255.0,128.0,-0.01671708475550549,1.8493328672369973,-0.00017072435127168096,True,10,4,16,76.0,False,,False
82,5891,180.0,False,False,0,6097.055733499099,1697.1099853515625,-378.1400146484375,234.8300018310547,8008.3001708984375,-15533.699951171875,11842.39990234375,4954.800109863281,-1766.9000244140625,-2885.5999755859375,0.0,-0.8084959772222389,1.3168814863384424,-1.7182452930754053,2660316210753936024,LuxuryCrazy60fps,15.0,1645.8699951171875,-390.5899963378906,102.79000091552734,-1390.5000305175781,-7271.5997314453125,1824.9000549316406,1800.5999755859375,3531.099853515625,-3812.9000854492188,255.0,181.0,False,-0.6467903615514549,-1.7795421535194742,-0.09917908554180091,True,18,11,4,54.08166024505451,True,,76561198016631766,Fatum,7.0,2614.2900390625,-1499.22998046875,17.010000228881836,619.3000030517578,-10745.999755859375,0.3999999910593033,0.0,-0.5000000074505806,-2933.699951171875,255.0,0.0,False,0.009553294248521433,-1.658451586590214,-6.581570937648714e-06,True,236.21861520633902,True,14,20,False,,enpitsu,76561198039309853,26,1619.3699951171875,2894.8798828125,17.049999237060547,10920.2001953125,1468.0000305175781,3.4999999403953552,0.19999999552965164,0.0,-2670.2999877929688,255.0,0.0,False,0.0167201593541387,0.03533429412194794,6.341454332299181e-05,True,16,False,255.0,False,16,,games5425898691,bf81d8692db,20.0,2451.81005859375,741.489990234375,313.5299987792969,6104.89990234375,-20061.8994140625,-1277.7999877929688,2580.2999877929688,-953.6000061035156,144.3000030517578,255.0,128.0,-1.0094922348218134,-0.824947308067753,-1.0036477157692865,True,18,False,24,140.0,False,,
83,6060,186.0,False,False,0,8396.678360778193,1054.550048828125,-3026.97998046875,142.39999389648438,-9432.5,14255.10009765625,8174.1998291015625,5057.099914550781,-3097.9000854492188,909.8999786376953,0.0,-0.06169278227454729,-0.5092305746716276,2.267812170592615,76561198016631766,Fatum,7.0,1092.5999755859375,-3134.050048828125,16.889999389648438,-675.8999633789062,15090.699462890625,-140.2999973297119,1496.199951171875,-484.3000030517578,2747.9998779296875,255.0,255.0,True,-0.0026423598066061824,1.637447160692073,-0.004317129825076624,True,20,14,False,158.0,False,,2660316210753936024,LuxuryCrazy60fps,15.0,669.1599731445312,-3318.889892578125,17.049999237060547,96.99999809265137,12381.099853515625,2.5999999046325684,0.0,-3.6000001430511475,901.1000061035156,255.0,128.0,,0.016734637536658797,1.6221810248103432,-0.00020347365776645702,True,31.0,False,12,18,4,,enpitsu,76561198039309853,26,230.52000427246094,-1425.280029296875,96.70999908447266,3520.0,9982.80029296875,-1609.4000244140625,-2562.0999145507812,1330.8000183105469,2563.0999755859375,128.0,,,0.3196601446522541,-2.347874781879599,2.0571448106600516,True,16,False,255.0,False,16,,games5425898691,bf81d8692db,19.0,181.1699981689453,-972.1599731445312,17.010000228881836,10097.2998046875,14546.300048828125,2.3000000417232513,-0.9000000357627869,-1.5000000596046448,1744.7999572753906,255.0,255.0,0.009599446479264546,1.0052758569632112,0.00019822066646352874,True,20,False,26,121.0,False,,
84,6119,188.0,False,False,1,5102.751554926496,924.8499755859375,37.33000183105469,363.3500061035156,-1390.8000183105469,4914.100036621094,9813.200073242188,4987.9998779296875,3035.4998779296875,1380.0,1.0,0.20269205000034488,0.43131094655109997,2.6214915728780768,bf81d8692db,games5425898691,19.0,983.9500122070312,-73.4000015258789,217.57000732421875,-716.6999816894531,9332.60009765625,2159.1000366210938,-2275.7000732421875,-4997.9998779296875,-167.70000457763672,255.0,197.0,,0.15724094408678657,0.8487344135061471,-0.6120104818067039,True,28,21,False,74.0034754225003,True,,76561198039309853,enpitsu,26.0,-100.4800033569336,920.989990234375,17.049999237060547,9093.400268554688,-2575.8999633789062,3.1999999284744263,-0.0,-0.0,-2446.9000244140625,255.0,128.0,False,-0.016682221577771265,-2.8249607661737732,1.9071791179593778e-05,True,255.0,False,16,16,False,,Fatum,76561198016631766,7,909.7899780273438,491.80999755859375,17.0,13735.799560546875,-13925.699462890625,1.1999999731779099,0.9000000357627869,-0.9000000357627869,-1858.5000610351562,255.0,0.0,False,-0.009589021360491412,-2.2942164650278993,-0.00014058430273511033,True,20,False,84.60883453840854,True,14,,LuxuryCrazy60fps,2660316210753936024,15.0,1170.8299560546875,2757.75,17.049999237060547,9487.999877929688,10377.5,2.8999999165534973,0.7000000029802322,0.9000000357627869,-1489.1000366210938,255.0,72.0,-0.016752724645090783,2.325738692485576,-0.00026506351599659377,True,12,4,18,31.0,False,,
85,6196,191.0,False,True,1,3763.607214017101,555.3599853515625,1391.8399658203125,539.9199829101562,256.3999938964844,22452.60009765625,3347.60009765625,3306.4999389648438,4803.399963378906,-1411.9000244140625,1.0,-1.2105616547134637,-0.7405189400322642,-1.4011351539974515,76561198039309853,enpitsu,26.0,582.1599731445312,1158.949951171875,378.4200134277344,-8680.10009765625,13685.400390625,3773.5000610351562,-3620.0,-2300.5999755859375,-5.199999809265137,128.0,128.0,False,1.0824410180531652,1.0024925158912847,-0.002770586160556705,True,18,17,False,187.0,False,,bf81d8692db,games5425898691,19.0,2014.1500244140625,1476.6400146484375,17.010000228881836,6372.8997802734375,-11106.8994140625,2.3000000417232513,-0.29999999329447746,0.3999999910593033,-1808.699951171875,255.0,0.0,,-0.009560803645842907,-2.0743265868315928,-0.000203432099481866,True,55.0,False,22,28,False,,Fatum,76561198016631766,7,3463.239990234375,-1630.7900390625,79.41000366210938,-540.9999847412109,22950.10009765625,1412.8999328613281,-5451.7999267578125,656.6000366210938,-309.89999771118164,255.0,17.0,False,-0.7123842694540794,1.4358502449026913,0.16056319517579404,False,24,False,37.666657924652114,True,15,,LuxuryCrazy60fps,2660316210753936024,15.0,2316.409912109375,4749.509765625,17.059999465942383,-12603.00048828125,-3269.7000122070312,1.1999999731779099,-0.7000000029802322,-0.3999999910593033,46.90000057220459,255.0,128.0,-0.016719436588246227,-0.25975941260649776,-8.495855271412762e-05,True,12,4,18,255.0,False,,False
86,6233,192.0,False,False,0,9492.078115092047,-555.25,-4345.9599609375,405.5899963378906,24924.599609375,2894.8001098632812,3618.0999755859375,1691.0000610351562,-985.9999847412109,-5671.5997314453125,0.0,-0.28497724045488815,-0.7711632375940618,-2.4649226607475057,2660316210753936024,LuxuryCrazy60fps,15.0,-739.5800170898438,-4466.83984375,298.5899963378906,11034.49951171875,9380.399780273438,4113.900146484375,-2042.5,-345.6999969482422,-1089.1999816894531,255.0,255.0,False,-0.8497659855676948,0.3320165420890688,-0.10642645531907721,True,20,13,4,211.0911226016219,True,,76561198016631766,Fatum,7.0,-3287.18994140625,-1377.0,17.010000228881836,5986.300048828125,-21405.0,2.7000001072883606,-1.7000000178813934,3.400000035762787,61.19999885559082,142.0,128.0,False,0.009638698348848514,-1.2906581060766775,0.00016472797389657996,True,255.0,False,16,24,False,,enpitsu,76561198039309853,26,634.3400268554688,-2927.800048828125,186.5,8481.300048828125,-12300.10009765625,-5294.1998291015625,501.89998626708984,216.49999618530273,15.499999523162842,128.0,128.0,False,-1.1003317729774094,-1.2219971107822476,0.06678852984968002,True,18,False,187.0,False,18,,games5425898691,bf81d8692db,19.0,-1029.75,-917.4299926757812,17.010000228881836,8290.399780273438,-9985.399780273438,2.3000000417232513,-2.8999999165534973,3.400000035762787,-1332.4000549316406,255.0,0.0,0.009560658908812232,-0.8834237210856232,-8.707233158353794e-05,True,22,False,28,86.0,False,,
