,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect
82,5529,167,False,False,1,10185.735450395201,-2679.280029296875,-4397.64013671875,143.27000427246094,1533.6000061035156,7127.8997802734375,1442.7000427246094,3823.9999389648438,-1229.3000030517578,-2083.9999389648438,1.0,0.11471416297513093,-2.367344809530154,-2.5225666642674924,b9a3c5b308b,yacine42152,7.0,-2698.389892578125,-4524.93017578125,17.010000228881836,387.2999954223633,8207.899780273438,2.5,-0.3999999910593033,-0.3999999910593033,-1893.3000183105469,140.0,0.0,False,-0.009534115856575027,1.6036340014468715,-0.00024048984121711353,False,16,False,14,196.0,False,,bc87200b99b,Natsu-du-42,7.0,-3531.25,-4266.9599609375,31.68000030517578,794.7000122070312,61.599998474121094,-199.20000076293945,211.49999618530273,-207.60000228881836,-58.09999942779541,255.0,128.0,False,-0.1637420889611346,-3.0618275945055022,-0.256472129805044,True,10,False,10,223.0,False,,enpitsu,76561198039309853,27,-1100.0899658203125,-1587.1400146484375,17.049999237060547,-7109.000244140625,-8511.199951171875,2.5999999046325684,-0.7999999821186066,-0.7999999821186066,151.5999984741211,255.0,128.0,False,-0.01671244098169146,-0.891843595232962,-0.00014908121200181182,True,6,6,False,248.0,False,,games5425898691,bf81d8692db,19.0,2192.070068359375,4300.990234375,17.010000228881836,-5902.60009765625,-5139.4000244140625,2.3999999463558197,-0.0,-0.09999999776482582,-2492.5999450683594,255.0,0.0,,-0.009509040151298663,-0.6940833806592441,-8.608918491168088e-06,True,85.0,False,False,False,False,
83,5547,168,False,False,1,9707.654481819018,-2577.27001953125,-3925.0400390625,151.24000549316406,2150.0,9288.499755859375,3237.6998901367188,1197.0999908447266,-428.6000061035156,-2096.199951171875,1.0,-1.239821336324576,-2.196361909473245,-0.43116870756965725,b9a3c5b308b,yacine42152,7.0,-2594.280029296875,-3988.06005859375,21.639999389648438,1884.2999267578125,8682.7001953125,2699.89990234375,-1302.8999328613281,377.79998779296875,10.499999523162842,255.0,128.0,False,-0.025286732899654316,1.7848882204899124,0.0016644409560471708,False,16,False,15,196.0,False,,bc87200b99b,Natsu-du-42,7.0,-3435.889892578125,-4274.8798828125,18.8700008392334,475.29998779296875,-19.299999475479126,-46.99999809265137,61.599998474121094,-93.69999885559082,-31.90000057220459,128.0,128.0,False,-0.04257948179303026,-3.0580601955191935,-0.04730651699516229,True,10,False,10,223.0,False,,enpitsu,76561198039309853,27,-1593.4599609375,-2180.080078125,17.049999237060547,-6294.89990234375,-6899.5001220703125,2.5999999046325684,2.7000001072883606,-1.8000000715255737,-13.899999856948853,128.0,0.0,False,-0.01711628795415682,-0.8290064900716679,3.98377495070937e-05,True,6,6,False,248.0,False,,games5425898691,bf81d8692db,19.0,1650.219970703125,3978.35009765625,24.510000228881836,-8702.100219726562,-7217.9998779296875,3039.2999267578125,-0.7999999821186066,-0.09999999776482582,22.300000190734863,255.0,128.0,,-0.009520975242439106,-0.6959077537541749,-6.447248435102214e-05,True,116.0,False,False,False,3,
84,5552,168,False,False,1,9535.125788758227,-2537.52001953125,-3755.47998046875,205.16000366210938,3749.89990234375,14262.80029296875,7299.5001220703125,3802.0001220703125,-1392.8999328613281,-1878.0999755859375,1.0,-1.342723043617495,-2.639975701737117,0.40751355603780165,b9a3c5b308b,yacine42152,7.0,-2547.1201171875,-3772.050048828125,74.94000244140625,2909.5001220703125,13481.199951171875,1989.9000549316406,-5323.4002685546875,1378.0999755859375,-105.9000015258789,255.0,128.0,True,-0.7602426362645771,1.7748263383143639,0.030939010601509744,False,17,False,16,196.0,False,,bc87200b99b,Natsu-du-42,7.0,-3439.429931640625,-4274.2099609375,19.100000381469727,-1197.0999908447266,147.7999973297119,97.5,-141.09999656677246,199.0999984741211,-35.69999933242798,0.0,128.0,False,-0.04667775962422501,-3.053269711208718,-0.052178476163669045,True,10,False,10,223.0,False,,enpitsu,76561198039309853,27,-1689.6500244140625,-2266.27001953125,17.049999237060547,-5515.10009765625,-3729.4000244140625,3.4999999403953552,-2.0000000298023224,-0.0,-1964.7000122070312,128.0,128.0,False,-0.016922837786469563,-0.6122977802137786,-0.0001787390946890207,True,6,6,False,255.0,False,24.0,games5425898691,bf81d8692db,19.0,1470.52001953125,3828.760009765625,78.20999908447266,-12685.50048828125,-10574.89990234375,2633.0999755859375,3534.8001098632812,-4213.599853515625,3.1999999284744263,255.0,128.0,,-0.46389302082557526,-0.6983459852895049,0.00019133908096768113,True,116.0,False,3,False,4,
85,5624,170,False,False,1,5995.5069848358735,-1620.6800537109375,-301.7300109863281,212.50999450683594,6579.89990234375,5917.2998046875,17695.799560546875,3012.3001098632812,1427.7000427246094,4988.699951171875,1.0,1.023070272599268,-2.9558388544648544,-3.0338143512372824,b9a3c5b308b,yacine42152,7.0,-1669.3299560546875,-431.0899963378906,108.94000244140625,2655.4000854492188,8106.9000244140625,1043.1999969482422,2238.5000610351562,2994.4000244140625,-4033.800048828125,170.0,67.0,,0.042155649426921016,1.6774220062198872,0.08696352948039524,,18,False,18,196.0,False,,bc87200b99b,Natsu-du-42,7.0,-2071.570068359375,-2972.409912109375,17.010000228881836,6981.5997314453125,11345.400390625,2.3000000417232513,-0.7000000029802322,-1.1999999731779099,2083.3999633789062,255.0,255.0,,-0.009576144290304747,2.080411812154047,0.00017049443971267606,True,10,False,10,255.0,False,,enpitsu,76561198039309853,27,-3820.659912109375,-1915.030029296875,17.479999542236328,-5228.699951171875,12793.00048828125,119.79999542236328,206.10000610351562,448.10001373291016,-2328.699951171875,255.0,0.0,,-0.002182535762718443,1.2440410574249294,0.017015495256928886,True,8,8,False,182.39297204120186,True,,games5425898691,bf81d8692db,19.0,-1638.6700439453125,-115.7300033569336,159.2100067138672,-11062.900390625,-20161.8994140625,328.1999969482422,4938.2000732421875,-2421.1000061035156,-38.19999933242798,255.0,252.0,,-0.31357212302016424,-0.5984632845666011,-0.22132808121702147,True,46.392972041201844,True,5,False,6,
86,5734,174,False,False,1,9869.059999243855,2033.1300048828125,-4663.330078125,95.06999969482422,397.79998779296875,13445.10009765625,4814.599914550781,-5994.69970703125,177.29999542236328,-177.09999084472656,1.0,-0.7624204632702248,-0.8310362062913126,-0.7866455725215784,bc87200b99b,Natsu-du-42,7.0,2023.56005859375,-4832.52001953125,17.010000228881836,8193.800048828125,4512.300109863281,2.3999999463558197,0.09999999776482582,0.3999999910593033,1872.1000671386719,161.0,255.0,False,-0.00955691647269047,2.640138664805366,0.00023681431148814462,False,10,False,10,207.0,False,,b9a3c5b308b,yacine42152,7.0,-77.0999984741211,-3786.239990234375,17.0,-185.0,-15639.000244140625,3.4999999403953552,-0.09999999776482582,-1.4000000059604645,1312.7000427246094,255.0,255.0,False,-0.009605828816591217,-1.5673138986840849,0.00021215864205238519,True,20,False,20,135.0,False,,enpitsu,76561198039309853,27,975.5800170898438,-775.9199829101562,16.469999313354492,19628.1005859375,-2930.4998779296875,108.29999923706055,8.00000011920929,-49.49999809265137,1833.699951171875,255.0,255.0,,-0.019193276406307806,-3.046233929243761,-0.0008348276097975447,True,10,10,False,175.0,False,,games5425898691,bf81d8692db,19.0,-1365.43994140625,-3842.800048828125,115.97000122070312,14519.000244140625,10866.300048828125,-153.59999656677246,-5267.9998779296875,1530.2000427246094,394.59999084472656,255.0,128.0,,0.21832706672673383,-1.7706339326411853,2.9511421007632617,True,51.0,False,7,False,8,
87,5772,176,False,False,1,8056.519132735781,2080.760009765625,-2828.929931640625,141.36000061035156,-3667.60009765625,21090.50048828125,2012.5,-200.59999465942383,2812.9998779296875,-699.1000366210938,1.0,0.8404088360324312,-0.7592652705291182,0.32317148339908514,bc87200b99b,Natsu-du-42,7.0,2128.330078125,-2960.080078125,16.5,-3265.1998901367188,15680.799560546875,-468.3000183105469,-633.6999893188477,-1167.300033569336,402.40001678466797,255.0,128.0,False,-0.017261792608037407,1.3559424205966017,-0.00871310738637406,False,10,False,10,130.16421507250877,True,,b9a3c5b308b,yacine42152,7.0,1616.6600341796875,-4391.72998046875,17.0,15209.7998046875,8420.30029296875,3.100000023841858,-0.7000000029802322,-0.29999999329447746,1860.3999328613281,255.0,255.0,False,-0.0095865964292941,2.5812671468110526,0.00010308099408120297,True,20,False,20,126.0,False,,enpitsu,76561198039309853,27,3688.030029296875,118.16999816894531,17.049999237060547,15189.000244140625,12450.10009765625,3.799999952316284,-0.7999999821186066,-0.9000000357627869,3011.400146484375,255.0,255.0,False,-0.01678425838238889,2.2732061835021513,5.826344891831314e-05,True,10,10,False,255.0,False,,games5425898691,bf81d8692db,19.0,132.80999755859375,-2072.989990234375,62.61000061035156,-645.0,21791.10107421875,3144.2001342773438,-2716.0000610351562,-565.2999877929688,1190.6999969482422,255.0,147.0,,-0.07152594142523878,1.4534615568361786,-0.001418010036166594,True,51.0,False,9,False,10,
88,5795,177,False,False,1,6270.2943252836685,1775.969970703125,-1068.239990234375,100.69000244140625,-3050.4998779296875,18830.2001953125,1629.7999572753906,-4910.199890136719,1395.0,-699.1000366210938,1.0,0.16572655967313618,-2.5818276833589797,-2.9188440884639277,bc87200b99b,Natsu-du-42,7.0,1904.18994140625,-1365.8900146484375,16.989999771118164,-1926.9000244140625,21459.89990234375,2.199999988079071,-0.0,-0.19999999552965164,0.0,255.0,128.0,False,-0.00960629511282535,1.4812544733779591,2.5605583497070268e-05,False,10,False,10,74.41359144385144,True,,b9a3c5b308b,yacine42152,7.0,2267.530029296875,-2929.469970703125,17.0,87.70000457763672,22414.19921875,3.1999999284744263,-0.0,0.9000000357627869,98.10000419616699,255.0,128.0,False,-0.009605962336998841,1.5630680910551578,-0.00011547212912167232,True,20,False,20,101.0,False,,enpitsu,76561198039309853,27,3329.0,999.8599853515625,17.020000457763672,-16175.0,1255.8000183105469,2.199999988079071,-0.09999999776482582,-1.0000000149011612,248.79999160766602,255.0,0.0,False,-0.016732075250511118,0.052074038116828286,-0.00011734992530428898,True,10,10,False,195.56319164973434,True,,games5425898691,bf81d8692db,19.0,78.69000244140625,-92.7699966430664,71.58999633789062,-543.4000015258789,21816.201171875,-1681.6999816894531,-2447.5999450683594,-746.1000061035156,236.70000076293945,255.0,128.0,,0.5362702869498689,1.4447738709181543,0.167060175173601,True,81.0,False,10,False,10,
89,5816,177,False,True,1,4691.189616506511,1355.2099609375,471.3399963378906,123.38999938964844,-9322.80029296875,22109.19921875,-17.59999990463257,-2403.0999755859375,2293.2000732421875,1908.3999633789062,1.0,-0.6862284925210558,2.567774800632102,0.6053489700562472,bc87200b99b,Natsu-du-42,7.0,1474.25,381.5299987792969,16.809999465942383,-9286.799926757812,21041.59912109375,-41.70000076293945,-24.200000762939453,-111.70000076293945,216.5999984741211,255.0,183.0,False,-0.014726004295603211,1.154154177611549,-0.005511875484457279,False,10,False,10,23.319982949123595,True,,b9a3c5b308b,yacine42152,7.0,2076.889892578125,-1193.02001953125,17.0,-5084.700012207031,22271.8994140625,3.3000001311302185,-0.7000000029802322,3.400000035762787,921.6999816894531,255.0,255.0,False,-0.009588418376165054,1.339778313123388,0.00010634234378986687,True,20,False,20,88.0,False,,enpitsu,76561198039309853,27,1960.5,1214.3299560546875,17.030000686645508,-18572.60009765625,4365.10009765625,5.299999713897705,2.7000001072883606,-0.9000000357627869,-1104.5999908447266,255.0,128.0,False,-0.01683153592413774,0.23589485947990077,-0.00021803736761187985,True,10,10,False,165.3856258007788,True,,games5425898691,bf81d8692db,19.0,-71.44000244140625,1549.18994140625,17.010000228881836,-5981.400146484375,21743.701171875,2.0000000298023224,-0.0,0.9000000357627869,67.30000019073486,255.0,128.0,,-0.009612180649956701,1.2941595602210823,-0.00010237489111863977,True,100.0,False,10,False,10,
90,5822,178,False,False,1,4218.309956667691,1160.3299560546875,929.97998046875,108.83999633789062,-12481.800537109375,24675.400390625,362.09999084472656,-4163.299865722656,4002.9000854492188,-1523.0000305175781,1.0,-1.3929134047239715,2.25681828046551,0.5228339655569622,bc87200b99b,Natsu-du-42,7.0,1304.5899658203125,704.5599975585938,16.950000762939453,-12523.800048828125,19291.199951171875,10.099999904632568,1.1999999731779099,12.799999713897705,1797.2000122070312,255.0,255.0,False,-0.01006091897405278,0.9383222841885722,-0.000424614386508487,False,10,False,10,4.420765861388183,True,,b9a3c5b308b,yacine42152,7.0,1966.489990234375,-851.1599731445312,17.0,-9193.099975585938,20594.09912109375,3.4999999403953552,0.19999999552965164,-0.7999999821186066,1861.7999267578125,255.0,255.0,False,-0.009591062591588987,1.0872754305239674,0.00010976598601648111,True,20,False,20,119.0,False,,enpitsu,76561198039309853,27,1482.77001953125,1381.4300537109375,17.030000686645508,-19255.6005859375,7703.3001708984375,1.0999999940395355,-3.8999998569488525,2.0999999344348907,782.6000213623047,255.0,255.0,False,-0.01679221025442655,0.3888716875874904,0.0002507305555906597,True,11,10,False,154.0,False,,games5425898691,bf81d8692db,19.0,-220.7899932861328,2073.2900390625,17.010000228881836,-6245.2001953125,21666.4990234375,2.0000000298023224,-0.09999999776482582,0.7000000029802322,1.899999976158142,255.0,128.0,,-0.009595132434587242,1.2898893492908683,-6.887893072806161e-05,True,100.0,False,10,False,10,
91,5828,178,False,False,0,6593.1226203889,-878.719970703125,-1453.0999755859375,103.04000091552734,35065.50048828125,-6443.2000732421875,2900.5999755859375,1572.2999572753906,-301.49999618530273,-5782.39990234375,0.0,0.5276613483584832,0.5425525425550943,-2.4816767174388237,76561198039309853,enpitsu,27.0,-1042.3900146484375,-1521.9000244140625,71.2300033569336,20638.89892578125,-1808.699951171875,2540.0,3273.800048828125,880.8999633789062,109.60000038146973,255.0,255.0,False,0.09107775192431831,-0.006361672432615377,0.035457563315033275,True,11,False,12,145.0,False,,bf81d8692db,games5425898691,19.0,335.4100036621094,-2470.39990234375,17.010000228881836,6252.0001220703125,-21663.20068359375,2.0000000298023224,0.09999999776482582,-0.7000000029802322,0.0,255.0,128.0,,0.00959513546506378,-1.2898083574077766,-6.849012784464434e-05,True,10,False,10,100.0,False,,yacine42152,b9a3c5b308b,7,-1632.8599853515625,418.010009765625,17.0,16680.2001953125,-13774.100341796875,3.3000001311302185,-1.8000000715255737,1.4000000059604645,1352.5,255.0,148.0,False,0.0095865925648432,-0.6149554252251709,-9.520189502194673e-05,True,20,20,False,119.0,False,,Natsu-du-42,bc87200b99b,8.0,-917.3900146484375,-1124.8699951171875,43.18000030517578,16841.099853515625,-15301.300048828125,3353.3999633789062,-164.89999771118164,142.7999973297119,-536.8000030517578,255.0,0.0,False,0.010433758606100258,-0.7135639584231867,-0.010515854601811418,False,0.9516643272933143,True,10,False,11,
92,5981,183,True,True,1,3857.8045909750845,-2535.5,3377.199951171875,584.4400024414062,18491.99951171875,9436.500244140625,-11261.600341796875,-4018.2000732421875,2222.899932861328,-3861.6000366210938,1.0,-0.4429277006982786,-0.859414113756579,0.430575041155217,b9a3c5b308b,yacine42152,7.0,-2714.56005859375,3283.639892578125,576.2999877929688,4442.699890136719,17311.199951171875,2330.0,2811.099853515625,3509.8001098632812,3166.7001342773438,255.0,17.0,True,0.6645075925592342,2.756873094327083,0.021589056464427214,True,22,4,24,166.06343211922598,True,,bc87200b99b,Natsu-du-42,7.0,-2988.97998046875,-3083.590087890625,16.459999084472656,857.7999877929688,-21370.10009765625,83.90000343322754,-71.50000095367432,66.10000133514404,-1793.5000610351562,225.0,0.0,False,-0.01262728261782683,-1.5851702388938358,-3.132114079460089e-05,False,16,False,16,,False,,enpitsu,76561198039309853,27,-2205.31005859375,3828.64990234375,212.58999633789062,-4312.39990234375,-9235.999755859375,3199.2001342773438,-1182.2000122070312,550.2000045776367,0.29999999329447746,255.0,128.0,False,0.7617317649929689,-1.1352900077800352,-0.00014593185441513494,True,14,13,False,138.0,False,,games5425898691,bf81d8692db,19.0,-2622.6201171875,3853.27001953125,197.38999938964844,5159.0997314453125,-15241.600341796875,2860.2999877929688,1497.5999450683594,3146.300048828125,-1711.6000366210938,255.0,214.0,,0.9001560558657995,-1.9005350723859262,-0.39643336713323124,True,214.1926708016345,True,11,False,12,
93,6300,186,False,True,1,5121.19508833173,-2.440000057220459,98.2300033569336,103.55999755859375,-1696.6000366210938,28959.599609375,3558.3999633789062,-4228.399963378906,303.700008392334,153.90000343322754,1.0,0.010441472003165924,-0.00441702510174515,0.14094915224359375,b9a3c5b308b,yacine42152,7.0,24.520000457763672,-119.37999725341797,58.95000076293945,3408.2000732421875,22639.599609375,2197.2999572753906,1960.5999755859375,-248.60000610351562,3767.60009765625,255.0,92.0,True,0.026216148069100508,1.5676894577506155,0.005269799665248369,True,5,False,6,0.0,False,,bc87200b99b,Natsu-du-42,7.0,30.600000381469727,-2430.27001953125,24.200000762939453,1238.3000183105469,13923.1005859375,-2582.0999145507812,-2157.5999450683594,2458.6000061035156,-39.30000066757202,210.0,128.0,False,0.0981270552445071,1.5664159019706354,-0.11717572742030606,True,4,False,4,116.0,False,,enpitsu,76561198039309853,27,-8.380000114440918,720.4500122070312,74.69999694824219,-1448.9999389648438,-22797.60009765625,2660.4998779296875,4962.799987792969,-339.70001220703125,-24.600000381469727,255.0,255.0,,-0.16351386663928694,-1.5016140393359325,-0.0001484377398689671,True,2,1,False,31.0,False,,games5425898691,bf81d8692db,19.0,-2376.2099609375,3783.489990234375,17.010000228881836,-15321.99951171875,13599.3994140625,2.0000000298023224,0.5999999865889549,-0.3999999910593033,-48.89999866485596,255.0,128.0,,-0.009604040136988526,0.7322413314950875,7.905917630297449e-05,True,0.0,False,False,False,False,
94,6303,186,False,False,0,5477.798943010838,19.639999389648438,-260.7300109863281,178.50999450683594,386.30001068115234,23577.2998046875,15984.69970703125,5963.800048828125,-31.700000762939453,-656.9999694824219,0.0,-0.03124911465904434,-0.04305582462758134,0.8149941018004978,76561198039309853,enpitsu,27.0,30.850000381469727,-377.1300048828125,102.11000061035156,1298.800048828125,17755.30029296875,-30.399999618530273,-5329.69970703125,-669.4000244140625,1181.2999725341797,255.0,255.0,,1.362806321771615,1.401731614305767,-0.27511873498969835,True,1,False,2,31.0,False,,bf81d8692db,games5425898691,19.0,2556.2099609375,-3940.550048828125,17.010000228881836,15770.400390625,-13016.300048828125,2.199999988079071,0.7000000029802322,-0.7999999821186066,1302.7000427246094,255.0,255.0,,0.009592069011026862,-0.6744853861168121,0.00020968937681945787,True,False,False,False,0.0,False,,yacine42152,b9a3c5b308b,7,-61.38999938964844,-126.26000213623047,78.61000061035156,-3395.7000732421875,-22699.69970703125,1479.1999816894531,5463.599853515625,-44.20000076293945,629.3000030517578,255.0,252.0,True,0.5338625333172238,-1.2840957944732727,0.1841236205914794,True,6,5,False,0.0,False,,Natsu-du-42,bc87200b99b,7.0,-38.7400016784668,2278.800048828125,15.9399995803833,-217.90000915527344,-14024.49951171875,146.19999885559082,-21.099998950958252,39.30000066757202,306.299991607666,210.0,171.0,False,0.0110594920490402,-1.5693429233971596,0.004425528093520561,True,116.0,False,4,False,4,
95,6304,186,False,False,1,5033.608160336604,-33.20000076293945,192.89999389648438,236.42999267578125,-13662.900390625,-16086.700439453125,21635.30029296875,1986.3999938964844,1296.300048828125,5511.199951171875,1.0,0.05416368549109628,-0.06156666199603179,0.8721697336514398,b9a3c5b308b,yacine42152,7.0,61.38999938964844,126.26000213623047,78.61000061035156,3395.7000732421875,22699.69970703125,1479.1999816894531,-5463.599853515625,44.20000076293945,629.3000030517578,255.0,252.0,True,-0.5338625333172238,1.2840957944732727,0.1841236205914794,True,5,False,6,0.0,False,,bc87200b99b,Natsu-du-42,7.0,37.2400016784668,-2185.300048828125,16.68000030517578,-617.2000122070312,14012.5,72.1999979019165,10.59999942779541,-28.09999942779541,1210.5000305175781,207.0,237.0,False,-0.010083404914654122,1.5158348680056808,0.0019028662726421385,True,4,False,4,116.0,False,,enpitsu,76561198039309853,27,-33.0099983215332,347.5299987792969,101.94999694824219,-1299.1999816894531,-17757.19970703125,-111.19999885559082,5450.5999755859375,529.5000076293945,509.50000762939453,255.0,255.0,,-1.472774600419303,-1.0982555838250623,-0.5960761917104245,True,2,1,False,31.0,False,,games5425898691,bf81d8692db,19.0,-2650.590087890625,4013.080078125,17.010000228881836,-16519.49951171875,11920.10009765625,2.3000000417232513,0.7999999821186066,-0.5000000074505806,1705.5999755859375,255.0,255.0,,-0.009593114461094945,0.5831877461605859,0.00019039356051836484,True,0.0,False,False,False,False,
96,6369,188,False,False,1,8673.878372648918,-2658.72998046875,-2772.02001953125,98.88999938964844,-5710.3997802734375,-6191.7999267578125,10506.8994140625,4313.599853515625,-3978.2000732421875,1251.500015258789,1.0,0.7651639601443668,0.3775823545430186,3.068465485272889,bc87200b99b,Natsu-du-42,7.0,-2505.929931640625,-2695.580078125,17.010000228881836,-9123.099975585938,-11561.500244140625,-0.09999999776482582,1.8000000715255737,2.7000001072883606,785.1000213623047,255.0,139.0,False,-0.009614534989451301,-0.9236609490229502,9.109842302928983e-05,True,4,False,4,37.58875697915272,True,,b9a3c5b308b,yacine42152,7.0,-850.9000244140625,2695.090087890625,93.56999969482422,-11960.6005859375,-12789.000244140625,-156.19999885559082,4848.0999755859375,2182.7000427246094,1407.5,255.0,214.0,True,-0.29456426348811204,-0.4050675919670722,-2.024043187208424,True,7,False,8,0.0,False,,enpitsu,76561198039309853,27,1078.7099609375,-3381.989990234375,17.049999237060547,18002.2998046875,-8474.7998046875,2.3999999463558197,0.5000000074505806,-0.0,64.49999809265137,255.0,128.0,,-0.016763174194312305,-2.708607990561406,-5.774261919561975e-05,False,2,2,False,22.0,False,,games5425898691,bf81d8692db,19.0,-3501.169921875,526.9299926757812,17.0,-765.2999877929688,-22365.2001953125,3.4999999403953552,0.09999999776482582,-0.7999999821186066,-1924.4000244140625,255.0,0.0,,-0.009568908528690315,-1.4655795899346136,-7.603052383232818e-05,True,181.0,False,False,False,False,
97,6429,190,False,False,1,10354.296242487711,-3846.469970703125,-4064.3701171875,799.97998046875,4179.4000244140625,2134.9000549316406,-1303.800048828125,96.30000114440918,1769.7000122070312,-823.3000183105469,1.0,0.5673243483245627,0.018525575062670063,2.612926238287938,bc87200b99b,Natsu-du-42,7.0,-3732.800048828125,-4039.97998046875,623.760009765625,621.1000061035156,6357.80029296875,115.20000457763672,2994.7000122070312,-3733.9999389648438,-2708.900146484375,204.0,217.0,,0.5072868626358393,1.2099589920207372,0.6271294108072838,True,4,False,6,255.0,False,,b9a3c5b308b,yacine42152,7.0,-1936.949951171875,-992.77001953125,46.900001525878906,2067.7999877929688,-21089.29931640625,-2163.5000610351562,32.10000038146973,1563.6000061035156,617.7999877929688,255.0,128.0,False,0.011037669341719498,-1.4661761294723443,0.3945325505593876,True,10,False,10,61.0,False,22.0,enpitsu,76561198039309853,27,3705.610107421875,-3153.449951171875,17.010000228881836,-6857.39990234375,12280.899658203125,13.200000524520874,0.09999999776482582,-21.90000057220459,723.4999847412109,255.0,255.0,,-0.01619113708727945,1.0206165477873155,0.0008598050054470126,True,2,2,False,255.0,False,,games5425898691,bf81d8692db,19.0,-3925.68994140625,-3937.080078125,792.22998046875,1777.5,-22849.69970703125,-371.89998626708984,-187.29999542236328,-623.8000106811523,-5461.199951171875,255.0,102.0,,-0.1895884284508157,-0.15332768552020742,-1.450747825829664,True,233.0,False,3,False,4,
98,6430,191,False,False,0,4840.6390815196655,3827.669921875,4082.300048828125,800.530029296875,-15951.99951171875,27894.599609375,1105.1000213623047,1527.2000122070312,-1670.5000305175781,5556.5997314453125,0.0,-0.6177881341063212,0.02478155811176456,2.635350311598104,bf81d8692db,games5425898691,19.0,3925.68994140625,3937.080078125,792.22998046875,-1777.5,22849.69970703125,-371.89998626708984,187.29999542236328,623.8000106811523,-5461.199951171875,255.0,102.0,,0.1895884284508157,0.15332768552020742,-1.450747825829664,True,3,False,4,233.0,False,,76561198039309853,enpitsu,27.0,-3705.610107421875,3153.449951171875,17.010000228881836,6857.39990234375,-12280.899658203125,13.200000524520874,-0.09999999776482582,21.90000057220459,723.4999847412109,255.0,255.0,,0.01619113708727945,-1.0206165477873155,0.0008598050054470126,True,2,False,2,255.0,False,,yacine42152,b9a3c5b308b,7,1936.949951171875,992.77001953125,46.900001525878906,-2067.7999877929688,21089.29931640625,-2163.5000610351562,-32.10000038146973,-1563.6000061035156,617.7999877929688,255.0,128.0,False,-0.011037669341719498,1.4661761294723443,0.3945325505593876,True,10,10,False,61.0,False,,Natsu-du-42,bc87200b99b,7.0,3732.800048828125,4039.97998046875,623.760009765625,-621.1000061035156,-6357.80029296875,115.20000457763672,-2994.7000122070312,3733.9999389648438,-2708.900146484375,204.0,217.0,,-0.5072868626358393,-1.2099589920207372,0.6271294108072838,True,255.0,False,4,False,6,
