,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_boost_collect,team_mate_handbrake
84,4778,158.0,False,False,0,5210.798515049755,14.920000076293945,9.4399995803833,93.04000091552734,3018.900146484375,2522.100067138672,89.49999809265137,-5480.0,-1366.199951171875,2025.5000305175781,0.0,0.04481423419416618,0.058713008935421494,-0.6393800474669995,7395086060432052296,DANI_ICE10,9.0,35.470001220703125,-126.27999877929688,151.9199981689453,4801.099853515625,1996.300048828125,7753.4002685546875,1565.5000305175781,3540.2999877929688,-1695.3999328613281,240.0,84.0,,-0.06227086342269024,1.6446160689460751,0.2805723587074832,True,False,4,22.0,False,3,,5080072165975428428,albertow7,11.0,-280.55999755859375,-1883.489990234375,17.010000228881836,-464.1999816894531,14088.499755859375,2.0999999344348907,-0.09999999776482582,0.3999999910593033,0.0,255.0,128.0,0.009576895914276929,1.6037677736584584,-4.049610446687106e-05,True,89.0,False,4,4,False,,enpitsu,76561198039309853,27.0,-2.059999942779541,2498.070068359375,17.049999237060547,-42.5,-10353.399658203125,2.5999999046325684,-0.5999999865889549,0.0,0.0,255.0,0.0,,0.016746863078172247,-1.5749336557649374,-4.12565471668944e-06,True,2,116.0,False,2,False,,games5425898691,bf81d8692db,18.0,-11.600000381469727,145.39999389648438,90.45999908447266,-1197.300033569336,-22807.19970703125,-61.599998474121094,5449.4000244140625,-742.3000335693359,45.39999961853027,128.0,128.0,1.4786107861321427,-1.6162488692396573,0.09047379415398378,True,4,False,31.0,False,3,,
85,4784,158.0,False,False,1,5228.187120348494,-13.899999618530273,-8.399999618530273,93.91999816894531,-40.19999980926514,1296.3999938964844,-524.1999816894531,2458.3999633789062,1630.3999328613281,1237.2000122070312,1.0,-0.03845337149176765,-0.6504863657536067,-1.0164340590427468,bf81d8692db,games5425898691,18.0,66.12999725341797,-127.72000122070312,86.43000030517578,2406.300048828125,762.6000213623047,-153.69999885559082,-5025.799865722656,-2225.2999877929688,197.70000457763672,128.0,128.0,,-0.14961944965945376,-1.9834566284609967,3.1068562781878506,True,False,4,31.0,False,3,,76561198039309853,enpitsu,27.0,11.069999694824219,-2234.169921875,17.049999237060547,1214.000015258789,11319.300537109375,2.800000011920929,0.7999999821186066,8.399999737739563,-1105.999984741211,255.0,255.0,-0.01671573306328936,1.7057062343527156,-0.00011988855799235557,True,116.0,False,2,2,False,,albertow7,5080072165975428428,11.0,297.2900085449219,1496.3399658203125,17.010000228881836,1273.0999755859375,-14021.600341796875,2.0999999344348907,-0.0,-0.5000000074505806,1092.9000091552734,255.0,188.0,,-0.00958839038247128,-1.6725848377122776,0.00012936882838462092,True,4,89.0,False,4,False,,DANI_ICE10,7395086060432052296,9.0,-149.8300018310547,79.33000183105469,202.77000427246094,-5193.699951171875,-2186.4999389648438,-148.4000015258789,3612.7999877929688,-3455.7000732421875,2292.4000549316406,240.0,118.0,-0.41952170976560627,-2.429740214507947,1.63475500498732,True,4,False,22.0,False,3,,
86,4795,158.0,False,False,1,5199.446101096356,-5.710000038146973,19.34000015258789,93.1500015258789,383.3000183105469,300.3000068664551,0.0,-241.8000030517578,458.4000015258789,1237.2000122070312,1.0,-0.03104418151468463,-1.1088692038768992,-1.5314095410437643,bf81d8692db,games5425898691,18.0,179.2899932861328,-117.72000122070312,68.19999694824219,2649.2999267578125,250.9000015258789,-1316.6000366210938,-2029.9000549316406,-2887.9998779296875,859.8000335693359,255.0,255.0,,0.8235550313860076,0.878950586546971,-0.2079628815909408,True,False,4,31.0,False,4,,76561198039309853,enpitsu,27.0,13.180000305175781,-1726.6300048828125,17.049999237060547,-2632.9000854492188,14109.000244140625,-1.899999976158142,0.29999999329447746,-2.0000000298023224,-41.19999885559082,255.0,128.0,-0.016759772624658314,1.3555599371834237,-0.00028432428206814296,True,81.5193116075249,True,2,2,False,,albertow7,5080072165975428428,11.0,316.8500061035156,1053.989990234375,17.010000228881836,-2355.8999633789062,-13836.8994140625,1.5000000596046448,-0.0,-0.9000000357627869,-2134.9000549316406,255.0,0.0,,-0.009575190985957268,-1.3441179967844357,-6.864956392485903e-05,True,4,79.53913098509594,True,4,False,,DANI_ICE10,7395086060432052296,9.0,-311.6000061035156,9.520000457763672,197.9199981689453,-5028.299865722656,-2199.499969482422,-145.20000457763672,3612.6998901367188,-3461.7999267578125,2283.3999633789062,240.0,133.0,0.8789006894886933,2.9584543814750854,-2.950781973091155,True,4,False,22.0,False,4,,
87,4807,159.0,False,False,1,5185.016371384215,10.9399995803833,31.079999923706055,93.1500015258789,388.1999969482422,272.39999771118164,0.0,-298.6000061035156,425.49999237060547,1237.2000122070312,1.0,0.12816696212815618,-1.6442244140841908,-1.6834847089217495,bf81d8692db,games5425898691,18.0,216.72000122070312,-86.93000030517578,50.869998931884766,-5952.80029296875,1575.0999450683594,2611.400146484375,-1093.7000274658203,-3000.7000732421875,1648.3999633789062,255.0,179.0,,-0.01195482096349949,0.4498675488980831,0.16315806940195363,True,False,6,31.0,False,5,,76561198039309853,enpitsu,27.0,5.429999828338623,-1065.6300048828125,17.049999237060547,1654.7000122070312,18097.5,-2.0999999344348907,-0.09999999776482582,-1.0000000149011612,-37.30000019073486,255.0,255.0,-0.016776514791866086,1.66613433214296,6.278764660530792e-05,True,50.0,False,4,2,False,,albertow7,5080072165975428428,11.0,98.63999938964844,378.1400146484375,57.86000061035156,-2583.9999389648438,-20839.49951171875,2832.60009765625,4348.599853515625,732.3000335693359,944.7000122070312,255.0,188.0,,-0.08753709020026759,-1.3324038191241911,-0.021519653609224056,True,5,67.0,False,6,False,,DANI_ICE10,7395086060432052296,9.0,-561.1699829101562,-101.66000366210938,119.94000244140625,-5000.4998779296875,-2277.4000549316406,-3026.300048828125,199.40000534057617,-1312.2000122070312,-255.10000228881836,240.0,128.0,0.96554193781437,-0.9667110097342341,-0.03790926676914985,True,4,False,22.0,False,4,,
88,4808,159.0,False,False,0,5230.376528438712,-10.649999618530273,-14.899999618530273,95.55000305175781,5777.80029296875,24213.1005859375,4081.9000244140625,5003.800048828125,-868.1999969482422,165.20000457763672,0.0,-0.17917416613038276,1.701699533051553,-1.7152281468965036,5080072165975428428,albertow7,11.0,-77.05000305175781,-204.24000549316406,78.91000366210938,2596.099853515625,20889.49951171875,2273.000030517578,-5307.5,-1396.7999267578125,358.49998474121094,255.0,188.0,,0.6159485947531324,1.2815308386538693,-0.31841437878808954,True,False,6,67.0,False,5,,7395086060432052296,DANI_ICE10,9.0,561.1699829101562,101.66000366210938,119.94000244140625,5000.4998779296875,2277.4000549316406,-3026.300048828125,-199.40000534057617,1312.2000122070312,-255.10000228881836,240.0,128.0,-0.96554193781437,0.9667110097342341,-0.03790926676914985,True,22.0,False,4,4,False,,enpitsu,76561198039309853,27.0,-17.010000228881836,942.5399780273438,17.049999237060547,-1790.2999877929688,-18748.199462890625,-2.0999999344348907,0.09999999776482582,0.7999999821186066,-14.500000476837158,255.0,255.0,,0.016776557497133762,-1.667635925843067,5.019187662417299e-05,True,3,46.88607294072387,True,4,False,,games5425898691,bf81d8692db,18.0,-216.72000122070312,86.93000030517578,50.869998931884766,5952.80029296875,-1575.0999450683594,2611.400146484375,1093.7000274658203,3000.7000732421875,1648.3999633789062,255.0,179.0,0.01195482096349949,-0.4498675488980831,0.16315806940195363,True,6,False,31.0,False,5,,
89,4899,162.0,True,True,0,3193.660924770668,1746.280029296875,3346.169921875,204.6199951171875,-16508.699951171875,24374.19921875,1764.1000366210938,-449.00001525878906,-2934.89990234375,5213.800048828125,0.0,0.46281716543374624,1.6772211564038912,-0.38892750996210845,7395086060432052296,DANI_ICE10,9.0,1766.7900390625,3199.360107421875,192.94000244140625,-7867.39990234375,14682.60009765625,161.49999618530273,-1878.0000305175781,-5118.0999755859375,-726.2999725341797,240.0,255.0,,0.4641105333662466,1.2402114031534335,-1.2019120606872455,True,False,6,7.0,False,5,,5080072165975428428,albertow7,11.0,3518.760009765625,-268.8299865722656,17.010000228881836,-3814.1000366210938,-8752.19970703125,2.800000011920929,-0.29999999329447746,-0.19999999552965164,-2971.300048828125,255.0,0.0,0.009550339029263652,-2.150965042104315,3.941543158618899e-05,True,255.0,False,6,6,False,,enpitsu,76561198039309853,27.0,1003.6300048828125,563.52001953125,100.06999969482422,-2998.2000732421875,18952.900390625,-161.8000030517578,-5497.8997802734375,75.79999923706055,-128.90000343322754,255.0,128.0,,0.29908516294148735,-1.5773544585204449,-3.1170183361869226,True,5,31.0,False,6,False,,games5425898691,bf81d8692db,18.0,-684.9600219726562,-3505.43994140625,95.05999755859375,-19694.89990234375,-5961.099853515625,743.3999633789062,1477.2000122070312,-5297.8997802734375,-2.5999999046325684,255.0,129.0,1.1771754487319193,-2.893043439832844,-0.021962708747393818,,8,False,0.0,False,7,,False
90,5174,163.0,False,False,0,5183.41533834122,-20.65999984741211,31.030000686645508,94.88999938964844,-12679.49951171875,22043.701171875,2022.7999877929688,-4804.4000244140625,-3082.0999145507812,1848.800048828125,0.0,-0.05262324437236881,0.034714856031070475,-0.08523141622211931,7395086060432052296,DANI_ICE10,9.0,57.630001068115234,-125.41999816894531,75.16000366210938,-14594.000244140625,15406.400146484375,3142.2000122070312,1494.4000244140625,637.7999877929688,-2597.7999877929688,242.0,196.0,,0.03349741009083645,2.2750273902671196,0.004602424015151247,True,False,4,0.0,False,3,,5080072165975428428,albertow7,11.0,-256.7799987792969,-1549.3299560546875,17.010000228881836,-647.0999908447266,13910.799560546875,2.0999999344348907,0.29999999329447746,0.09999999776482582,-182.99999237060547,255.0,128.0,0.009597394772425228,1.5990785113849504,9.757631622193357e-05,True,91.0,False,4,4,False,,enpitsu,76561198039309853,27.0,12.5,3669.0,17.049999237060547,-488.3000183105469,-9909.7998046875,2.5999999046325684,0.7999999821186066,0.0,0.0,255.0,128.0,False,0.01661461061412015,-1.6200544278184255,2.8322518140009566e-06,True,False,116.0,False,False,False,,games5425898691,bf81d8692db,18.0,-46.86000061035156,458.1099853515625,64.33999633789062,606.3999938964844,-22797.099609375,2932.6998901367188,2807.6998901367188,-1036.500015258789,-1459.6000671386719,128.0,112.0,0.08294419973950937,-1.6915556814480908,0.03493338680112215,True,4,False,0.0,False,3,,
91,5244,165.0,False,False,0,3469.560937361169,-2827.8798828125,2258.0400390625,130.36000061035156,-9657.60009765625,21486.99951171875,-30.799999237060547,-942.6999664306641,3177.6998901367188,2603.5000610351562,0.0,0.15734959978574875,2.370721441828349,-0.8032064243264091,7395086060432052296,DANI_ICE10,9.0,-2693.820068359375,2104.6201171875,113.01000213623047,-5586.199951171875,18968.199462890625,2745.7000732421875,-5466.9000244140625,-596.1999893188477,-80.29999732971191,248.0,156.0,,0.8440442903831618,1.7648122707851503,0.050183438249624894,True,False,6,19.0,False,5,,5080072165975428428,albertow7,11.0,-3836.75,-310.1199951171875,18.209999084472656,-480.40000915527344,-13061.300048828125,46.79999828338623,158.69999885559082,363.49998474121094,2642.0999145507812,255.0,255.0,0.016748125004531055,-1.4785579090009024,-0.050833789322129154,True,255.0,False,4,4,False,,enpitsu,76561198039309853,27.0,-2690.050048828125,2403.8701171875,112.56999969482422,-16758.900146484375,-13341.099853515625,2733.599853515625,5275.10009765625,717.2000122070312,1381.4999389648438,255.0,255.0,False,0.5716022979306394,-2.2629697901259034,-0.3808303209966487,True,1,80.0,False,2,False,,games5425898691,bf81d8692db,18.0,1463.3499755859375,-939.760009765625,102.9800033569336,14969.599609375,8859.69970703125,-151.30000114440918,-4323.599853515625,3382.9998779296875,333.6000061035156,255.0,128.0,-0.3699514647496212,-1.8041063414877152,2.916943240756301,False,6,False,0.0,False,5,,False
92,5245,165.0,False,False,1,7716.840152441669,2876.639892578125,-2318.330078125,134.75999450683594,34443.89892578125,-3205.5999755859375,6479.0997314453125,1917.7999877929688,-713.6000061035156,-5640.2001953125,1.0,-0.13523900333327177,-2.3052891167324296,-0.6828594349444772,76561198039309853,enpitsu,27.0,2715.679931640625,-2383.60009765625,116.16000366210938,14930.799560546875,11320.799560546875,1946.3999938964844,-4133.500061035156,2651.0000610351562,-2476.999969482422,255.0,255.0,False,-0.6859342870605531,2.323374889499806,-0.4489414572140807,True,False,2,80.0,False,1,,bf81d8692db,games5425898691,18.0,-1463.3499755859375,939.760009765625,102.9800033569336,-14969.599609375,-8859.69970703125,-151.30000114440918,4323.599853515625,-3382.9998779296875,333.6000061035156,255.0,128.0,0.3699514647496212,1.8041063414877152,2.916943240756301,False,0.0,False,6,5,False,,albertow7,5080072165975428428,11.0,3836.64990234375,331.80999755859375,18.229999542236328,-237.09999084472656,12993.900146484375,3.700000047683716,-114.89999771118164,-142.89999961853027,2579.5999145507812,255.0,255.0,False,-0.019330233746507268,1.4353762267814203,-0.05400905957442842,True,4,255.0,False,4,False,,DANI_ICE10,7395086060432052296,9.0,2693.820068359375,-2104.6201171875,113.01000213623047,5586.199951171875,-18968.199462890625,2745.7000732421875,5466.9000244140625,596.1999893188477,-80.29999732971191,248.0,156.0,-0.8440442903831618,-1.7648122707851503,0.050183438249624894,True,6,False,19.0,False,5,,
93,5343,169.0,False,False,1,8120.9657386711115,-1562.6500244140625,-2599.840087890625,125.16000366210938,14675.799560546875,26919.7998046875,5451.9000244140625,-712.5,-3960.2999877929688,4450.4998779296875,1.0,0.10538512168719164,-1.7349697484505089,-1.8926031947225843,bf81d8692db,games5425898691,18.0,-1689.550048828125,-2798.300048828125,50.08000183105469,9260.999755859375,14942.900390625,1783.5000610351562,-812.2000122070312,-4267.39990234375,3373.2998657226562,255.0,255.0,,0.0825195595197576,2.249133851090224,-0.09545060177224804,True,False,8,131.0,False,7,,76561198039309853,enpitsu,27.0,2200.909912109375,-4227.25,17.030000686645508,-20186.99951171875,670.0,5.400000214576721,-5.199999809265137,0.09999999776482582,-1475.5999755859375,255.0,0.0,-0.016759427888414887,0.08001418900865488,-0.00012553971682079793,True,7.0,False,2,2,False,,albertow7,5080072165975428428,11.0,-1952.1700439453125,-1455.260009765625,17.020000457763672,-16419.200439453125,11028.499755859375,1.0000000149011612,-0.29999999329447746,-0.0,-2011.6000366210938,255.0,0.0,,-0.009584440938021991,0.6687611063830304,-4.5988700733007095e-05,True,4,154.0,False,4,False,,DANI_ICE10,7395086060432052296,9.0,1493.6800537109375,-4232.77001953125,17.010000228881836,-9819.099731445312,13315.30029296875,2.0000000298023224,1.899999976158142,-2.800000011920929,-602.9999923706055,238.0,44.0,-0.009591034555809912,0.9453774779900457,4.598471883458393e-05,True,6,False,208.0,False,6,,
94,5482,174.0,False,False,0,9606.021380943017,-3894.75,-3985.9599609375,1348.2900390625,-9232.80029296875,25051.79931640625,4394.700012207031,-78.89999866485596,-227.60000228881836,-2606.300048828125,0.0,-1.1594906199582025,-0.5517234008333082,-1.6420137064989924,5080072165975428428,albertow7,11.0,-3772.929931640625,-4263.5,1252.7099609375,-13544.300537109375,17726.99951171875,4699.200134277344,24.600000381469727,25.199999809265137,1.0999999940395355,255.0,128.0,,-0.22473828084437655,2.365983920026185,1.568582936740387,True,False,7,0.0,False,6,,7395086060432052296,DANI_ICE10,9.0,-3342.7099609375,-4697.18994140625,1014.1699829101562,2971.0000610351562,-2971.9000244140625,11957.19970703125,1149.7000122070312,1150.199966430664,-1.7000000178813934,240.0,201.0,-1.1826950047594693,-0.8106874286918433,-1.5474500188467577,True,237.0,False,8,8,False,,enpitsu,76561198039309853,27.0,2447.27001953125,-2578.27001953125,17.049999237060547,-11771.700439453125,8594.500122070312,2.5,1.0999999940395355,-1.0000000149011612,-340.9000015258789,255.0,128.0,False,0.016774085043951403,2.4751700077108896,0.0002513174826210406,True,4,99.0,False,4,False,,games5425898691,bf81d8692db,18.0,-3947.010009765625,-4053.35009765625,1098.719970703125,-1856.6000366210938,8401.599731445312,9557.80029296875,-193.50000381469727,227.60000228881836,-761.5000152587891,255.0,119.0,-0.87737631631566,2.123953235282064,1.5849284531154177,True,11,False,27.0,False,10,,
95,5626,179.0,False,False,1,10034.414961501556,2582.52001953125,-4751.669921875,145.4199981689453,8356.199951171875,14300.899658203125,7097.0001220703125,-82.89999961853027,-2499.9000549316406,5453.699951171875,1.0,-0.44055000373694037,-2.6771693469529954,1.469330130894294,76561198039309853,enpitsu,27.0,2460.080078125,-4879.27978515625,84.11000061035156,17289.000244140625,-1535.5999755859375,3237.60009765625,19.800000190734863,-3.0000001192092896,856.5000152587891,128.0,255.0,,-0.016827355778259306,-3.051889718795246,0.0022851805724412263,True,False,8,45.0,False,6,,bf81d8692db,games5425898691,18.0,1220.18994140625,747.3800048828125,16.290000915527344,-6121.6998291015625,-15912.5,-804.3000030517578,1939.6000671386719,-280.9000015258789,-218.99999618530273,255.0,194.0,0.002206739560866168,-1.1824375067345563,0.0017869139066487942,True,58.0,False,14,14,False,,albertow7,5080072165975428428,12.0,3943.02001953125,-1537.4000244140625,43.65999984741211,-323.3000183105469,-123.4000015258789,-174.50000762939453,68.00000190734863,160.40000915527344,-21.30000114440918,128.0,122.0,,0.11943872141882597,-1.8562879189542782,0.42363940608207223,True,6,232.0,False,10,4,,DANI_ICE10,7395086060432052296,10.0,2574.1201171875,782.260009765625,17.0,10976.099853515625,-1736.6000366210938,3.400000035762787,-0.3999999910593033,-0.0,-21.90000057220459,128.0,128.0,-0.009644278669732859,-2.9811551784474317,6.357926561205487e-05,True,10,False,237.0,False,10,,
96,5671,181.0,False,False,0,3989.5898399220173,-3896.469970703125,2510.550048828125,428.92999267578125,3353.800048828125,18353.499755859375,-525.2000045776367,1035.8000183105469,3135.4998779296875,2062.5999450683594,0.0,0.1204218759628751,-0.3744853012125512,0.6551499513087721,5080072165975428428,albertow7,12.0,-4004.159912109375,2294.639892578125,379.8299865722656,10835.2001953125,7997.0001220703125,5530.999755859375,-655.4000091552734,4083.699951171875,2795.5999755859375,255.0,0.0,,-0.6090053187005168,1.4563976746052556,1.8485358149917834,True,4,12,210.0,False,7,,7395086060432052296,DANI_ICE10,9.0,-3426.260009765625,198.30999755859375,17.0,1967.7999877929688,10667.60009765625,3.3000001311302185,0.0,-0.19999999552965164,-655.4000091552734,232.0,110.0,0.009557005769185336,1.3474719505957036,0.00019513185474075989,True,237.0,False,10,10,False,,enpitsu,76561198039309853,27.0,-3153.639892578125,4214.2998046875,17.059999465942383,9791.599731445312,-1516.6999816894531,6.1000001430511475,4.1999998688697815,12.400000095367432,-1431.199951171875,128.0,128.0,False,0.015982916780618868,-0.1071093144984935,-0.0006677020690723984,True,6,255.0,False,8,False,,games5425898691,bf81d8692db,18.0,-30.149999618530273,1992.68994140625,84.69000244140625,10315.30029296875,18943.599853515625,-972.2000122070312,-2707.2000122070312,2430.7000732421875,-94.39999580383301,255.0,128.0,-0.9074269236794794,0.914463841798715,-0.0753425055484551,True,16,False,89.0,False,16,,
97,5751,184.0,False,False,1,10182.235826871889,2127.489990234375,-4967.490234375,345.82000732421875,23640.30029296875,-2796.099853515625,7519.1998291015625,1512.2000122070312,-5046.499938964844,2320.2000427246094,1.0,0.985747369957608,-3.08306190146106,1.762094659799134,bf81d8692db,games5425898691,18.0,2005.52001953125,-4945.66015625,225.11000061035156,16617.7001953125,-792.6000213623047,1746.6000366210938,-283.0999946594238,-5085.5999755859375,2075.0999450683594,255.0,196.0,,0.8815865729240201,-2.335649041577972,0.45372862795591357,True,False,18,54.0,False,16,,76561198039309853,enpitsu,27.0,1980.22998046875,-4764.14990234375,106.91999816894531,3169.2001342773438,-10764.000244140625,3629.7000122070312,-796.9000244140625,-670.4000091552734,1909.1999816894531,128.0,128.0,0.031560314618423825,-2.3433599274060266,-0.0004316843016269293,True,242.0,False,10,6,False,,albertow7,5080072165975428428,11.0,2235.64990234375,-4802.4599609375,149.80999755859375,846.5000152587891,-14688.299560546875,4911.099853515625,0.09999999776482582,-0.0,-32.10000038146973,128.0,128.0,,-0.009586516084231259,-1.6168779224185534,-6.144410416977768e-05,True,8,173.0,False,14,6,,DANI_ICE10,7395086060432052296,9.0,1729.3699951171875,-1679.8399658203125,17.0,3590.10009765625,-7087.5,3.700000047683716,-0.5000000074505806,1.5999999642372131,2261.199951171875,238.0,255.0,-0.009515970316645098,-2.038558816998404,0.0002200865113070637,True,10,False,237.0,False,10,,False
98,5813,186.0,False,False,0,3944.5322554817512,-3984.6201171875,2686.47998046875,201.6999969482422,8987.5,19015.6005859375,9568.400268554688,1555.5000305175781,2850.8999633789062,-5045.0,0.0,-0.640465826908489,1.0025591366636115,-1.483945507515275,7395086060432052296,DANI_ICE10,9.0,-4037.340087890625,2568.56005859375,113.8499984741211,-6451.099853515625,9992.5,8931.099853515625,-1610.8999633789062,4628.500061035156,-1441.0000610351562,255.0,0.0,,-0.6287223370494303,2.089441452310362,0.7910885032193825,True,False,10,171.25993957827174,True,10,,5080072165975428428,albertow7,11.0,-3364.06005859375,4675.990234375,306.1700134277344,-9438.400268554688,-9461.400146484375,-1272.7999877929688,550.4000091552734,-549.900016784668,-14.299999475479126,255.0,128.0,0.1269534436370942,-2.364978897891936,-1.5722057743863607,True,80.1229762851551,True,14,8,6,,enpitsu,76561198039309853,27.0,-1991.219970703125,4350.9501953125,17.059999465942383,11657.7001953125,-1459.7999572753906,1.1999999731779099,1.5000000596046448,0.0,96.40000343322754,255.0,128.0,False,0.016705079232261007,-0.11281117045052758,-0.00013814910871873338,True,6,242.0,False,10,False,,games5425898691,bf81d8692db,18.0,-3335.9599609375,4608.93994140625,94.36000061035156,-1692.7999877929688,-6541.099853515625,-4020.4000854492188,-374.90001678466797,-2977.0001220703125,1597.2999572753906,255.0,255.0,0.5135384791427168,-1.76623222977247,-0.6798696889174948,True,18,False,54.0,False,16,,
99,5884,189.0,False,False,1,9663.927641562443,1279.8900146484375,-4516.2998046875,294.7099914550781,2595.0,13576.700439453125,-8496.400146484375,-1748.6000061035156,3967.2000122070312,4147.60009765625,1.0,0.0304094064885371,-1.9828660713741362,-1.02385812782934,bf81d8692db,games5425898691,18.0,1176.5400390625,-4633.919921875,343.5199890136719,4273.299865722656,2117.5,5652.80029296875,-2363.0999755859375,4219.89990234375,-2618.699951171875,255.0,177.0,,1.5057745263837548,1.9980847204957968,2.551230080627163,True,False,20,7.04061103892583,True,17,,76561198039309853,enpitsu,27.0,1111.2099609375,-4668.52001953125,186.8800048828125,-505.09998321533203,3239.1000366210938,-319.4000053405762,-2114.600067138672,1063.7000274658203,-4964.5001220703125,255.0,255.0,0.6217281732879171,2.7365759949712642,-1.1210360791595686,True,204.0,False,12,7,False,,albertow7,5080072165975428428,12.0,3312.760009765625,554.1500244140625,17.0,-14364.000244140625,16302.900390625,3.4999999403953552,-0.19999999552965164,-0.0,1994.6000671386719,255.0,255.0,,-0.009568135201491485,0.7700174339986103,-1.8034366552524963e-05,True,8,255.0,False,14,6,,DANI_ICE10,7395086060432052296,10.0,1474.8299560546875,-4254.52001953125,223.0,-18377.7001953125,-10260.30029296875,1366.4999389648438,4449.2999267578125,-656.1000061035156,-3165.7998657226562,248.0,244.0,0.40342298862286746,-0.4206532922487224,-0.646439415555876,True,12,False,116.0,False,11,,False
100,5885,189.0,False,False,0,765.8705716405893,-1284.2099609375,4479.81005859375,269.3299865722656,4833.900146484375,11291.8994140625,-3750.1998901367188,1480.8999633789062,-3026.400146484375,4964.599914550781,0.0,-0.008653579218498601,2.255870259979962,-1.2422248778454665,7395086060432052296,DANI_ICE10,10.0,-1322.18994140625,4338.64013671875,230.10000610351562,17560.30029296875,8526.799926757812,-510.9000015258789,-4406.7999267578125,1058.7000274658203,-3115.7998657226562,242.0,245.0,,-0.1590014820808561,0.16235485837778263,-1.1619124616631014,True,False,12,116.0,False,11,,5080072165975428428,albertow7,12.0,-3312.760009765625,-554.1500244140625,17.0,14364.000244140625,-16302.900390625,3.4999999403953552,0.19999999552965164,0.0,1994.6000671386719,255.0,255.0,0.009568135201491485,-0.7700174339986103,-1.8034366552524963e-05,True,255.0,False,14,8,6,,enpitsu,76561198039309853,27.0,-1111.2099609375,4668.52001953125,186.8800048828125,505.09998321533203,-3239.1000366210938,-319.4000053405762,2114.600067138672,-1063.7000274658203,-4964.5001220703125,255.0,255.0,False,-0.6217281732879171,-2.7365759949712642,-1.1210360791595686,True,7,204.0,False,12,False,,games5425898691,bf81d8692db,18.0,-1207.7900390625,4617.5,382.6000061035156,-3479.1000366210938,-1918.5000610351562,1555.7000732421875,3139.1000366210938,-4050.4998779296875,-1997.2000122070312,255.0,177.0,-0.9365722130737795,-2.6019237745344768,2.9893382556748107,True,20,False,3.903802205157539,True,17,,
