,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_jump_active,opp_2_boost_collect
75,5314,150.0,False,False,0,9869.948495600604,294.55999755859375,-4657.8798828125,303.0299987792969,29954.69970703125,11317.2998046875,-3689.1000366210938,-472.90000915527344,-1064.4999694824219,-5885.8001708984375,0.0,-0.14088775552613048,1.840885677285547,-2.7899964432067748,2535458975830397,Mcoatz,11.0,92.8499984741211,-4826.9599609375,257.1700134277344,18396.500244140625,5928.599853515625,2637.9000854492188,-2018.3999633789062,861.3999938964844,283.8999938964844,255.0,140.0,,-0.5213208412622984,0.9863629471367337,-0.2520217531792331,True,213.0,False,14,False,11,,76561198050924541,Noslen,10.0,-1726.489990234375,-4703.35009765625,17.010000228881836,11846.8994140625,-5461.099853515625,2.0999999344348907,0.5000000074505806,-0.7000000029802322,14.500000476837158,128.0,128.0,,0.009685184212702726,-0.4295941709024703,-7.543566622354715e-05,True,16,16,False,140.0,False,,enpitsu,76561198039309853,25,-336.9599914550781,697.27001953125,76.41999816894531,20190.30029296875,-2865.8999633789062,-1173.6000061035156,454.50000762939453,3272.2000122070312,0.09999999776482582,255.0,128.0,,-0.7504008625978743,-0.13812162622915683,-9.374236130113958e-05,True,31.0,False,6,False,4,,games5425898691,bf81d8692db,18.0,-197.0,-3755.8798828125,16.989999771118164,19267.60009765625,-12560.2001953125,2.5,1.899999976158142,1.5000000596046448,262.60000228881836,255.0,124.0,,0.009452571774995791,-0.5494322473858629,-0.00016991370688736356,True,90.0518278716713,True,False,6,6,
76,5437,154.0,False,True,0,7487.02650258076,3080.800048828125,-1203.550048828125,624.9600219726562,-1502.4000549316406,30371.79931640625,-2284.4000244140625,-4067.9998779296875,3598.0999755859375,-2550.2000427246094,0.0,-0.5282879575338333,2.615599418912827,-1.161150445913904,2535458975830397,Mcoatz,12.0,3050.4599609375,-1388.699951171875,553.3699951171875,-6519.000244140625,17797.60009765625,2009.7000122070312,-535.0,-1353.6000061035156,1094.1999816894531,255.0,187.0,,-0.19039657915929634,1.283268204923836,0.25944664511905224,True,100.84266651830372,True,16,4,12,,76561198050924541,Noslen,10.0,534.22998046875,-2866.27001953125,17.010000228881836,-7835.10009765625,7913.2000732421875,2.0999999344348907,-0.3999999910593033,0.29999999329447746,0.09999999776482582,157.0,128.0,,0.00956831063167798,2.3512992530773342,-5.693585898993748e-05,True,16,16,False,170.0,False,,enpitsu,76561198039309853,25,3175.949951171875,-817.3300170898438,266.0400085449219,-5603.0999755859375,-10570.0,3723.599853515625,-626.8999862670898,331.3999938964844,0.19999999552965164,128.0,128.0,False,-0.7924829741519879,-2.0574185815473465,-3.535134585004845e-05,True,198.0,False,8,False,4,,games5425898691,bf81d8692db,18.0,4048.639892578125,579.010009765625,142.49000549316406,-1982.1000671386719,22299.49951171875,-3877.60009765625,401.19998931884766,2038.0000305175781,316.8000030517578,255.0,128.0,,0.17294675147460556,1.6468464162726795,-1.0792147748267025,True,211.17315269285632,True,False,6,6,
77,5475,156.0,False,False,1,8616.071483772108,-2857.5400390625,-2615.489990234375,262.19000244140625,16136.800537109375,1951.6999816894531,8023.900146484375,5436.300048828125,-1293.5000610351562,-2184.7000122070312,1.0,-0.6155951041943345,-2.71568100264835,0.8164073920161162,bf81d8692db,games5425898691,18.0,-3010.35009765625,-2741.300048828125,170.00999450683594,10884.000244140625,-2565.7000732421875,2106.0000610351562,-4478.399963378906,-2910.4998779296875,-1312.2000122070312,255.0,255.0,,0.2543158331195452,2.4696790876774846,-1.0393468768196197,True,205.65605150499653,True,8,False,7,,76561198039309853,enpitsu,25.0,-2400.969970703125,2280.929931640625,171.86000061035156,5664.2999267578125,10686.400146484375,-5048.299865722656,-1031.9000244140625,545.9999847412109,0.0,255.0,128.0,False,0.4942360741414897,2.0578964083621387,0.0005693372821374525,True,8,4,False,198.0,False,,Noslen,76561198050924541,10,310.6400146484375,1244.1500244140625,17.010000228881836,4231.400146484375,-14415.899658203125,1.899999976158142,0.29999999329447746,0.29999999329447746,0.0,128.0,128.0,,-0.009599514846514064,-1.8563039758447242,3.0882940865793146e-05,True,146.0,False,16,False,16,,Mcoatz,2535458975830397,12.0,-2166.81005859375,-1176.02001953125,233.47000122070312,6722.39990234375,-19264.7998046875,-6838.900146484375,-69.80000019073486,0.29999999329447746,-142.2000026702881,255.0,128.0,,-0.2081827363803809,-2.041596022911378,-0.04283610472448858,True,98.0,False,4,12,16,
78,5533,158.0,False,True,0,2892.33383200984,-449.54998779296875,2282.330078125,487.4800109863281,1441.1000061035156,29687.7001953125,6031.300048828125,2848.5000610351562,-3452.9000854492188,-900.6999969482422,0.0,0.685184150720718,2.654509767899351,0.8395749080212841,76561198050924541,Noslen,10.0,-518.7999877929688,2013.4599609375,396.5199890136719,-2502.5,22821.201171875,563.1000137329102,-4644.100036621094,-1937.8999328613281,-2219.4000244140625,255.0,128.0,,0.11788757049754997,1.2111952841568723,-0.6203076590664746,True,50.0,False,18,False,17,,2535458975830397,Mcoatz,11.0,-228.63999938964844,622.3300170898438,100.26000213623047,-16497.900390625,-13930.30029296875,-154.3000030517578,-2227.7000427246094,-5013.599853515625,-387.7000045776367,255.0,128.0,False,-0.029955663800390518,-1.983670541733572,-1.6230104241072327,True,18,14,4,36.0,False,,enpitsu,76561198039309853,25,303.75,-1204.02001953125,17.059999465942383,-13266.199951171875,16723.299560546875,1.2999999523162842,-3.799999952316284,5.099999904632568,-843.3000183105469,255.0,0.0,,0.01678573888844112,2.1939842853367555,-4.047475495602745e-06,True,111.0,False,8,False,4,,games5425898691,bf81d8692db,18.0,1003.9600219726562,3908.570068359375,17.010000228881836,-3602.5,12548.299560546875,2.3000000417232513,-0.7000000029802322,2.7000001072883606,963.8999938964844,255.0,247.0,,0.009563910417162645,1.8440244226724005,0.0001749812175628755,True,186.0,False,False,8,8,
79,5594,160.0,False,False,1,8074.351306616252,258.17999267578125,-2909.1201171875,157.35000610351562,17661.8994140625,-7838.800048828125,6579.4000244140625,-5318.499755859375,1179.5999908447266,2514.2999267578125,1.0,0.8015264528152414,-0.4649566682463143,-1.358333766876811,76561198039309853,enpitsu,25.0,106.1500015258789,-2753.659912109375,49.11000061035156,4664.5001220703125,-15301.8994140625,3415.10009765625,481.50001525878906,193.70000839233398,2359.199981689453,255.0,255.0,,-0.02974903750031291,-2.037398567098891,0.0010072560502930896,True,152.0,False,10,False,5,,bf81d8692db,games5425898691,18.0,771.7899780273438,-5940.990234375,127.70999908447266,-5833.499755859375,-449.50000762939453,96.19999885559082,742.6999664306641,-1308.6000061035156,-1988.6000061035156,255.0,0.0,,0.12089600877856596,-0.07023130392887977,0.9562050400688361,True,10,8,False,168.0,False,,Noslen,76561198050924541,10,1653.77001953125,-4905.080078125,16.270000457763672,8618.099975585938,5661.500244140625,64.60000038146973,-20.899999141693115,-18.799999952316284,140.79999923706055,255.0,177.0,,-0.003692762941465512,2.5538495649961757,0.016871572290900843,True,50.0,False,18,False,18,,Mcoatz,2535458975830397,11.0,3158.429931640625,1671.050048828125,17.010000228881836,3867.3001098632812,18503.599853515625,0.9000000357627869,-0.0,0.3999999910593033,359.7999954223633,255.0,140.0,False,-0.009592164358446748,1.7623851993105384,-4.027265278982264e-05,False,0.0,False,4,14,18,
80,5674,163.0,False,False,1,8774.167928476916,3129.43994140625,-3345.14990234375,94.93000030517578,-2528.8999938964844,8776.500244140625,2529.2999267578125,-5637.2998046875,-1239.5999908447266,-1638.2000732421875,1.0,-0.15386227207799455,-0.6305185813292873,-2.291736767831026,76561198039309853,enpitsu,25.0,2994.64990234375,-3490.360107421875,46.13999938964844,6996.5997314453125,13432.80029296875,3453.3999633789062,-367.00000762939453,191.5999984741211,-1383.0999755859375,255.0,255.0,,-0.025315277769494365,2.118860561793609,-0.0017984336436624158,True,142.8210665538747,True,12,False,7,,bf81d8692db,games5425898691,18.0,996.3099975585938,-3329.800048828125,17.010000228881836,10500.2001953125,9409.69970703125,2.0999999344348907,0.29999999329447746,0.19999999552965164,0.0,255.0,128.0,,-0.009588557431856317,2.4108879871912245,-4.6127724872369276e-05,True,10,8,False,229.0,False,,Noslen,76561198050924541,10,3479.699951171875,-2817.72998046875,81.5999984741211,-6480.5999755859375,5161.300048828125,4083.900146484375,-755.8999633789062,-1353.9999389648438,2473.8999938964844,255.0,190.0,,-0.11218089905668122,0.3362181698121419,0.010948239305466694,True,255.0,False,20,False,18,,Mcoatz,2535458975830397,11.0,2304.830078125,3308.889892578125,17.010000228881836,7569.1998291015625,-9964.7998046875,2.0999999344348907,-2.0000000298023224,2.5999999046325684,945.8000183105469,255.0,128.0,False,-0.009559905595235261,-2.2873815614803106,-0.00018405593728289862,True,255.0,False,4,14,18,
81,5682,163.0,False,False,0,3278.787343782404,-3253.39990234375,2861.159912109375,183.52000427246094,-6767.8997802734375,1486.1000061035156,1514.7000122070312,984.8000335693359,1551.3999938964844,5711.5997314453125,0.0,0.03596702015687981,1.2391952086667257,-0.7977059837846796,76561198050924541,Noslen,10.0,-3231.85009765625,2729.77001953125,154.57000732421875,11482.5,-3157.39990234375,336.30001068115234,-2148.9999389648438,4878.999938964844,1351.3999938964844,255.0,190.0,,1.2696742460708803,-0.7249618797416559,-1.1173304756784161,True,255.0,False,20,False,19,,2535458975830397,Mcoatz,11.0,-2527.919921875,-3063.06005859375,17.010000228881836,-9108.699951171875,9527.100219726562,2.0000000298023224,0.09999999776482582,0.09999999776482582,-86.89999580383301,255.0,117.0,False,0.009584566721034126,2.337226044140019,-8.45476074600134e-05,True,18,14,4,255.0,False,,enpitsu,76561198039309853,26,-3216.889892578125,3075.489990234375,103.87999725341797,-9477.000122070312,-17379.200439453125,25.199999809265137,4551.099853515625,-3079.2001342773438,-235.0,255.0,255.0,,1.3336748215369205,-2.345397399761094,-0.2284044082009823,True,141.0,False,12,False,7,,games5425898691,bf81d8692db,18.0,-1282.949951171875,2979.260009765625,17.010000228881836,-6416.500244140625,-12481.400146484375,2.0999999344348907,1.4000000059604645,3.3000001311302185,413.6000061035156,255.0,71.0,,0.009587543218024441,-1.9903880215199228,-0.0002161598847045658,True,229.0,False,False,8,10,
82,5683,163.0,False,False,1,8326.29989425355,3295.429931640625,-2833.080078125,198.9499969482422,10520.0,21408.1005859375,4975.899963378906,5716.400146484375,-1792.2000122070312,331.1000061035156,1.0,-0.1336061843144861,-1.439248614212589,-0.7198316701552525,76561198039309853,enpitsu,26.0,3216.889892578125,-3075.489990234375,103.87999725341797,9477.000122070312,17379.200439453125,25.199999809265137,-4551.099853515625,3079.2001342773438,-235.0,255.0,255.0,,-1.3336748215369205,2.345397399761094,-0.2284044082009823,True,141.0,False,12,False,7,,bf81d8692db,games5425898691,18.0,1282.949951171875,-2979.260009765625,17.010000228881836,6416.500244140625,12481.400146484375,2.0999999344348907,-1.4000000059604645,-3.3000001311302185,413.6000061035156,255.0,71.0,,-0.009587543218024441,1.9903880215199228,-0.0002161598847045658,True,10,8,False,229.0,False,,Noslen,76561198050924541,10,3157.1298828125,-2701.409912109375,154.3699951171875,-11114.300537109375,4616.300048828125,-144.7000026702881,1729.9000549316406,-4861.000061035156,1904.6000671386719,255.0,190.0,,-1.236527168297924,2.012789454709278,-2.629177885844133,True,255.0,False,20,False,19,,Mcoatz,2535458975830397,11.0,2587.43994140625,2997.830078125,17.010000228881836,8703.499755859375,-10040.2001953125,2.3000000417232513,-1.5000000596046448,1.5000000596046448,-1362.5,255.0,35.0,False,-0.009580138370617958,-2.2847961522759532,-0.00022948945708872512,True,255.0,False,4,14,18,
83,5730,165.0,False,False,1,5568.336346053966,3373.840087890625,153.35000610351562,131.22000122070312,-18653.399658203125,19720.2001953125,5659.000244140625,340.6999969482422,5282.2998046875,-2825.0,1.0,0.40790013190916935,1.7710942611035618,2.2074523642699866,76561198039309853,enpitsu,25.0,3588.550048828125,-16.059999465942383,66.51000213623047,-16203.699951171875,16101.8994140625,2676.7001342773438,-652.3999786376953,-2718.900146484375,3034.2001342773438,255.0,255.0,,-0.09083870831917136,0.7291761692775498,-0.009044759175918625,True,247.0,False,14,False,9,,bf81d8692db,games5425898691,18.0,2757.89990234375,-110.63999938964844,17.010000228881836,1428.0999755859375,22391.69921875,2.3000000417232513,-0.0,-0.3999999910593033,1939.1999816894531,255.0,255.0,,-0.009590007535204581,1.561365295786089,6.048212480543936e-05,True,10,8,False,165.0,False,,Noslen,76561198050924541,10,1397.489990234375,-1363.260009765625,100.5199966430664,-4786.400146484375,18466.400146484375,2372.2999572753906,-4614.599914550781,2885.7998657226562,-791.9999694824219,255.0,42.0,,-0.6794979541687869,1.2339953638853949,0.608345313305591,True,220.0,False,22,False,21,,Mcoatz,2535458975830397,11.0,3325.919921875,716.5800170898438,114.94999694824219,-2581.4999389648438,-19000.10009765625,2695.5999755859375,1183.499984741211,-205.40000915527344,-7.599999904632568,254.0,171.0,False,-0.07283033257657516,-1.398686437606681,-0.0002167590904363564,True,153.0,False,4,14,20,
84,5733,165.0,False,False,0,5892.632457112806,-3155.47998046875,-302.2300109863281,202.6199951171875,27882.2998046875,9585.599975585938,11799.89990234375,2875.7000732421875,-582.5,-5233.499755859375,0.0,-0.12803420529637022,-2.4215905422087127,2.569896222697276,2535458975830397,Mcoatz,11.0,-3312.2099609375,-583.3200073242188,131.07000732421875,483.80001068115234,22895.80078125,2132.4000549316406,-5360.4998779296875,-480.8000183105469,600.6999969482422,255.0,173.0,False,0.22401646294137292,1.4123760913836285,-0.016107575312752056,True,153.0,False,20,4,15,,76561198050924541,Noslen,10.0,-1365.530029296875,1240.0400390625,108.69000244140625,4800.199890136719,-18493.499755859375,107.5,4584.2999267578125,-2940.5999755859375,-765.8999633789062,255.0,51.0,,0.9107993499480865,-0.8534216544531663,1.225305174795314,True,22,21,False,220.0,False,,enpitsu,76561198039309853,25,-3457.3798828125,-115.91000366210938,84.83999633789062,15309.69970703125,-15611.600341796875,1755.3999328613281,-879.1000366210938,5368.3001708984375,811.1000061035156,255.0,255.0,,0.4970967017759192,-0.6950503190605406,-0.4136452314802716,True,247.0,False,14,False,9,,games5425898691,bf81d8692db,18.0,-2746.5400390625,-129.19000244140625,17.010000228881836,3171.4999389648438,-21769.19921875,2.3000000417232513,0.09999999776482582,0.19999999552965164,1983.800048828125,255.0,255.0,,0.009571966819479003,-1.348313365043187,9.805273054240909e-06,True,165.0,False,False,8,10,
85,5891,171.0,False,False,1,9101.671136023713,-142.07000732421875,-3902.280029296875,169.63999938964844,9974.89990234375,13015.50048828125,5154.1998291015625,5298.499755859375,2304.2999267578125,-1617.1000671386719,1.0,0.4559496205521082,-0.25950594897815005,2.1275728513861596,76561198039309853,enpitsu,25.0,-185.00999450683594,-4093.830078125,44.11000061035156,5552.39990234375,13445.50048828125,2740.2999877929688,-395.8000183105469,124.89999771118164,-345.40000915527344,255.0,0.0,False,-0.025391907779012016,1.9242852576586194,-0.0012491232288430827,True,210.0,False,16,False,10,,bf81d8692db,games5425898691,18.0,-676.2999877929688,-4382.56982421875,17.010000228881836,20905.10009765625,-7650.2001953125,2.3000000417232513,-0.9000000357627869,0.29999999329447746,1866.9999694824219,255.0,255.0,,-0.009579630093061665,-2.8553520016328124,9.662001345215608e-05,True,10,8,False,190.0,False,,Noslen,76561198050924541,10,-1012.3699951171875,171.0500030517578,17.010000228881836,12716.500244140625,5635.10009765625,2.3000000417232513,-1.1999999731779099,-0.3999999910593033,2020.5000305175781,255.0,246.0,False,-0.009569883368750825,2.6700998741714224,9.614385805821926e-05,True,221.0,False,22,False,22,,Mcoatz,2535458975830397,11.0,1731.0999755859375,-612.6300048828125,17.010000228881836,13558.399658203125,4201.499938964844,0.09999999776482582,1.0999999940395355,0.5000000074505806,-1748.0000305175781,255.0,0.0,False,-0.009562800673679425,2.8572495292213245,-0.00029339882405095117,True,151.23898476426322,True,4,16,20,
86,5939,173.0,False,False,1,6890.379838811997,1531.0799560546875,-1721.050048828125,96.95999908447266,8142.2998046875,9274.500122070312,3500.5999755859375,-2716.199951171875,5159.7998046875,-1413.3999633789062,1.0,0.14958043643064686,-0.33925776718316264,-1.8722540603625502,bf81d8692db,games5425898691,18.0,1571.8199462890625,-1921.5,19.450000762939453,7285.2001953125,21617.80029296875,2931.9000244140625,0.7000000029802322,2.0000000298023224,442.40001678466797,255.0,187.0,,-0.009598689414242792,1.893862225414385,8.23691791089499e-05,True,109.0,False,11,False,8,,76561198039309853,enpitsu,26.0,1007.2899780273438,-2308.800048828125,17.020000457763672,-6764.1998291015625,6812.8997802734375,3.0000001192092896,-1.4000000059604645,0.29999999329447746,-2582.0001220703125,255.0,0.0,False,-0.016671565101376618,0.8459896522220515,-0.000198403329185527,True,16,12,False,158.89291159568293,True,,Noslen,76561198050924541,10,120.80000305175781,2157.570068359375,17.010000228881836,4270.4998779296875,12470.0,2.0999999344348907,0.19999999552965164,0.7000000029802322,234.50000762939453,133.0,128.0,False,-0.009598362097316317,1.873769912597494,-0.0001686595148835341,True,221.0,False,22,False,22,,Mcoatz,2535458975830397,11.0,3065.260009765625,-339.739990234375,17.010000228881836,-7584.69970703125,3935.4998779296875,0.0,-3.400000035762787,1.2999999523162842,-2165.8999633789062,255.0,0.0,False,-0.009510653451660207,0.46707873213184253,-0.00037143008101307923,True,135.0836042588757,True,4,16,20,
87,6002,175.0,False,False,0,9040.218327011833,-2436.25,-3768.0400390625,194.0800018310547,-22322.60009765625,7323.2000732421875,-1383.3999633789062,1622.2000122070312,-1085.2999877929688,-5673.599853515625,0.0,0.008700768915690183,0.02818645476902306,-1.5720427614169485,76561198050924541,Noslen,10.0,-2239.340087890625,-3885.340087890625,136.5800018310547,-20832.19970703125,1738.3000183105469,3452.9000854492188,-1476.6999816894531,-1534.4999694824219,84.39999580383301,255.0,16.0,False,-0.06764028566136851,-2.788595550608599,0.012655092329307465,True,229.0,False,24,False,23,,2535458975830397,Mcoatz,11.0,-2501.050048828125,-3169.469970703125,17.010000228881836,-3497.7999877929688,-12284.000244140625,1.899999976158142,-0.7000000029802322,0.09999999776482582,0.0,128.0,128.0,False,0.009705347936231254,-1.8482309927285328,-6.903389892895989e-06,False,20,16,4,41.0,False,,enpitsu,76561198039309853,26,59.349998474121094,-376.3500061035156,17.040000915527344,2219.600067138672,-13923.00048828125,3.799999952316284,0.0,0.7999999821186066,-15.199999809265137,255.0,0.0,False,0.016761677143376605,-1.4146532470585047,7.152359420440707e-05,True,138.0,False,16,False,12,,games5425898691,bf81d8692db,18.0,-4037.93994140625,-1893.3699951171875,116.58000183105469,-8252.19970703125,-10391.199951171875,10971.099853515625,1005.4000091552734,5348.699951171875,793.3999633789062,255.0,255.0,,-0.7348135185748729,-2.2206888665890245,-0.7134394689780553,True,109.0,False,False,10,12,
88,6026,176.0,False,False,1,3593.5053371270733,3945.429931640625,3238.8798828125,304.4100036621094,-16892.80029296875,6229.4000244140625,-7125.5999755859375,-3990.8999633789062,3111.7001342773438,3223.2000732421875,1.0,-0.623072648091255,0.4165493902588065,2.6017455026754996,bf81d8692db,games5425898691,18.0,4079.0,3132.7900390625,487.8800048828125,-2.3999999463558197,16262.80029296875,-6399.69970703125,-1935.8999633789062,-0.09999999776482582,0.0,255.0,255.0,,-0.4208018249306902,1.5812944997443357,-1.5750668350116412,True,82.0,False,12,False,10,,76561198039309853,enpitsu,25.0,441.8500061035156,1354.4200439453125,17.040000915527344,13184.89990234375,1480.0,4.399999976158142,-0.29999999329447746,-0.0,-2291.6000366210938,255.0,128.0,False,-0.016744206226724602,3.094710901758799,3.101658133053256e-05,True,16,12,False,168.0,False,,Noslen,76561198050924541,10,3934.93994140625,4001.3798828125,153.6199951171875,8515.0,-2470.0,1040.0,2480.5999755859375,-1145.199966430664,4773.299865722656,255.0,128.0,False,0.6455240644164153,1.9646215362940755,-0.751258285266825,True,229.0,False,24,False,24,,Mcoatz,2535458975830397,11.0,2996.570068359375,4216.669921875,17.010000228881836,2080.2000427246094,12938.00048828125,2.3999999463558197,-0.0,-0.0,2273.3999633789062,254.0,255.0,False,-0.009555375200515918,1.6645883543100635,9.831556360924997e-06,True,255.0,False,4,16,20,
89,6063,177.0,False,True,1,1789.1316333111047,2260.659912109375,3982.97998046875,284.239990234375,-16384.89990234375,9414.199829101562,251.29999160766602,-714.3000030517578,-2850.7998657226562,2797.2000122070312,1.0,0.350513346377457,-0.7271550038714768,-2.7286101670910705,bf81d8692db,games5425898691,18.0,2376.610107421875,3897.85009765625,159.25,-14071.199951171875,7180.9002685546875,2628.2998657226562,-4298.599853515625,2807.7999877929688,1971.6999816894531,255.0,0.0,,0.6747998689449307,0.35449845950738895,0.8106993725235069,True,43.0,False,14,False,11,,76561198039309853,enpitsu,26.0,1241.1700439453125,2188.60009765625,17.040000915527344,-10264.89990234375,10617.099609375,-0.19999999552965164,4.799999892711639,-4.799999892711639,1453.3999633789062,255.0,128.0,False,-0.01676038999430946,0.7275716939351895,-0.00017561819612654016,True,16,12,False,133.0,False,,Noslen,76561198050924541,10,3359.530029296875,4261.0498046875,16.420000076293945,-10303.699951171875,3917.3001098632812,74.6999979019165,82.70000457763672,-93.10000419616699,-1141.8000030517578,255.0,128.0,False,-0.004028975961981734,0.417266827649877,0.013534167895949592,True,229.0,False,24,False,24,,Mcoatz,2535458975830397,11.0,2015.8900146484375,4295.47998046875,149.39999389648438,-10515.30029296875,-11255.30029296875,3702.0001220703125,-1865.3999328613281,1471.300048828125,4384.100036621094,255.0,255.0,False,0.42354818411534567,-1.889700449289818,-0.2000133833026683,True,198.0,False,4,16,22,
90,6067,177.0,False,False,0,9256.884830818577,-2060.7099609375,-4043.320068359375,319.67999267578125,-1474.4999694824219,11444.69970703125,7018.800048828125,2200.5999755859375,4735.4998779296875,1012.2000122070312,0.0,-0.14736515564259886,0.9976402281389347,-2.1283693544776825,2535458975830397,Mcoatz,11.0,-1974.0400390625,-4202.830078125,183.3300018310547,4044.89990234375,9490.999755859375,3215.2999877929688,2501.199951171875,-4489.2999267578125,-1959.4999694824219,255.0,255.0,,-0.41505243799390346,2.1403322857992495,-0.9428417533026235,True,194.2963872058417,True,22,4,17,,76561198050924541,Noslen,10.0,-3178.3798828125,-4344.35986328125,17.0,10492.80029296875,-5261.400146484375,5.699999928474426,-11.100000143051147,13.700000047683716,-51.19999885559082,255.0,,,0.009174788804803446,-0.4726868131438877,0.0007923576671171195,True,24,24,False,229.0,False,,enpitsu,76561198039309853,26,-1047.219970703125,-2354.679931640625,17.040000915527344,12248.00048828125,-9485.30029296875,3.700000047683716,1.0000000149011612,-0.7999999821186066,121.09999656677246,255.0,0.0,,0.01678355621454929,-0.6451814167718165,-0.00014376065402486456,True,124.0,False,16,False,12,,games5425898691,bf81d8692db,18.0,-2171.030029296875,-4001.739990234375,170.92999267578125,13707.80029296875,-6931.6998291015625,-135.50000190734863,4026.4999389648438,-3019.7000122070312,2217.5,255.0,96.0,,-0.7019575807548665,-0.8833833897924332,2.188568694658283,True,43.0,False,False,11,14,
91,6139,180.0,True,True,0,6471.848574581426,-2365.14990234375,-1162.8900146484375,205.11000061035156,11008.399658203125,23903.40087890625,8537.5,1659.7999572753906,-2577.3001098632812,-1730.7000732421875,0.0,0.7641897942514304,0.8306216364965355,-2.4580648334203086,76561198050924541,Noslen,10.0,-2475.43994140625,-1343.8599853515625,99.08999633789062,3118.800048828125,20774.09912109375,2463.8999938964844,-517.9000091552734,1416.9999694824219,-2080.2999877929688,255.0,38.0,False,-0.022227657465205504,1.5117134079927288,0.014465534572498771,True,110.0,False,26,False,25,,2535458975830397,Mcoatz,11.0,443.1600036621094,-2741.010009765625,104.5199966430664,-1843.0000305175781,17744.89990234375,-167.70000457763672,-5467.80029296875,-593.3000183105469,1.7000000178813934,255.0,128.0,,0.8796136153158435,-1.4630690568551772,3.1410681621154577,True,24,19,4,138.0,False,,enpitsu,76561198039309853,25,-24.649999618530273,-39.09000015258789,17.040000915527344,1611.7999267578125,22896.8994140625,3.4999999403953552,0.0,-0.7000000029802322,446.19998931884766,255.0,128.0,False,0.016777368679748952,1.5354234835471328,-0.00014421212127352386,True,30.0,False,16,False,12,,games5425898691,bf81d8692db,18.0,-196.1699981689453,-2363.889892578125,84.41000366210938,1297.4000549316406,20109.300537109375,-139.0999984741211,-5484.2999267578125,414.59999084472656,-3.799999952316284,255.0,128.0,,-1.5581296628859578,1.5539861273996514,-0.0586577103277644,True,44.0,False,False,14,16,
