,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
10,528,13,False,False,1,5260.9392317932125,3228.610107421875,424.45001220703125,516.8300170898438,-11475.30029296875,8162.5,8710.900268554688,-2599.2001342773438,-179.3000030517578,4186.9000244140625,1.0,0.18567176652083706,2.6049818423904014,-0.643239521994782,7be89fcea73d410fa585125d32024b7e,ahaminden7,10.0,3288.8798828125,384.1499938964844,345.5,-7489.2999267578125,8898.400268554688,5539.7998046875,677.6999664306641,434.50000762939453,1029.800033569336,255.0,128.0,False,0.6414797981165892,-0.8667817086762752,-0.783446011724802,True,4,False,161.02805153016126,True,4,,76561198082714716,Gabeszunk,11.0,354.260009765625,1022.239990234375,17.049999237060547,-5864.2999267578125,-18421.199951171875,3.100000023841858,-0.0,-0.5000000074505806,-2001.0000610351562,255.0,0.0,False,-0.01676678668543857,-1.193995784555849,-5.11789677175306e-05,True,10,71.0,False,8,4,,enpitsu,76561198039309853,29.0,1577.469970703125,2662.22998046875,17.049999237060547,3373.699951171875,-3895.5999755859375,2.5999999046325684,-1.8000000715255737,-2.7000001072883606,72.10000038146973,255.0,0.0,False,-0.01726703975911154,-2.297316861562503,-9.66444552695066e-05,True,4,False,104.0,False,4,,games5425898691,bf81d8692db,19.0,3334.52001953125,1059.760009765625,17.010000228881836,-7428.2000732421875,-10924.000244140625,2.3000000417232513,-1.0999999940395355,-2.199999988079071,-1779.6000671386719,255.0,0.0,,-0.009543380013295799,-0.9699573114512196,-0.00041659058685336733,True,47.0,False,8,False,8,
11,608,16,False,True,1,2452.617690813911,60.79999923706055,2833.969970703125,258.4200134277344,-1569.4999694824219,29648.798828125,-6582.0001220703125,-1639.7999572753906,-761.5000152587891,5720.999755859375,1.0,-0.6762602960784946,0.7536938768940217,-0.9261727575455555,76561198082714716,Gabeszunk,11.0,110.8499984741211,2613.530029296875,263.6000061035156,12247.2998046875,13576.99951171875,-13.799999952316284,-3034.5001220703125,4037.0001220703125,-2178.000030517578,128.0,209.0,False,0.0008536508025154933,-2.884276171432901,-0.647945499278191,True,12,9,13.0,False,4,,7be89fcea73d410fa585125d32024b7e,ahaminden7,10.0,1150.3900146484375,1312.3399658203125,17.010000228881836,-6845.9002685546875,-9171.799926757812,2.0999999344348907,-0.29999999329447746,-0.7999999821186066,11.399999856948853,255.0,128.0,False,-0.009537334129647976,-0.9314774398009559,-7.897551604585261e-05,True,4,159.0,False,False,4,,enpitsu,76561198039309853,29.0,239.9199981689453,3080.139892578125,112.41999816894531,-16130.0,3998.5000610351562,3926.199951171875,-6.499999761581421,1.0000000149011612,497.09999084472656,128.0,255.0,False,-0.016806486271668777,0.19065237364901533,-0.0001057793822035758,True,6,False,77.0,False,5,,games5425898691,bf81d8692db,19.0,1588.2099609375,4320.68017578125,17.010000228881836,-6598.2000732421875,16956.300048828125,2.3000000417232513,-0.0,0.7999999821186066,1515.8000183105469,255.0,255.0,,-0.009610249150551073,1.173603054621698,0.000159672786896844,True,108.0,False,10,False,10,
12,610,16,False,False,0,8171.678297136584,-36.77000045776367,-2986.3798828125,243.77999877929688,11586.99951171875,1212.5,9367.999877929688,5135.5999755859375,-1938.3999633789062,2422.2000122070312,0.0,0.7319395508915146,-0.11176395871647246,-0.5513039332944647,76561198039309853,enpitsu,29.0,-156.77000427246094,-3086.6298828125,131.10000610351562,17674.300537109375,4087.3001098632812,3598.0999755859375,-4174.4000244140625,693.0000305175781,1023.6000061035156,128.0,255.0,False,0.01717193515899249,-0.15253006921250994,-0.05299591893270354,True,6,5,77.0,False,False,,bf81d8692db,games5425898691,19.0,-1588.2099609375,-4320.68017578125,17.010000228881836,6598.2000732421875,-16956.300048828125,2.3000000417232513,0.0,-0.7999999821186066,1515.8000183105469,255.0,255.0,,0.009610249150551073,-1.173603054621698,0.000159672786896844,True,10,108.0,False,10,False,,ahaminden7,7be89fcea73d410fa585125d32024b7e,10.0,-1080.72998046875,-1218.75,17.010000228881836,7067.7001953125,9509.000244140625,2.0999999344348907,0.19999999552965164,0.7999999821186066,1.899999976158142,255.0,128.0,False,0.009532505196077722,0.9319726290120478,-6.697440185006075e-05,True,4,4,159.0,False,False,,Gabeszunk,76561198082714716,11.0,-192.52999877929688,-2704.010009765625,262.7699890136719,-12247.2998046875,-13576.99951171875,-150.10000228881836,2905.7998657226562,-4012.6998901367188,-2388.0999755859375,128.0,128.0,False,0.2363130666118856,2.629242480690679,-1.0243399869623095,True,13.0,False,12,4,9,
13,688,18,False,False,0,8701.851474245923,3063.840087890625,-2608.669921875,294.44000244140625,-3955.4000854492188,17189.49951171875,6110.8001708984375,5725.999755859375,1248.499984741211,1286.0000610351562,0.0,-0.12743674068112062,-1.5706652400307926,-2.140991248484601,bf81d8692db,games5425898691,19.0,3148.5400390625,-2668.330078125,131.97999572753906,4756.600036621094,21072.900390625,-121.89999580383301,-758.1999969482422,-4377.5,-3242.2000122070312,255.0,255.0,,-0.7183380992452724,1.4627466265354037,-0.8351423891358815,True,12,11,33.26104950648483,True,False,,76561198039309853,enpitsu,29.0,3074.320068359375,-4038.93994140625,17.049999237060547,-37.00000047683716,5872.5,3.1999999284744263,0.0,0.3999999910593033,2341.6000366210938,255.0,128.0,False,0.016632310152956156,1.5693855820749638,-3.467993997268139e-05,True,6,255.0,False,6,False,,ahaminden7,7be89fcea73d410fa585125d32024b7e,10.0,3530.699951171875,81.4800033569336,16.40999984741211,20211.199951171875,274.6999931335449,113.00000190734863,-17.899999618530273,-42.69999980926514,1910.0999450683594,255.0,255.0,True,0.012110975500453983,0.06744911320548072,0.0008566282450799245,True,6,4,255.0,False,4,190.0,Gabeszunk,76561198082714716,11.0,-3410.60009765625,-3593.780029296875,17.059999465942383,-436.50001525878906,17270.0,1.7000000178813934,0.0,0.0,-2012.5,255.0,0.0,False,0.01677349571199319,1.5271780715612544,-7.261988817503753e-06,True,220.0,False,13,4,10,
14,747,21,False,False,1,6778.7658633031915,-2195.77001953125,-892.6300048828125,140.1999969482422,19736.600341796875,4397.200012207031,5986.500244140625,4073.9999389648438,-2151.0000610351562,-3843.800048828125,1.0,0.22564548857214475,1.7040186414335026,-2.239643162540221,7be89fcea73d410fa585125d32024b7e,ahaminden7,10.0,-2337.300048828125,-988.280029296875,14.90999984741211,13416.600341796875,3616.6000366210938,-619.3999862670898,-1179.000015258789,124.89999771118164,-763.8999938964844,252.0,0.0,False,-0.03696987114782672,2.7727506389000536,-0.03085148373939706,True,6,4,213.0,False,4,,76561198082714716,Gabeszunk,11.0,3330.260009765625,-1174.7099609375,17.049999237060547,-3236.199951171875,-22748.1005859375,2.7000001072883606,-0.0,0.3999999910593033,0.0,255.0,128.0,False,-0.01678404025541474,-1.429478996485998,4.3505166650828456e-05,True,14,255.0,False,12,4,,enpitsu,76561198039309853,29.0,-1484.1600341796875,1488.9100341796875,17.049999237060547,16058.1005859375,2131.3999938964844,3.1999999284744263,-0.0,-0.0,2206.300048828125,255.0,255.0,False,-0.016781478935127457,2.9225660115541587,-4.897640184532517e-05,True,6,False,179.0,False,6,,games5425898691,bf81d8692db,19.0,-2958.719970703125,-1612.0999755859375,17.010000228881836,18471.800537109375,-6417.39990234375,2.3000000417232513,-0.19999999552965164,0.09999999776482582,1974.4999694824219,255.0,255.0,,-0.009578010798788691,-2.8794665361361287,4.883764264400027e-05,True,23.0,False,12,False,12,
15,847,24,False,False,1,5653.049702421461,3930.780029296875,370.6099853515625,117.91000366210938,17931.300048828125,4402.9998779296875,437.20001220703125,371.89998626708984,1387.4000549316406,-1188.3999633789062,1.0,-0.5716908547312969,1.7841959296729781,2.1120191584668686,7be89fcea73d410fa585125d32024b7e,ahaminden7,10.0,3777.110107421875,296.510009765625,17.010000228881836,15158.900146484375,5131.7999267578125,2.0999999344348907,-0.5999999865889549,-0.29999999329447746,-1358.699951171875,255.0,62.0,,-0.009601005946172353,2.8267609431704916,-0.0002294587268734602,True,6,4,194.0,False,4,,76561198082714716,Gabeszunk,11.0,4080.010009765625,41.43000030517578,428.55999755859375,-225.6999969482422,-2463.3999633789062,12551.400146484375,998.7999725341797,194.59999084472656,18.99999976158142,255.0,128.0,,1.3408690604388058,-1.5956368834419976,1.5479141681301645,True,14,218.0,False,12,4,,enpitsu,76561198039309853,29.0,2014.949951171875,4310.240234375,17.049999237060547,11574.49951171875,3411.7999267578125,3.100000023841858,1.2999999523162842,0.3999999910593033,-1574.2999267578125,255.0,0.0,True,-0.016713227746767693,2.8297062417625316,-0.0005343565462596604,True,6,False,240.0,False,6,,games5425898691,bf81d8692db,19.0,-1685.1600341796875,4496.06982421875,17.010000228881836,8581.199951171875,15981.800537109375,2.3000000417232513,-0.19999999552965164,0.19999999552965164,-1962.7000427246094,128.0,0.0,,-0.00963108000169092,2.137967217089527,-1.652600041194018e-06,True,54.0,False,14,False,14,
16,861,25,False,False,1,5514.5077927211705,3961.5,556.0599975585938,625.0800170898438,-3147.9998779296875,5107.200012207031,10881.300048828125,-692.7999877929688,449.70001220703125,1017.7999877929688,1.0,0.039529180523296126,1.1614397156390273,-0.8335005646849285,7be89fcea73d410fa585125d32024b7e,ahaminden7,10.0,4079.260009765625,516.25,484.75,-68.00000190734863,5011.000061035156,11297.7001953125,-907.5,78.29999923706055,7.900000214576721,255.0,128.0,,1.1207744440508947,1.5834681629954286,-1.5613958567954587,True,6,4,194.0,False,4,,76561198082714716,Gabeszunk,11.0,4078.93994140625,-128.11000061035156,1091.7900390625,-3.0000001192092896,-6019.69970703125,9096.199951171875,2339.1000366210938,-0.3999999910593033,0.5000000074505806,255.0,0.0,True,0.953971997620635,-1.5996879535693473,1.5471411608799701,True,14,218.0,False,12,4,,enpitsu,76561198039309853,29.0,2608.8701171875,4362.2001953125,17.049999237060547,8843.599853515625,-1645.5999755859375,2.5999999046325684,0.3999999910593033,-0.0,-2719.7000122070312,128.0,128.0,False,-0.016811218672982704,-2.058761062641662,5.7226081211654545e-05,True,6,False,240.0,False,6,,games5425898691,bf81d8692db,19.0,-988.5599975585938,4946.3701171875,17.010000228881836,15896.400146484375,2166.3999938964844,2.0000000298023224,-0.3999999910593033,-0.0,-348.69998931884766,255.0,128.0,,-0.00958853915888263,3.0433816773301823,0.00019576247858518398,True,54.0,False,14,False,14,
17,911,27,False,False,1,4438.498575763794,3399.4599609375,1474.9000244140625,1494.239990234375,-6815.4998779296875,18477.2998046875,2133.6000061035156,799.4999694824219,3471.199951171875,-4221.000061035156,1.0,0.5218341040304312,-0.5917706429800148,0.33756690223409325,7be89fcea73d410fa585125d32024b7e,ahaminden7,10.0,3461.06005859375,1287.239990234375,1389.4300537109375,-11586.300048828125,9654.69970703125,4612.200012207031,-4500.0,-2197.5999450683594,2273.699951171875,255.0,40.0,True,0.7715916153030346,0.6544336251470708,0.02004772184826676,True,8,5,137.622185017473,True,4,,76561198082714716,Gabeszunk,11.0,3684.5,-225.17999267578125,15.760000228881836,-13866.199951171875,9399.199829101562,268.50000381469727,-78.69999885559082,-400.6999969482422,3.3000001311302185,255.0,128.0,False,0.006657696076703217,0.5943786014888708,0.010372478124595663,True,14,190.0,False,12,4,,enpitsu,76561198039309853,29.0,2695.0,4086.429931640625,17.049999237060547,-513.4000015258789,-2088.6000061035156,2.5999999046325684,0.5999999865889549,-0.0,0.0,255.0,0.0,False,-0.016808645687213603,-1.3296510886626838,7.74415316199942e-06,True,6,False,240.0,False,6,,games5425898691,bf81d8692db,18.0,-430.82000732421875,5061.16015625,17.010000228881836,1988.0999755859375,542.2000122070312,2.0999999344348907,-0.0,0.3999999910593033,0.0,255.0,128.0,,-0.009425508821382067,2.8752760140788705,-2.7435413973535943e-05,True,54.0,False,14,False,14,
18,986,29,False,True,1,1140.70665387664,1689.7099609375,4320.7099609375,183.55999755859375,-25167.2998046875,18870.6005859375,6171.9000244140625,4864.100036621094,-1155.6999969482422,3317.2000122070312,1.0,0.9260075419280966,0.3529550017828499,-2.0265902157357925,76561198082714716,Gabeszunk,11.0,1803.4599609375,4203.77001953125,155.49000549316406,-13367.099609375,14199.200439453125,565.0,5360.9002685546875,-1217.5,-167.29999542236328,255.0,255.0,True,-0.06182503404490562,0.7298085112347176,-1.3753776866537357,True,16,13,112.0,False,4,2.0,7be89fcea73d410fa585125d32024b7e,ahaminden7,10.0,-261.1099853515625,4103.64990234375,16.110000610351562,-19845.0,6213.699951171875,191.5999984741211,-74.80000019073486,1.0999999940395355,1919.1000366210938,255.0,255.0,False,-0.008291341062968182,0.23631408293914122,-0.0034235631358724527,True,8,22.23891620994898,True,6,4,,enpitsu,76561198039309853,29.0,635.6900024414062,3935.169921875,17.049999237060547,-3645.7000732421875,8070.2001953125,2.5,-0.0,0.5999999865889549,-1608.3000183105469,255.0,128.0,False,-0.016705105514225622,1.4420395528695091,0.000235955852226105,True,6,False,240.0,False,6,,games5425898691,bf81d8692db,18.0,1564.6300048828125,4562.14990234375,63.45000076293945,2835.10009765625,-13851.700439453125,2845.2999877929688,4532.799987792969,-481.5999984741211,-1830.7000732421875,255.0,73.0,,-0.10579723712791814,-1.8066175999042764,0.018268211091959013,True,54.0,False,16,False,15,
19,987,29,False,False,0,9582.34078791736,-1545.1099853515625,-4420.330078125,224.38999938964844,25261.59912109375,480.8000183105469,17935.6005859375,4375.400085449219,3511.300048828125,-2127.4000549316406,0.0,-0.7586404858765534,-0.13096452749419016,-2.1826617821087924,bf81d8692db,games5425898691,18.0,-1590.0,-4436.9501953125,85.41000366210938,-1842.1000671386719,11967.7001953125,1921.7999267578125,729.1000366210938,4915.7000732421875,-2356.6000366210938,255.0,77.0,,0.6165661177482231,1.8345524046454589,0.3587921236261174,True,16,15,54.0,False,False,,76561198039309853,enpitsu,29.0,-635.6900024414062,-3935.169921875,17.049999237060547,3645.7000732421875,-8070.2001953125,2.5,0.0,-0.5999999865889549,-1608.3000183105469,255.0,128.0,False,0.016705105514225622,-1.4420395528695091,0.000235955852226105,True,6,240.0,False,6,False,,ahaminden7,7be89fcea73d410fa585125d32024b7e,10.0,261.1099853515625,-4103.64990234375,16.110000610351562,19845.0,-6213.699951171875,191.5999984741211,74.80000019073486,-1.0999999940395355,1919.1000366210938,255.0,255.0,False,0.008291341062968182,-0.23631408293914122,-0.0034235631358724527,True,8,4,19.108301131956058,True,6,,Gabeszunk,76561198082714716,11.0,-1803.4599609375,-4203.77001953125,155.49000549316406,13367.099609375,-14199.200439453125,565.0,-5360.9002685546875,1217.5,-167.29999542236328,255.0,255.0,True,0.06182503404490562,-0.7298085112347176,-1.3753776866537357,True,112.0,False,16,4,13,
20,1130,35,False,False,0,7979.958266624112,3673.97998046875,-1401.7900390625,485.29998779296875,4464.5001220703125,30152.80029296875,4751.600036621094,1127.699966430664,-3058.900146484375,-236.20000839233398,0.0,0.9931596423648634,1.3888814911710006,-0.5733657558115224,bf81d8692db,games5425898691,19.0,3641.280029296875,-1562.969970703125,357.9800109863281,4390.299987792969,19995.30029296875,3657.3001098632812,-2933.2000732421875,516.8000030517578,-2410.0,255.0,189.0,,-0.8150215672053633,1.463387479957663,-0.08134198363775168,True,18,17,28.468266597358127,True,False,,76561198039309853,enpitsu,29.0,3801.610107421875,-1185.8800048828125,20.1299991607666,-1343.8999938964844,9800.399780273438,-1545.8000183105469,-386.30001068115234,4967.300109863281,766.1000061035156,255.0,255.0,,0.022537653413947412,1.7693889258021573,-0.14357721956154693,True,8,218.0,False,8,False,,ahaminden7,7be89fcea73d410fa585125d32024b7e,10.0,2875.429931640625,3612.179931640625,17.020000457763672,901.2000274658203,-11042.5,1.2999999523162842,0.7999999821186066,0.19999999552965164,2351.1000061035156,128.0,255.0,False,0.009554961343742167,-1.4256831184238776,-9.263724560747391e-06,True,10,4,255.0,False,8,,Gabeszunk,76561198082714716,11.0,3592.659912109375,-1158.0400390625,77.0199966430664,13932.39990234375,-8405.2001953125,3657.9000854492188,-998.7999725341797,-1049.3000030517578,-2744.4000244140625,255.0,91.0,,-0.07343286448577993,-0.9150539203576918,0.007944912823210838,True,72.0,False,20,4,16,
21,1184,36,False,False,1,10298.946797978453,-3687.919921875,-4082.580078125,125.73999786376953,13448.00048828125,-26715.30029296875,-3387.3001098632812,2036.9999694824219,2022.8999328613281,-5268.499755859375,1.0,1.3991607963276373,-0.84933620342374,-3.0324366262586318,7be89fcea73d410fa585125d32024b7e,ahaminden7,10.0,-3842.570068359375,-3924.14990234375,32.81999969482422,2601.7001342773438,-13396.099853515625,1213.1999969482422,-1451.199951171875,1569.4999694824219,1383.8999938964844,255.0,200.0,False,0.11110004389965716,-1.7428278951743559,-0.3119745397746268,True,10,8,233.0626236110605,True,4,,76561198082714716,Gabeszunk,11.0,-3358.800048828125,2549.610107421875,17.059999465942383,13851.8994140625,372.90000915527344,2.199999988079071,3.799999952316284,1.4000000059604645,-2198.8999938964844,255.0,0.0,False,-0.016727778289264715,-3.107681323714238,-0.00024589407961973694,True,20,87.0,False,16,4,,enpitsu,76561198039309853,29.0,-1834.31005859375,-1305.3699951171875,17.059999465942383,9864.400024414062,-20775.70068359375,1.1999999731779099,-0.09999999776482582,0.29999999329447746,0.0,128.0,255.0,,-0.016775807360881956,-2.0140748469265546,3.4061470317916575e-05,True,8,False,132.0,False,8,,games5425898691,bf81d8692db,19.0,-4078.989990234375,-1204.1600341796875,576.25,2.8999999165534973,-8963.800048828125,-3365.5999755859375,2411.4999389648438,-0.0,0.0,255.0,255.0,,-0.3647400559121012,-1.5606032050161383,-1.5744404398312979,True,12.0,False,18,False,18,
22,1234,38,False,False,1,10254.138951613008,-638.780029296875,-4998.6298828125,146.33999633789062,14751.800537109375,1273.1999969482422,1919.7000122070312,-1709.4000244140625,-1799.4999694824219,-5462.5,1.0,0.1328462919216299,1.411173542021515,0.3831684673068393,7be89fcea73d410fa585125d32024b7e,ahaminden7,10.0,-594.0,-5028.75,16.270000457763672,19409.300537109375,-4016.099853515625,-592.0000076293945,-2588.2000732421875,-1821.9000244140625,-759.0000152587891,0.0,157.0,False,0.01187804642958531,-2.864109065031541,-0.013479434914289599,False,10,8,135.0,False,4,,76561198082714716,Gabeszunk,11.0,-1724.0999755859375,478.8599853515625,17.059999465942383,5105.299987792969,-14776.800537109375,1.8000000715255737,0.29999999329447746,-0.9000000357627869,-1919.9000549316406,255.0,22.0,False,-0.016772734289207242,-1.8553777033097332,-0.00011753258974921592,True,20,95.0,False,16,4,,enpitsu,76561198039309853,29.0,-159.66000366210938,-4023.22998046875,19.520000457763672,7145.3997802734375,-21052.5,2955.0,0.5999999865889549,0.5999999865889549,0.0,128.0,0.0,,-0.016826251687214397,-1.8980132362792594,1.6280004676345448e-06,True,10,False,33.18805148268258,True,8,,games5425898691,bf81d8692db,19.0,-2733.780029296875,-2653.7099609375,72.63999938964844,18010.30029296875,3989.4000244140625,2925.2999877929688,-2408.3999633789062,4835.10009765625,1034.5999908447266,255.0,138.0,,-0.23210049760656237,2.747300989726502,-0.009964359191551524,True,43.0,False,20,False,19,
23,1245,39,True,True,0,1010.4667926294065,98.76000213623047,4962.52978515625,178.72999572753906,10487.099609375,7919.2999267578125,3628.599853515625,2769.5999145507812,-2048.9999389648438,-4912.200012207031,0.0,-0.18066347370433133,2.683944508037708,-0.5118224685252063,76561198039309853,enpitsu,29.0,-36.97999954223633,4881.02001953125,133.6699981689453,1576.9999694824219,22880.80078125,1726.6000366210938,-878.0000305175781,5412.8997802734375,-423.3000183105469,128.0,0.0,,0.035351472167836386,1.699391210581098,0.6564767854695213,True,10,9,57.0,False,False,,bf81d8692db,games5425898691,19.0,1966.5999755859375,2483.85009765625,100.22000122070312,-17996.700439453125,-3947.3001098632812,-154.79999542236328,2831.6000366210938,-4710.899963378906,197.09999084472656,255.0,128.0,,-0.15901469783790936,0.6680011579641881,3.0857106593027064,True,20,43.0,False,19,False,,ahaminden7,7be89fcea73d410fa585125d32024b7e,10.0,-12.920000076293945,5090.27001953125,17.0,-14705.10009765625,-1301.3999938964844,3.3000001311302185,-2.0999999344348907,-0.7000000029802322,371.19998931884766,255.0,160.0,False,0.00954972297429828,-3.0384782072918197,-8.522018820192616e-05,False,10,4,135.0,False,8,,Gabeszunk,76561198082714716,11.0,1613.3900146484375,143.69000244140625,17.059999465942383,-2022.2000122070312,15354.49951171875,1.2999999523162842,0.0,-0.7999999821186066,-5.799999833106995,255.0,128.0,False,0.016777813248180846,1.7010158285882933,6.936645147996283e-05,True,95.0,False,20,4,16,
24,1508,39,False,False,1,5213.462134739899,-58.45000076293945,14.649999618530273,148.6699981689453,-12220.999755859375,-646.2999725341797,3707.0999145507812,-3923.2000732421875,2298.699951171875,-2948.5000610351562,1.0,0.34518913121985245,-0.20168799472812976,0.5772554108980874,7be89fcea73d410fa585125d32024b7e,ahaminden7,10.0,-65.7300033569336,-135.72999572753906,83.20999908447266,4358.299865722656,1860.2000427246094,3313.699951171875,3010.4998779296875,886.3999938964844,4473.900146484375,255.0,13.0,True,0.6363305275985738,1.7142636370442983,-0.14375988129593978,True,6,5,7.098726849402155,True,False,,76561198082714716,Gabeszunk,11.0,-2851.75,-3998.5400390625,17.049999237060547,-16204.200439453125,-2040.8000183105469,2.800000011920929,-1.5999999642372131,0.5000000074505806,-3020.4998779296875,248.0,128.0,False,-0.01678230638552646,0.40342300400192843,-3.4343501200149085e-05,True,False,0.0,False,False,False,,enpitsu,76561198039309853,29.0,57.349998474121094,111.4000015258789,113.52999877929688,-10034.199829101562,-12400.999755859375,1558.3000183105469,4659.800109863281,-1925.7000732421875,2196.999969482422,255.0,0.0,,-1.0941193283634807,-0.9158049918016432,-0.13547158947564086,True,2,False,0.0,False,1,,games5425898691,bf81d8692db,18.0,2850.7900390625,4207.7998046875,17.010000228881836,17567.60009765625,1834.7000122070312,2.3000000417232513,0.29999999329447746,0.09999999776482582,-1931.7999267578125,255.0,0.0,,-0.009578282799557114,3.1031519324164547,-3.710791891161452e-05,True,0.0,False,False,False,False,
25,1586,42,False,False,1,6212.440382401235,-3048.139892578125,340.19000244140625,93.1500015258789,-6825.0,986.2999725341797,0.0,-857.7999877929688,-5869.4000244140625,-901.9000244140625,1.0,-1.1269014774225286,-2.5573952598915777,0.04127954438442266,76561198082714716,Gabeszunk,11.0,-3121.030029296875,207.74000549316406,17.049999237060547,4533.800048828125,12794.3994140625,2.5999999046325684,1.4000000059604645,-1.5000000596046448,-97.20000267028809,255.0,128.0,False,-0.016874866760778942,1.922726218871244,0.00011480318598261739,True,False,False,168.0,False,False,,7be89fcea73d410fa585125d32024b7e,ahaminden7,10.0,2074.739990234375,57.119998931884766,102.58000183105469,19924.3994140625,539.5000076293945,-167.80000686645508,-279.3000030517578,5492.80029296875,10.499999523162842,255.0,128.0,False,-1.0414395842433122,-0.047500722631414714,3.1377546244757855,True,8,0.0,False,7,False,,enpitsu,76561198039309853,29.0,-1986.739990234375,1062.47998046875,17.049999237060547,-11151.8994140625,7353.499755859375,3.1999999284744263,-1.2999999523162842,0.7000000029802322,-2147.100067138672,255.0,0.0,,-0.016744306791033937,0.6296947318478914,-0.00017102863483494477,True,2,False,31.0,False,2,15.0,games5425898691,bf81d8692db,19.0,1657.5999755859375,3812.3701171875,17.010000228881836,-8972.2998046875,11979.89990234375,2.0999999344348907,-1.1999999731779099,1.8000000715255737,462.99999237060547,255.0,216.0,,-0.00960008733137568,0.9318398639283526,8.192946937592483e-05,True,225.0,False,False,False,False,
26,1628,43,False,False,0,8829.593253081166,2613.679931640625,-2962.090087890625,333.6499938964844,4196.300048828125,-3439.89990234375,7038.900146484375,2335.0999450683594,-2401.0000610351562,4978.0999755859375,0.0,-1.330853264244304,-2.1736582221013183,0.48312554064992824,76561198039309853,enpitsu,29.0,2595.659912109375,-3015.530029296875,212.64999389648438,8282.60009765625,-10607.60009765625,833.6000061035156,-2236.0000610351562,645.2999877929688,120.50000190734863,,255.0,,-0.13278417823694597,-0.4248292565421683,-0.6318511306933786,True,4,3,0.0,False,False,,bf81d8692db,games5425898691,19.0,-292.510009765625,-5134.06005859375,17.010000228881836,2618.599853515625,-1374.7999572753906,2.0999999344348907,-0.29999999329447746,-1.5000000596046448,310.49999237060547,128.0,163.0,,0.00992772870280097,-0.47710986980967496,-6.576455511500792e-05,True,False,225.0,False,False,False,,ahaminden7,7be89fcea73d410fa585125d32024b7e,10.0,-4078.989990234375,474.739990234375,503.7900085449219,3.700000047683716,12976.099853515625,1872.5,-2259.7999572753906,-2.5,4.699999988079071,255.0,0.0,False,-0.10141788255648779,1.5801186383520989,1.5699256137613506,True,8,False,255.0,False,8,,Gabeszunk,76561198082714716,11.0,2829.06005859375,-2755.219970703125,81.7300033569336,-5233.900146484375,-22102.2998046875,3618.3999633789062,-1572.7999877929688,538.1999969482422,-2197.5999450683594,255.0,27.0,,-0.10080113220054492,-2.0354041546680617,0.0063458962350089465,True,117.85569901363827,True,4,False,False,
