,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
81,5558,168,False,False,0,10749.25039294665,2927.669921875,-4906.18994140625,262.2699890136719,27094.29931640625,-4161.199951171875,-431.8000030517578,-1136.2999725341797,3786.0000610351562,4513.800048828125,0.0,-0.27843782129169387,0.5694533663748266,2.304007569206614,2535416034309210,NotSoJack,6.0,2769.590087890625,-4931.47021484375,189.61000061035156,14515.50048828125,-12388.399658203125,1290.5000305175781,909.0000152587891,-3522.7999877929688,533.8000106811523,249.0,255.0,False,-0.40887292788834056,0.18896571138672374,-0.1403970747064727,True,177.0,False,10,False,8,,2294448790294580385,yorkluke,6.0,-42.41999816894531,-3812.989990234375,17.010000228881836,-1874.9000549316406,-22146.4990234375,2.0999999344348907,0.0,-0.9000000357627869,1357.5999450683594,235.0,178.0,True,0.009567191422878258,-1.6233424436344628,0.0001607147771167946,True,150.0,False,12,10,False,,enpitsu,76561198039309853,26,1977.9300537109375,693.2899780273438,17.059999465942383,5409.69970703125,-16164.200439453125,3.700000047683716,-2.0999999344348907,-1.1999999731779099,1940.2999877929688,255.0,255.0,False,0.0169872337382593,-1.1844496748204285,-4.392133523655232e-06,True,18,255.0,False,18,False,,games5425898691,bf81d8692db,18.0,3087.840087890625,-4393.490234375,140.82000732421875,-10157.7001953125,-13595.0,3498.3999633789062,-813.3000183105469,821.3999938964844,614.900016784668,255.0,142.0,-0.3442486257242744,-2.1702527427742733,-0.01622374222898839,True,0.0,False,18,14,False,,
82,5607,170,False,False,1,5463.448485430583,-3792.35009765625,2334.889892578125,109.47000122070312,-19669.100341796875,20106.500244140625,5455.4998779296875,3590.4000854492188,-853.0999755859375,4730.799865722656,1.0,0.9971125165215816,-3.058402130205641,1.160905731303087,76561198039309853,enpitsu,26.0,-3716.260009765625,2190.510009765625,79.44999694824219,-9473.400268554688,16658.800048828125,1195.0,-3695.4998779296875,-1998.800048828125,-3549.2001342773438,255.0,255.0,False,-0.5375212404323875,1.1813269210253694,-0.42925455861722334,True,169.0,False,20,False,19,,bf81d8692db,games5425898691,18.0,-795.72998046875,4835.43017578125,40.4900016784668,11566.400146484375,737.6000213623047,-197.19999313354492,-3272.2000122070312,-2184.499969482422,-1062.2000122070312,255.0,4.0,,0.05195857889724813,2.756855818752596,0.009467028547614963,True,0.0,False,18,16,False,,NotSoJack,2535416034309210,6,-3803.320068359375,2911.9599609375,16.979999542236328,-6085.7000732421875,-22180.2001953125,3.4999999403953552,-0.0,-0.7000000029802322,1385.7000732421875,255.0,255.0,False,-0.009586743320731643,-1.3259294923416687,0.000196330238038371,True,8,39.06919563713886,True,10,False,,yorkluke,2294448790294580385,6.0,-1507.239990234375,3510.31005859375,17.010000228881836,9126.599731445312,-10880.30029296875,2.3000000417232513,0.29999999329447746,-0.09999999776482582,2180.2000427246094,255.0,255.0,-0.009551821290402732,-2.3376485115542924,-2.1697744407639828e-05,True,158.0,False,12,10,False,,False
83,5713,174,False,False,0,10368.230257972285,1207.2099609375,-5012.669921875,295.6499938964844,23238.40087890625,-1775.8000183105469,-7794.7998046875,-692.7999877929688,4857.699890136719,-3452.7999877929688,0.0,-0.042104774374594575,1.1697328784472905,0.9310672085956473,2294448790294580385,yorkluke,6.0,1054.1300048828125,-5019.41015625,328.760009765625,15459.69970703125,1656.300048828125,951.3999938964844,-1690.8999633789062,4726.600036621094,2246.999969482422,255.0,8.0,False,0.6095405683993609,1.0374990001144526,-0.0683678527877247,True,120.08677864074707,True,14,False,11,,2535416034309210,NotSoJack,6.0,3642.10009765625,-1267.25,17.0,819.8000335693359,-17608.699951171875,3.400000035762787,0.0,1.2999999523162842,-1013.8999938964844,225.0,89.0,False,0.009595502954251794,-1.5317990871109515,-0.0001791605757152069,True,216.0,False,12,10,False,,enpitsu,76561198039309853,26,2337.43994140625,4421.89013671875,17.049999237060547,1185.1000213623047,-6393.3001708984375,2.7000001072883606,0.0,0.0,0.0,255.0,255.0,,0.01663374307277461,-1.3874694614717737,-3.3388434533662605e-06,True,False,85.0,False,False,False,,games5425898691,bf81d8692db,18.0,1241.0,-4626.64990234375,17.0,-11663.00048828125,-4902.699890136719,3.6000001430511475,0.0,0.0,-2322.2999572753906,255.0,0.0,0.009568797053840119,-2.8105696683695123,-1.5153292763696402e-05,True,,False,18,16,False,,
84,5797,177,False,False,0,9330.529913660672,3937.419921875,-2841.030029296875,128.0800018310547,-3414.4000244140625,7411.5997314453125,-2453.000030517578,-1553.6000061035156,-1919.1999816894531,-5468.3001708984375,0.0,0.43786072737787346,0.8708994527011311,-0.1899354982593307,2294448790294580385,yorkluke,6.0,3797.0400390625,-2952.669921875,16.989999771118164,14582.2998046875,13754.300537109375,2.0000000298023224,0.0,0.0,62.69999980926514,255.0,131.0,False,0.009564194093234595,0.7554978390701842,1.6704420651500802e-05,True,170.4152517677636,True,14,False,12,,2535416034309210,NotSoJack,6.0,76.70999908447266,-2822.39990234375,17.0,-11365.2001953125,8950.399780273438,3.3000001311302185,0.7000000029802322,-0.5000000074505806,-55.59999942779541,232.0,128.0,False,0.00959711522654222,2.4666607618832246,9.144663868307715e-05,True,255.0,False,12,10,False,,enpitsu,76561198039309853,26,3693.969970703125,1567.9599609375,17.049999237060547,453.3000183105469,-5839.6002197265625,2.5999999046325684,0.7000000029802322,0.0,0.0,0.0,128.0,,0.017278583457308597,-1.4932646440762518,-1.7446364485997718e-06,True,False,99.0,False,False,False,,games5425898691,bf81d8692db,18.0,-3497.64990234375,-3573.550048828125,17.0,-7215.2001953125,19420.899658203125,1.2999999523162842,-0.29999999329447746,0.19999999552965164,-2004.6000671386719,255.0,0.0,0.009575734156713365,1.8508798078920674,-4.4740590136107714e-05,True,220.53701514838843,True,20,18,False,,
85,5896,180,False,False,0,5294.545555191315,3898.89990234375,2894.75,106.77999877929688,-5422.1002197265625,16544.200439453125,3491.7999267578125,-5173.699951171875,-1133.499984741211,-2818.9999389648438,0.0,0.13558248633239448,-1.8240225005270212,-1.5219134195024933,2294448790294580385,yorkluke,6.0,3930.580078125,2729.030029296875,33.66999816894531,-3889.7000122070312,18793.900146484375,-2254.7999572753906,-1477.5,4935.7000732421875,-1062.7999877929688,255.0,51.0,,-0.005892806787001886,1.6554553483008627,-0.4855894521663217,True,101.2200085450244,True,16,False,12,,2535416034309210,NotSoJack,6.0,-1098.949951171875,2476.239990234375,17.0,10258.1005859375,10348.299560546875,3.4999999403953552,-0.29999999329447746,0.0,-2089.7999572753906,216.0,7.0,,0.009574146195140602,0.7232591879250396,1.6638084024488585e-05,True,250.0,False,12,10,False,,enpitsu,76561198039309853,26,1872.449951171875,4706.56982421875,17.049999237060547,-11941.300048828125,6009.0997314453125,2.7000001072883606,0.3999999910593033,-0.3999999910593033,-1.7000000178813934,,,,0.016714678028829293,-0.46546948901984053,-5.312082389479697e-05,True,False,99.0,False,False,False,,games5425898691,bf81d8692db,18.0,-896.6400146484375,4123.8798828125,17.010000228881836,13558.00048828125,17916.800537109375,2.199999988079071,-0.09999999776482582,0.0,-1686.9000244140625,255.0,0.0,0.009590991195005515,0.8738140098102188,-9.96531809320289e-05,True,164.0,False,22,20,False,,
86,5922,181,False,False,0,4349.2922850994555,3387.570068359375,4386.759765625,160.5800018310547,-19668.00048828125,14598.199462890625,3663.3999633789062,-4728.800048828125,3231.400146484375,-1787.5,0.0,0.7863251233575103,-1.6279456700875856,-1.8835003983936762,2294448790294580385,yorkluke,6.0,3554.949951171875,4342.009765625,69.54000091552734,-16491.600341796875,9979.099731445312,331.30001068115234,-1735.5000305175781,279.59999084472656,1579.7000122070312,255.0,202.0,,0.136765096018388,2.5498519628030967,-0.6596298021985646,True,29.587957123274446,True,17,False,12,,2535416034309210,NotSoJack,6.0,122.88999938964844,2321.469970703125,17.0,12380.899658203125,-6566.9000244140625,3.4999999403953552,0.9000000357627869,-0.29999999329447746,1530.2000427246094,236.0,208.0,,0.009559606563650581,-0.479195851175775,0.00023593212086919186,True,250.0,False,12,10,False,,enpitsu,76561198039309853,26,1467.72998046875,4910.68017578125,17.049999237060547,-3063.9999389648438,1305.5000305175781,2.5,-0.19999999552965164,0.19999999552965164,0.0,128.0,128.0,,0.016970891008934067,-0.4027289309557263,3.209900852939338e-05,True,False,99.0,False,False,False,,games5425898691,bf81d8692db,18.0,753.8800048828125,4736.009765625,17.010000228881836,14411.800537109375,2196.300048828125,2.0000000298023224,0.0,-0.5000000074505806,0.0,128.0,128.0,0.00968789705353912,0.15122774363895497,2.5192636226810377e-05,True,164.0,False,22,20,False,,
87,5954,182,False,False,0,2478.5497898517638,1470.6800537109375,4403.77001953125,217.1199951171875,-18351.099853515625,-362.59998321533203,3166.099853515625,3944.2999267578125,-315.5999946594238,-3707.0001220703125,0.0,-0.9809330302179791,-2.1084850399415678,-0.8670795976796436,2294448790294580385,yorkluke,6.0,1570.969970703125,4343.77001953125,105.33000183105469,-15105.2001953125,-899.8000335693359,1620.7000732421875,-4933.299865722656,-2002.5,1378.9999389648438,58.0,0.0,,0.06464387268814974,-3.1095613296854254,0.6248310059784811,True,0.0,False,20,False,13,,2535416034309210,NotSoJack,6.0,1541.0899658203125,2609.97998046875,17.0,12516.500244140625,-3166.400146484375,3.6000001430511475,0.09999999776482582,0.0,-2290.7000732421875,227.0,0.0,,0.00957275795883184,-0.31487658740645313,-1.7542558562104212e-05,True,250.0,False,12,10,False,,enpitsu,76561198039309853,26,1298.1099853515625,4724.240234375,178.49000549316406,-690.6999969482422,-6516.9000244140625,-154.49999809265137,4422.39990234375,-2959.2001342773438,1391.0000610351562,128.0,0.0,,-0.2206695502678334,-0.6072994287039298,2.690042981135442,True,1,64.63251608161517,True,2,False,,games5425898691,bf81d8692db,18.0,2370.1201171875,4983.77001953125,392.739990234375,13393.499755859375,2068.5000610351562,4855.0,1848.0000305175781,403.80001068115234,302.60000228881836,255.0,25.0,-0.913134968300255,-0.41160235128083866,1.3823664948486154,True,146.0,False,24,20,4,,
88,6015,185,False,False,0,1570.4104594257035,-2207.949951171875,4276.8798828125,96.05999755859375,-12739.599609375,-952.9000091552734,1687.7999877929688,779.0000152587891,-5775.3997802734375,-1427.2000122070312,0.0,-0.9464285948765241,-1.7883447717810108,-1.5723714565052835,2294448790294580385,yorkluke,6.0,-1954.9000244140625,4182.10009765625,17.0,-16172.80029296875,-2473.8999938964844,3.1999999284744263,0.5000000074505806,0.29999999329447746,275.79999923706055,253.0,127.0,,0.009589546675183833,-2.964143986575681,-9.475617362553502e-05,True,41.0,False,20,False,14,,2535416034309210,NotSoJack,6.0,-478.0799865722656,912.6300048828125,17.0,-15574.89990234375,-9870.999755859375,3.400000035762787,-1.0999999940395355,-0.5000000074505806,204.59999084472656,242.0,137.0,False,0.009607726355947711,-2.575381986912175,-1.978121913666048e-05,True,181.0,False,12,10,False,,enpitsu,76561198039309853,26,883.3800048828125,3901.7099609375,17.049999237060547,-9943.499755859375,2456.9000244140625,2.5999999046325684,0.29999999329447746,-0.5999999865889549,0.0,255.0,128.0,,0.016651824777955047,2.8993209980398906,4.3558495596590193e-05,True,2,41.0,False,2,False,,games5425898691,bf81d8692db,18.0,1240.8599853515625,4264.259765625,16.989999771118164,-20371.500244140625,4457.799987792969,4.4999998807907104,0.19999999552965164,0.3999999910593033,-4.699999988079071,255.0,128.0,0.009634567050810226,2.925501447780363,2.3970573504278067e-05,True,94.0,False,24,20,4,,
89,6031,185,False,False,0,2239.980229301619,-2939.27001953125,4222.08984375,96.58999633789062,-11499.599609375,-900.8000183105469,794.4999694824219,594.900016784668,-5889.000244140625,-982.5,0.0,0.9828767069295261,-0.1315427824568274,2.6628212287370796,2294448790294580385,yorkluke,6.0,-2819.8701171875,3999.1298828125,17.0,-13369.000244140625,-3303.900146484375,3.1999999284744263,0.29999999329447746,0.29999999329447746,899.3000030517578,154.0,140.0,,0.009589579364940407,-2.8938573777464103,0.00013384049074719717,True,41.0,False,20,False,14,,2535416034309210,NotSoJack,6.0,-1326.1600341796875,234.1300048828125,17.0,-13310.2001953125,-12625.50048828125,3.400000035762787,2.3999999463558197,2.5999999046325684,-589.5000076293945,255.0,90.0,True,0.009618476821078772,-2.375683475015098,-9.766999524823742e-05,True,181.0,False,12,10,False,,enpitsu,76561198039309853,26,279.489990234375,4062.10009765625,17.049999237060547,-8922.19970703125,3581.099853515625,2.800000011920929,-7.699999809265137,2.7000001072883606,-1153.7999725341797,0.0,128.0,,0.016848119502471816,2.728924845276233,-5.962289099376245e-05,True,2,41.0,False,2,False,,games5425898691,bf81d8692db,18.0,2.0199999809265137,4536.47021484375,16.989999771118164,-20365.30029296875,4475.5999755859375,4.4999998807907104,0.19999999552965164,0.3999999910593033,0.0,255.0,128.0,0.009634569930389292,2.925251815360429,2.2768021803837066e-05,True,94.0,False,24,20,4,,
90,6054,186,False,False,0,3031.091623720074,-3755.5400390625,4134.740234375,168.32000732421875,599.5999908447266,5841.7999267578125,9216.699829101562,512.400016784668,-1169.4000244140625,-5615.2001953125,0.0,0.7920202098866879,-2.960703119133852,-0.2821434521977701,2294448790294580385,yorkluke,6.0,-3837.4599609375,4042.449951171875,59.84000015258789,-6137.60009765625,7092.80029296875,6088.800048828125,1809.6000671386719,4408.399963378906,-435.8000183105469,255.0,2.0,,-0.5960281876203016,2.2362744803743406,0.14500528971848578,True,248.70208190333457,True,20,False,14,,2535416034309210,NotSoJack,7.0,-2525.860107421875,307.25,17.0,-7427.9998779296875,12626.99951171875,3.700000047683716,-0.09999999776482582,0.0,-2083.0999755859375,243.0,3.0,False,0.009589517147572795,2.0355413003283074,-4.309177436768232e-06,True,181.0,False,12,10,False,,enpitsu,76561198039309853,26,133.9600067138672,4129.18017578125,17.049999237060547,-3.3000001311302185,1.5999999642372131,2.5999999046325684,0.5000000074505806,0.9000000357627869,0.0,128.0,128.0,,0.016757803414729294,2.6676028561541023,9.466565426280982e-06,True,2,41.0,False,2,False,,games5425898691,bf81d8692db,18.0,-1654.9000244140625,4926.009765625,17.010000228881836,-20070.899658203125,5593.900146484375,27.999999523162842,93.50000381469727,65.99999904632568,-1.0000000149011612,255.0,128.0,0.008897666741682962,2.8684028359327463,-0.0005967588494863805,True,94.0,False,24,20,4,,
91,6056,186,False,False,0,3006.926003485538,-3746.0400390625,4181.419921875,248.74000549316406,2995.1998901367188,1756.6000366210938,8015.2001953125,-1726.6000366210938,-2948.3999633789062,-2393.8999938964844,0.0,0.932388159478465,2.830450653097253,-0.3247539186971574,2294448790294580385,yorkluke,6.0,-3837.4599609375,4042.449951171875,59.84000015258789,-6137.60009765625,7092.80029296875,6088.800048828125,1809.6000671386719,4408.399963378906,-435.8000183105469,255.0,2.0,,-0.5960281876203016,2.2362744803743406,0.14500528971848578,True,242.48068815918379,True,20,False,14,,2535416034309210,NotSoJack,7.0,-2572.909912109375,405.3800048828125,17.0,-5471.6998291015625,13368.399658203125,3.4999999403953552,-1.4000000059604645,4.099999964237213,-1550.8999633789062,243.0,128.0,False,0.00959815311916938,1.8853549764330566,2.3557659323509236e-05,True,181.0,False,12,10,False,,enpitsu,76561198039309853,26,133.9600067138672,4129.18017578125,17.049999237060547,-3.3000001311302185,1.5999999642372131,2.5999999046325684,0.5000000074505806,0.9000000357627869,0.0,128.0,128.0,,0.016757803414729294,2.6676028561541023,9.466565426280982e-06,True,2,41.0,False,2,False,,games5425898691,bf81d8692db,18.0,-1805.31005859375,4967.97998046875,19.040000915527344,-20005.899658203125,5628.0999755859375,654.1000366210938,1869.7000122070312,547.0000076293945,-443.1999969482422,255.0,35.0,-0.029055891285916926,2.858071600048631,-0.060888881394728075,True,94.0,False,24,20,4,,
92,6100,188,False,False,0,2478.677180619657,-3275.4599609375,4445.72998046875,679.1799926757812,3310.7000732421875,-2303.9999389648438,-1156.3999938964844,375.29998779296875,-2851.9000244140625,-2698.0999755859375,0.0,1.240385524033696,2.49183761179938,-0.408099228773395,2294448790294580385,yorkluke,7.0,-3275.68994140625,4603.5,626.3099975585938,7875.4998779296875,456.5999984741211,-2935.8999633789062,-4877.300109863281,-2205.800018310547,-1263.0999755859375,165.0,27.0,,0.37215909528259883,0.4215955287376376,0.817134362250944,True,231.0,False,22,False,14,,2535416034309210,NotSoJack,7.0,-2802.0400390625,2379.68994140625,17.0,1383.8999938964844,11540.30029296875,3.6000001430511475,-1.7000000178813934,1.0999999940395355,-1970.3999328613281,72.0,8.0,False,0.009583172322389815,1.4194011453066144,-0.00015296278368441034,True,181.0,False,12,10,False,,enpitsu,76561198039309853,26,133.9600067138672,4129.18017578125,17.049999237060547,-3.3000001311302185,1.5999999642372131,2.5999999046325684,0.5000000074505806,0.9000000357627869,0.0,128.0,128.0,,0.016757803414729294,2.6676028561541023,9.466565426280982e-06,True,2,72.0,False,2,False,,games5425898691,bf81d8692db,18.0,-3949.6201171875,3809.679931640625,58.86000061035156,7509.69970703125,-12986.500244140625,-7938.900146484375,-1289.9000549316406,-5179.89990234375,1324.2999267578125,255.0,255.0,0.4710990682973115,-0.9836207890807569,-0.3936351794389825,True,94.0,False,24,20,4,,
93,6178,191,False,False,0,2139.337983235485,-2645.22998046875,3908.35009765625,105.61000061035156,1473.0999755859375,-1615.2999877929688,2813.0999755859375,1773.0000305175781,1616.6000366210938,-2698.0999755859375,0.0,0.12388355685765413,-2.257061043510423,-0.10769971252501237,2535416034309210,NotSoJack,6.0,-2777.8701171875,3809.340087890625,17.0,4279.2999267578125,9591.199951171875,0.9000000357627869,-0.7000000029802322,-1.4000000059604645,-107.70000457763672,255.0,128.0,,0.009543518304360014,1.137960716543695,0.00016713015427171122,True,127.95015910876691,True,12,False,10,,2294448790294580385,yorkluke,6.0,-2815.239990234375,4161.919921875,17.0,-6897.39990234375,-212.29999542236328,3.400000035762787,-0.3999999910593033,0.0,-2241.7999267578125,227.0,91.0,,0.009489685944068528,-3.1199640109892908,3.249204053733819e-05,True,208.0,False,22,16,False,,enpitsu,76561198039309853,26,-312.75,4751.39990234375,17.049999237060547,-1620.3999328613281,-701.2000274658203,2.5999999046325684,-0.5999999865889549,0.29999999329447746,0.0,255.0,0.0,,0.016607385119770623,-2.733070056112688,-3.620278449024605e-05,True,2,72.0,False,2,False,,games5425898691,bf81d8692db,18.0,-2987.97998046875,4358.27978515625,16.850000381469727,2492.4000549316406,2448.2000732421875,34.700000286102295,-21.700000762939453,-6.9999998807907104,-2042.1000671386719,255.0,0.0,0.008782711814955602,0.7810696167228215,0.0010428420805501677,True,84.66766455609311,True,26,22,4,,
94,6212,192,False,False,0,759.9151428991571,-1260.739990234375,4473.33984375,385.3299865722656,14695.30029296875,-63.00000190734863,14511.600341796875,177.00000762939453,-3719.8001098632812,-4704.2999267578125,0.0,0.6589955728738027,2.929721373026595,-0.7625004922241384,2535416034309210,NotSoJack,6.0,-1470.18994140625,4436.93017578125,215.47999572753906,14417.39990234375,3473.5000610351562,5605.5999755859375,277.1999931335449,-1050.1000213623047,-575.2000045776367,248.0,128.0,,-0.557116917234111,-0.07789586239126176,0.08882144593054453,True,89.0,False,14,4,10,,2294448790294580385,yorkluke,6.0,-3719.919921875,3707.449951171875,16.950000762939453,3536.199951171875,-10716.8994140625,19.90000009536743,1.2999999523162842,39.40000057220459,2402.5999450683594,255.0,255.0,False,0.008803160360805848,-1.1928311684704158,0.0021808837480596977,True,190.0,False,22,16,False,,enpitsu,76561198039309853,26,-1170.8499755859375,4532.5400390625,242.14999389648438,-3235.10009765625,-5975.2001953125,1405.8999633789062,1320.2999877929688,5319.4000244140625,-458.49998474121094,255.0,255.0,,-0.4118414697507395,-1.827772579257962,-0.9721805371746107,True,3,20.0,False,4,False,,games5425898691,bf81d8692db,18.0,-1576.3699951171875,4700.52001953125,201.92999267578125,17157.39990234375,3991.7001342773438,2837.5,741.1000061035156,-1029.1999816894531,-953.7999725341797,255.0,25.0,-0.6915124282777098,-0.04781202677927339,0.11360409051980022,True,0.0,False,28,22,4,,
95,6340,196,False,False,1,9675.50039165626,-3470.590087890625,-3494.1298828125,159.8000030517578,-3323.2998657226562,4330.899963378906,7659.0997314453125,2769.2999267578125,4113.699951171875,3377.5,1.0,-0.06985887220145483,-1.279170300869813,-2.561417424070385,bf81d8692db,games5425898691,18.0,-3438.989990234375,-3534.97998046875,19.459999084472656,-4317.699890136719,15939.599609375,2961.7001342773438,0.5000000074505806,-2.0000000298023224,1752.8999328613281,255.0,251.0,,-0.00960646802113594,1.2712394270109495,0.00025375058963747043,True,225.0,False,31,4,24,,76561198039309853,enpitsu,26.0,109.54000091552734,-4221.259765625,17.049999237060547,0.09999999776482582,-0.0,2.5999999046325684,-0.09999999776482582,0.7000000029802322,0.0,128.0,128.0,False,-0.01681289908356904,0.09695944207763547,-2.1747084580482816e-05,True,81.0,False,4,4,False,,NotSoJack,2535416034309210,6,-2563.75,-4176.68994140625,102.9000015258789,-9315.2001953125,13729.300537109375,-123.69999885559082,-4914.599914550781,-2465.500030517578,-130.600004196167,233.0,128.0,,-1.4504938738853428,-0.9804346319097682,2.090932233435524,True,11,0.0,False,16,4,,yorkluke,2294448790294580385,6.0,-3920.25,360.0899963378906,31.079999923706055,-6115.4998779296875,18002.60009765625,2023.3000183105469,-775.5000305175781,4216.000061035156,-3445.7000732421875,231.0,0.0,0.03251647186829094,1.4672103021440497,0.3434112489387265,True,255.0,False,24,18,False,,False
96,6443,200,False,False,1,8662.206157692972,-3549.449951171875,-2294.5,117.62999725341797,-24235.50048828125,-12593.1005859375,5648.800048828125,51.19999885559082,-769.0000152587891,-5950.2001953125,1.0,-0.6796043166302004,-2.0608963551909194,1.5633860223720941,76561198039309853,enpitsu,26.0,-3356.070068359375,-2439.9599609375,91.30000305175781,-14257.19970703125,17961.500244140625,1764.6000671386719,-1468.3999633789062,-5222.60009765625,903.8999938964844,255.0,255.0,,-0.528476497574626,1.1495813866833158,-0.4406669286496671,True,22.0,False,6,False,5,,bf81d8692db,games5425898691,18.0,-2398.840087890625,-1197.949951171875,17.010000228881836,11650.400390625,6777.1002197265625,2.199999988079071,2.800000011920929,1.899999976158142,1151.8000030517578,255.0,251.0,,-0.009551795213396516,2.6170263580665494,0.000145676735357186,True,201.0,False,32,26,4,,NotSoJack,2535416034309210,6,-3576.0,2999.39990234375,17.010000228881836,4894.4000244140625,22312.900390625,2.0999999344348907,0.09999999776482582,0.5000000074505806,0.0,255.0,,,-0.009595710502861529,1.7867380211454449,-4.246753265659598e-05,True,14,31.0,False,18,4,,yorkluke,2294448790294580385,6.0,-3437.889892578125,-2049.179931640625,137.47000122070312,-12073.399658203125,-19575.400390625,-189.40000534057617,1960.8000183105469,-5050.299987792969,948.3000183105469,255.0,6.0,-0.12666216152362525,-2.11775932501798,2.204680481851077,True,145.0,False,26,19,False,,
97,6530,203,True,True,0,1816.6777850984956,881.2100219726562,4763.3798828125,452.2099914550781,-9130.800170898438,18846.500244140625,-4451.300048828125,-164.20000076293945,1396.199951171875,-5832.8997802734375,0.0,0.2840962313102505,0.4229784077745231,0.1132138630989555,2294448790294580385,yorkluke,6.0,977.8400268554688,4541.02978515625,440.3900146484375,-19362.39990234375,12412.5,-154.49999809265137,-4446.600036621094,3059.8001098632812,1055.8000183105469,128.0,8.0,,-0.054333538083816954,2.5854306474234066,2.1389818170787342,True,0.0,False,28,False,21,,2535416034309210,NotSoJack,6.0,790.3599853515625,-608.0599975585938,17.010000228881836,-5036.700134277344,18468.199462890625,2.0000000298023224,0.0,-0.19999999552965164,0.0,220.0,128.0,,0.009589240301462762,1.837054289690518,1.4108622569407481e-05,True,241.0,False,18,14,4,,enpitsu,76561198039309853,26,3412.669921875,3129.949951171875,17.06999969482422,-6025.9002685546875,12090.999755859375,0.0,-0.19999999552965164,0.7999999821186066,4.799999892711639,255.0,128.0,False,0.01675641263889178,2.033812172184356,-5.552623004156312e-05,True,6,31.0,False,6,False,,games5425898691,bf81d8692db,18.0,763.1400146484375,4300.4501953125,215.52999877929688,3888.699951171875,19622.2998046875,986.6999816894531,-2588.2998657226562,-3325.10009765625,-3534.7000122070312,255.0,255.0,-0.710168977728779,0.9585853504356945,-1.3011766706445735,True,177.93923447465383,True,34,27,4,,
98,6797,204,False,False,1,5244.2639170351185,-20.31999969482422,-23.59000015258789,107.54000091552734,-9664.600219726562,14595.699462890625,10011.400146484375,5252.39990234375,-282.90000915527344,2886.300048828125,1.0,-0.029226205111604793,-0.1392574298587484,-0.2297092203034664,bf81d8692db,games5425898691,18.0,-0.30000001192092896,-210.2100067138672,87.91999816894531,-1686.300048828125,22765.30029296875,2213.8999938964844,-5295.8001708984375,-1484.4999694824219,6.000000238418579,128.0,151.0,,-0.648162290222331,1.6078432082935552,-0.19190369494407258,True,22.0,False,4,False,3,,76561198039309853,enpitsu,26.0,-0.0,-3096.219970703125,17.049999237060547,-0.0,8613.900146484375,2.5999999046325684,-0.5999999865889549,-0.0,0.0,128.0,,,-0.016807754157375284,1.5707753722337265,1.7641291150023868e-07,True,116.0,False,2,2,False,,NotSoJack,2535416034309210,6,-76.3499984741211,1501.699951171875,17.010000228881836,1878.8999938964844,-15617.5,2.0999999344348907,-0.5000000074505806,-0.19999999552965164,3.1999999284744263,193.0,128.0,,-0.009639994432319214,-1.6910432913386333,-3.116944982578674e-05,True,4,74.0,False,4,False,,yorkluke,2294448790294580385,6.0,50.70000076293945,230.47999572753906,86.70999908447266,-7524.000244140625,-21609.69970703125,-2325.399932861328,955.5999755859375,-5388.499755859375,-548.1999969482422,255.0,1.0,-0.2312014711345228,-1.5021825282142969,0.6199581426203303,True,0.0,False,4,3,False,,
