,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
31,1684,45,False,False,0,9835.896825753007,-3404.050048828125,-4370.759765625,102.31999969482422,-1020.1999664306641,6619.2999267578125,-54.89999771118164,-3217.9000854492188,330.29998779296875,5053.2000732421875,0.0,-0.4949955031376904,-1.8027252411037369,0.7713464301644002,b234b856dfb,CarlFozzer_,11.0,-3482.7099609375,-4410.77001953125,317.5400085449219,-7413.599853515625,7033.699951171875,1557.4000549316406,-5453.4002685546875,419.70001220703125,-577.7999877929688,240.0,39.0,,1.2559659116883344,-1.4018309137576905,-2.8415853475738246,True,9,False,12,80.0,False,,b2e71503a0b,Bobby_LFC96,10.0,-2968.6298828125,-4038.260009765625,17.010000228881836,-1693.5000610351562,-13229.69970703125,2.3999999463558197,-1.5999999642372131,-1.0000000149011612,-1206.2000274658203,128.0,93.0,,0.009734858570911206,-1.7570775622663646,0.00011745261846318764,True,6,4,255.0,False,8,,enpitsu,76561198039309853,26,-2130.919921875,2600.2900390625,17.059999465942383,-10873.599853515625,15088.499755859375,-3.700000047683716,0.5999999865889549,-1.0999999940395355,-217.90000915527344,255.0,128.0,,0.016781934818076206,2.1759980301647768,0.00018772239313609855,,False,0.0,False,20,18,,games5425898691,bf81d8692db,26.0,,,,,,,,,,,,,,,,True,,,,,,
32,1747,48,False,False,0,8753.911375903119,-3536.68994140625,-3206.1201171875,97.55000305175781,15720.30029296875,2704.1000366210938,5049.89990234375,-4178.299865722656,-3277.2000122070312,882.2000122070312,0.0,-1.2445509675535922,-0.9319826742534989,1.0645298998877333,b234b856dfb,CarlFozzer_,10.0,-3717.679931640625,-3194.419921875,16.1200008392334,11975.30029296875,4166.300048828125,160.79999923706055,30.299999713897705,155.600004196167,-299.89999771118164,255.0,64.0,,0.0009273357210137675,0.3364999031426385,-0.006458227203336708,True,10,False,12,58.133066687532654,True,,b2e71503a0b,Bobby_LFC96,10.0,-1713.3699951171875,-4232.759765625,17.0,4720.10009765625,15839.49951171875,1.0000000149011612,0.0,0.19999999552965164,2.5,255.0,128.0,False,0.009586539947008449,1.2815577666542906,-3.149200977319532e-05,True,6,4,217.72841305630183,True,8,2.0,enpitsu,76561198039309853,26,-1621.3499755859375,4540.14990234375,17.059999465942383,13180.2001953125,-2185.2000427246094,1.7000000178813934,-0.9000000357627869,0.09999999776482582,1170.999984741211,128.0,128.0,True,0.01675105850632944,-0.000900619154770307,4.101153688485378e-05,True,False,255.0,False,20,18,,games5425898691,bf81d8692db,26.0,,,,,,,,,,,,,,,,True,,,,,,
33,1789,49,False,False,0,7946.904770969894,-1243.1199951171875,-2799.320068359375,121.93000030517578,7407.9998779296875,11838.199462890625,663.3999633789062,-2836.7001342773438,2441.300048828125,-1855.8999633789062,0.0,-0.21662248931007708,2.3239519405255185,-1.8518401210892765,b2e71503a0b,Bobby_LFC96,10.0,-1230.3499755859375,-2938.409912109375,17.0,3426.7001342773438,4144.89990234375,3.8999998569488525,2.8999999165534973,2.0000000298023224,661.2000274658203,166.0,230.0,False,0.009621060958997325,0.8468551960236409,9.333595593625432e-05,True,4,6,8,204.0,False,,b234b856dfb,CarlFozzer_,10.0,-2647.159912109375,-2910.070068359375,17.010000228881836,2245.2000427246094,8599.000244140625,2.7000001072883606,0.0,0.0,2492.7999877929688,255.0,255.0,,0.009516384358472182,1.3552421483374912,6.345232740559142e-06,True,False,10,58.0,False,12,,enpitsu,76561198039309853,26,150.02999877929688,4776.22021484375,17.059999465942383,10655.50048828125,1902.2000122070312,1.5999999642372131,0.0,0.0,-1520.8000183105469,0.0,128.0,True,0.016771199012288216,-0.23418701230726688,2.074231716987197e-05,True,False,255.0,False,20,18,,games5425898691,bf81d8692db,26.0,-1812.8399658203125,4151.97021484375,17.010000228881836,10236.599731445312,-1336.0000610351562,2.5999999046325684,0.19999999552965164,0.0,-1689.6000671386719,255.0,0.0,,0.00952796028224437,-0.11725099055778204,-0.0003592731461234194,True,116.0,False,False,False,False,
34,1823,51,False,False,0,6605.391887362992,-391.010009765625,-1446.06005859375,94.81999969482422,10975.30029296875,18986.8994140625,2102.7999877929688,-163.99999618530273,1656.6999816894531,-1023.0999755859375,0.0,-0.3777923054405834,1.9316521056445475,-1.186566419561968,b2e71503a0b,Bobby_LFC96,10.0,-501.7099914550781,-1669.1600341796875,16.979999542236328,4968.500061035156,17894.100341796875,3.799999952316284,0.29999999329447746,0.9000000357627869,-1355.0999450683594,255.0,0.0,False,0.009599410898504707,1.2974048773084217,-0.00036547913838131746,True,4,6,8,109.96686447820355,True,,b234b856dfb,CarlFozzer_,11.0,-3425.929931640625,-1426.8900146484375,17.010000228881836,-5710.10009765625,16425.400390625,2.3000000417232513,0.19999999552965164,-0.7000000029802322,-44.29999828338623,255.0,128.0,,0.009597749647673468,1.8994278509009899,9.10939419358352e-05,True,False,10,0.0,False,12,,enpitsu,76561198039309853,26,446.9800109863281,5190.02001953125,17.059999465942383,-3705.4000854492188,7538.900146484375,1.4000000059604645,0.0,-1.0999999940395355,-1909.1000366210938,128.0,128.0,False,0.016893508884869315,-1.2662822110149206,-0.0003332082276456073,True,False,255.0,False,20,18,,games5425898691,bf81d8692db,26.0,-834.219970703125,3169.530029296875,17.010000228881836,11094.000244140625,-6960.9002685546875,2.3000000417232513,-2.7000001072883606,1.7000000178813934,960.1999664306641,255.0,128.0,,0.009560203748169117,-0.4973337008552032,-0.0001621802749548141,True,146.0,False,False,False,False,
35,1852,52,False,False,0,4939.61616498018,721.239990234375,472.6300048828125,93.72000122070312,9777.999877929688,16689.7998046875,731.2999725341797,-4566.499938964844,3770.1998901367188,-965.1999664306641,0.0,1.3897771082498815,-1.6431664747505097,-2.2940158600456564,b2e71503a0b,Bobby_LFC96,10.0,442.3500061035156,394.19000244140625,16.979999542236328,10140.0,20643.9990234375,3.799999952316284,0.29999999329447746,0.7999999821186066,-1677.2999572753906,255.0,4.0,False,0.009597256648306277,1.069245230473692,-0.0001666627550345595,True,4,6,8,52.51224954666631,True,,b234b856dfb,CarlFozzer_,11.0,-3408.10009765625,205.63999938964844,17.010000228881836,11512.60009765625,10824.69970703125,2.5,0.0,0.0,-1896.4999389648438,255.0,16.0,,0.009578598789337674,0.6863214921796159,4.812364065931977e-05,True,False,10,255.0,False,12,,enpitsu,76561198039309853,26,332.1000061035156,5790.080078125,38.459999084472656,-472.20001220703125,2654.1000366210938,582.9000091552734,923.3999633789062,155.10000228881836,16.799999475479126,128.0,128.0,False,0.1362476128282104,-1.4158658297134483,0.03788282883062686,True,False,255.0,False,20,18,,games5425898691,bf81d8692db,26.0,583.969970703125,2248.7099609375,17.010000228881836,14085.10009765625,-14125.899658203125,0.0,-0.29999999329447746,0.29999999329447746,69.00000095367432,255.0,128.0,,0.009588423582567816,-0.7813465545947461,-2.2350002280685414e-05,True,123.14246911900017,True,False,False,False,
36,1858,52,False,False,0,4690.435304351103,948.219970703125,827.3400268554688,97.83999633789062,17316.500244140625,13777.2998046875,1249.5999908447266,-4038.699951171875,1266.8000030517578,-4252.39990234375,0.0,0.1811027258255543,-2.3703543333256407,-2.7276148755681224,b2e71503a0b,Bobby_LFC96,10.0,800.0399780273438,866.1699829101562,16.84000015258789,16167.7001953125,16234.49951171875,41.500000953674316,-381.89998626708984,-329.70001220703125,470.60001373291016,255.0,113.0,False,0.010254353098713542,0.756223135435534,-0.02848786817144212,True,4,6,8,33.7195869773947,True,,b234b856dfb,CarlFozzer_,11.0,-3122.97998046875,412.79998779296875,17.010000228881836,13186.800537109375,8427.2998046875,2.3000000417232513,-0.7999999821186066,-0.29999999329447746,-59.60000038146973,255.0,128.0,,0.009589576519561343,0.5603929055277178,9.303508290771106e-05,True,False,10,255.0,False,12,,enpitsu,76561198039309853,26,324.0,5835.47021484375,51.31999969482422,-158.50000381469727,910.9999847412109,330.2000045776367,543.4000015258789,142.29999542236328,7.5,128.0,128.0,False,0.330427194605741,-1.416703326900441,0.05308670474808965,True,False,255.0,False,20,18,,games5425898691,bf81d8692db,26.0,830.3800048828125,2004.5,17.010000228881836,15380.799560546875,-15164.300537109375,0.0,0.0,0.0,4.699999988079071,255.0,128.0,,0.009588448921983591,-0.777707159305755,-4.901427323146533e-06,True,104.34980654972853,True,False,False,False,
37,1868,52,False,False,1,6893.9616239976385,-1587.27001953125,-1291.1800537109375,103.81999969482422,-32279.19921875,4123.2000732421875,1641.300048828125,3659.2001342773438,-644.5999908447266,4711.000061035156,1.0,0.09498952698120117,-2.31216426954015,-1.4038835677119004,bf81d8692db,games5425898691,26.0,-1427.5799560546875,-1423.27001953125,56.849998474121094,-22447.39990234375,4322.300109863281,2450.7000732421875,-3274.5999145507812,-1651.7999267578125,-4098.500061035156,255.0,188.0,,-0.07549709102411252,1.5737498267738688,-0.023367857743991558,True,3,False,4,90.0,False,,76561198039309853,enpitsu,26.0,-322.8599853515625,-5841.43017578125,53.43000030517578,10.700000524520874,18.300000429153442,-6.700000166893005,-4.900000095367432,-9.700000286102295,-6.299999952316284,128.0,128.0,False,-0.3668211051132372,1.4207613673080228,0.04876498839517901,True,False,18,255.0,False,20,,Bobby_LFC96,b2e71503a0b,10,,,,,,,,,,,,,,,,True,,,,,,,CarlFozzer_,b234b856dfb,11.0,2654.080078125,-660.0700073242188,17.010000228881836,-14671.400146484375,-4644.800109863281,2.3999999463558197,-4.399999976158142,-1.5000000596046448,-1051.1000061035156,255.0,128.0,,-0.00956944583270095,-0.24827855431539414,3.607725088424032e-05,True,255.0,False,12,False,10,
38,2014,57,False,False,1,6675.020623877688,-3197.050048828125,-132.83999633789062,144.72999572753906,-8562.899780273438,27354.89990234375,4596.7999267578125,3335.4000854492188,-321.3999938964844,-2612.7999877929688,1.0,-1.04713273398559,-2.03571874731347,1.0300136259949482,76561198039309853,enpitsu,25.0,-3160.2099609375,-267.1600036621094,44.04999923706055,-7444.5001220703125,18269.100341796875,825.5000305175781,-4913.900146484375,1698.2000732421875,-1700.5999755859375,255.0,128.0,,-0.11525603339016063,1.2119912921930969,0.0830961303043717,True,19,False,22,231.0,False,,bf81d8692db,games5425898691,26.0,-120.23999786376953,-751.4500122070312,17.010000228881836,12133.199462890625,6912.5,2.5,0.19999999552965164,-0.0,2180.7000732421875,255.0,255.0,,-0.009591052501971288,2.556533773385644,-2.433334763137954e-05,True,False,6,255.0,False,6,,Bobby_LFC96,b2e71503a0b,10,-2932.199951171875,4258.91015625,17.010000228881836,1706.199951171875,5071.099853515625,2.199999988079071,-3.0000001192092896,1.0000000149011612,0.0,149.0,128.0,,-0.009571363086498533,-1.246241154551216,2.3948842258474344e-06,True,False,255.0,False,False,False,,CarlFozzer_,b234b856dfb,10.0,-1214.31005859375,3401.159912109375,17.010000228881836,-8847.100219726562,-2591.6000366210938,2.5999999046325684,-0.7999999821186066,-0.19999999552965164,-2204.1000366210938,252.0,10.0,False,-0.009524333768020326,-0.2565656723169982,-8.236834270376265e-05,True,255.0,False,12,False,10,
39,2056,59,False,False,0,9973.878754210451,3790.159912109375,-3664.43994140625,154.52000427246094,25824.599609375,-6878.3001708984375,5389.69970703125,2596.6000366210938,-1830.2000427246094,-5089.89990234375,0.0,-0.592660166501054,-0.39348595886633686,-0.11485580685967356,b2e71503a0b,Bobby_LFC96,10.0,3510.340087890625,-3706.919921875,77.87000274658203,16003.800048828125,2857.9998779296875,3219.4000244140625,979.4000244140625,4126.099853515625,-2006.9000244140625,255.0,70.0,,0.06578348279156425,0.1944360758863877,0.023344168942066704,True,3,False,4,232.0,False,,b234b856dfb,CarlFozzer_,11.0,2679.75,-4241.31005859375,17.010000228881836,5392.7001953125,-5449.6002197265625,2.5,-3.3000001311302185,-1.2999999523162842,-800.6999969482422,214.0,33.0,False,0.009841505174203754,-0.7542460056856577,-0.00024820972396245866,True,False,10,247.0,False,12,,enpitsu,76561198039309853,26,3800.669921875,-2612.949951171875,16.100000381469727,-8348.900146484375,-15761.800537109375,-94.39999580383301,3.799999952316284,829.3000030517578,-993.7999725341797,128.0,128.0,,0.020177506262847065,-2.1376176048284803,0.005542734044875356,True,False,231.0,False,22,20,,games5425898691,bf81d8692db,26.0,-930.2000122070312,-1049.3800048828125,17.010000228881836,-6398.699951171875,-12533.599853515625,2.3000000417232513,0.0,-0.09999999776482582,-971.5000152587891,255.0,65.0,,0.009585375448166246,-2.0563338254960604,-0.00011019718887649598,True,255.0,False,6,False,6,
40,2163,63,False,False,0,9169.730740942705,888.3800048828125,-3854.43994140625,909.2100219726562,-14891.500244140625,11968.499755859375,7751.5997314453125,-1914.2999267578125,-4207.200012207031,3672.60009765625,0.0,-0.25027800480612944,2.971942531502157,3.0340256348016363,b234b856dfb,CarlFozzer_,11.0,935.9099731445312,-3904.860107421875,753.4299926757812,-4028.5000610351562,6349.0997314453125,7459.4000244140625,-966.2000274658203,-1824.9000549316406,135.600004196167,128.0,218.0,False,-1.5047377692792054,1.0316109125618704,1.186201499367435,True,10,False,14,143.6291011661612,True,,b2e71503a0b,Bobby_LFC96,10.0,1164.2099609375,-3929.7099609375,621.219970703125,-20232.19970703125,2415.800018310547,4275.400085449219,1020.1000213623047,-69.40000057220459,301.00000381469727,255.0,203.0,,-1.0854213945107878,2.094756409527187,0.8420149461062247,True,False,4,75.06838716999188,True,6,,enpitsu,76561198039309853,25,832.6199951171875,-3756.64990234375,486.67999267578125,-6174.2999267578125,-11339.49951171875,-154.49999809265137,829.8000335693359,1017.2000122070312,-5340.999755859375,128.0,128.0,False,-1.318989400021461,-2.261103402450099,3.0101217873318507,True,False,146.0,False,24,21,,games5425898691,bf81d8692db,26.0,1341.1600341796875,-3905.47998046875,787.6900024414062,8758.900146484375,-5076.499938964844,2446.199951171875,-2929.5001220703125,-583.1999969482422,2216.9000244140625,255.0,128.0,,0.27575322514633044,1.9789970498314773,-2.293468617150827,True,171.0,False,8,False,6,
41,2315,68,False,True,0,4312.317386140833,-2794.830078125,1268.239990234375,147.3699951171875,9871.400146484375,17928.599853515625,6697.19970703125,-32.10000038146973,978.6000061035156,1985.5000305175781,0.0,0.034266820781126625,-2.747467122397019,-1.7444712935092859,b234b856dfb,CarlFozzer_,11.0,-2911.110107421875,1055.3199462890625,49.150001525878906,9553.300170898438,13692.5,3537.7999877929688,431.89998626708984,-288.4000015258789,233.79999160766602,255.0,130.0,,-0.003373006838956478,0.9893050704695913,-0.00028082016920002214,True,10,False,16,232.0,False,,b2e71503a0b,Bobby_LFC96,10.0,-1920.0899658203125,-1878.2099609375,108.41000366210938,8567.80029296875,19643.00048828125,1650.8000183105469,-3220.0,4322.900085449219,-1092.6000213623047,158.0,128.0,False,0.7649343144119778,3.073614926545621,2.7758872260939706,True,False,5,176.0,False,8,,enpitsu,76561198039309853,25,-95.83000183105469,1684.760009765625,20.200000762939453,-156.19999885559082,22827.60009765625,-1975.0999450683594,-943.1999969482422,-10.099999904632568,0.09999999776482582,255.0,128.0,,0.0756173803185731,1.5775957735525596,0.0002877409152371644,True,False,161.0,False,28,26,,games5425898691,bf81d8692db,26.0,24.790000915527344,-1170.300048828125,20.989999771118164,-8894.199829101562,21039.69970703125,-1565.0,-3105.7000732421875,3472.9998779296875,-871.8000030517578,255.0,0.0,,0.007740136836880818,2.012542035096257,-0.18639358144189452,True,51.0,False,10,False,8,
42,2360,70,False,False,1,9253.444743966786,1297.27001953125,-4104.740234375,364.9599914550781,17192.80029296875,-6899.000244140625,-620.9999847412109,-2643.0999755859375,3534.8001098632812,4064.2999267578125,1.0,-0.31261882870558244,-0.7837297828753169,-2.570710857007252,76561198039309853,enpitsu,25.0,1066.8599853515625,-4102.990234375,303.9700012207031,11981.700439453125,-11174.7998046875,2671.4999389648438,-509.3000030517578,-116.99999809265137,1006.8000030517578,128.0,128.0,,0.4304691669343455,2.428097709642601,-0.5390086023270945,True,26,False,30,96.0,False,,bf81d8692db,games5425898691,26.0,-70.48999786376953,-2670.10009765625,16.90999984741211,-1138.7000274658203,-22252.7001953125,25.59999942779541,-5.299999713897705,16.90000057220459,85.39999961853027,255.0,128.0,,-0.009945103507455089,-1.5297093256830678,0.0008334921768966924,True,False,10,51.0,False,12,,Bobby_LFC96,b2e71503a0b,10,737.0800170898438,-1244.56005859375,17.010000228881836,2693.699951171875,-12234.000244140625,2.5999999046325684,-1.0000000149011612,-0.09999999776482582,2153.000030517578,139.0,255.0,False,-0.0096904974058061,-1.8446327455871732,4.130740723326749e-05,True,False,207.0,False,8,6,,CarlFozzer_,b234b856dfb,11.0,1305.75,-3584.409912109375,426.8599853515625,-10676.300048828125,-20308.00048828125,-1611.9999694824219,5217.0001220703125,-710.1000213623047,557.9000091552734,255.0,217.0,,-0.9034434671432965,-1.5702230153301988,-0.09023871519292966,True,159.0,False,16,4,10,
43,2515,76,False,False,1,8651.420318623414,3337.969970703125,-3159.6298828125,134.80999755859375,90.0,15174.100341796875,4434.800109863281,4210.10009765625,-4106.099853515625,-1189.1000366210938,1.0,-0.39797363697180627,-0.7575744405842184,-1.673357911286207,76561198039309853,enpitsu,26.0,3308.8798828125,-3284.4599609375,16.020000457763672,257.99999237060547,13890.2001953125,22.000000476837158,56.19999885559082,-210.59999465942383,-2775.7998657226562,255.0,128.0,,-0.02101875748038291,1.6754519672929507,0.013140738004039301,True,26,False,31,161.05016773746868,True,,bf81d8692db,games5425898691,25.0,1165.75,-3998.81005859375,17.010000228881836,11773.699951171875,-7361.300048828125,2.5,-0.0,-0.0,2196.1000061035156,255.0,255.0,,-0.009568582185091027,-2.650413330750358,-1.2388666816876232e-05,True,False,10,66.0,False,12,,Bobby_LFC96,b2e71503a0b,10,3437.110107421875,1291.43994140625,17.010000228881836,-3245.8999633789062,-2383.3999633789062,2.7000001072883606,0.09999999776482582,-0.0,1718.3999633789062,128.0,229.0,,-0.009614865855691367,-0.5892859702220339,-8.119961881700022e-06,True,False,198.0,False,8,6,,CarlFozzer_,b234b856dfb,11.0,2100.0400390625,-1303.199951171875,17.0,15691.500244140625,-8567.000122070312,3.700000047683716,0.5999999865889549,-0.19999999552965164,-1902.2999572753906,255.0,0.0,,-0.009585127163508934,-2.579863583296033,-7.57171047306887e-05,True,87.0,False,16,4,10,
44,2569,78,False,False,0,5291.0828323417745,-3324.510009765625,439.1600036621094,157.22000122070312,3333.0999755859375,29870.10009765625,2207.899932861328,4881.099853515625,2408.5000610351562,2524.4000244140625,0.0,-0.489632475353104,-3.131146694810449,-0.14045168013528037,b2e71503a0b,Bobby_LFC96,10.0,-3345.7900390625,269.0400085449219,153.66000366210938,-1255.199966430664,17579.49951171875,2692.60009765625,-3181.4999389648438,1571.300048828125,-4202.099914550781,255.0,167.0,,0.47522355662699084,1.5681844823924855,0.02805229758722022,True,7,False,10,125.0,False,,b234b856dfb,CarlFozzer_,11.0,-4046.320068359375,939.239990234375,139.1199951171875,719.8000335693359,-17380.899658203125,-1137.9000091552734,783.8999938964844,-710.5999755859375,631.1000061035156,251.0,235.0,,0.0710928884671922,-1.5445501429101214,-1.0559627323713483,True,4,10,53.0,False,16,,enpitsu,76561198039309853,26,-2962.89990234375,-58.84000015258789,46.2599983215332,7807.7001953125,-2985.7998657226562,3471.6000366210938,-95.69999694824219,-388.80001068115234,2108.5000610351562,0.0,255.0,,0.009688200645548801,-0.22361411851097338,-1.8289104340772615e-05,True,False,120.51178512009243,True,34,29,,games5425898691,bf81d8692db,25.0,-1657.4000244140625,2994.06005859375,17.010000228881836,12219.000244140625,3563.5000610351562,2.5999999046325684,0.0,0.0,2316.999969482422,255.0,255.0,,0.009567267236440993,0.35092762944618144,2.507460017666348e-05,True,97.0,False,12,False,10,
45,2648,81,False,False,1,10205.429981143638,1942.22998046875,-5011.66015625,1159.18994140625,4998.2000732421875,7085.0,7696.199951171875,2596.300048828125,438.4000015258789,5391.300048828125,1.0,0.18733333611105807,-1.6536183790843149,-2.44786017545884,bf81d8692db,games5425898691,26.0,1808.760009765625,-5102.97998046875,1058.1300048828125,2786.099853515625,2.199999988079071,8559.000244140625,-0.29999999329447746,2310.5999755859375,-1.5000000596046448,255.0,255.0,,1.2434338186267881,-3.1119396947187576,-1.5425375580246283,True,10,False,12,97.0,False,,76561198039309853,enpitsu,25.0,1920.6700439453125,-1551.800048828125,17.049999237060547,-3530.7998657226562,-12595.999755859375,2.8999999165534973,0.09999999776482582,0.5999999865889549,-0.7999999821186066,255.0,128.0,,-0.016727238805759242,-1.2973477868229446,5.523765010069912e-05,True,False,30,152.0,False,34,,Bobby_LFC96,b2e71503a0b,10,4078.97998046875,-2528.8701171875,687.3200073242188,-1.7000000178813934,2910.8999633789062,-5152.39990234375,-1653.699951171875,-0.19999999552965164,1.7000000178813934,225.0,128.0,False,-1.3112029573876305,1.6080018766020499,-1.6069862555193049,True,False,156.0,False,10,8,,CarlFozzer_,b234b856dfb,11.0,2967.6298828125,52.59000015258789,17.020000457763672,12710.30029296875,1534.7999572753906,1.2999999523162842,0.5999999865889549,-0.0,-1847.8999328613281,243.0,0.0,False,-0.00958011634919459,3.038900378870565,-0.000258536446772691,True,32.0,False,16,4,10,
46,2727,83,False,False,0,3177.8568405934593,-3305.2900390625,3067.780029296875,666.4500122070312,16937.39990234375,-1154.1000366210938,-3512.9998779296875,2238.000030517578,2230.800018310547,-5100.400085449219,0.0,-0.5244643172029632,-0.22588003765369322,-1.8293666177126378,b234b856dfb,CarlFozzer_,11.0,-3473.909912109375,3005.0400390625,593.1099853515625,1271.500015258789,16355.6005859375,1938.3000183105469,-1029.4000244140625,1183.8999938964844,-2006.7999267578125,128.0,0.0,False,-0.2374117333012519,1.0302184464225743,0.3118788574283688,True,10,4,18,179.0,False,,b2e71503a0b,Bobby_LFC96,10.0,-4065.989990234375,2463.550048828125,184.24000549316406,3006.7999267578125,300.9000015258789,-11126.099853515625,42.10000038146973,-5498.900146484375,-100.9000015258789,128.0,128.0,False,1.2630051757855,0.09344709447748654,0.09476732439335461,True,False,8,156.0,False,10,,enpitsu,76561198039309853,25,251.75,4690.259765625,17.049999237060547,-1336.4999389648438,13107.39990234375,3.3000001311302185,0.09999999776482582,-0.3999999910593033,3154.89990234375,255.0,255.0,True,0.016752791911251487,2.0476504159746667,7.524514211690577e-05,True,False,213.0,False,34,30,,games5425898691,bf81d8692db,26.0,-2003.75,4910.240234375,17.0,-3714.2001342773438,2363.3999633789062,3.4999999403953552,-0.5999999865889549,-0.5000000074505806,-68.20000171661377,128.0,128.0,,0.00965501802610059,-0.5805303560466908,7.196302822777151e-05,True,97.0,False,12,False,10,
47,2795,86,False,False,1,7848.991457266706,-127.30000305175781,-2642.0,153.6300048828125,-11657.2998046875,27786.201171875,-1680.7000732421875,3680.8999633789062,-4737.799987792969,-60.50000190734863,1.0,-0.9217113464248978,3.013312624919325,2.216424578637794,bf81d8692db,games5425898691,26.0,-133.57000732421875,-2801.330078125,106.23999786376953,-9517.5,17555.0,-212.5,-4973.900146484375,-2313.2000732421875,-398.4000015258789,255.0,170.0,,-0.6030923891555324,-2.0530270621934874,-3.0907973348277284,True,11,False,14,31.0,False,,76561198039309853,enpitsu,25.0,62.56999969482422,-5260.81982421875,17.049999237060547,-248.60000610351562,1444.4000244140625,2.800000011920929,-1.2999999523162842,0.3999999910593033,890.8000183105469,255.0,255.0,,-0.01656242025146197,1.6111262679628968,0.0001467325471347845,True,False,30,203.0,False,34,,Bobby_LFC96,b2e71503a0b,10,611.8699951171875,-1276.3299560546875,16.989999771118164,-2878.3999633789062,16948.199462890625,4.900000095367432,-0.0,-0.3999999910593033,1376.4999389648438,255.0,245.0,,-0.009586137195584297,1.3946816425103372,0.0002948653217891944,True,False,105.86740643234663,True,10,8,,CarlFozzer_,b234b856dfb,11.0,2904.550048828125,-3983.719970703125,16.989999771118164,-11916.800537109375,9995.2001953125,2.5999999046325684,-1.4000000059604645,0.09999999776482582,-1056.2000274658203,255.0,59.0,,-0.00954514382102681,0.7169993964841161,-0.00012559169456110214,True,229.94282164881304,True,18,4,10,
48,2854,88,False,False,0,8378.000838411246,2410.800048828125,-2557.7900390625,93.12999725341797,13405.0,-21350.90087890625,411.5999984741211,4877.900085449219,740.5000305175781,-7.5,0.0,0.5839856977253626,2.534596189774159,3.0262088392836928,b2e71503a0b,Bobby_LFC96,10.0,2252.89990234375,-2504.489990234375,17.020000457763672,11904.3994140625,-19339.599609375,32.30000019073486,113.80000114440918,-1597.2999572753906,-781.5000152587891,255.0,85.0,,0.003389409975512521,-1.0186470862216355,0.011855685090255431,True,8,False,10,0.0,False,,b234b856dfb,CarlFozzer_,11.0,-842.3099975585938,201.86000061035156,16.989999771118164,6702.7001953125,-20955.70068359375,4.699999988079071,0.0,0.0,-36.500000953674316,255.0,128.0,,0.009599898374694398,-1.265400810310773,1.8446638606949706e-05,True,4,10,202.0,False,18,,enpitsu,76561198039309853,25,1794.2099609375,4736.10009765625,17.049999237060547,13322.80029296875,-3364.2999267578125,2.8999999165534973,-0.5999999865889549,0.19999999552965164,0.0,255.0,128.0,,0.01673473793669596,-0.24737035346625885,5.604363572677644e-05,True,False,203.0,False,34,30,,games5425898691,bf81d8692db,26.0,3252.409912109375,69.94999694824219,16.989999771118164,20888.60107421875,-7845.10009765625,4.699999988079071,-1.1999999731779099,0.5000000074505806,-352.2999954223633,255.0,62.0,,0.009586370256397041,-0.35961002404175957,-8.108269165487562e-05,True,255.0,False,14,False,12,
