,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
75,5027,149,False,False,0,4323.388439832438,-1777.68994140625,907.469970703125,93.13999938964844,8765.900268554688,7793.2000732421875,0.0,-3938.0999755859375,4475.5999755859375,678.0000305175781,0.0,0.5890994109515456,1.9530313546969427,0.37831317909743784,bd61daf6fdb,twitchdoowap,7.0,-1630.7099609375,721.989990234375,17.0,9447.5,10839.300537109375,3.4999999403953552,-0.5999999865889549,-0.5000000074505806,1853.699951171875,128.0,255.0,,0.009637531683163144,0.8935815713751742,0.0001488018550772305,True,171.0,False,4,4,False,,4358681204504249901,SinteXx0,8.0,-1829.18994140625,-2386.25,17.0,-2283.000030517578,13203.699951171875,3.6000001430511475,0.09999999776482582,-1.0000000149011612,1984.1999816894531,231.0,195.0,,0.009575427853766284,1.7765816747588217,0.0001910555967350967,True,18,14,31.0,False,6,,enpitsu,76561198039309853,27,-3561.260009765625,-3495.110107421875,16.860000610351562,15102.099609375,-3412.0001220703125,56.90000057220459,-18.600000143051147,88.00000190734863,1983.3000183105469,255.0,255.0,False,0.012391082373754988,-0.16576160554796854,0.0023432468825031814,True,False,237.0,False,12,8,,games5425898691,bf81d8692db,20.0,-1997.550048828125,4768.81982421875,17.010000228881836,10595.30029296875,1684.2999267578125,2.199999988079071,0.0,0.29999999329447746,1405.3999328613281,128.0,228.0,0.009615894113449958,0.16463886029893507,0.00017085713211574397,True,255.0,False,14,14,False,,
76,5032,149,False,False,0,4149.029735958772,-1613.43994140625,1053.469970703125,93.13999938964844,8390.10009765625,7456.7999267578125,0.0,-3953.699951171875,4478.599853515625,555.9000015258789,0.0,0.4437013075922729,2.838283071889134,1.7246082855753713,bd61daf6fdb,twitchdoowap,7.0,-1505.9300537109375,924.8499755859375,17.0,4839.89990234375,12067.39990234375,3.6000001430511475,-0.09999999776482582,-0.19999999552965164,2147.5999450683594,128.0,255.0,,0.009642768174334439,1.2507761088550637,3.575361256969042e-05,True,171.0,False,4,4,False,,4358681204504249901,SinteXx0,8.0,-1890.0400390625,-2170.300048828125,17.0,-4521.400146484375,12800.50048828125,3.3000001311302185,0.0,0.7999999821186066,190.30000686645508,231.0,128.0,,0.009591258470946504,1.9327431893565938,-0.00015303469810725565,True,18,14,31.0,False,6,,enpitsu,76561198039309853,27,-3308.89990234375,-3507.85009765625,17.059999465942383,14906.199951171875,1652.5,2.0000000298023224,-3.6000001430511475,3.1999999284744263,2069.1000366210938,255.0,255.0,False,0.016648300448960977,0.17392347229044172,0.00016799827918324403,True,False,237.0,False,12,8,,games5425898691,bf81d8692db,20.0,-1829.0,4820.8798828125,17.010000228881836,8683.499755859375,4309.4000244140625,2.3999999463558197,0.0,-0.7000000029802322,2195.2999877929688,255.0,255.0,0.009631183859836499,0.49521864334317683,9.20674195959989e-05,True,255.0,False,14,14,False,,
77,5041,149,False,False,0,3755.368862689498,-1552.050048828125,1442.3800048828125,146.85000610351562,-1027.6000213623047,13967.5,2126.4999389648438,-636.8999862670898,4739.89990234375,3623.0999755859375,0.0,-0.919224110621119,-1.940151273494133,1.879003155596296,bd61daf6fdb,twitchdoowap,7.0,-1472.699951171875,1331.199951171875,16.950000762939453,-2235.0999450683594,13276.400146484375,-50.900001525878906,102.60000228881836,80.39999961853027,564.5999908447266,255.0,128.0,,0.008663848847524218,1.789177749278979,8.250046229364507e-05,True,155.186924593423,True,4,4,False,,4358681204504249901,SinteXx0,8.0,-2015.8900146484375,-1695.27001953125,17.0,-1466.6999816894531,13844.100341796875,3.3000001311302185,0.0,-1.0000000149011612,-301.3999938964844,237.0,119.0,,0.009585424391074354,1.6531782318210235,0.00012780042312006399,True,18,14,31.0,False,6,,enpitsu,76561198039309853,27,-2822.010009765625,-3213.719970703125,19.520000457763672,8159.4000244140625,11396.199951171875,2957.7999877929688,-4.300000071525574,-7.099999785423279,1114.1999816894531,255.0,128.0,False,0.016751883953444187,1.0200056330057075,-0.00025422376914579115,True,False,237.0,False,14,9,,games5425898691,bf81d8692db,20.0,-1591.4000244140625,5023.740234375,36.529998779296875,6816.9000244140625,5725.7000732421875,2552.5999450683594,4879.800109863281,-98.90000343322754,-1421.6999816894531,128.0,0.0,-0.3998083016672356,0.7418147824984342,0.28858343354634747,True,255.0,False,14,14,False,,
78,5056,150,False,False,0,3039.806002349769,-1602.47998046875,2183.429931640625,171.75,2328.000030517578,15913.800048828125,3071.099853515625,814.4000244140625,2358.699951171875,3477.9998779296875,0.0,0.7977481527661927,1.3094310176750372,1.1541453776171209,bd61daf6fdb,twitchdoowap,7.0,-1662.949951171875,2152.35009765625,47.439998626708984,-2869.7000122070312,14658.1005859375,2872.0999145507812,-1909.7000122070312,1751.9000244140625,-736.2999725341797,22.0,50.0,,0.06238507177085424,1.683989661568604,0.06118212006591526,True,143.0,False,6,4,False,,4358681204504249901,SinteXx0,8.0,-1906.239990234375,-887.8699951171875,17.0,2900.4998779296875,13798.1005859375,3.3000001311302185,-0.09999999776482582,-0.7999999821186066,-0.7999999821186066,230.0,128.0,,0.009596902880330216,1.3633999730461759,8.279541544226277e-05,True,18,14,61.0,False,6,,enpitsu,76561198039309853,27,-2354.72998046875,-2456.419921875,90.13999938964844,9922.999877929688,16358.900146484375,-164.20000076293945,-4996.9000244140625,2297.7000427246094,29.700000286102295,255.0,128.0,False,0.48925315528354485,-2.0047051535617695,3.135412855395303,True,False,237.0,False,14,9,,games5425898691,bf81d8692db,20.0,-1293.4599609375,5091.240234375,108.30999755859375,6351.6998291015625,-347.99999237060547,-1476.6000366210938,-769.4000244140625,2145.2000427246094,-507.5,255.0,0.0,0.1882899666810048,-0.021558428338184412,1.2362355764904605,True,255.0,False,14,14,False,,
79,5097,151,False,False,1,9533.094317173476,1320.010009765625,-4383.66015625,168.0,17399.100341796875,5971.199951171875,8117.5,4702.300109863281,-1686.0000610351562,-3323.2998657226562,1.0,-0.6974359355697659,0.5571663808381659,-1.737713141708703,bf81d8692db,games5425898691,20.0,1153.800048828125,-4513.740234375,92.29000091552734,9310.399780273438,7398.4002685546875,2601.0000610351562,587.2000122070312,5412.7001953125,-778.8999938964844,255.0,0.0,,-0.4027816255770402,2.1542824485937615,0.5634123943228777,True,255.0,False,16,15,False,,76561198039309853,enpitsu,27.0,914.1900024414062,-163.3000030517578,102.08000183105469,-9578.699951171875,-20776.39892578125,-164.50000762939453,5293.2000732421875,-1492.2000122070312,68.20000171661377,255.0,128.0,False,-0.5119963727496893,1.8525614753190536,3.127340165182123,True,16,11,255.0,False,False,,twitchdoowap,bd61daf6fdb,7,1198.1099853515625,-4660.10986328125,17.010000228881836,-12860.6005859375,-3474.7000122070312,4.1999998688697815,1.899999976158142,-0.5999999865889549,-3050.7000732421875,244.0,0.0,False,-0.009511009466850424,-0.06197073216993328,0.00014906759129369363,True,False,143.0,False,6,6,,SinteXx0,4358681204504249901,8.0,1485.800048828125,-874.9400024414062,17.0,-938.7999725341797,-10471.199951171875,3.3000001311302185,-0.0,-0.0,-2.8999999165534973,255.0,128.0,-0.00953144427551237,-1.4808744331262538,6.485237691401367e-06,True,61.0,False,14,18,6,,
80,5163,154,False,False,1,8498.785461657419,3244.909912109375,-3027.739990234375,266.67999267578125,9575.900268554688,7506.199951171875,14633.599853515625,-655.1999664306641,-5859.2999267578125,-1112.9000091552734,1.0,0.5922589992663505,1.8319800328093232,-2.4815771387553527,bf81d8692db,games5425898691,20.0,3165.919921875,-3057.2099609375,102.43000030517578,20647.60009765625,-613.8999938964844,2669.5999145507812,958.3000183105469,5415.8001708984375,-15.099999904632568,255.0,173.0,,-0.7544857253347071,-2.9639242364757443,-0.008937742731379903,True,205.0,False,18,17,False,,76561198039309853,enpitsu,27.0,169.08999633789062,-5204.2001953125,17.049999237060547,1875.8000183105469,-9673.300170898438,4.600000083446503,-2.800000011920929,1.7000000178813934,1190.5000305175781,0.0,0.0,False,-0.01718575286892899,-2.863689487904021,-0.0003171425436488206,True,16,12,255.0,False,False,,twitchdoowap,bd61daf6fdb,7,1372.5699462890625,-2172.02001953125,17.010000228881836,4214.599914550781,13450.2001953125,2.0999999344348907,-0.0,-0.0,11.499999761581421,207.0,128.0,False,-0.009597620714493087,1.8728315701789364,-1.7402511895797584e-05,True,False,143.0,False,6,6,,SinteXx0,4358681204504249901,8.0,3174.1298828125,-2686.97998046875,122.86000061035156,4194.200134277344,-14544.7998046875,3869.1000366210938,-1832.2999572753906,-192.99999237060547,-1357.8999328613281,128.0,60.0,0.18487987945188725,-1.5338086095632701,0.014411019382940841,True,41.0,False,14,20,6,,
81,5253,157,False,False,0,4373.9757849326115,-2705.4599609375,1157.8499755859375,500.82000732421875,-9731.699829101562,18354.49951171875,-1983.0999755859375,-891.6000366210938,-1284.2999267578125,-5792.60009765625,0.0,1.1487334915693044,2.2918518029188464,-1.0009339674436055,bd61daf6fdb,twitchdoowap,6.0,-2634.2099609375,1019.4099731445312,423.8999938964844,-9595.499877929688,2047.1000671386719,756.6000366210938,1610.8999633789062,-2070.500030517578,-863.1999969482422,210.0,109.0,,-0.3058837731736107,2.886636366160976,-0.32315481456520695,True,65.0,False,8,6,False,,4358681204504249901,SinteXx0,8.0,-3328.110107421875,3032.39990234375,89.70999908447266,-6560.10009765625,-19028.199462890625,-150.600004196167,5497.60009765625,59.89999771118164,149.89999771118164,227.0,,,-0.5087878490794288,1.6750381400861074,3.0721773506991292,True,22,17,,False,6,,enpitsu,76561198039309853,27,-16.799999237060547,5641.5498046875,28.40999984741211,-861.9999694824219,-1260.0,-49.80000019073486,0.5999999865889549,39.700000286102295,-1023.7999725341797,255.0,128.0,,0.053271284662952466,-1.9514192507680233,-0.014795936892584727,True,False,255.0,False,16,12,,games5425898691,bf81d8692db,20.0,-2906.97998046875,1915.239990234375,16.989999771118164,5014.599914550781,-18456.99951171875,4.4999998807907104,0.0,0.19999999552965164,-3.4999999403953552,255.0,,0.009600345215030757,-1.3060185683484564,3.927653109268058e-05,True,143.0,False,18,18,False,,
82,5338,160,False,False,1,9953.474773912012,3041.22998046875,-4579.5498046875,132.27000427246094,13748.199462890625,12687.39990234375,8246.500244140625,2637.6998901367188,-4245.899963378906,3318.699951171875,1.0,0.0034050887627956015,-1.2446042080683517,1.8832763355581115,76561198039309853,enpitsu,27.0,2848.719970703125,-4740.1201171875,49.220001220703125,9510.30029296875,9500.599975585938,3541.6000366210938,-444.00001525878906,319.20000076293945,1077.0999908447266,255.0,128.0,,-0.030990057335157424,2.2273991355346614,-0.0018028657621346944,True,230.0,False,18,13,False,,bf81d8692db,games5425898691,20.0,-597.0900268554688,-2768.030029296875,17.010000228881836,7054.4000244140625,-12663.299560546875,2.199999988079071,-1.4000000059604645,2.3000000417232513,1637.8999328613281,255.0,170.0,,-0.009599310597739984,-2.1490390421446035,-2.607261222685592e-05,True,20,20,143.0,False,False,,twitchdoowap,bd61daf6fdb,6,3500.080078125,-3083.219970703125,16.989999771118164,-2291.3999938964844,-8127.8997802734375,4.600000083446503,0.09999999776482582,0.9000000357627869,-15.299999713897705,255.0,128.0,,-0.009532431886988338,-1.2935506680188096,7.976541914834851e-05,True,False,0.0,False,8,6,,SinteXx0,4358681204504249901,8.0,3320.8701171875,-690.0,17.040000915527344,10898.1005859375,-3065.7000732421875,-5.400000214576721,0.29999999329447746,0.09999999776482582,2386.300048828125,255.0,247.0,-0.009532167747856994,-2.92242956927501,-3.383273544995287e-05,True,233.00969436604487,True,18,22,6,,False
83,5395,162,False,False,1,7915.391361176891,3095.4599609375,-2463.669921875,159.3699951171875,-18423.1005859375,16026.300048828125,550.2000045776367,1956.1000061035156,3213.5000610351562,-4673.999938964844,1.0,1.0359684382238488,-1.2076889493312573,-1.297694299042935,76561198039309853,enpitsu,27.0,3299.669921875,-2580.489990234375,77.93000030517578,-17672.5,9701.099853515625,3183.3999633789062,-1985.8999633789062,-2386.6000366210938,-1000.1999664306641,255.0,0.0,False,-0.134792397786619,0.22788296296834004,0.006544023778221625,True,231.0,False,20,15,False,,bf81d8692db,games5425898691,20.0,318.5,-4956.81982421875,17.010000228881836,7149.2999267578125,630.099983215332,2.3999999463558197,-0.0,-0.19999999552965164,2420.399932861328,255.0,255.0,,-0.009521063711503061,3.0446031976394408,2.458934721151081e-05,True,20,20,174.0,False,False,,twitchdoowap,bd61daf6fdb,7,2449.43994140625,-3304.110107421875,86.5999984741211,-4408.900146484375,15552.099609375,2408.9999389648438,-4267.900085449219,-3441.6000366210938,435.40000915527344,255.0,187.0,False,-0.6371703275761064,1.429361722637912,-0.30976849639261683,True,False,255.0,False,10,7,,SinteXx0,4358681204504249901,8.0,3228.7900390625,-2309.590087890625,292.32000732421875,-10990.0,-12562.099609375,-587.5,385.8000183105469,-2910.10009765625,-2775.8999633789062,128.0,2.0,-0.561386013514861,-1.6677821096052814,0.4548999315394016,True,191.0,False,20,24,6,,False
84,5463,165,False,False,1,4508.573910765444,-846.8499755859375,981.9099731445312,93.13999938964844,-13024.300537109375,11444.89990234375,0.0,-3876.4999389648438,-4263.800048828125,-1670.8000183105469,1.0,0.21317665560893456,2.9762831038524764,0.6049780640878112,76561198039309853,enpitsu,27.0,-918.7100219726562,760.3099975585938,17.040000915527344,-7268.699951171875,21821.201171875,-0.5000000074505806,0.19999999552965164,-0.5000000074505806,-315.49999237060547,255.0,128.0,False,-0.0167869789516542,1.2762532932455277,0.00018409858588813765,True,99.24720853887574,True,20,16,False,,bf81d8692db,games5425898691,20.0,1055.6700439453125,-913.0,82.95999908447266,1865.2000427246094,22683.1005859375,-139.3000030517578,-5486.199951171875,389.00001525878906,10.099999904632568,255.0,128.0,,1.5325625292827296,-1.548083110291688,3.0934541568043605,True,22,22,98.0,False,False,,twitchdoowap,bd61daf6fdb,7,832.0,1168.530029296875,107.76000213623047,-7417.39990234375,20551.79931640625,25.399999618530273,-5395.9002685546875,-376.50001525878906,-995.9999847412109,255.0,128.0,False,0.5769233829372968,-1.307926623271433,-2.803407290003399,True,False,187.0,False,12,9,,SinteXx0,4358681204504249901,8.0,-350.2300109863281,-2326.419921875,93.0,-15452.099609375,16868.599853515625,-154.20000076293945,-2234.199981689453,-4977.699890136719,692.9000091552734,149.0,128.0,0.23032144118680833,2.4727684553927913,2.526660742703016,True,138.0,False,21,26,6,,False
85,5587,169,False,False,0,8761.95988617556,2676.330078125,-2860.64990234375,647.5599975585938,14716.600341796875,19978.599853515625,-116.09999656677246,-1420.0,3538.3999633789062,4632.699890136719,0.0,-0.8759676044147229,0.3719371138898553,2.5714096498338592,bd61daf6fdb,twitchdoowap,6.0,2488.3701171875,-3082.89990234375,559.219970703125,12950.30029296875,11286.800537109375,2175.2999877929688,-717.3000335693359,358.10001373291016,826.5000152587891,255.0,128.0,,-0.12022471883938134,0.9825719410991147,-0.21553307557668372,True,76.92536774245642,True,14,10,False,,4358681204504249901,SinteXx0,8.0,3214.97998046875,-4186.740234375,16.65999984741211,-11248.499755859375,6316.9000244140625,83.29999923706055,-92.20000267028809,-47.60000228881836,-1243.7999725341797,128.0,82.0,,0.0045684162582369505,2.612922421927114,-0.0032541351599349065,True,26,22,123.0,False,6,,enpitsu,76561198039309853,27,2880.7099609375,-2691.2900390625,377.6400146484375,-7781.099853515625,1990.2000427246094,3614.2001342773438,3056.4999389648438,-984.0000152587891,-2635.7998657226562,255.0,255.0,False,-0.6949902134654158,-2.4457843676796727,-1.0791149453869062,True,False,173.0,False,22,17,,games5425898691,bf81d8692db,20.0,1809.68994140625,462.75,17.010000228881836,5129.000244140625,13129.599609375,2.0999999344348907,-0.7999999821186066,-2.199999988079071,-315.0,255.0,62.0,0.009602146170630687,1.201200944542605,5.752142246866927e-06,True,129.0,False,22,22,False,,
86,5636,171,False,False,1,6616.633068163645,-3399.949951171875,107.63999938964844,204.7899932861328,-21967.5,802.2000122070312,10285.6005859375,4444.5001220703125,3971.4999389648438,687.6999664306641,1.0,-0.26360146831521836,-0.9675165166614443,2.450192955687757,bf81d8692db,games5425898691,20.0,-3228.199951171875,62.29999923706055,101.73999786376953,-10046.500244140625,5637.2998046875,216.90000534057617,5441.300048828125,-797.7999877929688,70.19999980926514,255.0,255.0,,0.04843579008915969,0.5994546671768612,-1.1565935305714035,True,126.0,False,24,23,False,,76561198039309853,enpitsu,27.0,-1318.550048828125,2398.06005859375,14.359999656677246,8377.000122070312,-2925.7000732421875,-1740.8999633789062,1663.2000732421875,4271.099853515625,139.399995803833,255.0,128.0,False,0.05046529721781063,-2.5411710650809316,0.012885631190815561,True,22,18,173.0,False,False,,twitchdoowap,bd61daf6fdb,6,-3814.199951171875,1131.8800048828125,15.630000114440918,8115.10009765625,-8716.199951171875,-85.20000457763672,158.69999885559082,-726.8000030517578,-1316.6999816894531,197.0,0.0,,-0.008332166712827414,-2.372694963106778,-0.00913831785104509,True,False,75.0,False,14,10,,SinteXx0,4358681204504249901,8.0,-2124.0,2537.580078125,17.010000228881836,9876.599731445312,5375.0,2.5999999046325684,-0.0,-0.0,2587.9000854492188,255.0,255.0,-0.009544978228864477,2.5464522432127725,-4.6545312053116476e-05,True,99.0,False,22,26,6,,False
87,5696,173,False,False,1,5462.854087624406,-1611.31005859375,286.5299987792969,240.16000366210938,-5416.300048828125,16146.400146484375,5228.0999755859375,-322.7000045776367,4159.100036621094,-4312.39990234375,1.0,0.9809880115726548,-0.15525322586430237,0.9605478381732475,76561198039309853,enpitsu,27.0,-1524.989990234375,184.05999755859375,134.0500030517578,-17037.099609375,-1111.9999694824219,3542.9000854492188,-3768.800048828125,-1919.2999267578125,-1149.1000366210938,128.0,0.0,False,-0.017103569727259876,-0.45766998784242957,0.05271875463022241,True,109.0,False,24,19,False,,bf81d8692db,games5425898691,20.0,-3064.840087890625,1355.6400146484375,17.010000228881836,5690.5999755859375,10468.900146484375,2.3999999463558197,-0.0,-0.0,2363.2000732421875,255.0,255.0,,-0.009549658536627297,2.0049387468092115,1.1120694682805458e-05,True,24,24,126.0,False,False,,twitchdoowap,bd61daf6fdb,7,-2530.06005859375,-165.4499969482422,17.010000228881836,8522.80029296875,9333.699951171875,2.0999999344348907,-0.0,0.09999999776482582,-564.7999954223633,218.0,68.0,False,-0.00956390336459573,2.2930939014645815,-0.0002441997268123219,True,False,255.0,False,14,10,,SinteXx0,4358681204504249901,8.0,-2242.1201171875,2738.090087890625,17.010000228881836,8567.999877929688,-10537.19970703125,1.899999976158142,0.29999999329447746,-0.9000000357627869,16.49999976158142,228.0,128.0,-0.009593928699345819,-2.2560557399362673,-7.717171714690039e-05,True,53.0,False,22,26,6,,False
88,5735,175,False,False,1,4173.86026274333,-2335.85009765625,2498.739990234375,337.94000244140625,12546.500244140625,6752.7001953125,8482.5,-5626.9000244140625,1625.0,1302.5999450683594,1.0,0.6475544406628665,-2.9818524375212774,2.9075795478541506,bf81d8692db,games5425898691,20.0,-2466.68994140625,2514.5400390625,160.0500030517578,6673.800048828125,-1183.499984741211,3140.10009765625,4282.5,-3419.2999267578125,-466.6999816894531,255.0,0.0,,0.580589962795528,-2.9313896573026317,0.22084181514540357,True,126.0,False,26,25,False,,76561198039309853,enpitsu,27.0,-3699.300048828125,25.739999771118164,16.739999771118164,-7504.7998046875,7025.3997802734375,68.00000190734863,23.80000114440918,22.100000381469727,-1763.0999755859375,255.0,0.0,False,-0.01849838129460247,0.7598559613870436,-0.00015460266768492948,True,24,20,109.0,False,False,,twitchdoowap,bd61daf6fdb,7,-1439.4599609375,1217.1700439453125,17.010000228881836,2027.2999572753906,13745.999755859375,2.0999999344348907,-0.0,0.7999999821186066,116.19999885559082,255.0,128.0,False,-0.009580207575008194,1.7023347332881236,-0.0001187149271265074,True,False,255.0,False,14,10,,SinteXx0,4358681204504249901,8.0,-1045.8199462890625,2647.72998046875,17.010000228881836,4085.7998657226562,12208.1005859375,1.899999976158142,0.09999999776482582,0.5999999865889549,34.40000057220459,255.0,128.0,-0.0095631376970413,1.8886737939327385,-6.478795433196767e-05,True,66.0,False,22,26,6,,False
89,5812,177,False,False,0,9453.593354758807,-1048.7099609375,-4312.35986328125,132.7899932861328,-20242.19970703125,-3535.4000854492188,-1176.9000244140625,4017.2000122070312,-1150.8000183105469,410.0,0.0,0.392539219082989,1.9493872890303752,-1.6092568092725064,bd61daf6fdb,twitchdoowap,7.0,-922.3400268554688,-4342.83984375,16.030000686645508,-15894.89990234375,-4422.699890136719,-209.0999984741211,-2077.5,-1847.5,-1741.6999816894531,246.0,4.0,,0.052511940861028034,-2.9082754859385935,0.05911172843664313,True,226.0,False,14,10,False,,4358681204504249901,SinteXx0,8.0,-994.780029296875,-4474.580078125,17.010000228881836,-10770.999755859375,3381.6000366210938,2.0999999344348907,-2.7000001072883606,0.7999999821186066,-606.1000061035156,208.0,128.0,,0.009557864479815197,2.7929995143500617,0.00011922104778612756,True,26,22,127.0,False,6,,enpitsu,76561198039309853,27,1089.3299560546875,-738.4000244140625,17.059999465942383,-13168.699951171875,5043.399963378906,1.1999999731779099,0.5000000074505806,-0.29999999329447746,-1.7000000178813934,255.0,,,0.016770689400275783,2.7755793941457196,5.08502166838587e-05,True,False,139.0,False,24,20,,games5425898691,bf81d8692db,20.0,-586.3900146484375,-3133.0,16.989999771118164,-18086.500244140625,-14208.299560546875,2.3000000417232513,-1.0000000149011612,-0.7000000029802322,1297.7999877929688,255.0,253.0,0.009599660409206715,-2.455625702170206,0.0001799716363709903,True,10.423905570019953,True,26,26,False,,
90,5814,178,False,False,0,9463.084780771604,-1146.0799560546875,-4319.77978515625,133.17999267578125,-18036.800537109375,6103.699951171875,4108.299865722656,4181.300048828125,-3721.6000366210938,2159.9000549316406,0.0,0.23556664467884425,1.9486897955646265,-1.7913089724017213,4358681204504249901,SinteXx0,8.0,-1093.2099609375,-4439.9599609375,17.010000228881836,-10733.699951171875,4010.7998657226562,2.0999999344348907,0.5000000074505806,-0.19999999552965164,-90.50000190734863,180.0,131.0,,0.009572052133685461,2.7679923668430977,0.000128934403846377,True,127.0,False,26,22,6,,bd61daf6fdb,twitchdoowap,7.0,-922.3400268554688,-4342.83984375,16.030000686645508,-15894.89990234375,-4422.699890136719,-209.0999984741211,-2077.5,-1847.5,-1741.6999816894531,246.0,4.0,,0.052511940861028034,-2.9082754859385935,0.05911172843664313,True,14,10,226.0,False,False,,enpitsu,76561198039309853,27,968.6599731445312,-692.1400146484375,17.059999465942383,-13167.5,5046.9000244140625,1.1999999731779099,0.5000000074505806,-0.29999999329447746,-0.19999999552965164,255.0,,,0.01677069058004434,2.7755135256450836,5.0298045800632864e-05,True,False,139.0,False,24,20,,games5425898691,bf81d8692db,20.0,-731.27001953125,-3259.2099609375,16.989999771118164,-16576.300048828125,-15944.3994140625,2.3999999463558197,0.7000000029802322,0.7000000029802322,1736.199951171875,255.0,250.0,0.0095923238336733,-2.323193101077422,0.0001319977219624479,True,4.166580800087217,True,26,26,False,,
91,5859,179,False,False,0,9060.990905928229,-3967.139892578125,-3384.64990234375,158.66000366210938,-1676.4999389648438,3518.800048828125,10986.600341796875,-1002.7999877929688,-5597.0001220703125,1914.9000549316406,0.0,1.2525269881515135,1.1915086008113234,0.5733628314393171,4358681204504249901,SinteXx0,8.0,-4036.22998046875,-3735.679931640625,144.8000030517578,-401.89998626708984,4763.999938964844,1.2999999523162842,584.5000076293945,195.9000015258789,-97.89999961853027,238.0,255.0,,0.5571586331924417,1.380829637214451,0.9892845561052797,True,255.0,False,26,24,6,,bd61daf6fdb,twitchdoowap,7.0,-3167.179931640625,-3632.909912109375,17.010000228881836,-9030.800170898438,4980.10009765625,2.0999999344348907,1.5999999642372131,2.199999988079071,-250.20000457763672,208.0,128.0,,0.009757504430968712,2.6082972077710886,0.00015890631365063753,True,14,10,226.0,False,False,,enpitsu,76561198039309853,27,-129.77000427246094,915.4600219726562,17.059999465942383,3219.89990234375,13694.599609375,1.5999999642372131,1.2999999523162842,5.5000001192092896,537.400016784668,255.0,128.0,,0.01676265217786336,1.3308312982894797,0.00014616527791170254,True,False,139.0,False,24,20,,games5425898691,bf81d8692db,20.0,-3479.610107421875,-3743.179931640625,16.989999771118164,-8464.000244140625,17781.199951171875,4.699999988079071,-0.19999999552965164,0.0,-1951.3999938964844,255.0,4.0,0.009572140456778644,1.9394107845077326,-1.60544896738695e-05,False,0.0,False,26,26,False,,
