,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
84,5829,150.0,False,False,0,889.1972667127361,-970.3900146484375,4253.919921875,337.8699951171875,-3542.39990234375,24437.39990234375,-11924.7998046875,-5931.7999267578125,228.50000381469727,-871.9999694824219,0.0,-0.21709599424867176,-1.7045485414642296,2.6686204003877885,76561198039309853,enpitsu,25.0,-994.1699829101562,4107.64990234375,340.04998779296875,-5614.0997314453125,19433.499755859375,1065.8000183105469,1664.7999572753906,341.8000030517578,5230.8001708984375,128.0,0.0,,-0.6917999124622848,2.3884555653043553,0.5351024570719881,True,2,1,193.0,False,False,,bf81d8692db,games5425898691,19.0,-2183.830078125,4564.5400390625,1661.0899658203125,3890.8999633789062,423.10001373291016,-6736.5997314453125,-1239.3000030517578,429.7999954223633,-5341.199951171875,255.0,117.0,,0.009848690337020728,-1.8574985522789638,1.34357455040746,True,228.0,False,4,6,False,,Disguised Koala on YT,76561198364567027,7,-796.0800170898438,4287.240234375,349.07000732421875,-7222.7001953125,-2071.6000366210938,-1271.2999725341797,-70.39999961853027,-488.10001373291016,195.10000228881836,255.0,128.0,,-0.15627585472957198,2.93436433726235,0.1618480651600075,True,240.0,False,4,4,False,,ruben_ess,639725539893080646,8.0,1340.0400390625,2952.3701171875,17.0,-19934.7998046875,10054.7998046875,4.000000059604645,0.7000000029802322,-0.29999999329447746,1700.2000427246094,255.0,190.0,False,0.009603103224031273,2.721470265791272,0.00015346996486536162,True,6,False,6,161.0,False,
85,5896,152.0,False,False,1,7886.548510151507,1447.6700439453125,-2727.22998046875,112.5999984741211,-240.20000457763672,16115.899658203125,-1838.2000732421875,357.09999084472656,870.1999664306641,-2009.2999267578125,1.0,0.535335413423178,-1.9177849551799289,-0.9584016260831331,76561198364567027,Disguised Koala on YT,6.0,1485.1700439453125,-2870.239990234375,16.479999542236328,-307.7000045776367,11477.099609375,-631.8000030517578,-2779.7000122070312,-2952.9000854492188,881.8000030517578,255.0,203.0,,-0.033235744829947615,1.5458479848387607,-0.024104622278150203,True,4,False,208.6668989478901,True,4,,639725539893080646,ruben_ess,8.0,427.0199890136719,-2606.1298828125,17.0,-12271.400146484375,10235.0,1.5999999642372131,2.0999999344348907,-1.5999999642372131,-240.79999923706055,255.0,66.0,False,-0.009586014693718316,0.6669002814384444,-0.0001974645726745255,True,119.96485998553615,True,6,6,False,,enpitsu,76561198039309853,25,2089.820068359375,-4994.81982421875,25.25,9140.900268554688,8513.499755859375,-3306.099853515625,5355.999755859375,943.3000183105469,820.1999664306641,255.0,255.0,False,-0.16110266980061114,2.3070652577662965,-0.19091853452002314,True,127.2507008583315,True,2,False,2,,games5425898691,bf81d8692db,19.0,1687.719970703125,-3903.550048828125,16.979999542236328,-3092.9998779296875,14251.800537109375,4.000000059604645,0.3999999910593033,-3.3000001311302185,614.5000076293945,255.0,128.0,,-0.009571998758389596,1.32067725041944,-5.003548593596413e-05,True,4,False,6,170.34626218836794,True,
86,5912,153.0,False,False,1,7012.906943385543,1443.6600341796875,-1851.489990234375,96.48999786376953,1470.5999755859375,18451.99951171875,1324.9000549316406,-3357.0999145507812,-1294.6000671386719,1270.6999969482422,1.0,1.0073747149550514,1.7695490491829189,1.509718294873286,76561198364567027,Disguised Koala on YT,6.0,1443.0799560546875,-2015.8599853515625,17.200000762939453,2423.300018310547,16893.699951171875,101.99999809265137,144.89999771118164,-264.0999984741211,-102.29999542236328,255.0,46.0,,0.009664249425787537,1.717877621715822,-0.022139522575894664,True,4,False,158.58898087214402,True,4,,639725539893080646,ruben_ess,8.0,-196.86000061035156,-1750.3599853515625,17.0,-7715.5999755859375,15624.300537109375,1.899999976158142,-1.0999999940395355,2.5,-473.8999938964844,255.0,128.0,False,-0.009602099288002083,1.142997413050185,4.0266282447645774e-05,True,107.7101762781861,True,6,6,False,,enpitsu,76561198039309853,25,2294.18994140625,-4156.2900390625,17.040000915527344,-1401.9999694824219,17820.899658203125,0.0,0.19999999552965164,1.0000000149011612,73.09999942779541,255.0,128.0,False,-0.01680446782199232,1.484224751999047,-8.927346646093739e-05,True,77.1727827825854,True,2,False,2,,games5425898691,bf81d8692db,19.0,1493.6400146484375,-2904.219970703125,16.979999542236328,-2387.5999450683594,20155.50048828125,4.000000059604645,-0.0,-0.0,-21.400001049041748,255.0,128.0,,-0.009596968897997498,1.4555288126652826,2.6417288217954363e-05,True,4,False,6,120.26834411262188,True,
87,5923,153.0,False,False,1,6290.59224853229,1496.550048828125,-1121.8599853515625,99.86000061035156,-592.9999923706055,22958.60107421875,-91.30000114440918,-1381.7999267578125,-758.7999725341797,1110.8000183105469,1.0,-0.2972625146387787,1.0653734806781872,1.2112781690404908,76561198364567027,Disguised Koala on YT,6.0,1545.1400146484375,-1382.7099609375,16.979999542236328,2240.2000427246094,20268.800048828125,4.099999964237213,0.19999999552965164,-3.3000001311302185,273.4000015258789,255.0,128.0,,-0.009640182713451408,1.6597674470738562,5.199785702408156e-05,True,4,False,124.15758295725755,True,4,,639725539893080646,ruben_ess,8.0,-478.9800109863281,-1009.97998046875,17.0,-5525.3997802734375,20625.30029296875,1.5000000596046448,-0.0,-0.29999999329447746,-126.00000381469727,255.0,128.0,False,-0.009593744684568539,1.3225628393288795,7.43663317973727e-05,True,73.27877836329964,True,6,6,False,,enpitsu,76561198039309853,25,2216.409912109375,-3290.360107421875,17.040000915527344,-2022.4000549316406,22076.4990234375,0.0,0.09999999776482582,0.5999999865889549,0.0,255.0,128.0,False,-0.01679666407028533,1.4794278200512097,-4.169378593250741e-05,True,42.74138486769892,True,2,False,2,,games5425898691,bf81d8692db,19.0,1385.4100341796875,-1948.1099853515625,16.979999542236328,-2451.999969482422,22868.89892578125,4.000000059604645,-0.0,0.09999999776482582,-9.900000095367432,255.0,128.0,,-0.00959698656908648,1.4649850798001676,-1.8958898019632523e-05,True,4,False,6,85.83694619773541,True,
88,5940,154.0,False,False,1,4970.219102608702,1461.27001953125,202.02999877929688,93.1500015258789,-585.6000137329102,21155.30029296875,0.0,-5206.099853515625,-739.3000030517578,1110.8000183105469,1.0,-0.47198036812420974,-1.2558968976244924,-2.932570949169428,76561198364567027,Disguised Koala on YT,6.0,1566.4599609375,104.87000274658203,16.989999771118164,-2585.8999633789062,22787.60009765625,5.099999904632568,0.09999999776482582,-0.7999999821186066,-64.00000095367432,253.0,76.0,,-0.009595213008309034,1.4507077227622789,-4.991159972206606e-05,True,4,False,94.0,False,4,,639725539893080646,ruben_ess,8.0,-807.5,317.1000061035156,17.0,-5476.7999267578125,22337.099609375,3.700000047683716,-0.0,-0.29999999329447746,0.0,255.0,128.0,False,-0.009593961385991563,1.3303539873533519,3.699224007763201e-05,True,58.0,False,6,6,False,,enpitsu,76561198039309853,25,2090.7099609375,-1914.7099609375,17.040000915527344,-2098.2000732421875,22903.9990234375,0.0,0.09999999776482582,0.5999999865889549,0.0,255.0,128.0,False,-0.01679666407028533,1.4794278200512097,-4.169378593250741e-05,True,0.0,False,2,False,2,,games5425898691,bf81d8692db,19.0,1244.52001953125,-615.5900268554688,81.91000366210938,-2405.7000732421875,22787.60009765625,1927.7999877929688,-5469.5001220703125,-577.7999877929688,0.0,255.0,128.0,,-0.7052334840349194,1.4654939161530403,1.9733624322233318e-05,True,5,False,8,68.0,False,
89,5947,154.0,False,True,1,4303.761044951247,1373.22998046875,862.780029296875,93.13999938964844,-3230.4000854492188,23116.79931640625,0.0,-4524.200134277344,988.3999633789062,1058.1999969482422,1.0,0.6404521780343483,-1.610673138207724,-3.0798897354062356,76561198364567027,Disguised Koala on YT,6.0,1529.0999755859375,668.6900024414062,16.969999313354492,-724.4999694824219,22583.701171875,8.500000238418579,0.9000000357627869,1.7000000178813934,-50.59999942779541,253.0,128.0,,-0.009804777474422922,1.544791895240787,-0.0005973704949759728,True,4,False,94.0,False,4,,639725539893080646,ruben_ess,8.0,-953.4199829101562,912.6199951171875,17.0,-5476.7999267578125,22337.099609375,3.700000047683716,-0.0,-0.29999999329447746,0.0,255.0,128.0,False,-0.009593961385991563,1.3303539873533519,3.699224007763201e-05,True,58.0,False,6,6,False,,enpitsu,76561198039309853,25,2024.2099609375,-1188.31005859375,17.040000915527344,-2098.2000732421875,22903.9990234375,4.300000071525574,0.09999999776482582,0.5000000074505806,0.0,255.0,128.0,False,-0.01679666407028533,1.4794278200512097,-4.169378593250741e-05,True,27.86077397356751,True,2,False,2,,games5425898691,bf81d8692db,19.0,1164.260009765625,144.3000030517578,88.48999786376953,-2398.5000610351562,22733.60107421875,-157.70000457763672,-5469.5001220703125,-577.7999877929688,0.0,255.0,128.0,,-0.024763152313955837,-1.6760401007696493,3.1415676122111056,True,5,False,8,99.0,False,
90,5958,154.0,False,True,1,3450.2242643424534,1256.300048828125,1708.6400146484375,93.13999938964844,-3012.9998779296875,22023.20068359375,0.0,-5916.199951171875,413.10001373291016,909.5999908447266,1.0,0.3460074729646498,1.8233925151645454,0.48036980289975567,76561198364567027,Disguised Koala on YT,6.0,1501.3699951171875,1602.780029296875,17.0,-1529.7999572753906,22948.9990234375,1.5000000596046448,0.09999999776482582,-1.4000000059604645,748.8999938964844,255.0,163.0,,-0.009611561561417443,1.4821609059448495,7.494339689161525e-05,True,4,False,68.93700667094157,True,4,,639725539893080646,ruben_ess,8.0,-1147.3499755859375,1752.68994140625,17.0,-4646.700134277344,22515.30029296875,3.700000047683716,-0.0,-0.0,-24.90000009536743,255.0,128.0,False,-0.00959269829181954,1.3700922669488118,-2.768277749532581e-07,True,58.0,False,6,6,False,,enpitsu,76561198039309853,25,1952.4599609375,-403.8699951171875,17.040000915527344,-2098.2000732421875,22903.9990234375,0.29999999329447746,0.09999999776482582,0.5000000074505806,0.0,255.0,128.0,False,-0.01679666407028533,1.4794278200512097,-4.169378593250741e-05,True,0.0,False,2,False,2,,games5425898691,bf81d8692db,19.0,1082.5999755859375,918.5399780273438,79.2699966430664,-2388.9999389648438,22657.60009765625,-823.3999633789062,-3893.900146484375,-410.8000183105469,0.0,255.0,128.0,,1.0010881590655623,1.465703829792164,9.182377185181181e-05,True,6,False,8,99.0,False,
91,5970,155.0,False,True,1,2446.0944280605904,1121.47998046875,2704.320068359375,93.13999938964844,-2774.4000244140625,20673.798828125,0.0,-5970.8001708984375,-163.89999389648438,567.599983215332,1.0,-0.6960800262129445,-1.6912040640675203,-2.8042600730325518,76561198364567027,Disguised Koala on YT,6.0,1442.4100341796875,2593.27001953125,17.0,1590.3999328613281,22741.10107421875,3.8999998569488525,-0.0,-0.19999999552965164,-218.99999618530273,252.0,128.0,,-0.009598056854757758,1.6632595419821345,0.0001134945001140614,True,4,False,68.0,False,4,,639725539893080646,ruben_ess,8.0,-1545.9300537109375,2762.3798828125,17.0,-13142.80029296875,18123.599853515625,3.799999952316284,-0.5000000074505806,0.5999999865889549,161.49999618530273,255.0,128.0,False,-0.009585574212863674,0.9247459084412809,-0.00013012829997408046,False,58.0,False,6,6,False,,enpitsu,76561198039309853,25,1903.530029296875,741.8699951171875,17.040000915527344,1897.2999572753906,22764.3994140625,4.399999976158142,-0.0,-0.5999999865889549,-152.2000026702881,255.0,0.0,False,-0.01677957045564019,1.6687425803367257,0.00010187265723136143,True,0.0,False,2,False,2,,games5425898691,bf81d8692db,19.0,966.219970703125,2023.8599853515625,16.079999923706055,-2406.4999389648438,22873.701171875,37.00000047683716,-3.400000035762787,1.2999999523162842,-0.29999999329447746,255.0,128.0,,-0.010615500723720214,1.4659772315749162,-6.961072508062485e-05,True,6,False,8,61.374150432566175,True,
92,5993,156.0,False,True,1,813.0807806160033,905.9400024414062,4326.97998046875,93.13999938964844,-2411.3999938964844,18301.8994140625,0.0,-5965.30029296875,-598.1000137329102,238.50000381469727,1.0,-1.1933405678369322,1.731891810516492,0.09673548509436578,76561198364567027,Disguised Koala on YT,6.0,1098.8599853515625,4261.77978515625,17.0,-4686.400146484375,16196.700439453125,3.8999998569488525,0.3999999910593033,-0.3999999910593033,-94.39999580383301,249.0,128.0,,-0.009619815299917763,1.3009291230830395,8.946597342667551e-05,True,4,False,68.0,False,4,,639725539893080646,ruben_ess,8.0,-2557.860107421875,4239.02001953125,17.0,-17642.099609375,10436.600341796875,4.600000083446503,0.7000000029802322,-0.09999999776482582,3182.0999145507812,255.0,255.0,False,-0.009600551712534542,0.3033119921581558,7.721369874695046e-05,True,26.0,False,6,6,False,,enpitsu,76561198039309853,25,2494.10009765625,2513.030029296875,17.040000915527344,8475.499877929688,21379.49951171875,4.300000071525574,-0.0,-0.19999999552965164,0.0,255.0,128.0,False,-0.016781153134659294,1.9482352974200996,1.845805935884852e-05,True,0.0,False,2,False,2,,games5425898691,bf81d8692db,19.0,761.2100219726562,3975.1201171875,16.989999771118164,-2395.0999450683594,22874.89990234375,2.800000011920929,0.5000000074505806,-0.09999999776482582,-31.400001049041748,255.0,114.0,,-0.009641889774283267,1.4662337753537813,-7.3205681110502095e-06,True,6,False,8,23.84575501308646,True,
93,5998,156.0,True,True,1,498.25370412464173,864.3900146484375,4642.75,93.13999938964844,-2341.3999938964844,17810.799560546875,0.0,-5962.39990234375,-639.7000122070312,198.29999923706055,1.0,-0.8750041805844845,-1.8337847949227046,-2.7109367270106226,76561198364567027,Disguised Koala on YT,6.0,1020.1699829101562,4546.009765625,17.0,-4400.4998779296875,16183.399658203125,3.8999998569488525,-0.0,-0.5999999865889549,-5.899999737739563,128.0,128.0,,-0.009620017109639167,1.30618152086558,6.420198322363295e-05,True,4,False,68.0,False,4,,639725539893080646,ruben_ess,8.0,-2877.22998046875,4312.2900390625,17.0,-17892.39990234375,-1175.199966430664,4.300000071525574,0.5999999865889549,0.09999999776482582,2451.199951171875,255.0,255.0,False,-0.00960093164038529,-0.20361410938322994,-7.663171683034937e-05,True,26.0,False,6,6,False,,enpitsu,76561198039309853,25,2642.360107421875,2887.25,17.040000915527344,8475.499877929688,21379.19921875,4.300000071525574,-0.0,-0.19999999552965164,0.0,255.0,128.0,False,-0.016781153134659294,1.9482352974200996,1.845805935884852e-05,True,0.0,False,2,False,2,,games5425898691,bf81d8692db,19.0,746.0800170898438,4378.06005859375,16.989999771118164,1441.6999816894531,22954.69970703125,2.8999999165534973,-0.0,1.0000000149011612,-1802.1000671386719,255.0,0.0,,-0.009599465852251462,1.6907559828094585,-0.000133163095586652,True,6,False,8,8.18762156014801,True,
94,6260,156.0,False,False,1,5204.014512063067,10.649999618530273,11.850000381469727,92.0999984741211,17923.699951171875,21349.49951171875,1693.3000183105469,-1891.9000244140625,1516.3999938964844,5488.2000732421875,1.0,0.016959557993010094,-0.05908517373856459,0.019928121114800086,639725539893080646,ruben_ess,10.0,-138.30999755859375,-167.7899932861328,64.38999938964844,17983.299560546875,12937.2998046875,2019.9000549316406,2425.2000427246094,4921.300048828125,-385.49999237060547,255.0,0.0,,-0.09717659989929141,2.1624704673839865,0.5907627556961055,True,4,3,0.0,False,False,,76561198364567027,Disguised Koala on YT,6.0,28.68000030517578,-1957.780029296875,16.81999969482422,-1382.4000549316406,12264.69970703125,44.80000019073486,5.699999928474426,-54.29999828338623,-54.80000019073486,255.0,128.0,,-0.009500468500281896,1.4624192183095326,0.0031819283261449952,True,116.0,False,4,4,False,,enpitsu,76561198039309853,25,-0.12999999523162842,3494.10009765625,17.049999237060547,170.59999465942383,-13082.5,3.0000001192092896,-0.0,-0.0,24.500000476837158,255.0,128.0,False,-0.016732080066686545,-1.5866250820151013,-4.967422658256122e-06,True,67.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,67.47000122070312,564.469970703125,56.81999969482422,157.60000228881836,-22692.80029296875,3131.400146484375,2571.400146484375,185.10000228881836,477.2999954223633,128.0,128.0,,-0.055511698675346756,-1.6494792616913645,-0.00047250750654477904,True,3,False,4,31.0,False,
95,6262,156.0,False,False,0,5365.53332640296,-160.97999572753906,-174.9499969482422,107.58000183105469,-24813.40087890625,6720.8001708984375,7686.099853515625,3614.5999145507812,-1099.000015258789,4661.099853515625,0.0,-0.2598898374907742,0.6062121670268529,0.21840915328285723,bf81d8692db,games5425898691,19.0,-69.02999877929688,-337.54998779296875,84.5999984741211,-157.60000228881836,22692.80029296875,2481.0000610351562,-5462.60009765625,-632.2000122070312,100.20000457763672,128.0,152.0,,0.7458122794787534,1.6719836266031003,-0.0002634499096960223,True,4,3,31.0,False,False,,76561198039309853,enpitsu,25.0,-1.8799999952316284,-3361.93994140625,17.049999237060547,-217.29999542236328,13324.100341796875,3.0000001192092896,0.0,0.0,5.099999904632568,255.0,128.0,False,0.01673208010425376,1.5877755071790978,4.657356739753126e-06,True,67.0,False,False,False,False,,Disguised Koala on YT,76561198364567027,6,-15.039999961853027,1833.3699951171875,17.010000228881836,1356.9000244140625,-12584.300537109375,6.700000166893005,-0.7999999821186066,10.800000429153442,-8.600000143051147,255.0,128.0,,0.00955101708244497,-1.4647356057406338,0.0005604546389896648,True,116.0,False,4,False,4,,ruben_ess,639725539893080646,10.0,26.260000228881836,90.11000061035156,76.5199966430664,-16192.099609375,-11016.400146484375,1127.6000213623047,-3721.199951171875,-4034.4000244140625,354.00001525878906,255.0,0.0,,-0.011017938876734606,-2.13228624423767,1.037331740026379,True,3,False,4,0.0,False,
96,6331,159.0,False,False,1,6749.96262530751,2774.10009765625,-1343.4200439453125,126.83000183105469,4336.499938964844,11530.799560546875,8629.7998046875,875.8000183105469,-3917.5,4459.2999267578125,1.0,1.1777846001323637,2.5798871160702763,-0.6729033057502332,76561198364567027,Disguised Koala on YT,6.0,2717.3701171875,-1489.8299560546875,16.950000762939453,16467.60009765625,-3002.60009765625,187.19999313354492,344.1999816894531,-328.69998931884766,1549.7000122070312,247.0,255.0,False,0.02056101658533351,-3.0418760150521,0.04302822764764062,True,4,4,51.0,False,False,,639725539893080646,ruben_ess,10.0,3745.949951171875,-120.37000274658203,17.020000457763672,13733.299560546875,319.20000076293945,2.3000000417232513,-0.7000000029802322,-0.19999999552965164,3467.9000854492188,255.0,255.0,False,-0.00958294885629499,2.793831325510406,4.554238516465047e-05,True,255.0,False,4,4,False,,enpitsu,76561198039309853,25,2688.139892578125,-239.39999389648438,17.049999237060547,-2119.2999267578125,-19672.60009765625,3.0000001192092896,-0.0,-1.8000000715255737,-869.1000366210938,128.0,255.0,False,-0.01685404504149099,-1.3965560256139342,0.0002358044274142203,True,15.0,False,False,False,False,,games5425898691,bf81d8692db,20.0,-2027.719970703125,-2007.510009765625,17.0,-12160.699462890625,16069.7998046875,1.5000000596046448,0.3999999910593033,-0.7000000029802322,-10.199999809265137,255.0,128.0,,-0.009590128163590344,0.9243591800805488,7.439499023288299e-05,False,4,False,4,15.32550539252579,True,
97,6449,163.0,False,False,1,3702.3652166190836,3706.699951171875,2730.1298828125,124.30999755859375,-6223.800048828125,5895.4998779296875,-273.4000015258789,-3169.7000122070312,-1515.8000183105469,3160.4000854492188,1.0,-0.37663077593530514,1.525515808929114,1.8370375532759298,639725539893080646,ruben_ess,8.0,3808.35009765625,2769.179931640625,16.260000228881836,-3174.89990234375,8141.500244140625,-157.5,188.60000610351562,88.99999618530273,2291.7999267578125,255.0,255.0,,-0.010369416513830632,1.1701022921586537,-0.03158265500079804,True,4,4,187.0,False,False,,76561198364567027,Disguised Koala on YT,6.0,4005.800048828125,871.9500122070312,85.94000244140625,2074.9000549316406,-15763.299560546875,2266.0000610351562,1618.3000183105469,-1220.999984741211,-1139.8999786376953,255.0,6.0,,0.1097547805064516,-1.6901294771461484,0.778594362494978,False,0.0,False,4,4,False,,enpitsu,76561198039309853,25,3210.679931640625,3599.199951171875,17.059999465942383,74.29999828338623,15703.699951171875,1.899999976158142,-0.0,0.09999999776482582,0.0,255.0,255.0,True,-0.016777378803911443,1.575527203011573,-9.168238632230478e-06,True,,False,2,False,2,,games5425898691,bf81d8692db,20.0,894.6599731445312,4667.93017578125,17.0,21593.20068359375,-1599.7999572753906,3.8999998569488525,0.29999999329447746,0.09999999776482582,-1041.2000274658203,255.0,49.0,,-0.0095810241441418,-3.0446999227408775,-0.00012425750258921887,True,4,False,4,196.0,False,
98,6463,164.0,False,False,1,3283.394686083176,3313.89990234375,2918.639892578125,95.27999877929688,-10817.900390625,-1412.4000549316406,268.6000061035156,-1301.199951171875,-3233.599853515625,2005.0999450683594,1.0,-1.0222095938491778,-2.809781934999428,-1.5178740564120665,639725539893080646,ruben_ess,8.0,3414.929931640625,3038.0,16.860000610351562,-11474.100341796875,1106.6999816894531,-31.099998950958252,-145.600004196167,-117.10000038146973,1980.2999877929688,255.0,255.0,,-0.014692730065919212,0.04533879500263799,0.0028021297723557384,True,4,4,177.67378909357132,True,False,,76561198364567027,Disguised Koala on YT,6.0,3890.090087890625,57.91999816894531,173.0800018310547,-3878.5000610351562,-16186.700439453125,1157.5,-1658.8999938964844,3238.0999755859375,-465.2000045776367,255.0,150.0,,0.1350652306327439,-1.4993455347760956,0.05327474911670477,False,0.0,False,4,6,False,,enpitsu,76561198039309853,25,3061.7099609375,4338.08984375,17.059999465942383,-7031.500244140625,11296.700439453125,-2.5999999046325684,1.0000000149011612,-0.09999999776482582,2623.2998657226562,255.0,255.0,False,-0.016740204499773308,0.4131196823207118,-5.184319736054313e-05,True,236.24375042094977,True,2,False,2,,games5425898691,bf81d8692db,20.0,1868.47998046875,4325.02001953125,17.0,16070.6005859375,-14623.1005859375,1.7000000178813934,1.5999999642372131,-1.1999999731779099,-1779.6000671386719,255.0,67.0,,-0.00957721056028174,-2.326391361532924,-1.6025957765012146e-05,True,4,False,4,214.86099765121295,True,
99,6477,164.0,False,False,1,3080.3129482432855,2692.280029296875,2637.659912109375,93.38999938964844,-12986.500244140625,-8951.699829101562,-286.8000030517578,-415.29998779296875,-3056.7999267578125,2645.0,1.0,0.5535545063178284,2.398364518118882,-2.3177672495013524,639725539893080646,ruben_ess,8.0,2740.27001953125,2799.06005859375,16.790000915527344,-14366.800537109375,-7953.499755859375,2.5,-41.90000057220459,25.399999618530273,19.700000286102295,255.0,128.0,,-0.013667400352826145,-0.5087792628644539,-0.005292571240052451,True,4,4,133.78179775514914,True,False,,76561198364567027,Disguised Koala on YT,6.0,3689.72998046875,-786.2899780273438,148.3699951171875,-3863.3999633789062,-16471.199951171875,-2029.7000122070312,-220.9000015258789,255.9000015258789,-52.10000038146973,254.0,128.0,,0.7511768961197417,-1.7655781620387032,-0.6685936155363906,False,0.0,False,4,6,False,,enpitsu,76561198039309853,25,2525.219970703125,4358.31005859375,17.059999465942383,-12370.999755859375,-5848.699951171875,-3.4999999403953552,-0.5999999865889549,-0.7999999821186066,53.499999046325684,255.0,128.0,False,-0.01673076054045804,-0.4482757578411444,-6.474013869592318e-05,True,192.3517590825276,True,2,False,2,,games5425898691,bf81d8692db,20.0,2420.449951171875,3224.659912109375,24.5,2946.7999267578125,-22585.70068359375,3040.0,-0.0,-0.0,-1154.1000366210938,255.0,63.0,,-0.009588639900594444,-1.6497573610906446,3.5169516460294475e-05,True,4,False,5,181.0,False,
100,6482,164.0,False,False,1,3090.100128820069,2480.580078125,2487.110107421875,94.41999816894531,-12195.799560546875,-12516.500244140625,831.9000244140625,222.29999542236328,-3940.10009765625,2616.7999267578125,1.0,0.7957813860157932,1.4817375351164195,-3.0406303762076625,639725539893080646,ruben_ess,8.0,2520.9599609375,2666.419921875,16.920000076293945,-14290.30029296875,-9768.099975585938,-66.5999984741211,-253.50000381469727,-388.3000183105469,1193.6000061035156,247.0,208.0,,-0.011357744289419868,-0.639888065949984,0.003336920424432313,True,4,4,126.0,False,False,,76561198364567027,Disguised Koala on YT,6.0,3625.47998046875,-1061.489990234375,105.7300033569336,-3846.0000610351562,-16548.299560546875,-3036.0000610351562,-127.60000228881836,127.89999961853027,-0.29999999329447746,254.0,128.0,,0.7722385903302068,-1.7958104617920134,-0.7173142697879947,False,0.0,False,4,6,False,,enpitsu,76561198039309853,25,2328.860107421875,4263.93017578125,17.059999465942383,-13712.5,-6633.800048828125,-3.4999999403953552,-0.29999999329447746,-0.3999999910593033,5.5000001192092896,255.0,128.0,False,-0.016772905569092188,-0.4512867942457385,-2.989440028476075e-05,True,176.7232001084153,True,2,False,2,,games5425898691,bf81d8692db,20.0,2448.8701171875,2922.679931640625,67.52999877929688,-40.59999942779541,-22849.89990234375,2608.0999755859375,4517.300109863281,-1184.8999786376953,-1215.5000305175781,255.0,95.0,,-0.11893534542567138,-1.5006115437442826,0.009386640886751124,True,5,False,6,181.0,False,
