,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect
73,5775,139,False,False,0,7965.706472536529,-2022.989990234375,-2745.580078125,329.739990234375,4505.199890136719,22933.40087890625,-4841.7999267578125,-1627.1000671386719,1303.800048828125,-5625.999755859375,0.0,-0.5669872408447846,-2.020162188890441,-2.694377944729938,bf81d8692db,games5425898691,21.0,-2007.1500244140625,-2905.60009765625,363.489990234375,6057.39990234375,15938.800048828125,3900.7000732421875,-2811.7999267578125,3236.7001342773438,3444.8001098632812,255.0,112.0,,-0.06319084812171501,1.57875880497785,0.3691282835148505,True,4,3,False,183.05727322896323,True,,76561198039309853,enpitsu,27.0,-2224.35009765625,-596.5,17.049999237060547,8219.69970703125,-10978.199462890625,2.5,0.5000000074505806,-0.5000000074505806,10.800000429153442,255.0,0.0,,0.01674142871753006,-0.9266866358223136,-6.004829799700566e-05,True,0.0,False,2,2,False,,Eric Eli...,76561198965641998,10.0,-2645.489990234375,551.4000244140625,17.010000228881836,12839.89990234375,-7281.500244140625,2.3000000417232513,-0.09999999776482582,0.3999999910593033,2037.1000671386719,255.0,255.0,,0.009571992296277476,-0.4542876395168784,4.1177846681777155e-05,True,213.0,False,4,False,4,,Mr.Sidebar,b78603fb05b,12.0,-2404.60009765625,321.8299865722656,17.010000228881836,10711.700439453125,2951.0000610351562,2.3999999463558197,-0.29999999329447746,0.0,2240.2999877929688,128.0,255.0,False,0.009634468743837733,0.3280809507350392,3.632911437638278e-05,True,240.0,False,4,4,False,
74,5826,141,False,False,0,4362.524740139129,-1309.1199951171875,797.0800170898438,115.4000015258789,-253.79999160766602,24827.80029296875,1053.0999755859375,1037.9000091552734,3647.3001098632812,1547.2000122070312,0.0,0.9921525815105712,-0.41529837976285233,2.8180447134276885,bf81d8692db,games5425898691,21.0,-1245.449951171875,625.0399780273438,38.650001525878906,1881.9999694824219,22477.60009765625,-4137.200012207031,-643.7999725341797,819.8999786376953,-132.39999771118164,255.0,57.0,,-0.2851220563510789,2.022315987681141,-0.34849135038564155,True,4,4,False,77.69356538403419,True,,76561198039309853,enpitsu,27.0,-1601.6700439453125,-3066.340087890625,17.049999237060547,7807.8997802734375,-11418.299560546875,3.3000001311302185,0.29999999329447746,-0.5000000074505806,2402.5999450683594,255.0,255.0,False,0.016761716738925563,-0.8959843693488725,6.698585820676445e-05,True,61.0,False,2,2,False,,Eric Eli...,76561198965641998,10.0,-1232.780029296875,1293.800048828125,16.989999771118164,1237.9000091552734,735.9999847412109,4.600000083446503,-0.5000000074505806,0.0,-111.70000076293945,128.0,128.0,,0.009631385964367026,0.536261232940189,0.00011177928827735033,True,213.0,False,4,False,4,,Mr.Sidebar,b78603fb05b,12.0,287.260009765625,1311.4000244140625,16.329999923706055,7789.7998046875,3069.1000366210938,-41.39999866485596,205.0,220.40000915527344,-26.600000858306885,128.0,128.0,,0.00853231762310801,-2.7796753113071686,0.0036945134223518375,True,255.0,False,4,4,False,
75,5831,141,False,False,1,6380.922284441645,1327.8800048828125,-1226.2900390625,133.91000366210938,12649.000244140625,-5049.89990234375,8204.099731445312,2267.7000427246094,60.0,-5554.5001220703125,1.0,-1.4959544874390505,2.366901788449454,0.7612689700621477,76561198965641998,Eric Eli...,10.0,1220.3800048828125,-1301.1400146484375,32.29999923706055,-666.9999694824219,-393.8999938964844,3162.39990234375,1.2999999523162842,-1.0999999940395355,-7.300000190734863,128.0,128.0,,-0.00969593683353935,-0.5317416975055282,1.8068966183861593e-05,True,6,4,False,213.0,False,,b78603fb05b,Mr.Sidebar,12.0,-432.79998779296875,-1366.8199462890625,17.010000228881836,-3205.1998901367188,-1211.6000366210938,2.800000011920929,0.7000000029802322,0.5999999865889549,0.09999999776482582,255.0,128.0,,-0.009228372275378472,2.7803494542624483,-5.322792532232818e-05,True,255.0,False,4,4,False,,enpitsu,76561198039309853,27.0,1440.3299560546875,3222.429931640625,17.049999237060547,-11297.2998046875,7047.8997802734375,3.400000035762787,0.5000000074505806,-0.29999999329447746,2549.7000122070312,255.0,255.0,False,-0.01674316211926978,0.4627195382518349,-3.5789816831026296e-06,True,61.0,False,2,False,2,,games5425898691,bf81d8692db,21.0,1256.8399658203125,-950.3200073242188,16.75,1917.1000671386719,-22056.10107421875,-359.59999084472656,1558.800048828125,200.79999923706055,-1092.9000091552734,255.0,170.0,,0.016618325257428363,-1.613203620829708,0.0002427579063359636,True,62.01231814712608,True,4,4,False,
76,5909,144,False,False,0,3823.66594690495,-3592.3701171875,2428.909912109375,174.64999389648438,-11369.3994140625,11465.400390625,10201.199951171875,385.9000015258789,5981.500244140625,-269.50000762939453,0.0,-0.18123555109789333,-0.569775668819916,-1.3407985165526681,bf81d8692db,games5425898691,21.0,-3380.22998046875,2304.070068359375,73.23999786376953,-15141.700439453125,5648.699951171875,3467.9000854492188,-1092.5,-2357.899932861328,-548.1000137329102,255.0,128.0,,0.05762917246813958,2.699195695089651,0.0007281209614651664,True,6,5,False,81.0,False,,76561198039309853,enpitsu,27.0,-2995.679931640625,-3542.429931640625,17.049999237060547,-9983.099975585938,-15470.400390625,2.8999999165534973,0.7000000029802322,1.5000000596046448,1565.5000305175781,255.0,255.0,False,0.016784849846784685,-2.1206796297983654,0.00029116290402636806,True,3.0,False,2,2,False,,Eric Eli...,76561198965641998,10.0,-892.2100219726562,2537.260009765625,17.010000228881836,-4616.499938964844,15338.199462890625,1.899999976158142,-0.3999999910593033,0.09999999776482582,0.0,255.0,128.0,False,0.009565176972064425,1.8631690139437163,-1.8315597561924598e-05,True,158.0,False,6,False,4,,Mr.Sidebar,b78603fb05b,12.0,172.94000244140625,4239.77001953125,17.010000228881836,1220.5999755859375,17440.50048828125,2.3000000417232513,0.19999999552965164,2.7000001072883606,1272.300033569336,255.0,255.0,True,0.009594407898874543,1.5075687814964265,0.00022327813817323787,True,255.0,False,4,4,False,
77,5965,146,False,False,1,9473.014711601701,2931.64990234375,-4111.7099609375,284.5299987792969,7236.500244140625,16699.69970703125,8868.200073242188,1075.6999969482422,-1923.3000183105469,5580.5999755859375,1.0,-0.07630662285378574,-1.7662575128548097,3.01662383374099,76561198965641998,Eric Eli...,10.0,2818.02001953125,-4268.47021484375,156.19000244140625,15046.500244140625,4883.900146484375,3389.4000244140625,82.70000457763672,-280.0,1754.7000122070312,128.0,128.0,False,0.1125973960648398,2.085112679337834,-0.04297349221881258,True,8,4,False,155.0,False,,b78603fb05b,Mr.Sidebar,12.0,605.0900268554688,-4942.89013671875,17.010000228881836,1507.5,1004.1000366210938,2.0000000298023224,-0.0,0.5000000074505806,0.0,128.0,128.0,False,-0.009621105509371257,2.5539528483948133,-3.6688549126176617e-05,True,255.0,False,4,4,False,,enpitsu,76561198039309853,27.0,1784.260009765625,3834.760009765625,17.049999237060547,-526.8999862670898,-13818.299560546875,2.5,-0.0,-1.0999999940395355,55.0,255.0,128.0,False,-0.01674710921269356,-1.5394465518897866,-0.00010998442832235768,True,34.0,False,2,False,2,,games5425898691,bf81d8692db,21.0,3764.1201171875,-3708.949951171875,15.119999885559082,-10835.799560546875,-7633.0999755859375,232.90000915527344,170.0,-101.70000076293945,-72.39999771118164,255.0,128.0,,0.012528580235637778,-0.5939980531641433,-0.018148143259517007,True,112.0,False,6,6,False,
78,6149,153,False,False,0,7904.879031945091,-2376.449951171875,-2625.010009765625,108.11000061035156,-15929.000244140625,19075.10009765625,10815.799560546875,4812.9998779296875,3462.3001098632812,-919.8999786376953,0.0,-0.2101862015776895,3.0668345950416143,-0.7995610419616734,bf81d8692db,games5425898691,21.0,-2192.68994140625,-2838.6298828125,17.010000228881836,-17532.80029296875,14886.199951171875,-0.19999999552965164,0.3999999910593033,0.0,12.400000095367432,255.0,145.0,,0.009608077759442038,2.4342525106813895,5.847933350028298e-05,True,6,6,False,136.0,False,,76561198039309853,enpitsu,27.0,-554.6799926757812,-2367.159912109375,17.040000915527344,9422.000122070312,-15396.199951171875,5.299999713897705,0.19999999552965164,-0.7999999821186066,-3403.699951171875,255.0,0.0,False,0.016783416560331464,-1.286835170190187,-9.03129923179384e-05,True,117.0,False,4,4,False,,Eric Eli...,76561198965641998,10.0,2067.72998046875,4525.02001953125,17.0,14328.1005859375,-7754.000244140625,3.400000035762787,0.9000000357627869,-0.5999999865889549,1270.5000305175781,255.0,255.0,,0.00959521249582453,-0.4933585485897388,0.0002597644173807001,False,88.0,False,8,False,4,,Mr.Sidebar,b78603fb05b,12.0,-3091.669921875,1684.219970703125,17.010000228881836,-14782.2998046875,4308.800048828125,2.3000000417232513,-0.09999999776482582,0.0,-2020.2999877929688,255.0,0.0,False,0.009586678682161759,2.793557527045651,-2.560070342165383e-05,True,241.0,False,4,4,False,
79,6215,155,False,False,0,4481.048705754845,-2763.56005859375,1066.6700439453125,514.8699951171875,18453.900146484375,18845.2001953125,6278.0999755859375,3683.0999755859375,-1253.0000305175781,4567.699890136719,0.0,0.3856945854160729,-1.3018503362371008,-0.9373382189010809,bf81d8692db,games5425898691,21.0,-2855.739990234375,955.4199829101562,337.30999755859375,12945.6005859375,18761.400146484375,3068.5000610351562,668.3999633789062,4588.399963378906,2957.9000854492188,255.0,0.0,,-0.607275417705426,1.3901373012269755,0.6530242788082967,True,8,7,False,79.62490311745675,True,,76561198039309853,enpitsu,27.0,-1011.489990234375,-892.1400146484375,17.040000915527344,11320.400390625,14045.799560546875,3.799999952316284,-0.3999999910593033,-0.3999999910593033,-0.3999999910593033,255.0,128.0,False,0.016773830290153686,0.8923597416549015,5.203298765334123e-05,True,82.0,False,4,4,False,,Eric Eli...,76561198965641998,10.0,1712.6800537109375,3021.419921875,17.0,-12039.89990234375,6700.0,3.6000001430511475,-0.5000000074505806,0.19999999552965164,-2203.2000732421875,255.0,0.0,,0.009574815943655113,2.5675561377558886,-5.309793381687357e-05,True,255.0,False,8,False,4,,Mr.Sidebar,b78603fb05b,12.0,-2727.830078125,2040.5899658203125,238.33999633789062,6080.10009765625,-14160.699462890625,2694.5001220703125,-422.40001678466797,-327.79998779296875,-653.7000274658203,128.0,128.0,False,-0.5150144568257247,-1.6744451801830735,0.17472164941137544,True,166.91208596896095,True,6,4,False,
80,6267,157,False,False,1,9769.091149514048,-601.780029296875,-4513.58984375,533.280029296875,6306.500244140625,-20817.80029296875,3912.3001098632812,2147.2000122070312,1198.1999969482422,-5472.8997802734375,1.0,0.43592286969150984,2.4557274972912246,-0.9527101940755109,76561198965641998,Eric Eli...,10.0,-710.8499755859375,-4424.4599609375,380.5400085449219,2426.1000061035156,-4900.4998779296875,5840.5999755859375,-374.3000030517578,-409.59999084472656,-285.79999923706055,128.0,128.0,,1.0687070140682817,-1.1807645889076686,0.6776575040071312,True,10,4,4,192.39795268222852,True,,b78603fb05b,Mr.Sidebar,12.0,-669.5399780273438,-3053.610107421875,16.299999237060547,-13220.799560546875,4987.60009765625,137.29999542236328,16.799999475479126,34.60000038146973,902.0999908447266,255.0,255.0,False,-0.011688025973989076,0.5095421148310367,0.0007190654658940009,True,172.0,False,6,6,False,,enpitsu,76561198039309853,27.0,-897.0,-1713.4300537109375,17.040000915527344,-6506.5997314453125,-13057.2998046875,3.799999952316284,0.19999999552965164,-0.3999999910593033,0.0,0.0,255.0,False,-0.016822282890578386,-1.1085035151282538,-2.4529206325859255e-05,True,82.0,False,4,False,4,,games5425898691,bf81d8692db,21.0,-541.6099853515625,480.4100036621094,241.4499969482422,-19111.099853515625,11428.199462890625,-5758.3001708984375,140.9000015258789,-93.4000015258789,-180.79999923706055,255.0,128.0,,-0.1017063116034931,-0.9246334431763402,-0.2366117244286919,True,67.0,False,8,8,False,
81,6378,161,False,False,0,1354.115613628419,-972.72998046875,3788.06005859375,300.2200012207031,-8751.199951171875,21854.19921875,8033.3001708984375,5583.2000732421875,-1908.0000305175781,1089.5999908447266,0.0,-0.003658583513981838,-2.5977905934069225,1.8730355420305886,bf81d8692db,games5425898691,21.0,-940.239990234375,3667.570068359375,205.72999572753906,1283.0999755859375,20163.399658203125,-1178.0999755859375,-645.1999664306641,4926.499938964844,2358.3999633789062,255.0,128.0,,-0.48400280050736083,1.4991011438524973,2.4384584045029776,True,12,11,False,36.0,False,,76561198039309853,enpitsu,27.0,-724.6699829101562,5964.7001953125,177.99000549316406,5611.400146484375,499.50000762939453,1454.4999694824219,787.5,2306.300048828125,-221.10000610351562,255.0,0.0,,-0.3525021298342376,0.10101176481793284,1.153341374307306,True,,False,6,6,False,,Eric Eli...,76561198965641998,10.0,-124.41000366210938,4333.3798828125,180.77999877929688,-16613.299560546875,-3664.1000366210938,5974.89990234375,-59.29999828338623,498.4000015258789,-1526.6999816894531,128.0,128.0,,-0.1698683923715505,2.702885001953764,0.04591627423141486,True,112.57850322672117,True,12,5,4,,Mr.Sidebar,b78603fb05b,12.0,-3095.75,4935.10009765625,444.5,-3219.4000244140625,-3191.400146484375,-4122.799987792969,293.1999969482422,-665.0,361.6999816894531,0.0,255.0,,-1.299941271331013,-2.469302009633265,-1.5938438971428694,False,87.0,False,8,6,4,
82,6484,165,False,True,1,7114.457114680771,3077.77001953125,-1631.6600341796875,137.8800048828125,-12635.0,27602.7001953125,7660.8001708984375,643.8999938964844,5369.0997314453125,-2599.5001220703125,1.0,-0.11574793820582231,-0.656697047896869,1.9537888623782262,76561198965641998,Eric Eli...,10.0,3193.840087890625,-1797.4100341796875,62.65999984741211,-12195.0,19350.30029296875,2417.5,-3499.2999267578125,-2291.999969482422,100.29999732971191,255.0,128.0,False,-0.0772173796448314,0.9892639797079866,-7.311248835127114e-05,True,14,5,6,19.026021680524266,True,,b78603fb05b,Mr.Sidebar,11.0,613.2000122070312,-1222.3800048828125,17.010000228881836,-12150.2001953125,6999.2999267578125,2.0000000298023224,-1.0999999940395355,0.3999999910593033,195.6999969482422,255.0,128.0,,-0.009567904016391193,0.4984805024989527,-0.00018077977655892683,True,255.0,False,10,8,4,,enpitsu,76561198039309853,27.0,36.2599983215332,-572.8099975585938,102.86000061035156,4835.10009765625,22393.30078125,-162.80000686645508,-5443.800048828125,781.2000274658203,65.70000171661377,255.0,128.0,False,-1.2483259580298043,-1.392419802546103,3.1038014571669157,True,31.0,False,10,False,9,,games5425898691,bf81d8692db,21.0,1718.27001953125,-1899.1600341796875,90.5999984741211,8291.300048828125,19297.900390625,-161.70000076293945,-5161.099853515625,1898.800048828125,83.10000419616699,255.0,136.0,,-0.29304404288648334,-1.3383662432672145,-3.1276687312986358,True,31.0,False,16,15,False,
83,6543,167,False,False,0,9203.828114513253,-521.1099853515625,-4056.18994140625,288.1300048828125,-9586.799926757812,-15202.900390625,2675.0,3912.60009765625,1607.1000671386719,-4255.400085449219,0.0,0.03855210780535295,0.47989712617035296,2.0419982149613127,76561198039309853,enpitsu,27.0,-377.3399963378906,-3972.0,182.99000549316406,-5187.9998779296875,-14166.099853515625,2269.2999267578125,-3551.0000610351562,-4198.500061035156,-112.60000228881836,0.0,0.0,False,-0.44503349169596074,-1.6821841696067206,0.521524247758688,True,12,11,False,4.0,False,,bf81d8692db,games5425898691,21.0,-3338.9599609375,-2431.929931640625,16.989999771118164,2343.6000061035156,-22066.4990234375,4.600000083446503,0.0,-0.5999999865889549,19.09999966621399,255.0,128.0,,0.009600305384074153,-1.4625197821294222,-6.807561610022776e-05,True,0.0,False,16,16,False,,Eric Eli...,76561198965641998,10.0,-2175.570068359375,-1203.75,17.0,-4682.699890136719,-12641.600341796875,3.6000001430511475,0.5000000074505806,1.5000000596046448,2001.4999389648438,255.0,255.0,False,0.00956409152414017,-1.8910819998819355,0.00021720693885663868,True,31.0,False,14,6,6,,Mr.Sidebar,b78603fb05b,12.0,1429.760009765625,-1366.989990234375,17.010000228881836,-1243.6000061035156,-15526.600341796875,2.0999999344348907,-0.29999999329447746,-3.700000047683716,-978.4999847412109,255.0,128.0,,0.009588514774247771,-1.7189018986159033,0.00013783696824820637,True,220.0,False,10,8,4,
84,6662,172,False,False,1,2824.0556130053947,2499.090087890625,2815.050048828125,114.19999694824219,15360.6005859375,14665.699462890625,6822.19970703125,5881.199951171875,875.1000213623047,-802.9000091552734,1.0,-0.6234553416993838,-0.9726390777159069,2.5862481934277417,76561198965641998,Eric Eli...,10.0,2393.64990234375,2678.090087890625,16.040000915527344,9300.499877929688,10491.800537109375,17.899999618530273,-141.30000114440918,63.60000133514404,2778.900146484375,255.0,255.0,,0.0142793797752176,2.192798049928437,-0.009619063975585441,True,14,6,6,0.0,False,,b78603fb05b,Mr.Sidebar,12.0,738.010009765625,-670.219970703125,17.010000228881836,10801.800537109375,7399.7998046875,2.3000000417232513,-0.29999999329447746,-0.0,2286.3999938964844,255.0,255.0,,-0.00955032890885295,2.473060106203926,4.446649133909164e-05,True,220.0,False,10,8,4,,enpitsu,76561198039309853,27.0,2354.72998046875,3640.889892578125,17.049999237060547,11993.00048828125,-12970.999755859375,2.8999999165534973,0.09999999776482582,-0.09999999776482582,-1452.7999877929688,255.0,0.0,,-0.01677685587297839,-2.298843149442042,-0.0002539255858850221,True,0.0,False,14,False,12,,games5425898691,bf81d8692db,21.0,262.2699890136719,3343.72998046875,17.010000228881836,-981.1000061035156,12596.500244140625,2.0999999344348907,-0.0,-2.0999999344348907,-291.70000076293945,255.0,82.0,,-0.009567274275547292,1.4898969423515431,5.421238439145849e-06,True,255.0,False,18,18,False,
85,6722,174,False,False,1,2598.3530348232885,2646.43994140625,3219.739990234375,174.52999877929688,2244.2999267578125,4359.599914550781,9603.400268554688,4465.5999755859375,-3992.60009765625,-341.8000030517578,1.0,-0.8551641419722169,-0.9241536553014398,-2.008359176529102,76561198965641998,Eric Eli...,10.0,2599.280029296875,3146.39990234375,74.73999786376953,2338.3999633789062,5175.2001953125,1673.2000732421875,-4394.700012207031,3302.2000122070312,-177.60000228881836,255.0,0.0,,-0.4796231572187053,1.3711594596300396,0.4906075313301687,True,16,7,6,0.0,False,,b78603fb05b,Mr.Sidebar,12.0,2669.3798828125,2211.52001953125,17.010000228881836,16553.599853515625,1098.7000274658203,3.0000001192092896,0.7999999821186066,-0.09999999776482582,-3442.60009765625,255.0,0.0,False,-0.009607168902790631,-2.9004781550659393,-4.983479386539052e-05,True,185.0,False,10,8,4,,enpitsu,76561198039309853,27.0,3929.280029296875,73.36000061035156,35.310001373291016,8276.099853515625,2352.100067138672,2725.10009765625,-779.4000244140625,-3780.0,3326.300048828125,255.0,255.0,False,0.28441690241482875,2.3645075387754524,-0.25407614230580194,True,251.87215493571372,True,14,False,14,,games5425898691,bf81d8692db,21.0,2634.610107421875,3492.64990234375,68.2699966430664,7936.400146484375,-21403.89892578125,2787.5,4627.300109863281,-511.1000061035156,-1707.7000427246094,255.0,52.0,,-0.11393217541994109,-1.9053673859842313,0.02364553679330249,True,149.0,False,20,19,False,
86,6724,174,False,False,0,8518.923498085622,-2627.889892578125,-3201.02001953125,297.32000732421875,7440.2001953125,9182.60009765625,15930.799560546875,5275.7000732421875,1672.4000549316406,-2317.100067138672,0.0,0.923047222067587,1.2122676824731744,-1.5008476297919446,bf81d8692db,games5425898691,21.0,-2700.830078125,-3314.050048828125,88.95999908447266,-7952.2998046875,21452.80029296875,2226.999969482422,-5266.5997314453125,1447.4000549316406,-645.8999633789062,255.0,0.0,,0.6190974159471383,1.9351293851548659,0.36367796066680574,True,20,19,False,149.0,False,,76561198039309853,enpitsu,27.0,-3978.030029296875,-107.93000030517578,62.11000061035156,-4092.0001220703125,-5371.099853515625,3118.900146484375,2099.9000549316406,2479.9000549316406,2371.699981689453,255.0,255.0,False,-0.3262382005105437,-2.041195944561418,-0.55217030045765,True,245.60308805076025,True,14,14,False,,Eric Eli...,76561198965641998,10.0,-2618.7099609375,-3189.72998046875,83.44999694824219,-2323.699951171875,-5216.9000244140625,101.40000343322754,4178.299865722656,-3532.5,-558.8000106811523,255.0,0.0,,0.7847876781516653,-1.0159726098448654,1.1559283735575434,True,0.0,False,16,6,7,,Mr.Sidebar,b78603fb05b,12.0,-2773.77001953125,-2202.929931640625,17.010000228881836,-14836.99951171875,3061.099853515625,2.8999999165534973,-0.7000000029802322,0.3999999910593033,-3228.599853515625,255.0,0.0,False,0.009598040209406062,2.67800862301319,1.272956526891982e-05,True,185.0,False,10,8,4,
87,6905,180,True,True,0,4436.840013051841,81.7300033569336,812.22998046875,168.82000732421875,-2050.500030517578,28514.29931640625,5657.2998046875,-1480.5000305175781,2518.800048828125,862.6999664306641,0.0,-0.12691891491488652,-1.0091134124691195,-1.658430034323961,76561198039309853,enpitsu,27.0,85.01000213623047,531.5499877929688,115.37000274658203,2981.7001342773438,22493.5009765625,3522.3001098632812,-1.4000000059604645,-12.000000476837158,-935.5999755859375,128.0,128.0,,0.01631394626968373,1.1597198549696066,-0.0037286370295996595,True,16,14,False,0.0,False,,bf81d8692db,games5425898691,21.0,4031.820068359375,-415.739990234375,114.87999725341797,2227.2000122070312,-14884.3994140625,3037.39990234375,1632.5999450683594,-2257.2000122070312,-1248.6000061035156,255.0,0.0,,-0.18199784847595513,-1.4438273855512669,0.936417710577032,True,255.0,False,22,22,False,,Eric Eli...,76561198965641998,10.0,-2476.340087890625,-953.1300048828125,55.77000045776367,4995.400085449219,21190.2001953125,-1781.1000061035156,-2394.199981689453,601.1999893188477,40.0,255.0,,,-0.5043076980936088,1.3153758368198516,0.018638898966474315,True,163.0,False,18,6,10,,Mr.Sidebar,b78603fb05b,11.0,,,,,,,,,,,,,,,,True,,,,,,
88,7199,182,False,False,1,5185.965795645049,101.20999908447266,15.300000190734863,125.41999816894531,22012.5,2894.89990234375,6848.800048828125,2762.39990234375,-3422.9998779296875,-4080.5999755859375,1.0,-0.15643776982111862,0.21900134770145055,-0.15740002403511602,76561198965641998,Eric Eli...,10.0,-185.72000122070312,-23.709999084472656,19.649999618530273,15290.699462890625,12870.2001953125,-1972.5999450683594,-5425.0,-832.2000122070312,354.50000762939453,255.0,128.0,,-0.011784757616475355,2.8840935725224055,0.23268782956071069,True,4,4,False,4.8423054654111155,True,,b78603fb05b,Mr.Sidebar,12.0,53.70000076293945,-5090.169921875,17.010000228881836,-73.09999942779541,1814.7000122070312,1.899999976158142,-0.7000000029802322,-0.0,0.0,255.0,128.0,,-0.009393601278210083,1.5304355114376573,6.448612695602918e-06,True,116.0,False,False,False,False,,enpitsu,76561198039309853,27.0,104.5999984741211,255.85000610351562,114.76000213623047,-12971.99951171875,-18870.6005859375,2147.2999572753906,4044.5999145507812,-2778.900146484375,0.7000000029802322,255.0,255.0,,-0.4600513147124028,-0.9689487523124093,0.00011674936285673991,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,21.0,-2610.81005859375,4001.35009765625,17.010000228881836,-17146.500244140625,5546.6998291015625,2.3000000417232513,1.0999999940395355,-0.3999999910593033,1760.2999877929688,255.0,255.0,,-0.009576949489497921,0.2684716485401272,0.0001710334080176033,True,0.0,False,False,False,False,
89,7309,186,False,False,1,4364.8004959970685,1836.6800537109375,877.77001953125,102.79000091552734,-9728.800048828125,10303.499755859375,2813.2000732421875,1916.4999389648438,-2801.199951171875,-4947.60009765625,1.0,0.9723390592481015,1.0901851516896452,0.6835154040153048,76561198965641998,Eric Eli...,10.0,1923.989990234375,710.1799926757812,16.989999771118164,-14632.2998046875,5385.0,4.799999892711639,-0.7000000029802322,0.09999999776482582,-1957.2999572753906,255.0,0.0,,-0.009597966808814029,0.4087120443492312,-7.73886683667291e-05,True,4,4,False,165.0,False,,b78603fb05b,Mr.Sidebar,12.0,2044.3800048828125,-2709.85009765625,17.010000228881836,-8662.19970703125,10374.300537109375,2.0999999344348907,0.29999999329447746,-0.7999999821186066,0.0,255.0,,,-0.009548018490645717,0.8751122254917186,7.782394556927575e-05,True,255.0,False,False,False,False,,enpitsu,76561198039309853,27.0,-3660.18994140625,204.86000061035156,17.049999237060547,41.90000057220459,15166.099853515625,-2.0999999344348907,-0.29999999329447746,-2.5999999046325684,-216.20000839233398,255.0,,,-0.016765976874388182,1.5962144718598883,0.0001989384885018296,True,245.6213334811631,True,2,False,2,,games5425898691,bf81d8692db,21.0,-872.3900146484375,4313.22021484375,17.010000228881836,6407.7001953125,-3415.7998657226562,2.0999999344348907,0.19999999552965164,-1.4000000059604645,-533.3000183105469,255.0,128.0,,-0.009589093119826699,-2.6082753765456794,0.00023835934869784523,True,227.86265792897953,True,False,False,False,
